[['2, k, 0', [-0.0272921, -0.472846, 1.0]], ['2, k, 1', [-0.0282476, -0.152875, 1.0]], ['2, k, 2', [-0.0290315, 0.160329, 1.0]], ['2, k, 3', [-0.0150419, 0.31775, 1.0]], ['2, k, 4', [-0.137847, 0.0407558, 1.0]], ['2, k, 5', [-0.182778, 0.104771, 1.0]], ['2, k, 6', [-0.116664, 0.121159, 1.0]], ['2, k, 7', [-0.0885051, 0.16499, 1.0]], ['2, k, 8', [0.12819, 0.0962979, 1.0]], ['2, k, 9', [0.145583, -0.181171, 1.0]], ['2, k, 10', [0.295346, -0.0147742, 1.0]], ['2, k, 11', [0.360599, -0.0186057, 1.0]], ['2, k, 12', [-0.0875485, -0.479218, 1.0]], ['2, k, 13', [-0.263807, -0.664156, 1.0]], ['2, k, 14', [-0.290969, -0.913586, 1.0]], ['2, k, 15', [-0.250912, -1.00522, 1.0]], ['2, k, 16', [0.033688, -0.453857, 1.0]], ['2, k, 17', [0.188253, -0.743651, 1.0]], ['2, k, 18', [0.197703, -1.05285, 1.0]], ['2, k, 19', [0.221005, -1.10193, 1.0]], ['2, k, 20', [-0.0288651, 0.0829595, 1.0]], ['2, k, 21', [-0.106401, 0.165301, 1.0]], ['2, k, 22', [-0.13708, 0.170623, 1.0]], ['2, k, 23', [0.35911, -0.0185288, 1.0]], ['2, k, 24', [0.357167, -0.0184286, 1.0]]]
[['2, k, 0', [-0.0178707, -0.454455, 1.0]], ['2, k, 1', [0.00914218, -0.115557, 1.0]], ['2, k, 2', [0.0328382, 0.218014, 1.0]], ['2, k, 3', [0.0338483, 0.30884, 1.0]], ['2, k, 4', [-0.129037, 0.0599016, 1.0]], ['2, k, 5', [-0.305089, 0.119042, 1.0]], ['2, k, 6', [-0.506203, 0.185562, 1.0]], ['2, k, 7', [-0.588039, 0.208474, 1.0]], ['2, k, 8', [0.0532562, 0.0800652, 1.0]], ['2, k, 9', [-0.193733, 0.116828, 1.0]], ['2, k, 10', [-0.417916, 0.171851, 1.0]], ['2, k, 11', [-0.510447, 0.187531, 1.0]], ['2, k, 12', [-0.0548512, -0.452125, 1.0]], ['2, k, 13', [-0.187327, -0.748892, 1.0]], ['2, k, 14', [-0.00916743, -0.780179, 1.0]], ['2, k, 15', [-0.0503505, -0.871736, 1.0]], ['2, k, 16', [0.0239225, -0.440849, 1.0]], ['2, k, 17', [0.108714, -0.770388, 1.0]], ['2, k, 18', [0.159903, -1.0729, 1.0]], ['2, k, 19', [0.073511, -1.11019, 1.0]], ['2, k, 20', [0.0271715, 0.135642, 1.0]], ['2, k, 21', [-0.600709, 0.206737, 1.0]], ['2, k, 22', [-0.578845, 0.208589, 1.0]], ['2, k, 23', [-0.559117, 0.189267, 1.0]], ['2, k, 24', [-0.561431, 0.158811, 1.0]]]
[['2, k, 0', [-0.0185713, -0.453299, 1.0]], ['2, k, 1', [0.0074799, -0.114148, 1.0]], ['2, k, 2', [0.0311187, 0.218628, 1.0]], ['2, k, 3', [0.0317758, 0.309375, 1.0]], ['2, k, 4', [-0.130787, 0.0603281, 1.0]], ['2, k, 5', [-0.306877, 0.119623, 1.0]], ['2, k, 6', [-0.507774, 0.186057, 1.0]], ['2, k, 7', [-0.589611, 0.208969, 1.0]], ['2, k, 8', [0.049514, 0.0853666, 1.0]], ['2, k, 9', [-0.200274, 0.116023, 1.0]], ['2, k, 10', [-0.406986, 0.162257, 1.0]], ['2, k, 11', [-0.4987, 0.18445, 1.0]], ['2, k, 12', [-0.0564111, -0.449092, 1.0]], ['2, k, 13', [-0.182414, -0.743644, 1.0]], ['2, k, 14', [-0.0101176, -0.89038, 1.0]], ['2, k, 15', [-0.0622791, -0.982558, 1.0]], ['2, k, 16', [0.0199973, -0.439786, 1.0]], ['2, k, 17', [0.107431, -0.769684, 1.0]], ['2, k, 18', [0.159699, -1.07133, 1.0]], ['2, k, 19', [0.0731604, -1.10862, 1.0]], ['2, k, 20', [0.0254143, 0.136478, 1.0]], ['2, k, 21', [-0.602274, 0.20723, 1.0]], ['2, k, 22', [-0.581095, 0.209579, 1.0]], ['2, k, 23', [-0.557869, 0.185915, 1.0]], ['2, k, 24', [-0.46054, 0.18857, 1.0]]]
[['2, k, 0', [-0.021651, -0.45129, 1.0]], ['2, k, 1', [0.00199807, -0.111602, 1.0]], ['2, k, 2', [0.0238846, 0.220902, 1.0]], ['2, k, 3', [0.029581, 0.31177, 1.0]], ['2, k, 4', [-0.138, 0.0623691, 1.0]], ['2, k, 5', [-0.314305, 0.121898, 1.0]], ['2, k, 6', [-0.514883, 0.188212, 1.0]], ['2, k, 7', [-0.596719, 0.211124, 1.0]], ['2, k, 8', [0.029301, 0.0926173, 1.0]], ['2, k, 9', [-0.220279, 0.118795, 1.0]], ['2, k, 10', [-0.437245, 0.166863, 1.0]], ['2, k, 11', [-0.533382, 0.184979, 1.0]], ['2, k, 12', [-0.0586569, -0.44703, 1.0]], ['2, k, 13', [-0.177639, -0.741305, 1.0]], ['2, k, 14', [-0.00772175, -0.889763, 1.0]], ['2, k, 15', [-0.0625771, -0.977702, 1.0]], ['2, k, 16', [0.0107553, -0.437972, 1.0]], ['2, k, 17', [0.106759, -0.765265, 1.0]], ['2, k, 18', [0.161037, -1.06658, 1.0]], ['2, k, 19', [0.0729375, -1.10371, 1.0]], ['2, k, 20', [0.0185615, 0.138862, 1.0]], ['2, k, 21', [-0.609357, 0.209378, 1.0]], ['2, k, 22', [-0.588474, 0.2119, 1.0]], ['2, k, 23', [-0.588679, 0.173773, 1.0]], ['2, k, 24', [-0.563079, 0.162461, 1.0]]]
[['2, k, 0', [-0.0236049, -0.449382, 1.0]], ['2, k, 1', [-0.000976647, -0.110526, 1.0]], ['2, k, 2', [0.0198264, 0.220819, 1.0]], ['2, k, 3', [0.0263065, 0.311955, 1.0]], ['2, k, 4', [-0.142092, 0.0621874, 1.0]], ['2, k, 5', [-0.318374, 0.121801, 1.0]], ['2, k, 6', [-0.518894, 0.188099, 1.0]], ['2, k, 7', [-0.600729, 0.211011, 1.0]], ['2, k, 8', [0.0300896, 0.0926172, 1.0]], ['2, k, 9', [-0.216919, 0.117238, 1.0]], ['2, k, 10', [-0.443194, 0.168021, 1.0]], ['2, k, 11', [-0.540948, 0.183632, 1.0]], ['2, k, 12', [-0.061041, -0.444767, 1.0]], ['2, k, 13', [-0.172526, -0.73899, 1.0]], ['2, k, 14', [-0.00291947, -0.873761, 1.0]], ['2, k, 15', [-0.0564374, -0.961823, 1.0]], ['2, k, 16', [0.00994821, -0.437095, 1.0]], ['2, k, 17', [0.104539, -0.764422, 1.0]], ['2, k, 18', [0.159696, -1.06521, 1.0]], ['2, k, 19', [0.0723534, -1.10254, 1.0]], ['2, k, 20', [0.0147928, 0.1391, 1.0]], ['2, k, 21', [-0.613353, 0.209265, 1.0]], ['2, k, 22', [-0.59245, 0.211787, 1.0]], ['2, k, 23', [-0.599339, 0.171668, 1.0]], ['2, k, 24', [-0.553695, 0.161134, 1.0]]]
[['2, k, 0', [-0.0231035, -0.446412, 1.0]], ['2, k, 1', [-0.00364179, -0.108897, 1.0]], ['2, k, 2', [0.0120957, 0.221713, 1.0]], ['2, k, 3', [0.022847, 0.3129, 1.0]], ['2, k, 4', [-0.149804, 0.062985, 1.0]], ['2, k, 5', [-0.326082, 0.122675, 1.0]], ['2, k, 6', [-0.526538, 0.188951, 1.0]], ['2, k, 7', [-0.608373, 0.211862, 1.0]], ['2, k, 8', [0.0303975, 0.0926917, 1.0]], ['2, k, 9', [-0.211946, 0.120567, 1.0]], ['2, k, 10', [-0.443302, 0.167194, 1.0]], ['2, k, 11', [-0.53726, 0.180236, 1.0]], ['2, k, 12', [-0.0611032, -0.442836, 1.0]], ['2, k, 13', [-0.166304, -0.733597, 1.0]], ['2, k, 14', [0.000533636, -0.86592, 1.0]], ['2, k, 15', [-0.0531509, -0.954024, 1.0]], ['2, k, 16', [0.0120791, -0.434503, 1.0]], ['2, k, 17', [0.0983231, -0.763911, 1.0]], ['2, k, 18', [0.155434, -1.06266, 1.0]], ['2, k, 19', [0.0693206, -1.10038, 1.0]], ['2, k, 20', [0.00868341, 0.140219, 1.0]], ['2, k, 21', [-0.62097, 0.210114, 1.0]], ['2, k, 22', [-0.600034, 0.212632, 1.0]], ['2, k, 23', [-0.598619, 0.158057, 1.0]], ['2, k, 24', [-0.518707, 0.160765, 1.0]]]
[['2, k, 0', [-0.0223784, -0.444674, 1.0]], ['2, k, 1', [-0.00632397, -0.107722, 1.0]], ['2, k, 2', [0.00589083, 0.2223, 1.0]], ['2, k, 3', [0.0202135, 0.313257, 1.0]], ['2, k, 4', [-0.155996, 0.0635166, 1.0]], ['2, k, 5', [-0.332225, 0.123245, 1.0]], ['2, k, 6', [-0.532649, 0.189509, 1.0]], ['2, k, 7', [-0.614484, 0.212421, 1.0]], ['2, k, 8', [0.0344599, 0.0781029, 1.0]], ['2, k, 9', [-0.202161, 0.115104, 1.0]], ['2, k, 10', [-0.42324, 0.153975, 1.0]], ['2, k, 11', [-0.510374, 0.176165, 1.0]], ['2, k, 12', [-0.061589, -0.441723, 1.0]], ['2, k, 13', [-0.162753, -0.728358, 1.0]], ['2, k, 14', [0.00214257, -0.859032, 1.0]], ['2, k, 15', [-0.0509258, -0.946406, 1.0]], ['2, k, 16', [0.0145381, -0.433116, 1.0]], ['2, k, 17', [0.0948056, -0.764107, 1.0]], ['2, k, 18', [0.152665, -1.06284, 1.0]], ['2, k, 19', [0.0680891, -1.10092, 1.0]], ['2, k, 20', [0.0033371, 0.140956, 1.0]], ['2, k, 21', [-0.627059, 0.21067, 1.0]], ['2, k, 22', [-0.606094, 0.213186, 1.0]], ['2, k, 23', [-0.568332, 0.160958, 1.0]], ['2, k, 24', [-0.526981, 0.161083, 1.0]]]
[['2, k, 0', [-0.0220749, -0.443932, 1.0]], ['2, k, 1', [-0.00987351, -0.106551, 1.0]], ['2, k, 2', [-0.00506531, 0.224079, 1.0]], ['2, k, 3', [0.0182728, 0.313471, 1.0]], ['2, k, 4', [-0.16691, 0.0652469, 1.0]], ['2, k, 5', [-0.343081, 0.125002, 1.0]], ['2, k, 6', [-0.543453, 0.19125, 1.0]], ['2, k, 7', [-0.610708, 0.213503, 1.0]], ['2, k, 8', [0.0346034, 0.0767986, 1.0]], ['2, k, 9', [-0.195231, 0.112835, 1.0]], ['2, k, 10', [-0.414997, 0.157881, 1.0]], ['2, k, 11', [-0.556702, 0.179226, 1.0]], ['2, k, 12', [-0.0617287, -0.441514, 1.0]], ['2, k, 13', [-0.15913, -0.726163, 1.0]], ['2, k, 14', [0.00343731, -0.854139, 1.0]], ['2, k, 15', [-0.0495436, -0.94272, 1.0]], ['2, k, 16', [0.0158984, -0.432255, 1.0]], ['2, k, 17', [0.0970249, -0.762748, 1.0]], ['2, k, 18', [0.153339, -1.06143, 1.0]], ['2, k, 19', [0.070257, -1.09997, 1.0]], ['2, k, 20', [-0.005659, 0.142583, 1.0]], ['2, k, 21', [-0.621859, 0.211156, 1.0]], ['2, k, 22', [-0.602381, 0.214271, 1.0]], ['2, k, 23', [-0.622744, 0.187587, 1.0]], ['2, k, 24', [-0.566638, 0.152967, 1.0]]]
[['2, k, 0', [-0.0110148, -0.438829, 1.0]], ['2, k, 1', [-0.00976983, -0.105183, 1.0]], ['2, k, 2', [-0.00716989, 0.224163, 1.0]], ['2, k, 3', [0.01562, 0.313786, 1.0]], ['2, k, 4', [-0.16901, 0.06532, 1.0]], ['2, k, 5', [-0.34516, 0.125082, 1.0]], ['2, k, 6', [-0.529515, 0.174863, 1.0]], ['2, k, 7', [-0.55045, 0.177484, 1.0]], ['2, k, 8', [0.0345226, 0.0791619, 1.0]], ['2, k, 9', [-0.191945, 0.113478, 1.0]], ['2, k, 10', [-0.411023, 0.155257, 1.0]], ['2, k, 11', [-0.483742, 0.17326, 1.0]], ['2, k, 12', [-0.0539384, -0.439876, 1.0]], ['2, k, 13', [-0.15619, -0.71637, 1.0]], ['2, k, 14', [0.00456928, -0.844211, 1.0]], ['2, k, 15', [-0.0476562, -0.933685, 1.0]], ['2, k, 16', [0.0322798, -0.423939, 1.0]], ['2, k, 17', [0.0903818, -0.760494, 1.0]], ['2, k, 18', [0.146641, -1.05889, 1.0]], ['2, k, 19', [0.0640455, -1.09762, 1.0]], ['2, k, 20', [-0.00718857, 0.142866, 1.0]], ['2, k, 21', [-0.598382, 0.18448, 1.0]], ['2, k, 22', [-0.502941, 0.184223, 1.0]], ['2, k, 23', [-0.557531, 0.178602, 1.0]], ['2, k, 24', [-0.488753, 0.156156, 1.0]]]
[['2, k, 0', [-0.0129399, -0.438367, 1.0]], ['2, k, 1', [-0.0112165, -0.105047, 1.0]], ['2, k, 2', [-0.00856151, 0.223372, 1.0]], ['2, k, 3', [0.0114672, 0.313766, 1.0]], ['2, k, 4', [-0.170402, 0.0645222, 1.0]], ['2, k, 5', [-0.346536, 0.124298, 1.0]], ['2, k, 6', [-0.531086, 0.172817, 1.0]], ['2, k, 7', [-0.540451, 0.177653, 1.0]], ['2, k, 8', [0.0178385, 0.0872125, 1.0]], ['2, k, 9', [-0.201083, 0.113251, 1.0]], ['2, k, 10', [-0.416677, 0.152088, 1.0]], ['2, k, 11', [-0.487566, 0.172472, 1.0]], ['2, k, 12', [-0.0543984, -0.439762, 1.0]], ['2, k, 13', [-0.144731, -0.721428, 1.0]], ['2, k, 14', [0.0148215, -0.837137, 1.0]], ['2, k, 15', [-0.0385734, -0.925113, 1.0]], ['2, k, 16', [0.0278368, -0.423319, 1.0]], ['2, k, 17', [0.0892106, -0.759146, 1.0]], ['2, k, 18', [0.146173, -1.05714, 1.0]], ['2, k, 19', [0.0618078, -1.09563, 1.0]], ['2, k, 20', [-0.00874443, 0.142302, 1.0]], ['2, k, 21', [-0.596168, 0.180241, 1.0]], ['2, k, 22', [-0.503928, 0.185618, 1.0]], ['2, k, 23', [-0.55966, 0.175, 1.0]], ['2, k, 24', [-0.475186, 0.164645, 1.0]]]
[['2, k, 0', [-0.0114971, -0.438621, 1.0]], ['2, k, 1', [-0.0117635, -0.104998, 1.0]], ['2, k, 2', [-0.0117129, 0.222996, 1.0]], ['2, k, 3', [0.00798742, 0.313496, 1.0]], ['2, k, 4', [-0.173543, 0.0641383, 1.0]], ['2, k, 5', [-0.311936, 0.185973, 1.0]], ['2, k, 6', [-0.559126, 0.176452, 1.0]], ['2, k, 7', [-0.582763, 0.181239, 1.0]], ['2, k, 8', [0.0230695, 0.0801556, 1.0]], ['2, k, 9', [-0.195252, 0.110035, 1.0]], ['2, k, 10', [-0.403601, 0.159464, 1.0]], ['2, k, 11', [-0.484208, 0.173613, 1.0]], ['2, k, 12', [-0.0533208, -0.440218, 1.0]], ['2, k, 13', [-0.144536, -0.720454, 1.0]], ['2, k, 14', [0.0122159, -0.84097, 1.0]], ['2, k, 15', [-0.0411243, -0.928938, 1.0]], ['2, k, 16', [0.0300204, -0.423641, 1.0]], ['2, k, 17', [0.0873989, -0.760188, 1.0]], ['2, k, 18', [0.144771, -1.05747, 1.0]], ['2, k, 19', [0.0613891, -1.09618, 1.0]], ['2, k, 20', [-0.0110979, 0.142081, 1.0]], ['2, k, 21', [-0.597842, 0.176229, 1.0]], ['2, k, 22', [-0.574788, 0.191368, 1.0]], ['2, k, 23', [-0.548927, 0.182893, 1.0]], ['2, k, 24', [-0.477221, 0.151625, 1.0]]]
[['2, k, 0', [-0.0220899, -0.43918, 1.0]], ['2, k, 1', [-0.0160253, -0.105516, 1.0]], ['2, k, 2', [-0.0131059, 0.222144, 1.0]], ['2, k, 3', [0.00565669, 0.312841, 1.0]], ['2, k, 4', [-0.174933, 0.0632837, 1.0]], ['2, k, 5', [-0.33882, 0.135503, 1.0]], ['2, k, 6', [-0.561928, 0.175982, 1.0]], ['2, k, 7', [-0.579704, 0.180745, 1.0]], ['2, k, 8', [0.0184258, 0.0877111, 1.0]], ['2, k, 9', [-0.198885, 0.115503, 1.0]], ['2, k, 10', [-0.406769, 0.161933, 1.0]], ['2, k, 11', [-0.486794, 0.175302, 1.0]], ['2, k, 12', [-0.0590012, -0.440042, 1.0]], ['2, k, 13', [-0.144259, -0.722226, 1.0]], ['2, k, 14', [0.0116206, -0.843022, 1.0]], ['2, k, 15', [-0.0418084, -0.930784, 1.0]], ['2, k, 16', [0.0138606, -0.425945, 1.0]], ['2, k, 17', [0.0921715, -0.756951, 1.0]], ['2, k, 18', [0.149615, -1.05359, 1.0]], ['2, k, 19', [0.0656394, -1.09208, 1.0]], ['2, k, 20', [-0.0132321, 0.141244, 1.0]], ['2, k, 21', [-0.590441, 0.180246, 1.0]], ['2, k, 22', [-0.569765, 0.196697, 1.0]], ['2, k, 23', [-0.553436, 0.182308, 1.0]], ['2, k, 24', [-0.487677, 0.158239, 1.0]]]
[['2, k, 0', [-0.0180537, -0.439077, 1.0]], ['2, k, 1', [-0.0155355, -0.105371, 1.0]], ['2, k, 2', [-0.013722, 0.222008, 1.0]], ['2, k, 3', [0.00450519, 0.312816, 1.0]], ['2, k, 4', [-0.175548, 0.0631442, 1.0]], ['2, k, 5', [-0.338926, 0.136064, 1.0]], ['2, k, 6', [-0.489821, 0.171031, 1.0]], ['2, k, 7', [-0.528082, 0.178286, 1.0]], ['2, k, 8', [0.0225324, 0.0873487, 1.0]], ['2, k, 9', [-0.195052, 0.115203, 1.0]], ['2, k, 10', [-0.396048, 0.158236, 1.0]], ['2, k, 11', [-0.472258, 0.172063, 1.0]], ['2, k, 12', [-0.0565736, -0.440716, 1.0]], ['2, k, 13', [-0.143873, -0.720647, 1.0]], ['2, k, 14', [0.0111476, -0.840995, 1.0]], ['2, k, 15', [-0.0418978, -0.928954, 1.0]], ['2, k, 16', [0.0210864, -0.424629, 1.0]], ['2, k, 17', [0.0905503, -0.758105, 1.0]], ['2, k, 18', [0.147767, -1.05453, 1.0]], ['2, k, 19', [0.0645107, -1.09317, 1.0]], ['2, k, 20', [-0.0137168, 0.141178, 1.0]], ['2, k, 21', [-0.592683, 0.183747, 1.0]], ['2, k, 22', [-0.56605, 0.186471, 1.0]], ['2, k, 23', [-0.540105, 0.176431, 1.0]], ['2, k, 24', [-0.467776, 0.153646, 1.0]]]
[['2, k, 0', [-0.0167567, -0.440383, 1.0]], ['2, k, 1', [-0.0154449, -0.105919, 1.0]], ['2, k, 2', [-0.0146665, 0.221748, 1.0]], ['2, k, 3', [0.00339419, 0.312592, 1.0]], ['2, k, 4', [-0.176491, 0.0628786, 1.0]], ['2, k, 5', [-0.339027, 0.135915, 1.0]], ['2, k, 6', [-0.560752, 0.177696, 1.0]], ['2, k, 7', [-0.579408, 0.185529, 1.0]], ['2, k, 8', [0.0219073, 0.0792911, 1.0]], ['2, k, 9', [-0.194648, 0.112132, 1.0]], ['2, k, 10', [-0.394972, 0.157809, 1.0]], ['2, k, 11', [-0.478844, 0.175755, 1.0]], ['2, k, 12', [-0.0555164, -0.442243, 1.0]], ['2, k, 13', [-0.143061, -0.72175, 1.0]], ['2, k, 14', [0.0104413, -0.835436, 1.0]], ['2, k, 15', [-0.0414124, -0.923051, 1.0]], ['2, k, 16', [0.0225944, -0.425782, 1.0]], ['2, k, 17', [0.0900123, -0.759758, 1.0]], ['2, k, 18', [0.147365, -1.05598, 1.0]], ['2, k, 19', [0.0643189, -1.09472, 1.0]], ['2, k, 20', [-0.0144695, 0.140856, 1.0]], ['2, k, 21', [-0.592355, 0.183945, 1.0]], ['2, k, 22', [-0.570957, 0.194421, 1.0]], ['2, k, 23', [-0.543388, 0.172591, 1.0]], ['2, k, 24', [-0.517556, 0.157161, 1.0]]]
[['2, k, 0', [-0.0157231, -0.440912, 1.0]], ['2, k, 1', [-0.0153492, -0.10617, 1.0]], ['2, k, 2', [-0.0151664, 0.22153, 1.0]], ['2, k, 3', [0.00287931, 0.312371, 1.0]], ['2, k, 4', [-0.17699, 0.0626586, 1.0]], ['2, k, 5', [-0.339356, 0.136228, 1.0]], ['2, k, 6', [-0.488842, 0.177805, 1.0]], ['2, k, 7', [-0.528479, 0.182428, 1.0]], ['2, k, 8', [0.0241198, 0.0756654, 1.0]], ['2, k, 9', [-0.192253, 0.110761, 1.0]], ['2, k, 10', [-0.392544, 0.15731, 1.0]], ['2, k, 11', [-0.468962, 0.174712, 1.0]], ['2, k, 12', [-0.0547756, -0.44292, 1.0]], ['2, k, 13', [-0.177227, -0.709406, 1.0]], ['2, k, 14', [-0.00530897, -0.761853, 1.0]], ['2, k, 15', [-0.0473635, -0.858031, 1.0]], ['2, k, 16', [0.0239191, -0.426159, 1.0]], ['2, k, 17', [0.0916354, -0.760384, 1.0]], ['2, k, 18', [0.148155, -1.05684, 1.0]], ['2, k, 19', [0.0653973, -1.09565, 1.0]], ['2, k, 20', [-0.0148844, 0.140643, 1.0]], ['2, k, 21', [-0.569556, 0.175122, 1.0]], ['2, k, 22', [-0.566129, 0.184816, 1.0]], ['2, k, 23', [-0.536104, 0.180573, 1.0]], ['2, k, 24', [-0.442278, 0.147077, 1.0]]]
[['2, k, 0', [-0.0141742, -0.441991, 1.0]], ['2, k, 1', [-0.0149949, -0.10659, 1.0]], ['2, k, 2', [-0.0155057, 0.221403, 1.0]], ['2, k, 3', [0.00251017, 0.312251, 1.0]], ['2, k, 4', [-0.177329, 0.0625286, 1.0]], ['2, k, 5', [-0.32778, 0.139108, 1.0]], ['2, k, 6', [-0.489296, 0.1776, 1.0]], ['2, k, 7', [-0.530199, 0.184149, 1.0]], ['2, k, 8', [0.0263641, 0.0730497, 1.0]], ['2, k, 9', [-0.190425, 0.109228, 1.0]], ['2, k, 10', [-0.40076, 0.162377, 1.0]], ['2, k, 11', [-0.468386, 0.177378, 1.0]], ['2, k, 12', [-0.0544175, -0.443895, 1.0]], ['2, k, 13', [-0.177774, -0.709405, 1.0]], ['2, k, 14', [-0.00405005, -0.760837, 1.0]], ['2, k, 15', [-0.0460208, -0.85667, 1.0]], ['2, k, 16', [0.0271746, -0.427399, 1.0]], ['2, k, 17', [0.0918973, -0.762568, 1.0]], ['2, k, 18', [0.14798, -1.05906, 1.0]], ['2, k, 19', [0.0656248, -1.09794, 1.0]], ['2, k, 20', [-0.0151387, 0.140466, 1.0]], ['2, k, 21', [-0.594581, 0.183603, 1.0]], ['2, k, 22', [-0.5596, 0.192888, 1.0]], ['2, k, 23', [-0.545757, 0.18418, 1.0]], ['2, k, 24', [-0.464909, 0.166865, 1.0]]]
[['2, k, 0', [-0.0174945, -0.443993, 1.0]], ['2, k, 1', [-0.0154784, -0.106965, 1.0]], ['2, k, 2', [-0.0151166, 0.22134, 1.0]], ['2, k, 3', [0.00224907, 0.312329, 1.0]], ['2, k, 4', [-0.176943, 0.062463, 1.0]], ['2, k, 5', [-0.333135, 0.140885, 1.0]], ['2, k, 6', [-0.49084, 0.177588, 1.0]], ['2, k, 7', [-0.532616, 0.185004, 1.0]], ['2, k, 8', [0.021677, 0.0752023, 1.0]], ['2, k, 9', [-0.195304, 0.110172, 1.0]], ['2, k, 10', [-0.405205, 0.163977, 1.0]], ['2, k, 11', [-0.482065, 0.179973, 1.0]], ['2, k, 12', [-0.0566323, -0.44533, 1.0]], ['2, k, 13', [-0.180445, -0.695502, 1.0]], ['2, k, 14', [-0.00405006, -0.760769, 1.0]], ['2, k, 15', [-0.0459993, -0.856599, 1.0]], ['2, k, 16', [0.0221697, -0.430198, 1.0]], ['2, k, 17', [0.0949984, -0.763541, 1.0]], ['2, k, 18', [0.150714, -1.06009, 1.0]], ['2, k, 19', [0.0677615, -1.09885, 1.0]], ['2, k, 20', [-0.0150772, 0.140327, 1.0]], ['2, k, 21', [-0.602149, 0.190709, 1.0]], ['2, k, 22', [-0.564318, 0.19517, 1.0]], ['2, k, 23', [-0.547478, 0.185365, 1.0]], ['2, k, 24', [-0.494984, 0.175687, 1.0]]]
[['2, k, 0', [-0.0139921, -0.442042, 1.0]], ['2, k, 1', [-0.0143746, -0.106452, 1.0]], ['2, k, 2', [-0.014946, 0.221222, 1.0]], ['2, k, 3', [0.00265323, 0.312165, 1.0]], ['2, k, 4', [-0.176774, 0.0623417, 1.0]], ['2, k, 5', [-0.325596, 0.141903, 1.0]], ['2, k, 6', [-0.491232, 0.178976, 1.0]], ['2, k, 7', [-0.534385, 0.185886, 1.0]], ['2, k, 8', [0.0215356, 0.0816629, 1.0]], ['2, k, 9', [-0.197582, 0.113903, 1.0]], ['2, k, 10', [-0.408683, 0.163157, 1.0]], ['2, k, 11', [-0.489581, 0.181919, 1.0]], ['2, k, 12', [-0.0548825, -0.444384, 1.0]], ['2, k, 13', [-0.181602, -0.691071, 1.0]], ['2, k, 14', [-0.00406497, -0.760564, 1.0]], ['2, k, 15', [-0.0458527, -0.856423, 1.0]], ['2, k, 16', [0.0279858, -0.426838, 1.0]], ['2, k, 17', [0.092584, -0.762171, 1.0]], ['2, k, 18', [0.148171, -1.05859, 1.0]], ['2, k, 19', [0.0652509, -1.09746, 1.0]], ['2, k, 20', [-0.0147278, 0.140354, 1.0]], ['2, k, 21', [-0.570716, 0.185128, 1.0]], ['2, k, 22', [-0.568481, 0.191082, 1.0]], ['2, k, 23', [-0.555828, 0.184272, 1.0]], ['2, k, 24', [-0.492275, 0.172022, 1.0]]]
[['2, k, 0', [-0.0126095, -0.441946, 1.0]], ['2, k, 1', [-0.0133225, -0.106364, 1.0]], ['2, k, 2', [-0.0142133, 0.221291, 1.0]], ['2, k, 3', [0.00312177, 0.312286, 1.0]], ['2, k, 4', [-0.176047, 0.0624052, 1.0]], ['2, k, 5', [-0.321775, 0.142577, 1.0]], ['2, k, 6', [-0.498732, 0.174664, 1.0]], ['2, k, 7', [-0.53708, 0.186789, 1.0]], ['2, k, 8', [0.0255205, 0.076333, 1.0]], ['2, k, 9', [-0.196555, 0.112458, 1.0]], ['2, k, 10', [-0.412081, 0.154054, 1.0]], ['2, k, 11', [-0.490063, 0.177518, 1.0]], ['2, k, 12', [-0.0542, -0.444244, 1.0]], ['2, k, 13', [-0.148154, -0.726179, 1.0]], ['2, k, 14', [0.00983237, -0.83825, 1.0]], ['2, k, 15', [-0.0410337, -0.928705, 1.0]], ['2, k, 16', [0.0299281, -0.42691, 1.0]], ['2, k, 17', [0.0925416, -0.762708, 1.0]], ['2, k, 18', [0.147862, -1.05842, 1.0]], ['2, k, 19', [0.0655121, -1.09743, 1.0]], ['2, k, 20', [-0.0139145, 0.140439, 1.0]], ['2, k, 21', [-0.592111, 0.169583, 1.0]], ['2, k, 22', [-0.58187, 0.175286, 1.0]], ['2, k, 23', [-0.555636, 0.17586, 1.0]], ['2, k, 24', [-0.480702, 0.188081, 1.0]]]
