[['2, k, 0', [-0.104351, -0.368907, 1.0]], ['2, k, 1', [-0.104569, -0.0648602, 1.0]], ['2, k, 2', [-0.104057, 0.231697, 1.0]], ['2, k, 3', [-0.0928404, 0.366086, 1.0]], ['2, k, 4', [-0.273385, 0.143321, 1.0]], ['2, k, 5', [-0.390553, -0.0283591, 1.0]], ['2, k, 6', [-0.216851, -0.172468, 1.0]], ['2, k, 7', [-0.159601, -0.220545, 1.0]], ['2, k, 8', [0.0647681, 0.147916, 1.0]], ['2, k, 9', [0.147573, -0.0302177, 1.0]], ['2, k, 10', [0.0317649, -0.224152, 1.0]], ['2, k, 11', [-0.00659025, -0.288839, 1.0]], ['2, k, 12', [-0.179922, -0.364319, 1.0]], ['2, k, 13', [-0.19487, -0.69287, 1.0]], ['2, k, 14', [-0.178472, -1.05475, 1.0]], ['2, k, 15', [-0.187134, -1.12598, 1.0]], ['2, k, 16', [-0.0255843, -0.362178, 1.0]], ['2, k, 17', [-0.0228035, -0.68093, 1.0]], ['2, k, 18', [-0.0308134, -1.04985, 1.0]], ['2, k, 19', [-0.0152588, -1.12402, 1.0]], ['2, k, 20', [-0.10431, 0.158673, 1.0]], ['2, k, 21', [-0.158923, -0.219607, 1.0]], ['2, k, 22', [-0.158037, -0.218383, 1.0]], ['2, k, 23', [-0.00656219, -0.287609, 1.0]], ['2, k, 24', [-0.00652558, -0.286005, 1.0]]]
[['2, k, 0', [-0.0938527, -0.359575, 1.0]], ['2, k, 1', [-0.0935399, -0.0517182, 1.0]], ['2, k, 2', [-0.0918679, 0.248766, 1.0]], ['2, k, 3', [-0.0843975, 0.381204, 1.0]], ['2, k, 4', [-0.261767, 0.143342, 1.0]], ['2, k, 5', [-0.374634, -0.021331, 1.0]], ['2, k, 6', [-0.30008, -0.229635, 1.0]], ['2, k, 7', [-0.277285, -0.265471, 1.0]], ['2, k, 8', [0.0732632, 0.137774, 1.0]], ['2, k, 9', [0.184545, -0.0331012, 1.0]], ['2, k, 10', [0.107688, -0.235481, 1.0]], ['2, k, 11', [0.0668417, -0.303096, 1.0]], ['2, k, 12', [-0.169229, -0.353124, 1.0]], ['2, k, 13', [-0.17157, -0.661184, 1.0]], ['2, k, 14', [-0.174629, -1.04297, 1.0]], ['2, k, 15', [-0.182478, -1.12334, 1.0]], ['2, k, 16', [-0.0155298, -0.354827, 1.0]], ['2, k, 17', [-0.0264045, -0.666732, 1.0]], ['2, k, 18', [-0.0283596, -1.04585, 1.0]], ['2, k, 19', [-0.0156688, -1.12601, 1.0]], ['2, k, 20', [-0.0924794, 0.174748, 1.0]], ['2, k, 21', [-0.277575, -0.359001, 1.0]], ['2, k, 22', [-0.272144, -0.270493, 1.0]], ['2, k, 23', [0.0533648, -0.364519, 1.0]], ['2, k, 24', [0.0448658, -0.265652, 1.0]]]
[['2, k, 0', [-0.093697, -0.35961, 1.0]], ['2, k, 1', [-0.0930718, -0.0516727, 1.0]], ['2, k, 2', [-0.0911433, 0.248877, 1.0]], ['2, k, 3', [-0.0838619, 0.381193, 1.0]], ['2, k, 4', [-0.261155, 0.14346, 1.0]], ['2, k, 5', [-0.373966, -0.0215567, 1.0]], ['2, k, 6', [-0.299739, -0.230024, 1.0]], ['2, k, 7', [-0.274874, -0.266161, 1.0]], ['2, k, 8', [0.0736462, 0.137925, 1.0]], ['2, k, 9', [0.184671, -0.0334064, 1.0]], ['2, k, 10', [0.107948, -0.23588, 1.0]], ['2, k, 11', [0.0660707, -0.301258, 1.0]], ['2, k, 12', [-0.169011, -0.353136, 1.0]], ['2, k, 13', [-0.171763, -0.661592, 1.0]], ['2, k, 14', [-0.174699, -1.04287, 1.0]], ['2, k, 15', [-0.182456, -1.12359, 1.0]], ['2, k, 16', [-0.0154262, -0.354876, 1.0]], ['2, k, 17', [-0.026547, -0.667274, 1.0]], ['2, k, 18', [-0.0283706, -1.04659, 1.0]], ['2, k, 19', [-0.0164049, -1.12569, 1.0]], ['2, k, 20', [-0.091815, 0.174848, 1.0]], ['2, k, 21', [-0.281667, -0.354155, 1.0]], ['2, k, 22', [-0.269502, -0.303564, 1.0]], ['2, k, 23', [0.0551946, -0.365307, 1.0]], ['2, k, 24', [0.0448916, -0.267251, 1.0]]]
[['2, k, 0', [-0.0935627, -0.35958, 1.0]], ['2, k, 1', [-0.092689, -0.0515686, 1.0]], ['2, k, 2', [-0.0905337, 0.248994, 1.0]], ['2, k, 3', [-0.0832392, 0.381219, 1.0]], ['2, k, 4', [-0.260653, 0.143301, 1.0]], ['2, k, 5', [-0.373675, -0.0216187, 1.0]], ['2, k, 6', [-0.298603, -0.229782, 1.0]], ['2, k, 7', [-0.273172, -0.256172, 1.0]], ['2, k, 8', [0.0738686, 0.138283, 1.0]], ['2, k, 9', [0.184631, -0.0335552, 1.0]], ['2, k, 10', [0.10825, -0.236379, 1.0]], ['2, k, 11', [0.0667319, -0.302391, 1.0]], ['2, k, 12', [-0.168838, -0.353119, 1.0]], ['2, k, 13', [-0.172065, -0.661965, 1.0]], ['2, k, 14', [-0.174694, -1.04268, 1.0]], ['2, k, 15', [-0.182508, -1.12392, 1.0]], ['2, k, 16', [-0.0153236, -0.354833, 1.0]], ['2, k, 17', [-0.0264866, -0.667424, 1.0]], ['2, k, 18', [-0.0284117, -1.04678, 1.0]], ['2, k, 19', [-0.0172326, -1.12547, 1.0]], ['2, k, 20', [-0.0912606, 0.17497, 1.0]], ['2, k, 21', [-0.276129, -0.309565, 1.0]], ['2, k, 22', [-0.265159, -0.227946, 1.0]], ['2, k, 23', [0.0535535, -0.365178, 1.0]], ['2, k, 24', [0.0459574, -0.273956, 1.0]]]
[['2, k, 0', [-0.0935343, -0.359609, 1.0]], ['2, k, 1', [-0.0924667, -0.0516273, 1.0]], ['2, k, 2', [-0.090123, 0.248867, 1.0]], ['2, k, 3', [-0.0825391, 0.381164, 1.0]], ['2, k, 4', [-0.259989, 0.143261, 1.0]], ['2, k, 5', [-0.372711, -0.021283, 1.0]], ['2, k, 6', [-0.303327, -0.231251, 1.0]], ['2, k, 7', [-0.271605, -0.258751, 1.0]], ['2, k, 8', [0.074035, 0.13844, 1.0]], ['2, k, 9', [0.184644, -0.0335298, 1.0]], ['2, k, 10', [0.108427, -0.236437, 1.0]], ['2, k, 11', [0.0658559, -0.30246, 1.0]], ['2, k, 12', [-0.168788, -0.353126, 1.0]], ['2, k, 13', [-0.172088, -0.662435, 1.0]], ['2, k, 14', [-0.174632, -1.04258, 1.0]], ['2, k, 15', [-0.182559, -1.12403, 1.0]], ['2, k, 16', [-0.0153096, -0.354883, 1.0]], ['2, k, 17', [-0.0261929, -0.668472, 1.0]], ['2, k, 18', [-0.0283845, -1.04698, 1.0]], ['2, k, 19', [-0.0143031, -1.12884, 1.0]], ['2, k, 20', [-0.0908941, 0.17487, 1.0]], ['2, k, 21', [-0.269453, -0.30675, 1.0]], ['2, k, 22', [-0.26359, -0.228318, 1.0]], ['2, k, 23', [0.0513243, -0.366273, 1.0]], ['2, k, 24', [0.0415197, -0.275735, 1.0]]]
[['2, k, 0', [-0.0933169, -0.359663, 1.0]], ['2, k, 1', [-0.092132, -0.0515696, 1.0]], ['2, k, 2', [-0.0897074, 0.249089, 1.0]], ['2, k, 3', [-0.0817293, 0.381165, 1.0]], ['2, k, 4', [-0.258978, 0.143149, 1.0]], ['2, k, 5', [-0.372362, -0.0211546, 1.0]], ['2, k, 6', [-0.303258, -0.231238, 1.0]], ['2, k, 7', [-0.273203, -0.26859, 1.0]], ['2, k, 8', [0.0742938, 0.138607, 1.0]], ['2, k, 9', [0.18424, -0.0338537, 1.0]], ['2, k, 10', [0.108357, -0.237, 1.0]], ['2, k, 11', [0.0644259, -0.300596, 1.0]], ['2, k, 12', [-0.168574, -0.353178, 1.0]], ['2, k, 13', [-0.171906, -0.66263, 1.0]], ['2, k, 14', [-0.174729, -1.04238, 1.0]], ['2, k, 15', [-0.183745, -1.12571, 1.0]], ['2, k, 16', [-0.0150988, -0.354936, 1.0]], ['2, k, 17', [-0.0264123, -0.668355, 1.0]], ['2, k, 18', [-0.0284779, -1.04349, 1.0]], ['2, k, 19', [-0.0184686, -1.12468, 1.0]], ['2, k, 20', [-0.0904834, 0.175046, 1.0]], ['2, k, 21', [-0.283339, -0.333671, 1.0]], ['2, k, 22', [-0.266695, -0.236227, 1.0]], ['2, k, 23', [0.0514983, -0.366851, 1.0]], ['2, k, 24', [0.0415802, -0.274938, 1.0]]]
[['2, k, 0', [-0.0932745, -0.35967, 1.0]], ['2, k, 1', [-0.0919766, -0.0515578, 1.0]], ['2, k, 2', [-0.0892722, 0.249075, 1.0]], ['2, k, 3', [-0.0810184, 0.380806, 1.0]], ['2, k, 4', [-0.258684, 0.143013, 1.0]], ['2, k, 5', [-0.372192, -0.0211748, 1.0]], ['2, k, 6', [-0.299904, -0.230196, 1.0]], ['2, k, 7', [-0.272198, -0.270585, 1.0]], ['2, k, 8', [0.0744564, 0.138696, 1.0]], ['2, k, 9', [0.184166, -0.0340645, 1.0]], ['2, k, 10', [0.100717, -0.23645, 1.0]], ['2, k, 11', [0.0717697, -0.292901, 1.0]], ['2, k, 12', [-0.168534, -0.35318, 1.0]], ['2, k, 13', [-0.17139, -0.66307, 1.0]], ['2, k, 14', [-0.174812, -1.04125, 1.0]], ['2, k, 15', [-0.183468, -1.12513, 1.0]], ['2, k, 16', [-0.0150574, -0.354949, 1.0]], ['2, k, 17', [-0.0265185, -0.668126, 1.0]], ['2, k, 18', [-0.0281917, -1.04298, 1.0]], ['2, k, 19', [-0.0190178, -1.12401, 1.0]], ['2, k, 20', [-0.09012, 0.175048, 1.0]], ['2, k, 21', [-0.282794, -0.353425, 1.0]], ['2, k, 22', [-0.262355, -0.29806, 1.0]], ['2, k, 23', [0.0744377, -0.359999, 1.0]], ['2, k, 24', [0.0622099, -0.348185, 1.0]]]
[['2, k, 0', [-0.0931755, -0.359616, 1.0]], ['2, k, 1', [-0.0917218, -0.0514478, 1.0]], ['2, k, 2', [-0.0887497, 0.249245, 1.0]], ['2, k, 3', [-0.0803305, 0.380741, 1.0]], ['2, k, 4', [-0.258162, 0.142667, 1.0]], ['2, k, 5', [-0.371932, -0.0211034, 1.0]], ['2, k, 6', [-0.299757, -0.230236, 1.0]], ['2, k, 7', [-0.272096, -0.264467, 1.0]], ['2, k, 8', [0.0748855, 0.138899, 1.0]], ['2, k, 9', [0.183119, -0.0360004, 1.0]], ['2, k, 10', [0.0963456, -0.235347, 1.0]], ['2, k, 11', [0.061202, -0.293868, 1.0]], ['2, k, 12', [-0.168446, -0.353159, 1.0]], ['2, k, 13', [-0.170918, -0.663549, 1.0]], ['2, k, 14', [-0.174812, -1.04125, 1.0]], ['2, k, 15', [-0.183027, -1.12492, 1.0]], ['2, k, 16', [-0.0149512, -0.354854, 1.0]], ['2, k, 17', [-0.0265994, -0.668051, 1.0]], ['2, k, 18', [-0.0281108, -1.04298, 1.0]], ['2, k, 19', [-0.0193763, -1.12314, 1.0]], ['2, k, 20', [-0.0896564, 0.175211, 1.0]], ['2, k, 21', [-0.288813, -0.365312, 1.0]], ['2, k, 22', [-0.263683, -0.298846, 1.0]], ['2, k, 23', [0.0514799, -0.361212, 1.0]], ['2, k, 24', [0.0380957, -0.268335, 1.0]]]
[['2, k, 0', [-0.0930819, -0.359576, 1.0]], ['2, k, 1', [-0.0910448, -0.0516629, 1.0]], ['2, k, 2', [-0.0869561, 0.24821, 1.0]], ['2, k, 3', [-0.0799932, 0.380749, 1.0]], ['2, k, 4', [-0.257672, 0.142302, 1.0]], ['2, k, 5', [-0.3721, -0.0208159, 1.0]], ['2, k, 6', [-0.299075, -0.229729, 1.0]], ['2, k, 7', [-0.270629, -0.265214, 1.0]], ['2, k, 8', [0.0752645, 0.138854, 1.0]], ['2, k, 9', [0.183134, -0.0358474, 1.0]], ['2, k, 10', [0.0949505, -0.236404, 1.0]], ['2, k, 11', [0.0697539, -0.292214, 1.0]], ['2, k, 12', [-0.168386, -0.35313, 1.0]], ['2, k, 13', [-0.170834, -0.663418, 1.0]], ['2, k, 14', [-0.174768, -1.04127, 1.0]], ['2, k, 15', [-0.182973, -1.12492, 1.0]], ['2, k, 16', [-0.0148221, -0.354804, 1.0]], ['2, k, 17', [-0.0284184, -0.663631, 1.0]], ['2, k, 18', [-0.0280204, -1.03722, 1.0]], ['2, k, 19', [-0.0213844, -1.1086, 1.0]], ['2, k, 20', [-0.088163, 0.174432, 1.0]], ['2, k, 21', [-0.265954, -0.306218, 1.0]], ['2, k, 22', [-0.263826, -0.227146, 1.0]], ['2, k, 23', [0.0678528, -0.358472, 1.0]], ['2, k, 24', [0.0608236, -0.345901, 1.0]]]
[['2, k, 0', [-0.0930816, -0.359564, 1.0]], ['2, k, 1', [-0.0908574, -0.0517632, 1.0]], ['2, k, 2', [-0.0864881, 0.247826, 1.0]], ['2, k, 3', [-0.0794487, 0.380534, 1.0]], ['2, k, 4', [-0.257258, 0.142082, 1.0]], ['2, k, 5', [-0.372086, -0.0203185, 1.0]], ['2, k, 6', [-0.299525, -0.229473, 1.0]], ['2, k, 7', [-0.27194, -0.26426, 1.0]], ['2, k, 8', [0.0754703, 0.138693, 1.0]], ['2, k, 9', [0.182946, -0.0357783, 1.0]], ['2, k, 10', [0.094739, -0.236427, 1.0]], ['2, k, 11', [0.0674075, -0.288593, 1.0]], ['2, k, 12', [-0.16839, -0.353116, 1.0]], ['2, k, 13', [-0.170874, -0.663758, 1.0]], ['2, k, 14', [-0.174683, -1.04159, 1.0]], ['2, k, 15', [-0.182739, -1.12502, 1.0]], ['2, k, 16', [-0.0148213, -0.354794, 1.0]], ['2, k, 17', [-0.0289166, -0.664349, 1.0]], ['2, k, 18', [-0.0280128, -1.03744, 1.0]], ['2, k, 19', [-0.0217562, -1.11135, 1.0]], ['2, k, 20', [-0.0877533, 0.174125, 1.0]], ['2, k, 21', [-0.281222, -0.35686, 1.0]], ['2, k, 22', [-0.263971, -0.294907, 1.0]], ['2, k, 23', [0.0668629, -0.360209, 1.0]], ['2, k, 24', [0.061123, -0.344785, 1.0]]]
[['2, k, 0', [-0.0929647, -0.359402, 1.0]], ['2, k, 1', [-0.0905082, -0.0516241, 1.0]], ['2, k, 2', [-0.0858655, 0.247984, 1.0]], ['2, k, 3', [-0.0785081, 0.380221, 1.0]], ['2, k, 4', [-0.257027, 0.142082, 1.0]], ['2, k, 5', [-0.372365, -0.0200868, 1.0]], ['2, k, 6', [-0.299526, -0.229112, 1.0]], ['2, k, 7', [-0.273735, -0.271816, 1.0]], ['2, k, 8', [0.0756992, 0.138889, 1.0]], ['2, k, 9', [0.182695, -0.0354077, 1.0]], ['2, k, 10', [0.092271, -0.233529, 1.0]], ['2, k, 11', [0.0598945, -0.292206, 1.0]], ['2, k, 12', [-0.168262, -0.352962, 1.0]], ['2, k, 13', [-0.17088, -0.663991, 1.0]], ['2, k, 14', [-0.174919, -1.04189, 1.0]], ['2, k, 15', [-0.18268, -1.12506, 1.0]], ['2, k, 16', [-0.0147298, -0.354628, 1.0]], ['2, k, 17', [-0.029402, -0.664745, 1.0]], ['2, k, 18', [-0.0280404, -1.03928, 1.0]], ['2, k, 19', [-0.021382, -1.11518, 1.0]], ['2, k, 20', [-0.0871778, 0.174281, 1.0]], ['2, k, 21', [-0.282901, -0.35607, 1.0]], ['2, k, 22', [-0.263929, -0.298459, 1.0]], ['2, k, 23', [0.048466, -0.360947, 1.0]], ['2, k, 24', [0.0355633, -0.26743, 1.0]]]
[['2, k, 0', [-0.0929551, -0.359347, 1.0]], ['2, k, 1', [-0.0904452, -0.0517384, 1.0]], ['2, k, 2', [-0.0859066, 0.247462, 1.0]], ['2, k, 3', [-0.0781762, 0.379998, 1.0]], ['2, k, 4', [-0.256988, 0.142031, 1.0]], ['2, k, 5', [-0.372501, -0.0201299, 1.0]], ['2, k, 6', [-0.299375, -0.229088, 1.0]], ['2, k, 7', [-0.272984, -0.263757, 1.0]], ['2, k, 8', [0.0757531, 0.138858, 1.0]], ['2, k, 9', [0.182419, -0.0352597, 1.0]], ['2, k, 10', [0.0895303, -0.23451, 1.0]], ['2, k, 11', [0.0699633, -0.28349, 1.0]], ['2, k, 12', [-0.168246, -0.352892, 1.0]], ['2, k, 13', [-0.171732, -0.663855, 1.0]], ['2, k, 14', [-0.174829, -1.0418, 1.0]], ['2, k, 15', [-0.183163, -1.12557, 1.0]], ['2, k, 16', [-0.0147299, -0.35459, 1.0]], ['2, k, 17', [-0.0295628, -0.665484, 1.0]], ['2, k, 18', [-0.028054, -1.03995, 1.0]], ['2, k, 19', [-0.0221375, -1.11657, 1.0]], ['2, k, 20', [-0.0871692, 0.173873, 1.0]], ['2, k, 21', [-0.279912, -0.361725, 1.0]], ['2, k, 22', [-0.269619, -0.285547, 1.0]], ['2, k, 23', [0.0716711, -0.353833, 1.0]], ['2, k, 24', [0.0572149, -0.264614, 1.0]]]
[['2, k, 0', [-0.0928439, -0.35922, 1.0]], ['2, k, 1', [-0.0903195, -0.0518028, 1.0]], ['2, k, 2', [-0.0857476, 0.247109, 1.0]], ['2, k, 3', [-0.0777958, 0.379638, 1.0]], ['2, k, 4', [-0.256944, 0.142102, 1.0]], ['2, k, 5', [-0.373224, -0.019734, 1.0]], ['2, k, 6', [-0.299035, -0.228365, 1.0]], ['2, k, 7', [-0.274861, -0.273742, 1.0]], ['2, k, 8', [0.075835, 0.138834, 1.0]], ['2, k, 9', [0.182095, -0.0348579, 1.0]], ['2, k, 10', [0.089409, -0.23394, 1.0]], ['2, k, 11', [0.0800334, -0.231216, 1.0]], ['2, k, 12', [-0.168095, -0.352729, 1.0]], ['2, k, 13', [-0.173239, -0.664399, 1.0]], ['2, k, 14', [-0.175135, -1.04189, 1.0]], ['2, k, 15', [-0.182554, -1.12537, 1.0]], ['2, k, 16', [-0.0146654, -0.354503, 1.0]], ['2, k, 17', [-0.0307334, -0.667351, 1.0]], ['2, k, 18', [-0.028039, -1.03997, 1.0]], ['2, k, 19', [-0.0222425, -1.11675, 1.0]], ['2, k, 20', [-0.0870012, 0.1736, 1.0]], ['2, k, 21', [-0.28312, -0.359532, 1.0]], ['2, k, 22', [-0.264972, -0.290325, 1.0]], ['2, k, 23', [0.0789147, -0.330993, 1.0]], ['2, k, 24', [0.0567087, -0.233867, 1.0]]]
[['2, k, 0', [-0.0927697, -0.35902, 1.0]], ['2, k, 1', [-0.0902558, -0.0518257, 1.0]], ['2, k, 2', [-0.085814, 0.246809, 1.0]], ['2, k, 3', [-0.0773678, 0.379317, 1.0]], ['2, k, 4', [-0.25691, 0.141971, 1.0]], ['2, k, 5', [-0.373826, -0.0197103, 1.0]], ['2, k, 6', [-0.299227, -0.228223, 1.0]], ['2, k, 7', [-0.272281, -0.263077, 1.0]], ['2, k, 8', [0.0759561, 0.138866, 1.0]], ['2, k, 9', [0.181759, -0.0347229, 1.0]], ['2, k, 10', [0.0891799, -0.233641, 1.0]], ['2, k, 11', [0.0620584, -0.290627, 1.0]], ['2, k, 12', [-0.168001, -0.352509, 1.0]], ['2, k, 13', [-0.17508, -0.665143, 1.0]], ['2, k, 14', [-0.175229, -1.04233, 1.0]], ['2, k, 15', [-0.182421, -1.12533, 1.0]], ['2, k, 16', [-0.0146177, -0.354332, 1.0]], ['2, k, 17', [-0.0311021, -0.667435, 1.0]], ['2, k, 18', [-0.0277246, -1.0413, 1.0]], ['2, k, 19', [-0.0222783, -1.11699, 1.0]], ['2, k, 20', [-0.0870128, 0.173381, 1.0]], ['2, k, 21', [-0.278677, -0.360425, 1.0]], ['2, k, 22', [-0.263777, -0.300049, 1.0]], ['2, k, 23', [0.0581862, -0.365033, 1.0]], ['2, k, 24', [0.0417726, -0.283137, 1.0]]]
[['2, k, 0', [-0.0925192, -0.358836, 1.0]], ['2, k, 1', [-0.0901248, -0.0518179, 1.0]], ['2, k, 2', [-0.0858443, 0.2467, 1.0]], ['2, k, 3', [-0.0770653, 0.379117, 1.0]], ['2, k, 4', [-0.256714, 0.141969, 1.0]], ['2, k, 5', [-0.374696, -0.019161, 1.0]], ['2, k, 6', [-0.299277, -0.227414, 1.0]], ['2, k, 7', [-0.272671, -0.266213, 1.0]], ['2, k, 8', [0.0761091, 0.138991, 1.0]], ['2, k, 9', [0.18115, -0.0347202, 1.0]], ['2, k, 10', [0.0889554, -0.233689, 1.0]], ['2, k, 11', [0.0613072, -0.293122, 1.0]], ['2, k, 12', [-0.167774, -0.35239, 1.0]], ['2, k, 13', [-0.176031, -0.664975, 1.0]], ['2, k, 14', [-0.175246, -1.0425, 1.0]], ['2, k, 15', [-0.181632, -1.12456, 1.0]], ['2, k, 16', [-0.0143618, -0.354079, 1.0]], ['2, k, 17', [-0.0309482, -0.667164, 1.0]], ['2, k, 18', [-0.0275964, -1.04144, 1.0]], ['2, k, 19', [-0.0220185, -1.11708, 1.0]], ['2, k, 20', [-0.0869735, 0.1733, 1.0]], ['2, k, 21', [-0.283047, -0.36035, 1.0]], ['2, k, 22', [-0.265004, -0.2924, 1.0]], ['2, k, 23', [0.0570261, -0.365122, 1.0]], ['2, k, 24', [0.0411296, -0.281595, 1.0]]]
[['2, k, 0', [-0.0925077, -0.358799, 1.0]], ['2, k, 1', [-0.0901075, -0.051871, 1.0]], ['2, k, 2', [-0.0858853, 0.246499, 1.0]], ['2, k, 3', [-0.0769626, 0.379007, 1.0]], ['2, k, 4', [-0.256505, 0.141908, 1.0]], ['2, k, 5', [-0.375273, -0.0187348, 1.0]], ['2, k, 6', [-0.299739, -0.226977, 1.0]], ['2, k, 7', [-0.271461, -0.2646, 1.0]], ['2, k, 8', [0.0761271, 0.13903, 1.0]], ['2, k, 9', [0.180495, -0.0346471, 1.0]], ['2, k, 10', [0.0886095, -0.233707, 1.0]], ['2, k, 11', [0.0605254, -0.291385, 1.0]], ['2, k, 12', [-0.167711, -0.352378, 1.0]], ['2, k, 13', [-0.177698, -0.664811, 1.0]], ['2, k, 14', [-0.175602, -1.0427, 1.0]], ['2, k, 15', [-0.181464, -1.12416, 1.0]], ['2, k, 16', [-0.0144239, -0.354014, 1.0]], ['2, k, 17', [-0.0312018, -0.668377, 1.0]], ['2, k, 18', [-0.0276407, -1.04252, 1.0]], ['2, k, 19', [-0.0215892, -1.11769, 1.0]], ['2, k, 20', [-0.0869959, 0.173131, 1.0]], ['2, k, 21', [-0.276181, -0.357783, 1.0]], ['2, k, 22', [-0.26522, -0.266412, 1.0]], ['2, k, 23', [0.0582383, -0.365374, 1.0]], ['2, k, 24', [0.0406735, -0.282322, 1.0]]]
[['2, k, 0', [-0.0924656, -0.358811, 1.0]], ['2, k, 1', [-0.0900847, -0.0520213, 1.0]], ['2, k, 2', [-0.0861707, 0.246215, 1.0]], ['2, k, 3', [-0.076622, 0.378583, 1.0]], ['2, k, 4', [-0.258999, 0.13772, 1.0]], ['2, k, 5', [-0.376393, -0.0187261, 1.0]], ['2, k, 6', [-0.306971, -0.228883, 1.0]], ['2, k, 7', [-0.273421, -0.275027, 1.0]], ['2, k, 8', [0.0762367, 0.139093, 1.0]], ['2, k, 9', [0.179323, -0.0349821, 1.0]], ['2, k, 10', [0.0767261, -0.229873, 1.0]], ['2, k, 11', [0.0670043, -0.267081, 1.0]], ['2, k, 12', [-0.167677, -0.352416, 1.0]], ['2, k, 13', [-0.178218, -0.665102, 1.0]], ['2, k, 14', [-0.17569, -1.04272, 1.0]], ['2, k, 15', [-0.181354, -1.12375, 1.0]], ['2, k, 16', [-0.0143558, -0.35399, 1.0]], ['2, k, 17', [-0.0312491, -0.668168, 1.0]], ['2, k, 18', [-0.0275844, -1.0425, 1.0]], ['2, k, 19', [-0.0213575, -1.11784, 1.0]], ['2, k, 20', [-0.087197, 0.172867, 1.0]], ['2, k, 21', [-0.283437, -0.358246, 1.0]], ['2, k, 22', [-0.262242, -0.289303, 1.0]], ['2, k, 23', [0.0687147, -0.339521, 1.0]], ['2, k, 24', [0.0636151, -0.32673, 1.0]]]
[['2, k, 0', [-0.0926863, -0.358759, 1.0]], ['2, k, 1', [-0.0901658, -0.0521506, 1.0]], ['2, k, 2', [-0.0861849, 0.245848, 1.0]], ['2, k, 3', [-0.0766017, 0.378341, 1.0]], ['2, k, 4', [-0.258523, 0.138279, 1.0]], ['2, k, 5', [-0.377044, -0.0186337, 1.0]], ['2, k, 6', [-0.30647, -0.228399, 1.0]], ['2, k, 7', [-0.272526, -0.277356, 1.0]], ['2, k, 8', [0.0762926, 0.139152, 1.0]], ['2, k, 9', [0.178163, -0.035006, 1.0]], ['2, k, 10', [0.0759813, -0.230297, 1.0]], ['2, k, 11', [0.0654067, -0.265889, 1.0]], ['2, k, 12', [-0.167829, -0.352374, 1.0]], ['2, k, 13', [-0.178277, -0.665112, 1.0]], ['2, k, 14', [-0.175753, -1.0422, 1.0]], ['2, k, 15', [-0.18078, -1.12287, 1.0]], ['2, k, 16', [-0.0146512, -0.353931, 1.0]], ['2, k, 17', [-0.0314147, -0.668084, 1.0]], ['2, k, 18', [-0.0275655, -1.04255, 1.0]], ['2, k, 19', [-0.0213544, -1.11786, 1.0]], ['2, k, 20', [-0.0872386, 0.172556, 1.0]], ['2, k, 21', [-0.283449, -0.358407, 1.0]], ['2, k, 22', [-0.261642, -0.290925, 1.0]], ['2, k, 23', [0.0671375, -0.340816, 1.0]], ['2, k, 24', [0.0621131, -0.328809, 1.0]]]
[['2, k, 0', [-0.0928225, -0.358612, 1.0]], ['2, k, 1', [-0.0902515, -0.0521507, 1.0]], ['2, k, 2', [-0.0864968, 0.245781, 1.0]], ['2, k, 3', [-0.0765965, 0.378348, 1.0]], ['2, k, 4', [-0.257964, 0.138804, 1.0]], ['2, k, 5', [-0.377394, -0.0185868, 1.0]], ['2, k, 6', [-0.308109, -0.228829, 1.0]], ['2, k, 7', [-0.271236, -0.266532, 1.0]], ['2, k, 8', [0.0762951, 0.139247, 1.0]], ['2, k, 9', [0.177223, -0.0344592, 1.0]], ['2, k, 10', [0.0761578, -0.230266, 1.0]], ['2, k, 11', [0.0644093, -0.266616, 1.0]], ['2, k, 12', [-0.167903, -0.352242, 1.0]], ['2, k, 13', [-0.178469, -0.665583, 1.0]], ['2, k, 14', [-0.175849, -1.04197, 1.0]], ['2, k, 15', [-0.180299, -1.12217, 1.0]], ['2, k, 16', [-0.0148574, -0.353783, 1.0]], ['2, k, 17', [-0.031554, -0.668175, 1.0]], ['2, k, 18', [-0.0270352, -1.0445, 1.0]], ['2, k, 19', [-0.0203629, -1.11852, 1.0]], ['2, k, 20', [-0.0874921, 0.172505, 1.0]], ['2, k, 21', [-0.279841, -0.359805, 1.0]], ['2, k, 22', [-0.262577, -0.295464, 1.0]], ['2, k, 23', [0.0660134, -0.34049, 1.0]], ['2, k, 24', [0.0622681, -0.327597, 1.0]]]
