[['2, k, 0', [-0.294104, -0.31064, 1.0]], ['2, k, 1', [-0.295185, -0.0165828, 1.0]], ['2, k, 2', [-0.294359, 0.270059, 1.0]], ['2, k, 3', [-0.294668, 0.423666, 1.0]], ['2, k, 4', [-0.460202, 0.214361, 1.0]], ['2, k, 5', [-0.534799, 0.331948, 1.0]], ['2, k, 6', [-0.4151, 0.357444, 1.0]], ['2, k, 7', [-0.378422, 0.373825, 1.0]], ['2, k, 8', [-0.126621, 0.237875, 1.0]], ['2, k, 9', [-0.000895262, 0.377936, 1.0]], ['2, k, 10', [0.0310522, 0.510904, 1.0]], ['2, k, 11', [0.034016, 0.56832, 1.0]], ['2, k, 12', [-0.365828, -0.311383, 1.0]], ['2, k, 13', [-0.398242, -0.625147, 1.0]], ['2, k, 14', [-0.406978, -0.963515, 1.0]], ['2, k, 15', [-0.390679, -1.01968, 1.0]], ['2, k, 16', [-0.213678, -0.300717, 1.0]], ['2, k, 17', [-0.188065, -0.625691, 1.0]], ['2, k, 18', [-0.168575, -0.962643, 1.0]], ['2, k, 19', [-0.15533, -1.01878, 1.0]], ['2, k, 20', [-0.294894, 0.199484, 1.0]], ['2, k, 21', [-0.363728, 0.31209, 1.0]], ['2, k, 22', [-0.368568, 0.383494, 1.0]], ['2, k, 23', [0.033347, 0.605844, 1.0]], ['2, k, 24', [0.0590726, 0.589863, 1.0]]]
[['2, k, 0', [-0.329069, -0.270664, 1.0]], ['2, k, 1', [-0.362008, 0.0334863, 1.0]], ['2, k, 2', [-0.38536, 0.32188, 1.0]], ['2, k, 3', [-0.519459, 0.358691, 1.0]], ['2, k, 4', [-0.603274, 0.106221, 1.0]], ['2, k, 5', [-0.658992, -0.108416, 1.0]], ['2, k, 6', [-0.831307, -0.0639943, 1.0]], ['2, k, 7', [-0.874841, -0.0344984, 1.0]], ['2, k, 8', [-0.283691, 0.265044, 1.0]], ['2, k, 9', [-0.39114, 0.510546, 1.0]], ['2, k, 10', [-0.62162, 0.584148, 1.0]], ['2, k, 11', [-0.687554, 0.595235, 1.0]], ['2, k, 12', [-0.38514, -0.284066, 1.0]], ['2, k, 13', [-0.421064, -0.684418, 1.0]], ['2, k, 14', [-0.406711, -1.08108, 1.0]], ['2, k, 15', [-0.435009, -1.16004, 1.0]], ['2, k, 16', [-0.263378, -0.249376, 1.0]], ['2, k, 17', [-0.198497, -0.704958, 1.0]], ['2, k, 18', [-0.174674, -1.07498, 1.0]], ['2, k, 19', [-0.120363, -1.14535, 1.0]], ['2, k, 20', [-0.380019, 0.249655, 1.0]], ['2, k, 21', [-0.906797, 0.00444006, 1.0]], ['2, k, 22', [-0.899997, -0.0656389, 1.0]], ['2, k, 23', [-0.746859, 0.626656, 1.0]], ['2, k, 24', [-0.711672, 0.545291, 1.0]]]
[['2, k, 0', [-0.329183, -0.273712, 1.0]], ['2, k, 1', [-0.366885, 0.034798, 1.0]], ['2, k, 2', [-0.418137, 0.346692, 1.0]], ['2, k, 3', [-0.545188, 0.35848, 1.0]], ['2, k, 4', [-0.602249, 0.1077, 1.0]], ['2, k, 5', [-0.656925, -0.107227, 1.0]], ['2, k, 6', [-0.830873, -0.0671963, 1.0]], ['2, k, 7', [-0.875672, -0.0379414, 1.0]], ['2, k, 8', [-0.284017, 0.26427, 1.0]], ['2, k, 9', [-0.39257, 0.508301, 1.0]], ['2, k, 10', [-0.622739, 0.580105, 1.0]], ['2, k, 11', [-0.689965, 0.591446, 1.0]], ['2, k, 12', [-0.385393, -0.28681, 1.0]], ['2, k, 13', [-0.420966, -0.685786, 1.0]], ['2, k, 14', [-0.406616, -1.08094, 1.0]], ['2, k, 15', [-0.434207, -1.15988, 1.0]], ['2, k, 16', [-0.263265, -0.25269, 1.0]], ['2, k, 17', [-0.198678, -0.710343, 1.0]], ['2, k, 18', [-0.174732, -1.07506, 1.0]], ['2, k, 19', [-0.120335, -1.1455, 1.0]], ['2, k, 20', [-0.403861, 0.267274, 1.0]], ['2, k, 21', [-0.90843, -0.0010635, 1.0]], ['2, k, 22', [-0.895634, -0.0692282, 1.0]], ['2, k, 23', [-0.74843, 0.612235, 1.0]], ['2, k, 24', [-0.709314, 0.542924, 1.0]]]
[['2, k, 0', [-0.328924, -0.275443, 1.0]], ['2, k, 1', [-0.366999, 0.0346656, 1.0]], ['2, k, 2', [-0.415025, 0.344786, 1.0]], ['2, k, 3', [-0.542678, 0.357319, 1.0]], ['2, k, 4', [-0.602324, 0.10664, 1.0]], ['2, k, 5', [-0.655038, -0.108809, 1.0]], ['2, k, 6', [-0.83037, -0.0696351, 1.0]], ['2, k, 7', [-0.876328, -0.040379, 1.0]], ['2, k, 8', [-0.28445, 0.263841, 1.0]], ['2, k, 9', [-0.393832, 0.506405, 1.0]], ['2, k, 10', [-0.622453, 0.575865, 1.0]], ['2, k, 11', [-0.690602, 0.588005, 1.0]], ['2, k, 12', [-0.385098, -0.288502, 1.0]], ['2, k, 13', [-0.420587, -0.686367, 1.0]], ['2, k, 14', [-0.406491, -1.08041, 1.0]], ['2, k, 15', [-0.433754, -1.15994, 1.0]], ['2, k, 16', [-0.26297, -0.254554, 1.0]], ['2, k, 17', [-0.198482, -0.71148, 1.0]], ['2, k, 18', [-0.174791, -1.07467, 1.0]], ['2, k, 19', [-0.120688, -1.1446, 1.0]], ['2, k, 20', [-0.403004, 0.266832, 1.0]], ['2, k, 21', [-0.908376, -0.000789322, 1.0]], ['2, k, 22', [-0.892112, -0.0761128, 1.0]], ['2, k, 23', [-0.754308, 0.616225, 1.0]], ['2, k, 24', [-0.711511, 0.535516, 1.0]]]
[['2, k, 0', [-0.32943, -0.273873, 1.0]], ['2, k, 1', [-0.367143, 0.0348187, 1.0]], ['2, k, 2', [-0.411183, 0.340625, 1.0]], ['2, k, 3', [-0.53896, 0.354466, 1.0]], ['2, k, 4', [-0.6021, 0.106439, 1.0]], ['2, k, 5', [-0.653576, -0.110605, 1.0]], ['2, k, 6', [-0.830203, -0.0718564, 1.0]], ['2, k, 7', [-0.87895, -0.0413411, 1.0]], ['2, k, 8', [-0.284902, 0.263316, 1.0]], ['2, k, 9', [-0.394595, 0.505056, 1.0]], ['2, k, 10', [-0.622923, 0.57324, 1.0]], ['2, k, 11', [-0.693526, 0.584625, 1.0]], ['2, k, 12', [-0.385299, -0.286546, 1.0]], ['2, k, 13', [-0.420424, -0.687008, 1.0]], ['2, k, 14', [-0.406694, -1.08024, 1.0]], ['2, k, 15', [-0.434324, -1.15991, 1.0]], ['2, k, 16', [-0.263751, -0.253161, 1.0]], ['2, k, 17', [-0.196393, -0.702405, 1.0]], ['2, k, 18', [-0.175099, -1.07385, 1.0]], ['2, k, 19', [-0.120242, -1.14365, 1.0]], ['2, k, 20', [-0.40147, 0.265378, 1.0]], ['2, k, 21', [-0.910872, -0.00393213, 1.0]], ['2, k, 22', [-0.894074, -0.0787575, 1.0]], ['2, k, 23', [-0.754119, 0.598448, 1.0]], ['2, k, 24', [-0.719939, 0.530066, 1.0]]]
[['2, k, 0', [-0.329519, -0.273326, 1.0]], ['2, k, 1', [-0.367152, 0.0348173, 1.0]], ['2, k, 2', [-0.408261, 0.337363, 1.0]], ['2, k, 3', [-0.536628, 0.352029, 1.0]], ['2, k, 4', [-0.602027, 0.105669, 1.0]], ['2, k, 5', [-0.653525, -0.11226, 1.0]], ['2, k, 6', [-0.830054, -0.0745884, 1.0]], ['2, k, 7', [-0.880476, -0.0430064, 1.0]], ['2, k, 8', [-0.285286, 0.262716, 1.0]], ['2, k, 9', [-0.395914, 0.503186, 1.0]], ['2, k, 10', [-0.620836, 0.569359, 1.0]], ['2, k, 11', [-0.69323, 0.583223, 1.0]], ['2, k, 12', [-0.3852, -0.285791, 1.0]], ['2, k, 13', [-0.420739, -0.68912, 1.0]], ['2, k, 14', [-0.406704, -1.08047, 1.0]], ['2, k, 15', [-0.433138, -1.15934, 1.0]], ['2, k, 16', [-0.264031, -0.252599, 1.0]], ['2, k, 17', [-0.195898, -0.707657, 1.0]], ['2, k, 18', [-0.175042, -1.07385, 1.0]], ['2, k, 19', [-0.120071, -1.14317, 1.0]], ['2, k, 20', [-0.399574, 0.263438, 1.0]], ['2, k, 21', [-0.91068, -0.00612263, 1.0]], ['2, k, 22', [-0.898068, -0.0734702, 1.0]], ['2, k, 23', [-0.755008, 0.607464, 1.0]], ['2, k, 24', [-0.718279, 0.531482, 1.0]]]
[['2, k, 0', [-0.329509, -0.273263, 1.0]], ['2, k, 1', [-0.367136, 0.0347477, 1.0]], ['2, k, 2', [-0.406749, 0.335734, 1.0]], ['2, k, 3', [-0.535107, 0.348825, 1.0]], ['2, k, 4', [-0.603284, 0.100972, 1.0]], ['2, k, 5', [-0.653242, -0.115296, 1.0]], ['2, k, 6', [-0.830148, -0.0762517, 1.0]], ['2, k, 7', [-0.881179, -0.04391, 1.0]], ['2, k, 8', [-0.285596, 0.261857, 1.0]], ['2, k, 9', [-0.396334, 0.501749, 1.0]], ['2, k, 10', [-0.620844, 0.566972, 1.0]], ['2, k, 11', [-0.695286, 0.58101, 1.0]], ['2, k, 12', [-0.385114, -0.285742, 1.0]], ['2, k, 13', [-0.420696, -0.689158, 1.0]], ['2, k, 14', [-0.406703, -1.08047, 1.0]], ['2, k, 15', [-0.427393, -1.16318, 1.0]], ['2, k, 16', [-0.264076, -0.252427, 1.0]], ['2, k, 17', [-0.195703, -0.704081, 1.0]], ['2, k, 18', [-0.174334, -1.07473, 1.0]], ['2, k, 19', [-0.121401, -1.14661, 1.0]], ['2, k, 20', [-0.398341, 0.262174, 1.0]], ['2, k, 21', [-0.912398, -0.00403184, 1.0]], ['2, k, 22', [-0.899207, -0.0739957, 1.0]], ['2, k, 23', [-0.759629, 0.605799, 1.0]], ['2, k, 24', [-0.721364, 0.525759, 1.0]]]
[['2, k, 0', [-0.329451, -0.273346, 1.0]], ['2, k, 1', [-0.367098, 0.034525, 1.0]], ['2, k, 2', [-0.405947, 0.334822, 1.0]], ['2, k, 3', [-0.534614, 0.3482, 1.0]], ['2, k, 4', [-0.602788, 0.100959, 1.0]], ['2, k, 5', [-0.652738, -0.116443, 1.0]], ['2, k, 6', [-0.830569, -0.0776912, 1.0]], ['2, k, 7', [-0.882286, -0.0463735, 1.0]], ['2, k, 8', [-0.285968, 0.261079, 1.0]], ['2, k, 9', [-0.39801, 0.499736, 1.0]], ['2, k, 10', [-0.620531, 0.565189, 1.0]], ['2, k, 11', [-0.694787, 0.579784, 1.0]], ['2, k, 12', [-0.385023, -0.285819, 1.0]], ['2, k, 13', [-0.420347, -0.689356, 1.0]], ['2, k, 14', [-0.40659, -1.08037, 1.0]], ['2, k, 15', [-0.428074, -1.16259, 1.0]], ['2, k, 16', [-0.264033, -0.252537, 1.0]], ['2, k, 17', [-0.196192, -0.70855, 1.0]], ['2, k, 18', [-0.173397, -1.07596, 1.0]], ['2, k, 19', [-0.121849, -1.14611, 1.0]], ['2, k, 20', [-0.397585, 0.261314, 1.0]], ['2, k, 21', [-0.914669, -0.00916582, 1.0]], ['2, k, 22', [-0.90339, -0.0809084, 1.0]], ['2, k, 23', [-0.754617, 0.602985, 1.0]], ['2, k, 24', [-0.722842, 0.526668, 1.0]]]
[['2, k, 0', [-0.329338, -0.274326, 1.0]], ['2, k, 1', [-0.366904, 0.0306636, 1.0]], ['2, k, 2', [-0.403661, 0.325405, 1.0]], ['2, k, 3', [-0.533425, 0.347441, 1.0]], ['2, k, 4', [-0.600855, 0.102968, 1.0]], ['2, k, 5', [-0.65299, -0.117383, 1.0]], ['2, k, 6', [-0.831099, -0.0787191, 1.0]], ['2, k, 7', [-0.882174, -0.0472982, 1.0]], ['2, k, 8', [-0.286263, 0.260366, 1.0]], ['2, k, 9', [-0.398625, 0.49829, 1.0]], ['2, k, 10', [-0.674624, 0.54952, 1.0]], ['2, k, 11', [-0.704781, 0.574772, 1.0]], ['2, k, 12', [-0.384903, -0.286851, 1.0]], ['2, k, 13', [-0.420185, -0.689793, 1.0]], ['2, k, 14', [-0.406785, -1.08105, 1.0]], ['2, k, 15', [-0.430251, -1.1576, 1.0]], ['2, k, 16', [-0.263909, -0.253488, 1.0]], ['2, k, 17', [-0.195414, -0.705192, 1.0]], ['2, k, 18', [-0.173156, -1.07602, 1.0]], ['2, k, 19', [-0.122025, -1.14663, 1.0]], ['2, k, 20', [-0.395573, 0.253154, 1.0]], ['2, k, 21', [-0.914189, -0.00910104, 1.0]], ['2, k, 22', [-0.89956, -0.0843085, 1.0]], ['2, k, 23', [-0.756164, 0.603662, 1.0]], ['2, k, 24', [-0.731893, 0.521245, 1.0]]]
[['2, k, 0', [-0.32942, -0.27385, 1.0]], ['2, k, 1', [-0.366929, 0.0300148, 1.0]], ['2, k, 2', [-0.402904, 0.322062, 1.0]], ['2, k, 3', [-0.532709, 0.346173, 1.0]], ['2, k, 4', [-0.601241, 0.102445, 1.0]], ['2, k, 5', [-0.653143, -0.117793, 1.0]], ['2, k, 6', [-0.835632, -0.075522, 1.0]], ['2, k, 7', [-0.883564, -0.0484811, 1.0]], ['2, k, 8', [-0.28652, 0.259686, 1.0]], ['2, k, 9', [-0.39871, 0.497392, 1.0]], ['2, k, 10', [-0.674602, 0.549525, 1.0]], ['2, k, 11', [-0.705618, 0.573561, 1.0]], ['2, k, 12', [-0.384854, -0.28618, 1.0]], ['2, k, 13', [-0.420011, -0.689824, 1.0]], ['2, k, 14', [-0.406676, -1.08087, 1.0]], ['2, k, 15', [-0.41483, -1.16987, 1.0]], ['2, k, 16', [-0.264068, -0.25315, 1.0]], ['2, k, 17', [-0.19549, -0.703485, 1.0]], ['2, k, 18', [-0.173235, -1.0759, 1.0]], ['2, k, 19', [-0.121624, -1.14663, 1.0]], ['2, k, 20', [-0.394943, 0.25056, 1.0]], ['2, k, 21', [-0.913824, -0.011294, 1.0]], ['2, k, 22', [-0.900303, -0.0857635, 1.0]], ['2, k, 23', [-0.760235, 0.603395, 1.0]], ['2, k, 24', [-0.734073, 0.522504, 1.0]]]
[['2, k, 0', [-0.329453, -0.273796, 1.0]], ['2, k, 1', [-0.369753, 0.0325592, 1.0]], ['2, k, 2', [-0.412418, 0.333019, 1.0]], ['2, k, 3', [-0.541536, 0.345063, 1.0]], ['2, k, 4', [-0.601811, 0.10084, 1.0]], ['2, k, 5', [-0.65322, -0.118304, 1.0]], ['2, k, 6', [-0.834843, -0.0785503, 1.0]], ['2, k, 7', [-0.883241, -0.0506408, 1.0]], ['2, k, 8', [-0.286736, 0.259107, 1.0]], ['2, k, 9', [-0.398728, 0.496317, 1.0]], ['2, k, 10', [-0.674244, 0.550693, 1.0]], ['2, k, 11', [-0.707369, 0.571632, 1.0]], ['2, k, 12', [-0.384844, -0.286164, 1.0]], ['2, k, 13', [-0.42013, -0.691256, 1.0]], ['2, k, 14', [-0.40655, -1.08117, 1.0]], ['2, k, 15', [-0.426931, -1.16467, 1.0]], ['2, k, 16', [-0.264138, -0.253055, 1.0]], ['2, k, 17', [-0.195285, -0.702493, 1.0]], ['2, k, 18', [-0.173483, -1.0751, 1.0]], ['2, k, 19', [-0.122784, -1.14702, 1.0]], ['2, k, 20', [-0.402016, 0.258525, 1.0]], ['2, k, 21', [-0.913983, -0.0129413, 1.0]], ['2, k, 22', [-0.896475, -0.0880976, 1.0]], ['2, k, 23', [-0.757733, 0.602747, 1.0]], ['2, k, 24', [-0.734247, 0.519113, 1.0]]]
[['2, k, 0', [-0.329686, -0.273478, 1.0]], ['2, k, 1', [-0.368977, 0.0311377, 1.0]], ['2, k, 2', [-0.40376, 0.321889, 1.0]], ['2, k, 3', [-0.533107, 0.343717, 1.0]], ['2, k, 4', [-0.598571, 0.104776, 1.0]], ['2, k, 5', [-0.653464, -0.118585, 1.0]], ['2, k, 6', [-0.837261, -0.0771246, 1.0]], ['2, k, 7', [-0.882848, -0.051255, 1.0]], ['2, k, 8', [-0.286813, 0.258589, 1.0]], ['2, k, 9', [-0.398571, 0.494964, 1.0]], ['2, k, 10', [-0.673783, 0.549692, 1.0]], ['2, k, 11', [-0.706448, 0.570009, 1.0]], ['2, k, 12', [-0.385182, -0.285642, 1.0]], ['2, k, 13', [-0.420055, -0.691203, 1.0]], ['2, k, 14', [-0.406363, -1.08087, 1.0]], ['2, k, 15', [-0.428849, -1.16322, 1.0]], ['2, k, 16', [-0.264329, -0.252828, 1.0]], ['2, k, 17', [-0.19637, -0.707898, 1.0]], ['2, k, 18', [-0.173502, -1.07516, 1.0]], ['2, k, 19', [-0.122767, -1.14708, 1.0]], ['2, k, 20', [-0.396417, 0.25117, 1.0]], ['2, k, 21', [-0.913989, -0.0147973, 1.0]], ['2, k, 22', [-0.897681, -0.089204, 1.0]], ['2, k, 23', [-0.75326, 0.600303, 1.0]], ['2, k, 24', [-0.730815, 0.519146, 1.0]]]
[['2, k, 0', [-0.329765, -0.273398, 1.0]], ['2, k, 1', [-0.368722, 0.0304468, 1.0]], ['2, k, 2', [-0.40313, 0.320875, 1.0]], ['2, k, 3', [-0.532125, 0.343475, 1.0]], ['2, k, 4', [-0.601047, 0.100885, 1.0]], ['2, k, 5', [-0.65057, -0.12137, 1.0]], ['2, k, 6', [-0.838317, -0.0763925, 1.0]], ['2, k, 7', [-0.881393, -0.0531728, 1.0]], ['2, k, 8', [-0.286947, 0.258308, 1.0]], ['2, k, 9', [-0.398334, 0.493607, 1.0]], ['2, k, 10', [-0.673278, 0.549424, 1.0]], ['2, k, 11', [-0.706183, 0.569089, 1.0]], ['2, k, 12', [-0.385216, -0.285597, 1.0]], ['2, k, 13', [-0.420301, -0.692618, 1.0]], ['2, k, 14', [-0.406433, -1.08064, 1.0]], ['2, k, 15', [-0.429609, -1.16241, 1.0]], ['2, k, 16', [-0.264441, -0.252729, 1.0]], ['2, k, 17', [-0.197785, -0.710312, 1.0]], ['2, k, 18', [-0.173951, -1.07492, 1.0]], ['2, k, 19', [-0.122615, -1.14671, 1.0]], ['2, k, 20', [-0.395684, 0.249987, 1.0]], ['2, k, 21', [-0.91383, -0.0161016, 1.0]], ['2, k, 22', [-0.897866, -0.0883433, 1.0]], ['2, k, 23', [-0.754662, 0.602507, 1.0]], ['2, k, 24', [-0.731538, 0.520963, 1.0]]]
[['2, k, 0', [-0.330043, -0.273766, 1.0]], ['2, k, 1', [-0.368041, 0.0286004, 1.0]], ['2, k, 2', [-0.400989, 0.318455, 1.0]], ['2, k, 3', [-0.531486, 0.341884, 1.0]], ['2, k, 4', [-0.59965, 0.102799, 1.0]], ['2, k, 5', [-0.650794, -0.121451, 1.0]], ['2, k, 6', [-0.836118, -0.0802937, 1.0]], ['2, k, 7', [-0.879764, -0.0534366, 1.0]], ['2, k, 8', [-0.28697, 0.257566, 1.0]], ['2, k, 9', [-0.396483, 0.491258, 1.0]], ['2, k, 10', [-0.671328, 0.550316, 1.0]], ['2, k, 11', [-0.705203, 0.567962, 1.0]], ['2, k, 12', [-0.385554, -0.285954, 1.0]], ['2, k, 13', [-0.420248, -0.692563, 1.0]], ['2, k, 14', [-0.40643, -1.08055, 1.0]], ['2, k, 15', [-0.430056, -1.16184, 1.0]], ['2, k, 16', [-0.264665, -0.253147, 1.0]], ['2, k, 17', [-0.19814, -0.710567, 1.0]], ['2, k, 18', [-0.173291, -1.07578, 1.0]], ['2, k, 19', [-0.121449, -1.14629, 1.0]], ['2, k, 20', [-0.393707, 0.24745, 1.0]], ['2, k, 21', [-0.911739, -0.0169226, 1.0]], ['2, k, 22', [-0.903207, -0.084721, 1.0]], ['2, k, 23', [-0.756293, 0.606239, 1.0]], ['2, k, 24', [-0.732732, 0.520575, 1.0]]]
[['2, k, 0', [-0.330596, -0.273646, 1.0]], ['2, k, 1', [-0.36853, 0.0287971, 1.0]], ['2, k, 2', [-0.402121, 0.319897, 1.0]], ['2, k, 3', [-0.536184, 0.345482, 1.0]], ['2, k, 4', [-0.599263, 0.103022, 1.0]], ['2, k, 5', [-0.650945, -0.121148, 1.0]], ['2, k, 6', [-0.837125, -0.0786257, 1.0]], ['2, k, 7', [-0.879746, -0.0521821, 1.0]], ['2, k, 8', [-0.28667, 0.256861, 1.0]], ['2, k, 9', [-0.393875, 0.48875, 1.0]], ['2, k, 10', [-0.670578, 0.548387, 1.0]], ['2, k, 11', [-0.702661, 0.566757, 1.0]], ['2, k, 12', [-0.386164, -0.285703, 1.0]], ['2, k, 13', [-0.420268, -0.692634, 1.0]], ['2, k, 14', [-0.40644, -1.08053, 1.0]], ['2, k, 15', [-0.430974, -1.16107, 1.0]], ['2, k, 16', [-0.265184, -0.253147, 1.0]], ['2, k, 17', [-0.197804, -0.709488, 1.0]], ['2, k, 18', [-0.171675, -1.07749, 1.0]], ['2, k, 19', [-0.120105, -1.14602, 1.0]], ['2, k, 20', [-0.394534, 0.248381, 1.0]], ['2, k, 21', [-0.910173, -0.0152298, 1.0]], ['2, k, 22', [-0.900006, -0.0846197, 1.0]], ['2, k, 23', [-0.745227, 0.594278, 1.0]], ['2, k, 24', [-0.726971, 0.517737, 1.0]]]
[['2, k, 0', [-0.331067, -0.27363, 1.0]], ['2, k, 1', [-0.386027, 0.0509216, 1.0]], ['2, k, 2', [-0.445242, 0.381886, 1.0]], ['2, k, 3', [-0.583313, 0.409166, 1.0]], ['2, k, 4', [-0.599017, 0.102813, 1.0]], ['2, k, 5', [-0.65164, -0.120636, 1.0]], ['2, k, 6', [-0.835985, -0.0803855, 1.0]], ['2, k, 7', [-0.879076, -0.0514477, 1.0]], ['2, k, 8', [-0.28618, 0.255845, 1.0]], ['2, k, 9', [-0.390652, 0.486707, 1.0]], ['2, k, 10', [-0.669464, 0.578099, 1.0]], ['2, k, 11', [-0.721356, 0.579896, 1.0]], ['2, k, 12', [-0.386676, -0.285652, 1.0]], ['2, k, 13', [-0.420423, -0.692361, 1.0]], ['2, k, 14', [-0.406451, -1.08053, 1.0]], ['2, k, 15', [-0.431539, -1.1601, 1.0]], ['2, k, 16', [-0.26559, -0.25318, 1.0]], ['2, k, 17', [-0.202309, -0.693075, 1.0]], ['2, k, 18', [-0.172375, -1.07664, 1.0]], ['2, k, 19', [-0.12159, -1.14779, 1.0]], ['2, k, 20', [-0.432635, 0.302462, 1.0]], ['2, k, 21', [-0.910653, -0.016747, 1.0]], ['2, k, 22', [-0.899579, -0.0843522, 1.0]], ['2, k, 23', [-0.755468, 0.574757, 1.0]], ['2, k, 24', [-0.732002, 0.538405, 1.0]]]
[['2, k, 0', [-0.330876, -0.279794, 1.0]], ['2, k, 1', [-0.386246, 0.0509418, 1.0]], ['2, k, 2', [-0.445178, 0.382038, 1.0]], ['2, k, 3', [-0.564491, 0.373983, 1.0]], ['2, k, 4', [-0.598779, 0.102493, 1.0]], ['2, k, 5', [-0.662795, -0.121185, 1.0]], ['2, k, 6', [-0.817323, -0.0888725, 1.0]], ['2, k, 7', [-0.887844, -0.0296924, 1.0]], ['2, k, 8', [-0.285532, 0.254627, 1.0]], ['2, k, 9', [-0.385466, 0.484435, 1.0]], ['2, k, 10', [-0.665395, 0.57469, 1.0]], ['2, k, 11', [-0.716781, 0.576034, 1.0]], ['2, k, 12', [-0.387537, -0.293068, 1.0]], ['2, k, 13', [-0.420466, -0.692148, 1.0]], ['2, k, 14', [-0.406303, -1.08033, 1.0]], ['2, k, 15', [-0.440882, -1.13989, 1.0]], ['2, k, 16', [-0.264492, -0.258644, 1.0]], ['2, k, 17', [-0.202823, -0.691312, 1.0]], ['2, k, 18', [-0.172408, -1.07645, 1.0]], ['2, k, 19', [-0.121371, -1.14807, 1.0]], ['2, k, 20', [-0.432577, 0.302459, 1.0]], ['2, k, 21', [-0.885387, 0.0379886, 1.0]], ['2, k, 22', [-0.92718, -0.0465817, 1.0]], ['2, k, 23', [-0.747568, 0.593506, 1.0]], ['2, k, 24', [-0.724763, 0.534146, 1.0]]]
[['2, k, 0', [-0.331739, -0.281877, 1.0]], ['2, k, 1', [-0.386071, 0.0496783, 1.0]], ['2, k, 2', [-0.439578, 0.376138, 1.0]], ['2, k, 3', [-0.531834, 0.332138, 1.0]], ['2, k, 4', [-0.598579, 0.102374, 1.0]], ['2, k, 5', [-0.666647, -0.121269, 1.0]], ['2, k, 6', [-0.827083, -0.0827121, 1.0]], ['2, k, 7', [-0.888876, -0.0284216, 1.0]], ['2, k, 8', [-0.284863, 0.253998, 1.0]], ['2, k, 9', [-0.381975, 0.483258, 1.0]], ['2, k, 10', [-0.660765, 0.576458, 1.0]], ['2, k, 11', [-0.711629, 0.575638, 1.0]], ['2, k, 12', [-0.388888, -0.294746, 1.0]], ['2, k, 13', [-0.420847, -0.690967, 1.0]], ['2, k, 14', [-0.406119, -1.08002, 1.0]], ['2, k, 15', [-0.432867, -1.15844, 1.0]], ['2, k, 16', [-0.264797, -0.261051, 1.0]], ['2, k, 17', [-0.202849, -0.690568, 1.0]], ['2, k, 18', [-0.17339, -1.07573, 1.0]], ['2, k, 19', [-0.121349, -1.14699, 1.0]], ['2, k, 20', [-0.42793, 0.296851, 1.0]], ['2, k, 21', [-0.887367, 0.0384191, 1.0]], ['2, k, 22', [-0.936257, -0.0298785, 1.0]], ['2, k, 23', [-0.743043, 0.543665, 1.0]], ['2, k, 24', [-0.709406, 0.535525, 1.0]]]
[['2, k, 0', [-0.332135, -0.281897, 1.0]], ['2, k, 1', [-0.385821, 0.0492609, 1.0]], ['2, k, 2', [-0.435589, 0.371962, 1.0]], ['2, k, 3', [-0.532342, 0.332765, 1.0]], ['2, k, 4', [-0.599619, 0.106392, 1.0]], ['2, k, 5', [-0.66977, -0.119349, 1.0]], ['2, k, 6', [-0.831618, -0.075912, 1.0]], ['2, k, 7', [-0.888055, -0.0229442, 1.0]], ['2, k, 8', [-0.284168, 0.253354, 1.0]], ['2, k, 9', [-0.379036, 0.482287, 1.0]], ['2, k, 10', [-0.658209, 0.574929, 1.0]], ['2, k, 11', [-0.705738, 0.576585, 1.0]], ['2, k, 12', [-0.389283, -0.294502, 1.0]], ['2, k, 13', [-0.421274, -0.689702, 1.0]], ['2, k, 14', [-0.405961, -1.07972, 1.0]], ['2, k, 15', [-0.433885, -1.1585, 1.0]], ['2, k, 16', [-0.265236, -0.261375, 1.0]], ['2, k, 17', [-0.202478, -0.690949, 1.0]], ['2, k, 18', [-0.173415, -1.07585, 1.0]], ['2, k, 19', [-0.121007, -1.14685, 1.0]], ['2, k, 20', [-0.424683, 0.29338, 1.0]], ['2, k, 21', [-0.891338, 0.0358827, 1.0]], ['2, k, 22', [-0.937896, -0.0336133, 1.0]], ['2, k, 23', [-0.724911, 0.58771, 1.0]], ['2, k, 24', [-0.711677, 0.535256, 1.0]]]
