[['2, k, 0', [-0.09919674, -0.001048107, 1.0]], ['2, k, 1', [-0.09582472, 0.3001706, 1.0]], ['2, k, 2', [-0.09191508, 0.5927008, 1.0]], ['2, k, 3', [-0.09222027, 0.7298779, 1.0]], ['2, k, 4', [-0.2499865, 0.4660942, 1.0]], ['2, k, 5', [-0.3125811, 0.2247391, 1.0]], ['2, k, 6', [-0.3065148, 0.02381866, 1.0]], ['2, k, 7', [-0.3051182, -0.01917183, 1.0]], ['2, k, 8', [0.06558669, 0.4770741, 1.0]], ['2, k, 9', [0.1040598, 0.2235752, 1.0]], ['2, k, 10', [0.1168681, 0.02306212, 1.0]], ['2, k, 11', [0.1117206, -0.02780437, 1.0]], ['2, k, 12', [-0.1664261, -0.002149897, 1.0]], ['2, k, 13', [-0.1734125, -0.2627721, 1.0]], ['2, k, 14', [-0.2106167, -0.5794895, 1.0]], ['2, k, 15', [-0.2198532, -0.6518784, 1.0]], ['2, k, 16', [-0.0293512, -6.896435e-05, 1.0]], ['2, k, 17', [-0.02399171, -0.2706133, 1.0]], ['2, k, 18', [-0.01310014, -0.5713069, 1.0]], ['2, k, 19', [-0.005380481, -0.648453, 1.0]], ['2, k, 20', [-0.09297637, 0.520774, 1.0]], ['2, k, 21', [-0.3045994, -0.07659128, 1.0]], ['2, k, 22', [-0.3389733, -0.01977507, 1.0]], ['2, k, 23', [0.1138248, -0.09404188, 1.0]], ['2, k, 24', [0.07473378, -0.03005716, 1.0]]]
[['2, k, 0', [-0.08383847, 0.02069109, 1.0]], ['2, k, 1', [-0.07962189, 0.315383, 1.0]], ['2, k, 2', [-0.07493283, 0.6021121, 1.0]], ['2, k, 3', [-0.07632677, 0.7314361, 1.0]], ['2, k, 4', [-0.2090543, 0.5210233, 1.0]], ['2, k, 5', [-0.2969325, 0.5567484, 1.0]], ['2, k, 6', [-0.3071148, 0.6300044, 1.0]], ['2, k, 7', [-0.3163344, 0.6650499, 1.0]], ['2, k, 8', [0.07773343, 0.4797794, 1.0]], ['2, k, 9', [0.1222899, 0.2305611, 1.0]], ['2, k, 10', [0.1386154, 0.0304599, 1.0]], ['2, k, 11', [0.1200071, -0.02103332, 1.0]], ['2, k, 12', [-0.152471, 0.02046149, 1.0]], ['2, k, 13', [-0.1682685, -0.251083, 1.0]], ['2, k, 14', [-0.2091407, -0.5764466, 1.0]], ['2, k, 15', [-0.2187119, -0.6496059, 1.0]], ['2, k, 16', [-0.01286301, 0.02045853, 1.0]], ['2, k, 17', [-0.02017929, -0.2573307, 1.0]], ['2, k, 18', [-0.01003733, -0.5741686, 1.0]], ['2, k, 19', [-0.009993365, -0.6514447, 1.0]], ['2, k, 20', [-0.07616132, 0.5316007, 1.0]], ['2, k, 21', [-0.319031, 0.7045701, 1.0]], ['2, k, 22', [-0.2676271, 0.6522622, 1.0]], ['2, k, 23', [0.1208462, -0.06003508, 1.0]], ['2, k, 24', [0.0893203, -0.01344402, 1.0]]]
[['2, k, 0', [-0.08298022, 0.0179139, 1.0]], ['2, k, 1', [-0.07883302, 0.3137122, 1.0]], ['2, k, 2', [-0.07427292, 0.6012634, 1.0]], ['2, k, 3', [-0.07510511, 0.7309088, 1.0]], ['2, k, 4', [-0.2084605, 0.5176276, 1.0]], ['2, k, 5', [-0.2967518, 0.5135396, 1.0]], ['2, k, 6', [-0.3046775, 0.5575894, 1.0]], ['2, k, 7', [-0.3145228, 0.5875168, 1.0]], ['2, k, 8', [0.07780698, 0.4789422, 1.0]], ['2, k, 9', [0.1227093, 0.2307185, 1.0]], ['2, k, 10', [0.1334491, 0.03001286, 1.0]], ['2, k, 11', [0.1238581, -0.01289159, 1.0]], ['2, k, 12', [-0.1514618, 0.01777318, 1.0]], ['2, k, 13', [-0.168283, -0.2518786, 1.0]], ['2, k, 14', [-0.2090002, -0.5762363, 1.0]], ['2, k, 15', [-0.2188855, -0.6499298, 1.0]], ['2, k, 16', [-0.01225578, 0.01768102, 1.0]], ['2, k, 17', [-0.02018839, -0.2585077, 1.0]], ['2, k, 18', [-0.01011757, -0.5740137, 1.0]], ['2, k, 19', [-0.007866843, -0.6515338, 1.0]], ['2, k, 20', [-0.07546824, 0.5305666, 1.0]], ['2, k, 21', [-0.3256571, 0.6138746, 1.0]], ['2, k, 22', [-0.2658726, 0.577918, 1.0]], ['2, k, 23', [0.121402, -0.08552116, 1.0]], ['2, k, 24', [0.09147473, -0.02303828, 1.0]]]
[['2, k, 0', [-0.08194785, 0.01652651, 1.0]], ['2, k, 1', [-0.07844329, 0.3130423, 1.0]], ['2, k, 2', [-0.07433436, 0.6010824, 1.0]], ['2, k, 3', [-0.07419203, 0.7311187, 1.0]], ['2, k, 4', [-0.2083223, 0.5159602, 1.0]], ['2, k, 5', [-0.2998717, 0.4703912, 1.0]], ['2, k, 6', [-0.3052494, 0.4856687, 1.0]], ['2, k, 7', [-0.3087109, 0.5066123, 1.0]], ['2, k, 8', [0.0790147, 0.478002, 1.0]], ['2, k, 9', [0.1227691, 0.2305568, 1.0]], ['2, k, 10', [0.1344372, 0.02993693, 1.0]], ['2, k, 11', [0.1236363, -0.01040197, 1.0]], ['2, k, 12', [-0.150357, 0.01658836, 1.0]], ['2, k, 13', [-0.1686645, -0.2526959, 1.0]], ['2, k, 14', [-0.2089962, -0.5757046, 1.0]], ['2, k, 15', [-0.2192163, -0.6498713, 1.0]], ['2, k, 16', [-0.01139115, 0.01606938, 1.0]], ['2, k, 17', [-0.01988557, -0.25876, 1.0]], ['2, k, 18', [-0.01025823, -0.5733051, 1.0]], ['2, k, 19', [-0.007926419, -0.6513341, 1.0]], ['2, k, 20', [-0.07543264, 0.5302795, 1.0]], ['2, k, 21', [-0.3212832, 0.5208716, 1.0]], ['2, k, 22', [-0.2637689, 0.5091715, 1.0]], ['2, k, 23', [0.1182614, -0.086468, 1.0]], ['2, k, 24', [0.08876291, -0.01625489, 1.0]]]
[['2, k, 0', [-0.08094727, 0.01511525, 1.0]], ['2, k, 1', [-0.07787176, 0.3121615, 1.0]], ['2, k, 2', [-0.07414112, 0.6006579, 1.0]], ['2, k, 3', [-0.07372131, 0.7309874, 1.0]], ['2, k, 4', [-0.2080377, 0.5152354, 1.0]], ['2, k, 5', [-0.2999048, 0.4360185, 1.0]], ['2, k, 6', [-0.2972853, 0.4038477, 1.0]], ['2, k, 7', [-0.3054173, 0.4255399, 1.0]], ['2, k, 8', [0.0791165, 0.4777062, 1.0]], ['2, k, 9', [0.1227172, 0.2308204, 1.0]], ['2, k, 10', [0.1341747, 0.03018935, 1.0]], ['2, k, 11', [0.1226475, -0.01241123, 1.0]], ['2, k, 12', [-0.149331, 0.01542575, 1.0]], ['2, k, 13', [-0.1690151, -0.2536741, 1.0]], ['2, k, 14', [-0.2088291, -0.5772171, 1.0]], ['2, k, 15', [-0.2207492, -0.6515452, 1.0]], ['2, k, 16', [-0.0104745, 0.01444094, 1.0]], ['2, k, 17', [-0.01966282, -0.2609366, 1.0]], ['2, k, 18', [-0.010377, -0.5732569, 1.0]], ['2, k, 19', [-0.008367334, -0.6500803, 1.0]], ['2, k, 20', [-0.07515416, 0.5297493, 1.0]], ['2, k, 21', [-0.3227803, 0.4252707, 1.0]], ['2, k, 22', [-0.2756625, 0.4345491, 1.0]], ['2, k, 23', [0.1180681, -0.08758993, 1.0]], ['2, k, 24', [0.09098978, -0.03204377, 1.0]]]
[['2, k, 0', [-0.08002757, 0.01364725, 1.0]], ['2, k, 1', [-0.07734893, 0.3113325, 1.0]], ['2, k, 2', [-0.07396478, 0.6003557, 1.0]], ['2, k, 3', [-0.07323906, 0.731123, 1.0]], ['2, k, 4', [-0.2072352, 0.5124243, 1.0]], ['2, k, 5', [-0.3012305, 0.4359633, 1.0]], ['2, k, 6', [-0.279572, 0.3839835, 1.0]], ['2, k, 7', [-0.2993063, 0.348166, 1.0]], ['2, k, 8', [0.07966505, 0.4778408, 1.0]], ['2, k, 9', [0.1229142, 0.2305207, 1.0]], ['2, k, 10', [0.1343994, 0.02989237, 1.0]], ['2, k, 11', [0.123048, -0.01224452, 1.0]], ['2, k, 12', [-0.148236, 0.01400387, 1.0]], ['2, k, 13', [-0.1690627, -0.2543136, 1.0]], ['2, k, 14', [-0.2091876, -0.5767549, 1.0]], ['2, k, 15', [-0.2208879, -0.651146, 1.0]], ['2, k, 16', [-0.009770138, 0.012959, 1.0]], ['2, k, 17', [-0.01944242, -0.262307, 1.0]], ['2, k, 18', [-0.01016324, -0.5726516, 1.0]], ['2, k, 19', [-0.008999286, -0.6492502, 1.0]], ['2, k, 20', [-0.07490262, 0.529331, 1.0]], ['2, k, 21', [-0.323441, 0.3424768, 1.0]], ['2, k, 22', [-0.2699019, 0.3533127, 1.0]], ['2, k, 23', [0.1231196, -0.07799514, 1.0]], ['2, k, 24', [0.09061193, -0.01337359, 1.0]]]
[['2, k, 0', [-0.07968074, 0.01297804, 1.0]], ['2, k, 1', [-0.07733967, 0.3111119, 1.0]], ['2, k, 2', [-0.07412222, 0.6003377, 1.0]], ['2, k, 3', [-0.07300553, 0.7311911, 1.0]], ['2, k, 4', [-0.2072216, 0.5088115, 1.0]], ['2, k, 5', [-0.3018841, 0.4207181, 1.0]], ['2, k, 6', [-0.2898954, 0.3304878, 1.0]], ['2, k, 7', [-0.2890591, 0.283527, 1.0]], ['2, k, 8', [0.08041025, 0.4784407, 1.0]], ['2, k, 9', [0.1227528, 0.2304419, 1.0]], ['2, k, 10', [0.1338746, 0.02979973, 1.0]], ['2, k, 11', [0.1234708, -0.0115943, 1.0]], ['2, k, 12', [-0.1478032, 0.01335056, 1.0]], ['2, k, 13', [-0.1692068, -0.2542099, 1.0]], ['2, k, 14', [-0.2094994, -0.5747609, 1.0]], ['2, k, 15', [-0.221299, -0.6507543, 1.0]], ['2, k, 16', [-0.009522333, 0.01225153, 1.0]], ['2, k, 17', [-0.01940547, -0.2627562, 1.0]], ['2, k, 18', [-0.01028338, -0.5717995, 1.0]], ['2, k, 19', [-0.008200585, -0.6483728, 1.0]], ['2, k, 20', [-0.07500757, 0.5292783, 1.0]], ['2, k, 21', [-0.2998953, 0.2729734, 1.0]], ['2, k, 22', [-0.2554049, 0.2749394, 1.0]], ['2, k, 23', [0.1106185, -0.08770245, 1.0]], ['2, k, 24', [0.09056684, -0.03018713, 1.0]]]
[['2, k, 0', [-0.07869076, 0.01109907, 1.0]], ['2, k, 1', [-0.07705476, 0.3102036, 1.0]], ['2, k, 2', [-0.07421239, 0.6001025, 1.0]], ['2, k, 3', [-0.07256331, 0.7312806, 1.0]], ['2, k, 4', [-0.2078547, 0.4894348, 1.0]], ['2, k, 5', [-0.3044544, 0.3613095, 1.0]], ['2, k, 6', [-0.2471627, 0.2362433, 1.0]], ['2, k, 7', [-0.2794401, 0.2164302, 1.0]], ['2, k, 8', [0.08100026, 0.4785697, 1.0]], ['2, k, 9', [0.1228026, 0.2301788, 1.0]], ['2, k, 10', [0.1340833, 0.02954491, 1.0]], ['2, k, 11', [0.1228914, -0.01091214, 1.0]], ['2, k, 12', [-0.1466707, 0.0111657, 1.0]], ['2, k, 13', [-0.169225, -0.2548329, 1.0]], ['2, k, 14', [-0.2094182, -0.5747765, 1.0]], ['2, k, 15', [-0.2220099, -0.6509908, 1.0]], ['2, k, 16', [-0.008665886, 0.01064766, 1.0]], ['2, k, 17', [-0.01941231, -0.263855, 1.0]], ['2, k, 18', [-0.01024892, -0.5715574, 1.0]], ['2, k, 19', [-0.006690853, -0.6475295, 1.0]], ['2, k, 20', [-0.07504297, 0.528921, 1.0]], ['2, k, 21', [-0.2889798, 0.1832164, 1.0]], ['2, k, 22', [-0.242573, 0.2043321, 1.0]], ['2, k, 23', [0.1172384, -0.0799894, 1.0]], ['2, k, 24', [0.09074509, -0.02155139, 1.0]]]
[['2, k, 0', [-0.07813505, 0.009420291, 1.0]], ['2, k, 1', [-0.07673158, 0.3089673, 1.0]], ['2, k, 2', [-0.07416932, 0.5993058, 1.0]], ['2, k, 3', [-0.07252925, 0.7313128, 1.0]], ['2, k, 4', [-0.2090039, 0.4853976, 1.0]], ['2, k, 5', [-0.2975442, 0.3387432, 1.0]], ['2, k, 6', [-0.2653115, 0.1894691, 1.0]], ['2, k, 7', [-0.2744401, 0.1548586, 1.0]], ['2, k, 8', [0.08122808, 0.4786545, 1.0]], ['2, k, 9', [0.1228772, 0.2297881, 1.0]], ['2, k, 10', [0.1340857, 0.02915037, 1.0]], ['2, k, 11', [0.1226491, -0.009066479, 1.0]], ['2, k, 12', [-0.1459132, 0.009239875, 1.0]], ['2, k, 13', [-0.1691958, -0.2548616, 1.0]], ['2, k, 14', [-0.2095211, -0.5746464, 1.0]], ['2, k, 15', [-0.2218787, -0.6510975, 1.0]], ['2, k, 16', [-0.008312876, 0.00922172, 1.0]], ['2, k, 17', [-0.01876497, -0.2637821, 1.0]], ['2, k, 18', [-0.01061359, -0.5721495, 1.0]], ['2, k, 19', [-0.005478014, -0.6475954, 1.0]], ['2, k, 20', [-0.07493194, 0.5280281, 1.0]], ['2, k, 21', [-0.2717693, 0.1229615, 1.0]], ['2, k, 22', [-0.2406, 0.1478737, 1.0]], ['2, k, 23', [0.1106399, -0.08012279, 1.0]], ['2, k, 24', [0.09068336, -0.03041675, 1.0]]]
[['2, k, 0', [-0.07722719, 0.007725375, 1.0]], ['2, k, 1', [-0.07616203, 0.3077411, 1.0]], ['2, k, 2', [-0.07392503, 0.5984616, 1.0]], ['2, k, 3', [-0.07245428, 0.7313625, 1.0]], ['2, k, 4', [-0.2118971, 0.4799292, 1.0]], ['2, k, 5', [-0.2687276, 0.2948133, 1.0]], ['2, k, 6', [-0.2768483, 0.1543074, 1.0]], ['2, k, 7', [-0.2758604, 0.09886746, 1.0]], ['2, k, 8', [0.08130916, 0.478664, 1.0]], ['2, k, 9', [0.1229009, 0.2297384, 1.0]], ['2, k, 10', [0.133986, 0.02909504, 1.0]], ['2, k, 11', [0.1233143, -0.01676645, 1.0]], ['2, k, 12', [-0.1447968, 0.007170105, 1.0]], ['2, k, 13', [-0.1687607, -0.2550766, 1.0]], ['2, k, 14', [-0.209771, -0.5750436, 1.0]], ['2, k, 15', [-0.221496, -0.650619, 1.0]], ['2, k, 16', [-0.007588888, 0.007850508, 1.0]], ['2, k, 17', [-0.01839003, -0.2649405, 1.0]], ['2, k, 18', [-0.01093423, -0.5720179, 1.0]], ['2, k, 19', [-0.003759907, -0.6483436, 1.0]], ['2, k, 20', [-0.07461204, 0.5271047, 1.0]], ['2, k, 21', [-0.2777165, 0.06145057, 1.0]], ['2, k, 22', [-0.2361241, 0.0911096, 1.0]], ['2, k, 23', [0.1106592, -0.08772202, 1.0]], ['2, k, 24', [0.09063487, -0.02809025, 1.0]]]
[['2, k, 0', [-0.07652497, 0.006178852, 1.0]], ['2, k, 1', [-0.07577861, 0.3068876, 1.0]], ['2, k, 2', [-0.07384273, 0.5981825, 1.0]], ['2, k, 3', [-0.07216294, 0.7316172, 1.0]], ['2, k, 4', [-0.2126176, 0.4763032, 1.0]], ['2, k, 5', [-0.2658536, 0.2857737, 1.0]], ['2, k, 6', [-0.27554, 0.121102, 1.0]], ['2, k, 7', [-0.2725829, 0.05786713, 1.0]], ['2, k, 8', [0.0812938, 0.4787473, 1.0]], ['2, k, 9', [0.1230208, 0.2305105, 1.0]], ['2, k, 10', [0.1339227, 0.02985363, 1.0]], ['2, k, 11', [0.1241972, -0.01603214, 1.0]], ['2, k, 12', [-0.1438366, 0.00523376, 1.0]], ['2, k, 13', [-0.1687695, -0.2550907, 1.0]], ['2, k, 14', [-0.209981, -0.5747951, 1.0]], ['2, k, 15', [-0.2215302, -0.6504841, 1.0]], ['2, k, 16', [-0.007149727, 0.006742314, 1.0]], ['2, k, 17', [-0.01809344, -0.2651181, 1.0]], ['2, k, 18', [-0.01087963, -0.5719447, 1.0]], ['2, k, 19', [-0.003296163, -0.6481457, 1.0]], ['2, k, 20', [-0.0744661, 0.5267044, 1.0]], ['2, k, 21', [-0.2751155, 0.00778993, 1.0]], ['2, k, 22', [-0.2332069, 0.04693569, 1.0]], ['2, k, 23', [0.1208795, -0.08576483, 1.0]], ['2, k, 24', [0.09109072, -0.03572123, 1.0]]]
[['2, k, 0', [-0.0761729, 0.005235801, 1.0]], ['2, k, 1', [-0.07562864, 0.3061601, 1.0]], ['2, k, 2', [-0.07402124, 0.5976866, 1.0]], ['2, k, 3', [-0.07220091, 0.7314887, 1.0]], ['2, k, 4', [-0.2135755, 0.4750088, 1.0]], ['2, k, 5', [-0.2655704, 0.2810858, 1.0]], ['2, k, 6', [-0.2713429, 0.104386, 1.0]], ['2, k, 7', [-0.2697768, 0.02840998, 1.0]], ['2, k, 8', [0.08125961, 0.4787742, 1.0]], ['2, k, 9', [0.122955, 0.2307473, 1.0]], ['2, k, 10', [0.1338926, 0.0300897, 1.0]], ['2, k, 11', [0.1251481, -0.01261608, 1.0]], ['2, k, 12', [-0.1434657, 0.004109176, 1.0]], ['2, k, 13', [-0.1681695, -0.257174, 1.0]], ['2, k, 14', [-0.2096929, -0.5752516, 1.0]], ['2, k, 15', [-0.2189094, -0.6531568, 1.0]], ['2, k, 16', [-0.006855113, 0.006035838, 1.0]], ['2, k, 17', [-0.01794531, -0.2657099, 1.0]], ['2, k, 18', [-0.01097162, -0.571703, 1.0]], ['2, k, 19', [-0.01573935, -0.6512613, 1.0]], ['2, k, 20', [-0.07453653, 0.5261308, 1.0]], ['2, k, 21', [-0.265433, -0.0257175, 1.0]], ['2, k, 22', [-0.2304192, 0.01860242, 1.0]], ['2, k, 23', [0.1222481, -0.08047919, 1.0]], ['2, k, 24', [0.09304878, -0.01221211, 1.0]]]
[['2, k, 0', [-0.0754991, 0.003970995, 1.0]], ['2, k, 1', [-0.07521674, 0.3052072, 1.0]], ['2, k, 2', [-0.07395455, 0.5970407, 1.0]], ['2, k, 3', [-0.07232812, 0.7312673, 1.0]], ['2, k, 4', [-0.2151389, 0.4726698, 1.0]], ['2, k, 5', [-0.2689535, 0.2664994, 1.0]], ['2, k, 6', [-0.2665088, 0.0685977, 1.0]], ['2, k, 7', [-0.2691454, 0.0007835286, 1.0]], ['2, k, 8', [0.08122332, 0.4787759, 1.0]], ['2, k, 9', [0.122998, 0.2309703, 1.0]], ['2, k, 10', [0.1339543, 0.03031381, 1.0]], ['2, k, 11', [0.125617, -0.01217579, 1.0]], ['2, k, 12', [-0.1425764, 0.002269119, 1.0]], ['2, k, 13', [-0.1677904, -0.2586661, 1.0]], ['2, k, 14', [-0.2095191, -0.5777864, 1.0]], ['2, k, 15', [-0.2122542, -0.6610878, 1.0]], ['2, k, 16', [-0.006405845, 0.005301505, 1.0]], ['2, k, 17', [-0.01731826, -0.2663795, 1.0]], ['2, k, 18', [-0.01086739, -0.5719541, 1.0]], ['2, k, 19', [-0.01474774, -0.6519746, 1.0]], ['2, k, 20', [-0.07435693, 0.5253726, 1.0]], ['2, k, 21', [-0.2646221, -0.05641836, 1.0]], ['2, k, 22', [-0.2306371, -0.002053464, 1.0]], ['2, k, 23', [0.1222847, -0.07266624, 1.0]], ['2, k, 24', [0.09217851, -0.01811162, 1.0]]]
[['2, k, 0', [-0.07515122, 0.00306399, 1.0]], ['2, k, 1', [-0.07488851, 0.3045578, 1.0]], ['2, k, 2', [-0.07371769, 0.596723, 1.0]], ['2, k, 3', [-0.07244011, 0.731488, 1.0]], ['2, k, 4', [-0.2161763, 0.4711999, 1.0]], ['2, k, 5', [-0.2726745, 0.2542831, 1.0]], ['2, k, 6', [-0.2655757, 0.04665181, 1.0]], ['2, k, 7', [-0.2713914, -0.01354017, 1.0]], ['2, k, 8', [0.08122185, 0.4787709, 1.0]], ['2, k, 9', [0.1229388, 0.2302475, 1.0]], ['2, k, 10', [0.1338199, 0.02959146, 1.0]], ['2, k, 11', [0.1230767, -0.01485834, 1.0]], ['2, k, 12', [-0.142305, 0.001078056, 1.0]], ['2, k, 13', [-0.1673187, -0.2592693, 1.0]], ['2, k, 14', [-0.2092874, -0.5784473, 1.0]], ['2, k, 15', [-0.2129479, -0.6604335, 1.0]], ['2, k, 16', [-0.006037101, 0.00469956, 1.0]], ['2, k, 17', [-0.01701141, -0.2665405, 1.0]], ['2, k, 18', [-0.01100653, -0.5717442, 1.0]], ['2, k, 19', [-0.009357736, -0.6507971, 1.0]], ['2, k, 20', [-0.07409671, 0.5249687, 1.0]], ['2, k, 21', [-0.270759, -0.07729012, 1.0]], ['2, k, 22', [-0.2375181, -0.01421235, 1.0]], ['2, k, 23', [0.1167139, -0.07979849, 1.0]], ['2, k, 24', [0.09110288, -0.02604682, 1.0]]]
[['2, k, 0', [-0.075126, 0.002539939, 1.0]], ['2, k, 1', [-0.07489171, 0.3040015, 1.0]], ['2, k, 2', [-0.07385533, 0.5963079, 1.0]], ['2, k, 3', [-0.07260839, 0.7316384, 1.0]], ['2, k, 4', [-0.2166684, 0.4706925, 1.0]], ['2, k, 5', [-0.2739218, 0.247927, 1.0]], ['2, k, 6', [-0.270843, 0.04483521, 1.0]], ['2, k, 7', [-0.276344, -0.0213411, 1.0]], ['2, k, 8', [0.08120619, 0.4787622, 1.0]], ['2, k, 9', [0.1229246, 0.2301523, 1.0]], ['2, k, 10', [0.1336739, 0.0294902, 1.0]], ['2, k, 11', [0.1240204, -0.0133991, 1.0]], ['2, k, 12', [-0.1422958, 0.0005351376, 1.0]], ['2, k, 13', [-0.1664575, -0.2590684, 1.0]], ['2, k, 14', [-0.2092707, -0.578773, 1.0]], ['2, k, 15', [-0.2152135, -0.6565167, 1.0]], ['2, k, 16', [-0.006002293, 0.004218128, 1.0]], ['2, k, 17', [-0.01657289, -0.2672705, 1.0]], ['2, k, 18', [-0.0111794, -0.5714414, 1.0]], ['2, k, 19', [-0.00788798, -0.6473309, 1.0]], ['2, k, 20', [-0.07419231, 0.5244928, 1.0]], ['2, k, 21', [-0.2711248, -0.08614755, 1.0]], ['2, k, 22', [-0.2488621, -0.02039034, 1.0]], ['2, k, 23', [0.1188286, -0.07915494, 1.0]], ['2, k, 24', [0.09171018, -0.02106162, 1.0]]]
[['2, k, 0', [-0.07493179, 0.001701827, 1.0]], ['2, k, 1', [-0.07473096, 0.3032128, 1.0]], ['2, k, 2', [-0.07380591, 0.5956454, 1.0]], ['2, k, 3', [-0.07288222, 0.7317614, 1.0]], ['2, k, 4', [-0.2175529, 0.4695281, 1.0]], ['2, k, 5', [-0.2768955, 0.2418826, 1.0]], ['2, k, 6', [-0.2765632, 0.03682841, 1.0]], ['2, k, 7', [-0.2821118, -0.02681611, 1.0]], ['2, k, 8', [0.08123174, 0.4787734, 1.0]], ['2, k, 9', [0.1228887, 0.2301574, 1.0]], ['2, k, 10', [0.1337302, 0.02950011, 1.0]], ['2, k, 11', [0.1264627, -0.01447235, 1.0]], ['2, k, 12', [-0.1421719, -0.0003109123, 1.0]], ['2, k, 13', [-0.1663493, -0.259178, 1.0]], ['2, k, 14', [-0.2093001, -0.5787256, 1.0]], ['2, k, 15', [-0.214845, -0.6560134, 1.0]], ['2, k, 16', [-0.005754241, 0.003450624, 1.0]], ['2, k, 17', [-0.01625266, -0.267307, 1.0]], ['2, k, 18', [-0.01117784, -0.5714173, 1.0]], ['2, k, 19', [-0.007311349, -0.647671, 1.0]], ['2, k, 20', [-0.07410642, 0.5237768, 1.0]], ['2, k, 21', [-0.2796832, -0.09515459, 1.0]], ['2, k, 22', [-0.2498208, -0.02019095, 1.0]], ['2, k, 23', [0.1247598, -0.08641273, 1.0]], ['2, k, 24', [0.09266485, -0.0273487, 1.0]]]
[['2, k, 0', [-0.07510766, 0.00120115, 1.0]], ['2, k, 1', [-0.07499689, 0.3027194, 1.0]], ['2, k, 2', [-0.07428758, 0.5952536, 1.0]], ['2, k, 3', [-0.07277048, 0.731777, 1.0]], ['2, k, 4', [-0.220786, 0.4687724, 1.0]], ['2, k, 5', [-0.281436, 0.2350462, 1.0]], ['2, k, 6', [-0.2838675, 0.03480626, 1.0]], ['2, k, 7', [-0.290852, -0.02807251, 1.0]], ['2, k, 8', [0.08124886, 0.478724, 1.0]], ['2, k, 9', [0.1230339, 0.2301768, 1.0]], ['2, k, 10', [0.1336979, 0.0295084, 1.0]], ['2, k, 11', [0.1257957, -0.012954, 1.0]], ['2, k, 12', [-0.1424243, -0.0008263309, 1.0]], ['2, k, 13', [-0.1655016, -0.2597723, 1.0]], ['2, k, 14', [-0.2092592, -0.5788447, 1.0]], ['2, k, 15', [-0.2166908, -0.6536509, 1.0]], ['2, k, 16', [-0.005863933, 0.002986596, 1.0]], ['2, k, 17', [-0.01587473, -0.2678652, 1.0]], ['2, k, 18', [-0.01117954, -0.5714245, 1.0]], ['2, k, 19', [-0.007020061, -0.6479078, 1.0]], ['2, k, 20', [-0.07452697, 0.5233411, 1.0]], ['2, k, 21', [-0.2943927, -0.09546934, 1.0]], ['2, k, 22', [-0.2624322, -0.036188, 1.0]], ['2, k, 23', [0.1231512, -0.08551493, 1.0]], ['2, k, 24', [0.09318931, -0.02974452, 1.0]]]
[['2, k, 0', [-0.07566331, 0.0006885427, 1.0]], ['2, k, 1', [-0.07542485, 0.3022736, 1.0]], ['2, k, 2', [-0.07461157, 0.5949767, 1.0]], ['2, k, 3', [-0.07280347, 0.7317398, 1.0]], ['2, k, 4', [-0.2226736, 0.4686592, 1.0]], ['2, k, 5', [-0.2852605, 0.2337276, 1.0]], ['2, k, 6', [-0.2903824, 0.02954747, 1.0]], ['2, k, 7', [-0.2950457, -0.02923365, 1.0]], ['2, k, 8', [0.08130276, 0.4785464, 1.0]], ['2, k, 9', [0.1230909, 0.2298164, 1.0]], ['2, k, 10', [0.1339124, 0.02915732, 1.0]], ['2, k, 11', [0.1267275, -0.01557914, 1.0]], ['2, k, 12', [-0.142954, -0.001163329, 1.0]], ['2, k, 13', [-0.1646983, -0.2593369, 1.0]], ['2, k, 14', [-0.2092778, -0.5791817, 1.0]], ['2, k, 15', [-0.2177358, -0.6559548, 1.0]], ['2, k, 16', [-0.006435429, 0.002307184, 1.0]], ['2, k, 17', [-0.01578414, -0.2679373, 1.0]], ['2, k, 18', [-0.01110184, -0.5712497, 1.0]], ['2, k, 19', [-0.007018409, -0.6479082, 1.0]], ['2, k, 20', [-0.07487945, 0.523015, 1.0]], ['2, k, 21', [-0.3011522, -0.0975179, 1.0]], ['2, k, 22', [-0.2585495, -0.03385809, 1.0]], ['2, k, 23', [0.1206304, -0.08733529, 1.0]], ['2, k, 24', [0.09659824, -0.00537736, 1.0]]]
