[['2, k, 0', [0.3215052, -0.1944784, 1.0]], ['2, k, 1', [0.3454711, 0.08908043, 1.0]], ['2, k, 2', [0.3674488, 0.3650023, 1.0]], ['2, k, 3', [0.3708256, 0.5011445, 1.0]], ['2, k, 4', [0.1976009, 0.2544083, 1.0]], ['2, k, 5', [0.09492137, 0.06005344, 1.0]], ['2, k, 6', [0.01609663, -0.1176931, 1.0]], ['2, k, 7', [-0.01611795, -0.1763823, 1.0]], ['2, k, 8', [0.5257646, 0.2448555, 1.0]], ['2, k, 9', [0.5886514, -0.03127953, 1.0]], ['2, k, 10', [0.6231673, -0.2534695, 1.0]], ['2, k, 11', [0.6271158, -0.3177761, 1.0]], ['2, k, 12', [0.2303289, -0.1881164, 1.0]], ['2, k, 13', [0.1140026, -0.2651818, 1.0]], ['2, k, 14', [0.1098049, -0.6406077, 1.0]], ['2, k, 15', [0.05918169, -0.6980273, 1.0]], ['2, k, 16', [0.4048895, -0.1966343, 1.0]], ['2, k, 17', [0.3964148, -0.2813733, 1.0]], ['2, k, 18', [0.3734657, -0.6529247, 1.0]], ['2, k, 19', [0.3863217, -0.7076529, 1.0]], ['2, k, 20', [0.3621675, 0.2968564, 1.0]], ['2, k, 21', [-0.05846125, -0.2417938, 1.0]], ['2, k, 22', [0.02396884, -0.1977949, 1.0]], ['2, k, 23', [0.6432725, -0.3922793, 1.0]], ['2, k, 24', [0.6425418, -0.291283, 1.0]]]
[['2, k, 0', [0.3121501, -0.1761302, 1.0]], ['2, k, 1', [0.3395372, 0.1002094, 1.0]], ['2, k, 2', [0.363105, 0.3712483, 1.0]], ['2, k, 3', [0.3697649, 0.5085216, 1.0]], ['2, k, 4', [0.2077148, 0.3234108, 1.0]], ['2, k, 5', [0.1577776, 0.5514794, 1.0]], ['2, k, 6', [0.1985881, 0.785988, 1.0]], ['2, k, 7', [0.2140624, 0.8774536, 1.0]], ['2, k, 8', [0.5254042, 0.2566002, 1.0]], ['2, k, 9', [0.5976543, 0.0002330531, 1.0]], ['2, k, 10', [0.5945957, -0.2382345, 1.0]], ['2, k, 11', [0.5921934, -0.2918509, 1.0]], ['2, k, 12', [0.222905, -0.1645625, 1.0]], ['2, k, 13', [0.1164459, -0.2610677, 1.0]], ['2, k, 14', [0.1035059, -0.6372741, 1.0]], ['2, k, 15', [0.05224417, -0.6987043, 1.0]], ['2, k, 16', [0.3934714, -0.182877, 1.0]], ['2, k, 17', [0.397057, -0.2742788, 1.0]], ['2, k, 18', [0.376742, -0.6450743, 1.0]], ['2, k, 19', [0.3850043, -0.7076875, 1.0]], ['2, k, 20', [0.3575666, 0.3043529, 1.0]], ['2, k, 21', [0.2163365, 0.950291, 1.0]], ['2, k, 22', [0.2447516, 0.866559, 1.0]], ['2, k, 23', [0.5950752, -0.3746367, 1.0]], ['2, k, 24', [0.623244, -0.2881021, 1.0]]]
[['2, k, 0', [0.314108, -0.1750086, 1.0]], ['2, k, 1', [0.3406252, 0.1003941, 1.0]], ['2, k, 2', [0.364672, 0.3704961, 1.0]], ['2, k, 3', [0.3699138, 0.5082554, 1.0]], ['2, k, 4', [0.2122656, 0.3230879, 1.0]], ['2, k, 5', [0.1577003, 0.5504932, 1.0]], ['2, k, 6', [0.222265, 0.7808029, 1.0]], ['2, k, 7', [0.2497712, 0.8677645, 1.0]], ['2, k, 8', [0.524769, 0.2568676, 1.0]], ['2, k, 9', [0.5982476, 0.001100943, 1.0]], ['2, k, 10', [0.5947198, -0.2391616, 1.0]], ['2, k, 11', [0.59073, -0.2889481, 1.0]], ['2, k, 12', [0.2255133, -0.1637765, 1.0]], ['2, k, 13', [0.116452, -0.2608538, 1.0]], ['2, k, 14', [0.1031737, -0.6370316, 1.0]], ['2, k, 15', [0.05425643, -0.6974358, 1.0]], ['2, k, 16', [0.3949348, -0.1815543, 1.0]], ['2, k, 17', [0.3970169, -0.2730729, 1.0]], ['2, k, 18', [0.37659, -0.6439638, 1.0]], ['2, k, 19', [0.3846287, -0.7080213, 1.0]], ['2, k, 20', [0.3589357, 0.3039086, 1.0]], ['2, k, 21', [0.260893, 0.9388432, 1.0]], ['2, k, 22', [0.2802888, 0.865532, 1.0]], ['2, k, 23', [0.5956286, -0.3718065, 1.0]], ['2, k, 24', [0.6227521, -0.2963456, 1.0]]]
[['2, k, 0', [0.315828, -0.1741723, 1.0]], ['2, k, 1', [0.3406072, 0.1007976, 1.0]], ['2, k, 2', [0.3631229, 0.3710549, 1.0]], ['2, k, 3', [0.3714499, 0.5067962, 1.0]], ['2, k, 4', [0.2126024, 0.3230418, 1.0]], ['2, k, 5', [0.156817, 0.5493541, 1.0]], ['2, k, 6', [0.2444746, 0.775767, 1.0]], ['2, k, 7', [0.281577, 0.8583512, 1.0]], ['2, k, 8', [0.5245414, 0.2569861, 1.0]], ['2, k, 9', [0.5982557, 0.000485699, 1.0]], ['2, k, 10', [0.5951163, -0.2343096, 1.0]], ['2, k, 11', [0.5911154, -0.2849661, 1.0]], ['2, k, 12', [0.2274082, -0.1632609, 1.0]], ['2, k, 13', [0.1166779, -0.2606916, 1.0]], ['2, k, 14', [0.1037146, -0.6369104, 1.0]], ['2, k, 15', [0.05806061, -0.6973817, 1.0]], ['2, k, 16', [0.3964962, -0.1804806, 1.0]], ['2, k, 17', [0.3970903, -0.2730893, 1.0]], ['2, k, 18', [0.3765289, -0.6440554, 1.0]], ['2, k, 19', [0.3844875, -0.7076906, 1.0]], ['2, k, 20', [0.3580012, 0.3043996, 1.0]], ['2, k, 21', [0.3063849, 0.9367934, 1.0]], ['2, k, 22', [0.3147782, 0.8451166, 1.0]], ['2, k, 23', [0.5922397, -0.3644193, 1.0]], ['2, k, 24', [0.6237923, -0.2857047, 1.0]]]
[['2, k, 0', [0.3164558, -0.1733539, 1.0]], ['2, k, 1', [0.3403407, 0.1013985, 1.0]], ['2, k, 2', [0.3616742, 0.3714617, 1.0]], ['2, k, 3', [0.372516, 0.5060668, 1.0]], ['2, k, 4', [0.2128523, 0.3232743, 1.0]], ['2, k, 5', [0.1574102, 0.5483873, 1.0]], ['2, k, 6', [0.286541, 0.7831302, 1.0]], ['2, k, 7', [0.3113981, 0.8567945, 1.0]], ['2, k, 8', [0.5242765, 0.2571653, 1.0]], ['2, k, 9', [0.598633, 4.525319e-05, 1.0]], ['2, k, 10', [0.5955452, -0.2369411, 1.0]], ['2, k, 11', [0.5896683, -0.2901667, 1.0]], ['2, k, 12', [0.2282228, -0.1626166, 1.0]], ['2, k, 13', [0.1167856, -0.2606751, 1.0]], ['2, k, 14', [0.1074271, -0.6364479, 1.0]], ['2, k, 15', [0.05760016, -0.6979321, 1.0]], ['2, k, 16', [0.396938, -0.1795519, 1.0]], ['2, k, 17', [0.3970455, -0.2728575, 1.0]], ['2, k, 18', [0.3766858, -0.6437989, 1.0]], ['2, k, 19', [0.3844962, -0.7078967, 1.0]], ['2, k, 20', [0.3569131, 0.304866, 1.0]], ['2, k, 21', [0.3381996, 0.92392, 1.0]], ['2, k, 22', [0.3536707, 0.8529601, 1.0]], ['2, k, 23', [0.599459, -0.3731861, 1.0]], ['2, k, 24', [0.6246648, -0.2936543, 1.0]]]
[['2, k, 0', [0.3164142, -0.1727927, 1.0]], ['2, k, 1', [0.3414523, 0.1014874, 1.0]], ['2, k, 2', [0.3665975, 0.3695116, 1.0]], ['2, k, 3', [0.3798545, 0.5042053, 1.0]], ['2, k, 4', [0.2170625, 0.3256884, 1.0]], ['2, k, 5', [0.1581433, 0.5515519, 1.0]], ['2, k, 6', [0.282805, 0.7648917, 1.0]], ['2, k, 7', [0.3243124, 0.8363412, 1.0]], ['2, k, 8', [0.5238041, 0.2573839, 1.0]], ['2, k, 9', [0.5982736, -0.002819479, 1.0]], ['2, k, 10', [0.5980018, -0.2503506, 1.0]], ['2, k, 11', [0.5929473, -0.296116, 1.0]], ['2, k, 12', [0.2285922, -0.1618993, 1.0]], ['2, k, 13', [0.1170774, -0.2604123, 1.0]], ['2, k, 14', [0.1077234, -0.6360005, 1.0]], ['2, k, 15', [0.05743656, -0.6977483, 1.0]], ['2, k, 16', [0.3965266, -0.1790529, 1.0]], ['2, k, 17', [0.3967888, -0.272179, 1.0]], ['2, k, 18', [0.3765275, -0.6432323, 1.0]], ['2, k, 19', [0.3842877, -0.7077141, 1.0]], ['2, k, 20', [0.3604729, 0.3036527, 1.0]], ['2, k, 21', [0.3509964, 0.9004586, 1.0]], ['2, k, 22', [0.3665438, 0.8369666, 1.0]], ['2, k, 23', [0.5959835, -0.3777514, 1.0]], ['2, k, 24', [0.6227871, -0.3012106, 1.0]]]
[['2, k, 0', [0.3169965, -0.171974, 1.0]], ['2, k, 1', [0.3420495, 0.1019058, 1.0]], ['2, k, 2', [0.3670578, 0.3695627, 1.0]], ['2, k, 3', [0.3783806, 0.5072036, 1.0]], ['2, k, 4', [0.2164066, 0.3269468, 1.0]], ['2, k, 5', [0.1581994, 0.5528959, 1.0]], ['2, k, 6', [0.2863351, 0.7647731, 1.0]], ['2, k, 7', [0.3267913, 0.8307662, 1.0]], ['2, k, 8', [0.5236385, 0.2574763, 1.0]], ['2, k, 9', [0.5988144, -0.003695479, 1.0]], ['2, k, 10', [0.5966176, -0.2354259, 1.0]], ['2, k, 11', [0.5917197, -0.2858106, 1.0]], ['2, k, 12', [0.2293416, -0.1612367, 1.0]], ['2, k, 13', [0.1172913, -0.2602082, 1.0]], ['2, k, 14', [0.1077971, -0.6357897, 1.0]], ['2, k, 15', [0.06305741, -0.6957949, 1.0]], ['2, k, 16', [0.3969383, -0.1781247, 1.0]], ['2, k, 17', [0.396783, -0.2722354, 1.0]], ['2, k, 18', [0.3762219, -0.6432139, 1.0]], ['2, k, 19', [0.3845046, -0.7079853, 1.0]], ['2, k, 20', [0.3609855, 0.3037662, 1.0]], ['2, k, 21', [0.3573119, 0.8924814, 1.0]], ['2, k, 22', [0.3750174, 0.8404852, 1.0]], ['2, k, 23', [0.5976599, -0.3725677, 1.0]], ['2, k, 24', [0.623569, -0.2934535, 1.0]]]
[['2, k, 0', [0.3170183, -0.1720403, 1.0]], ['2, k, 1', [0.3413951, 0.1021759, 1.0]], ['2, k, 2', [0.3632045, 0.3710299, 1.0]], ['2, k, 3', [0.3772832, 0.525894, 1.0]], ['2, k, 4', [0.2164742, 0.3241983, 1.0]], ['2, k, 5', [0.1583839, 0.5538233, 1.0]], ['2, k, 6', [0.2815876, 0.761933, 1.0]], ['2, k, 7', [0.3143645, 0.8281378, 1.0]], ['2, k, 8', [0.5232952, 0.2576126, 1.0]], ['2, k, 9', [0.5989149, -0.001544242, 1.0]], ['2, k, 10', [0.5987294, -0.2503479, 1.0]], ['2, k, 11', [0.5938601, -0.299115, 1.0]], ['2, k, 12', [0.2293057, -0.1615707, 1.0]], ['2, k, 13', [0.1177206, -0.2601636, 1.0]], ['2, k, 14', [0.1077505, -0.6357385, 1.0]], ['2, k, 15', [0.05985035, -0.6984712, 1.0]], ['2, k, 16', [0.3969534, -0.1781215, 1.0]], ['2, k, 17', [0.3965238, -0.2716461, 1.0]], ['2, k, 18', [0.3759649, -0.6427599, 1.0]], ['2, k, 19', [0.3509682, -0.680903, 1.0]], ['2, k, 20', [0.3582781, 0.3047676, 1.0]], ['2, k, 21', [0.3460059, 0.9037883, 1.0]], ['2, k, 22', [0.3558548, 0.829526, 1.0]], ['2, k, 23', [0.5972531, -0.3791236, 1.0]], ['2, k, 24', [0.6258146, -0.2978707, 1.0]]]
[['2, k, 0', [0.3172266, -0.1719526, 1.0]], ['2, k, 1', [0.3411533, 0.1024222, 1.0]], ['2, k, 2', [0.3617793, 0.3715898, 1.0]], ['2, k, 3', [0.3784457, 0.5135452, 1.0]], ['2, k, 4', [0.2166386, 0.3212675, 1.0]], ['2, k, 5', [0.1606953, 0.5896622, 1.0]], ['2, k, 6', [0.2831297, 0.7845204, 1.0]], ['2, k, 7', [0.3000838, 0.8617783, 1.0]], ['2, k, 8', [0.5228677, 0.2578197, 1.0]], ['2, k, 9', [0.5987746, -0.002145485, 1.0]], ['2, k, 10', [0.598594, -0.2384269, 1.0]], ['2, k, 11', [0.5918486, -0.2883954, 1.0]], ['2, k, 12', [0.2295043, -0.1615466, 1.0]], ['2, k, 13', [0.1177993, -0.2601286, 1.0]], ['2, k, 14', [0.1082836, -0.635605, 1.0]], ['2, k, 15', [0.06111481, -0.6977266, 1.0]], ['2, k, 16', [0.3972394, -0.1779427, 1.0]], ['2, k, 17', [0.396368, -0.2713498, 1.0]], ['2, k, 18', [0.3759883, -0.6425028, 1.0]], ['2, k, 19', [0.3863856, -0.7059115, 1.0]], ['2, k, 20', [0.3571897, 0.3052438, 1.0]], ['2, k, 21', [0.3224032, 0.9337324, 1.0]], ['2, k, 22', [0.332971, 0.8336623, 1.0]], ['2, k, 23', [0.5904977, -0.3791645, 1.0]], ['2, k, 24', [0.6245128, -0.295657, 1.0]]]
[['2, k, 0', [0.317386, -0.1718587, 1.0]], ['2, k, 1', [0.3415386, 0.1021915, 1.0]], ['2, k, 2', [0.3633063, 0.3698033, 1.0]], ['2, k, 3', [0.377244, 0.5106668, 1.0]], ['2, k, 4', [0.2164537, 0.3212033, 1.0]], ['2, k, 5', [0.1576211, 0.5560884, 1.0]], ['2, k, 6', [0.2452604, 0.7724351, 1.0]], ['2, k, 7', [0.27282, 0.8605828, 1.0]], ['2, k, 8', [0.5226076, 0.2579221, 1.0]], ['2, k, 9', [0.5987809, -0.0003186367, 1.0]], ['2, k, 10', [0.5982988, -0.2489955, 1.0]], ['2, k, 11', [0.5918018, -0.2940052, 1.0]], ['2, k, 12', [0.2297301, -0.1615468, 1.0]], ['2, k, 13', [0.1178209, -0.2602513, 1.0]], ['2, k, 14', [0.1077073, -0.6354727, 1.0]], ['2, k, 15', [0.05286206, -0.6994458, 1.0]], ['2, k, 16', [0.3973793, -0.1777118, 1.0]], ['2, k, 17', [0.3964269, -0.2711113, 1.0]], ['2, k, 18', [0.3758134, -0.6421633, 1.0]], ['2, k, 19', [0.3840911, -0.7041957, 1.0]], ['2, k, 20', [0.3582935, 0.3039903, 1.0]], ['2, k, 21', [0.2935443, 0.9316072, 1.0]], ['2, k, 22', [0.3101256, 0.8536937, 1.0]], ['2, k, 23', [0.5931297, -0.3784249, 1.0]], ['2, k, 24', [0.6231789, -0.2963025, 1.0]]]
[['2, k, 0', [0.3168351, -0.1720827, 1.0]], ['2, k, 1', [0.3403209, 0.1025147, 1.0]], ['2, k, 2', [0.3605511, 0.3710729, 1.0]], ['2, k, 3', [0.3752714, 0.5098042, 1.0]], ['2, k, 4', [0.2161536, 0.3211576, 1.0]], ['2, k, 5', [0.1577568, 0.5555309, 1.0]], ['2, k, 6', [0.233556, 0.8010386, 1.0]], ['2, k, 7', [0.2382499, 0.8766107, 1.0]], ['2, k, 8', [0.5216656, 0.2581971, 1.0]], ['2, k, 9', [0.5989439, 0.000955886, 1.0]], ['2, k, 10', [0.5982787, -0.2488833, 1.0]], ['2, k, 11', [0.5928977, -0.2933133, 1.0]], ['2, k, 12', [0.2289362, -0.1620036, 1.0]], ['2, k, 13', [0.1181538, -0.2599099, 1.0]], ['2, k, 14', [0.1081443, -0.6352105, 1.0]], ['2, k, 15', [0.06483929, -0.6926829, 1.0]], ['2, k, 16', [0.3970384, -0.1777942, 1.0]], ['2, k, 17', [0.396863, -0.2720707, 1.0]], ['2, k, 18', [0.3757279, -0.6429751, 1.0]], ['2, k, 19', [0.3852229, -0.7054797, 1.0]], ['2, k, 20', [0.3560027, 0.3049105, 1.0]], ['2, k, 21', [0.2453868, 0.9575304, 1.0]], ['2, k, 22', [0.2791108, 0.889604, 1.0]], ['2, k, 23', [0.5984984, -0.3789208, 1.0]], ['2, k, 24', [0.6239192, -0.2782017, 1.0]]]
[['2, k, 0', [0.3160825, -0.1719098, 1.0]], ['2, k, 1', [0.3402317, 0.1023939, 1.0]], ['2, k, 2', [0.3611045, 0.3706103, 1.0]], ['2, k, 3', [0.3732385, 0.5092, 1.0]], ['2, k, 4', [0.2148101, 0.3230219, 1.0]], ['2, k, 5', [0.161509, 0.575517, 1.0]], ['2, k, 6', [0.1989194, 0.805027, 1.0]], ['2, k, 7', [0.2015417, 0.8738562, 1.0]], ['2, k, 8', [0.5221252, 0.258353, 1.0]], ['2, k, 9', [0.5990127, 0.000895359, 1.0]], ['2, k, 10', [0.5983987, -0.2530703, 1.0]], ['2, k, 11', [0.5942752, -0.2963611, 1.0]], ['2, k, 12', [0.2284262, -0.1617706, 1.0]], ['2, k, 13', [0.1183166, -0.2599007, 1.0]], ['2, k, 14', [0.1081259, -0.6351073, 1.0]], ['2, k, 15', [0.06602864, -0.6937184, 1.0]], ['2, k, 16', [0.3960339, -0.1777949, 1.0]], ['2, k, 17', [0.3967622, -0.2710578, 1.0]], ['2, k, 18', [0.3756726, -0.6419939, 1.0]], ['2, k, 19', [0.3856637, -0.7074019, 1.0]], ['2, k, 20', [0.3563347, 0.3045565, 1.0]], ['2, k, 21', [0.1956941, 0.9540328, 1.0]], ['2, k, 22', [0.2366916, 0.8795792, 1.0]], ['2, k, 23', [0.5974343, -0.3792532, 1.0]], ['2, k, 24', [0.6286685, -0.3028375, 1.0]]]
[['2, k, 0', [0.3160278, -0.1718364, 1.0]], ['2, k, 1', [0.3402954, 0.1023742, 1.0]], ['2, k, 2', [0.3617242, 0.3702934, 1.0]], ['2, k, 3', [0.3723791, 0.5095103, 1.0]], ['2, k, 4', [0.2130371, 0.3268085, 1.0]], ['2, k, 5', [0.1445094, 0.5286328, 1.0]], ['2, k, 6', [0.1636318, 0.7937986, 1.0]], ['2, k, 7', [0.1615218, 0.871644, 1.0]], ['2, k, 8', [0.5214947, 0.258804, 1.0]], ['2, k, 9', [0.5991045, 0.001144585, 1.0]], ['2, k, 10', [0.5986393, -0.2547418, 1.0]], ['2, k, 11', [0.5941232, -0.2991219, 1.0]], ['2, k, 12', [0.2284209, -0.1617332, 1.0]], ['2, k, 13', [0.1183168, -0.2599668, 1.0]], ['2, k, 14', [0.10492, -0.6358073, 1.0]], ['2, k, 15', [0.06053324, -0.6961753, 1.0]], ['2, k, 16', [0.3959139, -0.1776896, 1.0]], ['2, k, 17', [0.3968033, -0.2713946, 1.0]], ['2, k, 18', [0.375634, -0.642228, 1.0]], ['2, k, 19', [0.3858854, -0.7075745, 1.0]], ['2, k, 20', [0.3567314, 0.3043444, 1.0]], ['2, k, 21', [0.1520061, 0.9440234, 1.0]], ['2, k, 22', [0.2000133, 0.8507565, 1.0]], ['2, k, 23', [0.5980822, -0.3786942, 1.0]], ['2, k, 24', [0.626585, -0.2950101, 1.0]]]
[['2, k, 0', [0.3158931, -0.1718855, 1.0]], ['2, k, 1', [0.3403047, 0.1023656, 1.0]], ['2, k, 2', [0.3621117, 0.3702581, 1.0]], ['2, k, 3', [0.3715212, 0.5094769, 1.0]], ['2, k, 4', [0.2122803, 0.3255907, 1.0]], ['2, k, 5', [0.1375534, 0.5292188, 1.0]], ['2, k, 6', [0.1333837, 0.7850443, 1.0]], ['2, k, 7', [0.1214256, 0.8462518, 1.0]], ['2, k, 8', [0.5213886, 0.2589787, 1.0]], ['2, k, 9', [0.5990162, 0.0005732157, 1.0]], ['2, k, 10', [0.5982165, -0.2515785, 1.0]], ['2, k, 11', [0.5925543, -0.2928254, 1.0]], ['2, k, 12', [0.2281734, -0.1618437, 1.0]], ['2, k, 13', [0.1184008, -0.2599938, 1.0]], ['2, k, 14', [0.1055016, -0.6360948, 1.0]], ['2, k, 15', [0.059304, -0.6939846, 1.0]], ['2, k, 16', [0.3958366, -0.1777097, 1.0]], ['2, k, 17', [0.3969224, -0.2716474, 1.0]], ['2, k, 18', [0.3755714, -0.6422907, 1.0]], ['2, k, 19', [0.3852783, -0.7075637, 1.0]], ['2, k, 20', [0.3569621, 0.304307, 1.0]], ['2, k, 21', [0.1078606, 0.9177435, 1.0]], ['2, k, 22', [0.1586376, 0.8361623, 1.0]], ['2, k, 23', [0.5920047, -0.3801294, 1.0]], ['2, k, 24', [0.6234732, -0.2880412, 1.0]]]
[['2, k, 0', [0.3159658, -0.1719354, 1.0]], ['2, k, 1', [0.3404005, 0.1023356, 1.0]], ['2, k, 2', [0.3622952, 0.3702337, 1.0]], ['2, k, 3', [0.3709323, 0.5096946, 1.0]], ['2, k, 4', [0.2118734, 0.3254657, 1.0]], ['2, k, 5', [0.1198844, 0.522499, 1.0]], ['2, k, 6', [0.1225377, 0.7763312, 1.0]], ['2, k, 7', [0.08542645, 0.8125255, 1.0]], ['2, k, 8', [0.5213875, 0.2590491, 1.0]], ['2, k, 9', [0.5988346, 5.41792e-05, 1.0]], ['2, k, 10', [0.5982022, -0.251586, 1.0]], ['2, k, 11', [0.5934013, -0.2956212, 1.0]], ['2, k, 12', [0.2282583, -0.1621251, 1.0]], ['2, k, 13', [0.1184429, -0.2599777, 1.0]], ['2, k, 14', [0.1060994, -0.6359028, 1.0]], ['2, k, 15', [0.06068908, -0.6950402, 1.0]], ['2, k, 16', [0.3959768, -0.1776708, 1.0]], ['2, k, 17', [0.3968187, -0.2716283, 1.0]], ['2, k, 18', [0.3755887, -0.6422791, 1.0]], ['2, k, 19', [0.384998, -0.7073886, 1.0]], ['2, k, 20', [0.3571226, 0.3042728, 1.0]], ['2, k, 21', [0.05770171, 0.8810401, 1.0]], ['2, k, 22', [0.1241765, 0.7930054, 1.0]], ['2, k, 23', [0.5937647, -0.3808728, 1.0]], ['2, k, 24', [0.6240631, -0.2951785, 1.0]]]
[['2, k, 0', [0.3181913, -0.1742972, 1.0]], ['2, k, 1', [0.3412257, 0.1015083, 1.0]], ['2, k, 2', [0.3625053, 0.3701274, 1.0]], ['2, k, 3', [0.3702825, 0.5095417, 1.0]], ['2, k, 4', [0.2108152, 0.3095327, 1.0]], ['2, k, 5', [0.09662311, 0.4697712, 1.0]], ['2, k, 6', [0.07848626, 0.7229764, 1.0]], ['2, k, 7', [0.02210969, 0.7089125, 1.0]], ['2, k, 8', [0.5262303, 0.2569478, 1.0]], ['2, k, 9', [0.5989457, -0.002816903, 1.0]], ['2, k, 10', [0.5982558, -0.2540866, 1.0]], ['2, k, 11', [0.5922055, -0.2982586, 1.0]], ['2, k, 12', [0.2294092, -0.1647166, 1.0]], ['2, k, 13', [0.1177161, -0.2606623, 1.0]], ['2, k, 14', [0.1034617, -0.6368105, 1.0]], ['2, k, 15', [0.05891166, -0.6949994, 1.0]], ['2, k, 16', [0.3995327, -0.1798562, 1.0]], ['2, k, 17', [0.3969355, -0.2726606, 1.0]], ['2, k, 18', [0.3754463, -0.6433243, 1.0]], ['2, k, 19', [0.3837977, -0.7066734, 1.0]], ['2, k, 20', [0.3574526, 0.3040148, 1.0]], ['2, k, 21', [-0.01366166, 0.7709409, 1.0]], ['2, k, 22', [0.04444167, 0.7261634, 1.0]], ['2, k, 23', [0.5952588, -0.3797579, 1.0]], ['2, k, 24', [0.6266422, -0.286391, 1.0]]]
[['2, k, 0', [0.3176173, -0.1756025, 1.0]], ['2, k, 1', [0.340709, 0.1007999, 1.0]], ['2, k, 2', [0.3620162, 0.3698087, 1.0]], ['2, k, 3', [0.3699104, 0.5093135, 1.0]], ['2, k, 4', [0.2106166, 0.3052602, 1.0]], ['2, k, 5', [0.08796608, 0.4518678, 1.0]], ['2, k, 6', [0.03410187, 0.5776388, 1.0]], ['2, k, 7', [-0.004873362, 0.6409343, 1.0]], ['2, k, 8', [0.5272198, 0.2560944, 1.0]], ['2, k, 9', [0.5989293, -0.003341451, 1.0]], ['2, k, 10', [0.5987748, -0.2566699, 1.0]], ['2, k, 11', [0.5938319, -0.2970073, 1.0]], ['2, k, 12', [0.2283307, -0.1660701, 1.0]], ['2, k, 13', [0.1170139, -0.2611388, 1.0]], ['2, k, 14', [0.1030775, -0.6372851, 1.0]], ['2, k, 15', [0.06005624, -0.6953259, 1.0]], ['2, k, 16', [0.3993266, -0.1810953, 1.0]], ['2, k, 17', [0.3968637, -0.272911, 1.0]], ['2, k, 18', [0.3754253, -0.6436288, 1.0]], ['2, k, 19', [0.3838212, -0.7066116, 1.0]], ['2, k, 20', [0.3569708, 0.3036058, 1.0]], ['2, k, 21', [-0.04184147, 0.6931466, 1.0]], ['2, k, 22', [0.03922236, 0.6182797, 1.0]], ['2, k, 23', [0.5944158, -0.3792396, 1.0]], ['2, k, 24', [0.6271963, -0.2923579, 1.0]]]
[['2, k, 0', [0.3173734, -0.1770031, 1.0]], ['2, k, 1', [0.3408841, 0.1002847, 1.0]], ['2, k, 2', [0.3624218, 0.3697477, 1.0]], ['2, k, 3', [0.3694468, 0.5086116, 1.0]], ['2, k, 4', [0.2115067, 0.3014509, 1.0]], ['2, k, 5', [0.07853203, 0.3984064, 1.0]], ['2, k, 6', [0.01393708, 0.5636323, 1.0]], ['2, k, 7', [-0.03118339, 0.5650589, 1.0]], ['2, k, 8', [0.5279388, 0.255117, 1.0]], ['2, k, 9', [0.599203, -0.00428162, 1.0]], ['2, k, 10', [0.5985436, -0.257262, 1.0]], ['2, k, 11', [0.5934976, -0.2998021, 1.0]], ['2, k, 12', [0.2275851, -0.1675286, 1.0]], ['2, k, 13', [0.1163669, -0.2615699, 1.0]], ['2, k, 14', [0.1031247, -0.6377424, 1.0]], ['2, k, 15', [0.05902418, -0.6960872, 1.0]], ['2, k, 16', [0.3994718, -0.1824409, 1.0]], ['2, k, 17', [0.3967115, -0.2729143, 1.0]], ['2, k, 18', [0.3755035, -0.6437756, 1.0]], ['2, k, 19', [0.3838501, -0.7067309, 1.0]], ['2, k, 20', [0.3573053, 0.3034457, 1.0]], ['2, k, 21', [-0.07220543, 0.6081266, 1.0]], ['2, k, 22', [0.01482906, 0.5448155, 1.0]], ['2, k, 23', [0.5965999, -0.3787237, 1.0]], ['2, k, 24', [0.6272444, -0.3131558, 1.0]]]
[['2, k, 0', [0.3172716, -0.1778246, 1.0]], ['2, k, 1', [0.3409647, 0.1001408, 1.0]], ['2, k, 2', [0.3627968, 0.3699868, 1.0]], ['2, k, 3', [0.3693258, 0.5083241, 1.0]], ['2, k, 4', [0.2106381, 0.2957323, 1.0]], ['2, k, 5', [0.07724861, 0.3686287, 1.0]], ['2, k, 6', [-0.009072741, 0.4939589, 1.0]], ['2, k, 7', [-0.0441512, 0.4775344, 1.0]], ['2, k, 8', [0.5295584, 0.2541668, 1.0]], ['2, k, 9', [0.5995108, -0.005909954, 1.0]], ['2, k, 10', [0.5982964, -0.2570531, 1.0]], ['2, k, 11', [0.5933141, -0.2983333, 1.0]], ['2, k, 12', [0.2270508, -0.1684882, 1.0]], ['2, k, 13', [0.1161712, -0.2614632, 1.0]], ['2, k, 14', [0.1033639, -0.6374931, 1.0]], ['2, k, 15', [0.05613074, -0.6968259, 1.0]], ['2, k, 16', [0.3997758, -0.1833971, 1.0]], ['2, k, 17', [0.396578, -0.273036, 1.0]], ['2, k, 18', [0.3755149, -0.6439697, 1.0]], ['2, k, 19', [0.3835392, -0.7072623, 1.0]], ['2, k, 20', [0.3575497, 0.3035218, 1.0]], ['2, k, 21', [-0.09313253, 0.5079322, 1.0]], ['2, k, 22', [-0.006314343, 0.4713697, 1.0]], ['2, k, 23', [0.5942153, -0.3791187, 1.0]], ['2, k, 24', [0.6254525, -0.3044329, 1.0]]]
