[['2, k, 0', [0.1823536, -0.274565, 1.0]], ['2, k, 1', [0.1774866, 0.03040702, 1.0]], ['2, k, 2', [0.1722596, 0.3257268, 1.0]], ['2, k, 3', [0.1564995, 0.4797005, 1.0]], ['2, k, 4', [-0.01601763, 0.2057822, 1.0]], ['2, k, 5', [-0.03803911, -0.1008553, 1.0]], ['2, k, 6', [0.03222327, -0.007126055, 1.0]], ['2, k, 7', [0.1039045, 0.02066664, 1.0]], ['2, k, 8', [0.3441484, 0.2280758, 1.0]], ['2, k, 9', [0.4022529, 0.005362918, 1.0]], ['2, k, 10', [0.1971265, -0.01607233, 1.0]], ['2, k, 11', [0.1064571, 0.01771015, 1.0]], ['2, k, 12', [0.08048734, -0.27552, 1.0]], ['2, k, 13', [-0.03367239, -0.3298871, 1.0]], ['2, k, 14', [0.09073398, -0.6998438, 1.0]], ['2, k, 15', [0.06170551, -0.7529682, 1.0]], ['2, k, 16', [0.2780109, -0.2634265, 1.0]], ['2, k, 17', [0.3538921, -0.3030712, 1.0]], ['2, k, 18', [0.3148574, -0.6813561, 1.0]], ['2, k, 19', [0.3326183, -0.7509335, 1.0]], ['2, k, 20', [0.1736887, 0.2531729, 1.0]], ['2, k, 21', [0.1000893, -0.0007474872, 1.0]], ['2, k, 22', [0.1182184, 0.06244567, 1.0]], ['2, k, 23', [0.09292731, -0.006947404, 1.0]], ['2, k, 24', [0.0725875, -0.003357031, 1.0]]]
[['2, k, 0', [0.190004, -0.2133247, 1.0]], ['2, k, 1', [0.1823389, 0.08759204, 1.0]], ['2, k, 2', [0.1737356, 0.3754241, 1.0]], ['2, k, 3', [0.1739626, 0.5440951, 1.0]], ['2, k, 4', [-0.03196453, 0.2937653, 1.0]], ['2, k, 5', [-0.1019117, 0.4336774, 1.0]], ['2, k, 6', [0.08357413, 0.5839683, 1.0]], ['2, k, 7', [0.1522314, 0.6543356, 1.0]], ['2, k, 8', [0.3789172, 0.3213267, 1.0]], ['2, k, 9', [0.3834297, 0.389264, 1.0]], ['2, k, 10', [0.2531694, 0.5530359, 1.0]], ['2, k, 11', [0.1954194, 0.6177743, 1.0]], ['2, k, 12', [0.09281817, -0.2147496, 1.0]], ['2, k, 13', [-0.03085469, -0.330669, 1.0]], ['2, k, 14', [0.08973866, -0.7032623, 1.0]], ['2, k, 15', [0.05926692, -0.7501526, 1.0]], ['2, k, 16', [0.2798877, -0.2048396, 1.0]], ['2, k, 17', [0.3496476, -0.3053389, 1.0]], ['2, k, 18', [0.3174601, -0.6841087, 1.0]], ['2, k, 19', [0.3293381, -0.7484609, 1.0]], ['2, k, 20', [0.17589, 0.3050397, 1.0]], ['2, k, 21', [0.185697, 0.7431991, 1.0]], ['2, k, 22', [0.1317657, 0.6871874, 1.0]], ['2, k, 23', [0.1465602, 0.682578, 1.0]], ['2, k, 24', [0.2038316, 0.6460934, 1.0]]]
[['2, k, 0', [0.1896725, -0.2127686, 1.0]], ['2, k, 1', [0.1823186, 0.08746356, 1.0]], ['2, k, 2', [0.1739891, 0.3748016, 1.0]], ['2, k, 3', [0.1741892, 0.5499667, 1.0]], ['2, k, 4', [-0.02869308, 0.3076671, 1.0]], ['2, k, 5', [-0.09574801, 0.454063, 1.0]], ['2, k, 6', [0.09704695, 0.5891322, 1.0]], ['2, k, 7', [0.1568733, 0.6493124, 1.0]], ['2, k, 8', [0.3791053, 0.3206096, 1.0]], ['2, k, 9', [0.3832727, 0.3992581, 1.0]], ['2, k, 10', [0.2485688, 0.5564672, 1.0]], ['2, k, 11', [0.198039, 0.6145948, 1.0]], ['2, k, 12', [0.09272695, -0.2134913, 1.0]], ['2, k, 13', [-0.0307438, -0.330879, 1.0]], ['2, k, 14', [0.08743328, -0.7042378, 1.0]], ['2, k, 15', [0.05608775, -0.7518107, 1.0]], ['2, k, 16', [0.2792978, -0.2046487, 1.0]], ['2, k, 17', [0.3496516, -0.3053354, 1.0]], ['2, k, 18', [0.3170605, -0.6844495, 1.0]], ['2, k, 19', [0.329529, -0.7491553, 1.0]], ['2, k, 20', [0.1760691, 0.3045517, 1.0]], ['2, k, 21', [0.1895818, 0.7423396, 1.0]], ['2, k, 22', [0.1302065, 0.6891319, 1.0]], ['2, k, 23', [0.1485483, 0.6763158, 1.0]], ['2, k, 24', [0.1782612, 0.6775377, 1.0]]]
[['2, k, 0', [0.1886576, -0.212518, 1.0]], ['2, k, 1', [0.1820999, 0.08723345, 1.0]], ['2, k, 2', [0.1741554, 0.3743013, 1.0]], ['2, k, 3', [0.1744839, 0.5507072, 1.0]], ['2, k, 4', [-0.01365773, 0.3105611, 1.0]], ['2, k, 5', [-0.1266811, 0.4198188, 1.0]], ['2, k, 6', [0.06275678, 0.5643123, 1.0]], ['2, k, 7', [0.140664, 0.6443026, 1.0]], ['2, k, 8', [0.379162, 0.3201451, 1.0]], ['2, k, 9', [0.3817255, 0.4076059, 1.0]], ['2, k, 10', [0.2452482, 0.5600753, 1.0]], ['2, k, 11', [0.1977622, 0.6149607, 1.0]], ['2, k, 12', [0.09202174, -0.2128384, 1.0]], ['2, k, 13', [-0.03073861, -0.3309304, 1.0]], ['2, k, 14', [0.08742177, -0.7039893, 1.0]], ['2, k, 15', [0.05511285, -0.7519373, 1.0]], ['2, k, 16', [0.277963, -0.2048534, 1.0]], ['2, k, 17', [0.3495923, -0.3054094, 1.0]], ['2, k, 18', [0.3169425, -0.6844676, 1.0]], ['2, k, 19', [0.3296291, -0.7488801, 1.0]], ['2, k, 20', [0.1761338, 0.3041232, 1.0]], ['2, k, 21', [0.1859736, 0.7165225, 1.0]], ['2, k, 22', [0.1428215, 0.7010915, 1.0]], ['2, k, 23', [0.1482533, 0.6771384, 1.0]], ['2, k, 24', [0.1783165, 0.6777504, 1.0]]]
[['2, k, 0', [0.1888423, -0.212851, 1.0]], ['2, k, 1', [0.1821803, 0.08683798, 1.0]], ['2, k, 2', [0.1741664, 0.3741595, 1.0]], ['2, k, 3', [0.1744794, 0.5511549, 1.0]], ['2, k, 4', [-0.002435279, 0.2983209, 1.0]], ['2, k, 5', [-0.1185026, 0.4115195, 1.0]], ['2, k, 6', [0.06523444, 0.5673295, 1.0]], ['2, k, 7', [0.1403165, 0.6452641, 1.0]], ['2, k, 8', [0.3791108, 0.3199112, 1.0]], ['2, k, 9', [0.3819355, 0.4127366, 1.0]], ['2, k, 10', [0.2500454, 0.5687391, 1.0]], ['2, k, 11', [0.1910047, 0.6238166, 1.0]], ['2, k, 12', [0.09240681, -0.2131583, 1.0]], ['2, k, 13', [-0.03076841, -0.3309442, 1.0]], ['2, k, 14', [0.08948559, -0.7028828, 1.0]], ['2, k, 15', [0.05595857, -0.7502345, 1.0]], ['2, k, 16', [0.2780683, -0.2052539, 1.0]], ['2, k, 17', [0.3495799, -0.3054073, 1.0]], ['2, k, 18', [0.3167629, -0.6845777, 1.0]], ['2, k, 19', [0.3269323, -0.750183, 1.0]], ['2, k, 20', [0.17617, 0.303906, 1.0]], ['2, k, 21', [0.1864877, 0.7242901, 1.0]], ['2, k, 22', [0.1383268, 0.6981459, 1.0]], ['2, k, 23', [0.1402425, 0.6870247, 1.0]], ['2, k, 24', [0.2212974, 0.6224536, 1.0]]]
[['2, k, 0', [0.1888287, -0.2128866, 1.0]], ['2, k, 1', [0.182134, 0.0866421, 1.0]], ['2, k, 2', [0.1741371, 0.3739918, 1.0]], ['2, k, 3', [0.1743883, 0.5514044, 1.0]], ['2, k, 4', [-0.0006040011, 0.2994001, 1.0]], ['2, k, 5', [-0.1229187, 0.4080702, 1.0]], ['2, k, 6', [0.06078629, 0.5639105, 1.0]], ['2, k, 7', [0.1371671, 0.6426302, 1.0]], ['2, k, 8', [0.3790669, 0.3196803, 1.0]], ['2, k, 9', [0.3810796, 0.4194245, 1.0]], ['2, k, 10', [0.2467412, 0.5615023, 1.0]], ['2, k, 11', [0.1853328, 0.6299523, 1.0]], ['2, k, 12', [0.09247742, -0.2131385, 1.0]], ['2, k, 13', [-0.03075755, -0.3309617, 1.0]], ['2, k, 14', [0.08911598, -0.7031472, 1.0]], ['2, k, 15', [0.0557057, -0.7506947, 1.0]], ['2, k, 16', [0.2779569, -0.2054385, 1.0]], ['2, k, 17', [0.3495355, -0.3056438, 1.0]], ['2, k, 18', [0.3169658, -0.6847435, 1.0]], ['2, k, 19', [0.3271944, -0.7501246, 1.0]], ['2, k, 20', [0.1761451, 0.3037103, 1.0]], ['2, k, 21', [0.1870973, 0.7182864, 1.0]], ['2, k, 22', [0.1431031, 0.7064427, 1.0]], ['2, k, 23', [0.1432373, 0.6996214, 1.0]], ['2, k, 24', [0.1967603, 0.6555504, 1.0]]]
[['2, k, 0', [0.1870091, -0.2129724, 1.0]], ['2, k, 1', [0.181731, 0.08648498, 1.0]], ['2, k, 2', [0.174172, 0.3739537, 1.0]], ['2, k, 3', [0.1741197, 0.5523327, 1.0]], ['2, k, 4', [-0.0006003234, 0.2980611, 1.0]], ['2, k, 5', [-0.1232394, 0.40758, 1.0]], ['2, k, 6', [0.05947155, 0.564199, 1.0]], ['2, k, 7', [0.137444, 0.6435153, 1.0]], ['2, k, 8', [0.3791176, 0.3195994, 1.0]], ['2, k, 9', [0.3801042, 0.4256566, 1.0]], ['2, k, 10', [0.243179, 0.5641248, 1.0]], ['2, k, 11', [0.1843469, 0.6300359, 1.0]], ['2, k, 12', [0.09116413, -0.2128653, 1.0]], ['2, k, 13', [-0.03076595, -0.3309705, 1.0]], ['2, k, 14', [0.08274928, -0.704546, 1.0]], ['2, k, 15', [0.05475717, -0.7521132, 1.0]], ['2, k, 16', [0.2757699, -0.2059166, 1.0]], ['2, k, 17', [0.3495811, -0.3056122, 1.0]], ['2, k, 18', [0.3167185, -0.6846426, 1.0]], ['2, k, 19', [0.3277059, -0.7494546, 1.0]], ['2, k, 20', [0.1761387, 0.3036662, 1.0]], ['2, k, 21', [0.1877551, 0.7176664, 1.0]], ['2, k, 22', [0.1394895, 0.6986538, 1.0]], ['2, k, 23', [0.1430701, 0.7114244, 1.0]], ['2, k, 24', [0.2155902, 0.6315144, 1.0]]]
[['2, k, 0', [0.1866344, -0.2130941, 1.0]], ['2, k, 1', [0.181639, 0.08633365, 1.0]], ['2, k, 2', [0.1743317, 0.3738213, 1.0]], ['2, k, 3', [0.1740022, 0.5528039, 1.0]], ['2, k, 4', [-0.0005011007, 0.2989728, 1.0]], ['2, k, 5', [-0.1247749, 0.4066023, 1.0]], ['2, k, 6', [0.05761502, 0.5630633, 1.0]], ['2, k, 7', [0.1370411, 0.6426655, 1.0]], ['2, k, 8', [0.3792178, 0.3194327, 1.0]], ['2, k, 9', [0.3781865, 0.4294425, 1.0]], ['2, k, 10', [0.2409721, 0.5658876, 1.0]], ['2, k, 11', [0.1777043, 0.6300578, 1.0]], ['2, k, 12', [0.09088257, -0.2128278, 1.0]], ['2, k, 13', [-0.030761, -0.3310876, 1.0]], ['2, k, 14', [0.08334331, -0.7046883, 1.0]], ['2, k, 15', [0.05303685, -0.752403, 1.0]], ['2, k, 16', [0.2753091, -0.2062205, 1.0]], ['2, k, 17', [0.3495737, -0.3055281, 1.0]], ['2, k, 18', [0.3168608, -0.6844805, 1.0]], ['2, k, 19', [0.328541, -0.7492046, 1.0]], ['2, k, 20', [0.1762278, 0.3035287, 1.0]], ['2, k, 21', [0.188614, 0.7180717, 1.0]], ['2, k, 22', [0.1414774, 0.7020732, 1.0]], ['2, k, 23', [0.1411725, 0.699572, 1.0]], ['2, k, 24', [0.1949115, 0.664939, 1.0]]]
[['2, k, 0', [0.187047, -0.2131395, 1.0]], ['2, k, 1', [0.1817207, 0.08628966, 1.0]], ['2, k, 2', [0.174364, 0.3738248, 1.0]], ['2, k, 3', [0.1738876, 0.5535029, 1.0]], ['2, k, 4', [0.007255846, 0.2978138, 1.0]], ['2, k, 5', [-0.1242298, 0.4027894, 1.0]], ['2, k, 6', [0.05692014, 0.5622253, 1.0]], ['2, k, 7', [0.1355964, 0.6411935, 1.0]], ['2, k, 8', [0.3792185, 0.3193775, 1.0]], ['2, k, 9', [0.3779809, 0.430873, 1.0]], ['2, k, 10', [0.2457774, 0.5672857, 1.0]], ['2, k, 11', [0.1946599, 0.6174459, 1.0]], ['2, k, 12', [0.09153569, -0.2128335, 1.0]], ['2, k, 13', [-0.03072809, -0.3311226, 1.0]], ['2, k, 14', [0.0876672, -0.7037508, 1.0]], ['2, k, 15', [0.05870315, -0.7509848, 1.0]], ['2, k, 16', [0.27562, -0.2062743, 1.0]], ['2, k, 17', [0.3495792, -0.3056255, 1.0]], ['2, k, 18', [0.3160258, -0.6846679, 1.0]], ['2, k, 19', [0.3286968, -0.7493505, 1.0]], ['2, k, 20', [0.1762693, 0.3035176, 1.0]], ['2, k, 21', [0.1877638, 0.7186002, 1.0]], ['2, k, 22', [0.1452974, 0.7062486, 1.0]], ['2, k, 23', [0.1462467, 0.6784514, 1.0]], ['2, k, 24', [0.1802299, 0.6804286, 1.0]]]
[['2, k, 0', [0.1873809, -0.2133033, 1.0]], ['2, k, 1', [0.1818622, 0.08608823, 1.0]], ['2, k, 2', [0.1744397, 0.3736994, 1.0]], ['2, k, 3', [0.1737963, 0.5534608, 1.0]], ['2, k, 4', [0.005212505, 0.2966697, 1.0]], ['2, k, 5', [-0.1076089, 0.4313607, 1.0]], ['2, k, 6', [0.08187678, 0.5813256, 1.0]], ['2, k, 7', [0.151, 0.6464046, 1.0]], ['2, k, 8', [0.3792368, 0.319182, 1.0]], ['2, k, 9', [0.3775267, 0.4328015, 1.0]], ['2, k, 10', [0.2438364, 0.5664788, 1.0]], ['2, k, 11', [0.2047287, 0.6041067, 1.0]], ['2, k, 12', [0.09206648, -0.2131546, 1.0]], ['2, k, 13', [-0.03073079, -0.3311321, 1.0]], ['2, k, 14', [0.08807521, -0.7035484, 1.0]], ['2, k, 15', [0.0573746, -0.7502574, 1.0]], ['2, k, 16', [0.2759705, -0.2063434, 1.0]], ['2, k, 17', [0.3495188, -0.3058411, 1.0]], ['2, k, 18', [0.3159889, -0.6848166, 1.0]], ['2, k, 19', [0.3286971, -0.7493087, 1.0]], ['2, k, 20', [0.1763716, 0.3033528, 1.0]], ['2, k, 21', [0.1880222, 0.730131, 1.0]], ['2, k, 22', [0.1085697, 0.6607035, 1.0]], ['2, k, 23', [0.1473645, 0.6567616, 1.0]], ['2, k, 24', [0.189802, 0.6563863, 1.0]]]
[['2, k, 0', [0.1873461, -0.2132636, 1.0]], ['2, k, 1', [0.1818772, 0.08608499, 1.0]], ['2, k, 2', [0.1747004, 0.373708, 1.0]], ['2, k, 3', [0.1737495, 0.5534583, 1.0]], ['2, k, 4', [0.004296632, 0.2978035, 1.0]], ['2, k, 5', [-0.1288024, 0.4067962, 1.0]], ['2, k, 6', [0.05697126, 0.5615286, 1.0]], ['2, k, 7', [0.1365743, 0.6384664, 1.0]], ['2, k, 8', [0.379289, 0.319146, 1.0]], ['2, k, 9', [0.3393762, 0.4876541, 1.0]], ['2, k, 10', [0.1978523, 0.59469, 1.0]], ['2, k, 11', [0.1640816, 0.6048191, 1.0]], ['2, k, 12', [0.09201838, -0.2129538, 1.0]], ['2, k, 13', [-0.03063733, -0.331434, 1.0]], ['2, k, 14', [0.08826552, -0.7038307, 1.0]], ['2, k, 15', [0.05737448, -0.7501553, 1.0]], ['2, k, 16', [0.2759412, -0.206349, 1.0]], ['2, k, 17', [0.3495317, -0.3057365, 1.0]], ['2, k, 18', [0.3156463, -0.6847238, 1.0]], ['2, k, 19', [0.3278268, -0.7496986, 1.0]], ['2, k, 20', [0.1765535, 0.3033431, 1.0]], ['2, k, 21', [0.1873043, 0.7114894, 1.0]], ['2, k, 22', [0.1434716, 0.705327, 1.0]], ['2, k, 23', [0.1611253, 0.5912082, 1.0]], ['2, k, 24', [0.1506624, 0.6553204, 1.0]]]
[['2, k, 0', [0.187212, -0.2132132, 1.0]], ['2, k, 1', [0.1818851, 0.08607891, 1.0]], ['2, k, 2', [0.1749528, 0.3737253, 1.0]], ['2, k, 3', [0.1735351, 0.5535001, 1.0]], ['2, k, 4', [-0.008302059, 0.2988953, 1.0]], ['2, k, 5', [-0.127677, 0.4114339, 1.0]], ['2, k, 6', [0.05876176, 0.5628782, 1.0]], ['2, k, 7', [0.1384416, 0.6385174, 1.0]], ['2, k, 8', [0.3793686, 0.3190517, 1.0]], ['2, k, 9', [0.3786886, 0.4401886, 1.0]], ['2, k, 10', [0.2375526, 0.5787863, 1.0]], ['2, k, 11', [0.1843377, 0.6264075, 1.0]], ['2, k, 12', [0.09186497, -0.2128564, 1.0]], ['2, k, 13', [-0.0306471, -0.3315003, 1.0]], ['2, k, 14', [0.08766668, -0.704289, 1.0]], ['2, k, 15', [0.06016796, -0.7510422, 1.0]], ['2, k, 16', [0.2758337, -0.206318, 1.0]], ['2, k, 17', [0.3495123, -0.3058578, 1.0]], ['2, k, 18', [0.3160662, -0.6849405, 1.0]], ['2, k, 19', [0.3274475, -0.7492789, 1.0]], ['2, k, 20', [0.1767208, 0.3033407, 1.0]], ['2, k, 21', [0.1855642, 0.7144836, 1.0]], ['2, k, 22', [0.1160622, 0.6627687, 1.0]], ['2, k, 23', [0.142981, 0.7000182, 1.0]], ['2, k, 24', [0.2012534, 0.6341906, 1.0]]]
[['2, k, 0', [0.1887817, -0.2133575, 1.0]], ['2, k, 1', [0.1823917, 0.08600111, 1.0]], ['2, k, 2', [0.1750254, 0.3737543, 1.0]], ['2, k, 3', [0.1735098, 0.5534248, 1.0]], ['2, k, 4', [-0.02086574, 0.2995942, 1.0]], ['2, k, 5', [-0.1242561, 0.4148195, 1.0]], ['2, k, 6', [0.06081999, 0.5645604, 1.0]], ['2, k, 7', [0.1381423, 0.6380723, 1.0]], ['2, k, 8', [0.3675482, 0.3173905, 1.0]], ['2, k, 9', [0.3949505, 0.4359867, 1.0]], ['2, k, 10', [0.2371102, 0.5619212, 1.0]], ['2, k, 11', [0.1762443, 0.6251367, 1.0]], ['2, k, 12', [0.09323274, -0.2132648, 1.0]], ['2, k, 13', [-0.03064857, -0.3314982, 1.0]], ['2, k, 14', [0.08683053, -0.7047211, 1.0]], ['2, k, 15', [0.06116226, -0.75042, 1.0]], ['2, k, 16', [0.2777509, -0.2061134, 1.0]], ['2, k, 17', [0.3494955, -0.3059873, 1.0]], ['2, k, 18', [0.3163311, -0.6850441, 1.0]], ['2, k, 19', [0.3275319, -0.7493406, 1.0]], ['2, k, 20', [0.1768739, 0.3033517, 1.0]], ['2, k, 21', [0.1868457, 0.720112, 1.0]], ['2, k, 22', [0.1469962, 0.7028587, 1.0]], ['2, k, 23', [0.1402633, 0.6919645, 1.0]], ['2, k, 24', [0.203972, 0.6590586, 1.0]]]
[['2, k, 0', [0.1885448, -0.2132671, 1.0]], ['2, k, 1', [0.1823408, 0.08599871, 1.0]], ['2, k, 2', [0.1750266, 0.3737539, 1.0]], ['2, k, 3', [0.1736006, 0.5535137, 1.0]], ['2, k, 4', [-0.02400211, 0.3003928, 1.0]], ['2, k, 5', [-0.09951036, 0.4428264, 1.0]], ['2, k, 6', [0.0898329, 0.585007, 1.0]], ['2, k, 7', [0.1524564, 0.6438995, 1.0]], ['2, k, 8', [0.3699785, 0.3160184, 1.0]], ['2, k, 9', [0.3919511, 0.4389264, 1.0]], ['2, k, 10', [0.2347614, 0.5625966, 1.0]], ['2, k, 11', [0.173775, 0.6249532, 1.0]], ['2, k, 12', [0.09305157, -0.2131432, 1.0]], ['2, k, 13', [-0.03064765, -0.3314995, 1.0]], ['2, k, 14', [0.08654362, -0.7040346, 1.0]], ['2, k, 15', [0.06200991, -0.7505089, 1.0]], ['2, k, 16', [0.2774467, -0.2060542, 1.0]], ['2, k, 17', [0.3495059, -0.3061275, 1.0]], ['2, k, 18', [0.3167605, -0.6853446, 1.0]], ['2, k, 19', [0.3278003, -0.7498765, 1.0]], ['2, k, 20', [0.1768734, 0.3033504, 1.0]], ['2, k, 21', [0.1885504, 0.7293275, 1.0]], ['2, k, 22', [0.1309883, 0.6840186, 1.0]], ['2, k, 23', [0.1324196, 0.6852925, 1.0]], ['2, k, 24', [0.1911033, 0.6691847, 1.0]]]
[['2, k, 0', [0.188792, -0.2129988, 1.0]], ['2, k, 1', [0.1823689, 0.08605246, 1.0]], ['2, k, 2', [0.1749906, 0.3737947, 1.0]], ['2, k, 3', [0.1736929, 0.5532246, 1.0]], ['2, k, 4', [-0.02522742, 0.3014484, 1.0]], ['2, k, 5', [-0.04074451, 0.4755965, 1.0]], ['2, k, 6', [0.1340545, 0.6314219, 1.0]], ['2, k, 7', [0.168053, 0.6820478, 1.0]], ['2, k, 8', [0.3668804, 0.318159, 1.0]], ['2, k, 9', [0.3974724, 0.439519, 1.0]], ['2, k, 10', [0.2364549, 0.556716, 1.0]], ['2, k, 11', [0.1784369, 0.6204353, 1.0]], ['2, k, 12', [0.09335718, -0.2130028, 1.0]], ['2, k, 13', [-0.03068719, -0.3314841, 1.0]], ['2, k, 14', [0.0886134, -0.703307, 1.0]], ['2, k, 15', [0.05983221, -0.7501732, 1.0]], ['2, k, 16', [0.277661, -0.2055875, 1.0]], ['2, k, 17', [0.3494854, -0.3061516, 1.0]], ['2, k, 18', [0.316774, -0.685381, 1.0]], ['2, k, 19', [0.3282005, -0.7498754, 1.0]], ['2, k, 20', [0.1768613, 0.3033809, 1.0]], ['2, k, 21', [0.1816829, 0.7529885, 1.0]], ['2, k, 22', [0.1385199, 0.7023146, 1.0]], ['2, k, 23', [0.1298054, 0.6866477, 1.0]], ['2, k, 24', [0.193531, 0.6555442, 1.0]]]
[['2, k, 0', [0.1896105, -0.2131225, 1.0]], ['2, k, 1', [0.1827129, 0.08592437, 1.0]], ['2, k, 2', [0.1750638, 0.3737551, 1.0]], ['2, k, 3', [0.1736271, 0.5530604, 1.0]], ['2, k, 4', [-0.02689558, 0.3015161, 1.0]], ['2, k, 5', [-0.05812069, 0.4663589, 1.0]], ['2, k, 6', [0.12243, 0.614495, 1.0]], ['2, k, 7', [0.1632703, 0.6685229, 1.0]], ['2, k, 8', [0.3653435, 0.3187243, 1.0]], ['2, k, 9', [0.3999939, 0.4378538, 1.0]], ['2, k, 10', [0.2377943, 0.5545594, 1.0]], ['2, k, 11', [0.1815301, 0.6195108, 1.0]], ['2, k, 12', [0.09432724, -0.2133508, 1.0]], ['2, k, 13', [-0.03078873, -0.331021, 1.0]], ['2, k, 14', [0.08771881, -0.7030623, 1.0]], ['2, k, 15', [0.0615916, -0.7498376, 1.0]], ['2, k, 16', [0.278375, -0.2055309, 1.0]], ['2, k, 17', [0.3494921, -0.3061986, 1.0]], ['2, k, 18', [0.3167432, -0.685406, 1.0]], ['2, k, 19', [0.3275965, -0.7500162, 1.0]], ['2, k, 20', [0.176999, 0.3033115, 1.0]], ['2, k, 21', [0.1765061, 0.7318959, 1.0]], ['2, k, 22', [0.1370281, 0.6983871, 1.0]], ['2, k, 23', [0.1357963, 0.6810288, 1.0]], ['2, k, 24', [0.189118, 0.6491956, 1.0]]]
[['2, k, 0', [0.189411, -0.2129597, 1.0]], ['2, k, 1', [0.1827058, 0.0859258, 1.0]], ['2, k, 2', [0.1751181, 0.3737242, 1.0]], ['2, k, 3', [0.1734247, 0.5521517, 1.0]], ['2, k, 4', [-0.02814086, 0.3018245, 1.0]], ['2, k, 5', [-0.05903159, 0.4653922, 1.0]], ['2, k, 6', [0.122398, 0.6123546, 1.0]], ['2, k, 7', [0.1628882, 0.664681, 1.0]], ['2, k, 8', [0.3642915, 0.3192795, 1.0]], ['2, k, 9', [0.3528508, 0.4737536, 1.0]], ['2, k, 10', [0.2050758, 0.5719224, 1.0]], ['2, k, 11', [0.1576198, 0.6161016, 1.0]], ['2, k, 12', [0.09416062, -0.213167, 1.0]], ['2, k, 13', [-0.03079463, -0.3310004, 1.0]], ['2, k, 14', [0.09045407, -0.702693, 1.0]], ['2, k, 15', [0.05874827, -0.7490541, 1.0]], ['2, k, 16', [0.2781385, -0.2053776, 1.0]], ['2, k, 17', [0.3495219, -0.3062083, 1.0]], ['2, k, 18', [0.3167924, -0.6854285, 1.0]], ['2, k, 19', [0.327154, -0.7503275, 1.0]], ['2, k, 20', [0.1770301, 0.3032905, 1.0]], ['2, k, 21', [0.1765005, 0.735273, 1.0]], ['2, k, 22', [0.1277935, 0.6818987, 1.0]], ['2, k, 23', [0.1435223, 0.672504, 1.0]], ['2, k, 24', [0.1866281, 0.6348485, 1.0]]]
[['2, k, 0', [0.1889071, -0.2131157, 1.0]], ['2, k, 1', [0.1826521, 0.08587971, 1.0]], ['2, k, 2', [0.1752529, 0.3737361, 1.0]], ['2, k, 3', [0.1728544, 0.5500061, 1.0]], ['2, k, 4', [-0.03006812, 0.3013797, 1.0]], ['2, k, 5', [-0.0964902, 0.4287206, 1.0]], ['2, k, 6', [0.0830365, 0.5778682, 1.0]], ['2, k, 7', [0.1435407, 0.6298116, 1.0]], ['2, k, 8', [0.3631933, 0.3203397, 1.0]], ['2, k, 9', [0.3439988, 0.4764314, 1.0]], ['2, k, 10', [0.1933845, 0.5826554, 1.0]], ['2, k, 11', [0.1577294, 0.5933683, 1.0]], ['2, k, 12', [0.09366857, -0.2133876, 1.0]], ['2, k, 13', [-0.03075311, -0.3310495, 1.0]], ['2, k, 14', [0.09128583, -0.7023124, 1.0]], ['2, k, 15', [0.06419078, -0.7492459, 1.0]], ['2, k, 16', [0.2776199, -0.2054655, 1.0]], ['2, k, 17', [0.3495257, -0.3062341, 1.0]], ['2, k, 18', [0.3171906, -0.6853051, 1.0]], ['2, k, 19', [0.3273515, -0.7498819, 1.0]], ['2, k, 20', [0.1771047, 0.3032787, 1.0]], ['2, k, 21', [0.1902678, 0.7040718, 1.0]], ['2, k, 22', [0.1264896, 0.6718946, 1.0]], ['2, k, 23', [0.1418145, 0.5836152, 1.0]], ['2, k, 24', [0.1448379, 0.6428423, 1.0]]]
[['2, k, 0', [0.1893419, -0.2135644, 1.0]], ['2, k, 1', [0.1829101, 0.0855803, 1.0]], ['2, k, 2', [0.1754081, 0.3736155, 1.0]], ['2, k, 3', [0.1724371, 0.5459415, 1.0]], ['2, k, 4', [-0.03206249, 0.3004537, 1.0]], ['2, k, 5', [-0.04677761, 0.4488263, 1.0]], ['2, k, 6', [0.1155408, 0.6129801, 1.0]], ['2, k, 7', [0.1674006, 0.6593697, 1.0]], ['2, k, 8', [0.3622636, 0.3201746, 1.0]], ['2, k, 9', [0.3378395, 0.4750198, 1.0]], ['2, k, 10', [0.1828833, 0.5623131, 1.0]], ['2, k, 11', [0.1562298, 0.5605056, 1.0]], ['2, k, 12', [0.09409714, -0.2142155, 1.0]], ['2, k, 13', [-0.03066223, -0.330967, 1.0]], ['2, k, 14', [0.09048517, -0.7023166, 1.0]], ['2, k, 15', [0.0633518, -0.74993, 1.0]], ['2, k, 16', [0.2780715, -0.205657, 1.0]], ['2, k, 17', [0.3495219, -0.3062971, 1.0]], ['2, k, 18', [0.3172527, -0.6853732, 1.0]], ['2, k, 19', [0.3268476, -0.7499306, 1.0]], ['2, k, 20', [0.1773017, 0.3031017, 1.0]], ['2, k, 21', [0.1796302, 0.7635916, 1.0]], ['2, k, 22', [0.1208724, 0.6669201, 1.0]], ['2, k, 23', [0.1146548, 0.553927, 1.0]], ['2, k, 24', [0.1162832, 0.5799516, 1.0]]]
