[['2, k, 0', [-0.180941, -0.254086, 1.0]], ['2, k, 1', [-0.182494, 0.0392396, 1.0]], ['2, k, 2', [-0.182985, 0.325223, 1.0]], ['2, k, 3', [-0.181053, 0.453909, 1.0]], ['2, k, 4', [-0.365198, 0.23931, 1.0]], ['2, k, 5', [-0.536715, 0.0869997, 1.0]], ['2, k, 6', [-0.437198, -0.115707, 1.0]], ['2, k, 7', [-0.377045, -0.158524, 1.0]], ['2, k, 8', [-0.0139576, 0.234668, 1.0]], ['2, k, 9', [0.165771, 0.0990297, 1.0]], ['2, k, 10', [0.0814237, -0.119474, 1.0]], ['2, k, 11', [0.0238738, -0.160616, 1.0]], ['2, k, 12', [-0.258527, -0.24948, 1.0]], ['2, k, 13', [-0.332712, -0.645064, 1.0]], ['2, k, 14', [-0.388519, -1.01168, 1.0]], ['2, k, 15', [-0.412109, -1.07617, 1.0]], ['2, k, 16', [-0.0983488, -0.251679, 1.0]], ['2, k, 17', [-0.0295565, -0.615471, 1.0]], ['2, k, 18', [0.021861, -1.0019, 1.0]], ['2, k, 19', [0.0541077, -1.06738, 1.0]], ['2, k, 20', [-0.183048, 0.254788, 1.0]], ['2, k, 21', [-0.344661, -0.238937, 1.0]], ['2, k, 22', [-0.337612, -0.11399, 1.0]], ['2, k, 23', [0.0104636, -0.255934, 1.0]], ['2, k, 24', [0.00106478, -0.142256, 1.0]]]
[['2, k, 0', [-0.266461, -0.27896, 1.0]], ['2, k, 1', [-0.254929, 0.0164516, 1.0]], ['2, k, 2', [-0.241512, 0.304239, 1.0]], ['2, k, 3', [-0.248653, 0.439578, 1.0]], ['2, k, 4', [-0.429682, 0.221258, 1.0]], ['2, k, 5', [-0.581098, 0.0707476, 1.0]], ['2, k, 6', [-0.512213, -0.120636, 1.0]], ['2, k, 7', [-0.4441, -0.182084, 1.0]], ['2, k, 8', [-0.0772526, 0.20574, 1.0]], ['2, k, 9', [0.0907156, 0.0571211, 1.0]], ['2, k, 10', [0.00366349, -0.150224, 1.0]], ['2, k, 11', [-0.0460465, -0.186977, 1.0]], ['2, k, 12', [-0.341287, -0.273547, 1.0]], ['2, k, 13', [-0.387101, -0.63257, 1.0]], ['2, k, 14', [-0.391509, -1.00475, 1.0]], ['2, k, 15', [-0.4129, -1.07541, 1.0]], ['2, k, 16', [-0.184053, -0.276532, 1.0]], ['2, k, 17', [-0.0858976, -0.630825, 1.0]], ['2, k, 18', [0.00864662, -1.00514, 1.0]], ['2, k, 19', [0.0521395, -1.05969, 1.0]], ['2, k, 20', [-0.245165, 0.233334, 1.0]], ['2, k, 21', [-0.429361, -0.247944, 1.0]], ['2, k, 22', [-0.41921, -0.127703, 1.0]], ['2, k, 23', [-0.0699422, -0.281955, 1.0]], ['2, k, 24', [-0.0732929, -0.163483, 1.0]]]
[['2, k, 0', [-0.260591, -0.27903, 1.0]], ['2, k, 1', [-0.248632, 0.0160923, 1.0]], ['2, k, 2', [-0.235064, 0.303612, 1.0]], ['2, k, 3', [-0.24298, 0.439366, 1.0]], ['2, k, 4', [-0.422998, 0.220474, 1.0]], ['2, k, 5', [-0.566575, 0.0695592, 1.0]], ['2, k, 6', [-0.514169, -0.13291, 1.0]], ['2, k, 7', [-0.445001, -0.189694, 1.0]], ['2, k, 8', [-0.0709043, 0.205622, 1.0]], ['2, k, 9', [0.0977196, 0.0564613, 1.0]], ['2, k, 10', [0.00745851, -0.148426, 1.0]], ['2, k, 11', [-0.0410387, -0.18773, 1.0]], ['2, k, 12', [-0.335867, -0.273515, 1.0]], ['2, k, 13', [-0.383124, -0.633805, 1.0]], ['2, k, 14', [-0.390263, -1.00287, 1.0]], ['2, k, 15', [-0.412594, -1.07498, 1.0]], ['2, k, 16', [-0.177932, -0.2767, 1.0]], ['2, k, 17', [-0.0826582, -0.628407, 1.0]], ['2, k, 18', [0.0105403, -1.00654, 1.0]], ['2, k, 19', [0.0521214, -1.05963, 1.0]], ['2, k, 20', [-0.238714, 0.232781, 1.0]], ['2, k, 21', [-0.439379, -0.264966, 1.0]], ['2, k, 22', [-0.428283, -0.148, 1.0]], ['2, k, 23', [-0.0639534, -0.280481, 1.0]], ['2, k, 24', [-0.0702571, -0.158758, 1.0]]]
[['2, k, 0', [-0.253021, -0.279165, 1.0]], ['2, k, 1', [-0.242096, 0.0164478, 1.0]], ['2, k, 2', [-0.229407, 0.304424, 1.0]], ['2, k, 3', [-0.236516, 0.439368, 1.0]], ['2, k, 4', [-0.417583, 0.219611, 1.0]], ['2, k, 5', [-0.562115, 0.0671952, 1.0]], ['2, k, 6', [-0.466381, -0.119549, 1.0]], ['2, k, 7', [-0.419985, -0.170674, 1.0]], ['2, k, 8', [-0.0647827, 0.205809, 1.0]], ['2, k, 9', [0.10441, 0.0575484, 1.0]], ['2, k, 10', [0.0155183, -0.145941, 1.0]], ['2, k, 11', [-0.0350921, -0.184295, 1.0]], ['2, k, 12', [-0.328225, -0.274101, 1.0]], ['2, k, 13', [-0.379873, -0.635131, 1.0]], ['2, k, 14', [-0.390023, -1.00341, 1.0]], ['2, k, 15', [-0.412615, -1.07525, 1.0]], ['2, k, 16', [-0.170577, -0.276391, 1.0]], ['2, k, 17', [-0.0789791, -0.625441, 1.0]], ['2, k, 18', [0.0113583, -1.00776, 1.0]], ['2, k, 19', [0.0518451, -1.06075, 1.0]], ['2, k, 20', [-0.232842, 0.233484, 1.0]], ['2, k, 21', [-0.395621, -0.240149, 1.0]], ['2, k, 22', [-0.38422, -0.117213, 1.0]], ['2, k, 23', [-0.0573191, -0.273275, 1.0]], ['2, k, 24', [-0.0672895, -0.157896, 1.0]]]
[['2, k, 0', [-0.243869, -0.27914, 1.0]], ['2, k, 1', [-0.23443, 0.0161665, 1.0]], ['2, k, 2', [-0.22332, 0.303919, 1.0]], ['2, k, 3', [-0.230578, 0.439588, 1.0]], ['2, k, 4', [-0.407874, 0.219825, 1.0]], ['2, k, 5', [-0.558239, 0.0659205, 1.0]], ['2, k, 6', [-0.458033, -0.11711, 1.0]], ['2, k, 7', [-0.411849, -0.170165, 1.0]], ['2, k, 8', [-0.0590068, 0.206265, 1.0]], ['2, k, 9', [0.111749, 0.0576276, 1.0]], ['2, k, 10', [0.0256806, -0.145673, 1.0]], ['2, k, 11', [-0.0265179, -0.184954, 1.0]], ['2, k, 12', [-0.31941, -0.274255, 1.0]], ['2, k, 13', [-0.372634, -0.638571, 1.0]], ['2, k, 14', [-0.388772, -1.00236, 1.0]], ['2, k, 15', [-0.415248, -1.07693, 1.0]], ['2, k, 16', [-0.16138, -0.27617, 1.0]], ['2, k, 17', [-0.0740165, -0.623477, 1.0]], ['2, k, 18', [0.0136992, -1.00869, 1.0]], ['2, k, 19', [0.0519478, -1.06103, 1.0]], ['2, k, 20', [-0.226359, 0.233033, 1.0]], ['2, k, 21', [-0.38647, -0.239072, 1.0]], ['2, k, 22', [-0.372444, -0.115375, 1.0]], ['2, k, 23', [-0.0472107, -0.271505, 1.0]], ['2, k, 24', [-0.0564247, -0.153961, 1.0]]]
[['2, k, 0', [-0.236742, -0.279659, 1.0]], ['2, k, 1', [-0.22788, 0.0160259, 1.0]], ['2, k, 2', [-0.21764, 0.304106, 1.0]], ['2, k, 3', [-0.223867, 0.440253, 1.0]], ['2, k, 4', [-0.400346, 0.218035, 1.0]], ['2, k, 5', [-0.554195, 0.061081, 1.0]], ['2, k, 6', [-0.451645, -0.122436, 1.0]], ['2, k, 7', [-0.4044, -0.165241, 1.0]], ['2, k, 8', [-0.0520755, 0.206501, 1.0]], ['2, k, 9', [0.119571, 0.0579221, 1.0]], ['2, k, 10', [0.0337805, -0.144641, 1.0]], ['2, k, 11', [-0.0179036, -0.183291, 1.0]], ['2, k, 12', [-0.312429, -0.275068, 1.0]], ['2, k, 13', [-0.368112, -0.637885, 1.0]], ['2, k, 14', [-0.387241, -1.00135, 1.0]], ['2, k, 15', [-0.414222, -1.07674, 1.0]], ['2, k, 16', [-0.154317, -0.276371, 1.0]], ['2, k, 17', [-0.0691024, -0.622256, 1.0]], ['2, k, 18', [0.0138658, -1.00822, 1.0]], ['2, k, 19', [0.0519622, -1.06088, 1.0]], ['2, k, 20', [-0.220431, 0.233146, 1.0]], ['2, k, 21', [-0.38741, -0.241161, 1.0]], ['2, k, 22', [-0.36801, -0.117622, 1.0]], ['2, k, 23', [-0.0393054, -0.27137, 1.0]], ['2, k, 24', [-0.0490602, -0.154133, 1.0]]]
[['2, k, 0', [-0.22878, -0.279603, 1.0]], ['2, k, 1', [-0.220685, 0.0156966, 1.0]], ['2, k, 2', [-0.211319, 0.303444, 1.0]], ['2, k, 3', [-0.217764, 0.44039, 1.0]], ['2, k, 4', [-0.394017, 0.217974, 1.0]], ['2, k, 5', [-0.543696, 0.0573039, 1.0]], ['2, k, 6', [-0.445911, -0.127735, 1.0]], ['2, k, 7', [-0.397762, -0.176844, 1.0]], ['2, k, 8', [-0.044973, 0.206745, 1.0]], ['2, k, 9', [0.125605, 0.0586885, 1.0]], ['2, k, 10', [0.0382515, -0.142812, 1.0]], ['2, k, 11', [-0.0123647, -0.186048, 1.0]], ['2, k, 12', [-0.304468, -0.275182, 1.0]], ['2, k, 13', [-0.360319, -0.637084, 1.0]], ['2, k, 14', [-0.386846, -1.00045, 1.0]], ['2, k, 15', [-0.414212, -1.07673, 1.0]], ['2, k, 16', [-0.14659, -0.276141, 1.0]], ['2, k, 17', [-0.063317, -0.620449, 1.0]], ['2, k, 18', [0.0142046, -1.00761, 1.0]], ['2, k, 19', [0.0504224, -1.0595, 1.0]], ['2, k, 20', [-0.213878, 0.232564, 1.0]], ['2, k, 21', [-0.37317, -0.24658, 1.0]], ['2, k, 22', [-0.36506, -0.122783, 1.0]], ['2, k, 23', [-0.0359583, -0.273022, 1.0]], ['2, k, 24', [-0.0412489, -0.150369, 1.0]]]
[['2, k, 0', [-0.220228, -0.279787, 1.0]], ['2, k, 1', [-0.213404, 0.0159573, 1.0]], ['2, k, 2', [-0.205329, 0.30406, 1.0]], ['2, k, 3', [-0.20967, 0.440516, 1.0]], ['2, k, 4', [-0.387118, 0.216872, 1.0]], ['2, k, 5', [-0.536276, 0.054006, 1.0]], ['2, k, 6', [-0.44067, -0.131232, 1.0]], ['2, k, 7', [-0.387136, -0.18221, 1.0]], ['2, k, 8', [-0.0388371, 0.207282, 1.0]], ['2, k, 9', [0.133616, 0.0595356, 1.0]], ['2, k, 10', [0.0480395, -0.141724, 1.0]], ['2, k, 11', [-0.00274643, -0.18643, 1.0]], ['2, k, 12', [-0.296252, -0.275774, 1.0]], ['2, k, 13', [-0.351663, -0.641554, 1.0]], ['2, k, 14', [-0.386525, -1.00199, 1.0]], ['2, k, 15', [-0.412652, -1.07686, 1.0]], ['2, k, 16', [-0.137928, -0.275896, 1.0]], ['2, k, 17', [-0.0584821, -0.619949, 1.0]], ['2, k, 18', [0.0142634, -1.00764, 1.0]], ['2, k, 19', [0.0497193, -1.06029, 1.0]], ['2, k, 20', [-0.207559, 0.2331, 1.0]], ['2, k, 21', [-0.365989, -0.24753, 1.0]], ['2, k, 22', [-0.353048, -0.128829, 1.0]], ['2, k, 23', [-0.0263303, -0.270843, 1.0]], ['2, k, 24', [-0.0313329, -0.151331, 1.0]]]
[['2, k, 0', [-0.211674, -0.278846, 1.0]], ['2, k, 1', [-0.205183, 0.0159873, 1.0]], ['2, k, 2', [-0.197441, 0.30323, 1.0]], ['2, k, 3', [-0.203199, 0.439407, 1.0]], ['2, k, 4', [-0.381224, 0.217253, 1.0]], ['2, k, 5', [-0.524622, 0.0452273, 1.0]], ['2, k, 6', [-0.429903, -0.141057, 1.0]], ['2, k, 7', [-0.377052, -0.187969, 1.0]], ['2, k, 8', [-0.0298808, 0.208079, 1.0]], ['2, k, 9', [0.14039, 0.0611607, 1.0]], ['2, k, 10', [0.0593308, -0.14108, 1.0]], ['2, k, 11', [0.00730521, -0.180879, 1.0]], ['2, k, 12', [-0.287365, -0.275094, 1.0]], ['2, k, 13', [-0.34756, -0.639818, 1.0]], ['2, k, 14', [-0.386007, -1.00303, 1.0]], ['2, k, 15', [-0.412775, -1.07716, 1.0]], ['2, k, 16', [-0.129923, -0.274729, 1.0]], ['2, k, 17', [-0.0508292, -0.618535, 1.0]], ['2, k, 18', [0.0137152, -1.00546, 1.0]], ['2, k, 19', [0.0498355, -1.05955, 1.0]], ['2, k, 20', [-0.199581, 0.232482, 1.0]], ['2, k, 21', [-0.354099, -0.25584, 1.0]], ['2, k, 22', [-0.349473, -0.133229, 1.0]], ['2, k, 23', [-0.0139725, -0.265241, 1.0]], ['2, k, 24', [-0.0204999, -0.150914, 1.0]]]
[['2, k, 0', [-0.202144, -0.278897, 1.0]], ['2, k, 1', [-0.198112, 0.0163416, 1.0]], ['2, k, 2', [-0.192638, 0.303848, 1.0]], ['2, k, 3', [-0.196564, 0.440756, 1.0]], ['2, k, 4', [-0.373519, 0.217008, 1.0]], ['2, k, 5', [-0.521069, 0.0450422, 1.0]], ['2, k, 6', [-0.42695, -0.134461, 1.0]], ['2, k, 7', [-0.367264, -0.182519, 1.0]], ['2, k, 8', [-0.0244048, 0.208714, 1.0]], ['2, k, 9', [0.148868, 0.0639902, 1.0]], ['2, k, 10', [0.0652354, -0.136897, 1.0]], ['2, k, 11', [0.0159238, -0.181782, 1.0]], ['2, k, 12', [-0.277968, -0.275879, 1.0]], ['2, k, 13', [-0.344388, -0.64133, 1.0]], ['2, k, 14', [-0.386088, -1.00294, 1.0]], ['2, k, 15', [-0.412838, -1.07637, 1.0]], ['2, k, 16', [-0.120479, -0.274039, 1.0]], ['2, k, 17', [-0.0445172, -0.618295, 1.0]], ['2, k, 18', [0.0147144, -1.00513, 1.0]], ['2, k, 19', [0.0522103, -1.06216, 1.0]], ['2, k, 20', [-0.194232, 0.233048, 1.0]], ['2, k, 21', [-0.343313, -0.249631, 1.0]], ['2, k, 22', [-0.335587, -0.125311, 1.0]], ['2, k, 23', [-0.00779608, -0.264112, 1.0]], ['2, k, 24', [-0.0142979, -0.14559, 1.0]]]
[['2, k, 0', [-0.19198, -0.278684, 1.0]], ['2, k, 1', [-0.190566, 0.0166757, 1.0]], ['2, k, 2', [-0.187528, 0.304292, 1.0]], ['2, k, 3', [-0.190157, 0.440781, 1.0]], ['2, k, 4', [-0.368073, 0.21688, 1.0]], ['2, k, 5', [-0.509284, 0.0465364, 1.0]], ['2, k, 6', [-0.421723, -0.140583, 1.0]], ['2, k, 7', [-0.359334, -0.187875, 1.0]], ['2, k, 8', [-0.016683, 0.209268, 1.0]], ['2, k, 9', [0.156028, 0.0660152, 1.0]], ['2, k, 10', [0.0716402, -0.133501, 1.0]], ['2, k, 11', [0.0241466, -0.176904, 1.0]], ['2, k, 12', [-0.268298, -0.276699, 1.0]], ['2, k, 13', [-0.33809, -0.638398, 1.0]], ['2, k, 14', [-0.386958, -1.00561, 1.0]], ['2, k, 15', [-0.412479, -1.07543, 1.0]], ['2, k, 16', [-0.110079, -0.272753, 1.0]], ['2, k, 17', [-0.0364465, -0.618111, 1.0]], ['2, k, 18', [0.0152245, -1.00495, 1.0]], ['2, k, 19', [0.0527902, -1.06307, 1.0]], ['2, k, 20', [-0.188535, 0.233466, 1.0]], ['2, k, 21', [-0.335817, -0.25858, 1.0]], ['2, k, 22', [-0.332632, -0.131313, 1.0]], ['2, k, 23', [0.00462716, -0.257475, 1.0]], ['2, k, 24', [-0.00886273, -0.140887, 1.0]]]
[['2, k, 0', [-0.181635, -0.278243, 1.0]], ['2, k, 1', [-0.181928, 0.0169381, 1.0]], ['2, k, 2', [-0.180883, 0.304447, 1.0]], ['2, k, 3', [-0.183776, 0.440123, 1.0]], ['2, k, 4', [-0.36019, 0.215392, 1.0]], ['2, k, 5', [-0.501217, 0.0493292, 1.0]], ['2, k, 6', [-0.404814, -0.142819, 1.0]], ['2, k, 7', [-0.351525, -0.191945, 1.0]], ['2, k, 8', [-0.00863457, 0.210999, 1.0]], ['2, k, 9', [0.162169, 0.0690389, 1.0]], ['2, k, 10', [0.0788012, -0.130091, 1.0]], ['2, k, 11', [0.0316039, -0.176772, 1.0]], ['2, k, 12', [-0.258196, -0.276732, 1.0]], ['2, k, 13', [-0.331344, -0.634884, 1.0]], ['2, k, 14', [-0.386819, -1.00548, 1.0]], ['2, k, 15', [-0.41283, -1.07507, 1.0]], ['2, k, 16', [-0.0998711, -0.271864, 1.0]], ['2, k, 17', [-0.0308301, -0.61459, 1.0]], ['2, k, 18', [0.015053, -1.00398, 1.0]], ['2, k, 19', [0.053531, -1.06295, 1.0]], ['2, k, 20', [-0.181364, 0.233641, 1.0]], ['2, k, 21', [-0.335704, -0.268054, 1.0]], ['2, k, 22', [-0.326647, -0.146, 1.0]], ['2, k, 23', [0.0110724, -0.257227, 1.0]], ['2, k, 24', [-0.000508309, -0.137512, 1.0]]]
[['2, k, 0', [-0.169522, -0.278594, 1.0]], ['2, k, 1', [-0.173179, 0.0165216, 1.0]], ['2, k, 2', [-0.175165, 0.304035, 1.0]], ['2, k, 3', [-0.177141, 0.43966, 1.0]], ['2, k, 4', [-0.35347, 0.214525, 1.0]], ['2, k, 5', [-0.492916, 0.0464653, 1.0]], ['2, k, 6', [-0.397507, -0.143835, 1.0]], ['2, k, 7', [-0.339364, -0.194771, 1.0]], ['2, k, 8', [-0.00271528, 0.212289, 1.0]], ['2, k, 9', [0.17132, 0.0717187, 1.0]], ['2, k, 10', [0.090327, -0.127634, 1.0]], ['2, k, 11', [0.0425539, -0.171513, 1.0]], ['2, k, 12', [-0.246534, -0.278335, 1.0]], ['2, k, 13', [-0.324869, -0.63364, 1.0]], ['2, k, 14', [-0.386596, -1.00631, 1.0]], ['2, k, 15', [-0.412398, -1.07489, 1.0]], ['2, k, 16', [-0.0875488, -0.270935, 1.0]], ['2, k, 17', [-0.0226839, -0.614503, 1.0]], ['2, k, 18', [0.0151797, -1.00429, 1.0]], ['2, k, 19', [0.0531806, -1.0649, 1.0]], ['2, k, 20', [-0.174918, 0.23322, 1.0]], ['2, k, 21', [-0.317821, -0.264931, 1.0]], ['2, k, 22', [-0.313684, -0.145049, 1.0]], ['2, k, 23', [0.0192112, -0.252232, 1.0]], ['2, k, 24', [0.00835603, -0.1331, 1.0]]]
[['2, k, 0', [-0.159886, -0.278672, 1.0]], ['2, k, 1', [-0.16535, 0.0165215, 1.0]], ['2, k, 2', [-0.169381, 0.304098, 1.0]], ['2, k, 3', [-0.170946, 0.439492, 1.0]], ['2, k, 4', [-0.347097, 0.21359, 1.0]], ['2, k, 5', [-0.465727, 0.0505754, 1.0]], ['2, k, 6', [-0.39761, -0.166061, 1.0]], ['2, k, 7', [-0.339724, -0.216804, 1.0]], ['2, k, 8', [0.004364, 0.213114, 1.0]], ['2, k, 9', [0.178209, 0.0752945, 1.0]], ['2, k, 10', [0.0985774, -0.124411, 1.0]], ['2, k, 11', [0.0520498, -0.172366, 1.0]], ['2, k, 12', [-0.236842, -0.279077, 1.0]], ['2, k, 13', [-0.3184, -0.633569, 1.0]], ['2, k, 14', [-0.386379, -1.00699, 1.0]], ['2, k, 15', [-0.412621, -1.07482, 1.0]], ['2, k, 16', [-0.0783175, -0.270383, 1.0]], ['2, k, 17', [-0.0160192, -0.613368, 1.0]], ['2, k, 18', [0.0154142, -1.00458, 1.0]], ['2, k, 19', [0.0532605, -1.06498, 1.0]], ['2, k, 20', [-0.168599, 0.233269, 1.0]], ['2, k, 21', [-0.331722, -0.297725, 1.0]], ['2, k, 22', [-0.330986, -0.192232, 1.0]], ['2, k, 23', [0.0293108, -0.250479, 1.0]], ['2, k, 24', [0.0166529, -0.131359, 1.0]]]
[['2, k, 0', [-0.148598, -0.279532, 1.0]], ['2, k, 1', [-0.156034, 0.0159407, 1.0]], ['2, k, 2', [-0.162111, 0.303771, 1.0]], ['2, k, 3', [-0.164647, 0.439984, 1.0]], ['2, k, 4', [-0.33963, 0.211921, 1.0]], ['2, k, 5', [-0.464136, 0.0497401, 1.0]], ['2, k, 6', [-0.375765, -0.158673, 1.0]], ['2, k, 7', [-0.322775, -0.208265, 1.0]], ['2, k, 8', [0.0103627, 0.214559, 1.0]], ['2, k, 9', [0.184667, 0.0783626, 1.0]], ['2, k, 10', [0.120377, -0.128158, 1.0]], ['2, k, 11', [0.0687092, -0.178131, 1.0]], ['2, k, 12', [-0.226115, -0.281187, 1.0]], ['2, k, 13', [-0.30902, -0.636348, 1.0]], ['2, k, 14', [-0.386271, -1.00776, 1.0]], ['2, k, 15', [-0.412268, -1.07477, 1.0]], ['2, k, 16', [-0.0666885, -0.269939, 1.0]], ['2, k, 17', [-0.00856969, -0.611407, 1.0]], ['2, k, 18', [0.0180075, -1.00335, 1.0]], ['2, k, 19', [0.0556044, -1.06328, 1.0]], ['2, k, 20', [-0.160804, 0.232881, 1.0]], ['2, k, 21', [-0.310465, -0.290646, 1.0]], ['2, k, 22', [-0.307135, -0.177072, 1.0]], ['2, k, 23', [0.0500978, -0.258905, 1.0]], ['2, k, 24', [0.0416722, -0.139949, 1.0]]]
[['2, k, 0', [-0.135965, -0.28051, 1.0]], ['2, k, 1', [-0.148093, 0.0153809, 1.0]], ['2, k, 2', [-0.157962, 0.303539, 1.0]], ['2, k, 3', [-0.158706, 0.439022, 1.0]], ['2, k, 4', [-0.333101, 0.209947, 1.0]], ['2, k, 5', [-0.461431, 0.0477298, 1.0]], ['2, k, 6', [-0.373344, -0.160493, 1.0]], ['2, k, 7', [-0.316694, -0.205316, 1.0]], ['2, k, 8', [0.0173887, 0.21584, 1.0]], ['2, k, 9', [0.190085, 0.0830661, 1.0]], ['2, k, 10', [0.12228, -0.122629, 1.0]], ['2, k, 11', [0.0758412, -0.172845, 1.0]], ['2, k, 12', [-0.213332, -0.283647, 1.0]], ['2, k, 13', [-0.303634, -0.638241, 1.0]], ['2, k, 14', [-0.385289, -1.00875, 1.0]], ['2, k, 15', [-0.411843, -1.075, 1.0]], ['2, k, 16', [-0.054561, -0.269498, 1.0]], ['2, k, 17', [0.00311067, -0.61528, 1.0]], ['2, k, 18', [0.0207911, -1.00337, 1.0]], ['2, k, 19', [0.0553582, -1.06315, 1.0]], ['2, k, 20', [-0.155798, 0.232577, 1.0]], ['2, k, 21', [-0.302829, -0.288537, 1.0]], ['2, k, 22', [-0.301096, -0.17572, 1.0]], ['2, k, 23', [0.0581173, -0.253472, 1.0]], ['2, k, 24', [0.0488404, -0.137792, 1.0]]]
[['2, k, 0', [-0.126851, -0.280272, 1.0]], ['2, k, 1', [-0.1399, 0.0150388, 1.0]], ['2, k, 2', [-0.151467, 0.302797, 1.0]], ['2, k, 3', [-0.153729, 0.438134, 1.0]], ['2, k, 4', [-0.325948, 0.208947, 1.0]], ['2, k, 5', [-0.459403, 0.0371832, 1.0]], ['2, k, 6', [-0.366635, -0.161915, 1.0]], ['2, k, 7', [-0.301551, -0.213531, 1.0]], ['2, k, 8', [0.0235681, 0.217374, 1.0]], ['2, k, 9', [0.196327, 0.0870772, 1.0]], ['2, k, 10', [0.12783, -0.118133, 1.0]], ['2, k, 11', [0.0836641, -0.167005, 1.0]], ['2, k, 12', [-0.204696, -0.283992, 1.0]], ['2, k, 13', [-0.296922, -0.640737, 1.0]], ['2, k, 14', [-0.384879, -1.01112, 1.0]], ['2, k, 15', [-0.411458, -1.07502, 1.0]], ['2, k, 16', [-0.0453233, -0.268645, 1.0]], ['2, k, 17', [0.00983861, -0.611193, 1.0]], ['2, k, 18', [0.0218511, -1.003, 1.0]], ['2, k, 19', [0.0556963, -1.06357, 1.0]], ['2, k, 20', [-0.148807, 0.231913, 1.0]], ['2, k, 21', [-0.281064, -0.291311, 1.0]], ['2, k, 22', [-0.28689, -0.171958, 1.0]], ['2, k, 23', [0.0637635, -0.246571, 1.0]], ['2, k, 24', [0.0496126, -0.126759, 1.0]]]
[['2, k, 0', [-0.115038, -0.280857, 1.0]], ['2, k, 1', [-0.131835, 0.0143659, 1.0]], ['2, k, 2', [-0.146681, 0.302136, 1.0]], ['2, k, 3', [-0.148581, 0.437277, 1.0]], ['2, k, 4', [-0.319962, 0.207815, 1.0]], ['2, k, 5', [-0.454918, 0.0340132, 1.0]], ['2, k, 6', [-0.347839, -0.157787, 1.0]], ['2, k, 7', [-0.290906, -0.202393, 1.0]], ['2, k, 8', [0.0296572, 0.218113, 1.0]], ['2, k, 9', [0.203687, 0.0894782, 1.0]], ['2, k, 10', [0.133497, -0.114388, 1.0]], ['2, k, 11', [0.0917473, -0.161658, 1.0]], ['2, k, 12', [-0.193018, -0.286376, 1.0]], ['2, k, 13', [-0.287208, -0.63993, 1.0]], ['2, k, 14', [-0.384554, -1.01117, 1.0]], ['2, k, 15', [-0.411296, -1.07503, 1.0]], ['2, k, 16', [-0.0335385, -0.267422, 1.0]], ['2, k, 17', [0.0164539, -0.609619, 1.0]], ['2, k, 18', [0.0238007, -1.00299, 1.0]], ['2, k, 19', [0.0564121, -1.06468, 1.0]], ['2, k, 20', [-0.143246, 0.231239, 1.0]], ['2, k, 21', [-0.265209, -0.284162, 1.0]], ['2, k, 22', [-0.266956, -0.158728, 1.0]], ['2, k, 23', [0.0705806, -0.240918, 1.0]], ['2, k, 24', [0.054591, -0.12411, 1.0]]]
[['2, k, 0', [-0.106122, -0.280864, 1.0]], ['2, k, 1', [-0.124467, 0.014443, 1.0]], ['2, k, 2', [-0.141239, 0.302243, 1.0]], ['2, k, 3', [-0.143963, 0.43687, 1.0]], ['2, k, 4', [-0.314802, 0.20618, 1.0]], ['2, k, 5', [-0.448464, 0.0275306, 1.0]], ['2, k, 6', [-0.335661, -0.159689, 1.0]], ['2, k, 7', [-0.280019, -0.202864, 1.0]], ['2, k, 8', [0.0347506, 0.219126, 1.0]], ['2, k, 9', [0.207972, 0.0938172, 1.0]], ['2, k, 10', [0.13759, -0.109898, 1.0]], ['2, k, 11', [0.0982277, -0.160266, 1.0]], ['2, k, 12', [-0.183889, -0.287402, 1.0]], ['2, k, 13', [-0.278643, -0.639694, 1.0]], ['2, k, 14', [-0.383244, -1.00972, 1.0]], ['2, k, 15', [-0.410102, -1.07426, 1.0]], ['2, k, 16', [-0.0251398, -0.266465, 1.0]], ['2, k, 17', [0.0230789, -0.607471, 1.0]], ['2, k, 18', [0.0266313, -1.00227, 1.0]], ['2, k, 19', [0.0568118, -1.06463, 1.0]], ['2, k, 20', [-0.137286, 0.231344, 1.0]], ['2, k, 21', [-0.251966, -0.284728, 1.0]], ['2, k, 22', [-0.252642, -0.158383, 1.0]], ['2, k, 23', [0.077498, -0.240211, 1.0]], ['2, k, 24', [0.0579197, -0.117944, 1.0]]]
