[['2, k, 0', [0.01491256, -0.07093938, 1.0]], ['2, k, 1', [0.01189049, 0.2028411, 1.0]], ['2, k, 2', [0.007518487, 0.4673678, 1.0]], ['2, k, 3', [0.00857088, 0.6159448, 1.0]], ['2, k, 4', [-0.1667252, 0.3921085, 1.0]], ['2, k, 5', [-0.2267997, 0.1475704, 1.0]], ['2, k, 6', [-0.3239329, 0.0100589, 1.0]], ['2, k, 7', [-0.340615, 0.002032284, 1.0]], ['2, k, 8', [0.1934703, 0.3729871, 1.0]], ['2, k, 9', [0.2572795, 0.1527962, 1.0]], ['2, k, 10', [0.2569507, -0.04073846, 1.0]], ['2, k, 11', [0.2397456, -0.05718161, 1.0]], ['2, k, 12', [-0.06443043, -0.07009956, 1.0]], ['2, k, 13', [-0.1041302, -0.1937073, 1.0]], ['2, k, 14', [-0.07925976, -0.5941382, 1.0]], ['2, k, 15', [-0.07699831, -0.6540937, 1.0]], ['2, k, 16', [0.09366109, -0.06961291, 1.0]], ['2, k, 17', [0.1691891, -0.2036318, 1.0]], ['2, k, 18', [0.1192845, -0.578116, 1.0]], ['2, k, 19', [0.102476, -0.6468322, 1.0]], ['2, k, 20', [0.008708518, 0.4026752, 1.0]], ['2, k, 21', [-0.3713655, -0.0299643, 1.0]], ['2, k, 22', [-0.3749356, 0.04996834, 1.0]], ['2, k, 23', [0.2696715, -0.06613196, 1.0]], ['2, k, 24', [0.272692, -0.01165043, 1.0]]]
[['2, k, 0', [0.01577907, -0.07126056, 1.0]], ['2, k, 1', [0.008973136, 0.2015345, 1.0]], ['2, k, 2', [0.002839349, 0.4654966, 1.0]], ['2, k, 3', [0.001956586, 0.6143341, 1.0]], ['2, k, 4', [-0.1590035, 0.3912895, 1.0]], ['2, k, 5', [-0.2178077, 0.1432, 1.0]], ['2, k, 6', [-0.2126866, 0.3515563, 1.0]], ['2, k, 7', [-0.2074864, 0.4129449, 1.0]], ['2, k, 8', [0.190034, 0.3730112, 1.0]], ['2, k, 9', [0.2631693, 0.1493953, 1.0]], ['2, k, 10', [0.2587582, -0.04396538, 1.0]], ['2, k, 11', [0.2370958, -0.05570388, 1.0]], ['2, k, 12', [-0.0661022, -0.07118872, 1.0]], ['2, k, 13', [-0.1049454, -0.1949011, 1.0]], ['2, k, 14', [-0.08190732, -0.5936976, 1.0]], ['2, k, 15', [-0.08618818, -0.6570582, 1.0]], ['2, k, 16', [0.09710041, -0.06913169, 1.0]], ['2, k, 17', [0.1693217, -0.2051157, 1.0]], ['2, k, 18', [0.1177307, -0.5819117, 1.0]], ['2, k, 19', [0.1049626, -0.646796, 1.0]], ['2, k, 20', [0.004321293, 0.4007767, 1.0]], ['2, k, 21', [-0.1949948, 0.4568689, 1.0]], ['2, k, 22', [-0.2605772, 0.4493472, 1.0]], ['2, k, 23', [0.2704688, -0.06243977, 1.0]], ['2, k, 24', [0.2691198, -0.02223175, 1.0]]]
[['2, k, 0', [0.01542599, -0.07040121, 1.0]], ['2, k, 1', [0.008774521, 0.2018448, 1.0]], ['2, k, 2', [0.002585073, 0.4656504, 1.0]], ['2, k, 3', [0.001921742, 0.614337, 1.0]], ['2, k, 4', [-0.157766, 0.3904656, 1.0]], ['2, k, 5', [-0.2174147, 0.1421658, 1.0]], ['2, k, 6', [-0.2131281, 0.3616937, 1.0]], ['2, k, 7', [-0.2043627, 0.4219658, 1.0]], ['2, k, 8', [0.1899968, 0.3734511, 1.0]], ['2, k, 9', [0.2629221, 0.1501161, 1.0]], ['2, k, 10', [0.2590606, -0.04385373, 1.0]], ['2, k, 11', [0.2381233, -0.05595336, 1.0]], ['2, k, 12', [-0.06680322, -0.07045414, 1.0]], ['2, k, 13', [-0.1049778, -0.1948376, 1.0]], ['2, k, 14', [-0.08224472, -0.5932427, 1.0]], ['2, k, 15', [-0.0844194, -0.6554759, 1.0]], ['2, k, 16', [0.09709354, -0.06813649, 1.0]], ['2, k, 17', [0.1693782, -0.2053404, 1.0]], ['2, k, 18', [0.1177199, -0.5818265, 1.0]], ['2, k, 19', [0.1050559, -0.6471284, 1.0]], ['2, k, 20', [0.004122407, 0.4009341, 1.0]], ['2, k, 21', [-0.1865284, 0.4643588, 1.0]], ['2, k, 22', [-0.2593473, 0.4530517, 1.0]], ['2, k, 23', [0.2709464, -0.06131871, 1.0]], ['2, k, 24', [0.2691621, -0.02616664, 1.0]]]
[['2, k, 0', [0.01486485, -0.07047779, 1.0]], ['2, k, 1', [0.00847618, 0.2019159, 1.0]], ['2, k, 2', [0.002398397, 0.4657567, 1.0]], ['2, k, 3', [0.001921531, 0.6143444, 1.0]], ['2, k, 4', [-0.1568918, 0.3909501, 1.0]], ['2, k, 5', [-0.2171714, 0.1420267, 1.0]], ['2, k, 6', [-0.2083829, 0.3758866, 1.0]], ['2, k, 7', [-0.2010401, 0.429148, 1.0]], ['2, k, 8', [0.1895841, 0.3738429, 1.0]], ['2, k, 9', [0.262491, 0.1517484, 1.0]], ['2, k, 10', [0.259037, -0.04343515, 1.0]], ['2, k, 11', [0.2389657, -0.05625692, 1.0]], ['2, k, 12', [-0.06723749, -0.07042118, 1.0]], ['2, k, 13', [-0.1048331, -0.1944654, 1.0]], ['2, k, 14', [-0.08209616, -0.5923572, 1.0]], ['2, k, 15', [-0.08261544, -0.6536543, 1.0]], ['2, k, 16', [0.09640972, -0.06833974, 1.0]], ['2, k, 17', [0.1693942, -0.2053537, 1.0]], ['2, k, 18', [0.1179983, -0.5814457, 1.0]], ['2, k, 19', [0.1054924, -0.6471598, 1.0]], ['2, k, 20', [0.003910679, 0.4010342, 1.0]], ['2, k, 21', [-0.186278, 0.4741236, 1.0]], ['2, k, 22', [-0.2553998, 0.4532244, 1.0]], ['2, k, 23', [0.2736775, -0.07019582, 1.0]], ['2, k, 24', [0.27808, -0.01995327, 1.0]]]
[['2, k, 0', [0.0157548, -0.06999206, 1.0]], ['2, k, 1', [0.0085164, 0.2021038, 1.0]], ['2, k, 2', [0.001851422, 0.4659739, 1.0]], ['2, k, 3', [0.001895492, 0.614359, 1.0]], ['2, k, 4', [-0.1560171, 0.3902276, 1.0]], ['2, k, 5', [-0.2172706, 0.1421144, 1.0]], ['2, k, 6', [-0.2463216, 0.3842361, 1.0]], ['2, k, 7', [-0.2006939, 0.4323764, 1.0]], ['2, k, 8', [0.1891609, 0.3746579, 1.0]], ['2, k, 9', [0.2622906, 0.1521615, 1.0]], ['2, k, 10', [0.2589468, -0.04254025, 1.0]], ['2, k, 11', [0.2392392, -0.05707613, 1.0]], ['2, k, 12', [-0.06683359, -0.07023767, 1.0]], ['2, k, 13', [-0.1045382, -0.1956085, 1.0]], ['2, k, 14', [-0.08226327, -0.5918084, 1.0]], ['2, k, 15', [-0.08238657, -0.6537334, 1.0]], ['2, k, 16', [0.09804658, -0.06737576, 1.0]], ['2, k, 17', [0.1693288, -0.2054089, 1.0]], ['2, k, 18', [0.118826, -0.5801606, 1.0]], ['2, k, 19', [0.1049602, -0.6471913, 1.0]], ['2, k, 20', [0.003597674, 0.4012291, 1.0]], ['2, k, 21', [-0.1860309, 0.4814425, 1.0]], ['2, k, 22', [-0.2528994, 0.4590054, 1.0]], ['2, k, 23', [0.2351595, -0.1236554, 1.0]], ['2, k, 24', [0.2669925, -0.03058017, 1.0]]]
[['2, k, 0', [0.0174929, -0.06922716, 1.0]], ['2, k, 1', [0.008768956, 0.2025613, 1.0]], ['2, k, 2', [0.001352184, 0.4664439, 1.0]], ['2, k, 3', [0.001864745, 0.6143115, 1.0]], ['2, k, 4', [-0.1550755, 0.3894005, 1.0]], ['2, k, 5', [-0.2173265, 0.1425071, 1.0]], ['2, k, 6', [-0.2103671, 0.402538, 1.0]], ['2, k, 7', [-0.1958964, 0.4379636, 1.0]], ['2, k, 8', [0.1891775, 0.3747142, 1.0]], ['2, k, 9', [0.2623122, 0.1521739, 1.0]], ['2, k, 10', [0.2568521, -0.04093546, 1.0]], ['2, k, 11', [0.2361526, -0.05682879, 1.0]], ['2, k, 12', [-0.06599378, -0.06988791, 1.0]], ['2, k, 13', [-0.1045441, -0.1956057, 1.0]], ['2, k, 14', [-0.08235119, -0.5926259, 1.0]], ['2, k, 15', [-0.081499, -0.653546, 1.0]], ['2, k, 16', [0.1008474, -0.06612567, 1.0]], ['2, k, 17', [0.1692809, -0.2053369, 1.0]], ['2, k, 18', [0.1189201, -0.5800299, 1.0]], ['2, k, 19', [0.1052722, -0.6471342, 1.0]], ['2, k, 20', [0.003329607, 0.4016416, 1.0]], ['2, k, 21', [-0.1772919, 0.485179, 1.0]], ['2, k, 22', [-0.2492901, 0.4611169, 1.0]], ['2, k, 23', [0.2377107, -0.1236511, 1.0]], ['2, k, 24', [0.2670465, -0.02969124, 1.0]]]
[['2, k, 0', [0.01926601, -0.06744583, 1.0]], ['2, k, 1', [0.009197388, 0.2035524, 1.0]], ['2, k, 2', [0.001106774, 0.4668693, 1.0]], ['2, k, 3', [0.001862203, 0.6143034, 1.0]], ['2, k, 4', [-0.1544178, 0.3890026, 1.0]], ['2, k, 5', [-0.2176609, 0.1441822, 1.0]], ['2, k, 6', [-0.2467272, 0.3953874, 1.0]], ['2, k, 7', [-0.1955912, 0.4402045, 1.0]], ['2, k, 8', [0.1892148, 0.3748226, 1.0]], ['2, k, 9', [0.2620453, 0.1522683, 1.0]], ['2, k, 10', [0.2570623, -0.0425927, 1.0]], ['2, k, 11', [0.2367799, -0.05427597, 1.0]], ['2, k, 12', [-0.06464187, -0.06829948, 1.0]], ['2, k, 13', [-0.1048467, -0.1951403, 1.0]], ['2, k, 14', [-0.0823291, -0.5926473, 1.0]], ['2, k, 15', [-0.08067274, -0.6533899, 1.0]], ['2, k, 16', [0.1029185, -0.06422426, 1.0]], ['2, k, 17', [0.1692492, -0.2055873, 1.0]], ['2, k, 18', [0.1187666, -0.5798095, 1.0]], ['2, k, 19', [0.1055781, -0.6471602, 1.0]], ['2, k, 20', [0.003194948, 0.4021326, 1.0]], ['2, k, 21', [-0.1785992, 0.4874939, 1.0]], ['2, k, 22', [-0.2463087, 0.4658579, 1.0]], ['2, k, 23', [0.2361374, -0.1253538, 1.0]], ['2, k, 24', [0.2651951, -0.03772188, 1.0]]]
[['2, k, 0', [0.02182782, -0.06636001, 1.0]], ['2, k, 1', [0.009602865, 0.2042003, 1.0]], ['2, k, 2', [0.0003535081, 0.46733, 1.0]], ['2, k, 3', [0.00186091, 0.6143026, 1.0]], ['2, k, 4', [-0.1537281, 0.388688, 1.0]], ['2, k, 5', [-0.2176137, 0.1440163, 1.0]], ['2, k, 6', [-0.2049691, 0.4138813, 1.0]], ['2, k, 7', [-0.1900451, 0.4457983, 1.0]], ['2, k, 8', [0.1892321, 0.3750308, 1.0]], ['2, k, 9', [0.2621174, 0.1522346, 1.0]], ['2, k, 10', [0.2579161, -0.04433847, 1.0]], ['2, k, 11', [0.2393415, -0.05585732, 1.0]], ['2, k, 12', [-0.06331842, -0.06786113, 1.0]], ['2, k, 13', [-0.1048383, -0.1944454, 1.0]], ['2, k, 14', [-0.08278628, -0.5921044, 1.0]], ['2, k, 15', [-0.08004702, -0.6525106, 1.0]], ['2, k, 16', [0.1068676, -0.06239037, 1.0]], ['2, k, 17', [0.169167, -0.2060225, 1.0]], ['2, k, 18', [0.1186403, -0.579777, 1.0]], ['2, k, 19', [0.1055761, -0.6471628, 1.0]], ['2, k, 20', [0.002768611, 0.4025867, 1.0]], ['2, k, 21', [-0.1588449, 0.4916381, 1.0]], ['2, k, 22', [-0.2453065, 0.4743589, 1.0]], ['2, k, 23', [0.2706301, -0.06032856, 1.0]], ['2, k, 24', [0.2682106, -0.0293594, 1.0]]]
[['2, k, 0', [0.02128798, -0.06650104, 1.0]], ['2, k, 1', [0.009324554, 0.2043913, 1.0]], ['2, k, 2', [-0.0001728294, 0.4678474, 1.0]], ['2, k, 3', [0.001875379, 0.614312, 1.0]], ['2, k, 4', [-0.1530895, 0.3883165, 1.0]], ['2, k, 5', [-0.2178426, 0.1440035, 1.0]], ['2, k, 6', [-0.2034736, 0.4126277, 1.0]], ['2, k, 7', [-0.1885448, 0.4493485, 1.0]], ['2, k, 8', [0.1892723, 0.3751027, 1.0]], ['2, k, 9', [0.2620527, 0.1527072, 1.0]], ['2, k, 10', [0.2582047, -0.04348733, 1.0]], ['2, k, 11', [0.2359998, -0.05229608, 1.0]], ['2, k, 12', [-0.06365304, -0.06788579, 1.0]], ['2, k, 13', [-0.1047819, -0.1951239, 1.0]], ['2, k, 14', [-0.08260677, -0.5915242, 1.0]], ['2, k, 15', [-0.07955161, -0.6514807, 1.0]], ['2, k, 16', [0.1059174, -0.06278018, 1.0]], ['2, k, 17', [0.1691421, -0.2062145, 1.0]], ['2, k, 18', [0.1186437, -0.5797783, 1.0]], ['2, k, 19', [0.1053077, -0.6472616, 1.0]], ['2, k, 20', [0.00227629, 0.4030501, 1.0]], ['2, k, 21', [-0.1652049, 0.49516, 1.0]], ['2, k, 22', [-0.2431165, 0.4716637, 1.0]], ['2, k, 23', [0.2677633, -0.05462249, 1.0]], ['2, k, 24', [0.2717508, -0.00516122, 1.0]]]
[['2, k, 0', [0.01881687, -0.06647552, 1.0]], ['2, k, 1', [0.007986513, 0.205064, 1.0]], ['2, k, 2', [-0.001392103, 0.4689103, 1.0]], ['2, k, 3', [0.001888662, 0.6143141, 1.0]], ['2, k, 4', [-0.1526074, 0.3879996, 1.0]], ['2, k, 5', [-0.2180875, 0.1448453, 1.0]], ['2, k, 6', [-0.2338035, 0.4020335, 1.0]], ['2, k, 7', [-0.1877319, 0.4511966, 1.0]], ['2, k, 8', [0.189272, 0.3751629, 1.0]], ['2, k, 9', [0.2619527, 0.1531379, 1.0]], ['2, k, 10', [0.258027, -0.04275691, 1.0]], ['2, k, 11', [0.2351059, -0.0562536, 1.0]], ['2, k, 12', [-0.06587309, -0.06747799, 1.0]], ['2, k, 13', [-0.105228, -0.1957149, 1.0]], ['2, k, 14', [-0.08236833, -0.5913047, 1.0]], ['2, k, 15', [-0.07931111, -0.6516035, 1.0]], ['2, k, 16', [0.1030288, -0.06323843, 1.0]], ['2, k, 17', [0.1692972, -0.2055007, 1.0]], ['2, k, 18', [0.1187554, -0.5796911, 1.0]], ['2, k, 19', [0.1050756, -0.6473125, 1.0]], ['2, k, 20', [0.0009931526, 0.4040557, 1.0]], ['2, k, 21', [-0.1657885, 0.5034029, 1.0]], ['2, k, 22', [-0.2409342, 0.4785043, 1.0]], ['2, k, 23', [0.2356682, -0.1251058, 1.0]], ['2, k, 24', [0.2677244, -0.02789498, 1.0]]]
[['2, k, 0', [0.01938417, -0.06685608, 1.0]], ['2, k, 1', [0.008068004, 0.2051653, 1.0]], ['2, k, 2', [-0.001905093, 0.4695783, 1.0]], ['2, k, 3', [0.001961208, 0.6144293, 1.0]], ['2, k, 4', [-0.1521133, 0.3878406, 1.0]], ['2, k, 5', [-0.2182944, 0.1447586, 1.0]], ['2, k, 6', [-0.1481998, 0.4141348, 1.0]], ['2, k, 7', [-0.1081972, 0.480819, 1.0]], ['2, k, 8', [0.1893003, 0.3751787, 1.0]], ['2, k, 9', [0.2618169, 0.1529505, 1.0]], ['2, k, 10', [0.2555719, -0.05121621, 1.0]], ['2, k, 11', [0.2333272, -0.05592212, 1.0]], ['2, k, 12', [-0.06494416, -0.06800599, 1.0]], ['2, k, 13', [-0.1052129, -0.1961823, 1.0]], ['2, k, 14', [-0.08231971, -0.590859, 1.0]], ['2, k, 15', [-0.07876255, -0.6529291, 1.0]], ['2, k, 16', [0.1033128, -0.06350635, 1.0]], ['2, k, 17', [0.169291, -0.2054258, 1.0]], ['2, k, 18', [0.1191432, -0.5793599, 1.0]], ['2, k, 19', [0.1043801, -0.64733, 1.0]], ['2, k, 20', [0.0006969303, 0.404539, 1.0]], ['2, k, 21', [-0.02173053, 0.5391475, 1.0]], ['2, k, 22', [-0.1501058, 0.4886459, 1.0]], ['2, k, 23', [0.2356277, -0.1238453, 1.0]], ['2, k, 24', [0.2652358, -0.03651271, 1.0]]]
[['2, k, 0', [0.02120704, -0.06909566, 1.0]], ['2, k, 1', [0.008109081, 0.2050367, 1.0]], ['2, k, 2', [-0.002934698, 0.470138, 1.0]], ['2, k, 3', [0.001990506, 0.614436, 1.0]], ['2, k, 4', [-0.1516857, 0.3870576, 1.0]], ['2, k, 5', [-0.2187514, 0.1457255, 1.0]], ['2, k, 6', [-0.1491879, 0.4155442, 1.0]], ['2, k, 7', [-0.1112877, 0.4790591, 1.0]], ['2, k, 8', [0.1886168, 0.3761162, 1.0]], ['2, k, 9', [0.2615648, 0.1538968, 1.0]], ['2, k, 10', [0.2565615, -0.04942976, 1.0]], ['2, k, 11', [0.2372124, -0.05386319, 1.0]], ['2, k, 12', [-0.06214625, -0.07080992, 1.0]], ['2, k, 13', [-0.1052448, -0.1960009, 1.0]], ['2, k, 14', [-0.0822784, -0.5908058, 1.0]], ['2, k, 15', [-0.0785476, -0.6528494, 1.0]], ['2, k, 16', [0.1042647, -0.06523117, 1.0]], ['2, k, 17', [0.1693162, -0.2053888, 1.0]], ['2, k, 18', [0.1190371, -0.5792161, 1.0]], ['2, k, 19', [0.1044223, -0.6472235, 1.0]], ['2, k, 20', [0.000107909, 0.4048361, 1.0]], ['2, k, 21', [-0.02267442, 0.5325759, 1.0]], ['2, k, 22', [-0.1500748, 0.4960158, 1.0]], ['2, k, 23', [0.2377422, -0.1245252, 1.0]], ['2, k, 24', [0.2675488, -0.02804707, 1.0]]]
[['2, k, 0', [0.02082837, -0.06968355, 1.0]], ['2, k, 1', [0.007692043, 0.2050749, 1.0]], ['2, k, 2', [-0.004217001, 0.4710369, 1.0]], ['2, k, 3', [0.002058733, 0.6144565, 1.0]], ['2, k, 4', [-0.1514432, 0.3868356, 1.0]], ['2, k, 5', [-0.2190334, 0.1463171, 1.0]], ['2, k, 6', [-0.1500708, 0.4199495, 1.0]], ['2, k, 7', [-0.08865053, 0.498155, 1.0]], ['2, k, 8', [0.1886329, 0.3762027, 1.0]], ['2, k, 9', [0.2615617, 0.1538661, 1.0]], ['2, k, 10', [0.2570117, -0.04609716, 1.0]], ['2, k, 11', [0.2364736, -0.05471318, 1.0]], ['2, k, 12', [-0.06229848, -0.07107289, 1.0]], ['2, k, 13', [-0.1054506, -0.1960438, 1.0]], ['2, k, 14', [-0.08221796, -0.5902305, 1.0]], ['2, k, 15', [-0.07851239, -0.6528191, 1.0]], ['2, k, 16', [0.1035, -0.06626003, 1.0]], ['2, k, 17', [0.1692989, -0.2053608, 1.0]], ['2, k, 18', [0.1189305, -0.5789984, 1.0]], ['2, k, 19', [0.104382, -0.6473256, 1.0]], ['2, k, 20', [-0.0009889378, 0.4055097, 1.0]], ['2, k, 21', [-0.01866032, 0.5488275, 1.0]], ['2, k, 22', [-0.1265402, 0.5036376, 1.0]], ['2, k, 23', [0.2376656, -0.1234676, 1.0]], ['2, k, 24', [0.2654123, -0.037684, 1.0]]]
[['2, k, 0', [0.01950869, -0.07009183, 1.0]], ['2, k, 1', [0.006832297, 0.2052988, 1.0]], ['2, k, 2', [-0.005162412, 0.4717746, 1.0]], ['2, k, 3', [0.0020893, 0.6144498, 1.0]], ['2, k, 4', [-0.1548606, 0.3861794, 1.0]], ['2, k, 5', [-0.2194538, 0.1466813, 1.0]], ['2, k, 6', [-0.1510085, 0.4207128, 1.0]], ['2, k, 7', [-0.09456787, 0.4962527, 1.0]], ['2, k, 8', [0.188628, 0.3762198, 1.0]], ['2, k, 9', [0.261572, 0.1539996, 1.0]], ['2, k, 10', [0.2576423, -0.04492218, 1.0]], ['2, k, 11', [0.2371872, -0.05368729, 1.0]], ['2, k, 12', [-0.06338851, -0.07120803, 1.0]], ['2, k, 13', [-0.1055103, -0.1972088, 1.0]], ['2, k, 14', [-0.08217239, -0.5905444, 1.0]], ['2, k, 15', [-0.07846201, -0.6527572, 1.0]], ['2, k, 16', [0.1018471, -0.06694418, 1.0]], ['2, k, 17', [0.1693035, -0.2053609, 1.0]], ['2, k, 18', [0.118949, -0.5788246, 1.0]], ['2, k, 19', [0.1047322, -0.6472544, 1.0]], ['2, k, 20', [-0.001989442, 0.4061773, 1.0]], ['2, k, 21', [-0.02354347, 0.5488451, 1.0]], ['2, k, 22', [-0.1426601, 0.4969407, 1.0]], ['2, k, 23', [0.2383985, -0.1252795, 1.0]], ['2, k, 24', [0.2672648, -0.02924949, 1.0]]]
[['2, k, 0', [0.02127528, -0.07233991, 1.0]], ['2, k, 1', [0.006466558, 0.2052173, 1.0]], ['2, k, 2', [-0.006572056, 0.4724847, 1.0]], ['2, k, 3', [0.002131661, 0.6144038, 1.0]], ['2, k, 4', [-0.1542314, 0.3844861, 1.0]], ['2, k, 5', [-0.2195343, 0.1468335, 1.0]], ['2, k, 6', [-0.1552532, 0.42388, 1.0]], ['2, k, 7', [-0.09329516, 0.5012342, 1.0]], ['2, k, 8', [0.1886246, 0.3764108, 1.0]], ['2, k, 9', [0.2614999, 0.1541346, 1.0]], ['2, k, 10', [0.2580775, -0.04453682, 1.0]], ['2, k, 11', [0.2360999, -0.05410239, 1.0]], ['2, k, 12', [-0.06213868, -0.07332394, 1.0]], ['2, k, 13', [-0.1055628, -0.1972141, 1.0]], ['2, k, 14', [-0.08235724, -0.5906972, 1.0]], ['2, k, 15', [-0.0783506, -0.6527854, 1.0]], ['2, k, 16', [0.1041116, -0.06914406, 1.0]], ['2, k, 17', [0.1693061, -0.2053983, 1.0]], ['2, k, 18', [0.1190133, -0.5786752, 1.0]], ['2, k, 19', [0.10503, -0.6472315, 1.0]], ['2, k, 20', [-0.002962018, 0.4066373, 1.0]], ['2, k, 21', [-0.02495414, 0.5551519, 1.0]], ['2, k, 22', [-0.1507192, 0.5103503, 1.0]], ['2, k, 23', [0.2382637, -0.1252086, 1.0]], ['2, k, 24', [0.2669742, -0.03025132, 1.0]]]
[['2, k, 0', [0.02343496, -0.07438807, 1.0]], ['2, k, 1', [0.008190396, 0.2042222, 1.0]], ['2, k, 2', [-0.006063521, 0.4723883, 1.0]], ['2, k, 3', [0.002134342, 0.6143852, 1.0]], ['2, k, 4', [-0.1582181, 0.3884538, 1.0]], ['2, k, 5', [-0.2199032, 0.1474561, 1.0]], ['2, k, 6', [-0.1562774, 0.4253145, 1.0]], ['2, k, 7', [-0.09936044, 0.4987568, 1.0]], ['2, k, 8', [0.1882612, 0.3771225, 1.0]], ['2, k, 9', [0.2615111, 0.1542007, 1.0]], ['2, k, 10', [0.2581398, -0.04369354, 1.0]], ['2, k, 11', [0.2361129, -0.05898574, 1.0]], ['2, k, 12', [-0.05913401, -0.07553408, 1.0]], ['2, k, 13', [-0.1055441, -0.1965165, 1.0]], ['2, k, 14', [-0.08222342, -0.5905048, 1.0]], ['2, k, 15', [-0.0783127, -0.6527528, 1.0]], ['2, k, 16', [0.1054158, -0.07094418, 1.0]], ['2, k, 17', [0.1692837, -0.2053639, 1.0]], ['2, k, 18', [0.1189269, -0.5787603, 1.0]], ['2, k, 19', [0.1053171, -0.647253, 1.0]], ['2, k, 20', [-0.002358432, 0.4064827, 1.0]], ['2, k, 21', [-0.0280968, 0.5557703, 1.0]], ['2, k, 22', [-0.06725617, 0.4184507, 1.0]], ['2, k, 23', [0.2370626, -0.1279581, 1.0]], ['2, k, 24', [0.2664996, -0.03194866, 1.0]]]
[['2, k, 0', [0.02218292, -0.07626206, 1.0]], ['2, k, 1', [0.008162684, 0.2033803, 1.0]], ['2, k, 2', [-0.005780134, 0.4723708, 1.0]], ['2, k, 3', [0.002135926, 0.6143705, 1.0]], ['2, k, 4', [-0.1599137, 0.3901058, 1.0]], ['2, k, 5', [-0.2198481, 0.147513, 1.0]], ['2, k, 6', [-0.1580353, 0.4270394, 1.0]], ['2, k, 7', [-0.114553, 0.4574415, 1.0]], ['2, k, 8', [0.1882961, 0.3771539, 1.0]], ['2, k, 9', [0.2614833, 0.1542284, 1.0]], ['2, k, 10', [0.2595064, -0.04075695, 1.0]], ['2, k, 11', [0.2388196, -0.05675114, 1.0]], ['2, k, 12', [-0.05943928, -0.0765833, 1.0]], ['2, k, 13', [-0.1054805, -0.1958775, 1.0]], ['2, k, 14', [-0.08220246, -0.5929689, 1.0]], ['2, k, 15', [-0.07827201, -0.6527716, 1.0]], ['2, k, 16', [0.1027387, -0.07383458, 1.0]], ['2, k, 17', [0.1691723, -0.2056518, 1.0]], ['2, k, 18', [0.1186526, -0.578698, 1.0]], ['2, k, 19', [0.1050395, -0.6473157, 1.0]], ['2, k, 20', [-0.002128003, 0.4063854, 1.0]], ['2, k, 21', [-0.0440536, 0.5220054, 1.0]], ['2, k, 22', [-0.09191461, 0.3981026, 1.0]], ['2, k, 23', [0.2533902, -0.0705829, 1.0]], ['2, k, 24', [0.2661716, -0.03379572, 1.0]]]
[['2, k, 0', [0.02210849, -0.06903022, 1.0]], ['2, k, 1', [0.007390016, 0.2054648, 1.0]], ['2, k, 2', [-0.006517856, 0.4729811, 1.0]], ['2, k, 3', [0.002105048, 0.614342, 1.0]], ['2, k, 4', [-0.1608734, 0.3907894, 1.0]], ['2, k, 5', [-0.219982, 0.1477976, 1.0]], ['2, k, 6', [-0.1542542, 0.4268933, 1.0]], ['2, k, 7', [-0.1071444, 0.463662, 1.0]], ['2, k, 8', [0.1883208, 0.3771816, 1.0]], ['2, k, 9', [0.2612086, 0.154502, 1.0]], ['2, k, 10', [0.2592607, -0.03982582, 1.0]], ['2, k, 11', [0.2378967, -0.05777781, 1.0]], ['2, k, 12', [-0.06168049, -0.06970473, 1.0]], ['2, k, 13', [-0.1054042, -0.1956338, 1.0]], ['2, k, 14', [-0.08221892, -0.5930539, 1.0]], ['2, k, 15', [-0.07817221, -0.6524857, 1.0]], ['2, k, 16', [0.1050857, -0.06602665, 1.0]], ['2, k, 17', [0.1692819, -0.2055615, 1.0]], ['2, k, 18', [0.118628, -0.5787182, 1.0]], ['2, k, 19', [0.1052396, -0.6472889, 1.0]], ['2, k, 20', [-0.002878831, 0.4071856, 1.0]], ['2, k, 21', [-0.03823491, 0.5259797, 1.0]], ['2, k, 22', [-0.08135252, 0.402091, 1.0]], ['2, k, 23', [0.2394956, -0.1282115, 1.0]], ['2, k, 24', [0.2665591, -0.03113875, 1.0]]]
[['2, k, 0', [0.02205594, -0.06763918, 1.0]], ['2, k, 1', [0.007781659, 0.2060333, 1.0]], ['2, k, 2', [-0.006172966, 0.4729025, 1.0]], ['2, k, 3', [0.002098283, 0.6143731, 1.0]], ['2, k, 4', [-0.1611241, 0.3911999, 1.0]], ['2, k, 5', [-0.220327, 0.1481716, 1.0]], ['2, k, 6', [-0.1533315, 0.4270688, 1.0]], ['2, k, 7', [-0.1074926, 0.4706604, 1.0]], ['2, k, 8', [0.1883395, 0.3772361, 1.0]], ['2, k, 9', [0.2612104, 0.1545017, 1.0]], ['2, k, 10', [0.2599806, -0.03847647, 1.0]], ['2, k, 11', [0.2372711, -0.05989102, 1.0]], ['2, k, 12', [-0.06214242, -0.06831609, 1.0]], ['2, k, 13', [-0.1054837, -0.1949158, 1.0]], ['2, k, 14', [-0.08229543, -0.5930488, 1.0]], ['2, k, 15', [-0.0782115, -0.6524979, 1.0]], ['2, k, 16', [0.1054431, -0.06473754, 1.0]], ['2, k, 17', [0.1692964, -0.2053772, 1.0]], ['2, k, 18', [0.1179023, -0.5792754, 1.0]], ['2, k, 19', [0.105208, -0.6472968, 1.0]], ['2, k, 20', [-0.002617517, 0.4072054, 1.0]], ['2, k, 21', [-0.04028844, 0.5241523, 1.0]], ['2, k, 22', [-0.02822028, 0.4889071, 1.0]], ['2, k, 23', [0.2376876, -0.1273018, 1.0]], ['2, k, 24', [0.2658911, -0.0337337, 1.0]]]
