[['2, k, 0', [-0.118302, -0.257216, 1.0]], ['2, k, 1', [-0.111585, 0.077875, 1.0]], ['2, k, 2', [-0.104312, 0.403458, 1.0]], ['2, k, 3', [-0.0615913, 0.548578, 1.0]], ['2, k, 4', [-0.283593, 0.299598, 1.0]], ['2, k, 5', [-0.355841, 0.00795838, 1.0]], ['2, k, 6', [-0.387225, -0.230278, 1.0]], ['2, k, 7', [-0.381855, -0.287889, 1.0]], ['2, k, 8', [0.0716312, 0.307277, 1.0]], ['2, k, 9', [0.125281, 0.0519419, 1.0]], ['2, k, 10', [0.0779096, 0.161601, 1.0]], ['2, k, 11', [0.0647477, 0.173457, 1.0]], ['2, k, 12', [-0.197576, -0.255039, 1.0]], ['2, k, 13', [-0.262799, -0.653015, 1.0]], ['2, k, 14', [-0.328317, -1.03122, 1.0]], ['2, k, 15', [-0.355225, -1.09082, 1.0]], ['2, k, 16', [-0.0353928, -0.251476, 1.0]], ['2, k, 17', [0.0448966, -0.637202, 1.0]], ['2, k, 18', [0.0822789, -1.01011, 1.0]], ['2, k, 19', [0.0933838, -1.0791, 1.0]], ['2, k, 20', [-0.106231, 0.323462, 1.0]], ['2, k, 21', [-0.385128, -0.342586, 1.0]], ['2, k, 22', [-0.358445, -0.28492, 1.0]], ['2, k, 23', [0.0522126, 0.189037, 1.0]], ['2, k, 24', [0.0313298, 0.201259, 1.0]]]
[['2, k, 0', [-0.110996, -0.24601, 1.0]], ['2, k, 1', [-0.104321, 0.0558296, 1.0]], ['2, k, 2', [-0.0996804, 0.349792, 1.0]], ['2, k, 3', [-0.092762, 0.478291, 1.0]], ['2, k, 4', [-0.286006, 0.257476, 1.0]], ['2, k, 5', [-0.403203, 0.0312364, 1.0]], ['2, k, 6', [-0.474659, -0.166225, 1.0]], ['2, k, 7', [-0.498031, -0.210773, 1.0]], ['2, k, 8', [0.0841038, 0.258883, 1.0]], ['2, k, 9', [0.238058, 0.0422725, 1.0]], ['2, k, 10', [0.308987, 0.0101277, 1.0]], ['2, k, 11', [0.31905, 0.0166732, 1.0]], ['2, k, 12', [-0.194423, -0.246806, 1.0]], ['2, k, 13', [-0.266361, -0.650351, 1.0]], ['2, k, 14', [-0.326938, -1.02333, 1.0]], ['2, k, 15', [-0.357658, -1.08507, 1.0]], ['2, k, 16', [-0.0244266, -0.237901, 1.0]], ['2, k, 17', [0.0620347, -0.632933, 1.0]], ['2, k, 18', [0.0948666, -1.00869, 1.0]], ['2, k, 19', [0.0961671, -1.07488, 1.0]], ['2, k, 20', [-0.100537, 0.277584, 1.0]], ['2, k, 21', [-0.489604, -0.261039, 1.0]], ['2, k, 22', [-0.468465, -0.225035, 1.0]], ['2, k, 23', [0.359278, 0.0166275, 1.0]], ['2, k, 24', [0.342781, -0.00943437, 1.0]]]
[['2, k, 0', [-0.129624, -0.24417, 1.0]], ['2, k, 1', [-0.114662, 0.0575668, 1.0]], ['2, k, 2', [-0.103228, 0.351142, 1.0]], ['2, k, 3', [-0.0958673, 0.478452, 1.0]], ['2, k, 4', [-0.290273, 0.260692, 1.0]], ['2, k, 5', [-0.409406, 0.0331222, 1.0]], ['2, k, 6', [-0.48278, -0.163226, 1.0]], ['2, k, 7', [-0.50735, -0.204288, 1.0]], ['2, k, 8', [0.0804742, 0.258312, 1.0]], ['2, k, 9', [0.233839, 0.0397284, 1.0]], ['2, k, 10', [0.330114, -0.0246978, 1.0]], ['2, k, 11', [0.318362, 0.0177, 1.0]], ['2, k, 12', [-0.212873, -0.242211, 1.0]], ['2, k, 13', [-0.271358, -0.646726, 1.0]], ['2, k, 14', [-0.331687, -1.02073, 1.0]], ['2, k, 15', [-0.358675, -1.08464, 1.0]], ['2, k, 16', [-0.042906, -0.238804, 1.0]], ['2, k, 17', [0.0543158, -0.634671, 1.0]], ['2, k, 18', [0.0945097, -1.00846, 1.0]], ['2, k, 19', [0.0958975, -1.07436, 1.0]], ['2, k, 20', [-0.105575, 0.279028, 1.0]], ['2, k, 21', [-0.498544, -0.256111, 1.0]], ['2, k, 22', [-0.474887, -0.226673, 1.0]], ['2, k, 23', [0.354435, 0.0257016, 1.0]], ['2, k, 24', [0.353711, -0.00330471, 1.0]]]
[['2, k, 0', [-0.150879, -0.24196, 1.0]], ['2, k, 1', [-0.127316, 0.0603153, 1.0]], ['2, k, 2', [-0.107543, 0.353634, 1.0]], ['2, k, 3', [-0.0992845, 0.480548, 1.0]], ['2, k, 4', [-0.295828, 0.265485, 1.0]], ['2, k, 5', [-0.415932, 0.0354662, 1.0]], ['2, k, 6', [-0.493015, -0.158818, 1.0]], ['2, k, 7', [-0.516581, -0.196417, 1.0]], ['2, k, 8', [0.0756828, 0.257743, 1.0]], ['2, k, 9', [0.230006, 0.0383722, 1.0]], ['2, k, 10', [0.261423, 0.0068163, 1.0]], ['2, k, 11', [0.319397, 0.0179547, 1.0]], ['2, k, 12', [-0.232509, -0.237113, 1.0]], ['2, k, 13', [-0.277022, -0.643948, 1.0]], ['2, k, 14', [-0.331256, -1.0201, 1.0]], ['2, k, 15', [-0.359072, -1.08422, 1.0]], ['2, k, 16', [-0.0651993, -0.239714, 1.0]], ['2, k, 17', [0.0414458, -0.634731, 1.0]], ['2, k, 18', [0.0929734, -1.00911, 1.0]], ['2, k, 19', [0.0958965, -1.07418, 1.0]], ['2, k, 20', [-0.111831, 0.281658, 1.0]], ['2, k, 21', [-0.530939, -0.221412, 1.0]], ['2, k, 22', [-0.486067, -0.223758, 1.0]], ['2, k, 23', [0.356424, 0.0273935, 1.0]], ['2, k, 24', [0.348832, -0.00152983, 1.0]]]
[['2, k, 0', [-0.16719, -0.240414, 1.0]], ['2, k, 1', [-0.137603, 0.0619969, 1.0]], ['2, k, 2', [-0.111685, 0.355459, 1.0]], ['2, k, 3', [-0.10283, 0.482476, 1.0]], ['2, k, 4', [-0.300903, 0.269158, 1.0]], ['2, k, 5', [-0.42382, 0.040007, 1.0]], ['2, k, 6', [-0.502392, -0.151933, 1.0]], ['2, k, 7', [-0.523001, -0.187604, 1.0]], ['2, k, 8', [0.0715936, 0.257161, 1.0]], ['2, k, 9', [0.226537, 0.0381457, 1.0]], ['2, k, 10', [0.323988, -0.0374213, 1.0]], ['2, k, 11', [0.321563, 0.0177297, 1.0]], ['2, k, 12', [-0.250091, -0.233215, 1.0]], ['2, k, 13', [-0.282666, -0.642907, 1.0]], ['2, k, 14', [-0.331241, -1.01788, 1.0]], ['2, k, 15', [-0.359204, -1.08379, 1.0]], ['2, k, 16', [-0.079651, -0.24029, 1.0]], ['2, k, 17', [0.0309313, -0.634009, 1.0]], ['2, k, 18', [0.091659, -1.01153, 1.0]], ['2, k, 19', [0.0955379, -1.07466, 1.0]], ['2, k, 20', [-0.11749, 0.283444, 1.0]], ['2, k, 21', [-0.527233, -0.216859, 1.0]], ['2, k, 22', [-0.494758, -0.212656, 1.0]], ['2, k, 23', [0.364571, 0.0148388, 1.0]], ['2, k, 24', [0.353011, -0.00513107, 1.0]]]
[['2, k, 0', [-0.185498, -0.239523, 1.0]], ['2, k, 1', [-0.146943, 0.0634357, 1.0]], ['2, k, 2', [-0.115057, 0.357578, 1.0]], ['2, k, 3', [-0.108283, 0.485974, 1.0]], ['2, k, 4', [-0.304919, 0.27229, 1.0]], ['2, k, 5', [-0.429882, 0.0422295, 1.0]], ['2, k, 6', [-0.51354, -0.146203, 1.0]], ['2, k, 7', [-0.53366, -0.179601, 1.0]], ['2, k, 8', [0.0677107, 0.257283, 1.0]], ['2, k, 9', [0.221553, 0.037729, 1.0]], ['2, k, 10', [0.321922, -0.0317579, 1.0]], ['2, k, 11', [0.321948, 0.0160215, 1.0]], ['2, k, 12', [-0.268756, -0.230018, 1.0]], ['2, k, 13', [-0.286962, -0.640709, 1.0]], ['2, k, 14', [-0.331907, -1.01487, 1.0]], ['2, k, 15', [-0.358973, -1.0833, 1.0]], ['2, k, 16', [-0.0970359, -0.241777, 1.0]], ['2, k, 17', [0.0180558, -0.631031, 1.0]], ['2, k, 18', [0.0906436, -1.01152, 1.0]], ['2, k, 19', [0.0952932, -1.07435, 1.0]], ['2, k, 20', [-0.122104, 0.285266, 1.0]], ['2, k, 21', [-0.538996, -0.201334, 1.0]], ['2, k, 22', [-0.505113, -0.204752, 1.0]], ['2, k, 23', [0.361637, 0.0202137, 1.0]], ['2, k, 24', [0.348742, -0.00732074, 1.0]]]
[['2, k, 0', [-0.193648, -0.240508, 1.0]], ['2, k, 1', [-0.154031, 0.0640694, 1.0]], ['2, k, 2', [-0.119101, 0.360197, 1.0]], ['2, k, 3', [-0.113599, 0.488681, 1.0]], ['2, k, 4', [-0.310683, 0.276095, 1.0]], ['2, k, 5', [-0.438617, 0.0458476, 1.0]], ['2, k, 6', [-0.520783, -0.140874, 1.0]], ['2, k, 7', [-0.545113, -0.172241, 1.0]], ['2, k, 8', [0.0636156, 0.257128, 1.0]], ['2, k, 9', [0.21885, 0.037721, 1.0]], ['2, k, 10', [0.319834, -0.0317836, 1.0]], ['2, k, 11', [0.324817, 0.015428, 1.0]], ['2, k, 12', [-0.273973, -0.230319, 1.0]], ['2, k, 13', [-0.292587, -0.639431, 1.0]], ['2, k, 14', [-0.331578, -1.013, 1.0]], ['2, k, 15', [-0.358592, -1.08288, 1.0]], ['2, k, 16', [-0.108256, -0.243694, 1.0]], ['2, k, 17', [0.0093348, -0.643453, 1.0]], ['2, k, 18', [0.0877235, -1.0134, 1.0]], ['2, k, 19', [0.095155, -1.07434, 1.0]], ['2, k, 20', [-0.127195, 0.287322, 1.0]], ['2, k, 21', [-0.572488, -0.194158, 1.0]], ['2, k, 22', [-0.518008, -0.196968, 1.0]], ['2, k, 23', [0.363793, 0.0182619, 1.0]], ['2, k, 24', [0.350437, -0.0087684, 1.0]]]
[['2, k, 0', [-0.201791, -0.243354, 1.0]], ['2, k, 1', [-0.159982, 0.0635624, 1.0]], ['2, k, 2', [-0.123279, 0.361893, 1.0]], ['2, k, 3', [-0.117578, 0.491959, 1.0]], ['2, k, 4', [-0.317096, 0.278417, 1.0]], ['2, k, 5', [-0.443153, 0.047379, 1.0]], ['2, k, 6', [-0.537667, -0.134232, 1.0]], ['2, k, 7', [-0.552034, -0.1633, 1.0]], ['2, k, 8', [0.0589273, 0.257013, 1.0]], ['2, k, 9', [0.201355, 0.0512109, 1.0]], ['2, k, 10', [0.310413, -0.0271196, 1.0]], ['2, k, 11', [0.323932, 0.0140217, 1.0]], ['2, k, 12', [-0.28193, -0.231569, 1.0]], ['2, k, 13', [-0.295933, -0.642264, 1.0]], ['2, k, 14', [-0.331617, -1.01281, 1.0]], ['2, k, 15', [-0.360438, -1.08178, 1.0]], ['2, k, 16', [-0.115975, -0.248029, 1.0]], ['2, k, 17', [-0.00222078, -0.651298, 1.0]], ['2, k, 18', [0.0835165, -1.01827, 1.0]], ['2, k, 19', [0.0952128, -1.07441, 1.0]], ['2, k, 20', [-0.132004, 0.288397, 1.0]], ['2, k, 21', [-0.568391, -0.177111, 1.0]], ['2, k, 22', [-0.523941, -0.184489, 1.0]], ['2, k, 23', [0.367072, 0.0132359, 1.0]], ['2, k, 24', [0.351852, -0.0106276, 1.0]]]
[['2, k, 0', [-0.208038, -0.246533, 1.0]], ['2, k, 1', [-0.165368, 0.0629205, 1.0]], ['2, k, 2', [-0.128442, 0.363612, 1.0]], ['2, k, 3', [-0.123411, 0.49451, 1.0]], ['2, k, 4', [-0.321143, 0.279572, 1.0]], ['2, k, 5', [-0.448093, 0.049733, 1.0]], ['2, k, 6', [-0.542389, -0.130212, 1.0]], ['2, k, 7', [-0.560869, -0.156524, 1.0]], ['2, k, 8', [0.0554967, 0.257483, 1.0]], ['2, k, 9', [0.19985, 0.0524686, 1.0]], ['2, k, 10', [0.30714, -0.023029, 1.0]], ['2, k, 11', [0.324069, 0.0134464, 1.0]], ['2, k, 12', [-0.287639, -0.233842, 1.0]], ['2, k, 13', [-0.323351, -0.641719, 1.0]], ['2, k, 14', [-0.331823, -1.01235, 1.0]], ['2, k, 15', [-0.361398, -1.08254, 1.0]], ['2, k, 16', [-0.122354, -0.25197, 1.0]], ['2, k, 17', [-0.01253, -0.678508, 1.0]], ['2, k, 18', [0.081203, -1.01994, 1.0]], ['2, k, 19', [0.0952336, -1.07464, 1.0]], ['2, k, 20', [-0.137346, 0.289463, 1.0]], ['2, k, 21', [-0.574504, -0.17067, 1.0]], ['2, k, 22', [-0.535289, -0.178958, 1.0]], ['2, k, 23', [0.370268, 0.0104564, 1.0]], ['2, k, 24', [0.347362, -0.0114399, 1.0]]]
[['2, k, 0', [-0.214411, -0.249504, 1.0]], ['2, k, 1', [-0.169692, 0.0627489, 1.0]], ['2, k, 2', [-0.132, 0.365842, 1.0]], ['2, k, 3', [-0.127351, 0.495863, 1.0]], ['2, k, 4', [-0.32359, 0.279533, 1.0]], ['2, k, 5', [-0.451748, 0.0523019, 1.0]], ['2, k, 6', [-0.545522, -0.125008, 1.0]], ['2, k, 7', [-0.569243, -0.149882, 1.0]], ['2, k, 8', [0.0522282, 0.257495, 1.0]], ['2, k, 9', [0.196485, 0.0535299, 1.0]], ['2, k, 10', [0.312572, -0.0217568, 1.0]], ['2, k, 11', [0.323594, 0.0133849, 1.0]], ['2, k, 12', [-0.293939, -0.235701, 1.0]], ['2, k, 13', [-0.330093, -0.640087, 1.0]], ['2, k, 14', [-0.332209, -1.01026, 1.0]], ['2, k, 15', [-0.361483, -1.08221, 1.0]], ['2, k, 16', [-0.128547, -0.255982, 1.0]], ['2, k, 17', [-0.0168371, -0.681375, 1.0]], ['2, k, 18', [0.0762092, -1.0249, 1.0]], ['2, k, 19', [0.0949559, -1.07538, 1.0]], ['2, k, 20', [-0.141136, 0.291001, 1.0]], ['2, k, 21', [-0.585942, -0.161512, 1.0]], ['2, k, 22', [-0.542715, -0.170033, 1.0]], ['2, k, 23', [0.371739, 0.00355459, 1.0]], ['2, k, 24', [0.35175, -0.0130622, 1.0]]]
[['2, k, 0', [-0.218509, -0.251449, 1.0]], ['2, k, 1', [-0.172953, 0.0624418, 1.0]], ['2, k, 2', [-0.135728, 0.367284, 1.0]], ['2, k, 3', [-0.132622, 0.499066, 1.0]], ['2, k, 4', [-0.328211, 0.280104, 1.0]], ['2, k, 5', [-0.453012, 0.0537575, 1.0]], ['2, k, 6', [-0.547897, -0.121832, 1.0]], ['2, k, 7', [-0.574432, -0.14776, 1.0]], ['2, k, 8', [0.0486803, 0.258566, 1.0]], ['2, k, 9', [0.193344, 0.0545203, 1.0]], ['2, k, 10', [0.311115, -0.0200026, 1.0]], ['2, k, 11', [0.322769, 0.014716, 1.0]], ['2, k, 12', [-0.297749, -0.236945, 1.0]], ['2, k, 13', [-0.33544, -0.639906, 1.0]], ['2, k, 14', [-0.332332, -1.00962, 1.0]], ['2, k, 15', [-0.361316, -1.08039, 1.0]], ['2, k, 16', [-0.132734, -0.258591, 1.0]], ['2, k, 17', [-0.0228036, -0.681748, 1.0]], ['2, k, 18', [0.0733704, -1.02579, 1.0]], ['2, k, 19', [0.0947512, -1.07544, 1.0]], ['2, k, 20', [-0.144977, 0.291955, 1.0]], ['2, k, 21', [-0.589757, -0.160092, 1.0]], ['2, k, 22', [-0.550147, -0.167732, 1.0]], ['2, k, 23', [0.364934, 0.0169626, 1.0]], ['2, k, 24', [0.352799, -0.00981124, 1.0]]]
[['2, k, 0', [-0.221191, -0.253005, 1.0]], ['2, k, 1', [-0.174881, 0.0625592, 1.0]], ['2, k, 2', [-0.137567, 0.369328, 1.0]], ['2, k, 3', [-0.137086, 0.502501, 1.0]], ['2, k, 4', [-0.329144, 0.280364, 1.0]], ['2, k, 5', [-0.454332, 0.0548989, 1.0]], ['2, k, 6', [-0.550945, -0.117986, 1.0]], ['2, k, 7', [-0.582177, -0.147819, 1.0]], ['2, k, 8', [0.0460262, 0.261183, 1.0]], ['2, k, 9', [0.189485, 0.0570741, 1.0]], ['2, k, 10', [0.308762, -0.0194017, 1.0]], ['2, k, 11', [0.321513, 0.0154133, 1.0]], ['2, k, 12', [-0.300269, -0.238672, 1.0]], ['2, k, 13', [-0.341781, -0.640038, 1.0]], ['2, k, 14', [-0.33241, -1.01003, 1.0]], ['2, k, 15', [-0.361448, -1.0812, 1.0]], ['2, k, 16', [-0.135445, -0.259805, 1.0]], ['2, k, 17', [-0.0252948, -0.683338, 1.0]], ['2, k, 18', [0.0697308, -1.0251, 1.0]], ['2, k, 19', [0.0944481, -1.0755, 1.0]], ['2, k, 20', [-0.147031, 0.293474, 1.0]], ['2, k, 21', [-0.612317, -0.160832, 1.0]], ['2, k, 22', [-0.557633, -0.166796, 1.0]], ['2, k, 23', [0.362406, 0.0148555, 1.0]], ['2, k, 24', [0.351566, -0.00890831, 1.0]]]
[['2, k, 0', [-0.22176, -0.25369, 1.0]], ['2, k, 1', [-0.176318, 0.0631756, 1.0]], ['2, k, 2', [-0.139901, 0.372828, 1.0]], ['2, k, 3', [-0.140802, 0.505267, 1.0]], ['2, k, 4', [-0.33055, 0.282049, 1.0]], ['2, k, 5', [-0.454832, 0.0577677, 1.0]], ['2, k, 6', [-0.551099, -0.114204, 1.0]], ['2, k, 7', [-0.584648, -0.149237, 1.0]], ['2, k, 8', [0.0444895, 0.262964, 1.0]], ['2, k, 9', [0.185948, 0.0588997, 1.0]], ['2, k, 10', [0.305112, -0.018874, 1.0]], ['2, k, 11', [0.316031, 0.016963, 1.0]], ['2, k, 12', [-0.300823, -0.239266, 1.0]], ['2, k, 13', [-0.345024, -0.640126, 1.0]], ['2, k, 14', [-0.332712, -1.00996, 1.0]], ['2, k, 15', [-0.36132, -1.08111, 1.0]], ['2, k, 16', [-0.135989, -0.260514, 1.0]], ['2, k, 17', [-0.0273302, -0.681035, 1.0]], ['2, k, 18', [0.0672325, -1.02446, 1.0]], ['2, k, 19', [0.0942706, -1.07548, 1.0]], ['2, k, 20', [-0.149244, 0.296233, 1.0]], ['2, k, 21', [-0.621756, -0.164221, 1.0]], ['2, k, 22', [-0.56506, -0.168684, 1.0]], ['2, k, 23', [0.356879, 0.0203793, 1.0]], ['2, k, 24', [0.346494, -0.00702638, 1.0]]]
[['2, k, 0', [-0.220244, -0.253329, 1.0]], ['2, k, 1', [-0.177127, 0.0640671, 1.0]], ['2, k, 2', [-0.141843, 0.375911, 1.0]], ['2, k, 3', [-0.143969, 0.509591, 1.0]], ['2, k, 4', [-0.333089, 0.283255, 1.0]], ['2, k, 5', [-0.45562, 0.0595812, 1.0]], ['2, k, 6', [-0.551183, -0.111955, 1.0]], ['2, k, 7', [-0.591607, -0.152077, 1.0]], ['2, k, 8', [0.0420799, 0.267113, 1.0]], ['2, k, 9', [0.18342, 0.0610399, 1.0]], ['2, k, 10', [0.28521, 0.00216177, 1.0]], ['2, k, 11', [0.311281, 0.0220886, 1.0]], ['2, k, 12', [-0.299158, -0.23924, 1.0]], ['2, k, 13', [-0.346261, -0.639393, 1.0]], ['2, k, 14', [-0.332737, -1.01054, 1.0]], ['2, k, 15', [-0.3615, -1.08124, 1.0]], ['2, k, 16', [-0.134657, -0.259789, 1.0]], ['2, k, 17', [-0.026684, -0.682971, 1.0]], ['2, k, 18', [0.0647897, -1.02295, 1.0]], ['2, k, 19', [0.0939608, -1.07537, 1.0]], ['2, k, 20', [-0.15089, 0.298887, 1.0]], ['2, k, 21', [-0.658647, -0.166421, 1.0]], ['2, k, 22', [-0.572939, -0.173911, 1.0]], ['2, k, 23', [0.349812, 0.0255964, 1.0]], ['2, k, 24', [0.33954, -0.00299996, 1.0]]]
[['2, k, 0', [-0.214682, -0.252054, 1.0]], ['2, k, 1', [-0.177103, 0.0659892, 1.0]], ['2, k, 2', [-0.143268, 0.380314, 1.0]], ['2, k, 3', [-0.14686, 0.516398, 1.0]], ['2, k, 4', [-0.334464, 0.285307, 1.0]], ['2, k, 5', [-0.455447, 0.0614701, 1.0]], ['2, k, 6', [-0.552158, -0.111111, 1.0]], ['2, k, 7', [-0.595573, -0.157239, 1.0]], ['2, k, 8', [0.0409346, 0.269419, 1.0]], ['2, k, 9', [0.185814, 0.0516827, 1.0]], ['2, k, 10', [0.275343, 0.0151562, 1.0]], ['2, k, 11', [0.304905, 0.0271378, 1.0]], ['2, k, 12', [-0.293214, -0.238591, 1.0]], ['2, k, 13', [-0.335739, -0.634622, 1.0]], ['2, k, 14', [-0.332466, -1.01171, 1.0]], ['2, k, 15', [-0.361468, -1.08128, 1.0]], ['2, k, 16', [-0.129591, -0.25793, 1.0]], ['2, k, 17', [-0.0236424, -0.681764, 1.0]], ['2, k, 18', [0.0637721, -1.02212, 1.0]], ['2, k, 19', [0.0930192, -1.07442, 1.0]], ['2, k, 20', [-0.151785, 0.302679, 1.0]], ['2, k, 21', [-0.665086, -0.178562, 1.0]], ['2, k, 22', [-0.569287, -0.176835, 1.0]], ['2, k, 23', [0.347499, 0.022772, 1.0]], ['2, k, 24', [0.333323, 0.000709997, 1.0]]]
[['2, k, 0', [-0.206259, -0.250391, 1.0]], ['2, k, 1', [-0.176214, 0.068953, 1.0]], ['2, k, 2', [-0.145808, 0.385953, 1.0]], ['2, k, 3', [-0.147762, 0.520948, 1.0]], ['2, k, 4', [-0.335557, 0.28697, 1.0]], ['2, k, 5', [-0.454956, 0.0625207, 1.0]], ['2, k, 6', [-0.551021, -0.111791, 1.0]], ['2, k, 7', [-0.598848, -0.164111, 1.0]], ['2, k, 8', [0.0400213, 0.272291, 1.0]], ['2, k, 9', [0.186472, 0.0502792, 1.0]], ['2, k, 10', [0.275715, 0.0261292, 1.0]], ['2, k, 11', [0.298411, 0.032282, 1.0]], ['2, k, 12', [-0.285096, -0.238183, 1.0]], ['2, k, 13', [-0.332148, -0.634969, 1.0]], ['2, k, 14', [-0.331686, -1.01528, 1.0]], ['2, k, 15', [-0.361455, -1.08153, 1.0]], ['2, k, 16', [-0.121029, -0.254988, 1.0]], ['2, k, 17', [-0.0178404, -0.678573, 1.0]], ['2, k, 18', [0.0633945, -1.02226, 1.0]], ['2, k, 19', [0.0929853, -1.07492, 1.0]], ['2, k, 20', [-0.15318, 0.307568, 1.0]], ['2, k, 21', [-0.670553, -0.20112, 1.0]], ['2, k, 22', [-0.568902, -0.181875, 1.0]], ['2, k, 23', [0.336652, 0.0301419, 1.0]], ['2, k, 24', [0.326009, 0.00664494, 1.0]]]
[['2, k, 0', [-0.193456, -0.247625, 1.0]], ['2, k, 1', [-0.17267, 0.0734838, 1.0]], ['2, k, 2', [-0.146623, 0.39084, 1.0]], ['2, k, 3', [-0.147597, 0.525267, 1.0]], ['2, k, 4', [-0.336491, 0.289021, 1.0]], ['2, k, 5', [-0.453931, 0.0620842, 1.0]], ['2, k, 6', [-0.550048, -0.114365, 1.0]], ['2, k, 7', [-0.600574, -0.174023, 1.0]], ['2, k, 8', [0.0397434, 0.276883, 1.0]], ['2, k, 9', [0.185964, 0.0500371, 1.0]], ['2, k, 10', [0.273093, 0.0290446, 1.0]], ['2, k, 11', [0.291892, 0.0378699, 1.0]], ['2, k, 12', [-0.271824, -0.236879, 1.0]], ['2, k, 13', [-0.319899, -0.625858, 1.0]], ['2, k, 14', [-0.331472, -1.01614, 1.0]], ['2, k, 15', [-0.361414, -1.08152, 1.0]], ['2, k, 16', [-0.109027, -0.250883, 1.0]], ['2, k, 17', [-0.00625011, -0.643482, 1.0]], ['2, k, 18', [0.0638104, -1.0215, 1.0]], ['2, k, 19', [0.0930321, -1.07488, 1.0]], ['2, k, 20', [-0.153038, 0.312213, 1.0]], ['2, k, 21', [-0.669468, -0.223825, 1.0]], ['2, k, 22', [-0.573685, -0.188573, 1.0]], ['2, k, 23', [0.330172, 0.0315947, 1.0]], ['2, k, 24', [0.318441, 0.0088747, 1.0]]]
[['2, k, 0', [-0.18562, -0.24575, 1.0]], ['2, k, 1', [-0.168688, 0.0767816, 1.0]], ['2, k, 2', [-0.146382, 0.393271, 1.0]], ['2, k, 3', [-0.146952, 0.530171, 1.0]], ['2, k, 4', [-0.336761, 0.291462, 1.0]], ['2, k, 5', [-0.452211, 0.0607039, 1.0]], ['2, k, 6', [-0.548955, -0.117683, 1.0]], ['2, k, 7', [-0.602297, -0.183915, 1.0]], ['2, k, 8', [0.039652, 0.278833, 1.0]], ['2, k, 9', [0.184029, 0.0525382, 1.0]], ['2, k, 10', [0.269098, 0.0320706, 1.0]], ['2, k, 11', [0.287296, 0.0415351, 1.0]], ['2, k, 12', [-0.263948, -0.236092, 1.0]], ['2, k, 13', [-0.31053, -0.624078, 1.0]], ['2, k, 14', [-0.330755, -1.01662, 1.0]], ['2, k, 15', [-0.361463, -1.08163, 1.0]], ['2, k, 16', [-0.101382, -0.247935, 1.0]], ['2, k, 17', [-0.00246664, -0.6408, 1.0]], ['2, k, 18', [0.0673414, -1.01778, 1.0]], ['2, k, 19', [0.0928145, -1.07451, 1.0]], ['2, k, 20', [-0.15215, 0.314874, 1.0]], ['2, k, 21', [-0.66313, -0.232339, 1.0]], ['2, k, 22', [-0.568657, -0.190359, 1.0]], ['2, k, 23', [0.323434, 0.0338013, 1.0]], ['2, k, 24', [0.30492, 0.0118707, 1.0]]]
[['2, k, 0', [-0.170852, -0.244829, 1.0]], ['2, k, 1', [-0.162152, 0.0799007, 1.0]], ['2, k, 2', [-0.145725, 0.396085, 1.0]], ['2, k, 3', [-0.144847, 0.537546, 1.0]], ['2, k, 4', [-0.335895, 0.292634, 1.0]], ['2, k, 5', [-0.450602, 0.0594127, 1.0]], ['2, k, 6', [-0.5458, -0.120528, 1.0]], ['2, k, 7', [-0.596234, -0.192687, 1.0]], ['2, k, 8', [0.0402125, 0.280714, 1.0]], ['2, k, 9', [0.184057, 0.0529079, 1.0]], ['2, k, 10', [0.267886, 0.0339661, 1.0]], ['2, k, 11', [0.28205, 0.0450821, 1.0]], ['2, k, 12', [-0.24881, -0.237306, 1.0]], ['2, k, 13', [-0.301242, -0.626183, 1.0]], ['2, k, 14', [-0.331581, -1.019, 1.0]], ['2, k, 15', [-0.361359, -1.08235, 1.0]], ['2, k, 16', [-0.0873249, -0.244952, 1.0]], ['2, k, 17', [0.00654533, -0.643982, 1.0]], ['2, k, 18', [0.068849, -1.0163, 1.0]], ['2, k, 19', [0.091981, -1.07372, 1.0]], ['2, k, 20', [-0.150484, 0.317811, 1.0]], ['2, k, 21', [-0.648254, -0.244544, 1.0]], ['2, k, 22', [-0.56859, -0.200784, 1.0]], ['2, k, 23', [0.31622, 0.0398825, 1.0]], ['2, k, 24', [0.30675, 0.0151554, 1.0]]]
