[['2, k, 0', [-0.228716, -0.614036, 1.0]], ['2, k, 1', [-0.239677, -0.318547, 1.0]], ['2, k, 2', [-0.249144, -0.0283189, 1.0]], ['2, k, 3', [-0.206494, 0.09758, 1.0]], ['2, k, 4', [-0.38504, -0.0763978, 1.0]], ['2, k, 5', [-0.515261, 0.182643, 1.0]], ['2, k, 6', [-0.525266, 0.437065, 1.0]], ['2, k, 7', [-0.515603, 0.531417, 1.0]], ['2, k, 8', [-0.0855559, -0.0536748, 1.0]], ['2, k, 9', [0.0798687, 0.122185, 1.0]], ['2, k, 10', [0.191407, 0.394639, 1.0]], ['2, k, 11', [0.187165, 0.474891, 1.0]], ['2, k, 12', [-0.293934, -0.61109, 1.0]], ['2, k, 13', [-0.338372, -0.909392, 1.0]], ['2, k, 14', [-0.37744, -1.37934, 1.0]], ['2, k, 15', [-0.372667, -1.4132, 1.0]], ['2, k, 16', [-0.157468, -0.600822, 1.0]], ['2, k, 17', [-0.117344, -0.818999, 1.0]], ['2, k, 18', [-0.0966305, -1.17538, 1.0]], ['2, k, 19', [-0.0869712, -1.21154, 1.0]], ['2, k, 20', [-0.247032, -0.10019, 1.0]], ['2, k, 21', [-0.507478, 0.602498, 1.0]], ['2, k, 22', [-0.555745, 0.550107, 1.0]], ['2, k, 23', [0.214291, 0.542473, 1.0]], ['2, k, 24', [0.23862, 0.474651, 1.0]]]
[['2, k, 0', [-0.220941, -0.566109, 1.0]], ['2, k, 1', [-0.250754, -0.30798, 1.0]], ['2, k, 2', [-0.284851, -0.0542248, 1.0]], ['2, k, 3', [-0.339266, 0.0758104, 1.0]], ['2, k, 4', [-0.453731, -0.10831, 1.0]], ['2, k, 5', [-0.675001, -0.108677, 1.0]], ['2, k, 6', [-0.873255, -0.0145513, 1.0]], ['2, k, 7', [-0.9797, 0.120114, 1.0]], ['2, k, 8', [-0.175628, -0.0265239, 1.0]], ['2, k, 9', [-0.21563, 0.251384, 1.0]], ['2, k, 10', [-0.363189, 0.506537, 1.0]], ['2, k, 11', [-0.403214, 0.543205, 1.0]], ['2, k, 12', [-0.279345, -0.568381, 1.0]], ['2, k, 13', [-0.338057, -1.00854, 1.0]], ['2, k, 14', [-0.382076, -1.40613, 1.0]], ['2, k, 15', [-0.392351, -1.45168, 1.0]], ['2, k, 16', [-0.156968, -0.547543, 1.0]], ['2, k, 17', [-0.0997738, -0.951655, 1.0]], ['2, k, 18', [-0.0887502, -1.24772, 1.0]], ['2, k, 19', [-0.0906241, -1.29314, 1.0]], ['2, k, 20', [-0.276219, -0.117038, 1.0]], ['2, k, 21', [-1.01461, 0.182011, 1.0]], ['2, k, 22', [-0.918506, 0.191255, 1.0]], ['2, k, 23', [-0.433878, 0.591833, 1.0]], ['2, k, 24', [-0.463063, 0.496445, 1.0]]]
[['2, k, 0', [-0.220922, -0.566754, 1.0]], ['2, k, 1', [-0.252275, -0.30913, 1.0]], ['2, k, 2', [-0.286806, -0.0555121, 1.0]], ['2, k, 3', [-0.342706, 0.0836429, 1.0]], ['2, k, 4', [-0.454784, -0.108463, 1.0]], ['2, k, 5', [-0.673508, -0.115655, 1.0]], ['2, k, 6', [-0.873984, -0.0226869, 1.0]], ['2, k, 7', [-0.990647, 0.107564, 1.0]], ['2, k, 8', [-0.188228, -0.0216527, 1.0]], ['2, k, 9', [-0.259035, 0.251843, 1.0]], ['2, k, 10', [-0.377737, 0.502336, 1.0]], ['2, k, 11', [-0.41947, 0.538621, 1.0]], ['2, k, 12', [-0.279196, -0.569148, 1.0]], ['2, k, 13', [-0.33726, -1.01006, 1.0]], ['2, k, 14', [-0.381526, -1.40742, 1.0]], ['2, k, 15', [-0.374257, -1.48763, 1.0]], ['2, k, 16', [-0.157084, -0.548733, 1.0]], ['2, k, 17', [-0.0990295, -0.950745, 1.0]], ['2, k, 18', [-0.0878944, -1.24682, 1.0]], ['2, k, 19', [-0.0915944, -1.2922, 1.0]], ['2, k, 20', [-0.278231, -0.118357, 1.0]], ['2, k, 21', [-1.02679, 0.165636, 1.0]], ['2, k, 22', [-0.928699, 0.178876, 1.0]], ['2, k, 23', [-0.443553, 0.585529, 1.0]], ['2, k, 24', [-0.475449, 0.493801, 1.0]]]
[['2, k, 0', [-0.221398, -0.575609, 1.0]], ['2, k, 1', [-0.254709, -0.312924, 1.0]], ['2, k, 2', [-0.288864, -0.0564314, 1.0]], ['2, k, 3', [-0.336774, 0.0795129, 1.0]], ['2, k, 4', [-0.45557, -0.108536, 1.0]], ['2, k, 5', [-0.675389, -0.121788, 1.0]], ['2, k, 6', [-0.873503, -0.0427293, 1.0]], ['2, k, 7', [-1.0017, 0.0990512, 1.0]], ['2, k, 8', [-0.195308, -0.0190591, 1.0]], ['2, k, 9', [-0.224342, 0.255873, 1.0]], ['2, k, 10', [-0.400923, 0.493274, 1.0]], ['2, k, 11', [-0.43635, 0.531648, 1.0]], ['2, k, 12', [-0.279826, -0.574648, 1.0]], ['2, k, 13', [-0.337111, -1.01007, 1.0]], ['2, k, 14', [-0.380049, -1.4075, 1.0]], ['2, k, 15', [-0.393386, -1.453, 1.0]], ['2, k, 16', [-0.157291, -0.562913, 1.0]], ['2, k, 17', [-0.0983207, -0.950041, 1.0]], ['2, k, 18', [-0.0870345, -1.24619, 1.0]], ['2, k, 19', [-0.092174, -1.29135, 1.0]], ['2, k, 20', [-0.280449, -0.119838, 1.0]], ['2, k, 21', [-1.04892, 0.137206, 1.0]], ['2, k, 22', [-0.936266, 0.168889, 1.0]], ['2, k, 23', [-0.46165, 0.579527, 1.0]], ['2, k, 24', [-0.492404, 0.489814, 1.0]]]
[['2, k, 0', [-0.222067, -0.583386, 1.0]], ['2, k, 1', [-0.257707, -0.3171, 1.0]], ['2, k, 2', [-0.292929, -0.0577242, 1.0]], ['2, k, 3', [-0.340119, 0.0802673, 1.0]], ['2, k, 4', [-0.456324, -0.10889, 1.0]], ['2, k, 5', [-0.669052, -0.155708, 1.0]], ['2, k, 6', [-0.876472, -0.0522625, 1.0]], ['2, k, 7', [-1.00916, 0.0813274, 1.0]], ['2, k, 8', [-0.199185, -0.0181641, 1.0]], ['2, k, 9', [-0.243364, 0.254538, 1.0]], ['2, k, 10', [-0.414083, 0.495656, 1.0]], ['2, k, 11', [-0.457286, 0.523051, 1.0]], ['2, k, 12', [-0.281332, -0.583416, 1.0]], ['2, k, 13', [-0.337063, -1.01011, 1.0]], ['2, k, 14', [-0.379671, -1.40761, 1.0]], ['2, k, 15', [-0.393887, -1.45293, 1.0]], ['2, k, 16', [-0.15728, -0.569116, 1.0]], ['2, k, 17', [-0.0980495, -0.949532, 1.0]], ['2, k, 18', [-0.0862871, -1.24563, 1.0]], ['2, k, 19', [-0.0923051, -1.29091, 1.0]], ['2, k, 20', [-0.284266, -0.12181, 1.0]], ['2, k, 21', [-1.05179, 0.119961, 1.0]], ['2, k, 22', [-0.944987, 0.154841, 1.0]], ['2, k, 23', [-0.488081, 0.573012, 1.0]], ['2, k, 24', [-0.524544, 0.472216, 1.0]]]
[['2, k, 0', [-0.222547, -0.583534, 1.0]], ['2, k, 1', [-0.259217, -0.31793, 1.0]], ['2, k, 2', [-0.295072, -0.0587873, 1.0]], ['2, k, 3', [-0.33838, 0.0760114, 1.0]], ['2, k, 4', [-0.456787, -0.106006, 1.0]], ['2, k, 5', [-0.683533, -0.150187, 1.0]], ['2, k, 6', [-0.943597, -0.032087, 1.0]], ['2, k, 7', [-1.01118, 0.0312013, 1.0]], ['2, k, 8', [-0.212554, -0.0151134, 1.0]], ['2, k, 9', [-0.252848, 0.258661, 1.0]], ['2, k, 10', [-0.429779, 0.490012, 1.0]], ['2, k, 11', [-0.470684, 0.519345, 1.0]], ['2, k, 12', [-0.281836, -0.583516, 1.0]], ['2, k, 13', [-0.336857, -1.01326, 1.0]], ['2, k, 14', [-0.381171, -1.41066, 1.0]], ['2, k, 15', [-0.374853, -1.48936, 1.0]], ['2, k, 16', [-0.157713, -0.569262, 1.0]], ['2, k, 17', [-0.096577, -0.955819, 1.0]], ['2, k, 18', [-0.0860191, -1.25181, 1.0]], ['2, k, 19', [-0.0952617, -1.29732, 1.0]], ['2, k, 20', [-0.286335, -0.122884, 1.0]], ['2, k, 21', [-1.06424, 0.0838871, 1.0]], ['2, k, 22', [-1.00546, 0.0790722, 1.0]], ['2, k, 23', [-0.503787, 0.568721, 1.0]], ['2, k, 24', [-0.527415, 0.472056, 1.0]]]
[['2, k, 0', [-0.222968, -0.584426, 1.0]], ['2, k, 1', [-0.260268, -0.318993, 1.0]], ['2, k, 2', [-0.296421, -0.0594626, 1.0]], ['2, k, 3', [-0.31639, 0.0783641, 1.0]], ['2, k, 4', [-0.457993, -0.106999, 1.0]], ['2, k, 5', [-0.683543, -0.15015, 1.0]], ['2, k, 6', [-0.884693, -0.0855128, 1.0]], ['2, k, 7', [-1.0157, 0.0226037, 1.0]], ['2, k, 8', [-0.214921, -0.0145725, 1.0]], ['2, k, 9', [-0.259888, 0.257573, 1.0]], ['2, k, 10', [-0.440411, 0.481577, 1.0]], ['2, k, 11', [-0.478155, 0.514833, 1.0]], ['2, k, 12', [-0.282131, -0.584151, 1.0]], ['2, k, 13', [-0.336881, -1.01308, 1.0]], ['2, k, 14', [-0.380676, -1.41049, 1.0]], ['2, k, 15', [-0.398734, -1.45495, 1.0]], ['2, k, 16', [-0.158237, -0.570326, 1.0]], ['2, k, 17', [-0.0958396, -0.958065, 1.0]], ['2, k, 18', [-0.0855565, -1.254, 1.0]], ['2, k, 19', [-0.095814, -1.29957, 1.0]], ['2, k, 20', [-0.287644, -0.123688, 1.0]], ['2, k, 21', [-1.06085, 0.0824658, 1.0]], ['2, k, 22', [-1.01924, 0.0805299, 1.0]], ['2, k, 23', [-0.518085, 0.555561, 1.0]], ['2, k, 24', [-0.530617, 0.46994, 1.0]]]
[['2, k, 0', [-0.223737, -0.586383, 1.0]], ['2, k, 1', [-0.262032, -0.32072, 1.0]], ['2, k, 2', [-0.299012, -0.0605941, 1.0]], ['2, k, 3', [-0.321077, 0.107975, 1.0]], ['2, k, 4', [-0.45872, -0.107862, 1.0]], ['2, k, 5', [-0.6683, -0.165023, 1.0]], ['2, k, 6', [-0.874461, -0.122859, 1.0]], ['2, k, 7', [-1.02797, 0.0275475, 1.0]], ['2, k, 8', [-0.217688, -0.0145765, 1.0]], ['2, k, 9', [-0.266738, 0.256054, 1.0]], ['2, k, 10', [-0.450552, 0.474939, 1.0]], ['2, k, 11', [-0.489358, 0.507628, 1.0]], ['2, k, 12', [-0.283051, -0.586401, 1.0]], ['2, k, 13', [-0.336851, -1.01306, 1.0]], ['2, k, 14', [-0.380523, -1.41052, 1.0]], ['2, k, 15', [-0.368577, -1.4878, 1.0]], ['2, k, 16', [-0.158828, -0.571864, 1.0]], ['2, k, 17', [-0.0951149, -0.960891, 1.0]], ['2, k, 18', [-0.0852728, -1.25667, 1.0]], ['2, k, 19', [-0.0966955, -1.30254, 1.0]], ['2, k, 20', [-0.290036, -0.124992, 1.0]], ['2, k, 21', [-1.06762, 0.0906946, 1.0]], ['2, k, 22', [-0.996074, 0.0971574, 1.0]], ['2, k, 23', [-0.522511, 0.553846, 1.0]], ['2, k, 24', [-0.547799, 0.461308, 1.0]]]
[['2, k, 0', [-0.224243, -0.586452, 1.0]], ['2, k, 1', [-0.264869, -0.321937, 1.0]], ['2, k, 2', [-0.305361, -0.0635687, 1.0]], ['2, k, 3', [-0.332466, 0.106052, 1.0]], ['2, k, 4', [-0.459587, -0.108542, 1.0]], ['2, k, 5', [-0.669016, -0.166071, 1.0]], ['2, k, 6', [-0.875084, -0.123105, 1.0]], ['2, k, 7', [-1.03121, 0.024824, 1.0]], ['2, k, 8', [-0.219175, -0.0141016, 1.0]], ['2, k, 9', [-0.271445, 0.255491, 1.0]], ['2, k, 10', [-0.455845, 0.470182, 1.0]], ['2, k, 11', [-0.495841, 0.503184, 1.0]], ['2, k, 12', [-0.283495, -0.586434, 1.0]], ['2, k, 13', [-0.336906, -1.0127, 1.0]], ['2, k, 14', [-0.380603, -1.4069, 1.0]], ['2, k, 15', [-0.368868, -1.48318, 1.0]], ['2, k, 16', [-0.159382, -0.571955, 1.0]], ['2, k, 17', [-0.0944159, -0.957591, 1.0]], ['2, k, 18', [-0.0851537, -1.25322, 1.0]], ['2, k, 19', [-0.0972841, -1.29955, 1.0]], ['2, k, 20', [-0.29544, -0.127501, 1.0]], ['2, k, 21', [-1.07003, 0.0890062, 1.0]], ['2, k, 22', [-0.990456, 0.0974998, 1.0]], ['2, k, 23', [-0.530932, 0.550198, 1.0]], ['2, k, 24', [-0.552141, 0.455203, 1.0]]]
[['2, k, 0', [-0.22448, -0.586662, 1.0]], ['2, k, 1', [-0.265216, -0.320675, 1.0]], ['2, k, 2', [-0.305235, -0.0565499, 1.0]], ['2, k, 3', [-0.33965, 0.112444, 1.0]], ['2, k, 4', [-0.460194, -0.109132, 1.0]], ['2, k, 5', [-0.669728, -0.166343, 1.0]], ['2, k, 6', [-0.875855, -0.124386, 1.0]], ['2, k, 7', [-1.0329, 0.0230145, 1.0]], ['2, k, 8', [-0.219797, -0.0139972, 1.0]], ['2, k, 9', [-0.276468, 0.254266, 1.0]], ['2, k, 10', [-0.459095, 0.467906, 1.0]], ['2, k, 11', [-0.499168, 0.499171, 1.0]], ['2, k, 12', [-0.283896, -0.587064, 1.0]], ['2, k, 13', [-0.33692, -1.01272, 1.0]], ['2, k, 14', [-0.380874, -1.41022, 1.0]], ['2, k, 15', [-0.367427, -1.48577, 1.0]], ['2, k, 16', [-0.159495, -0.571948, 1.0]], ['2, k, 17', [-0.093889, -0.953974, 1.0]], ['2, k, 18', [-0.0851791, -1.24944, 1.0]], ['2, k, 19', [-0.0977555, -1.2962, 1.0]], ['2, k, 20', [-0.29557, -0.122453, 1.0]], ['2, k, 21', [-1.07055, 0.0847023, 1.0]], ['2, k, 22', [-0.992961, 0.0967753, 1.0]], ['2, k, 23', [-0.535393, 0.550613, 1.0]], ['2, k, 24', [-0.558346, 0.451761, 1.0]]]
[['2, k, 0', [-0.225597, -0.584344, 1.0]], ['2, k, 1', [-0.265299, -0.320931, 1.0]], ['2, k, 2', [-0.303508, -0.0636867, 1.0]], ['2, k, 3', [-0.34691, 0.103655, 1.0]], ['2, k, 4', [-0.460685, -0.109374, 1.0]], ['2, k, 5', [-0.67021, -0.16707, 1.0]], ['2, k, 6', [-0.876707, -0.127418, 1.0]], ['2, k, 7', [-1.03304, 0.0220472, 1.0]], ['2, k, 8', [-0.208693, -0.0489515, 1.0]], ['2, k, 9', [-0.27109, 0.223567, 1.0]], ['2, k, 10', [-0.45155, 0.454656, 1.0]], ['2, k, 11', [-0.495561, 0.494526, 1.0]], ['2, k, 12', [-0.284978, -0.585423, 1.0]], ['2, k, 13', [-0.336911, -1.01261, 1.0]], ['2, k, 14', [-0.380422, -1.41014, 1.0]], ['2, k, 15', [-0.368833, -1.48703, 1.0]], ['2, k, 16', [-0.160712, -0.568515, 1.0]], ['2, k, 17', [-0.0938248, -0.95297, 1.0]], ['2, k, 18', [-0.0852002, -1.24843, 1.0]], ['2, k, 19', [-0.0962703, -1.29517, 1.0]], ['2, k, 20', [-0.294637, -0.126684, 1.0]], ['2, k, 21', [-1.06938, 0.0833923, 1.0]], ['2, k, 22', [-0.993681, 0.0959911, 1.0]], ['2, k, 23', [-0.532441, 0.547002, 1.0]], ['2, k, 24', [-0.555637, 0.449417, 1.0]]]
[['2, k, 0', [-0.226425, -0.582029, 1.0]], ['2, k, 1', [-0.269219, -0.320583, 1.0]], ['2, k, 2', [-0.314787, -0.0666789, 1.0]], ['2, k, 3', [-0.349554, 0.102392, 1.0]], ['2, k, 4', [-0.461062, -0.109668, 1.0]], ['2, k, 5', [-0.691668, -0.160932, 1.0]], ['2, k, 6', [-0.897148, -0.126756, 1.0]], ['2, k, 7', [-1.03328, 0.0212583, 1.0]], ['2, k, 8', [-0.216371, -0.0420117, 1.0]], ['2, k, 9', [-0.275555, 0.230619, 1.0]], ['2, k, 10', [-0.458042, 0.460158, 1.0]], ['2, k, 11', [-0.499166, 0.497433, 1.0]], ['2, k, 12', [-0.285511, -0.583809, 1.0]], ['2, k, 13', [-0.33704, -1.0127, 1.0]], ['2, k, 14', [-0.38024, -1.41018, 1.0]], ['2, k, 15', [-0.371915, -1.489, 1.0]], ['2, k, 16', [-0.161851, -0.565453, 1.0]], ['2, k, 17', [-0.0938181, -0.957243, 1.0]], ['2, k, 18', [-0.0850943, -1.25261, 1.0]], ['2, k, 19', [-0.0982727, -1.29942, 1.0]], ['2, k, 20', [-0.303458, -0.128862, 1.0]], ['2, k, 21', [-1.06585, 0.0819729, 1.0]], ['2, k, 22', [-0.994456, 0.0961934, 1.0]], ['2, k, 23', [-0.52851, 0.551516, 1.0]], ['2, k, 24', [-0.558709, 0.451509, 1.0]]]
[['2, k, 0', [-0.227618, -0.579549, 1.0]], ['2, k, 1', [-0.271696, -0.320074, 1.0]], ['2, k, 2', [-0.317713, -0.0673803, 1.0]], ['2, k, 3', [-0.349857, 0.102098, 1.0]], ['2, k, 4', [-0.461543, -0.110048, 1.0]], ['2, k, 5', [-0.671325, -0.167796, 1.0]], ['2, k, 6', [-0.877056, -0.128546, 1.0]], ['2, k, 7', [-1.03185, 0.0238185, 1.0]], ['2, k, 8', [-0.22633, -0.0318988, 1.0]], ['2, k, 9', [-0.280308, 0.241275, 1.0]], ['2, k, 10', [-0.464066, 0.465873, 1.0]], ['2, k, 11', [-0.500809, 0.499145, 1.0]], ['2, k, 12', [-0.286045, -0.582539, 1.0]], ['2, k, 13', [-0.337097, -1.0127, 1.0]], ['2, k, 14', [-0.380717, -1.41015, 1.0]], ['2, k, 15', [-0.373852, -1.49034, 1.0]], ['2, k, 16', [-0.163832, -0.561595, 1.0]], ['2, k, 17', [-0.0938273, -0.957377, 1.0]], ['2, k, 18', [-0.0850078, -1.25271, 1.0]], ['2, k, 19', [-0.0385111, -1.32212, 1.0]], ['2, k, 20', [-0.306398, -0.129433, 1.0]], ['2, k, 21', [-1.07256, 0.0900252, 1.0]], ['2, k, 22', [-0.993661, 0.0959561, 1.0]], ['2, k, 23', [-0.531557, 0.5476, 1.0]], ['2, k, 24', [-0.559004, 0.451036, 1.0]]]
[['2, k, 0', [-0.227893, -0.577475, 1.0]], ['2, k, 1', [-0.270667, -0.314881, 1.0]], ['2, k, 2', [-0.311463, -0.054539, 1.0]], ['2, k, 3', [-0.354976, 0.112087, 1.0]], ['2, k, 4', [-0.461894, -0.110207, 1.0]], ['2, k, 5', [-0.671579, -0.168421, 1.0]], ['2, k, 6', [-0.877168, -0.128238, 1.0]], ['2, k, 7', [-1.03143, 0.0240264, 1.0]], ['2, k, 8', [-0.228213, -0.0300278, 1.0]], ['2, k, 9', [-0.281571, 0.242584, 1.0]], ['2, k, 10', [-0.464726, 0.465516, 1.0]], ['2, k, 11', [-0.498816, 0.499208, 1.0]], ['2, k, 12', [-0.28609, -0.57936, 1.0]], ['2, k, 13', [-0.337153, -1.01276, 1.0]], ['2, k, 14', [-0.380174, -1.41007, 1.0]], ['2, k, 15', [-0.375066, -1.48975, 1.0]], ['2, k, 16', [-0.164172, -0.560402, 1.0]], ['2, k, 17', [-0.0938967, -0.957617, 1.0]], ['2, k, 18', [-0.084817, -1.25298, 1.0]], ['2, k, 19', [-0.0381353, -1.32282, 1.0]], ['2, k, 20', [-0.302001, -0.119396, 1.0]], ['2, k, 21', [-1.0681, 0.0887746, 1.0]], ['2, k, 22', [-0.996826, 0.0946636, 1.0]], ['2, k, 23', [-0.530782, 0.551109, 1.0]], ['2, k, 24', [-0.558838, 0.449852, 1.0]]]
[['2, k, 0', [-0.227946, -0.576169, 1.0]], ['2, k, 1', [-0.271844, -0.315167, 1.0]], ['2, k, 2', [-0.317184, -0.0600399, 1.0]], ['2, k, 3', [-0.353288, 0.108483, 1.0]], ['2, k, 4', [-0.462016, -0.110257, 1.0]], ['2, k, 5', [-0.673483, -0.159629, 1.0]], ['2, k, 6', [-0.881885, -0.131175, 1.0]], ['2, k, 7', [-1.02527, 0.0135691, 1.0]], ['2, k, 8', [-0.229555, -0.0286597, 1.0]], ['2, k, 9', [-0.28203, 0.243466, 1.0]], ['2, k, 10', [-0.463694, 0.464334, 1.0]], ['2, k, 11', [-0.496226, 0.499193, 1.0]], ['2, k, 12', [-0.285971, -0.578125, 1.0]], ['2, k, 13', [-0.337225, -1.01271, 1.0]], ['2, k, 14', [-0.380154, -1.41, 1.0]], ['2, k, 15', [-0.403949, -1.45365, 1.0]], ['2, k, 16', [-0.164362, -0.559227, 1.0]], ['2, k, 17', [-0.0941834, -0.957895, 1.0]], ['2, k, 18', [-0.0847238, -1.25328, 1.0]], ['2, k, 19', [-0.0366613, -1.32257, 1.0]], ['2, k, 20', [-0.305976, -0.122793, 1.0]], ['2, k, 21', [-1.06598, 0.0793013, 1.0]], ['2, k, 22', [-1.01776, 0.0577257, 1.0]], ['2, k, 23', [-0.529559, 0.554281, 1.0]], ['2, k, 24', [-0.556586, 0.451972, 1.0]]]
[['2, k, 0', [-0.229384, -0.564165, 1.0]], ['2, k, 1', [-0.272604, -0.313753, 1.0]], ['2, k, 2', [-0.317483, -0.0613865, 1.0]], ['2, k, 3', [-0.353037, 0.107389, 1.0]], ['2, k, 4', [-0.462076, -0.110264, 1.0]], ['2, k, 5', [-0.677616, -0.157722, 1.0]], ['2, k, 6', [-0.886067, -0.130689, 1.0]], ['2, k, 7', [-1.02928, 0.0207336, 1.0]], ['2, k, 8', [-0.230803, -0.0274493, 1.0]], ['2, k, 9', [-0.281523, 0.24451, 1.0]], ['2, k, 10', [-0.4627, 0.464009, 1.0]], ['2, k, 11', [-0.492012, 0.500998, 1.0]], ['2, k, 12', [-0.28585, -0.566969, 1.0]], ['2, k, 13', [-0.337358, -1.01276, 1.0]], ['2, k, 14', [-0.379766, -1.41011, 1.0]], ['2, k, 15', [-0.377775, -1.48774, 1.0]], ['2, k, 16', [-0.167331, -0.547019, 1.0]], ['2, k, 17', [-0.0943462, -0.95848, 1.0]], ['2, k, 18', [-0.08466, -1.25381, 1.0]], ['2, k, 19', [-0.101949, -1.30048, 1.0]], ['2, k, 20', [-0.306303, -0.123338, 1.0]], ['2, k, 21', [-1.09184, 0.0571637, 1.0]], ['2, k, 22', [-1.01172, 0.0705274, 1.0]], ['2, k, 23', [-0.524281, 0.551235, 1.0]], ['2, k, 24', [-0.55831, 0.449434, 1.0]]]
[['2, k, 0', [-0.229425, -0.565004, 1.0]], ['2, k, 1', [-0.272709, -0.314199, 1.0]], ['2, k, 2', [-0.317076, -0.0628729, 1.0]], ['2, k, 3', [-0.343947, 0.106685, 1.0]], ['2, k, 4', [-0.462257, -0.110319, 1.0]], ['2, k, 5', [-0.672339, -0.163051, 1.0]], ['2, k, 6', [-0.879957, -0.124372, 1.0]], ['2, k, 7', [-1.03731, 0.0432111, 1.0]], ['2, k, 8', [-0.231135, -0.0267017, 1.0]], ['2, k, 9', [-0.280119, 0.24505, 1.0]], ['2, k, 10', [-0.459968, 0.463364, 1.0]], ['2, k, 11', [-0.496111, 0.493082, 1.0]], ['2, k, 12', [-0.28597, -0.568503, 1.0]], ['2, k, 13', [-0.337582, -1.01328, 1.0]], ['2, k, 14', [-0.379338, -1.41063, 1.0]], ['2, k, 15', [-0.376997, -1.48957, 1.0]], ['2, k, 16', [-0.167306, -0.547549, 1.0]], ['2, k, 17', [-0.0945378, -0.958928, 1.0]], ['2, k, 18', [-0.0849157, -1.25421, 1.0]], ['2, k, 19', [-0.102335, -1.30094, 1.0]], ['2, k, 20', [-0.306114, -0.124677, 1.0]], ['2, k, 21', [-1.10933, 0.0723725, 1.0]], ['2, k, 22', [-1.00124, 0.100402, 1.0]], ['2, k, 23', [-0.516462, 0.546165, 1.0]], ['2, k, 24', [-0.574134, 0.430842, 1.0]]]
[['2, k, 0', [-0.22957, -0.563208, 1.0]], ['2, k, 1', [-0.273322, -0.313617, 1.0]], ['2, k, 2', [-0.317871, -0.063643, 1.0]], ['2, k, 3', [-0.341795, 0.106121, 1.0]], ['2, k, 4', [-0.462315, -0.110251, 1.0]], ['2, k, 5', [-0.672375, -0.163313, 1.0]], ['2, k, 6', [-0.878146, -0.119768, 1.0]], ['2, k, 7', [-1.02939, 0.0556918, 1.0]], ['2, k, 8', [-0.231291, -0.0263367, 1.0]], ['2, k, 9', [-0.276145, 0.245329, 1.0]], ['2, k, 10', [-0.453658, 0.466567, 1.0]], ['2, k, 11', [-0.489926, 0.493404, 1.0]], ['2, k, 12', [-0.285934, -0.56651, 1.0]], ['2, k, 13', [-0.337667, -1.01317, 1.0]], ['2, k, 14', [-0.379908, -1.4106, 1.0]], ['2, k, 15', [-0.375958, -1.49016, 1.0]], ['2, k, 16', [-0.167625, -0.545615, 1.0]], ['2, k, 17', [-0.0960258, -0.950357, 1.0]], ['2, k, 18', [-0.0851306, -1.24553, 1.0]], ['2, k, 19', [-0.102299, -1.29262, 1.0]], ['2, k, 20', [-0.306802, -0.125091, 1.0]], ['2, k, 21', [-1.07845, 0.0957059, 1.0]], ['2, k, 22', [-0.975386, 0.125974, 1.0]], ['2, k, 23', [-0.512754, 0.557635, 1.0]], ['2, k, 24', [-0.56841, 0.42838, 1.0]]]
[['2, k, 0', [-0.229663, -0.566216, 1.0]], ['2, k, 1', [-0.273168, -0.314285, 1.0]], ['2, k, 2', [-0.317029, -0.0640824, 1.0]], ['2, k, 3', [-0.34322, 0.105216, 1.0]], ['2, k, 4', [-0.462415, -0.110191, 1.0]], ['2, k, 5', [-0.672774, -0.159893, 1.0]], ['2, k, 6', [-0.876203, -0.108352, 1.0]], ['2, k, 7', [-1.02159, 0.064249, 1.0]], ['2, k, 8', [-0.23129, -0.0263348, 1.0]], ['2, k, 9', [-0.271365, 0.245438, 1.0]], ['2, k, 10', [-0.444977, 0.471281, 1.0]], ['2, k, 11', [-0.46799, 0.507543, 1.0]], ['2, k, 12', [-0.286304, -0.569643, 1.0]], ['2, k, 13', [-0.337937, -1.01285, 1.0]], ['2, k, 14', [-0.380237, -1.41026, 1.0]], ['2, k, 15', [-0.375147, -1.48983, 1.0]], ['2, k, 16', [-0.167416, -0.54858, 1.0]], ['2, k, 17', [-0.0966069, -0.953197, 1.0]], ['2, k, 18', [-0.0848983, -1.24839, 1.0]], ['2, k, 19', [-0.101849, -1.29529, 1.0]], ['2, k, 20', [-0.306206, -0.125651, 1.0]], ['2, k, 21', [-1.06632, 0.104919, 1.0]], ['2, k, 22', [-0.967883, 0.135264, 1.0]], ['2, k, 23', [-0.493587, 0.562734, 1.0]], ['2, k, 24', [-0.537238, 0.45418, 1.0]]]
