[['2, k, 0', [-0.1782522, -0.1242533, 1.0]], ['2, k, 1', [-0.177474, 0.1173386, 1.0]], ['2, k, 2', [-0.1757341, 0.3544066, 1.0]], ['2, k, 3', [-0.1741115, 0.4800828, 1.0]], ['2, k, 4', [-0.3073313, 0.2524922, 1.0]], ['2, k, 5', [-0.2437396, 0.03393488, 1.0]], ['2, k, 6', [-0.1613876, -0.1344355, 1.0]], ['2, k, 7', [-0.1264617, -0.1576334, 1.0]], ['2, k, 8', [-0.02804455, 0.2621499, 1.0]], ['2, k, 9', [-0.05172156, 0.05600919, 1.0]], ['2, k, 10', [-0.0989804, -0.1039117, 1.0]], ['2, k, 11', [-0.1256436, -0.1464087, 1.0]], ['2, k, 12', [-0.2429723, -0.1215686, 1.0]], ['2, k, 13', [-0.2672176, -0.2634616, 1.0]], ['2, k, 14', [-0.2535304, -0.6040452, 1.0]], ['2, k, 15', [-0.2483719, -0.6648835, 1.0]], ['2, k, 16', [-0.1097379, -0.1239906, 1.0]], ['2, k, 17', [0.0265439, -0.2604204, 1.0]], ['2, k, 18', [0.01373247, -0.6010125, 1.0]], ['2, k, 19', [0.02440991, -0.6649289, 1.0]], ['2, k, 20', [-0.1765461, 0.2958603, 1.0]], ['2, k, 21', [-0.1210914, -0.2206538, 1.0]], ['2, k, 22', [-0.1124832, -0.1380003, 1.0]], ['2, k, 23', [-0.1221166, -0.2164495, 1.0]], ['2, k, 24', [-0.1086192, -0.1554037, 1.0]]]
[['2, k, 0', [-0.1742376, -0.05284839, 1.0]], ['2, k, 1', [-0.1763472, 0.1800739, 1.0]], ['2, k, 2', [-0.1770964, 0.4061947, 1.0]], ['2, k, 3', [-0.1306044, 0.5201765, 1.0]], ['2, k, 4', [-0.3023427, 0.3366288, 1.0]], ['2, k, 5', [-0.256179, 0.4698546, 1.0]], ['2, k, 6', [-0.1544608, 0.6008471, 1.0]], ['2, k, 7', [-0.1266336, 0.6309128, 1.0]], ['2, k, 8', [-0.04140423, 0.3894477, 1.0]], ['2, k, 9', [-0.03571336, 0.4892598, 1.0]], ['2, k, 10', [-0.09762363, 0.6042876, 1.0]], ['2, k, 11', [-0.1251265, 0.6267164, 1.0]], ['2, k, 12', [-0.2346513, -0.05385315, 1.0]], ['2, k, 13', [-0.2683127, -0.2572242, 1.0]], ['2, k, 14', [-0.2522233, -0.6022371, 1.0]], ['2, k, 15', [-0.2490482, -0.6646149, 1.0]], ['2, k, 16', [-0.1101034, -0.0507894, 1.0]], ['2, k, 17', [0.02767481, -0.2561592, 1.0]], ['2, k, 18', [0.02128669, -0.5976618, 1.0]], ['2, k, 19', [0.03194764, -0.6628768, 1.0]], ['2, k, 20', [-0.176712, 0.3504871, 1.0]], ['2, k, 21', [-0.1200044, 0.6800879, 1.0]], ['2, k, 22', [-0.1606934, 0.620341, 1.0]], ['2, k, 23', [-0.1289471, 0.677961, 1.0]], ['2, k, 24', [-0.1584294, 0.6097249, 1.0]]]
[['2, k, 0', [-0.1729888, -0.06420484, 1.0]], ['2, k, 1', [-0.1754695, 0.1778046, 1.0]], ['2, k, 2', [-0.1764239, 0.4068893, 1.0]], ['2, k, 3', [-0.1272184, 0.518156, 1.0]], ['2, k, 4', [-0.3022944, 0.3314554, 1.0]], ['2, k, 5', [-0.2547433, 0.448605, 1.0]], ['2, k, 6', [-0.154356, 0.5396862, 1.0]], ['2, k, 7', [-0.1242167, 0.594493, 1.0]], ['2, k, 8', [-0.04148791, 0.3754299, 1.0]], ['2, k, 9', [-0.03435142, 0.460011, 1.0]], ['2, k, 10', [-0.09919821, 0.5515602, 1.0]], ['2, k, 11', [-0.1236151, 0.582402, 1.0]], ['2, k, 12', [-0.2349522, -0.06512164, 1.0]], ['2, k, 13', [-0.2686783, -0.2594455, 1.0]], ['2, k, 14', [-0.2519281, -0.6026562, 1.0]], ['2, k, 15', [-0.248327, -0.6659734, 1.0]], ['2, k, 16', [-0.1072288, -0.06213222, 1.0]], ['2, k, 17', [0.02872824, -0.2581056, 1.0]], ['2, k, 18', [0.02134342, -0.5991378, 1.0]], ['2, k, 19', [0.03261784, -0.6643441, 1.0]], ['2, k, 20', [-0.1762945, 0.3505878, 1.0]], ['2, k, 21', [-0.1140032, 0.6399065, 1.0]], ['2, k, 22', [-0.1518542, 0.599362, 1.0]], ['2, k, 23', [-0.1286736, 0.6291826, 1.0]], ['2, k, 24', [-0.1534618, 0.5619701, 1.0]]]
[['2, k, 0', [-0.1714547, -0.07862457, 1.0]], ['2, k, 1', [-0.1746717, 0.1696445, 1.0]], ['2, k, 2', [-0.1763796, 0.4059463, 1.0]], ['2, k, 3', [-0.1345628, 0.5108329, 1.0]], ['2, k, 4', [-0.2978232, 0.3053282, 1.0]], ['2, k, 5', [-0.2729411, 0.4145674, 1.0]], ['2, k, 6', [-0.1678821, 0.5105513, 1.0]], ['2, k, 7', [-0.1255632, 0.5377749, 1.0]], ['2, k, 8', [-0.04215346, 0.3694599, 1.0]], ['2, k, 9', [-0.03286033, 0.4350703, 1.0]], ['2, k, 10', [-0.09677383, 0.5225021, 1.0]], ['2, k, 11', [-0.1249266, 0.5428688, 1.0]], ['2, k, 12', [-0.2344725, -0.08098154, 1.0]], ['2, k, 13', [-0.2687844, -0.2595942, 1.0]], ['2, k, 14', [-0.2513167, -0.6036474, 1.0]], ['2, k, 15', [-0.2482455, -0.6660438, 1.0]], ['2, k, 16', [-0.1047961, -0.07476101, 1.0]], ['2, k, 17', [0.02876531, -0.2581315, 1.0]], ['2, k, 18', [0.02143365, -0.5990044, 1.0]], ['2, k, 19', [0.03260347, -0.6643366, 1.0]], ['2, k, 20', [-0.1761471, 0.3484927, 1.0]], ['2, k, 21', [-0.1065658, 0.5730003, 1.0]], ['2, k, 22', [-0.1537555, 0.5399348, 1.0]], ['2, k, 23', [-0.1194194, 0.5860693, 1.0]], ['2, k, 24', [-0.1449612, 0.5668606, 1.0]]]
[['2, k, 0', [-0.1716925, -0.09229244, 1.0]], ['2, k, 1', [-0.1707496, 0.1521799, 1.0]], ['2, k, 2', [-0.1685697, 0.3904938, 1.0]], ['2, k, 3', [-0.147933, 0.4976324, 1.0]], ['2, k, 4', [-0.298719, 0.2803668, 1.0]], ['2, k, 5', [-0.2752812, 0.3841737, 1.0]], ['2, k, 6', [-0.1547702, 0.4714451, 1.0]], ['2, k, 7', [-0.1220172, 0.4937522, 1.0]], ['2, k, 8', [-0.03460322, 0.3478634, 1.0]], ['2, k, 9', [-0.03110233, 0.40048, 1.0]], ['2, k, 10', [-0.08765378, 0.4742852, 1.0]], ['2, k, 11', [-0.1200683, 0.4967559, 1.0]], ['2, k, 12', [-0.2358198, -0.09422748, 1.0]], ['2, k, 13', [-0.2688538, -0.2601261, 1.0]], ['2, k, 14', [-0.2513744, -0.6037865, 1.0]], ['2, k, 15', [-0.2479324, -0.6662225, 1.0]], ['2, k, 16', [-0.1038416, -0.08841397, 1.0]], ['2, k, 17', [0.02881216, -0.2581267, 1.0]], ['2, k, 18', [0.0212118, -0.5995118, 1.0]], ['2, k, 19', [0.02125086, -0.66383, 1.0]], ['2, k, 20', [-0.1691732, 0.3317392, 1.0]], ['2, k, 21', [-0.1085348, 0.5270894, 1.0]], ['2, k, 22', [-0.1443469, 0.5175124, 1.0]], ['2, k, 23', [-0.1184637, 0.5421703, 1.0]], ['2, k, 24', [-0.1470989, 0.4831893, 1.0]]]
[['2, k, 0', [-0.1762619, -0.1101194, 1.0]], ['2, k, 1', [-0.172859, 0.1463934, 1.0]], ['2, k, 2', [-0.1691735, 0.3901563, 1.0]], ['2, k, 3', [-0.1654487, 0.5004251, 1.0]], ['2, k, 4', [-0.2971123, 0.2731938, 1.0]], ['2, k, 5', [-0.2594222, 0.3640369, 1.0]], ['2, k, 6', [-0.1473168, 0.4225589, 1.0]], ['2, k, 7', [-0.1206914, 0.4401537, 1.0]], ['2, k, 8', [-0.04439674, 0.3189222, 1.0]], ['2, k, 9', [-0.03928185, 0.375506, 1.0]], ['2, k, 10', [-0.09024272, 0.4273124, 1.0]], ['2, k, 11', [-0.1201563, 0.4472217, 1.0]], ['2, k, 12', [-0.2415917, -0.1105349, 1.0]], ['2, k, 13', [-0.2689304, -0.2602373, 1.0]], ['2, k, 14', [-0.251327, -0.6037699, 1.0]], ['2, k, 15', [-0.2480255, -0.6664681, 1.0]], ['2, k, 16', [-0.1070191, -0.1074589, 1.0]], ['2, k, 17', [0.02892255, -0.2581464, 1.0]], ['2, k, 18', [0.02139802, -0.5993454, 1.0]], ['2, k, 19', [0.02276085, -0.6618861, 1.0]], ['2, k, 20', [-0.1700761, 0.3306804, 1.0]], ['2, k, 21', [-0.1046547, 0.4684868, 1.0]], ['2, k, 22', [-0.1398057, 0.462407, 1.0]], ['2, k, 23', [-0.1163444, 0.4860677, 1.0]], ['2, k, 24', [-0.1449657, 0.4689953, 1.0]]]
[['2, k, 0', [-0.1814162, -0.1386762, 1.0]], ['2, k, 1', [-0.1742464, 0.0998393, 1.0]], ['2, k, 2', [-0.1649732, 0.3379029, 1.0]], ['2, k, 3', [-0.1717772, 0.4544556, 1.0]], ['2, k, 4', [-0.299358, 0.2488496, 1.0]], ['2, k, 5', [-0.2796578, 0.3198904, 1.0]], ['2, k, 6', [-0.1470965, 0.3876689, 1.0]], ['2, k, 7', [-0.1172269, 0.3930568, 1.0]], ['2, k, 8', [-0.05770757, 0.2433646, 1.0]], ['2, k, 9', [-0.02944262, 0.3260766, 1.0]], ['2, k, 10', [-0.0842415, 0.3859645, 1.0]], ['2, k, 11', [-0.1153036, 0.3950257, 1.0]], ['2, k, 12', [-0.2476735, -0.1373377, 1.0]], ['2, k, 13', [-0.2690176, -0.2602025, 1.0]], ['2, k, 14', [-0.2515549, -0.6032941, 1.0]], ['2, k, 15', [-0.2482764, -0.6664742, 1.0]], ['2, k, 16', [-0.1111154, -0.1370066, 1.0]], ['2, k, 17', [0.02899369, -0.2581603, 1.0]], ['2, k, 18', [0.02145778, -0.5995187, 1.0]], ['2, k, 19', [0.02640024, -0.6625052, 1.0]], ['2, k, 20', [-0.1674127, 0.2785255, 1.0]], ['2, k, 21', [-0.1010487, 0.412539, 1.0]], ['2, k, 22', [-0.1389127, 0.4052891, 1.0]], ['2, k, 23', [-0.1131289, 0.4194619, 1.0]], ['2, k, 24', [-0.146931, 0.3774328, 1.0]]]
[['2, k, 0', [-0.1813768, -0.1389747, 1.0]], ['2, k, 1', [-0.1744023, 0.1007267, 1.0]], ['2, k, 2', [-0.166383, 0.3413191, 1.0]], ['2, k, 3', [-0.1866041, 0.497256, 1.0]], ['2, k, 4', [-0.299718, 0.249823, 1.0]], ['2, k, 5', [-0.3010212, 0.3080179, 1.0]], ['2, k, 6', [-0.1501746, 0.3165975, 1.0]], ['2, k, 7', [-0.1193709, 0.3398341, 1.0]], ['2, k, 8', [-0.05709213, 0.2451959, 1.0]], ['2, k, 9', [-0.02930665, 0.3106934, 1.0]], ['2, k, 10', [-0.08694562, 0.3415039, 1.0]], ['2, k, 11', [-0.1146104, 0.3518065, 1.0]], ['2, k, 12', [-0.2477673, -0.1376658, 1.0]], ['2, k, 13', [-0.2690099, -0.260569, 1.0]], ['2, k, 14', [-0.2516417, -0.6032076, 1.0]], ['2, k, 15', [-0.2491736, -0.6655385, 1.0]], ['2, k, 16', [-0.110937, -0.1373137, 1.0]], ['2, k, 17', [0.02912124, -0.2583048, 1.0]], ['2, k, 18', [0.02163699, -0.5998008, 1.0]], ['2, k, 19', [0.0276158, -0.6644261, 1.0]], ['2, k, 20', [-0.1684171, 0.2814047, 1.0]], ['2, k, 21', [-0.1002011, 0.3571041, 1.0]], ['2, k, 22', [-0.1415682, 0.346718, 1.0]], ['2, k, 23', [-0.1098209, 0.3648368, 1.0]], ['2, k, 24', [-0.1281329, 0.3887344, 1.0]]]
[['2, k, 0', [-0.1821875, -0.1408411, 1.0]], ['2, k, 1', [-0.1947959, 0.1204774, 1.0]], ['2, k, 2', [-0.2171774, 0.3970605, 1.0]], ['2, k, 3', [-0.1843125, 0.5020698, 1.0]], ['2, k, 4', [-0.3009148, 0.250998, 1.0]], ['2, k, 5', [-0.30307, 0.287203, 1.0]], ['2, k, 6', [-0.1538955, 0.2777504, 1.0]], ['2, k, 7', [-0.1295853, 0.289337, 1.0]], ['2, k, 8', [-0.05798616, 0.2461292, 1.0]], ['2, k, 9', [-0.0129874, 0.2924716, 1.0]], ['2, k, 10', [-0.07983605, 0.2833043, 1.0]], ['2, k, 11', [-0.1160347, 0.2993092, 1.0]], ['2, k, 12', [-0.250503, -0.1399188, 1.0]], ['2, k, 13', [-0.2690362, -0.260708, 1.0]], ['2, k, 14', [-0.2516011, -0.6025855, 1.0]], ['2, k, 15', [-0.2492171, -0.6653185, 1.0]], ['2, k, 16', [-0.1104708, -0.1393282, 1.0]], ['2, k, 17', [0.02919724, -0.2583163, 1.0]], ['2, k, 18', [0.02172182, -0.5999551, 1.0]], ['2, k, 19', [0.02787565, -0.6643979, 1.0]], ['2, k, 20', [-0.2135438, 0.3304752, 1.0]], ['2, k, 21', [-0.09576639, 0.2917379, 1.0]], ['2, k, 22', [-0.1319975, 0.3296586, 1.0]], ['2, k, 23', [-0.11162, 0.3116808, 1.0]], ['2, k, 24', [-0.1255424, 0.3315924, 1.0]]]
[['2, k, 0', [-0.1821286, -0.1404543, 1.0]], ['2, k, 1', [-0.1942736, 0.1206385, 1.0]], ['2, k, 2', [-0.2056947, 0.3838958, 1.0]], ['2, k, 3', [-0.1781426, 0.4924275, 1.0]], ['2, k, 4', [-0.3044923, 0.2622984, 1.0]], ['2, k, 5', [-0.3020972, 0.2652088, 1.0]], ['2, k, 6', [-0.151152, 0.2433308, 1.0]], ['2, k, 7', [-0.1211568, 0.2510176, 1.0]], ['2, k, 8', [-0.04833856, 0.3030623, 1.0]], ['2, k, 9', [-0.04195899, 0.2430919, 1.0]], ['2, k, 10', [-0.1137709, 0.2397332, 1.0]], ['2, k, 11', [-0.1162766, 0.2462675, 1.0]], ['2, k, 12', [-0.2506871, -0.1395509, 1.0]], ['2, k, 13', [-0.2691031, -0.260939, 1.0]], ['2, k, 14', [-0.2516247, -0.6026281, 1.0]], ['2, k, 15', [-0.2494165, -0.6653591, 1.0]], ['2, k, 16', [-0.1099451, -0.1385898, 1.0]], ['2, k, 17', [0.02942326, -0.2582791, 1.0]], ['2, k, 18', [0.02185434, -0.6009182, 1.0]], ['2, k, 19', [0.02894335, -0.6658692, 1.0]], ['2, k, 20', [-0.2047191, 0.3213722, 1.0]], ['2, k, 21', [-0.09610065, 0.2427324, 1.0]], ['2, k, 22', [-0.113144, 0.2895755, 1.0]], ['2, k, 23', [-0.1044641, 0.2419505, 1.0]], ['2, k, 24', [-0.140245, 0.2578183, 1.0]]]
[['2, k, 0', [-0.1828311, -0.1397436, 1.0]], ['2, k, 1', [-0.1930784, 0.1203548, 1.0]], ['2, k, 2', [-0.1964208, 0.3759003, 1.0]], ['2, k, 3', [-0.1793677, 0.4863341, 1.0]], ['2, k, 4', [-0.3045885, 0.2724285, 1.0]], ['2, k, 5', [-0.268226, 0.1925694, 1.0]], ['2, k, 6', [-0.1499775, 0.1542948, 1.0]], ['2, k, 7', [-0.1169731, 0.1651669, 1.0]], ['2, k, 8', [-0.04779852, 0.3049951, 1.0]], ['2, k, 9', [-0.03982172, 0.2509271, 1.0]], ['2, k, 10', [-0.09314119, 0.167059, 1.0]], ['2, k, 11', [-0.1112633, 0.1608236, 1.0]], ['2, k, 12', [-0.2524934, -0.1378294, 1.0]], ['2, k, 13', [-0.2691071, -0.2610965, 1.0]], ['2, k, 14', [-0.2516598, -0.6026075, 1.0]], ['2, k, 15', [-0.2444606, -0.6698701, 1.0]], ['2, k, 16', [-0.1101895, -0.1381693, 1.0]], ['2, k, 17', [0.02959152, -0.2579985, 1.0]], ['2, k, 18', [0.02182988, -0.60094, 1.0]], ['2, k, 19', [0.01766242, -0.6635262, 1.0]], ['2, k, 20', [-0.1966355, 0.3144225, 1.0]], ['2, k, 21', [-0.09388208, 0.1428989, 1.0]], ['2, k, 22', [-0.08715483, 0.1764651, 1.0]], ['2, k, 23', [-0.1034026, 0.1298254, 1.0]], ['2, k, 24', [-0.128674, 0.1309214, 1.0]]]
[['2, k, 0', [-0.1876416, -0.125648, 1.0]], ['2, k, 1', [-0.1919197, 0.1227942, 1.0]], ['2, k, 2', [-0.192727, 0.3738167, 1.0]], ['2, k, 3', [-0.1796307, 0.4844722, 1.0]], ['2, k, 4', [-0.3080126, 0.2926234, 1.0]], ['2, k, 5', [-0.2920389, 0.1699654, 1.0]], ['2, k, 6', [-0.1629071, 0.1162622, 1.0]], ['2, k, 7', [-0.1185543, 0.1233855, 1.0]], ['2, k, 8', [-0.04722369, 0.3046986, 1.0]], ['2, k, 9', [-0.04094076, 0.2475403, 1.0]], ['2, k, 10', [-0.09276695, 0.1608618, 1.0]], ['2, k, 11', [-0.1111476, 0.1137432, 1.0]], ['2, k, 12', [-0.2584477, -0.1142432, 1.0]], ['2, k, 13', [-0.2691002, -0.261104, 1.0]], ['2, k, 14', [-0.2520024, -0.602068, 1.0]], ['2, k, 15', [-0.2475368, -0.6674433, 1.0]], ['2, k, 16', [-0.1146171, -0.1282843, 1.0]], ['2, k, 17', [0.02963304, -0.2579562, 1.0]], ['2, k, 18', [0.02194484, -0.6006491, 1.0]], ['2, k, 19', [0.02008677, -0.6619625, 1.0]], ['2, k, 20', [-0.1936715, 0.31329, 1.0]], ['2, k, 21', [-0.09521399, 0.09887098, 1.0]], ['2, k, 22', [-0.09411727, 0.1405416, 1.0]], ['2, k, 23', [-0.1032799, 0.07525362, 1.0]], ['2, k, 24', [-0.1334873, 0.1125754, 1.0]]]
[['2, k, 0', [-0.1880905, -0.1259063, 1.0]], ['2, k, 1', [-0.1915694, 0.1228347, 1.0]], ['2, k, 2', [-0.1909051, 0.3728826, 1.0]], ['2, k, 3', [-0.1796807, 0.483762, 1.0]], ['2, k, 4', [-0.3077829, 0.2943863, 1.0]], ['2, k, 5', [-0.2798319, 0.1598422, 1.0]], ['2, k, 6', [-0.1541459, 0.06994443, 1.0]], ['2, k, 7', [-0.1169118, 0.07475431, 1.0]], ['2, k, 8', [-0.04356794, 0.3028561, 1.0]], ['2, k, 9', [-0.0377785, 0.2286494, 1.0]], ['2, k, 10', [-0.09274, 0.09830337, 1.0]], ['2, k, 11', [-0.1106774, 0.07323349, 1.0]], ['2, k, 12', [-0.2585358, -0.114831, 1.0]], ['2, k, 13', [-0.2691495, -0.2610894, 1.0]], ['2, k, 14', [-0.2518935, -0.6019717, 1.0]], ['2, k, 15', [-0.2479152, -0.6671998, 1.0]], ['2, k, 16', [-0.116388, -0.1302553, 1.0]], ['2, k, 17', [0.02960847, -0.25779, 1.0]], ['2, k, 18', [0.02205267, -0.6004572, 1.0]], ['2, k, 19', [0.02416607, -0.6621667, 1.0]], ['2, k, 20', [-0.1919404, 0.3123314, 1.0]], ['2, k, 21', [-0.0952796, 0.03158984, 1.0]], ['2, k, 22', [-0.09386775, 0.096001, 1.0]], ['2, k, 23', [-0.1038443, 0.02088672, 1.0]], ['2, k, 24', [-0.1320549, 0.05615919, 1.0]]]
[['2, k, 0', [-0.1869806, -0.1159748, 1.0]], ['2, k, 1', [-0.1899025, 0.125746, 1.0]], ['2, k, 2', [-0.189567, 0.3716652, 1.0]], ['2, k, 3', [-0.1796738, 0.4830157, 1.0]], ['2, k, 4', [-0.3077258, 0.291606, 1.0]], ['2, k, 5', [-0.2606298, 0.1281842, 1.0]], ['2, k, 6', [-0.1378947, 0.04962706, 1.0]], ['2, k, 7', [-0.1214484, 0.04013029, 1.0]], ['2, k, 8', [-0.03983858, 0.2995009, 1.0]], ['2, k, 9', [-0.04647126, 0.1498196, 1.0]], ['2, k, 10', [-0.08305006, 0.03896111, 1.0]], ['2, k, 11', [-0.1113788, 0.03083517, 1.0]], ['2, k, 12', [-0.2540236, -0.1096798, 1.0]], ['2, k, 13', [-0.2691513, -0.2612399, 1.0]], ['2, k, 14', [-0.2517073, -0.6016609, 1.0]], ['2, k, 15', [-0.2480859, -0.6668184, 1.0]], ['2, k, 16', [-0.1184469, -0.1130141, 1.0]], ['2, k, 17', [0.02964928, -0.2573686, 1.0]], ['2, k, 18', [0.02186416, -0.6008832, 1.0]], ['2, k, 19', [0.02936163, -0.6635919, 1.0]], ['2, k, 20', [-0.1906787, 0.311806, 1.0]], ['2, k, 21', [-0.1018262, 0.005065581, 1.0]], ['2, k, 22', [-0.0955654, 0.0621355, 1.0]], ['2, k, 23', [-0.1054366, -0.01773388, 1.0]], ['2, k, 24', [-0.137021, 0.03146167, 1.0]]]
[['2, k, 0', [-0.1863153, -0.1140607, 1.0]], ['2, k, 1', [-0.1882377, 0.1277614, 1.0]], ['2, k, 2', [-0.187883, 0.3714821, 1.0]], ['2, k, 3', [-0.1792205, 0.4827565, 1.0]], ['2, k, 4', [-0.3090872, 0.2878323, 1.0]], ['2, k, 5', [-0.2707349, 0.1239989, 1.0]], ['2, k, 6', [-0.1596977, 0.004050459, 1.0]], ['2, k, 7', [-0.1195182, 0.002813518, 1.0]], ['2, k, 8', [-0.03841227, 0.2977605, 1.0]], ['2, k, 9', [-0.04299513, 0.1459889, 1.0]], ['2, k, 10', [-0.08172142, 0.02884314, 1.0]], ['2, k, 11', [-0.1138755, -0.003605702, 1.0]], ['2, k, 12', [-0.2525531, -0.1090416, 1.0]], ['2, k, 13', [-0.2693459, -0.2614605, 1.0]], ['2, k, 14', [-0.2520036, -0.6014608, 1.0]], ['2, k, 15', [-0.2482158, -0.6663492, 1.0]], ['2, k, 16', [-0.118239, -0.1112375, 1.0]], ['2, k, 17', [0.02966771, -0.2569446, 1.0]], ['2, k, 18', [0.02198474, -0.5995921, 1.0]], ['2, k, 19', [0.02890472, -0.662546, 1.0]], ['2, k, 20', [-0.1888565, 0.3119292, 1.0]], ['2, k, 21', [-0.1018836, -0.03403083, 1.0]], ['2, k, 22', [-0.09585737, 0.02483105, 1.0]], ['2, k, 23', [-0.1067536, -0.05077583, 1.0]], ['2, k, 24', [-0.138365, -0.006918706, 1.0]]]
[['2, k, 0', [-0.1861281, -0.1129447, 1.0]], ['2, k, 1', [-0.1876465, 0.1284815, 1.0]], ['2, k, 2', [-0.1870001, 0.370965, 1.0]], ['2, k, 3', [-0.1787218, 0.483457, 1.0]], ['2, k, 4', [-0.3103165, 0.2850968, 1.0]], ['2, k, 5', [-0.2784106, 0.1130598, 1.0]], ['2, k, 6', [-0.1670964, -0.02359215, 1.0]], ['2, k, 7', [-0.1199859, -0.03426841, 1.0]], ['2, k, 8', [-0.03706834, 0.2951331, 1.0]], ['2, k, 9', [-0.02543664, 0.1320674, 1.0]], ['2, k, 10', [-0.08185915, 0.008926765, 1.0]], ['2, k, 11', [-0.1153736, -0.03521021, 1.0]], ['2, k, 12', [-0.2517717, -0.108509, 1.0]], ['2, k, 13', [-0.2695605, -0.2615356, 1.0]], ['2, k, 14', [-0.2511243, -0.6033214, 1.0]], ['2, k, 15', [-0.2475947, -0.6668229, 1.0]], ['2, k, 16', [-0.1183834, -0.1106521, 1.0]], ['2, k, 17', [0.02973899, -0.2573221, 1.0]], ['2, k, 18', [0.02197066, -0.5998276, 1.0]], ['2, k, 19', [0.02891261, -0.663958, 1.0]], ['2, k, 20', [-0.1879885, 0.311666, 1.0]], ['2, k, 21', [-0.1082555, -0.08562554, 1.0]], ['2, k, 22', [-0.09642138, -0.01807795, 1.0]], ['2, k, 23', [-0.1087439, -0.08404327, 1.0]], ['2, k, 24', [-0.1368779, -0.02371871, 1.0]]]
[['2, k, 0', [-0.1860798, -0.1128049, 1.0]], ['2, k, 1', [-0.1872896, 0.1286817, 1.0]], ['2, k, 2', [-0.1861665, 0.3703856, 1.0]], ['2, k, 3', [-0.1777503, 0.4847211, 1.0]], ['2, k, 4', [-0.3116584, 0.2829261, 1.0]], ['2, k, 5', [-0.2885732, 0.08755571, 1.0]], ['2, k, 6', [-0.1690657, -0.03944037, 1.0]], ['2, k, 7', [-0.1219175, -0.06436865, 1.0]], ['2, k, 8', [-0.03459518, 0.2909563, 1.0]], ['2, k, 9', [-0.02721962, 0.119944, 1.0]], ['2, k, 10', [-0.0924492, -0.0299708, 1.0]], ['2, k, 11', [-0.1166872, -0.06158489, 1.0]], ['2, k, 12', [-0.2511604, -0.1086227, 1.0]], ['2, k, 13', [-0.2695765, -0.2616127, 1.0]], ['2, k, 14', [-0.2512575, -0.6035315, 1.0]], ['2, k, 15', [-0.2481541, -0.6661808, 1.0]], ['2, k, 16', [-0.1185077, -0.1105958, 1.0]], ['2, k, 17', [0.03013554, -0.2582073, 1.0]], ['2, k, 18', [0.02213462, -0.5996832, 1.0]], ['2, k, 19', [0.02948639, -0.6637388, 1.0]], ['2, k, 20', [-0.187167, 0.3112548, 1.0]], ['2, k, 21', [-0.1111777, -0.1126975, 1.0]], ['2, k, 22', [-0.1004286, -0.04017989, 1.0]], ['2, k, 23', [-0.1143053, -0.1134918, 1.0]], ['2, k, 24', [-0.1455427, -0.05478297, 1.0]]]
[['2, k, 0', [-0.1862164, -0.1128665, 1.0]], ['2, k, 1', [-0.1871398, 0.128811, 1.0]], ['2, k, 2', [-0.1858309, 0.3702878, 1.0]], ['2, k, 3', [-0.177691, 0.4860063, 1.0]], ['2, k, 4', [-0.3120936, 0.2814608, 1.0]], ['2, k, 5', [-0.2854432, 0.08468208, 1.0]], ['2, k, 6', [-0.1627816, -0.08828104, 1.0]], ['2, k, 7', [-0.1268155, -0.09780299, 1.0]], ['2, k, 8', [-0.03282758, 0.2864124, 1.0]], ['2, k, 9', [-0.02810103, 0.1129633, 1.0]], ['2, k, 10', [-0.09302329, -0.045037, 1.0]], ['2, k, 11', [-0.1215982, -0.08807275, 1.0]], ['2, k, 12', [-0.2508987, -0.1088493, 1.0]], ['2, k, 13', [-0.2695856, -0.2618963, 1.0]], ['2, k, 14', [-0.2511512, -0.6040741, 1.0]], ['2, k, 15', [-0.2481354, -0.6662217, 1.0]], ['2, k, 16', [-0.1190283, -0.1109512, 1.0]], ['2, k, 17', [0.03041954, -0.2586356, 1.0]], ['2, k, 18', [0.02211821, -0.5997086, 1.0]], ['2, k, 19', [0.02982038, -0.6634966, 1.0]], ['2, k, 20', [-0.1868136, 0.3111752, 1.0]], ['2, k, 21', [-0.115215, -0.1331729, 1.0]], ['2, k, 22', [-0.1103449, -0.08225912, 1.0]], ['2, k, 23', [-0.1193686, -0.1402361, 1.0]], ['2, k, 24', [-0.1517824, -0.07585755, 1.0]]]
