[['2, k, 0', [-0.268543, -0.228036, 1.0]], ['2, k, 1', [-0.267747, 0.117565, 1.0]], ['2, k, 2', [-0.265329, 0.452988, 1.0]], ['2, k, 3', [-0.273611, 0.608537, 1.0]], ['2, k, 4', [-0.433371, 0.352645, 1.0]], ['2, k, 5', [-0.521733, 0.276752, 1.0]], ['2, k, 6', [-0.550421, 0.217402, 1.0]], ['2, k, 7', [-0.559632, 0.139313, 1.0]], ['2, k, 8', [-0.115569, 0.362769, 1.0]], ['2, k, 9', [-0.0394471, 0.309369, 1.0]], ['2, k, 10', [-0.00486161, 0.243244, 1.0]], ['2, k, 11', [0.00851284, 0.223453, 1.0]], ['2, k, 12', [-0.336957, -0.226791, 1.0]], ['2, k, 13', [-0.356317, -0.619574, 1.0]], ['2, k, 14', [-0.380525, -1.00203, 1.0]], ['2, k, 15', [-0.408447, -1.05859, 1.0]], ['2, k, 16', [-0.191882, -0.222298, 1.0]], ['2, k, 17', [-0.15678, -0.641055, 1.0]], ['2, k, 18', [-0.135374, -1.00726, 1.0]], ['2, k, 19', [-0.128906, -1.06152, 1.0]], ['2, k, 20', [-0.266214, 0.370592, 1.0]], ['2, k, 21', [-0.517298, 0.0906238, 1.0]], ['2, k, 22', [-0.489835, 0.141056, 1.0]], ['2, k, 23', [-0.00132411, 0.179132, 1.0]], ['2, k, 24', [-0.0216957, 0.232333, 1.0]]]
[['2, k, 0', [-0.292294, -0.194212, 1.0]], ['2, k, 1', [-0.275729, 0.169638, 1.0]], ['2, k, 2', [-0.260149, 0.521929, 1.0]], ['2, k, 3', [-0.292232, 0.669634, 1.0]], ['2, k, 4', [-0.451373, 0.360682, 1.0]], ['2, k, 5', [-0.678744, 0.417871, 1.0]], ['2, k, 6', [-0.732775, 0.432641, 1.0]], ['2, k, 7', [-0.83484, 0.44973, 1.0]], ['2, k, 8', [-0.180493, 0.348535, 1.0]], ['2, k, 9', [-0.452247, 0.387607, 1.0]], ['2, k, 10', [-0.709017, 0.431815, 1.0]], ['2, k, 11', [-0.809695, 0.449381, 1.0]], ['2, k, 12', [-0.339523, -0.186993, 1.0]], ['2, k, 13', [-0.363102, -0.653468, 1.0]], ['2, k, 14', [-0.38847, -1.00132, 1.0]], ['2, k, 15', [-0.412143, -1.05352, 1.0]], ['2, k, 16', [-0.236237, -0.195804, 1.0]], ['2, k, 17', [-0.240785, -0.65727, 1.0]], ['2, k, 18', [-0.137674, -1.00767, 1.0]], ['2, k, 19', [-0.134652, -1.06903, 1.0]], ['2, k, 20', [-0.264693, 0.435483, 1.0]], ['2, k, 21', [-0.878905, 0.431902, 1.0]], ['2, k, 22', [-0.762514, 0.433511, 1.0]], ['2, k, 23', [-0.881774, 0.453587, 1.0]], ['2, k, 24', [-0.831791, 0.456986, 1.0]]]
[['2, k, 0', [-0.29272, -0.19412, 1.0]], ['2, k, 1', [-0.275811, 0.169648, 1.0]], ['2, k, 2', [-0.259798, 0.521915, 1.0]], ['2, k, 3', [-0.291733, 0.669649, 1.0]], ['2, k, 4', [-0.451025, 0.360671, 1.0]], ['2, k, 5', [-0.678425, 0.417867, 1.0]], ['2, k, 6', [-0.732509, 0.432704, 1.0]], ['2, k, 7', [-0.834659, 0.451439, 1.0]], ['2, k, 8', [-0.180493, 0.348559, 1.0]], ['2, k, 9', [-0.452407, 0.387957, 1.0]], ['2, k, 10', [-0.708539, 0.432136, 1.0]], ['2, k, 11', [-0.809802, 0.451057, 1.0]], ['2, k, 12', [-0.339806, -0.18667, 1.0]], ['2, k, 13', [-0.363048, -0.653525, 1.0]], ['2, k, 14', [-0.388728, -1.00042, 1.0]], ['2, k, 15', [-0.412121, -1.05331, 1.0]], ['2, k, 16', [-0.23673, -0.1959, 1.0]], ['2, k, 17', [-0.240418, -0.657671, 1.0]], ['2, k, 18', [-0.137685, -1.00771, 1.0]], ['2, k, 19', [-0.13462, -1.069, 1.0]], ['2, k, 20', [-0.264429, 0.435477, 1.0]], ['2, k, 21', [-0.873693, 0.430804, 1.0]], ['2, k, 22', [-0.770789, 0.452698, 1.0]], ['2, k, 23', [-0.88377, 0.454113, 1.0]], ['2, k, 24', [-0.838219, 0.457923, 1.0]]]
[['2, k, 0', [-0.291113, -0.19367, 1.0]], ['2, k, 1', [-0.275216, 0.169672, 1.0]], ['2, k, 2', [-0.259299, 0.521749, 1.0]], ['2, k, 3', [-0.291388, 0.669488, 1.0]], ['2, k, 4', [-0.450531, 0.360508, 1.0]], ['2, k, 5', [-0.677956, 0.417717, 1.0]], ['2, k, 6', [-0.737178, 0.430462, 1.0]], ['2, k, 7', [-0.834803, 0.450074, 1.0]], ['2, k, 8', [-0.180647, 0.34866, 1.0]], ['2, k, 9', [-0.452519, 0.388136, 1.0]], ['2, k, 10', [-0.709072, 0.431793, 1.0]], ['2, k, 11', [-0.808718, 0.450579, 1.0]], ['2, k, 12', [-0.338343, -0.185712, 1.0]], ['2, k, 13', [-0.363029, -0.652726, 1.0]], ['2, k, 14', [-0.388659, -1.00041, 1.0]], ['2, k, 15', [-0.41213, -1.0533, 1.0]], ['2, k, 16', [-0.234237, -0.195933, 1.0]], ['2, k, 17', [-0.24051, -0.656384, 1.0]], ['2, k, 18', [-0.137637, -1.00764, 1.0]], ['2, k, 19', [-0.134647, -1.06894, 1.0]], ['2, k, 20', [-0.263837, 0.435352, 1.0]], ['2, k, 21', [-0.872623, 0.431449, 1.0]], ['2, k, 22', [-0.772301, 0.452102, 1.0]], ['2, k, 23', [-0.884603, 0.456067, 1.0]], ['2, k, 24', [-0.831275, 0.460451, 1.0]]]
[['2, k, 0', [-0.292163, -0.193195, 1.0]], ['2, k, 1', [-0.275235, 0.169779, 1.0]], ['2, k, 2', [-0.258637, 0.521693, 1.0]], ['2, k, 3', [-0.290767, 0.669437, 1.0]], ['2, k, 4', [-0.449873, 0.360455, 1.0]], ['2, k, 5', [-0.677327, 0.417672, 1.0]], ['2, k, 6', [-0.736718, 0.430283, 1.0]], ['2, k, 7', [-0.832423, 0.449736, 1.0]], ['2, k, 8', [-0.180727, 0.348745, 1.0]], ['2, k, 9', [-0.452558, 0.388207, 1.0]], ['2, k, 10', [-0.709289, 0.431622, 1.0]], ['2, k, 11', [-0.807615, 0.449723, 1.0]], ['2, k, 12', [-0.338983, -0.18488, 1.0]], ['2, k, 13', [-0.363048, -0.65283, 1.0]], ['2, k, 14', [-0.388996, -0.999792, 1.0]], ['2, k, 15', [-0.412396, -1.05265, 1.0]], ['2, k, 16', [-0.235974, -0.195796, 1.0]], ['2, k, 17', [-0.226064, -0.659265, 1.0]], ['2, k, 18', [-0.137599, -1.00766, 1.0]], ['2, k, 19', [-0.134622, -1.06876, 1.0]], ['2, k, 20', [-0.263352, 0.435336, 1.0]], ['2, k, 21', [-0.86825, 0.431846, 1.0]], ['2, k, 22', [-0.76929, 0.447311, 1.0]], ['2, k, 23', [-0.880695, 0.457646, 1.0]], ['2, k, 24', [-0.816842, 0.458965, 1.0]]]
[['2, k, 0', [-0.289972, -0.191593, 1.0]], ['2, k, 1', [-0.274322, 0.170194, 1.0]], ['2, k, 2', [-0.257751, 0.521632, 1.0]], ['2, k, 3', [-0.289686, 0.669412, 1.0]], ['2, k, 4', [-0.448992, 0.360398, 1.0]], ['2, k, 5', [-0.676474, 0.417624, 1.0]], ['2, k, 6', [-0.733966, 0.431484, 1.0]], ['2, k, 7', [-0.831053, 0.448617, 1.0]], ['2, k, 8', [-0.180572, 0.348795, 1.0]], ['2, k, 9', [-0.452371, 0.388291, 1.0]], ['2, k, 10', [-0.711219, 0.431574, 1.0]], ['2, k, 11', [-0.805928, 0.448655, 1.0]], ['2, k, 12', [-0.336371, -0.180825, 1.0]], ['2, k, 13', [-0.362658, -0.648242, 1.0]], ['2, k, 14', [-0.389133, -1.00033, 1.0]], ['2, k, 15', [-0.412366, -1.05246, 1.0]], ['2, k, 16', [-0.234044, -0.195676, 1.0]], ['2, k, 17', [-0.236186, -0.656312, 1.0]], ['2, k, 18', [-0.129712, -0.958213, 1.0]], ['2, k, 19', [-0.13387, -1.05415, 1.0]], ['2, k, 20', [-0.262431, 0.435396, 1.0]], ['2, k, 21', [-0.868278, 0.430411, 1.0]], ['2, k, 22', [-0.772885, 0.454033, 1.0]], ['2, k, 23', [-0.878648, 0.453125, 1.0]], ['2, k, 24', [-0.822379, 0.458881, 1.0]]]
[['2, k, 0', [-0.291171, -0.191101, 1.0]], ['2, k, 1', [-0.274239, 0.170404, 1.0]], ['2, k, 2', [-0.256597, 0.521568, 1.0]], ['2, k, 3', [-0.288828, 0.669161, 1.0]], ['2, k, 4', [-0.447844, 0.360339, 1.0]], ['2, k, 5', [-0.675353, 0.417575, 1.0]], ['2, k, 6', [-0.737522, 0.431402, 1.0]], ['2, k, 7', [-0.828674, 0.447881, 1.0]], ['2, k, 8', [-0.180635, 0.349251, 1.0]], ['2, k, 9', [-0.452202, 0.388433, 1.0]], ['2, k, 10', [-0.710648, 0.431803, 1.0]], ['2, k, 11', [-0.803955, 0.447948, 1.0]], ['2, k, 12', [-0.337031, -0.180995, 1.0]], ['2, k, 13', [-0.362711, -0.648715, 1.0]], ['2, k, 14', [-0.389213, -1.00028, 1.0]], ['2, k, 15', [-0.412354, -1.05238, 1.0]], ['2, k, 16', [-0.236131, -0.194142, 1.0]], ['2, k, 17', [-0.236397, -0.656514, 1.0]], ['2, k, 18', [-0.129989, -0.958445, 1.0]], ['2, k, 19', [-0.133878, -1.05425, 1.0]], ['2, k, 20', [-0.261549, 0.435406, 1.0]], ['2, k, 21', [-0.865116, 0.431108, 1.0]], ['2, k, 22', [-0.7751, 0.455992, 1.0]], ['2, k, 23', [-0.872419, 0.453033, 1.0]], ['2, k, 24', [-0.818804, 0.461289, 1.0]]]
[['2, k, 0', [-0.290393, -0.191243, 1.0]], ['2, k, 1', [-0.273727, 0.170379, 1.0]], ['2, k, 2', [-0.255983, 0.521527, 1.0]], ['2, k, 3', [-0.287439, 0.669063, 1.0]], ['2, k, 4', [-0.447233, 0.360301, 1.0]], ['2, k, 5', [-0.674756, 0.417543, 1.0]], ['2, k, 6', [-0.733768, 0.430327, 1.0]], ['2, k, 7', [-0.82404, 0.446968, 1.0]], ['2, k, 8', [-0.180004, 0.349608, 1.0]], ['2, k, 9', [-0.45082, 0.38919, 1.0]], ['2, k, 10', [-0.711632, 0.43171, 1.0]], ['2, k, 11', [-0.80286, 0.447667, 1.0]], ['2, k, 12', [-0.336409, -0.181692, 1.0]], ['2, k, 13', [-0.362723, -0.649742, 1.0]], ['2, k, 14', [-0.38928, -1.00066, 1.0]], ['2, k, 15', [-0.412342, -1.05235, 1.0]], ['2, k, 16', [-0.233409, -0.193906, 1.0]], ['2, k, 17', [-0.236036, -0.654609, 1.0]], ['2, k, 18', [-0.129662, -0.956532, 1.0]], ['2, k, 19', [-0.133693, -1.05286, 1.0]], ['2, k, 20', [-0.260907, 0.435371, 1.0]], ['2, k, 21', [-0.856799, 0.429023, 1.0]], ['2, k, 22', [-0.767932, 0.450918, 1.0]], ['2, k, 23', [-0.870429, 0.459439, 1.0]], ['2, k, 24', [-0.805514, 0.461371, 1.0]]]
[['2, k, 0', [-0.289942, -0.191246, 1.0]], ['2, k, 1', [-0.273265, 0.170401, 1.0]], ['2, k, 2', [-0.255309, 0.521496, 1.0]], ['2, k, 3', [-0.286891, 0.668963, 1.0]], ['2, k, 4', [-0.446561, 0.360272, 1.0]], ['2, k, 5', [-0.674096, 0.417518, 1.0]], ['2, k, 6', [-0.67454, 0.434217, 1.0]], ['2, k, 7', [-0.810061, 0.44414, 1.0]], ['2, k, 8', [-0.179326, 0.350507, 1.0]], ['2, k, 9', [-0.449565, 0.389521, 1.0]], ['2, k, 10', [-0.711899, 0.433275, 1.0]], ['2, k, 11', [-0.799544, 0.446425, 1.0]], ['2, k, 12', [-0.336316, -0.181864, 1.0]], ['2, k, 13', [-0.36272, -0.649809, 1.0]], ['2, k, 14', [-0.388807, -1.00078, 1.0]], ['2, k, 15', [-0.412319, -1.05277, 1.0]], ['2, k, 16', [-0.232779, -0.193725, 1.0]], ['2, k, 17', [-0.235897, -0.654348, 1.0]], ['2, k, 18', [-0.129499, -0.956275, 1.0]], ['2, k, 19', [-0.13367, -1.05266, 1.0]], ['2, k, 20', [-0.260239, 0.435356, 1.0]], ['2, k, 21', [-0.851934, 0.425762, 1.0]], ['2, k, 22', [-0.737419, 0.429357, 1.0]], ['2, k, 23', [-0.869274, 0.454918, 1.0]], ['2, k, 24', [-0.808582, 0.460084, 1.0]]]
[['2, k, 0', [-0.288519, -0.191539, 1.0]], ['2, k, 1', [-0.272279, 0.170316, 1.0]], ['2, k, 2', [-0.254474, 0.521462, 1.0]], ['2, k, 3', [-0.286341, 0.668809, 1.0]], ['2, k, 4', [-0.44573, 0.360241, 1.0]], ['2, k, 5', [-0.620239, 0.397472, 1.0]], ['2, k, 6', [-0.786994, 0.440721, 1.0]], ['2, k, 7', [-0.806751, 0.4437, 1.0]], ['2, k, 8', [-0.177333, 0.35128, 1.0]], ['2, k, 9', [-0.446517, 0.389392, 1.0]], ['2, k, 10', [-0.710946, 0.432911, 1.0]], ['2, k, 11', [-0.795419, 0.444374, 1.0]], ['2, k, 12', [-0.33546, -0.182394, 1.0]], ['2, k, 13', [-0.362943, -0.650402, 1.0]], ['2, k, 14', [-0.388619, -0.999762, 1.0]], ['2, k, 15', [-0.412299, -1.05249, 1.0]], ['2, k, 16', [-0.23029, -0.193965, 1.0]], ['2, k, 17', [-0.23553, -0.653567, 1.0]], ['2, k, 18', [-0.12915, -0.955501, 1.0]], ['2, k, 19', [-0.133723, -1.0521, 1.0]], ['2, k, 20', [-0.259328, 0.435311, 1.0]], ['2, k, 21', [-0.850949, 0.430761, 1.0]], ['2, k, 22', [-0.736325, 0.443406, 1.0]], ['2, k, 23', [-0.85746, 0.445611, 1.0]], ['2, k, 24', [-0.788761, 0.454335, 1.0]]]
[['2, k, 0', [-0.287917, -0.190995, 1.0]], ['2, k, 1', [-0.271483, 0.170758, 1.0]], ['2, k, 2', [-0.253436, 0.521732, 1.0]], ['2, k, 3', [-0.2861, 0.668871, 1.0]], ['2, k, 4', [-0.444696, 0.360512, 1.0]], ['2, k, 5', [-0.616498, 0.39663, 1.0]], ['2, k, 6', [-0.783638, 0.439755, 1.0]], ['2, k, 7', [-0.814968, 0.442047, 1.0]], ['2, k, 8', [-0.174344, 0.351838, 1.0]], ['2, k, 9', [-0.442477, 0.388697, 1.0]], ['2, k, 10', [-0.693285, 0.430119, 1.0]], ['2, k, 11', [-0.78526, 0.441758, 1.0]], ['2, k, 12', [-0.335107, -0.181675, 1.0]], ['2, k, 13', [-0.362694, -0.649496, 1.0]], ['2, k, 14', [-0.388644, -0.99984, 1.0]], ['2, k, 15', [-0.412302, -1.05245, 1.0]], ['2, k, 16', [-0.229493, -0.193456, 1.0]], ['2, k, 17', [-0.235184, -0.653441, 1.0]], ['2, k, 18', [-0.12915, -0.9555, 1.0]], ['2, k, 19', [-0.133659, -1.05208, 1.0]], ['2, k, 20', [-0.258316, 0.435634, 1.0]], ['2, k, 21', [-0.836879, 0.425683, 1.0]], ['2, k, 22', [-0.765337, 0.445147, 1.0]], ['2, k, 23', [-0.852904, 0.441098, 1.0]], ['2, k, 24', [-0.799047, 0.450045, 1.0]]]
[['2, k, 0', [-0.287671, -0.191083, 1.0]], ['2, k, 1', [-0.271087, 0.170731, 1.0]], ['2, k, 2', [-0.252966, 0.521733, 1.0]], ['2, k, 3', [-0.284442, 0.668979, 1.0]], ['2, k, 4', [-0.444228, 0.360515, 1.0]], ['2, k, 5', [-0.612674, 0.395241, 1.0]], ['2, k, 6', [-0.79036, 0.455807, 1.0]], ['2, k, 7', [-0.800675, 0.437784, 1.0]], ['2, k, 8', [-0.172361, 0.352202, 1.0]], ['2, k, 9', [-0.438504, 0.3881, 1.0]], ['2, k, 10', [-0.694737, 0.429049, 1.0]], ['2, k, 11', [-0.780086, 0.43794, 1.0]], ['2, k, 12', [-0.335104, -0.181968, 1.0]], ['2, k, 13', [-0.36268, -0.649741, 1.0]], ['2, k, 14', [-0.388624, -0.999825, 1.0]], ['2, k, 15', [-0.412321, -1.05239, 1.0]], ['2, k, 16', [-0.22892, -0.1932, 1.0]], ['2, k, 17', [-0.234389, -0.65396, 1.0]], ['2, k, 18', [-0.129093, -0.956261, 1.0]], ['2, k, 19', [-0.133679, -1.05269, 1.0]], ['2, k, 20', [-0.257843, 0.435628, 1.0]], ['2, k, 21', [-0.832226, 0.430439, 1.0]], ['2, k, 22', [-0.750493, 0.440637, 1.0]], ['2, k, 23', [-0.847867, 0.435315, 1.0]], ['2, k, 24', [-0.796211, 0.448726, 1.0]]]
[['2, k, 0', [-0.280948, -0.191958, 1.0]], ['2, k, 1', [-0.267981, 0.170742, 1.0]], ['2, k, 2', [-0.252032, 0.522017, 1.0]], ['2, k, 3', [-0.284398, 0.669063, 1.0]], ['2, k, 4', [-0.443297, 0.3608, 1.0]], ['2, k, 5', [-0.605177, 0.393122, 1.0]], ['2, k, 6', [-0.78233, 0.453953, 1.0]], ['2, k, 7', [-0.794963, 0.434354, 1.0]], ['2, k, 8', [-0.169528, 0.352127, 1.0]], ['2, k, 9', [-0.433452, 0.386391, 1.0]], ['2, k, 10', [-0.692403, 0.426922, 1.0]], ['2, k, 11', [-0.775777, 0.435126, 1.0]], ['2, k, 12', [-0.329902, -0.184774, 1.0]], ['2, k, 13', [-0.362502, -0.65073, 1.0]], ['2, k, 14', [-0.388081, -0.999038, 1.0]], ['2, k, 15', [-0.412174, -1.05221, 1.0]], ['2, k, 16', [-0.220975, -0.192337, 1.0]], ['2, k, 17', [-0.232989, -0.653747, 1.0]], ['2, k, 18', [-0.128027, -0.956172, 1.0]], ['2, k, 19', [-0.133519, -1.05254, 1.0]], ['2, k, 20', [-0.256473, 0.435883, 1.0]], ['2, k, 21', [-0.826901, 0.430648, 1.0]], ['2, k, 22', [-0.740147, 0.436248, 1.0]], ['2, k, 23', [-0.838487, 0.443972, 1.0]], ['2, k, 24', [-0.751854, 0.446923, 1.0]]]
[['2, k, 0', [-0.282692, -0.191634, 1.0]], ['2, k, 1', [-0.268026, 0.170815, 1.0]], ['2, k, 2', [-0.251342, 0.522228, 1.0]], ['2, k, 3', [-0.283078, 0.669413, 1.0]], ['2, k, 4', [-0.44261, 0.361011, 1.0]], ['2, k, 5', [-0.601058, 0.391014, 1.0]], ['2, k, 6', [-0.757838, 0.426292, 1.0]], ['2, k, 7', [-0.775927, 0.428815, 1.0]], ['2, k, 8', [-0.164297, 0.350938, 1.0]], ['2, k, 9', [-0.425093, 0.384683, 1.0]], ['2, k, 10', [-0.686726, 0.423849, 1.0]], ['2, k, 11', [-0.767392, 0.430652, 1.0]], ['2, k, 12', [-0.333792, -0.184387, 1.0]], ['2, k, 13', [-0.362392, -0.650386, 1.0]], ['2, k, 14', [-0.387957, -0.999108, 1.0]], ['2, k, 15', [-0.412402, -1.05185, 1.0]], ['2, k, 16', [-0.221977, -0.192141, 1.0]], ['2, k, 17', [-0.186872, -0.633448, 1.0]], ['2, k, 18', [-0.13781, -1.00685, 1.0]], ['2, k, 19', [-0.134521, -1.06807, 1.0]], ['2, k, 20', [-0.256072, 0.436042, 1.0]], ['2, k, 21', [-0.80986, 0.417601, 1.0]], ['2, k, 22', [-0.708643, 0.431309, 1.0]], ['2, k, 23', [-0.829011, 0.432856, 1.0]], ['2, k, 24', [-0.744338, 0.438236, 1.0]]]
[['2, k, 0', [-0.283711, -0.191947, 1.0]], ['2, k, 1', [-0.26773, 0.170656, 1.0]], ['2, k, 2', [-0.249716, 0.522045, 1.0]], ['2, k, 3', [-0.282759, 0.668859, 1.0]], ['2, k, 4', [-0.440991, 0.360831, 1.0]], ['2, k, 5', [-0.643566, 0.407594, 1.0]], ['2, k, 6', [-0.734943, 0.417159, 1.0]], ['2, k, 7', [-0.772843, 0.422262, 1.0]], ['2, k, 8', [-0.159231, 0.349437, 1.0]], ['2, k, 9', [-0.416839, 0.382916, 1.0]], ['2, k, 10', [-0.684584, 0.420526, 1.0]], ['2, k, 11', [-0.753138, 0.425608, 1.0]], ['2, k, 12', [-0.334917, -0.184588, 1.0]], ['2, k, 13', [-0.361982, -0.651562, 1.0]], ['2, k, 14', [-0.387902, -0.998839, 1.0]], ['2, k, 15', [-0.412278, -1.05172, 1.0]], ['2, k, 16', [-0.2231, -0.192739, 1.0]], ['2, k, 17', [-0.186803, -0.633487, 1.0]], ['2, k, 18', [-0.137944, -1.00667, 1.0]], ['2, k, 19', [-0.134556, -1.06808, 1.0]], ['2, k, 20', [-0.254814, 0.435863, 1.0]], ['2, k, 21', [-0.788268, 0.399676, 1.0]], ['2, k, 22', [-0.721672, 0.427131, 1.0]], ['2, k, 23', [-0.814302, 0.435792, 1.0]], ['2, k, 24', [-0.719707, 0.431902, 1.0]]]
[['2, k, 0', [-0.283595, -0.191103, 1.0]], ['2, k, 1', [-0.266812, 0.171068, 1.0]], ['2, k, 2', [-0.247478, 0.521866, 1.0]], ['2, k, 3', [-0.282069, 0.668221, 1.0]], ['2, k, 4', [-0.438762, 0.360656, 1.0]], ['2, k, 5', [-0.641357, 0.406767, 1.0]], ['2, k, 6', [-0.726214, 0.413976, 1.0]], ['2, k, 7', [-0.76508, 0.416184, 1.0]], ['2, k, 8', [-0.15551, 0.350011, 1.0]], ['2, k, 9', [-0.410279, 0.381144, 1.0]], ['2, k, 10', [-0.682036, 0.41608, 1.0]], ['2, k, 11', [-0.745564, 0.420435, 1.0]], ['2, k, 12', [-0.334689, -0.183526, 1.0]], ['2, k, 13', [-0.36187, -0.651244, 1.0]], ['2, k, 14', [-0.388056, -0.99912, 1.0]], ['2, k, 15', [-0.412259, -1.0517, 1.0]], ['2, k, 16', [-0.223086, -0.191962, 1.0]], ['2, k, 17', [-0.229025, -0.653548, 1.0]], ['2, k, 18', [-0.129132, -0.957747, 1.0]], ['2, k, 19', [-0.133715, -1.05382, 1.0]], ['2, k, 20', [-0.252854, 0.435869, 1.0]], ['2, k, 21', [-0.77472, 0.39542, 1.0]], ['2, k, 22', [-0.713688, 0.422622, 1.0]], ['2, k, 23', [-0.815376, 0.433481, 1.0]], ['2, k, 24', [-0.740858, 0.434293, 1.0]]]
[['2, k, 0', [-0.285484, -0.18973, 1.0]], ['2, k, 1', [-0.266664, 0.171461, 1.0]], ['2, k, 2', [-0.245788, 0.521936, 1.0]], ['2, k, 3', [-0.281448, 0.667896, 1.0]], ['2, k, 4', [-0.437079, 0.360728, 1.0]], ['2, k, 5', [-0.639386, 0.404756, 1.0]], ['2, k, 6', [-0.717271, 0.408513, 1.0]], ['2, k, 7', [-0.752347, 0.411416, 1.0]], ['2, k, 8', [-0.152174, 0.350676, 1.0]], ['2, k, 9', [-0.403003, 0.379236, 1.0]], ['2, k, 10', [-0.675814, 0.411417, 1.0]], ['2, k, 11', [-0.735579, 0.415893, 1.0]], ['2, k, 12', [-0.336958, -0.182135, 1.0]], ['2, k, 13', [-0.361935, -0.651681, 1.0]], ['2, k, 14', [-0.388017, -0.999178, 1.0]], ['2, k, 15', [-0.412673, -1.05146, 1.0]], ['2, k, 16', [-0.225088, -0.19055, 1.0]], ['2, k, 17', [-0.183256, -0.635422, 1.0]], ['2, k, 18', [-0.137548, -1.00661, 1.0]], ['2, k, 19', [-0.134516, -1.06786, 1.0]], ['2, k, 20', [-0.251639, 0.436029, 1.0]], ['2, k, 21', [-0.762767, 0.389599, 1.0]], ['2, k, 22', [-0.704563, 0.420528, 1.0]], ['2, k, 23', [-0.798545, 0.428508, 1.0]], ['2, k, 24', [-0.713888, 0.424129, 1.0]]]
[['2, k, 0', [-0.286256, -0.189356, 1.0]], ['2, k, 1', [-0.26633, 0.171651, 1.0]], ['2, k, 2', [-0.243893, 0.521995, 1.0]], ['2, k, 3', [-0.279528, 0.6678, 1.0]], ['2, k, 4', [-0.435191, 0.360789, 1.0]], ['2, k, 5', [-0.636107, 0.401164, 1.0]], ['2, k, 6', [-0.709067, 0.402703, 1.0]], ['2, k, 7', [-0.744488, 0.404395, 1.0]], ['2, k, 8', [-0.148645, 0.35073, 1.0]], ['2, k, 9', [-0.395728, 0.376935, 1.0]], ['2, k, 10', [-0.666602, 0.406679, 1.0]], ['2, k, 11', [-0.724964, 0.409259, 1.0]], ['2, k, 12', [-0.338036, -0.181913, 1.0]], ['2, k, 13', [-0.361747, -0.652634, 1.0]], ['2, k, 14', [-0.387992, -0.999229, 1.0]], ['2, k, 15', [-0.412694, -1.05147, 1.0]], ['2, k, 16', [-0.225819, -0.190138, 1.0]], ['2, k, 17', [-0.18314, -0.636055, 1.0]], ['2, k, 18', [-0.137507, -1.0069, 1.0]], ['2, k, 19', [-0.134581, -1.06793, 1.0]], ['2, k, 20', [-0.250161, 0.436126, 1.0]], ['2, k, 21', [-0.74932, 0.385891, 1.0]], ['2, k, 22', [-0.741182, 0.443334, 1.0]], ['2, k, 23', [-0.802296, 0.417723, 1.0]], ['2, k, 24', [-0.727596, 0.424901, 1.0]]]
[['2, k, 0', [-0.286034, -0.189291, 1.0]], ['2, k, 1', [-0.264902, 0.17166, 1.0]], ['2, k, 2', [-0.241091, 0.521672, 1.0]], ['2, k, 3', [-0.278279, 0.66682, 1.0]], ['2, k, 4', [-0.4324, 0.360472, 1.0]], ['2, k, 5', [-0.631139, 0.397958, 1.0]], ['2, k, 6', [-0.697047, 0.397313, 1.0]], ['2, k, 7', [-0.730908, 0.397696, 1.0]], ['2, k, 8', [-0.143497, 0.35044, 1.0]], ['2, k, 9', [-0.386198, 0.374796, 1.0]], ['2, k, 10', [-0.652999, 0.398783, 1.0]], ['2, k, 11', [-0.714286, 0.403165, 1.0]], ['2, k, 12', [-0.337594, -0.181859, 1.0]], ['2, k, 13', [-0.361697, -0.65299, 1.0]], ['2, k, 14', [-0.388077, -0.999843, 1.0]], ['2, k, 15', [-0.412636, -1.05169, 1.0]], ['2, k, 16', [-0.225368, -0.190051, 1.0]], ['2, k, 17', [-0.193963, -0.645653, 1.0]], ['2, k, 18', [-0.137517, -1.00707, 1.0]], ['2, k, 19', [-0.13462, -1.06803, 1.0]], ['2, k, 20', [-0.247562, 0.435877, 1.0]], ['2, k, 21', [-0.728876, 0.377905, 1.0]], ['2, k, 22', [-0.729097, 0.436691, 1.0]], ['2, k, 23', [-0.780601, 0.413369, 1.0]], ['2, k, 24', [-0.708477, 0.3995, 1.0]]]
