[['2, k, 0', [0.201799, -0.707291, 1.0]], ['2, k, 1', [0.192631, -0.403676, 1.0]], ['2, k, 2', [0.182668, -0.105515, 1.0]], ['2, k, 3', [0.188273, 0.0219231, 1.0]], ['2, k, 4', [0.0430949, -0.24672, 1.0]], ['2, k, 5', [0.0392741, -0.535566, 1.0]], ['2, k, 6', [0.168732, -0.365362, 1.0]], ['2, k, 7', [0.212005, -0.309417, 1.0]], ['2, k, 8', [0.342726, -0.239584, 1.0]], ['2, k, 9', [0.5178, -0.177194, 1.0]], ['2, k, 10', [0.301951, -0.150257, 1.0]], ['2, k, 11', [0.34261, -0.122671, 1.0]], ['2, k, 12', [0.130679, -0.699065, 1.0]], ['2, k, 13', [0.0223732, -1.00866, 1.0]], ['2, k, 14', [0.0220822, -1.26293, 1.0]], ['2, k, 15', [0.0172448, -1.33938, 1.0]], ['2, k, 16', [0.267306, -0.695841, 1.0]], ['2, k, 17', [0.406398, -0.985615, 1.0]], ['2, k, 18', [0.356165, -1.13874, 1.0]], ['2, k, 19', [0.392624, -1.21469, 1.0]], ['2, k, 20', [0.185307, -0.179375, 1.0]], ['2, k, 21', [0.211028, -0.307991, 1.0]], ['2, k, 22', [0.209753, -0.30613, 1.0]], ['2, k, 23', [0.331504, -0.122416, 1.0]], ['2, k, 24', [0.265052, -0.122566, 1.0]]]
[['2, k, 0', [0.15293, -0.668283, 1.0]], ['2, k, 1', [0.125559, -0.384117, 1.0]], ['2, k, 2', [0.0912135, -0.10533, 1.0]], ['2, k, 3', [0.085735, 0.0310728, 1.0]], ['2, k, 4', [-0.0517788, -0.224316, 1.0]], ['2, k, 5', [-0.155961, -0.219904, 1.0]], ['2, k, 6', [-0.164992, -0.165334, 1.0]], ['2, k, 7', [-0.192579, -0.149186, 1.0]], ['2, k, 8', [0.238033, -0.195255, 1.0]], ['2, k, 9', [0.202869, -0.171064, 1.0]], ['2, k, 10', [0.244812, -0.141999, 1.0]], ['2, k, 11', [0.219833, -0.139713, 1.0]], ['2, k, 12', [0.0847665, -0.666807, 1.0]], ['2, k, 13', [0.0450887, -0.984072, 1.0]], ['2, k, 14', [0.029291, -1.33675, 1.0]], ['2, k, 15', [0.0224278, -1.38903, 1.0]], ['2, k, 16', [0.21262, -0.652547, 1.0]], ['2, k, 17', [0.300971, -0.953776, 1.0]], ['2, k, 18', [0.333681, -1.30465, 1.0]], ['2, k, 19', [0.336041, -1.35838, 1.0]], ['2, k, 20', [0.100254, -0.17438, 1.0]], ['2, k, 21', [-0.1732, -0.144233, 1.0]], ['2, k, 22', [-0.109913, -0.151633, 1.0]], ['2, k, 23', [0.149918, -0.138323, 1.0]], ['2, k, 24', [0.252948, -0.138621, 1.0]]]
[['2, k, 0', [0.151126, -0.668855, 1.0]], ['2, k, 1', [0.118844, -0.384261, 1.0]], ['2, k, 2', [0.0829026, -0.104365, 1.0]], ['2, k, 3', [0.0722598, 0.0338816, 1.0]], ['2, k, 4', [-0.0528793, -0.222138, 1.0]], ['2, k, 5', [-0.139895, -0.226978, 1.0]], ['2, k, 6', [-0.120374, -0.177367, 1.0]], ['2, k, 7', [-0.137791, -0.15751, 1.0]], ['2, k, 8', [0.229026, -0.192984, 1.0]], ['2, k, 9', [0.201316, -0.170856, 1.0]], ['2, k, 10', [0.265446, -0.142096, 1.0]], ['2, k, 11', [0.178804, -0.148166, 1.0]], ['2, k, 12', [0.0824426, -0.667083, 1.0]], ['2, k, 13', [0.044275, -0.982227, 1.0]], ['2, k, 14', [0.0278929, -1.33417, 1.0]], ['2, k, 15', [0.0277331, -1.38831, 1.0]], ['2, k, 16', [0.21122, -0.653671, 1.0]], ['2, k, 17', [0.297883, -0.959216, 1.0]], ['2, k, 18', [0.333435, -1.3122, 1.0]], ['2, k, 19', [0.342982, -1.36129, 1.0]], ['2, k, 20', [0.0920201, -0.173709, 1.0]], ['2, k, 21', [-0.127154, -0.154226, 1.0]], ['2, k, 22', [-0.0602322, -0.155741, 1.0]], ['2, k, 23', [0.118747, -0.149084, 1.0]], ['2, k, 24', [0.126856, -0.148428, 1.0]]]
[['2, k, 0', [0.149182, -0.668165, 1.0]], ['2, k, 1', [0.112171, -0.383466, 1.0]], ['2, k, 2', [0.0723542, -0.104059, 1.0]], ['2, k, 3', [0.0655967, 0.0325945, 1.0]], ['2, k, 4', [-0.0501444, -0.218817, 1.0]], ['2, k, 5', [-0.103386, -0.270655, 1.0]], ['2, k, 6', [-0.0378883, -0.193862, 1.0]], ['2, k, 7', [-0.0762519, -0.162588, 1.0]], ['2, k, 8', [0.225859, -0.177487, 1.0]], ['2, k, 9', [0.189787, -0.166474, 1.0]], ['2, k, 10', [0.210456, -0.15176, 1.0]], ['2, k, 11', [0.198842, -0.151009, 1.0]], ['2, k, 12', [0.0806785, -0.665482, 1.0]], ['2, k, 13', [0.0438144, -0.982159, 1.0]], ['2, k, 14', [0.0255796, -1.33383, 1.0]], ['2, k, 15', [0.0314978, -1.38909, 1.0]], ['2, k, 16', [0.208747, -0.65314, 1.0]], ['2, k, 17', [0.293765, -0.970584, 1.0]], ['2, k, 18', [0.332323, -1.32475, 1.0]], ['2, k, 19', [0.348838, -1.37022, 1.0]], ['2, k, 20', [0.0824019, -0.173257, 1.0]], ['2, k, 21', [-0.0837141, -0.16167, 1.0]], ['2, k, 22', [0.00130015, -0.160517, 1.0]], ['2, k, 23', [0.142839, -0.152292, 1.0]], ['2, k, 24', [0.150628, -0.151273, 1.0]]]
[['2, k, 0', [0.147911, -0.670388, 1.0]], ['2, k, 1', [0.10912, -0.384334, 1.0]], ['2, k, 2', [0.0676557, -0.103175, 1.0]], ['2, k, 3', [0.060575, 0.0333781, 1.0]], ['2, k, 4', [-0.0470631, -0.217588, 1.0]], ['2, k, 5', [-0.100337, -0.279372, 1.0]], ['2, k, 6', [-0.0898361, -0.213991, 1.0]], ['2, k, 7', [-0.0558606, -0.16709, 1.0]], ['2, k, 8', [0.222283, -0.179529, 1.0]], ['2, k, 9', [0.193214, -0.157588, 1.0]], ['2, k, 10', [0.122102, -0.158369, 1.0]], ['2, k, 11', [0.0599799, -0.161566, 1.0]], ['2, k, 12', [0.0799055, -0.666911, 1.0]], ['2, k, 13', [0.0437262, -0.983416, 1.0]], ['2, k, 14', [0.024933, -1.33453, 1.0]], ['2, k, 15', [0.0336173, -1.39082, 1.0]], ['2, k, 16', [0.207663, -0.65811, 1.0]], ['2, k, 17', [0.291117, -0.979098, 1.0]], ['2, k, 18', [0.332565, -1.334, 1.0]], ['2, k, 19', [0.352357, -1.37684, 1.0]], ['2, k, 20', [0.0781505, -0.172885, 1.0]], ['2, k, 21', [-0.0385784, -0.162551, 1.0]], ['2, k, 22', [0.000815285, -0.164552, 1.0]], ['2, k, 23', [6.14234e-06, -0.164731, 1.0]], ['2, k, 24', [0.0284722, -0.1581, 1.0]]]
[['2, k, 0', [0.147477, -0.671527, 1.0]], ['2, k, 1', [0.107667, -0.384748, 1.0]], ['2, k, 2', [0.0656249, -0.10288, 1.0]], ['2, k, 3', [0.0571791, 0.0334423, 1.0]], ['2, k, 4', [-0.0471412, -0.216515, 1.0]], ['2, k, 5', [-0.0814894, -0.299938, 1.0]], ['2, k, 6', [0.00908401, -0.20706, 1.0]], ['2, k, 7', [-0.00840521, -0.163727, 1.0]], ['2, k, 8', [0.223068, -0.177707, 1.0]], ['2, k, 9', [0.156894, -0.179544, 1.0]], ['2, k, 10', [0.0527097, -0.17384, 1.0]], ['2, k, 11', [-0.0317105, -0.163486, 1.0]], ['2, k, 12', [0.079937, -0.667506, 1.0]], ['2, k, 13', [0.0437532, -0.984572, 1.0]], ['2, k, 14', [0.0243396, -1.33576, 1.0]], ['2, k, 15', [0.035366, -1.39205, 1.0]], ['2, k, 16', [0.207468, -0.66041, 1.0]], ['2, k, 17', [0.288801, -0.985953, 1.0]], ['2, k, 18', [0.332752, -1.34122, 1.0]], ['2, k, 19', [0.355312, -1.38211, 1.0]], ['2, k, 20', [0.0762414, -0.172768, 1.0]], ['2, k, 21', [-0.0163817, -0.160393, 1.0]], ['2, k, 22', [0.0395937, -0.161195, 1.0]], ['2, k, 23', [-0.0588017, -0.165259, 1.0]], ['2, k, 24', [0.0135195, -0.163329, 1.0]]]
[['2, k, 0', [0.147068, -0.672813, 1.0]], ['2, k, 1', [0.106215, -0.385308, 1.0]], ['2, k, 2', [0.0632303, -0.102644, 1.0]], ['2, k, 3', [0.0564547, 0.0332054, 1.0]], ['2, k, 4', [-0.046611, -0.215839, 1.0]], ['2, k, 5', [-0.0853433, -0.29081, 1.0]], ['2, k, 6', [0.00678545, -0.203138, 1.0]], ['2, k, 7', [-0.00794972, -0.16058, 1.0]], ['2, k, 8', [0.223091, -0.177555, 1.0]], ['2, k, 9', [0.157436, -0.179364, 1.0]], ['2, k, 10', [0.0430347, -0.171403, 1.0]], ['2, k, 11', [-0.0234196, -0.1607, 1.0]], ['2, k, 12', [0.0798773, -0.668371, 1.0]], ['2, k, 13', [0.043886, -0.987541, 1.0]], ['2, k, 14', [0.0235483, -1.33886, 1.0]], ['2, k, 15', [0.0352848, -1.39498, 1.0]], ['2, k, 16', [0.207298, -0.661717, 1.0]], ['2, k, 17', [0.288175, -0.987126, 1.0]], ['2, k, 18', [0.33199, -1.34257, 1.0]], ['2, k, 19', [0.355403, -1.38303, 1.0]], ['2, k, 20', [0.0740789, -0.17275, 1.0]], ['2, k, 21', [-0.0128155, -0.15712, 1.0]], ['2, k, 22', [0.0385302, -0.158736, 1.0]], ['2, k, 23', [-0.0475681, -0.162834, 1.0]], ['2, k, 24', [0.0191532, -0.16137, 1.0]]]
[['2, k, 0', [0.147019, -0.674563, 1.0]], ['2, k, 1', [0.105795, -0.386067, 1.0]], ['2, k, 2', [0.0628197, -0.102854, 1.0]], ['2, k, 3', [0.0559001, 0.0319216, 1.0]], ['2, k, 4', [-0.0453848, -0.220552, 1.0]], ['2, k, 5', [-0.07997, -0.292222, 1.0]], ['2, k, 6', [-0.0479315, -0.23071, 1.0]], ['2, k, 7', [-0.0261575, -0.159998, 1.0]], ['2, k, 8', [0.223178, -0.177589, 1.0]], ['2, k, 9', [0.134175, -0.172363, 1.0]], ['2, k, 10', [0.0432874, -0.168301, 1.0]], ['2, k, 11', [-0.0259142, -0.154434, 1.0]], ['2, k, 12', [0.0800489, -0.669832, 1.0]], ['2, k, 13', [0.0439577, -0.988841, 1.0]], ['2, k, 14', [0.0229092, -1.33995, 1.0]], ['2, k, 15', [0.0363228, -1.39653, 1.0]], ['2, k, 16', [0.207573, -0.663229, 1.0]], ['2, k, 17', [0.287928, -0.988198, 1.0]], ['2, k, 18', [0.330956, -1.34384, 1.0]], ['2, k, 19', [0.356038, -1.38386, 1.0]], ['2, k, 20', [0.0736573, -0.173073, 1.0]], ['2, k, 21', [-0.0166456, -0.152749, 1.0]], ['2, k, 22', [0.0243353, -0.156321, 1.0]], ['2, k, 23', [-0.0509944, -0.158431, 1.0]], ['2, k, 24', [0.0211819, -0.153387, 1.0]]]
[['2, k, 0', [0.146948, -0.676376, 1.0]], ['2, k, 1', [0.105503, -0.386555, 1.0]], ['2, k, 2', [0.0625566, -0.102093, 1.0]], ['2, k, 3', [0.0561706, 0.0315079, 1.0]], ['2, k, 4', [-0.042625, -0.223522, 1.0]], ['2, k, 5', [-0.0839477, -0.301553, 1.0]], ['2, k, 6', [-0.00862237, -0.20145, 1.0]], ['2, k, 7', [-0.0203305, -0.150639, 1.0]], ['2, k, 8', [0.223923, -0.179734, 1.0]], ['2, k, 9', [0.13365, -0.171812, 1.0]], ['2, k, 10', [0.0429403, -0.166323, 1.0]], ['2, k, 11', [-0.0306181, -0.149294, 1.0]], ['2, k, 12', [0.0800986, -0.671157, 1.0]], ['2, k, 13', [0.0453009, -0.990724, 1.0]], ['2, k, 14', [0.0223147, -1.34152, 1.0]], ['2, k, 15', [0.0356545, -1.39875, 1.0]], ['2, k, 16', [0.207818, -0.664802, 1.0]], ['2, k, 17', [0.287819, -0.988135, 1.0]], ['2, k, 18', [0.330879, -1.34394, 1.0]], ['2, k, 19', [0.356478, -1.38368, 1.0]], ['2, k, 20', [0.0733543, -0.172719, 1.0]], ['2, k, 21', [-0.017184, -0.143022, 1.0]], ['2, k, 22', [0.0286599, -0.148311, 1.0]], ['2, k, 23', [-0.0615645, -0.15275, 1.0]], ['2, k, 24', [-0.0181855, -0.173627, 1.0]]]
[['2, k, 0', [0.146867, -0.67727, 1.0]], ['2, k, 1', [0.105309, -0.386847, 1.0]], ['2, k, 2', [0.0624789, -0.102016, 1.0]], ['2, k, 3', [0.0585875, 0.0311944, 1.0]], ['2, k, 4', [-0.0416425, -0.225048, 1.0]], ['2, k, 5', [-0.0750864, -0.319418, 1.0]], ['2, k, 6', [-0.00181322, -0.206797, 1.0]], ['2, k, 7', [-0.0203253, -0.148691, 1.0]], ['2, k, 8', [0.223613, -0.180957, 1.0]], ['2, k, 9', [0.124808, -0.168503, 1.0]], ['2, k, 10', [0.0372855, -0.159525, 1.0]], ['2, k, 11', [-0.0497621, -0.143234, 1.0]], ['2, k, 12', [0.0799546, -0.671801, 1.0]], ['2, k, 13', [0.0455512, -0.990771, 1.0]], ['2, k, 14', [0.0224126, -1.34134, 1.0]], ['2, k, 15', [0.0355506, -1.39885, 1.0]], ['2, k, 16', [0.208055, -0.665399, 1.0]], ['2, k, 17', [0.287733, -0.987808, 1.0]], ['2, k, 18', [0.33071, -1.34345, 1.0]], ['2, k, 19', [0.35619, -1.38351, 1.0]], ['2, k, 20', [0.0732444, -0.172701, 1.0]], ['2, k, 21', [-0.0290893, -0.138523, 1.0]], ['2, k, 22', [0.0302133, -0.146324, 1.0]], ['2, k, 23', [-0.0836405, -0.146141, 1.0]], ['2, k, 24', [-0.0297872, -0.155798, 1.0]]]
[['2, k, 0', [0.147084, -0.679223, 1.0]], ['2, k, 1', [0.10593, -0.387229, 1.0]], ['2, k, 2', [0.0647133, -0.100491, 1.0]], ['2, k, 3', [0.0620412, 0.0311469, 1.0]], ['2, k, 4', [-0.0299413, -0.233006, 1.0]], ['2, k, 5', [-0.0261587, -0.279233, 1.0]], ['2, k, 6', [-0.0392057, -0.211867, 1.0]], ['2, k, 7', [-0.0771874, -0.138519, 1.0]], ['2, k, 8', [0.230496, -0.202477, 1.0]], ['2, k, 9', [0.42162, -0.201898, 1.0]], ['2, k, 10', [0.25132, -0.180722, 1.0]], ['2, k, 11', [0.168979, -0.170415, 1.0]], ['2, k, 12', [0.0799457, -0.67287, 1.0]], ['2, k, 13', [0.0456845, -0.990844, 1.0]], ['2, k, 14', [0.0225891, -1.34121, 1.0]], ['2, k, 15', [0.0374701, -1.39929, 1.0]], ['2, k, 16', [0.208972, -0.667942, 1.0]], ['2, k, 17', [0.287761, -0.986279, 1.0]], ['2, k, 18', [0.330479, -1.34181, 1.0]], ['2, k, 19', [0.357721, -1.38189, 1.0]], ['2, k, 20', [0.0749183, -0.171803, 1.0]], ['2, k, 21', [-0.0954555, -0.13322, 1.0]], ['2, k, 22', [-0.0134814, -0.138866, 1.0]], ['2, k, 23', [0.134138, -0.173302, 1.0]], ['2, k, 24', [0.186625, -0.182939, 1.0]]]
[['2, k, 0', [0.146936, -0.679337, 1.0]], ['2, k, 1', [0.106758, -0.387165, 1.0]], ['2, k, 2', [0.0686861, -0.0997592, 1.0]], ['2, k, 3', [0.0673509, 0.0322832, 1.0]], ['2, k, 4', [-0.0298105, -0.229175, 1.0]], ['2, k, 5', [-0.0267153, -0.279107, 1.0]], ['2, k, 6', [-0.0175869, -0.166329, 1.0]], ['2, k, 7', [-0.0811977, -0.135202, 1.0]], ['2, k, 8', [0.234692, -0.205113, 1.0]], ['2, k, 9', [0.426668, -0.206755, 1.0]], ['2, k, 10', [0.533319, -0.16446, 1.0]], ['2, k, 11', [0.570338, -0.142394, 1.0]], ['2, k, 12', [0.0794616, -0.672955, 1.0]], ['2, k, 13', [0.0456627, -0.9908, 1.0]], ['2, k, 14', [0.0231303, -1.34083, 1.0]], ['2, k, 15', [0.0361841, -1.3994, 1.0]], ['2, k, 16', [0.209049, -0.668053, 1.0]], ['2, k, 17', [0.288234, -0.983475, 1.0]], ['2, k, 18', [0.330255, -1.33873, 1.0]], ['2, k, 19', [0.355624, -1.37998, 1.0]], ['2, k, 20', [0.0779364, -0.171214, 1.0]], ['2, k, 21', [-0.0963716, -0.132127, 1.0]], ['2, k, 22', [-0.00536743, -0.137012, 1.0]], ['2, k, 23', [0.606759, -0.137402, 1.0]], ['2, k, 24', [0.620765, -0.133036, 1.0]]]
[['2, k, 0', [0.146895, -0.679024, 1.0]], ['2, k, 1', [0.106924, -0.387031, 1.0]], ['2, k, 2', [0.0687625, -0.0997553, 1.0]], ['2, k, 3', [0.0719379, 0.032495, 1.0]], ['2, k, 4', [-0.0322169, -0.227664, 1.0]], ['2, k, 5', [-0.0266041, -0.278803, 1.0]], ['2, k, 6', [-0.0261353, -0.164303, 1.0]], ['2, k, 7', [-0.0960851, -0.131594, 1.0]], ['2, k, 8', [0.236503, -0.201925, 1.0]], ['2, k, 9', [0.425482, -0.208273, 1.0]], ['2, k, 10', [0.525649, -0.166671, 1.0]], ['2, k, 11', [0.564522, -0.144832, 1.0]], ['2, k, 12', [0.0792323, -0.672314, 1.0]], ['2, k, 13', [0.0456761, -0.991123, 1.0]], ['2, k, 14', [0.0234259, -1.34117, 1.0]], ['2, k, 15', [0.0356312, -1.39954, 1.0]], ['2, k, 16', [0.209162, -0.667887, 1.0]], ['2, k, 17', [0.288546, -0.979101, 1.0]], ['2, k, 18', [0.331005, -1.3341, 1.0]], ['2, k, 19', [0.355563, -1.37582, 1.0]], ['2, k, 20', [0.0780318, -0.171184, 1.0]], ['2, k, 21', [-0.128063, -0.122197, 1.0]], ['2, k, 22', [-0.0252472, -0.132218, 1.0]], ['2, k, 23', [0.599074, -0.139469, 1.0]], ['2, k, 24', [0.495294, -0.144888, 1.0]]]
[['2, k, 0', [0.147096, -0.677873, 1.0]], ['2, k, 1', [0.10749, -0.38655, 1.0]], ['2, k, 2', [0.0694363, -0.0996891, 1.0]], ['2, k, 3', [0.0793001, 0.0335898, 1.0]], ['2, k, 4', [-0.0348017, -0.225559, 1.0]], ['2, k, 5', [-0.0207253, -0.275129, 1.0]], ['2, k, 6', [-0.0322161, -0.160564, 1.0]], ['2, k, 7', [-0.101071, -0.129175, 1.0]], ['2, k, 8', [0.242433, -0.200508, 1.0]], ['2, k, 9', [0.43366, -0.209571, 1.0]], ['2, k, 10', [0.535333, -0.166415, 1.0]], ['2, k, 11', [0.555183, -0.143835, 1.0]], ['2, k, 12', [0.0793959, -0.670846, 1.0]], ['2, k, 13', [0.0457492, -0.991155, 1.0]], ['2, k, 14', [0.0241337, -1.34121, 1.0]], ['2, k, 15', [0.0351902, -1.39931, 1.0]], ['2, k, 16', [0.209529, -0.667077, 1.0]], ['2, k, 17', [0.288811, -0.977324, 1.0]], ['2, k, 18', [0.330714, -1.33214, 1.0]], ['2, k, 19', [0.353857, -1.37453, 1.0]], ['2, k, 20', [0.0786612, -0.17101, 1.0]], ['2, k, 21', [-0.126472, -0.120997, 1.0]], ['2, k, 22', [-0.0780893, -0.124192, 1.0]], ['2, k, 23', [0.585562, -0.135841, 1.0]], ['2, k, 24', [0.486189, -0.143787, 1.0]]]
[['2, k, 0', [0.147743, -0.677196, 1.0]], ['2, k, 1', [0.10849, -0.386164, 1.0]], ['2, k, 2', [0.0707566, -0.0996433, 1.0]], ['2, k, 3', [0.0837094, 0.0335283, 1.0]], ['2, k, 4', [-0.0360671, -0.223596, 1.0]], ['2, k, 5', [-0.0160962, -0.274379, 1.0]], ['2, k, 6', [-0.0402818, -0.157609, 1.0]], ['2, k, 7', [-0.111788, -0.12499, 1.0]], ['2, k, 8', [0.244947, -0.199982, 1.0]], ['2, k, 9', [0.43118, -0.208278, 1.0]], ['2, k, 10', [0.493495, -0.160346, 1.0]], ['2, k, 11', [0.54337, -0.1396, 1.0]], ['2, k, 12', [0.0801256, -0.670049, 1.0]], ['2, k, 13', [0.0459533, -0.992064, 1.0]], ['2, k, 14', [0.0245662, -1.34261, 1.0]], ['2, k, 15', [0.0348461, -1.39977, 1.0]], ['2, k, 16', [0.210338, -0.666366, 1.0]], ['2, k, 17', [0.288621, -0.976738, 1.0]], ['2, k, 18', [0.33027, -1.33143, 1.0]], ['2, k, 19', [0.35247, -1.3742, 1.0]], ['2, k, 20', [0.0799035, -0.170839, 1.0]], ['2, k, 21', [-0.142175, -0.116756, 1.0]], ['2, k, 22', [-0.0386282, -0.127743, 1.0]], ['2, k, 23', [0.577301, -0.134519, 1.0]], ['2, k, 24', [0.466259, -0.137769, 1.0]]]
[['2, k, 0', [0.149604, -0.676516, 1.0]], ['2, k, 1', [0.110666, -0.385602, 1.0]], ['2, k, 2', [0.0730339, -0.0993014, 1.0]], ['2, k, 3', [0.0889034, 0.0354065, 1.0]], ['2, k, 4', [-0.0369547, -0.223231, 1.0]], ['2, k, 5', [-0.019148, -0.265714, 1.0]], ['2, k, 6', [-0.0437164, -0.156274, 1.0]], ['2, k, 7', [-0.116449, -0.123584, 1.0]], ['2, k, 8', [0.24905, -0.199775, 1.0]], ['2, k, 9', [0.429755, -0.206622, 1.0]], ['2, k, 10', [0.508435, -0.180745, 1.0]], ['2, k, 11', [0.543295, -0.135568, 1.0]], ['2, k, 12', [0.0818138, -0.669811, 1.0]], ['2, k, 13', [0.0463346, -0.992445, 1.0]], ['2, k, 14', [0.0248292, -1.34382, 1.0]], ['2, k, 15', [0.0338791, -1.39937, 1.0]], ['2, k, 16', [0.212559, -0.66526, 1.0]], ['2, k, 17', [0.288645, -0.976866, 1.0]], ['2, k, 18', [0.330401, -1.3316, 1.0]], ['2, k, 19', [0.351227, -1.37435, 1.0]], ['2, k, 20', [0.0821916, -0.170405, 1.0]], ['2, k, 21', [-0.158201, -0.114409, 1.0]], ['2, k, 22', [-0.0442236, -0.125716, 1.0]], ['2, k, 23', [0.57368, -0.125981, 1.0]], ['2, k, 24', [0.468326, -0.131809, 1.0]]]
[['2, k, 0', [0.151022, -0.676117, 1.0]], ['2, k, 1', [0.1125, -0.384964, 1.0]], ['2, k, 2', [0.0750205, -0.0985595, 1.0]], ['2, k, 3', [0.0968973, 0.0368151, 1.0]], ['2, k, 4', [-0.0370958, -0.221802, 1.0]], ['2, k, 5', [-0.153665, -0.197907, 1.0]], ['2, k, 6', [-0.0792909, -0.147822, 1.0]], ['2, k, 7', [-0.1272, -0.121599, 1.0]], ['2, k, 8', [0.273923, -0.208881, 1.0]], ['2, k, 9', [0.431268, -0.205332, 1.0]], ['2, k, 10', [0.509515, -0.17667, 1.0]], ['2, k, 11', [0.542368, -0.128072, 1.0]], ['2, k, 12', [0.0830799, -0.669221, 1.0]], ['2, k, 13', [0.0474456, -0.992145, 1.0]], ['2, k, 14', [0.0252141, -1.34385, 1.0]], ['2, k, 15', [0.0280489, -1.39808, 1.0]], ['2, k, 16', [0.214447, -0.66492, 1.0]], ['2, k, 17', [0.289291, -0.976585, 1.0]], ['2, k, 18', [0.329861, -1.3312, 1.0]], ['2, k, 19', [0.344455, -1.37543, 1.0]], ['2, k, 20', [0.0842067, -0.169647, 1.0]], ['2, k, 21', [-0.126978, -0.116588, 1.0]], ['2, k, 22', [-0.0428824, -0.124113, 1.0]], ['2, k, 23', [0.569097, -0.119561, 1.0]], ['2, k, 24', [0.464803, -0.12625, 1.0]]]
[['2, k, 0', [0.154135, -0.6757, 1.0]], ['2, k, 1', [0.118723, -0.384063, 1.0]], ['2, k, 2', [0.0852668, -0.0971635, 1.0]], ['2, k, 3', [0.102795, 0.0352747, 1.0]], ['2, k, 4', [-0.0366645, -0.220878, 1.0]], ['2, k, 5', [-0.147299, -0.195621, 1.0]], ['2, k, 6', [-0.082495, -0.143537, 1.0]], ['2, k, 7', [-0.12801, -0.119644, 1.0]], ['2, k, 8', [0.27065, -0.20737, 1.0]], ['2, k, 9', [0.428055, -0.202951, 1.0]], ['2, k, 10', [0.513449, -0.174109, 1.0]], ['2, k, 11', [0.551638, -0.120382, 1.0]], ['2, k, 12', [0.0862946, -0.668962, 1.0]], ['2, k, 13', [0.0503466, -0.99215, 1.0]], ['2, k, 14', [0.0258496, -1.34416, 1.0]], ['2, k, 15', [0.0286221, -1.3975, 1.0]], ['2, k, 16', [0.217619, -0.664311, 1.0]], ['2, k, 17', [0.290069, -0.976849, 1.0]], ['2, k, 18', [0.330013, -1.33216, 1.0]], ['2, k, 19', [0.344627, -1.37511, 1.0]], ['2, k, 20', [0.0934511, -0.168326, 1.0]], ['2, k, 21', [-0.122793, -0.117738, 1.0]], ['2, k, 22', [-0.0482228, -0.12225, 1.0]], ['2, k, 23', [0.575758, -0.111851, 1.0]], ['2, k, 24', [0.473475, -0.119486, 1.0]]]
[['2, k, 0', [0.159479, -0.677325, 1.0]], ['2, k, 1', [0.131022, -0.381923, 1.0]], ['2, k, 2', [0.107036, -0.088477, 1.0]], ['2, k, 3', [0.108463, 0.0362757, 1.0]], ['2, k, 4', [-0.0120742, -0.218701, 1.0]], ['2, k, 5', [-0.116671, -0.195192, 1.0]], ['2, k, 6', [-0.0740979, -0.14347, 1.0]], ['2, k, 7', [-0.126293, -0.118547, 1.0]], ['2, k, 8', [0.280748, -0.212716, 1.0]], ['2, k, 9', [0.434764, -0.196678, 1.0]], ['2, k, 10', [0.514617, -0.16874, 1.0]], ['2, k, 11', [0.557333, -0.111447, 1.0]], ['2, k, 12', [0.091125, -0.670653, 1.0]], ['2, k, 13', [0.0526701, -0.994263, 1.0]], ['2, k, 14', [0.0263959, -1.34667, 1.0]], ['2, k, 15', [0.0233522, -1.39797, 1.0]], ['2, k, 16', [0.223932, -0.66594, 1.0]], ['2, k, 17', [0.292164, -0.978559, 1.0]], ['2, k, 18', [0.331021, -1.33419, 1.0]], ['2, k, 19', [0.339686, -1.37733, 1.0]], ['2, k, 20', [0.112763, -0.161492, 1.0]], ['2, k, 21', [-0.126612, -0.115915, 1.0]], ['2, k, 22', [-0.0484693, -0.117245, 1.0]], ['2, k, 23', [0.582652, -0.103132, 1.0]], ['2, k, 24', [0.489098, -0.10955, 1.0]]]
[['2, k, 0', [0.164608, -0.678713, 1.0]], ['2, k, 1', [0.139804, -0.382163, 1.0]], ['2, k, 2', [0.117379, -0.0885605, 1.0]], ['2, k, 3', [0.117101, 0.0335727, 1.0]], ['2, k, 4', [-0.00502992, -0.221603, 1.0]], ['2, k, 5', [-0.114425, -0.190589, 1.0]], ['2, k, 6', [-0.144113, -0.159997, 1.0]], ['2, k, 7', [-0.136491, -0.114257, 1.0]], ['2, k, 8', [0.286104, -0.212453, 1.0]], ['2, k, 9', [0.457502, -0.176982, 1.0]], ['2, k, 10', [0.528418, -0.14374, 1.0]], ['2, k, 11', [0.56035, -0.103063, 1.0]], ['2, k, 12', [0.0953148, -0.671959, 1.0]], ['2, k, 13', [0.0550178, -0.993667, 1.0]], ['2, k, 14', [0.0269567, -1.3463, 1.0]], ['2, k, 15', [0.0225532, -1.39635, 1.0]], ['2, k, 16', [0.229679, -0.667255, 1.0]], ['2, k, 17', [0.297274, -0.983956, 1.0]], ['2, k, 18', [0.331789, -1.33919, 1.0]], ['2, k, 19', [0.338397, -1.38355, 1.0]], ['2, k, 20', [0.122937, -0.161471, 1.0]], ['2, k, 21', [-0.106581, -0.113459, 1.0]], ['2, k, 22', [-0.090059, -0.131537, 1.0]], ['2, k, 23', [0.586865, -0.0898298, 1.0]], ['2, k, 24', [0.48753, -0.101906, 1.0]]]
