[['2, k, 0', [-0.100588, -0.234976, 1.0]], ['2, k, 1', [-0.0995235, 0.0878774, 1.0]], ['2, k, 2', [-0.0979055, 0.401387, 1.0]], ['2, k, 3', [-0.143377, 0.555191, 1.0]], ['2, k, 4', [-0.298911, 0.277185, 1.0]], ['2, k, 5', [-0.400004, 0.0752176, 1.0]], ['2, k, 6', [-0.436701, -0.0828374, 1.0]], ['2, k, 7', [-0.426033, -0.148903, 1.0]], ['2, k, 8', [0.0621831, 0.289834, 1.0]], ['2, k, 9', [0.192296, 0.112389, 1.0]], ['2, k, 10', [0.0457824, 0.139374, 1.0]], ['2, k, 11', [-0.023022, 0.102601, 1.0]], ['2, k, 12', [-0.181511, -0.234225, 1.0]], ['2, k, 13', [-0.236389, -0.648112, 1.0]], ['2, k, 14', [-0.298738, -1.0169, 1.0]], ['2, k, 15', [-0.309082, -1.06934, 1.0]], ['2, k, 16', [-0.0165857, -0.228608, 1.0]], ['2, k, 17', [0.0543276, -0.619962, 1.0]], ['2, k, 18', [0.0905823, -1.00512, 1.0]], ['2, k, 19', [0.127686, -1.06152, 1.0]], ['2, k, 20', [-0.0984074, 0.324328, 1.0]], ['2, k, 21', [-0.399428, -0.181203, 1.0]], ['2, k, 22', [-0.370248, -0.171829, 1.0]], ['2, k, 23', [-0.0303092, 0.106103, 1.0]], ['2, k, 24', [-0.0301716, 0.118332, 1.0]]]
[['2, k, 0', [-0.103627, -0.256344, 1.0]], ['2, k, 1', [-0.114691, 0.0695947, 1.0]], ['2, k, 2', [-0.12457, 0.386133, 1.0]], ['2, k, 3', [-0.130674, 0.537608, 1.0]], ['2, k, 4', [-0.300846, 0.281002, 1.0]], ['2, k, 5', [-0.392485, 0.0336637, 1.0]], ['2, k, 6', [-0.434924, -0.183275, 1.0]], ['2, k, 7', [-0.426557, -0.259657, 1.0]], ['2, k, 8', [0.0476836, 0.291518, 1.0]], ['2, k, 9', [0.157638, 0.0547419, 1.0]], ['2, k, 10', [0.22184, -0.198014, 1.0]], ['2, k, 11', [0.209076, -0.267832, 1.0]], ['2, k, 12', [-0.188422, -0.26042, 1.0]], ['2, k, 13', [-0.239409, -0.652265, 1.0]], ['2, k, 14', [-0.290791, -1.01321, 1.0]], ['2, k, 15', [-0.311885, -1.07103, 1.0]], ['2, k, 16', [-0.0158781, -0.245816, 1.0]], ['2, k, 17', [0.0515811, -0.642988, 1.0]], ['2, k, 18', [0.0914379, -0.992515, 1.0]], ['2, k, 19', [0.134827, -1.0634, 1.0]], ['2, k, 20', [-0.122296, 0.308295, 1.0]], ['2, k, 21', [-0.407142, -0.301626, 1.0]], ['2, k, 22', [-0.369114, -0.278843, 1.0]], ['2, k, 23', [0.199238, -0.315042, 1.0]], ['2, k, 24', [0.126272, -0.277935, 1.0]]]
[['2, k, 0', [-0.103121, -0.260217, 1.0]], ['2, k, 1', [-0.114272, 0.0655272, 1.0]], ['2, k, 2', [-0.124329, 0.382106, 1.0]], ['2, k, 3', [-0.130536, 0.534236, 1.0]], ['2, k, 4', [-0.301736, 0.279249, 1.0]], ['2, k, 5', [-0.388441, 0.0229716, 1.0]], ['2, k, 6', [-0.436057, -0.213328, 1.0]], ['2, k, 7', [-0.421688, -0.289523, 1.0]], ['2, k, 8', [0.0510044, 0.286698, 1.0]], ['2, k, 9', [0.161443, 0.0289955, 1.0]], ['2, k, 10', [0.221908, -0.216477, 1.0]], ['2, k, 11', [0.210747, -0.291333, 1.0]], ['2, k, 12', [-0.188442, -0.264967, 1.0]], ['2, k, 13', [-0.238494, -0.652439, 1.0]], ['2, k, 14', [-0.290774, -1.01328, 1.0]], ['2, k, 15', [-0.311911, -1.07107, 1.0]], ['2, k, 16', [-0.0148984, -0.248622, 1.0]], ['2, k, 17', [0.0516308, -0.643328, 1.0]], ['2, k, 18', [0.0914624, -0.992352, 1.0]], ['2, k, 19', [0.134504, -1.06329, 1.0]], ['2, k, 20', [-0.121995, 0.304244, 1.0]], ['2, k, 21', [-0.400423, -0.335866, 1.0]], ['2, k, 22', [-0.341043, -0.303069, 1.0]], ['2, k, 23', [0.199318, -0.342558, 1.0]], ['2, k, 24', [0.122939, -0.303944, 1.0]]]
[['2, k, 0', [-0.103075, -0.260817, 1.0]], ['2, k, 1', [-0.11415, 0.063868, 1.0]], ['2, k, 2', [-0.124137, 0.379247, 1.0]], ['2, k, 3', [-0.130062, 0.531375, 1.0]], ['2, k, 4', [-0.30296, 0.276268, 1.0]], ['2, k, 5', [-0.390386, 0.00413798, 1.0]], ['2, k, 6', [-0.434315, -0.229277, 1.0]], ['2, k, 7', [-0.4203, -0.309736, 1.0]], ['2, k, 8', [0.0533417, 0.283816, 1.0]], ['2, k, 9', [0.162184, 0.0221513, 1.0]], ['2, k, 10', [0.221853, -0.233821, 1.0]], ['2, k, 11', [0.211699, -0.30868, 1.0]], ['2, k, 12', [-0.18824, -0.264484, 1.0]], ['2, k, 13', [-0.237645, -0.654092, 1.0]], ['2, k, 14', [-0.291011, -1.01399, 1.0]], ['2, k, 15', [-0.31146, -1.07153, 1.0]], ['2, k, 16', [-0.0149679, -0.250703, 1.0]], ['2, k, 17', [0.0518956, -0.644069, 1.0]], ['2, k, 18', [0.0912892, -0.990887, 1.0]], ['2, k, 19', [0.13427, -1.06237, 1.0]], ['2, k, 20', [-0.121818, 0.301702, 1.0]], ['2, k, 21', [-0.402063, -0.360338, 1.0]], ['2, k, 22', [-0.338453, -0.323914, 1.0]], ['2, k, 23', [0.198062, -0.361711, 1.0]], ['2, k, 24', [0.126761, -0.322993, 1.0]]]
[['2, k, 0', [-0.102892, -0.263806, 1.0]], ['2, k, 1', [-0.113759, 0.0611225, 1.0]], ['2, k, 2', [-0.123476, 0.37676, 1.0]], ['2, k, 3', [-0.129671, 0.529052, 1.0]], ['2, k, 4', [-0.305698, 0.270314, 1.0]], ['2, k, 5', [-0.389199, -0.00618534, 1.0]], ['2, k, 6', [-0.432011, -0.239652, 1.0]], ['2, k, 7', [-0.418567, -0.322353, 1.0]], ['2, k, 8', [0.0550374, 0.281603, 1.0]], ['2, k, 9', [0.162014, 0.0146784, 1.0]], ['2, k, 10', [0.223658, -0.241919, 1.0]], ['2, k, 11', [0.213431, -0.317652, 1.0]], ['2, k, 12', [-0.188015, -0.26685, 1.0]], ['2, k, 13', [-0.236997, -0.654844, 1.0]], ['2, k, 14', [-0.291081, -1.01424, 1.0]], ['2, k, 15', [-0.311468, -1.07241, 1.0]], ['2, k, 16', [-0.0148252, -0.25362, 1.0]], ['2, k, 17', [0.0521962, -0.646699, 1.0]], ['2, k, 18', [0.0916462, -0.989556, 1.0]], ['2, k, 19', [0.134372, -1.06241, 1.0]], ['2, k, 20', [-0.121229, 0.299142, 1.0]], ['2, k, 21', [-0.398538, -0.374474, 1.0]], ['2, k, 22', [-0.344629, -0.340092, 1.0]], ['2, k, 23', [0.196846, -0.376363, 1.0]], ['2, k, 24', [0.127808, -0.337317, 1.0]]]
[['2, k, 0', [-0.101867, -0.264948, 1.0]], ['2, k, 1', [-0.112678, 0.0591827, 1.0]], ['2, k, 2', [-0.122565, 0.374223, 1.0]], ['2, k, 3', [-0.129338, 0.526185, 1.0]], ['2, k, 4', [-0.307974, 0.265321, 1.0]], ['2, k, 5', [-0.386988, -0.0118176, 1.0]], ['2, k, 6', [-0.429528, -0.243506, 1.0]], ['2, k, 7', [-0.414535, -0.328536, 1.0]], ['2, k, 8', [0.0568816, 0.2791, 1.0]], ['2, k, 9', [0.162494, 0.0127992, 1.0]], ['2, k, 10', [0.224333, -0.246405, 1.0]], ['2, k, 11', [0.22094, -0.320389, 1.0]], ['2, k, 12', [-0.186799, -0.267306, 1.0]], ['2, k, 13', [-0.236337, -0.654872, 1.0]], ['2, k, 14', [-0.291012, -1.01389, 1.0]], ['2, k, 15', [-0.310149, -1.06971, 1.0]], ['2, k, 16', [-0.0139146, -0.255355, 1.0]], ['2, k, 17', [0.0529225, -0.648097, 1.0]], ['2, k, 18', [0.0917146, -0.989545, 1.0]], ['2, k, 19', [0.134523, -1.06221, 1.0]], ['2, k, 20', [-0.120259, 0.296746, 1.0]], ['2, k, 21', [-0.390719, -0.382097, 1.0]], ['2, k, 22', [-0.34533, -0.345221, 1.0]], ['2, k, 23', [0.215368, -0.384746, 1.0]], ['2, k, 24', [0.164378, -0.341531, 1.0]]]
[['2, k, 0', [-0.101646, -0.265919, 1.0]], ['2, k, 1', [-0.112108, 0.057579, 1.0]], ['2, k, 2', [-0.121577, 0.372109, 1.0]], ['2, k, 3', [-0.128444, 0.52335, 1.0]], ['2, k, 4', [-0.309062, 0.263567, 1.0]], ['2, k, 5', [-0.383823, -0.0134656, 1.0]], ['2, k, 6', [-0.424212, -0.24489, 1.0]], ['2, k, 7', [-0.412551, -0.32397, 1.0]], ['2, k, 8', [0.0590903, 0.276438, 1.0]], ['2, k, 9', [0.163427, 0.0113947, 1.0]], ['2, k, 10', [0.225945, -0.249129, 1.0]], ['2, k, 11', [0.223357, -0.322693, 1.0]], ['2, k, 12', [-0.186434, -0.26755, 1.0]], ['2, k, 13', [-0.235257, -0.654903, 1.0]], ['2, k, 14', [-0.29001, -1.01519, 1.0]], ['2, k, 15', [-0.309956, -1.0699, 1.0]], ['2, k, 16', [-0.0139429, -0.257227, 1.0]], ['2, k, 17', [0.0533014, -0.652179, 1.0]], ['2, k, 18', [0.0918719, -0.989462, 1.0]], ['2, k, 19', [0.134519, -1.06227, 1.0]], ['2, k, 20', [-0.119379, 0.294759, 1.0]], ['2, k, 21', [-0.399857, -0.385861, 1.0]], ['2, k, 22', [-0.36959, -0.326694, 1.0]], ['2, k, 23', [0.219472, -0.38431, 1.0]], ['2, k, 24', [0.169037, -0.345783, 1.0]]]
[['2, k, 0', [-0.101691, -0.266665, 1.0]], ['2, k, 1', [-0.11184, 0.0563619, 1.0]], ['2, k, 2', [-0.120846, 0.370466, 1.0]], ['2, k, 3', [-0.127854, 0.521129, 1.0]], ['2, k, 4', [-0.31034, 0.260196, 1.0]], ['2, k, 5', [-0.382283, -0.0153462, 1.0]], ['2, k, 6', [-0.422328, -0.244629, 1.0]], ['2, k, 7', [-0.410752, -0.322362, 1.0]], ['2, k, 8', [0.061085, 0.27452, 1.0]], ['2, k, 9', [0.164454, 0.00998391, 1.0]], ['2, k, 10', [0.226461, -0.248194, 1.0]], ['2, k, 11', [0.223915, -0.32294, 1.0]], ['2, k, 12', [-0.186209, -0.267872, 1.0]], ['2, k, 13', [-0.234741, -0.654762, 1.0]], ['2, k, 14', [-0.290585, -1.01628, 1.0]], ['2, k, 15', [-0.309951, -1.06995, 1.0]], ['2, k, 16', [-0.014326, -0.258403, 1.0]], ['2, k, 17', [0.0533559, -0.652086, 1.0]], ['2, k, 18', [0.0920057, -0.989455, 1.0]], ['2, k, 19', [0.13456, -1.06237, 1.0]], ['2, k, 20', [-0.118774, 0.293225, 1.0]], ['2, k, 21', [-0.399577, -0.381911, 1.0]], ['2, k, 22', [-0.349608, -0.35044, 1.0]], ['2, k, 23', [0.219248, -0.379092, 1.0]], ['2, k, 24', [0.171557, -0.345562, 1.0]]]
[['2, k, 0', [-0.101345, -0.267426, 1.0]], ['2, k, 1', [-0.111366, 0.0551514, 1.0]], ['2, k, 2', [-0.12031, 0.368879, 1.0]], ['2, k, 3', [-0.127383, 0.519259, 1.0]], ['2, k, 4', [-0.310782, 0.258693, 1.0]], ['2, k, 5', [-0.380009, -0.0145591, 1.0]], ['2, k, 6', [-0.420281, -0.240998, 1.0]], ['2, k, 7', [-0.409995, -0.318614, 1.0]], ['2, k, 8', [0.0630565, 0.273093, 1.0]], ['2, k, 9', [0.166023, 0.0100302, 1.0]], ['2, k, 10', [0.227806, -0.24606, 1.0]], ['2, k, 11', [0.226364, -0.31674, 1.0]], ['2, k, 12', [-0.185661, -0.268069, 1.0]], ['2, k, 13', [-0.234284, -0.654437, 1.0]], ['2, k, 14', [-0.290477, -1.01543, 1.0]], ['2, k, 15', [-0.310141, -1.06976, 1.0]], ['2, k, 16', [-0.0141428, -0.259832, 1.0]], ['2, k, 17', [0.0535864, -0.651998, 1.0]], ['2, k, 18', [0.0919862, -0.988914, 1.0]], ['2, k, 19', [0.13411, -1.06229, 1.0]], ['2, k, 20', [-0.118248, 0.29173, 1.0]], ['2, k, 21', [-0.401206, -0.378838, 1.0]], ['2, k, 22', [-0.348647, -0.347833, 1.0]], ['2, k, 23', [0.226475, -0.377062, 1.0]], ['2, k, 24', [0.172033, -0.341368, 1.0]]]
[['2, k, 0', [-0.101123, -0.267748, 1.0]], ['2, k, 1', [-0.111001, 0.054312, 1.0]], ['2, k, 2', [-0.119861, 0.367388, 1.0]], ['2, k, 3', [-0.126534, 0.51737, 1.0]], ['2, k, 4', [-0.310717, 0.257413, 1.0]], ['2, k, 5', [-0.377427, -0.0143744, 1.0]], ['2, k, 6', [-0.417476, -0.240326, 1.0]], ['2, k, 7', [-0.406104, -0.317733, 1.0]], ['2, k, 8', [0.0647268, 0.272096, 1.0]], ['2, k, 9', [0.166697, 0.0112968, 1.0]], ['2, k, 10', [0.229128, -0.243019, 1.0]], ['2, k, 11', [0.227312, -0.315199, 1.0]], ['2, k, 12', [-0.185405, -0.26816, 1.0]], ['2, k, 13', [-0.233632, -0.653113, 1.0]], ['2, k, 14', [-0.290567, -1.01609, 1.0]], ['2, k, 15', [-0.310521, -1.06981, 1.0]], ['2, k, 16', [-0.0139467, -0.260318, 1.0]], ['2, k, 17', [0.0542486, -0.64939, 1.0]], ['2, k, 18', [0.0923047, -0.989399, 1.0]], ['2, k, 19', [0.134408, -1.06282, 1.0]], ['2, k, 20', [-0.117813, 0.290415, 1.0]], ['2, k, 21', [-0.399283, -0.376652, 1.0]], ['2, k, 22', [-0.351875, -0.347197, 1.0]], ['2, k, 23', [0.232431, -0.370847, 1.0]], ['2, k, 24', [0.174289, -0.339918, 1.0]]]
[['2, k, 0', [-0.100542, -0.268252, 1.0]], ['2, k, 1', [-0.110404, 0.0537248, 1.0]], ['2, k, 2', [-0.118959, 0.366469, 1.0]], ['2, k, 3', [-0.126204, 0.516577, 1.0]], ['2, k, 4', [-0.310334, 0.256588, 1.0]], ['2, k, 5', [-0.376768, -0.010918, 1.0]], ['2, k, 6', [-0.414409, -0.243614, 1.0]], ['2, k, 7', [-0.403049, -0.320128, 1.0]], ['2, k, 8', [0.0670181, 0.270913, 1.0]], ['2, k, 9', [0.168844, 0.0125659, 1.0]], ['2, k, 10', [0.229957, -0.241117, 1.0]], ['2, k, 11', [0.227783, -0.313175, 1.0]], ['2, k, 12', [-0.184985, -0.26843, 1.0]], ['2, k, 13', [-0.2336, -0.652489, 1.0]], ['2, k, 14', [-0.290176, -1.01247, 1.0]], ['2, k, 15', [-0.311398, -1.07077, 1.0]], ['2, k, 16', [-0.0132036, -0.260928, 1.0]], ['2, k, 17', [0.052879, -0.646851, 1.0]], ['2, k, 18', [0.0924377, -0.989758, 1.0]], ['2, k, 19', [0.134358, -1.06309, 1.0]], ['2, k, 20', [-0.116995, 0.289587, 1.0]], ['2, k, 21', [-0.401552, -0.376791, 1.0]], ['2, k, 22', [-0.351995, -0.348398, 1.0]], ['2, k, 23', [0.234259, -0.372793, 1.0]], ['2, k, 24', [0.176277, -0.34038, 1.0]]]
[['2, k, 0', [-0.100144, -0.268868, 1.0]], ['2, k, 1', [-0.110134, 0.0533441, 1.0]], ['2, k, 2', [-0.118459, 0.365841, 1.0]], ['2, k, 3', [-0.125659, 0.515684, 1.0]], ['2, k, 4', [-0.309911, 0.255822, 1.0]], ['2, k, 5', [-0.376745, -0.00909274, 1.0]], ['2, k, 6', [-0.413157, -0.243642, 1.0]], ['2, k, 7', [-0.400628, -0.319128, 1.0]], ['2, k, 8', [0.0678937, 0.270748, 1.0]], ['2, k, 9', [0.169675, 0.0140298, 1.0]], ['2, k, 10', [0.229525, -0.241755, 1.0]], ['2, k, 11', [0.22679, -0.314291, 1.0]], ['2, k, 12', [-0.184568, -0.26873, 1.0]], ['2, k, 13', [-0.233583, -0.652467, 1.0]], ['2, k, 14', [-0.290337, -1.01247, 1.0]], ['2, k, 15', [-0.309681, -1.07042, 1.0]], ['2, k, 16', [-0.0128242, -0.261719, 1.0]], ['2, k, 17', [0.0525387, -0.645631, 1.0]], ['2, k, 18', [0.09264, -0.991575, 1.0]], ['2, k, 19', [0.134322, -1.06321, 1.0]], ['2, k, 20', [-0.116579, 0.289049, 1.0]], ['2, k, 21', [-0.400617, -0.370115, 1.0]], ['2, k, 22', [-0.34227, -0.344249, 1.0]], ['2, k, 23', [0.229161, -0.376543, 1.0]], ['2, k, 24', [0.173836, -0.337463, 1.0]]]
[['2, k, 0', [-0.0999127, -0.269366, 1.0]], ['2, k, 1', [-0.109783, 0.052921, 1.0]], ['2, k, 2', [-0.117724, 0.365183, 1.0]], ['2, k, 3', [-0.125342, 0.515392, 1.0]], ['2, k, 4', [-0.309696, 0.255543, 1.0]], ['2, k, 5', [-0.376985, -0.00726458, 1.0]], ['2, k, 6', [-0.412377, -0.243263, 1.0]], ['2, k, 7', [-0.399598, -0.319534, 1.0]], ['2, k, 8', [0.0704178, 0.270254, 1.0]], ['2, k, 9', [0.171239, 0.0145535, 1.0]], ['2, k, 10', [0.229242, -0.241981, 1.0]], ['2, k, 11', [0.226944, -0.314944, 1.0]], ['2, k, 12', [-0.18429, -0.269081, 1.0]], ['2, k, 13', [-0.232777, -0.654278, 1.0]], ['2, k, 14', [-0.290443, -1.01255, 1.0]], ['2, k, 15', [-0.31004, -1.07075, 1.0]], ['2, k, 16', [-0.0126412, -0.26222, 1.0]], ['2, k, 17', [0.0526629, -0.645691, 1.0]], ['2, k, 18', [0.0926296, -0.991583, 1.0]], ['2, k, 19', [0.133874, -1.06334, 1.0]], ['2, k, 20', [-0.115976, 0.288472, 1.0]], ['2, k, 21', [-0.397187, -0.374498, 1.0]], ['2, k, 22', [-0.342261, -0.343112, 1.0]], ['2, k, 23', [0.22915, -0.376714, 1.0]], ['2, k, 24', [0.174775, -0.339481, 1.0]]]
[['2, k, 0', [-0.0999779, -0.269655, 1.0]], ['2, k, 1', [-0.109444, 0.0525487, 1.0]], ['2, k, 2', [-0.116672, 0.364602, 1.0]], ['2, k, 3', [-0.125228, 0.515183, 1.0]], ['2, k, 4', [-0.309472, 0.254821, 1.0]], ['2, k, 5', [-0.377318, -0.00735944, 1.0]], ['2, k, 6', [-0.412118, -0.242784, 1.0]], ['2, k, 7', [-0.399259, -0.319001, 1.0]], ['2, k, 8', [0.0722969, 0.270569, 1.0]], ['2, k, 9', [0.172271, 0.0143651, 1.0]], ['2, k, 10', [0.228961, -0.242156, 1.0]], ['2, k, 11', [0.226334, -0.314572, 1.0]], ['2, k, 12', [-0.184295, -0.269302, 1.0]], ['2, k, 13', [-0.23181, -0.655743, 1.0]], ['2, k, 14', [-0.292386, -1.01565, 1.0]], ['2, k, 15', [-0.30997, -1.07169, 1.0]], ['2, k, 16', [-0.0127668, -0.262497, 1.0]], ['2, k, 17', [0.0528957, -0.645556, 1.0]], ['2, k, 18', [0.092854, -0.992382, 1.0]], ['2, k, 19', [0.133997, -1.0634, 1.0]], ['2, k, 20', [-0.115127, 0.28793, 1.0]], ['2, k, 21', [-0.38842, -0.374696, 1.0]], ['2, k, 22', [-0.34319, -0.339536, 1.0]], ['2, k, 23', [0.227277, -0.373395, 1.0]], ['2, k, 24', [0.174692, -0.339846, 1.0]]]
[['2, k, 0', [-0.0999563, -0.269765, 1.0]], ['2, k, 1', [-0.109185, 0.0523099, 1.0]], ['2, k, 2', [-0.116238, 0.364388, 1.0]], ['2, k, 3', [-0.125218, 0.515174, 1.0]], ['2, k, 4', [-0.309193, 0.254269, 1.0]], ['2, k, 5', [-0.377608, -0.00774652, 1.0]], ['2, k, 6', [-0.41204, -0.242791, 1.0]], ['2, k, 7', [-0.401053, -0.318778, 1.0]], ['2, k, 8', [0.0738209, 0.270545, 1.0]], ['2, k, 9', [0.172927, 0.0137282, 1.0]], ['2, k, 10', [0.228614, -0.242463, 1.0]], ['2, k, 11', [0.226188, -0.316479, 1.0]], ['2, k, 12', [-0.184292, -0.269355, 1.0]], ['2, k, 13', [-0.231082, -0.655973, 1.0]], ['2, k, 14', [-0.292462, -1.01658, 1.0]], ['2, k, 15', [-0.310194, -1.07175, 1.0]], ['2, k, 16', [-0.0127174, -0.262626, 1.0]], ['2, k, 17', [0.0533289, -0.645235, 1.0]], ['2, k, 18', [0.092747, -0.992378, 1.0]], ['2, k, 19', [0.134175, -1.06333, 1.0]], ['2, k, 20', [-0.114725, 0.287699, 1.0]], ['2, k, 21', [-0.388073, -0.375379, 1.0]], ['2, k, 22', [-0.345224, -0.343594, 1.0]], ['2, k, 23', [0.230078, -0.377767, 1.0]], ['2, k, 24', [0.175658, -0.339432, 1.0]]]
[['2, k, 0', [-0.0998946, -0.269778, 1.0]], ['2, k, 1', [-0.109064, 0.0522406, 1.0]], ['2, k, 2', [-0.116007, 0.364289, 1.0]], ['2, k, 3', [-0.125252, 0.515187, 1.0]], ['2, k, 4', [-0.309181, 0.254095, 1.0]], ['2, k, 5', [-0.377728, -0.00805514, 1.0]], ['2, k, 6', [-0.412048, -0.2429, 1.0]], ['2, k, 7', [-0.401204, -0.319326, 1.0]], ['2, k, 8', [0.0750982, 0.270632, 1.0]], ['2, k, 9', [0.173401, 0.012865, 1.0]], ['2, k, 10', [0.227875, -0.243299, 1.0]], ['2, k, 11', [0.225192, -0.317532, 1.0]], ['2, k, 12', [-0.184262, -0.269372, 1.0]], ['2, k, 13', [-0.230644, -0.656133, 1.0]], ['2, k, 14', [-0.293606, -1.01772, 1.0]], ['2, k, 15', [-0.310208, -1.0717, 1.0]], ['2, k, 16', [-0.012608, -0.262571, 1.0]], ['2, k, 17', [0.0533123, -0.645234, 1.0]], ['2, k, 18', [0.0929875, -0.992813, 1.0]], ['2, k, 19', [0.134393, -1.06343, 1.0]], ['2, k, 20', [-0.114519, 0.287602, 1.0]], ['2, k, 21', [-0.399588, -0.37578, 1.0]], ['2, k, 22', [-0.347513, -0.34571, 1.0]], ['2, k, 23', [0.227363, -0.380317, 1.0]], ['2, k, 24', [0.174984, -0.339669, 1.0]]]
[['2, k, 0', [-0.0999069, -0.269899, 1.0]], ['2, k, 1', [-0.10889, 0.0521008, 1.0]], ['2, k, 2', [-0.115451, 0.364221, 1.0]], ['2, k, 3', [-0.125486, 0.515161, 1.0]], ['2, k, 4', [-0.309068, 0.253697, 1.0]], ['2, k, 5', [-0.377903, -0.00896261, 1.0]], ['2, k, 6', [-0.412016, -0.242857, 1.0]], ['2, k, 7', [-0.403195, -0.318537, 1.0]], ['2, k, 8', [0.0762958, 0.270643, 1.0]], ['2, k, 9', [0.173558, 0.0123214, 1.0]], ['2, k, 10', [0.226253, -0.244149, 1.0]], ['2, k, 11', [0.224143, -0.318429, 1.0]], ['2, k, 12', [-0.184264, -0.269407, 1.0]], ['2, k, 13', [-0.230371, -0.656667, 1.0]], ['2, k, 14', [-0.293404, -1.01759, 1.0]], ['2, k, 15', [-0.310132, -1.07141, 1.0]], ['2, k, 16', [-0.0126281, -0.262766, 1.0]], ['2, k, 17', [0.0533059, -0.645202, 1.0]], ['2, k, 18', [0.093365, -0.99263, 1.0]], ['2, k, 19', [0.134217, -1.06321, 1.0]], ['2, k, 20', [-0.114075, 0.287489, 1.0]], ['2, k, 21', [-0.39117, -0.380419, 1.0]], ['2, k, 22', [-0.344294, -0.3443, 1.0]], ['2, k, 23', [0.224865, -0.382052, 1.0]], ['2, k, 24', [0.175849, -0.338643, 1.0]]]
[['2, k, 0', [-0.099834, -0.270197, 1.0]], ['2, k, 1', [-0.108688, 0.051862, 1.0]], ['2, k, 2', [-0.114862, 0.363755, 1.0]], ['2, k, 3', [-0.126145, 0.515455, 1.0]], ['2, k, 4', [-0.30917, 0.253058, 1.0]], ['2, k, 5', [-0.377988, -0.0101921, 1.0]], ['2, k, 6', [-0.4124, -0.243117, 1.0]], ['2, k, 7', [-0.404099, -0.319295, 1.0]], ['2, k, 8', [0.0770163, 0.271004, 1.0]], ['2, k, 9', [0.173546, 0.0122289, 1.0]], ['2, k, 10', [0.224776, -0.245969, 1.0]], ['2, k, 11', [0.222188, -0.321037, 1.0]], ['2, k, 12', [-0.184126, -0.269881, 1.0]], ['2, k, 13', [-0.230272, -0.656296, 1.0]], ['2, k, 14', [-0.293257, -1.01748, 1.0]], ['2, k, 15', [-0.311036, -1.0708, 1.0]], ['2, k, 16', [-0.0126023, -0.262853, 1.0]], ['2, k, 17', [0.0530306, -0.645438, 1.0]], ['2, k, 18', [0.0933258, -0.992445, 1.0]], ['2, k, 19', [0.134269, -1.063, 1.0]], ['2, k, 20', [-0.11357, 0.287061, 1.0]], ['2, k, 21', [-0.389457, -0.379544, 1.0]], ['2, k, 22', [-0.344849, -0.347201, 1.0]], ['2, k, 23', [0.224245, -0.386161, 1.0]], ['2, k, 24', [0.171219, -0.340747, 1.0]]]
[['2, k, 0', [-0.0998626, -0.270653, 1.0]], ['2, k, 1', [-0.108643, 0.0517651, 1.0]], ['2, k, 2', [-0.114934, 0.36397, 1.0]], ['2, k, 3', [-0.127012, 0.515288, 1.0]], ['2, k, 4', [-0.308658, 0.25292, 1.0]], ['2, k, 5', [-0.378002, -0.0108518, 1.0]], ['2, k, 6', [-0.413317, -0.242889, 1.0]], ['2, k, 7', [-0.405122, -0.319533, 1.0]], ['2, k, 8', [0.0777033, 0.271564, 1.0]], ['2, k, 9', [0.173443, 0.0122579, 1.0]], ['2, k, 10', [0.223833, -0.247632, 1.0]], ['2, k, 11', [0.221214, -0.321814, 1.0]], ['2, k, 12', [-0.18413, -0.270256, 1.0]], ['2, k, 13', [-0.230041, -0.656085, 1.0]], ['2, k, 14', [-0.293218, -1.01737, 1.0]], ['2, k, 15', [-0.311274, -1.07039, 1.0]], ['2, k, 16', [-0.0126434, -0.263283, 1.0]], ['2, k, 17', [0.0525248, -0.645186, 1.0]], ['2, k, 18', [0.0932537, -0.992288, 1.0]], ['2, k, 19', [0.13461, -1.06307, 1.0]], ['2, k, 20', [-0.113556, 0.287116, 1.0]], ['2, k, 21', [-0.389174, -0.378673, 1.0]], ['2, k, 22', [-0.34534, -0.349525, 1.0]], ['2, k, 23', [0.223563, -0.384282, 1.0]], ['2, k, 24', [0.174572, -0.346293, 1.0]]]
[['2, k, 0', [-0.099505, -0.27173, 1.0]], ['2, k, 1', [-0.108492, 0.0512634, 1.0]], ['2, k, 2', [-0.115041, 0.363168, 1.0]], ['2, k, 3', [-0.128445, 0.514067, 1.0]], ['2, k, 4', [-0.308696, 0.251859, 1.0]], ['2, k, 5', [-0.37843, -0.0126041, 1.0]], ['2, k, 6', [-0.414166, -0.242691, 1.0]], ['2, k, 7', [-0.406421, -0.318919, 1.0]], ['2, k, 8', [0.0780017, 0.271629, 1.0]], ['2, k, 9', [0.173251, 0.01205, 1.0]], ['2, k, 10', [0.223149, -0.248536, 1.0]], ['2, k, 11', [0.220105, -0.322289, 1.0]], ['2, k, 12', [-0.183899, -0.2709, 1.0]], ['2, k, 13', [-0.229572, -0.656871, 1.0]], ['2, k, 14', [-0.293208, -1.01752, 1.0]], ['2, k, 15', [-0.311261, -1.07048, 1.0]], ['2, k, 16', [-0.0121427, -0.264727, 1.0]], ['2, k, 17', [0.0524182, -0.644966, 1.0]], ['2, k, 18', [0.0932651, -0.992678, 1.0]], ['2, k, 19', [0.134854, -1.06325, 1.0]], ['2, k, 20', [-0.113534, 0.286348, 1.0]], ['2, k, 21', [-0.392506, -0.377988, 1.0]], ['2, k, 22', [-0.346502, -0.347341, 1.0]], ['2, k, 23', [0.225878, -0.384581, 1.0]], ['2, k, 24', [0.175833, -0.347526, 1.0]]]
