[['2, k, 0', [0.0237545, -0.248075, 1.0]], ['2, k, 1', [0.0253501, -0.0407596, 1.0]], ['2, k, 2', [0.0268565, 0.163797, 1.0]], ['2, k, 3', [0.0374738, 0.299509, 1.0]], ['2, k, 4', [-0.106866, 0.0774174, 1.0]], ['2, k, 5', [-0.172252, -0.109503, 1.0]], ['2, k, 6', [-0.179079, -0.289913, 1.0]], ['2, k, 7', [-0.195105, -0.352558, 1.0]], ['2, k, 8', [0.173464, 0.0735834, 1.0]], ['2, k, 9', [0.249249, -0.11306, 1.0]], ['2, k, 10', [0.280879, -0.248946, 1.0]], ['2, k, 11', [0.290918, -0.317113, 1.0]], ['2, k, 12', [-0.0399754, -0.245307, 1.0]], ['2, k, 13', [-0.139775, -0.366935, 1.0]], ['2, k, 14', [0.28308, -0.372477, 1.0]], ['2, k, 15', [0.159711, -0.3703, 1.0]], ['2, k, 16', [0.0871181, -0.247035, 1.0]], ['2, k, 17', [0.263186, -0.13028, 1.0]], ['2, k, 18', [0.318545, -0.367132, 1.0]], ['2, k, 19', [0.194851, -0.365738, 1.0]], ['2, k, 20', [0.0264956, 0.113031, 1.0]], ['2, k, 21', [-0.216361, -0.393919, 1.0]], ['2, k, 22', [-0.226117, -0.3561, 1.0]], ['2, k, 23', [0.30605, -0.358353, 1.0]], ['2, k, 24', [0.319526, -0.315073, 1.0]]]
[['2, k, 0', [-0.0124464, -0.216199, 1.0]], ['2, k, 1', [0.0404652, -0.0394996, 1.0]], ['2, k, 2', [0.0938394, 0.131646, 1.0]], ['2, k, 3', [0.231845, 0.196131, 1.0]], ['2, k, 4', [-0.0203021, 0.17309, 1.0]], ['2, k, 5', [0.0498502, 0.375874, 1.0]], ['2, k, 6', [0.133927, 0.519127, 1.0]], ['2, k, 7', [0.181505, 0.583409, 1.0]], ['2, k, 8', [0.162551, 0.0978725, 1.0]], ['2, k, 9', [0.364217, 0.195969, 1.0]], ['2, k, 10', [0.527613, 0.349125, 1.0]], ['2, k, 11', [0.611134, 0.383681, 1.0]], ['2, k, 12', [-0.0557253, -0.205171, 1.0]], ['2, k, 13', [-0.190461, -0.39514, 1.0]], ['2, k, 14', [-0.119371, -0.643417, 1.0]], ['2, k, 15', [-0.116572, -0.695149, 1.0]], ['2, k, 16', [0.04443, -0.228342, 1.0]], ['2, k, 17', [0.140416, -0.381983, 1.0]], ['2, k, 18', [0.0938432, -0.654986, 1.0]], ['2, k, 19', [0.18411, -0.606274, 1.0]], ['2, k, 20', [0.080557, 0.0893596, 1.0]], ['2, k, 21', [0.212857, 0.6418, 1.0]], ['2, k, 22', [0.214112, 0.554693, 1.0]], ['2, k, 23', [0.639281, 0.446168, 1.0]], ['2, k, 24', [0.599404, 0.421002, 1.0]]]
[['2, k, 0', [-0.0121434, -0.221098, 1.0]], ['2, k, 1', [0.033709, -0.0514212, 1.0]], ['2, k, 2', [0.07181, 0.108889, 1.0]], ['2, k, 3', [0.190158, 0.184407, 1.0]], ['2, k, 4', [-0.00932462, 0.173964, 1.0]], ['2, k, 5', [0.0588084, 0.367004, 1.0]], ['2, k, 6', [0.198796, 0.543428, 1.0]], ['2, k, 7', [0.231468, 0.616709, 1.0]], ['2, k, 8', [0.173585, 0.0750443, 1.0]], ['2, k, 9', [0.372435, 0.177538, 1.0]], ['2, k, 10', [0.533013, 0.293696, 1.0]], ['2, k, 11', [0.599442, 0.328299, 1.0]], ['2, k, 12', [-0.0595876, -0.201997, 1.0]], ['2, k, 13', [-0.161739, -0.403141, 1.0]], ['2, k, 14', [-0.11898, -0.64286, 1.0]], ['2, k, 15', [-0.108808, -0.69538, 1.0]], ['2, k, 16', [0.0379969, -0.249872, 1.0]], ['2, k, 17', [-0.166372, -0.493031, 1.0]], ['2, k, 18', [-0.176137, -0.745846, 1.0]], ['2, k, 19', [-0.165598, -0.797802, 1.0]], ['2, k, 20', [0.0632621, 0.0696188, 1.0]], ['2, k, 21', [0.272472, 0.667499, 1.0]], ['2, k, 22', [0.242094, 0.580687, 1.0]], ['2, k, 23', [0.643108, 0.389411, 1.0]], ['2, k, 24', [0.568661, 0.340941, 1.0]]]
[['2, k, 0', [-0.0279857, -0.232177, 1.0]], ['2, k, 1', [0.0201853, -0.0745428, 1.0]], ['2, k, 2', [0.0650815, 0.076722, 1.0]], ['2, k, 3', [0.188208, 0.160995, 1.0]], ['2, k, 4', [-0.00246288, 0.175757, 1.0]], ['2, k, 5', [0.082041, 0.352339, 1.0]], ['2, k, 6', [0.211243, 0.536876, 1.0]], ['2, k, 7', [0.247503, 0.599737, 1.0]], ['2, k, 8', [0.17655, 0.0720399, 1.0]], ['2, k, 9', [0.378615, 0.168205, 1.0]], ['2, k, 10', [0.547839, 0.2852, 1.0]], ['2, k, 11', [0.620385, 0.319423, 1.0]], ['2, k, 12', [-0.0755046, -0.210199, 1.0]], ['2, k, 13', [-0.147925, -0.436101, 1.0]], ['2, k, 14', [-0.118962, -0.642691, 1.0]], ['2, k, 15', [-0.111663, -0.692852, 1.0]], ['2, k, 16', [0.0198803, -0.254824, 1.0]], ['2, k, 17', [-0.1505, -0.52279, 1.0]], ['2, k, 18', [-0.15744, -0.807725, 1.0]], ['2, k, 19', [-0.210752, -0.851558, 1.0]], ['2, k, 20', [0.0541292, 0.0397022, 1.0]], ['2, k, 21', [0.290249, 0.650784, 1.0]], ['2, k, 22', [0.25544, 0.561266, 1.0]], ['2, k, 23', [0.664028, 0.379472, 1.0]], ['2, k, 24', [0.610426, 0.35256, 1.0]]]
[['2, k, 0', [-0.0378271, -0.239212, 1.0]], ['2, k, 1', [0.000770415, -0.0712899, 1.0]], ['2, k, 2', [0.0249063, 0.105018, 1.0]], ['2, k, 3', [0.150197, 0.184984, 1.0]], ['2, k, 4', [-0.00164707, 0.114763, 1.0]], ['2, k, 5', [0.0806605, 0.323901, 1.0]], ['2, k, 6', [0.208343, 0.509501, 1.0]], ['2, k, 7', [0.25005, 0.573108, 1.0]], ['2, k, 8', [0.177346, 0.062908, 1.0]], ['2, k, 9', [0.38114, 0.156342, 1.0]], ['2, k, 10', [0.570677, 0.273118, 1.0]], ['2, k, 11', [0.643874, 0.30739, 1.0]], ['2, k, 12', [-0.0893958, -0.220996, 1.0]], ['2, k, 13', [-0.146936, -0.481732, 1.0]], ['2, k, 14', [-0.109927, -0.695593, 1.0]], ['2, k, 15', [-0.0876568, -0.744772, 1.0]], ['2, k, 16', [0.0128774, -0.257547, 1.0]], ['2, k, 17', [-0.220028, -0.47383, 1.0]], ['2, k, 18', [-0.19792, -0.713138, 1.0]], ['2, k, 19', [-0.175066, -0.762315, 1.0]], ['2, k, 20', [0.0202742, 0.059264, 1.0]], ['2, k, 21', [0.28383, 0.636087, 1.0]], ['2, k, 22', [0.273896, 0.540145, 1.0]], ['2, k, 23', [0.690172, 0.35855, 1.0]], ['2, k, 24', [0.591696, 0.300746, 1.0]]]
[['2, k, 0', [-0.0958531, -0.234333, 1.0]], ['2, k, 1', [-0.00866136, -0.038609, 1.0]], ['2, k, 2', [0.0753059, 0.161608, 1.0]], ['2, k, 3', [0.199455, 0.243664, 1.0]], ['2, k, 4', [-0.000631546, 0.146372, 1.0]], ['2, k, 5', [0.0920321, 0.352585, 1.0]], ['2, k, 6', [0.241719, 0.520979, 1.0]], ['2, k, 7', [0.28465, 0.582374, 1.0]], ['2, k, 8', [0.178776, 0.0615108, 1.0]], ['2, k, 9', [0.385302, 0.148585, 1.0]], ['2, k, 10', [0.57861, 0.260827, 1.0]], ['2, k, 11', [0.655385, 0.289006, 1.0]], ['2, k, 12', [-0.142498, -0.221273, 1.0]], ['2, k, 13', [-0.144353, -0.530788, 1.0]], ['2, k, 14', [0.0434899, -0.393534, 1.0]], ['2, k, 15', [0.00255389, -0.481155, 1.0]], ['2, k, 16', [-0.0477794, -0.243878, 1.0]], ['2, k, 17', [-0.219648, -0.472991, 1.0]], ['2, k, 18', [-0.168387, -0.752146, 1.0]], ['2, k, 19', [-0.161859, -0.80098, 1.0]], ['2, k, 20', [0.0542109, 0.112799, 1.0]], ['2, k, 21', [0.319811, 0.646819, 1.0]], ['2, k, 22', [0.301881, 0.546637, 1.0]], ['2, k, 23', [0.698565, 0.341143, 1.0]], ['2, k, 24', [0.597535, 0.281248, 1.0]]]
[['2, k, 0', [-0.097238, -0.232832, 1.0]], ['2, k, 1', [-0.00252734, -0.0434129, 1.0]], ['2, k, 2', [0.109207, 0.128421, 1.0]], ['2, k, 3', [0.233744, 0.210127, 1.0]], ['2, k, 4', [0.0155382, 0.167006, 1.0]], ['2, k, 5', [0.128239, 0.345386, 1.0]], ['2, k, 6', [0.247895, 0.480498, 1.0]], ['2, k, 7', [0.284832, 0.548723, 1.0]], ['2, k, 8', [0.184647, 0.0546649, 1.0]], ['2, k, 9', [0.36444, 0.0987394, 1.0]], ['2, k, 10', [0.554819, 0.216835, 1.0]], ['2, k, 11', [0.627018, 0.23836, 1.0]], ['2, k, 12', [-0.139682, -0.214646, 1.0]], ['2, k, 13', [-0.143217, -0.524144, 1.0]], ['2, k, 14', [0.0950736, -0.542842, 1.0]], ['2, k, 15', [0.0332585, -0.616681, 1.0]], ['2, k, 16', [-0.0567989, -0.248655, 1.0]], ['2, k, 17', [-0.126061, -0.476051, 1.0]], ['2, k, 18', [-0.191412, -0.759857, 1.0]], ['2, k, 19', [-0.187022, -0.808682, 1.0]], ['2, k, 20', [0.0797338, 0.087864, 1.0]], ['2, k, 21', [0.338742, 0.592183, 1.0]], ['2, k, 22', [0.315222, 0.536453, 1.0]], ['2, k, 23', [0.675414, 0.298844, 1.0]], ['2, k, 24', [0.609977, 0.251778, 1.0]]]
[['2, k, 0', [-0.102207, -0.237165, 1.0]], ['2, k, 1', [-0.00557524, -0.064394, 1.0]], ['2, k, 2', [0.0966951, 0.0990087, 1.0]], ['2, k, 3', [0.22533, 0.18058, 1.0]], ['2, k, 4', [0.0202045, 0.11845, 1.0]], ['2, k, 5', [0.124231, 0.308137, 1.0]], ['2, k, 6', [0.235988, 0.440701, 1.0]], ['2, k, 7', [0.276412, 0.512257, 1.0]], ['2, k, 8', [0.177267, 0.0122942, 1.0]], ['2, k, 9', [0.360249, 0.0786591, 1.0]], ['2, k, 10', [0.55104, 0.196998, 1.0]], ['2, k, 11', [0.630304, 0.216072, 1.0]], ['2, k, 12', [-0.14544, -0.219974, 1.0]], ['2, k, 13', [-0.14419, -0.528707, 1.0]], ['2, k, 14', [-0.192697, -0.866153, 1.0]], ['2, k, 15', [-0.143347, -0.91276, 1.0]], ['2, k, 16', [-0.0588755, -0.250852, 1.0]], ['2, k, 17', [-0.204633, -0.443289, 1.0]], ['2, k, 18', [-0.174736, -0.726357, 1.0]], ['2, k, 19', [-0.154966, -0.773546, 1.0]], ['2, k, 20', [0.0709554, 0.0582293, 1.0]], ['2, k, 21', [0.329577, 0.556435, 1.0]], ['2, k, 22', [0.303676, 0.502514, 1.0]], ['2, k, 23', [0.672752, 0.273443, 1.0]], ['2, k, 24', [0.592156, 0.229599, 1.0]]]
[['2, k, 0', [-0.100438, -0.239499, 1.0]], ['2, k, 1', [-0.00484925, -0.0713281, 1.0]], ['2, k, 2', [0.0930523, 0.0897108, 1.0]], ['2, k, 3', [0.220415, 0.173967, 1.0]], ['2, k, 4', [0.0203201, 0.118324, 1.0]], ['2, k, 5', [0.121184, 0.318587, 1.0]], ['2, k, 6', [0.249199, 0.466939, 1.0]], ['2, k, 7', [0.304945, 0.518923, 1.0]], ['2, k, 8', [0.176634, 0.010265, 1.0]], ['2, k, 9', [0.39197, 0.0787214, 1.0]], ['2, k, 10', [0.592634, 0.180345, 1.0]], ['2, k, 11', [0.726621, 0.253261, 1.0]], ['2, k, 12', [-0.144632, -0.222959, 1.0]], ['2, k, 13', [-0.14382, -0.530006, 1.0]], ['2, k, 14', [-0.155954, -0.926633, 1.0]], ['2, k, 15', [-0.135773, -0.972697, 1.0]], ['2, k, 16', [-0.05593, -0.25239, 1.0]], ['2, k, 17', [-0.231769, -0.412948, 1.0]], ['2, k, 18', [-0.21876, -0.700074, 1.0]], ['2, k, 19', [-0.198099, -0.747473, 1.0]], ['2, k, 20', [0.0687354, 0.0499859, 1.0]], ['2, k, 21', [0.349265, 0.572519, 1.0]], ['2, k, 22', [0.330616, 0.49986, 1.0]], ['2, k, 23', [0.777746, 0.270458, 1.0]], ['2, k, 24', [0.7054, 0.29939, 1.0]]]
[['2, k, 0', [-0.100594, -0.240035, 1.0]], ['2, k, 1', [-0.00451047, -0.0749435, 1.0]], ['2, k, 2', [0.0931108, 0.0838655, 1.0]], ['2, k, 3', [0.222582, 0.164722, 1.0]], ['2, k, 4', [0.0204209, 0.11818, 1.0]], ['2, k, 5', [0.141489, 0.308709, 1.0]], ['2, k, 6', [0.297668, 0.470373, 1.0]], ['2, k, 7', [0.343253, 0.53245, 1.0]], ['2, k, 8', [0.176798, 0.0092042, 1.0]], ['2, k, 9', [0.38759, 0.0750088, 1.0]], ['2, k, 10', [0.588453, 0.176228, 1.0]], ['2, k, 11', [0.663048, 0.192799, 1.0]], ['2, k, 12', [-0.144858, -0.223385, 1.0]], ['2, k, 13', [-0.143654, -0.53041, 1.0]], ['2, k, 14', [-0.210311, -0.709525, 1.0]], ['2, k, 15', [-0.188963, -0.810121, 1.0]], ['2, k, 16', [-0.0558566, -0.252987, 1.0]], ['2, k, 17', [-0.231899, -0.413402, 1.0]], ['2, k, 18', [-0.208559, -0.706083, 1.0]], ['2, k, 19', [-0.18804, -0.753424, 1.0]], ['2, k, 20', [0.0688882, 0.0445817, 1.0]], ['2, k, 21', [0.393972, 0.582584, 1.0]], ['2, k, 22', [0.351806, 0.502325, 1.0]], ['2, k, 23', [0.703047, 0.247685, 1.0]], ['2, k, 24', [0.647831, 0.205719, 1.0]]]
[['2, k, 0', [-0.0950276, -0.248786, 1.0]], ['2, k, 1', [-0.000133729, -0.0832035, 1.0]], ['2, k, 2', [0.0947611, 0.0791491, 1.0]], ['2, k, 3', [0.223738, 0.160769, 1.0]], ['2, k, 4', [0.0210061, 0.11796, 1.0]], ['2, k, 5', [0.147671, 0.303385, 1.0]], ['2, k, 6', [0.299526, 0.469704, 1.0]], ['2, k, 7', [0.35353, 0.52162, 1.0]], ['2, k, 8', [0.177139, 0.00864776, 1.0]], ['2, k, 9', [0.39428, 0.0625524, 1.0]], ['2, k, 10', [0.599669, 0.154135, 1.0]], ['2, k, 11', [0.67219, 0.171862, 1.0]], ['2, k, 12', [-0.139587, -0.238775, 1.0]], ['2, k, 13', [-0.142258, -0.545973, 1.0]], ['2, k, 14', [-0.193023, -0.742613, 1.0]], ['2, k, 15', [-0.172622, -0.842187, 1.0]], ['2, k, 16', [-0.0477556, -0.259023, 1.0]], ['2, k, 17', [-0.213331, -0.43005, 1.0]], ['2, k, 18', [-0.205732, -0.720829, 1.0]], ['2, k, 19', [-0.185219, -0.768078, 1.0]], ['2, k, 20', [0.0711222, 0.038997, 1.0]], ['2, k, 21', [0.399428, 0.578128, 1.0]], ['2, k, 22', [0.362521, 0.485912, 1.0]], ['2, k, 23', [0.720328, 0.221834, 1.0]], ['2, k, 24', [0.635892, 0.181506, 1.0]]]
[['2, k, 0', [-0.0912279, -0.251465, 1.0]], ['2, k, 1', [0.00160606, -0.0872066, 1.0]], ['2, k, 2', [0.0940804, 0.0732851, 1.0]], ['2, k, 3', [0.224419, 0.152582, 1.0]], ['2, k, 4', [0.0216932, 0.117183, 1.0]], ['2, k, 5', [0.149105, 0.30205, 1.0]], ['2, k, 6', [0.316789, 0.45231, 1.0]], ['2, k, 7', [0.33954, 0.494973, 1.0]], ['2, k, 8', [0.176959, 0.00807471, 1.0]], ['2, k, 9', [0.39693, 0.0597431, 1.0]], ['2, k, 10', [0.603721, 0.148265, 1.0]], ['2, k, 11', [0.677178, 0.164713, 1.0]], ['2, k, 12', [-0.138809, -0.240283, 1.0]], ['2, k, 13', [-0.142056, -0.546836, 1.0]], ['2, k, 14', [-0.191576, -0.745463, 1.0]], ['2, k, 15', [-0.171532, -0.844813, 1.0]], ['2, k, 16', [-0.0394471, -0.261999, 1.0]], ['2, k, 17', [-0.209761, -0.428591, 1.0]], ['2, k, 18', [-0.205763, -0.719362, 1.0]], ['2, k, 19', [-0.185271, -0.766636, 1.0]], ['2, k, 20', [0.0711465, 0.0336388, 1.0]], ['2, k, 21', [0.386154, 0.557958, 1.0]], ['2, k, 22', [0.361951, 0.475507, 1.0]], ['2, k, 23', [0.718808, 0.218808, 1.0]], ['2, k, 24', [0.668137, 0.190724, 1.0]]]
[['2, k, 0', [-0.0904623, -0.252162, 1.0]], ['2, k, 1', [0.00328593, -0.0882532, 1.0]], ['2, k, 2', [0.0966023, 0.0722958, 1.0]], ['2, k, 3', [0.220197, 0.162502, 1.0]], ['2, k, 4', [0.0216468, 0.117079, 1.0]], ['2, k, 5', [0.149864, 0.301483, 1.0]], ['2, k, 6', [0.318707, 0.450331, 1.0]], ['2, k, 7', [0.369889, 0.504812, 1.0]], ['2, k, 8', [0.177533, 0.00825495, 1.0]], ['2, k, 9', [0.398327, 0.0563902, 1.0]], ['2, k, 10', [0.606707, 0.141098, 1.0]], ['2, k, 11', [0.682616, 0.158129, 1.0]], ['2, k, 12', [-0.13837, -0.240807, 1.0]], ['2, k, 13', [-0.142153, -0.547393, 1.0]], ['2, k, 14', [-0.188275, -0.746673, 1.0]], ['2, k, 15', [-0.168066, -0.793881, 1.0]], ['2, k, 16', [-0.0387846, -0.26224, 1.0]], ['2, k, 17', [-0.194348, -0.44257, 1.0]], ['2, k, 18', [-0.199906, -0.731251, 1.0]], ['2, k, 19', [-0.179589, -0.778466, 1.0]], ['2, k, 20', [0.0734461, 0.0325799, 1.0]], ['2, k, 21', [0.421528, 0.561165, 1.0]], ['2, k, 22', [0.383694, 0.465191, 1.0]], ['2, k, 23', [0.729717, 0.209536, 1.0]], ['2, k, 24', [0.642258, 0.172248, 1.0]]]
[['2, k, 0', [-0.0841682, -0.257959, 1.0]], ['2, k, 1', [0.0112106, -0.0924093, 1.0]], ['2, k, 2', [0.105929, 0.0703668, 1.0]], ['2, k, 3', [0.218892, 0.174199, 1.0]], ['2, k, 4', [0.022129, 0.115167, 1.0]], ['2, k, 5', [0.165176, 0.289479, 1.0]], ['2, k, 6', [0.32713, 0.445576, 1.0]], ['2, k, 7', [0.379226, 0.504339, 1.0]], ['2, k, 8', [0.19189, -0.0130199, 1.0]], ['2, k, 9', [0.406746, 0.0467381, 1.0]], ['2, k, 10', [0.615663, 0.130034, 1.0]], ['2, k, 11', [0.692555, 0.15189, 1.0]], ['2, k, 12', [-0.130135, -0.245817, 1.0]], ['2, k, 13', [-0.139941, -0.55042, 1.0]], ['2, k, 14', [-0.181864, -0.827923, 1.0]], ['2, k, 15', [-0.158918, -0.874401, 1.0]], ['2, k, 16', [-0.0349919, -0.267605, 1.0]], ['2, k, 17', [-0.196437, -0.442818, 1.0]], ['2, k, 18', [-0.202082, -0.731399, 1.0]], ['2, k, 19', [-0.178951, -0.778352, 1.0]], ['2, k, 20', [0.0823758, 0.0300267, 1.0]], ['2, k, 21', [0.426887, 0.562197, 1.0]], ['2, k, 22', [0.383181, 0.461396, 1.0]], ['2, k, 23', [0.738363, 0.20081, 1.0]], ['2, k, 24', [0.651646, 0.159069, 1.0]]]
[['2, k, 0', [-0.0838615, -0.2583, 1.0]], ['2, k, 1', [0.0111458, -0.092633, 1.0]], ['2, k, 2', [0.105219, 0.0700847, 1.0]], ['2, k, 3', [0.214107, 0.17829, 1.0]], ['2, k, 4', [0.0212449, 0.112858, 1.0]], ['2, k, 5', [0.164083, 0.287404, 1.0]], ['2, k, 6', [0.326413, 0.443198, 1.0]], ['2, k, 7', [0.379814, 0.500456, 1.0]], ['2, k, 8', [0.193181, -0.0140546, 1.0]], ['2, k, 9', [0.40747, 0.0447498, 1.0]], ['2, k, 10', [0.617531, 0.125064, 1.0]], ['2, k, 11', [0.692412, 0.143296, 1.0]], ['2, k, 12', [-0.129838, -0.24607, 1.0]], ['2, k, 13', [-0.139761, -0.550412, 1.0]], ['2, k, 14', [-0.185819, -0.824351, 1.0]], ['2, k, 15', [-0.217451, -0.889519, 1.0]], ['2, k, 16', [-0.0345432, -0.268354, 1.0]], ['2, k, 17', [-0.216768, -0.420598, 1.0]], ['2, k, 18', [-0.17792, -0.711732, 1.0]], ['2, k, 19', [-0.154484, -0.758796, 1.0]], ['2, k, 20', [0.0819088, 0.0297543, 1.0]], ['2, k, 21', [0.426847, 0.562156, 1.0]], ['2, k, 22', [0.398215, 0.474201, 1.0]], ['2, k, 23', [0.738113, 0.192092, 1.0]], ['2, k, 24', [0.650557, 0.158251, 1.0]]]
[['2, k, 0', [-0.0838866, -0.257947, 1.0]], ['2, k, 1', [0.0109379, -0.0925674, 1.0]], ['2, k, 2', [0.104386, 0.0699123, 1.0]], ['2, k, 3', [0.210039, 0.181321, 1.0]], ['2, k, 4', [0.0214498, 0.112979, 1.0]], ['2, k, 5', [0.168053, 0.284881, 1.0]], ['2, k, 6', [0.331248, 0.439463, 1.0]], ['2, k, 7', [0.378834, 0.498345, 1.0]], ['2, k, 8', [0.198842, -0.0163294, 1.0]], ['2, k, 9', [0.409989, 0.0427209, 1.0]], ['2, k, 10', [0.619577, 0.124158, 1.0]], ['2, k, 11', [0.694302, 0.143646, 1.0]], ['2, k, 12', [-0.130044, -0.244493, 1.0]], ['2, k, 13', [-0.139902, -0.548655, 1.0]], ['2, k, 14', [-0.184204, -0.824331, 1.0]], ['2, k, 15', [-0.222271, -0.887429, 1.0]], ['2, k, 16', [-0.0348772, -0.267768, 1.0]], ['2, k, 17', [-0.228984, -0.405438, 1.0]], ['2, k, 18', [-0.205588, -0.698201, 1.0]], ['2, k, 19', [-0.181422, -0.745317, 1.0]], ['2, k, 20', [0.0812734, 0.0296601, 1.0]], ['2, k, 21', [0.425226, 0.546648, 1.0]], ['2, k, 22', [0.403771, 0.476314, 1.0]], ['2, k, 23', [0.736655, 0.19552, 1.0]], ['2, k, 24', [0.667302, 0.154247, 1.0]]]
[['2, k, 0', [-0.0842819, -0.258093, 1.0]], ['2, k, 1', [-0.00244785, -0.100635, 1.0]], ['2, k, 2', [0.0609966, 0.0435929, 1.0]], ['2, k, 3', [0.159123, 0.161241, 1.0]], ['2, k, 4', [0.0263196, 0.107884, 1.0]], ['2, k, 5', [0.169279, 0.282805, 1.0]], ['2, k, 6', [0.332439, 0.437459, 1.0]], ['2, k, 7', [0.374704, 0.500479, 1.0]], ['2, k, 8', [0.199761, -0.0184675, 1.0]], ['2, k, 9', [0.410439, 0.0410924, 1.0]], ['2, k, 10', [0.619717, 0.123367, 1.0]], ['2, k, 11', [0.690131, 0.145805, 1.0]], ['2, k, 12', [-0.130305, -0.244619, 1.0]], ['2, k, 13', [-0.140118, -0.548913, 1.0]], ['2, k, 14', [-0.18958, -0.745728, 1.0]], ['2, k, 15', [-0.163865, -0.792564, 1.0]], ['2, k, 16', [-0.0361806, -0.268064, 1.0]], ['2, k, 17', [-0.228108, -0.439928, 1.0]], ['2, k, 18', [-0.190725, -0.720243, 1.0]], ['2, k, 19', [-0.164984, -0.767183, 1.0]], ['2, k, 20', [0.0461914, 0.00834236, 1.0]], ['2, k, 21', [0.423843, 0.548709, 1.0]], ['2, k, 22', [0.397896, 0.448968, 1.0]], ['2, k, 23', [0.736494, 0.191645, 1.0]], ['2, k, 24', [0.668895, 0.168366, 1.0]]]
[['2, k, 0', [-0.0849931, -0.268144, 1.0]], ['2, k, 1', [0.00471663, -0.104745, 1.0]], ['2, k, 2', [0.112488, 0.0524577, 1.0]], ['2, k, 3', [0.188413, 0.185863, 1.0]], ['2, k, 4', [0.0272856, 0.104826, 1.0]], ['2, k, 5', [0.164021, 0.28479, 1.0]], ['2, k, 6', [0.324866, 0.442325, 1.0]], ['2, k, 7', [0.464946, 0.587981, 1.0]], ['2, k, 8', [0.199426, -0.0185496, 1.0]], ['2, k, 9', [0.410346, 0.0411367, 1.0]], ['2, k, 10', [0.589973, 0.110818, 1.0]], ['2, k, 11', [0.661467, 0.133923, 1.0]], ['2, k, 12', [-0.130617, -0.251572, 1.0]], ['2, k, 13', [-0.140399, -0.559014, 1.0]], ['2, k, 14', [-0.152144, -0.940884, 1.0]], ['2, k, 15', [-0.191798, -0.841325, 1.0]], ['2, k, 16', [-0.0378587, -0.281414, 1.0]], ['2, k, 17', [-0.229315, -0.423872, 1.0]], ['2, k, 18', [-0.209187, -0.708662, 1.0]], ['2, k, 19', [-0.187654, -0.75592, 1.0]], ['2, k, 20', [0.0810177, 0.0114209, 1.0]], ['2, k, 21', [0.494816, 0.621562, 1.0]], ['2, k, 22', [0.513772, 0.538686, 1.0]], ['2, k, 23', [0.70889, 0.187708, 1.0]], ['2, k, 24', [0.618651, 0.142237, 1.0]]]
[['2, k, 0', [-0.0828592, -0.268753, 1.0]], ['2, k, 1', [0.00539837, -0.105186, 1.0]], ['2, k, 2', [0.105747, 0.0525362, 1.0]], ['2, k, 3', [0.184637, 0.184188, 1.0]], ['2, k, 4', [0.0258512, 0.104655, 1.0]], ['2, k, 5', [0.162053, 0.284948, 1.0]], ['2, k, 6', [0.322741, 0.442605, 1.0]], ['2, k, 7', [0.363718, 0.506703, 1.0]], ['2, k, 8', [0.200392, -0.0184375, 1.0]], ['2, k, 9', [0.411087, 0.041715, 1.0]], ['2, k, 10', [0.591329, 0.111859, 1.0]], ['2, k, 11', [0.661512, 0.14465, 1.0]], ['2, k, 12', [-0.126388, -0.251937, 1.0]], ['2, k, 13', [-0.139338, -0.559213, 1.0]], ['2, k, 14', [-0.154309, -0.896365, 1.0]], ['2, k, 15', [-0.132609, -0.942438, 1.0]], ['2, k, 16', [-0.0369871, -0.282102, 1.0]], ['2, k, 17', [-0.232495, -0.41832, 1.0]], ['2, k, 18', [-0.199003, -0.705759, 1.0]], ['2, k, 19', [-0.176966, -0.752994, 1.0]], ['2, k, 20', [0.0797314, 0.0116339, 1.0]], ['2, k, 21', [0.414766, 0.553142, 1.0]], ['2, k, 22', [0.380941, 0.456845, 1.0]], ['2, k, 23', [0.71446, 0.18731, 1.0]], ['2, k, 24', [0.637042, 0.169801, 1.0]]]
[['2, k, 0', [-0.0759551, -0.269836, 1.0]], ['2, k, 1', [0.0080707, -0.104407, 1.0]], ['2, k, 2', [0.102683, 0.0568337, 1.0]], ['2, k, 3', [0.182637, 0.187805, 1.0]], ['2, k, 4', [0.0247489, 0.10482, 1.0]], ['2, k, 5', [0.161334, 0.285203, 1.0]], ['2, k, 6', [0.316992, 0.447713, 1.0]], ['2, k, 7', [0.352814, 0.51542, 1.0]], ['2, k, 8', [0.200797, -0.0183137, 1.0]], ['2, k, 9', [0.410926, 0.042741, 1.0]], ['2, k, 10', [0.587225, 0.120321, 1.0]], ['2, k, 11', [0.65514, 0.156148, 1.0]], ['2, k, 12', [-0.119917, -0.253086, 1.0]], ['2, k, 13', [-0.137643, -0.560771, 1.0]], ['2, k, 14', [-0.186528, -0.761211, 1.0]], ['2, k, 15', [-0.173124, -0.860937, 1.0]], ['2, k, 16', [-0.0302981, -0.282877, 1.0]], ['2, k, 17', [-0.241976, -0.391119, 1.0]], ['2, k, 18', [-0.207658, -0.686282, 1.0]], ['2, k, 19', [-0.185127, -0.733609, 1.0]], ['2, k, 20', [0.0789155, 0.014828, 1.0]], ['2, k, 21', [0.405138, 0.560576, 1.0]], ['2, k, 22', [0.361511, 0.476837, 1.0]], ['2, k, 23', [0.705717, 0.19639, 1.0]], ['2, k, 24', [0.703109, 0.207484, 1.0]]]
