[['2, k, 0', [-0.119718, -0.349367, 1.0]], ['2, k, 1', [-0.120216, -0.0293774, 1.0]], ['2, k, 2', [-0.119973, 0.282629, 1.0]], ['2, k, 3', [-0.115596, 0.432533, 1.0]], ['2, k, 4', [-0.307133, 0.182657, 1.0]], ['2, k, 5', [-0.385805, -0.0719823, 1.0]], ['2, k, 6', [-0.399978, -0.292642, 1.0]], ['2, k, 7', [-0.401387, -0.332014, 1.0]], ['2, k, 8', [0.0550666, 0.176313, 1.0]], ['2, k, 9', [0.130467, -0.0654193, 1.0]], ['2, k, 10', [0.172634, -0.282843, 1.0]], ['2, k, 11', [0.182002, -0.33425, 1.0]], ['2, k, 12', [-0.200595, -0.342833, 1.0]], ['2, k, 13', [-0.235545, -0.672702, 1.0]], ['2, k, 14', [-0.222285, -1.00189, 1.0]], ['2, k, 15', [-0.225342, -1.06152, 1.0]], ['2, k, 16', [-0.0353569, -0.345734, 1.0]], ['2, k, 17', [-0.0178061, -0.675204, 1.0]], ['2, k, 18', [-0.0252037, -0.997393, 1.0]], ['2, k, 19', [0.0051918, -1.06055, 1.0]], ['2, k, 20', [-0.120162, 0.205775, 1.0]], ['2, k, 21', [-0.398915, -0.376452, 1.0]], ['2, k, 22', [-0.342954, -0.352938, 1.0]], ['2, k, 23', [0.197025, -0.388311, 1.0]], ['2, k, 24', [0.12879, -0.3572, 1.0]]]
[['2, k, 0', [-0.1255, -0.340426, 1.0]], ['2, k, 1', [-0.121758, -0.0232731, 1.0]], ['2, k, 2', [-0.116777, 0.284969, 1.0]], ['2, k, 3', [-0.118483, 0.422951, 1.0]], ['2, k, 4', [-0.309874, 0.187488, 1.0]], ['2, k, 5', [-0.392419, -0.0534606, 1.0]], ['2, k, 6', [-0.429776, -0.269586, 1.0]], ['2, k, 7', [-0.420309, -0.316289, 1.0]], ['2, k, 8', [0.0548484, 0.185088, 1.0]], ['2, k, 9', [0.133186, -0.0441032, 1.0]], ['2, k, 10', [0.178005, -0.2592, 1.0]], ['2, k, 11', [0.179302, -0.314932, 1.0]], ['2, k, 12', [-0.206293, -0.337837, 1.0]], ['2, k, 13', [-0.237965, -0.669288, 1.0]], ['2, k, 14', [-0.222042, -1.00853, 1.0]], ['2, k, 15', [-0.226056, -1.06624, 1.0]], ['2, k, 16', [-0.0410823, -0.333381, 1.0]], ['2, k, 17', [-0.0172117, -0.671196, 1.0]], ['2, k, 18', [-0.0224774, -0.999382, 1.0]], ['2, k, 19', [0.00699369, -1.06263, 1.0]], ['2, k, 20', [-0.118157, 0.209119, 1.0]], ['2, k, 21', [-0.418524, -0.359915, 1.0]], ['2, k, 22', [-0.340222, -0.327546, 1.0]], ['2, k, 23', [0.176768, -0.366796, 1.0]], ['2, k, 24', [0.125079, -0.33668, 1.0]]]
[['2, k, 0', [-0.12562, -0.340516, 1.0]], ['2, k, 1', [-0.121845, -0.0234741, 1.0]], ['2, k, 2', [-0.116863, 0.284725, 1.0]], ['2, k, 3', [-0.116866, 0.421391, 1.0]], ['2, k, 4', [-0.310147, 0.187553, 1.0]], ['2, k, 5', [-0.392208, -0.0542287, 1.0]], ['2, k, 6', [-0.428772, -0.27047, 1.0]], ['2, k, 7', [-0.420857, -0.320198, 1.0]], ['2, k, 8', [0.0545384, 0.184872, 1.0]], ['2, k, 9', [0.133734, -0.0425111, 1.0]], ['2, k, 10', [0.177335, -0.257664, 1.0]], ['2, k, 11', [0.178587, -0.314107, 1.0]], ['2, k, 12', [-0.206385, -0.337924, 1.0]], ['2, k, 13', [-0.237978, -0.669519, 1.0]], ['2, k, 14', [-0.221999, -1.00869, 1.0]], ['2, k, 15', [-0.225571, -1.06626, 1.0]], ['2, k, 16', [-0.0412212, -0.333454, 1.0]], ['2, k, 17', [-0.0172227, -0.67133, 1.0]], ['2, k, 18', [-0.0223438, -0.999357, 1.0]], ['2, k, 19', [0.00435685, -1.0613, 1.0]], ['2, k, 20', [-0.118243, 0.208875, 1.0]], ['2, k, 21', [-0.426932, -0.361518, 1.0]], ['2, k, 22', [-0.337208, -0.331442, 1.0]], ['2, k, 23', [0.177796, -0.365438, 1.0]], ['2, k, 24', [0.125619, -0.334866, 1.0]]]
[['2, k, 0', [-0.12589, -0.34095, 1.0]], ['2, k, 1', [-0.122109, -0.0239242, 1.0]], ['2, k, 2', [-0.117157, 0.284381, 1.0]], ['2, k, 3', [-0.114225, 0.418046, 1.0]], ['2, k, 4', [-0.310227, 0.18785, 1.0]], ['2, k, 5', [-0.392305, -0.054471, 1.0]], ['2, k, 6', [-0.426985, -0.271034, 1.0]], ['2, k, 7', [-0.421595, -0.321579, 1.0]], ['2, k, 8', [0.0541351, 0.184628, 1.0]], ['2, k, 9', [0.136199, -0.0418791, 1.0]], ['2, k, 10', [0.177267, -0.257245, 1.0]], ['2, k, 11', [0.17654, -0.309706, 1.0]], ['2, k, 12', [-0.206628, -0.338168, 1.0]], ['2, k, 13', [-0.2382, -0.66978, 1.0]], ['2, k, 14', [-0.222721, -1.00851, 1.0]], ['2, k, 15', [-0.22575, -1.06604, 1.0]], ['2, k, 16', [-0.0414951, -0.334084, 1.0]], ['2, k, 17', [-0.0171356, -0.671467, 1.0]], ['2, k, 18', [-0.0223543, -0.99936, 1.0]], ['2, k, 19', [0.00431165, -1.0614, 1.0]], ['2, k, 20', [-0.118531, 0.208496, 1.0]], ['2, k, 21', [-0.425895, -0.363557, 1.0]], ['2, k, 22', [-0.337076, -0.331308, 1.0]], ['2, k, 23', [0.177875, -0.359801, 1.0]], ['2, k, 24', [0.121688, -0.330275, 1.0]]]
[['2, k, 0', [-0.126145, -0.341088, 1.0]], ['2, k, 1', [-0.122175, -0.0240916, 1.0]], ['2, k, 2', [-0.117124, 0.284122, 1.0]], ['2, k, 3', [-0.110072, 0.412952, 1.0]], ['2, k, 4', [-0.310053, 0.188395, 1.0]], ['2, k, 5', [-0.392452, -0.0549951, 1.0]], ['2, k, 6', [-0.426101, -0.271606, 1.0]], ['2, k, 7', [-0.421555, -0.321893, 1.0]], ['2, k, 8', [0.0534551, 0.184169, 1.0]], ['2, k, 9', [0.139346, -0.0386371, 1.0]], ['2, k, 10', [0.176997, -0.253858, 1.0]], ['2, k, 11', [0.176439, -0.30542, 1.0]], ['2, k, 12', [-0.206956, -0.338146, 1.0]], ['2, k, 13', [-0.238294, -0.669886, 1.0]], ['2, k, 14', [-0.222572, -1.00883, 1.0]], ['2, k, 15', [-0.225976, -1.06651, 1.0]], ['2, k, 16', [-0.0417205, -0.334382, 1.0]], ['2, k, 17', [-0.0171288, -0.671473, 1.0]], ['2, k, 18', [-0.0223619, -0.999272, 1.0]], ['2, k, 19', [0.00505158, -1.06191, 1.0]], ['2, k, 20', [-0.118528, 0.208265, 1.0]], ['2, k, 21', [-0.437008, -0.368819, 1.0]], ['2, k, 22', [-0.337588, -0.329943, 1.0]], ['2, k, 23', [0.165926, -0.352185, 1.0]], ['2, k, 24', [0.125101, -0.319968, 1.0]]]
[['2, k, 0', [-0.126308, -0.341331, 1.0]], ['2, k, 1', [-0.12242, -0.0246481, 1.0]], ['2, k, 2', [-0.117486, 0.283335, 1.0]], ['2, k, 3', [-0.105724, 0.408708, 1.0]], ['2, k, 4', [-0.30992, 0.188461, 1.0]], ['2, k, 5', [-0.392958, -0.0560363, 1.0]], ['2, k, 6', [-0.425277, -0.272668, 1.0]], ['2, k, 7', [-0.42049, -0.324937, 1.0]], ['2, k, 8', [0.0527795, 0.183663, 1.0]], ['2, k, 9', [0.143785, -0.0350333, 1.0]], ['2, k, 10', [0.176918, -0.249855, 1.0]], ['2, k, 11', [0.171848, -0.30114, 1.0]], ['2, k, 12', [-0.207178, -0.338364, 1.0]], ['2, k, 13', [-0.238218, -0.669726, 1.0]], ['2, k, 14', [-0.222684, -1.00865, 1.0]], ['2, k, 15', [-0.225659, -1.06596, 1.0]], ['2, k, 16', [-0.0418671, -0.334704, 1.0]], ['2, k, 17', [-0.0171616, -0.671519, 1.0]], ['2, k, 18', [-0.0221732, -0.999054, 1.0]], ['2, k, 19', [0.00523219, -1.0617, 1.0]], ['2, k, 20', [-0.118858, 0.207526, 1.0]], ['2, k, 21', [-0.450955, -0.376481, 1.0]], ['2, k, 22', [-0.339704, -0.332779, 1.0]], ['2, k, 23', [0.168588, -0.343165, 1.0]], ['2, k, 24', [0.0979973, -0.316181, 1.0]]]
[['2, k, 0', [-0.126539, -0.341469, 1.0]], ['2, k, 1', [-0.122848, -0.0250334, 1.0]], ['2, k, 2', [-0.118278, 0.282666, 1.0]], ['2, k, 3', [-0.103129, 0.406793, 1.0]], ['2, k, 4', [-0.30972, 0.188333, 1.0]], ['2, k, 5', [-0.394391, -0.0580878, 1.0]], ['2, k, 6', [-0.422807, -0.274935, 1.0]], ['2, k, 7', [-0.420251, -0.321558, 1.0]], ['2, k, 8', [0.0521417, 0.182977, 1.0]], ['2, k, 9', [0.149409, -0.0275343, 1.0]], ['2, k, 10', [0.177146, -0.239782, 1.0]], ['2, k, 11', [0.172219, -0.288949, 1.0]], ['2, k, 12', [-0.207413, -0.338526, 1.0]], ['2, k, 13', [-0.238462, -0.670176, 1.0]], ['2, k, 14', [-0.222528, -1.00902, 1.0]], ['2, k, 15', [-0.225802, -1.06662, 1.0]], ['2, k, 16', [-0.0420861, -0.334797, 1.0]], ['2, k, 17', [-0.0172561, -0.67155, 1.0]], ['2, k, 18', [-0.0219443, -0.999117, 1.0]], ['2, k, 19', [0.00573111, -1.06202, 1.0]], ['2, k, 20', [-0.119545, 0.206926, 1.0]], ['2, k, 21', [-0.431513, -0.377548, 1.0]], ['2, k, 22', [-0.358865, -0.335713, 1.0]], ['2, k, 23', [0.170249, -0.33199, 1.0]], ['2, k, 24', [0.105607, -0.305237, 1.0]]]
[['2, k, 0', [-0.126945, -0.341575, 1.0]], ['2, k, 1', [-0.123429, -0.0254199, 1.0]], ['2, k, 2', [-0.119158, 0.281962, 1.0]], ['2, k, 3', [-0.0997693, 0.404551, 1.0]], ['2, k, 4', [-0.309405, 0.188654, 1.0]], ['2, k, 5', [-0.394657, -0.0591245, 1.0]], ['2, k, 6', [-0.420776, -0.276038, 1.0]], ['2, k, 7', [-0.419409, -0.319105, 1.0]], ['2, k, 8', [0.0516853, 0.183036, 1.0]], ['2, k, 9', [0.152714, -0.0210372, 1.0]], ['2, k, 10', [0.177247, -0.230557, 1.0]], ['2, k, 11', [0.17004, -0.274396, 1.0]], ['2, k, 12', [-0.207843, -0.338602, 1.0]], ['2, k, 13', [-0.23845, -0.670269, 1.0]], ['2, k, 14', [-0.222228, -1.00892, 1.0]], ['2, k, 15', [-0.225132, -1.06591, 1.0]], ['2, k, 16', [-0.0424541, -0.334907, 1.0]], ['2, k, 17', [-0.017373, -0.671558, 1.0]], ['2, k, 18', [-0.021905, -0.999146, 1.0]], ['2, k, 19', [0.00591957, -1.06198, 1.0]], ['2, k, 20', [-0.120346, 0.2063, 1.0]], ['2, k, 21', [-0.430119, -0.381517, 1.0]], ['2, k, 22', [-0.35719, -0.341558, 1.0]], ['2, k, 23', [0.168369, -0.317702, 1.0]], ['2, k, 24', [0.103693, -0.296076, 1.0]]]
[['2, k, 0', [-0.127813, -0.341735, 1.0]], ['2, k, 1', [-0.12445, -0.0259745, 1.0]], ['2, k, 2', [-0.120636, 0.280906, 1.0]], ['2, k, 3', [-0.0976602, 0.402911, 1.0]], ['2, k, 4', [-0.30867, 0.189691, 1.0]], ['2, k, 5', [-0.39447, -0.059553, 1.0]], ['2, k, 6', [-0.418709, -0.276592, 1.0]], ['2, k, 7', [-0.420415, -0.321002, 1.0]], ['2, k, 8', [0.0514095, 0.183033, 1.0]], ['2, k, 9', [0.157076, -0.0110044, 1.0]], ['2, k, 10', [0.174814, -0.218083, 1.0]], ['2, k, 11', [0.162071, -0.260466, 1.0]], ['2, k, 12', [-0.208687, -0.338835, 1.0]], ['2, k, 13', [-0.238786, -0.670617, 1.0]], ['2, k, 14', [-0.220742, -1.01093, 1.0]], ['2, k, 15', [-0.225039, -1.06715, 1.0]], ['2, k, 16', [-0.0433851, -0.334955, 1.0]], ['2, k, 17', [-0.0176863, -0.671106, 1.0]], ['2, k, 18', [-0.0216769, -0.999023, 1.0]], ['2, k, 19', [0.00600304, -1.0619, 1.0]], ['2, k, 20', [-0.121698, 0.205378, 1.0]], ['2, k, 21', [-0.428004, -0.378425, 1.0]], ['2, k, 22', [-0.35583, -0.350041, 1.0]], ['2, k, 23', [0.149029, -0.299446, 1.0]], ['2, k, 24', [0.0932129, -0.287741, 1.0]]]
[['2, k, 0', [-0.13001, -0.342106, 1.0]], ['2, k, 1', [-0.126045, -0.0265967, 1.0]], ['2, k, 2', [-0.122129, 0.28005, 1.0]], ['2, k, 3', [-0.0949838, 0.400956, 1.0]], ['2, k, 4', [-0.308059, 0.189951, 1.0]], ['2, k, 5', [-0.394334, -0.0604139, 1.0]], ['2, k, 6', [-0.416201, -0.277457, 1.0]], ['2, k, 7', [-0.423394, -0.333423, 1.0]], ['2, k, 8', [0.0512931, 0.182975, 1.0]], ['2, k, 9', [0.161651, -0.00371626, 1.0]], ['2, k, 10', [0.165129, -0.206554, 1.0]], ['2, k, 11', [0.157117, -0.244138, 1.0]], ['2, k, 12', [-0.210825, -0.339167, 1.0]], ['2, k, 13', [-0.239647, -0.67178, 1.0]], ['2, k, 14', [-0.220777, -1.01116, 1.0]], ['2, k, 15', [-0.224842, -1.06743, 1.0]], ['2, k, 16', [-0.0455912, -0.335323, 1.0]], ['2, k, 17', [-0.0179835, -0.670727, 1.0]], ['2, k, 18', [-0.021652, -0.998925, 1.0]], ['2, k, 19', [0.00624046, -1.06185, 1.0]], ['2, k, 20', [-0.123208, 0.204582, 1.0]], ['2, k, 21', [-0.430762, -0.405177, 1.0]], ['2, k, 22', [-0.386448, -0.390568, 1.0]], ['2, k, 23', [0.140618, -0.282721, 1.0]], ['2, k, 24', [0.0865653, -0.272434, 1.0]]]
[['2, k, 0', [-0.13149, -0.342396, 1.0]], ['2, k, 1', [-0.126815, -0.0269543, 1.0]], ['2, k, 2', [-0.122883, 0.27948, 1.0]], ['2, k, 3', [-0.0933237, 0.399857, 1.0]], ['2, k, 4', [-0.307628, 0.189712, 1.0]], ['2, k, 5', [-0.393469, -0.0636348, 1.0]], ['2, k, 6', [-0.415135, -0.280405, 1.0]], ['2, k, 7', [-0.425975, -0.35116, 1.0]], ['2, k, 8', [0.051211, 0.182919, 1.0]], ['2, k, 9', [0.163465, 0.00375938, 1.0]], ['2, k, 10', [0.160205, -0.198361, 1.0]], ['2, k, 11', [0.147633, -0.225816, 1.0]], ['2, k, 12', [-0.211888, -0.339386, 1.0]], ['2, k, 13', [-0.24018, -0.671327, 1.0]], ['2, k, 14', [-0.221359, -1.00816, 1.0]], ['2, k, 15', [-0.224377, -1.06542, 1.0]], ['2, k, 16', [-0.0475211, -0.335654, 1.0]], ['2, k, 17', [-0.0181186, -0.670607, 1.0]], ['2, k, 18', [-0.0215388, -0.998772, 1.0]], ['2, k, 19', [0.00633759, -1.06197, 1.0]], ['2, k, 20', [-0.123964, 0.204075, 1.0]], ['2, k, 21', [-0.416787, -0.44311, 1.0]], ['2, k, 22', [-0.378393, -0.361953, 1.0]], ['2, k, 23', [0.130675, -0.27057, 1.0]], ['2, k, 24', [0.0815077, -0.260864, 1.0]]]
[['2, k, 0', [-0.132393, -0.342512, 1.0]], ['2, k, 1', [-0.127356, -0.0272981, 1.0]], ['2, k, 2', [-0.123297, 0.278724, 1.0]], ['2, k, 3', [-0.0918911, 0.398373, 1.0]], ['2, k, 4', [-0.307455, 0.189051, 1.0]], ['2, k, 5', [-0.393739, -0.0634058, 1.0]], ['2, k, 6', [-0.414023, -0.280241, 1.0]], ['2, k, 7', [-0.425969, -0.339429, 1.0]], ['2, k, 8', [0.0517956, 0.183337, 1.0]], ['2, k, 9', [0.16518, 0.00688226, 1.0]], ['2, k, 10', [0.142479, -0.187041, 1.0]], ['2, k, 11', [0.132635, -0.211442, 1.0]], ['2, k, 12', [-0.212722, -0.339559, 1.0]], ['2, k, 13', [-0.240411, -0.671233, 1.0]], ['2, k, 14', [-0.220707, -1.008, 1.0]], ['2, k, 15', [-0.224376, -1.06535, 1.0]], ['2, k, 16', [-0.0484026, -0.335671, 1.0]], ['2, k, 17', [-0.0183876, -0.670387, 1.0]], ['2, k, 18', [-0.0216355, -0.998301, 1.0]], ['2, k, 19', [0.00642207, -1.06257, 1.0]], ['2, k, 20', [-0.124446, 0.203428, 1.0]], ['2, k, 21', [-0.452635, -0.384912, 1.0]], ['2, k, 22', [-0.377324, -0.348703, 1.0]], ['2, k, 23', [0.100209, -0.266032, 1.0]], ['2, k, 24', [0.0954799, -0.210009, 1.0]]]
[['2, k, 0', [-0.133383, -0.342172, 1.0]], ['2, k, 1', [-0.128262, -0.0273521, 1.0]], ['2, k, 2', [-0.124062, 0.278454, 1.0]], ['2, k, 3', [-0.091582, 0.397976, 1.0]], ['2, k, 4', [-0.308089, 0.188692, 1.0]], ['2, k, 5', [-0.394918, -0.0635424, 1.0]], ['2, k, 6', [-0.411793, -0.28031, 1.0]], ['2, k, 7', [-0.418766, -0.342847, 1.0]], ['2, k, 8', [0.0523073, 0.183405, 1.0]], ['2, k, 9', [0.164964, 0.0107063, 1.0]], ['2, k, 10', [0.132202, -0.179844, 1.0]], ['2, k, 11', [0.115116, -0.201983, 1.0]], ['2, k, 12', [-0.214203, -0.338922, 1.0]], ['2, k, 13', [-0.239872, -0.668975, 1.0]], ['2, k, 14', [-0.220599, -1.00808, 1.0]], ['2, k, 15', [-0.224832, -1.06548, 1.0]], ['2, k, 16', [-0.049096, -0.335515, 1.0]], ['2, k, 17', [-0.0190835, -0.670038, 1.0]], ['2, k, 18', [-0.0216992, -0.998267, 1.0]], ['2, k, 19', [0.0064134, -1.06251, 1.0]], ['2, k, 20', [-0.125261, 0.203202, 1.0]], ['2, k, 21', [-0.4441, -0.398518, 1.0]], ['2, k, 22', [-0.373097, -0.359841, 1.0]], ['2, k, 23', [0.0577186, -0.268671, 1.0]], ['2, k, 24', [0.0978789, -0.151503, 1.0]]]
[['2, k, 0', [-0.134882, -0.34153, 1.0]], ['2, k, 1', [-0.129496, -0.0274056, 1.0]], ['2, k, 2', [-0.125079, 0.277966, 1.0]], ['2, k, 3', [-0.0913817, 0.397201, 1.0]], ['2, k, 4', [-0.308671, 0.187432, 1.0]], ['2, k, 5', [-0.396397, -0.0626023, 1.0]], ['2, k, 6', [-0.408431, -0.279483, 1.0]], ['2, k, 7', [-0.410697, -0.344877, 1.0]], ['2, k, 8', [0.0522242, 0.183246, 1.0]], ['2, k, 9', [0.165454, 0.0107079, 1.0]], ['2, k, 10', [0.107028, -0.169752, 1.0]], ['2, k, 11', [0.092379, -0.197525, 1.0]], ['2, k, 12', [-0.215604, -0.338365, 1.0]], ['2, k, 13', [-0.238649, -0.670654, 1.0]], ['2, k, 14', [-0.220549, -1.00877, 1.0]], ['2, k, 15', [-0.225158, -1.06623, 1.0]], ['2, k, 16', [-0.0506007, -0.334797, 1.0]], ['2, k, 17', [-0.0196368, -0.669048, 1.0]], ['2, k, 18', [-0.0218765, -0.998243, 1.0]], ['2, k, 19', [0.00631703, -1.06258, 1.0]], ['2, k, 20', [-0.126325, 0.202818, 1.0]], ['2, k, 21', [-0.43284, -0.416974, 1.0]], ['2, k, 22', [-0.395027, -0.348646, 1.0]], ['2, k, 23', [0.0363142, -0.273622, 1.0]], ['2, k, 24', [0.0181445, -0.185203, 1.0]]]
[['2, k, 0', [-0.136295, -0.341475, 1.0]], ['2, k, 1', [-0.130637, -0.0278876, 1.0]], ['2, k, 2', [-0.125855, 0.277066, 1.0]], ['2, k, 3', [-0.0917906, 0.396273, 1.0]], ['2, k, 4', [-0.308866, 0.186426, 1.0]], ['2, k, 5', [-0.397305, -0.0611205, 1.0]], ['2, k, 6', [-0.402547, -0.277438, 1.0]], ['2, k, 7', [-0.401665, -0.345041, 1.0]], ['2, k, 8', [0.0521051, 0.183274, 1.0]], ['2, k, 9', [0.164761, 0.00982712, 1.0]], ['2, k, 10', [0.0950204, -0.163629, 1.0]], ['2, k, 11', [0.0504333, -0.197693, 1.0]], ['2, k, 12', [-0.2172, -0.338133, 1.0]], ['2, k, 13', [-0.23839, -0.670546, 1.0]], ['2, k, 14', [-0.220654, -1.0089, 1.0]], ['2, k, 15', [-0.225129, -1.06611, 1.0]], ['2, k, 16', [-0.0520236, -0.334937, 1.0]], ['2, k, 17', [-0.02065, -0.669071, 1.0]], ['2, k, 18', [-0.0218919, -0.998018, 1.0]], ['2, k, 19', [0.00693029, -1.06334, 1.0]], ['2, k, 20', [-0.127187, 0.202021, 1.0]], ['2, k, 21', [-0.412961, -0.415475, 1.0]], ['2, k, 22', [-0.362827, -0.337135, 1.0]], ['2, k, 23', [0.0127743, -0.28997, 1.0]], ['2, k, 24', [0.0250877, -0.193394, 1.0]]]
[['2, k, 0', [-0.137512, -0.341392, 1.0]], ['2, k, 1', [-0.132403, -0.028115, 1.0]], ['2, k, 2', [-0.127784, 0.276651, 1.0]], ['2, k, 3', [-0.0924068, 0.39601, 1.0]], ['2, k, 4', [-0.309422, 0.185434, 1.0]], ['2, k, 5', [-0.398635, -0.0593559, 1.0]], ['2, k, 6', [-0.396141, -0.275883, 1.0]], ['2, k, 7', [-0.392291, -0.346187, 1.0]], ['2, k, 8', [0.0518097, 0.183454, 1.0]], ['2, k, 9', [0.161201, 0.00675009, 1.0]], ['2, k, 10', [0.076291, -0.158118, 1.0]], ['2, k, 11', [0.0151534, -0.217074, 1.0]], ['2, k, 12', [-0.218192, -0.338065, 1.0]], ['2, k, 13', [-0.240872, -0.66603, 1.0]], ['2, k, 14', [-0.220659, -1.00778, 1.0]], ['2, k, 15', [-0.224803, -1.06614, 1.0]], ['2, k, 16', [-0.0533715, -0.334842, 1.0]], ['2, k, 17', [-0.0208704, -0.669084, 1.0]], ['2, k, 18', [-0.0217338, -0.997921, 1.0]], ['2, k, 19', [0.0077131, -1.06462, 1.0]], ['2, k, 20', [-0.129088, 0.201636, 1.0]], ['2, k, 21', [-0.400653, -0.416589, 1.0]], ['2, k, 22', [-0.355233, -0.340719, 1.0]], ['2, k, 23', [-0.00895986, -0.310081, 1.0]], ['2, k, 24', [-0.0347571, -0.199115, 1.0]]]
[['2, k, 0', [-0.13882, -0.341516, 1.0]], ['2, k, 1', [-0.133993, -0.0283695, 1.0]], ['2, k, 2', [-0.129379, 0.276429, 1.0]], ['2, k, 3', [-0.0931716, 0.395152, 1.0]], ['2, k, 4', [-0.310812, 0.184544, 1.0]], ['2, k, 5', [-0.39893, -0.0603428, 1.0]], ['2, k, 6', [-0.392081, -0.276626, 1.0]], ['2, k, 7', [-0.386083, -0.347115, 1.0]], ['2, k, 8', [0.0512327, 0.18382, 1.0]], ['2, k, 9', [0.157127, 0.00520689, 1.0]], ['2, k, 10', [0.0620937, -0.152705, 1.0]], ['2, k, 11', [0.0105759, -0.192393, 1.0]], ['2, k, 12', [-0.219535, -0.33834, 1.0]], ['2, k, 13', [-0.245972, -0.660497, 1.0]], ['2, k, 14', [-0.220305, -1.00985, 1.0]], ['2, k, 15', [-0.224632, -1.06817, 1.0]], ['2, k, 16', [-0.0545301, -0.33483, 1.0]], ['2, k, 17', [-0.0207698, -0.670298, 1.0]], ['2, k, 18', [-0.0216701, -0.997881, 1.0]], ['2, k, 19', [0.00791607, -1.06483, 1.0]], ['2, k, 20', [-0.13069, 0.201389, 1.0]], ['2, k, 21', [-0.385516, -0.414732, 1.0]], ['2, k, 22', [-0.361393, -0.32507, 1.0]], ['2, k, 23', [-0.0068746, -0.291705, 1.0]], ['2, k, 24', [-0.0378038, -0.178483, 1.0]]]
[['2, k, 0', [-0.140215, -0.341772, 1.0]], ['2, k, 1', [-0.136004, -0.028622, 1.0]], ['2, k, 2', [-0.131688, 0.276366, 1.0]], ['2, k, 3', [-0.0942108, 0.395007, 1.0]], ['2, k, 4', [-0.312213, 0.183712, 1.0]], ['2, k, 5', [-0.397653, -0.0589626, 1.0]], ['2, k, 6', [-0.388959, -0.275753, 1.0]], ['2, k, 7', [-0.379056, -0.337731, 1.0]], ['2, k, 8', [0.0500502, 0.184065, 1.0]], ['2, k, 9', [0.143553, -0.00351581, 1.0]], ['2, k, 10', [0.0290115, -0.167471, 1.0]], ['2, k, 11', [-0.00962577, -0.206781, 1.0]], ['2, k, 12', [-0.221055, -0.338838, 1.0]], ['2, k, 13', [-0.246288, -0.666329, 1.0]], ['2, k, 14', [-0.225789, -1.01004, 1.0]], ['2, k, 15', [-0.225506, -1.06861, 1.0]], ['2, k, 16', [-0.0556656, -0.334867, 1.0]], ['2, k, 17', [-0.0205572, -0.670431, 1.0]], ['2, k, 18', [-0.0217137, -0.998076, 1.0]], ['2, k, 19', [-0.00176912, -1.06352, 1.0]], ['2, k, 20', [-0.13292, 0.201267, 1.0]], ['2, k, 21', [-0.385469, -0.408567, 1.0]], ['2, k, 22', [-0.362817, -0.364594, 1.0]], ['2, k, 23', [-0.0149278, -0.304563, 1.0]], ['2, k, 24', [-0.0204196, -0.215195, 1.0]]]
[['2, k, 0', [-0.142356, -0.342591, 1.0]], ['2, k, 1', [-0.137696, -0.0292417, 1.0]], ['2, k, 2', [-0.132763, 0.276035, 1.0]], ['2, k, 3', [-0.0963799, 0.394343, 1.0]], ['2, k, 4', [-0.315571, 0.182159, 1.0]], ['2, k, 5', [-0.397331, -0.0602375, 1.0]], ['2, k, 6', [-0.385663, -0.277469, 1.0]], ['2, k, 7', [-0.373539, -0.337969, 1.0]], ['2, k, 8', [0.0483414, 0.182492, 1.0]], ['2, k, 9', [0.115306, -0.0212146, 1.0]], ['2, k, 10', [0.00922586, -0.218276, 1.0]], ['2, k, 11', [-0.0420882, -0.277473, 1.0]], ['2, k, 12', [-0.223066, -0.339604, 1.0]], ['2, k, 13', [-0.246065, -0.667672, 1.0]], ['2, k, 14', [-0.225148, -1.01002, 1.0]], ['2, k, 15', [-0.228827, -1.06964, 1.0]], ['2, k, 16', [-0.0577855, -0.335702, 1.0]], ['2, k, 17', [-0.0179149, -0.668914, 1.0]], ['2, k, 18', [-0.021759, -0.997563, 1.0]], ['2, k, 19', [-0.00165529, -1.06267, 1.0]], ['2, k, 20', [-0.134132, 0.200867, 1.0]], ['2, k, 21', [-0.378217, -0.41369, 1.0]], ['2, k, 22', [-0.357411, -0.354889, 1.0]], ['2, k, 23', [-0.0280247, -0.375147, 1.0]], ['2, k, 24', [0.0104682, -0.306682, 1.0]]]
