[['2, k, 0', [-0.312456, -0.214189, 1.0]], ['2, k, 1', [-0.332132, -0.162029, 1.0]], ['2, k, 2', [-0.349979, -0.110287, 1.0]], ['2, k, 3', [-0.367693, 0.0343959, 1.0]], ['2, k, 4', [-0.519078, -0.19105, 1.0]], ['2, k, 5', [-0.611592, -0.286019, 1.0]], ['2, k, 6', [-0.614304, -0.408606, 1.0]], ['2, k, 7', [-0.611418, -0.374579, 1.0]], ['2, k, 8', [-0.199631, -0.181856, 1.0]], ['2, k, 9', [-0.0875568, -0.246543, 1.0]], ['2, k, 10', [0.0166466, -0.315061, 1.0]], ['2, k, 11', [0.04083, -0.383414, 1.0]], ['2, k, 12', [-0.38143, -0.213726, 1.0]], ['2, k, 13', [-0.682173, -0.30534, 1.0]], ['2, k, 14', [-0.455326, -0.429417, 1.0]], ['2, k, 15', [-0.323041, -0.413699, 1.0]], ['2, k, 16', [-0.236029, -0.209544, 1.0]], ['2, k, 17', [-0.684963, -0.284905, 1.0]], ['2, k, 18', [-0.24893, -0.283514, 1.0]], ['2, k, 19', [-0.155698, -0.312705, 1.0]], ['2, k, 20', [-0.345844, -0.1232, 1.0]], ['2, k, 21', [-0.616477, -0.37984, 1.0]], ['2, k, 22', [-0.549371, -0.380518, 1.0]], ['2, k, 23', [0.03895, -0.394176, 1.0]], ['2, k, 24', [-0.00733044, -0.394908, 1.0]]]
[['2, k, 0', [-0.281278, -0.797973, 1.0]], ['2, k, 1', [-0.305136, -0.609865, 1.0]], ['2, k, 2', [-0.317665, -0.418992, 1.0]], ['2, k, 3', [-0.307725, -0.323165, 1.0]], ['2, k, 4', [-0.444484, -0.489359, 1.0]], ['2, k, 5', [-0.540605, -0.666951, 1.0]], ['2, k, 6', [-0.561477, -0.830144, 1.0]], ['2, k, 7', [-0.583665, -0.896631, 1.0]], ['2, k, 8', [-0.177463, -0.459316, 1.0]], ['2, k, 9', [-0.0531238, -0.664234, 1.0]], ['2, k, 10', [0.0272271, -0.803798, 1.0]], ['2, k, 11', [0.0230775, -0.825925, 1.0]], ['2, k, 12', [-0.338415, -0.79675, 1.0]], ['2, k, 13', [-0.538686, -0.716269, 1.0]], ['2, k, 14', [-0.586872, -1.01387, 1.0]], ['2, k, 15', [-0.555497, -1.07497, 1.0]], ['2, k, 16', [-0.218804, -0.784532, 1.0]], ['2, k, 17', [-0.0299626, -0.659495, 1.0]], ['2, k, 18', [0.0577251, -0.957313, 1.0]], ['2, k, 19', [0.0793651, -0.993076, 1.0]], ['2, k, 20', [-0.316517, -0.464527, 1.0]], ['2, k, 21', [-0.580551, -0.947435, 1.0]], ['2, k, 22', [-0.559538, -0.858717, 1.0]], ['2, k, 23', [0.0542907, -0.871354, 1.0]], ['2, k, 24', [0.000582123, -0.844131, 1.0]]]
[['2, k, 0', [-0.280553, -0.793584, 1.0]], ['2, k, 1', [-0.304648, -0.608298, 1.0]], ['2, k, 2', [-0.318703, -0.419321, 1.0]], ['2, k, 3', [-0.308644, -0.322892, 1.0]], ['2, k, 4', [-0.445399, -0.48777, 1.0]], ['2, k, 5', [-0.539322, -0.663562, 1.0]], ['2, k, 6', [-0.563116, -0.830885, 1.0]], ['2, k, 7', [-0.585026, -0.8954, 1.0]], ['2, k, 8', [-0.177659, -0.454889, 1.0]], ['2, k, 9', [-0.0466594, -0.663454, 1.0]], ['2, k, 10', [0.0295583, -0.812773, 1.0]], ['2, k, 11', [0.025287, -0.826681, 1.0]], ['2, k, 12', [-0.33766, -0.793243, 1.0]], ['2, k, 13', [-0.538849, -0.715497, 1.0]], ['2, k, 14', [-0.590569, -1.02788, 1.0]], ['2, k, 15', [-0.571838, -1.06375, 1.0]], ['2, k, 16', [-0.218023, -0.778658, 1.0]], ['2, k, 17', [-0.03234, -0.658431, 1.0]], ['2, k, 18', [0.0611049, -0.966991, 1.0]], ['2, k, 19', [0.0781614, -1.00643, 1.0]], ['2, k, 20', [-0.316922, -0.464868, 1.0]], ['2, k, 21', [-0.582188, -0.944625, 1.0]], ['2, k, 22', [-0.562343, -0.856277, 1.0]], ['2, k, 23', [0.0553313, -0.871544, 1.0]], ['2, k, 24', [-0.00131552, -0.844652, 1.0]]]
[['2, k, 0', [-0.288323, -0.794443, 1.0]], ['2, k, 1', [-0.306974, -0.607846, 1.0]], ['2, k, 2', [-0.319593, -0.418685, 1.0]], ['2, k, 3', [-0.311478, -0.316678, 1.0]], ['2, k, 4', [-0.447408, -0.485002, 1.0]], ['2, k, 5', [-0.54405, -0.655467, 1.0]], ['2, k, 6', [-0.573725, -0.847303, 1.0]], ['2, k, 7', [-0.586573, -0.917496, 1.0]], ['2, k, 8', [-0.177275, -0.452575, 1.0]], ['2, k, 9', [-0.0360993, -0.686488, 1.0]], ['2, k, 10', [0.0597017, -0.843029, 1.0]], ['2, k, 11', [0.0583046, -0.908345, 1.0]], ['2, k, 12', [-0.344934, -0.793181, 1.0]], ['2, k, 13', [-0.542471, -0.642932, 1.0]], ['2, k, 14', [-0.603059, -1.02068, 1.0]], ['2, k, 15', [-0.550507, -1.06839, 1.0]], ['2, k, 16', [-0.225534, -0.778434, 1.0]], ['2, k, 17', [-0.0272421, -0.650833, 1.0]], ['2, k, 18', [0.0591478, -0.957593, 1.0]], ['2, k, 19', [0.0829652, -0.993382, 1.0]], ['2, k, 20', [-0.317844, -0.464868, 1.0]], ['2, k, 21', [-0.587874, -0.963534, 1.0]], ['2, k, 22', [-0.560851, -0.951214, 1.0]], ['2, k, 23', [0.0943503, -0.944577, 1.0]], ['2, k, 24', [0.0355593, -0.935394, 1.0]]]
[['2, k, 0', [-0.351166, -0.780834, 1.0]], ['2, k, 1', [-0.341717, -0.580732, 1.0]], ['2, k, 2', [-0.328951, -0.387574, 1.0]], ['2, k, 3', [-0.315171, -0.269372, 1.0]], ['2, k, 4', [-0.456815, -0.461143, 1.0]], ['2, k, 5', [-0.5231, -0.668354, 1.0]], ['2, k, 6', [-0.558031, -0.860956, 1.0]], ['2, k, 7', [-0.583175, -0.936062, 1.0]], ['2, k, 8', [-0.179504, -0.434904, 1.0]], ['2, k, 9', [-0.0225271, -0.678602, 1.0]], ['2, k, 10', [0.0545183, -0.894446, 1.0]], ['2, k, 11', [0.0670864, -0.953805, 1.0]], ['2, k, 12', [-0.408953, -0.778545, 1.0]], ['2, k, 13', [-0.545383, -0.638481, 1.0]], ['2, k, 14', [-0.608812, -1.00521, 1.0]], ['2, k, 15', [-0.54178, -1.03515, 1.0]], ['2, k, 16', [-0.285559, -0.765723, 1.0]], ['2, k, 17', [-0.0650121, -0.538261, 1.0]], ['2, k, 18', [0.0557838, -0.912999, 1.0]], ['2, k, 19', [0.0787953, -0.969088, 1.0]], ['2, k, 20', [-0.332617, -0.433685, 1.0]], ['2, k, 21', [-0.571371, -0.982269, 1.0]], ['2, k, 22', [-0.535741, -0.983313, 1.0]], ['2, k, 23', [0.0629521, -0.9834, 1.0]], ['2, k, 24', [0.0078395, -0.961452, 1.0]]]
[['2, k, 0', [-0.392555, -0.81596, 1.0]], ['2, k, 1', [-0.351027, -0.583633, 1.0]], ['2, k, 2', [-0.320461, -0.366199, 1.0]], ['2, k, 3', [-0.31772, -0.24094, 1.0]], ['2, k, 4', [-0.456847, -0.417676, 1.0]], ['2, k, 5', [-0.525035, -0.630869, 1.0]], ['2, k, 6', [-0.562002, -0.82849, 1.0]], ['2, k, 7', [-0.577255, -0.910167, 1.0]], ['2, k, 8', [-0.186311, -0.400437, 1.0]], ['2, k, 9', [-0.0256696, -0.62632, 1.0]], ['2, k, 10', [0.0416519, -0.821241, 1.0]], ['2, k, 11', [0.0579677, -0.873732, 1.0]], ['2, k, 12', [-0.450597, -0.811939, 1.0]], ['2, k, 13', [-0.547982, -0.624742, 1.0]], ['2, k, 14', [-0.594889, -0.949649, 1.0]], ['2, k, 15', [-0.541138, -0.98669, 1.0]], ['2, k, 16', [-0.3261, -0.802489, 1.0]], ['2, k, 17', [-0.0634139, -0.549573, 1.0]], ['2, k, 18', [0.0527849, -0.898678, 1.0]], ['2, k, 19', [0.0824527, -0.924803, 1.0]], ['2, k, 20', [-0.329681, -0.424636, 1.0]], ['2, k, 21', [-0.563629, -0.951631, 1.0]], ['2, k, 22', [-0.529191, -0.944255, 1.0]], ['2, k, 23', [0.0384271, -0.92381, 1.0]], ['2, k, 24', [0.0367278, -0.900167, 1.0]]]
[['2, k, 0', [-0.422055, -0.753947, 1.0]], ['2, k, 1', [-0.377903, -0.533579, 1.0]], ['2, k, 2', [-0.332829, -0.31467, 1.0]], ['2, k, 3', [-0.323266, -0.201598, 1.0]], ['2, k, 4', [-0.459838, -0.402675, 1.0]], ['2, k, 5', [-0.554064, -0.59823, 1.0]], ['2, k, 6', [-0.590046, -0.825478, 1.0]], ['2, k, 7', [-0.577745, -0.883161, 1.0]], ['2, k, 8', [-0.206956, -0.380918, 1.0]], ['2, k, 9', [-0.0559537, -0.5494, 1.0]], ['2, k, 10', [0.0481249, -0.791079, 1.0]], ['2, k, 11', [0.0783025, -0.844939, 1.0]], ['2, k, 12', [-0.479337, -0.750008, 1.0]], ['2, k, 13', [-0.550983, -0.55868, 1.0]], ['2, k, 14', [-0.605531, -0.914899, 1.0]], ['2, k, 15', [-0.551819, -0.952819, 1.0]], ['2, k, 16', [-0.355946, -0.742117, 1.0]], ['2, k, 17', [-0.083111, -0.48399, 1.0]], ['2, k, 18', [0.0596672, -0.850494, 1.0]], ['2, k, 19', [0.0843782, -0.879666, 1.0]], ['2, k, 20', [-0.34429, -0.369251, 1.0]], ['2, k, 21', [-0.575013, -0.925277, 1.0]], ['2, k, 22', [-0.535603, -0.901361, 1.0]], ['2, k, 23', [0.113779, -0.883197, 1.0]], ['2, k, 24', [0.0397217, -0.860251, 1.0]]]
[['2, k, 0', [-0.414149, -0.728361, 1.0]], ['2, k, 1', [-0.378177, -0.515188, 1.0]], ['2, k, 2', [-0.339109, -0.300275, 1.0]], ['2, k, 3', [-0.326363, -0.163535, 1.0]], ['2, k, 4', [-0.464643, -0.363647, 1.0]], ['2, k, 5', [-0.548311, -0.605219, 1.0]], ['2, k, 6', [-0.567988, -0.82688, 1.0]], ['2, k, 7', [-0.555948, -0.868201, 1.0]], ['2, k, 8', [-0.223236, -0.33516, 1.0]], ['2, k, 9', [-0.135075, -0.531428, 1.0]], ['2, k, 10', [0.0124171, -0.714004, 1.0]], ['2, k, 11', [0.0840311, -0.828842, 1.0]], ['2, k, 12', [-0.470877, -0.727259, 1.0]], ['2, k, 13', [-0.55492, -0.555408, 1.0]], ['2, k, 14', [-0.600858, -0.857803, 1.0]], ['2, k, 15', [-0.549774, -0.893006, 1.0]], ['2, k, 16', [-0.348539, -0.713384, 1.0]], ['2, k, 17', [-0.0613197, -0.478332, 1.0]], ['2, k, 18', [0.0649631, -0.790919, 1.0]], ['2, k, 19', [0.0659755, -0.831228, 1.0]], ['2, k, 20', [-0.349121, -0.354141, 1.0]], ['2, k, 21', [-0.550128, -0.897606, 1.0]], ['2, k, 22', [-0.505268, -0.869524, 1.0]], ['2, k, 23', [0.129163, -0.841582, 1.0]], ['2, k, 24', [0.0411314, -0.863214, 1.0]]]
[['2, k, 0', [-0.55908, -0.822663, 1.0]], ['2, k, 1', [-0.462431, -0.53285, 1.0]], ['2, k, 2', [-0.365248, -0.245615, 1.0]], ['2, k, 3', [-0.331291, -0.124187, 1.0]], ['2, k, 4', [-0.46945, -0.335468, 1.0]], ['2, k, 5', [-0.559248, -0.576687, 1.0]], ['2, k, 6', [-0.564561, -0.797653, 1.0]], ['2, k, 7', [-0.550071, -0.81885, 1.0]], ['2, k, 8', [-0.229548, -0.2994, 1.0]], ['2, k, 9', [-0.12606, -0.476449, 1.0]], ['2, k, 10', [0.0270647, -0.659478, 1.0]], ['2, k, 11', [0.0807107, -0.735069, 1.0]], ['2, k, 12', [-0.61193, -0.82185, 1.0]], ['2, k, 13', [-0.549188, -0.524371, 1.0]], ['2, k, 14', [-0.5366, -0.958019, 1.0]], ['2, k, 15', [-0.534722, -0.903791, 1.0]], ['2, k, 16', [-0.494119, -0.805657, 1.0]], ['2, k, 17', [-0.184603, -0.546838, 1.0]], ['2, k, 18', [0.073947, -0.741323, 1.0]], ['2, k, 19', [0.0727539, -0.780273, 1.0]], ['2, k, 20', [-0.389681, -0.31709, 1.0]], ['2, k, 21', [-0.539176, -0.843809, 1.0]], ['2, k, 22', [-0.488409, -0.822396, 1.0]], ['2, k, 23', [0.126444, -0.77321, 1.0]], ['2, k, 24', [0.0622184, -0.767078, 1.0]]]
[['2, k, 0', [-0.58995, -0.750213, 1.0]], ['2, k, 1', [-0.466467, -0.478486, 1.0]], ['2, k, 2', [-0.346056, -0.214404, 1.0]], ['2, k, 3', [-0.337033, -0.0820463, 1.0]], ['2, k, 4', [-0.461794, -0.27315, 1.0]], ['2, k, 5', [-0.556036, -0.518242, 1.0]], ['2, k, 6', [-0.560892, -0.749005, 1.0]], ['2, k, 7', [-0.546408, -0.767374, 1.0]], ['2, k, 8', [-0.236534, -0.260026, 1.0]], ['2, k, 9', [-0.112587, -0.436422, 1.0]], ['2, k, 10', [0.0538327, -0.622416, 1.0]], ['2, k, 11', [0.0943555, -0.722425, 1.0]], ['2, k, 12', [-0.642151, -0.746583, 1.0]], ['2, k, 13', [-0.552789, -0.474386, 1.0]], ['2, k, 14', [-0.546943, -0.935664, 1.0]], ['2, k, 15', [-0.535919, -0.870359, 1.0]], ['2, k, 16', [-0.524829, -0.73742, 1.0]], ['2, k, 17', [-0.174893, -0.507509, 1.0]], ['2, k, 18', [-0.0369937, -0.78181, 1.0]], ['2, k, 19', [0.0559058, -0.732194, 1.0]], ['2, k, 20', [-0.375714, -0.281005, 1.0]], ['2, k, 21', [-0.536491, -0.787544, 1.0]], ['2, k, 22', [-0.478526, -0.770999, 1.0]], ['2, k, 23', [0.107569, -0.739019, 1.0]], ['2, k, 24', [0.0487412, -0.748353, 1.0]]]
[['2, k, 0', [-0.584909, -0.749343, 1.0]], ['2, k, 1', [-0.461847, -0.465977, 1.0]], ['2, k, 2', [-0.33716, -0.170701, 1.0]], ['2, k, 3', [-0.337368, -0.042379, 1.0]], ['2, k, 4', [-0.490823, -0.247781, 1.0]], ['2, k, 5', [-0.568812, -0.466347, 1.0]], ['2, k, 6', [-0.564968, -0.671361, 1.0]], ['2, k, 7', [-0.546155, -0.706822, 1.0]], ['2, k, 8', [-0.246089, -0.24481, 1.0]], ['2, k, 9', [-0.158823, -0.435185, 1.0]], ['2, k, 10', [-0.00494062, -0.566956, 1.0]], ['2, k, 11', [0.0905817, -0.664203, 1.0]], ['2, k, 12', [-0.639674, -0.744841, 1.0]], ['2, k, 13', [-0.547489, -0.407514, 1.0]], ['2, k, 14', [-0.542685, -0.870305, 1.0]], ['2, k, 15', [-0.531763, -0.80739, 1.0]], ['2, k, 16', [-0.516498, -0.737427, 1.0]], ['2, k, 17', [-0.191859, -0.441108, 1.0]], ['2, k, 18', [0.0736231, -0.605799, 1.0]], ['2, k, 19', [0.0772095, -0.663574, 1.0]], ['2, k, 20', [-0.368358, -0.245674, 1.0]], ['2, k, 21', [-0.532263, -0.725786, 1.0]], ['2, k, 22', [-0.497091, -0.705797, 1.0]], ['2, k, 23', [0.131758, -0.6735, 1.0]], ['2, k, 24', [0.0464579, -0.6871, 1.0]]]
[['2, k, 0', [-0.587997, -0.746131, 1.0]], ['2, k, 1', [-0.464507, -0.443213, 1.0]], ['2, k, 2', [-0.340906, -0.144705, 1.0]], ['2, k, 3', [-0.341679, -0.00814089, 1.0]], ['2, k, 4', [-0.483219, -0.231311, 1.0]], ['2, k, 5', [-0.579335, -0.424721, 1.0]], ['2, k, 6', [-0.573568, -0.582938, 1.0]], ['2, k, 7', [-0.551951, -0.639133, 1.0]], ['2, k, 8', [-0.2475, -0.219982, 1.0]], ['2, k, 9', [-0.163487, -0.39737, 1.0]], ['2, k, 10', [0.0232917, -0.488839, 1.0]], ['2, k, 11', [0.0935557, -0.601247, 1.0]], ['2, k, 12', [-0.642013, -0.739633, 1.0]], ['2, k, 13', [-0.534316, -0.296013, 1.0]], ['2, k, 14', [-0.539404, -0.768569, 1.0]], ['2, k, 15', [-0.528308, -0.714648, 1.0]], ['2, k, 16', [-0.518595, -0.733474, 1.0]], ['2, k, 17', [-0.158031, -0.212118, 1.0]], ['2, k, 18', [0.073279, -0.551048, 1.0]], ['2, k, 19', [0.088412, -0.603893, 1.0]], ['2, k, 20', [-0.371919, -0.218308, 1.0]], ['2, k, 21', [-0.541683, -0.65835, 1.0]], ['2, k, 22', [-0.495899, -0.640739, 1.0]], ['2, k, 23', [0.155303, -0.609473, 1.0]], ['2, k, 24', [0.0574053, -0.623103, 1.0]]]
[['2, k, 0', [-0.597115, -0.691216, 1.0]], ['2, k, 1', [-0.473599, -0.390393, 1.0]], ['2, k, 2', [-0.349973, -0.0936757, 1.0]], ['2, k, 3', [-0.342907, 0.035261, 1.0]], ['2, k, 4', [-0.475589, -0.178969, 1.0]], ['2, k, 5', [-0.572379, -0.361269, 1.0]], ['2, k, 6', [-0.565357, -0.513024, 1.0]], ['2, k, 7', [-0.55404, -0.572348, 1.0]], ['2, k, 8', [-0.257723, -0.190413, 1.0]], ['2, k, 9', [-0.202092, -0.359805, 1.0]], ['2, k, 10', [-0.0301016, -0.435699, 1.0]], ['2, k, 11', [0.0864224, -0.535861, 1.0]], ['2, k, 12', [-0.671261, -0.681078, 1.0]], ['2, k, 13', [-0.567816, -0.331885, 1.0]], ['2, k, 14', [-0.553751, -0.784278, 1.0]], ['2, k, 15', [-0.538021, -0.699891, 1.0]], ['2, k, 16', [-0.507819, -0.683821, 1.0]], ['2, k, 17', [-0.045906, -0.288224, 1.0]], ['2, k, 18', [0.0829305, -0.524731, 1.0]], ['2, k, 19', [0.0830418, -0.551631, 1.0]], ['2, k, 20', [-0.380961, -0.16728, 1.0]], ['2, k, 21', [-0.540854, -0.591408, 1.0]], ['2, k, 22', [-0.495117, -0.575893, 1.0]], ['2, k, 23', [0.168055, -0.547397, 1.0]], ['2, k, 24', [0.0467951, -0.559067, 1.0]]]
[['2, k, 0', [-0.58664, -0.646804, 1.0]], ['2, k, 1', [-0.46839, -0.359675, 1.0]], ['2, k, 2', [-0.348514, -0.0725419, 1.0]], ['2, k, 3', [-0.343255, 0.0613829, 1.0]], ['2, k, 4', [-0.479254, -0.14273, 1.0]], ['2, k, 5', [-0.577758, -0.327259, 1.0]], ['2, k, 6', [-0.584904, -0.454952, 1.0]], ['2, k, 7', [-0.556614, -0.508042, 1.0]], ['2, k, 8', [-0.207904, -0.131294, 1.0]], ['2, k, 9', [-0.212364, -0.333825, 1.0]], ['2, k, 10', [-0.060126, -0.412323, 1.0]], ['2, k, 11', [0.0806124, -0.475018, 1.0]], ['2, k, 12', [-0.65915, -0.641705, 1.0]], ['2, k, 13', [-0.560147, -0.21794, 1.0]], ['2, k, 14', [-0.553646, -0.67417, 1.0]], ['2, k, 15', [-0.54392, -0.612107, 1.0]], ['2, k, 16', [-0.49953, -0.635208, 1.0]], ['2, k, 17', [-0.0586249, -0.220623, 1.0]], ['2, k, 18', [0.0792015, -0.457856, 1.0]], ['2, k, 19', [0.109831, -0.492557, 1.0]], ['2, k, 20', [-0.378674, -0.144125, 1.0]], ['2, k, 21', [-0.543779, -0.521029, 1.0]], ['2, k, 22', [-0.501631, -0.508875, 1.0]], ['2, k, 23', [0.112401, -0.48129, 1.0]], ['2, k, 24', [0.0371612, -0.496431, 1.0]]]
[['2, k, 0', [-0.589152, -0.677005, 1.0]], ['2, k, 1', [-0.469336, -0.359405, 1.0]], ['2, k, 2', [-0.354487, -0.038144, 1.0]], ['2, k, 3', [-0.342907, 0.0940623, 1.0]], ['2, k, 4', [-0.484635, -0.11789, 1.0]], ['2, k, 5', [-0.596374, -0.290712, 1.0]], ['2, k, 6', [-0.598137, -0.392553, 1.0]], ['2, k, 7', [-0.558087, -0.445374, 1.0]], ['2, k, 8', [-0.206907, -0.116163, 1.0]], ['2, k, 9', [-0.211519, -0.352242, 1.0]], ['2, k, 10', [-0.0521243, -0.400672, 1.0]], ['2, k, 11', [0.0812564, -0.414607, 1.0]], ['2, k, 12', [-0.656989, -0.668732, 1.0]], ['2, k, 13', [-0.570421, -0.214363, 1.0]], ['2, k, 14', [-0.558063, -0.669506, 1.0]], ['2, k, 15', [-0.537598, -0.743652, 1.0]], ['2, k, 16', [-0.507016, -0.669253, 1.0]], ['2, k, 17', [-0.103635, -0.240478, 1.0]], ['2, k, 18', [0.0779956, -0.400766, 1.0]], ['2, k, 19', [0.130864, -0.486339, 1.0]], ['2, k, 20', [-0.382923, -0.122972, 1.0]], ['2, k, 21', [-0.546307, -0.453543, 1.0]], ['2, k, 22', [-0.5003, -0.438405, 1.0]], ['2, k, 23', [0.122263, -0.417657, 1.0]], ['2, k, 24', [0.0401935, -0.433823, 1.0]]]
[['2, k, 0', [-0.589678, -0.679257, 1.0]], ['2, k, 1', [-0.470624, -0.35438, 1.0]], ['2, k, 2', [-0.354366, -0.0199811, 1.0]], ['2, k, 3', [-0.343689, 0.113984, 1.0]], ['2, k, 4', [-0.48852, -0.099968, 1.0]], ['2, k, 5', [-0.567245, -0.225412, 1.0]], ['2, k, 6', [-0.599767, -0.347239, 1.0]], ['2, k, 7', [-0.560374, -0.382796, 1.0]], ['2, k, 8', [-0.205015, -0.087578, 1.0]], ['2, k, 9', [-0.210558, -0.345357, 1.0]], ['2, k, 10', [-0.0524832, -0.353902, 1.0]], ['2, k, 11', [0.0753858, -0.357105, 1.0]], ['2, k, 12', [-0.656399, -0.671683, 1.0]], ['2, k, 13', [-0.587945, -0.20198, 1.0]], ['2, k, 14', [-0.564521, -0.656753, 1.0]], ['2, k, 15', [-0.529096, -0.724646, 1.0]], ['2, k, 16', [-0.508012, -0.670636, 1.0]], ['2, k, 17', [-0.12897, -0.237545, 1.0]], ['2, k, 18', [0.0177412, -0.42792, 1.0]], ['2, k, 19', [0.0913086, -0.362793, 1.0]], ['2, k, 20', [-0.383596, -0.10281, 1.0]], ['2, k, 21', [-0.542094, -0.391919, 1.0]], ['2, k, 22', [-0.491772, -0.378134, 1.0]], ['2, k, 23', [0.114352, -0.360016, 1.0]], ['2, k, 24', [0.0268754, -0.375566, 1.0]]]
[['2, k, 0', [-0.590137, -0.680904, 1.0]], ['2, k, 1', [-0.471571, -0.348218, 1.0]], ['2, k, 2', [-0.354374, -0.00638765, 1.0]], ['2, k, 3', [-0.344755, 0.127557, 1.0]], ['2, k, 4', [-0.491485, -0.0897112, 1.0]], ['2, k, 5', [-0.57483, -0.234372, 1.0]], ['2, k, 6', [-0.615902, -0.295146, 1.0]], ['2, k, 7', [-0.56173, -0.323214, 1.0]], ['2, k, 8', [-0.203129, -0.0817423, 1.0]], ['2, k, 9', [-0.0128413, -0.231915, 1.0]], ['2, k, 10', [0.0520632, -0.294183, 1.0]], ['2, k, 11', [0.0760696, -0.303761, 1.0]], ['2, k, 12', [-0.655988, -0.673489, 1.0]], ['2, k, 13', [-0.594118, -0.180317, 1.0]], ['2, k, 14', [-0.553873, -0.5905, 1.0]], ['2, k, 15', [-0.476807, -0.498047, 1.0]], ['2, k, 16', [-0.509024, -0.671878, 1.0]], ['2, k, 17', [-0.140071, -0.245823, 1.0]], ['2, k, 18', [0.0671243, -0.287356, 1.0]], ['2, k, 19', [0.159069, -0.328555, 1.0]], ['2, k, 20', [-0.383852, -0.0915541, 1.0]], ['2, k, 21', [-0.544955, -0.329625, 1.0]], ['2, k, 22', [-0.491634, -0.324982, 1.0]], ['2, k, 23', [0.0793248, -0.310261, 1.0]], ['2, k, 24', [0.000162993, -0.310139, 1.0]]]
[['2, k, 0', [-0.590532, -0.682183, 1.0]], ['2, k, 1', [-0.471983, -0.343458, 1.0]], ['2, k, 2', [-0.353809, 0.00260591, 1.0]], ['2, k, 3', [-0.344826, 0.133987, 1.0]], ['2, k, 4', [-0.492492, -0.0753657, 1.0]], ['2, k, 5', [-0.576698, -0.198488, 1.0]], ['2, k, 6', [-0.551592, -0.264605, 1.0]], ['2, k, 7', [-0.561944, -0.268716, 1.0]], ['2, k, 8', [-0.205561, -0.067827, 1.0]], ['2, k, 9', [-0.0132732, -0.193235, 1.0]], ['2, k, 10', [0.0634727, -0.238136, 1.0]], ['2, k, 11', [0.0778735, -0.254572, 1.0]], ['2, k, 12', [-0.655627, -0.674908, 1.0]], ['2, k, 13', [-0.600711, -0.168163, 1.0]], ['2, k, 14', [-0.553508, -0.527268, 1.0]], ['2, k, 15', [-0.470703, -0.422119, 1.0]], ['2, k, 16', [-0.509911, -0.672819, 1.0]], ['2, k, 17', [-0.159357, -0.236226, 1.0]], ['2, k, 18', [0.0238226, -0.249021, 1.0]], ['2, k, 19', [0.053445, -0.257856, 1.0]], ['2, k, 20', [-0.383525, -0.0833841, 1.0]], ['2, k, 21', [-0.563618, -0.272765, 1.0]], ['2, k, 22', [-0.476656, -0.269035, 1.0]], ['2, k, 23', [0.0739807, -0.261425, 1.0]], ['2, k, 24', [0.0106308, -0.262265, 1.0]]]
[['2, k, 0', [-0.591224, -0.683293, 1.0]], ['2, k, 1', [-0.473402, -0.339768, 1.0]], ['2, k, 2', [-0.355322, 0.00699656, 1.0]], ['2, k, 3', [-0.344061, 0.139767, 1.0]], ['2, k, 4', [-0.493985, -0.0719199, 1.0]], ['2, k, 5', [-0.575837, -0.196025, 1.0]], ['2, k, 6', [-0.555096, -0.217032, 1.0]], ['2, k, 7', [-0.562276, -0.220267, 1.0]], ['2, k, 8', [-0.206706, -0.0640424, 1.0]], ['2, k, 9', [-0.0133929, -0.174002, 1.0]], ['2, k, 10', [0.0446542, -0.193945, 1.0]], ['2, k, 11', [0.0692009, -0.210484, 1.0]], ['2, k, 12', [-0.655522, -0.675901, 1.0]], ['2, k, 13', [-0.59353, -0.154528, 1.0]], ['2, k, 14', [-0.552999, -0.524678, 1.0]], ['2, k, 15', [-0.470134, -0.419501, 1.0]], ['2, k, 16', [-0.511552, -0.673669, 1.0]], ['2, k, 17', [-0.184329, -0.221026, 1.0]], ['2, k, 18', [-0.114557, -0.524327, 1.0]], ['2, k, 19', [-0.0802149, -0.581302, 1.0]], ['2, k, 20', [-0.384983, -0.0789754, 1.0]], ['2, k, 21', [-0.57433, -0.227178, 1.0]], ['2, k, 22', [-0.472305, -0.223671, 1.0]], ['2, k, 23', [0.0614251, -0.218809, 1.0]], ['2, k, 24', [-0.0142509, -0.217895, 1.0]]]
