[['2, k, 0', [-0.1792755, -0.1740592, 1.0]], ['2, k, 1', [-0.157992, 0.05285709, 1.0]], ['2, k, 2', [-0.136354, 0.2755187, 1.0]], ['2, k, 3', [-0.1323512, 0.3919778, 1.0]], ['2, k, 4', [-0.2730273, 0.1951786, 1.0]], ['2, k, 5', [-0.1871425, 0.04858261, 1.0]], ['2, k, 6', [-0.0809165, -0.08275427, 1.0]], ['2, k, 7', [-0.04247102, -0.119164, 1.0]], ['2, k, 8', [-0.001777644, 0.1877759, 1.0]], ['2, k, 9', [-0.007048012, 0.06312313, 1.0]], ['2, k, 10', [-0.01273465, -0.04345867, 1.0]], ['2, k, 11', [-0.03926239, -0.1239528, 1.0]], ['2, k, 12', [-0.2424938, -0.1659234, 1.0]], ['2, k, 13', [-0.1782271, -0.2996505, 1.0]], ['2, k, 14', [-0.2143985, -0.6619554, 1.0]], ['2, k, 15', [-0.189219, -0.7348441, 1.0]], ['2, k, 16', [-0.1118371, -0.1779666, 1.0]], ['2, k, 17', [0.001264923, -0.3104228, 1.0]], ['2, k, 18', [-0.005136605, -0.6554878, 1.0]], ['2, k, 19', [0.01534344, -0.7029625, 1.0]], ['2, k, 20', [-0.1417315, 0.2204796, 1.0]], ['2, k, 21', [-0.02305319, -0.1750398, 1.0]], ['2, k, 22', [-0.02216934, -0.08681616, 1.0]], ['2, k, 23', [-0.02776567, -0.1791432, 1.0]], ['2, k, 24', [-0.02421234, -0.08768647, 1.0]]]
[['2, k, 0', [-0.1639713, -0.2025438, 1.0]], ['2, k, 1', [-0.1607359, 0.05424169, 1.0]], ['2, k, 2', [-0.1503493, 0.2991923, 1.0]], ['2, k, 3', [-0.122233, 0.4122381, 1.0]], ['2, k, 4', [-0.2688954, 0.2110189, 1.0]], ['2, k, 5', [-0.236004, 0.1261657, 1.0]], ['2, k, 6', [-0.1086256, 0.09919862, 1.0]], ['2, k, 7', [-0.04149895, 0.09577641, 1.0]], ['2, k, 8', [-0.03470698, 0.194189, 1.0]], ['2, k, 9', [0.05487267, 0.2126408, 1.0]], ['2, k, 10', [-0.01356271, 0.290099, 1.0]], ['2, k, 11', [0.01074608, 0.265581, 1.0]], ['2, k, 12', [-0.2379409, -0.1935388, 1.0]], ['2, k, 13', [-0.1812234, -0.2920476, 1.0]], ['2, k, 14', [-0.2121529, -0.6615735, 1.0]], ['2, k, 15', [-0.1887556, -0.7408907, 1.0]], ['2, k, 16', [-0.0920383, -0.2007106, 1.0]], ['2, k, 17', [0.002565941, -0.2952624, 1.0]], ['2, k, 18', [-0.004912853, -0.6584991, 1.0]], ['2, k, 19', [0.008174599, -0.7054778, 1.0]], ['2, k, 20', [-0.1545269, 0.2405294, 1.0]], ['2, k, 21', [-0.01906135, 0.06798155, 1.0]], ['2, k, 22', [-0.01517105, 0.1185785, 1.0]], ['2, k, 23', [0.02187367, 0.2424005, 1.0]], ['2, k, 24', [0.004360881, 0.2211198, 1.0]]]
[['2, k, 0', [-0.1543815, -0.1745834, 1.0]], ['2, k, 1', [-0.1571134, 0.06063372, 1.0]], ['2, k, 2', [-0.1503503, 0.299522, 1.0]], ['2, k, 3', [-0.1212745, 0.4115045, 1.0]], ['2, k, 4', [-0.269145, 0.2121051, 1.0]], ['2, k, 5', [-0.239251, 0.1179979, 1.0]], ['2, k, 6', [-0.1163763, 0.0509801, 1.0]], ['2, k, 7', [-0.04892102, 0.04216197, 1.0]], ['2, k, 8', [-0.03104947, 0.1982701, 1.0]], ['2, k, 9', [0.05314939, 0.1837057, 1.0]], ['2, k, 10', [-0.01126359, 0.2597708, 1.0]], ['2, k, 11', [0.01216969, 0.2362435, 1.0]], ['2, k, 12', [-0.2230803, -0.1716875, 1.0]], ['2, k, 13', [-0.1811801, -0.2928393, 1.0]], ['2, k, 14', [-0.2127242, -0.6603135, 1.0]], ['2, k, 15', [-0.1901051, -0.7391791, 1.0]], ['2, k, 16', [-0.08422313, -0.1730417, 1.0]], ['2, k, 17', [0.00294364, -0.2951087, 1.0]], ['2, k, 18', [-0.005129317, -0.6582052, 1.0]], ['2, k, 19', [0.0077768, -0.7051237, 1.0]], ['2, k, 20', [-0.1540113, 0.2411812, 1.0]], ['2, k, 21', [-0.02094502, 0.01310264, 1.0]], ['2, k, 22', [-0.01296041, 0.05891979, 1.0]], ['2, k, 23', [0.02329156, 0.2131753, 1.0]], ['2, k, 24', [0.005769337, 0.1920546, 1.0]]]
[['2, k, 0', [-0.1508444, -0.170392, 1.0]], ['2, k, 1', [-0.1516814, 0.06202426, 1.0]], ['2, k, 2', [-0.1453591, 0.2950291, 1.0]], ['2, k, 3', [-0.1219326, 0.4085154, 1.0]], ['2, k, 4', [-0.2691859, 0.212428, 1.0]], ['2, k, 5', [-0.2341395, 0.06394619, 1.0]], ['2, k, 6', [-0.1150491, 0.01642239, 1.0]], ['2, k, 7', [-0.05150657, -0.007496313, 1.0]], ['2, k, 8', [-0.02746723, 0.1993649, 1.0]], ['2, k, 9', [0.009493375, 0.07730769, 1.0]], ['2, k, 10', [-0.05252302, 0.1366611, 1.0]], ['2, k, 11', [-0.02911745, 0.1130478, 1.0]], ['2, k, 12', [-0.2171152, -0.1671669, 1.0]], ['2, k, 13', [-0.1812461, -0.2931932, 1.0]], ['2, k, 14', [-0.2129493, -0.6604204, 1.0]], ['2, k, 15', [-0.19002, -0.7390766, 1.0]], ['2, k, 16', [-0.0816192, -0.1686309, 1.0]], ['2, k, 17', [0.003147487, -0.2952442, 1.0]], ['2, k, 18', [-0.004516298, -0.6580282, 1.0]], ['2, k, 19', [0.00810598, -0.7047774, 1.0]], ['2, k, 20', [-0.1481115, 0.2379601, 1.0]], ['2, k, 21', [-0.02192468, -0.04287367, 1.0]], ['2, k, 22', [-0.00506691, 0.01673139, 1.0]], ['2, k, 23', [-0.01782268, 0.09048899, 1.0]], ['2, k, 24', [-0.03510217, 0.07008827, 1.0]]]
[['2, k, 0', [-0.1488062, -0.1673864, 1.0]], ['2, k, 1', [-0.1478629, 0.06332287, 1.0]], ['2, k, 2', [-0.1415582, 0.2929961, 1.0]], ['2, k, 3', [-0.1203198, 0.4064065, 1.0]], ['2, k, 4', [-0.2691591, 0.212475, 1.0]], ['2, k, 5', [-0.2401325, 0.05603128, 1.0]], ['2, k, 6', [-0.1022171, -0.03899387, 1.0]], ['2, k, 7', [-0.04196795, -0.08226933, 1.0]], ['2, k, 8', [-0.02544363, 0.1996091, 1.0]], ['2, k, 9', [0.01285801, 0.05271513, 1.0]], ['2, k, 10', [-0.06449119, 0.1045625, 1.0]], ['2, k, 11', [-0.03897519, 0.07949907, 1.0]], ['2, k, 12', [-0.2138345, -0.1632574, 1.0]], ['2, k, 13', [-0.181255, -0.2931946, 1.0]], ['2, k, 14', [-0.2130705, -0.6610911, 1.0]], ['2, k, 15', [-0.1899322, -0.7384446, 1.0]], ['2, k, 16', [-0.08042817, -0.1666677, 1.0]], ['2, k, 17', [0.003067676, -0.2964065, 1.0]], ['2, k, 18', [-0.005117114, -0.6584876, 1.0]], ['2, k, 19', [0.007667118, -0.7051567, 1.0]], ['2, k, 20', [-0.1439285, 0.2366199, 1.0]], ['2, k, 21', [-0.02934393, -0.1316351, 1.0]], ['2, k, 22', [-0.02988112, -0.0430456, 1.0]], ['2, k, 23', [-0.02764548, 0.05709343, 1.0]], ['2, k, 24', [-0.04487161, 0.0369004, 1.0]]]
[['2, k, 0', [-0.1512398, -0.1672861, 1.0]], ['2, k, 1', [-0.1480331, 0.06317151, 1.0]], ['2, k, 2', [-0.1411142, 0.2912252, 1.0]], ['2, k, 3', [-0.1196124, 0.4045444, 1.0]], ['2, k, 4', [-0.269448, 0.2120137, 1.0]], ['2, k, 5', [-0.2374825, 0.04688009, 1.0]], ['2, k, 6', [-0.1336304, -0.05946999, 1.0]], ['2, k, 7', [-0.04396335, -0.1324759, 1.0]], ['2, k, 8', [-0.004856574, 0.1905339, 1.0]], ['2, k, 9', [0.001800506, 0.04831229, 1.0]], ['2, k, 10', [-0.07034938, 0.08170728, 1.0]], ['2, k, 11', [-0.04696195, 0.05806065, 1.0]], ['2, k, 12', [-0.2161604, -0.1623672, 1.0]], ['2, k, 13', [-0.1818108, -0.292924, 1.0]], ['2, k, 14', [-0.2134513, -0.6601712, 1.0]], ['2, k, 15', [-0.190965, -0.7378045, 1.0]], ['2, k, 16', [-0.08319992, -0.1676015, 1.0]], ['2, k, 17', [0.003916909, -0.2994861, 1.0]], ['2, k, 18', [-0.005078627, -0.6580881, 1.0]], ['2, k, 19', [0.006322571, -0.7048579, 1.0]], ['2, k, 20', [-0.1436163, 0.23536, 1.0]], ['2, k, 21', [-0.03572591, -0.1840217, 1.0]], ['2, k, 22', [-0.04265714, -0.09297206, 1.0]], ['2, k, 23', [-0.03560257, 0.03574651, 1.0]], ['2, k, 24', [-0.05278545, 0.01567866, 1.0]]]
[['2, k, 0', [-0.1513994, -0.1689075, 1.0]], ['2, k, 1', [-0.1476008, 0.06160094, 1.0]], ['2, k, 2', [-0.1405584, 0.2884489, 1.0]], ['2, k, 3', [-0.1185979, 0.4019129, 1.0]], ['2, k, 4', [-0.2724179, 0.1940431, 1.0]], ['2, k, 5', [-0.2455493, 7.522245e-05, 1.0]], ['2, k, 6', [-0.1424958, -0.1400326, 1.0]], ['2, k, 7', [-0.07575772, -0.1892559, 1.0]], ['2, k, 8', [-0.0005119583, 0.1889713, 1.0]], ['2, k, 9', [-0.005860921, -0.02563175, 1.0]], ['2, k, 10', [-0.08949451, 0.01476357, 1.0]], ['2, k, 11', [-0.05777761, -0.01294046, 1.0]], ['2, k, 12', [-0.2163719, -0.1651769, 1.0]], ['2, k, 13', [-0.1818091, -0.292602, 1.0]], ['2, k, 14', [-0.2131115, -0.6597476, 1.0]], ['2, k, 15', [-0.1906939, -0.7386827, 1.0]], ['2, k, 16', [-0.08330225, -0.1692377, 1.0]], ['2, k, 17', [0.0003522093, -0.2896898, 1.0]], ['2, k, 18', [-0.005009852, -0.657838, 1.0]], ['2, k, 19', [0.01174302, -0.7049209, 1.0]], ['2, k, 20', [-0.1428485, 0.2327361, 1.0]], ['2, k, 21', [-0.05270546, -0.2335533, 1.0]], ['2, k, 22', [-0.03242219, -0.1485466, 1.0]], ['2, k, 23', [-0.04637976, -0.03496699, 1.0]], ['2, k, 24', [-0.0635064, -0.05463708, 1.0]]]
[['2, k, 0', [-0.1515385, -0.1699127, 1.0]], ['2, k, 1', [-0.1473843, 0.06068407, 1.0]], ['2, k, 2', [-0.140416, 0.2873865, 1.0]], ['2, k, 3', [-0.1181599, 0.4009054, 1.0]], ['2, k, 4', [-0.2728687, 0.1924168, 1.0]], ['2, k, 5', [-0.2457616, -0.00378973, 1.0]], ['2, k, 6', [-0.1335302, -0.1534371, 1.0]], ['2, k, 7', [-0.08181956, -0.2098172, 1.0]], ['2, k, 8', [0.002152432, 0.1878505, 1.0]], ['2, k, 9', [-0.006965115, -0.02741812, 1.0]], ['2, k, 10', [-0.09242522, 0.01026487, 1.0]], ['2, k, 11', [-0.05908837, -0.01780267, 1.0]], ['2, k, 12', [-0.2165169, -0.1669275, 1.0]], ['2, k, 13', [-0.1800799, -0.2913533, 1.0]], ['2, k, 14', [-0.2131101, -0.65975, 1.0]], ['2, k, 15', [-0.1916476, -0.7389286, 1.0]], ['2, k, 16', [-0.08341398, -0.1700362, 1.0]], ['2, k, 17', [-0.002187629, -0.2843032, 1.0]], ['2, k, 18', [-0.004962056, -0.6575684, 1.0]], ['2, k, 19', [0.01237123, -0.7047282, 1.0]], ['2, k, 20', [-0.1425935, 0.2316259, 1.0]], ['2, k, 21', [-0.05701958, -0.2530062, 1.0]], ['2, k, 22', [-0.03292872, -0.1612334, 1.0]], ['2, k, 23', [-0.04750732, -0.03901725, 1.0]], ['2, k, 24', [-0.06444167, -0.05810316, 1.0]]]
[['2, k, 0', [-0.1517414, -0.1722684, 1.0]], ['2, k, 1', [-0.1469608, 0.05892282, 1.0]], ['2, k, 2', [-0.1397935, 0.2857178, 1.0]], ['2, k, 3', [-0.1176803, 0.3996969, 1.0]], ['2, k, 4', [-0.2736758, 0.1893089, 1.0]], ['2, k, 5', [-0.246568, -0.01093321, 1.0]], ['2, k, 6', [-0.1303404, -0.1632716, 1.0]], ['2, k, 7', [-0.08631445, -0.2217689, 1.0]], ['2, k, 8', [0.003705224, 0.1864711, 1.0]], ['2, k, 9', [-0.003798995, -0.03022541, 1.0]], ['2, k, 10', [-0.09543079, -0.02060533, 1.0]], ['2, k, 11', [-0.06421485, -0.04512443, 1.0]], ['2, k, 12', [-0.2167538, -0.1698826, 1.0]], ['2, k, 13', [-0.1759965, -0.2865218, 1.0]], ['2, k, 14', [-0.2131936, -0.6602201, 1.0]], ['2, k, 15', [-0.191892, -0.7389082, 1.0]], ['2, k, 16', [-0.08353269, -0.172143, 1.0]], ['2, k, 17', [-0.002800481, -0.2831587, 1.0]], ['2, k, 18', [-0.004475196, -0.6570216, 1.0]], ['2, k, 19', [0.01356801, -0.704292, 1.0]], ['2, k, 20', [-0.1419361, 0.229859, 1.0]], ['2, k, 21', [-0.06257471, -0.2660525, 1.0]], ['2, k, 22', [-0.03873798, -0.1694657, 1.0]], ['2, k, 23', [-0.05279354, -0.06702367, 1.0]], ['2, k, 24', [-0.06988657, -0.08651786, 1.0]]]
[['2, k, 0', [-0.1516678, -0.1747303, 1.0]], ['2, k, 1', [-0.1465677, 0.05700973, 1.0]], ['2, k, 2', [-0.1395011, 0.2841496, 1.0]], ['2, k, 3', [-0.1176789, 0.39752, 1.0]], ['2, k, 4', [-0.2751303, 0.1868959, 1.0]], ['2, k, 5', [-0.2440556, -0.01825429, 1.0]], ['2, k, 6', [-0.1348321, -0.1653863, 1.0]], ['2, k, 7', [-0.09217603, -0.2298022, 1.0]], ['2, k, 8', [0.004840273, 0.1852074, 1.0]], ['2, k, 9', [-0.006520635, -0.03823006, 1.0]], ['2, k, 10', [-0.09648975, -0.02542054, 1.0]], ['2, k, 11', [-0.06554623, -0.05019401, 1.0]], ['2, k, 12', [-0.2169129, -0.1722352, 1.0]], ['2, k, 13', [-0.1732931, -0.2835369, 1.0]], ['2, k, 14', [-0.2132342, -0.6602624, 1.0]], ['2, k, 15', [-0.192159, -0.7389487, 1.0]], ['2, k, 16', [-0.08319521, -0.1739969, 1.0]], ['2, k, 17', [-0.00308115, -0.2826151, 1.0]], ['2, k, 18', [-0.004509286, -0.6570871, 1.0]], ['2, k, 19', [0.01394518, -0.7044139, 1.0]], ['2, k, 20', [-0.1415589, 0.2281666, 1.0]], ['2, k, 21', [-0.06090762, -0.2662231, 1.0]], ['2, k, 22', [-0.03426598, -0.2266893, 1.0]], ['2, k, 23', [-0.05412022, -0.0720734, 1.0]], ['2, k, 24', [-0.07120647, -0.0915404, 1.0]]]
[['2, k, 0', [-0.1520667, -0.1759736, 1.0]], ['2, k, 1', [-0.1464213, 0.05591261, 1.0]], ['2, k, 2', [-0.1389774, 0.2829761, 1.0]], ['2, k, 3', [-0.1173999, 0.3973003, 1.0]], ['2, k, 4', [-0.2754412, 0.1863324, 1.0]], ['2, k, 5', [-0.2465318, -0.02577285, 1.0]], ['2, k, 6', [-0.1358257, -0.1674065, 1.0]], ['2, k, 7', [-0.09590952, -0.2345888, 1.0]], ['2, k, 8', [0.005943191, 0.1837866, 1.0]], ['2, k, 9', [-0.0099769, -0.04213947, 1.0]], ['2, k, 10', [-0.09768734, -0.03023078, 1.0]], ['2, k, 11', [-0.06650663, -0.05498629, 1.0]], ['2, k, 12', [-0.2174278, -0.1732857, 1.0]], ['2, k, 13', [-0.1717564, -0.2830649, 1.0]], ['2, k, 14', [-0.2135393, -0.660771, 1.0]], ['2, k, 15', [-0.1922281, -0.7382506, 1.0]], ['2, k, 16', [-0.08340055, -0.1752081, 1.0]], ['2, k, 17', [-0.003575848, -0.2828563, 1.0]], ['2, k, 18', [-0.004296319, -0.6571856, 1.0]], ['2, k, 19', [0.01410514, -0.7045819, 1.0]], ['2, k, 20', [-0.1410993, 0.2269906, 1.0]], ['2, k, 21', [-0.02197046, -0.2717467, 1.0]], ['2, k, 22', [-0.04784045, -0.189597, 1.0]], ['2, k, 23', [-0.05507781, -0.07684708, 1.0]], ['2, k, 24', [-0.07215974, -0.09628908, 1.0]]]
[['2, k, 0', [-0.152102, -0.1775135, 1.0]], ['2, k, 1', [-0.1461349, 0.05497873, 1.0]], ['2, k, 2', [-0.1386438, 0.282456, 1.0]], ['2, k, 3', [-0.1175904, 0.3960924, 1.0]], ['2, k, 4', [-0.2754989, 0.1852963, 1.0]], ['2, k, 5', [-0.2482289, -0.02781215, 1.0]], ['2, k, 6', [-0.1372941, -0.1678933, 1.0]], ['2, k, 7', [-0.09932963, -0.2364429, 1.0]], ['2, k, 8', [0.006024967, 0.1835575, 1.0]], ['2, k, 9', [-0.01184559, -0.0441722, 1.0]], ['2, k, 10', [-0.09719492, -0.03342831, 1.0]], ['2, k, 11', [-0.06686191, -0.05800201, 1.0]], ['2, k, 12', [-0.2176167, -0.1748743, 1.0]], ['2, k, 13', [-0.1712019, -0.2829391, 1.0]], ['2, k, 14', [-0.2133267, -0.6611097, 1.0]], ['2, k, 15', [-0.1924051, -0.7386244, 1.0]], ['2, k, 16', [-0.08325569, -0.176476, 1.0]], ['2, k, 17', [-0.003494025, -0.2830859, 1.0]], ['2, k, 18', [-0.00406482, -0.6573189, 1.0]], ['2, k, 19', [0.0146376, -0.7047071, 1.0]], ['2, k, 20', [-0.1407485, 0.2263653, 1.0]], ['2, k, 21', [-0.06788167, -0.2690977, 1.0]], ['2, k, 22', [-0.04907584, -0.1926165, 1.0]], ['2, k, 23', [-0.05543221, -0.07985113, 1.0]], ['2, k, 24', [-0.07251272, -0.09927735, 1.0]]]
[['2, k, 0', [-0.1522145, -0.1796267, 1.0]], ['2, k, 1', [-0.1466061, 0.05298664, 1.0]], ['2, k, 2', [-0.1398934, 0.2804286, 1.0]], ['2, k, 3', [-0.1201155, 0.3946886, 1.0]], ['2, k, 4', [-0.2772088, 0.183583, 1.0]], ['2, k, 5', [-0.2484731, -0.02858545, 1.0]], ['2, k, 6', [-0.1409124, -0.1687245, 1.0]], ['2, k, 7', [-0.09377256, -0.2277304, 1.0]], ['2, k, 8', [0.007068231, 0.1827055, 1.0]], ['2, k, 9', [-0.0132925, -0.04116958, 1.0]], ['2, k, 10', [-0.0946198, -0.04995413, 1.0]], ['2, k, 11', [-0.06711845, -0.07322153, 1.0]], ['2, k, 12', [-0.2178212, -0.1769814, 1.0]], ['2, k, 13', [-0.1706014, -0.2824365, 1.0]], ['2, k, 14', [-0.2137247, -0.6614078, 1.0]], ['2, k, 15', [-0.1913819, -0.7351523, 1.0]], ['2, k, 16', [-0.08320111, -0.1783627, 1.0]], ['2, k, 17', [-0.003384023, -0.2830023, 1.0]], ['2, k, 18', [-0.004387683, -0.6578849, 1.0]], ['2, k, 19', [0.01475692, -0.7052848, 1.0]], ['2, k, 20', [-0.1417391, 0.2243428, 1.0]], ['2, k, 21', [-0.02207817, -0.2730782, 1.0]], ['2, k, 22', [-0.04232548, -0.1802131, 1.0]], ['2, k, 23', [-0.05591568, -0.09517179, 1.0]], ['2, k, 24', [-0.07333123, -0.114513, 1.0]]]
[['2, k, 0', [-0.1522086, -0.1797186, 1.0]], ['2, k, 1', [-0.146579, 0.05279488, 1.0]], ['2, k, 2', [-0.1398785, 0.2800482, 1.0]], ['2, k, 3', [-0.1208188, 0.3948563, 1.0]], ['2, k, 4', [-0.2775345, 0.1831188, 1.0]], ['2, k, 5', [-0.2482165, -0.02850929, 1.0]], ['2, k, 6', [-0.1387029, -0.1693821, 1.0]], ['2, k, 7', [-0.09028924, -0.2246051, 1.0]], ['2, k, 8', [0.007293999, 0.182959, 1.0]], ['2, k, 9', [-0.01328571, -0.0409272, 1.0]], ['2, k, 10', [-0.09403873, -0.04007887, 1.0]], ['2, k, 11', [-0.06648801, -0.06383037, 1.0]], ['2, k, 12', [-0.2177961, -0.1770651, 1.0]], ['2, k, 13', [-0.1705555, -0.2822776, 1.0]], ['2, k, 14', [-0.2134525, -0.6605779, 1.0]], ['2, k, 15', [-0.191473, -0.7348186, 1.0]], ['2, k, 16', [-0.08320485, -0.1784244, 1.0]], ['2, k, 17', [-0.003424277, -0.2828122, 1.0]], ['2, k, 18', [-0.003559569, -0.6568316, 1.0]], ['2, k, 19', [0.01583653, -0.704223, 1.0]], ['2, k, 20', [-0.1417143, 0.2240135, 1.0]], ['2, k, 21', [-0.05574675, -0.2687926, 1.0]], ['2, k, 22', [-0.03184614, -0.2276326, 1.0]], ['2, k, 23', [-0.05505979, -0.08565667, 1.0]], ['2, k, 24', [-0.07214238, -0.105051, 1.0]]]
[['2, k, 0', [-0.1521091, -0.1795807, 1.0]], ['2, k, 1', [-0.1467972, 0.05273002, 1.0]], ['2, k, 2', [-0.1405866, 0.2797952, 1.0]], ['2, k, 3', [-0.1217678, 0.3953549, 1.0]], ['2, k, 4', [-0.2777732, 0.1829055, 1.0]], ['2, k, 5', [-0.2482709, -0.02706684, 1.0]], ['2, k, 6', [-0.1406584, -0.1473975, 1.0]], ['2, k, 7', [-0.1289312, -0.1970752, 1.0]], ['2, k, 8', [-0.001633679, 0.1876794, 1.0]], ['2, k, 9', [-0.01170059, -0.03854115, 1.0]], ['2, k, 10', [-0.09458697, -0.0352541, 1.0]], ['2, k, 11', [-0.0664864, -0.05914623, 1.0]], ['2, k, 12', [-0.2177163, -0.1772157, 1.0]], ['2, k, 13', [-0.1711688, -0.2846998, 1.0]], ['2, k, 14', [-0.2136836, -0.6602259, 1.0]], ['2, k, 15', [-0.1911635, -0.7346279, 1.0]], ['2, k, 16', [-0.08303262, -0.1777838, 1.0]], ['2, k, 17', [-0.003186758, -0.2819885, 1.0]], ['2, k, 18', [-0.003629688, -0.6567943, 1.0]], ['2, k, 19', [0.01648126, -0.704266, 1.0]], ['2, k, 20', [-0.1422233, 0.2238283, 1.0]], ['2, k, 21', [-0.09596472, -0.2559655, 1.0]], ['2, k, 22', [-0.1048522, -0.1854883, 1.0]], ['2, k, 23', [-0.05505783, -0.08099077, 1.0]], ['2, k, 24', [-0.07214007, -0.1004103, 1.0]]]
[['2, k, 0', [-0.1520652, -0.1793766, 1.0]], ['2, k, 1', [-0.1469737, 0.05282485, 1.0]], ['2, k, 2', [-0.1413026, 0.2797503, 1.0]], ['2, k, 3', [-0.1225321, 0.3956928, 1.0]], ['2, k, 4', [-0.2780082, 0.1828706, 1.0]], ['2, k, 5', [-0.2466704, -0.02235053, 1.0]], ['2, k, 6', [-0.1348584, -0.1564949, 1.0]], ['2, k, 7', [-0.1180786, -0.1994472, 1.0]], ['2, k, 8', [5.446641e-05, 0.1889554, 1.0]], ['2, k, 9', [-0.01210363, -0.03587146, 1.0]], ['2, k, 10', [-0.0933709, -0.03494178, 1.0]], ['2, k, 11', [-0.07000009, -0.05865871, 1.0]], ['2, k, 12', [-0.217649, -0.1770723, 1.0]], ['2, k, 13', [-0.1708706, -0.2837813, 1.0]], ['2, k, 14', [-0.2143653, -0.6590387, 1.0]], ['2, k, 15', [-0.1915611, -0.7336223, 1.0]], ['2, k, 16', [-0.0830086, -0.1774821, 1.0]], ['2, k, 17', [-0.004310683, -0.2789681, 1.0]], ['2, k, 18', [-0.003497096, -0.6566346, 1.0]], ['2, k, 19', [0.01683461, -0.704073, 1.0]], ['2, k, 20', [-0.1427671, 0.2238258, 1.0]], ['2, k, 21', [-0.08724052, -0.2589157, 1.0]], ['2, k, 22', [-0.1004068, -0.1826722, 1.0]], ['2, k, 23', [-0.05855389, -0.08050405, 1.0]], ['2, k, 24', [-0.07561294, -0.09992076, 1.0]]]
[['2, k, 0', [-0.1520086, -0.1790329, 1.0]], ['2, k, 1', [-0.147139, 0.05300586, 1.0]], ['2, k, 2', [-0.1417787, 0.2798258, 1.0]], ['2, k, 3', [-0.1229309, 0.3958119, 1.0]], ['2, k, 4', [-0.2782936, 0.1829955, 1.0]], ['2, k, 5', [-0.2440215, -0.0146849, 1.0]], ['2, k, 6', [-0.1423983, -0.1415083, 1.0]], ['2, k, 7', [-0.08559802, -0.1964553, 1.0]], ['2, k, 8', [0.0005335373, 0.1904858, 1.0]], ['2, k, 9', [-0.01030295, -0.02994027, 1.0]], ['2, k, 10', [-0.09048583, -0.03649523, 1.0]], ['2, k, 11', [-0.06711206, -0.06021586, 1.0]], ['2, k, 12', [-0.2174911, -0.176595, 1.0]], ['2, k, 13', [-0.1703175, -0.2854055, 1.0]], ['2, k, 14', [-0.2143216, -0.6597539, 1.0]], ['2, k, 15', [-0.1913573, -0.7336299, 1.0]], ['2, k, 16', [-0.08299848, -0.1772128, 1.0]], ['2, k, 17', [-0.004559588, -0.2778177, 1.0]], ['2, k, 18', [-0.003077977, -0.6561155, 1.0]], ['2, k, 19', [0.01756841, -0.7035464, 1.0]], ['2, k, 20', [-0.1431545, 0.2239234, 1.0]], ['2, k, 21', [-0.05542405, -0.2374422, 1.0]], ['2, k, 22', [-0.03836158, -0.1440089, 1.0]], ['2, k, 23', [-0.05567408, -0.08205402, 1.0]], ['2, k, 24', [-0.07274594, -0.1014573, 1.0]]]
[['2, k, 0', [-0.1559997, -0.1767804, 1.0]], ['2, k, 1', [-0.1490641, 0.05376548, 1.0]], ['2, k, 2', [-0.142929, 0.2798924, 1.0]], ['2, k, 3', [-0.1247885, 0.395709, 1.0]], ['2, k, 4', [-0.2771237, 0.1917281, 1.0]], ['2, k, 5', [-0.2354593, 0.008963984, 1.0]], ['2, k, 6', [-0.1153428, -0.1307477, 1.0]], ['2, k, 7', [-0.06169257, -0.1970753, 1.0]], ['2, k, 8', [-0.005078815, 0.1925691, 1.0]], ['2, k, 9', [0.002050294, 0.001984371, 1.0]], ['2, k, 10', [-0.08978512, -0.009915823, 1.0]], ['2, k, 11', [-0.06640804, -0.03362589, 1.0]], ['2, k, 12', [-0.2215532, -0.1730979, 1.0]], ['2, k, 13', [-0.1785847, -0.292023, 1.0]], ['2, k, 14', [-0.214407, -0.6601219, 1.0]], ['2, k, 15', [-0.1910939, -0.7333391, 1.0]], ['2, k, 16', [-0.08731765, -0.1760009, 1.0]], ['2, k, 17', [-0.0007215186, -0.2809572, 1.0]], ['2, k, 18', [-0.002744065, -0.6543736, 1.0]], ['2, k, 19', [0.01585669, -0.7016926, 1.0]], ['2, k, 20', [-0.1444196, 0.2241248, 1.0]], ['2, k, 21', [-0.05533183, -0.2597874, 1.0]], ['2, k, 22', [-0.05562736, -0.1742974, 1.0]], ['2, k, 23', [-0.0549647, -0.05557046, 1.0]], ['2, k, 24', [-0.07203226, -0.07511438, 1.0]]]
