[['2, k, 0', [-0.28295, -0.46555, 1.0]], ['2, k, 1', [-0.277821, -0.15228, 1.0]], ['2, k, 2', [-0.271019, 0.153561, 1.0]], ['2, k, 3', [-0.288193, 0.309641, 1.0]], ['2, k, 4', [-0.459619, 0.0363334, 1.0]], ['2, k, 5', [-0.516027, -0.235583, 1.0]], ['2, k, 6', [-0.500175, -0.466999, 1.0]], ['2, k, 7', [-0.493111, -0.469259, 1.0]], ['2, k, 8', [-0.0891852, 0.0285036, 1.0]], ['2, k, 9', [-0.0285092, -0.226214, 1.0]], ['2, k, 10', [-0.0163173, -0.458076, 1.0]], ['2, k, 11', [-0.0272179, -0.471953, 1.0]], ['2, k, 12', [-0.363142, -0.456504, 1.0]], ['2, k, 13', [-0.416486, -0.77774, 1.0]], ['2, k, 14', [-0.487696, -1.0852, 1.0]], ['2, k, 15', [-0.53082, -1.14209, 1.0]], ['2, k, 16', [-0.194027, -0.460292, 1.0]], ['2, k, 17', [-0.110075, -0.780045, 1.0]], ['2, k, 18', [-0.0301984, -1.10242, 1.0]], ['2, k, 19', [0.00381435, -1.13491, 1.0]], ['2, k, 20', [-0.273011, 0.0781517, 1.0]], ['2, k, 21', [-0.491622, -0.538, 1.0]], ['2, k, 22', [-0.445582, -0.45421, 1.0]], ['2, k, 23', [-0.0337306, -0.540199, 1.0]], ['2, k, 24', [-0.0558803, -0.473589, 1.0]]]
[['2, k, 0', [-0.290071, -0.438625, 1.0]], ['2, k, 1', [-0.28994, -0.134895, 1.0]], ['2, k, 2', [-0.287488, 0.163607, 1.0]], ['2, k, 3', [-0.291918, 0.312603, 1.0]], ['2, k, 4', [-0.435902, 0.0601614, 1.0]], ['2, k, 5', [-0.519317, 0.0525674, 1.0]], ['2, k, 6', [-0.532945, 0.0191696, 1.0]], ['2, k, 7', [-0.528487, -0.00854735, 1.0]], ['2, k, 8', [-0.145283, 0.0670756, 1.0]], ['2, k, 9', [-0.0941886, 0.068547, 1.0]], ['2, k, 10', [-0.134794, 0.0105246, 1.0]], ['2, k, 11', [-0.157843, -0.0128363, 1.0]], ['2, k, 12', [-0.368235, -0.433884, 1.0]], ['2, k, 13', [-0.434498, -0.749322, 1.0]], ['2, k, 14', [-0.484351, -1.07965, 1.0]], ['2, k, 15', [-0.529916, -1.12786, 1.0]], ['2, k, 16', [-0.202878, -0.429762, 1.0]], ['2, k, 17', [-0.121411, -0.755157, 1.0]], ['2, k, 18', [-0.0392374, -1.084, 1.0]], ['2, k, 19', [-0.0045528, -1.11849, 1.0]], ['2, k, 20', [-0.288473, 0.0899239, 1.0]], ['2, k, 21', [-0.538569, -0.00756958, 1.0]], ['2, k, 22', [-0.472045, -0.0329766, 1.0]], ['2, k, 23', [-0.171272, -0.0019778, 1.0]], ['2, k, 24', [-0.208372, -0.0342952, 1.0]]]
[['2, k, 0', [-0.290074, -0.438472, 1.0]], ['2, k, 1', [-0.289873, -0.134728, 1.0]], ['2, k, 2', [-0.287353, 0.163746, 1.0]], ['2, k, 3', [-0.291867, 0.312746, 1.0]], ['2, k, 4', [-0.435668, 0.0603079, 1.0]], ['2, k, 5', [-0.51815, 0.0493997, 1.0]], ['2, k, 6', [-0.53628, 0.0135927, 1.0]], ['2, k, 7', [-0.528411, -0.0101555, 1.0]], ['2, k, 8', [-0.144388, 0.0679844, 1.0]], ['2, k, 9', [-0.0949601, 0.0697843, 1.0]], ['2, k, 10', [-0.133847, 0.0116371, 1.0]], ['2, k, 11', [-0.157996, -0.0137378, 1.0]], ['2, k, 12', [-0.368284, -0.433549, 1.0]], ['2, k, 13', [-0.43515, -0.749181, 1.0]], ['2, k, 14', [-0.484436, -1.07955, 1.0]], ['2, k, 15', [-0.527637, -1.12653, 1.0]], ['2, k, 16', [-0.202864, -0.429742, 1.0]], ['2, k, 17', [-0.121036, -0.755604, 1.0]], ['2, k, 18', [-0.0391387, -1.0842, 1.0]], ['2, k, 19', [-0.0045883, -1.11854, 1.0]], ['2, k, 20', [-0.288357, 0.0900742, 1.0]], ['2, k, 21', [-0.537612, -0.00841705, 1.0]], ['2, k, 22', [-0.466827, -0.0338066, 1.0]], ['2, k, 23', [-0.174016, -0.00269271, 1.0]], ['2, k, 24', [-0.209188, -0.0349278, 1.0]]]
[['2, k, 0', [-0.289824, -0.438553, 1.0]], ['2, k, 1', [-0.289649, -0.134637, 1.0]], ['2, k, 2', [-0.287196, 0.163809, 1.0]], ['2, k, 3', [-0.291683, 0.312813, 1.0]], ['2, k, 4', [-0.435441, 0.0603936, 1.0]], ['2, k, 5', [-0.517895, 0.0493504, 1.0]], ['2, k, 6', [-0.535736, 0.0138688, 1.0]], ['2, k, 7', [-0.527033, -0.0101916, 1.0]], ['2, k, 8', [-0.14436, 0.0673616, 1.0]], ['2, k, 9', [-0.0947991, 0.0696901, 1.0]], ['2, k, 10', [-0.133155, 0.0117112, 1.0]], ['2, k, 11', [-0.155382, -0.0143834, 1.0]], ['2, k, 12', [-0.367988, -0.433584, 1.0]], ['2, k, 13', [-0.435718, -0.749126, 1.0]], ['2, k, 14', [-0.484627, -1.07969, 1.0]], ['2, k, 15', [-0.52742, -1.12649, 1.0]], ['2, k, 16', [-0.202675, -0.429881, 1.0]], ['2, k, 17', [-0.120587, -0.755529, 1.0]], ['2, k, 18', [-0.0387828, -1.08443, 1.0]], ['2, k, 19', [-0.00427706, -1.11884, 1.0]], ['2, k, 20', [-0.288184, 0.0901487, 1.0]], ['2, k, 21', [-0.535579, -0.00844385, 1.0]], ['2, k, 22', [-0.468004, -0.0340139, 1.0]], ['2, k, 23', [-0.17045, -0.00375695, 1.0]], ['2, k, 24', [-0.206914, -0.0356873, 1.0]]]
[['2, k, 0', [-0.289905, -0.438691, 1.0]], ['2, k, 1', [-0.289498, -0.134616, 1.0]], ['2, k, 2', [-0.286913, 0.163775, 1.0]], ['2, k, 3', [-0.291204, 0.312661, 1.0]], ['2, k, 4', [-0.435069, 0.0604282, 1.0]], ['2, k, 5', [-0.517791, 0.0493758, 1.0]], ['2, k, 6', [-0.535589, 0.0139014, 1.0]], ['2, k, 7', [-0.525097, -0.0115046, 1.0]], ['2, k, 8', [-0.144384, 0.0672764, 1.0]], ['2, k, 9', [-0.0944034, 0.0608663, 1.0]], ['2, k, 10', [-0.138389, -0.000628701, 1.0]], ['2, k, 11', [-0.154688, -0.0145491, 1.0]], ['2, k, 12', [-0.368061, -0.433638, 1.0]], ['2, k, 13', [-0.436042, -0.750017, 1.0]], ['2, k, 14', [-0.485227, -1.08046, 1.0]], ['2, k, 15', [-0.527253, -1.12703, 1.0]], ['2, k, 16', [-0.202771, -0.430142, 1.0]], ['2, k, 17', [-0.120043, -0.754513, 1.0]], ['2, k, 18', [-0.0388044, -1.0844, 1.0]], ['2, k, 19', [-0.00411418, -1.11871, 1.0]], ['2, k, 20', [-0.287939, 0.0901359, 1.0]], ['2, k, 21', [-0.538177, -0.00887161, 1.0]], ['2, k, 22', [-0.467855, -0.0343531, 1.0]], ['2, k, 23', [-0.168141, -0.00310377, 1.0]], ['2, k, 24', [-0.206059, -0.038272, 1.0]]]
[['2, k, 0', [-0.287609, -0.448284, 1.0]], ['2, k, 1', [-0.287349, -0.144953, 1.0]], ['2, k, 2', [-0.285163, 0.150925, 1.0]], ['2, k, 3', [-0.290095, 0.299042, 1.0]], ['2, k, 4', [-0.435188, 0.03845, 1.0]], ['2, k, 5', [-0.516523, 0.0363911, 1.0]], ['2, k, 6', [-0.518483, -0.0110435, 1.0]], ['2, k, 7', [-0.521592, -0.031305, 1.0]], ['2, k, 8', [-0.147768, 0.0714018, 1.0]], ['2, k, 9', [-0.116292, -0.0889792, 1.0]], ['2, k, 10', [-0.102032, 0.0172195, 1.0]], ['2, k, 11', [-0.143642, -0.0318798, 1.0]], ['2, k, 12', [-0.364562, -0.446372, 1.0]], ['2, k, 13', [-0.440506, -0.750203, 1.0]], ['2, k, 14', [-0.485368, -1.08199, 1.0]], ['2, k, 15', [-0.524973, -1.12692, 1.0]], ['2, k, 16', [-0.201707, -0.436668, 1.0]], ['2, k, 17', [-0.108629, -0.755532, 1.0]], ['2, k, 18', [-0.0289287, -1.10178, 1.0]], ['2, k, 19', [0.00427223, -1.12955, 1.0]], ['2, k, 20', [-0.28605, 0.0780254, 1.0]], ['2, k, 21', [-0.535839, -0.0277413, 1.0]], ['2, k, 22', [-0.462927, -0.0540058, 1.0]], ['2, k, 23', [-0.149871, -0.022564, 1.0]], ['2, k, 24', [-0.193681, -0.0559911, 1.0]]]
[['2, k, 0', [-0.284684, -0.456206, 1.0]], ['2, k, 1', [-0.284892, -0.157537, 1.0]], ['2, k, 2', [-0.283445, 0.132614, 1.0]], ['2, k, 3', [-0.289103, 0.28222, 1.0]], ['2, k, 4', [-0.434882, 0.0298664, 1.0]], ['2, k, 5', [-0.517241, 0.0160657, 1.0]], ['2, k, 6', [-0.51974, -0.0313815, 1.0]], ['2, k, 7', [-0.519692, -0.0507387, 1.0]], ['2, k, 8', [-0.148309, 0.0704611, 1.0]], ['2, k, 9', [-0.164511, -0.067965, 1.0]], ['2, k, 10', [-0.135261, -0.0281887, 1.0]], ['2, k, 11', [-0.144963, -0.0488386, 1.0]], ['2, k, 12', [-0.361602, -0.454535, 1.0]], ['2, k, 13', [-0.444425, -0.753315, 1.0]], ['2, k, 14', [-0.484406, -1.0843, 1.0]], ['2, k, 15', [-0.528414, -1.13092, 1.0]], ['2, k, 16', [-0.198967, -0.443914, 1.0]], ['2, k, 17', [-0.103404, -0.750474, 1.0]], ['2, k, 18', [-0.0288088, -1.10132, 1.0]], ['2, k, 19', [0.00659548, -1.13037, 1.0]], ['2, k, 20', [-0.284105, 0.061179, 1.0]], ['2, k, 21', [-0.534286, -0.0461525, 1.0]], ['2, k, 22', [-0.462439, -0.0702312, 1.0]], ['2, k, 23', [-0.147505, -0.0379004, 1.0]], ['2, k, 24', [-0.198354, -0.074253, 1.0]]]
[['2, k, 0', [-0.284377, -0.464256, 1.0]], ['2, k, 1', [-0.284072, -0.166904, 1.0]], ['2, k, 2', [-0.282053, 0.123017, 1.0]], ['2, k, 3', [-0.289376, 0.271812, 1.0]], ['2, k, 4', [-0.432082, 0.0227374, 1.0]], ['2, k, 5', [-0.514528, 0.00631093, 1.0]], ['2, k, 6', [-0.518798, -0.0322111, 1.0]], ['2, k, 7', [-0.520608, -0.0598369, 1.0]], ['2, k, 8', [-0.14377, 0.0443036, 1.0]], ['2, k, 9', [-0.163461, -0.0830771, 1.0]], ['2, k, 10', [-0.132457, -0.0344792, 1.0]], ['2, k, 11', [-0.141577, -0.0569169, 1.0]], ['2, k, 12', [-0.361905, -0.461779, 1.0]], ['2, k, 13', [-0.446952, -0.754401, 1.0]], ['2, k, 14', [-0.484113, -1.08481, 1.0]], ['2, k, 15', [-0.529305, -1.13152, 1.0]], ['2, k, 16', [-0.198021, -0.452564, 1.0]], ['2, k, 17', [-0.100904, -0.758018, 1.0]], ['2, k, 18', [-0.028818, -1.10342, 1.0]], ['2, k, 19', [0.00733587, -1.13215, 1.0]], ['2, k, 20', [-0.282857, 0.0515353, 1.0]], ['2, k, 21', [-0.532329, -0.0573746, 1.0]], ['2, k, 22', [-0.460995, -0.0800415, 1.0]], ['2, k, 23', [-0.155547, -0.0504043, 1.0]], ['2, k, 24', [-0.198216, -0.0834102, 1.0]]]
[['2, k, 0', [-0.283195, -0.475356, 1.0]], ['2, k, 1', [-0.283432, -0.178134, 1.0]], ['2, k, 2', [-0.281913, 0.112081, 1.0]], ['2, k, 3', [-0.289276, 0.261305, 1.0]], ['2, k, 4', [-0.428665, 0.010878, 1.0]], ['2, k, 5', [-0.513211, 0.00171708, 1.0]], ['2, k, 6', [-0.519284, -0.0380196, 1.0]], ['2, k, 7', [-0.522102, -0.0707975, 1.0]], ['2, k, 8', [-0.142988, 0.0384704, 1.0]], ['2, k, 9', [-0.131058, -0.0900327, 1.0]], ['2, k, 10', [-0.118507, -0.0393184, 1.0]], ['2, k, 11', [-0.143464, -0.0674038, 1.0]], ['2, k, 12', [-0.361687, -0.472557, 1.0]], ['2, k, 13', [-0.449562, -0.755078, 1.0]], ['2, k, 14', [-0.483961, -1.08648, 1.0]], ['2, k, 15', [-0.52961, -1.13196, 1.0]], ['2, k, 16', [-0.195922, -0.463646, 1.0]], ['2, k, 17', [-0.0968387, -0.756673, 1.0]], ['2, k, 18', [-0.0292598, -1.10419, 1.0]], ['2, k, 19', [0.00739137, -1.13241, 1.0]], ['2, k, 20', [-0.2826, 0.040491, 1.0]], ['2, k, 21', [-0.532138, -0.0675761, 1.0]], ['2, k, 22', [-0.466088, -0.0934231, 1.0]], ['2, k, 23', [-0.153863, -0.0599861, 1.0]], ['2, k, 24', [-0.194153, -0.091784, 1.0]]]
[['2, k, 0', [-0.283625, -0.482583, 1.0]], ['2, k, 1', [-0.283048, -0.18785, 1.0]], ['2, k, 2', [-0.280464, 0.0996132, 1.0]], ['2, k, 3', [-0.288253, 0.250391, 1.0]], ['2, k, 4', [-0.428117, 0.00478109, 1.0]], ['2, k, 5', [-0.509581, -0.0128977, 1.0]], ['2, k, 6', [-0.513177, -0.0659229, 1.0]], ['2, k, 7', [-0.518725, -0.0818858, 1.0]], ['2, k, 8', [-0.141964, 0.0276939, 1.0]], ['2, k, 9', [-0.131011, -0.0846746, 1.0]], ['2, k, 10', [-0.117914, -0.0458796, 1.0]], ['2, k, 11', [-0.138617, -0.0750373, 1.0]], ['2, k, 12', [-0.362206, -0.479427, 1.0]], ['2, k, 13', [-0.451701, -0.756907, 1.0]], ['2, k, 14', [-0.484841, -1.08865, 1.0]], ['2, k, 15', [-0.530766, -1.13315, 1.0]], ['2, k, 16', [-0.196272, -0.470967, 1.0]], ['2, k, 17', [-0.0936282, -0.757041, 1.0]], ['2, k, 18', [-0.0298996, -1.10048, 1.0]], ['2, k, 19', [0.0075156, -1.13246, 1.0]], ['2, k, 20', [-0.281441, 0.028726, 1.0]], ['2, k, 21', [-0.533923, -0.0773602, 1.0]], ['2, k, 22', [-0.462347, -0.102332, 1.0]], ['2, k, 23', [-0.151507, -0.0708609, 1.0]], ['2, k, 24', [-0.194479, -0.102903, 1.0]]]
[['2, k, 0', [-0.284504, -0.494052, 1.0]], ['2, k, 1', [-0.283012, -0.199452, 1.0]], ['2, k, 2', [-0.279643, 0.0884195, 1.0]], ['2, k, 3', [-0.28741, 0.238833, 1.0]], ['2, k, 4', [-0.427394, -0.00673957, 1.0]], ['2, k, 5', [-0.512575, -0.0216094, 1.0]], ['2, k, 6', [-0.512835, -0.0692732, 1.0]], ['2, k, 7', [-0.518896, -0.0902589, 1.0]], ['2, k, 8', [-0.141257, 0.0138417, 1.0]], ['2, k, 9', [-0.134321, -0.0708264, 1.0]], ['2, k, 10', [-0.0940865, -0.0416914, 1.0]], ['2, k, 11', [-0.132576, -0.0826843, 1.0]], ['2, k, 12', [-0.362972, -0.49031, 1.0]], ['2, k, 13', [-0.453876, -0.758892, 1.0]], ['2, k, 14', [-0.483155, -1.08887, 1.0]], ['2, k, 15', [-0.5307, -1.13337, 1.0]], ['2, k, 16', [-0.197277, -0.482682, 1.0]], ['2, k, 17', [-0.0902693, -0.761674, 1.0]], ['2, k, 18', [-0.026128, -1.10491, 1.0]], ['2, k, 19', [0.0105709, -1.13661, 1.0]], ['2, k, 20', [-0.2808, 0.0173769, 1.0]], ['2, k, 21', [-0.533047, -0.0878659, 1.0]], ['2, k, 22', [-0.46078, -0.112008, 1.0]], ['2, k, 23', [-0.145085, -0.0813788, 1.0]], ['2, k, 24', [-0.188112, -0.111376, 1.0]]]
[['2, k, 0', [-0.284627, -0.50484, 1.0]], ['2, k, 1', [-0.283005, -0.210664, 1.0]], ['2, k, 2', [-0.279562, 0.0769227, 1.0]], ['2, k, 3', [-0.287948, 0.224495, 1.0]], ['2, k, 4', [-0.426299, -0.0215241, 1.0]], ['2, k, 5', [-0.515456, -0.0367184, 1.0]], ['2, k, 6', [-0.519333, -0.0747507, 1.0]], ['2, k, 7', [-0.518026, -0.100827, 1.0]], ['2, k, 8', [-0.141556, 0.00928315, 1.0]], ['2, k, 9', [-0.139185, -0.0558874, 1.0]], ['2, k, 10', [-0.118684, -0.0757616, 1.0]], ['2, k, 11', [-0.137073, -0.0947332, 1.0]], ['2, k, 12', [-0.362967, -0.501209, 1.0]], ['2, k, 13', [-0.459412, -0.768456, 1.0]], ['2, k, 14', [-0.483833, -1.0899, 1.0]], ['2, k, 15', [-0.530778, -1.13398, 1.0]], ['2, k, 16', [-0.197543, -0.493046, 1.0]], ['2, k, 17', [-0.0871276, -0.764706, 1.0]], ['2, k, 18', [-0.0258315, -1.10623, 1.0]], ['2, k, 19', [0.0116819, -1.13821, 1.0]], ['2, k, 20', [-0.280733, 0.00593302, 1.0]], ['2, k, 21', [-0.527722, -0.0974441, 1.0]], ['2, k, 22', [-0.457499, -0.122245, 1.0]], ['2, k, 23', [-0.150706, -0.0920825, 1.0]], ['2, k, 24', [-0.19326, -0.122843, 1.0]]]
[['2, k, 0', [-0.282355, -0.517314, 1.0]], ['2, k, 1', [-0.281464, -0.223191, 1.0]], ['2, k, 2', [-0.278775, 0.064443, 1.0]], ['2, k, 3', [-0.287329, 0.212756, 1.0]], ['2, k, 4', [-0.425172, -0.0320123, 1.0]], ['2, k, 5', [-0.515687, -0.0435532, 1.0]], ['2, k, 6', [-0.518464, -0.0873957, 1.0]], ['2, k, 7', [-0.519841, -0.106998, 1.0]], ['2, k, 8', [-0.139757, -0.0115854, 1.0]], ['2, k, 9', [-0.0656786, -0.0420122, 1.0]], ['2, k, 10', [-0.101144, -0.0756343, 1.0]], ['2, k, 11', [-0.136601, -0.104089, 1.0]], ['2, k, 12', [-0.360982, -0.513687, 1.0]], ['2, k, 13', [-0.465355, -0.778505, 1.0]], ['2, k, 14', [-0.483147, -1.09222, 1.0]], ['2, k, 15', [-0.532542, -1.13558, 1.0]], ['2, k, 16', [-0.195071, -0.505185, 1.0]], ['2, k, 17', [-0.0803469, -0.772941, 1.0]], ['2, k, 18', [-0.0219779, -1.11418, 1.0]], ['2, k, 19', [0.0152502, -1.15227, 1.0]], ['2, k, 20', [-0.279757, -0.00657277, 1.0]], ['2, k, 21', [-0.526908, -0.110241, 1.0]], ['2, k, 22', [-0.482997, -0.129402, 1.0]], ['2, k, 23', [-0.155611, -0.100871, 1.0]], ['2, k, 24', [-0.196262, -0.132955, 1.0]]]
[['2, k, 0', [-0.281144, -0.528567, 1.0]], ['2, k, 1', [-0.280418, -0.234571, 1.0]], ['2, k, 2', [-0.277917, 0.0530639, 1.0]], ['2, k, 3', [-0.28805, 0.200487, 1.0]], ['2, k, 4', [-0.42452, -0.0443177, 1.0]], ['2, k, 5', [-0.510379, -0.0587896, 1.0]], ['2, k, 6', [-0.505778, -0.115054, 1.0]], ['2, k, 7', [-0.514366, -0.12242, 1.0]], ['2, k, 8', [-0.139752, -0.0234084, 1.0]], ['2, k, 9', [-0.0664274, -0.0402858, 1.0]], ['2, k, 10', [-0.100893, -0.0780117, 1.0]], ['2, k, 11', [-0.150657, -0.119538, 1.0]], ['2, k, 12', [-0.359914, -0.524773, 1.0]], ['2, k, 13', [-0.470319, -0.787772, 1.0]], ['2, k, 14', [-0.484326, -1.0864, 1.0]], ['2, k, 15', [-0.532228, -1.13574, 1.0]], ['2, k, 16', [-0.193772, -0.516257, 1.0]], ['2, k, 17', [-0.0746421, -0.782346, 1.0]], ['2, k, 18', [-0.0134098, -1.12321, 1.0]], ['2, k, 19', [0.0155726, -1.15323, 1.0]], ['2, k, 20', [-0.27885, -0.01797, 1.0]], ['2, k, 21', [-0.527905, -0.117591, 1.0]], ['2, k, 22', [-0.458253, -0.140327, 1.0]], ['2, k, 23', [-0.169437, -0.109664, 1.0]], ['2, k, 24', [-0.200514, -0.143689, 1.0]]]
[['2, k, 0', [-0.280265, -0.540402, 1.0]], ['2, k, 1', [-0.279224, -0.24718, 1.0]], ['2, k, 2', [-0.276404, 0.0397403, 1.0]], ['2, k, 3', [-0.287, 0.189001, 1.0]], ['2, k, 4', [-0.423038, -0.0552106, 1.0]], ['2, k, 5', [-0.511348, -0.0634049, 1.0]], ['2, k, 6', [-0.516058, -0.106879, 1.0]], ['2, k, 7', [-0.515741, -0.13133, 1.0]], ['2, k, 8', [-0.137815, -0.0438652, 1.0]], ['2, k, 9', [-0.0680157, -0.0423406, 1.0]], ['2, k, 10', [-0.0953614, -0.0891366, 1.0]], ['2, k, 11', [-0.143715, -0.125662, 1.0]], ['2, k, 12', [-0.359319, -0.536093, 1.0]], ['2, k, 13', [-0.476722, -0.796656, 1.0]], ['2, k, 14', [-0.482226, -1.09014, 1.0]], ['2, k, 15', [-0.532843, -1.13682, 1.0]], ['2, k, 16', [-0.192646, -0.528286, 1.0]], ['2, k, 17', [-0.0695669, -0.792586, 1.0]], ['2, k, 18', [-0.018746, -1.10911, 1.0]], ['2, k, 19', [0.0122444, -1.14704, 1.0]], ['2, k, 20', [-0.277417, -0.0311277, 1.0]], ['2, k, 21', [-0.52632, -0.126668, 1.0]], ['2, k, 22', [-0.459, -0.151174, 1.0]], ['2, k, 23', [-0.162864, -0.118966, 1.0]], ['2, k, 24', [-0.196589, -0.151364, 1.0]]]
[['2, k, 0', [-0.279704, -0.550728, 1.0]], ['2, k, 1', [-0.278464, -0.25825, 1.0]], ['2, k, 2', [-0.27546, 0.0280682, 1.0]], ['2, k, 3', [-0.285807, 0.175855, 1.0]], ['2, k, 4', [-0.422053, -0.0676531, 1.0]], ['2, k, 5', [-0.510444, -0.0736989, 1.0]], ['2, k, 6', [-0.5168, -0.114406, 1.0]], ['2, k, 7', [-0.517209, -0.141007, 1.0]], ['2, k, 8', [-0.136456, -0.0506219, 1.0]], ['2, k, 9', [-0.0638404, -0.0586527, 1.0]], ['2, k, 10', [-0.0945149, -0.0997649, 1.0]], ['2, k, 11', [-0.143047, -0.133572, 1.0]], ['2, k, 12', [-0.359084, -0.545909, 1.0]], ['2, k, 13', [-0.48266, -0.803977, 1.0]], ['2, k, 14', [-0.48016, -1.09049, 1.0]], ['2, k, 15', [-0.533101, -1.1383, 1.0]], ['2, k, 16', [-0.191781, -0.538855, 1.0]], ['2, k, 17', [-0.0651418, -0.801268, 1.0]], ['2, k, 18', [-0.0179663, -1.10814, 1.0]], ['2, k, 19', [0.0127916, -1.14761, 1.0]], ['2, k, 20', [-0.276517, -0.0426697, 1.0]], ['2, k, 21', [-0.530716, -0.135957, 1.0]], ['2, k, 22', [-0.460309, -0.163144, 1.0]], ['2, k, 23', [-0.163136, -0.127981, 1.0]], ['2, k, 24', [-0.197413, -0.161298, 1.0]]]
[['2, k, 0', [-0.278526, -0.559545, 1.0]], ['2, k, 1', [-0.277717, -0.270472, 1.0]], ['2, k, 2', [-0.275309, 0.0119168, 1.0]], ['2, k, 3', [-0.284051, 0.16472, 1.0]], ['2, k, 4', [-0.421474, -0.0785033, 1.0]], ['2, k, 5', [-0.509414, -0.0864794, 1.0]], ['2, k, 6', [-0.512659, -0.141551, 1.0]], ['2, k, 7', [-0.518554, -0.148656, 1.0]], ['2, k, 8', [-0.137518, -0.0515599, 1.0]], ['2, k, 9', [-0.0819519, -0.0716568, 1.0]], ['2, k, 10', [-0.0942081, -0.107004, 1.0]], ['2, k, 11', [-0.13686, -0.141533, 1.0]], ['2, k, 12', [-0.357601, -0.555579, 1.0]], ['2, k, 13', [-0.488207, -0.810708, 1.0]], ['2, k, 14', [-0.490105, -1.13823, 1.0]], ['2, k, 15', [-0.546668, -1.14255, 1.0]], ['2, k, 16', [-0.19094, -0.546615, 1.0]], ['2, k, 17', [-0.0619419, -0.807488, 1.0]], ['2, k, 18', [-0.0173363, -1.1097, 1.0]], ['2, k, 19', [0.0142505, -1.14877, 1.0]], ['2, k, 20', [-0.276201, -0.0578036, 1.0]], ['2, k, 21', [-0.527034, -0.146585, 1.0]], ['2, k, 22', [-0.461944, -0.174699, 1.0]], ['2, k, 23', [-0.158681, -0.1368, 1.0]], ['2, k, 24', [-0.192869, -0.169361, 1.0]]]
[['2, k, 0', [-0.274903, -0.571169, 1.0]], ['2, k, 1', [-0.275641, -0.28145, 1.0]], ['2, k, 2', [-0.274593, 0.00215093, 1.0]], ['2, k, 3', [-0.282729, 0.154195, 1.0]], ['2, k, 4', [-0.420772, -0.0909914, 1.0]], ['2, k, 5', [-0.508744, -0.100658, 1.0]], ['2, k, 6', [-0.515781, -0.137901, 1.0]], ['2, k, 7', [-0.517466, -0.160369, 1.0]], ['2, k, 8', [-0.134381, -0.0669699, 1.0]], ['2, k, 9', [-0.0860528, -0.0765728, 1.0]], ['2, k, 10', [-0.0926611, -0.116795, 1.0]], ['2, k, 11', [-0.133258, -0.149639, 1.0]], ['2, k, 12', [-0.354322, -0.567561, 1.0]], ['2, k, 13', [-0.494148, -0.81773, 1.0]], ['2, k, 14', [-0.480676, -1.07762, 1.0]], ['2, k, 15', [-0.52582, -1.12756, 1.0]], ['2, k, 16', [-0.187124, -0.557545, 1.0]], ['2, k, 17', [-0.0573156, -0.817292, 1.0]], ['2, k, 18', [-0.0161287, -1.10874, 1.0]], ['2, k, 19', [0.0154753, -1.1501, 1.0]], ['2, k, 20', [-0.275167, -0.0679247, 1.0]], ['2, k, 21', [-0.527009, -0.15518, 1.0]], ['2, k, 22', [-0.459827, -0.181551, 1.0]], ['2, k, 23', [-0.153914, -0.144773, 1.0]], ['2, k, 24', [-0.193321, -0.178564, 1.0]]]
[['2, k, 0', [-0.273445, -0.58087, 1.0]], ['2, k, 1', [-0.27425, -0.290671, 1.0]], ['2, k, 2', [-0.273295, -0.00632648, 1.0]], ['2, k, 3', [-0.281987, 0.144314, 1.0]], ['2, k, 4', [-0.420078, -0.102215, 1.0]], ['2, k, 5', [-0.522116, -0.11393, 1.0]], ['2, k, 6', [-0.520437, -0.155611, 1.0]], ['2, k, 7', [-0.516996, -0.169607, 1.0]], ['2, k, 8', [-0.130281, -0.0822331, 1.0]], ['2, k, 9', [-0.0858288, -0.0802299, 1.0]], ['2, k, 10', [-0.0995732, -0.126788, 1.0]], ['2, k, 11', [-0.125707, -0.155914, 1.0]], ['2, k, 12', [-0.352847, -0.57671, 1.0]], ['2, k, 13', [-0.498563, -0.823407, 1.0]], ['2, k, 14', [-0.500586, -1.0425, 1.0]], ['2, k, 15', [-0.498817, -1.07551, 1.0]], ['2, k, 16', [-0.185746, -0.567549, 1.0]], ['2, k, 17', [-0.0527761, -0.825004, 1.0]], ['2, k, 18', [-0.0158846, -1.11071, 1.0]], ['2, k, 19', [0.016211, -1.15139, 1.0]], ['2, k, 20', [-0.273842, -0.0766174, 1.0]], ['2, k, 21', [-0.524785, -0.165474, 1.0]], ['2, k, 22', [-0.458569, -0.191479, 1.0]], ['2, k, 23', [-0.152855, -0.158147, 1.0]], ['2, k, 24', [-0.189935, -0.193594, 1.0]]]
