[['2, k, 0', [0.05864429, 0.02415981, 1.0]], ['2, k, 1', [0.06171197, 0.3396224, 1.0]], ['2, k, 2', [0.06388293, 0.6414365, 1.0]], ['2, k, 3', [0.04747858, 0.7694126, 1.0]], ['2, k, 4', [-0.09566399, 0.5133358, 1.0]], ['2, k, 5', [-0.1382839, 0.2265587, 1.0]], ['2, k, 6', [-0.2368126, 0.03086316, 1.0]], ['2, k, 7', [-0.2983981, -0.0105276, 1.0]], ['2, k, 8', [0.2267913, 0.5441616, 1.0]], ['2, k, 9', [0.2615431, 0.2831888, 1.0]], ['2, k, 10', [0.2998047, 0.05262705, 1.0]], ['2, k, 11', [0.3026116, 0.01656139, 1.0]], ['2, k, 12', [-0.01282389, 0.02577315, 1.0]], ['2, k, 13', [-0.04534718, -0.3867646, 1.0]], ['2, k, 14', [-0.06520434, -0.7036676, 1.0]], ['2, k, 15', [-0.08861625, -0.7469619, 1.0]], ['2, k, 16', [0.127744, 0.0216575, 1.0]], ['2, k, 17', [0.1707566, -0.4360412, 1.0]], ['2, k, 18', [0.2363428, -0.7087861, 1.0]], ['2, k, 19', [0.2321705, -0.7497475, 1.0]], ['2, k, 20', [0.06344336, 0.5679056, 1.0]], ['2, k, 21', [-0.3384332, -0.08233482, 1.0]], ['2, k, 22', [-0.34436, 0.0390281, 1.0]], ['2, k, 23', [0.2900651, -0.06204615, 1.0]], ['2, k, 24', [0.2791158, -0.02757417, 1.0]]]
[['2, k, 0', [0.05599593, 0.01788694, 1.0]], ['2, k, 1', [0.06276248, 0.3312961, 1.0]], ['2, k, 2', [0.06838381, 0.6312051, 1.0]], ['2, k, 3', [0.0568136, 0.7599201, 1.0]], ['2, k, 4', [-0.08409984, 0.5004911, 1.0]], ['2, k, 5', [-0.1699095, 0.2994747, 1.0]], ['2, k, 6', [-0.2196375, 0.4743477, 1.0]], ['2, k, 7', [-0.245418, 0.527293, 1.0]], ['2, k, 8', [0.2294822, 0.5363389, 1.0]], ['2, k, 9', [0.260973, 0.2779075, 1.0]], ['2, k, 10', [0.3002695, 0.04627542, 1.0]], ['2, k, 11', [0.3026932, 0.01806162, 1.0]], ['2, k, 12', [-0.01553691, 0.01876005, 1.0]], ['2, k, 13', [-0.05186702, -0.3833562, 1.0]], ['2, k, 14', [-0.04986873, -0.6939398, 1.0]], ['2, k, 15', [-0.08852149, -0.7471704, 1.0]], ['2, k, 16', [0.125062, 0.01608641, 1.0]], ['2, k, 17', [0.1654756, -0.429597, 1.0]], ['2, k, 18', [0.2352839, -0.7083614, 1.0]], ['2, k, 19', [0.23112, -0.7478644, 1.0]], ['2, k, 20', [0.06713293, 0.5581461, 1.0]], ['2, k, 21', [-0.2770674, 0.5736514, 1.0]], ['2, k, 22', [-0.225989, 0.5406945, 1.0]], ['2, k, 23', [0.2928373, -0.03931664, 1.0]], ['2, k, 24', [0.3011453, -0.02845505, 1.0]]]
[['2, k, 0', [0.05584391, 0.01767483, 1.0]], ['2, k, 1', [0.06230857, 0.3312457, 1.0]], ['2, k, 2', [0.06726162, 0.6314257, 1.0]], ['2, k, 3', [0.05597066, 0.7598781, 1.0]], ['2, k, 4', [-0.08435673, 0.5004669, 1.0]], ['2, k, 5', [-0.1674817, 0.2952816, 1.0]], ['2, k, 6', [-0.2215032, 0.4691561, 1.0]], ['2, k, 7', [-0.2492864, 0.520348, 1.0]], ['2, k, 8', [0.2287251, 0.5363089, 1.0]], ['2, k, 9', [0.2608271, 0.2778626, 1.0]], ['2, k, 10', [0.3000558, 0.04661253, 1.0]], ['2, k, 11', [0.3022267, 0.01890928, 1.0]], ['2, k, 12', [-0.0156964, 0.01861388, 1.0]], ['2, k, 13', [-0.05235137, -0.3836064, 1.0]], ['2, k, 14', [-0.0499764, -0.6936185, 1.0]], ['2, k, 15', [-0.0888775, -0.7470953, 1.0]], ['2, k, 16', [0.124945, 0.01577696, 1.0]], ['2, k, 17', [0.1652986, -0.431191, 1.0]], ['2, k, 18', [0.2313578, -0.7085991, 1.0]], ['2, k, 19', [0.234062, -0.7485605, 1.0]], ['2, k, 20', [0.06620204, 0.5582801, 1.0]], ['2, k, 21', [-0.2820918, 0.5604814, 1.0]], ['2, k, 22', [-0.2314193, 0.5420406, 1.0]], ['2, k, 23', [0.2953327, -0.03709023, 1.0]], ['2, k, 24', [0.3274696, -0.002833772, 1.0]]]
[['2, k, 0', [0.05581852, 0.01748315, 1.0]], ['2, k, 1', [0.06219887, 0.3311655, 1.0]], ['2, k, 2', [0.06700754, 0.6313972, 1.0]], ['2, k, 3', [0.05474876, 0.7598796, 1.0]], ['2, k, 4', [-0.08776461, 0.4995839, 1.0]], ['2, k, 5', [-0.1696669, 0.2937312, 1.0]], ['2, k, 6', [-0.2232498, 0.4637125, 1.0]], ['2, k, 7', [-0.2496367, 0.5044975, 1.0]], ['2, k, 8', [0.2281823, 0.5363431, 1.0]], ['2, k, 9', [0.2604652, 0.2774608, 1.0]], ['2, k, 10', [0.2994342, 0.04756926, 1.0]], ['2, k, 11', [0.3011244, 0.01745579, 1.0]], ['2, k, 12', [-0.01574864, 0.01830295, 1.0]], ['2, k, 13', [-0.05231644, -0.3817914, 1.0]], ['2, k, 14', [-0.05492342, -0.6957418, 1.0]], ['2, k, 15', [-0.08834954, -0.746589, 1.0]], ['2, k, 16', [0.1249574, 0.0155961, 1.0]], ['2, k, 17', [0.1654847, -0.4311778, 1.0]], ['2, k, 18', [0.2268512, -0.7083182, 1.0]], ['2, k, 19', [0.2351504, -0.7468665, 1.0]], ['2, k, 20', [0.06598448, 0.5582348, 1.0]], ['2, k, 21', [-0.2826209, 0.5318797, 1.0]], ['2, k, 22', [-0.2283346, 0.5392147, 1.0]], ['2, k, 23', [0.2866323, -0.07912838, 1.0]], ['2, k, 24', [0.3364281, 0.008504692, 1.0]]]
[['2, k, 0', [0.05565118, 0.01728769, 1.0]], ['2, k, 1', [0.06207686, 0.3311473, 1.0]], ['2, k, 2', [0.0668736, 0.6315591, 1.0]], ['2, k, 3', [0.05397127, 0.7599142, 1.0]], ['2, k, 4', [-0.08947819, 0.5003871, 1.0]], ['2, k, 5', [-0.1711182, 0.2937444, 1.0]], ['2, k, 6', [-0.2262689, 0.4564766, 1.0]], ['2, k, 7', [-0.2489515, 0.4837094, 1.0]], ['2, k, 8', [0.2276246, 0.5361785, 1.0]], ['2, k, 9', [0.2603181, 0.2768015, 1.0]], ['2, k, 10', [0.2995803, 0.0474549, 1.0]], ['2, k, 11', [0.3029338, 0.01930195, 1.0]], ['2, k, 12', [-0.01607516, 0.01813934, 1.0]], ['2, k, 13', [-0.05257221, -0.3815407, 1.0]], ['2, k, 14', [-0.05913728, -0.6966088, 1.0]], ['2, k, 15', [-0.08806676, -0.7465884, 1.0]], ['2, k, 16', [0.1249037, 0.0152649, 1.0]], ['2, k, 17', [0.1655246, -0.4312987, 1.0]], ['2, k, 18', [0.22356, -0.7081559, 1.0]], ['2, k, 19', [0.2347189, -0.7457083, 1.0]], ['2, k, 20', [0.06584328, 0.5583385, 1.0]], ['2, k, 21', [-0.2842991, 0.5037921, 1.0]], ['2, k, 22', [-0.2269913, 0.5215737, 1.0]], ['2, k, 23', [0.2865609, -0.07565324, 1.0]], ['2, k, 24', [0.3328132, 0.01612973, 1.0]]]
[['2, k, 0', [0.05522237, 0.01703619, 1.0]], ['2, k, 1', [0.06150362, 0.3311219, 1.0]], ['2, k, 2', [0.06602617, 0.631779, 1.0]], ['2, k, 3', [0.05276201, 0.759946, 1.0]], ['2, k, 4', [-0.09118886, 0.5009905, 1.0]], ['2, k, 5', [-0.1776154, 0.2944673, 1.0]], ['2, k, 6', [-0.2359726, 0.3925377, 1.0]], ['2, k, 7', [-0.2543641, 0.4211438, 1.0]], ['2, k, 8', [0.2266602, 0.5360852, 1.0]], ['2, k, 9', [0.2597493, 0.2759274, 1.0]], ['2, k, 10', [0.2990953, 0.04900867, 1.0]], ['2, k, 11', [0.3031589, 0.01955908, 1.0]], ['2, k, 12', [-0.01662427, 0.01792322, 1.0]], ['2, k, 13', [-0.05290752, -0.382389, 1.0]], ['2, k, 14', [-0.05799258, -0.695813, 1.0]], ['2, k, 15', [-0.08806709, -0.7466838, 1.0]], ['2, k, 16', [0.1245861, 0.01498713, 1.0]], ['2, k, 17', [0.1655341, -0.4317863, 1.0]], ['2, k, 18', [0.2220354, -0.7045329, 1.0]], ['2, k, 19', [0.2343514, -0.7441131, 1.0]], ['2, k, 20', [0.06506394, 0.5584927, 1.0]], ['2, k, 21', [-0.2845107, 0.4164794, 1.0]], ['2, k, 22', [-0.2233997, 0.456729, 1.0]], ['2, k, 23', [0.2962549, -0.03624909, 1.0]], ['2, k, 24', [0.340469, 0.003106163, 1.0]]]
[['2, k, 0', [0.05478647, 0.01698576, 1.0]], ['2, k, 1', [0.06084673, 0.3310615, 1.0]], ['2, k, 2', [0.06524392, 0.6316764, 1.0]], ['2, k, 3', [0.05081815, 0.7596475, 1.0]], ['2, k, 4', [-0.09272124, 0.5020103, 1.0]], ['2, k, 5', [-0.1832201, 0.2926376, 1.0]], ['2, k, 6', [-0.2369656, 0.3808645, 1.0]], ['2, k, 7', [-0.2538365, 0.3914102, 1.0]], ['2, k, 8', [0.2254788, 0.5356622, 1.0]], ['2, k, 9', [0.2594171, 0.2758804, 1.0]], ['2, k, 10', [0.3002707, 0.05767407, 1.0]], ['2, k, 11', [0.3028547, 0.02314974, 1.0]], ['2, k, 12', [-0.01727644, 0.01796251, 1.0]], ['2, k, 13', [-0.05311123, -0.3825102, 1.0]], ['2, k, 14', [-0.05209287, -0.6974847, 1.0]], ['2, k, 15', [-0.09128758, -0.7478434, 1.0]], ['2, k, 16', [0.1242255, 0.01489184, 1.0]], ['2, k, 17', [0.1655189, -0.4322181, 1.0]], ['2, k, 18', [0.2205259, -0.7024271, 1.0]], ['2, k, 19', [0.233545, -0.742954, 1.0]], ['2, k, 20', [0.06429814, 0.5584102, 1.0]], ['2, k, 21', [-0.2882454, 0.3883248, 1.0]], ['2, k, 22', [-0.2151109, 0.4235958, 1.0]], ['2, k, 23', [0.2918155, -0.04641443, 1.0]], ['2, k, 24', [0.29748, -0.01686441, 1.0]]]
[['2, k, 0', [0.05428891, 0.01676164, 1.0]], ['2, k, 1', [0.06026676, 0.3310087, 1.0]], ['2, k, 2', [0.06463949, 0.6317876, 1.0]], ['2, k, 3', [0.0495107, 0.759892, 1.0]], ['2, k, 4', [-0.09250579, 0.5021776, 1.0]], ['2, k, 5', [-0.1832071, 0.2922011, 1.0]], ['2, k, 6', [-0.2392531, 0.3507083, 1.0]], ['2, k, 7', [-0.2544035, 0.358011, 1.0]], ['2, k, 8', [0.2247336, 0.5354608, 1.0]], ['2, k, 9', [0.2587938, 0.275218, 1.0]], ['2, k, 10', [0.2996517, 0.05613732, 1.0]], ['2, k, 11', [0.302867, 0.0206979, 1.0]], ['2, k, 12', [-0.01781802, 0.01778718, 1.0]], ['2, k, 13', [-0.05330089, -0.3799062, 1.0]], ['2, k, 14', [-0.05246987, -0.6972733, 1.0]], ['2, k, 15', [-0.09096927, -0.7478157, 1.0]], ['2, k, 16', [0.123767, 0.01463807, 1.0]], ['2, k, 17', [0.1656448, -0.4327334, 1.0]], ['2, k, 18', [0.2198575, -0.7039005, 1.0]], ['2, k, 19', [0.2329721, -0.7432183, 1.0]], ['2, k, 20', [0.06369203, 0.558484, 1.0]], ['2, k, 21', [-0.2902522, 0.3450774, 1.0]], ['2, k, 22', [-0.2115881, 0.3875871, 1.0]], ['2, k, 23', [0.2947204, -0.03698545, 1.0]], ['2, k, 24', [0.297175, -0.01750785, 1.0]]]
[['2, k, 0', [0.05362545, 0.0166991, 1.0]], ['2, k, 1', [0.05937519, 0.331008, 1.0]], ['2, k, 2', [0.06361836, 0.6318331, 1.0]], ['2, k, 3', [0.04842351, 0.7602723, 1.0]], ['2, k, 4', [-0.09215692, 0.5024508, 1.0]], ['2, k, 5', [-0.186437, 0.2880013, 1.0]], ['2, k, 6', [-0.236205, 0.3240229, 1.0]], ['2, k, 7', [-0.2521247, 0.3259263, 1.0]], ['2, k, 8', [0.2238937, 0.5356137, 1.0]], ['2, k, 9', [0.2584665, 0.2751523, 1.0]], ['2, k, 10', [0.2995639, 0.05574069, 1.0]], ['2, k, 11', [0.3031158, 0.0227193, 1.0]], ['2, k, 12', [-0.01853436, 0.01790513, 1.0]], ['2, k, 13', [-0.05340368, -0.3802732, 1.0]], ['2, k, 14', [-0.05282233, -0.6951296, 1.0]], ['2, k, 15', [-0.09101059, -0.7477653, 1.0]], ['2, k, 16', [0.1231568, 0.01442709, 1.0]], ['2, k, 17', [0.1657837, -0.4329776, 1.0]], ['2, k, 18', [0.2194966, -0.704224, 1.0]], ['2, k, 19', [0.2353407, -0.7438751, 1.0]], ['2, k, 20', [0.06269366, 0.558525, 1.0]], ['2, k, 21', [-0.2854423, 0.3098214, 1.0]], ['2, k, 22', [-0.2062457, 0.3541014, 1.0]], ['2, k, 23', [0.2964791, -0.03920004, 1.0]], ['2, k, 24', [0.3389461, 0.004453389, 1.0]]]
[['2, k, 0', [0.05231752, 0.0167062, 1.0]], ['2, k, 1', [0.05812896, 0.3310484, 1.0]], ['2, k, 2', [0.06256176, 0.6318728, 1.0]], ['2, k, 3', [0.04706202, 0.7603779, 1.0]], ['2, k, 4', [-0.09437975, 0.503449, 1.0]], ['2, k, 5', [-0.1868501, 0.2855729, 1.0]], ['2, k, 6', [-0.2318318, 0.3047886, 1.0]], ['2, k, 7', [-0.2455545, 0.2997889, 1.0]], ['2, k, 8', [0.2228711, 0.5356848, 1.0]], ['2, k, 9', [0.2579938, 0.2751279, 1.0]], ['2, k, 10', [0.2995854, 0.0558033, 1.0]], ['2, k, 11', [0.3038452, 0.0222367, 1.0]], ['2, k, 12', [-0.0201436, 0.01818726, 1.0]], ['2, k, 13', [-0.05361059, -0.3802833, 1.0]], ['2, k, 14', [-0.05411563, -0.6945655, 1.0]], ['2, k, 15', [-0.09061017, -0.7475603, 1.0]], ['2, k, 16', [0.1221865, 0.01425232, 1.0]], ['2, k, 17', [0.1658511, -0.4331187, 1.0]], ['2, k, 18', [0.2194129, -0.7043955, 1.0]], ['2, k, 19', [0.235597, -0.7442043, 1.0]], ['2, k, 20', [0.06158597, 0.5585719, 1.0]], ['2, k, 21', [-0.2768891, 0.2788647, 1.0]], ['2, k, 22', [-0.2030621, 0.3210224, 1.0]], ['2, k, 23', [0.2957362, -0.04064768, 1.0]], ['2, k, 24', [0.2933714, -0.01930049, 1.0]]]
[['2, k, 0', [0.05185468, 0.01677452, 1.0]], ['2, k, 1', [0.05745818, 0.3311097, 1.0]], ['2, k, 2', [0.06175856, 0.6319023, 1.0]], ['2, k, 3', [0.04515792, 0.7596838, 1.0]], ['2, k, 4', [-0.0941828, 0.503549, 1.0]], ['2, k, 5', [-0.1845529, 0.2808434, 1.0]], ['2, k, 6', [-0.231347, 0.2736547, 1.0]], ['2, k, 7', [-0.2440896, 0.2694023, 1.0]], ['2, k, 8', [0.2216839, 0.5359845, 1.0]], ['2, k, 9', [0.2575215, 0.2750337, 1.0]], ['2, k, 10', [0.2992614, 0.05482071, 1.0]], ['2, k, 11', [0.3029889, 0.02164787, 1.0]], ['2, k, 12', [-0.02048996, 0.01830805, 1.0]], ['2, k, 13', [-0.05423537, -0.3805568, 1.0]], ['2, k, 14', [-0.05344641, -0.6939663, 1.0]], ['2, k, 15', [-0.09061158, -0.7474583, 1.0]], ['2, k, 16', [0.1217021, 0.01428019, 1.0]], ['2, k, 17', [0.1657182, -0.4343385, 1.0]], ['2, k, 18', [0.2346799, -0.7051751, 1.0]], ['2, k, 19', [0.2298639, -0.7492288, 1.0]], ['2, k, 20', [0.06080971, 0.5586151, 1.0]], ['2, k, 21', [-0.2875738, 0.2341043, 1.0]], ['2, k, 22', [-0.1981382, 0.2907479, 1.0]], ['2, k, 23', [0.2973073, -0.04276832, 1.0]], ['2, k, 24', [0.2925862, -0.01941091, 1.0]]]
[['2, k, 0', [0.05112008, 0.01669921, 1.0]], ['2, k, 1', [0.0567142, 0.3310935, 1.0]], ['2, k, 2', [0.06111805, 0.6319253, 1.0]], ['2, k, 3', [0.04379229, 0.7595164, 1.0]], ['2, k, 4', [-0.09755897, 0.5050073, 1.0]], ['2, k, 5', [-0.1864987, 0.2812153, 1.0]], ['2, k, 6', [-0.2312402, 0.2588415, 1.0]], ['2, k, 7', [-0.2355736, 0.2467211, 1.0]], ['2, k, 8', [0.2204281, 0.5358493, 1.0]], ['2, k, 9', [0.2568032, 0.2745513, 1.0]], ['2, k, 10', [0.2991113, 0.05476195, 1.0]], ['2, k, 11', [0.3024983, 0.02276754, 1.0]], ['2, k, 12', [-0.02148051, 0.01836024, 1.0]], ['2, k, 13', [-0.05423269, -0.3804439, 1.0]], ['2, k, 14', [-0.05406769, -0.69381, 1.0]], ['2, k, 15', [-0.09042348, -0.7477492, 1.0]], ['2, k, 16', [0.1212439, 0.0141437, 1.0]], ['2, k, 17', [0.1655651, -0.4343184, 1.0]], ['2, k, 18', [0.2255452, -0.7003518, 1.0]], ['2, k, 19', [0.2313407, -0.744704, 1.0]], ['2, k, 20', [0.06013834, 0.5586329, 1.0]], ['2, k, 21', [-0.279494, 0.2083016, 1.0]], ['2, k, 22', [-0.1913837, 0.2612444, 1.0]], ['2, k, 23', [0.292688, -0.04010353, 1.0]], ['2, k, 24', [0.3257736, -0.004493742, 1.0]]]
[['2, k, 0', [0.05051963, 0.01663418, 1.0]], ['2, k, 1', [0.05550585, 0.3310706, 1.0]], ['2, k, 2', [0.05932944, 0.6319612, 1.0]], ['2, k, 3', [0.04231986, 0.7597996, 1.0]], ['2, k, 4', [-0.09670249, 0.5048466, 1.0]], ['2, k, 5', [-0.1881967, 0.2903161, 1.0]], ['2, k, 6', [-0.2259998, 0.230854, 1.0]], ['2, k, 7', [-0.2299862, 0.2211517, 1.0]], ['2, k, 8', [0.2195815, 0.5360144, 1.0]], ['2, k, 9', [0.2564402, 0.2745181, 1.0]], ['2, k, 10', [0.2993068, 0.05392665, 1.0]], ['2, k, 11', [0.3019627, 0.02126965, 1.0]], ['2, k, 12', [-0.02204484, 0.01832186, 1.0]], ['2, k, 13', [-0.05427261, -0.3801521, 1.0]], ['2, k, 14', [-0.05534734, -0.6937112, 1.0]], ['2, k, 15', [-0.09045664, -0.7477108, 1.0]], ['2, k, 16', [0.120727, 0.01408602, 1.0]], ['2, k, 17', [0.1653713, -0.4345505, 1.0]], ['2, k, 18', [0.2240128, -0.7020347, 1.0]], ['2, k, 19', [0.2327408, -0.7453383, 1.0]], ['2, k, 20', [0.05849315, 0.5586577, 1.0]], ['2, k, 21', [-0.2791984, 0.1754535, 1.0]], ['2, k, 22', [-0.2036465, 0.2360117, 1.0]], ['2, k, 23', [0.2941484, -0.04422342, 1.0]], ['2, k, 24', [0.2886983, -0.02101492, 1.0]]]
[['2, k, 0', [0.04917003, 0.01693544, 1.0]], ['2, k, 1', [0.05333583, 0.3311741, 1.0]], ['2, k, 2', [0.0563499, 0.6317574, 1.0]], ['2, k, 3', [0.0384891, 0.7589998, 1.0]], ['2, k, 4', [-0.09915928, 0.5055293, 1.0]], ['2, k, 5', [-0.1778518, 0.2881194, 1.0]], ['2, k, 6', [-0.1916808, 0.1543854, 1.0]], ['2, k, 7', [-0.2086692, 0.1179108, 1.0]], ['2, k, 8', [0.2175476, 0.5364434, 1.0]], ['2, k, 9', [0.2553959, 0.274206, 1.0]], ['2, k, 10', [0.2982049, 0.05619725, 1.0]], ['2, k, 11', [0.3017303, 0.02194517, 1.0]], ['2, k, 12', [-0.02357079, 0.01858037, 1.0]], ['2, k, 13', [-0.05423795, -0.3809226, 1.0]], ['2, k, 14', [-0.06161225, -0.6988507, 1.0]], ['2, k, 15', [-0.09045647, -0.7475285, 1.0]], ['2, k, 16', [0.1196694, 0.01443909, 1.0]], ['2, k, 17', [0.1647523, -0.4348369, 1.0]], ['2, k, 18', [0.223611, -0.7028933, 1.0]], ['2, k, 19', [0.2334222, -0.7460428, 1.0]], ['2, k, 20', [0.0557192, 0.5585448, 1.0]], ['2, k, 21', [-0.2390231, 0.09156935, 1.0]], ['2, k, 22', [-0.1795734, 0.08323278, 1.0]], ['2, k, 23', [0.2967605, -0.0364345, 1.0]], ['2, k, 24', [0.3220857, -0.01014512, 1.0]]]
[['2, k, 0', [0.04658024, 0.01739305, 1.0]], ['2, k, 1', [0.05117367, 0.3313657, 1.0]], ['2, k, 2', [0.0547341, 0.6317356, 1.0]], ['2, k, 3', [0.03613615, 0.7590152, 1.0]], ['2, k, 4', [-0.1013462, 0.5058998, 1.0]], ['2, k, 5', [-0.1773772, 0.288121, 1.0]], ['2, k, 6', [-0.1940875, 0.1518485, 1.0]], ['2, k, 7', [-0.2100189, 0.1089713, 1.0]], ['2, k, 8', [0.2153101, 0.536797, 1.0]], ['2, k, 9', [0.2544079, 0.273841, 1.0]], ['2, k, 10', [0.2978947, 0.05525002, 1.0]], ['2, k, 11', [0.3018495, 0.02263677, 1.0]], ['2, k, 12', [-0.02623598, 0.01910863, 1.0]], ['2, k, 13', [-0.05455251, -0.3807757, 1.0]], ['2, k, 14', [-0.06111945, -0.6986687, 1.0]], ['2, k, 15', [-0.0908999, -0.7476754, 1.0]], ['2, k, 16', [0.1173674, 0.01484676, 1.0]], ['2, k, 17', [0.1641348, -0.434911, 1.0]], ['2, k, 18', [0.223112, -0.7035208, 1.0]], ['2, k, 19', [0.2333541, -0.7461582, 1.0]], ['2, k, 20', [0.05396805, 0.5585732, 1.0]], ['2, k, 21', [-0.2366933, 0.06397407, 1.0]], ['2, k, 22', [-0.1729764, 0.08839495, 1.0]], ['2, k, 23', [0.2969987, -0.03401264, 1.0]], ['2, k, 24', [0.2850618, -0.01160499, 1.0]]]
[['2, k, 0', [0.04558256, 0.01757425, 1.0]], ['2, k, 1', [0.04925489, 0.3315261, 1.0]], ['2, k, 2', [0.05177002, 0.6318301, 1.0]], ['2, k, 3', [0.03421587, 0.7584388, 1.0]], ['2, k, 4', [-0.1030326, 0.5064928, 1.0]], ['2, k, 5', [-0.1773095, 0.2882667, 1.0]], ['2, k, 6', [-0.1951634, 0.1442994, 1.0]], ['2, k, 7', [-0.2106096, 0.0989971, 1.0]], ['2, k, 8', [0.21406, 0.5371793, 1.0]], ['2, k, 9', [0.2538243, 0.2734719, 1.0]], ['2, k, 10', [0.2983701, 0.05241645, 1.0]], ['2, k, 11', [0.3015058, 0.01965652, 1.0]], ['2, k, 12', [-0.0272365, 0.01928576, 1.0]], ['2, k, 13', [-0.05471329, -0.381109, 1.0]], ['2, k, 14', [-0.05858555, -0.6968939, 1.0]], ['2, k, 15', [-0.09049489, -0.7467322, 1.0]], ['2, k, 16', [0.1164491, 0.01504575, 1.0]], ['2, k, 17', [0.1636178, -0.4353905, 1.0]], ['2, k, 18', [0.2209722, -0.7013143, 1.0]], ['2, k, 19', [0.2365264, -0.7453761, 1.0]], ['2, k, 20', [0.05126961, 0.5586914, 1.0]], ['2, k, 21', [-0.2364825, 0.05698681, 1.0]], ['2, k, 22', [-0.1745884, 0.07010492, 1.0]], ['2, k, 23', [0.2963238, -0.0349752, 1.0]], ['2, k, 24', [0.288082, -0.0144574, 1.0]]]
[['2, k, 0', [0.04475659, 0.01766572, 1.0]], ['2, k, 1', [0.0485459, 0.3315241, 1.0]], ['2, k, 2', [0.05124544, 0.6317582, 1.0]], ['2, k, 3', [0.03329009, 0.7585087, 1.0]], ['2, k, 4', [-0.1039131, 0.5066993, 1.0]], ['2, k, 5', [-0.1765456, 0.2861723, 1.0]], ['2, k, 6', [-0.1965294, 0.1431024, 1.0]], ['2, k, 7', [-0.2115969, 0.0927623, 1.0]], ['2, k, 8', [0.2131731, 0.5373761, 1.0]], ['2, k, 9', [0.2530366, 0.2732099, 1.0]], ['2, k, 10', [0.2975983, 0.05438968, 1.0]], ['2, k, 11', [0.3015044, 0.02166794, 1.0]], ['2, k, 12', [-0.02805347, 0.01947886, 1.0]], ['2, k, 13', [-0.05503973, -0.3812823, 1.0]], ['2, k, 14', [-0.05827787, -0.6964567, 1.0]], ['2, k, 15', [-0.09052878, -0.7466099, 1.0]], ['2, k, 16', [0.11566, 0.01505719, 1.0]], ['2, k, 17', [0.1630779, -0.4357714, 1.0]], ['2, k, 18', [0.219678, -0.701744, 1.0]], ['2, k, 19', [0.2335814, -0.74414, 1.0]], ['2, k, 20', [0.0506978, 0.558636, 1.0]], ['2, k, 21', [-0.2401861, 0.04907602, 1.0]], ['2, k, 22', [-0.1752454, 0.0504774, 1.0]], ['2, k, 23', [0.2961915, -0.03560787, 1.0]], ['2, k, 24', [0.2704366, 0.01901337, 1.0]]]
[['2, k, 0', [0.04435866, 0.01774359, 1.0]], ['2, k, 1', [0.04789685, 0.3317109, 1.0]], ['2, k, 2', [0.05039567, 0.632078, 1.0]], ['2, k, 3', [0.03199244, 0.7583834, 1.0]], ['2, k, 4', [-0.1044783, 0.5065956, 1.0]], ['2, k, 5', [-0.1768074, 0.2857569, 1.0]], ['2, k, 6', [-0.1971107, 0.1362652, 1.0]], ['2, k, 7', [-0.211431, 0.08724152, 1.0]], ['2, k, 8', [0.2122604, 0.5375436, 1.0]], ['2, k, 9', [0.2512452, 0.2744947, 1.0]], ['2, k, 10', [0.2975669, 0.05499208, 1.0]], ['2, k, 11', [0.3009962, 0.0218788, 1.0]], ['2, k, 12', [-0.02838149, 0.01958515, 1.0]], ['2, k, 13', [-0.05521875, -0.3807871, 1.0]], ['2, k, 14', [-0.05818842, -0.6953196, 1.0]], ['2, k, 15', [-0.08966848, -0.7463912, 1.0]], ['2, k, 16', [0.1152165, 0.01510884, 1.0]], ['2, k, 17', [0.1626202, -0.4363031, 1.0]], ['2, k, 18', [0.2312668, -0.7085541, 1.0]], ['2, k, 19', [0.2310863, -0.7508168, 1.0]], ['2, k, 20', [0.04989046, 0.5589224, 1.0]], ['2, k, 21', [-0.2444937, 0.04165775, 1.0]], ['2, k, 22', [-0.1752419, 0.05963226, 1.0]], ['2, k, 23', [0.2964995, -0.03647862, 1.0]], ['2, k, 24', [0.2702435, 0.01884767, 1.0]]]
[['2, k, 0', [0.04411411, 0.01788565, 1.0]], ['2, k, 1', [0.04725986, 0.3318461, 1.0]], ['2, k, 2', [0.04926748, 0.6321619, 1.0]], ['2, k, 3', [0.03091566, 0.7579788, 1.0]], ['2, k, 4', [-0.106285, 0.5068234, 1.0]], ['2, k, 5', [-0.1772026, 0.2875131, 1.0]], ['2, k, 6', [-0.1971372, 0.1332452, 1.0]], ['2, k, 7', [-0.2101859, 0.08313034, 1.0]], ['2, k, 8', [0.2112616, 0.5379171, 1.0]], ['2, k, 9', [0.2508456, 0.274218, 1.0]], ['2, k, 10', [0.2972198, 0.0553684, 1.0]], ['2, k, 11', [0.3018339, 0.02118821, 1.0]], ['2, k, 12', [-0.02862912, 0.01973227, 1.0]], ['2, k, 13', [-0.0552104, -0.3807424, 1.0]], ['2, k, 14', [-0.05907833, -0.6952958, 1.0]], ['2, k, 15', [-0.0899918, -0.7467461, 1.0]], ['2, k, 16', [0.1149945, 0.01524895, 1.0]], ['2, k, 17', [0.1624372, -0.436432, 1.0]], ['2, k, 18', [0.2352872, -0.7110707, 1.0]], ['2, k, 19', [0.2274911, -0.7513804, 1.0]], ['2, k, 20', [0.04888798, 0.559025, 1.0]], ['2, k, 21', [-0.1811723, -0.02454873, 1.0]], ['2, k, 22', [-0.1643738, 0.08383417, 1.0]], ['2, k, 23', [0.2974105, -0.03930729, 1.0]], ['2, k, 24', [0.2698949, 0.02192732, 1.0]]]
