[['2, k, 0', [-0.0978162, -0.309679, 1.0]], ['2, k, 1', [-0.0980641, 0.00926615, 1.0]], ['2, k, 2', [-0.0977561, 0.32027, 1.0]], ['2, k, 3', [-0.0880129, 0.45356, 1.0]], ['2, k, 4', [-0.258667, 0.206784, 1.0]], ['2, k, 5', [-0.339267, -0.0690915, 1.0]], ['2, k, 6', [-0.413512, -0.298364, 1.0]], ['2, k, 7', [-0.406104, -0.288603, 1.0]], ['2, k, 8', [0.0630218, 0.200198, 1.0]], ['2, k, 9', [0.135467, -0.0758441, 1.0]], ['2, k, 10', [0.205469, -0.307367, 1.0]], ['2, k, 11', [0.192924, -0.309498, 1.0]], ['2, k, 12', [-0.169796, -0.303844, 1.0]], ['2, k, 13', [-0.19045, -0.612223, 1.0]], ['2, k, 14', [-0.151243, -0.975171, 1.0]], ['2, k, 15', [-0.151611, -1.05469, 1.0]], ['2, k, 16', [-0.0231031, -0.306862, 1.0]], ['2, k, 17', [-0.020764, -0.615248, 1.0]], ['2, k, 18', [-0.0466485, -0.966828, 1.0]], ['2, k, 19', [-0.0402527, -1.03906, 1.0]], ['2, k, 20', [-0.0979304, 0.243651, 1.0]], ['2, k, 21', [-0.429417, -0.35769, 1.0]], ['2, k, 22', [-0.35322, -0.327094, 1.0]], ['2, k, 23', [0.203596, -0.375291, 1.0]], ['2, k, 24', [0.141671, -0.337082, 1.0]]]
[['2, k, 0', [-0.0873234, -0.252964, 1.0]], ['2, k, 1', [-0.0917888, 0.0448334, 1.0]], ['2, k, 2', [-0.0957005, 0.335818, 1.0]], ['2, k, 3', [-0.0863856, 0.45869, 1.0]], ['2, k, 4', [-0.254818, 0.24958, 1.0]], ['2, k, 5', [-0.363596, 0.473007, 1.0]], ['2, k, 6', [-0.383754, 0.702109, 1.0]], ['2, k, 7', [-0.380593, 0.767774, 1.0]], ['2, k, 8', [0.0663712, 0.278444, 1.0]], ['2, k, 9', [0.176494, 0.495351, 1.0]], ['2, k, 10', [0.241659, 0.728361, 1.0]], ['2, k, 11', [0.243529, 0.792602, 1.0]], ['2, k, 12', [-0.159053, -0.25126, 1.0]], ['2, k, 13', [-0.172429, -0.56172, 1.0]], ['2, k, 14', [-0.155567, -0.954068, 1.0]], ['2, k, 15', [-0.148928, -1.04769, 1.0]], ['2, k, 16', [-0.0131847, -0.247439, 1.0]], ['2, k, 17', [0.0660725, -0.518926, 1.0]], ['2, k, 18', [-0.0189976, -0.902455, 1.0]], ['2, k, 19', [-0.0388212, -1.00195, 1.0]], ['2, k, 20', [-0.0947565, 0.264156, 1.0]], ['2, k, 21', [-0.36874, 0.829027, 1.0]], ['2, k, 22', [-0.301219, 0.778559, 1.0]], ['2, k, 23', [0.26025, 0.842066, 1.0]], ['2, k, 24', [0.167581, 0.79788, 1.0]]]
[['2, k, 0', [-0.0881645, -0.252338, 1.0]], ['2, k, 1', [-0.0922695, 0.0451696, 1.0]], ['2, k, 2', [-0.0958984, 0.33582, 1.0]], ['2, k, 3', [-0.0871372, 0.457899, 1.0]], ['2, k, 4', [-0.256986, 0.252413, 1.0]], ['2, k, 5', [-0.363552, 0.475897, 1.0]], ['2, k, 6', [-0.393537, 0.710486, 1.0]], ['2, k, 7', [-0.377657, 0.785219, 1.0]], ['2, k, 8', [0.0669334, 0.278989, 1.0]], ['2, k, 9', [0.178128, 0.495801, 1.0]], ['2, k, 10', [0.24233, 0.723986, 1.0]], ['2, k, 11', [0.24552, 0.799746, 1.0]], ['2, k, 12', [-0.159737, -0.250632, 1.0]], ['2, k, 13', [-0.172026, -0.56112, 1.0]], ['2, k, 14', [-0.155717, -0.953477, 1.0]], ['2, k, 15', [-0.148497, -1.04804, 1.0]], ['2, k, 16', [-0.0142044, -0.246833, 1.0]], ['2, k, 17', [0.0597848, -0.51995, 1.0]], ['2, k, 18', [-0.0207092, -0.903474, 1.0]], ['2, k, 19', [-0.0398835, -1.00305, 1.0]], ['2, k, 20', [-0.0950294, 0.264239, 1.0]], ['2, k, 21', [-0.365713, 0.836714, 1.0]], ['2, k, 22', [-0.307894, 0.787932, 1.0]], ['2, k, 23', [0.269527, 0.848819, 1.0]], ['2, k, 24', [0.168776, 0.805348, 1.0]]]
[['2, k, 0', [-0.0883608, -0.252294, 1.0]], ['2, k, 1', [-0.0927098, 0.0452328, 1.0]], ['2, k, 2', [-0.096572, 0.335741, 1.0]], ['2, k, 3', [-0.0871667, 0.457626, 1.0]], ['2, k, 4', [-0.256547, 0.251659, 1.0]], ['2, k, 5', [-0.363926, 0.478864, 1.0]], ['2, k, 6', [-0.37864, 0.726713, 1.0]], ['2, k, 7', [-0.374298, 0.785306, 1.0]], ['2, k, 8', [0.0670993, 0.279203, 1.0]], ['2, k, 9', [0.17922, 0.495742, 1.0]], ['2, k, 10', [0.242984, 0.724283, 1.0]], ['2, k, 11', [0.245159, 0.802393, 1.0]], ['2, k, 12', [-0.15986, -0.250597, 1.0]], ['2, k, 13', [-0.171896, -0.561132, 1.0]], ['2, k, 14', [-0.155562, -0.953602, 1.0]], ['2, k, 15', [-0.14904, -1.04779, 1.0]], ['2, k, 16', [-0.0145114, -0.246784, 1.0]], ['2, k, 17', [0.0547388, -0.521196, 1.0]], ['2, k, 18', [-0.0221015, -0.904696, 1.0]], ['2, k, 19', [-0.0403829, -1.00437, 1.0]], ['2, k, 20', [-0.0956615, 0.264205, 1.0]], ['2, k, 21', [-0.365167, 0.84047, 1.0]], ['2, k, 22', [-0.28915, 0.79234, 1.0]], ['2, k, 23', [0.262737, 0.8474, 1.0]], ['2, k, 24', [0.169642, 0.807671, 1.0]]]
[['2, k, 0', [-0.0884994, -0.252357, 1.0]], ['2, k, 1', [-0.0928335, 0.0450686, 1.0]], ['2, k, 2', [-0.096607, 0.335358, 1.0]], ['2, k, 3', [-0.0873537, 0.45673, 1.0]], ['2, k, 4', [-0.255908, 0.2505, 1.0]], ['2, k, 5', [-0.364671, 0.481764, 1.0]], ['2, k, 6', [-0.390612, 0.717329, 1.0]], ['2, k, 7', [-0.37917, 0.790357, 1.0]], ['2, k, 8', [0.0674724, 0.279343, 1.0]], ['2, k, 9', [0.180772, 0.497178, 1.0]], ['2, k, 10', [0.243861, 0.726299, 1.0]], ['2, k, 11', [0.245107, 0.805108, 1.0]], ['2, k, 12', [-0.159924, -0.25062, 1.0]], ['2, k, 13', [-0.171916, -0.560192, 1.0]], ['2, k, 14', [-0.155876, -0.952207, 1.0]], ['2, k, 15', [-0.14925, -1.0468, 1.0]], ['2, k, 16', [-0.0147201, -0.246911, 1.0]], ['2, k, 17', [0.0515857, -0.522037, 1.0]], ['2, k, 18', [-0.0230361, -0.90543, 1.0]], ['2, k, 19', [-0.0401788, -1.00532, 1.0]], ['2, k, 20', [-0.09573, 0.263882, 1.0]], ['2, k, 21', [-0.368332, 0.839832, 1.0]], ['2, k, 22', [-0.308957, 0.793163, 1.0]], ['2, k, 23', [0.259285, 0.850381, 1.0]], ['2, k, 24', [0.169339, 0.812591, 1.0]]]
[['2, k, 0', [-0.0897825, -0.251557, 1.0]], ['2, k, 1', [-0.0932613, 0.0451852, 1.0]], ['2, k, 2', [-0.0964769, 0.334847, 1.0]], ['2, k, 3', [-0.0872937, 0.45642, 1.0]], ['2, k, 4', [-0.260664, 0.255612, 1.0]], ['2, k, 5', [-0.365267, 0.482912, 1.0]], ['2, k, 6', [-0.390809, 0.717635, 1.0]], ['2, k, 7', [-0.377943, 0.792725, 1.0]], ['2, k, 8', [0.0678436, 0.279793, 1.0]], ['2, k, 9', [0.180941, 0.495778, 1.0]], ['2, k, 10', [0.244046, 0.725163, 1.0]], ['2, k, 11', [0.246822, 0.806287, 1.0]], ['2, k, 12', [-0.161073, -0.249584, 1.0]], ['2, k, 13', [-0.172445, -0.561048, 1.0]], ['2, k, 14', [-0.155703, -0.953256, 1.0]], ['2, k, 15', [-0.149055, -1.0468, 1.0]], ['2, k, 16', [-0.016133, -0.246369, 1.0]], ['2, k, 17', [0.0481786, -0.52178, 1.0]], ['2, k, 18', [-0.0242268, -0.905284, 1.0]], ['2, k, 19', [-0.0406733, -1.00524, 1.0]], ['2, k, 20', [-0.0957587, 0.263557, 1.0]], ['2, k, 21', [-0.368971, 0.845165, 1.0]], ['2, k, 22', [-0.303962, 0.794052, 1.0]], ['2, k, 23', [0.260491, 0.857973, 1.0]], ['2, k, 24', [0.170977, 0.81131, 1.0]]]
[['2, k, 0', [-0.090145, -0.251605, 1.0]], ['2, k, 1', [-0.0934518, 0.0450313, 1.0]], ['2, k, 2', [-0.0964622, 0.334475, 1.0]], ['2, k, 3', [-0.0873296, 0.456382, 1.0]], ['2, k, 4', [-0.259283, 0.253862, 1.0]], ['2, k, 5', [-0.365495, 0.484254, 1.0]], ['2, k, 6', [-0.390897, 0.718362, 1.0]], ['2, k, 7', [-0.378728, 0.793601, 1.0]], ['2, k, 8', [0.0680933, 0.280014, 1.0]], ['2, k, 9', [0.181367, 0.496505, 1.0]], ['2, k, 10', [0.243732, 0.726346, 1.0]], ['2, k, 11', [0.247653, 0.809388, 1.0]], ['2, k, 12', [-0.161417, -0.249575, 1.0]], ['2, k, 13', [-0.172649, -0.561137, 1.0]], ['2, k, 14', [-0.155905, -0.953239, 1.0]], ['2, k, 15', [-0.149044, -1.04673, 1.0]], ['2, k, 16', [-0.0164941, -0.246487, 1.0]], ['2, k, 17', [0.0474403, -0.521913, 1.0]], ['2, k, 18', [-0.0244531, -0.905559, 1.0]], ['2, k, 19', [-0.0407442, -1.00558, 1.0]], ['2, k, 20', [-0.0958037, 0.263244, 1.0]], ['2, k, 21', [-0.369869, 0.84472, 1.0]], ['2, k, 22', [-0.307137, 0.795583, 1.0]], ['2, k, 23', [0.267647, 0.85946, 1.0]], ['2, k, 24', [0.171371, 0.813204, 1.0]]]
[['2, k, 0', [-0.0910056, -0.25174, 1.0]], ['2, k, 1', [-0.0939806, 0.0445422, 1.0]], ['2, k, 2', [-0.0966311, 0.3334, 1.0]], ['2, k, 3', [-0.0875287, 0.455867, 1.0]], ['2, k, 4', [-0.258254, 0.252331, 1.0]], ['2, k, 5', [-0.366209, 0.485347, 1.0]], ['2, k, 6', [-0.391118, 0.718899, 1.0]], ['2, k, 7', [-0.377081, 0.793631, 1.0]], ['2, k, 8', [0.0683011, 0.280102, 1.0]], ['2, k, 9', [0.181309, 0.496157, 1.0]], ['2, k, 10', [0.243368, 0.726268, 1.0]], ['2, k, 11', [0.247854, 0.809904, 1.0]], ['2, k, 12', [-0.162326, -0.249564, 1.0]], ['2, k, 13', [-0.17821, -0.561032, 1.0]], ['2, k, 14', [-0.157041, -0.95399, 1.0]], ['2, k, 15', [-0.147583, -1.0464, 1.0]], ['2, k, 16', [-0.0172576, -0.246775, 1.0]], ['2, k, 17', [0.04647, -0.522058, 1.0]], ['2, k, 18', [-0.0245413, -0.905893, 1.0]], ['2, k, 19', [-0.0407949, -1.0059, 1.0]], ['2, k, 20', [-0.0960752, 0.26233, 1.0]], ['2, k, 21', [-0.36754, 0.845696, 1.0]], ['2, k, 22', [-0.305279, 0.79423, 1.0]], ['2, k, 23', [0.263769, 0.858377, 1.0]], ['2, k, 24', [0.171699, 0.814776, 1.0]]]
[['2, k, 0', [-0.0912254, -0.251667, 1.0]], ['2, k, 1', [-0.093902, 0.0444593, 1.0]], ['2, k, 2', [-0.0960032, 0.332977, 1.0]], ['2, k, 3', [-0.0875304, 0.455667, 1.0]], ['2, k, 4', [-0.258816, 0.253204, 1.0]], ['2, k, 5', [-0.365738, 0.484837, 1.0]], ['2, k, 6', [-0.391423, 0.718237, 1.0]], ['2, k, 7', [-0.376339, 0.79374, 1.0]], ['2, k, 8', [0.0685408, 0.27998, 1.0]], ['2, k, 9', [0.181516, 0.494497, 1.0]], ['2, k, 10', [0.242624, 0.724847, 1.0]], ['2, k, 11', [0.24685, 0.811077, 1.0]], ['2, k, 12', [-0.162592, -0.249439, 1.0]], ['2, k, 13', [-0.177946, -0.561213, 1.0]], ['2, k, 14', [-0.156813, -0.953907, 1.0]], ['2, k, 15', [-0.149197, -1.04579, 1.0]], ['2, k, 16', [-0.0174039, -0.246749, 1.0]], ['2, k, 17', [0.0464501, -0.521977, 1.0]], ['2, k, 18', [-0.0246412, -0.905878, 1.0]], ['2, k, 19', [-0.0404276, -1.00595, 1.0]], ['2, k, 20', [-0.0956315, 0.262015, 1.0]], ['2, k, 21', [-0.36961, 0.846197, 1.0]], ['2, k, 22', [-0.307053, 0.794, 1.0]], ['2, k, 23', [0.267536, 0.861031, 1.0]], ['2, k, 24', [0.171682, 0.814687, 1.0]]]
[['2, k, 0', [-0.0914072, -0.251741, 1.0]], ['2, k, 1', [-0.0940118, 0.0442797, 1.0]], ['2, k, 2', [-0.0960211, 0.332667, 1.0]], ['2, k, 3', [-0.0877304, 0.454597, 1.0]], ['2, k, 4', [-0.258029, 0.252078, 1.0]], ['2, k, 5', [-0.365758, 0.485316, 1.0]], ['2, k, 6', [-0.391406, 0.718642, 1.0]], ['2, k, 7', [-0.376165, 0.793678, 1.0]], ['2, k, 8', [0.0685719, 0.27995, 1.0]], ['2, k, 9', [0.181622, 0.495096, 1.0]], ['2, k, 10', [0.242558, 0.725625, 1.0]], ['2, k, 11', [0.247013, 0.810411, 1.0]], ['2, k, 12', [-0.162744, -0.249459, 1.0]], ['2, k, 13', [-0.17766, -0.561305, 1.0]], ['2, k, 14', [-0.156965, -0.954319, 1.0]], ['2, k, 15', [-0.148939, -1.04596, 1.0]], ['2, k, 16', [-0.0176014, -0.246897, 1.0]], ['2, k, 17', [0.0458531, -0.522063, 1.0]], ['2, k, 18', [-0.0246463, -0.906228, 1.0]], ['2, k, 19', [-0.0403874, -1.00623, 1.0]], ['2, k, 20', [-0.09567, 0.261731, 1.0]], ['2, k, 21', [-0.368226, 0.847306, 1.0]], ['2, k, 22', [-0.30631, 0.793592, 1.0]], ['2, k, 23', [0.266778, 0.862562, 1.0]], ['2, k, 24', [0.171177, 0.81192, 1.0]]]
[['2, k, 0', [-0.0917682, -0.251872, 1.0]], ['2, k, 1', [-0.0940731, 0.0439993, 1.0]], ['2, k, 2', [-0.0956578, 0.332014, 1.0]], ['2, k, 3', [-0.0877942, 0.454249, 1.0]], ['2, k, 4', [-0.257609, 0.251608, 1.0]], ['2, k, 5', [-0.365541, 0.484731, 1.0]], ['2, k, 6', [-0.391348, 0.717757, 1.0]], ['2, k, 7', [-0.376448, 0.793986, 1.0]], ['2, k, 8', [0.0684152, 0.279483, 1.0]], ['2, k, 9', [0.181801, 0.495044, 1.0]], ['2, k, 10', [0.24236, 0.725733, 1.0]], ['2, k, 11', [0.248681, 0.808824, 1.0]], ['2, k, 12', [-0.163121, -0.24954, 1.0]], ['2, k, 13', [-0.177205, -0.530133, 1.0]], ['2, k, 14', [-0.158913, -0.914556, 1.0]], ['2, k, 15', [-0.148929, -1.01566, 1.0]], ['2, k, 16', [-0.0179915, -0.24711, 1.0]], ['2, k, 17', [0.0430275, -0.522608, 1.0]], ['2, k, 18', [-0.0254926, -0.907098, 1.0]], ['2, k, 19', [-0.0405999, -1.00713, 1.0]], ['2, k, 20', [-0.0954361, 0.261179, 1.0]], ['2, k, 21', [-0.36753, 0.847416, 1.0]], ['2, k, 22', [-0.305188, 0.793901, 1.0]], ['2, k, 23', [0.26386, 0.863056, 1.0]], ['2, k, 24', [0.170895, 0.814014, 1.0]]]
[['2, k, 0', [-0.0918453, -0.251678, 1.0]], ['2, k, 1', [-0.0939957, 0.0440534, 1.0]], ['2, k, 2', [-0.0954155, 0.331931, 1.0]], ['2, k, 3', [-0.0876391, 0.454275, 1.0]], ['2, k, 4', [-0.258017, 0.253015, 1.0]], ['2, k, 5', [-0.365553, 0.485498, 1.0]], ['2, k, 6', [-0.391446, 0.718451, 1.0]], ['2, k, 7', [-0.375991, 0.793775, 1.0]], ['2, k, 8', [0.0686889, 0.279576, 1.0]], ['2, k, 9', [0.181889, 0.49447, 1.0]], ['2, k, 10', [0.242333, 0.72515, 1.0]], ['2, k, 11', [0.247346, 0.808007, 1.0]], ['2, k, 12', [-0.163157, -0.249362, 1.0]], ['2, k, 13', [-0.174885, -0.562813, 1.0]], ['2, k, 14', [-0.156048, -0.956436, 1.0]], ['2, k, 15', [-0.147305, -1.04489, 1.0]], ['2, k, 16', [-0.018102, -0.246912, 1.0]], ['2, k, 17', [0.0383168, -0.523346, 1.0]], ['2, k, 18', [-0.0263339, -0.908206, 1.0]], ['2, k, 19', [-0.040724, -1.00832, 1.0]], ['2, k, 20', [-0.0952307, 0.261126, 1.0]], ['2, k, 21', [-0.3663, 0.845684, 1.0]], ['2, k, 22', [-0.306139, 0.79303, 1.0]], ['2, k, 23', [0.262151, 0.856729, 1.0]], ['2, k, 24', [0.171683, 0.81461, 1.0]]]
[['2, k, 0', [-0.0921513, -0.251513, 1.0]], ['2, k, 1', [-0.0940017, 0.0440604, 1.0]], ['2, k, 2', [-0.0949966, 0.331732, 1.0]], ['2, k, 3', [-0.0875986, 0.454242, 1.0]], ['2, k, 4', [-0.258551, 0.25395, 1.0]], ['2, k, 5', [-0.365513, 0.485858, 1.0]], ['2, k, 6', [-0.391637, 0.718772, 1.0]], ['2, k, 7', [-0.376054, 0.792343, 1.0]], ['2, k, 8', [0.0688855, 0.279626, 1.0]], ['2, k, 9', [0.182066, 0.494356, 1.0]], ['2, k, 10', [0.242287, 0.725074, 1.0]], ['2, k, 11', [0.247539, 0.806725, 1.0]], ['2, k, 12', [-0.163478, -0.249159, 1.0]], ['2, k, 13', [-0.174797, -0.562866, 1.0]], ['2, k, 14', [-0.155833, -0.956568, 1.0]], ['2, k, 15', [-0.14654, -1.04514, 1.0]], ['2, k, 16', [-0.0183797, -0.246781, 1.0]], ['2, k, 17', [0.0383542, -0.523125, 1.0]], ['2, k, 18', [-0.0263188, -0.907864, 1.0]], ['2, k, 19', [-0.0405682, -1.00796, 1.0]], ['2, k, 20', [-0.0949475, 0.260989, 1.0]], ['2, k, 21', [-0.372832, 0.844076, 1.0]], ['2, k, 22', [-0.306, 0.793536, 1.0]], ['2, k, 23', [0.271581, 0.860272, 1.0]], ['2, k, 24', [0.171099, 0.813068, 1.0]]]
[['2, k, 0', [-0.0923886, -0.251461, 1.0]], ['2, k, 1', [-0.094096, 0.0439403, 1.0]], ['2, k, 2', [-0.0950107, 0.331307, 1.0]], ['2, k, 3', [-0.0875351, 0.453873, 1.0]], ['2, k, 4', [-0.258929, 0.254522, 1.0]], ['2, k, 5', [-0.365459, 0.485895, 1.0]], ['2, k, 6', [-0.391682, 0.718808, 1.0]], ['2, k, 7', [-0.377675, 0.789875, 1.0]], ['2, k, 8', [0.0690227, 0.279645, 1.0]], ['2, k, 9', [0.181934, 0.493695, 1.0]], ['2, k, 10', [0.242136, 0.724346, 1.0]], ['2, k, 11', [0.246742, 0.807448, 1.0]], ['2, k, 12', [-0.163737, -0.249036, 1.0]], ['2, k, 13', [-0.174952, -0.562925, 1.0]], ['2, k, 14', [-0.156727, -0.95679, 1.0]], ['2, k, 15', [-0.148855, -1.04506, 1.0]], ['2, k, 16', [-0.0186375, -0.246787, 1.0]], ['2, k, 17', [0.0384563, -0.523033, 1.0]], ['2, k, 18', [-0.0261844, -0.907661, 1.0]], ['2, k, 19', [-0.040442, -1.0077, 1.0]], ['2, k, 20', [-0.0949821, 0.260653, 1.0]], ['2, k, 21', [-0.369974, 0.841248, 1.0]], ['2, k, 22', [-0.306491, 0.792995, 1.0]], ['2, k, 23', [0.265384, 0.854189, 1.0]], ['2, k, 24', [0.171183, 0.813564, 1.0]]]
[['2, k, 0', [-0.092558, -0.251433, 1.0]], ['2, k, 1', [-0.0941517, 0.0439907, 1.0]], ['2, k, 2', [-0.0950113, 0.331411, 1.0]], ['2, k, 3', [-0.0875231, 0.453806, 1.0]], ['2, k, 4', [-0.258917, 0.254628, 1.0]], ['2, k, 5', [-0.365343, 0.48617, 1.0]], ['2, k, 6', [-0.391991, 0.718862, 1.0]], ['2, k, 7', [-0.378353, 0.787564, 1.0]], ['2, k, 8', [0.0692264, 0.279661, 1.0]], ['2, k, 9', [0.181862, 0.492955, 1.0]], ['2, k, 10', [0.242277, 0.723323, 1.0]], ['2, k, 11', [0.246355, 0.802502, 1.0]], ['2, k, 12', [-0.163974, -0.248902, 1.0]], ['2, k, 13', [-0.175052, -0.563084, 1.0]], ['2, k, 14', [-0.156461, -0.957173, 1.0]], ['2, k, 15', [-0.148304, -1.04719, 1.0]], ['2, k, 16', [-0.0187553, -0.246829, 1.0]], ['2, k, 17', [0.0387536, -0.52297, 1.0]], ['2, k, 18', [-0.0259446, -0.907648, 1.0]], ['2, k, 19', [-0.0404503, -1.00766, 1.0]], ['2, k, 20', [-0.094992, 0.260731, 1.0]], ['2, k, 21', [-0.369597, 0.837474, 1.0]], ['2, k, 22', [-0.312447, 0.787623, 1.0]], ['2, k, 23', [0.271582, 0.855875, 1.0]], ['2, k, 24', [0.169819, 0.810615, 1.0]]]
[['2, k, 0', [-0.0927891, -0.251488, 1.0]], ['2, k, 1', [-0.0941807, 0.0439474, 1.0]], ['2, k, 2', [-0.0949612, 0.331347, 1.0]], ['2, k, 3', [-0.0874745, 0.453785, 1.0]], ['2, k, 4', [-0.258919, 0.254743, 1.0]], ['2, k, 5', [-0.365407, 0.486051, 1.0]], ['2, k, 6', [-0.391542, 0.718088, 1.0]], ['2, k, 7', [-0.37871, 0.784389, 1.0]], ['2, k, 8', [0.0693033, 0.279617, 1.0]], ['2, k, 9', [0.181899, 0.491764, 1.0]], ['2, k, 10', [0.242807, 0.721357, 1.0]], ['2, k, 11', [0.246532, 0.801854, 1.0]], ['2, k, 12', [-0.164206, -0.24894, 1.0]], ['2, k, 13', [-0.175046, -0.563647, 1.0]], ['2, k, 14', [-0.156494, -0.95813, 1.0]], ['2, k, 15', [-0.14852, -1.04724, 1.0]], ['2, k, 16', [-0.0189669, -0.246901, 1.0]], ['2, k, 17', [0.0387684, -0.522967, 1.0]], ['2, k, 18', [-0.0259095, -0.907748, 1.0]], ['2, k, 19', [-0.0407635, -1.00771, 1.0]], ['2, k, 20', [-0.0949627, 0.260672, 1.0]], ['2, k, 21', [-0.36808, 0.834877, 1.0]], ['2, k, 22', [-0.310199, 0.786808, 1.0]], ['2, k, 23', [0.265685, 0.855331, 1.0]], ['2, k, 24', [0.169404, 0.806523, 1.0]]]
[['2, k, 0', [-0.0923638, -0.251746, 1.0]], ['2, k, 1', [-0.0941316, 0.0438953, 1.0]], ['2, k, 2', [-0.0950243, 0.331356, 1.0]], ['2, k, 3', [-0.087472, 0.453702, 1.0]], ['2, k, 4', [-0.257662, 0.25283, 1.0]], ['2, k, 5', [-0.364608, 0.484933, 1.0]], ['2, k, 6', [-0.392339, 0.714833, 1.0]], ['2, k, 7', [-0.377033, 0.781748, 1.0]], ['2, k, 8', [0.0693263, 0.279702, 1.0]], ['2, k, 9', [0.182354, 0.490323, 1.0]], ['2, k, 10', [0.244091, 0.718429, 1.0]], ['2, k, 11', [0.2489, 0.79537, 1.0]], ['2, k, 12', [-0.163754, -0.249355, 1.0]], ['2, k, 13', [-0.174612, -0.564212, 1.0]], ['2, k, 14', [-0.156079, -0.958732, 1.0]], ['2, k, 15', [-0.14931, -1.04705, 1.0]], ['2, k, 16', [-0.0185202, -0.247041, 1.0]], ['2, k, 17', [0.0390407, -0.523162, 1.0]], ['2, k, 18', [-0.0259512, -0.907783, 1.0]], ['2, k, 19', [-0.040781, -1.00774, 1.0]], ['2, k, 20', [-0.0949822, 0.260667, 1.0]], ['2, k, 21', [-0.370086, 0.831612, 1.0]], ['2, k, 22', [-0.308129, 0.779681, 1.0]], ['2, k, 23', [0.264297, 0.847537, 1.0]], ['2, k, 24', [0.174912, 0.801614, 1.0]]]
[['2, k, 0', [-0.0920628, -0.251637, 1.0]], ['2, k, 1', [-0.0941562, 0.044085, 1.0]], ['2, k, 2', [-0.0957533, 0.332109, 1.0]], ['2, k, 3', [-0.0874715, 0.454008, 1.0]], ['2, k, 4', [-0.257423, 0.252887, 1.0]], ['2, k, 5', [-0.363178, 0.477768, 1.0]], ['2, k, 6', [-0.391392, 0.705874, 1.0]], ['2, k, 7', [-0.374941, 0.772561, 1.0]], ['2, k, 8', [0.0693252, 0.2797, 1.0]], ['2, k, 9', [0.184365, 0.492772, 1.0]], ['2, k, 10', [0.246495, 0.718238, 1.0]], ['2, k, 11', [0.248408, 0.789874, 1.0]], ['2, k, 12', [-0.163471, -0.249294, 1.0]], ['2, k, 13', [-0.1747, -0.564343, 1.0]], ['2, k, 14', [-0.156345, -0.958239, 1.0]], ['2, k, 15', [-0.150212, -1.04639, 1.0]], ['2, k, 16', [-0.0181243, -0.246851, 1.0]], ['2, k, 17', [0.0386229, -0.523115, 1.0]], ['2, k, 18', [-0.0261009, -0.907616, 1.0]], ['2, k, 19', [-0.0408513, -1.00758, 1.0]], ['2, k, 20', [-0.0954354, 0.261214, 1.0]], ['2, k, 21', [-0.367225, 0.823985, 1.0]], ['2, k, 22', [-0.305602, 0.773808, 1.0]], ['2, k, 23', [0.2606, 0.838746, 1.0]], ['2, k, 24', [0.173492, 0.795051, 1.0]]]
[['2, k, 0', [-0.0916763, -0.251698, 1.0]], ['2, k, 1', [-0.0941483, 0.0440397, 1.0]], ['2, k, 2', [-0.0962558, 0.332064, 1.0]], ['2, k, 3', [-0.0881773, 0.454534, 1.0]], ['2, k, 4', [-0.256717, 0.251492, 1.0]], ['2, k, 5', [-0.361155, 0.468573, 1.0]], ['2, k, 6', [-0.382181, 0.740199, 1.0]], ['2, k, 7', [-0.365348, 0.76409, 1.0]], ['2, k, 8', [0.0693167, 0.279662, 1.0]], ['2, k, 9', [0.183468, 0.488036, 1.0]], ['2, k, 10', [0.246296, 0.711587, 1.0]], ['2, k, 11', [0.248722, 0.776223, 1.0]], ['2, k, 12', [-0.162736, -0.249564, 1.0]], ['2, k, 13', [-0.174591, -0.564421, 1.0]], ['2, k, 14', [-0.157537, -0.958296, 1.0]], ['2, k, 15', [-0.149415, -1.04508, 1.0]], ['2, k, 16', [-0.0179549, -0.246789, 1.0]], ['2, k, 17', [0.0386497, -0.523112, 1.0]], ['2, k, 18', [-0.0262645, -0.907564, 1.0]], ['2, k, 19', [-0.0409318, -1.00754, 1.0]], ['2, k, 20', [-0.0957764, 0.261166, 1.0]], ['2, k, 21', [-0.364714, 0.805237, 1.0]], ['2, k, 22', [-0.279027, 0.766953, 1.0]], ['2, k, 23', [0.264865, 0.82231, 1.0]], ['2, k, 24', [0.169864, 0.783811, 1.0]]]
