[['2, k, 0', [-0.262287, -0.624473, 1.0]], ['2, k, 1', [-0.260058, -0.32867, 1.0]], ['2, k, 2', [-0.256553, -0.0379651, 1.0]], ['2, k, 3', [-0.230471, 0.0548331, 1.0]], ['2, k, 4', [-0.397186, -0.119903, 1.0]], ['2, k, 5', [-0.529855, -0.0802829, 1.0]], ['2, k, 6', [-0.560294, 0.0237977, 1.0]], ['2, k, 7', [-0.545826, 0.11749, 1.0]], ['2, k, 8', [-0.0976254, -0.108023, 1.0]], ['2, k, 9', [0.0721074, -0.0710552, 1.0]], ['2, k, 10', [0.147963, 0.0298084, 1.0]], ['2, k, 11', [0.17715, 0.122789, 1.0]], ['2, k, 12', [-0.327105, -0.619049, 1.0]], ['2, k, 13', [-0.347879, -0.928473, 1.0]], ['2, k, 14', [-0.373488, -1.38032, 1.0]], ['2, k, 15', [-0.368161, -1.40111, 1.0]], ['2, k, 16', [-0.19067, -0.613738, 1.0]], ['2, k, 17', [-0.103026, -0.950623, 1.0]], ['2, k, 18', [-0.0671854, -1.38619, 1.0]], ['2, k, 19', [-0.0598017, -1.40509, 1.0]], ['2, k, 20', [-0.257658, -0.109977, 1.0]], ['2, k, 21', [-0.523728, 0.149924, 1.0]], ['2, k, 22', [-0.576324, 0.136633, 1.0]], ['2, k, 23', [0.168281, 0.143402, 1.0]], ['2, k, 24', [0.216166, 0.139571, 1.0]]]
[['2, k, 0', [-0.231236, -0.587244, 1.0]], ['2, k, 1', [-0.239849, -0.303002, 1.0]], ['2, k, 2', [-0.247922, -0.02479, 1.0]], ['2, k, 3', [-0.243962, 0.0934463, 1.0]], ['2, k, 4', [-0.413891, -0.0637797, 1.0]], ['2, k, 5', [-0.594437, 0.121377, 1.0]], ['2, k, 6', [-0.620393, 0.419617, 1.0]], ['2, k, 7', [-0.627, 0.489131, 1.0]], ['2, k, 8', [-0.0796773, -0.0450108, 1.0]], ['2, k, 9', [0.0834909, 0.118111, 1.0]], ['2, k, 10', [0.095195, 0.403336, 1.0]], ['2, k, 11', [0.0833832, 0.490195, 1.0]], ['2, k, 12', [-0.30501, -0.579738, 1.0]], ['2, k, 13', [-0.354352, -0.995938, 1.0]], ['2, k, 14', [-0.377356, -1.40903, 1.0]], ['2, k, 15', [-0.367177, -1.45346, 1.0]], ['2, k, 16', [-0.150904, -0.57835, 1.0]], ['2, k, 17', [-0.105368, -1.01295, 1.0]], ['2, k, 18', [-0.0625923, -1.39965, 1.0]], ['2, k, 19', [-0.0429447, -1.44037, 1.0]], ['2, k, 20', [-0.246113, -0.0935139, 1.0]], ['2, k, 21', [-0.619437, 0.554372, 1.0]], ['2, k, 22', [-0.686376, 0.490047, 1.0]], ['2, k, 23', [0.0876279, 0.560295, 1.0]], ['2, k, 24', [0.0181208, 0.500368, 1.0]]]
[['2, k, 0', [-0.23132, -0.587172, 1.0]], ['2, k, 1', [-0.240157, -0.302751, 1.0]], ['2, k, 2', [-0.248341, -0.0241952, 1.0]], ['2, k, 3', [-0.244493, 0.0936221, 1.0]], ['2, k, 4', [-0.413761, -0.0642274, 1.0]], ['2, k, 5', [-0.595179, 0.123555, 1.0]], ['2, k, 6', [-0.621927, 0.418237, 1.0]], ['2, k, 7', [-0.625784, 0.489666, 1.0]], ['2, k, 8', [-0.0799066, -0.0447368, 1.0]], ['2, k, 9', [0.0823631, 0.118219, 1.0]], ['2, k, 10', [0.0950556, 0.406678, 1.0]], ['2, k, 11', [0.0853964, 0.492398, 1.0]], ['2, k, 12', [-0.305032, -0.579732, 1.0]], ['2, k, 13', [-0.354221, -0.995926, 1.0]], ['2, k, 14', [-0.377284, -1.40889, 1.0]], ['2, k, 15', [-0.36681, -1.45345, 1.0]], ['2, k, 16', [-0.151047, -0.578236, 1.0]], ['2, k, 17', [-0.105457, -1.01307, 1.0]], ['2, k, 18', [-0.0636391, -1.39626, 1.0]], ['2, k, 19', [-0.0438385, -1.43709, 1.0]], ['2, k, 20', [-0.246514, -0.0930408, 1.0]], ['2, k, 21', [-0.612909, 0.560109, 1.0]], ['2, k, 22', [-0.680326, 0.495349, 1.0]], ['2, k, 23', [0.0859377, 0.568351, 1.0]], ['2, k, 24', [0.0155775, 0.498961, 1.0]]]
[['2, k, 0', [-0.231324, -0.587289, 1.0]], ['2, k, 1', [-0.240209, -0.302873, 1.0]], ['2, k, 2', [-0.24832, -0.0242501, 1.0]], ['2, k, 3', [-0.244615, 0.0942611, 1.0]], ['2, k, 4', [-0.413507, -0.0644144, 1.0]], ['2, k, 5', [-0.594942, 0.124392, 1.0]], ['2, k, 6', [-0.622057, 0.41806, 1.0]], ['2, k, 7', [-0.626319, 0.491933, 1.0]], ['2, k, 8', [-0.0813738, -0.0443318, 1.0]], ['2, k, 9', [0.0818948, 0.118488, 1.0]], ['2, k, 10', [0.095712, 0.409049, 1.0]], ['2, k, 11', [0.0870631, 0.494274, 1.0]], ['2, k, 12', [-0.305005, -0.579817, 1.0]], ['2, k, 13', [-0.354222, -0.995898, 1.0]], ['2, k, 14', [-0.377674, -1.4085, 1.0]], ['2, k, 15', [-0.368064, -1.45289, 1.0]], ['2, k, 16', [-0.151077, -0.578356, 1.0]], ['2, k, 17', [-0.105468, -1.01309, 1.0]], ['2, k, 18', [-0.0631561, -1.39718, 1.0]], ['2, k, 19', [-0.0441003, -1.43802, 1.0]], ['2, k, 20', [-0.246518, -0.0931288, 1.0]], ['2, k, 21', [-0.620654, 0.559842, 1.0]], ['2, k, 22', [-0.67342, 0.484385, 1.0]], ['2, k, 23', [0.0960139, 0.567535, 1.0]], ['2, k, 24', [0.0189878, 0.504692, 1.0]]]
[['2, k, 0', [-0.231297, -0.587206, 1.0]], ['2, k, 1', [-0.240316, -0.302465, 1.0]], ['2, k, 2', [-0.248493, -0.0233829, 1.0]], ['2, k, 3', [-0.244505, 0.0951867, 1.0]], ['2, k, 4', [-0.413401, -0.0646486, 1.0]], ['2, k, 5', [-0.594695, 0.127087, 1.0]], ['2, k, 6', [-0.620611, 0.419629, 1.0]], ['2, k, 7', [-0.62376, 0.495206, 1.0]], ['2, k, 8', [-0.0813129, -0.0442623, 1.0]], ['2, k, 9', [0.082718, 0.121358, 1.0]], ['2, k, 10', [0.0955235, 0.41304, 1.0]], ['2, k, 11', [0.0875667, 0.497907, 1.0]], ['2, k, 12', [-0.304926, -0.579657, 1.0]], ['2, k, 13', [-0.354238, -0.995936, 1.0]], ['2, k, 14', [-0.378033, -1.40525, 1.0]], ['2, k, 15', [-0.368311, -1.44984, 1.0]], ['2, k, 16', [-0.151127, -0.578378, 1.0]], ['2, k, 17', [-0.105679, -1.01315, 1.0]], ['2, k, 18', [-0.0630698, -1.3978, 1.0]], ['2, k, 19', [-0.0437742, -1.43862, 1.0]], ['2, k, 20', [-0.246678, -0.0924007, 1.0]], ['2, k, 21', [-0.609072, 0.563534, 1.0]], ['2, k, 22', [-0.679946, 0.500908, 1.0]], ['2, k, 23', [0.0925183, 0.567868, 1.0]], ['2, k, 24', [0.0155025, 0.506807, 1.0]]]
[['2, k, 0', [-0.231344, -0.587112, 1.0]], ['2, k, 1', [-0.240398, -0.302127, 1.0]], ['2, k, 2', [-0.248524, -0.0227198, 1.0]], ['2, k, 3', [-0.244375, 0.0955256, 1.0]], ['2, k, 4', [-0.415036, -0.062578, 1.0]], ['2, k, 5', [-0.591153, 0.12947, 1.0]], ['2, k, 6', [-0.618077, 0.42133, 1.0]], ['2, k, 7', [-0.622539, 0.49497, 1.0]], ['2, k, 8', [-0.0820958, -0.0444232, 1.0]], ['2, k, 9', [0.0836014, 0.12414, 1.0]], ['2, k, 10', [0.0954669, 0.41442, 1.0]], ['2, k, 11', [0.0887891, 0.496175, 1.0]], ['2, k, 12', [-0.30498, -0.579504, 1.0]], ['2, k, 13', [-0.354239, -0.996, 1.0]], ['2, k, 14', [-0.378039, -1.40586, 1.0]], ['2, k, 15', [-0.369531, -1.45041, 1.0]], ['2, k, 16', [-0.151171, -0.578341, 1.0]], ['2, k, 17', [-0.105977, -1.01306, 1.0]], ['2, k, 18', [-0.0628439, -1.39806, 1.0]], ['2, k, 19', [-0.0446856, -1.43892, 1.0]], ['2, k, 20', [-0.246727, -0.0918335, 1.0]], ['2, k, 21', [-0.62044, 0.558821, 1.0]], ['2, k, 22', [-0.674802, 0.496369, 1.0]], ['2, k, 23', [0.0942223, 0.569873, 1.0]], ['2, k, 24', [0.0188492, 0.507721, 1.0]]]
[['2, k, 0', [-0.231346, -0.586808, 1.0]], ['2, k, 1', [-0.240533, -0.301653, 1.0]], ['2, k, 2', [-0.248736, -0.0220878, 1.0]], ['2, k, 3', [-0.244361, 0.0957291, 1.0]], ['2, k, 4', [-0.41561, -0.0613151, 1.0]], ['2, k, 5', [-0.588595, 0.13128, 1.0]], ['2, k, 6', [-0.61549, 0.419491, 1.0]], ['2, k, 7', [-0.618851, 0.499141, 1.0]], ['2, k, 8', [-0.0816623, -0.0439247, 1.0]], ['2, k, 9', [0.0836671, 0.124237, 1.0]], ['2, k, 10', [0.096824, 0.414175, 1.0]], ['2, k, 11', [0.090437, 0.499369, 1.0]], ['2, k, 12', [-0.304979, -0.579314, 1.0]], ['2, k, 13', [-0.354227, -0.99585, 1.0]], ['2, k, 14', [-0.37788, -1.40616, 1.0]], ['2, k, 15', [-0.369586, -1.45069, 1.0]], ['2, k, 16', [-0.151188, -0.577935, 1.0]], ['2, k, 17', [-0.106315, -1.01319, 1.0]], ['2, k, 18', [-0.0635073, -1.39709, 1.0]], ['2, k, 19', [-0.0456242, -1.43806, 1.0]], ['2, k, 20', [-0.246922, -0.0912451, 1.0]], ['2, k, 21', [-0.624351, 0.563585, 1.0]], ['2, k, 22', [-0.672064, 0.51535, 1.0]], ['2, k, 23', [0.0968431, 0.567597, 1.0]], ['2, k, 24', [0.00791033, 0.507533, 1.0]]]
[['2, k, 0', [-0.231278, -0.586822, 1.0]], ['2, k, 1', [-0.240587, -0.301356, 1.0]], ['2, k, 2', [-0.248868, -0.0213882, 1.0]], ['2, k, 3', [-0.244249, 0.0958136, 1.0]], ['2, k, 4', [-0.415858, -0.0610614, 1.0]], ['2, k, 5', [-0.584925, 0.133513, 1.0]], ['2, k, 6', [-0.612411, 0.415755, 1.0]], ['2, k, 7', [-0.616154, 0.499473, 1.0]], ['2, k, 8', [-0.0818361, -0.0439038, 1.0]], ['2, k, 9', [0.0847685, 0.127861, 1.0]], ['2, k, 10', [0.0995762, 0.416946, 1.0]], ['2, k, 11', [0.0948205, 0.503381, 1.0]], ['2, k, 12', [-0.304946, -0.579354, 1.0]], ['2, k, 13', [-0.354134, -0.996322, 1.0]], ['2, k, 14', [-0.377905, -1.40564, 1.0]], ['2, k, 15', [-0.370184, -1.45004, 1.0]], ['2, k, 16', [-0.151108, -0.577934, 1.0]], ['2, k, 17', [-0.106524, -1.01348, 1.0]], ['2, k, 18', [-0.063435, -1.39708, 1.0]], ['2, k, 19', [-0.0460603, -1.43805, 1.0]], ['2, k, 20', [-0.247036, -0.0906585, 1.0]], ['2, k, 21', [-0.624387, 0.56388, 1.0]], ['2, k, 22', [-0.66387, 0.501972, 1.0]], ['2, k, 23', [0.0998856, 0.577021, 1.0]], ['2, k, 24', [0.0186086, 0.514779, 1.0]]]
[['2, k, 0', [-0.231423, -0.586855, 1.0]], ['2, k, 1', [-0.240501, -0.301266, 1.0]], ['2, k, 2', [-0.248438, -0.0211335, 1.0]], ['2, k, 3', [-0.24371, 0.0976372, 1.0]], ['2, k, 4', [-0.415431, -0.0608611, 1.0]], ['2, k, 5', [-0.577841, 0.13403, 1.0]], ['2, k, 6', [-0.605035, 0.415238, 1.0]], ['2, k, 7', [-0.607638, 0.498319, 1.0]], ['2, k, 8', [-0.0817979, -0.043641, 1.0]], ['2, k, 9', [0.0835776, 0.132347, 1.0]], ['2, k, 10', [0.101513, 0.398473, 1.0]], ['2, k, 11', [0.104072, 0.494995, 1.0]], ['2, k, 12', [-0.305086, -0.579447, 1.0]], ['2, k, 13', [-0.354116, -0.996364, 1.0]], ['2, k, 14', [-0.377953, -1.40553, 1.0]], ['2, k, 15', [-0.370927, -1.44988, 1.0]], ['2, k, 16', [-0.151247, -0.577928, 1.0]], ['2, k, 17', [-0.106629, -1.01351, 1.0]], ['2, k, 18', [-0.0635849, -1.39679, 1.0]], ['2, k, 19', [-0.0468874, -1.4378, 1.0]], ['2, k, 20', [-0.246718, -0.0904587, 1.0]], ['2, k, 21', [-0.604235, 0.565448, 1.0]], ['2, k, 22', [-0.660489, 0.511931, 1.0]], ['2, k, 23', [0.109011, 0.564869, 1.0]], ['2, k, 24', [0.0503326, 0.519146, 1.0]]]
[['2, k, 0', [-0.23146, -0.586785, 1.0]], ['2, k, 1', [-0.240315, -0.301076, 1.0]], ['2, k, 2', [-0.247591, -0.0205955, 1.0]], ['2, k, 3', [-0.243511, 0.0999254, 1.0]], ['2, k, 4', [-0.415303, -0.0603812, 1.0]], ['2, k, 5', [-0.571359, 0.138496, 1.0]], ['2, k, 6', [-0.598384, 0.413838, 1.0]], ['2, k, 7', [-0.600675, 0.496064, 1.0]], ['2, k, 8', [-0.0815025, -0.043654, 1.0]], ['2, k, 9', [0.0795865, 0.135103, 1.0]], ['2, k, 10', [0.106291, 0.40927, 1.0]], ['2, k, 11', [0.110544, 0.503403, 1.0]], ['2, k, 12', [-0.305118, -0.579416, 1.0]], ['2, k, 13', [-0.354153, -0.996274, 1.0]], ['2, k, 14', [-0.377912, -1.40547, 1.0]], ['2, k, 15', [-0.370978, -1.44979, 1.0]], ['2, k, 16', [-0.151287, -0.577813, 1.0]], ['2, k, 17', [-0.106739, -1.01363, 1.0]], ['2, k, 18', [-0.0633867, -1.39639, 1.0]], ['2, k, 19', [-0.046729, -1.43732, 1.0]], ['2, k, 20', [-0.246087, -0.0900275, 1.0]], ['2, k, 21', [-0.596188, 0.557727, 1.0]], ['2, k, 22', [-0.654233, 0.501815, 1.0]], ['2, k, 23', [0.115041, 0.572749, 1.0]], ['2, k, 24', [0.034634, 0.511964, 1.0]]]
[['2, k, 0', [-0.231612, -0.586932, 1.0]], ['2, k, 1', [-0.240334, -0.301029, 1.0]], ['2, k, 2', [-0.247428, -0.0200419, 1.0]], ['2, k, 3', [-0.244188, 0.10136, 1.0]], ['2, k, 4', [-0.414337, -0.0609035, 1.0]], ['2, k, 5', [-0.563287, 0.136292, 1.0]], ['2, k, 6', [-0.589306, 0.410322, 1.0]], ['2, k, 7', [-0.591348, 0.492372, 1.0]], ['2, k, 8', [-0.0822917, -0.0445194, 1.0]], ['2, k, 9', [0.0740489, 0.140602, 1.0]], ['2, k, 10', [0.107541, 0.369431, 1.0]], ['2, k, 11', [0.115182, 0.46832, 1.0]], ['2, k, 12', [-0.305281, -0.579583, 1.0]], ['2, k, 13', [-0.354177, -0.996507, 1.0]], ['2, k, 14', [-0.377883, -1.40551, 1.0]], ['2, k, 15', [-0.371474, -1.44982, 1.0]], ['2, k, 16', [-0.151431, -0.577942, 1.0]], ['2, k, 17', [-0.10694, -1.01376, 1.0]], ['2, k, 18', [-0.0631359, -1.39684, 1.0]], ['2, k, 19', [-0.0468879, -1.43776, 1.0]], ['2, k, 20', [-0.24599, -0.0896478, 1.0]], ['2, k, 21', [-0.588169, 0.54943, 1.0]], ['2, k, 22', [-0.642133, 0.478207, 1.0]], ['2, k, 23', [0.118756, 0.527473, 1.0]], ['2, k, 24', [0.0657969, 0.514138, 1.0]]]
[['2, k, 0', [-0.231849, -0.587151, 1.0]], ['2, k, 1', [-0.240339, -0.30102, 1.0]], ['2, k, 2', [-0.246978, -0.0196697, 1.0]], ['2, k, 3', [-0.244364, 0.10202, 1.0]], ['2, k, 4', [-0.412547, -0.0617622, 1.0]], ['2, k, 5', [-0.553167, 0.134592, 1.0]], ['2, k, 6', [-0.580377, 0.401394, 1.0]], ['2, k, 7', [-0.582835, 0.478538, 1.0]], ['2, k, 8', [-0.082535, -0.0440921, 1.0]], ['2, k, 9', [0.0697992, 0.142346, 1.0]], ['2, k, 10', [0.110048, 0.366766, 1.0]], ['2, k, 11', [0.122482, 0.460593, 1.0]], ['2, k, 12', [-0.305593, -0.579898, 1.0]], ['2, k, 13', [-0.354388, -0.996728, 1.0]], ['2, k, 14', [-0.377631, -1.41434, 1.0]], ['2, k, 15', [-0.371677, -1.45956, 1.0]], ['2, k, 16', [-0.151654, -0.578123, 1.0]], ['2, k, 17', [-0.107005, -1.01378, 1.0]], ['2, k, 18', [-0.0631529, -1.39688, 1.0]], ['2, k, 19', [-0.0474156, -1.4379, 1.0]], ['2, k, 20', [-0.245684, -0.0893875, 1.0]], ['2, k, 21', [-0.581979, 0.53267, 1.0]], ['2, k, 22', [-0.632201, 0.466867, 1.0]], ['2, k, 23', [0.138949, 0.517347, 1.0]], ['2, k, 24', [0.0720699, 0.502376, 1.0]]]
[['2, k, 0', [-0.232061, -0.587354, 1.0]], ['2, k, 1', [-0.240265, -0.301482, 1.0]], ['2, k, 2', [-0.246237, -0.0214876, 1.0]], ['2, k, 3', [-0.244809, 0.101616, 1.0]], ['2, k, 4', [-0.41042, -0.0640325, 1.0]], ['2, k, 5', [-0.54283, 0.129466, 1.0]], ['2, k, 6', [-0.56959, 0.388357, 1.0]], ['2, k, 7', [-0.57541, 0.458061, 1.0]], ['2, k, 8', [-0.0824463, -0.0441097, 1.0]], ['2, k, 9', [0.0655854, 0.142862, 1.0]], ['2, k, 10', [0.117143, 0.362252, 1.0]], ['2, k, 11', [0.128764, 0.466483, 1.0]], ['2, k, 12', [-0.305791, -0.580198, 1.0]], ['2, k, 13', [-0.354436, -0.996994, 1.0]], ['2, k, 14', [-0.376251, -1.41013, 1.0]], ['2, k, 15', [-0.307991, -1.4701, 1.0]], ['2, k, 16', [-0.151876, -0.578253, 1.0]], ['2, k, 17', [-0.107075, -1.01391, 1.0]], ['2, k, 18', [-0.0629379, -1.3976, 1.0]], ['2, k, 19', [-0.0459749, -1.43846, 1.0]], ['2, k, 20', [-0.24516, -0.0907354, 1.0]], ['2, k, 21', [-0.581102, 0.508599, 1.0]], ['2, k, 22', [-0.616336, 0.436886, 1.0]], ['2, k, 23', [0.149419, 0.522604, 1.0]], ['2, k, 24', [0.0445906, 0.477951, 1.0]]]
[['2, k, 0', [-0.232303, -0.589234, 1.0]], ['2, k, 1', [-0.240331, -0.302605, 1.0]], ['2, k, 2', [-0.246304, -0.0222454, 1.0]], ['2, k, 3', [-0.244456, 0.100533, 1.0]], ['2, k, 4', [-0.406967, -0.0686224, 1.0]], ['2, k, 5', [-0.530224, 0.117982, 1.0]], ['2, k, 6', [-0.554497, 0.370451, 1.0]], ['2, k, 7', [-0.564319, 0.436698, 1.0]], ['2, k, 8', [-0.0871893, -0.0491283, 1.0]], ['2, k, 9', [0.0629197, 0.135074, 1.0]], ['2, k, 10', [0.124445, 0.352333, 1.0]], ['2, k, 11', [0.135634, 0.439789, 1.0]], ['2, k, 12', [-0.30639, -0.582306, 1.0]], ['2, k, 13', [-0.354514, -0.997009, 1.0]], ['2, k, 14', [-0.376613, -1.40896, 1.0]], ['2, k, 15', [-0.370828, -1.45372, 1.0]], ['2, k, 16', [-0.15181, -0.579911, 1.0]], ['2, k, 17', [-0.107224, -1.01456, 1.0]], ['2, k, 18', [-0.0629231, -1.39751, 1.0]], ['2, k, 19', [-0.0475776, -1.43838, 1.0]], ['2, k, 20', [-0.245201, -0.0915596, 1.0]], ['2, k, 21', [-0.571071, 0.482289, 1.0]], ['2, k, 22', [-0.619649, 0.421247, 1.0]], ['2, k, 23', [0.160396, 0.491152, 1.0]], ['2, k, 24', [0.0563683, 0.454177, 1.0]]]
[['2, k, 0', [-0.232203, -0.590966, 1.0]], ['2, k, 1', [-0.240511, -0.303227, 1.0]], ['2, k, 2', [-0.247032, -0.0215218, 1.0]], ['2, k, 3', [-0.244484, 0.10056, 1.0]], ['2, k, 4', [-0.402776, -0.0726618, 1.0]], ['2, k, 5', [-0.523184, 0.107728, 1.0]], ['2, k, 6', [-0.540783, 0.334009, 1.0]], ['2, k, 7', [-0.555739, 0.399533, 1.0]], ['2, k, 8', [-0.0869695, -0.0496379, 1.0]], ['2, k, 9', [0.0620234, 0.122509, 1.0]], ['2, k, 10', [0.139492, 0.338714, 1.0]], ['2, k, 11', [0.14972, 0.40334, 1.0]], ['2, k, 12', [-0.30628, -0.583948, 1.0]], ['2, k, 13', [-0.354606, -0.997302, 1.0]], ['2, k, 14', [-0.37692, -1.40841, 1.0]], ['2, k, 15', [-0.369228, -1.45341, 1.0]], ['2, k, 16', [-0.151715, -0.581694, 1.0]], ['2, k, 17', [-0.107339, -1.01544, 1.0]], ['2, k, 18', [-0.0621093, -1.39849, 1.0]], ['2, k, 19', [-0.0446377, -1.43894, 1.0]], ['2, k, 20', [-0.245724, -0.0912486, 1.0]], ['2, k, 21', [-0.555466, 0.442783, 1.0]], ['2, k, 22', [-0.602582, 0.382594, 1.0]], ['2, k, 23', [0.172597, 0.450345, 1.0]], ['2, k, 24', [0.082422, 0.420165, 1.0]]]
[['2, k, 0', [-0.231709, -0.594371, 1.0]], ['2, k, 1', [-0.240583, -0.303912, 1.0]], ['2, k, 2', [-0.247769, -0.0197552, 1.0]], ['2, k, 3', [-0.243414, 0.102646, 1.0]], ['2, k, 4', [-0.401621, -0.0744592, 1.0]], ['2, k, 5', [-0.513272, 0.0865964, 1.0]], ['2, k, 6', [-0.535789, 0.300954, 1.0]], ['2, k, 7', [-0.545638, 0.36343, 1.0]], ['2, k, 8', [-0.0916744, -0.0564686, 1.0]], ['2, k, 9', [0.0614794, 0.100832, 1.0]], ['2, k, 10', [0.139399, 0.298186, 1.0]], ['2, k, 11', [0.156035, 0.360311, 1.0]], ['2, k, 12', [-0.305796, -0.587331, 1.0]], ['2, k, 13', [-0.354768, -0.996585, 1.0]], ['2, k, 14', [-0.376976, -1.40831, 1.0]], ['2, k, 15', [-0.370292, -1.45279, 1.0]], ['2, k, 16', [-0.151224, -0.585032, 1.0]], ['2, k, 17', [-0.107275, -1.01636, 1.0]], ['2, k, 18', [-0.0624876, -1.39908, 1.0]], ['2, k, 19', [-0.0461561, -1.43949, 1.0]], ['2, k, 20', [-0.246242, -0.0901866, 1.0]], ['2, k, 21', [-0.530912, 0.418342, 1.0]], ['2, k, 22', [-0.59689, 0.365144, 1.0]], ['2, k, 23', [0.182377, 0.403363, 1.0]], ['2, k, 24', [0.0880126, 0.375524, 1.0]]]
[['2, k, 0', [-0.232479, -0.597607, 1.0]], ['2, k, 1', [-0.241587, -0.305524, 1.0]], ['2, k, 2', [-0.249042, -0.0198851, 1.0]], ['2, k, 3', [-0.243593, 0.105767, 1.0]], ['2, k, 4', [-0.400871, -0.0757681, 1.0]], ['2, k, 5', [-0.507335, 0.0611585, 1.0]], ['2, k, 6', [-0.538224, 0.253206, 1.0]], ['2, k, 7', [-0.545516, 0.312533, 1.0]], ['2, k, 8', [-0.0937876, -0.0603684, 1.0]], ['2, k, 9', [0.0566689, 0.0672678, 1.0]], ['2, k, 10', [0.136659, 0.221146, 1.0]], ['2, k, 11', [0.16502, 0.310075, 1.0]], ['2, k, 12', [-0.30705, -0.590225, 1.0]], ['2, k, 13', [-0.35516, -0.997657, 1.0]], ['2, k, 14', [-0.378111, -1.40956, 1.0]], ['2, k, 15', [-0.371456, -1.45407, 1.0]], ['2, k, 16', [-0.151471, -0.588566, 1.0]], ['2, k, 17', [-0.107087, -1.01844, 1.0]], ['2, k, 18', [-0.062703, -1.39913, 1.0]], ['2, k, 19', [-0.0463986, -1.4389, 1.0]], ['2, k, 20', [-0.247439, -0.0906351, 1.0]], ['2, k, 21', [-0.55496, 0.353002, 1.0]], ['2, k, 22', [-0.590206, 0.297794, 1.0]], ['2, k, 23', [0.189764, 0.345572, 1.0]], ['2, k, 24', [0.090008, 0.321819, 1.0]]]
[['2, k, 0', [-0.232144, -0.600322, 1.0]], ['2, k, 1', [-0.24228, -0.307134, 1.0]], ['2, k, 2', [-0.25073, -0.0204105, 1.0]], ['2, k, 3', [-0.242549, 0.105014, 1.0]], ['2, k, 4', [-0.400151, -0.0780007, 1.0]], ['2, k, 5', [-0.495339, 0.0123785, 1.0]], ['2, k, 6', [-0.531552, 0.179652, 1.0]], ['2, k, 7', [-0.539481, 0.250287, 1.0]], ['2, k, 8', [-0.093862, -0.065333, 1.0]], ['2, k, 9', [0.0693897, 0.0446068, 1.0]], ['2, k, 10', [0.145096, 0.185556, 1.0]], ['2, k, 11', [0.172655, 0.249727, 1.0]], ['2, k, 12', [-0.307149, -0.59231, 1.0]], ['2, k, 13', [-0.355521, -0.998043, 1.0]], ['2, k, 14', [-0.3782, -1.41005, 1.0]], ['2, k, 15', [-0.371357, -1.45408, 1.0]], ['2, k, 16', [-0.150582, -0.591912, 1.0]], ['2, k, 17', [-0.106922, -1.01933, 1.0]], ['2, k, 18', [-0.062337, -1.39878, 1.0]], ['2, k, 19', [-0.0459288, -1.43813, 1.0]], ['2, k, 20', [-0.248868, -0.0914017, 1.0]], ['2, k, 21', [-0.541357, 0.29017, 1.0]], ['2, k, 22', [-0.581223, 0.24533, 1.0]], ['2, k, 23', [0.194389, 0.281429, 1.0]], ['2, k, 24', [0.109573, 0.259285, 1.0]]]
[['2, k, 0', [-0.231433, -0.603211, 1.0]], ['2, k, 1', [-0.242309, -0.307672, 1.0]], ['2, k, 2', [-0.25141, -0.0190662, 1.0]], ['2, k, 3', [-0.242011, 0.10615, 1.0]], ['2, k, 4', [-0.398868, -0.0809936, 1.0]], ['2, k, 5', [-0.493524, -0.0042333, 1.0]], ['2, k, 6', [-0.531081, 0.113212, 1.0]], ['2, k, 7', [-0.533653, 0.188157, 1.0]], ['2, k, 8', [-0.0938694, -0.0669796, 1.0]], ['2, k, 9', [0.0766191, 0.0162602, 1.0]], ['2, k, 10', [0.155793, 0.13488, 1.0]], ['2, k, 11', [0.179368, 0.18383, 1.0]], ['2, k, 12', [-0.306185, -0.59513, 1.0]], ['2, k, 13', [-0.355735, -0.998182, 1.0]], ['2, k, 14', [-0.378091, -1.40977, 1.0]], ['2, k, 15', [-0.369929, -1.4537, 1.0]], ['2, k, 16', [-0.150214, -0.594735, 1.0]], ['2, k, 17', [-0.106835, -1.02054, 1.0]], ['2, k, 18', [-0.0627425, -1.39911, 1.0]], ['2, k, 19', [-0.0452153, -1.43831, 1.0]], ['2, k, 20', [-0.249357, -0.0905804, 1.0]], ['2, k, 21', [-0.535269, 0.223046, 1.0]], ['2, k, 22', [-0.564894, 0.212562, 1.0]], ['2, k, 23', [0.183139, 0.199722, 1.0]], ['2, k, 24', [0.127169, 0.191563, 1.0]]]
