[['2, k, 0', [-0.151124, -0.746975, 1.0]], ['2, k, 1', [-0.151244, -0.46381, 1.0]], ['2, k, 2', [-0.150854, -0.184225, 1.0]], ['2, k, 3', [-0.145485, -0.0520872, 1.0]], ['2, k, 4', [-0.295108, -0.275533, 1.0]], ['2, k, 5', [-0.318173, -0.50187, 1.0]], ['2, k, 6', [-0.271097, -0.418892, 1.0]], ['2, k, 7', [-0.24675, -0.352241, 1.0]], ['2, k, 8', [0.0271621, -0.287912, 1.0]], ['2, k, 9', [0.131012, -0.385953, 1.0]], ['2, k, 10', [-0.0586858, -0.372979, 1.0]], ['2, k, 11', [-0.121794, -0.369091, 1.0]], ['2, k, 12', [-0.222866, -0.736836, 1.0]], ['2, k, 13', [-0.339822, -1.0122, 1.0]], ['2, k, 14', [-0.227978, -1.28199, 1.0]], ['2, k, 15', [-0.22902, -1.13999, 1.0]], ['2, k, 16', [-0.0763993, -0.742291, 1.0]], ['2, k, 17', [0.0662088, -0.966768, 1.0]], ['2, k, 18', [-0.0366225, -1.2411, 1.0]], ['2, k, 19', [-0.0592461, -1.28231, 1.0]], ['2, k, 20', [-0.151046, -0.253718, 1.0]], ['2, k, 21', [-0.231784, -0.349751, 1.0]], ['2, k, 22', [-0.275072, -0.350606, 1.0]], ['2, k, 23', [-0.121421, -0.367958, 1.0]], ['2, k, 24', [-0.120933, -0.36648, 1.0]]]
[['2, k, 0', [-0.131975, -0.881662, 1.0]], ['2, k, 1', [-0.139285, -0.617805, 1.0]], ['2, k, 2', [-0.145603, -0.35462, 1.0]], ['2, k, 3', [-0.157657, -0.214834, 1.0]], ['2, k, 4', [-0.319336, -0.459664, 1.0]], ['2, k, 5', [-0.454896, -0.586405, 1.0]], ['2, k, 6', [-0.508977, -0.594574, 1.0]], ['2, k, 7', [-0.513319, -0.610604, 1.0]], ['2, k, 8', [0.0371646, -0.452556, 1.0]], ['2, k, 9', [0.169583, -0.588438, 1.0]], ['2, k, 10', [0.140854, -0.655286, 1.0]], ['2, k, 11', [0.147479, -0.659609, 1.0]], ['2, k, 12', [-0.202318, -0.877771, 1.0]], ['2, k, 13', [-0.330702, -1.07604, 1.0]], ['2, k, 14', [-0.354592, -1.34604, 1.0]], ['2, k, 15', [-0.351328, -1.40749, 1.0]], ['2, k, 16', [-0.0592022, -0.869281, 1.0]], ['2, k, 17', [0.0842136, -1.0611, 1.0]], ['2, k, 18', [0.0606117, -1.33398, 1.0]], ['2, k, 19', [0.0606326, -1.39376, 1.0]], ['2, k, 20', [-0.144176, -0.420312, 1.0]], ['2, k, 21', [-0.534526, -0.60121, 1.0]], ['2, k, 22', [-0.458301, -0.614294, 1.0]], ['2, k, 23', [0.143528, -0.668454, 1.0]], ['2, k, 24', [0.0826224, -0.655774, 1.0]]]
[['2, k, 0', [-0.134979, -0.87284, 1.0]], ['2, k, 1', [-0.14237, -0.604115, 1.0]], ['2, k, 2', [-0.148688, -0.33634, 1.0]], ['2, k, 3', [-0.157437, -0.202615, 1.0]], ['2, k, 4', [-0.319864, -0.4437, 1.0]], ['2, k, 5', [-0.454724, -0.565329, 1.0]], ['2, k, 6', [-0.501237, -0.575485, 1.0]], ['2, k, 7', [-0.507253, -0.593583, 1.0]], ['2, k, 8', [0.0367619, -0.444224, 1.0]], ['2, k, 9', [0.172661, -0.576778, 1.0]], ['2, k, 10', [0.148028, -0.628981, 1.0]], ['2, k, 11', [0.141782, -0.64177, 1.0]], ['2, k, 12', [-0.206024, -0.866856, 1.0]], ['2, k, 13', [-0.325058, -1.07215, 1.0]], ['2, k, 14', [-0.348884, -1.33895, 1.0]], ['2, k, 15', [-0.346461, -1.40233, 1.0]], ['2, k, 16', [-0.0615362, -0.862491, 1.0]], ['2, k, 17', [0.0810236, -1.05721, 1.0]], ['2, k, 18', [0.0569556, -1.33003, 1.0]], ['2, k, 19', [0.0563215, -1.38971, 1.0]], ['2, k, 20', [-0.147259, -0.403126, 1.0]], ['2, k, 21', [-0.525068, -0.603901, 1.0]], ['2, k, 22', [-0.440874, -0.598926, 1.0]], ['2, k, 23', [0.129427, -0.645038, 1.0]], ['2, k, 24', [0.0865914, -0.642048, 1.0]]]
[['2, k, 0', [-0.137993, -0.860491, 1.0]], ['2, k, 1', [-0.144681, -0.590663, 1.0]], ['2, k, 2', [-0.150836, -0.32015, 1.0]], ['2, k, 3', [-0.157041, -0.187019, 1.0]], ['2, k, 4', [-0.322421, -0.436937, 1.0]], ['2, k, 5', [-0.453209, -0.555806, 1.0]], ['2, k, 6', [-0.5037, -0.554364, 1.0]], ['2, k, 7', [-0.512131, -0.572227, 1.0]], ['2, k, 8', [0.0312896, -0.427547, 1.0]], ['2, k, 9', [0.161539, -0.549807, 1.0]], ['2, k, 10', [0.150623, -0.602387, 1.0]], ['2, k, 11', [0.15042, -0.620393, 1.0]], ['2, k, 12', [-0.209467, -0.855797, 1.0]], ['2, k, 13', [-0.323667, -1.07248, 1.0]], ['2, k, 14', [-0.316261, -1.34471, 1.0]], ['2, k, 15', [-0.306916, -1.4046, 1.0]], ['2, k, 16', [-0.0639376, -0.849243, 1.0]], ['2, k, 17', [0.0605434, -1.09104, 1.0]], ['2, k, 18', [0.0272152, -1.35627, 1.0]], ['2, k, 19', [0.0250189, -1.41978, 1.0]], ['2, k, 20', [-0.149412, -0.387782, 1.0]], ['2, k, 21', [-0.537511, -0.581459, 1.0]], ['2, k, 22', [-0.46359, -0.577004, 1.0]], ['2, k, 23', [0.149592, -0.627554, 1.0]], ['2, k, 24', [0.0951999, -0.616659, 1.0]]]
[['2, k, 0', [-0.138389, -0.850409, 1.0]], ['2, k, 1', [-0.144735, -0.577559, 1.0]], ['2, k, 2', [-0.150411, -0.304563, 1.0]], ['2, k, 3', [-0.155602, -0.166405, 1.0]], ['2, k, 4', [-0.323886, -0.423673, 1.0]], ['2, k, 5', [-0.45925, -0.539846, 1.0]], ['2, k, 6', [-0.49859, -0.54866, 1.0]], ['2, k, 7', [-0.5046, -0.552563, 1.0]], ['2, k, 8', [0.0327272, -0.416548, 1.0]], ['2, k, 9', [0.168944, -0.536542, 1.0]], ['2, k, 10', [0.133228, -0.588887, 1.0]], ['2, k, 11', [0.136271, -0.599374, 1.0]], ['2, k, 12', [-0.20934, -0.844541, 1.0]], ['2, k, 13', [-0.30573, -1.0998, 1.0]], ['2, k, 14', [-0.312229, -1.36414, 1.0]], ['2, k, 15', [-0.319026, -1.26205, 1.0]], ['2, k, 16', [-0.0647958, -0.840473, 1.0]], ['2, k, 17', [0.0829512, -1.05963, 1.0]], ['2, k, 18', [0.0532477, -1.33483, 1.0]], ['2, k, 19', [0.0520117, -1.3915, 1.0]], ['2, k, 20', [-0.149116, -0.372687, 1.0]], ['2, k, 21', [-0.531646, -0.570173, 1.0]], ['2, k, 22', [-0.445281, -0.557238, 1.0]], ['2, k, 23', [0.0847907, -0.602797, 1.0]], ['2, k, 24', [0.066242, -0.593339, 1.0]]]
[['2, k, 0', [-0.136679, -0.840155, 1.0]], ['2, k, 1', [-0.142467, -0.563909, 1.0]], ['2, k, 2', [-0.14746, -0.288062, 1.0]], ['2, k, 3', [-0.156614, -0.151657, 1.0]], ['2, k, 4', [-0.324273, -0.401856, 1.0]], ['2, k, 5', [-0.446677, -0.520142, 1.0]], ['2, k, 6', [-0.488574, -0.506139, 1.0]], ['2, k, 7', [-0.499952, -0.528291, 1.0]], ['2, k, 8', [0.0327961, -0.416482, 1.0]], ['2, k, 9', [0.170904, -0.52585, 1.0]], ['2, k, 10', [0.146082, -0.578864, 1.0]], ['2, k, 11', [0.149507, -0.579281, 1.0]], ['2, k, 12', [-0.207961, -0.834373, 1.0]], ['2, k, 13', [-0.304169, -1.09444, 1.0]], ['2, k, 14', [-0.306122, -1.35427, 1.0]], ['2, k, 15', [-0.321766, -1.25141, 1.0]], ['2, k, 16', [-0.0628316, -0.830368, 1.0]], ['2, k, 17', [0.0564383, -1.08311, 1.0]], ['2, k, 18', [0.0297546, -1.34571, 1.0]], ['2, k, 19', [0.0260134, -1.41131, 1.0]], ['2, k, 20', [-0.146336, -0.356839, 1.0]], ['2, k, 21', [-0.53525, -0.544286, 1.0]], ['2, k, 22', [-0.444926, -0.533728, 1.0]], ['2, k, 23', [0.116465, -0.585573, 1.0]], ['2, k, 24', [0.0766272, -0.587134, 1.0]]]
[['2, k, 0', [-0.136259, -0.82583, 1.0]], ['2, k, 1', [-0.145031, -0.548301, 1.0]], ['2, k, 2', [-0.153454, -0.271943, 1.0]], ['2, k, 3', [-0.156891, -0.139686, 1.0]], ['2, k, 4', [-0.324654, -0.386927, 1.0]], ['2, k, 5', [-0.44633, -0.504721, 1.0]], ['2, k, 6', [-0.472606, -0.508351, 1.0]], ['2, k, 7', [-0.495927, -0.505908, 1.0]], ['2, k, 8', [0.0320494, -0.374608, 1.0]], ['2, k, 9', [0.162353, -0.509355, 1.0]], ['2, k, 10', [0.152401, -0.543307, 1.0]], ['2, k, 11', [0.153502, -0.558017, 1.0]], ['2, k, 12', [-0.206749, -0.820051, 1.0]], ['2, k, 13', [-0.303865, -1.08626, 1.0]], ['2, k, 14', [-0.298994, -1.34554, 1.0]], ['2, k, 15', [-0.311922, -1.22159, 1.0]], ['2, k, 16', [-0.0632055, -0.816188, 1.0]], ['2, k, 17', [0.051623, -1.075, 1.0]], ['2, k, 18', [0.035236, -1.33484, 1.0]], ['2, k, 19', [0.0386754, -1.40339, 1.0]], ['2, k, 20', [-0.151422, -0.340821, 1.0]], ['2, k, 21', [-0.509033, -0.51307, 1.0]], ['2, k, 22', [-0.43394, -0.511661, 1.0]], ['2, k, 23', [0.147249, -0.561485, 1.0]], ['2, k, 24', [0.0888452, -0.548503, 1.0]]]
[['2, k, 0', [-0.139996, -0.810387, 1.0]], ['2, k, 1', [-0.148057, -0.532087, 1.0]], ['2, k, 2', [-0.155582, -0.255451, 1.0]], ['2, k, 3', [-0.157758, -0.118822, 1.0]], ['2, k, 4', [-0.323313, -0.354762, 1.0]], ['2, k, 5', [-0.458264, -0.477636, 1.0]], ['2, k, 6', [-0.48131, -0.468036, 1.0]], ['2, k, 7', [-0.496288, -0.482703, 1.0]], ['2, k, 8', [0.0314655, -0.364225, 1.0]], ['2, k, 9', [0.167835, -0.500485, 1.0]], ['2, k, 10', [0.124788, -0.54675, 1.0]], ['2, k, 11', [0.143338, -0.537118, 1.0]], ['2, k, 12', [-0.209504, -0.804363, 1.0]], ['2, k, 13', [-0.296361, -1.10807, 1.0]], ['2, k, 14', [-0.305607, -1.34727, 1.0]], ['2, k, 15', [-0.283255, -1.2309, 1.0]], ['2, k, 16', [-0.0678625, -0.801332, 1.0]], ['2, k, 17', [0.0473677, -1.06958, 1.0]], ['2, k, 18', [0.0357217, -1.32518, 1.0]], ['2, k, 19', [0.0392398, -1.39711, 1.0]], ['2, k, 20', [-0.153806, -0.324362, 1.0]], ['2, k, 21', [-0.521394, -0.50631, 1.0]], ['2, k, 22', [-0.43009, -0.487652, 1.0]], ['2, k, 23', [0.0809907, -0.538822, 1.0]], ['2, k, 24', [0.0765759, -0.532859, 1.0]]]
[['2, k, 0', [-0.142413, -0.798514, 1.0]], ['2, k, 1', [-0.150688, -0.51895, 1.0]], ['2, k, 2', [-0.158416, -0.241198, 1.0]], ['2, k, 3', [-0.158039, -0.103873, 1.0]], ['2, k, 4', [-0.325228, -0.344467, 1.0]], ['2, k, 5', [-0.446888, -0.456814, 1.0]], ['2, k, 6', [-0.481454, -0.451491, 1.0]], ['2, k, 7', [-0.494674, -0.459055, 1.0]], ['2, k, 8', [0.0308416, -0.35426, 1.0]], ['2, k, 9', [0.165282, -0.493239, 1.0]], ['2, k, 10', [0.134551, -0.534386, 1.0]], ['2, k, 11', [0.151429, -0.519811, 1.0]], ['2, k, 12', [-0.212893, -0.791605, 1.0]], ['2, k, 13', [-0.308681, -1.06204, 1.0]], ['2, k, 14', [-0.304486, -1.32126, 1.0]], ['2, k, 15', [-0.278348, -1.19873, 1.0]], ['2, k, 16', [-0.0693648, -0.790499, 1.0]], ['2, k, 17', [0.0463212, -1.06603, 1.0]], ['2, k, 18', [0.0360698, -1.321, 1.0]], ['2, k, 19', [0.043757, -1.40053, 1.0]], ['2, k, 20', [-0.156594, -0.310377, 1.0]], ['2, k, 21', [-0.485252, -0.465294, 1.0]], ['2, k, 22', [-0.431027, -0.465372, 1.0]], ['2, k, 23', [0.112859, -0.52249, 1.0]], ['2, k, 24', [0.0823378, -0.516511, 1.0]]]
[['2, k, 0', [-0.140152, -0.789056, 1.0]], ['2, k, 1', [-0.149847, -0.506149, 1.0]], ['2, k, 2', [-0.159228, -0.220898, 1.0]], ['2, k, 3', [-0.1592, -0.0876571, 1.0]], ['2, k, 4', [-0.326631, -0.333621, 1.0]], ['2, k, 5', [-0.440046, -0.448243, 1.0]], ['2, k, 6', [-0.467088, -0.443425, 1.0]], ['2, k, 7', [-0.484504, -0.436016, 1.0]], ['2, k, 8', [0.0309801, -0.345463, 1.0]], ['2, k, 9', [0.158802, -0.483085, 1.0]], ['2, k, 10', [0.14467, -0.520864, 1.0]], ['2, k, 11', [0.154975, -0.502882, 1.0]], ['2, k, 12', [-0.211204, -0.783714, 1.0]], ['2, k, 13', [-0.307474, -1.05743, 1.0]], ['2, k, 14', [-0.285286, -1.30211, 1.0]], ['2, k, 15', [-0.263914, -1.17412, 1.0]], ['2, k, 16', [-0.0664752, -0.779576, 1.0]], ['2, k, 17', [0.0810609, -1.02073, 1.0]], ['2, k, 18', [0.104595, -1.40157, 1.0]], ['2, k, 19', [0.114426, -1.45131, 1.0]], ['2, k, 20', [-0.156905, -0.29227, 1.0]], ['2, k, 21', [-0.509085, -0.441081, 1.0]], ['2, k, 22', [-0.413302, -0.445163, 1.0]], ['2, k, 23', [0.155094, -0.508966, 1.0]], ['2, k, 24', [0.0886869, -0.495226, 1.0]]]
[['2, k, 0', [-0.139335, -0.775418, 1.0]], ['2, k, 1', [-0.149496, -0.49051, 1.0]], ['2, k, 2', [-0.159172, -0.207371, 1.0]], ['2, k, 3', [-0.162012, -0.0698169, 1.0]], ['2, k, 4', [-0.327177, -0.320565, 1.0]], ['2, k, 5', [-0.44466, -0.430604, 1.0]], ['2, k, 6', [-0.474169, -0.39723, 1.0]], ['2, k, 7', [-0.486405, -0.415574, 1.0]], ['2, k, 8', [0.0290782, -0.32704, 1.0]], ['2, k, 9', [0.166244, -0.432698, 1.0]], ['2, k, 10', [0.15249, -0.474965, 1.0]], ['2, k, 11', [0.151439, -0.484494, 1.0]], ['2, k, 12', [-0.211178, -0.767635, 1.0]], ['2, k, 13', [-0.313596, -1.04088, 1.0]], ['2, k, 14', [-0.34264, -1.32613, 1.0]], ['2, k, 15', [-0.310622, -1.19571, 1.0]], ['2, k, 16', [-0.0650172, -0.768454, 1.0]], ['2, k, 17', [0.104469, -0.99614, 1.0]], ['2, k, 18', [0.124701, -1.37776, 1.0]], ['2, k, 19', [0.135274, -1.4269, 1.0]], ['2, k, 20', [-0.156831, -0.277812, 1.0]], ['2, k, 21', [-0.49479, -0.422346, 1.0]], ['2, k, 22', [-0.425735, -0.42497, 1.0]], ['2, k, 23', [0.124767, -0.487079, 1.0]], ['2, k, 24', [0.077256, -0.474971, 1.0]]]
[['2, k, 0', [-0.139262, -0.766208, 1.0]], ['2, k, 1', [-0.150269, -0.480617, 1.0]], ['2, k, 2', [-0.160948, -0.19507, 1.0]], ['2, k, 3', [-0.161612, -0.0576888, 1.0]], ['2, k, 4', [-0.327301, -0.30767, 1.0]], ['2, k, 5', [-0.446025, -0.412373, 1.0]], ['2, k, 6', [-0.406939, -0.410507, 1.0]], ['2, k, 7', [-0.463646, -0.400438, 1.0]], ['2, k, 8', [0.028534, -0.315471, 1.0]], ['2, k, 9', [0.159801, -0.428496, 1.0]], ['2, k, 10', [0.169721, -0.456847, 1.0]], ['2, k, 11', [0.154391, -0.467208, 1.0]], ['2, k, 12', [-0.211904, -0.756995, 1.0]], ['2, k, 13', [-0.310861, -1.03542, 1.0]], ['2, k, 14', [-0.0464514, -1.02449, 1.0]], ['2, k, 15', [-0.155375, -0.984106, 1.0]], ['2, k, 16', [-0.0641386, -0.760741, 1.0]], ['2, k, 17', [0.0530948, -1.04318, 1.0]], ['2, k, 18', [0.034799, -1.28533, 1.0]], ['2, k, 19', [0.0380771, -1.35458, 1.0]], ['2, k, 20', [-0.158336, -0.266278, 1.0]], ['2, k, 21', [-0.489244, -0.40399, 1.0]], ['2, k, 22', [-0.451403, -0.417996, 1.0]], ['2, k, 23', [0.164888, -0.475361, 1.0]], ['2, k, 24', [0.0978629, -0.463339, 1.0]]]
[['2, k, 0', [-0.140214, -0.751229, 1.0]], ['2, k, 1', [-0.150775, -0.469753, 1.0]], ['2, k, 2', [-0.161245, -0.181772, 1.0]], ['2, k, 3', [-0.162998, -0.0475478, 1.0]], ['2, k, 4', [-0.328858, -0.295868, 1.0]], ['2, k, 5', [-0.450378, -0.396769, 1.0]], ['2, k, 6', [-0.406375, -0.402643, 1.0]], ['2, k, 7', [-0.462233, -0.382874, 1.0]], ['2, k, 8', [0.0280553, -0.310363, 1.0]], ['2, k, 9', [0.16065, -0.421669, 1.0]], ['2, k, 10', [0.131973, -0.45511, 1.0]], ['2, k, 11', [0.150045, -0.451347, 1.0]], ['2, k, 12', [-0.215317, -0.742514, 1.0]], ['2, k, 13', [-0.304981, -1.03683, 1.0]], ['2, k, 14', [-0.041141, -1.03511, 1.0]], ['2, k, 15', [-0.146674, -0.990054, 1.0]], ['2, k, 16', [-0.0626028, -0.7457, 1.0]], ['2, k, 17', [0.0455932, -1.0385, 1.0]], ['2, k, 18', [0.0576554, -1.31855, 1.0]], ['2, k, 19', [0.0687672, -1.3697, 1.0]], ['2, k, 20', [-0.158705, -0.254313, 1.0]], ['2, k, 21', [-0.482131, -0.396047, 1.0]], ['2, k, 22', [-0.396891, -0.391817, 1.0]], ['2, k, 23', [0.117655, -0.453847, 1.0]], ['2, k, 24', [0.0607092, -0.442695, 1.0]]]
[['2, k, 0', [-0.137009, -0.730369, 1.0]], ['2, k, 1', [-0.149692, -0.45344, 1.0]], ['2, k, 2', [-0.161047, -0.172001, 1.0]], ['2, k, 3', [-0.162294, -0.0385686, 1.0]], ['2, k, 4', [-0.327398, -0.286147, 1.0]], ['2, k, 5', [-0.449598, -0.386092, 1.0]], ['2, k, 6', [-0.431847, -0.417815, 1.0]], ['2, k, 7', [-0.468491, -0.364727, 1.0]], ['2, k, 8', [0.0293398, -0.297557, 1.0]], ['2, k, 9', [0.15365, -0.418132, 1.0]], ['2, k, 10', [0.171192, -0.413777, 1.0]], ['2, k, 11', [0.155613, -0.43683, 1.0]], ['2, k, 12', [-0.210332, -0.727132, 1.0]], ['2, k, 13', [-0.261732, -1.03612, 1.0]], ['2, k, 14', [-0.532918, -1.04847, 1.0]], ['2, k, 15', [-0.41647, -1.00382, 1.0]], ['2, k, 16', [-0.0611811, -0.718933, 1.0]], ['2, k, 17', [-0.00657913, -1.02777, 1.0]], ['2, k, 18', [0.0245687, -1.22716, 1.0]], ['2, k, 19', [0.0373358, -1.3369, 1.0]], ['2, k, 20', [-0.158364, -0.243423, 1.0]], ['2, k, 21', [-0.48657, -0.362987, 1.0]], ['2, k, 22', [-0.405376, -0.372247, 1.0]], ['2, k, 23', [0.126299, -0.442175, 1.0]], ['2, k, 24', [0.0945029, -0.432901, 1.0]]]
[['2, k, 0', [-0.137516, -0.726622, 1.0]], ['2, k, 1', [-0.150201, -0.447782, 1.0]], ['2, k, 2', [-0.161886, -0.166241, 1.0]], ['2, k, 3', [-0.161547, -0.0324187, 1.0]], ['2, k, 4', [-0.328089, -0.276428, 1.0]], ['2, k, 5', [-0.447139, -0.382363, 1.0]], ['2, k, 6', [-0.462409, -0.371952, 1.0]], ['2, k, 7', [-0.479092, -0.346426, 1.0]], ['2, k, 8', [0.0294291, -0.289757, 1.0]], ['2, k, 9', [0.178315, -0.376263, 1.0]], ['2, k, 10', [0.172987, -0.405445, 1.0]], ['2, k, 11', [0.159252, -0.421654, 1.0]], ['2, k, 12', [-0.210553, -0.722686, 1.0]], ['2, k, 13', [-0.275158, -1.02881, 1.0]], ['2, k, 14', [-0.475635, -1.20568, 1.0]], ['2, k, 15', [-0.393974, -1.10552, 1.0]], ['2, k, 16', [-0.0618224, -0.716251, 1.0]], ['2, k, 17', [-0.0273113, -1.02725, 1.0]], ['2, k, 18', [-0.0750346, -1.25918, 1.0]], ['2, k, 19', [-0.0573807, -1.33802, 1.0]], ['2, k, 20', [-0.159081, -0.237236, 1.0]], ['2, k, 21', [-0.481694, -0.351015, 1.0]], ['2, k, 22', [-0.409263, -0.354224, 1.0]], ['2, k, 23', [0.178337, -0.438126, 1.0]], ['2, k, 24', [0.105645, -0.419068, 1.0]]]
[['2, k, 0', [-0.137187, -0.723751, 1.0]], ['2, k, 1', [-0.149385, -0.443141, 1.0]], ['2, k, 2', [-0.160256, -0.160255, 1.0]], ['2, k, 3', [-0.162064, -0.0261897, 1.0]], ['2, k, 4', [-0.328502, -0.2739, 1.0]], ['2, k, 5', [-0.467453, -0.352255, 1.0]], ['2, k, 6', [-0.434911, -0.390252, 1.0]], ['2, k, 7', [-0.46326, -0.333713, 1.0]], ['2, k, 8', [0.0292514, -0.289703, 1.0]], ['2, k, 9', [0.172498, -0.386088, 1.0]], ['2, k, 10', [0.173976, -0.401718, 1.0]], ['2, k, 11', [0.163122, -0.407801, 1.0]], ['2, k, 12', [-0.209398, -0.719301, 1.0]], ['2, k, 13', [-0.273303, -1.02509, 1.0]], ['2, k, 14', [-0.465527, -1.22273, 1.0]], ['2, k, 15', [-0.388561, -1.11583, 1.0]], ['2, k, 16', [-0.0620728, -0.714031, 1.0]], ['2, k, 17', [-0.0423257, -1.02596, 1.0]], ['2, k, 18', [-0.0698087, -1.29078, 1.0]], ['2, k, 19', [-0.0378226, -1.3643, 1.0]], ['2, k, 20', [-0.157681, -0.231171, 1.0]], ['2, k, 21', [-0.49327, -0.337802, 1.0]], ['2, k, 22', [-0.472369, -0.360946, 1.0]], ['2, k, 23', [0.156246, -0.416657, 1.0]], ['2, k, 24', [0.109223, -0.404453, 1.0]]]
[['2, k, 0', [-0.137515, -0.714854, 1.0]], ['2, k, 1', [-0.148943, -0.435967, 1.0]], ['2, k, 2', [-0.159372, -0.155308, 1.0]], ['2, k, 3', [-0.161524, -0.0187532, 1.0]], ['2, k, 4', [-0.332243, -0.263622, 1.0]], ['2, k, 5', [-0.457412, -0.359436, 1.0]], ['2, k, 6', [-0.473507, -0.31577, 1.0]], ['2, k, 7', [-0.476443, -0.317171, 1.0]], ['2, k, 8', [0.0274562, -0.278225, 1.0]], ['2, k, 9', [0.165569, -0.383004, 1.0]], ['2, k, 10', [0.135431, -0.448688, 1.0]], ['2, k, 11', [0.156471, -0.393733, 1.0]], ['2, k, 12', [-0.209281, -0.711728, 1.0]], ['2, k, 13', [-0.270225, -1.01736, 1.0]], ['2, k, 14', [-0.458705, -1.22297, 1.0]], ['2, k, 15', [-0.38315, -1.11412, 1.0]], ['2, k, 16', [-0.0630112, -0.704319, 1.0]], ['2, k, 17', [-0.0433484, -1.0155, 1.0]], ['2, k, 18', [-0.0699847, -1.28928, 1.0]], ['2, k, 19', [-0.0718243, -1.36792, 1.0]], ['2, k, 20', [-0.156916, -0.225598, 1.0]], ['2, k, 21', [-0.489614, -0.314087, 1.0]], ['2, k, 22', [-0.414004, -0.327305, 1.0]], ['2, k, 23', [0.170537, -0.403159, 1.0]], ['2, k, 24', [0.0863359, -0.390558, 1.0]]]
[['2, k, 0', [-0.137417, -0.707969, 1.0]], ['2, k, 1', [-0.149171, -0.430629, 1.0]], ['2, k, 2', [-0.160049, -0.151674, 1.0]], ['2, k, 3', [-0.160725, -0.013461, 1.0]], ['2, k, 4', [-0.332098, -0.262594, 1.0]], ['2, k, 5', [-0.446708, -0.38021, 1.0]], ['2, k, 6', [-0.436964, -0.366956, 1.0]], ['2, k, 7', [-0.470689, -0.303822, 1.0]], ['2, k, 8', [0.0280204, -0.277203, 1.0]], ['2, k, 9', [0.165358, -0.383014, 1.0]], ['2, k, 10', [0.176386, -0.383948, 1.0]], ['2, k, 11', [0.164697, -0.381498, 1.0]], ['2, k, 12', [-0.208302, -0.703211, 1.0]], ['2, k, 13', [-0.266754, -1.0082, 1.0]], ['2, k, 14', [-0.460997, -1.21111, 1.0]], ['2, k, 15', [-0.382817, -1.1038, 1.0]], ['2, k, 16', [-0.0636217, -0.698948, 1.0]], ['2, k, 17', [-0.053197, -1.00984, 1.0]], ['2, k, 18', [-0.0700204, -1.28929, 1.0]], ['2, k, 19', [-0.0518323, -1.36997, 1.0]], ['2, k, 20', [-0.157447, -0.221468, 1.0]], ['2, k, 21', [-0.476855, -0.30442, 1.0]], ['2, k, 22', [-0.400421, -0.315222, 1.0]], ['2, k, 23', [0.177966, -0.392908, 1.0]], ['2, k, 24', [0.113518, -0.379785, 1.0]]]
[['2, k, 0', [-0.137224, -0.706057, 1.0]], ['2, k, 1', [-0.148855, -0.428094, 1.0]], ['2, k, 2', [-0.15946, -0.148592, 1.0]], ['2, k, 3', [-0.161997, -0.0109114, 1.0]], ['2, k, 4', [-0.331014, -0.259214, 1.0]], ['2, k, 5', [-0.439389, -0.387096, 1.0]], ['2, k, 6', [-0.436749, -0.366841, 1.0]], ['2, k, 7', [-0.468426, -0.291479, 1.0]], ['2, k, 8', [0.0279413, -0.272988, 1.0]], ['2, k, 9', [0.166494, -0.377106, 1.0]], ['2, k, 10', [0.147468, -0.431594, 1.0]], ['2, k, 11', [0.157379, -0.370932, 1.0]], ['2, k, 12', [-0.208187, -0.702169, 1.0]], ['2, k, 13', [-0.265988, -1.00677, 1.0]], ['2, k, 14', [-0.457174, -1.21396, 1.0]], ['2, k, 15', [-0.380052, -1.10555, 1.0]], ['2, k, 16', [-0.0634193, -0.696107, 1.0]], ['2, k, 17', [-0.0562626, -1.00672, 1.0]], ['2, k, 18', [-0.0710342, -1.28718, 1.0]], ['2, k, 19', [-0.0415114, -1.37157, 1.0]], ['2, k, 20', [-0.15694, -0.218386, 1.0]], ['2, k, 21', [-0.478564, -0.293023, 1.0]], ['2, k, 22', [-0.406677, -0.300616, 1.0]], ['2, k, 23', [0.17846, -0.382251, 1.0]], ['2, k, 24', [0.0954642, -0.368052, 1.0]]]
[['2, k, 0', [-0.136425, -0.702873, 1.0]], ['2, k, 1', [-0.148807, -0.426142, 1.0]], ['2, k, 2', [-0.16032, -0.146607, 1.0]], ['2, k, 3', [-0.161476, -0.00960368, 1.0]], ['2, k, 4', [-0.331031, -0.257429, 1.0]], ['2, k, 5', [-0.438284, -0.386271, 1.0]], ['2, k, 6', [-0.436212, -0.362094, 1.0]], ['2, k, 7', [-0.465469, -0.280409, 1.0]], ['2, k, 8', [0.0234785, -0.269516, 1.0]], ['2, k, 9', [0.147738, -0.390373, 1.0]], ['2, k, 10', [0.169132, -0.367926, 1.0]], ['2, k, 11', [0.161546, -0.36204, 1.0]], ['2, k, 12', [-0.207418, -0.698402, 1.0]], ['2, k, 13', [-0.263637, -1.00211, 1.0]], ['2, k, 14', [-0.46056, -1.20513, 1.0]], ['2, k, 15', [-0.380558, -1.09887, 1.0]], ['2, k, 16', [-0.0627034, -0.693677, 1.0]], ['2, k, 17', [-0.0628139, -1.00359, 1.0]], ['2, k, 18', [-0.0713199, -1.28596, 1.0]], ['2, k, 19', [-0.0785478, -1.36756, 1.0]], ['2, k, 20', [-0.157467, -0.216196, 1.0]], ['2, k, 21', [-0.492653, -0.28109, 1.0]], ['2, k, 22', [-0.444353, -0.294148, 1.0]], ['2, k, 23', [0.1791, -0.378201, 1.0]], ['2, k, 24', [0.104123, -0.360182, 1.0]]]
