[['2, k, 0', [0.04409565, 0.01674226, 1.0]], ['2, k, 1', [0.04101397, 0.326719, 1.0]], ['2, k, 2', [0.03935456, 0.6229622, 1.0]], ['2, k, 3', [0.02466569, 0.7471285, 1.0]], ['2, k, 4', [-0.1195526, 0.5024073, 1.0]], ['2, k, 5', [-0.1653536, 0.2558371, 1.0]], ['2, k, 6', [-0.1454548, 0.03538229, 1.0]], ['2, k, 7', [-0.1270538, -0.03674633, 1.0]], ['2, k, 8', [0.2001964, 0.5343179, 1.0]], ['2, k, 9', [0.2570538, 0.2863731, 1.0]], ['2, k, 10', [0.2824628, 0.07812571, 1.0]], ['2, k, 11', [0.2854923, 0.03542393, 1.0]], ['2, k, 12', [-0.0296881, 0.01401929, 1.0]], ['2, k, 13', [-0.05098213, -0.3772196, 1.0]], ['2, k, 14', [-0.05435352, -0.6965316, 1.0]], ['2, k, 15', [-0.07179352, -0.7534164, 1.0]], ['2, k, 16', [0.1162384, 0.01878793, 1.0]], ['2, k, 17', [0.1432752, -0.3894989, 1.0]], ['2, k, 18', [0.1928835, -0.6866869, 1.0]], ['2, k, 19', [0.2546402, -0.728295, 1.0]], ['2, k, 20', [0.03948135, 0.5508431, 1.0]], ['2, k, 21', [-0.1075574, -0.1086827, 1.0]], ['2, k, 22', [-0.1440589, -0.05375248, 1.0]], ['2, k, 23', [0.2953777, -0.04417173, 1.0]], ['2, k, 24', [0.3079942, 0.01318682, 1.0]]]
[['2, k, 0', [0.02621219, 0.03095796, 1.0]], ['2, k, 1', [0.02959658, 0.3382229, 1.0]], ['2, k, 2', [0.03290712, 0.6327094, 1.0]], ['2, k, 3', [0.01687783, 0.7517145, 1.0]], ['2, k, 4', [-0.1024552, 0.5309271, 1.0]], ['2, k, 5', [-0.2121809, 0.4856636, 1.0]], ['2, k, 6', [-0.3338345, 0.4857354, 1.0]], ['2, k, 7', [-0.366944, 0.5024677, 1.0]], ['2, k, 8', [0.201082, 0.5444651, 1.0]], ['2, k, 9', [0.2456001, 0.291089, 1.0]], ['2, k, 10', [0.2580951, 0.08114599, 1.0]], ['2, k, 11', [0.2663917, 0.03386346, 1.0]], ['2, k, 12', [-0.04575413, 0.0333017, 1.0]], ['2, k, 13', [-0.0643155, -0.3661636, 1.0]], ['2, k, 14', [-0.05665852, -0.7072911, 1.0]], ['2, k, 15', [-0.07755221, -0.7533876, 1.0]], ['2, k, 16', [0.09711883, 0.02767266, 1.0]], ['2, k, 17', [0.1337101, -0.3806124, 1.0]], ['2, k, 18', [0.2042726, -0.6875445, 1.0]], ['2, k, 19', [0.235974, -0.7347895, 1.0]], ['2, k, 20', [0.03206572, 0.5609705, 1.0]], ['2, k, 21', [-0.3952719, 0.5452411, 1.0]], ['2, k, 22', [-0.3048898, 0.4925049, 1.0]], ['2, k, 23', [0.2832159, -0.03475702, 1.0]], ['2, k, 24', [0.2995629, 0.01195027, 1.0]]]
[['2, k, 0', [0.02647358, 0.03292866, 1.0]], ['2, k, 1', [0.0300376, 0.339623, 1.0]], ['2, k, 2', [0.03339669, 0.633537, 1.0]], ['2, k, 3', [0.01724388, 0.7517966, 1.0]], ['2, k, 4', [-0.1018509, 0.537181, 1.0]], ['2, k, 5', [-0.2194547, 0.5016521, 1.0]], ['2, k, 6', [-0.3377648, 0.5385376, 1.0]], ['2, k, 7', [-0.3670304, 0.5652732, 1.0]], ['2, k, 8', [0.2017074, 0.5452065, 1.0]], ['2, k, 9', [0.2454356, 0.2907427, 1.0]], ['2, k, 10', [0.2581144, 0.08088064, 1.0]], ['2, k, 11', [0.2642365, 0.04005934, 1.0]], ['2, k, 12', [-0.0454382, 0.03544518, 1.0]], ['2, k, 13', [-0.0640249, -0.3655784, 1.0]], ['2, k, 14', [-0.05525731, -0.7052933, 1.0]], ['2, k, 15', [-0.07737148, -0.7521275, 1.0]], ['2, k, 16', [0.09732401, 0.02932434, 1.0]], ['2, k, 17', [0.1334922, -0.380417, 1.0]], ['2, k, 18', [0.2031947, -0.6858112, 1.0]], ['2, k, 19', [0.243202, -0.7356178, 1.0]], ['2, k, 20', [0.03256195, 0.5619379, 1.0]], ['2, k, 21', [-0.389742, 0.6084247, 1.0]], ['2, k, 22', [-0.3118448, 0.5861163, 1.0]], ['2, k, 23', [0.2885295, -0.03532188, 1.0]], ['2, k, 24', [0.3011001, 0.01209647, 1.0]]]
[['2, k, 0', [0.02651199, 0.03408242, 1.0]], ['2, k, 1', [0.03001745, 0.3406318, 1.0]], ['2, k, 2', [0.03331257, 0.6342968, 1.0]], ['2, k, 3', [0.01748245, 0.7518011, 1.0]], ['2, k, 4', [-0.1024599, 0.5399271, 1.0]], ['2, k, 5', [-0.225036, 0.5281056, 1.0]], ['2, k, 6', [-0.3391713, 0.5994424, 1.0]], ['2, k, 7', [-0.3633507, 0.6244468, 1.0]], ['2, k, 8', [0.2018249, 0.5454633, 1.0]], ['2, k, 9', [0.2453338, 0.2911752, 1.0]], ['2, k, 10', [0.2580108, 0.08136691, 1.0]], ['2, k, 11', [0.2648494, 0.03694529, 1.0]], ['2, k, 12', [-0.04550833, 0.03670362, 1.0]], ['2, k, 13', [-0.06350859, -0.3651949, 1.0]], ['2, k, 14', [-0.05528435, -0.7056075, 1.0]], ['2, k, 15', [-0.07823, -0.7522697, 1.0]], ['2, k, 16', [0.09746446, 0.03031364, 1.0]], ['2, k, 17', [0.1341177, -0.3792152, 1.0]], ['2, k, 18', [0.2019594, -0.685182, 1.0]], ['2, k, 19', [0.244086, -0.7357795, 1.0]], ['2, k, 20', [0.03249795, 0.5627673, 1.0]], ['2, k, 21', [-0.3777553, 0.672505, 1.0]], ['2, k, 22', [-0.3512258, 0.6773739, 1.0]], ['2, k, 23', [0.2806658, -0.03951425, 1.0]], ['2, k, 24', [0.3000947, 0.01153493, 1.0]]]
[['2, k, 0', [0.02669776, 0.03627762, 1.0]], ['2, k, 1', [0.02983931, 0.3421086, 1.0]], ['2, k, 2', [0.0328751, 0.6352106, 1.0]], ['2, k, 3', [0.01749696, 0.7516934, 1.0]], ['2, k, 4', [-0.1030034, 0.5482067, 1.0]], ['2, k, 5', [-0.240011, 0.6020868, 1.0]], ['2, k, 6', [-0.3459083, 0.6517385, 1.0]], ['2, k, 7', [-0.3536939, 0.6742236, 1.0]], ['2, k, 8', [0.201762, 0.5460064, 1.0]], ['2, k, 9', [0.2453532, 0.2912841, 1.0]], ['2, k, 10', [0.2581452, 0.08130244, 1.0]], ['2, k, 11', [0.2657377, 0.03487269, 1.0]], ['2, k, 12', [-0.04564298, 0.03865502, 1.0]], ['2, k, 13', [-0.06325894, -0.365342, 1.0]], ['2, k, 14', [-0.05527116, -0.7062086, 1.0]], ['2, k, 15', [-0.07774374, -0.7522213, 1.0]], ['2, k, 16', [0.09800731, 0.03267019, 1.0]], ['2, k, 17', [0.1356163, -0.3762878, 1.0]], ['2, k, 18', [0.2009555, -0.6853494, 1.0]], ['2, k, 19', [0.2449714, -0.7357225, 1.0]], ['2, k, 20', [0.03212456, 0.5638039, 1.0]], ['2, k, 21', [-0.3675151, 0.7135479, 1.0]], ['2, k, 22', [-0.3232446, 0.7178574, 1.0]], ['2, k, 23', [0.2868063, -0.03986594, 1.0]], ['2, k, 24', [0.3006332, 0.01233535, 1.0]]]
[['2, k, 0', [0.0268522, 0.03888099, 1.0]], ['2, k, 1', [0.02962861, 0.3431933, 1.0]], ['2, k, 2', [0.03253197, 0.6354532, 1.0]], ['2, k, 3', [0.01748338, 0.7516271, 1.0]], ['2, k, 4', [-0.1020815, 0.5586944, 1.0]], ['2, k, 5', [-0.2362675, 0.6206594, 1.0]], ['2, k, 6', [-0.3375728, 0.7007443, 1.0]], ['2, k, 7', [-0.3426657, 0.7054647, 1.0]], ['2, k, 8', [0.2013656, 0.5465878, 1.0]], ['2, k, 9', [0.2453305, 0.2913936, 1.0]], ['2, k, 10', [0.2581467, 0.08148555, 1.0]], ['2, k, 11', [0.2670397, 0.0333163, 1.0]], ['2, k, 12', [-0.04560126, 0.04159229, 1.0]], ['2, k, 13', [-0.06213095, -0.3637953, 1.0]], ['2, k, 14', [-0.05519101, -0.7063966, 1.0]], ['2, k, 15', [-0.07757369, -0.7521829, 1.0]], ['2, k, 16', [0.09825747, 0.03484253, 1.0]], ['2, k, 17', [0.1346131, -0.3756517, 1.0]], ['2, k, 18', [0.2134061, -0.6866471, 1.0]], ['2, k, 19', [0.2458534, -0.7364642, 1.0]], ['2, k, 20', [0.03181263, 0.5641906, 1.0]], ['2, k, 21', [-0.3635883, 0.7088881, 1.0]], ['2, k, 22', [-0.3486793, 0.7335158, 1.0]], ['2, k, 23', [0.288952, -0.0383585, 1.0]], ['2, k, 24', [0.299298, 0.01349915, 1.0]]]
[['2, k, 0', [0.02699465, 0.04054706, 1.0]], ['2, k, 1', [0.02903415, 0.3441128, 1.0]], ['2, k, 2', [0.03081891, 0.6358799, 1.0]], ['2, k, 3', [0.0174641, 0.7515897, 1.0]], ['2, k, 4', [-0.101931, 0.5611178, 1.0]], ['2, k, 5', [-0.2117472, 0.6499568, 1.0]], ['2, k, 6', [-0.304179, 0.7328979, 1.0]], ['2, k, 7', [-0.3259561, 0.7446417, 1.0]], ['2, k, 8', [0.1999434, 0.5467049, 1.0]], ['2, k, 9', [0.2453558, 0.2914117, 1.0]], ['2, k, 10', [0.2582826, 0.08149771, 1.0]], ['2, k, 11', [0.2675127, 0.03214999, 1.0]], ['2, k, 12', [-0.04572308, 0.0430056, 1.0]], ['2, k, 13', [-0.0616239, -0.361397, 1.0]], ['2, k, 14', [-0.0539972, -0.70284, 1.0]], ['2, k, 15', [-0.07562935, -0.7504493, 1.0]], ['2, k, 16', [0.09871282, 0.03671903, 1.0]], ['2, k, 17', [0.1351071, -0.3736683, 1.0]], ['2, k, 18', [0.20572, -0.6845362, 1.0]], ['2, k, 19', [0.2470236, -0.7361689, 1.0]], ['2, k, 20', [0.03048579, 0.5647614, 1.0]], ['2, k, 21', [-0.3412656, 0.7496454, 1.0]], ['2, k, 22', [-0.3297006, 0.7613595, 1.0]], ['2, k, 23', [0.2854443, -0.03733016, 1.0]], ['2, k, 24', [0.2993112, 0.0117163, 1.0]]]
[['2, k, 0', [0.02642851, 0.04207567, 1.0]], ['2, k, 1', [0.02782512, 0.3453241, 1.0]], ['2, k, 2', [0.02879401, 0.6365793, 1.0]], ['2, k, 3', [0.0170965, 0.7513351, 1.0]], ['2, k, 4', [-0.1027822, 0.5642648, 1.0]], ['2, k, 5', [-0.2097507, 0.6688284, 1.0]], ['2, k, 6', [-0.3056482, 0.8119013, 1.0]], ['2, k, 7', [-0.336541, 0.8595682, 1.0]], ['2, k, 8', [0.1980442, 0.5464296, 1.0]], ['2, k, 9', [0.2453411, 0.2915123, 1.0]], ['2, k, 10', [0.2582768, 0.0816016, 1.0]], ['2, k, 11', [0.2652922, 0.03774972, 1.0]], ['2, k, 12', [-0.04656518, 0.04460654, 1.0]], ['2, k, 13', [-0.0612979, -0.3611338, 1.0]], ['2, k, 14', [-0.04923493, -0.7003288, 1.0]], ['2, k, 15', [-0.07579152, -0.7493887, 1.0]], ['2, k, 16', [0.09839675, 0.03827053, 1.0]], ['2, k, 17', [0.13472, -0.3737074, 1.0]], ['2, k, 18', [0.2059039, -0.6862603, 1.0]], ['2, k, 19', [0.2480831, -0.7368425, 1.0]], ['2, k, 20', [0.02867702, 0.5656102, 1.0]], ['2, k, 21', [-0.3517734, 0.8638168, 1.0]], ['2, k, 22', [-0.3401156, 0.8745323, 1.0]], ['2, k, 23', [0.2852514, -0.03824361, 1.0]], ['2, k, 24', [0.3005351, 0.0126543, 1.0]]]
[['2, k, 0', [0.0257806, 0.04370369, 1.0]], ['2, k, 1', [0.02762143, 0.3453523, 1.0]], ['2, k, 2', [0.02864523, 0.6351593, 1.0]], ['2, k, 3', [0.01701275, 0.7511312, 1.0]], ['2, k, 4', [-0.1032968, 0.5673211, 1.0]], ['2, k, 5', [-0.2066301, 0.6947738, 1.0]], ['2, k, 6', [-0.2927954, 0.8400287, 1.0]], ['2, k, 7', [-0.3214413, 0.889351, 1.0]], ['2, k, 8', [0.195323, 0.5465307, 1.0]], ['2, k, 9', [0.2453094, 0.2917635, 1.0]], ['2, k, 10', [0.2584922, 0.0819866, 1.0]], ['2, k, 11', [0.2656945, 0.03464246, 1.0]], ['2, k, 12', [-0.04736215, 0.04621463, 1.0]], ['2, k, 13', [-0.06154675, -0.3594304, 1.0]], ['2, k, 14', [-0.04846123, -0.7006478, 1.0]], ['2, k, 15', [-0.07567151, -0.7492806, 1.0]], ['2, k, 16', [0.09791705, 0.03992268, 1.0]], ['2, k, 17', [0.1354969, -0.3720185, 1.0]], ['2, k, 18', [0.2121072, -0.6897464, 1.0]], ['2, k, 19', [0.2484765, -0.7369986, 1.0]], ['2, k, 20', [0.02850727, 0.5647808, 1.0]], ['2, k, 21', [-0.3367954, 0.8934846, 1.0]], ['2, k, 22', [-0.32531, 0.904052, 1.0]], ['2, k, 23', [0.2822665, -0.03946353, 1.0]], ['2, k, 24', [0.2890752, 0.009395595, 1.0]]]
[['2, k, 0', [0.02522328, 0.04480029, 1.0]], ['2, k, 1', [0.02744223, 0.3454225, 1.0]], ['2, k, 2', [0.02867799, 0.6342131, 1.0]], ['2, k, 3', [0.0172473, 0.7507128, 1.0]], ['2, k, 4', [-0.1014492, 0.5770749, 1.0]], ['2, k, 5', [-0.2030239, 0.718218, 1.0]], ['2, k, 6', [-0.2577098, 0.8918306, 1.0]], ['2, k, 7', [-0.2762233, 0.9510919, 1.0]], ['2, k, 8', [0.1923914, 0.546612, 1.0]], ['2, k, 9', [0.2452553, 0.2920145, 1.0]], ['2, k, 10', [0.2585714, 0.08221772, 1.0]], ['2, k, 11', [0.266404, 0.03494296, 1.0]], ['2, k, 12', [-0.04785155, 0.04705798, 1.0]], ['2, k, 13', [-0.06155807, -0.3585789, 1.0]], ['2, k, 14', [-0.05190336, -0.7114348, 1.0]], ['2, k, 15', [-0.07825946, -0.7560924, 1.0]], ['2, k, 16', [0.09726849, 0.04131012, 1.0]], ['2, k, 17', [0.1353108, -0.3720587, 1.0]], ['2, k, 18', [0.2121661, -0.6903319, 1.0]], ['2, k, 19', [0.2479416, -0.7367896, 1.0]], ['2, k, 20', [0.02846178, 0.5641814, 1.0]], ['2, k, 21', [-0.2919093, 0.9550133, 1.0]], ['2, k, 22', [-0.2808883, 0.9653078, 1.0]], ['2, k, 23', [0.2847765, -0.04044005, 1.0]], ['2, k, 24', [0.300724, 0.01329301, 1.0]]]
[['2, k, 0', [0.02472351, 0.04534047, 1.0]], ['2, k, 1', [0.02651098, 0.3449425, 1.0]], ['2, k, 2', [0.02723106, 0.6311682, 1.0]], ['2, k, 3', [0.01752538, 0.7504099, 1.0]], ['2, k, 4', [-0.1013683, 0.5758396, 1.0]], ['2, k, 5', [-0.1985078, 0.7415151, 1.0]], ['2, k, 6', [-0.239805, 0.9173501, 1.0]], ['2, k, 7', [-0.2546901, 0.9788121, 1.0]], ['2, k, 8', [0.1941486, 0.5452601, 1.0]], ['2, k, 9', [0.245615, 0.2923384, 1.0]], ['2, k, 10', [0.2585931, 0.0825314, 1.0]], ['2, k, 11', [0.2653743, 0.03593853, 1.0]], ['2, k, 12', [-0.04817528, 0.04747894, 1.0]], ['2, k, 13', [-0.06410888, -0.3515404, 1.0]], ['2, k, 14', [-0.05343444, -0.7092762, 1.0]], ['2, k, 15', [-0.07849874, -0.7551318, 1.0]], ['2, k, 16', [0.096588, 0.04184446, 1.0]], ['2, k, 17', [0.1346587, -0.3725878, 1.0]], ['2, k, 18', [0.2046, -0.6854945, 1.0]], ['2, k, 19', [0.2485399, -0.7375219, 1.0]], ['2, k, 20', [0.02712787, 0.5618399, 1.0]], ['2, k, 21', [-0.2705296, 0.9826567, 1.0]], ['2, k, 22', [-0.2597234, 0.9928539, 1.0]], ['2, k, 23', [0.2838953, -0.03999665, 1.0]], ['2, k, 24', [0.2918545, 0.01354363, 1.0]]]
[['2, k, 0', [0.02424838, 0.04550257, 1.0]], ['2, k, 1', [0.02564207, 0.3444667, 1.0]], ['2, k, 2', [0.02609733, 0.6295534, 1.0]], ['2, k, 3', [0.01659879, 0.7499276, 1.0]], ['2, k, 4', [-0.1007059, 0.5774537, 1.0]], ['2, k, 5', [-0.1854526, 0.7571762, 1.0]], ['2, k, 6', [-0.2171565, 0.944921, 1.0]], ['2, k, 7', [-0.2278757, 1.008628, 1.0]], ['2, k, 8', [0.1946531, 0.5448466, 1.0]], ['2, k, 9', [0.245929, 0.2924362, 1.0]], ['2, k, 10', [0.2586091, 0.08262756, 1.0]], ['2, k, 11', [0.2650231, 0.03544407, 1.0]], ['2, k, 12', [-0.04849427, 0.04773203, 1.0]], ['2, k, 13', [-0.0631536, -0.3527617, 1.0]], ['2, k, 14', [-0.05435045, -0.7100248, 1.0]], ['2, k, 15', [-0.07851347, -0.7543513, 1.0]], ['2, k, 16', [0.09572193, 0.04186667, 1.0]], ['2, k, 17', [0.134777, -0.3720672, 1.0]], ['2, k, 18', [0.2040611, -0.685195, 1.0]], ['2, k, 19', [0.2486695, -0.73769, 1.0]], ['2, k, 20', [0.02602809, 0.5604636, 1.0]], ['2, k, 21', [-0.2438985, 1.012402, 1.0]], ['2, k, 22', [-0.2333479, 1.02251, 1.0]], ['2, k, 23', [0.26341, -0.02368393, 1.0]], ['2, k, 24', [0.2665154, 0.008135743, 1.0]]]
[['2, k, 0', [0.02211292, 0.04724671, 1.0]], ['2, k, 1', [0.02485421, 0.3446225, 1.0]], ['2, k, 2', [0.02608425, 0.6289684, 1.0]], ['2, k, 3', [0.002006523, 0.7461219, 1.0]], ['2, k, 4', [-0.09898724, 0.5857659, 1.0]], ['2, k, 5', [-0.1799344, 0.7780188, 1.0]], ['2, k, 6', [-0.1989854, 0.9605947, 1.0]], ['2, k, 7', [-0.2059825, 1.023783, 1.0]], ['2, k, 8', [0.1951003, 0.544517, 1.0]], ['2, k, 9', [0.2464642, 0.2926697, 1.0]], ['2, k, 10', [0.2586816, 0.0828599, 1.0]], ['2, k, 11', [0.2660104, 0.03449551, 1.0]], ['2, k, 12', [-0.05049688, 0.05008229, 1.0]], ['2, k, 13', [-0.06309178, -0.3527457, 1.0]], ['2, k, 14', [-0.05468697, -0.7097486, 1.0]], ['2, k, 15', [-0.07826989, -0.7539758, 1.0]], ['2, k, 16', [0.0935296, 0.04289474, 1.0]], ['2, k, 17', [0.134226, -0.3727143, 1.0]], ['2, k, 18', [0.2032319, -0.6836424, 1.0]], ['2, k, 19', [0.2488145, -0.7376351, 1.0]], ['2, k, 20', [0.02585773, 0.5600152, 1.0]], ['2, k, 21', [-0.2221409, 1.027503, 1.0]], ['2, k, 22', [-0.2117763, 1.037541, 1.0]], ['2, k, 23', [0.2849934, -0.0395131, 1.0]], ['2, k, 24', [0.2553355, 0.005317241, 1.0]]]
[['2, k, 0', [0.02075731, 0.04794317, 1.0]], ['2, k, 1', [0.02385091, 0.3446616, 1.0]], ['2, k, 2', [0.02552532, 0.6285105, 1.0]], ['2, k, 3', [-0.009873178, 0.7449802, 1.0]], ['2, k, 4', [-0.09888222, 0.588661, 1.0]], ['2, k, 5', [-0.170891, 0.7991177, 1.0]], ['2, k, 6', [-0.1896169, 0.9744867, 1.0]], ['2, k, 7', [-0.1971514, 1.037421, 1.0]], ['2, k, 8', [0.195373, 0.5439281, 1.0]], ['2, k, 9', [0.2472287, 0.2930743, 1.0]], ['2, k, 10', [0.2587439, 0.08330987, 1.0]], ['2, k, 11', [0.2658347, 0.0352704, 1.0]], ['2, k, 12', [-0.05168422, 0.05111627, 1.0]], ['2, k, 13', [-0.06354005, -0.3523802, 1.0]], ['2, k, 14', [-0.05397771, -0.7092674, 1.0]], ['2, k, 15', [-0.07798432, -0.7533047, 1.0]], ['2, k, 16', [0.0916909, 0.04332283, 1.0]], ['2, k, 17', [0.1327858, -0.3738889, 1.0]], ['2, k, 18', [0.2006005, -0.6834387, 1.0]], ['2, k, 19', [0.2483594, -0.7366831, 1.0]], ['2, k, 20', [0.02519395, 0.5596373, 1.0]], ['2, k, 21', [-0.2133705, 1.041113, 1.0]], ['2, k, 22', [-0.2030915, 1.051118, 1.0]], ['2, k, 23', [0.2850445, -0.03897877, 1.0]], ['2, k, 24', [0.232811, 0.028725, 1.0]]]
[['2, k, 0', [0.0190088, 0.04891277, 1.0]], ['2, k, 1', [0.02338324, 0.3447871, 1.0]], ['2, k, 2', [0.02568381, 0.6282688, 1.0]], ['2, k, 3', [-0.01183692, 0.7452281, 1.0]], ['2, k, 4', [-0.0980801, 0.590499, 1.0]], ['2, k, 5', [-0.1615825, 0.8141267, 1.0]], ['2, k, 6', [-0.1599887, 1.022796, 1.0]], ['2, k, 7', [-0.1609831, 1.098273, 1.0]], ['2, k, 8', [0.1957297, 0.5434711, 1.0]], ['2, k, 9', [0.247488, 0.2932497, 1.0]], ['2, k, 10', [0.2589998, 0.08356224, 1.0]], ['2, k, 11', [0.2640695, 0.03750256, 1.0]], ['2, k, 12', [-0.05282767, 0.05221036, 1.0]], ['2, k, 13', [-0.06341657, -0.352936, 1.0]], ['2, k, 14', [-0.05413597, -0.7089489, 1.0]], ['2, k, 15', [-0.07889785, -0.7533485, 1.0]], ['2, k, 16', [0.08939269, 0.04397587, 1.0]], ['2, k, 17', [0.1341025, -0.3740382, 1.0]], ['2, k, 18', [0.1914135, -0.6780099, 1.0]], ['2, k, 19', [0.2436979, -0.7306923, 1.0]], ['2, k, 20', [0.02521935, 0.5594749, 1.0]], ['2, k, 21', [-0.1774536, 1.101939, 1.0]], ['2, k, 22', [-0.1675343, 1.111928, 1.0]], ['2, k, 23', [0.2855251, -0.04051624, 1.0]], ['2, k, 24', [0.2360166, -0.01642331, 1.0]]]
[['2, k, 0', [0.01743754, 0.04974582, 1.0]], ['2, k, 1', [0.02216178, 0.34554, 1.0]], ['2, k, 2', [0.02503624, 0.6290944, 1.0]], ['2, k, 3', [-0.0127145, 0.7465242, 1.0]], ['2, k, 4', [-0.09818684, 0.5965658, 1.0]], ['2, k, 5', [-0.1540639, 0.824144, 1.0]], ['2, k, 6', [-0.1599116, 1.023019, 1.0]], ['2, k, 7', [-0.1634841, 1.096374, 1.0]], ['2, k, 8', [0.1907173, 0.5403517, 1.0]], ['2, k, 9', [0.2484828, 0.2930574, 1.0]], ['2, k, 10', [0.2590666, 0.08381328, 1.0]], ['2, k, 11', [0.2650228, 0.03441831, 1.0]], ['2, k, 12', [-0.05368751, 0.05301374, 1.0]], ['2, k, 13', [-0.06389638, -0.3568073, 1.0]], ['2, k, 14', [-0.055055, -0.7072166, 1.0]], ['2, k, 15', [-0.07858838, -0.7530453, 1.0]], ['2, k, 16', [0.08712224, 0.04472449, 1.0]], ['2, k, 17', [0.1337846, -0.374674, 1.0]], ['2, k, 18', [0.1926113, -0.6847167, 1.0]], ['2, k, 19', [0.2455365, -0.7332024, 1.0]], ['2, k, 20', [0.02432637, 0.5602293, 1.0]], ['2, k, 21', [-0.1799381, 1.10003, 1.0]], ['2, k, 22', [-0.169423, 1.110451, 1.0]], ['2, k, 23', [0.2834961, -0.03573661, 1.0]], ['2, k, 24', [0.2313249, 0.02467581, 1.0]]]
[['2, k, 0', [0.01558845, 0.05033167, 1.0]], ['2, k, 1', [0.0215309, 0.3459727, 1.0]], ['2, k, 2', [0.02597748, 0.6295365, 1.0]], ['2, k, 3', [-0.01335355, 0.7491577, 1.0]], ['2, k, 4', [-0.09682346, 0.5984765, 1.0]], ['2, k, 5', [-0.1462868, 0.8357338, 1.0]], ['2, k, 6', [-0.129395, 1.038074, 1.0]], ['2, k, 7', [-0.1255482, 1.114364, 1.0]], ['2, k, 8', [0.1890491, 0.5400545, 1.0]], ['2, k, 9', [0.2493669, 0.2938341, 1.0]], ['2, k, 10', [0.2591671, 0.08490936, 1.0]], ['2, k, 11', [0.2663692, 0.03406131, 1.0]], ['2, k, 12', [-0.05555064, 0.05373033, 1.0]], ['2, k, 13', [-0.06470452, -0.3606307, 1.0]], ['2, k, 14', [-0.05795893, -0.7045549, 1.0]], ['2, k, 15', [-0.07962598, -0.7527539, 1.0]], ['2, k, 16', [0.08562404, 0.04510339, 1.0]], ['2, k, 17', [0.1342769, -0.374737, 1.0]], ['2, k, 18', [0.192002, -0.6856409, 1.0]], ['2, k, 19', [0.246297, -0.7331401, 1.0]], ['2, k, 20', [0.0247165, 0.5606512, 1.0]], ['2, k, 21', [-0.142222, 1.118028, 1.0]], ['2, k, 22', [-0.1325822, 1.128017, 1.0]], ['2, k, 23', [0.2846791, -0.03942845, 1.0]], ['2, k, 24', [0.2658806, -0.03986353, 1.0]]]
[['2, k, 0', [0.01287297, 0.051068, 1.0]], ['2, k, 1', [0.02074824, 0.3464702, 1.0]], ['2, k, 2', [0.02718058, 0.6300344, 1.0]], ['2, k, 3', [-0.01300655, 0.7518678, 1.0]], ['2, k, 4', [-0.09537292, 0.6000121, 1.0]], ['2, k, 5', [-0.1404909, 0.8425604, 1.0]], ['2, k, 6', [-0.1271784, 1.039445, 1.0]], ['2, k, 7', [-0.1245469, 1.114966, 1.0]], ['2, k, 8', [0.1887182, 0.53814, 1.0]], ['2, k, 9', [0.249966, 0.2938742, 1.0]], ['2, k, 10', [0.2590532, 0.08564827, 1.0]], ['2, k, 11', [0.2653591, 0.03549342, 1.0]], ['2, k, 12', [-0.05764904, 0.05480706, 1.0]], ['2, k, 13', [-0.06534172, -0.3669069, 1.0]], ['2, k, 14', [-0.05821162, -0.7139453, 1.0]], ['2, k, 15', [-0.0802371, -0.7562053, 1.0]], ['2, k, 16', [0.08254141, 0.04537436, 1.0]], ['2, k, 17', [0.1335733, -0.3746829, 1.0]], ['2, k, 18', [0.1923095, -0.6890598, 1.0]], ['2, k, 19', [0.2091155, -0.7268106, 1.0]], ['2, k, 20', [0.02526438, 0.5611408, 1.0]], ['2, k, 21', [-0.1412265, 1.118629, 1.0]], ['2, k, 22', [-0.1334533, 1.12768, 1.0]], ['2, k, 23', [0.2872587, -0.03903563, 1.0]], ['2, k, 24', [0.2650518, -0.03740758, 1.0]]]
[['2, k, 0', [0.01105334, 0.05165628, 1.0]], ['2, k, 1', [0.01893155, 0.3476205, 1.0]], ['2, k, 2', [0.02596065, 0.6316785, 1.0]], ['2, k, 3', [-0.01290804, 0.7557586, 1.0]], ['2, k, 4', [-0.09642867, 0.6024321, 1.0]], ['2, k, 5', [-0.135205, 0.8480072, 1.0]], ['2, k, 6', [-0.1242553, 1.036518, 1.0]], ['2, k, 7', [-0.1222854, 1.109957, 1.0]], ['2, k, 8', [0.1874477, 0.537249, 1.0]], ['2, k, 9', [0.2500699, 0.2945591, 1.0]], ['2, k, 10', [0.259003, 0.08662504, 1.0]], ['2, k, 11', [0.2660469, 0.03450699, 1.0]], ['2, k, 12', [-0.05881672, 0.05528175, 1.0]], ['2, k, 13', [-0.06581362, -0.3672153, 1.0]], ['2, k, 14', [-0.05864146, -0.7140732, 1.0]], ['2, k, 15', [-0.07983778, -0.7558832, 1.0]], ['2, k, 16', [0.08015069, 0.04603805, 1.0]], ['2, k, 17', [0.1334653, -0.3751408, 1.0]], ['2, k, 18', [0.1965867, -0.6906641, 1.0]], ['2, k, 19', [0.2096779, -0.7299365, 1.0]], ['2, k, 20', [0.02393292, 0.5626364, 1.0]], ['2, k, 21', [-0.1389742, 1.113614, 1.0]], ['2, k, 22', [-0.1295024, 1.123679, 1.0]], ['2, k, 23', [0.2835538, -0.04081529, 1.0]], ['2, k, 24', [0.2758453, -0.04855689, 1.0]]]
