[['2, k, 0', [0.198409, -1.13942, 1.0]], ['2, k, 1', [0.202955, -0.864181, 1.0]], ['2, k, 2', [0.206628, -0.591288, 1.0]], ['2, k, 3', [0.212662, -0.44568, 1.0]], ['2, k, 4', [0.0126167, -0.688856, 1.0]], ['2, k, 5', [-0.141148, -0.867617, 1.0]], ['2, k, 6', [-0.0851614, -1.03987, 1.0]], ['2, k, 7', [-0.0356419, -1.06423, 1.0]], ['2, k, 8', [0.401844, -0.690011, 1.0]], ['2, k, 9', [0.557774, -0.840117, 1.0]], ['2, k, 10', [0.4801, -0.99401, 1.0]], ['2, k, 11', [0.400946, -1.05765, 1.0]], ['2, k, 12', [0.107599, -1.12631, 1.0]], ['2, k, 13', [0.12555, -1.43429, 1.0]], ['2, k, 14', [0.10845, -1.68193, 1.0]], ['2, k, 15', [0.0802772, -1.76194, 1.0]], ['2, k, 16', [0.284767, -1.12691, 1.0]], ['2, k, 17', [0.292248, -1.40972, 1.0]], ['2, k, 18', [0.322078, -1.67303, 1.0]], ['2, k, 19', [0.321101, -1.7683, 1.0]], ['2, k, 20', [0.205867, -0.65936, 1.0]], ['2, k, 21', [0.0131481, -1.14731, 1.0]], ['2, k, 22', [0.0196932, -1.02718, 1.0]], ['2, k, 23', [0.347558, -1.12805, 1.0]], ['2, k, 24', [0.348673, -0.995673, 1.0]]]
[['2, k, 0', [0.193783, -1.14336, 1.0]], ['2, k, 1', [0.165373, -0.876406, 1.0]], ['2, k, 2', [0.147039, -0.612585, 1.0]], ['2, k, 3', [0.139008, -0.464318, 1.0]], ['2, k, 4', [-0.0403903, -0.724137, 1.0]], ['2, k, 5', [-0.171051, -0.898195, 1.0]], ['2, k, 6', [-0.0661488, -1.04375, 1.0]], ['2, k, 7', [-0.0553817, -1.05677, 1.0]], ['2, k, 8', [0.349385, -0.685248, 1.0]], ['2, k, 9', [0.516701, -0.825875, 1.0]], ['2, k, 10', [0.439004, -0.98464, 1.0]], ['2, k, 11', [0.395181, -1.02726, 1.0]], ['2, k, 12', [0.103082, -1.14269, 1.0]], ['2, k, 13', [0.126309, -1.42054, 1.0]], ['2, k, 14', [0.103163, -1.69166, 1.0]], ['2, k, 15', [0.0745108, -1.7805, 1.0]], ['2, k, 16', [0.280356, -1.11866, 1.0]], ['2, k, 17', [0.303454, -1.39244, 1.0]], ['2, k, 18', [0.316429, -1.63926, 1.0]], ['2, k, 19', [0.309578, -1.73566, 1.0]], ['2, k, 20', [0.152074, -0.678785, 1.0]], ['2, k, 21', [-0.0292812, -1.08945, 1.0]], ['2, k, 22', [-0.0139169, -1.03363, 1.0]], ['2, k, 23', [0.353517, -1.08345, 1.0]], ['2, k, 24', [0.350971, -0.972754, 1.0]]]
[['2, k, 0', [0.197084, -1.144, 1.0]], ['2, k, 1', [0.168614, -0.875995, 1.0]], ['2, k, 2', [0.148425, -0.610587, 1.0]], ['2, k, 3', [0.140488, -0.462555, 1.0]], ['2, k, 4', [-0.0387125, -0.721875, 1.0]], ['2, k, 5', [-0.168746, -0.895885, 1.0]], ['2, k, 6', [-0.0662476, -1.04193, 1.0]], ['2, k, 7', [-0.0522706, -1.05879, 1.0]], ['2, k, 8', [0.351218, -0.683436, 1.0]], ['2, k, 9', [0.520903, -0.825835, 1.0]], ['2, k, 10', [0.4358, -0.990049, 1.0]], ['2, k, 11', [0.396969, -1.03683, 1.0]], ['2, k, 12', [0.105639, -1.14286, 1.0]], ['2, k, 13', [0.130847, -1.42192, 1.0]], ['2, k, 14', [0.105702, -1.69275, 1.0]], ['2, k, 15', [0.0775212, -1.77944, 1.0]], ['2, k, 16', [0.284189, -1.11977, 1.0]], ['2, k, 17', [0.305532, -1.39647, 1.0]], ['2, k, 18', [0.318574, -1.63987, 1.0]], ['2, k, 19', [0.312976, -1.7356, 1.0]], ['2, k, 20', [0.153826, -0.677198, 1.0]], ['2, k, 21', [-0.0230671, -1.09216, 1.0]], ['2, k, 22', [-0.020111, -1.03756, 1.0]], ['2, k, 23', [0.353925, -1.09644, 1.0]], ['2, k, 24', [0.35056, -0.986169, 1.0]]]
[['2, k, 0', [0.205442, -1.14629, 1.0]], ['2, k, 1', [0.173046, -0.875608, 1.0]], ['2, k, 2', [0.149743, -0.608097, 1.0]], ['2, k, 3', [0.141378, -0.461245, 1.0]], ['2, k, 4', [-0.0353789, -0.720331, 1.0]], ['2, k, 5', [-0.167173, -0.894061, 1.0]], ['2, k, 6', [-0.0660441, -1.04153, 1.0]], ['2, k, 7', [-0.044368, -1.05763, 1.0]], ['2, k, 8', [0.353017, -0.682653, 1.0]], ['2, k, 9', [0.524334, -0.823743, 1.0]], ['2, k, 10', [0.450794, -0.976224, 1.0]], ['2, k, 11', [0.423583, -1.02272, 1.0]], ['2, k, 12', [0.113946, -1.14452, 1.0]], ['2, k, 13', [0.140399, -1.41671, 1.0]], ['2, k, 14', [0.110736, -1.69518, 1.0]], ['2, k, 15', [0.0812145, -1.77738, 1.0]], ['2, k, 16', [0.291981, -1.1224, 1.0]], ['2, k, 17', [0.308302, -1.39699, 1.0]], ['2, k, 18', [0.322779, -1.64373, 1.0]], ['2, k, 19', [0.31892, -1.73893, 1.0]], ['2, k, 20', [0.155668, -0.675347, 1.0]], ['2, k, 21', [-0.0194965, -1.09311, 1.0]], ['2, k, 22', [-0.0108222, -1.03726, 1.0]], ['2, k, 23', [0.419482, -1.09082, 1.0]], ['2, k, 24', [0.385408, -1.00218, 1.0]]]
[['2, k, 0', [0.20716, -1.14728, 1.0]], ['2, k, 1', [0.175438, -0.875876, 1.0]], ['2, k, 2', [0.151494, -0.60719, 1.0]], ['2, k, 3', [0.143753, -0.459775, 1.0]], ['2, k, 4', [-0.032507, -0.719892, 1.0]], ['2, k, 5', [-0.164921, -0.893732, 1.0]], ['2, k, 6', [-0.0659801, -1.04126, 1.0]], ['2, k, 7', [-0.06534, -1.04772, 1.0]], ['2, k, 8', [0.355695, -0.681546, 1.0]], ['2, k, 9', [0.527091, -0.822664, 1.0]], ['2, k, 10', [0.454861, -0.974379, 1.0]], ['2, k, 11', [0.423079, -1.02019, 1.0]], ['2, k, 12', [0.115103, -1.14492, 1.0]], ['2, k, 13', [0.143167, -1.41775, 1.0]], ['2, k, 14', [0.111017, -1.69565, 1.0]], ['2, k, 15', [0.0824094, -1.77627, 1.0]], ['2, k, 16', [0.294388, -1.1242, 1.0]], ['2, k, 17', [0.308403, -1.39335, 1.0]], ['2, k, 18', [0.328698, -1.65483, 1.0]], ['2, k, 19', [0.329227, -1.74976, 1.0]], ['2, k, 20', [0.157653, -0.674672, 1.0]], ['2, k, 21', [-0.0316617, -1.08602, 1.0]], ['2, k, 22', [-0.0324236, -1.02859, 1.0]], ['2, k, 23', [0.393573, -1.08195, 1.0]], ['2, k, 24', [0.380295, -0.980461, 1.0]]]
[['2, k, 0', [0.213714, -1.14921, 1.0]], ['2, k, 1', [0.179486, -0.876413, 1.0]], ['2, k, 2', [0.152859, -0.60682, 1.0]], ['2, k, 3', [0.145202, -0.458806, 1.0]], ['2, k, 4', [-0.0310205, -0.718942, 1.0]], ['2, k, 5', [-0.161887, -0.893214, 1.0]], ['2, k, 6', [-0.0655686, -1.04107, 1.0]], ['2, k, 7', [-0.0487241, -1.05697, 1.0]], ['2, k, 8', [0.357366, -0.680227, 1.0]], ['2, k, 9', [0.528947, -0.821989, 1.0]], ['2, k, 10', [0.467026, -0.968829, 1.0]], ['2, k, 11', [0.428771, -1.01731, 1.0]], ['2, k, 12', [0.121632, -1.14738, 1.0]], ['2, k, 13', [0.151108, -1.41571, 1.0]], ['2, k, 14', [0.113601, -1.69648, 1.0]], ['2, k, 15', [0.0828079, -1.77577, 1.0]], ['2, k, 16', [0.300738, -1.12538, 1.0]], ['2, k, 17', [0.31245, -1.39874, 1.0]], ['2, k, 18', [0.330726, -1.65548, 1.0]], ['2, k, 19', [0.330481, -1.74837, 1.0]], ['2, k, 20', [0.15945, -0.674424, 1.0]], ['2, k, 21', [-0.024463, -1.09037, 1.0]], ['2, k, 22', [-0.013907, -1.03603, 1.0]], ['2, k, 23', [0.396341, -1.07603, 1.0]], ['2, k, 24', [0.389026, -0.982185, 1.0]]]
[['2, k, 0', [0.21949, -1.1522, 1.0]], ['2, k, 1', [0.183634, -0.877479, 1.0]], ['2, k, 2', [0.15487, -0.606524, 1.0]], ['2, k, 3', [0.146191, -0.458374, 1.0]], ['2, k, 4', [-0.029347, -0.719471, 1.0]], ['2, k, 5', [-0.15858, -0.894541, 1.0]], ['2, k, 6', [-0.062219, -1.04318, 1.0]], ['2, k, 7', [-0.0319456, -1.06286, 1.0]], ['2, k, 8', [0.358534, -0.679127, 1.0]], ['2, k, 9', [0.530825, -0.820961, 1.0]], ['2, k, 10', [0.465823, -0.977133, 1.0]], ['2, k, 11', [0.430541, -1.0234, 1.0]], ['2, k, 12', [0.126811, -1.15028, 1.0]], ['2, k, 13', [0.1563, -1.41802, 1.0]], ['2, k, 14', [0.117055, -1.69771, 1.0]], ['2, k, 15', [0.0857065, -1.77732, 1.0]], ['2, k, 16', [0.307084, -1.12833, 1.0]], ['2, k, 17', [0.315384, -1.39342, 1.0]], ['2, k, 18', [0.337013, -1.65835, 1.0]], ['2, k, 19', [0.338302, -1.7509, 1.0]], ['2, k, 20', [0.161824, -0.674377, 1.0]], ['2, k, 21', [-0.00476969, -1.09451, 1.0]], ['2, k, 22', [0.0011202, -1.04189, 1.0]], ['2, k, 23', [0.402169, -1.08903, 1.0]], ['2, k, 24', [0.38556, -0.987581, 1.0]]]
[['2, k, 0', [0.222237, -1.1548, 1.0]], ['2, k, 1', [0.185386, -0.878393, 1.0]], ['2, k, 2', [0.155761, -0.606613, 1.0]], ['2, k, 3', [0.147722, -0.457547, 1.0]], ['2, k, 4', [-0.0267675, -0.718638, 1.0]], ['2, k, 5', [-0.15587, -0.896564, 1.0]], ['2, k, 6', [-0.0588985, -1.04882, 1.0]], ['2, k, 7', [-0.0141724, -1.06854, 1.0]], ['2, k, 8', [0.360431, -0.67807, 1.0]], ['2, k, 9', [0.53617, -0.819502, 1.0]], ['2, k, 10', [0.468122, -0.975568, 1.0]], ['2, k, 11', [0.435166, -1.02398, 1.0]], ['2, k, 12', [0.129815, -1.15291, 1.0]], ['2, k, 13', [0.161402, -1.41826, 1.0]], ['2, k, 14', [0.116998, -1.6993, 1.0]], ['2, k, 15', [0.0834381, -1.77598, 1.0]], ['2, k, 16', [0.309548, -1.13082, 1.0]], ['2, k, 17', [0.321414, -1.3991, 1.0]], ['2, k, 18', [0.337365, -1.65917, 1.0]], ['2, k, 19', [0.335332, -1.74802, 1.0]], ['2, k, 20', [0.163011, -0.674665, 1.0]], ['2, k, 21', [0.0307207, -1.11501, 1.0]], ['2, k, 22', [0.0216056, -1.04379, 1.0]], ['2, k, 23', [0.406722, -1.08857, 1.0]], ['2, k, 24', [0.385644, -0.985997, 1.0]]]
[['2, k, 0', [0.226553, -1.1574, 1.0]], ['2, k, 1', [0.189257, -0.879833, 1.0]], ['2, k, 2', [0.158011, -0.606673, 1.0]], ['2, k, 3', [0.149199, -0.458591, 1.0]], ['2, k, 4', [-0.0251815, -0.719112, 1.0]], ['2, k, 5', [-0.153681, -0.897282, 1.0]], ['2, k, 6', [-0.0568451, -1.05205, 1.0]], ['2, k, 7', [-0.00879004, -1.07426, 1.0]], ['2, k, 8', [0.362988, -0.676428, 1.0]], ['2, k, 9', [0.538797, -0.818375, 1.0]], ['2, k, 10', [0.472593, -0.978563, 1.0]], ['2, k, 11', [0.43909, -1.02402, 1.0]], ['2, k, 12', [0.133777, -1.15594, 1.0]], ['2, k, 13', [0.165723, -1.41811, 1.0]], ['2, k, 14', [0.125555, -1.7051, 1.0]], ['2, k, 15', [0.0942731, -1.77693, 1.0]], ['2, k, 16', [0.314209, -1.13296, 1.0]], ['2, k, 17', [0.322646, -1.39727, 1.0]], ['2, k, 18', [0.339623, -1.66295, 1.0]], ['2, k, 19', [0.337293, -1.75159, 1.0]], ['2, k, 20', [0.165625, -0.674997, 1.0]], ['2, k, 21', [0.0363143, -1.11897, 1.0]], ['2, k, 22', [0.0303531, -1.04887, 1.0]], ['2, k, 23', [0.40952, -1.089, 1.0]], ['2, k, 24', [0.396632, -0.980084, 1.0]]]
[['2, k, 0', [0.229391, -1.15945, 1.0]], ['2, k, 1', [0.193032, -0.881039, 1.0]], ['2, k, 2', [0.161411, -0.606416, 1.0]], ['2, k, 3', [0.150171, -0.459611, 1.0]], ['2, k, 4', [-0.0229354, -0.719821, 1.0]], ['2, k, 5', [-0.148303, -0.899758, 1.0]], ['2, k, 6', [-0.0535291, -1.05669, 1.0]], ['2, k, 7', [0.00352417, -1.0769, 1.0]], ['2, k, 8', [0.368581, -0.677072, 1.0]], ['2, k, 9', [0.542026, -0.81727, 1.0]], ['2, k, 10', [0.474225, -0.981587, 1.0]], ['2, k, 11', [0.439859, -1.02935, 1.0]], ['2, k, 12', [0.135896, -1.15785, 1.0]], ['2, k, 13', [0.171442, -1.4187, 1.0]], ['2, k, 14', [0.124907, -1.70638, 1.0]], ['2, k, 15', [0.090544, -1.77301, 1.0]], ['2, k, 16', [0.317831, -1.13512, 1.0]], ['2, k, 17', [0.324468, -1.39613, 1.0]], ['2, k, 18', [0.341472, -1.66558, 1.0]], ['2, k, 19', [0.337998, -1.75269, 1.0]], ['2, k, 20', [0.169171, -0.675086, 1.0]], ['2, k, 21', [0.0570981, -1.13293, 1.0]], ['2, k, 22', [0.0475723, -1.04204, 1.0]], ['2, k, 23', [0.409218, -1.09282, 1.0]], ['2, k, 24', [0.39456, -0.983789, 1.0]]]
[['2, k, 0', [0.232501, -1.16276, 1.0]], ['2, k, 1', [0.196474, -0.88289, 1.0]], ['2, k, 2', [0.164616, -0.606852, 1.0]], ['2, k, 3', [0.151006, -0.461243, 1.0]], ['2, k, 4', [-0.0203908, -0.720257, 1.0]], ['2, k, 5', [-0.143678, -0.903439, 1.0]], ['2, k, 6', [-0.0448015, -1.05994, 1.0]], ['2, k, 7', [0.0125496, -1.08003, 1.0]], ['2, k, 8', [0.372819, -0.677858, 1.0]], ['2, k, 9', [0.547452, -0.813624, 1.0]], ['2, k, 10', [0.479752, -0.977767, 1.0]], ['2, k, 11', [0.447867, -1.02618, 1.0]], ['2, k, 12', [0.139904, -1.16208, 1.0]], ['2, k, 13', [0.174993, -1.41967, 1.0]], ['2, k, 14', [0.123987, -1.71053, 1.0]], ['2, k, 15', [0.0871644, -1.77226, 1.0]], ['2, k, 16', [0.320066, -1.13756, 1.0]], ['2, k, 17', [0.328509, -1.39293, 1.0]], ['2, k, 18', [0.343128, -1.66514, 1.0]], ['2, k, 19', [0.336566, -1.74909, 1.0]], ['2, k, 20', [0.172437, -0.675849, 1.0]], ['2, k, 21', [0.0633543, -1.13916, 1.0]], ['2, k, 22', [0.0606926, -1.04324, 1.0]], ['2, k, 23', [0.415174, -1.08893, 1.0]], ['2, k, 24', [0.405788, -0.983719, 1.0]]]
[['2, k, 0', [0.242031, -1.16644, 1.0]], ['2, k, 1', [0.202966, -0.886102, 1.0]], ['2, k, 2', [0.167671, -0.60905, 1.0]], ['2, k, 3', [0.152052, -0.46254, 1.0]], ['2, k, 4', [-0.0170379, -0.72119, 1.0]], ['2, k, 5', [-0.136995, -0.908947, 1.0]], ['2, k, 6', [-0.0362574, -1.06507, 1.0]], ['2, k, 7', [0.0215983, -1.08566, 1.0]], ['2, k, 8', [0.374863, -0.677809, 1.0]], ['2, k, 9', [0.552156, -0.809457, 1.0]], ['2, k, 10', [0.483831, -0.978675, 1.0]], ['2, k, 11', [0.448512, -1.02444, 1.0]], ['2, k, 12', [0.150807, -1.16747, 1.0]], ['2, k, 13', [0.17886, -1.42429, 1.0]], ['2, k, 14', [0.122646, -1.71584, 1.0]], ['2, k, 15', [0.0838451, -1.77473, 1.0]], ['2, k, 16', [0.328005, -1.13975, 1.0]], ['2, k, 17', [0.330854, -1.39347, 1.0]], ['2, k, 18', [0.346122, -1.66782, 1.0]], ['2, k, 19', [0.338565, -1.75008, 1.0]], ['2, k, 20', [0.176167, -0.678167, 1.0]], ['2, k, 21', [0.0736661, -1.16954, 1.0]], ['2, k, 22', [0.0691031, -1.04628, 1.0]], ['2, k, 23', [0.412323, -1.09161, 1.0]], ['2, k, 24', [0.402163, -0.985646, 1.0]]]
[['2, k, 0', [0.243347, -1.16752, 1.0]], ['2, k, 1', [0.205192, -0.887322, 1.0]], ['2, k, 2', [0.169889, -0.61004, 1.0]], ['2, k, 3', [0.153036, -0.463726, 1.0]], ['2, k, 4', [-0.0144829, -0.723189, 1.0]], ['2, k, 5', [-0.133725, -0.910851, 1.0]], ['2, k, 6', [-0.030752, -1.06611, 1.0]], ['2, k, 7', [0.0271721, -1.08982, 1.0]], ['2, k, 8', [0.37784, -0.677938, 1.0]], ['2, k, 9', [0.558503, -0.806491, 1.0]], ['2, k, 10', [0.49034, -0.975557, 1.0]], ['2, k, 11', [0.452863, -1.02679, 1.0]], ['2, k, 12', [0.152005, -1.16897, 1.0]], ['2, k, 13', [0.180896, -1.42806, 1.0]], ['2, k, 14', [0.124397, -1.71734, 1.0]], ['2, k, 15', [0.0839275, -1.7744, 1.0]], ['2, k, 16', [0.329395, -1.14049, 1.0]], ['2, k, 17', [0.33491, -1.39667, 1.0]], ['2, k, 18', [0.34798, -1.66882, 1.0]], ['2, k, 19', [0.337016, -1.74889, 1.0]], ['2, k, 20', [0.178476, -0.679224, 1.0]], ['2, k, 21', [0.0783182, -1.16939, 1.0]], ['2, k, 22', [0.0734597, -1.04745, 1.0]], ['2, k, 23', [0.420439, -1.09514, 1.0]], ['2, k, 24', [0.401741, -0.983498, 1.0]]]
[['2, k, 0', [0.251163, -1.16759, 1.0]], ['2, k, 1', [0.210632, -0.888555, 1.0]], ['2, k, 2', [0.172433, -0.611662, 1.0]], ['2, k, 3', [0.154114, -0.464918, 1.0]], ['2, k, 4', [-0.010798, -0.724451, 1.0]], ['2, k, 5', [-0.128815, -0.913867, 1.0]], ['2, k, 6', [-0.00640861, -1.06128, 1.0]], ['2, k, 7', [0.0152371, -1.07828, 1.0]], ['2, k, 8', [0.381274, -0.677492, 1.0]], ['2, k, 9', [0.562521, -0.801932, 1.0]], ['2, k, 10', [0.491673, -0.981121, 1.0]], ['2, k, 11', [0.451053, -1.03054, 1.0]], ['2, k, 12', [0.159299, -1.17023, 1.0]], ['2, k, 13', [0.181704, -1.42857, 1.0]], ['2, k, 14', [0.123844, -1.71955, 1.0]], ['2, k, 15', [0.0813001, -1.77398, 1.0]], ['2, k, 16', [0.33823, -1.13905, 1.0]], ['2, k, 17', [0.34189, -1.40715, 1.0]], ['2, k, 18', [0.353739, -1.67528, 1.0]], ['2, k, 19', [0.3397, -1.75521, 1.0]], ['2, k, 20', [0.181749, -0.680799, 1.0]], ['2, k, 21', [0.0625587, -1.12419, 1.0]], ['2, k, 22', [0.062887, -1.03053, 1.0]], ['2, k, 23', [0.42123, -1.09913, 1.0]], ['2, k, 24', [0.40251, -0.98508, 1.0]]]
[['2, k, 0', [0.251804, -1.16954, 1.0]], ['2, k, 1', [0.212154, -0.890049, 1.0]], ['2, k, 2', [0.174415, -0.613139, 1.0]], ['2, k, 3', [0.154836, -0.465446, 1.0]], ['2, k, 4', [-0.0123975, -0.724147, 1.0]], ['2, k, 5', [-0.124661, -0.916905, 1.0]], ['2, k, 6', [-0.00577402, -1.06014, 1.0]], ['2, k, 7', [0.0227889, -1.0822, 1.0]], ['2, k, 8', [0.384368, -0.67657, 1.0]], ['2, k, 9', [0.566385, -0.798321, 1.0]], ['2, k, 10', [0.492965, -0.984359, 1.0]], ['2, k, 11', [0.451045, -1.03744, 1.0]], ['2, k, 12', [0.160698, -1.17304, 1.0]], ['2, k, 13', [0.180323, -1.43091, 1.0]], ['2, k, 14', [0.124181, -1.72426, 1.0]], ['2, k, 15', [0.0819149, -1.77556, 1.0]], ['2, k, 16', [0.338214, -1.14024, 1.0]], ['2, k, 17', [0.342137, -1.40629, 1.0]], ['2, k, 18', [0.353908, -1.67597, 1.0]], ['2, k, 19', [0.337997, -1.75498, 1.0]], ['2, k, 20', [0.183586, -0.682202, 1.0]], ['2, k, 21', [0.0621396, -1.13063, 1.0]], ['2, k, 22', [0.0699167, -1.04262, 1.0]], ['2, k, 23', [0.421814, -1.10633, 1.0]], ['2, k, 24', [0.402896, -0.994233, 1.0]]]
[['2, k, 0', [0.254696, -1.1703, 1.0]], ['2, k, 1', [0.215034, -0.891082, 1.0]], ['2, k, 2', [0.176567, -0.614149, 1.0]], ['2, k, 3', [0.156231, -0.466301, 1.0]], ['2, k, 4', [-0.0133566, -0.723909, 1.0]], ['2, k, 5', [-0.119484, -0.916666, 1.0]], ['2, k, 6', [-0.00437647, -1.06054, 1.0]], ['2, k, 7', [0.0355615, -1.08956, 1.0]], ['2, k, 8', [0.38618, -0.676468, 1.0]], ['2, k, 9', [0.567735, -0.795253, 1.0]], ['2, k, 10', [0.494428, -0.982634, 1.0]], ['2, k, 11', [0.453061, -1.03238, 1.0]], ['2, k, 12', [0.164153, -1.17416, 1.0]], ['2, k, 13', [0.17842, -1.43546, 1.0]], ['2, k, 14', [0.124594, -1.72782, 1.0]], ['2, k, 15', [0.0827533, -1.77602, 1.0]], ['2, k, 16', [0.34014, -1.14061, 1.0]], ['2, k, 17', [0.344555, -1.4086, 1.0]], ['2, k, 18', [0.355024, -1.67633, 1.0]], ['2, k, 19', [0.336517, -1.75353, 1.0]], ['2, k, 20', [0.185997, -0.683241, 1.0]], ['2, k, 21', [0.0867077, -1.15928, 1.0]], ['2, k, 22', [0.0801451, -1.04531, 1.0]], ['2, k, 23', [0.42167, -1.10031, 1.0]], ['2, k, 24', [0.404839, -0.987088, 1.0]]]
[['2, k, 0', [0.256511, -1.17044, 1.0]], ['2, k, 1', [0.217252, -0.891009, 1.0]], ['2, k, 2', [0.178922, -0.613741, 1.0]], ['2, k, 3', [0.156736, -0.466747, 1.0]], ['2, k, 4', [-0.0137906, -0.72359, 1.0]], ['2, k, 5', [-0.113619, -0.915447, 1.0]], ['2, k, 6', [-0.00238704, -1.06111, 1.0]], ['2, k, 7', [0.0354185, -1.08928, 1.0]], ['2, k, 8', [0.387375, -0.675744, 1.0]], ['2, k, 9', [0.569294, -0.793255, 1.0]], ['2, k, 10', [0.494661, -0.980642, 1.0]], ['2, k, 11', [0.451595, -1.03088, 1.0]], ['2, k, 12', [0.166778, -1.17466, 1.0]], ['2, k, 13', [0.175181, -1.49653, 1.0]], ['2, k, 14', [0.127235, -1.73365, 1.0]], ['2, k, 15', [0.0885262, -1.77391, 1.0]], ['2, k, 16', [0.341412, -1.14052, 1.0]], ['2, k, 17', [0.345947, -1.40745, 1.0]], ['2, k, 18', [0.355701, -1.67557, 1.0]], ['2, k, 19', [0.334525, -1.75094, 1.0]], ['2, k, 20', [0.188385, -0.682926, 1.0]], ['2, k, 21', [0.082467, -1.15766, 1.0]], ['2, k, 22', [0.075709, -1.04062, 1.0]], ['2, k, 23', [0.420967, -1.09846, 1.0]], ['2, k, 24', [0.415316, -0.982045, 1.0]]]
[['2, k, 0', [0.257136, -1.17107, 1.0]], ['2, k, 1', [0.219241, -0.891489, 1.0]], ['2, k, 2', [0.182957, -0.613896, 1.0]], ['2, k, 3', [0.157266, -0.466806, 1.0]], ['2, k, 4', [-0.000410749, -0.726746, 1.0]], ['2, k, 5', [-0.108916, -0.915694, 1.0]], ['2, k, 6', [-0.00107587, -1.06589, 1.0]], ['2, k, 7', [0.0359993, -1.09092, 1.0]], ['2, k, 8', [0.388397, -0.675609, 1.0]], ['2, k, 9', [0.568332, -0.793099, 1.0]], ['2, k, 10', [0.498344, -0.966516, 1.0]], ['2, k, 11', [0.451896, -1.02071, 1.0]], ['2, k, 12', [0.16805, -1.1756, 1.0]], ['2, k, 13', [0.174052, -1.45373, 1.0]], ['2, k, 14', [0.125847, -1.73158, 1.0]], ['2, k, 15', [0.0787336, -1.77457, 1.0]], ['2, k, 16', [0.341596, -1.14087, 1.0]], ['2, k, 17', [0.346109, -1.40834, 1.0]], ['2, k, 18', [0.356615, -1.67642, 1.0]], ['2, k, 19', [0.327941, -1.74958, 1.0]], ['2, k, 20', [0.191886, -0.683194, 1.0]], ['2, k, 21', [0.0871831, -1.14964, 1.0]], ['2, k, 22', [0.0725095, -1.02823, 1.0]], ['2, k, 23', [0.427786, -1.08995, 1.0]], ['2, k, 24', [0.428287, -0.973569, 1.0]]]
[['2, k, 0', [0.256055, -1.17186, 1.0]], ['2, k, 1', [0.219753, -0.891613, 1.0]], ['2, k, 2', [0.185741, -0.613401, 1.0]], ['2, k, 3', [0.157946, -0.466973, 1.0]], ['2, k, 4', [0.00237656, -0.727838, 1.0]], ['2, k, 5', [-0.103915, -0.906888, 1.0]], ['2, k, 6', [-0.00447607, -1.05882, 1.0]], ['2, k, 7', [0.019131, -1.08157, 1.0]], ['2, k, 8', [0.388723, -0.675524, 1.0]], ['2, k, 9', [0.567275, -0.795118, 1.0]], ['2, k, 10', [0.494688, -0.974292, 1.0]], ['2, k, 11', [0.447245, -1.02862, 1.0]], ['2, k, 12', [0.166737, -1.17662, 1.0]], ['2, k, 13', [0.169546, -1.45795, 1.0]], ['2, k, 14', [0.12922, -1.73443, 1.0]], ['2, k, 15', [0.0819074, -1.77741, 1.0]], ['2, k, 16', [0.340257, -1.14163, 1.0]], ['2, k, 17', [0.348929, -1.41508, 1.0]], ['2, k, 18', [0.356916, -1.67774, 1.0]], ['2, k, 19', [0.323855, -1.74769, 1.0]], ['2, k, 20', [0.193938, -0.682922, 1.0]], ['2, k, 21', [0.0566547, -1.14026, 1.0]], ['2, k, 22', [0.0621273, -1.05112, 1.0]], ['2, k, 23', [0.424031, -1.10152, 1.0]], ['2, k, 24', [0.422327, -0.977306, 1.0]]]
[['2, k, 0', [0.253061, -1.17294, 1.0]], ['2, k, 1', [0.220006, -0.891591, 1.0]], ['2, k, 2', [0.189711, -0.612088, 1.0]], ['2, k, 3', [0.158926, -0.466777, 1.0]], ['2, k, 4', [0.00448171, -0.727502, 1.0]], ['2, k, 5', [-0.0993544, -0.904963, 1.0]], ['2, k, 6', [-0.00485742, -1.05937, 1.0]], ['2, k, 7', [0.0171352, -1.08186, 1.0]], ['2, k, 8', [0.388761, -0.676851, 1.0]], ['2, k, 9', [0.565139, -0.79553, 1.0]], ['2, k, 10', [0.491579, -0.975603, 1.0]], ['2, k, 11', [0.440393, -1.02719, 1.0]], ['2, k, 12', [0.164207, -1.17728, 1.0]], ['2, k, 13', [0.166955, -1.45794, 1.0]], ['2, k, 14', [0.129165, -1.73537, 1.0]], ['2, k, 15', [0.0791266, -1.77793, 1.0]], ['2, k, 16', [0.335716, -1.14331, 1.0]], ['2, k, 17', [0.34879, -1.41533, 1.0]], ['2, k, 18', [0.357249, -1.67741, 1.0]], ['2, k, 19', [0.320437, -1.74682, 1.0]], ['2, k, 20', [0.196636, -0.68208, 1.0]], ['2, k, 21', [0.0390459, -1.1292, 1.0]], ['2, k, 22', [0.0504483, -1.05759, 1.0]], ['2, k, 23', [0.423858, -1.10081, 1.0]], ['2, k, 24', [0.410254, -0.985707, 1.0]]]
