[['2, k, 0', [-0.183157, -0.751792, 1.0]], ['2, k, 1', [-0.187714, -0.45569, 1.0]], ['2, k, 2', [-0.191201, -0.164118, 1.0]], ['2, k, 3', [-0.18545, -0.0201523, 1.0]], ['2, k, 4', [-0.378939, -0.256444, 1.0]], ['2, k, 5', [-0.514299, -0.435918, 1.0]], ['2, k, 6', [-0.421637, -0.578705, 1.0]], ['2, k, 7', [-0.370525, -0.611462, 1.0]], ['2, k, 8', [0.00523713, -0.264207, 1.0]], ['2, k, 9', [0.130068, -0.419135, 1.0]], ['2, k, 10', [0.0615509, -0.577863, 1.0]], ['2, k, 11', [0.0202356, -0.609867, 1.0]], ['2, k, 12', [-0.268298, -0.740142, 1.0]], ['2, k, 13', [-0.325619, -1.05925, 1.0]], ['2, k, 14', [-0.340332, -1.4048, 1.0]], ['2, k, 15', [-0.290685, -1.50243, 1.0]], ['2, k, 16', [-0.0932107, -0.743777, 1.0]], ['2, k, 17', [-0.0545653, -1.07704, 1.0]], ['2, k, 18', [-0.0331566, -1.42159, 1.0]], ['2, k, 19', [-0.0732439, -1.49181, 1.0]], ['2, k, 20', [-0.190515, -0.236453, 1.0]], ['2, k, 21', [-0.327925, -0.676691, 1.0]], ['2, k, 22', [-0.329085, -0.561052, 1.0]], ['2, k, 23', [-0.0026192, -0.681387, 1.0]], ['2, k, 24', [-0.00586467, -0.574251, 1.0]]]
[['2, k, 0', [-0.240422, -0.752576, 1.0]], ['2, k, 1', [-0.208619, -0.456913, 1.0]], ['2, k, 2', [-0.182783, -0.165068, 1.0]], ['2, k, 3', [-0.177569, -0.0341719, 1.0]], ['2, k, 4', [-0.384353, -0.258694, 1.0]], ['2, k, 5', [-0.549873, -0.398423, 1.0]], ['2, k, 6', [-0.476868, -0.522405, 1.0]], ['2, k, 7', [-0.433153, -0.570886, 1.0]], ['2, k, 8', [-0.00836156, -0.287254, 1.0]], ['2, k, 9', [0.100512, -0.471245, 1.0]], ['2, k, 10', [0.00325121, -0.603308, 1.0]], ['2, k, 11', [-0.0580186, -0.623075, 1.0]], ['2, k, 12', [-0.32469, -0.736904, 1.0]], ['2, k, 13', [-0.365375, -1.083, 1.0]], ['2, k, 14', [-0.341945, -1.41117, 1.0]], ['2, k, 15', [-0.343064, -1.47045, 1.0]], ['2, k, 16', [-0.15102, -0.748938, 1.0]], ['2, k, 17', [-0.106095, -1.09649, 1.0]], ['2, k, 18', [-0.0372717, -1.41601, 1.0]], ['2, k, 19', [-0.00500677, -1.47285, 1.0]], ['2, k, 20', [-0.189422, -0.237447, 1.0]], ['2, k, 21', [-0.378598, -0.618248, 1.0]], ['2, k, 22', [-0.380313, -0.508322, 1.0]], ['2, k, 23', [-0.0954485, -0.697978, 1.0]], ['2, k, 24', [-0.0942646, -0.585227, 1.0]]]
[['2, k, 0', [-0.247729, -0.750199, 1.0]], ['2, k, 1', [-0.215474, -0.454158, 1.0]], ['2, k, 2', [-0.187697, -0.161828, 1.0]], ['2, k, 3', [-0.182965, -0.0297445, 1.0]], ['2, k, 4', [-0.390712, -0.254723, 1.0]], ['2, k, 5', [-0.550643, -0.397197, 1.0]], ['2, k, 6', [-0.479859, -0.53306, 1.0]], ['2, k, 7', [-0.431503, -0.5824, 1.0]], ['2, k, 8', [-0.0126384, -0.283832, 1.0]], ['2, k, 9', [0.100486, -0.464406, 1.0]], ['2, k, 10', [0.00171447, -0.601978, 1.0]], ['2, k, 11', [-0.0614913, -0.623942, 1.0]], ['2, k, 12', [-0.332069, -0.734395, 1.0]], ['2, k, 13', [-0.366614, -1.07617, 1.0]], ['2, k, 14', [-0.341094, -1.41111, 1.0]], ['2, k, 15', [-0.346021, -1.46648, 1.0]], ['2, k, 16', [-0.157384, -0.746444, 1.0]], ['2, k, 17', [-0.113354, -1.06519, 1.0]], ['2, k, 18', [-0.0359349, -1.41108, 1.0]], ['2, k, 19', [-0.0618286, -1.48535, 1.0]], ['2, k, 20', [-0.194833, -0.234338, 1.0]], ['2, k, 21', [-0.385061, -0.637221, 1.0]], ['2, k, 22', [-0.384369, -0.526015, 1.0]], ['2, k, 23', [-0.0963832, -0.700179, 1.0]], ['2, k, 24', [-0.0954247, -0.582795, 1.0]]]
[['2, k, 0', [-0.250473, -0.748583, 1.0]], ['2, k, 1', [-0.217894, -0.452467, 1.0]], ['2, k, 2', [-0.19008, -0.158651, 1.0]], ['2, k, 3', [-0.188524, -0.024828, 1.0]], ['2, k, 4', [-0.394681, -0.249454, 1.0]], ['2, k, 5', [-0.550115, -0.396129, 1.0]], ['2, k, 6', [-0.480073, -0.54552, 1.0]], ['2, k, 7', [-0.432136, -0.589181, 1.0]], ['2, k, 8', [-0.0173832, -0.280113, 1.0]], ['2, k, 9', [0.0995705, -0.459491, 1.0]], ['2, k, 10', [-0.000834925, -0.598799, 1.0]], ['2, k, 11', [-0.0667006, -0.626341, 1.0]], ['2, k, 12', [-0.334589, -0.73289, 1.0]], ['2, k, 13', [-0.367517, -1.07295, 1.0]], ['2, k, 14', [-0.341303, -1.41131, 1.0]], ['2, k, 15', [-0.349772, -1.46305, 1.0]], ['2, k, 16', [-0.159726, -0.744825, 1.0]], ['2, k, 17', [-0.109176, -1.07516, 1.0]], ['2, k, 18', [-0.0362128, -1.41203, 1.0]], ['2, k, 19', [-0.0540683, -1.47642, 1.0]], ['2, k, 20', [-0.197342, -0.231543, 1.0]], ['2, k, 21', [-0.403056, -0.656817, 1.0]], ['2, k, 22', [-0.380883, -0.543923, 1.0]], ['2, k, 23', [-0.101476, -0.703759, 1.0]], ['2, k, 24', [-0.102872, -0.582617, 1.0]]]
[['2, k, 0', [-0.250767, -0.747829, 1.0]], ['2, k, 1', [-0.219787, -0.451621, 1.0]], ['2, k, 2', [-0.195415, -0.157076, 1.0]], ['2, k, 3', [-0.194277, -0.021157, 1.0]], ['2, k, 4', [-0.396995, -0.247159, 1.0]], ['2, k, 5', [-0.54946, -0.397838, 1.0]], ['2, k, 6', [-0.481583, -0.549693, 1.0]], ['2, k, 7', [-0.436917, -0.588263, 1.0]], ['2, k, 8', [-0.021765, -0.276846, 1.0]], ['2, k, 9', [0.0983297, -0.452635, 1.0]], ['2, k, 10', [-0.00215879, -0.595609, 1.0]], ['2, k, 11', [-0.0661037, -0.621784, 1.0]], ['2, k, 12', [-0.334298, -0.732834, 1.0]], ['2, k, 13', [-0.367857, -1.0712, 1.0]], ['2, k, 14', [-0.340841, -1.41182, 1.0]], ['2, k, 15', [-0.352294, -1.4604, 1.0]], ['2, k, 16', [-0.160332, -0.743557, 1.0]], ['2, k, 17', [-0.107863, -1.07011, 1.0]], ['2, k, 18', [-0.0376295, -1.4149, 1.0]], ['2, k, 19', [-0.0539817, -1.47968, 1.0]], ['2, k, 20', [-0.201685, -0.230093, 1.0]], ['2, k, 21', [-0.404368, -0.650633, 1.0]], ['2, k, 22', [-0.391666, -0.543025, 1.0]], ['2, k, 23', [-0.098594, -0.700839, 1.0]], ['2, k, 24', [-0.101966, -0.581374, 1.0]]]
[['2, k, 0', [-0.251506, -0.746831, 1.0]], ['2, k, 1', [-0.223702, -0.449137, 1.0]], ['2, k, 2', [-0.202725, -0.152115, 1.0]], ['2, k, 3', [-0.202588, -0.0171435, 1.0]], ['2, k, 4', [-0.404847, -0.239982, 1.0]], ['2, k, 5', [-0.548226, -0.394763, 1.0]], ['2, k, 6', [-0.468425, -0.537609, 1.0]], ['2, k, 7', [-0.430778, -0.594808, 1.0]], ['2, k, 8', [-0.0269216, -0.272368, 1.0]], ['2, k, 9', [0.0982374, -0.443918, 1.0]], ['2, k, 10', [-0.00516473, -0.589438, 1.0]], ['2, k, 11', [-0.0653138, -0.62356, 1.0]], ['2, k, 12', [-0.333811, -0.733369, 1.0]], ['2, k, 13', [-0.359355, -1.0739, 1.0]], ['2, k, 14', [-0.337482, -1.41997, 1.0]], ['2, k, 15', [-0.353816, -1.46108, 1.0]], ['2, k, 16', [-0.162295, -0.740805, 1.0]], ['2, k, 17', [-0.10453, -1.0624, 1.0]], ['2, k, 18', [-0.035148, -1.41314, 1.0]], ['2, k, 19', [-0.061676, -1.48633, 1.0]], ['2, k, 20', [-0.207969, -0.225884, 1.0]], ['2, k, 21', [-0.399114, -0.659266, 1.0]], ['2, k, 22', [-0.386505, -0.550515, 1.0]], ['2, k, 23', [-0.100447, -0.700826, 1.0]], ['2, k, 24', [-0.102948, -0.583828, 1.0]]]
[['2, k, 0', [-0.248205, -0.747443, 1.0]], ['2, k, 1', [-0.224207, -0.448965, 1.0]], ['2, k, 2', [-0.205289, -0.152065, 1.0]], ['2, k, 3', [-0.206749, -0.0155911, 1.0]], ['2, k, 4', [-0.406487, -0.237931, 1.0]], ['2, k, 5', [-0.547007, -0.392368, 1.0]], ['2, k, 6', [-0.467803, -0.535743, 1.0]], ['2, k, 7', [-0.433278, -0.589047, 1.0]], ['2, k, 8', [-0.0283715, -0.271037, 1.0]], ['2, k, 9', [0.0987301, -0.440622, 1.0]], ['2, k, 10', [-0.00407801, -0.587221, 1.0]], ['2, k, 11', [-0.0606899, -0.62026, 1.0]], ['2, k, 12', [-0.330361, -0.73555, 1.0]], ['2, k, 13', [-0.357553, -1.06958, 1.0]], ['2, k, 14', [-0.336363, -1.42387, 1.0]], ['2, k, 15', [-0.353782, -1.46253, 1.0]], ['2, k, 16', [-0.159332, -0.739596, 1.0]], ['2, k, 17', [-0.102015, -1.06082, 1.0]], ['2, k, 18', [-0.0354841, -1.41425, 1.0]], ['2, k, 19', [-0.0636499, -1.48821, 1.0]], ['2, k, 20', [-0.209817, -0.225732, 1.0]], ['2, k, 21', [-0.394528, -0.650847, 1.0]], ['2, k, 22', [-0.383809, -0.549637, 1.0]], ['2, k, 23', [-0.0934943, -0.698783, 1.0]], ['2, k, 24', [-0.0976951, -0.578633, 1.0]]]
[['2, k, 0', [-0.245025, -0.747375, 1.0]], ['2, k, 1', [-0.224377, -0.448742, 1.0]], ['2, k, 2', [-0.206612, -0.151868, 1.0]], ['2, k, 3', [-0.209112, -0.0151332, 1.0]], ['2, k, 4', [-0.407864, -0.235659, 1.0]], ['2, k, 5', [-0.545426, -0.392632, 1.0]], ['2, k, 6', [-0.463226, -0.55255, 1.0]], ['2, k, 7', [-0.426112, -0.599511, 1.0]], ['2, k, 8', [-0.0291385, -0.269834, 1.0]], ['2, k, 9', [0.100968, -0.434446, 1.0]], ['2, k, 10', [-0.00131931, -0.582637, 1.0]], ['2, k, 11', [-0.0591031, -0.620164, 1.0]], ['2, k, 12', [-0.327477, -0.73613, 1.0]], ['2, k, 13', [-0.354823, -1.06941, 1.0]], ['2, k, 14', [-0.336529, -1.4225, 1.0]], ['2, k, 15', [-0.354259, -1.45934, 1.0]], ['2, k, 16', [-0.156029, -0.738789, 1.0]], ['2, k, 17', [-0.098418, -1.06063, 1.0]], ['2, k, 18', [-0.0350651, -1.41535, 1.0]], ['2, k, 19', [-0.00809256, -1.47471, 1.0]], ['2, k, 20', [-0.210805, -0.225489, 1.0]], ['2, k, 21', [-0.391248, -0.665578, 1.0]], ['2, k, 22', [-0.383582, -0.563353, 1.0]], ['2, k, 23', [-0.0937935, -0.694342, 1.0]], ['2, k, 24', [-0.0958169, -0.57646, 1.0]]]
[['2, k, 0', [-0.242172, -0.747981, 1.0]], ['2, k, 1', [-0.224611, -0.448644, 1.0]], ['2, k, 2', [-0.207439, -0.151965, 1.0]], ['2, k, 3', [-0.2104, -0.0155608, 1.0]], ['2, k, 4', [-0.408753, -0.234042, 1.0]], ['2, k, 5', [-0.544474, -0.393471, 1.0]], ['2, k, 6', [-0.464428, -0.5512, 1.0]], ['2, k, 7', [-0.42308, -0.599906, 1.0]], ['2, k, 8', [-0.0295704, -0.269185, 1.0]], ['2, k, 9', [0.102643, -0.430454, 1.0]], ['2, k, 10', [0.000774191, -0.580523, 1.0]], ['2, k, 11', [-0.0539845, -0.622689, 1.0]], ['2, k, 12', [-0.324673, -0.736543, 1.0]], ['2, k, 13', [-0.351434, -1.06854, 1.0]], ['2, k, 14', [-0.336312, -1.42508, 1.0]], ['2, k, 15', [-0.273004, -1.49639, 1.0]], ['2, k, 16', [-0.153264, -0.739686, 1.0]], ['2, k, 17', [-0.0956565, -1.06011, 1.0]], ['2, k, 18', [-0.0335822, -1.41591, 1.0]], ['2, k, 19', [-0.00526359, -1.47242, 1.0]], ['2, k, 20', [-0.211372, -0.225533, 1.0]], ['2, k, 21', [-0.38886, -0.666429, 1.0]], ['2, k, 22', [-0.377323, -0.564237, 1.0]], ['2, k, 23', [-0.0856894, -0.698166, 1.0]], ['2, k, 24', [-0.0916335, -0.575373, 1.0]]]
[['2, k, 0', [-0.238392, -0.749643, 1.0]], ['2, k, 1', [-0.223667, -0.449091, 1.0]], ['2, k, 2', [-0.20727, -0.152335, 1.0]], ['2, k, 3', [-0.21083, -0.015755, 1.0]], ['2, k, 4', [-0.409253, -0.233354, 1.0]], ['2, k, 5', [-0.543888, -0.393242, 1.0]], ['2, k, 6', [-0.461318, -0.556347, 1.0]], ['2, k, 7', [-0.419637, -0.605171, 1.0]], ['2, k, 8', [-0.0295854, -0.26907, 1.0]], ['2, k, 9', [0.103602, -0.430608, 1.0]], ['2, k, 10', [0.00245187, -0.581602, 1.0]], ['2, k, 11', [-0.0518359, -0.625644, 1.0]], ['2, k, 12', [-0.321059, -0.738897, 1.0]], ['2, k, 13', [-0.347101, -1.06778, 1.0]], ['2, k, 14', [-0.335868, -1.42636, 1.0]], ['2, k, 15', [-0.354187, -1.45972, 1.0]], ['2, k, 16', [-0.14941, -0.74063, 1.0]], ['2, k, 17', [-0.0929296, -1.06229, 1.0]], ['2, k, 18', [-0.0333646, -1.41602, 1.0]], ['2, k, 19', [-0.0687866, -1.48633, 1.0]], ['2, k, 20', [-0.211211, -0.225813, 1.0]], ['2, k, 21', [-0.385198, -0.677355, 1.0]], ['2, k, 22', [-0.381002, -0.568079, 1.0]], ['2, k, 23', [-0.0869255, -0.700374, 1.0]], ['2, k, 24', [-0.0909312, -0.577725, 1.0]]]
[['2, k, 0', [-0.233842, -0.75102, 1.0]], ['2, k, 1', [-0.222007, -0.449989, 1.0]], ['2, k, 2', [-0.207316, -0.152671, 1.0]], ['2, k, 3', [-0.211081, -0.0160995, 1.0]], ['2, k, 4', [-0.40942, -0.233346, 1.0]], ['2, k, 5', [-0.539762, -0.397053, 1.0]], ['2, k, 6', [-0.460539, -0.556766, 1.0]], ['2, k, 7', [-0.417441, -0.605862, 1.0]], ['2, k, 8', [-0.0292699, -0.268812, 1.0]], ['2, k, 9', [0.1051, -0.427726, 1.0]], ['2, k, 10', [0.00684618, -0.580895, 1.0]], ['2, k, 11', [-0.0457451, -0.622971, 1.0]], ['2, k, 12', [-0.31648, -0.740926, 1.0]], ['2, k, 13', [-0.342203, -1.08079, 1.0]], ['2, k, 14', [-0.336002, -1.42628, 1.0]], ['2, k, 15', [-0.354444, -1.45768, 1.0]], ['2, k, 16', [-0.145044, -0.74137, 1.0]], ['2, k, 17', [-0.0890331, -1.06582, 1.0]], ['2, k, 18', [-0.0337535, -1.41711, 1.0]], ['2, k, 19', [-0.061831, -1.48315, 1.0]], ['2, k, 20', [-0.211161, -0.226046, 1.0]], ['2, k, 21', [-0.383396, -0.677936, 1.0]], ['2, k, 22', [-0.380434, -0.560927, 1.0]], ['2, k, 23', [-0.0765256, -0.696161, 1.0]], ['2, k, 24', [-0.0854744, -0.568184, 1.0]]]
[['2, k, 0', [-0.231013, -0.752025, 1.0]], ['2, k, 1', [-0.220878, -0.450757, 1.0]], ['2, k, 2', [-0.207443, -0.152903, 1.0]], ['2, k, 3', [-0.210788, -0.016503, 1.0]], ['2, k, 4', [-0.408953, -0.233618, 1.0]], ['2, k, 5', [-0.536837, -0.401185, 1.0]], ['2, k, 6', [-0.454748, -0.562242, 1.0]], ['2, k, 7', [-0.412502, -0.607565, 1.0]], ['2, k, 8', [-0.0271215, -0.267401, 1.0]], ['2, k, 9', [0.107135, -0.424827, 1.0]], ['2, k, 10', [0.0110111, -0.580191, 1.0]], ['2, k, 11', [-0.043421, -0.620624, 1.0]], ['2, k, 12', [-0.313845, -0.741888, 1.0]], ['2, k, 13', [-0.339067, -1.08181, 1.0]], ['2, k, 14', [-0.335831, -1.42611, 1.0]], ['2, k, 15', [-0.286701, -1.49599, 1.0]], ['2, k, 16', [-0.142125, -0.742478, 1.0]], ['2, k, 17', [-0.0837102, -1.07368, 1.0]], ['2, k, 18', [-0.0328456, -1.4179, 1.0]], ['2, k, 19', [-0.003793, -1.4738, 1.0]], ['2, k, 20', [-0.211182, -0.226255, 1.0]], ['2, k, 21', [-0.377406, -0.682562, 1.0]], ['2, k, 22', [-0.374184, -0.570728, 1.0]], ['2, k, 23', [-0.0796728, -0.690305, 1.0]], ['2, k, 24', [-0.0840761, -0.564732, 1.0]]]
[['2, k, 0', [-0.227547, -0.75362, 1.0]], ['2, k, 1', [-0.218452, -0.451692, 1.0]], ['2, k, 2', [-0.20718, -0.153086, 1.0]], ['2, k, 3', [-0.210447, -0.0166171, 1.0]], ['2, k, 4', [-0.408323, -0.233982, 1.0]], ['2, k, 5', [-0.534979, -0.40331, 1.0]], ['2, k, 6', [-0.451508, -0.564818, 1.0]], ['2, k, 7', [-0.409071, -0.608966, 1.0]], ['2, k, 8', [-0.024927, -0.266485, 1.0]], ['2, k, 9', [0.108454, -0.424396, 1.0]], ['2, k, 10', [0.0140089, -0.580402, 1.0]], ['2, k, 11', [-0.0421991, -0.622007, 1.0]], ['2, k, 12', [-0.31079, -0.743395, 1.0]], ['2, k, 13', [-0.336199, -1.08005, 1.0]], ['2, k, 14', [-0.335386, -1.42346, 1.0]], ['2, k, 15', [-0.352137, -1.45369, 1.0]], ['2, k, 16', [-0.138329, -0.744175, 1.0]], ['2, k, 17', [-0.0823505, -1.07379, 1.0]], ['2, k, 18', [-0.0338728, -1.42097, 1.0]], ['2, k, 19', [-0.0470952, -1.45993, 1.0]], ['2, k, 20', [-0.210567, -0.22666, 1.0]], ['2, k, 21', [-0.37194, -0.687384, 1.0]], ['2, k, 22', [-0.368302, -0.571627, 1.0]], ['2, k, 23', [-0.0803738, -0.693037, 1.0]], ['2, k, 24', [-0.0833123, -0.567812, 1.0]]]
[['2, k, 0', [-0.224211, -0.754989, 1.0]], ['2, k, 1', [-0.215891, -0.4525, 1.0]], ['2, k, 2', [-0.206373, -0.153423, 1.0]], ['2, k, 3', [-0.20969, -0.0167876, 1.0]], ['2, k, 4', [-0.407464, -0.234604, 1.0]], ['2, k, 5', [-0.533933, -0.404094, 1.0]], ['2, k, 6', [-0.450858, -0.563375, 1.0]], ['2, k, 7', [-0.410624, -0.600888, 1.0]], ['2, k, 8', [-0.0225946, -0.265448, 1.0]], ['2, k, 9', [0.110313, -0.423348, 1.0]], ['2, k, 10', [0.0173452, -0.579506, 1.0]], ['2, k, 11', [-0.036966, -0.623359, 1.0]], ['2, k, 12', [-0.307701, -0.744975, 1.0]], ['2, k, 13', [-0.334302, -1.07906, 1.0]], ['2, k, 14', [-0.337642, -1.42118, 1.0]], ['2, k, 15', [-0.353779, -1.4519, 1.0]], ['2, k, 16', [-0.13484, -0.745317, 1.0]], ['2, k, 17', [-0.0803906, -1.07387, 1.0]], ['2, k, 18', [-0.0336502, -1.42036, 1.0]], ['2, k, 19', [-0.0460295, -1.45866, 1.0]], ['2, k, 20', [-0.209268, -0.227246, 1.0]], ['2, k, 21', [-0.371006, -0.685944, 1.0]], ['2, k, 22', [-0.365482, -0.569487, 1.0]], ['2, k, 23', [-0.0742585, -0.692125, 1.0]], ['2, k, 24', [-0.0768251, -0.569242, 1.0]]]
[['2, k, 0', [-0.221641, -0.755736, 1.0]], ['2, k, 1', [-0.214039, -0.453091, 1.0]], ['2, k, 2', [-0.20553, -0.153977, 1.0]], ['2, k, 3', [-0.208263, -0.0171067, 1.0]], ['2, k, 4', [-0.406662, -0.235092, 1.0]], ['2, k, 5', [-0.532505, -0.404918, 1.0]], ['2, k, 6', [-0.450033, -0.561842, 1.0]], ['2, k, 7', [-0.409166, -0.604182, 1.0]], ['2, k, 8', [-0.0200047, -0.264002, 1.0]], ['2, k, 9', [0.111466, -0.422656, 1.0]], ['2, k, 10', [0.0203775, -0.579325, 1.0]], ['2, k, 11', [-0.0351443, -0.62426, 1.0]], ['2, k, 12', [-0.305411, -0.745587, 1.0]], ['2, k, 13', [-0.332631, -1.07802, 1.0]], ['2, k, 14', [-0.338563, -1.407, 1.0]], ['2, k, 15', [-0.353703, -1.43691, 1.0]], ['2, k, 16', [-0.132069, -0.746225, 1.0]], ['2, k, 17', [-0.076207, -1.07533, 1.0]], ['2, k, 18', [-0.0333841, -1.42098, 1.0]], ['2, k, 19', [-0.0451011, -1.45835, 1.0]], ['2, k, 20', [-0.208078, -0.227932, 1.0]], ['2, k, 21', [-0.376777, -0.685044, 1.0]], ['2, k, 22', [-0.368437, -0.573541, 1.0]], ['2, k, 23', [-0.0755036, -0.69331, 1.0]], ['2, k, 24', [-0.0768068, -0.56916, 1.0]]]
[['2, k, 0', [-0.218861, -0.75581, 1.0]], ['2, k, 1', [-0.211311, -0.453555, 1.0]], ['2, k, 2', [-0.203068, -0.15499, 1.0]], ['2, k, 3', [-0.206339, -0.0175483, 1.0]], ['2, k, 4', [-0.404774, -0.235766, 1.0]], ['2, k, 5', [-0.529572, -0.40885, 1.0]], ['2, k, 6', [-0.449056, -0.560486, 1.0]], ['2, k, 7', [-0.402763, -0.60399, 1.0]], ['2, k, 8', [-0.0168669, -0.262762, 1.0]], ['2, k, 9', [0.113425, -0.421662, 1.0]], ['2, k, 10', [0.0228107, -0.581057, 1.0]], ['2, k, 11', [-0.031158, -0.625465, 1.0]], ['2, k, 12', [-0.302608, -0.74564, 1.0]], ['2, k, 13', [-0.332407, -1.07776, 1.0]], ['2, k, 14', [-0.337847, -1.40892, 1.0]], ['2, k, 15', [-0.351469, -1.43901, 1.0]], ['2, k, 16', [-0.129405, -0.746344, 1.0]], ['2, k, 17', [-0.0728194, -1.07836, 1.0]], ['2, k, 18', [-0.0327918, -1.42002, 1.0]], ['2, k, 19', [-0.0834961, -1.48926, 1.0]], ['2, k, 20', [-0.205432, -0.228907, 1.0]], ['2, k, 21', [-0.367694, -0.67956, 1.0]], ['2, k, 22', [-0.362493, -0.56592, 1.0]], ['2, k, 23', [-0.066662, -0.694096, 1.0]], ['2, k, 24', [-0.0703513, -0.5711, 1.0]]]
[['2, k, 0', [-0.216326, -0.755431, 1.0]], ['2, k, 1', [-0.209624, -0.453592, 1.0]], ['2, k, 2', [-0.20234, -0.155855, 1.0]], ['2, k, 3', [-0.204036, -0.017822, 1.0]], ['2, k, 4', [-0.402821, -0.236153, 1.0]], ['2, k, 5', [-0.529686, -0.406514, 1.0]], ['2, k, 6', [-0.445487, -0.563373, 1.0]], ['2, k, 7', [-0.397929, -0.603795, 1.0]], ['2, k, 8', [-0.0147454, -0.261819, 1.0]], ['2, k, 9', [0.11546, -0.421398, 1.0]], ['2, k, 10', [0.0237713, -0.582293, 1.0]], ['2, k, 11', [-0.030485, -0.625581, 1.0]], ['2, k, 12', [-0.30024, -0.74556, 1.0]], ['2, k, 13', [-0.331477, -1.0773, 1.0]], ['2, k, 14', [-0.337809, -1.40921, 1.0]], ['2, k, 15', [-0.289132, -1.48311, 1.0]], ['2, k, 16', [-0.126727, -0.745643, 1.0]], ['2, k, 17', [-0.0711516, -1.07924, 1.0]], ['2, k, 18', [-0.0327613, -1.42007, 1.0]], ['2, k, 19', [-0.042778, -1.45594, 1.0]], ['2, k, 20', [-0.204369, -0.229584, 1.0]], ['2, k, 21', [-0.364074, -0.677348, 1.0]], ['2, k, 22', [-0.351661, -0.560819, 1.0]], ['2, k, 23', [-0.0670273, -0.694409, 1.0]], ['2, k, 24', [-0.0704682, -0.572277, 1.0]]]
[['2, k, 0', [-0.213853, -0.75519, 1.0]], ['2, k, 1', [-0.208433, -0.453207, 1.0]], ['2, k, 2', [-0.202465, -0.155269, 1.0]], ['2, k, 3', [-0.201562, -0.0175973, 1.0]], ['2, k, 4', [-0.400006, -0.237204, 1.0]], ['2, k, 5', [-0.527923, -0.407166, 1.0]], ['2, k, 6', [-0.443569, -0.563855, 1.0]], ['2, k, 7', [-0.396462, -0.60434, 1.0]], ['2, k, 8', [-0.0119875, -0.260969, 1.0]], ['2, k, 9', [0.118151, -0.41997, 1.0]], ['2, k, 10', [0.0319618, -0.579142, 1.0]], ['2, k, 11', [-0.0227153, -0.620321, 1.0]], ['2, k, 12', [-0.297984, -0.745425, 1.0]], ['2, k, 13', [-0.330655, -1.07649, 1.0]], ['2, k, 14', [-0.337798, -1.40907, 1.0]], ['2, k, 15', [-0.295654, -1.47559, 1.0]], ['2, k, 16', [-0.124049, -0.745303, 1.0]], ['2, k, 17', [-0.0696261, -1.0792, 1.0]], ['2, k, 18', [-0.0320663, -1.41947, 1.0]], ['2, k, 19', [-0.0663061, -1.47903, 1.0]], ['2, k, 20', [-0.204096, -0.229097, 1.0]], ['2, k, 21', [-0.357082, -0.67827, 1.0]], ['2, k, 22', [-0.356633, -0.563546, 1.0]], ['2, k, 23', [-0.0600554, -0.688739, 1.0]], ['2, k, 24', [-0.0644016, -0.567171, 1.0]]]
[['2, k, 0', [-0.21176, -0.754801, 1.0]], ['2, k, 1', [-0.206374, -0.452766, 1.0]], ['2, k, 2', [-0.200483, -0.15489, 1.0]], ['2, k, 3', [-0.199281, -0.0171853, 1.0]], ['2, k, 4', [-0.3972, -0.237694, 1.0]], ['2, k, 5', [-0.525422, -0.409823, 1.0]], ['2, k, 6', [-0.44181, -0.564527, 1.0]], ['2, k, 7', [-0.394983, -0.60771, 1.0]], ['2, k, 8', [-0.00917143, -0.260371, 1.0]], ['2, k, 9', [0.120751, -0.418555, 1.0]], ['2, k, 10', [0.0342963, -0.576325, 1.0]], ['2, k, 11', [-0.0191353, -0.619835, 1.0]], ['2, k, 12', [-0.295692, -0.745014, 1.0]], ['2, k, 13', [-0.329881, -1.07614, 1.0]], ['2, k, 14', [-0.337726, -1.40923, 1.0]], ['2, k, 15', [-0.349121, -1.43848, 1.0]], ['2, k, 16', [-0.122246, -0.744965, 1.0]], ['2, k, 17', [-0.0689304, -1.07917, 1.0]], ['2, k, 18', [-0.0323748, -1.42128, 1.0]], ['2, k, 19', [-0.0407683, -1.45661, 1.0]], ['2, k, 20', [-0.202073, -0.228725, 1.0]], ['2, k, 21', [-0.356047, -0.682772, 1.0]], ['2, k, 22', [-0.357767, -0.567174, 1.0]], ['2, k, 23', [-0.0533673, -0.689419, 1.0]], ['2, k, 24', [-0.0594534, -0.564869, 1.0]]]
