[['2, k, 0', [-0.2054355, -0.4365312, 1.0]], ['2, k, 1', [-0.1958667, -0.1958535, 1.0]], ['2, k, 2', [-0.1852338, 0.04166592, 1.0]], ['2, k, 3', [-0.1819345, 0.1698832, 1.0]], ['2, k, 4', [-0.3591161, -0.05958552, 1.0]], ['2, k, 5', [-0.4681786, -0.2495494, 1.0]], ['2, k, 6', [-0.4988019, -0.3858674, 1.0]], ['2, k, 7', [-0.4899689, -0.4398441, 1.0]], ['2, k, 8', [-0.02255144, -0.08395682, 1.0]], ['2, k, 9', [0.03797847, -0.2910567, 1.0]], ['2, k, 10', [0.1075227, -0.3200336, 1.0]], ['2, k, 11', [0.1300072, -0.3138345, 1.0]], ['2, k, 12', [-0.2759701, -0.4259744, 1.0]], ['2, k, 13', [-0.2726194, -0.5466735, 1.0]], ['2, k, 14', [-0.2096963, -0.9029777, 1.0]], ['2, k, 15', [-0.1958318, -0.956449, 1.0]], ['2, k, 16', [-0.1311322, -0.4362632, 1.0]], ['2, k, 17', [-0.05354104, -0.5243028, 1.0]], ['2, k, 18', [-0.009978815, -0.9158683, 1.0]], ['2, k, 19', [-0.0001965184, -0.9857201, 1.0]], ['2, k, 20', [-0.188232, -0.01715264, 1.0]], ['2, k, 21', [-0.4876199, -0.489937, 1.0]], ['2, k, 22', [-0.519983, -0.4534715, 1.0]], ['2, k, 23', [0.1214288, -0.3462622, 1.0]], ['2, k, 24', [0.1911113, -0.2890764, 1.0]]]
[['2, k, 0', [-0.2026051, -0.4447114, 1.0]], ['2, k, 1', [-0.1936127, -0.195572, 1.0]], ['2, k, 2', [-0.1843291, 0.04949112, 1.0]], ['2, k, 3', [-0.1870427, 0.1915665, 1.0]], ['2, k, 4', [-0.3590884, -0.0558204, 1.0]], ['2, k, 5', [-0.4691071, -0.2567407, 1.0]], ['2, k, 6', [-0.5054404, -0.4132577, 1.0]], ['2, k, 7', [-0.5011725, -0.4832201, 1.0]], ['2, k, 8', [-0.02327011, -0.06324153, 1.0]], ['2, k, 9', [-0.003736697, -0.3012148, 1.0]], ['2, k, 10', [0.003720071, -0.4271952, 1.0]], ['2, k, 11', [0.02203562, -0.4892742, 1.0]], ['2, k, 12', [-0.2724541, -0.4363596, 1.0]], ['2, k, 13', [-0.2738506, -0.5503892, 1.0]], ['2, k, 14', [-0.2110062, -0.908674, 1.0]], ['2, k, 15', [-0.1985279, -0.958985, 1.0]], ['2, k, 16', [-0.1279315, -0.4420188, 1.0]], ['2, k, 17', [-0.02259562, -0.5078624, 1.0]], ['2, k, 18', [-0.01596427, -0.9098725, 1.0]], ['2, k, 19', [-0.02063108, -0.9796808, 1.0]], ['2, k, 20', [-0.1867398, -0.01116843, 1.0]], ['2, k, 21', [-0.4935068, -0.5434701, 1.0]], ['2, k, 22', [-0.473578, -0.5441529, 1.0]], ['2, k, 23', [0.04663842, -0.5388063, 1.0]], ['2, k, 24', [-0.02033667, -0.4892998, 1.0]]]
[['2, k, 0', [-0.2027354, -0.444671, 1.0]], ['2, k, 1', [-0.1937365, -0.1954676, 1.0]], ['2, k, 2', [-0.1844307, 0.04966184, 1.0]], ['2, k, 3', [-0.1873175, 0.1919552, 1.0]], ['2, k, 4', [-0.3591429, -0.0558142, 1.0]], ['2, k, 5', [-0.4690579, -0.2568491, 1.0]], ['2, k, 6', [-0.5057042, -0.4133648, 1.0]], ['2, k, 7', [-0.5015389, -0.4846264, 1.0]], ['2, k, 8', [-0.02301393, -0.06351075, 1.0]], ['2, k, 9', [-0.007258486, -0.3018495, 1.0]], ['2, k, 10', [0.004951138, -0.4247111, 1.0]], ['2, k, 11', [0.02186037, -0.4852963, 1.0]], ['2, k, 12', [-0.2725796, -0.4362883, 1.0]], ['2, k, 13', [-0.2738881, -0.5496124, 1.0]], ['2, k, 14', [-0.2110056, -0.9085848, 1.0]], ['2, k, 15', [-0.1991014, -0.9606973, 1.0]], ['2, k, 16', [-0.1280665, -0.4420159, 1.0]], ['2, k, 17', [-0.02268393, -0.507414, 1.0]], ['2, k, 18', [-0.01599209, -0.9092566, 1.0]], ['2, k, 19', [-0.02179867, -0.9796385, 1.0]], ['2, k, 20', [-0.1868584, -0.01101021, 1.0]], ['2, k, 21', [-0.4950664, -0.5414788, 1.0]], ['2, k, 22', [-0.4744807, -0.4813863, 1.0]], ['2, k, 23', [0.04804297, -0.5332093, 1.0]], ['2, k, 24', [-0.02580297, -0.481612, 1.0]]]
[['2, k, 0', [-0.2029065, -0.4446367, 1.0]], ['2, k, 1', [-0.1938436, -0.1954293, 1.0]], ['2, k, 2', [-0.1844629, 0.04967058, 1.0]], ['2, k, 3', [-0.1874169, 0.1921079, 1.0]], ['2, k, 4', [-0.3592878, -0.05585949, 1.0]], ['2, k, 5', [-0.4689987, -0.2567421, 1.0]], ['2, k, 6', [-0.5059704, -0.4130495, 1.0]], ['2, k, 7', [-0.5010301, -0.4829757, 1.0]], ['2, k, 8', [-0.02294946, -0.06354465, 1.0]], ['2, k, 9', [-0.006243391, -0.2952147, 1.0]], ['2, k, 10', [0.004396904, -0.4180722, 1.0]], ['2, k, 11', [0.02779298, -0.4791528, 1.0]], ['2, k, 12', [-0.2727122, -0.4362662, 1.0]], ['2, k, 13', [-0.2738685, -0.5496922, 1.0]], ['2, k, 14', [-0.2108392, -0.9088678, 1.0]], ['2, k, 15', [-0.1983764, -0.9598212, 1.0]], ['2, k, 16', [-0.128268, -0.4419772, 1.0]], ['2, k, 17', [-0.02257149, -0.50675, 1.0]], ['2, k, 18', [-0.01583161, -0.9087691, 1.0]], ['2, k, 19', [-0.02180233, -0.9791235, 1.0]], ['2, k, 20', [-0.186906, -0.01099612, 1.0]], ['2, k, 21', [-0.4935346, -0.5448635, 1.0]], ['2, k, 22', [-0.4715297, -0.4699014, 1.0]], ['2, k, 23', [0.05162823, -0.5227207, 1.0]], ['2, k, 24', [-0.0303212, -0.482694, 1.0]]]
[['2, k, 0', [-0.2030723, -0.4444856, 1.0]], ['2, k, 1', [-0.1941554, -0.1952896, 1.0]], ['2, k, 2', [-0.1849534, 0.04970789, 1.0]], ['2, k, 3', [-0.1875307, 0.1921903, 1.0]], ['2, k, 4', [-0.3593277, -0.05582123, 1.0]], ['2, k, 5', [-0.4698162, -0.256602, 1.0]], ['2, k, 6', [-0.5059385, -0.4129028, 1.0]], ['2, k, 7', [-0.5005937, -0.483369, 1.0]], ['2, k, 8', [-0.0229154, -0.06342124, 1.0]], ['2, k, 9', [-0.005850733, -0.3021721, 1.0]], ['2, k, 10', [0.004776521, -0.4186225, 1.0]], ['2, k, 11', [0.0253017, -0.4616047, 1.0]], ['2, k, 12', [-0.2728184, -0.4361218, 1.0]], ['2, k, 13', [-0.2738575, -0.5497133, 1.0]], ['2, k, 14', [-0.210843, -0.9096171, 1.0]], ['2, k, 15', [-0.1982903, -0.9607708, 1.0]], ['2, k, 16', [-0.1285349, -0.441811, 1.0]], ['2, k, 17', [-0.02239313, -0.5045576, 1.0]], ['2, k, 18', [-0.01609847, -0.908088, 1.0]], ['2, k, 19', [-0.02161041, -0.9785315, 1.0]], ['2, k, 20', [-0.1873606, -0.01092626, 1.0]], ['2, k, 21', [-0.4886554, -0.5441838, 1.0]], ['2, k, 22', [-0.4693529, -0.4574242, 1.0]], ['2, k, 23', [0.06443168, -0.5122367, 1.0]], ['2, k, 24', [-0.01241988, -0.4742902, 1.0]]]
[['2, k, 0', [-0.2031082, -0.4444229, 1.0]], ['2, k, 1', [-0.194155, -0.1952613, 1.0]], ['2, k, 2', [-0.1849065, 0.0497176, 1.0]], ['2, k, 3', [-0.187577, 0.192245, 1.0]], ['2, k, 4', [-0.3593002, -0.0558036, 1.0]], ['2, k, 5', [-0.4700451, -0.2561539, 1.0]], ['2, k, 6', [-0.5059732, -0.4130167, 1.0]], ['2, k, 7', [-0.5007116, -0.483883, 1.0]], ['2, k, 8', [-0.02278485, -0.06336071, 1.0]], ['2, k, 9', [-0.006899378, -0.3019882, 1.0]], ['2, k, 10', [0.003143025, -0.4087915, 1.0]], ['2, k, 11', [0.02195284, -0.4574368, 1.0]], ['2, k, 12', [-0.2728172, -0.4360616, 1.0]], ['2, k, 13', [-0.273932, -0.54949, 1.0]], ['2, k, 14', [-0.2106586, -0.9092345, 1.0]], ['2, k, 15', [-0.2007819, -0.9645504, 1.0]], ['2, k, 16', [-0.1286063, -0.4417509, 1.0]], ['2, k, 17', [-0.02247084, -0.5020362, 1.0]], ['2, k, 18', [-0.01723737, -0.8967277, 1.0]], ['2, k, 19', [-0.01778065, -0.9292721, 1.0]], ['2, k, 20', [-0.1873308, -0.01091071, 1.0]], ['2, k, 21', [-0.491012, -0.5433452, 1.0]], ['2, k, 22', [-0.4705042, -0.474423, 1.0]], ['2, k, 23', [0.03602041, -0.4909934, 1.0]], ['2, k, 24', [-0.02278831, -0.4829627, 1.0]]]
[['2, k, 0', [-0.2030143, -0.4443386, 1.0]], ['2, k, 1', [-0.1941606, -0.1951684, 1.0]], ['2, k, 2', [-0.1850496, 0.04985383, 1.0]], ['2, k, 3', [-0.1876206, 0.1923106, 1.0]], ['2, k, 4', [-0.359414, -0.05585005, 1.0]], ['2, k, 5', [-0.4699064, -0.2557271, 1.0]], ['2, k, 6', [-0.5058527, -0.4130689, 1.0]], ['2, k, 7', [-0.5008238, -0.481771, 1.0]], ['2, k, 8', [-0.02281199, -0.06324904, 1.0]], ['2, k, 9', [-0.03927938, -0.2922843, 1.0]], ['2, k, 10', [0.02191075, -0.3986422, 1.0]], ['2, k, 11', [0.04399765, -0.4451967, 1.0]], ['2, k, 12', [-0.2726267, -0.4360142, 1.0]], ['2, k, 13', [-0.2739948, -0.5491071, 1.0]], ['2, k, 14', [-0.2105415, -0.9082797, 1.0]], ['2, k, 15', [-0.2010234, -0.9644485, 1.0]], ['2, k, 16', [-0.1285393, -0.441597, 1.0]], ['2, k, 17', [-0.02345751, -0.5004319, 1.0]], ['2, k, 18', [-0.01782138, -0.9026825, 1.0]], ['2, k, 19', [-0.01835568, -0.9351678, 1.0]], ['2, k, 20', [-0.1874317, -0.01078199, 1.0]], ['2, k, 21', [-0.4925265, -0.5438839, 1.0]], ['2, k, 22', [-0.4574263, -0.4419268, 1.0]], ['2, k, 23', [0.06692065, -0.4831794, 1.0]], ['2, k, 24', [0.001556248, -0.450332, 1.0]]]
[['2, k, 0', [-0.2029961, -0.4442697, 1.0]], ['2, k, 1', [-0.1942064, -0.1951221, 1.0]], ['2, k, 2', [-0.1851955, 0.04986027, 1.0]], ['2, k, 3', [-0.1877685, 0.1923677, 1.0]], ['2, k, 4', [-0.3596392, -0.05579451, 1.0]], ['2, k, 5', [-0.4693592, -0.2563244, 1.0]], ['2, k, 6', [-0.5055959, -0.4130279, 1.0]], ['2, k, 7', [-0.5010614, -0.4836266, 1.0]], ['2, k, 8', [-0.02278895, -0.06326878, 1.0]], ['2, k, 9', [-0.01158544, -0.2825744, 1.0]], ['2, k, 10', [0.01622616, -0.397251, 1.0]], ['2, k, 11', [0.04544437, -0.4141804, 1.0]], ['2, k, 12', [-0.2725796, -0.4359479, 1.0]], ['2, k, 13', [-0.2739112, -0.5496001, 1.0]], ['2, k, 14', [-0.2105133, -0.9082187, 1.0]], ['2, k, 15', [-0.2010243, -0.9647883, 1.0]], ['2, k, 16', [-0.1285378, -0.4414979, 1.0]], ['2, k, 17', [-0.02659171, -0.5016032, 1.0]], ['2, k, 18', [-0.01751168, -0.903363, 1.0]], ['2, k, 19', [-0.01808728, -0.9358376, 1.0]], ['2, k, 20', [-0.1875485, -0.01076208, 1.0]], ['2, k, 21', [-0.4953879, -0.5422882, 1.0]], ['2, k, 22', [-0.4532766, -0.4420411, 1.0]], ['2, k, 23', [0.07084757, -0.4470663, 1.0]], ['2, k, 24', [0.008077063, -0.4159215, 1.0]]]
[['2, k, 0', [-0.2030089, -0.4442626, 1.0]], ['2, k, 1', [-0.1942104, -0.1950957, 1.0]], ['2, k, 2', [-0.1851753, 0.04989545, 1.0]], ['2, k, 3', [-0.1877892, 0.1925177, 1.0]], ['2, k, 4', [-0.3596132, -0.0557914, 1.0]], ['2, k, 5', [-0.4694709, -0.2563912, 1.0]], ['2, k, 6', [-0.5056201, -0.4129441, 1.0]], ['2, k, 7', [-0.5004949, -0.4821735, 1.0]], ['2, k, 8', [-0.02269375, -0.06348073, 1.0]], ['2, k, 9', [-0.04060436, -0.2900276, 1.0]], ['2, k, 10', [0.03066194, -0.3719003, 1.0]], ['2, k, 11', [0.05159892, -0.3789239, 1.0]], ['2, k, 12', [-0.2725771, -0.4359486, 1.0]], ['2, k, 13', [-0.2739451, -0.5498416, 1.0]], ['2, k, 14', [-0.2105661, -0.9078408, 1.0]], ['2, k, 15', [-0.2011914, -0.9646645, 1.0]], ['2, k, 16', [-0.1285818, -0.4414811, 1.0]], ['2, k, 17', [-0.04818945, -0.5283824, 1.0]], ['2, k, 18', [-0.01736213, -0.9043494, 1.0]], ['2, k, 19', [-0.01791571, -0.936813, 1.0]], ['2, k, 20', [-0.1875353, -0.01072822, 1.0]], ['2, k, 21', [-0.490798, -0.5448708, 1.0]], ['2, k, 22', [-0.4653496, -0.4576642, 1.0]], ['2, k, 23', [0.08304425, -0.4038522, 1.0]], ['2, k, 24', [0.01415096, -0.3814887, 1.0]]]
[['2, k, 0', [-0.2029705, -0.4442668, 1.0]], ['2, k, 1', [-0.1941795, -0.1950785, 1.0]], ['2, k, 2', [-0.1851095, 0.04993037, 1.0]], ['2, k, 3', [-0.1877669, 0.1925128, 1.0]], ['2, k, 4', [-0.3596345, -0.05576996, 1.0]], ['2, k, 5', [-0.4694595, -0.256031, 1.0]], ['2, k, 6', [-0.5049554, -0.4125474, 1.0]], ['2, k, 7', [-0.5009356, -0.4817295, 1.0]], ['2, k, 8', [-0.02259215, -0.06348034, 1.0]], ['2, k, 9', [-0.03764332, -0.2638123, 1.0]], ['2, k, 10', [-0.03814052, -0.4575632, 1.0]], ['2, k, 11', [0.04750632, -0.338333, 1.0]], ['2, k, 12', [-0.2724812, -0.4360084, 1.0]], ['2, k, 13', [-0.2740074, -0.5502169, 1.0]], ['2, k, 14', [-0.2104692, -0.9075829, 1.0]], ['2, k, 15', [-0.2012472, -0.9647372, 1.0]], ['2, k, 16', [-0.1285664, -0.4414579, 1.0]], ['2, k, 17', [-0.04829844, -0.5290317, 1.0]], ['2, k, 18', [-0.01753095, -0.9057936, 1.0]], ['2, k, 19', [-0.01807481, -0.9382451, 1.0]], ['2, k, 20', [-0.187484, -0.01070085, 1.0]], ['2, k, 21', [-0.4916861, -0.5437551, 1.0]], ['2, k, 22', [-0.4589934, -0.4488473, 1.0]], ['2, k, 23', [0.07839435, -0.3546234, 1.0]], ['2, k, 24', [0.01668393, -0.3356533, 1.0]]]
[['2, k, 0', [-0.2029618, -0.4443041, 1.0]], ['2, k, 1', [-0.1940859, -0.1950603, 1.0]], ['2, k, 2', [-0.1848136, 0.04998696, 1.0]], ['2, k, 3', [-0.1876543, 0.1925528, 1.0]], ['2, k, 4', [-0.3596338, -0.05577075, 1.0]], ['2, k, 5', [-0.4694081, -0.2560351, 1.0]], ['2, k, 6', [-0.5047344, -0.4116134, 1.0]], ['2, k, 7', [-0.4995497, -0.4789123, 1.0]], ['2, k, 8', [-0.02261458, -0.06387169, 1.0]], ['2, k, 9', [-0.0456183, -0.2906212, 1.0]], ['2, k, 10', [0.03754957, -0.3050591, 1.0]], ['2, k, 11', [0.0613602, -0.2939269, 1.0]], ['2, k, 12', [-0.2724248, -0.4361011, 1.0]], ['2, k, 13', [-0.2739693, -0.550783, 1.0]], ['2, k, 14', [-0.2105118, -0.9076651, 1.0]], ['2, k, 15', [-0.2015626, -0.9646498, 1.0]], ['2, k, 16', [-0.128606, -0.4414506, 1.0]], ['2, k, 17', [-0.04822597, -0.5291753, 1.0]], ['2, k, 18', [-0.01699136, -0.907855, 1.0]], ['2, k, 19', [-0.01553284, -0.9836941, 1.0]], ['2, k, 20', [-0.1872521, -0.01065716, 1.0]], ['2, k, 21', [-0.4906186, -0.5382338, 1.0]], ['2, k, 22', [-0.4542714, -0.4400344, 1.0]], ['2, k, 23', [0.1165923, -0.2996017, 1.0]], ['2, k, 24', [0.02898055, -0.2952881, 1.0]]]
[['2, k, 0', [-0.2031145, -0.4443768, 1.0]], ['2, k, 1', [-0.1941126, -0.1950515, 1.0]], ['2, k, 2', [-0.1847886, 0.05000694, 1.0]], ['2, k, 3', [-0.1875169, 0.1925634, 1.0]], ['2, k, 4', [-0.3596064, -0.05581028, 1.0]], ['2, k, 5', [-0.4696482, -0.2560245, 1.0]], ['2, k, 6', [-0.5046825, -0.4115535, 1.0]], ['2, k, 7', [-0.5006492, -0.4795592, 1.0]], ['2, k, 8', [-0.02239001, -0.06409525, 1.0]], ['2, k, 9', [-0.04548661, -0.2908276, 1.0]], ['2, k, 10', [0.03264149, -0.2674648, 1.0]], ['2, k, 11', [0.06155519, -0.2494548, 1.0]], ['2, k, 12', [-0.2726513, -0.4362969, 1.0]], ['2, k, 13', [-0.2740117, -0.5509575, 1.0]], ['2, k, 14', [-0.2105109, -0.9074854, 1.0]], ['2, k, 15', [-0.2009845, -0.9633856, 1.0]], ['2, k, 16', [-0.1286906, -0.4414642, 1.0]], ['2, k, 17', [-0.04829433, -0.5291969, 1.0]], ['2, k, 18', [-0.01734567, -0.9107476, 1.0]], ['2, k, 19', [-0.01400221, -0.9857576, 1.0]], ['2, k, 20', [-0.1872362, -0.01063956, 1.0]], ['2, k, 21', [-0.4909954, -0.5381981, 1.0]], ['2, k, 22', [-0.4624963, -0.4498178, 1.0]], ['2, k, 23', [0.08429842, -0.240077, 1.0]], ['2, k, 24', [0.02300633, -0.2439226, 1.0]]]
[['2, k, 0', [-0.2033055, -0.444342, 1.0]], ['2, k, 1', [-0.1941432, -0.1950115, 1.0]], ['2, k, 2', [-0.1847575, 0.05005364, 1.0]], ['2, k, 3', [-0.1872118, 0.192713, 1.0]], ['2, k, 4', [-0.3592227, -0.05558036, 1.0]], ['2, k, 5', [-0.4696836, -0.2560444, 1.0]], ['2, k, 6', [-0.5047607, -0.4115238, 1.0]], ['2, k, 7', [-0.5007343, -0.480531, 1.0]], ['2, k, 8', [-0.02236035, -0.06410777, 1.0]], ['2, k, 9', [-0.04671255, -0.2918654, 1.0]], ['2, k, 10', [0.0178349, -0.2561089, 1.0]], ['2, k, 11', [0.05001082, -0.2084592, 1.0]], ['2, k, 12', [-0.2728472, -0.4362821, 1.0]], ['2, k, 13', [-0.2740447, -0.5510158, 1.0]], ['2, k, 14', [-0.2105197, -0.9075542, 1.0]], ['2, k, 15', [-0.2008846, -0.9636261, 1.0]], ['2, k, 16', [-0.1288598, -0.4414256, 1.0]], ['2, k, 17', [-0.04837051, -0.5293353, 1.0]], ['2, k, 18', [-0.01713604, -0.9106016, 1.0]], ['2, k, 19', [-0.01287093, -0.9863132, 1.0]], ['2, k, 20', [-0.1872252, -0.01060813, 1.0]], ['2, k, 21', [-0.4902314, -0.5385632, 1.0]], ['2, k, 22', [-0.4585516, -0.4481142, 1.0]], ['2, k, 23', [0.07529222, -0.1881258, 1.0]], ['2, k, 24', [0.005536284, -0.2031076, 1.0]]]
[['2, k, 0', [-0.2034374, -0.4442811, 1.0]], ['2, k, 1', [-0.1941621, -0.195035, 1.0]], ['2, k, 2', [-0.1846972, 0.0498649, 1.0]], ['2, k, 3', [-0.1869456, 0.1926235, 1.0]], ['2, k, 4', [-0.3591792, -0.05557162, 1.0]], ['2, k, 5', [-0.4691764, -0.2559815, 1.0]], ['2, k, 6', [-0.5049286, -0.4115855, 1.0]], ['2, k, 7', [-0.5009547, -0.4806568, 1.0]], ['2, k, 8', [-0.02290919, -0.06325965, 1.0]], ['2, k, 9', [-0.04048188, -0.291208, 1.0]], ['2, k, 10', [0.02753614, -0.2078973, 1.0]], ['2, k, 11', [0.04258886, -0.1648285, 1.0]], ['2, k, 12', [-0.2729552, -0.4363081, 1.0]], ['2, k, 13', [-0.2740863, -0.550332, 1.0]], ['2, k, 14', [-0.2105625, -0.9075787, 1.0]], ['2, k, 15', [-0.2002562, -0.9625962, 1.0]], ['2, k, 16', [-0.1290199, -0.4412799, 1.0]], ['2, k, 17', [-0.04837278, -0.5293791, 1.0]], ['2, k, 18', [-0.01691608, -0.9099872, 1.0]], ['2, k, 19', [-0.0173026, -0.942431, 1.0]], ['2, k, 20', [-0.1871987, -0.01072697, 1.0]], ['2, k, 21', [-0.4923566, -0.5378971, 1.0]], ['2, k, 22', [-0.4684443, -0.4572679, 1.0]], ['2, k, 23', [0.05638028, -0.1198954, 1.0]], ['2, k, 24', [-0.000479491, -0.1596904, 1.0]]]
[['2, k, 0', [-0.2036158, -0.4443742, 1.0]], ['2, k, 1', [-0.1941133, -0.1951463, 1.0]], ['2, k, 2', [-0.1843846, 0.04966245, 1.0]], ['2, k, 3', [-0.1867547, 0.192759, 1.0]], ['2, k, 4', [-0.3590257, -0.05551415, 1.0]], ['2, k, 5', [-0.4687936, -0.2558812, 1.0]], ['2, k, 6', [-0.5051394, -0.4117413, 1.0]], ['2, k, 7', [-0.5010068, -0.4821956, 1.0]], ['2, k, 8', [-0.02802482, -0.05894666, 1.0]], ['2, k, 9', [-0.00537218, -0.2526703, 1.0]], ['2, k, 10', [0.02896598, -0.163163, 1.0]], ['2, k, 11', [0.03728406, -0.1262282, 1.0]], ['2, k, 12', [-0.2731532, -0.436636, 1.0]], ['2, k, 13', [-0.27409, -0.5505092, 1.0]], ['2, k, 14', [-0.2108506, -0.9072263, 1.0]], ['2, k, 15', [-0.2006401, -0.9628713, 1.0]], ['2, k, 16', [-0.1291573, -0.4412488, 1.0]], ['2, k, 17', [-0.04838176, -0.5294281, 1.0]], ['2, k, 18', [-0.01692093, -0.9100297, 1.0]], ['2, k, 19', [-0.01258375, -0.9859993, 1.0]], ['2, k, 20', [-0.1869598, -0.01090507, 1.0]], ['2, k, 21', [-0.493672, -0.5402299, 1.0]], ['2, k, 22', [-0.4693018, -0.4593298, 1.0]], ['2, k, 23', [0.04376858, -0.0711822, 1.0]], ['2, k, 24', [-0.004952761, -0.121763, 1.0]]]
[['2, k, 0', [-0.2034943, -0.4443919, 1.0]], ['2, k, 1', [-0.1939332, -0.1950869, 1.0]], ['2, k, 2', [-0.1840843, 0.04982003, 1.0]], ['2, k, 3', [-0.1863922, 0.1929456, 1.0]], ['2, k, 4', [-0.359055, -0.05547888, 1.0]], ['2, k, 5', [-0.4689103, -0.25594, 1.0]], ['2, k, 6', [-0.5050913, -0.4117216, 1.0]], ['2, k, 7', [-0.501308, -0.4826742, 1.0]], ['2, k, 8', [-0.03106245, -0.05602244, 1.0]], ['2, k, 9', [-0.006789596, -0.2540233, 1.0]], ['2, k, 10', [0.02364505, -0.1385429, 1.0]], ['2, k, 11', [0.03504269, -0.08885491, 1.0]], ['2, k, 12', [-0.2728941, -0.4368775, 1.0]], ['2, k, 13', [-0.2740941, -0.5507588, 1.0]], ['2, k, 14', [-0.2108299, -0.9073169, 1.0]], ['2, k, 15', [-0.20073, -0.9634894, 1.0]], ['2, k, 16', [-0.1290557, -0.4411392, 1.0]], ['2, k, 17', [-0.04835551, -0.5294452, 1.0]], ['2, k, 18', [-0.01680076, -0.9103215, 1.0]], ['2, k, 19', [-0.02123956, -0.9427594, 1.0]], ['2, k, 20', [-0.1866865, -0.01077609, 1.0]], ['2, k, 21', [-0.4928952, -0.541035, 1.0]], ['2, k, 22', [-0.4543958, -0.4490805, 1.0]], ['2, k, 23', [0.0502673, -0.03803717, 1.0]], ['2, k, 24', [-0.01211696, -0.0887562, 1.0]]]
[['2, k, 0', [-0.2033916, -0.4443976, 1.0]], ['2, k, 1', [-0.1938322, -0.1950585, 1.0]], ['2, k, 2', [-0.1839514, 0.04986585, 1.0]], ['2, k, 3', [-0.1862532, 0.1930052, 1.0]], ['2, k, 4', [-0.358998, -0.05550012, 1.0]], ['2, k, 5', [-0.468458, -0.2563789, 1.0]], ['2, k, 6', [-0.5051206, -0.4117531, 1.0]], ['2, k, 7', [-0.5006273, -0.48113, 1.0]], ['2, k, 8', [-0.03697124, -0.05184526, 1.0]], ['2, k, 9', [-0.004890601, -0.2247801, 1.0]], ['2, k, 10', [0.04531066, -0.1054674, 1.0]], ['2, k, 11', [0.02764067, -0.05176347, 1.0]], ['2, k, 12', [-0.2726228, -0.4372206, 1.0]], ['2, k, 13', [-0.2741156, -0.5507809, 1.0]], ['2, k, 14', [-0.2109462, -0.9073161, 1.0]], ['2, k, 15', [-0.1999395, -0.9622713, 1.0]], ['2, k, 16', [-0.1289875, -0.4409593, 1.0]], ['2, k, 17', [-0.04831287, -0.5294653, 1.0]], ['2, k, 18', [-0.01682524, -0.9103577, 1.0]], ['2, k, 19', [-0.01333755, -0.9866806, 1.0]], ['2, k, 20', [-0.1865616, -0.01073627, 1.0]], ['2, k, 21', [-0.4929646, -0.5409422, 1.0]], ['2, k, 22', [-0.4545098, -0.4462279, 1.0]], ['2, k, 23', [0.02841921, -0.001089936, 1.0]], ['2, k, 24', [-0.022385, -0.04791984, 1.0]]]
[['2, k, 0', [-0.2034229, -0.4443791, 1.0]], ['2, k, 1', [-0.193828, -0.1950576, 1.0]], ['2, k, 2', [-0.1839197, 0.04984948, 1.0]], ['2, k, 3', [-0.1861575, 0.1930457, 1.0]], ['2, k, 4', [-0.3588865, -0.05543431, 1.0]], ['2, k, 5', [-0.4684742, -0.2559913, 1.0]], ['2, k, 6', [-0.5050021, -0.4115032, 1.0]], ['2, k, 7', [-0.5016929, -0.4796937, 1.0]], ['2, k, 8', [-0.04114445, -0.05002865, 1.0]], ['2, k, 9', [0.001042986, -0.2473435, 1.0]], ['2, k, 10', [0.01430026, -0.04133915, 1.0]], ['2, k, 11', [0.01778999, -0.02348066, 1.0]], ['2, k, 12', [-0.2726545, -0.437527, 1.0]], ['2, k, 13', [-0.2741309, -0.5506611, 1.0]], ['2, k, 14', [-0.2107378, -0.9070624, 1.0]], ['2, k, 15', [-0.1993296, -0.9615367, 1.0]], ['2, k, 16', [-0.1290406, -0.4406849, 1.0]], ['2, k, 17', [-0.04828963, -0.529457, 1.0]], ['2, k, 18', [-0.01686241, -0.9104138, 1.0]], ['2, k, 19', [-0.01302613, -0.9866878, 1.0]], ['2, k, 20', [-0.1865474, -0.01074347, 1.0]], ['2, k, 21', [-0.492872, -0.5377526, 1.0]], ['2, k, 22', [-0.4708162, -0.456964, 1.0]], ['2, k, 23', [0.01390562, 0.03315872, 1.0]], ['2, k, 24', [-0.02921902, -0.02441175, 1.0]]]
