[['2, k, 0', [-0.00541799, -0.352137, 1.0]], ['2, k, 1', [-0.0229171, -0.0297194, 1.0]], ['2, k, 2', [-0.0397999, 0.284303, 1.0]], ['2, k, 3', [-0.0231965, 0.410043, 1.0]], ['2, k, 4', [-0.136245, 0.211936, 1.0]], ['2, k, 5', [-0.0945026, 0.114705, 1.0]], ['2, k, 6', [-0.0401142, 0.0907661, 1.0]], ['2, k, 7', [0.00822978, 0.0766873, 1.0]], ['2, k, 8', [0.0925247, 0.203292, 1.0]], ['2, k, 9', [0.226636, 0.197069, 1.0]], ['2, k, 10', [0.205202, 0.0136829, 1.0]], ['2, k, 11', [0.156724, -0.0335331, 1.0]], ['2, k, 12', [-0.0575497, -0.344915, 1.0]], ['2, k, 13', [-0.111459, -0.576429, 1.0]], ['2, k, 14', [-0.103444, -0.958222, 1.0]], ['2, k, 15', [-0.11771, -1.05928, 1.0]], ['2, k, 16', [0.0468583, -0.348599, 1.0]], ['2, k, 17', [0.115054, -0.652409, 1.0]], ['2, k, 18', [0.129777, -0.994666, 1.0]], ['2, k, 19', [0.14967, -1.05916, 1.0]], ['2, k, 20', [-0.035673, 0.207017, 1.0]], ['2, k, 21', [0.0599666, 0.0464057, 1.0]], ['2, k, 22', [0.0187028, 0.0991112, 1.0]], ['2, k, 23', [0.166088, -0.1054, 1.0]], ['2, k, 24', [0.133981, -0.03407, 1.0]]]
[['2, k, 0', [0.0354418, -0.369654, 1.0]], ['2, k, 1', [7.4907e-05, -0.0325723, 1.0]], ['2, k, 2', [-0.0343899, 0.284257, 1.0]], ['2, k, 3', [-0.0366917, 0.409117, 1.0]], ['2, k, 4', [-0.0823904, 0.162553, 1.0]], ['2, k, 5', [0.143591, 0.0832797, 1.0]], ['2, k, 6', [0.391644, 0.0888536, 1.0]], ['2, k, 7', [0.455954, 0.10493, 1.0]], ['2, k, 8', [0.127856, 0.210255, 1.0]], ['2, k, 9', [0.351953, 0.220572, 1.0]], ['2, k, 10', [0.53569, 0.267981, 1.0]], ['2, k, 11', [0.532644, 0.270048, 1.0]], ['2, k, 12', [-0.00436789, -0.36694, 1.0]], ['2, k, 13', [-0.0953523, -0.657733, 1.0]], ['2, k, 14', [-0.0924183, -0.985, 1.0]], ['2, k, 15', [-0.123572, -1.06854, 1.0]], ['2, k, 16', [0.0730535, -0.359912, 1.0]], ['2, k, 17', [0.113568, -0.700073, 1.0]], ['2, k, 18', [0.133585, -1.02959, 1.0]], ['2, k, 19', [0.143073, -1.08442, 1.0]], ['2, k, 20', [-0.0259178, 0.207236, 1.0]], ['2, k, 21', [0.510879, 0.119505, 1.0]], ['2, k, 22', [0.46504, 0.135932, 1.0]], ['2, k, 23', [0.560507, 0.271341, 1.0]], ['2, k, 24', [0.559635, 0.26026, 1.0]]]
[['2, k, 0', [0.0363356, -0.368393, 1.0]], ['2, k, 1', [0.000621698, -0.033133, 1.0]], ['2, k, 2', [-0.033997, 0.283961, 1.0]], ['2, k, 3', [-0.0378512, 0.408606, 1.0]], ['2, k, 4', [-0.0818552, 0.166212, 1.0]], ['2, k, 5', [0.151205, 0.0845526, 1.0]], ['2, k, 6', [0.395615, 0.088974, 1.0]], ['2, k, 7', [0.459261, 0.10683, 1.0]], ['2, k, 8', [0.121266, 0.216202, 1.0]], ['2, k, 9', [0.350903, 0.221418, 1.0]], ['2, k, 10', [0.536109, 0.269366, 1.0]], ['2, k, 11', [0.533112, 0.274903, 1.0]], ['2, k, 12', [-0.00299434, -0.365854, 1.0]], ['2, k, 13', [-0.0884116, -0.676208, 1.0]], ['2, k, 14', [-0.092406, -0.985134, 1.0]], ['2, k, 15', [-0.123177, -1.06878, 1.0]], ['2, k, 16', [0.0737456, -0.35841, 1.0]], ['2, k, 17', [0.113022, -0.707465, 1.0]], ['2, k, 18', [0.134037, -1.03059, 1.0]], ['2, k, 19', [0.143816, -1.08355, 1.0]], ['2, k, 20', [-0.0254679, 0.206672, 1.0]], ['2, k, 21', [0.520846, 0.121998, 1.0]], ['2, k, 22', [0.468622, 0.13011, 1.0]], ['2, k, 23', [0.545416, 0.276273, 1.0]], ['2, k, 24', [0.536346, 0.25619, 1.0]]]
[['2, k, 0', [0.0365412, -0.367306, 1.0]], ['2, k, 1', [0.000443083, -0.0335444, 1.0]], ['2, k, 2', [-0.0347525, 0.283501, 1.0]], ['2, k, 3', [-0.0391862, 0.407817, 1.0]], ['2, k, 4', [-0.0807607, 0.167607, 1.0]], ['2, k, 5', [0.156915, 0.0908213, 1.0]], ['2, k, 6', [0.372166, 0.0929246, 1.0]], ['2, k, 7', [0.459777, 0.107897, 1.0]], ['2, k, 8', [0.120699, 0.217829, 1.0]], ['2, k, 9', [0.276194, 0.21843, 1.0]], ['2, k, 10', [0.467763, 0.256463, 1.0]], ['2, k, 11', [0.496271, 0.27422, 1.0]], ['2, k, 12', [-0.00206657, -0.364448, 1.0]], ['2, k, 13', [-0.0870032, -0.671049, 1.0]], ['2, k, 14', [-0.092142, -0.985, 1.0]], ['2, k, 15', [-0.123273, -1.06877, 1.0]], ['2, k, 16', [0.0733362, -0.357211, 1.0]], ['2, k, 17', [0.113433, -0.703275, 1.0]], ['2, k, 18', [0.133665, -1.02918, 1.0]], ['2, k, 19', [0.145459, -1.08306, 1.0]], ['2, k, 20', [-0.0260711, 0.206064, 1.0]], ['2, k, 21', [0.520384, 0.128243, 1.0]], ['2, k, 22', [0.473766, 0.132169, 1.0]], ['2, k, 23', [0.541911, 0.275239, 1.0]], ['2, k, 24', [0.511034, 0.250361, 1.0]]]
[['2, k, 0', [0.0357236, -0.366515, 1.0]], ['2, k, 1', [5.7911e-05, -0.0336219, 1.0]], ['2, k, 2', [-0.0349156, 0.283744, 1.0]], ['2, k, 3', [-0.0403132, 0.40706, 1.0]], ['2, k, 4', [-0.0800537, 0.16849, 1.0]], ['2, k, 5', [0.159511, 0.0928053, 1.0]], ['2, k, 6', [0.371814, 0.0933982, 1.0]], ['2, k, 7', [0.459328, 0.108556, 1.0]], ['2, k, 8', [0.120219, 0.218844, 1.0]], ['2, k, 9', [0.331486, 0.232709, 1.0]], ['2, k, 10', [0.516273, 0.292165, 1.0]], ['2, k, 11', [0.523363, 0.279478, 1.0]], ['2, k, 12', [-0.00236956, -0.363207, 1.0]], ['2, k, 13', [-0.0862623, -0.673729, 1.0]], ['2, k, 14', [-0.0917212, -0.984188, 1.0]], ['2, k, 15', [-0.124705, -1.06842, 1.0]], ['2, k, 16', [0.0715771, -0.356782, 1.0]], ['2, k, 17', [0.113679, -0.701564, 1.0]], ['2, k, 18', [0.133509, -1.02907, 1.0]], ['2, k, 19', [0.146195, -1.08308, 1.0]], ['2, k, 20', [-0.0263035, 0.206127, 1.0]], ['2, k, 21', [0.518451, 0.131999, 1.0]], ['2, k, 22', [0.482671, 0.135436, 1.0]], ['2, k, 23', [0.534606, 0.278241, 1.0]], ['2, k, 24', [0.525645, 0.273722, 1.0]]]
[['2, k, 0', [0.035057, -0.366174, 1.0]], ['2, k, 1', [-0.000445625, -0.0343221, 1.0]], ['2, k, 2', [-0.0349386, 0.282862, 1.0]], ['2, k, 3', [-0.0413488, 0.406707, 1.0]], ['2, k, 4', [-0.0800321, 0.168677, 1.0]], ['2, k, 5', [0.161413, 0.0949108, 1.0]], ['2, k, 6', [0.393026, 0.0952866, 1.0]], ['2, k, 7', [0.461874, 0.112338, 1.0]], ['2, k, 8', [0.119598, 0.218498, 1.0]], ['2, k, 9', [0.333711, 0.237165, 1.0]], ['2, k, 10', [0.52263, 0.281901, 1.0]], ['2, k, 11', [0.513603, 0.282972, 1.0]], ['2, k, 12', [-0.00268435, -0.362463, 1.0]], ['2, k, 13', [-0.0862248, -0.671375, 1.0]], ['2, k, 14', [-0.0914618, -0.983689, 1.0]], ['2, k, 15', [-0.124684, -1.06798, 1.0]], ['2, k, 16', [0.0699184, -0.356958, 1.0]], ['2, k, 17', [0.11334, -0.706907, 1.0]], ['2, k, 18', [0.134006, -1.03083, 1.0]], ['2, k, 19', [0.144557, -1.08409, 1.0]], ['2, k, 20', [-0.026487, 0.205167, 1.0]], ['2, k, 21', [0.521412, 0.137343, 1.0]], ['2, k, 22', [0.489356, 0.142584, 1.0]], ['2, k, 23', [0.524516, 0.285923, 1.0]], ['2, k, 24', [0.52282, 0.279741, 1.0]]]
[['2, k, 0', [0.035291, -0.36549, 1.0]], ['2, k, 1', [-0.000334541, -0.0346612, 1.0]], ['2, k, 2', [-0.0349599, 0.282189, 1.0]], ['2, k, 3', [-0.0419848, 0.406246, 1.0]], ['2, k, 4', [-0.0796737, 0.16976, 1.0]], ['2, k, 5', [0.163267, 0.0960564, 1.0]], ['2, k, 6', [0.398294, 0.097344, 1.0]], ['2, k, 7', [0.462801, 0.114147, 1.0]], ['2, k, 8', [0.114989, 0.220912, 1.0]], ['2, k, 9', [0.333673, 0.242488, 1.0]], ['2, k, 10', [0.523585, 0.281999, 1.0]], ['2, k, 11', [0.515449, 0.290268, 1.0]], ['2, k, 12', [-0.00174156, -0.361568, 1.0]], ['2, k, 13', [-0.0863618, -0.669283, 1.0]], ['2, k, 14', [-0.0913955, -0.983572, 1.0]], ['2, k, 15', [-0.123483, -1.06805, 1.0]], ['2, k, 16', [0.0698587, -0.356362, 1.0]], ['2, k, 17', [0.113836, -0.702305, 1.0]], ['2, k, 18', [0.133179, -1.02976, 1.0]], ['2, k, 19', [0.145269, -1.08338, 1.0]], ['2, k, 20', [-0.0264648, 0.204514, 1.0]], ['2, k, 21', [0.524416, 0.139555, 1.0]], ['2, k, 22', [0.498493, 0.150314, 1.0]], ['2, k, 23', [0.528078, 0.282558, 1.0]], ['2, k, 24', [0.518844, 0.281569, 1.0]]]
[['2, k, 0', [0.0348872, -0.365332, 1.0]], ['2, k, 1', [-0.000536447, -0.0351428, 1.0]], ['2, k, 2', [-0.0346772, 0.281643, 1.0]], ['2, k, 3', [-0.0423693, 0.405892, 1.0]], ['2, k, 4', [-0.0792957, 0.170364, 1.0]], ['2, k, 5', [0.164319, 0.0967302, 1.0]], ['2, k, 6', [0.400751, 0.0984376, 1.0]], ['2, k, 7', [0.482946, 0.122331, 1.0]], ['2, k, 8', [0.106705, 0.22274, 1.0]], ['2, k, 9', [0.326149, 0.243549, 1.0]], ['2, k, 10', [0.516642, 0.279894, 1.0]], ['2, k, 11', [0.510591, 0.288866, 1.0]], ['2, k, 12', [-0.00161364, -0.361325, 1.0]], ['2, k, 13', [-0.0858225, -0.677505, 1.0]], ['2, k, 14', [-0.0913448, -0.98477, 1.0]], ['2, k, 15', [-0.122942, -1.06931, 1.0]], ['2, k, 16', [0.0683212, -0.356499, 1.0]], ['2, k, 17', [0.113784, -0.702053, 1.0]], ['2, k, 18', [0.132989, -1.0289, 1.0]], ['2, k, 19', [0.145433, -1.08271, 1.0]], ['2, k, 20', [-0.0263267, 0.203921, 1.0]], ['2, k, 21', [0.543178, 0.144644, 1.0]], ['2, k, 22', [0.488744, 0.148899, 1.0]], ['2, k, 23', [0.522029, 0.290728, 1.0]], ['2, k, 24', [0.514411, 0.281163, 1.0]]]
[['2, k, 0', [0.0351279, -0.365199, 1.0]], ['2, k, 1', [-0.00031644, -0.0351312, 1.0]], ['2, k, 2', [-0.0345842, 0.282181, 1.0]], ['2, k, 3', [-0.043252, 0.405239, 1.0]], ['2, k, 4', [-0.079083, 0.170365, 1.0]], ['2, k, 5', [0.165388, 0.0973133, 1.0]], ['2, k, 6', [0.402742, 0.100079, 1.0]], ['2, k, 7', [0.483262, 0.125412, 1.0]], ['2, k, 8', [0.104147, 0.22258, 1.0]], ['2, k, 9', [0.320623, 0.246527, 1.0]], ['2, k, 10', [0.512052, 0.279199, 1.0]], ['2, k, 11', [0.497761, 0.285997, 1.0]], ['2, k, 12', [0.000433026, -0.360701, 1.0]], ['2, k, 13', [-0.0869661, -0.685282, 1.0]], ['2, k, 14', [-0.091531, -0.985188, 1.0]], ['2, k, 15', [-0.122523, -1.06974, 1.0]], ['2, k, 16', [0.0683655, -0.356538, 1.0]], ['2, k, 17', [0.11376, -0.701603, 1.0]], ['2, k, 18', [0.132876, -1.02827, 1.0]], ['2, k, 19', [0.145588, -1.08233, 1.0]], ['2, k, 20', [-0.0261795, 0.204254, 1.0]], ['2, k, 21', [0.545356, 0.148997, 1.0]], ['2, k, 22', [0.485559, 0.149314, 1.0]], ['2, k, 23', [0.501401, 0.287393, 1.0]], ['2, k, 24', [0.500895, 0.276133, 1.0]]]
[['2, k, 0', [0.0349106, -0.365133, 1.0]], ['2, k, 1', [-0.00035848, -0.0351566, 1.0]], ['2, k, 2', [-0.0345535, 0.28265, 1.0]], ['2, k, 3', [-0.0435423, 0.405037, 1.0]], ['2, k, 4', [-0.0784304, 0.168655, 1.0]], ['2, k, 5', [0.167503, 0.0965692, 1.0]], ['2, k, 6', [0.403721, 0.101065, 1.0]], ['2, k, 7', [0.482952, 0.126972, 1.0]], ['2, k, 8', [0.102522, 0.222548, 1.0]], ['2, k, 9', [0.31771, 0.247181, 1.0]], ['2, k, 10', [0.509538, 0.277953, 1.0]], ['2, k, 11', [0.482382, 0.285663, 1.0]], ['2, k, 12', [0.000851892, -0.360307, 1.0]], ['2, k, 13', [-0.0872154, -0.687833, 1.0]], ['2, k, 14', [-0.0915353, -0.986197, 1.0]], ['2, k, 15', [-0.122505, -1.07064, 1.0]], ['2, k, 16', [0.0678202, -0.356758, 1.0]], ['2, k, 17', [0.113386, -0.700353, 1.0]], ['2, k, 18', [0.132792, -1.02794, 1.0]], ['2, k, 19', [0.145661, -1.08202, 1.0]], ['2, k, 20', [-0.0261854, 0.204508, 1.0]], ['2, k, 21', [0.544893, 0.1517, 1.0]], ['2, k, 22', [0.484139, 0.150699, 1.0]], ['2, k, 23', [0.504428, 0.285418, 1.0]], ['2, k, 24', [0.471972, 0.297912, 1.0]]]
[['2, k, 0', [0.0343571, -0.364635, 1.0]], ['2, k, 1', [-0.000397667, -0.0351954, 1.0]], ['2, k, 2', [-0.0342601, 0.282433, 1.0]], ['2, k, 3', [-0.043958, 0.404852, 1.0]], ['2, k, 4', [-0.0792016, 0.170845, 1.0]], ['2, k, 5', [0.166784, 0.0977067, 1.0]], ['2, k, 6', [0.404049, 0.102322, 1.0]], ['2, k, 7', [0.481225, 0.130117, 1.0]], ['2, k, 8', [0.101671, 0.222652, 1.0]], ['2, k, 9', [0.317054, 0.247178, 1.0]], ['2, k, 10', [0.508701, 0.279149, 1.0]], ['2, k, 11', [0.498304, 0.276257, 1.0]], ['2, k, 12', [0.000452706, -0.359371, 1.0]], ['2, k, 13', [-0.0874222, -0.687893, 1.0]], ['2, k, 14', [-0.0918087, -0.986431, 1.0]], ['2, k, 15', [-0.122103, -1.07098, 1.0]], ['2, k, 16', [0.0669225, -0.356586, 1.0]], ['2, k, 17', [0.113354, -0.70034, 1.0]], ['2, k, 18', [0.132339, -1.02751, 1.0]], ['2, k, 19', [0.146098, -1.08166, 1.0]], ['2, k, 20', [-0.02601, 0.204341, 1.0]], ['2, k, 21', [0.540653, 0.15322, 1.0]], ['2, k, 22', [0.48815, 0.158385, 1.0]], ['2, k, 23', [0.501463, 0.287459, 1.0]], ['2, k, 24', [0.495914, 0.262609, 1.0]]]
[['2, k, 0', [0.0342955, -0.364747, 1.0]], ['2, k, 1', [-0.000625816, -0.0358104, 1.0]], ['2, k, 2', [-0.0347317, 0.281554, 1.0]], ['2, k, 3', [-0.0444165, 0.404383, 1.0]], ['2, k, 4', [-0.0794729, 0.167776, 1.0]], ['2, k, 5', [0.167734, 0.0981484, 1.0]], ['2, k, 6', [0.390056, 0.105027, 1.0]], ['2, k, 7', [0.473697, 0.129106, 1.0]], ['2, k, 8', [0.100076, 0.222304, 1.0]], ['2, k, 9', [0.31986, 0.242154, 1.0]], ['2, k, 10', [0.509948, 0.279835, 1.0]], ['2, k, 11', [0.506109, 0.277409, 1.0]], ['2, k, 12', [0.000587194, -0.359575, 1.0]], ['2, k, 13', [-0.0872052, -0.688478, 1.0]], ['2, k, 14', [-0.0916539, -0.985684, 1.0]], ['2, k, 15', [-0.121567, -1.07038, 1.0]], ['2, k, 16', [0.0666723, -0.356866, 1.0]], ['2, k, 17', [0.114452, -0.709567, 1.0]], ['2, k, 18', [0.132204, -1.03023, 1.0]], ['2, k, 19', [0.144582, -1.08178, 1.0]], ['2, k, 20', [-0.0264073, 0.203506, 1.0]], ['2, k, 21', [0.53734, 0.155879, 1.0]], ['2, k, 22', [0.487307, 0.155148, 1.0]], ['2, k, 23', [0.517334, 0.277333, 1.0]], ['2, k, 24', [0.514737, 0.275941, 1.0]]]
[['2, k, 0', [0.034202, -0.364869, 1.0]], ['2, k, 1', [-0.000744133, -0.0362289, 1.0]], ['2, k, 2', [-0.0348035, 0.281189, 1.0]], ['2, k, 3', [-0.0450903, 0.404118, 1.0]], ['2, k, 4', [-0.0798208, 0.166366, 1.0]], ['2, k, 5', [0.167849, 0.0984, 1.0]], ['2, k, 6', [0.384028, 0.105934, 1.0]], ['2, k, 7', [0.468073, 0.12882, 1.0]], ['2, k, 8', [0.0996171, 0.222192, 1.0]], ['2, k, 9', [0.320225, 0.240659, 1.0]], ['2, k, 10', [0.510615, 0.276614, 1.0]], ['2, k, 11', [0.508059, 0.276662, 1.0]], ['2, k, 12', [0.000628863, -0.359801, 1.0]], ['2, k, 13', [-0.0868981, -0.688574, 1.0]], ['2, k, 14', [-0.091816, -0.984394, 1.0]], ['2, k, 15', [-0.121094, -1.06942, 1.0]], ['2, k, 16', [0.0663484, -0.357196, 1.0]], ['2, k, 17', [0.114866, -0.7136, 1.0]], ['2, k, 18', [0.132557, -1.03154, 1.0]], ['2, k, 19', [0.144294, -1.08285, 1.0]], ['2, k, 20', [-0.026487, 0.203112, 1.0]], ['2, k, 21', [0.529388, 0.157994, 1.0]], ['2, k, 22', [0.479551, 0.151518, 1.0]], ['2, k, 23', [0.52265, 0.276195, 1.0]], ['2, k, 24', [0.46665, 0.269413, 1.0]]]
[['2, k, 0', [0.0335569, -0.365175, 1.0]], ['2, k, 1', [-0.00142793, -0.0370519, 1.0]], ['2, k, 2', [-0.0352916, 0.280448, 1.0]], ['2, k, 3', [-0.0455724, 0.403841, 1.0]], ['2, k, 4', [-0.0802468, 0.165559, 1.0]], ['2, k, 5', [0.167334, 0.0988698, 1.0]], ['2, k, 6', [0.379099, 0.10598, 1.0]], ['2, k, 7', [0.461988, 0.127333, 1.0]], ['2, k, 8', [0.0972178, 0.22155, 1.0]], ['2, k, 9', [0.319966, 0.23807, 1.0]], ['2, k, 10', [0.509435, 0.275363, 1.0]], ['2, k, 11', [0.514237, 0.272513, 1.0]], ['2, k, 12', [0.000134802, -0.360011, 1.0]], ['2, k, 13', [-0.0863951, -0.6889, 1.0]], ['2, k, 14', [-0.0916312, -0.986378, 1.0]], ['2, k, 15', [-0.121441, -1.0709, 1.0]], ['2, k, 16', [0.0655181, -0.357866, 1.0]], ['2, k, 17', [0.114956, -0.706161, 1.0]], ['2, k, 18', [0.132446, -1.03068, 1.0]], ['2, k, 19', [0.145386, -1.08225, 1.0]], ['2, k, 20', [-0.0270166, 0.202341, 1.0]], ['2, k, 21', [0.520039, 0.153752, 1.0]], ['2, k, 22', [0.485622, 0.159516, 1.0]], ['2, k, 23', [0.535885, 0.267933, 1.0]], ['2, k, 24', [0.525842, 0.266602, 1.0]]]
[['2, k, 0', [0.0334176, -0.365285, 1.0]], ['2, k, 1', [-0.00186228, -0.0372553, 1.0]], ['2, k, 2', [-0.0363707, 0.280352, 1.0]], ['2, k, 3', [-0.0460258, 0.403785, 1.0]], ['2, k, 4', [-0.0802369, 0.16467, 1.0]], ['2, k, 5', [0.166805, 0.0977492, 1.0]], ['2, k, 6', [0.390206, 0.105151, 1.0]], ['2, k, 7', [0.468556, 0.127473, 1.0]], ['2, k, 8', [0.0895347, 0.221631, 1.0]], ['2, k, 9', [0.312283, 0.233798, 1.0]], ['2, k, 10', [0.501869, 0.268436, 1.0]], ['2, k, 11', [0.50722, 0.267865, 1.0]], ['2, k, 12', [0.000193261, -0.360248, 1.0]], ['2, k, 13', [-0.0845445, -0.687586, 1.0]], ['2, k, 14', [-0.09157, -0.985896, 1.0]], ['2, k, 15', [-0.121322, -1.07047, 1.0]], ['2, k, 16', [0.0649063, -0.357955, 1.0]], ['2, k, 17', [0.114981, -0.704555, 1.0]], ['2, k, 18', [0.132793, -1.02977, 1.0]], ['2, k, 19', [0.146028, -1.08259, 1.0]], ['2, k, 20', [-0.0278941, 0.202204, 1.0]], ['2, k, 21', [0.522608, 0.151329, 1.0]], ['2, k, 22', [0.47508, 0.156726, 1.0]], ['2, k, 23', [0.523796, 0.276388, 1.0]], ['2, k, 24', [0.518133, 0.251845, 1.0]]]
[['2, k, 0', [0.0327879, -0.365356, 1.0]], ['2, k, 1', [-0.00242594, -0.0373628, 1.0]], ['2, k, 2', [-0.0368596, 0.280396, 1.0]], ['2, k, 3', [-0.0466977, 0.403886, 1.0]], ['2, k, 4', [-0.0803494, 0.164502, 1.0]], ['2, k, 5', [0.163075, 0.093183, 1.0]], ['2, k, 6', [0.374648, 0.101607, 1.0]], ['2, k, 7', [0.438799, 0.116215, 1.0]], ['2, k, 8', [0.0916028, 0.2218, 1.0]], ['2, k, 9', [0.319447, 0.232826, 1.0]], ['2, k, 10', [0.509462, 0.26421, 1.0]], ['2, k, 11', [0.507827, 0.269274, 1.0]], ['2, k, 12', [-0.000393568, -0.360488, 1.0]], ['2, k, 13', [-0.0848796, -0.687945, 1.0]], ['2, k, 14', [-0.0916023, -0.985909, 1.0]], ['2, k, 15', [-0.121101, -1.07051, 1.0]], ['2, k, 16', [0.0643101, -0.357959, 1.0]], ['2, k, 17', [0.115018, -0.704482, 1.0]], ['2, k, 18', [0.132703, -1.02838, 1.0]], ['2, k, 19', [0.145306, -1.08215, 1.0]], ['2, k, 20', [-0.0283968, 0.202212, 1.0]], ['2, k, 21', [0.499476, 0.142256, 1.0]], ['2, k, 22', [0.472126, 0.148215, 1.0]], ['2, k, 23', [0.530524, 0.268722, 1.0]], ['2, k, 24', [0.533331, 0.255735, 1.0]]]
[['2, k, 0', [0.0328479, -0.365465, 1.0]], ['2, k, 1', [-0.00246769, -0.0374225, 1.0]], ['2, k, 2', [-0.0370425, 0.280498, 1.0]], ['2, k, 3', [-0.0469861, 0.403743, 1.0]], ['2, k, 4', [-0.0809053, 0.164034, 1.0]], ['2, k, 5', [0.160091, 0.0905321, 1.0]], ['2, k, 6', [0.390711, 0.0999896, 1.0]], ['2, k, 7', [0.450106, 0.116953, 1.0]], ['2, k, 8', [0.100934, 0.217087, 1.0]], ['2, k, 9', [0.332051, 0.217777, 1.0]], ['2, k, 10', [0.516444, 0.266943, 1.0]], ['2, k, 11', [0.518889, 0.263155, 1.0]], ['2, k, 12', [-0.000519963, -0.360737, 1.0]], ['2, k, 13', [-0.0885133, -0.678835, 1.0]], ['2, k, 14', [-0.092141, -0.985965, 1.0]], ['2, k, 15', [-0.121463, -1.07063, 1.0]], ['2, k, 16', [0.0648061, -0.358019, 1.0]], ['2, k, 17', [0.115762, -0.702654, 1.0]], ['2, k, 18', [0.132737, -1.02843, 1.0]], ['2, k, 19', [0.145449, -1.08226, 1.0]], ['2, k, 20', [-0.0285285, 0.202259, 1.0]], ['2, k, 21', [0.50854, 0.134781, 1.0]], ['2, k, 22', [0.459457, 0.143043, 1.0]], ['2, k, 23', [0.547336, 0.262882, 1.0]], ['2, k, 24', [0.53895, 0.255142, 1.0]]]
[['2, k, 0', [0.03214, -0.365918, 1.0]], ['2, k, 1', [-0.00359142, -0.037761, 1.0]], ['2, k, 2', [-0.0386925, 0.280597, 1.0]], ['2, k, 3', [-0.0471695, 0.403851, 1.0]], ['2, k, 4', [-0.0821851, 0.163175, 1.0]], ['2, k, 5', [0.153991, 0.0875928, 1.0]], ['2, k, 6', [0.390067, 0.0975946, 1.0]], ['2, k, 7', [0.443136, 0.111506, 1.0]], ['2, k, 8', [0.0988913, 0.218943, 1.0]], ['2, k, 9', [0.286546, 0.214476, 1.0]], ['2, k, 10', [0.47417, 0.245207, 1.0]], ['2, k, 11', [0.506448, 0.254388, 1.0]], ['2, k, 12', [-0.00198619, -0.361933, 1.0]], ['2, k, 13', [-0.0900978, -0.673707, 1.0]], ['2, k, 14', [-0.0921475, -0.984708, 1.0]], ['2, k, 15', [-0.121547, -1.06947, 1.0]], ['2, k, 16', [0.0643617, -0.358263, 1.0]], ['2, k, 17', [0.116388, -0.705164, 1.0]], ['2, k, 18', [0.133527, -1.03004, 1.0]], ['2, k, 19', [0.143671, -1.08315, 1.0]], ['2, k, 20', [-0.0300264, 0.202237, 1.0]], ['2, k, 21', [0.495653, 0.125254, 1.0]], ['2, k, 22', [0.455888, 0.147092, 1.0]], ['2, k, 23', [0.553685, 0.258294, 1.0]], ['2, k, 24', [0.515571, 0.240645, 1.0]]]
[['2, k, 0', [0.0320283, -0.366578, 1.0]], ['2, k, 1', [-0.00409281, -0.0380555, 1.0]], ['2, k, 2', [-0.0400544, 0.280843, 1.0]], ['2, k, 3', [-0.047305, 0.404193, 1.0]], ['2, k, 4', [-0.0841618, 0.162787, 1.0]], ['2, k, 5', [0.149401, 0.0835112, 1.0]], ['2, k, 6', [0.38545, 0.093888, 1.0]], ['2, k, 7', [0.437544, 0.1075, 1.0]], ['2, k, 8', [0.104436, 0.214523, 1.0]], ['2, k, 9', [0.349175, 0.20709, 1.0]], ['2, k, 10', [0.532381, 0.25517, 1.0]], ['2, k, 11', [0.537873, 0.256817, 1.0]], ['2, k, 12', [-0.00385175, -0.364376, 1.0]], ['2, k, 13', [-0.090688, -0.673222, 1.0]], ['2, k, 14', [-0.092229, -0.98416, 1.0]], ['2, k, 15', [-0.121462, -1.069, 1.0]], ['2, k, 16', [0.0655568, -0.359226, 1.0]], ['2, k, 17', [0.116258, -0.705229, 1.0]], ['2, k, 18', [0.134257, -1.03156, 1.0]], ['2, k, 19', [0.142865, -1.08411, 1.0]], ['2, k, 20', [-0.0311029, 0.202301, 1.0]], ['2, k, 21', [0.484497, 0.116824, 1.0]], ['2, k, 22', [0.445643, 0.144439, 1.0]], ['2, k, 23', [0.571934, 0.25272, 1.0]], ['2, k, 24', [0.572815, 0.244613, 1.0]]]
[['2, k, 0', [0.0323366, -0.367511, 1.0]], ['2, k, 1', [-0.00461099, -0.0386605, 1.0]], ['2, k, 2', [-0.0420526, 0.280549, 1.0]], ['2, k, 3', [-0.0473036, 0.404166, 1.0]], ['2, k, 4', [-0.085771, 0.161525, 1.0]], ['2, k, 5', [0.131236, 0.0727672, 1.0]], ['2, k, 6', [0.346816, 0.0772979, 1.0]], ['2, k, 7', [0.41175, 0.0972474, 1.0]], ['2, k, 8', [0.105678, 0.211344, 1.0]], ['2, k, 9', [0.349332, 0.205462, 1.0]], ['2, k, 10', [0.539864, 0.242228, 1.0]], ['2, k, 11', [0.544896, 0.251175, 1.0]], ['2, k, 12', [-0.00435692, -0.365946, 1.0]], ['2, k, 13', [-0.0926927, -0.667995, 1.0]], ['2, k, 14', [-0.0918963, -0.982651, 1.0]], ['2, k, 15', [-0.123728, -1.06612, 1.0]], ['2, k, 16', [0.0676922, -0.360312, 1.0]], ['2, k, 17', [0.11576, -0.696469, 1.0]], ['2, k, 18', [0.133894, -1.02946, 1.0]], ['2, k, 19', [0.143927, -1.08307, 1.0]], ['2, k, 20', [-0.0326423, 0.201901, 1.0]], ['2, k, 21', [0.469071, 0.112043, 1.0]], ['2, k, 22', [0.420527, 0.124265, 1.0]], ['2, k, 23', [0.57583, 0.244934, 1.0]], ['2, k, 24', [0.562852, 0.230787, 1.0]]]
