[['2, k, 0', [0.00774603, -0.367162, 1.0]], ['2, k, 1', [-0.00242396, -0.036195, 1.0]], ['2, k, 2', [-0.0123672, 0.287909, 1.0]], ['2, k, 3', [-0.00955456, 0.420052, 1.0]], ['2, k, 4', [-0.163598, 0.223145, 1.0]], ['2, k, 5', [-0.242984, 0.0895268, 1.0]], ['2, k, 6', [-0.199887, 0.00260896, 1.0]], ['2, k, 7', [-0.189481, -0.0455284, 1.0]], ['2, k, 8', [0.137722, 0.184707, 1.0]], ['2, k, 9', [0.209422, 0.0515829, 1.0]], ['2, k, 10', [0.208035, -0.0628169, 1.0]], ['2, k, 11', [0.180637, -0.101705, 1.0]], ['2, k, 12', [-0.0609171, -0.354088, 1.0]], ['2, k, 13', [-0.341143, -0.48622, 1.0]], ['2, k, 14', [-0.327101, -0.874984, 1.0]], ['2, k, 15', [-0.264876, -0.978335, 1.0]], ['2, k, 16', [0.0762141, -0.371511, 1.0]], ['2, k, 17', [0.0759785, -0.695879, 1.0]], ['2, k, 18', [0.10176, -1.08705, 1.0]], ['2, k, 19', [0.152969, -1.17408, 1.0]], ['2, k, 20', [-0.00991359, 0.207838, 1.0]], ['2, k, 21', [-0.164879, -0.0860796, 1.0]], ['2, k, 22', [-0.160059, -0.0534596, 1.0]], ['2, k, 23', [0.181916, -0.138979, 1.0]], ['2, k, 24', [0.209896, -0.128743, 1.0]]]
[['2, k, 0', [0.00453144, -0.442036, 1.0]], ['2, k, 1', [0.0149071, -0.161087, 1.0]], ['2, k, 2', [0.0236248, 0.114309, 1.0]], ['2, k, 3', [0.0400514, 0.251282, 1.0]], ['2, k, 4', [-0.109491, 0.0606833, 1.0]], ['2, k, 5', [-0.174076, -0.0206851, 1.0]], ['2, k, 6', [-0.135904, -0.122905, 1.0]], ['2, k, 7', [-0.0679646, -0.184465, 1.0]], ['2, k, 8', [0.162881, 0.0420568, 1.0]], ['2, k, 9', [0.234842, -0.0460421, 1.0]], ['2, k, 10', [0.222928, -0.112365, 1.0]], ['2, k, 11', [0.195815, -0.171732, 1.0]], ['2, k, 12', [-0.0543264, -0.439461, 1.0]], ['2, k, 13', [-0.130385, -0.789761, 1.0]], ['2, k, 14', [-0.133601, -1.17731, 1.0]], ['2, k, 15', [-0.104333, -1.25098, 1.0]], ['2, k, 16', [0.0637127, -0.434261, 1.0]], ['2, k, 17', [0.128545, -0.788711, 1.0]], ['2, k, 18', [0.112589, -1.20622, 1.0]], ['2, k, 19', [0.144675, -1.26367, 1.0]], ['2, k, 20', [0.0215624, 0.0468598, 1.0]], ['2, k, 21', [-0.0543939, -0.153954, 1.0]], ['2, k, 22', [-0.0216283, -0.195592, 1.0]], ['2, k, 23', [0.207835, -0.147854, 1.0]], ['2, k, 24', [0.149728, -0.179062, 1.0]]]
[['2, k, 0', [-0.0015193, -0.429763, 1.0]], ['2, k, 1', [0.0125262, -0.155011, 1.0]], ['2, k, 2', [0.0235559, 0.116797, 1.0]], ['2, k, 3', [0.0388305, 0.266856, 1.0]], ['2, k, 4', [-0.109535, 0.0622675, 1.0]], ['2, k, 5', [-0.177011, -0.0165619, 1.0]], ['2, k, 6', [-0.137948, -0.113965, 1.0]], ['2, k, 7', [-0.110737, -0.162988, 1.0]], ['2, k, 8', [0.162745, 0.0458634, 1.0]], ['2, k, 9', [0.230716, -0.0324051, 1.0]], ['2, k, 10', [0.211228, -0.116556, 1.0]], ['2, k, 11', [0.201595, -0.168641, 1.0]], ['2, k, 12', [-0.0597165, -0.425715, 1.0]], ['2, k, 13', [-0.128428, -0.780454, 1.0]], ['2, k, 14', [-0.128941, -1.17743, 1.0]], ['2, k, 15', [-0.103295, -1.24735, 1.0]], ['2, k, 16', [0.0569061, -0.423869, 1.0]], ['2, k, 17', [0.126027, -0.788168, 1.0]], ['2, k, 18', [0.113189, -1.20791, 1.0]], ['2, k, 19', [0.125075, -1.25916, 1.0]], ['2, k, 20', [0.0211115, 0.0496736, 1.0]], ['2, k, 21', [-0.065249, -0.182693, 1.0]], ['2, k, 22', [-0.0635628, -0.163078, 1.0]], ['2, k, 23', [0.20583, -0.145442, 1.0]], ['2, k, 24', [0.14907, -0.173651, 1.0]]]
[['2, k, 0', [-0.00623527, -0.417025, 1.0]], ['2, k, 1', [0.00826262, -0.135085, 1.0]], ['2, k, 2', [0.0210277, 0.149441, 1.0]], ['2, k, 3', [0.0389127, 0.299375, 1.0]], ['2, k, 4', [-0.118626, 0.0905697, 1.0]], ['2, k, 5', [-0.177189, -0.0166668, 1.0]], ['2, k, 6', [-0.133696, -0.117044, 1.0]], ['2, k, 7', [-0.0885935, -0.171418, 1.0]], ['2, k, 8', [0.164142, 0.0782825, 1.0]], ['2, k, 9', [0.227182, -0.0241109, 1.0]], ['2, k, 10', [0.222568, -0.111836, 1.0]], ['2, k, 11', [0.193163, -0.167883, 1.0]], ['2, k, 12', [-0.0647573, -0.413343, 1.0]], ['2, k, 13', [-0.139519, -0.826707, 1.0]], ['2, k, 14', [-0.127437, -1.1763, 1.0]], ['2, k, 15', [-0.123497, -1.23757, 1.0]], ['2, k, 16', [0.0525193, -0.411322, 1.0]], ['2, k, 17', [0.122011, -0.775499, 1.0]], ['2, k, 18', [0.0989415, -1.13894, 1.0]], ['2, k, 19', [0.111125, -1.20524, 1.0]], ['2, k, 20', [0.0178809, 0.0783298, 1.0]], ['2, k, 21', [-0.0663865, -0.155808, 1.0]], ['2, k, 22', [-0.0468918, -0.189702, 1.0]], ['2, k, 23', [0.201709, -0.145723, 1.0]], ['2, k, 24', [0.142428, -0.166101, 1.0]]]
[['2, k, 0', [-0.00280812, -0.403404, 1.0]], ['2, k, 1', [0.0099822, -0.11137, 1.0]], ['2, k, 2', [0.021013, 0.175288, 1.0]], ['2, k, 3', [0.0400128, 0.320571, 1.0]], ['2, k, 4', [-0.118517, 0.100724, 1.0]], ['2, k, 5', [-0.192407, 0.0239369, 1.0]], ['2, k, 6', [-0.147773, -0.0782674, 1.0]], ['2, k, 7', [-0.126366, -0.142141, 1.0]], ['2, k, 8', [0.165302, 0.0853291, 1.0]], ['2, k, 9', [0.230212, -0.0158665, 1.0]], ['2, k, 10', [0.219224, -0.0858189, 1.0]], ['2, k, 11', [0.204155, -0.148134, 1.0]], ['2, k, 12', [-0.0589199, -0.398873, 1.0]], ['2, k, 13', [-0.128745, -0.777178, 1.0]], ['2, k, 14', [-0.126741, -1.17635, 1.0]], ['2, k, 15', [-0.113605, -1.24323, 1.0]], ['2, k, 16', [0.0536815, -0.398586, 1.0]], ['2, k, 17', [0.120414, -0.783114, 1.0]], ['2, k, 18', [0.111971, -1.2141, 1.0]], ['2, k, 19', [0.110779, -1.25989, 1.0]], ['2, k, 20', [0.0183204, 0.104628, 1.0]], ['2, k, 21', [-0.0831228, -0.183063, 1.0]], ['2, k, 22', [-0.0942781, -0.13703, 1.0]], ['2, k, 23', [0.20267, -0.144899, 1.0]], ['2, k, 24', [0.155465, -0.16256, 1.0]]]
[['2, k, 0', [-0.00431842, -0.395818, 1.0]], ['2, k, 1', [0.0077917, -0.102121, 1.0]], ['2, k, 2', [0.0186906, 0.187123, 1.0]], ['2, k, 3', [0.0400893, 0.336185, 1.0]], ['2, k, 4', [-0.123274, 0.130859, 1.0]], ['2, k, 5', [-0.183433, 0.0119541, 1.0]], ['2, k, 6', [-0.146421, -0.0802837, 1.0]], ['2, k, 7', [-0.0844203, -0.168161, 1.0]], ['2, k, 8', [0.164881, 0.0942647, 1.0]], ['2, k, 9', [0.226732, -0.0113876, 1.0]], ['2, k, 10', [0.216838, -0.108604, 1.0]], ['2, k, 11', [0.194788, -0.14614, 1.0]], ['2, k, 12', [-0.0595949, -0.387999, 1.0]], ['2, k, 13', [-0.135586, -0.743676, 1.0]], ['2, k, 14', [-0.125324, -1.16633, 1.0]], ['2, k, 15', [-0.0921275, -1.24254, 1.0]], ['2, k, 16', [0.0515751, -0.393914, 1.0]], ['2, k, 17', [0.0997914, -0.830046, 1.0]], ['2, k, 18', [0.128309, -1.18143, 1.0]], ['2, k, 19', [0.141113, -1.22363, 1.0]], ['2, k, 20', [0.0160552, 0.115487, 1.0]], ['2, k, 21', [-0.0618332, -0.155519, 1.0]], ['2, k, 22', [-0.0334057, -0.182038, 1.0]], ['2, k, 23', [0.202205, -0.141985, 1.0]], ['2, k, 24', [0.150262, -0.158532, 1.0]]]
[['2, k, 0', [-0.0087071, -0.382616, 1.0]], ['2, k, 1', [0.00625742, -0.0875721, 1.0]], ['2, k, 2', [0.0193762, 0.210096, 1.0]], ['2, k, 3', [0.039139, 0.355971, 1.0]], ['2, k, 4', [-0.127521, 0.144242, 1.0]], ['2, k, 5', [-0.164799, 0.0110734, 1.0]], ['2, k, 6', [-0.142174, -0.103935, 1.0]], ['2, k, 7', [-0.105999, -0.152092, 1.0]], ['2, k, 8', [0.164516, 0.109529, 1.0]], ['2, k, 9', [0.222768, -0.0051544, 1.0]], ['2, k, 10', [0.21667, -0.107208, 1.0]], ['2, k, 11', [0.200018, -0.143667, 1.0]], ['2, k, 12', [-0.0627444, -0.373647, 1.0]], ['2, k, 13', [-0.131324, -0.734711, 1.0]], ['2, k, 14', [-0.127249, -1.16706, 1.0]], ['2, k, 15', [-0.124542, -1.24284, 1.0]], ['2, k, 16', [0.0453973, -0.382885, 1.0]], ['2, k, 17', [0.125149, -0.742227, 1.0]], ['2, k, 18', [0.122229, -1.18793, 1.0]], ['2, k, 19', [0.113201, -1.23506, 1.0]], ['2, k, 20', [0.0160793, 0.135335, 1.0]], ['2, k, 21', [-0.0610849, -0.166879, 1.0]], ['2, k, 22', [-0.0447577, -0.186199, 1.0]], ['2, k, 23', [0.20221, -0.14094, 1.0]], ['2, k, 24', [0.154847, -0.158721, 1.0]]]
[['2, k, 0', [-0.00438024, -0.375624, 1.0]], ['2, k, 1', [0.00637313, -0.0744146, 1.0]], ['2, k, 2', [0.0178538, 0.222777, 1.0]], ['2, k, 3', [0.034559, 0.377013, 1.0]], ['2, k, 4', [-0.127418, 0.146967, 1.0]], ['2, k, 5', [-0.187901, 0.0162664, 1.0]], ['2, k, 6', [-0.138773, -0.092641, 1.0]], ['2, k, 7', [-0.110478, -0.148497, 1.0]], ['2, k, 8', [0.165748, 0.122155, 1.0]], ['2, k, 9', [0.225932, 0.00413777, 1.0]], ['2, k, 10', [0.226518, -0.0983064, 1.0]], ['2, k, 11', [0.204251, -0.133836, 1.0]], ['2, k, 12', [-0.0598545, -0.368068, 1.0]], ['2, k, 13', [-0.117951, -0.779073, 1.0]], ['2, k, 14', [-0.126084, -1.18066, 1.0]], ['2, k, 15', [-0.0983431, -1.25264, 1.0]], ['2, k, 16', [0.0507417, -0.375098, 1.0]], ['2, k, 17', [0.105611, -0.808218, 1.0]], ['2, k, 18', [0.108579, -1.21016, 1.0]], ['2, k, 19', [0.113384, -1.26918, 1.0]], ['2, k, 20', [0.0149709, 0.148224, 1.0]], ['2, k, 21', [-0.0579769, -0.169245, 1.0]], ['2, k, 22', [-0.0784381, -0.142116, 1.0]], ['2, k, 23', [0.198023, -0.136182, 1.0]], ['2, k, 24', [0.154274, -0.139945, 1.0]]]
[['2, k, 0', [-0.00427555, -0.375659, 1.0]], ['2, k, 1', [0.00522618, -0.0692022, 1.0]], ['2, k, 2', [0.0132163, 0.239472, 1.0]], ['2, k, 3', [0.0378522, 0.390044, 1.0]], ['2, k, 4', [-0.128657, 0.154887, 1.0]], ['2, k, 5', [-0.186437, 0.023637, 1.0]], ['2, k, 6', [-0.141289, -0.0909955, 1.0]], ['2, k, 7', [-0.118072, -0.139738, 1.0]], ['2, k, 8', [0.165789, 0.122253, 1.0]], ['2, k, 9', [0.22715, 0.00496684, 1.0]], ['2, k, 10', [0.226358, -0.0984175, 1.0]], ['2, k, 11', [0.203059, -0.134382, 1.0]], ['2, k, 12', [-0.0599087, -0.368048, 1.0]], ['2, k, 13', [-0.118682, -0.7803, 1.0]], ['2, k, 14', [-0.125808, -1.18163, 1.0]], ['2, k, 15', [-0.0975881, -1.25477, 1.0]], ['2, k, 16', [0.0512553, -0.375033, 1.0]], ['2, k, 17', [0.104918, -0.808289, 1.0]], ['2, k, 18', [0.109147, -1.21016, 1.0]], ['2, k, 19', [0.114249, -1.26862, 1.0]], ['2, k, 20', [0.0114771, 0.161867, 1.0]], ['2, k, 21', [-0.0758068, -0.167756, 1.0]], ['2, k, 22', [-0.0820562, -0.140261, 1.0]], ['2, k, 23', [0.23251, -0.145431, 1.0]], ['2, k, 24', [0.15044, -0.13774, 1.0]]]
[['2, k, 0', [-0.00334598, -0.374435, 1.0]], ['2, k, 1', [0.00545052, -0.0624069, 1.0]], ['2, k, 2', [0.0133661, 0.25114, 1.0]], ['2, k, 3', [0.037611, 0.403459, 1.0]], ['2, k, 4', [-0.127461, 0.1656, 1.0]], ['2, k, 5', [-0.184862, 0.0239935, 1.0]], ['2, k, 6', [-0.139719, -0.0961728, 1.0]], ['2, k, 7', [-0.122986, -0.141127, 1.0]], ['2, k, 8', [0.164832, 0.127327, 1.0]], ['2, k, 9', [0.22691, 0.00691908, 1.0]], ['2, k, 10', [0.206724, -0.0910941, 1.0]], ['2, k, 11', [0.199213, -0.130095, 1.0]], ['2, k, 12', [-0.0594629, -0.366381, 1.0]], ['2, k, 13', [-0.118587, -0.780523, 1.0]], ['2, k, 14', [-0.125463, -1.18333, 1.0]], ['2, k, 15', [-0.121035, -1.23873, 1.0]], ['2, k, 16', [0.0527546, -0.37423, 1.0]], ['2, k, 17', [0.103164, -0.80917, 1.0]], ['2, k, 18', [0.112421, -1.21446, 1.0]], ['2, k, 19', [0.154374, -1.26508, 1.0]], ['2, k, 20', [0.011544, 0.172859, 1.0]], ['2, k, 21', [-0.094763, -0.165857, 1.0]], ['2, k, 22', [-0.0515902, -0.180608, 1.0]], ['2, k, 23', [0.209189, -0.14168, 1.0]], ['2, k, 24', [0.151266, -0.148028, 1.0]]]
[['2, k, 0', [-0.00345988, -0.374578, 1.0]], ['2, k, 1', [0.00534845, -0.0583287, 1.0]], ['2, k, 2', [0.0134917, 0.260543, 1.0]], ['2, k, 3', [0.0374294, 0.408998, 1.0]], ['2, k, 4', [-0.129296, 0.173955, 1.0]], ['2, k, 5', [-0.179349, 0.0184529, 1.0]], ['2, k, 6', [-0.126651, -0.156466, 1.0]], ['2, k, 7', [-0.117514, -0.151131, 1.0]], ['2, k, 8', [0.165317, 0.13231, 1.0]], ['2, k, 9', [0.226891, 0.00927956, 1.0]], ['2, k, 10', [0.205852, -0.0912316, 1.0]], ['2, k, 11', [0.195547, -0.130275, 1.0]], ['2, k, 12', [-0.0598312, -0.365018, 1.0]], ['2, k, 13', [-0.118552, -0.782451, 1.0]], ['2, k, 14', [-0.126085, -1.1851, 1.0]], ['2, k, 15', [-0.101317, -1.24835, 1.0]], ['2, k, 16', [0.0529753, -0.375958, 1.0]], ['2, k, 17', [0.101613, -0.807902, 1.0]], ['2, k, 18', [0.112707, -1.21443, 1.0]], ['2, k, 19', [0.124878, -1.2627, 1.0]], ['2, k, 20', [0.0115401, 0.180927, 1.0]], ['2, k, 21', [-0.0803236, -0.165637, 1.0]], ['2, k, 22', [-0.0611786, -0.166958, 1.0]], ['2, k, 23', [0.20805, -0.138972, 1.0]], ['2, k, 24', [0.149249, -0.151112, 1.0]]]
[['2, k, 0', [-0.0043068, -0.371189, 1.0]], ['2, k, 1', [0.00453074, -0.0513726, 1.0]], ['2, k, 2', [0.0127114, 0.269155, 1.0]], ['2, k, 3', [0.0352642, 0.419208, 1.0]], ['2, k, 4', [-0.129848, 0.177249, 1.0]], ['2, k, 5', [-0.194134, 0.0386283, 1.0]], ['2, k, 6', [-0.152066, -0.0850025, 1.0]], ['2, k, 7', [-0.130964, -0.138587, 1.0]], ['2, k, 8', [0.165238, 0.158877, 1.0]], ['2, k, 9', [0.218928, 0.021454, 1.0]], ['2, k, 10', [0.205044, -0.089807, 1.0]], ['2, k, 11', [0.200479, -0.129989, 1.0]], ['2, k, 12', [-0.0605646, -0.363269, 1.0]], ['2, k, 13', [-0.11679, -0.783253, 1.0]], ['2, k, 14', [-0.124327, -1.18274, 1.0]], ['2, k, 15', [-0.0929054, -1.25436, 1.0]], ['2, k, 16', [0.0520096, -0.370593, 1.0]], ['2, k, 17', [0.098349, -0.807452, 1.0]], ['2, k, 18', [0.112206, -1.21291, 1.0]], ['2, k, 19', [0.13771, -1.26095, 1.0]], ['2, k, 20', [0.0107235, 0.189444, 1.0]], ['2, k, 21', [-0.0981218, -0.174, 1.0]], ['2, k, 22', [-0.0708705, -0.159385, 1.0]], ['2, k, 23', [0.206034, -0.14724, 1.0]], ['2, k, 24', [0.152635, -0.138035, 1.0]]]
[['2, k, 0', [-0.00305658, -0.370239, 1.0]], ['2, k, 1', [0.00448983, -0.0464721, 1.0]], ['2, k, 2', [0.0114739, 0.278793, 1.0]], ['2, k, 3', [0.0344857, 0.43112, 1.0]], ['2, k, 4', [-0.130276, 0.178684, 1.0]], ['2, k, 5', [-0.194929, 0.0362009, 1.0]], ['2, k, 6', [-0.152287, -0.0892462, 1.0]], ['2, k, 7', [-0.132317, -0.152679, 1.0]], ['2, k, 8', [0.164616, 0.163538, 1.0]], ['2, k, 9', [0.218599, 0.023499, 1.0]], ['2, k, 10', [0.216309, -0.078431, 1.0]], ['2, k, 11', [0.198227, -0.139651, 1.0]], ['2, k, 12', [-0.0591068, -0.361665, 1.0]], ['2, k, 13', [-0.116102, -0.788752, 1.0]], ['2, k, 14', [-0.126508, -1.18986, 1.0]], ['2, k, 15', [-0.0913141, -1.26186, 1.0]], ['2, k, 16', [0.0530247, -0.370287, 1.0]], ['2, k, 17', [0.0979611, -0.807429, 1.0]], ['2, k, 18', [0.112267, -1.21286, 1.0]], ['2, k, 19', [0.136028, -1.25999, 1.0]], ['2, k, 20', [0.00985467, 0.197786, 1.0]], ['2, k, 21', [-0.083155, -0.187524, 1.0]], ['2, k, 22', [-0.0786719, -0.171416, 1.0]], ['2, k, 23', [0.199728, -0.157797, 1.0]], ['2, k, 24', [0.15677, -0.147604, 1.0]]]
[['2, k, 0', [-0.00471562, -0.365505, 1.0]], ['2, k, 1', [0.00253479, -0.0387106, 1.0]], ['2, k, 2', [0.00869981, 0.288575, 1.0]], ['2, k, 3', [0.0318296, 0.438552, 1.0]], ['2, k, 4', [-0.131151, 0.182894, 1.0]], ['2, k, 5', [-0.19924, 0.0294993, 1.0]], ['2, k, 6', [-0.155341, -0.109128, 1.0]], ['2, k, 7', [-0.134006, -0.171314, 1.0]], ['2, k, 8', [0.163835, 0.166506, 1.0]], ['2, k, 9', [0.223269, 0.0220383, 1.0]], ['2, k, 10', [0.217635, -0.0756037, 1.0]], ['2, k, 11', [0.197835, -0.161198, 1.0]], ['2, k, 12', [-0.0600001, -0.35829, 1.0]], ['2, k, 13', [-0.11364, -0.794089, 1.0]], ['2, k, 14', [-0.127164, -1.19008, 1.0]], ['2, k, 15', [-0.100059, -1.26534, 1.0]], ['2, k, 16', [0.0505545, -0.364106, 1.0]], ['2, k, 17', [0.0974796, -0.807225, 1.0]], ['2, k, 18', [0.112005, -1.20807, 1.0]], ['2, k, 19', [0.141862, -1.25925, 1.0]], ['2, k, 20', [0.00729691, 0.207162, 1.0]], ['2, k, 21', [-0.0881165, -0.2063, 1.0]], ['2, k, 22', [-0.0853272, -0.181096, 1.0]], ['2, k, 23', [0.208601, -0.189637, 1.0]], ['2, k, 24', [0.141086, -0.173506, 1.0]]]
[['2, k, 0', [-0.00336308, -0.365568, 1.0]], ['2, k, 1', [0.00252195, -0.0371307, 1.0]], ['2, k, 2', [0.00787554, 0.29159, 1.0]], ['2, k, 3', [0.0329001, 0.44297, 1.0]], ['2, k, 4', [-0.133559, 0.189525, 1.0]], ['2, k, 5', [-0.189225, -0.00229315, 1.0]], ['2, k, 6', [-0.123442, -0.178922, 1.0]], ['2, k, 7', [-0.102996, -0.221116, 1.0]], ['2, k, 8', [0.163442, 0.169741, 1.0]], ['2, k, 9', [0.222788, -0.022043, 1.0]], ['2, k, 10', [0.202752, -0.165541, 1.0]], ['2, k, 11', [0.200736, -0.197978, 1.0]], ['2, k, 12', [-0.0578869, -0.357665, 1.0]], ['2, k, 13', [-0.118748, -0.84049, 1.0]], ['2, k, 14', [-0.12195, -1.17465, 1.0]], ['2, k, 15', [-0.0811546, -1.25288, 1.0]], ['2, k, 16', [0.0511976, -0.364872, 1.0]], ['2, k, 17', [0.0969159, -0.808522, 1.0]], ['2, k, 18', [0.11037, -1.20873, 1.0]], ['2, k, 19', [0.0888672, -1.26758, 1.0]], ['2, k, 20', [0.0067348, 0.209774, 1.0]], ['2, k, 21', [-0.0706489, -0.25502, 1.0]], ['2, k, 22', [-0.0587394, -0.235773, 1.0]], ['2, k, 23', [0.208963, -0.237235, 1.0]], ['2, k, 24', [0.136082, -0.204583, 1.0]]]
[['2, k, 0', [0.00355495, -0.367066, 1.0]], ['2, k, 1', [0.00392107, -0.0347541, 1.0]], ['2, k, 2', [0.00703511, 0.295985, 1.0]], ['2, k, 3', [0.0326742, 0.447555, 1.0]], ['2, k, 4', [-0.134128, 0.189914, 1.0]], ['2, k, 5', [-0.205954, 0.0111646, 1.0]], ['2, k, 6', [-0.153668, -0.171243, 1.0]], ['2, k, 7', [-0.105168, -0.263916, 1.0]], ['2, k, 8', [0.163799, 0.17236, 1.0]], ['2, k, 9', [0.231248, 0.00994949, 1.0]], ['2, k, 10', [0.220316, -0.146795, 1.0]], ['2, k, 11', [0.197767, -0.239476, 1.0]], ['2, k, 12', [-0.0519313, -0.360063, 1.0]], ['2, k, 13', [-0.107587, -0.811144, 1.0]], ['2, k, 14', [-0.12718, -1.18951, 1.0]], ['2, k, 15', [-0.108032, -1.25684, 1.0]], ['2, k, 16', [0.0590049, -0.365403, 1.0]], ['2, k, 17', [0.0959398, -0.808627, 1.0]], ['2, k, 18', [0.110453, -1.20693, 1.0]], ['2, k, 19', [0.0845712, -1.26511, 1.0]], ['2, k, 20', [0.00649816, 0.213419, 1.0]], ['2, k, 21', [-0.0811194, -0.30606, 1.0]], ['2, k, 22', [-0.0506722, -0.260662, 1.0]], ['2, k, 23', [0.18812, -0.287604, 1.0]], ['2, k, 24', [0.136323, -0.234359, 1.0]]]
[['2, k, 0', [0.0167173, -0.370197, 1.0]], ['2, k, 1', [0.007376, -0.0333809, 1.0]], ['2, k, 2', [0.00647221, 0.298063, 1.0]], ['2, k, 3', [0.0317643, 0.448971, 1.0]], ['2, k, 4', [-0.135162, 0.189139, 1.0]], ['2, k, 5', [-0.211317, 0.00953486, 1.0]], ['2, k, 6', [-0.165629, -0.19204, 1.0]], ['2, k, 7', [-0.139698, -0.268848, 1.0]], ['2, k, 8', [0.165703, 0.172662, 1.0]], ['2, k, 9', [0.232717, 0.00151651, 1.0]], ['2, k, 10', [0.219869, -0.172232, 1.0]], ['2, k, 11', [0.199825, -0.273165, 1.0]], ['2, k, 12', [-0.0425018, -0.364838, 1.0]], ['2, k, 13', [-0.12033, -0.839682, 1.0]], ['2, k, 14', [-0.122312, -1.17407, 1.0]], ['2, k, 15', [-0.101408, -1.2619, 1.0]], ['2, k, 16', [0.0763803, -0.366574, 1.0]], ['2, k, 17', [0.0956554, -0.809391, 1.0]], ['2, k, 18', [0.112135, -1.2011, 1.0]], ['2, k, 19', [0.10132, -1.26865, 1.0]], ['2, k, 20', [0.00663735, 0.215045, 1.0]], ['2, k, 21', [-0.0994154, -0.320574, 1.0]], ['2, k, 22', [-0.0907793, -0.270592, 1.0]], ['2, k, 23', [0.186538, -0.328248, 1.0]], ['2, k, 24', [0.137639, -0.271606, 1.0]]]
[['2, k, 0', [0.0175732, -0.371896, 1.0]], ['2, k, 1', [0.00831058, -0.0328587, 1.0]], ['2, k, 2', [0.00597601, 0.300586, 1.0]], ['2, k, 3', [0.0314304, 0.450994, 1.0]], ['2, k, 4', [-0.135619, 0.189672, 1.0]], ['2, k, 5', [-0.217632, -0.0108946, 1.0]], ['2, k, 6', [-0.177017, -0.218415, 1.0]], ['2, k, 7', [-0.1563, -0.299163, 1.0]], ['2, k, 8', [0.165881, 0.166545, 1.0]], ['2, k, 9', [0.236138, -0.0125569, 1.0]], ['2, k, 10', [0.226192, -0.211329, 1.0]], ['2, k, 11', [0.212029, -0.286097, 1.0]], ['2, k, 12', [-0.0413393, -0.367443, 1.0]], ['2, k, 13', [-0.120515, -0.841386, 1.0]], ['2, k, 14', [-0.123383, -1.17577, 1.0]], ['2, k, 15', [-0.0918758, -1.26139, 1.0]], ['2, k, 16', [0.0767748, -0.367558, 1.0]], ['2, k, 17', [0.0955444, -0.809405, 1.0]], ['2, k, 18', [0.142892, -1.22902, 1.0]], ['2, k, 19', [0.206386, -1.28036, 1.0]], ['2, k, 20', [0.00657782, 0.216989, 1.0]], ['2, k, 21', [-0.121461, -0.35695, 1.0]], ['2, k, 22', [-0.112316, -0.282128, 1.0]], ['2, k, 23', [0.197812, -0.341055, 1.0]], ['2, k, 24', [0.153457, -0.290996, 1.0]]]
[['2, k, 0', [0.0171317, -0.37319, 1.0]], ['2, k, 1', [0.00825991, -0.0322529, 1.0]], ['2, k, 2', [0.00482691, 0.302377, 1.0]], ['2, k, 3', [0.0311005, 0.451957, 1.0]], ['2, k, 4', [-0.136963, 0.189153, 1.0]], ['2, k, 5', [-0.226673, -0.0334385, 1.0]], ['2, k, 6', [-0.199943, -0.256298, 1.0]], ['2, k, 7', [-0.180517, -0.335072, 1.0]], ['2, k, 8', [0.166162, 0.167206, 1.0]], ['2, k, 9', [0.244399, -0.0405884, 1.0]], ['2, k, 10', [0.237735, -0.244896, 1.0]], ['2, k, 11', [0.2193, -0.318417, 1.0]], ['2, k, 12', [-0.0415691, -0.369441, 1.0]], ['2, k, 13', [-0.120185, -0.842353, 1.0]], ['2, k, 14', [-0.118295, -1.17731, 1.0]], ['2, k, 15', [-0.16626, -1.25586, 1.0]], ['2, k, 16', [0.0759296, -0.368182, 1.0]], ['2, k, 17', [0.094323, -0.809369, 1.0]], ['2, k, 18', [0.117278, -1.20029, 1.0]], ['2, k, 19', [0.193585, -1.26684, 1.0]], ['2, k, 20', [0.00576628, 0.218586, 1.0]], ['2, k, 21', [-0.153801, -0.394965, 1.0]], ['2, k, 22', [-0.128608, -0.331291, 1.0]], ['2, k, 23', [0.204354, -0.372435, 1.0]], ['2, k, 24', [0.159671, -0.330149, 1.0]]]
