[['2, k, 0', [-0.105413, -0.893789, 1.0]], ['2, k, 1', [-0.0816465, -0.597425, 1.0]], ['2, k, 2', [-0.0579253, -0.304022, 1.0]], ['2, k, 3', [-0.0386188, -0.160284, 1.0]], ['2, k, 4', [-0.246985, -0.370851, 1.0]], ['2, k, 5', [-0.334698, -0.523862, 1.0]], ['2, k, 6', [-0.370699, -0.761493, 1.0]], ['2, k, 7', [-0.383567, -0.833677, 1.0]], ['2, k, 8', [0.119746, -0.398737, 1.0]], ['2, k, 9', [0.217932, -0.618155, 1.0]], ['2, k, 10', [0.219928, -0.807304, 1.0]], ['2, k, 11', [0.208346, -0.858615, 1.0]], ['2, k, 12', [-0.187496, -0.875943, 1.0]], ['2, k, 13', [-0.279153, -1.17103, 1.0]], ['2, k, 14', [-0.231043, -1.64349, 1.0]], ['2, k, 15', [-0.139089, -1.65491, 1.0]], ['2, k, 16', [-0.0206192, -0.888727, 1.0]], ['2, k, 17', [0.00408335, -1.19828, 1.0]], ['2, k, 18', [-0.044316, -1.66436, 1.0]], ['2, k, 19', [-0.111468, -1.71534, 1.0]], ['2, k, 20', [-0.0638605, -0.377009, 1.0]], ['2, k, 21', [-0.441335, -0.843017, 1.0]], ['2, k, 22', [-0.325719, -0.829501, 1.0]], ['2, k, 23', [0.19136, -0.902469, 1.0]], ['2, k, 24', [0.255773, -0.877802, 1.0]]]
[['2, k, 0', [-0.121108, -0.821069, 1.0]], ['2, k, 1', [-0.116047, -0.566376, 1.0]], ['2, k, 2', [-0.111314, -0.312524, 1.0]], ['2, k, 3', [-0.125905, -0.155832, 1.0]], ['2, k, 4', [-0.281613, -0.361139, 1.0]], ['2, k, 5', [-0.452724, -0.408148, 1.0]], ['2, k, 6', [-0.454096, -0.379843, 1.0]], ['2, k, 7', [-0.481851, -0.355073, 1.0]], ['2, k, 8', [0.0514504, -0.338213, 1.0]], ['2, k, 9', [0.191252, -0.22446, 1.0]], ['2, k, 10', [0.131744, -0.152623, 1.0]], ['2, k, 11', [0.128341, -0.118884, 1.0]], ['2, k, 12', [-0.202822, -0.811681, 1.0]], ['2, k, 13', [-0.228, -1.16094, 1.0]], ['2, k, 14', [-0.225261, -1.46342, 1.0]], ['2, k, 15', [-0.219245, -1.51446, 1.0]], ['2, k, 16', [-0.0378939, -0.80965, 1.0]], ['2, k, 17', [-0.00944064, -1.13808, 1.0]], ['2, k, 18', [-0.0307354, -1.44089, 1.0]], ['2, k, 19', [-0.00891804, -1.51374, 1.0]], ['2, k, 20', [-0.112602, -0.375896, 1.0]], ['2, k, 21', [-0.498074, -0.35866, 1.0]], ['2, k, 22', [-0.535261, -0.408216, 1.0]], ['2, k, 23', [0.114392, -0.111891, 1.0]], ['2, k, 24', [0.0534724, -0.144304, 1.0]]]
[['2, k, 0', [-0.121324, -0.820742, 1.0]], ['2, k, 1', [-0.116062, -0.56618, 1.0]], ['2, k, 2', [-0.111136, -0.312503, 1.0]], ['2, k, 3', [-0.127613, -0.155936, 1.0]], ['2, k, 4', [-0.283241, -0.360923, 1.0]], ['2, k, 5', [-0.45438, -0.408299, 1.0]], ['2, k, 6', [-0.499508, -0.384001, 1.0]], ['2, k, 7', [-0.514981, -0.372172, 1.0]], ['2, k, 8', [0.0464133, -0.336291, 1.0]], ['2, k, 9', [0.189422, -0.224403, 1.0]], ['2, k, 10', [0.128213, -0.153084, 1.0]], ['2, k, 11', [0.121871, -0.118445, 1.0]], ['2, k, 12', [-0.202941, -0.811616, 1.0]], ['2, k, 13', [-0.227698, -1.16097, 1.0]], ['2, k, 14', [-0.225486, -1.46331, 1.0]], ['2, k, 15', [-0.221813, -1.51443, 1.0]], ['2, k, 16', [-0.0381774, -0.808641, 1.0]], ['2, k, 17', [-0.00977552, -1.13592, 1.0]], ['2, k, 18', [-0.0307221, -1.44083, 1.0]], ['2, k, 19', [-0.009141, -1.51374, 1.0]], ['2, k, 20', [-0.112484, -0.375829, 1.0]], ['2, k, 21', [-0.511799, -0.368253, 1.0]], ['2, k, 22', [-0.435788, -0.343473, 1.0]], ['2, k, 23', [0.106512, -0.106813, 1.0]], ['2, k, 24', [0.0551327, -0.133478, 1.0]]]
[['2, k, 0', [-0.121274, -0.820519, 1.0]], ['2, k, 1', [-0.116052, -0.566044, 1.0]], ['2, k, 2', [-0.11112, -0.312511, 1.0]], ['2, k, 3', [-0.129621, -0.156197, 1.0]], ['2, k, 4', [-0.284628, -0.360791, 1.0]], ['2, k, 5', [-0.455905, -0.408568, 1.0]], ['2, k, 6', [-0.439015, -0.364965, 1.0]], ['2, k, 7', [-0.497746, -0.373606, 1.0]], ['2, k, 8', [0.0471007, -0.336518, 1.0]], ['2, k, 9', [0.185543, -0.225168, 1.0]], ['2, k, 10', [0.109894, -0.20616, 1.0]], ['2, k, 11', [0.108638, -0.122156, 1.0]], ['2, k, 12', [-0.202939, -0.811541, 1.0]], ['2, k, 13', [-0.22756, -1.16045, 1.0]], ['2, k, 14', [-0.225279, -1.46338, 1.0]], ['2, k, 15', [-0.221646, -1.51431, 1.0]], ['2, k, 16', [-0.0376459, -0.807768, 1.0]], ['2, k, 17', [-0.0096762, -1.13536, 1.0]], ['2, k, 18', [-0.0308541, -1.44092, 1.0]], ['2, k, 19', [-0.00975694, -1.51375, 1.0]], ['2, k, 20', [-0.11247, -0.375806, 1.0]], ['2, k, 21', [-0.514289, -0.377715, 1.0]], ['2, k, 22', [-0.41542, -0.340127, 1.0]], ['2, k, 23', [0.106206, -0.106124, 1.0]], ['2, k, 24', [0.0359125, -0.144777, 1.0]]]
[['2, k, 0', [-0.121491, -0.820319, 1.0]], ['2, k, 1', [-0.116197, -0.565908, 1.0]], ['2, k, 2', [-0.111146, -0.312509, 1.0]], ['2, k, 3', [-0.132518, -0.156851, 1.0]], ['2, k, 4', [-0.286186, -0.360574, 1.0]], ['2, k, 5', [-0.456923, -0.410754, 1.0]], ['2, k, 6', [-0.525155, -0.401385, 1.0]], ['2, k, 7', [-0.526379, -0.391053, 1.0]], ['2, k, 8', [0.0473735, -0.336518, 1.0]], ['2, k, 9', [0.173879, -0.22122, 1.0]], ['2, k, 10', [0.152405, -0.189146, 1.0]], ['2, k, 11', [0.113717, -0.120724, 1.0]], ['2, k, 12', [-0.203144, -0.811512, 1.0]], ['2, k, 13', [-0.2275, -1.1603, 1.0]], ['2, k, 14', [-0.225097, -1.46353, 1.0]], ['2, k, 15', [-0.221677, -1.51425, 1.0]], ['2, k, 16', [-0.03795, -0.807393, 1.0]], ['2, k, 17', [-0.00965083, -1.13521, 1.0]], ['2, k, 18', [-0.0314438, -1.44191, 1.0]], ['2, k, 19', [-0.00843598, -1.51396, 1.0]], ['2, k, 20', [-0.112513, -0.37578, 1.0]], ['2, k, 21', [-0.516444, -0.383778, 1.0]], ['2, k, 22', [-0.44832, -0.359677, 1.0]], ['2, k, 23', [0.0925838, -0.112268, 1.0]], ['2, k, 24', [0.058058, -0.136152, 1.0]]]
[['2, k, 0', [-0.121494, -0.820226, 1.0]], ['2, k, 1', [-0.116153, -0.565702, 1.0]], ['2, k, 2', [-0.110981, -0.312352, 1.0]], ['2, k, 3', [-0.133986, -0.156953, 1.0]], ['2, k, 4', [-0.287001, -0.360294, 1.0]], ['2, k, 5', [-0.457882, -0.410188, 1.0]], ['2, k, 6', [-0.44469, -0.37588, 1.0]], ['2, k, 7', [-0.504164, -0.392038, 1.0]], ['2, k, 8', [0.0473818, -0.336714, 1.0]], ['2, k, 9', [0.171896, -0.220824, 1.0]], ['2, k, 10', [0.156236, -0.180924, 1.0]], ['2, k, 11', [0.109002, -0.12413, 1.0]], ['2, k, 12', [-0.203182, -0.811502, 1.0]], ['2, k, 13', [-0.227408, -1.16026, 1.0]], ['2, k, 14', [-0.225083, -1.4635, 1.0]], ['2, k, 15', [-0.221857, -1.51421, 1.0]], ['2, k, 16', [-0.0377358, -0.807159, 1.0]], ['2, k, 17', [-0.00961384, -1.135, 1.0]], ['2, k, 18', [-0.031346, -1.44174, 1.0]], ['2, k, 19', [-0.00922109, -1.51411, 1.0]], ['2, k, 20', [-0.112378, -0.375589, 1.0]], ['2, k, 21', [-0.522909, -0.395323, 1.0]], ['2, k, 22', [-0.42359, -0.355976, 1.0]], ['2, k, 23', [0.0849903, -0.117367, 1.0]], ['2, k, 24', [0.0528782, -0.14489, 1.0]]]
[['2, k, 0', [-0.121493, -0.820171, 1.0]], ['2, k, 1', [-0.116687, -0.565672, 1.0]], ['2, k, 2', [-0.112669, -0.312729, 1.0]], ['2, k, 3', [-0.135246, -0.157353, 1.0]], ['2, k, 4', [-0.287449, -0.360153, 1.0]], ['2, k, 5', [-0.458296, -0.410709, 1.0]], ['2, k, 6', [-0.515511, -0.41451, 1.0]], ['2, k, 7', [-0.531259, -0.408291, 1.0]], ['2, k, 8', [0.0472339, -0.337128, 1.0]], ['2, k, 9', [0.168708, -0.222753, 1.0]], ['2, k, 10', [0.15533, -0.152764, 1.0]], ['2, k, 11', [0.101025, -0.126213, 1.0]], ['2, k, 12', [-0.203286, -0.811543, 1.0]], ['2, k, 13', [-0.227342, -1.16023, 1.0]], ['2, k, 14', [-0.225197, -1.4635, 1.0]], ['2, k, 15', [-0.222119, -1.51422, 1.0]], ['2, k, 16', [-0.0373566, -0.80699, 1.0]], ['2, k, 17', [-0.00997228, -1.13285, 1.0]], ['2, k, 18', [-0.0302644, -1.43959, 1.0]], ['2, k, 19', [-0.000384888, -1.50935, 1.0]], ['2, k, 20', [-0.113701, -0.375798, 1.0]], ['2, k, 21', [-0.523523, -0.40638, 1.0]], ['2, k, 22', [-0.448684, -0.373864, 1.0]], ['2, k, 23', [0.0716045, -0.127454, 1.0]], ['2, k, 24', [0.0378498, -0.140798, 1.0]]]
[['2, k, 0', [-0.121541, -0.820178, 1.0]], ['2, k, 1', [-0.116708, -0.565661, 1.0]], ['2, k, 2', [-0.112608, -0.312733, 1.0]], ['2, k, 3', [-0.136482, -0.157775, 1.0]], ['2, k, 4', [-0.288075, -0.360142, 1.0]], ['2, k, 5', [-0.458893, -0.410996, 1.0]], ['2, k, 6', [-0.448596, -0.38992, 1.0]], ['2, k, 7', [-0.510528, -0.408813, 1.0]], ['2, k, 8', [0.0470089, -0.337599, 1.0]], ['2, k, 9', [0.166883, -0.223569, 1.0]], ['2, k, 10', [0.151628, -0.155272, 1.0]], ['2, k, 11', [0.0971764, -0.131284, 1.0]], ['2, k, 12', [-0.20355, -0.811707, 1.0]], ['2, k, 13', [-0.227337, -1.16024, 1.0]], ['2, k, 14', [-0.225311, -1.46369, 1.0]], ['2, k, 15', [-0.222366, -1.51437, 1.0]], ['2, k, 16', [-0.0373439, -0.807023, 1.0]], ['2, k, 17', [-0.00979722, -1.13244, 1.0]], ['2, k, 18', [-0.0306784, -1.43968, 1.0]], ['2, k, 19', [-0.00214999, -1.50962, 1.0]], ['2, k, 20', [-0.113672, -0.375793, 1.0]], ['2, k, 21', [-0.53312, -0.418487, 1.0]], ['2, k, 22', [-0.428831, -0.373323, 1.0]], ['2, k, 23', [0.0722637, -0.127223, 1.0]], ['2, k, 24', [0.0380913, -0.141167, 1.0]]]
[['2, k, 0', [-0.121771, -0.820316, 1.0]], ['2, k, 1', [-0.11673, -0.565614, 1.0]], ['2, k, 2', [-0.112285, -0.31249, 1.0]], ['2, k, 3', [-0.137266, -0.157871, 1.0]], ['2, k, 4', [-0.288733, -0.360164, 1.0]], ['2, k, 5', [-0.478031, -0.406392, 1.0]], ['2, k, 6', [-0.516918, -0.41689, 1.0]], ['2, k, 7', [-0.533261, -0.423544, 1.0]], ['2, k, 8', [0.0438903, -0.33959, 1.0]], ['2, k, 9', [0.175916, -0.209846, 1.0]], ['2, k, 10', [0.0895333, -0.153045, 1.0]], ['2, k, 11', [0.0864054, -0.137478, 1.0]], ['2, k, 12', [-0.204272, -0.812063, 1.0]], ['2, k, 13', [-0.227265, -1.16019, 1.0]], ['2, k, 14', [-0.225342, -1.46412, 1.0]], ['2, k, 15', [-0.223369, -1.51474, 1.0]], ['2, k, 16', [-0.0373116, -0.807323, 1.0]], ['2, k, 17', [-0.00979468, -1.13248, 1.0]], ['2, k, 18', [-0.0305936, -1.43967, 1.0]], ['2, k, 19', [-0.00470445, -1.51092, 1.0]], ['2, k, 20', [-0.11348, -0.375611, 1.0]], ['2, k, 21', [-0.537611, -0.430645, 1.0]], ['2, k, 22', [-0.450202, -0.390945, 1.0]], ['2, k, 23', [0.0590951, -0.136398, 1.0]], ['2, k, 24', [0.0256595, -0.167042, 1.0]]]
[['2, k, 0', [-0.121953, -0.82057, 1.0]], ['2, k, 1', [-0.117126, -0.565742, 1.0]], ['2, k, 2', [-0.112862, -0.312567, 1.0]], ['2, k, 3', [-0.138888, -0.158412, 1.0]], ['2, k, 4', [-0.289339, -0.360101, 1.0]], ['2, k, 5', [-0.462947, -0.403512, 1.0]], ['2, k, 6', [-0.456043, -0.405057, 1.0]], ['2, k, 7', [-0.514364, -0.423772, 1.0]], ['2, k, 8', [0.0422114, -0.340395, 1.0]], ['2, k, 9', [0.175185, -0.210276, 1.0]], ['2, k, 10', [0.0697154, -0.164024, 1.0]], ['2, k, 11', [0.081079, -0.145054, 1.0]], ['2, k, 12', [-0.204858, -0.812888, 1.0]], ['2, k, 13', [-0.22737, -1.16034, 1.0]], ['2, k, 14', [-0.225322, -1.46489, 1.0]], ['2, k, 15', [-0.223895, -1.51562, 1.0]], ['2, k, 16', [-0.0373074, -0.807492, 1.0]], ['2, k, 17', [-0.00974633, -1.13259, 1.0]], ['2, k, 18', [-0.0308444, -1.43984, 1.0]], ['2, k, 19', [-0.00461836, -1.5108, 1.0]], ['2, k, 20', [-0.114008, -0.37569, 1.0]], ['2, k, 21', [-0.538158, -0.439604, 1.0]], ['2, k, 22', [-0.435816, -0.390723, 1.0]], ['2, k, 23', [0.0626567, -0.139564, 1.0]], ['2, k, 24', [0.00855192, -0.176795, 1.0]]]
[['2, k, 0', [-0.122958, -0.821621, 1.0]], ['2, k, 1', [-0.117953, -0.566131, 1.0]], ['2, k, 2', [-0.113506, -0.312631, 1.0]], ['2, k, 3', [-0.140265, -0.158786, 1.0]], ['2, k, 4', [-0.290352, -0.359551, 1.0]], ['2, k, 5', [-0.473491, -0.404229, 1.0]], ['2, k, 6', [-0.456565, -0.404974, 1.0]], ['2, k, 7', [-0.515456, -0.429247, 1.0]], ['2, k, 8', [0.0283576, -0.352031, 1.0]], ['2, k, 9', [0.171481, -0.215602, 1.0]], ['2, k, 10', [0.0866749, -0.169363, 1.0]], ['2, k, 11', [0.0799347, -0.150539, 1.0]], ['2, k, 12', [-0.206108, -0.813959, 1.0]], ['2, k, 13', [-0.227318, -1.16044, 1.0]], ['2, k, 14', [-0.225376, -1.46601, 1.0]], ['2, k, 15', [-0.227959, -1.51673, 1.0]], ['2, k, 16', [-0.0379403, -0.808675, 1.0]], ['2, k, 17', [-0.00972945, -1.13255, 1.0]], ['2, k, 18', [-0.0312592, -1.43999, 1.0]], ['2, k, 19', [-0.00400927, -1.51017, 1.0]], ['2, k, 20', [-0.114683, -0.375813, 1.0]], ['2, k, 21', [-0.534283, -0.442439, 1.0]], ['2, k, 22', [-0.437237, -0.398106, 1.0]], ['2, k, 23', [0.0536668, -0.150447, 1.0]], ['2, k, 24', [0.0190037, -0.180021, 1.0]]]
[['2, k, 0', [-0.123416, -0.821675, 1.0]], ['2, k, 1', [-0.118667, -0.566129, 1.0]], ['2, k, 2', [-0.114245, -0.312642, 1.0]], ['2, k, 3', [-0.141763, -0.159133, 1.0]], ['2, k, 4', [-0.296113, -0.357771, 1.0]], ['2, k, 5', [-0.481182, -0.408876, 1.0]], ['2, k, 6', [-0.507692, -0.426672, 1.0]], ['2, k, 7', [-0.534334, -0.443742, 1.0]], ['2, k, 8', [0.0295508, -0.351278, 1.0]], ['2, k, 9', [0.165826, -0.221241, 1.0]], ['2, k, 10', [0.108545, -0.175132, 1.0]], ['2, k, 11', [0.0787493, -0.157885, 1.0]], ['2, k, 12', [-0.206496, -0.814047, 1.0]], ['2, k, 13', [-0.227264, -1.16053, 1.0]], ['2, k, 14', [-0.22562, -1.46605, 1.0]], ['2, k, 15', [-0.229353, -1.51678, 1.0]], ['2, k, 16', [-0.0383862, -0.808734, 1.0]], ['2, k, 17', [-0.00963177, -1.13251, 1.0]], ['2, k, 18', [-0.0312633, -1.44003, 1.0]], ['2, k, 19', [-0.00372828, -1.51003, 1.0]], ['2, k, 20', [-0.115424, -0.375809, 1.0]], ['2, k, 21', [-0.536956, -0.452573, 1.0]], ['2, k, 22', [-0.451126, -0.411851, 1.0]], ['2, k, 23', [0.0590776, -0.156822, 1.0]], ['2, k, 24', [0.0188027, -0.180989, 1.0]]]
[['2, k, 0', [-0.123848, -0.822045, 1.0]], ['2, k, 1', [-0.119151, -0.566017, 1.0]], ['2, k, 2', [-0.115107, -0.311787, 1.0]], ['2, k, 3', [-0.14343, -0.158388, 1.0]], ['2, k, 4', [-0.299032, -0.357457, 1.0]], ['2, k, 5', [-0.482109, -0.410369, 1.0]], ['2, k, 6', [-0.5075, -0.432101, 1.0]], ['2, k, 7', [-0.533463, -0.448411, 1.0]], ['2, k, 8', [0.0298793, -0.351567, 1.0]], ['2, k, 9', [0.166532, -0.222354, 1.0]], ['2, k, 10', [0.124008, -0.201653, 1.0]], ['2, k, 11', [0.0778535, -0.163924, 1.0]], ['2, k, 12', [-0.207094, -0.814811, 1.0]], ['2, k, 13', [-0.227253, -1.16054, 1.0]], ['2, k, 14', [-0.226266, -1.4671, 1.0]], ['2, k, 15', [-0.230594, -1.51755, 1.0]], ['2, k, 16', [-0.0386922, -0.808997, 1.0]], ['2, k, 17', [-0.00964408, -1.13275, 1.0]], ['2, k, 18', [-0.0311787, -1.43927, 1.0]], ['2, k, 19', [-0.00339509, -1.50975, 1.0]], ['2, k, 20', [-0.116182, -0.375188, 1.0]], ['2, k, 21', [-0.540229, -0.459476, 1.0]], ['2, k, 22', [-0.452137, -0.418624, 1.0]], ['2, k, 23', [0.0531566, -0.164757, 1.0]], ['2, k, 24', [0.021585, -0.185872, 1.0]]]
[['2, k, 0', [-0.125698, -0.822951, 1.0]], ['2, k, 1', [-0.125729, -0.564041, 1.0]], ['2, k, 2', [-0.130863, -0.302914, 1.0]], ['2, k, 3', [-0.146825, -0.147072, 1.0]], ['2, k, 4', [-0.309309, -0.356907, 1.0]], ['2, k, 5', [-0.485235, -0.41455, 1.0]], ['2, k, 6', [-0.507919, -0.437646, 1.0]], ['2, k, 7', [-0.530833, -0.454183, 1.0]], ['2, k, 8', [0.0266614, -0.354027, 1.0]], ['2, k, 9', [0.158139, -0.228613, 1.0]], ['2, k, 10', [0.121572, -0.204909, 1.0]], ['2, k, 11', [0.0801181, -0.170149, 1.0]], ['2, k, 12', [-0.208436, -0.815629, 1.0]], ['2, k, 13', [-0.227345, -1.16071, 1.0]], ['2, k, 14', [-0.226535, -1.46796, 1.0]], ['2, k, 15', [-0.233151, -1.51827, 1.0]], ['2, k, 16', [-0.0409364, -0.810078, 1.0]], ['2, k, 17', [-0.00961419, -1.13278, 1.0]], ['2, k, 18', [-0.0310599, -1.4395, 1.0]], ['2, k, 19', [-0.00419583, -1.51068, 1.0]], ['2, k, 20', [-0.129321, -0.368381, 1.0]], ['2, k, 21', [-0.537916, -0.463003, 1.0]], ['2, k, 22', [-0.446468, -0.422184, 1.0]], ['2, k, 23', [0.0585552, -0.166691, 1.0]], ['2, k, 24', [0.0228017, -0.192848, 1.0]]]
[['2, k, 0', [-0.126208, -0.823609, 1.0]], ['2, k, 1', [-0.127332, -0.563057, 1.0]], ['2, k, 2', [-0.13237, -0.300273, 1.0]], ['2, k, 3', [-0.148234, -0.14822, 1.0]], ['2, k, 4', [-0.311876, -0.357011, 1.0]], ['2, k, 5', [-0.486663, -0.418797, 1.0]], ['2, k, 6', [-0.510223, -0.443892, 1.0]], ['2, k, 7', [-0.536594, -0.460932, 1.0]], ['2, k, 8', [0.0234658, -0.358978, 1.0]], ['2, k, 9', [0.153085, -0.233849, 1.0]], ['2, k, 10', [0.100463, -0.196739, 1.0]], ['2, k, 11', [0.0723399, -0.177926, 1.0]], ['2, k, 12', [-0.209052, -0.816535, 1.0]], ['2, k, 13', [-0.227462, -1.16091, 1.0]], ['2, k, 14', [-0.226839, -1.46886, 1.0]], ['2, k, 15', [-0.23507, -1.51916, 1.0]], ['2, k, 16', [-0.0413975, -0.810787, 1.0]], ['2, k, 17', [-0.00965015, -1.133, 1.0]], ['2, k, 18', [-0.0308332, -1.43935, 1.0]], ['2, k, 19', [-0.00617483, -1.51175, 1.0]], ['2, k, 20', [-0.131063, -0.365975, 1.0]], ['2, k, 21', [-0.538018, -0.47169, 1.0]], ['2, k, 22', [-0.45231, -0.431705, 1.0]], ['2, k, 23', [0.053471, -0.178151, 1.0]], ['2, k, 24', [0.0124808, -0.206744, 1.0]]]
[['2, k, 0', [-0.126573, -0.823907, 1.0]], ['2, k, 1', [-0.128634, -0.562461, 1.0]], ['2, k, 2', [-0.133524, -0.299417, 1.0]], ['2, k, 3', [-0.149173, -0.148858, 1.0]], ['2, k, 4', [-0.31526, -0.356402, 1.0]], ['2, k, 5', [-0.490822, -0.425393, 1.0]], ['2, k, 6', [-0.512181, -0.45013, 1.0]], ['2, k, 7', [-0.537856, -0.46724, 1.0]], ['2, k, 8', [0.0212735, -0.360539, 1.0]], ['2, k, 9', [0.170046, -0.239381, 1.0]], ['2, k, 10', [0.136583, -0.198485, 1.0]], ['2, k, 11', [0.0759971, -0.183144, 1.0]], ['2, k, 12', [-0.209362, -0.816894, 1.0]], ['2, k, 13', [-0.22785, -1.16033, 1.0]], ['2, k, 14', [-0.226324, -1.46938, 1.0]], ['2, k, 15', [-0.235059, -1.51945, 1.0]], ['2, k, 16', [-0.0418404, -0.81113, 1.0]], ['2, k, 17', [-0.00968278, -1.13347, 1.0]], ['2, k, 18', [-0.0304573, -1.43814, 1.0]], ['2, k, 19', [-0.00637474, -1.51057, 1.0]], ['2, k, 20', [-0.132339, -0.365092, 1.0]], ['2, k, 21', [-0.535691, -0.475454, 1.0]], ['2, k, 22', [-0.45103, -0.434748, 1.0]], ['2, k, 23', [0.0434044, -0.185575, 1.0]], ['2, k, 24', [0.0208922, -0.216515, 1.0]]]
[['2, k, 0', [-0.127286, -0.824529, 1.0]], ['2, k, 1', [-0.130087, -0.561851, 1.0]], ['2, k, 2', [-0.13508, -0.297954, 1.0]], ['2, k, 3', [-0.150268, -0.149509, 1.0]], ['2, k, 4', [-0.317135, -0.355944, 1.0]], ['2, k, 5', [-0.490803, -0.428776, 1.0]], ['2, k, 6', [-0.513198, -0.455364, 1.0]], ['2, k, 7', [-0.538841, -0.472444, 1.0]], ['2, k, 8', [0.0203315, -0.361814, 1.0]], ['2, k, 9', [0.166104, -0.24203, 1.0]], ['2, k, 10', [0.102726, -0.213534, 1.0]], ['2, k, 11', [0.0718037, -0.191691, 1.0]], ['2, k, 12', [-0.209761, -0.817453, 1.0]], ['2, k, 13', [-0.228003, -1.16115, 1.0]], ['2, k, 14', [-0.225596, -1.46957, 1.0]], ['2, k, 15', [-0.234692, -1.52004, 1.0]], ['2, k, 16', [-0.0428241, -0.811852, 1.0]], ['2, k, 17', [-0.00963653, -1.13383, 1.0]], ['2, k, 18', [-0.0306742, -1.43895, 1.0]], ['2, k, 19', [-0.00579087, -1.51101, 1.0]], ['2, k, 20', [-0.133923, -0.363792, 1.0]], ['2, k, 21', [-0.545032, -0.482459, 1.0]], ['2, k, 22', [-0.454239, -0.44172, 1.0]], ['2, k, 23', [0.0465015, -0.193253, 1.0]], ['2, k, 24', [0.012509, -0.216067, 1.0]]]
[['2, k, 0', [-0.127843, -0.824763, 1.0]], ['2, k, 1', [-0.130936, -0.561117, 1.0]], ['2, k, 2', [-0.135742, -0.296599, 1.0]], ['2, k, 3', [-0.151318, -0.150383, 1.0]], ['2, k, 4', [-0.318428, -0.35564, 1.0]], ['2, k, 5', [-0.491736, -0.433579, 1.0]], ['2, k, 6', [-0.514907, -0.461263, 1.0]], ['2, k, 7', [-0.538818, -0.478347, 1.0]], ['2, k, 8', [0.0192331, -0.361912, 1.0]], ['2, k, 9', [0.144637, -0.249555, 1.0]], ['2, k, 10', [0.0434752, -0.228168, 1.0]], ['2, k, 11', [0.0618752, -0.205281, 1.0]], ['2, k, 12', [-0.209906, -0.817678, 1.0]], ['2, k, 13', [-0.228152, -1.16198, 1.0]], ['2, k, 14', [-0.226006, -1.46992, 1.0]], ['2, k, 15', [-0.235844, -1.52018, 1.0]], ['2, k, 16', [-0.0437618, -0.812046, 1.0]], ['2, k, 17', [-0.00999974, -1.13661, 1.0]], ['2, k, 18', [-0.0307259, -1.43936, 1.0]], ['2, k, 19', [-0.00593579, -1.51139, 1.0]], ['2, k, 20', [-0.134652, -0.362567, 1.0]], ['2, k, 21', [-0.543171, -0.492135, 1.0]], ['2, k, 22', [-0.454841, -0.447982, 1.0]], ['2, k, 23', [0.059752, -0.194698, 1.0]], ['2, k, 24', [-0.00798072, -0.237885, 1.0]]]
[['2, k, 0', [-0.127913, -0.824836, 1.0]], ['2, k, 1', [-0.131093, -0.560815, 1.0]], ['2, k, 2', [-0.135716, -0.295887, 1.0]], ['2, k, 3', [-0.152098, -0.150956, 1.0]], ['2, k, 4', [-0.318905, -0.356169, 1.0]], ['2, k, 5', [-0.495811, -0.440313, 1.0]], ['2, k, 6', [-0.586624, -0.490671, 1.0]], ['2, k, 7', [-0.552096, -0.489662, 1.0]], ['2, k, 8', [0.017883, -0.361188, 1.0]], ['2, k, 9', [0.144001, -0.250731, 1.0]], ['2, k, 10', [0.0884248, -0.218619, 1.0]], ['2, k, 11', [0.0713045, -0.211299, 1.0]], ['2, k, 12', [-0.209911, -0.817886, 1.0]], ['2, k, 13', [-0.228947, -1.1628, 1.0]], ['2, k, 14', [-0.225789, -1.47007, 1.0]], ['2, k, 15', [-0.235657, -1.52033, 1.0]], ['2, k, 16', [-0.0439404, -0.812125, 1.0]], ['2, k, 17', [-0.00993375, -1.13632, 1.0]], ['2, k, 18', [-0.0311094, -1.43983, 1.0]], ['2, k, 19', [0.00142657, -1.50848, 1.0]], ['2, k, 20', [-0.134695, -0.361966, 1.0]], ['2, k, 21', [-0.530921, -0.492231, 1.0]], ['2, k, 22', [-0.480348, -0.466508, 1.0]], ['2, k, 23', [0.0481471, -0.215266, 1.0]], ['2, k, 24', [0.0159185, -0.236688, 1.0]]]
