[['2, k, 0', [-15.87209, 87.06152, 1.0]], ['2, k, 1', [-13.512032128898682, 117.34625580504986, 1.0]], ['2, k, 2', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 3', [-11.136407148230518, 146.75281658328777, 1.0]], ['2, k, 4', [5.026013865725828, 134.2778517884199, 1.0]], ['2, k, 5', [17.53407527267953, 110.05696692681747, 1.0]], ['2, k, 6', [22.172302529461465, 86.21939904511929, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.205936762942088, 135.54879328278702, 1.0]], ['2, k, 9', [-34.79280041177527, 103.96040753136532, 1.0]], ['2, k, 10', [-34.769789531707964, 80.91015687991829, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.745933256434022, 87.1232967502892, 1.0]], ['2, k, 13', [-2.632592769475007, 47.632358539515664, 1.0]], ['2, k, 14', [2.374337827287879, 11.939012108225668, 1.0]], ['2, k, 15', [-4.438593304912739, 8.665858020162021, 1.0]], ['2, k, 16', [-20.602054789933852, 86.78670174824936, 1.0]], ['2, k, 17', [-13.416710004974977, 46.322768573698696, 1.0]], ['2, k, 18', [-3.646407774088452, 10.967317544802768, 1.0]], ['2, k, 19', [-5.505298510368329, 3.8291301670954434, 1.0]], ['2, k, 20', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.670582, 87.656618, 1.0]], ['2, k, 1', [-14.461450339406511, 117.02999780776864, 1.0]], ['2, k, 2', [-14.599026239269415, 139.37992755791777, 1.0]], ['2, k, 3', [-14.676759178030768, 145.7224164951161, 1.0]], ['2, k, 4', [1.3225766578261666, 136.0821083312288, 1.0]], ['2, k, 5', [21.401146381159023, 121.15688377560656, 1.0]], ['2, k, 6', [36.32040244319846, 103.4274357296596, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.054269996752126, 133.7166696715836, 1.0]], ['2, k, 9', [-40.01308522570044, 103.33669242800607, 1.0]], ['2, k, 10', [-41.971859026507516, 80.85576838951833, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.428923579166554, 88.46441652136419, 1.0]], ['2, k, 13', [-2.3734885334425275, 49.05028339352301, 1.0]], ['2, k, 14', [3.494079158370136, 12.66265426294855, 1.0]], ['2, k, 15', [-3.189634577371624, 5.62949131986049, 1.0]], ['2, k, 16', [-20.39851995642411, 86.81144155607052, 1.0]], ['2, k, 17', [-13.333423904875906, 46.53590794217005, 1.0]], ['2, k, 18', [-2.8139627806857774, 11.557007178124067, 1.0]], ['2, k, 19', [-4.9634260758143975, 5.202836220445482, 1.0]], ['2, k, 20', [-14.599026239269415, 139.37992755791777, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.602825999999999, 87.85156400000001, 1.0]], ['2, k, 1', [-14.507944915311086, 117.1166731816691, 1.0]], ['2, k, 2', [-14.729521238835273, 139.38947889386378, 1.0]], ['2, k, 3', [-14.829393508562685, 145.70550731964414, 1.0]], ['2, k, 4', [1.1808241910791146, 136.19893412412355, 1.0]], ['2, k, 5', [21.205055638569608, 122.07336239880564, 1.0]], ['2, k, 6', [36.49441211848524, 104.9385795178652, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.0992061524582, 133.69482293734265, 1.0]], ['2, k, 9', [-39.95378193424894, 103.51273566266866, 1.0]], ['2, k, 10', [-41.9269375419686, 81.03149140499156, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.25272578600238, 88.7010571183024, 1.0]], ['2, k, 13', [-2.3308094566542286, 49.07993936818302, 1.0]], ['2, k, 14', [3.512368145036759, 12.681137775432894, 1.0]], ['2, k, 15', [-3.1873111426022147, 5.6307731802708005, 1.0]], ['2, k, 16', [-20.42863629563419, 86.95873602620898, 1.0]], ['2, k, 17', [-13.383448458999704, 46.69389849115287, 1.0]], ['2, k, 18', [-2.8720348261458266, 11.605026491018144, 1.0]], ['2, k, 19', [-5.10455709464898, 5.451167539055558, 1.0]], ['2, k, 20', [-14.729521238835273, 139.38947889386378, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.525572, 88.038022, 1.0]], ['2, k, 1', [-14.547729003824244, 117.19318203983612, 1.0]], ['2, k, 2', [-14.856073354601477, 139.3882190465023, 1.0]], ['2, k, 3', [-14.97879659302354, 145.67836839661902, 1.0]], ['2, k, 4', [1.0352491133833954, 136.30355089099743, 1.0]], ['2, k, 5', [21.025601406814474, 122.88939053430454, 1.0]], ['2, k, 6', [36.593200557523296, 106.27390414834693, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.22611896865698, 133.63001177545806, 1.0]], ['2, k, 9', [-39.98452402975939, 103.64166654476621, 1.0]], ['2, k, 10', [-41.98050073755533, 81.16921415798299, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.07435279758522, 88.92260123338536, 1.0]], ['2, k, 13', [-2.2990951537325603, 49.11561877162947, 1.0]], ['2, k, 14', [3.5537646213822125, 12.373929025038223, 1.0]], ['2, k, 15', [-2.9175335640498883, 5.4909361948601605, 1.0]], ['2, k, 16', [-20.44299791349946, 87.0934813188802, 1.0]], ['2, k, 17', [-13.42258986801157, 46.83759864858971, 1.0]], ['2, k, 18', [-2.925912364056517, 11.650276972579483, 1.0]], ['2, k, 19', [-5.125898747220967, 5.534126081969376, 1.0]], ['2, k, 20', [-14.856073354601477, 139.3882190465023, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.450135999999997, 88.13695000000001, 1.0]], ['2, k, 1', [-14.582901494277914, 117.23510821338829, 1.0]], ['2, k, 2', [-14.9741716973021, 139.36779977719473, 1.0]], ['2, k, 3', [-15.118659261107954, 145.63731729612527, 1.0]], ['2, k, 4', [0.9181749838193909, 136.3860970903015, 1.0]], ['2, k, 5', [20.93155234338827, 123.60601127160933, 1.0]], ['2, k, 6', [36.76384626515883, 107.48060207354031, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.31466029674077, 133.4952123100714, 1.0]], ['2, k, 9', [-39.9686556847872, 103.78541038748538, 1.0]], ['2, k, 10', [-41.98257603976178, 81.32690143555358, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.904199705369305, 89.05885004303246, 1.0]], ['2, k, 13', [-2.2788614911836325, 49.140828112665005, 1.0]], ['2, k, 14', [3.5947352762440214, 12.313877358878862, 1.0]], ['2, k, 15', [-2.334339407144973, 5.489980476511142, 1.0]], ['2, k, 16', [-20.447696582995285, 87.15306086768987, 1.0]], ['2, k, 17', [-13.445240143741502, 46.907931324151164, 1.0]], ['2, k, 18', [-2.9812271335641185, 11.681107725137977, 1.0]], ['2, k, 19', [-5.147141071032705, 5.592036333090295, 1.0]], ['2, k, 20', [-14.9741716973021, 139.36779977719473, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.374164000000002, 88.16966400000001, 1.0]], ['2, k, 1', [-14.614858965888665, 117.24613255840444, 1.0]], ['2, k, 2', [-15.085530762947462, 139.33279036791197, 1.0]], ['2, k, 3', [-15.251086141398424, 145.58645581961494, 1.0]], ['2, k, 4', [0.8096198645529675, 136.44430958587995, 1.0]], ['2, k, 5', [20.903125748446918, 124.18286052784474, 1.0]], ['2, k, 6', [36.82667844821011, 108.59952377270167, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.348950086878006, 133.40513172077968, 1.0]], ['2, k, 9', [-39.90442399846974, 103.89412266704056, 1.0]], ['2, k, 10', [-41.90424886268581, 81.4457492982886, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.777198752998218, 89.11163947431713, 1.0]], ['2, k, 13', [-2.299869648988232, 49.165371702637785, 1.0]], ['2, k, 14', [3.4427417207246247, 12.387983983996811, 1.0]], ['2, k, 15', [-2.0545388682212193, 6.095682338765389, 1.0]], ['2, k, 16', [-20.430184579539883, 87.16553719704154, 1.0]], ['2, k, 17', [-13.441249667056734, 46.92828833466585, 1.0]], ['2, k, 18', [-3.0223103011970878, 11.711513658893793, 1.0]], ['2, k, 19', [-5.025489040194738, 5.4652325081013595, 1.0]], ['2, k, 20', [-15.085530762947462, 139.33279036791197, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.279008, 88.19160600000001, 1.0]], ['2, k, 1', [-14.627323601757292, 117.24918920633567, 1.0]], ['2, k, 2', [-15.17585057926468, 139.29975237911452, 1.0]], ['2, k, 3', [-15.362305549786338, 145.54264457178684, 1.0]], ['2, k, 4', [0.7140051663969214, 136.49564853753049, 1.0]], ['2, k, 5', [20.901971585406926, 124.62089473181622, 1.0]], ['2, k, 6', [36.88698860158968, 109.5115147229026, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.40969587578407, 133.42340985096357, 1.0]], ['2, k, 9', [-39.816547522625854, 104.0255185818856, 1.0]], ['2, k, 10', [-41.77081464730024, 81.59016796735952, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.641604861867608, 89.15590090352318, 1.0]], ['2, k, 13', [-2.283372251009909, 49.18917999121587, 1.0]], ['2, k, 14', [3.457314982527218, 12.485544983828085, 1.0]], ['2, k, 15', [-1.5610002215006817, 6.384069866350413, 1.0]], ['2, k, 16', [-20.399563598760793, 87.16776371015915, 1.0]], ['2, k, 17', [-13.423515837471944, 46.93854270999816, 1.0]], ['2, k, 18', [-3.048510551734916, 11.731199880130227, 1.0]], ['2, k, 19', [-4.913874645048667, 5.308906275261388, 1.0]], ['2, k, 20', [-15.17585057926468, 139.29975237911452, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.175968000000001, 88.20697, 1.0]], ['2, k, 1', [-14.624706602172328, 117.24697479146987, 1.0]], ['2, k, 2', [-15.246026722024332, 139.26663704431863, 1.0]], ['2, k, 3', [-15.452363408693417, 145.5019222504358, 1.0]], ['2, k, 4', [0.6510654232032671, 136.5391646719106, 1.0]], ['2, k, 5', [20.96789478299402, 124.96329763830116, 1.0]], ['2, k, 6', [37.17485895404039, 110.0801008935612, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.48073716410045, 133.35273178567962, 1.0]], ['2, k, 9', [-39.819609467547686, 103.99781907528231, 1.0]], ['2, k, 10', [-41.77095407848039, 81.57367561429834, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.516473886676122, 89.18944656589389, 1.0]], ['2, k, 13', [-2.260560957800336, 49.20037376942847, 1.0]], ['2, k, 14', [3.4330469449228707, 12.586911200942659, 1.0]], ['2, k, 15', [-1.189053769724305, 6.908204844471202, 1.0]], ['2, k, 16', [-20.354745040531945, 87.16244507761132, 1.0]], ['2, k, 17', [-13.38524782291811, 46.94378694875434, 1.0]], ['2, k, 18', [-3.054111091809107, 11.750389721264419, 1.0]], ['2, k, 19', [-4.7699662330215, 5.170644736430415, 1.0]], ['2, k, 20', [-15.246026722024332, 139.26663704431863, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.054238000000002, 88.216984, 1.0]], ['2, k, 1', [-14.601307765782872, 117.23769618162908, 1.0]], ['2, k, 2', [-15.293502664779501, 139.2242969141032, 1.0]], ['2, k, 3', [-15.51933397378411, 145.4507095399024, 1.0]], ['2, k, 4', [0.624267608162107, 136.5617666777924, 1.0]], ['2, k, 5', [21.053644750387118, 125.23654631020302, 1.0]], ['2, k, 6', [38.1768521018386, 109.81132855682587, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.497751616852796, 133.28417367253186, 1.0]], ['2, k, 9', [-39.810832526400105, 103.8339832899411, 1.0]], ['2, k, 10', [-41.74868310555126, 81.41345860839647, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.377552172018319, 89.21234377211144, 1.0]], ['2, k, 13', [-2.209829130976133, 49.199727770611716, 1.0]], ['2, k, 14', [3.5182911164430575, 12.590130189298911, 1.0]], ['2, k, 15', [-0.9861782322199053, 6.655365832908085, 1.0]], ['2, k, 16', [-20.294335743408926, 87.15650499376308, 1.0]], ['2, k, 17', [-13.328767931106242, 46.94864099238968, 1.0]], ['2, k, 18', [-3.0379845749355248, 11.762191197554628, 1.0]], ['2, k, 19', [-4.59956260794699, 5.031756339856403, 1.0]], ['2, k, 20', [-15.293502664779501, 139.2242969141032, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.93392, 88.22437800000002, 1.0]], ['2, k, 1', [-14.576041092613849, 117.22910328440048, 1.0]], ['2, k, 2', [-15.338257191130786, 139.1920208253779, 1.0]], ['2, k, 3', [-15.583172061391522, 145.41274340417004, 1.0]], ['2, k, 4', [0.6046804188804025, 136.57519357526337, 1.0]], ['2, k, 5', [21.22212974480472, 125.34398188149818, 1.0]], ['2, k, 6', [38.532769199127515, 109.87080218249463, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.46671134779373, 133.17099521005744, 1.0]], ['2, k, 9', [-39.80076282328506, 103.62585271710583, 1.0]], ['2, k, 10', [-41.7384510563705, 81.20845257031226, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.250539171545979, 89.22928105382312, 1.0]], ['2, k, 13', [-2.1548629543902447, 49.191257778989375, 1.0]], ['2, k, 14', [3.540525378473827, 12.5840171899384, 1.0]], ['2, k, 15', [-0.9645152136920592, 6.612867675538067, 1.0]], ['2, k, 16', [-20.230617981210735, 87.14932597341365, 1.0]], ['2, k, 17', [-13.26932754136484, 46.950889954012176, 1.0]], ['2, k, 18', [-3.0103939087285703, 11.76052229439857, 1.0]], ['2, k, 19', [-4.424924337559528, 4.851116924535055, 1.0]], ['2, k, 20', [-15.338257191130786, 139.1920208253779, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.840436, 88.243574, 1.0]], ['2, k, 1', [-14.569504507264645, 117.226418118611, 1.0]], ['2, k, 2', [-15.39257827643113, 139.16625183704642, 1.0]], ['2, k, 3', [-15.653419443722024, 145.3819490584599, 1.0]], ['2, k, 4', [0.5813301650562295, 136.57126726871383, 1.0]], ['2, k, 5', [21.42473076533249, 125.34159727324773, 1.0]], ['2, k, 6', [38.80486591628187, 109.7394877307914, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.49037043306194, 133.04829702801558, 1.0]], ['2, k, 9', [-39.85304876610546, 103.44395534611415, 1.0]], ['2, k, 10', [-41.778241605534895, 81.02958489307257, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.1610886106598635, 89.25657158699457, 1.0]], ['2, k, 13', [-2.1268369648164853, 49.170593794137645, 1.0]], ['2, k, 14', [3.5344822584004056, 12.554334814648023, 1.0]], ['2, k, 15', [-0.9527434737730021, 6.591259308971048, 1.0]], ['2, k, 16', [-20.178695251271492, 87.15429592905897, 1.0]], ['2, k, 17', [-13.222371453930592, 46.964362574224694, 1.0]], ['2, k, 18', [-2.9864074663116575, 11.736662193185687, 1.0]], ['2, k, 19', [-4.475845269340089, 4.2723807346728915, 1.0]], ['2, k, 20', [-15.39257827643113, 139.16625183704642, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.763876, 88.253978, 1.0]], ['2, k, 1', [-14.569126003861193, 117.22170304703278, 1.0]], ['2, k, 2', [-15.443174340992515, 139.13736520792628, 1.0]], ['2, k, 3', [-15.71712757888718, 145.3487348385587, 1.0]], ['2, k, 4', [0.5783541509128618, 136.54175844044377, 1.0]], ['2, k, 5', [21.610800119254154, 125.2151790381834, 1.0]], ['2, k, 6', [38.963250183536914, 109.29070486432022, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.506712267521905, 132.9957018198029, 1.0]], ['2, k, 9', [-39.90752695068446, 103.28876983399037, 1.0]], ['2, k, 10', [-41.8124341214448, 80.87123128191067, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.098278760075592, 89.26747919669208, 1.0]], ['2, k, 13', [-2.11920670752124, 49.15312727727844, 1.0]], ['2, k, 14', [3.565628904507042, 12.48183153218114, 1.0]], ['2, k, 15', [-1.0970964990990204, 5.868569013544219, 1.0]], ['2, k, 16', [-20.126045099984477, 87.15495933494512, 1.0]], ['2, k, 17', [-13.176801687344645, 46.97208366057273, 1.0]], ['2, k, 18', [-2.9680306192381583, 11.713956717502391, 1.0]], ['2, k, 19', [-4.556966614155516, 3.6775217863100664, 1.0]], ['2, k, 20', [-15.443174340992515, 139.13736520792628, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.69277, 88.265524, 1.0]], ['2, k, 1', [-14.56702259993482, 117.21930225278405, 1.0]], ['2, k, 2', [-15.484795250807206, 139.11707580366803, 1.0]], ['2, k, 3', [-15.769751561958048, 145.32589265640618, 1.0]], ['2, k, 4', [0.5538803694956798, 136.50613379435856, 1.0]], ['2, k, 5', [21.792790595735216, 124.92762737466309, 1.0]], ['2, k, 6', [39.02210241405683, 108.66993395994228, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.54817031353687, 132.96336869113964, 1.0]], ['2, k, 9', [-39.93900819294074, 103.23151696651621, 1.0]], ['2, k, 10', [-41.80693859030619, 80.8094057524992, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.032197905715699, 89.28040700835695, 1.0]], ['2, k, 13', [-2.0918201471327214, 49.146921887596896, 1.0]], ['2, k, 14', [3.5255335894834623, 12.41682638052552, 1.0]], ['2, k, 15', [-1.5948600997971338, 5.586580262056331, 1.0]], ['2, k, 16', [-20.079334266260645, 87.15785118047168, 1.0]], ['2, k, 17', [-13.145219047777456, 46.98013173083231, 1.0]], ['2, k, 18', [-2.9620420586878957, 11.684896829186123, 1.0]], ['2, k, 19', [-4.688859875956023, 3.735873475703827, 1.0]], ['2, k, 20', [-15.484795250807206, 139.11707580366803, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.650592, 88.27011200000001, 1.0]], ['2, k, 1', [-14.583665688989367, 117.21749847563463, 1.0]], ['2, k, 2', [-15.537720443189496, 139.10533315944687, 1.0]], ['2, k, 3', [-15.831167713818681, 145.3148926217646, 1.0]], ['2, k, 4', [0.5156376758412016, 136.4606660468572, 1.0]], ['2, k, 5', [21.976858632811087, 124.53509316512226, 1.0]], ['2, k, 6', [38.33079236605405, 108.51562032336855, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.58724270706638, 132.8822613414263, 1.0]], ['2, k, 9', [-39.979894184955064, 103.31470726958483, 1.0]], ['2, k, 10', [-41.82629021895499, 80.89663229765732, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.99396385929988, 89.28712402744213, 1.0]], ['2, k, 13', [-2.078692054485062, 49.14484905421978, 1.0]], ['2, k, 14', [3.5107299693849825, 12.60425310707906, 1.0]], ['2, k, 15', [-1.548492836945063, 5.415422122750319, 1.0]], ['2, k, 16', [-20.05070053660056, 87.15436795371475, 1.0]], ['2, k, 17', [-13.130122624632508, 46.98216962992152, 1.0]], ['2, k, 18', [-2.969618035336257, 11.659447655704867, 1.0]], ['2, k, 19', [-4.700807622189605, 3.7110860135055486, 1.0]], ['2, k, 20', [-15.537720443189496, 139.10533315944687, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.610412, 88.263206, 1.0]], ['2, k, 1', [-14.58654023639391, 117.21296446138282, 1.0]], ['2, k, 2', [-15.570821200870032, 139.09522823099792, 1.0]], ['2, k, 3', [-15.870871599927252, 145.30644457532736, 1.0]], ['2, k, 4', [0.48686021546352265, 136.39865670003053, 1.0]], ['2, k, 5', [22.076200858623146, 124.0112449379406, 1.0]], ['2, k, 6', [38.38073535174593, 107.36181752087748, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.595780850689934, 132.79477608409735, 1.0]], ['2, k, 9', [-39.981456495686786, 103.4374104663978, 1.0]], ['2, k, 10', [-41.81981750266, 81.02672003573832, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.957475583116128, 89.27682908581853, 1.0]], ['2, k, 13', [-2.023788285588254, 49.13620708440806, 1.0]], ['2, k, 14', [3.6127709721151566, 12.314516522428526, 1.0]], ['2, k, 15', [-1.452301467228291, 5.059717461225865, 1.0]], ['2, k, 16', [-20.0221790107049, 87.14326371896655, 1.0]], ['2, k, 17', [-13.104885848277288, 46.97392159702927, 1.0]], ['2, k, 18', [-2.967798503539914, 11.641886462198578, 1.0]], ['2, k, 19', [-4.67676131223795, 3.702099879189042, 1.0]], ['2, k, 20', [-15.570821200870032, 139.09522823099792, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.583573999999999, 88.234522, 1.0]], ['2, k, 1', [-14.56420011800693, 117.1993984653556, 1.0]], ['2, k, 2', [-15.56548260460645, 139.0857514109852, 1.0]], ['2, k, 3', [-15.863509420721297, 145.2996654077191, 1.0]], ['2, k, 4', [0.5176551221258769, 136.31757629770888, 1.0]], ['2, k, 5', [22.222367928213465, 123.3771421898159, 1.0]], ['2, k, 6', [38.39729341198614, 105.9356021646935, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.58663465216455, 132.86072340376168, 1.0]], ['2, k, 9', [-39.951545919701864, 103.6609209741329, 1.0]], ['2, k, 10', [-41.65778203962628, 81.28641472964412, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.968904387174228, 89.23008260929726, 1.0]], ['2, k, 13', [-1.895496381534672, 49.13609972559997, 1.0]], ['2, k, 14', [3.820410171380459, 12.341381538209504, 1.0]], ['2, k, 15', [-1.0753983906197577, 4.74227636973656, 1.0]], ['2, k, 16', [-19.991780166860323, 87.12110293740966, 1.0]], ['2, k, 17', [-13.056468988662946, 46.97605603001087, 1.0]], ['2, k, 18', [-2.940764690515831, 11.659329430368238, 1.0]], ['2, k, 19', [-4.534613087658567, 4.247957876639095, 1.0]], ['2, k, 20', [-15.56548260460645, 139.0857514109852, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.587266, 88.196216, 1.0]], ['2, k, 1', [-14.564309749894392, 117.18196983082905, 1.0]], ['2, k, 2', [-15.56407215946391, 139.0788263354447, 1.0]], ['2, k, 3', [-15.855433727122277, 145.29552946010463, 1.0]], ['2, k, 4', [0.536255946334963, 136.22486657417164, 1.0]], ['2, k, 5', [22.467628968846377, 122.54153173548957, 1.0]], ['2, k, 6', [38.29248955800385, 104.36353789289309, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.57594722017973, 132.95819926196157, 1.0]], ['2, k, 9', [-39.918424879282746, 103.94474895975225, 1.0]], ['2, k, 10', [-41.49055006802927, 81.59651401316589, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.99828020251401, 89.17000382600655, 1.0]], ['2, k, 13', [-1.7863023698311418, 49.13974649167328, 1.0]], ['2, k, 14', [4.0219334573813255, 12.381962859602673, 1.0]], ['2, k, 15', [-0.6365460017782789, 4.472030235323099, 1.0]], ['2, k, 16', [-19.994987440906584, 87.08931749468398, 1.0]], ['2, k, 17', [-13.038887766975131, 46.97430945781495, 1.0]], ['2, k, 18', [-2.9436643599946652, 11.667486227006961, 1.0]], ['2, k, 19', [-4.414778136581109, 4.848360878096224, 1.0]], ['2, k, 20', [-15.56407215946391, 139.0788263354447, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
