[['2, k, 0', [-0.1152319, -0.2130894, 1.0]], ['2, k, 1', [-0.1339456, 0.0712883, 1.0]], ['2, k, 2', [-0.1546979, 0.3485739, 1.0]], ['2, k, 3', [-0.1442554, 0.4808095, 1.0]], ['2, k, 4', [-0.3157082, 0.2432069, 1.0]], ['2, k, 5', [-0.3531569, 0.01126595, 1.0]], ['2, k, 6', [-0.1735936, -0.1278878, 1.0]], ['2, k, 7', [-0.1285865, -0.1488543, 1.0]], ['2, k, 8', [0.03288163, 0.2589131, 1.0]], ['2, k, 9', [0.08640948, 0.01909154, 1.0]], ['2, k, 10', [-0.00749036, -0.1116013, 1.0]], ['2, k, 11', [-0.04783526, -0.121515, 1.0]], ['2, k, 12', [-0.1918191, -0.2156757, 1.0]], ['2, k, 13', [-0.2469338, -0.2536519, 1.0]], ['2, k, 14', [-0.242297, -0.6623187, 1.0]], ['2, k, 15', [-0.2345936, -0.7349835, 1.0]], ['2, k, 16', [-0.03486079, -0.2057652, 1.0]], ['2, k, 17', [0.06328903, -0.2462517, 1.0]], ['2, k, 18', [0.0303643, -0.6628642, 1.0]], ['2, k, 19', [0.0600183, -0.7266377, 1.0]], ['2, k, 20', [-0.1495792, 0.2802543, 1.0]], ['2, k, 21', [-0.04626431, -0.1902718, 1.0]], ['2, k, 22', [-0.1526678, -0.1809717, 1.0]], ['2, k, 23', [-0.09640292, -0.1692732, 1.0]], ['2, k, 24', [0.0004595734, -0.1303553, 1.0]]]
[['2, k, 0', [-0.1288778, -0.2369327, 1.0]], ['2, k, 1', [-0.1683616, 0.04505808, 1.0]], ['2, k, 2', [-0.2085377, 0.3206902, 1.0]], ['2, k, 3', [-0.2069826, 0.4525489, 1.0]], ['2, k, 4', [-0.3519906, 0.1996508, 1.0]], ['2, k, 5', [-0.3669544, -0.009478993, 1.0]], ['2, k, 6', [-0.151966, -0.09066643, 1.0]], ['2, k, 7', [-0.07134832, -0.1007768, 1.0]], ['2, k, 8', [-0.01915505, 0.2438582, 1.0]], ['2, k, 9', [0.0784578, -0.0002778971, 1.0]], ['2, k, 10', [0.1617416, -0.1374677, 1.0]], ['2, k, 11', [0.1876351, -0.1842496, 1.0]], ['2, k, 12', [-0.2039001, -0.2437112, 1.0]], ['2, k, 13', [-0.2715317, -0.2478119, 1.0]], ['2, k, 14', [-0.2624522, -0.6357002, 1.0]], ['2, k, 15', [-0.2393066, -0.711966, 1.0]], ['2, k, 16', [-0.05064061, -0.223928, 1.0]], ['2, k, 17', [0.2684894, -0.2293229, 1.0]], ['2, k, 18', [0.5654255, -0.5942451, 1.0]], ['2, k, 19', [0.5812875, -0.6429024, 1.0]], ['2, k, 20', [-0.1986946, 0.2527319, 1.0]], ['2, k, 21', [-0.008237987, -0.09432156, 1.0]], ['2, k, 22', [-0.06055241, -0.05460017, 1.0]], ['2, k, 23', [0.2349109, -0.235807, 1.0]], ['2, k, 24', [0.2209667, -0.145024, 1.0]]]
[['2, k, 0', [-0.1289254, -0.237174, 1.0]], ['2, k, 1', [-0.1683275, 0.04490091, 1.0]], ['2, k, 2', [-0.2078332, 0.3206379, 1.0]], ['2, k, 3', [-0.2075639, 0.4524415, 1.0]], ['2, k, 4', [-0.350579, 0.1983621, 1.0]], ['2, k, 5', [-0.3662257, -0.010975, 1.0]], ['2, k, 6', [-0.1503094, -0.09281185, 1.0]], ['2, k, 7', [-0.07078184, -0.1036411, 1.0]], ['2, k, 8', [-0.01918252, 0.2440114, 1.0]], ['2, k, 9', [0.07905237, -0.001986999, 1.0]], ['2, k, 10', [0.1208491, -0.1591932, 1.0]], ['2, k, 11', [0.1036593, -0.1732334, 1.0]], ['2, k, 12', [-0.2039344, -0.2442027, 1.0]], ['2, k, 13', [-0.2702063, -0.2481616, 1.0]], ['2, k, 14', [-0.2617727, -0.6363374, 1.0]], ['2, k, 15', [-0.2393319, -0.7123882, 1.0]], ['2, k, 16', [-0.05066498, -0.2239876, 1.0]], ['2, k, 17', [0.2748876, -0.2306943, 1.0]], ['2, k, 18', [0.5773283, -0.5901675, 1.0]], ['2, k, 19', [0.6706527, -0.6348227, 1.0]], ['2, k, 20', [-0.1982154, 0.2526486, 1.0]], ['2, k, 21', [-0.009722164, -0.09783036, 1.0]], ['2, k, 22', [-0.06397904, -0.05371416, 1.0]], ['2, k, 23', [0.1061742, -0.2119498, 1.0]], ['2, k, 24', [0.149146, -0.1491985, 1.0]]]
[['2, k, 0', [-0.1290579, -0.2376074, 1.0]], ['2, k, 1', [-0.1679843, 0.04454453, 1.0]], ['2, k, 2', [-0.2057978, 0.3203817, 1.0]], ['2, k, 3', [-0.2075409, 0.4521635, 1.0]], ['2, k, 4', [-0.3490423, 0.1981537, 1.0]], ['2, k, 5', [-0.3656334, -0.01119903, 1.0]], ['2, k, 6', [-0.1498167, -0.0932136, 1.0]], ['2, k, 7', [-0.06789564, -0.1048095, 1.0]], ['2, k, 8', [-0.01848841, 0.2436113, 1.0]], ['2, k, 9', [0.0794442, -0.002801616, 1.0]], ['2, k, 10', [0.1219314, -0.160287, 1.0]], ['2, k, 11', [0.1052649, -0.173216, 1.0]], ['2, k, 12', [-0.2040664, -0.2446419, 1.0]], ['2, k, 13', [-0.2693324, -0.2482478, 1.0]], ['2, k, 14', [-0.2606508, -0.6373594, 1.0]], ['2, k, 15', [-0.2396427, -0.7123867, 1.0]], ['2, k, 16', [-0.05075895, -0.2243381, 1.0]], ['2, k, 17', [0.2762742, -0.2322524, 1.0]], ['2, k, 18', [0.5787899, -0.5919405, 1.0]], ['2, k, 19', [0.6671991, -0.6307876, 1.0]], ['2, k, 20', [-0.1967155, 0.2523551, 1.0]], ['2, k, 21', [-0.006132396, -0.1000582, 1.0]], ['2, k, 22', [-0.05776618, -0.05846592, 1.0]], ['2, k, 23', [0.110529, -0.2136792, 1.0]], ['2, k, 24', [0.1497863, -0.1496679, 1.0]]]
[['2, k, 0', [-0.1291181, -0.2376889, 1.0]], ['2, k, 1', [-0.1683417, 0.04461136, 1.0]], ['2, k, 2', [-0.2064504, 0.3207047, 1.0]], ['2, k, 3', [-0.2054659, 0.4525282, 1.0]], ['2, k, 4', [-0.3482933, 0.1987981, 1.0]], ['2, k, 5', [-0.3636209, -0.01054305, 1.0]], ['2, k, 6', [-0.196958, -0.1214775, 1.0]], ['2, k, 7', [-0.1360877, -0.1419128, 1.0]], ['2, k, 8', [-0.01767394, 0.2435131, 1.0]], ['2, k, 9', [0.08248636, -0.004320402, 1.0]], ['2, k, 10', [0.1204634, -0.161831, 1.0]], ['2, k, 11', [0.1049791, -0.1742442, 1.0]], ['2, k, 12', [-0.2041388, -0.2447058, 1.0]], ['2, k, 13', [-0.2689248, -0.2482252, 1.0]], ['2, k, 14', [-0.2507063, -0.6515486, 1.0]], ['2, k, 15', [-0.2403017, -0.7152194, 1.0]], ['2, k, 16', [-0.05081503, -0.2244802, 1.0]], ['2, k, 17', [0.2813604, -0.2424066, 1.0]], ['2, k, 18', [0.5834143, -0.6026751, 1.0]], ['2, k, 19', [0.6626693, -0.6333984, 1.0]], ['2, k, 20', [-0.1972832, 0.2526205, 1.0]], ['2, k, 21', [-0.04960618, -0.1457796, 1.0]], ['2, k, 22', [-0.1099921, -0.0723082, 1.0]], ['2, k, 23', [0.106897, -0.2166661, 1.0]], ['2, k, 24', [0.1500051, -0.152814, 1.0]]]
[['2, k, 0', [-0.1292042, -0.2378113, 1.0]], ['2, k, 1', [-0.1687267, 0.04460547, 1.0]], ['2, k, 2', [-0.2070913, 0.3208949, 1.0]], ['2, k, 3', [-0.2041308, 0.4523703, 1.0]], ['2, k, 4', [-0.3467394, 0.1997389, 1.0]], ['2, k, 5', [-0.3623455, -0.009788427, 1.0]], ['2, k, 6', [-0.1955217, -0.1215482, 1.0]], ['2, k, 7', [-0.13574, -0.1409967, 1.0]], ['2, k, 8', [-0.01688831, 0.2435282, 1.0]], ['2, k, 9', [0.08514134, -0.005627257, 1.0]], ['2, k, 10', [0.1215807, -0.1635757, 1.0]], ['2, k, 11', [0.1056205, -0.1741352, 1.0]], ['2, k, 12', [-0.2042248, -0.2447979, 1.0]], ['2, k, 13', [-0.2687584, -0.2481113, 1.0]], ['2, k, 14', [-0.2507983, -0.6502886, 1.0]], ['2, k, 15', [-0.2404342, -0.7149729, 1.0]], ['2, k, 16', [-0.05087519, -0.2245986, 1.0]], ['2, k, 17', [0.2829016, -0.2468792, 1.0]], ['2, k, 18', [0.5825908, -0.6090997, 1.0]], ['2, k, 19', [0.6720086, -0.6383598, 1.0]], ['2, k, 20', [-0.1978512, 0.2527665, 1.0]], ['2, k, 21', [-0.04934122, -0.1474915, 1.0]], ['2, k, 22', [-0.1187249, -0.07180125, 1.0]], ['2, k, 23', [0.1143149, -0.2168099, 1.0]], ['2, k, 24', [0.151019, -0.1527543, 1.0]]]
[['2, k, 0', [-0.1292588, -0.2380123, 1.0]], ['2, k, 1', [-0.1680011, 0.04419976, 1.0]], ['2, k, 2', [-0.2041463, 0.3201587, 1.0]], ['2, k, 3', [-0.2015858, 0.4525759, 1.0]], ['2, k, 4', [-0.346302, 0.1998754, 1.0]], ['2, k, 5', [-0.3612278, -0.009792613, 1.0]], ['2, k, 6', [-0.1933402, -0.1207638, 1.0]], ['2, k, 7', [-0.1315985, -0.1355586, 1.0]], ['2, k, 8', [-0.01837489, 0.244035, 1.0]], ['2, k, 9', [0.08516394, -0.0007640717, 1.0]], ['2, k, 10', [0.1207026, -0.1605227, 1.0]], ['2, k, 11', [0.1053914, -0.1757476, 1.0]], ['2, k, 12', [-0.2042344, -0.2450065, 1.0]], ['2, k, 13', [-0.2687517, -0.2481232, 1.0]], ['2, k, 14', [-0.2508772, -0.649579, 1.0]], ['2, k, 15', [-0.2389795, -0.7166758, 1.0]], ['2, k, 16', [-0.0509727, -0.2247939, 1.0]], ['2, k, 17', [0.2839279, -0.2496854, 1.0]], ['2, k, 18', [0.5416934, -0.6238882, 1.0]], ['2, k, 19', [0.6588315, -0.6420484, 1.0]], ['2, k, 20', [-0.1955504, 0.252131, 1.0]], ['2, k, 21', [-0.04377374, -0.1498318, 1.0]], ['2, k, 22', [-0.07658629, -0.06514179, 1.0]], ['2, k, 23', [0.1082816, -0.2185179, 1.0]], ['2, k, 24', [0.1486351, -0.1530599, 1.0]]]
[['2, k, 0', [-0.1293682, -0.2383108, 1.0]], ['2, k, 1', [-0.1674207, 0.0440373, 1.0]], ['2, k, 2', [-0.2022375, 0.3202903, 1.0]], ['2, k, 3', [-0.1998177, 0.4517384, 1.0]], ['2, k, 4', [-0.3451397, 0.200094, 1.0]], ['2, k, 5', [-0.3608139, -0.009687957, 1.0]], ['2, k, 6', [-0.1891159, -0.1152849, 1.0]], ['2, k, 7', [-0.1295941, -0.1362169, 1.0]], ['2, k, 8', [-0.01907544, 0.2442133, 1.0]], ['2, k, 9', [0.08809038, -0.002649608, 1.0]], ['2, k, 10', [0.1209835, -0.1621986, 1.0]], ['2, k, 11', [0.1052727, -0.1740401, 1.0]], ['2, k, 12', [-0.2043224, -0.2452966, 1.0]], ['2, k, 13', [-0.2688711, -0.248115, 1.0]], ['2, k, 14', [-0.2511582, -0.6491033, 1.0]], ['2, k, 15', [-0.2386273, -0.7168112, 1.0]], ['2, k, 16', [-0.05107399, -0.2250503, 1.0]], ['2, k, 17', [0.2843049, -0.2508137, 1.0]], ['2, k, 18', [0.5411274, -0.6242051, 1.0]], ['2, k, 19', [0.6575715, -0.6425176, 1.0]], ['2, k, 20', [-0.1939726, 0.252176, 1.0]], ['2, k, 21', [-0.04386936, -0.1525152, 1.0]], ['2, k, 22', [-0.1643346, -0.1939992, 1.0]], ['2, k, 23', [0.1065191, -0.2200441, 1.0]], ['2, k, 24', [0.1497575, -0.1521656, 1.0]]]
[['2, k, 0', [-0.1294339, -0.2386748, 1.0]], ['2, k, 1', [-0.1664132, 0.04361992, 1.0]], ['2, k, 2', [-0.1994135, 0.319902, 1.0]], ['2, k, 3', [-0.1985003, 0.4516228, 1.0]], ['2, k, 4', [-0.3445476, 0.2002852, 1.0]], ['2, k, 5', [-0.3603593, -0.00959227, 1.0]], ['2, k, 6', [-0.1901381, -0.1171523, 1.0]], ['2, k, 7', [-0.129553, -0.1370625, 1.0]], ['2, k, 8', [-0.01972659, 0.2444665, 1.0]], ['2, k, 9', [0.08966321, -0.004069641, 1.0]], ['2, k, 10', [0.1214563, -0.1638884, 1.0]], ['2, k, 11', [0.1038092, -0.1730933, 1.0]], ['2, k, 12', [-0.2043508, -0.2456417, 1.0]], ['2, k, 13', [-0.2694376, -0.2477334, 1.0]], ['2, k, 14', [-0.2514117, -0.6472592, 1.0]], ['2, k, 15', [-0.2388422, -0.715992, 1.0]], ['2, k, 16', [-0.0511657, -0.2254239, 1.0]], ['2, k, 17', [0.2845979, -0.2517976, 1.0]], ['2, k, 18', [0.5873855, -0.6113381, 1.0]], ['2, k, 19', [0.6952359, -0.6509641, 1.0]], ['2, k, 20', [-0.1916035, 0.2517759, 1.0]], ['2, k, 21', [-0.04614027, -0.1490242, 1.0]], ['2, k, 22', [-0.1111045, -0.1948738, 1.0]], ['2, k, 23', [0.105159, -0.2174923, 1.0]], ['2, k, 24', [0.1526381, -0.1511738, 1.0]]]
[['2, k, 0', [-0.1294458, -0.2388093, 1.0]], ['2, k, 1', [-0.1664852, 0.04359085, 1.0]], ['2, k, 2', [-0.1998897, 0.3199053, 1.0]], ['2, k, 3', [-0.1979813, 0.4515885, 1.0]], ['2, k, 4', [-0.3444943, 0.200187, 1.0]], ['2, k, 5', [-0.3602396, -0.009695984, 1.0]], ['2, k, 6', [-0.1904329, -0.1178381, 1.0]], ['2, k, 7', [-0.1313114, -0.1376956, 1.0]], ['2, k, 8', [-0.01999545, 0.2445981, 1.0]], ['2, k, 9', [0.09005971, -0.004341494, 1.0]], ['2, k, 10', [0.1214498, -0.164237, 1.0]], ['2, k, 11', [0.1032346, -0.1726307, 1.0]], ['2, k, 12', [-0.2043703, -0.2458387, 1.0]], ['2, k, 13', [-0.2699499, -0.2477085, 1.0]], ['2, k, 14', [-0.2517167, -0.6469154, 1.0]], ['2, k, 15', [-0.239043, -0.7160639, 1.0]], ['2, k, 16', [-0.05116393, -0.2254911, 1.0]], ['2, k, 17', [0.2858331, -0.2569536, 1.0]], ['2, k, 18', [0.5904999, -0.6148081, 1.0]], ['2, k, 19', [0.6953928, -0.6492834, 1.0]], ['2, k, 20', [-0.1918952, 0.2517717, 1.0]], ['2, k, 21', [-0.04369131, -0.1495715, 1.0]], ['2, k, 22', [-0.1116843, -0.1941902, 1.0]], ['2, k, 23', [0.1074325, -0.2144368, 1.0]], ['2, k, 24', [0.1538135, -0.1497813, 1.0]]]
[['2, k, 0', [-0.1295366, -0.2391635, 1.0]], ['2, k, 1', [-0.1661034, 0.04324127, 1.0]], ['2, k, 2', [-0.1991349, 0.3195221, 1.0]], ['2, k, 3', [-0.1973499, 0.451482, 1.0]], ['2, k, 4', [-0.3445405, 0.1998816, 1.0]], ['2, k, 5', [-0.3603446, -0.01004008, 1.0]], ['2, k, 6', [-0.1905593, -0.1183566, 1.0]], ['2, k, 7', [-0.130376, -0.1380962, 1.0]], ['2, k, 8', [-0.02026856, 0.2446623, 1.0]], ['2, k, 9', [0.08811037, -0.001315823, 1.0]], ['2, k, 10', [0.1209775, -0.1627162, 1.0]], ['2, k, 11', [0.09893456, -0.1712561, 1.0]], ['2, k, 12', [-0.204415, -0.2462895, 1.0]], ['2, k, 13', [-0.2722043, -0.2478226, 1.0]], ['2, k, 14', [-0.2536057, -0.6446902, 1.0]], ['2, k, 15', [-0.2392756, -0.7152085, 1.0]], ['2, k, 16', [-0.05127725, -0.2257576, 1.0]], ['2, k, 17', [0.2839882, -0.2582728, 1.0]], ['2, k, 18', [0.5892736, -0.6156422, 1.0]], ['2, k, 19', [0.6924473, -0.6493534, 1.0]], ['2, k, 20', [-0.1912244, 0.251403, 1.0]], ['2, k, 21', [-0.04289611, -0.1599944, 1.0]], ['2, k, 22', [-0.1088159, -0.1906095, 1.0]], ['2, k, 23', [0.09700209, -0.212492, 1.0]], ['2, k, 24', [0.1482048, -0.1562441, 1.0]]]
[['2, k, 0', [-0.1296806, -0.2394518, 1.0]], ['2, k, 1', [-0.1656206, 0.04278557, 1.0]], ['2, k, 2', [-0.19776, 0.3186827, 1.0]], ['2, k, 3', [-0.1968054, 0.4507579, 1.0]], ['2, k, 4', [-0.3449844, 0.2001701, 1.0]], ['2, k, 5', [-0.3612172, -0.009797104, 1.0]], ['2, k, 6', [-0.1918128, -0.1185934, 1.0]], ['2, k, 7', [-0.1315977, -0.1398434, 1.0]], ['2, k, 8', [-0.02058057, 0.2447283, 1.0]], ['2, k, 9', [0.08839364, -0.00402149, 1.0]], ['2, k, 10', [0.1182712, -0.1627401, 1.0]], ['2, k, 11', [0.09689246, -0.1698015, 1.0]], ['2, k, 12', [-0.2044775, -0.2465897, 1.0]], ['2, k, 13', [-0.2758882, -0.2469757, 1.0]], ['2, k, 14', [-0.2559667, -0.6420637, 1.0]], ['2, k, 15', [-0.2391774, -0.7142437, 1.0]], ['2, k, 16', [-0.05151486, -0.2260666, 1.0]], ['2, k, 17', [0.2822914, -0.2619353, 1.0]], ['2, k, 18', [0.5300054, -0.5046207, 1.0]], ['2, k, 19', [0.5492868, -0.5547246, 1.0]], ['2, k, 20', [-0.1900905, 0.2506767, 1.0]], ['2, k, 21', [-0.04466294, -0.1576389, 1.0]], ['2, k, 22', [-0.1100624, -0.1930704, 1.0]], ['2, k, 23', [0.09792786, -0.2108916, 1.0]], ['2, k, 24', [0.1492932, -0.1521682, 1.0]]]
[['2, k, 0', [-0.1297479, -0.2394809, 1.0]], ['2, k, 1', [-0.1658501, 0.04280659, 1.0]], ['2, k, 2', [-0.1989672, 0.3187451, 1.0]], ['2, k, 3', [-0.196749, 0.4507152, 1.0]], ['2, k, 4', [-0.3450655, 0.2003417, 1.0]], ['2, k, 5', [-0.3622974, -0.009565115, 1.0]], ['2, k, 6', [-0.1927478, -0.1183143, 1.0]], ['2, k, 7', [-0.1356388, -0.1404797, 1.0]], ['2, k, 8', [-0.02082369, 0.2448532, 1.0]], ['2, k, 9', [0.08768924, -0.003624944, 1.0]], ['2, k, 10', [0.1171191, -0.1619204, 1.0]], ['2, k, 11', [0.09893416, -0.1679934, 1.0]], ['2, k, 12', [-0.2045343, -0.2466521, 1.0]], ['2, k, 13', [-0.2795905, -0.2469087, 1.0]], ['2, k, 14', [-0.2588496, -0.6386063, 1.0]], ['2, k, 15', [-0.2400192, -0.7117026, 1.0]], ['2, k, 16', [-0.05163174, -0.2260766, 1.0]], ['2, k, 17', [0.2813665, -0.2670551, 1.0]], ['2, k, 18', [0.5828645, -0.6115867, 1.0]], ['2, k, 19', [0.6858596, -0.6524075, 1.0]], ['2, k, 20', [-0.1909464, 0.2507318, 1.0]], ['2, k, 21', [-0.04721835, -0.1524788, 1.0]], ['2, k, 22', [-0.1675611, -0.1955482, 1.0]], ['2, k, 23', [0.09827375, -0.2078789, 1.0]], ['2, k, 24', [0.1494085, -0.1514095, 1.0]]]
[['2, k, 0', [-0.1298625, -0.239665, 1.0]], ['2, k, 1', [-0.1657303, 0.04259498, 1.0]], ['2, k, 2', [-0.198612, 0.3183882, 1.0]], ['2, k, 3', [-0.1965624, 0.4502032, 1.0]], ['2, k, 4', [-0.3458308, 0.2009881, 1.0]], ['2, k, 5', [-0.3630165, -0.008913346, 1.0]], ['2, k, 6', [-0.1938277, -0.118384, 1.0]], ['2, k, 7', [-0.1362892, -0.1433991, 1.0]], ['2, k, 8', [-0.02106237, 0.2448946, 1.0]], ['2, k, 9', [0.08584172, -0.005947608, 1.0]], ['2, k, 10', [0.1289636, -0.1758343, 1.0]], ['2, k, 11', [0.1149547, -0.2001892, 1.0]], ['2, k, 12', [-0.204608, -0.2468809, 1.0]], ['2, k, 13', [-0.2818784, -0.2471906, 1.0]], ['2, k, 14', [-0.2597483, -0.6380136, 1.0]], ['2, k, 15', [-0.2402663, -0.711668, 1.0]], ['2, k, 16', [-0.05183988, -0.2263018, 1.0]], ['2, k, 17', [0.2789669, -0.2675808, 1.0]], ['2, k, 18', [0.5828668, -0.6106296, 1.0]], ['2, k, 19', [0.6815478, -0.6543258, 1.0]], ['2, k, 20', [-0.1906668, 0.2504265, 1.0]], ['2, k, 21', [-0.04419875, -0.1529109, 1.0]], ['2, k, 22', [-0.1122971, -0.1855163, 1.0]], ['2, k, 23', [0.1134461, -0.2486394, 1.0]], ['2, k, 24', [0.1545064, -0.1807916, 1.0]]]
[['2, k, 0', [-0.1299167, -0.2396943, 1.0]], ['2, k, 1', [-0.1657307, 0.04259178, 1.0]], ['2, k, 2', [-0.1986013, 0.3183472, 1.0]], ['2, k, 3', [-0.1966419, 0.4500054, 1.0]], ['2, k, 4', [-0.3464134, 0.2010909, 1.0]], ['2, k, 5', [-0.3646063, -0.008864474, 1.0]], ['2, k, 6', [-0.1949328, -0.1173994, 1.0]], ['2, k, 7', [-0.1426814, -0.1457636, 1.0]], ['2, k, 8', [-0.02123311, 0.2449722, 1.0]], ['2, k, 9', [0.08543738, -0.007056394, 1.0]], ['2, k, 10', [0.1284729, -0.1772058, 1.0]], ['2, k, 11', [0.1153044, -0.2013201, 1.0]], ['2, k, 12', [-0.2046602, -0.2469527, 1.0]], ['2, k, 13', [-0.2846316, -0.2471412, 1.0]], ['2, k, 14', [-0.2605306, -0.6376708, 1.0]], ['2, k, 15', [-0.2406969, -0.7115612, 1.0]], ['2, k, 16', [-0.05196671, -0.2263098, 1.0]], ['2, k, 17', [0.2770631, -0.2696141, 1.0]], ['2, k, 18', [0.582401, -0.6105353, 1.0]], ['2, k, 19', [0.6779625, -0.6583975, 1.0]], ['2, k, 20', [-0.1906609, 0.2504007, 1.0]], ['2, k, 21', [-0.05082624, -0.15758, 1.0]], ['2, k, 22', [-0.1205114, -0.1982323, 1.0]], ['2, k, 23', [0.1148799, -0.2442421, 1.0]], ['2, k, 24', [0.1542242, -0.1791261, 1.0]]]
[['2, k, 0', [-0.1300198, -0.2397519, 1.0]], ['2, k, 1', [-0.1657263, 0.04254293, 1.0]], ['2, k, 2', [-0.1985101, 0.3181401, 1.0]], ['2, k, 3', [-0.196882, 0.4500551, 1.0]], ['2, k, 4', [-0.3487506, 0.2018989, 1.0]], ['2, k, 5', [-0.3658474, -0.007927457, 1.0]], ['2, k, 6', [-0.196948, -0.1171616, 1.0]], ['2, k, 7', [-0.1415225, -0.1494253, 1.0]], ['2, k, 8', [-0.02142079, 0.2448833, 1.0]], ['2, k, 9', [0.084832, -0.006144491, 1.0]], ['2, k, 10', [0.129172, -0.1775029, 1.0]], ['2, k, 11', [0.1147568, -0.2023791, 1.0]], ['2, k, 12', [-0.2047965, -0.2470599, 1.0]], ['2, k, 13', [-0.2866286, -0.24721, 1.0]], ['2, k, 14', [-0.2634154, -0.6354837, 1.0]], ['2, k, 15', [-0.2419619, -0.7104987, 1.0]], ['2, k, 16', [-0.05224357, -0.2264024, 1.0]], ['2, k, 17', [0.275536, -0.2704637, 1.0]], ['2, k, 18', [0.5836129, -0.6097455, 1.0]], ['2, k, 19', [0.6694154, -0.6617199, 1.0]], ['2, k, 20', [-0.1906022, 0.2502504, 1.0]], ['2, k, 21', [-0.05200777, -0.1473767, 1.0]], ['2, k, 22', [-0.1123379, -0.1814567, 1.0]], ['2, k, 23', [0.1190112, -0.2444002, 1.0]], ['2, k, 24', [0.1544523, -0.1791981, 1.0]]]
[['2, k, 0', [-0.1300718, -0.2397351, 1.0]], ['2, k, 1', [-0.1662704, 0.04262139, 1.0]], ['2, k, 2', [-0.2007331, 0.3182317, 1.0]], ['2, k, 3', [-0.1974672, 0.4503455, 1.0]], ['2, k, 4', [-0.35021, 0.2022526, 1.0]], ['2, k, 5', [-0.3666556, -0.007563107, 1.0]], ['2, k, 6', [-0.1966085, -0.1156443, 1.0]], ['2, k, 7', [-0.1397565, -0.1491703, 1.0]], ['2, k, 8', [-0.02156101, 0.244959, 1.0]], ['2, k, 9', [0.08459521, -0.007021494, 1.0]], ['2, k, 10', [0.1294484, -0.1820573, 1.0]], ['2, k, 11', [0.1140579, -0.2052756, 1.0]], ['2, k, 12', [-0.2049168, -0.2470606, 1.0]], ['2, k, 13', [-0.2882159, -0.2474355, 1.0]], ['2, k, 14', [-0.2651618, -0.634697, 1.0]], ['2, k, 15', [-0.2421938, -0.7098582, 1.0]], ['2, k, 16', [-0.0523232, -0.2262955, 1.0]], ['2, k, 17', [0.2747819, -0.271223, 1.0]], ['2, k, 18', [0.5840895, -0.6091, 1.0]], ['2, k, 19', [0.6657254, -0.6652302, 1.0]], ['2, k, 20', [-0.1922986, 0.2503454, 1.0]], ['2, k, 21', [-0.04970426, -0.1522085, 1.0]], ['2, k, 22', [-0.1329418, -0.1928879, 1.0]], ['2, k, 23', [0.1183659, -0.2465646, 1.0]], ['2, k, 24', [0.1557938, -0.1832974, 1.0]]]
[['2, k, 0', [-0.1301474, -0.2397656, 1.0]], ['2, k, 1', [-0.1662866, 0.04256246, 1.0]], ['2, k, 2', [-0.2006497, 0.3179592, 1.0]], ['2, k, 3', [-0.1993852, 0.4500677, 1.0]], ['2, k, 4', [-0.3518098, 0.2011223, 1.0]], ['2, k, 5', [-0.3672506, -0.008660716, 1.0]], ['2, k, 6', [-0.1942137, -0.1121544, 1.0]], ['2, k, 7', [-0.1335331, -0.1448518, 1.0]], ['2, k, 8', [-0.02176205, 0.2450323, 1.0]], ['2, k, 9', [0.08484316, -0.008067388, 1.0]], ['2, k, 10', [0.1292332, -0.1817279, 1.0]], ['2, k, 11', [0.1149781, -0.2043268, 1.0]], ['2, k, 12', [-0.2049445, -0.2472326, 1.0]], ['2, k, 13', [-0.2888665, -0.2476435, 1.0]], ['2, k, 14', [-0.2659617, -0.6349207, 1.0]], ['2, k, 15', [-0.24219, -0.709957, 1.0]], ['2, k, 16', [-0.05256579, -0.2262221, 1.0]], ['2, k, 17', [0.2739123, -0.2717439, 1.0]], ['2, k, 18', [0.5825227, -0.6052809, 1.0]], ['2, k, 19', [0.6624109, -0.6673402, 1.0]], ['2, k, 20', [-0.1922603, 0.2501374, 1.0]], ['2, k, 21', [-0.0443809, -0.1448154, 1.0]], ['2, k, 22', [-0.152278, -0.1893535, 1.0]], ['2, k, 23', [0.1217103, -0.2441845, 1.0]], ['2, k, 24', [0.154524, -0.1798981, 1.0]]]
