[['2, k, 0', [-0.232845, -0.653271, 1.0]], ['2, k, 1', [-0.235635, -0.344495, 1.0]], ['2, k, 2', [-0.237051, -0.0412372, 1.0]], ['2, k, 3', [-0.210136, 0.0902863, 1.0]], ['2, k, 4', [-0.419048, -0.115731, 1.0]], ['2, k, 5', [-0.631978, -0.24856, 1.0]], ['2, k, 6', [-0.49893, -0.42871, 1.0]], ['2, k, 7', [-0.427053, -0.48669, 1.0]], ['2, k, 8', [-0.0556109, -0.124058, 1.0]], ['2, k, 9', [0.0872572, -0.250702, 1.0]], ['2, k, 10', [-0.00233082, -0.406761, 1.0]], ['2, k, 11', [-0.0542094, -0.447376, 1.0]], ['2, k, 12', [-0.312521, -0.642449, 1.0]], ['2, k, 13', [-0.368356, -1.02136, 1.0]], ['2, k, 14', [-0.38525, -1.40163, 1.0]], ['2, k, 15', [-0.366555, -1.44217, 1.0]], ['2, k, 16', [-0.146804, -0.646225, 1.0]], ['2, k, 17', [-0.102442, -1.04801, 1.0]], ['2, k, 18', [-0.0488949, -1.42033, 1.0]], ['2, k, 19', [-0.0232247, -1.45589, 1.0]], ['2, k, 20', [-0.236937, -0.116322, 1.0]], ['2, k, 21', [-0.379042, -0.556704, 1.0]], ['2, k, 22', [-0.381704, -0.429041, 1.0]], ['2, k, 23', [-0.0948952, -0.513605, 1.0]], ['2, k, 24', [-0.0909721, -0.392618, 1.0]]]
[['2, k, 0', [-0.154081, -0.638366, 1.0]], ['2, k, 1', [-0.188819, -0.34319, 1.0]], ['2, k, 2', [-0.225942, -0.0512144, 1.0]], ['2, k, 3', [-0.205718, 0.0817506, 1.0]], ['2, k, 4', [-0.38988, -0.146411, 1.0]], ['2, k, 5', [-0.574, -0.293535, 1.0]], ['2, k, 6', [-0.429151, -0.436873, 1.0]], ['2, k, 7', [-0.363448, -0.469845, 1.0]], ['2, k, 8', [-0.0410166, -0.121152, 1.0]], ['2, k, 9', [0.0648946, -0.261609, 1.0]], ['2, k, 10', [0.0230621, -0.396857, 1.0]], ['2, k, 11', [-0.0219683, -0.434604, 1.0]], ['2, k, 12', [-0.226582, -0.63432, 1.0]], ['2, k, 13', [-0.294126, -1.01656, 1.0]], ['2, k, 14', [-0.382305, -1.39159, 1.0]], ['2, k, 15', [-0.384976, -1.47175, 1.0]], ['2, k, 16', [-0.0777498, -0.62507, 1.0]], ['2, k, 17', [-0.0326418, -1.02995, 1.0]], ['2, k, 18', [-0.0582586, -1.4235, 1.0]], ['2, k, 19', [-0.0406742, -1.4983, 1.0]], ['2, k, 20', [-0.216665, -0.123578, 1.0]], ['2, k, 21', [-0.317848, -0.548657, 1.0]], ['2, k, 22', [-0.330246, -0.427518, 1.0]], ['2, k, 23', [-0.0397392, -0.502057, 1.0]], ['2, k, 24', [-0.0597453, -0.380502, 1.0]]]
[['2, k, 0', [-0.165427, -0.63549, 1.0]], ['2, k, 1', [-0.198244, -0.341042, 1.0]], ['2, k, 2', [-0.233916, -0.0503644, 1.0]], ['2, k, 3', [-0.211048, 0.0827373, 1.0]], ['2, k, 4', [-0.396175, -0.143514, 1.0]], ['2, k, 5', [-0.584492, -0.280269, 1.0]], ['2, k, 6', [-0.442505, -0.425643, 1.0]], ['2, k, 7', [-0.3786, -0.463732, 1.0]], ['2, k, 8', [-0.0456856, -0.123247, 1.0]], ['2, k, 9', [0.0603842, -0.266586, 1.0]], ['2, k, 10', [0.0175773, -0.396917, 1.0]], ['2, k, 11', [-0.029716, -0.43239, 1.0]], ['2, k, 12', [-0.238558, -0.629786, 1.0]], ['2, k, 13', [-0.301186, -1.01315, 1.0]], ['2, k, 14', [-0.382547, -1.39172, 1.0]], ['2, k, 15', [-0.385318, -1.47031, 1.0]], ['2, k, 16', [-0.0878606, -0.623723, 1.0]], ['2, k, 17', [-0.0415439, -1.02865, 1.0]], ['2, k, 18', [-0.0574725, -1.42252, 1.0]], ['2, k, 19', [-0.0408843, -1.49816, 1.0]], ['2, k, 20', [-0.224965, -0.122378, 1.0]], ['2, k, 21', [-0.329992, -0.534857, 1.0]], ['2, k, 22', [-0.351361, -0.421283, 1.0]], ['2, k, 23', [-0.0514112, -0.495742, 1.0]], ['2, k, 24', [-0.0667123, -0.378801, 1.0]]]
[['2, k, 0', [-0.173492, -0.633043, 1.0]], ['2, k, 1', [-0.205281, -0.339096, 1.0]], ['2, k, 2', [-0.239887, -0.0492194, 1.0]], ['2, k, 3', [-0.21396, 0.082919, 1.0]], ['2, k, 4', [-0.404949, -0.139714, 1.0]], ['2, k, 5', [-0.595167, -0.273794, 1.0]], ['2, k, 6', [-0.44863, -0.420655, 1.0]], ['2, k, 7', [-0.386594, -0.464316, 1.0]], ['2, k, 8', [-0.0511147, -0.127916, 1.0]], ['2, k, 9', [0.0580954, -0.27261, 1.0]], ['2, k, 10', [0.0133913, -0.396372, 1.0]], ['2, k, 11', [-0.0360573, -0.430621, 1.0]], ['2, k, 12', [-0.246839, -0.62639, 1.0]], ['2, k, 13', [-0.307838, -1.0107, 1.0]], ['2, k, 14', [-0.382569, -1.39187, 1.0]], ['2, k, 15', [-0.384202, -1.47119, 1.0]], ['2, k, 16', [-0.0954789, -0.622237, 1.0]], ['2, k, 17', [-0.0473112, -1.02933, 1.0]], ['2, k, 18', [-0.0575112, -1.42207, 1.0]], ['2, k, 19', [-0.0451721, -1.49956, 1.0]], ['2, k, 20', [-0.231257, -0.121014, 1.0]], ['2, k, 21', [-0.337007, -0.532641, 1.0]], ['2, k, 22', [-0.354579, -0.417627, 1.0]], ['2, k, 23', [-0.0612856, -0.486261, 1.0]], ['2, k, 24', [-0.0703454, -0.380139, 1.0]]]
[['2, k, 0', [-0.186186, -0.63027, 1.0]], ['2, k, 1', [-0.21428, -0.337313, 1.0]], ['2, k, 2', [-0.245571, -0.0485991, 1.0]], ['2, k, 3', [-0.217747, 0.0824225, 1.0]], ['2, k, 4', [-0.412327, -0.137329, 1.0]], ['2, k, 5', [-0.609228, -0.266237, 1.0]], ['2, k, 6', [-0.459656, -0.421652, 1.0]], ['2, k, 7', [-0.394896, -0.464706, 1.0]], ['2, k, 8', [-0.0516801, -0.128221, 1.0]], ['2, k, 9', [0.055931, -0.27232, 1.0]], ['2, k, 10', [0.00494059, -0.393124, 1.0]], ['2, k, 11', [-0.0450901, -0.427071, 1.0]], ['2, k, 12', [-0.260768, -0.621916, 1.0]], ['2, k, 13', [-0.318704, -1.00739, 1.0]], ['2, k, 14', [-0.382705, -1.39309, 1.0]], ['2, k, 15', [-0.387346, -1.47039, 1.0]], ['2, k, 16', [-0.106644, -0.621028, 1.0]], ['2, k, 17', [-0.0546011, -1.02892, 1.0]], ['2, k, 18', [-0.0573176, -1.4217, 1.0]], ['2, k, 19', [-0.0531245, -1.50166, 1.0]], ['2, k, 20', [-0.237637, -0.120131, 1.0]], ['2, k, 21', [-0.341569, -0.533018, 1.0]], ['2, k, 22', [-0.35363, -0.414668, 1.0]], ['2, k, 23', [-0.0703792, -0.485139, 1.0]], ['2, k, 24', [-0.083164, -0.373989, 1.0]]]
[['2, k, 0', [-0.198021, -0.628071, 1.0]], ['2, k, 1', [-0.22332, -0.33601, 1.0]], ['2, k, 2', [-0.252088, -0.0485116, 1.0]], ['2, k, 3', [-0.222338, 0.0824966, 1.0]], ['2, k, 4', [-0.421222, -0.135189, 1.0]], ['2, k, 5', [-0.61824, -0.261543, 1.0]], ['2, k, 6', [-0.467487, -0.422853, 1.0]], ['2, k, 7', [-0.405256, -0.470381, 1.0]], ['2, k, 8', [-0.0625135, -0.135816, 1.0]], ['2, k, 9', [0.0480259, -0.282636, 1.0]], ['2, k, 10', [-0.00383704, -0.396834, 1.0]], ['2, k, 11', [-0.0561725, -0.429245, 1.0]], ['2, k, 12', [-0.273065, -0.61842, 1.0]], ['2, k, 13', [-0.328245, -1.00454, 1.0]], ['2, k, 14', [-0.383054, -1.39347, 1.0]], ['2, k, 15', [-0.390524, -1.47295, 1.0]], ['2, k, 16', [-0.117641, -0.620187, 1.0]], ['2, k, 17', [-0.0629532, -1.0313, 1.0]], ['2, k, 18', [-0.0558656, -1.41366, 1.0]], ['2, k, 19', [-0.0138044, -1.47682, 1.0]], ['2, k, 20', [-0.244792, -0.119705, 1.0]], ['2, k, 21', [-0.353175, -0.537684, 1.0]], ['2, k, 22', [-0.363297, -0.418218, 1.0]], ['2, k, 23', [-0.084144, -0.487629, 1.0]], ['2, k, 24', [-0.0897475, -0.372299, 1.0]]]
[['2, k, 0', [-0.209982, -0.626425, 1.0]], ['2, k, 1', [-0.230592, -0.335557, 1.0]], ['2, k, 2', [-0.254986, -0.0491693, 1.0]], ['2, k, 3', [-0.225568, 0.0819848, 1.0]], ['2, k, 4', [-0.428796, -0.133732, 1.0]], ['2, k, 5', [-0.629014, -0.256576, 1.0]], ['2, k, 6', [-0.473374, -0.427148, 1.0]], ['2, k, 7', [-0.40746, -0.478032, 1.0]], ['2, k, 8', [-0.0684343, -0.140344, 1.0]], ['2, k, 9', [0.0452918, -0.286709, 1.0]], ['2, k, 10', [-0.0107351, -0.396296, 1.0]], ['2, k, 11', [-0.0652257, -0.42612, 1.0]], ['2, k, 12', [-0.285004, -0.61638, 1.0]], ['2, k, 13', [-0.343576, -1.01267, 1.0]], ['2, k, 14', [-0.38265, -1.3908, 1.0]], ['2, k, 15', [-0.392509, -1.47132, 1.0]], ['2, k, 16', [-0.129228, -0.61905, 1.0]], ['2, k, 17', [-0.0729251, -1.03229, 1.0]], ['2, k, 18', [-0.0572011, -1.41512, 1.0]], ['2, k, 19', [-0.0143857, -1.47971, 1.0]], ['2, k, 20', [-0.24861, -0.120105, 1.0]], ['2, k, 21', [-0.355527, -0.543163, 1.0]], ['2, k, 22', [-0.363285, -0.424884, 1.0]], ['2, k, 23', [-0.0919229, -0.480325, 1.0]], ['2, k, 24', [-0.103133, -0.368304, 1.0]]]
[['2, k, 0', [-0.222051, -0.625824, 1.0]], ['2, k, 1', [-0.238505, -0.336027, 1.0]], ['2, k, 2', [-0.258852, -0.0509749, 1.0]], ['2, k, 3', [-0.229732, 0.0805263, 1.0]], ['2, k, 4', [-0.436469, -0.132419, 1.0]], ['2, k, 5', [-0.642745, -0.255253, 1.0]], ['2, k, 6', [-0.525267, -0.415649, 1.0]], ['2, k, 7', [-0.461009, -0.4541, 1.0]], ['2, k, 8', [-0.0753995, -0.144631, 1.0]], ['2, k, 9', [0.0448471, -0.29377, 1.0]], ['2, k, 10', [-0.0181272, -0.395519, 1.0]], ['2, k, 11', [-0.07359, -0.427323, 1.0]], ['2, k, 12', [-0.296991, -0.615531, 1.0]], ['2, k, 13', [-0.35238, -1.0147, 1.0]], ['2, k, 14', [-0.381875, -1.3917, 1.0]], ['2, k, 15', [-0.392781, -1.47215, 1.0]], ['2, k, 16', [-0.141212, -0.61874, 1.0]], ['2, k, 17', [-0.0848092, -1.02638, 1.0]], ['2, k, 18', [-0.0576872, -1.41314, 1.0]], ['2, k, 19', [-0.0134904, -1.47878, 1.0]], ['2, k, 20', [-0.253438, -0.121523, 1.0]], ['2, k, 21', [-0.422918, -0.529368, 1.0]], ['2, k, 22', [-0.437085, -0.414569, 1.0]], ['2, k, 23', [-0.104365, -0.475572, 1.0]], ['2, k, 24', [-0.112119, -0.374281, 1.0]]]
[['2, k, 0', [-0.233984, -0.624192, 1.0]], ['2, k, 1', [-0.247492, -0.334967, 1.0]], ['2, k, 2', [-0.264077, -0.0507473, 1.0]], ['2, k, 3', [-0.23257, 0.0794813, 1.0]], ['2, k, 4', [-0.441937, -0.130543, 1.0]], ['2, k, 5', [-0.654509, -0.249031, 1.0]], ['2, k, 6', [-0.5235, -0.416332, 1.0]], ['2, k, 7', [-0.458863, -0.462728, 1.0]], ['2, k, 8', [-0.0795259, -0.148883, 1.0]], ['2, k, 9', [0.0426744, -0.29868, 1.0]], ['2, k, 10', [-0.0263543, -0.395031, 1.0]], ['2, k, 11', [-0.0836007, -0.426622, 1.0]], ['2, k, 12', [-0.309276, -0.613642, 1.0]], ['2, k, 13', [-0.361831, -1.0173, 1.0]], ['2, k, 14', [-0.381847, -1.39254, 1.0]], ['2, k, 15', [-0.391397, -1.4729, 1.0]], ['2, k, 16', [-0.152367, -0.617402, 1.0]], ['2, k, 17', [-0.0989596, -1.01652, 1.0]], ['2, k, 18', [-0.0579439, -1.41332, 1.0]], ['2, k, 19', [-0.0113685, -1.47968, 1.0]], ['2, k, 20', [-0.25966, -0.121108, 1.0]], ['2, k, 21', [-0.411753, -0.533373, 1.0]], ['2, k, 22', [-0.427999, -0.412922, 1.0]], ['2, k, 23', [-0.113393, -0.476884, 1.0]], ['2, k, 24', [-0.122355, -0.367297, 1.0]]]
[['2, k, 0', [-0.244612, -0.623675, 1.0]], ['2, k, 1', [-0.253577, -0.33565, 1.0]], ['2, k, 2', [-0.266157, -0.0524381, 1.0]], ['2, k, 3', [-0.235713, 0.0786954, 1.0]], ['2, k, 4', [-0.449409, -0.127348, 1.0]], ['2, k, 5', [-0.662738, -0.245207, 1.0]], ['2, k, 6', [-0.527111, -0.416635, 1.0]], ['2, k, 7', [-0.462751, -0.465958, 1.0]], ['2, k, 8', [-0.0843123, -0.152275, 1.0]], ['2, k, 9', [0.0390799, -0.301561, 1.0]], ['2, k, 10', [-0.0549238, -0.396497, 1.0]], ['2, k, 11', [-0.106581, -0.430489, 1.0]], ['2, k, 12', [-0.320529, -0.613221, 1.0]], ['2, k, 13', [-0.368277, -1.01491, 1.0]], ['2, k, 14', [-0.383217, -1.39666, 1.0]], ['2, k, 15', [-0.39365, -1.47519, 1.0]], ['2, k, 16', [-0.162085, -0.616814, 1.0]], ['2, k, 17', [-0.105566, -1.01327, 1.0]], ['2, k, 18', [-0.0625822, -1.40469, 1.0]], ['2, k, 19', [-0.0176537, -1.47128, 1.0]], ['2, k, 20', [-0.26265, -0.122527, 1.0]], ['2, k, 21', [-0.411843, -0.53183, 1.0]], ['2, k, 22', [-0.421449, -0.413099, 1.0]], ['2, k, 23', [-0.146985, -0.472798, 1.0]], ['2, k, 24', [-0.149055, -0.35886, 1.0]]]
[['2, k, 0', [-0.260199, -0.62243, 1.0]], ['2, k, 1', [-0.263213, -0.335458, 1.0]], ['2, k, 2', [-0.269484, -0.0531575, 1.0]], ['2, k, 3', [-0.239758, 0.0782061, 1.0]], ['2, k, 4', [-0.452699, -0.124515, 1.0]], ['2, k, 5', [-0.669465, -0.242731, 1.0]], ['2, k, 6', [-0.527732, -0.41727, 1.0]], ['2, k, 7', [-0.46496, -0.469173, 1.0]], ['2, k, 8', [-0.0878179, -0.154209, 1.0]], ['2, k, 9', [0.0365248, -0.304624, 1.0]], ['2, k, 10', [-0.0558811, -0.396842, 1.0]], ['2, k, 11', [-0.108382, -0.42719, 1.0]], ['2, k, 12', [-0.336031, -0.61057, 1.0]], ['2, k, 13', [-0.375833, -1.01476, 1.0]], ['2, k, 14', [-0.383147, -1.39896, 1.0]], ['2, k, 15', [-0.399827, -1.47837, 1.0]], ['2, k, 16', [-0.177391, -0.616995, 1.0]], ['2, k, 17', [-0.114055, -1.00781, 1.0]], ['2, k, 18', [-0.063811, -1.40828, 1.0]], ['2, k, 19', [-0.0185984, -1.4739, 1.0]], ['2, k, 20', [-0.267425, -0.12309, 1.0]], ['2, k, 21', [-0.412874, -0.531938, 1.0]], ['2, k, 22', [-0.422175, -0.414477, 1.0]], ['2, k, 23', [-0.146938, -0.479125, 1.0]], ['2, k, 24', [-0.15023, -0.35997, 1.0]]]
[['2, k, 0', [-0.270402, -0.622773, 1.0]], ['2, k, 1', [-0.268569, -0.335353, 1.0]], ['2, k, 2', [-0.27065, -0.0531151, 1.0]], ['2, k, 3', [-0.241717, 0.0787409, 1.0]], ['2, k, 4', [-0.4541, -0.122846, 1.0]], ['2, k, 5', [-0.676847, -0.238356, 1.0]], ['2, k, 6', [-0.564856, -0.397366, 1.0]], ['2, k, 7', [-0.507979, -0.442408, 1.0]], ['2, k, 8', [-0.0938791, -0.158627, 1.0]], ['2, k, 9', [0.0345145, -0.317497, 1.0]], ['2, k, 10', [-0.0613137, -0.398421, 1.0]], ['2, k, 11', [-0.114601, -0.428788, 1.0]], ['2, k, 12', [-0.346999, -0.610361, 1.0]], ['2, k, 13', [-0.383068, -1.01467, 1.0]], ['2, k, 14', [-0.384746, -1.40138, 1.0]], ['2, k, 15', [-0.399488, -1.48092, 1.0]], ['2, k, 16', [-0.186583, -0.617852, 1.0]], ['2, k, 17', [-0.126078, -1.0032, 1.0]], ['2, k, 18', [-0.0669207, -1.4094, 1.0]], ['2, k, 19', [-0.0212208, -1.47405, 1.0]], ['2, k, 20', [-0.269483, -0.123023, 1.0]], ['2, k, 21', [-0.456804, -0.503021, 1.0]], ['2, k, 22', [-0.481554, -0.404616, 1.0]], ['2, k, 23', [-0.156745, -0.479429, 1.0]], ['2, k, 24', [-0.155826, -0.362269, 1.0]]]
[['2, k, 0', [-0.284714, -0.623319, 1.0]], ['2, k, 1', [-0.27742, -0.334596, 1.0]], ['2, k, 2', [-0.273252, -0.0521095, 1.0]], ['2, k, 3', [-0.242336, 0.0794531, 1.0]], ['2, k, 4', [-0.455253, -0.121028, 1.0]], ['2, k, 5', [-0.682193, -0.233429, 1.0]], ['2, k, 6', [-0.571154, -0.390444, 1.0]], ['2, k, 7', [-0.513344, -0.440146, 1.0]], ['2, k, 8', [-0.0970389, -0.161086, 1.0]], ['2, k, 9', [0.0268168, -0.321081, 1.0]], ['2, k, 10', [-0.0772872, -0.403433, 1.0]], ['2, k, 11', [-0.130716, -0.434349, 1.0]], ['2, k, 12', [-0.361939, -0.609889, 1.0]], ['2, k, 13', [-0.391108, -1.01358, 1.0]], ['2, k, 14', [-0.385466, -1.4018, 1.0]], ['2, k, 15', [-0.397593, -1.48238, 1.0]], ['2, k, 16', [-0.200071, -0.619399, 1.0]], ['2, k, 17', [-0.135294, -1.0082, 1.0]], ['2, k, 18', [-0.0699105, -1.40797, 1.0]], ['2, k, 19', [-0.0235044, -1.47157, 1.0]], ['2, k, 20', [-0.273646, -0.121979, 1.0]], ['2, k, 21', [-0.461207, -0.501034, 1.0]], ['2, k, 22', [-0.482026, -0.401616, 1.0]], ['2, k, 23', [-0.175396, -0.486208, 1.0]], ['2, k, 24', [-0.171526, -0.365561, 1.0]]]
[['2, k, 0', [-0.29416, -0.624669, 1.0]], ['2, k, 1', [-0.282676, -0.335007, 1.0]], ['2, k, 2', [-0.274277, -0.0519742, 1.0]], ['2, k, 3', [-0.242214, 0.0796204, 1.0]], ['2, k, 4', [-0.455674, -0.119397, 1.0]], ['2, k, 5', [-0.686883, -0.229416, 1.0]], ['2, k, 6', [-0.578704, -0.387701, 1.0]], ['2, k, 7', [-0.524714, -0.440436, 1.0]], ['2, k, 8', [-0.0987474, -0.163238, 1.0]], ['2, k, 9', [0.0276509, -0.321234, 1.0]], ['2, k, 10', [-0.0801984, -0.403697, 1.0]], ['2, k, 11', [-0.137124, -0.432904, 1.0]], ['2, k, 12', [-0.371276, -0.61052, 1.0]], ['2, k, 13', [-0.400924, -1.01581, 1.0]], ['2, k, 14', [-0.385998, -1.40113, 1.0]], ['2, k, 15', [-0.351992, -1.47588, 1.0]], ['2, k, 16', [-0.209054, -0.621456, 1.0]], ['2, k, 17', [-0.143724, -1.01113, 1.0]], ['2, k, 18', [-0.0722769, -1.40804, 1.0]], ['2, k, 19', [-0.0257623, -1.47002, 1.0]], ['2, k, 20', [-0.275714, -0.121914, 1.0]], ['2, k, 21', [-0.474898, -0.500263, 1.0]], ['2, k, 22', [-0.494931, -0.401096, 1.0]], ['2, k, 23', [-0.182008, -0.485656, 1.0]], ['2, k, 24', [-0.179995, -0.366697, 1.0]]]
[['2, k, 0', [-0.304411, -0.624368, 1.0]], ['2, k, 1', [-0.287388, -0.334073, 1.0]], ['2, k, 2', [-0.274855, -0.0510509, 1.0]], ['2, k, 3', [-0.241927, 0.0802526, 1.0]], ['2, k, 4', [-0.457151, -0.117286, 1.0]], ['2, k, 5', [-0.69118, -0.225196, 1.0]], ['2, k, 6', [-0.587365, -0.387115, 1.0]], ['2, k, 7', [-0.534521, -0.436787, 1.0]], ['2, k, 8', [-0.101051, -0.164385, 1.0]], ['2, k, 9', [0.030471, -0.331554, 1.0]], ['2, k, 10', [-0.0868017, -0.408232, 1.0]], ['2, k, 11', [-0.145338, -0.435567, 1.0]], ['2, k, 12', [-0.382503, -0.609424, 1.0]], ['2, k, 13', [-0.408597, -1.01684, 1.0]], ['2, k, 14', [-0.386047, -1.40113, 1.0]], ['2, k, 15', [-0.351971, -1.47365, 1.0]], ['2, k, 16', [-0.218342, -0.621897, 1.0]], ['2, k, 17', [-0.150596, -1.01263, 1.0]], ['2, k, 18', [-0.0762399, -1.4059, 1.0]], ['2, k, 19', [-0.0313405, -1.46691, 1.0]], ['2, k, 20', [-0.277123, -0.120935, 1.0]], ['2, k, 21', [-0.486171, -0.498135, 1.0]], ['2, k, 22', [-0.505251, -0.3939, 1.0]], ['2, k, 23', [-0.190541, -0.478908, 1.0]], ['2, k, 24', [-0.187876, -0.364415, 1.0]]]
[['2, k, 0', [-0.313957, -0.624345, 1.0]], ['2, k, 1', [-0.291736, -0.333456, 1.0]], ['2, k, 2', [-0.275164, -0.0503601, 1.0]], ['2, k, 3', [-0.24076, 0.0803608, 1.0]], ['2, k, 4', [-0.458865, -0.113319, 1.0]], ['2, k, 5', [-0.693173, -0.220149, 1.0]], ['2, k, 6', [-0.590013, -0.386948, 1.0]], ['2, k, 7', [-0.536528, -0.441587, 1.0]], ['2, k, 8', [-0.102318, -0.165903, 1.0]], ['2, k, 9', [0.0309659, -0.333788, 1.0]], ['2, k, 10', [-0.0909187, -0.411487, 1.0]], ['2, k, 11', [-0.150121, -0.439326, 1.0]], ['2, k, 12', [-0.392729, -0.608569, 1.0]], ['2, k, 13', [-0.414669, -1.01612, 1.0]], ['2, k, 14', [-0.386462, -1.40055, 1.0]], ['2, k, 15', [-0.352781, -1.47033, 1.0]], ['2, k, 16', [-0.227178, -0.622691, 1.0]], ['2, k, 17', [-0.156982, -1.01484, 1.0]], ['2, k, 18', [-0.0782404, -1.40621, 1.0]], ['2, k, 19', [-0.0343792, -1.46611, 1.0]], ['2, k, 20', [-0.27817, -0.120216, 1.0]], ['2, k, 21', [-0.48441, -0.503229, 1.0]], ['2, k, 22', [-0.493177, -0.405002, 1.0]], ['2, k, 23', [-0.197282, -0.486713, 1.0]], ['2, k, 24', [-0.187882, -0.37303, 1.0]]]
[['2, k, 0', [-0.323043, -0.623518, 1.0]], ['2, k, 1', [-0.294759, -0.332969, 1.0]], ['2, k, 2', [-0.274771, -0.0496483, 1.0]], ['2, k, 3', [-0.238781, 0.0805639, 1.0]], ['2, k, 4', [-0.460103, -0.111089, 1.0]], ['2, k, 5', [-0.696911, -0.216264, 1.0]], ['2, k, 6', [-0.594894, -0.387878, 1.0]], ['2, k, 7', [-0.540112, -0.441931, 1.0]], ['2, k, 8', [-0.100889, -0.164773, 1.0]], ['2, k, 9', [0.0317342, -0.336477, 1.0]], ['2, k, 10', [-0.094068, -0.41381, 1.0]], ['2, k, 11', [-0.159085, -0.440048, 1.0]], ['2, k, 12', [-0.402391, -0.606605, 1.0]], ['2, k, 13', [-0.420401, -1.01741, 1.0]], ['2, k, 14', [-0.387236, -1.40239, 1.0]], ['2, k, 15', [-0.352778, -1.4677, 1.0]], ['2, k, 16', [-0.235222, -0.62295, 1.0]], ['2, k, 17', [-0.165549, -1.01692, 1.0]], ['2, k, 18', [-0.0787001, -1.40621, 1.0]], ['2, k, 19', [-0.0338632, -1.46266, 1.0]], ['2, k, 20', [-0.278525, -0.119767, 1.0]], ['2, k, 21', [-0.491294, -0.503743, 1.0]], ['2, k, 22', [-0.495879, -0.403591, 1.0]], ['2, k, 23', [-0.210275, -0.486051, 1.0]], ['2, k, 24', [-0.19733, -0.367131, 1.0]]]
[['2, k, 0', [-0.33154, -0.625347, 1.0]], ['2, k, 1', [-0.297927, -0.333224, 1.0]], ['2, k, 2', [-0.274107, -0.0487432, 1.0]], ['2, k, 3', [-0.234826, 0.0798854, 1.0]], ['2, k, 4', [-0.460728, -0.109284, 1.0]], ['2, k, 5', [-0.697396, -0.208778, 1.0]], ['2, k, 6', [-0.601404, -0.38715, 1.0]], ['2, k, 7', [-0.548052, -0.442372, 1.0]], ['2, k, 8', [-0.104695, -0.166142, 1.0]], ['2, k, 9', [0.0326887, -0.337666, 1.0]], ['2, k, 10', [-0.0969231, -0.41752, 1.0]], ['2, k, 11', [-0.159328, -0.444684, 1.0]], ['2, k, 12', [-0.411288, -0.607578, 1.0]], ['2, k, 13', [-0.428539, -1.01879, 1.0]], ['2, k, 14', [-0.387555, -1.40292, 1.0]], ['2, k, 15', [-0.355283, -1.46378, 1.0]], ['2, k, 16', [-0.242933, -0.625632, 1.0]], ['2, k, 17', [-0.170755, -1.01887, 1.0]], ['2, k, 18', [-0.0814642, -1.40529, 1.0]], ['2, k, 19', [-0.040043, -1.46166, 1.0]], ['2, k, 20', [-0.279018, -0.119309, 1.0]], ['2, k, 21', [-0.502955, -0.508505, 1.0]], ['2, k, 22', [-0.506923, -0.393011, 1.0]], ['2, k, 23', [-0.204415, -0.49683, 1.0]], ['2, k, 24', [-0.201366, -0.37809, 1.0]]]
[['2, k, 0', [-0.340213, -0.6269, 1.0]], ['2, k, 1', [-0.30133, -0.333212, 1.0]], ['2, k, 2', [-0.273168, -0.0470063, 1.0]], ['2, k, 3', [-0.228195, 0.0789635, 1.0]], ['2, k, 4', [-0.460789, -0.107364, 1.0]], ['2, k, 5', [-0.699579, -0.200308, 1.0]], ['2, k, 6', [-0.61577, -0.381114, 1.0]], ['2, k, 7', [-0.565039, -0.42892, 1.0]], ['2, k, 8', [-0.104039, -0.167758, 1.0]], ['2, k, 9', [0.0326282, -0.335987, 1.0]], ['2, k, 10', [-0.0993439, -0.418274, 1.0]], ['2, k, 11', [-0.1646, -0.445892, 1.0]], ['2, k, 12', [-0.420103, -0.607679, 1.0]], ['2, k, 13', [-0.433655, -1.02121, 1.0]], ['2, k, 14', [-0.387859, -1.40294, 1.0]], ['2, k, 15', [-0.357597, -1.4595, 1.0]], ['2, k, 16', [-0.251217, -0.628671, 1.0]], ['2, k, 17', [-0.176993, -1.02362, 1.0]], ['2, k, 18', [-0.0835631, -1.40822, 1.0]], ['2, k, 19', [-0.0445259, -1.46277, 1.0]], ['2, k, 20', [-0.279582, -0.118258, 1.0]], ['2, k, 21', [-0.519768, -0.491659, 1.0]], ['2, k, 22', [-0.528214, -0.380983, 1.0]], ['2, k, 23', [-0.211789, -0.499617, 1.0]], ['2, k, 24', [-0.206471, -0.377294, 1.0]]]
