[['2, k, 0', [0.03689994, -0.5565274, 1.0]], ['2, k, 1', [0.05040245, -0.2086812, 1.0]], ['2, k, 2', [0.06659002, 0.1317228, 1.0]], ['2, k, 3', [0.03694735, 0.2602053, 1.0]], ['2, k, 4', [-0.09762368, 0.07443515, 1.0]], ['2, k, 5', [-0.127437, -0.101202, 1.0]], ['2, k, 6', [-0.006877687, -0.1635006, 1.0]], ['2, k, 7', [0.04535663, -0.1977239, 1.0]], ['2, k, 8', [0.2343939, 0.09244376, 1.0]], ['2, k, 9', [0.2758311, -0.0565336, 1.0]], ['2, k, 10', [0.1754708, -0.1383324, 1.0]], ['2, k, 11', [0.1315035, -0.1737155, 1.0]], ['2, k, 12', [-0.07240469, -0.5458193, 1.0]], ['2, k, 13', [-0.150636, -0.2762837, 1.0]], ['2, k, 14', [-0.1194442, -0.6245633, 1.0]], ['2, k, 15', [-0.1183708, -0.6710213, 1.0]], ['2, k, 16', [0.1448232, -0.5468924, 1.0]], ['2, k, 17', [0.21037, -0.267552, 1.0]], ['2, k, 18', [0.1054128, -0.6138802, 1.0]], ['2, k, 19', [0.09413502, -0.6789073, 1.0]], ['2, k, 20', [0.06209975, 0.04751132, 1.0]], ['2, k, 21', [0.03347363, -0.2280863, 1.0]], ['2, k, 22', [0.09830151, -0.175982, 1.0]], ['2, k, 23', [0.07050096, -0.1992231, 1.0]], ['2, k, 24', [0.09308454, -0.1565212, 1.0]]]
[['2, k, 0', [0.0338402, -0.5743556, 1.0]], ['2, k, 1', [0.04182111, -0.2352656, 1.0]], ['2, k, 2', [0.05418271, 0.09590441, 1.0]], ['2, k, 3', [0.02468586, 0.2214357, 1.0]], ['2, k, 4', [-0.09633777, 0.05349543, 1.0]], ['2, k, 5', [-0.123413, -0.1121752, 1.0]], ['2, k, 6', [-0.00161314, -0.04423075, 1.0]], ['2, k, 7', [0.02758017, -0.1182769, 1.0]], ['2, k, 8', [0.2084318, 0.1226123, 1.0]], ['2, k, 9', [0.2527037, -0.03803607, 1.0]], ['2, k, 10', [0.09516502, -0.1000951, 1.0]], ['2, k, 11', [0.03116531, -0.1279687, 1.0]], ['2, k, 12', [-0.07052308, -0.5702789, 1.0]], ['2, k, 13', [-0.1503472, -0.2943525, 1.0]], ['2, k, 14', [-0.1203389, -0.6286988, 1.0]], ['2, k, 15', [-0.1246558, -0.6865515, 1.0]], ['2, k, 16', [0.1414015, -0.5562504, 1.0]], ['2, k, 17', [0.2083887, -0.2823733, 1.0]], ['2, k, 18', [0.1000193, -0.615577, 1.0]], ['2, k, 19', [0.1273774, -0.725444, 1.0]], ['2, k, 20', [0.0508961, 0.01425735, 1.0]], ['2, k, 21', [0.03988735, -0.1323166, 1.0]], ['2, k, 22', [0.07178862, -0.1175181, 1.0]], ['2, k, 23', [0.01505118, -0.1627855, 1.0]], ['2, k, 24', [0.05228455, -0.1713825, 1.0]]]
[['2, k, 0', [0.03395439, -0.5928825, 1.0]], ['2, k, 1', [0.04335647, -0.2430052, 1.0]], ['2, k, 2', [0.05422668, 0.09396588, 1.0]], ['2, k, 3', [0.02518678, 0.2202045, 1.0]], ['2, k, 4', [-0.09616189, 0.05290015, 1.0]], ['2, k, 5', [-0.1236619, -0.1121315, 1.0]], ['2, k, 6', [-0.001744657, -0.04436234, 1.0]], ['2, k, 7', [0.02713679, -0.1462601, 1.0]], ['2, k, 8', [0.2093248, 0.1205957, 1.0]], ['2, k, 9', [0.2532571, -0.04146327, 1.0]], ['2, k, 10', [0.1044592, -0.1566707, 1.0]], ['2, k, 11', [0.03499066, -0.1754199, 1.0]], ['2, k, 12', [-0.07558834, -0.5892089, 1.0]], ['2, k, 13', [-0.1503994, -0.2947626, 1.0]], ['2, k, 14', [-0.121964, -0.6298202, 1.0]], ['2, k, 15', [-0.1254637, -0.6851929, 1.0]], ['2, k, 16', [0.1426008, -0.5758556, 1.0]], ['2, k, 17', [0.2081863, -0.2810543, 1.0]], ['2, k, 18', [0.1000299, -0.614534, 1.0]], ['2, k, 19', [0.1277718, -0.7252745, 1.0]], ['2, k, 20', [0.05130188, 0.01119874, 1.0]], ['2, k, 21', [0.03401307, -0.168502, 1.0]], ['2, k, 22', [0.06669629, -0.1481793, 1.0]], ['2, k, 23', [0.02180263, -0.2131052, 1.0]], ['2, k, 24', [0.05613238, -0.2144044, 1.0]]]
[['2, k, 0', [0.0424125, -0.5678185, 1.0]], ['2, k, 1', [0.04811617, -0.236551, 1.0]], ['2, k, 2', [0.05526764, 0.0937047, 1.0]], ['2, k, 3', [0.02613588, 0.2199196, 1.0]], ['2, k, 4', [-0.09590109, 0.05269928, 1.0]], ['2, k, 5', [-0.1215151, -0.1121542, 1.0]], ['2, k, 6', [-0.0001433396, -0.04454526, 1.0]], ['2, k, 7', [0.01411014, -0.09834238, 1.0]], ['2, k, 8', [0.2115627, 0.1174259, 1.0]], ['2, k, 9', [0.2412342, -0.04642465, 1.0]], ['2, k, 10', [0.1233396, -0.15661, 1.0]], ['2, k, 11', [0.04983569, -0.2078975, 1.0]], ['2, k, 12', [-0.06653344, -0.5614905, 1.0]], ['2, k, 13', [-0.1534999, -0.2804638, 1.0]], ['2, k, 14', [-0.1230074, -0.6319172, 1.0]], ['2, k, 15', [-0.1374836, -0.7137325, 1.0]], ['2, k, 16', [0.1498018, -0.5533724, 1.0]], ['2, k, 17', [0.2107469, -0.2621986, 1.0]], ['2, k, 18', [0.08476872, -0.6274648, 1.0]], ['2, k, 19', [0.1076657, -0.7372097, 1.0]], ['2, k, 20', [0.052113, 0.01138743, 1.0]], ['2, k, 21', [0.02106459, -0.1208822, 1.0]], ['2, k, 22', [0.05385829, -0.100978, 1.0]], ['2, k, 23', [0.02688309, -0.2339033, 1.0]], ['2, k, 24', [0.08091467, -0.2380363, 1.0]]]
[['2, k, 0', [0.02707666, -0.5719424, 1.0]], ['2, k, 1', [0.0459571, -0.2364424, 1.0]], ['2, k, 2', [0.05608246, 0.09345325, 1.0]], ['2, k, 3', [0.02763667, 0.219736, 1.0]], ['2, k, 4', [-0.09526578, 0.05259769, 1.0]], ['2, k, 5', [-0.1179786, -0.1121137, 1.0]], ['2, k, 6', [0.002535583, -0.04486778, 1.0]], ['2, k, 7', [0.01692282, -0.09951142, 1.0]], ['2, k, 8', [0.213237, 0.1154349, 1.0]], ['2, k, 9', [0.2156687, -0.08626855, 1.0]], ['2, k, 10', [0.1070693, -0.2062579, 1.0]], ['2, k, 11', [0.0568776, -0.2469023, 1.0]], ['2, k, 12', [-0.08443604, -0.5654426, 1.0]], ['2, k, 13', [-0.1516906, -0.2850598, 1.0]], ['2, k, 14', [-0.1252079, -0.6336091, 1.0]], ['2, k, 15', [-0.130369, -0.7146757, 1.0]], ['2, k, 16', [0.1363735, -0.5577378, 1.0]], ['2, k, 17', [0.2085206, -0.2682392, 1.0]], ['2, k, 18', [0.09308063, -0.6159048, 1.0]], ['2, k, 19', [0.132125, -0.7230161, 1.0]], ['2, k, 20', [0.05228127, 0.01138748, 1.0]], ['2, k, 21', [0.02386115, -0.1220445, 1.0]], ['2, k, 22', [0.054696, -0.1013262, 1.0]], ['2, k, 23', [0.04315273, -0.2933538, 1.0]], ['2, k, 24', [0.1395244, -0.2956838, 1.0]]]
[['2, k, 0', [0.004114126, -0.5739315, 1.0]], ['2, k, 1', [0.03226583, -0.2321939, 1.0]], ['2, k, 2', [0.06454931, 0.09997223, 1.0]], ['2, k, 3', [0.03700969, 0.2272667, 1.0]], ['2, k, 4', [-0.09024951, 0.05204099, 1.0]], ['2, k, 5', [-0.1384595, -0.1354111, 1.0]], ['2, k, 6', [-0.03738193, -0.1272839, 1.0]], ['2, k, 7', [-0.01649192, -0.1510519, 1.0]], ['2, k, 8', [0.2301785, 0.0958431, 1.0]], ['2, k, 9', [0.2685633, -0.1241433, 1.0]], ['2, k, 10', [0.1200359, -0.2063587, 1.0]], ['2, k, 11', [0.07953793, -0.2388418, 1.0]], ['2, k, 12', [-0.1049062, -0.56411, 1.0]], ['2, k, 13', [-0.1477882, -0.2837238, 1.0]], ['2, k, 14', [-0.1182047, -0.6287163, 1.0]], ['2, k, 15', [-0.1199404, -0.6911946, 1.0]], ['2, k, 16', [0.1144844, -0.5628833, 1.0]], ['2, k, 17', [0.2046949, -0.2685124, 1.0]], ['2, k, 18', [0.1141258, -0.6238902, 1.0]], ['2, k, 19', [0.1126976, -0.6828597, 1.0]], ['2, k, 20', [0.05661969, 0.01784552, 1.0]], ['2, k, 21', [0.005563297, -0.1958514, 1.0]], ['2, k, 22', [0.04258195, -0.1314428, 1.0]], ['2, k, 23', [0.05097439, -0.2742905, 1.0]], ['2, k, 24', [0.1261289, -0.2490056, 1.0]]]
[['2, k, 0', [0.005541983, -0.5737338, 1.0]], ['2, k, 1', [0.03294009, -0.2317959, 1.0]], ['2, k, 2', [0.06387214, 0.1004868, 1.0]], ['2, k, 3', [0.03598434, 0.2279198, 1.0]], ['2, k, 4', [-0.09026077, 0.0520224, 1.0]], ['2, k, 5', [-0.1387779, -0.1353637, 1.0]], ['2, k, 6', [-0.03879446, -0.1206301, 1.0]], ['2, k, 7', [-0.01681064, -0.1513216, 1.0]], ['2, k, 8', [0.2300788, 0.0957512, 1.0]], ['2, k, 9', [0.2686397, -0.1239135, 1.0]], ['2, k, 10', [0.1380493, -0.1543841, 1.0]], ['2, k, 11', [0.1119937, -0.2077718, 1.0]], ['2, k, 12', [-0.1033685, -0.5647212, 1.0]], ['2, k, 13', [-0.1474889, -0.2846043, 1.0]], ['2, k, 14', [-0.1179312, -0.6285511, 1.0]], ['2, k, 15', [-0.1208914, -0.6921112, 1.0]], ['2, k, 16', [0.1162877, -0.5617247, 1.0]], ['2, k, 17', [0.2051941, -0.2665184, 1.0]], ['2, k, 18', [0.1113245, -0.6195119, 1.0]], ['2, k, 19', [0.1100303, -0.6783684, 1.0]], ['2, k, 20', [0.05635653, 0.01833083, 1.0]], ['2, k, 21', [0.008605205, -0.1942097, 1.0]], ['2, k, 22', [0.04363909, -0.1330431, 1.0]], ['2, k, 23', [0.04537947, -0.2204368, 1.0]], ['2, k, 24', [0.1521408, -0.2152475, 1.0]]]
[['2, k, 0', [0.006213837, -0.5741241, 1.0]], ['2, k, 1', [0.033038, -0.231774, 1.0]], ['2, k, 2', [0.06342357, 0.100676, 1.0]], ['2, k, 3', [0.03550145, 0.2277876, 1.0]], ['2, k, 4', [-0.09025162, 0.05200315, 1.0]], ['2, k, 5', [-0.1391111, -0.1352306, 1.0]], ['2, k, 6', [-0.03945854, -0.1157146, 1.0]], ['2, k, 7', [-0.01730685, -0.1852812, 1.0]], ['2, k, 8', [0.2300394, 0.09564105, 1.0]], ['2, k, 9', [0.2637656, -0.09985304, 1.0]], ['2, k, 10', [0.1470466, -0.1585277, 1.0]], ['2, k, 11', [0.1286505, -0.1972049, 1.0]], ['2, k, 12', [-0.1029751, -0.5658283, 1.0]], ['2, k, 13', [-0.1474722, -0.2845916, 1.0]], ['2, k, 14', [-0.1179394, -0.6285776, 1.0]], ['2, k, 15', [-0.1190065, -0.7019606, 1.0]], ['2, k, 16', [0.116647, -0.5617516, 1.0]], ['2, k, 17', [0.2047769, -0.2661023, 1.0]], ['2, k, 18', [0.1098841, -0.6162623, 1.0]], ['2, k, 19', [0.1086772, -0.6747947, 1.0]], ['2, k, 20', [0.05615821, 0.01847272, 1.0]], ['2, k, 21', [0.03357773, -0.2144758, 1.0]], ['2, k, 22', [-0.02380809, -0.1413299, 1.0]], ['2, k, 23', [0.06171109, -0.2116982, 1.0]], ['2, k, 24', [0.1572465, -0.2046483, 1.0]]]
[['2, k, 0', [0.01013634, -0.5733495, 1.0]], ['2, k, 1', [0.03382168, -0.2314323, 1.0]], ['2, k, 2', [0.06271804, 0.1009135, 1.0]], ['2, k, 3', [0.03446655, 0.2282324, 1.0]], ['2, k, 4', [-0.090256, 0.05197341, 1.0]], ['2, k, 5', [-0.1395398, -0.1353819, 1.0]], ['2, k, 6', [-0.06662553, -0.1097882, 1.0]], ['2, k, 7', [-0.01886456, -0.1857991, 1.0]], ['2, k, 8', [0.2297099, 0.09555632, 1.0]], ['2, k, 9', [0.2503183, -0.117694, 1.0]], ['2, k, 10', [0.1199973, -0.1661103, 1.0]], ['2, k, 11', [0.09475292, -0.2040599, 1.0]], ['2, k, 12', [-0.1001254, -0.5653601, 1.0]], ['2, k, 13', [-0.1476477, -0.2842762, 1.0]], ['2, k, 14', [-0.1179027, -0.6285505, 1.0]], ['2, k, 15', [-0.1217824, -0.6962212, 1.0]], ['2, k, 16', [0.1210814, -0.5605755, 1.0]], ['2, k, 17', [0.2039112, -0.2656578, 1.0]], ['2, k, 18', [0.1088729, -0.616539, 1.0]], ['2, k, 19', [0.1176604, -0.6518314, 1.0]], ['2, k, 20', [0.05592715, 0.01867863, 1.0]], ['2, k, 21', [0.0334629, -0.2114877, 1.0]], ['2, k, 22', [-0.02578631, -0.1404568, 1.0]], ['2, k, 23', [0.04712015, -0.2177667, 1.0]], ['2, k, 24', [0.1003955, -0.2190546, 1.0]]]
[['2, k, 0', [0.01217796, -0.5743582, 1.0]], ['2, k, 1', [0.03432477, -0.2315558, 1.0]], ['2, k, 2', [0.06211418, 0.1009581, 1.0]], ['2, k, 3', [0.03373445, 0.228512, 1.0]], ['2, k, 4', [-0.09035559, 0.05192923, 1.0]], ['2, k, 5', [-0.1400539, -0.1353471, 1.0]], ['2, k, 6', [-0.06852882, -0.1066143, 1.0]], ['2, k, 7', [-0.02665337, -0.1512545, 1.0]], ['2, k, 8', [0.22931, 0.09558289, 1.0]], ['2, k, 9', [0.2626118, -0.08223701, 1.0]], ['2, k, 10', [0.1586821, -0.160067, 1.0]], ['2, k, 11', [0.1405919, -0.1875778, 1.0]], ['2, k, 12', [-0.09775605, -0.5673491, 1.0]], ['2, k, 13', [-0.1477385, -0.284045, 1.0]], ['2, k, 14', [-0.1179087, -0.6287602, 1.0]], ['2, k, 15', [-0.1218363, -0.6969362, 1.0]], ['2, k, 16', [0.1223206, -0.560823, 1.0]], ['2, k, 17', [0.2034259, -0.2656821, 1.0]], ['2, k, 18', [0.1063623, -0.6140616, 1.0]], ['2, k, 19', [0.1052575, -0.6717119, 1.0]], ['2, k, 20', [0.05571838, 0.018712, 1.0]], ['2, k, 21', [0.01068943, -0.184895, 1.0]], ['2, k, 22', [0.03892533, -0.1247542, 1.0]], ['2, k, 23', [0.0933978, -0.2013976, 1.0]], ['2, k, 24', [0.1244936, -0.2241204, 1.0]]]
[['2, k, 0', [0.01835591, -0.5782659, 1.0]], ['2, k, 1', [0.0362034, -0.2322497, 1.0]], ['2, k, 2', [0.06174649, 0.1011703, 1.0]], ['2, k, 3', [0.0330229, 0.2284368, 1.0]], ['2, k, 4', [-0.09040605, 0.05190688, 1.0]], ['2, k, 5', [-0.1402303, -0.1353421, 1.0]], ['2, k, 6', [-0.06933103, -0.105732, 1.0]], ['2, k, 7', [-0.02295233, -0.1899476, 1.0]], ['2, k, 8', [0.2291102, 0.09551829, 1.0]], ['2, k, 9', [0.2624609, -0.08225639, 1.0]], ['2, k, 10', [0.1588138, -0.157493, 1.0]], ['2, k, 11', [0.142517, -0.1844394, 1.0]], ['2, k, 12', [-0.09151091, -0.5730042, 1.0]], ['2, k, 13', [-0.1482377, -0.2833234, 1.0]], ['2, k, 14', [-0.1189205, -0.6285998, 1.0]], ['2, k, 15', [-0.1233061, -0.6952499, 1.0]], ['2, k, 16', [0.1276142, -0.5630128, 1.0]], ['2, k, 17', [0.201768, -0.2696216, 1.0]], ['2, k, 18', [0.1044463, -0.6137917, 1.0]], ['2, k, 19', [0.103578, -0.6701816, 1.0]], ['2, k, 20', [0.05568249, 0.01875719, 1.0]], ['2, k, 21', [0.03885291, -0.2019421, 1.0]], ['2, k, 22', [-0.007178634, -0.1453169, 1.0]], ['2, k, 23', [0.09446608, -0.1876576, 1.0]], ['2, k, 24', [0.124508, -0.2241517, 1.0]]]
[['2, k, 0', [0.02073852, -0.5777206, 1.0]], ['2, k, 1', [0.03906274, -0.2327545, 1.0]], ['2, k, 2', [0.061276, 0.09990489, 1.0]], ['2, k, 3', [0.03242028, 0.2285574, 1.0]], ['2, k, 4', [-0.09046517, 0.05190238, 1.0]], ['2, k, 5', [-0.1408677, -0.135039, 1.0]], ['2, k, 6', [-0.07067075, -0.1049664, 1.0]], ['2, k, 7', [-0.02581947, -0.1791086, 1.0]], ['2, k, 8', [0.2283926, 0.09660561, 1.0]], ['2, k, 9', [0.2611532, -0.07802975, 1.0]], ['2, k, 10', [0.1574761, -0.1598888, 1.0]], ['2, k, 11', [0.1439008, -0.1848367, 1.0]], ['2, k, 12', [-0.09020075, -0.5728105, 1.0]], ['2, k, 13', [-0.1483704, -0.2834408, 1.0]], ['2, k, 14', [-0.1185386, -0.628363, 1.0]], ['2, k, 15', [-0.12104, -0.6959063, 1.0]], ['2, k, 16', [0.1313345, -0.561868, 1.0]], ['2, k, 17', [0.2018032, -0.2683923, 1.0]], ['2, k, 18', [0.1021467, -0.6140998, 1.0]], ['2, k, 19', [0.1098633, -0.6860352, 1.0]], ['2, k, 20', [0.05599014, 0.01785709, 1.0]], ['2, k, 21', [0.0343153, -0.1907792, 1.0]], ['2, k, 22', [-0.07836682, -0.190085, 1.0]], ['2, k, 23', [0.10522, -0.1774353, 1.0]], ['2, k, 24', [0.1240994, -0.2260786, 1.0]]]
[['2, k, 0', [0.02918436, -0.5807336, 1.0]], ['2, k, 1', [0.04116467, -0.2333725, 1.0]], ['2, k, 2', [0.06068182, 0.1003564, 1.0]], ['2, k, 3', [0.03180668, 0.2288052, 1.0]], ['2, k, 4', [-0.09051072, 0.05185569, 1.0]], ['2, k, 5', [-0.1411019, -0.1350309, 1.0]], ['2, k, 6', [-0.07109568, -0.1047904, 1.0]], ['2, k, 7', [-0.0228486, -0.1768564, 1.0]], ['2, k, 8', [0.2275004, 0.09701118, 1.0]], ['2, k, 9', [0.2621367, -0.0741923, 1.0]], ['2, k, 10', [0.1549386, -0.145047, 1.0]], ['2, k, 11', [0.138003, -0.1823623, 1.0]], ['2, k, 12', [-0.08260314, -0.5760497, 1.0]], ['2, k, 13', [-0.1485552, -0.2834954, 1.0]], ['2, k, 14', [-0.118614, -0.6283554, 1.0]], ['2, k, 15', [-0.1210902, -0.6959654, 1.0]], ['2, k, 16', [0.1400014, -0.564429, 1.0]], ['2, k, 17', [0.2017544, -0.2683871, 1.0]], ['2, k, 18', [0.1019305, -0.6128654, 1.0]], ['2, k, 19', [0.1216783, -0.7180269, 1.0]], ['2, k, 20', [0.05598878, 0.01799173, 1.0]], ['2, k, 21', [0.04317177, -0.1644434, 1.0]], ['2, k, 22', [-0.0750379, -0.2016934, 1.0]], ['2, k, 23', [0.0665249, -0.1797247, 1.0]], ['2, k, 24', [0.1214703, -0.2375142, 1.0]]]
[['2, k, 0', [0.02842253, -0.5806998, 1.0]], ['2, k, 1', [0.04174452, -0.2342903, 1.0]], ['2, k, 2', [0.0611181, 0.09917238, 1.0]], ['2, k, 3', [0.0316298, 0.2287689, 1.0]], ['2, k, 4', [-0.09062079, 0.05176454, 1.0]], ['2, k, 5', [-0.1415653, -0.1351323, 1.0]], ['2, k, 6', [-0.07156862, -0.1047298, 1.0]], ['2, k, 7', [-0.03741249, -0.1434687, 1.0]], ['2, k, 8', [0.2269955, 0.09736042, 1.0]], ['2, k, 9', [0.2695625, -0.07139486, 1.0]], ['2, k, 10', [0.1686957, -0.1377111, 1.0]], ['2, k, 11', [0.1450479, -0.173734, 1.0]], ['2, k, 12', [-0.08328674, -0.5760032, 1.0]], ['2, k, 13', [-0.1486226, -0.28385, 1.0]], ['2, k, 14', [-0.1187552, -0.6282413, 1.0]], ['2, k, 15', [-0.1236039, -0.6677554, 1.0]], ['2, k, 16', [0.1392486, -0.5644314, 1.0]], ['2, k, 17', [0.2025945, -0.2674482, 1.0]], ['2, k, 18', [0.1019466, -0.6134669, 1.0]], ['2, k, 19', [0.1571914, -0.7034487, 1.0]], ['2, k, 20', [0.05643159, 0.0169623, 1.0]], ['2, k, 21', [0.01153994, -0.1495247, 1.0]], ['2, k, 22', [-0.09993838, -0.1576846, 1.0]], ['2, k, 23', [0.09921527, -0.1677102, 1.0]], ['2, k, 24', [0.1892062, -0.1821481, 1.0]]]
[['2, k, 0', [0.02885446, -0.5810652, 1.0]], ['2, k, 1', [0.04196277, -0.2344651, 1.0]], ['2, k, 2', [0.06002959, 0.09929685, 1.0]], ['2, k, 3', [0.03132689, 0.2281069, 1.0]], ['2, k, 4', [-0.09062274, 0.05171717, 1.0]], ['2, k, 5', [-0.1420997, -0.1351161, 1.0]], ['2, k, 6', [-0.07215852, -0.1044182, 1.0]], ['2, k, 7', [-0.03777402, -0.1422235, 1.0]], ['2, k, 8', [0.2266289, 0.09746541, 1.0]], ['2, k, 9', [0.2742395, -0.06408604, 1.0]], ['2, k, 10', [0.162854, -0.1352762, 1.0]], ['2, k, 11', [0.1452918, -0.1728352, 1.0]], ['2, k, 12', [-0.08286831, -0.5761298, 1.0]], ['2, k, 13', [-0.148715, -0.2838718, 1.0]], ['2, k, 14', [-0.1188188, -0.6282609, 1.0]], ['2, k, 15', [-0.121642, -0.6631464, 1.0]], ['2, k, 16', [0.1398677, -0.5655869, 1.0]], ['2, k, 17', [0.2041016, -0.2676925, 1.0]], ['2, k, 18', [0.1099148, -0.6236963, 1.0]], ['2, k, 19', [0.1090946, -0.6790862, 1.0]], ['2, k, 20', [0.05593373, 0.01694945, 1.0]], ['2, k, 21', [0.01485702, -0.1376202, 1.0]], ['2, k, 22', [-0.09715129, -0.161699, 1.0]], ['2, k, 23', [0.09839547, -0.1973946, 1.0]], ['2, k, 24', [0.1252546, -0.2251699, 1.0]]]
[['2, k, 0', [0.03391552, -0.6037141, 1.0]], ['2, k, 1', [0.04737326, -0.2473793, 1.0]], ['2, k, 2', [0.06024401, 0.09873649, 1.0]], ['2, k, 3', [0.03119731, 0.2278002, 1.0]], ['2, k, 4', [-0.09065478, 0.051732, 1.0]], ['2, k, 5', [-0.1419134, -0.1354298, 1.0]], ['2, k, 6', [-0.04860179, -0.1435084, 1.0]], ['2, k, 7', [-0.00860938, -0.1634036, 1.0]], ['2, k, 8', [0.2260276, 0.09787644, 1.0]], ['2, k, 9', [0.2756402, -0.05994608, 1.0]], ['2, k, 10', [0.1632792, -0.1306303, 1.0]], ['2, k, 11', [0.1450689, -0.1681693, 1.0]], ['2, k, 12', [-0.0773797, -0.593938, 1.0]], ['2, k, 13', [-0.1487874, -0.2846909, 1.0]], ['2, k, 14', [-0.1187558, -0.6282542, 1.0]], ['2, k, 15', [-0.1181778, -0.6754897, 1.0]], ['2, k, 16', [0.1440454, -0.5926199, 1.0]], ['2, k, 17', [0.2053519, -0.2681078, 1.0]], ['2, k, 18', [0.1090262, -0.620726, 1.0]], ['2, k, 19', [0.1211006, -0.6593416, 1.0]], ['2, k, 20', [0.05666001, 0.01495575, 1.0]], ['2, k, 21', [0.04434659, -0.1741712, 1.0]], ['2, k, 22', [-0.06066591, -0.2325841, 1.0]], ['2, k, 23', [0.08368854, -0.200705, 1.0]], ['2, k, 24', [0.1256495, -0.2232675, 1.0]]]
[['2, k, 0', [0.03360591, -0.5804737, 1.0]], ['2, k, 1', [0.0468004, -0.2365643, 1.0]], ['2, k, 2', [0.0599575, 0.09916224, 1.0]], ['2, k, 3', [0.03104378, 0.2272843, 1.0]], ['2, k, 4', [-0.0906416, 0.05159705, 1.0]], ['2, k, 5', [-0.1421379, -0.1357627, 1.0]], ['2, k, 6', [-0.04889168, -0.1362567, 1.0]], ['2, k, 7', [-0.01169525, -0.1510834, 1.0]], ['2, k, 8', [0.2258134, 0.09793897, 1.0]], ['2, k, 9', [0.2779104, -0.05038784, 1.0]], ['2, k, 10', [0.1745059, -0.1220162, 1.0]], ['2, k, 11', [0.1414237, -0.1613163, 1.0]], ['2, k, 12', [-0.07690216, -0.571906, 1.0]], ['2, k, 13', [-0.1486686, -0.2859342, 1.0]], ['2, k, 14', [-0.1187138, -0.6282668, 1.0]], ['2, k, 15', [-0.1180215, -0.673403, 1.0]], ['2, k, 16', [0.1428955, -0.568213, 1.0]], ['2, k, 17', [0.2063171, -0.2692877, 1.0]], ['2, k, 18', [0.08802987, -0.612473, 1.0]], ['2, k, 19', [0.1057609, -0.7247232, 1.0]], ['2, k, 20', [0.05648695, 0.01586143, 1.0]], ['2, k, 21', [0.044288, -0.1595563, 1.0]], ['2, k, 22', [-0.0663536, -0.2205211, 1.0]], ['2, k, 23', [0.08865927, -0.1825597, 1.0]], ['2, k, 24', [0.1953088, -0.180939, 1.0]]]
[['2, k, 0', [0.04060854, -0.5981143, 1.0]], ['2, k, 1', [0.04734664, -0.2406473, 1.0]], ['2, k, 2', [0.05888996, 0.09929737, 1.0]], ['2, k, 3', [0.03069364, 0.2274578, 1.0]], ['2, k, 4', [-0.09058949, 0.05157414, 1.0]], ['2, k, 5', [-0.1422263, -0.1356941, 1.0]], ['2, k, 6', [-0.04886132, -0.1325101, 1.0]], ['2, k, 7', [-0.01131119, -0.1396697, 1.0]], ['2, k, 8', [0.2243697, 0.09891596, 1.0]], ['2, k, 9', [0.2783525, -0.04654058, 1.0]], ['2, k, 10', [0.1601744, -0.1043298, 1.0]], ['2, k, 11', [0.1156042, -0.1371446, 1.0]], ['2, k, 12', [-0.06944402, -0.5880274, 1.0]], ['2, k, 13', [-0.1485516, -0.2876251, 1.0]], ['2, k, 14', [-0.1187243, -0.6282881, 1.0]], ['2, k, 15', [-0.1193301, -0.6763834, 1.0]], ['2, k, 16', [0.1492149, -0.5874272, 1.0]], ['2, k, 17', [0.2070623, -0.26951, 1.0]], ['2, k, 18', [0.09800585, -0.608261, 1.0]], ['2, k, 19', [0.1254883, -0.7001953, 1.0]], ['2, k, 20', [0.05620998, 0.01580677, 1.0]], ['2, k, 21', [0.04579727, -0.1498476, 1.0]], ['2, k, 22', [-0.0682606, -0.2161335, 1.0]], ['2, k, 23', [0.063458, -0.1478955, 1.0]], ['2, k, 24', [0.1826717, -0.1884472, 1.0]]]
[['2, k, 0', [0.04321881, -0.5975456, 1.0]], ['2, k, 1', [0.04860023, -0.2410596, 1.0]], ['2, k, 2', [0.05802657, 0.09950768, 1.0]], ['2, k, 3', [0.03068909, 0.2274378, 1.0]], ['2, k, 4', [-0.09054674, 0.05170509, 1.0]], ['2, k, 5', [-0.1424428, -0.1353412, 1.0]], ['2, k, 6', [-0.04882406, -0.1285352, 1.0]], ['2, k, 7', [-0.007669878, -0.1250183, 1.0]], ['2, k, 8', [0.2237735, 0.09936189, 1.0]], ['2, k, 9', [0.2781465, -0.04912285, 1.0]], ['2, k, 10', [0.161071, -0.09756284, 1.0]], ['2, k, 11', [0.1142998, -0.1216981, 1.0]], ['2, k, 12', [-0.06661788, -0.5876235, 1.0]], ['2, k, 13', [-0.1484247, -0.2894197, 1.0]], ['2, k, 14', [-0.1187794, -0.628091, 1.0]], ['2, k, 15', [-0.1257476, -0.6900368, 1.0]], ['2, k, 16', [0.1516324, -0.586706, 1.0]], ['2, k, 17', [0.2082283, -0.2705281, 1.0]], ['2, k, 18', [0.1060358, -0.6122297, 1.0]], ['2, k, 19', [0.1074361, -0.6601743, 1.0]], ['2, k, 20', [0.05604177, 0.01581676, 1.0]], ['2, k, 21', [0.05084173, -0.1431148, 1.0]], ['2, k, 22', [-0.06612971, -0.2122884, 1.0]], ['2, k, 23', [0.06408978, -0.1314631, 1.0]], ['2, k, 24', [0.1073196, -0.1066054, 1.0]]]
