[['2, k, 0', [0.1786002, -0.003959851, 1.0]], ['2, k, 1', [0.1883835, 0.3053679, 1.0]], ['2, k, 2', [0.1977158, 0.6040104, 1.0]], ['2, k, 3', [0.208048, 0.7446001, 1.0]], ['2, k, 4', [0.01594483, 0.4989113, 1.0]], ['2, k, 5', [-0.03344714, 0.2402761, 1.0]], ['2, k, 6', [-0.04281221, 0.01100751, 1.0]], ['2, k, 7', [-0.02194214, -0.04284829, 1.0]], ['2, k, 8', [0.3736969, 0.4849156, 1.0]], ['2, k, 9', [0.38717, 0.2244914, 1.0]], ['2, k, 10', [0.3867346, -0.008337235, 1.0]], ['2, k, 11', [0.3712932, -0.08692362, 1.0]], ['2, k, 12', [0.09636349, -0.0009834095, 1.0]], ['2, k, 13', [0.07618845, -0.3264109, 1.0]], ['2, k, 14', [0.1030239, -0.6398204, 1.0]], ['2, k, 15', [0.06040762, -0.7175391, 1.0]], ['2, k, 16', [0.2556226, -0.006832028, 1.0]], ['2, k, 17', [0.2460845, -0.3459694, 1.0]], ['2, k, 18', [0.227444, -0.6556442, 1.0]], ['2, k, 19', [0.2081582, -0.7303479, 1.0]], ['2, k, 20', [0.1955569, 0.5308628, 1.0]], ['2, k, 21', [-0.0217257, -0.1194355, 1.0]], ['2, k, 22', [-0.05008615, -0.07489613, 1.0]], ['2, k, 23', [0.3629202, -0.1637452, 1.0]], ['2, k, 24', [0.404184, -0.1010247, 1.0]]]
[['2, k, 0', [0.1952311, -0.01656633, 1.0]], ['2, k, 1', [0.2275203, 0.2988386, 1.0]], ['2, k, 2', [0.2579113, 0.6035871, 1.0]], ['2, k, 3', [0.2707373, 0.743745, 1.0]], ['2, k, 4', [0.07729001, 0.4957605, 1.0]], ['2, k, 5', [0.01362627, 0.2367754, 1.0]], ['2, k, 6', [-0.03068537, -0.001588237, 1.0]], ['2, k, 7', [-0.015629, -0.04747643, 1.0]], ['2, k, 8', [0.4290474, 0.4682463, 1.0]], ['2, k, 9', [0.4474083, 0.2071565, 1.0]], ['2, k, 10', [0.4453365, -0.02481867, 1.0]], ['2, k, 11', [0.4415516, -0.1009108, 1.0]], ['2, k, 12', [0.112838, -0.00936975, 1.0]], ['2, k, 13', [-0.02183447, -0.3551339, 1.0]], ['2, k, 14', [-0.09666898, -0.6370886, 1.0]], ['2, k, 15', [-0.1323547, -0.7135507, 1.0]], ['2, k, 16', [0.2717201, -0.02311421, 1.0]], ['2, k, 17', [0.2642311, -0.3275389, 1.0]], ['2, k, 18', [0.2288473, -0.6347246, 1.0]], ['2, k, 19', [0.2188611, -0.7170393, 1.0]], ['2, k, 20', [0.2505874, 0.5289232, 1.0]], ['2, k, 21', [-0.02917884, -0.1161448, 1.0]], ['2, k, 22', [-0.05614395, -0.04604472, 1.0]], ['2, k, 23', [0.4367999, -0.1679012, 1.0]], ['2, k, 24', [0.4668157, -0.09945104, 1.0]]]
[['2, k, 0', [0.1960341, -0.01632845, 1.0]], ['2, k, 1', [0.2283221, 0.2990392, 1.0]], ['2, k, 2', [0.2586619, 0.6037568, 1.0]], ['2, k, 3', [0.2713094, 0.7437843, 1.0]], ['2, k, 4', [0.07753731, 0.4957126, 1.0]], ['2, k, 5', [0.01395439, 0.2365153, 1.0]], ['2, k, 6', [-0.02962959, -0.001930226, 1.0]], ['2, k, 7', [-0.01354478, -0.04918174, 1.0]], ['2, k, 8', [0.4293369, 0.4686223, 1.0]], ['2, k, 9', [0.4486037, 0.2061555, 1.0]], ['2, k, 10', [0.4457396, -0.02456581, 1.0]], ['2, k, 11', [0.4427691, -0.1010411, 1.0]], ['2, k, 12', [0.1139972, -0.008802427, 1.0]], ['2, k, 13', [0.001694134, -0.3367109, 1.0]], ['2, k, 14', [-0.07209435, -0.6356815, 1.0]], ['2, k, 15', [-0.09528573, -0.711116, 1.0]], ['2, k, 16', [0.2722439, -0.02311318, 1.0]], ['2, k, 17', [0.2646438, -0.3295528, 1.0]], ['2, k, 18', [0.2283761, -0.6361549, 1.0]], ['2, k, 19', [0.2188861, -0.7179717, 1.0]], ['2, k, 20', [0.2513662, 0.5291002, 1.0]], ['2, k, 21', [-0.03234675, -0.1110696, 1.0]], ['2, k, 22', [-0.05744382, -0.06630124, 1.0]], ['2, k, 23', [0.4307652, -0.1684182, 1.0]], ['2, k, 24', [0.4688031, -0.1155606, 1.0]]]
[['2, k, 0', [0.1985429, -0.01594663, 1.0]], ['2, k, 1', [0.2291972, 0.2991259, 1.0]], ['2, k, 2', [0.2587614, 0.6037413, 1.0]], ['2, k, 3', [0.2716953, 0.7437621, 1.0]], ['2, k, 4', [0.07751325, 0.4955899, 1.0]], ['2, k, 5', [0.01500517, 0.2359308, 1.0]], ['2, k, 6', [-0.02840519, -0.001876243, 1.0]], ['2, k, 7', [-0.01197841, -0.04882901, 1.0]], ['2, k, 8', [0.4294811, 0.4687304, 1.0]], ['2, k, 9', [0.4490674, 0.2058623, 1.0]], ['2, k, 10', [0.446215, -0.02474489, 1.0]], ['2, k, 11', [0.4431522, -0.1018136, 1.0]], ['2, k, 12', [0.117061, -0.007861129, 1.0]], ['2, k, 13', [0.009665283, -0.3366544, 1.0]], ['2, k, 14', [-0.03223327, -0.6342372, 1.0]], ['2, k, 15', [-0.06038224, -0.7085655, 1.0]], ['2, k, 16', [0.2741645, -0.02321986, 1.0]], ['2, k, 17', [0.2639993, -0.3315673, 1.0]], ['2, k, 18', [0.2282092, -0.6367053, 1.0]], ['2, k, 19', [0.2188025, -0.7186819, 1.0]], ['2, k, 20', [0.2515757, 0.5290947, 1.0]], ['2, k, 21', [-0.02795647, -0.1110804, 1.0]], ['2, k, 22', [-0.04979173, -0.04814578, 1.0]], ['2, k, 23', [0.4411021, -0.167859, 1.0]], ['2, k, 24', [0.466826, -0.1072532, 1.0]]]
[['2, k, 0', [0.199817, -0.01596516, 1.0]], ['2, k, 1', [0.2298065, 0.2991379, 1.0]], ['2, k, 2', [0.2589327, 0.6037566, 1.0]], ['2, k, 3', [0.2718093, 0.7437935, 1.0]], ['2, k, 4', [0.07744738, 0.4954301, 1.0]], ['2, k, 5', [0.01584758, 0.2349596, 1.0]], ['2, k, 6', [-0.02557575, -0.003042813, 1.0]], ['2, k, 7', [-0.008695137, -0.05114759, 1.0]], ['2, k, 8', [0.4294678, 0.4686054, 1.0]], ['2, k, 9', [0.4492543, 0.2057409, 1.0]], ['2, k, 10', [0.4465069, -0.02481969, 1.0]], ['2, k, 11', [0.4417574, -0.1006249, 1.0]], ['2, k, 12', [0.1183673, -0.007427495, 1.0]], ['2, k, 13', [0.03520771, -0.3326401, 1.0]], ['2, k, 14', [0.03117417, -0.6454012, 1.0]], ['2, k, 15', [-0.009877309, -0.7251552, 1.0]], ['2, k, 16', [0.2754343, -0.02374059, 1.0]], ['2, k, 17', [0.2628987, -0.3388995, 1.0]], ['2, k, 18', [0.2282229, -0.6378645, 1.0]], ['2, k, 19', [0.2185684, -0.7196482, 1.0]], ['2, k, 20', [0.2518284, 0.5291087, 1.0]], ['2, k, 21', [-0.02475975, -0.1165757, 1.0]], ['2, k, 22', [-0.0472693, -0.05998181, 1.0]], ['2, k, 23', [0.4262637, -0.1693789, 1.0]], ['2, k, 24', [0.4710962, -0.1207155, 1.0]]]
[['2, k, 0', [0.2007246, -0.01600982, 1.0]], ['2, k, 1', [0.2300491, 0.2991197, 1.0]], ['2, k, 2', [0.2588821, 0.6037358, 1.0]], ['2, k, 3', [0.2718022, 0.7437912, 1.0]], ['2, k, 4', [0.07740042, 0.4954756, 1.0]], ['2, k, 5', [0.01610919, 0.2348737, 1.0]], ['2, k, 6', [-0.02242725, 0.0005139802, 1.0]], ['2, k, 7', [-0.005185952, -0.04833604, 1.0]], ['2, k, 8', [0.4293846, 0.4686745, 1.0]], ['2, k, 9', [0.4493209, 0.2060053, 1.0]], ['2, k, 10', [0.4467277, -0.0242437, 1.0]], ['2, k, 11', [0.4411618, -0.1030155, 1.0]], ['2, k, 12', [0.1192452, -0.00735229, 1.0]], ['2, k, 13', [0.04583216, -0.3319389, 1.0]], ['2, k, 14', [0.04548817, -0.6478198, 1.0]], ['2, k, 15', [0.0448655, -0.7163251, 1.0]], ['2, k, 16', [0.276333, -0.02393121, 1.0]], ['2, k, 17', [0.2631083, -0.3421403, 1.0]], ['2, k, 18', [0.2283417, -0.6448528, 1.0]], ['2, k, 19', [0.2183295, -0.7255666, 1.0]], ['2, k, 20', [0.2518497, 0.5290946, 1.0]], ['2, k, 21', [-0.01724085, -0.122515, 1.0]], ['2, k, 22', [-0.04672372, -0.0709551, 1.0]], ['2, k, 23', [0.4342081, -0.172886, 1.0]], ['2, k, 24', [0.4650186, -0.1062928, 1.0]]]
[['2, k, 0', [0.2059963, -0.01583791, 1.0]], ['2, k, 1', [0.2311555, 0.299292, 1.0]], ['2, k, 2', [0.2585279, 0.6039357, 1.0]], ['2, k, 3', [0.2716055, 0.7438492, 1.0]], ['2, k, 4', [0.07670719, 0.4955721, 1.0]], ['2, k, 5', [0.01658786, 0.2345922, 1.0]], ['2, k, 6', [-0.0199312, -0.003329203, 1.0]], ['2, k, 7', [-0.003176636, -0.05054007, 1.0]], ['2, k, 8', [0.4289937, 0.4688672, 1.0]], ['2, k, 9', [0.4489473, 0.2058935, 1.0]], ['2, k, 10', [0.4470328, -0.02412771, 1.0]], ['2, k, 11', [0.4400995, -0.1000557, 1.0]], ['2, k, 12', [0.1239762, -0.00730492, 1.0]], ['2, k, 13', [0.05615822, -0.3335905, 1.0]], ['2, k, 14', [0.05858824, -0.6455417, 1.0]], ['2, k, 15', [0.05402878, -0.7157542, 1.0]], ['2, k, 16', [0.2818485, -0.02371277, 1.0]], ['2, k, 17', [0.2626444, -0.3455621, 1.0]], ['2, k, 18', [0.2286082, -0.6451613, 1.0]], ['2, k, 19', [0.2184369, -0.7257174, 1.0]], ['2, k, 20', [0.2518308, 0.5292247, 1.0]], ['2, k, 21', [-0.01742567, -0.1177696, 1.0]], ['2, k, 22', [-0.04346504, -0.06142376, 1.0]], ['2, k, 23', [0.4307601, -0.1685784, 1.0]], ['2, k, 24', [0.4680317, -0.1229594, 1.0]]]
[['2, k, 0', [0.2092607, -0.01598518, 1.0]], ['2, k, 1', [0.2319078, 0.2993558, 1.0]], ['2, k, 2', [0.2577984, 0.6041678, 1.0]], ['2, k, 3', [0.2708313, 0.7441244, 1.0]], ['2, k, 4', [0.07621879, 0.4955529, 1.0]], ['2, k, 5', [0.01684133, 0.2343189, 1.0]], ['2, k, 6', [-0.01681949, -0.00415444, 1.0]], ['2, k, 7', [0.001026243, -0.05100876, 1.0]], ['2, k, 8', [0.4284285, 0.4688926, 1.0]], ['2, k, 9', [0.4486642, 0.2061035, 1.0]], ['2, k, 10', [0.4469225, -0.02344431, 1.0]], ['2, k, 11', [0.4381133, -0.1006599, 1.0]], ['2, k, 12', [0.1270134, -0.007817851, 1.0]], ['2, k, 13', [0.07115714, -0.3341293, 1.0]], ['2, k, 14', [0.08236352, -0.6519777, 1.0]], ['2, k, 15', [0.06682917, -0.7175337, 1.0]], ['2, k, 16', [0.285186, -0.02351684, 1.0]], ['2, k, 17', [0.262523, -0.3487476, 1.0]], ['2, k, 18', [0.2289035, -0.6459423, 1.0]], ['2, k, 19', [0.2171141, -0.7246324, 1.0]], ['2, k, 20', [0.2516344, 0.5293688, 1.0]], ['2, k, 21', [-0.01021827, -0.1242425, 1.0]], ['2, k, 22', [-0.04061973, -0.07156526, 1.0]], ['2, k, 23', [0.4297806, -0.1729711, 1.0]], ['2, k, 24', [0.4627374, -0.1024482, 1.0]]]
[['2, k, 0', [0.2126655, -0.01601988, 1.0]], ['2, k, 1', [0.232615, 0.2993091, 1.0]], ['2, k, 2', [0.2569488, 0.6040656, 1.0]], ['2, k, 3', [0.2697697, 0.7441989, 1.0]], ['2, k, 4', [0.07565113, 0.4956582, 1.0]], ['2, k, 5', [0.01686439, 0.2343439, 1.0]], ['2, k, 6', [-0.01482943, -0.004705557, 1.0]], ['2, k, 7', [0.002444156, -0.05224207, 1.0]], ['2, k, 8', [0.4274673, 0.4693511, 1.0]], ['2, k, 9', [0.4477488, 0.2069261, 1.0]], ['2, k, 10', [0.4464344, -0.02323528, 1.0]], ['2, k, 11', [0.4350549, -0.09975579, 1.0]], ['2, k, 12', [0.1300395, -0.008189939, 1.0]], ['2, k, 13', [0.08976045, -0.3345465, 1.0]], ['2, k, 14', [0.09248025, -0.6519064, 1.0]], ['2, k, 15', [0.08950403, -0.7329304, 1.0]], ['2, k, 16', [0.2888407, -0.02321929, 1.0]], ['2, k, 17', [0.2626312, -0.3491471, 1.0]], ['2, k, 18', [0.2290143, -0.6460428, 1.0]], ['2, k, 19', [0.2168992, -0.7253614, 1.0]], ['2, k, 20', [0.251378, 0.5293235, 1.0]], ['2, k, 21', [-0.00621039, -0.1221266, 1.0]], ['2, k, 22', [-0.036014, -0.05672085, 1.0]], ['2, k, 23', [0.4371387, -0.1629861, 1.0]], ['2, k, 24', [0.4608826, -0.1141737, 1.0]]]
[['2, k, 0', [0.2151808, -0.0158869, 1.0]], ['2, k, 1', [0.2330952, 0.2993576, 1.0]], ['2, k, 2', [0.255751, 0.6041231, 1.0]], ['2, k, 3', [0.2689838, 0.7441764, 1.0]], ['2, k, 4', [0.07506705, 0.4954578, 1.0]], ['2, k, 5', [0.01704836, 0.2343239, 1.0]], ['2, k, 6', [-0.009904905, -0.005126126, 1.0]], ['2, k, 7', [0.008555651, -0.05217302, 1.0]], ['2, k, 8', [0.4267167, 0.4701112, 1.0]], ['2, k, 9', [0.4471207, 0.2077998, 1.0]], ['2, k, 10', [0.4459025, -0.02263287, 1.0]], ['2, k, 11', [0.4323758, -0.1026303, 1.0]], ['2, k, 12', [0.1324126, -0.008256835, 1.0]], ['2, k, 13', [0.09772163, -0.3345513, 1.0]], ['2, k, 14', [0.1208801, -0.6511001, 1.0]], ['2, k, 15', [0.08209644, -0.734952, 1.0]], ['2, k, 16', [0.2914835, -0.02291221, 1.0]], ['2, k, 17', [0.2628646, -0.3499427, 1.0]], ['2, k, 18', [0.2302771, -0.6461813, 1.0]], ['2, k, 19', [0.2195342, -0.725305, 1.0]], ['2, k, 20', [0.2508952, 0.5293713, 1.0]], ['2, k, 21', [0.003497774, -0.1290665, 1.0]], ['2, k, 22', [-0.03065175, -0.05847513, 1.0]], ['2, k, 23', [0.425398, -0.1682924, 1.0]], ['2, k, 24', [0.460369, -0.1146138, 1.0]]]
[['2, k, 0', [0.2203933, -0.01530008, 1.0]], ['2, k, 1', [0.2327348, 0.3003741, 1.0]], ['2, k, 2', [0.242109, 0.6062595, 1.0]], ['2, k, 3', [0.2550677, 0.7460235, 1.0]], ['2, k, 4', [0.06722533, 0.4922488, 1.0]], ['2, k, 5', [0.01967037, 0.2307025, 1.0]], ['2, k, 6', [0.00378368, -0.003446253, 1.0]], ['2, k, 7', [0.01778862, -0.0553993, 1.0]], ['2, k, 8', [0.4198655, 0.4747435, 1.0]], ['2, k, 9', [0.4400114, 0.2191043, 1.0]], ['2, k, 10', [0.4356639, -0.01374142, 1.0]], ['2, k, 11', [0.4203151, -0.08778402, 1.0]], ['2, k, 12', [0.137344, -0.008967685, 1.0]], ['2, k, 13', [0.1073464, -0.3336197, 1.0]], ['2, k, 14', [0.1246624, -0.6579983, 1.0]], ['2, k, 15', [0.1122557, -0.7379976, 1.0]], ['2, k, 16', [0.2969415, -0.02092224, 1.0]], ['2, k, 17', [0.2656623, -0.3512077, 1.0]], ['2, k, 18', [0.2362961, -0.6440743, 1.0]], ['2, k, 19', [0.2100015, -0.725183, 1.0]], ['2, k, 20', [0.2404853, 0.5313666, 1.0]], ['2, k, 21', [0.009375671, -0.1375761, 1.0]], ['2, k, 22', [-0.01926817, -0.03553723, 1.0]], ['2, k, 23', [0.423688, -0.1559813, 1.0]], ['2, k, 24', [0.3865225, -0.1014599, 1.0]]]
[['2, k, 0', [0.2205833, -0.01526689, 1.0]], ['2, k, 1', [0.2326562, 0.3005192, 1.0]], ['2, k, 2', [0.2415936, 0.6066742, 1.0]], ['2, k, 3', [0.2547586, 0.7460482, 1.0]], ['2, k, 4', [0.06611612, 0.4918909, 1.0]], ['2, k, 5', [0.01994251, 0.2304906, 1.0]], ['2, k, 6', [0.004157241, -0.004102803, 1.0]], ['2, k, 7', [0.01718883, -0.05630241, 1.0]], ['2, k, 8', [0.4193906, 0.4751749, 1.0]], ['2, k, 9', [0.4402585, 0.2193884, 1.0]], ['2, k, 10', [0.4362414, -0.0133493, 1.0]], ['2, k, 11', [0.4230831, -0.08755163, 1.0]], ['2, k, 12', [0.1376108, -0.009039964, 1.0]], ['2, k, 13', [0.1078302, -0.3337367, 1.0]], ['2, k, 14', [0.1252029, -0.6579173, 1.0]], ['2, k, 15', [0.1153133, -0.7372548, 1.0]], ['2, k, 16', [0.2970703, -0.0208374, 1.0]], ['2, k, 17', [0.2657519, -0.3511139, 1.0]], ['2, k, 18', [0.2364666, -0.644026, 1.0]], ['2, k, 19', [0.2122187, -0.7248893, 1.0]], ['2, k, 20', [0.2400384, 0.5317127, 1.0]], ['2, k, 21', [0.01213678, -0.1367486, 1.0]], ['2, k, 22', [-0.0221291, -0.06091906, 1.0]], ['2, k, 23', [0.4164373, -0.1517899, 1.0]], ['2, k, 24', [0.3894479, -0.04163387, 1.0]]]
[['2, k, 0', [0.2206024, -0.01522744, 1.0]], ['2, k, 1', [0.2325037, 0.3006141, 1.0]], ['2, k, 2', [0.2412678, 0.6066955, 1.0]], ['2, k, 3', [0.2541987, 0.7461072, 1.0]], ['2, k, 4', [0.06590074, 0.4918228, 1.0]], ['2, k, 5', [0.01994184, 0.2304833, 1.0]], ['2, k, 6', [0.0044157, -0.004224236, 1.0]], ['2, k, 7', [0.02031883, -0.05521455, 1.0]], ['2, k, 8', [0.4190096, 0.4754767, 1.0]], ['2, k, 9', [0.4405384, 0.219334, 1.0]], ['2, k, 10', [0.437064, -0.01225587, 1.0]], ['2, k, 11', [0.4265979, -0.08760151, 1.0]], ['2, k, 12', [0.1376182, -0.009029387, 1.0]], ['2, k, 13', [0.1080201, -0.333558, 1.0]], ['2, k, 14', [0.125629, -0.6583273, 1.0]], ['2, k, 15', [0.1183075, -0.7368217, 1.0]], ['2, k, 16', [0.2971046, -0.02073194, 1.0]], ['2, k, 17', [0.2658951, -0.3507728, 1.0]], ['2, k, 18', [0.2364127, -0.643655, 1.0]], ['2, k, 19', [0.2135009, -0.7245163, 1.0]], ['2, k, 20', [0.2397007, 0.5317544, 1.0]], ['2, k, 21', [0.01603818, -0.1353544, 1.0]], ['2, k, 22', [-0.02009365, -0.05151986, 1.0]], ['2, k, 23', [0.4215954, -0.1572222, 1.0]], ['2, k, 24', [0.3900523, -0.1013489, 1.0]]]
[['2, k, 0', [0.2208994, -0.01521532, 1.0]], ['2, k, 1', [0.2325073, 0.3006364, 1.0]], ['2, k, 2', [0.24109, 0.6066702, 1.0]], ['2, k, 3', [0.2531928, 0.7465059, 1.0]], ['2, k, 4', [0.06557348, 0.4918849, 1.0]], ['2, k, 5', [0.01997604, 0.2304707, 1.0]], ['2, k, 6', [0.004716624, -0.004442441, 1.0]], ['2, k, 7', [0.02185187, -0.05583474, 1.0]], ['2, k, 8', [0.4187615, 0.4758773, 1.0]], ['2, k, 9', [0.4407526, 0.2192212, 1.0]], ['2, k, 10', [0.4383494, -0.01236587, 1.0]], ['2, k, 11', [0.4305398, -0.0917138, 1.0]], ['2, k, 12', [0.1379603, -0.009174701, 1.0]], ['2, k, 13', [0.1082457, -0.333459, 1.0]], ['2, k, 14', [0.1260006, -0.658534, 1.0]], ['2, k, 15', [0.1193792, -0.736935, 1.0]], ['2, k, 16', [0.2973586, -0.02059571, 1.0]], ['2, k, 17', [0.2659431, -0.3507829, 1.0]], ['2, k, 18', [0.2363747, -0.6434966, 1.0]], ['2, k, 19', [0.2174173, -0.7245054, 1.0]], ['2, k, 20', [0.2395428, 0.5317377, 1.0]], ['2, k, 21', [0.01424829, -0.1360385, 1.0]], ['2, k, 22', [-0.01905422, -0.04235045, 1.0]], ['2, k, 23', [0.4129567, -0.1618685, 1.0]], ['2, k, 24', [0.393996, -0.04831525, 1.0]]]
[['2, k, 0', [0.22096, -0.01519314, 1.0]], ['2, k, 1', [0.2322902, 0.3007911, 1.0]], ['2, k, 2', [0.240293, 0.6070051, 1.0]], ['2, k, 3', [0.2525947, 0.7463087, 1.0]], ['2, k, 4', [0.0651648, 0.4916271, 1.0]], ['2, k, 5', [0.02009685, 0.230402, 1.0]], ['2, k, 6', [0.005043132, -0.004594553, 1.0]], ['2, k, 7', [0.0220629, -0.05835208, 1.0]], ['2, k, 8', [0.4185255, 0.4760813, 1.0]], ['2, k, 9', [0.4410012, 0.2190829, 1.0]], ['2, k, 10', [0.4397944, -0.01187471, 1.0]], ['2, k, 11', [0.4341224, -0.09058409, 1.0]], ['2, k, 12', [0.1380339, -0.009190958, 1.0]], ['2, k, 13', [0.1086952, -0.3334665, 1.0]], ['2, k, 14', [0.125935, -0.6584531, 1.0]], ['2, k, 15', [0.1227556, -0.7359842, 1.0]], ['2, k, 16', [0.2974123, -0.02054689, 1.0]], ['2, k, 17', [0.2662734, -0.3506641, 1.0]], ['2, k, 18', [0.2365238, -0.6434429, 1.0]], ['2, k, 19', [0.2220822, -0.7254236, 1.0]], ['2, k, 20', [0.238853, 0.5320251, 1.0]], ['2, k, 21', [0.01732868, -0.1370519, 1.0]], ['2, k, 22', [-0.01745708, -0.05952428, 1.0]], ['2, k, 23', [0.4206974, -0.1590753, 1.0]], ['2, k, 24', [0.4028899, -0.07917966, 1.0]]]
[['2, k, 0', [0.2215013, -0.01532312, 1.0]], ['2, k, 1', [0.2322789, 0.3008461, 1.0]], ['2, k, 2', [0.239851, 0.6072284, 1.0]], ['2, k, 3', [0.252396, 0.7464888, 1.0]], ['2, k, 4', [0.06474463, 0.4912778, 1.0]], ['2, k, 5', [0.02033025, 0.2298857, 1.0]], ['2, k, 6', [0.00559308, -0.004540478, 1.0]], ['2, k, 7', [0.02191656, -0.05700862, 1.0]], ['2, k, 8', [0.4185281, 0.4761505, 1.0]], ['2, k, 9', [0.4417138, 0.2182173, 1.0]], ['2, k, 10', [0.441219, -0.0115393, 1.0]], ['2, k, 11', [0.4370062, -0.09056458, 1.0]], ['2, k, 12', [0.1388014, -0.009549919, 1.0]], ['2, k, 13', [0.1085782, -0.3350491, 1.0]], ['2, k, 14', [0.1253677, -0.6587089, 1.0]], ['2, k, 15', [0.1222246, -0.7362923, 1.0]], ['2, k, 16', [0.2977319, -0.02053858, 1.0]], ['2, k, 17', [0.2664814, -0.3506769, 1.0]], ['2, k, 18', [0.2364767, -0.6434385, 1.0]], ['2, k, 19', [0.2148941, -0.7269276, 1.0]], ['2, k, 20', [0.2385134, 0.5321925, 1.0]], ['2, k, 21', [0.01726524, -0.1372565, 1.0]], ['2, k, 22', [-0.01782609, -0.06903079, 1.0]], ['2, k, 23', [0.4262511, -0.1579324, 1.0]], ['2, k, 24', [0.398456, -0.06605971, 1.0]]]
[['2, k, 0', [0.2218156, -0.0153069, 1.0]], ['2, k, 1', [0.2323257, 0.3009225, 1.0]], ['2, k, 2', [0.2397, 0.6073042, 1.0]], ['2, k, 3', [0.2523176, 0.7464698, 1.0]], ['2, k, 4', [0.0645866, 0.4913508, 1.0]], ['2, k, 5', [0.02048964, 0.2300899, 1.0]], ['2, k, 6', [0.005955709, -0.004086467, 1.0]], ['2, k, 7', [0.02298376, -0.05823114, 1.0]], ['2, k, 8', [0.4184858, 0.476472, 1.0]], ['2, k, 9', [0.4421981, 0.2178351, 1.0]], ['2, k, 10', [0.4432541, -0.01172306, 1.0]], ['2, k, 11', [0.4409338, -0.09330525, 1.0]], ['2, k, 12', [0.1391585, -0.009684698, 1.0]], ['2, k, 13', [0.1085621, -0.3352017, 1.0]], ['2, k, 14', [0.125427, -0.6587531, 1.0]], ['2, k, 15', [0.1224615, -0.7360734, 1.0]], ['2, k, 16', [0.2980038, -0.02039775, 1.0]], ['2, k, 17', [0.2672916, -0.3506668, 1.0]], ['2, k, 18', [0.2366914, -0.6428895, 1.0]], ['2, k, 19', [0.2189285, -0.7254118, 1.0]], ['2, k, 20', [0.2383871, 0.5322655, 1.0]], ['2, k, 21', [0.0173587, -0.1373044, 1.0]], ['2, k, 22', [-0.01475095, -0.04831567, 1.0]], ['2, k, 23', [0.4262942, -0.1629956, 1.0]], ['2, k, 24', [0.4069842, -0.07536185, 1.0]]]
[['2, k, 0', [0.2224028, -0.01534392, 1.0]], ['2, k, 1', [0.2324572, 0.301001, 1.0]], ['2, k, 2', [0.2395952, 0.6074167, 1.0]], ['2, k, 3', [0.2521948, 0.746447, 1.0]], ['2, k, 4', [0.06437077, 0.4913741, 1.0]], ['2, k, 5', [0.02112474, 0.2302447, 1.0]], ['2, k, 6', [0.006220118, -0.003992063, 1.0]], ['2, k, 7', [0.02168523, -0.05657256, 1.0]], ['2, k, 8', [0.418451, 0.4764604, 1.0]], ['2, k, 9', [0.4430408, 0.2174899, 1.0]], ['2, k, 10', [0.4445778, -0.01228772, 1.0]], ['2, k, 11', [0.4430996, -0.09044878, 1.0]], ['2, k, 12', [0.1397357, -0.009867635, 1.0]], ['2, k, 13', [0.1085939, -0.3352183, 1.0]], ['2, k, 14', [0.1255007, -0.6588615, 1.0]], ['2, k, 15', [0.1222583, -0.735649, 1.0]], ['2, k, 16', [0.2985589, -0.02028448, 1.0]], ['2, k, 17', [0.2674763, -0.350574, 1.0]], ['2, k, 18', [0.2366674, -0.6428754, 1.0]], ['2, k, 19', [0.2172133, -0.7245982, 1.0]], ['2, k, 20', [0.2383146, 0.5323648, 1.0]], ['2, k, 21', [0.01559319, -0.1371953, 1.0]], ['2, k, 22', [-0.01834815, -0.06934901, 1.0]], ['2, k, 23', [0.4359481, -0.1563462, 1.0]], ['2, k, 24', [0.4064207, -0.07655132, 1.0]]]
[['2, k, 0', [0.2228345, -0.01542422, 1.0]], ['2, k, 1', [0.2325279, 0.301014, 1.0]], ['2, k, 2', [0.2395384, 0.6074426, 1.0]], ['2, k, 3', [0.2521977, 0.7465062, 1.0]], ['2, k, 4', [0.06433509, 0.4913903, 1.0]], ['2, k, 5', [0.02119635, 0.2300304, 1.0]], ['2, k, 6', [0.006331189, -0.003959664, 1.0]], ['2, k, 7', [0.02109891, -0.05750675, 1.0]], ['2, k, 8', [0.4184439, 0.4764994, 1.0]], ['2, k, 9', [0.4436275, 0.2176759, 1.0]], ['2, k, 10', [0.4453919, -0.01266717, 1.0]], ['2, k, 11', [0.4439125, -0.09357022, 1.0]], ['2, k, 12', [0.140272, -0.01003484, 1.0]], ['2, k, 13', [0.108906, -0.3351343, 1.0]], ['2, k, 14', [0.1254116, -0.6588083, 1.0]], ['2, k, 15', [0.1234329, -0.710914, 1.0]], ['2, k, 16', [0.2988427, -0.02029694, 1.0]], ['2, k, 17', [0.2675339, -0.3505268, 1.0]], ['2, k, 18', [0.2368571, -0.6430759, 1.0]], ['2, k, 19', [0.2177999, -0.7245543, 1.0]], ['2, k, 20', [0.2382702, 0.5323858, 1.0]], ['2, k, 21', [0.01668147, -0.1415691, 1.0]], ['2, k, 22', [-0.01594697, -0.07130655, 1.0]], ['2, k, 23', [0.4352507, -0.162848, 1.0]], ['2, k, 24', [0.41155, -0.05780068, 1.0]]]
