[['2, k, 0', [-0.174337, -0.1331594, 1.0]], ['2, k, 1', [-0.1770155, 0.1164711, 1.0]], ['2, k, 2', [-0.178423, 0.3612234, 1.0]], ['2, k, 3', [-0.1740065, 0.4867251, 1.0]], ['2, k, 4', [-0.3202136, 0.2465383, 1.0]], ['2, k, 5', [-0.374383, 0.01820689, 1.0]], ['2, k, 6', [-0.3925223, -0.1679026, 1.0]], ['2, k, 7', [-0.3918973, -0.2023956, 1.0]], ['2, k, 8', [-0.02407467, 0.2539517, 1.0]], ['2, k, 9', [0.02665738, 0.03815334, 1.0]], ['2, k, 10', [0.00789444, -0.1261519, 1.0]], ['2, k, 11', [-0.003577508, -0.1780524, 1.0]], ['2, k, 12', [-0.2415221, -0.1324235, 1.0]], ['2, k, 13', [-0.2682141, -0.263228, 1.0]], ['2, k, 14', [-0.2529529, -0.6032158, 1.0]], ['2, k, 15', [-0.2487802, -0.6644794, 1.0]], ['2, k, 16', [-0.1034129, -0.1310779, 1.0]], ['2, k, 17', [0.02265749, -0.2510816, 1.0]], ['2, k, 18', [0.01457045, -0.6014728, 1.0]], ['2, k, 19', [0.02160711, -0.6643943, 1.0]], ['2, k, 20', [-0.1782136, 0.3007656, 1.0]], ['2, k, 21', [-0.411624, -0.270576, 1.0]], ['2, k, 22', [-0.3470142, -0.1878884, 1.0]], ['2, k, 23', [-0.01245068, -0.2324467, 1.0]], ['2, k, 24', [0.03595378, -0.1708726, 1.0]]]
[['2, k, 0', [-0.1847864, -0.1162147, 1.0]], ['2, k, 1', [-0.1829643, 0.1313502, 1.0]], ['2, k, 2', [-0.1794076, 0.3729417, 1.0]], ['2, k, 3', [-0.1621924, 0.4893995, 1.0]], ['2, k, 4', [-0.3109626, 0.3003131, 1.0]], ['2, k, 5', [-0.5492976, 0.259524, 1.0]], ['2, k, 6', [-0.7550626, 0.2520974, 1.0]], ['2, k, 7', [-0.8190339, 0.2736619, 1.0]], ['2, k, 8', [-0.02609274, 0.2562241, 1.0]], ['2, k, 9', [0.03087071, 0.03439603, 1.0]], ['2, k, 10', [0.01682785, -0.1275349, 1.0]], ['2, k, 11', [0.003473789, -0.1739656, 1.0]], ['2, k, 12', [-0.2505156, -0.1098124, 1.0]], ['2, k, 13', [-0.2677339, -0.2644807, 1.0]], ['2, k, 14', [-0.2520042, -0.6029825, 1.0]], ['2, k, 15', [-0.2493902, -0.6645594, 1.0]], ['2, k, 16', [-0.114681, -0.1202318, 1.0]], ['2, k, 17', [0.02552626, -0.2520598, 1.0]], ['2, k, 18', [0.01371502, -0.6026038, 1.0]], ['2, k, 19', [0.02201439, -0.6637681, 1.0]], ['2, k, 20', [-0.1805264, 0.3133928, 1.0]], ['2, k, 21', [-0.8709989, 0.2825264, 1.0]], ['2, k, 22', [-0.8327302, 0.2393273, 1.0]], ['2, k, 23', [-0.007322295, -0.2225671, 1.0]], ['2, k, 24', [0.04818444, -0.1709997, 1.0]]]
[['2, k, 0', [-0.1843739, -0.1168448, 1.0]], ['2, k, 1', [-0.1827947, 0.1311146, 1.0]], ['2, k, 2', [-0.1794073, 0.3729365, 1.0]], ['2, k, 3', [-0.1620204, 0.4893091, 1.0]], ['2, k, 4', [-0.3120477, 0.2967539, 1.0]], ['2, k, 5', [-0.5481582, 0.2392168, 1.0]], ['2, k, 6', [-0.7582165, 0.2100556, 1.0]], ['2, k, 7', [-0.8124545, 0.2199878, 1.0]], ['2, k, 8', [-0.02472556, 0.255527, 1.0]], ['2, k, 9', [0.03068659, 0.03389539, 1.0]], ['2, k, 10', [0.0166893, -0.1281824, 1.0]], ['2, k, 11', [0.003374598, -0.1735856, 1.0]], ['2, k, 12', [-0.2500528, -0.1107244, 1.0]], ['2, k, 13', [-0.2677653, -0.2647261, 1.0]], ['2, k, 14', [-0.2523609, -0.6032569, 1.0]], ['2, k, 15', [-0.2493794, -0.6649456, 1.0]], ['2, k, 16', [-0.1143736, -0.1205889, 1.0]], ['2, k, 17', [0.02551983, -0.252187, 1.0]], ['2, k, 18', [0.01382139, -0.6026384, 1.0]], ['2, k, 19', [0.02238755, -0.6644223, 1.0]], ['2, k, 20', [-0.1805072, 0.3133581, 1.0]], ['2, k, 21', [-0.8642906, 0.225913, 1.0]], ['2, k, 22', [-0.8198769, 0.1909042, 1.0]], ['2, k, 23', [-0.00342021, -0.2238601, 1.0]], ['2, k, 24', [0.04603348, -0.1684163, 1.0]]]
[['2, k, 0', [-0.1834564, -0.1183621, 1.0]], ['2, k, 1', [-0.1822224, 0.1301755, 1.0]], ['2, k, 2', [-0.1792559, 0.3725953, 1.0]], ['2, k, 3', [-0.1621794, 0.4899515, 1.0]], ['2, k, 4', [-0.3124806, 0.2899736, 1.0]], ['2, k, 5', [-0.5339414, 0.2103228, 1.0]], ['2, k, 6', [-0.7550567, 0.1586357, 1.0]], ['2, k, 7', [-0.8057024, 0.1649531, 1.0]], ['2, k, 8', [-0.02342531, 0.2556954, 1.0]], ['2, k, 9', [0.03098317, 0.03403635, 1.0]], ['2, k, 10', [0.01659114, -0.1282721, 1.0]], ['2, k, 11', [0.004874606, -0.1749316, 1.0]], ['2, k, 12', [-0.2489668, -0.1128362, 1.0]], ['2, k, 13', [-0.2678032, -0.2648129, 1.0]], ['2, k, 14', [-0.2518983, -0.6031373, 1.0]], ['2, k, 15', [-0.2485811, -0.6633688, 1.0]], ['2, k, 16', [-0.1136767, -0.1215511, 1.0]], ['2, k, 17', [0.02543647, -0.2524583, 1.0]], ['2, k, 18', [0.01399864, -0.6021149, 1.0]], ['2, k, 19', [0.02287379, -0.6642822, 1.0]], ['2, k, 20', [-0.1802557, 0.3128717, 1.0]], ['2, k, 21', [-0.8628025, 0.1659374, 1.0]], ['2, k, 22', [-0.8044242, 0.1322018, 1.0]], ['2, k, 23', [-0.00274207, -0.2244813, 1.0]], ['2, k, 24', [0.04595312, -0.1663089, 1.0]]]
[['2, k, 0', [-0.1830363, -0.1196094, 1.0]], ['2, k, 1', [-0.1819825, 0.1295612, 1.0]], ['2, k, 2', [-0.1792233, 0.372428, 1.0]], ['2, k, 3', [-0.1621673, 0.4900699, 1.0]], ['2, k, 4', [-0.3133025, 0.2854831, 1.0]], ['2, k, 5', [-0.5278986, 0.189279, 1.0]], ['2, k, 6', [-0.7299742, 0.1151038, 1.0]], ['2, k, 7', [-0.7931033, 0.112444, 1.0]], ['2, k, 8', [-0.02479975, 0.2562207, 1.0]], ['2, k, 9', [0.03096101, 0.03405808, 1.0]], ['2, k, 10', [0.01659782, -0.1282742, 1.0]], ['2, k, 11', [0.004534099, -0.1720088, 1.0]], ['2, k, 12', [-0.2485986, -0.1147067, 1.0]], ['2, k, 13', [-0.2677951, -0.2650385, 1.0]], ['2, k, 14', [-0.2509065, -0.6042458, 1.0]], ['2, k, 15', [-0.2486989, -0.6634525, 1.0]], ['2, k, 16', [-0.1132914, -0.1222423, 1.0]], ['2, k, 17', [0.02545374, -0.2524676, 1.0]], ['2, k, 18', [0.01402881, -0.6025183, 1.0]], ['2, k, 19', [0.02347196, -0.6653956, 1.0]], ['2, k, 20', [-0.1801708, 0.3126094, 1.0]], ['2, k, 21', [-0.8455535, 0.1026811, 1.0]], ['2, k, 22', [-0.7921238, 0.07985567, 1.0]], ['2, k, 23', [-0.007894731, -0.2258681, 1.0]], ['2, k, 24', [0.04788509, -0.1741164, 1.0]]]
[['2, k, 0', [-0.1829303, -0.1204234, 1.0]], ['2, k, 1', [-0.1820009, 0.1289187, 1.0]], ['2, k, 2', [-0.1794231, 0.3720348, 1.0]], ['2, k, 3', [-0.1621006, 0.4900334, 1.0]], ['2, k, 4', [-0.3134595, 0.2827922, 1.0]], ['2, k, 5', [-0.5275085, 0.1701841, 1.0]], ['2, k, 6', [-0.7058735, 0.06898869, 1.0]], ['2, k, 7', [-0.7778962, 0.06064931, 1.0]], ['2, k, 8', [-0.02552564, 0.2564863, 1.0]], ['2, k, 9', [0.03104267, 0.03329628, 1.0]], ['2, k, 10', [0.01669546, -0.1282014, 1.0]], ['2, k, 11', [0.005999393, -0.171309, 1.0]], ['2, k, 12', [-0.2485635, -0.1159789, 1.0]], ['2, k, 13', [-0.2678133, -0.2651183, 1.0]], ['2, k, 14', [-0.2523741, -0.6035481, 1.0]], ['2, k, 15', [-0.2489738, -0.6634628, 1.0]], ['2, k, 16', [-0.1131724, -0.1226827, 1.0]], ['2, k, 17', [0.02540361, -0.252508, 1.0]], ['2, k, 18', [0.01337918, -0.6029909, 1.0]], ['2, k, 19', [0.02423502, -0.6645166, 1.0]], ['2, k, 20', [-0.1803193, 0.3121498, 1.0]], ['2, k, 21', [-0.8352484, 0.04735644, 1.0]], ['2, k, 22', [-0.7588337, 0.0313825, 1.0]], ['2, k, 23', [-0.005374683, -0.2214883, 1.0]], ['2, k, 24', [0.04755414, -0.1743166, 1.0]]]
[['2, k, 0', [-0.1827379, -0.1216442, 1.0]], ['2, k, 1', [-0.1819297, 0.1278273, 1.0]], ['2, k, 2', [-0.1795747, 0.3712372, 1.0]], ['2, k, 3', [-0.1621422, 0.4899891, 1.0]], ['2, k, 4', [-0.3114088, 0.2738418, 1.0]], ['2, k, 5', [-0.5035573, 0.104229, 1.0]], ['2, k, 6', [-0.6679846, -0.01101369, 1.0]], ['2, k, 7', [-0.7311721, -0.03127813, 1.0]], ['2, k, 8', [-0.02619001, 0.2566926, 1.0]], ['2, k, 9', [0.03104469, 0.03328799, 1.0]], ['2, k, 10', [0.01665919, -0.1281916, 1.0]], ['2, k, 11', [0.00464655, -0.1718702, 1.0]], ['2, k, 12', [-0.2487853, -0.117401, 1.0]], ['2, k, 13', [-0.2678254, -0.2651307, 1.0]], ['2, k, 14', [-0.2524767, -0.6029432, 1.0]], ['2, k, 15', [-0.2492479, -0.6633832, 1.0]], ['2, k, 16', [-0.1126192, -0.123674, 1.0]], ['2, k, 17', [0.02528351, -0.2526935, 1.0]], ['2, k, 18', [0.01347273, -0.6028174, 1.0]], ['2, k, 19', [0.02305184, -0.6642367, 1.0]], ['2, k, 20', [-0.1804063, 0.3112591, 1.0]], ['2, k, 21', [-0.7786143, -0.05910162, 1.0]], ['2, k, 22', [-0.7151059, -0.05764464, 1.0]], ['2, k, 23', [-0.005781868, -0.2208688, 1.0]], ['2, k, 24', [0.04583225, -0.167492, 1.0]]]
[['2, k, 0', [-0.1824843, -0.1226341, 1.0]], ['2, k, 1', [-0.181664, 0.1270234, 1.0]], ['2, k, 2', [-0.1794256, 0.3707423, 1.0]], ['2, k, 3', [-0.1625897, 0.4904897, 1.0]], ['2, k, 4', [-0.3106062, 0.2701566, 1.0]], ['2, k, 5', [-0.499173, 0.09413309, 1.0]], ['2, k, 6', [-0.6520584, -0.04321518, 1.0]], ['2, k, 7', [-0.7051735, -0.07172265, 1.0]], ['2, k, 8', [-0.02647697, 0.2567659, 1.0]], ['2, k, 9', [0.03112789, 0.03314358, 1.0]], ['2, k, 10', [0.01630617, -0.1282754, 1.0]], ['2, k, 11', [0.003480152, -0.1747169, 1.0]], ['2, k, 12', [-0.2487857, -0.1185443, 1.0]], ['2, k, 13', [-0.2678311, -0.2652664, 1.0]], ['2, k, 14', [-0.2528483, -0.6048254, 1.0]], ['2, k, 15', [-0.2490309, -0.6638469, 1.0]], ['2, k, 16', [-0.1121221, -0.1244985, 1.0]], ['2, k, 17', [0.02526278, -0.2530354, 1.0]], ['2, k, 18', [0.01366302, -0.6013135, 1.0]], ['2, k, 19', [0.02313288, -0.6627975, 1.0]], ['2, k, 20', [-0.1802144, 0.3106704, 1.0]], ['2, k, 21', [-0.7478827, -0.1046593, 1.0]], ['2, k, 22', [-0.6934574, -0.09827422, 1.0]], ['2, k, 23', [-0.007884253, -0.2266756, 1.0]], ['2, k, 24', [0.04522818, -0.1690645, 1.0]]]
[['2, k, 0', [-0.181604, -0.1239095, 1.0]], ['2, k, 1', [-0.181357, 0.126099, 1.0]], ['2, k, 2', [-0.1795788, 0.3701043, 1.0]], ['2, k, 3', [-0.1629567, 0.4902036, 1.0]], ['2, k, 4', [-0.3107073, 0.267107, 1.0]], ['2, k, 5', [-0.4847306, 0.07801237, 1.0]], ['2, k, 6', [-0.6275238, -0.06780368, 1.0]], ['2, k, 7', [-0.6734972, -0.1057096, 1.0]], ['2, k, 8', [-0.02686882, 0.2569755, 1.0]], ['2, k, 9', [0.0312104, 0.03296646, 1.0]], ['2, k, 10', [0.01698658, -0.1281523, 1.0]], ['2, k, 11', [0.004469494, -0.175498, 1.0]], ['2, k, 12', [-0.2479407, -0.1202972, 1.0]], ['2, k, 13', [-0.2678138, -0.2659048, 1.0]], ['2, k, 14', [-0.252661, -0.6045288, 1.0]], ['2, k, 15', [-0.2490214, -0.6637557, 1.0]], ['2, k, 16', [-0.1112701, -0.1252667, 1.0]], ['2, k, 17', [0.02527138, -0.2531182, 1.0]], ['2, k, 18', [0.01369556, -0.6016093, 1.0]], ['2, k, 19', [0.02514307, -0.6643161, 1.0]], ['2, k, 20', [-0.1802551, 0.3099692, 1.0]], ['2, k, 21', [-0.7154434, -0.1436202, 1.0]], ['2, k, 22', [-0.643629, -0.1239152, 1.0]], ['2, k, 23', [-0.003442078, -0.2255196, 1.0]], ['2, k, 24', [0.04806586, -0.166843, 1.0]]]
[['2, k, 0', [-0.1811118, -0.1247098, 1.0]], ['2, k, 1', [-0.181049, 0.1251468, 1.0]], ['2, k, 2', [-0.1795858, 0.369106, 1.0]], ['2, k, 3', [-0.1631317, 0.4901561, 1.0]], ['2, k, 4', [-0.3114603, 0.2645956, 1.0]], ['2, k, 5', [-0.4728058, 0.04649154, 1.0]], ['2, k, 6', [-0.6005999, -0.1003764, 1.0]], ['2, k, 7', [-0.6436865, -0.137074, 1.0]], ['2, k, 8', [-0.0255907, 0.2564396, 1.0]], ['2, k, 9', [0.03140671, 0.03260395, 1.0]], ['2, k, 10', [0.01660321, -0.1281945, 1.0]], ['2, k, 11', [0.004489569, -0.1707852, 1.0]], ['2, k, 12', [-0.2475957, -0.1212174, 1.0]], ['2, k, 13', [-0.2678291, -0.2659318, 1.0]], ['2, k, 14', [-0.2522269, -0.6050047, 1.0]], ['2, k, 15', [-0.2484256, -0.6645949, 1.0]], ['2, k, 16', [-0.1106571, -0.1258678, 1.0]], ['2, k, 17', [0.02525562, -0.2531366, 1.0]], ['2, k, 18', [0.0136226, -0.6018074, 1.0]], ['2, k, 19', [0.02565532, -0.6640891, 1.0]], ['2, k, 20', [-0.1801688, 0.308964, 1.0]], ['2, k, 21', [-0.6850073, -0.1760953, 1.0]], ['2, k, 22', [-0.6263503, -0.1699966, 1.0]], ['2, k, 23', [-0.005376384, -0.2223534, 1.0]], ['2, k, 24', [0.04595824, -0.1672257, 1.0]]]
[['2, k, 0', [-0.1801845, -0.1258718, 1.0]], ['2, k, 1', [-0.180531, 0.124208, 1.0]], ['2, k, 2', [-0.1795319, 0.3684173, 1.0]], ['2, k, 3', [-0.1640536, 0.4909616, 1.0]], ['2, k, 4', [-0.3116312, 0.2626361, 1.0]], ['2, k, 5', [-0.4654259, 0.03867587, 1.0]], ['2, k, 6', [-0.5749297, -0.1210576, 1.0]], ['2, k, 7', [-0.6112101, -0.1593636, 1.0]], ['2, k, 8', [-0.02690364, 0.2569419, 1.0]], ['2, k, 9', [0.0313296, 0.0323603, 1.0]], ['2, k, 10', [0.01659314, -0.1286902, 1.0]], ['2, k, 11', [0.003059103, -0.1695555, 1.0]], ['2, k, 12', [-0.2468429, -0.1226951, 1.0]], ['2, k, 13', [-0.2677438, -0.266805, 1.0]], ['2, k, 14', [-0.2520185, -0.604821, 1.0]], ['2, k, 15', [-0.2491459, -0.663514, 1.0]], ['2, k, 16', [-0.109528, -0.1266551, 1.0]], ['2, k, 17', [0.02527418, -0.2530867, 1.0]], ['2, k, 18', [0.01402281, -0.6019269, 1.0]], ['2, k, 19', [0.02636148, -0.6646476, 1.0]], ['2, k, 20', [-0.1799893, 0.3082055, 1.0]], ['2, k, 21', [-0.6410337, -0.2063317, 1.0]], ['2, k, 22', [-0.5908926, -0.1838818, 1.0]], ['2, k, 23', [-0.007346483, -0.2195369, 1.0]], ['2, k, 24', [0.04614608, -0.1681897, 1.0]]]
[['2, k, 0', [-0.1796394, -0.1264797, 1.0]], ['2, k, 1', [-0.1802202, 0.1237191, 1.0]], ['2, k, 2', [-0.1794608, 0.3681048, 1.0]], ['2, k, 3', [-0.1640907, 0.491171, 1.0]], ['2, k, 4', [-0.312072, 0.2606952, 1.0]], ['2, k, 5', [-0.4546852, 0.02984146, 1.0]], ['2, k, 6', [-0.5473499, -0.1430758, 1.0]], ['2, k, 7', [-0.5820996, -0.1853361, 1.0]], ['2, k, 8', [-0.0246219, 0.2566821, 1.0]], ['2, k, 9', [0.03173127, 0.03223376, 1.0]], ['2, k, 10', [0.01657156, -0.1288198, 1.0]], ['2, k, 11', [0.004894768, -0.1701041, 1.0]], ['2, k, 12', [-0.2463448, -0.1233982, 1.0]], ['2, k, 13', [-0.2676306, -0.2673619, 1.0]], ['2, k, 14', [-0.2517003, -0.6037962, 1.0]], ['2, k, 15', [-0.2491646, -0.6633689, 1.0]], ['2, k, 16', [-0.1089536, -0.1271165, 1.0]], ['2, k, 17', [0.0252489, -0.2531586, 1.0]], ['2, k, 18', [0.01413571, -0.6017483, 1.0]], ['2, k, 19', [0.02638585, -0.6644428, 1.0]], ['2, k, 20', [-0.1798609, 0.3078432, 1.0]], ['2, k, 21', [-0.6139724, -0.2364711, 1.0]], ['2, k, 22', [-0.5568237, -0.2046623, 1.0]], ['2, k, 23', [-0.005755688, -0.2196643, 1.0]], ['2, k, 24', [0.04588754, -0.1699735, 1.0]]]
[['2, k, 0', [-0.1784464, -0.12719, 1.0]], ['2, k, 1', [-0.1801066, 0.1233689, 1.0]], ['2, k, 2', [-0.1802133, 0.3676127, 1.0]], ['2, k, 3', [-0.1645885, 0.4916675, 1.0]], ['2, k, 4', [-0.3135411, 0.2581836, 1.0]], ['2, k, 5', [-0.4392888, 0.01723566, 1.0]], ['2, k, 6', [-0.5222362, -0.1604141, 1.0]], ['2, k, 7', [-0.5535406, -0.201507, 1.0]], ['2, k, 8', [-0.02362987, 0.2561339, 1.0]], ['2, k, 9', [0.03179513, 0.03221982, 1.0]], ['2, k, 10', [0.01667563, -0.1290503, 1.0]], ['2, k, 11', [0.005152798, -0.1692328, 1.0]], ['2, k, 12', [-0.2453613, -0.1242336, 1.0]], ['2, k, 13', [-0.2676144, -0.2677121, 1.0]], ['2, k, 14', [-0.2516671, -0.604125, 1.0]], ['2, k, 15', [-0.2491743, -0.663713, 1.0]], ['2, k, 16', [-0.1075543, -0.1276235, 1.0]], ['2, k, 17', [0.02524596, -0.2531485, 1.0]], ['2, k, 18', [0.01419283, -0.6018444, 1.0]], ['2, k, 19', [0.02373808, -0.6663887, 1.0]], ['2, k, 20', [-0.1802762, 0.3074129, 1.0]], ['2, k, 21', [-0.5790978, -0.2575721, 1.0]], ['2, k, 22', [-0.5275369, -0.2201406, 1.0]], ['2, k, 23', [-0.009291908, -0.219407, 1.0]], ['2, k, 24', [0.04606743, -0.1688862, 1.0]]]
[['2, k, 0', [-0.1781297, -0.1273629, 1.0]], ['2, k, 1', [-0.1799796, 0.1233422, 1.0]], ['2, k, 2', [-0.1801958, 0.3676828, 1.0]], ['2, k, 3', [-0.1648106, 0.4919189, 1.0]], ['2, k, 4', [-0.3140591, 0.257146, 1.0]], ['2, k, 5', [-0.4265853, 0.009780145, 1.0]], ['2, k, 6', [-0.5057237, -0.1687216, 1.0]], ['2, k, 7', [-0.5261608, -0.2150564, 1.0]], ['2, k, 8', [-0.022456, 0.2562744, 1.0]], ['2, k, 9', [0.0318297, 0.03224661, 1.0]], ['2, k, 10', [0.01661381, -0.1292221, 1.0]], ['2, k, 11', [0.003210257, -0.1697695, 1.0]], ['2, k, 12', [-0.2451481, -0.1244645, 1.0]], ['2, k, 13', [-0.267635, -0.2676938, 1.0]], ['2, k, 14', [-0.2516259, -0.6040425, 1.0]], ['2, k, 15', [-0.2487407, -0.6641282, 1.0]], ['2, k, 16', [-0.1070921, -0.1277114, 1.0]], ['2, k, 17', [0.02535107, -0.2526647, 1.0]], ['2, k, 18', [0.01431567, -0.6016203, 1.0]], ['2, k, 19', [0.02371789, -0.6659938, 1.0]], ['2, k, 20', [-0.1802488, 0.3074472, 1.0]], ['2, k, 21', [-0.5475079, -0.2698382, 1.0]], ['2, k, 22', [-0.4971797, -0.2310027, 1.0]], ['2, k, 23', [-0.008041111, -0.2183357, 1.0]], ['2, k, 24', [0.04174191, -0.1701447, 1.0]]]
[['2, k, 0', [-0.1780672, -0.127478, 1.0]], ['2, k, 1', [-0.1799315, 0.123232, 1.0]], ['2, k, 2', [-0.1801975, 0.3676395, 1.0]], ['2, k, 3', [-0.1652299, 0.4914463, 1.0]], ['2, k, 4', [-0.3143173, 0.2562964, 1.0]], ['2, k, 5', [-0.4139067, 0.003487301, 1.0]], ['2, k, 6', [-0.4855238, -0.1783747, 1.0]], ['2, k, 7', [-0.5016795, -0.2249433, 1.0]], ['2, k, 8', [-0.02180909, 0.2561599, 1.0]], ['2, k, 9', [0.03186421, 0.03153902, 1.0]], ['2, k, 10', [0.0166508, -0.1293048, 1.0]], ['2, k, 11', [0.001917533, -0.1693537, 1.0]], ['2, k, 12', [-0.2451711, -0.1246019, 1.0]], ['2, k, 13', [-0.2676508, -0.2678126, 1.0]], ['2, k, 14', [-0.251661, -0.6040338, 1.0]], ['2, k, 15', [-0.2484572, -0.6642549, 1.0]], ['2, k, 16', [-0.1068836, -0.1277916, 1.0]], ['2, k, 17', [0.02534686, -0.2527014, 1.0]], ['2, k, 18', [0.01420669, -0.6017058, 1.0]], ['2, k, 19', [0.02356845, -0.6659584, 1.0]], ['2, k, 20', [-0.180243, 0.3073872, 1.0]], ['2, k, 21', [-0.5167714, -0.2806592, 1.0]], ['2, k, 22', [-0.4723012, -0.2336441, 1.0]], ['2, k, 23', [-0.007225201, -0.2190956, 1.0]], ['2, k, 24', [0.04142526, -0.1726795, 1.0]]]
[['2, k, 0', [-0.1780402, -0.1277824, 1.0]], ['2, k, 1', [-0.1798296, 0.1230909, 1.0]], ['2, k, 2', [-0.1801112, 0.3676219, 1.0]], ['2, k, 3', [-0.1652529, 0.4915469, 1.0]], ['2, k, 4', [-0.313679, 0.255852, 1.0]], ['2, k, 5', [-0.40154, -0.0001469083, 1.0]], ['2, k, 6', [-0.4456709, -0.2011914, 1.0]], ['2, k, 7', [-0.4625905, -0.2442044, 1.0]], ['2, k, 8', [-0.02162033, 0.256074, 1.0]], ['2, k, 9', [0.03240309, 0.03187155, 1.0]], ['2, k, 10', [0.01648162, -0.1293608, 1.0]], ['2, k, 11', [0.003065018, -0.1699382, 1.0]], ['2, k, 12', [-0.2452098, -0.1248935, 1.0]], ['2, k, 13', [-0.2676589, -0.2678317, 1.0]], ['2, k, 14', [-0.2519577, -0.6038125, 1.0]], ['2, k, 15', [-0.2487692, -0.664564, 1.0]], ['2, k, 16', [-0.1068139, -0.1280807, 1.0]], ['2, k, 17', [0.02535081, -0.252821, 1.0]], ['2, k, 18', [0.01447567, -0.6013468, 1.0]], ['2, k, 19', [0.02430679, -0.6660923, 1.0]], ['2, k, 20', [-0.1801613, 0.3073469, 1.0]], ['2, k, 21', [-0.4652875, -0.2958919, 1.0]], ['2, k, 22', [-0.4348741, -0.2441187, 1.0]], ['2, k, 23', [-0.007334932, -0.2190549, 1.0]], ['2, k, 24', [0.04482099, -0.1685148, 1.0]]]
[['2, k, 0', [-0.1771427, -0.1289447, 1.0]], ['2, k, 1', [-0.1788934, 0.1220128, 1.0]], ['2, k, 2', [-0.1793889, 0.3668811, 1.0]], ['2, k, 3', [-0.1649907, 0.4905104, 1.0]], ['2, k, 4', [-0.3126523, 0.2526713, 1.0]], ['2, k, 5', [-0.3867606, -0.005348414, 1.0]], ['2, k, 6', [-0.4384256, -0.2035062, 1.0]], ['2, k, 7', [-0.4594653, -0.2460835, 1.0]], ['2, k, 8', [-0.024413, 0.2569495, 1.0]], ['2, k, 9', [0.03421437, 0.03300673, 1.0]], ['2, k, 10', [0.01872364, -0.1296823, 1.0]], ['2, k, 11', [0.004859055, -0.1715147, 1.0]], ['2, k, 12', [-0.2444989, -0.126498, 1.0]], ['2, k, 13', [-0.2677919, -0.2679828, 1.0]], ['2, k, 14', [-0.2523274, -0.6039969, 1.0]], ['2, k, 15', [-0.2481486, -0.6660718, 1.0]], ['2, k, 16', [-0.1056577, -0.1287533, 1.0]], ['2, k, 17', [0.02534742, -0.2529501, 1.0]], ['2, k, 18', [0.01391249, -0.6030955, 1.0]], ['2, k, 19', [0.02575811, -0.6651373, 1.0]], ['2, k, 20', [-0.1794073, 0.3065158, 1.0]], ['2, k, 21', [-0.4598505, -0.2971188, 1.0]], ['2, k, 22', [-0.431842, -0.2618955, 1.0]], ['2, k, 23', [-0.002587144, -0.2192672, 1.0]], ['2, k, 24', [0.04601606, -0.1639527, 1.0]]]
[['2, k, 0', [-0.177163, -0.1290877, 1.0]], ['2, k, 1', [-0.1789432, 0.1219197, 1.0]], ['2, k, 2', [-0.1794819, 0.3668594, 1.0]], ['2, k, 3', [-0.1651625, 0.4908381, 1.0]], ['2, k, 4', [-0.3128759, 0.2523414, 1.0]], ['2, k, 5', [-0.3896308, -0.004964428, 1.0]], ['2, k, 6', [-0.4461769, -0.2014409, 1.0]], ['2, k, 7', [-0.4704149, -0.2437101, 1.0]], ['2, k, 8', [-0.02315027, 0.2568598, 1.0]], ['2, k, 9', [0.03415489, 0.0332172, 1.0]], ['2, k, 10', [0.01859109, -0.1295548, 1.0]], ['2, k, 11', [0.004405529, -0.1679243, 1.0]], ['2, k, 12', [-0.2445334, -0.1266178, 1.0]], ['2, k, 13', [-0.2677758, -0.2680742, 1.0]], ['2, k, 14', [-0.2523958, -0.6040968, 1.0]], ['2, k, 15', [-0.2480992, -0.6661949, 1.0]], ['2, k, 16', [-0.1056822, -0.1288974, 1.0]], ['2, k, 17', [0.02541463, -0.2531055, 1.0]], ['2, k, 18', [0.01382938, -0.603145, 1.0]], ['2, k, 19', [0.02652803, -0.6653221, 1.0]], ['2, k, 20', [-0.1794912, 0.3064746, 1.0]], ['2, k, 21', [-0.4805022, -0.2934426, 1.0]], ['2, k, 22', [-0.4455155, -0.2602407, 1.0]], ['2, k, 23', [-0.007357418, -0.2184117, 1.0]], ['2, k, 24', [0.04392775, -0.1662887, 1.0]]]
