[['2, k, 0', [-0.222221, -0.777902, 1.0]], ['2, k, 1', [-0.211206, -0.487524, 1.0]], ['2, k, 2', [-0.199479, -0.201723, 1.0]], ['2, k, 3', [-0.175237, -0.100226, 1.0]], ['2, k, 4', [-0.296459, -0.256135, 1.0]], ['2, k, 5', [-0.218859, -0.0208349, 1.0]], ['2, k, 6', [-0.0820746, 0.114021, 1.0]], ['2, k, 7', [-0.0510461, 0.148159, 1.0]], ['2, k, 8', [-0.0888284, -0.359046, 1.0]], ['2, k, 9', [0.11494, -0.430347, 1.0]], ['2, k, 10', [0.303704, -0.388367, 1.0]], ['2, k, 11', [0.369242, -0.352476, 1.0]], ['2, k, 12', [-0.266818, -0.744854, 1.0]], ['2, k, 13', [-0.493217, -0.856101, 1.0]], ['2, k, 14', [-0.330794, -1.0443, 1.0]], ['2, k, 15', [-0.325702, -1.10789, 1.0]], ['2, k, 16', [-0.171969, -0.790941, 1.0]], ['2, k, 17', [-0.164411, -0.574636, 1.0]], ['2, k, 18', [-0.177683, -0.967923, 1.0]], ['2, k, 19', [-0.143578, -1.01288, 1.0]], ['2, k, 20', [-0.202551, -0.272649, 1.0]], ['2, k, 21', [0.00956046, 0.161413, 1.0]], ['2, k, 22', [-0.0610239, 0.185926, 1.0]], ['2, k, 23', [0.408184, -0.312348, 1.0]], ['2, k, 24', [0.405596, -0.359766, 1.0]]]
[['2, k, 0', [-0.145788, -0.712683, 1.0]], ['2, k, 1', [-0.152596, -0.466307, 1.0]], ['2, k, 2', [-0.155398, -0.221742, 1.0]], ['2, k, 3', [-0.13655, -0.0738199, 1.0]], ['2, k, 4', [-0.328381, -0.283227, 1.0]], ['2, k, 5', [-0.558965, -0.222214, 1.0]], ['2, k, 6', [-0.711599, -0.0894856, 1.0]], ['2, k, 7', [-0.764259, -0.0628467, 1.0]], ['2, k, 8', [-0.0822952, -0.198559, 1.0]], ['2, k, 9', [-0.0495538, 0.0377008, 1.0]], ['2, k, 10', [-0.120312, 0.226241, 1.0]], ['2, k, 11', [-0.16904, 0.249145, 1.0]], ['2, k, 12', [-0.206342, -0.705372, 1.0]], ['2, k, 13', [-0.270798, -0.989121, 1.0]], ['2, k, 14', [-0.230867, -1.27248, 1.0]], ['2, k, 15', [-0.230186, -1.14883, 1.0]], ['2, k, 16', [-0.0785773, -0.701932, 1.0]], ['2, k, 17', [-0.0756778, -0.997723, 1.0]], ['2, k, 18', [-0.0605515, -1.28405, 1.0]], ['2, k, 19', [-0.0743253, -1.16148, 1.0]], ['2, k, 20', [-0.154463, -0.282896, 1.0]], ['2, k, 21', [-0.794709, -0.046102, 1.0]], ['2, k, 22', [-0.716883, -0.0177619, 1.0]], ['2, k, 23', [-0.207715, 0.282243, 1.0]], ['2, k, 24', [-0.225802, 0.237824, 1.0]]]
[['2, k, 0', [-0.145609, -0.712978, 1.0]], ['2, k, 1', [-0.152659, -0.466207, 1.0]], ['2, k, 2', [-0.156686, -0.220954, 1.0]], ['2, k, 3', [-0.136771, -0.0732754, 1.0]], ['2, k, 4', [-0.328116, -0.282041, 1.0]], ['2, k, 5', [-0.559418, -0.224806, 1.0]], ['2, k, 6', [-0.721515, -0.10363, 1.0]], ['2, k, 7', [-0.77511, -0.0809257, 1.0]], ['2, k, 8', [-0.0573174, -0.220396, 1.0]], ['2, k, 9', [-0.0573514, 0.0357925, 1.0]], ['2, k, 10', [-0.176604, 0.23908, 1.0]], ['2, k, 11', [-0.204205, 0.255193, 1.0]], ['2, k, 12', [-0.206609, -0.705633, 1.0]], ['2, k, 13', [-0.269001, -0.989695, 1.0]], ['2, k, 14', [-0.00393172, -1.11307, 1.0]], ['2, k, 15', [-0.0973587, -1.04056, 1.0]], ['2, k, 16', [-0.0781338, -0.702388, 1.0]], ['2, k, 17', [-0.0758929, -0.997227, 1.0]], ['2, k, 18', [-0.0625847, -1.2847, 1.0]], ['2, k, 19', [-0.0751909, -1.16155, 1.0]], ['2, k, 20', [-0.155344, -0.28229, 1.0]], ['2, k, 21', [-0.808666, -0.0686974, 1.0]], ['2, k, 22', [-0.736403, -0.0387262, 1.0]], ['2, k, 23', [-0.217965, 0.279591, 1.0]], ['2, k, 24', [-0.264827, 0.226088, 1.0]]]
[['2, k, 0', [-0.14505, -0.713593, 1.0]], ['2, k, 1', [-0.152664, -0.466175, 1.0]], ['2, k, 2', [-0.15762, -0.220368, 1.0]], ['2, k, 3', [-0.119942, -0.076446, 1.0]], ['2, k, 4', [-0.329047, -0.280458, 1.0]], ['2, k, 5', [-0.526772, -0.275463, 1.0]], ['2, k, 6', [-0.690025, -0.158303, 1.0]], ['2, k, 7', [-0.752202, -0.108226, 1.0]], ['2, k, 8', [-0.0473888, -0.231461, 1.0]], ['2, k, 9', [-0.0611231, 0.036403, 1.0]], ['2, k, 10', [-0.181485, 0.245554, 1.0]], ['2, k, 11', [-0.220326, 0.254123, 1.0]], ['2, k, 12', [-0.20674, -0.706242, 1.0]], ['2, k, 13', [-0.266416, -0.990505, 1.0]], ['2, k, 14', [0.00115714, -1.11029, 1.0]], ['2, k, 15', [-0.0941097, -1.0397, 1.0]], ['2, k, 16', [-0.0770912, -0.70311, 1.0]], ['2, k, 17', [-0.0763544, -0.997642, 1.0]], ['2, k, 18', [-0.060609, -1.28497, 1.0]], ['2, k, 19', [-0.0722815, -1.16128, 1.0]], ['2, k, 20', [-0.155978, -0.281857, 1.0]], ['2, k, 21', [-0.805957, -0.0804149, 1.0]], ['2, k, 22', [-0.705952, -0.0469466, 1.0]], ['2, k, 23', [-0.244114, 0.275532, 1.0]], ['2, k, 24', [-0.280306, 0.22255, 1.0]]]
[['2, k, 0', [-0.144776, -0.716156, 1.0]], ['2, k, 1', [-0.15269, -0.466222, 1.0]], ['2, k, 2', [-0.158476, -0.21919, 1.0]], ['2, k, 3', [-0.119959, -0.0831539, 1.0]], ['2, k, 4', [-0.330151, -0.281994, 1.0]], ['2, k, 5', [-0.5697, -0.25731, 1.0]], ['2, k, 6', [-0.728244, -0.136338, 1.0]], ['2, k, 7', [-0.78768, -0.121007, 1.0]], ['2, k, 8', [-0.0455863, -0.263714, 1.0]], ['2, k, 9', [-0.0703201, 0.00937585, 1.0]], ['2, k, 10', [-0.18526, 0.244644, 1.0]], ['2, k, 11', [-0.230083, 0.249241, 1.0]], ['2, k, 12', [-0.207316, -0.708107, 1.0]], ['2, k, 13', [-0.256763, -0.992932, 1.0]], ['2, k, 14', [-0.048032, -0.786341, 1.0]], ['2, k, 15', [-0.111783, -0.869971, 1.0]], ['2, k, 16', [-0.0764833, -0.706716, 1.0]], ['2, k, 17', [-0.0753943, -1.00085, 1.0]], ['2, k, 18', [-0.0590183, -1.28769, 1.0]], ['2, k, 19', [-0.0728285, -1.16471, 1.0]], ['2, k, 20', [-0.156595, -0.281147, 1.0]], ['2, k, 21', [-0.825218, -0.116148, 1.0]], ['2, k, 22', [-0.74626, -0.0732106, 1.0]], ['2, k, 23', [-0.271645, 0.274463, 1.0]], ['2, k, 24', [-0.285611, 0.223325, 1.0]]]
[['2, k, 0', [-0.146356, -0.724938, 1.0]], ['2, k, 1', [-0.152862, -0.466961, 1.0]], ['2, k, 2', [-0.158555, -0.217394, 1.0]], ['2, k, 3', [-0.120906, -0.0840576, 1.0]], ['2, k, 4', [-0.333467, -0.285083, 1.0]], ['2, k, 5', [-0.530978, -0.300966, 1.0]], ['2, k, 6', [-0.696612, -0.185651, 1.0]], ['2, k, 7', [-0.764763, -0.146596, 1.0]], ['2, k, 8', [-0.0418516, -0.308599, 1.0]], ['2, k, 9', [-0.0677599, -0.0397185, 1.0]], ['2, k, 10', [-0.179844, 0.207721, 1.0]], ['2, k, 11', [-0.22833, 0.236351, 1.0]], ['2, k, 12', [-0.210168, -0.715791, 1.0]], ['2, k, 13', [-0.255794, -0.999129, 1.0]], ['2, k, 14', [-0.0651619, -0.779063, 1.0]], ['2, k, 15', [-0.122729, -0.866197, 1.0]], ['2, k, 16', [-0.0777604, -0.717448, 1.0]], ['2, k, 17', [-0.0761992, -1.01102, 1.0]], ['2, k, 18', [-0.0534997, -1.29705, 1.0]], ['2, k, 19', [-0.0695316, -1.17447, 1.0]], ['2, k, 20', [-0.156785, -0.280291, 1.0]], ['2, k, 21', [-0.817899, -0.119855, 1.0]], ['2, k, 22', [-0.717927, -0.0807323, 1.0]], ['2, k, 23', [-0.275538, 0.267577, 1.0]], ['2, k, 24', [-0.254004, 0.222125, 1.0]]]
[['2, k, 0', [-0.148341, -0.728213, 1.0]], ['2, k, 1', [-0.153466, -0.467678, 1.0]], ['2, k, 2', [-0.158836, -0.216478, 1.0]], ['2, k, 3', [-0.128419, -0.0872253, 1.0]], ['2, k, 4', [-0.335111, -0.286328, 1.0]], ['2, k, 5', [-0.532195, -0.30304, 1.0]], ['2, k, 6', [-0.753269, -0.182659, 1.0]], ['2, k, 7', [-0.792894, -0.161066, 1.0]], ['2, k, 8', [-0.0404956, -0.312159, 1.0]], ['2, k, 9', [-0.0801816, -0.0406688, 1.0]], ['2, k, 10', [-0.215416, 0.193872, 1.0]], ['2, k, 11', [-0.249022, 0.215813, 1.0]], ['2, k, 12', [-0.213328, -0.718919, 1.0]], ['2, k, 13', [-0.252431, -1.00126, 1.0]], ['2, k, 14', [-0.0685785, -0.777118, 1.0]], ['2, k, 15', [-0.124628, -0.865018, 1.0]], ['2, k, 16', [-0.0794972, -0.721448, 1.0]], ['2, k, 17', [-0.0796407, -1.01443, 1.0]], ['2, k, 18', [-0.0532295, -1.30051, 1.0]], ['2, k, 19', [-0.0762457, -1.17708, 1.0]], ['2, k, 20', [-0.157154, -0.279781, 1.0]], ['2, k, 21', [-0.846094, -0.147655, 1.0]], ['2, k, 22', [-0.739744, -0.0979621, 1.0]], ['2, k, 23', [-0.303109, 0.248029, 1.0]], ['2, k, 24', [-0.321611, 0.206415, 1.0]]]
[['2, k, 0', [-0.150038, -0.730331, 1.0]], ['2, k, 1', [-0.154009, -0.468177, 1.0]], ['2, k, 2', [-0.158931, -0.215569, 1.0]], ['2, k, 3', [-0.13598, -0.0838531, 1.0]], ['2, k, 4', [-0.334035, -0.287082, 1.0]], ['2, k, 5', [-0.530228, -0.315078, 1.0]], ['2, k, 6', [-0.752873, -0.190784, 1.0]], ['2, k, 7', [-0.795339, -0.180585, 1.0]], ['2, k, 8', [-0.0404311, -0.315582, 1.0]], ['2, k, 9', [-0.080914, -0.0443445, 1.0]], ['2, k, 10', [-0.225365, 0.185087, 1.0]], ['2, k, 11', [-0.278767, 0.235919, 1.0]], ['2, k, 12', [-0.215266, -0.720566, 1.0]], ['2, k, 13', [-0.250254, -1.0032, 1.0]], ['2, k, 14', [-0.0866722, -0.764693, 1.0]], ['2, k, 15', [-0.135782, -0.856166, 1.0]], ['2, k, 16', [-0.0812088, -0.7241, 1.0]], ['2, k, 17', [-0.0789127, -1.01737, 1.0]], ['2, k, 18', [-0.0513128, -1.30307, 1.0]], ['2, k, 19', [-0.0684655, -1.18032, 1.0]], ['2, k, 20', [-0.157389, -0.279243, 1.0]], ['2, k, 21', [-0.853711, -0.175384, 1.0]], ['2, k, 22', [-0.74333, -0.117465, 1.0]], ['2, k, 23', [-0.293929, 0.269233, 1.0]], ['2, k, 24', [-0.330765, 0.209699, 1.0]]]
[['2, k, 0', [-0.149871, -0.73052, 1.0]], ['2, k, 1', [-0.153673, -0.47081, 1.0]], ['2, k, 2', [-0.158293, -0.21956, 1.0]], ['2, k, 3', [-0.140814, -0.0814447, 1.0]], ['2, k, 4', [-0.333269, -0.288249, 1.0]], ['2, k, 5', [-0.527525, -0.329564, 1.0]], ['2, k, 6', [-0.738534, -0.243431, 1.0]], ['2, k, 7', [-0.794038, -0.203319, 1.0]], ['2, k, 8', [-0.042438, -0.314386, 1.0]], ['2, k, 9', [-0.0847117, -0.0432362, 1.0]], ['2, k, 10', [-0.240981, 0.179298, 1.0]], ['2, k, 11', [-0.295882, 0.229856, 1.0]], ['2, k, 12', [-0.215312, -0.720889, 1.0]], ['2, k, 13', [-0.248094, -1.00358, 1.0]], ['2, k, 14', [-0.0639124, -0.779475, 1.0]], ['2, k, 15', [-0.12125, -0.866698, 1.0]], ['2, k, 16', [-0.0806414, -0.724142, 1.0]], ['2, k, 17', [-0.0797576, -1.01754, 1.0]], ['2, k, 18', [-0.0488643, -1.30256, 1.0]], ['2, k, 19', [-0.0674238, -1.18023, 1.0]], ['2, k, 20', [-0.156989, -0.282365, 1.0]], ['2, k, 21', [-0.843198, -0.18837, 1.0]], ['2, k, 22', [-0.745545, -0.139029, 1.0]], ['2, k, 23', [-0.308366, 0.263704, 1.0]], ['2, k, 24', [-0.3503, 0.196944, 1.0]]]
[['2, k, 0', [-0.148648, -0.731946, 1.0]], ['2, k, 1', [-0.154277, -0.471454, 1.0]], ['2, k, 2', [-0.16236, -0.21821, 1.0]], ['2, k, 3', [-0.156352, -0.0833783, 1.0]], ['2, k, 4', [-0.334711, -0.307498, 1.0]], ['2, k, 5', [-0.530686, -0.334381, 1.0]], ['2, k, 6', [-0.721441, -0.269136, 1.0]], ['2, k, 7', [-0.790391, -0.230188, 1.0]], ['2, k, 8', [-0.060897, -0.312667, 1.0]], ['2, k, 9', [-0.0932441, -0.0419294, 1.0]], ['2, k, 10', [-0.257994, 0.177135, 1.0]], ['2, k, 11', [-0.296213, 0.21927, 1.0]], ['2, k, 12', [-0.213501, -0.724782, 1.0]], ['2, k, 13', [-0.248404, -1.0068, 1.0]], ['2, k, 14', [-0.0650034, -0.781532, 1.0]], ['2, k, 15', [-0.122017, -0.869095, 1.0]], ['2, k, 16', [-0.0798464, -0.724189, 1.0]], ['2, k, 17', [-0.0803109, -1.0177, 1.0]], ['2, k, 18', [-0.0479261, -1.30237, 1.0]], ['2, k, 19', [-0.0678678, -1.18038, 1.0]], ['2, k, 20', [-0.159893, -0.281698, 1.0]], ['2, k, 21', [-0.843952, -0.208099, 1.0]], ['2, k, 22', [-0.754544, -0.166211, 1.0]], ['2, k, 23', [-0.333883, 0.252959, 1.0]], ['2, k, 24', [-0.352173, 0.194757, 1.0]]]
[['2, k, 0', [-0.148435, -0.731679, 1.0]], ['2, k, 1', [-0.154186, -0.471347, 1.0]], ['2, k, 2', [-0.161744, -0.21752, 1.0]], ['2, k, 3', [-0.171824, -0.0842233, 1.0]], ['2, k, 4', [-0.333948, -0.304063, 1.0]], ['2, k, 5', [-0.52783, -0.34581, 1.0]], ['2, k, 6', [-0.718098, -0.279856, 1.0]], ['2, k, 7', [-0.789263, -0.249078, 1.0]], ['2, k, 8', [-0.0598297, -0.312977, 1.0]], ['2, k, 9', [-0.102828, -0.0429215, 1.0]], ['2, k, 10', [-0.264117, 0.178354, 1.0]], ['2, k, 11', [-0.310311, 0.21431, 1.0]], ['2, k, 12', [-0.213444, -0.724707, 1.0]], ['2, k, 13', [-0.247809, -1.00668, 1.0]], ['2, k, 14', [-0.0659811, -0.779347, 1.0]], ['2, k, 15', [-0.122529, -0.867413, 1.0]], ['2, k, 16', [-0.0793049, -0.723092, 1.0]], ['2, k, 17', [-0.0805121, -1.01674, 1.0]], ['2, k, 18', [-0.047305, -1.30125, 1.0]], ['2, k, 19', [-0.0677393, -1.1794, 1.0]], ['2, k, 20', [-0.159524, -0.281125, 1.0]], ['2, k, 21', [-0.844772, -0.225692, 1.0]], ['2, k, 22', [-0.755787, -0.180577, 1.0]], ['2, k, 23', [-0.349628, 0.250369, 1.0]], ['2, k, 24', [-0.364561, 0.186973, 1.0]]]
[['2, k, 0', [-0.148045, -0.734015, 1.0]], ['2, k, 1', [-0.154044, -0.471786, 1.0]], ['2, k, 2', [-0.161209, -0.216838, 1.0]], ['2, k, 3', [-0.180045, -0.0844769, 1.0]], ['2, k, 4', [-0.334, -0.302968, 1.0]], ['2, k, 5', [-0.526013, -0.3541, 1.0]], ['2, k, 6', [-0.720276, -0.305041, 1.0]], ['2, k, 7', [-0.791333, -0.273188, 1.0]], ['2, k, 8', [-0.0598474, -0.313018, 1.0]], ['2, k, 9', [-0.10602, -0.043224, 1.0]], ['2, k, 10', [-0.274818, 0.172747, 1.0]], ['2, k, 11', [-0.324265, 0.208162, 1.0]], ['2, k, 12', [-0.213596, -0.730753, 1.0]], ['2, k, 13', [-0.248472, -1.01383, 1.0]], ['2, k, 14', [-0.066867, -0.786251, 1.0]], ['2, k, 15', [-0.123976, -0.873879, 1.0]], ['2, k, 16', [-0.078475, -0.724319, 1.0]], ['2, k, 17', [-0.0802804, -1.01723, 1.0]], ['2, k, 18', [-0.0470437, -1.3017, 1.0]], ['2, k, 19', [-0.0678845, -1.18004, 1.0]], ['2, k, 20', [-0.159243, -0.280815, 1.0]], ['2, k, 21', [-0.845673, -0.253775, 1.0]], ['2, k, 22', [-0.765634, -0.208734, 1.0]], ['2, k, 23', [-0.369603, 0.234508, 1.0]], ['2, k, 24', [-0.379394, 0.173517, 1.0]]]
[['2, k, 0', [-0.148136, -0.741354, 1.0]], ['2, k, 1', [-0.153861, -0.472684, 1.0]], ['2, k, 2', [-0.160156, -0.21477, 1.0]], ['2, k, 3', [-0.185652, -0.0752934, 1.0]], ['2, k, 4', [-0.334261, -0.302729, 1.0]], ['2, k, 5', [-0.520875, -0.372266, 1.0]], ['2, k, 6', [-0.714612, -0.321165, 1.0]], ['2, k, 7', [-0.787354, -0.291022, 1.0]], ['2, k, 8', [-0.0615616, -0.329655, 1.0]], ['2, k, 9', [-0.109188, -0.0609907, 1.0]], ['2, k, 10', [-0.280714, 0.152599, 1.0]], ['2, k, 11', [-0.331912, 0.193821, 1.0]], ['2, k, 12', [-0.214092, -0.735326, 1.0]], ['2, k, 13', [-0.24905, -1.01833, 1.0]], ['2, k, 14', [-0.0673827, -0.790751, 1.0]], ['2, k, 15', [-0.125059, -0.878061, 1.0]], ['2, k, 16', [-0.078251, -0.732252, 1.0]], ['2, k, 17', [-0.0791624, -1.02389, 1.0]], ['2, k, 18', [-0.0463346, -1.30796, 1.0]], ['2, k, 19', [-0.066898, -1.18655, 1.0]], ['2, k, 20', [-0.158708, -0.279921, 1.0]], ['2, k, 21', [-0.843807, -0.271659, 1.0]], ['2, k, 22', [-0.763069, -0.22233, 1.0]], ['2, k, 23', [-0.381867, 0.228503, 1.0]], ['2, k, 24', [-0.391617, 0.180021, 1.0]]]
[['2, k, 0', [-0.149154, -0.746187, 1.0]], ['2, k, 1', [-0.154033, -0.4737, 1.0]], ['2, k, 2', [-0.159423, -0.211825, 1.0]], ['2, k, 3', [-0.194373, -0.0787698, 1.0]], ['2, k, 4', [-0.343329, -0.324995, 1.0]], ['2, k, 5', [-0.532754, -0.380118, 1.0]], ['2, k, 6', [-0.72679, -0.327404, 1.0]], ['2, k, 7', [-0.794934, -0.300088, 1.0]], ['2, k, 8', [-0.0667756, -0.358877, 1.0]], ['2, k, 9', [-0.109667, -0.0921258, 1.0]], ['2, k, 10', [-0.273099, 0.127026, 1.0]], ['2, k, 11', [-0.32704, 0.182375, 1.0]], ['2, k, 12', [-0.215129, -0.742901, 1.0]], ['2, k, 13', [-0.248869, -1.02723, 1.0]], ['2, k, 14', [-0.0683595, -0.798502, 1.0]], ['2, k, 15', [-0.126869, -0.885249, 1.0]], ['2, k, 16', [-0.0792186, -0.734492, 1.0]], ['2, k, 17', [-0.0781781, -1.02618, 1.0]], ['2, k, 18', [-0.0461423, -1.31025, 1.0]], ['2, k, 19', [-0.0667533, -1.1888, 1.0]], ['2, k, 20', [-0.158349, -0.278333, 1.0]], ['2, k, 21', [-0.845297, -0.277912, 1.0]], ['2, k, 22', [-0.7589, -0.228415, 1.0]], ['2, k, 23', [-0.386501, 0.220547, 1.0]], ['2, k, 24', [-0.391824, 0.180643, 1.0]]]
[['2, k, 0', [-0.148957, -0.749598, 1.0]], ['2, k, 1', [-0.154208, -0.474432, 1.0]], ['2, k, 2', [-0.159973, -0.209398, 1.0]], ['2, k, 3', [-0.200282, -0.0739444, 1.0]], ['2, k, 4', [-0.34389, -0.32833, 1.0]], ['2, k, 5', [-0.529322, -0.396964, 1.0]], ['2, k, 6', [-0.723732, -0.347303, 1.0]], ['2, k, 7', [-0.789696, -0.315716, 1.0]], ['2, k, 8', [-0.066733, -0.358863, 1.0]], ['2, k, 9', [-0.111551, -0.0921368, 1.0]], ['2, k, 10', [-0.278521, 0.1247, 1.0]], ['2, k, 11', [-0.332156, 0.177143, 1.0]], ['2, k, 12', [-0.21494, -0.746329, 1.0]], ['2, k, 13', [-0.244624, -1.03151, 1.0]], ['2, k, 14', [-0.0696518, -0.798199, 1.0]], ['2, k, 15', [-0.127573, -0.885346, 1.0]], ['2, k, 16', [-0.0791607, -0.736742, 1.0]], ['2, k, 17', [-0.0777308, -1.02823, 1.0]], ['2, k, 18', [-0.0449594, -1.31223, 1.0]], ['2, k, 19', [-0.0660376, -1.19084, 1.0]], ['2, k, 20', [-0.158737, -0.276788, 1.0]], ['2, k, 21', [-0.844576, -0.282187, 1.0]], ['2, k, 22', [-0.758725, -0.243945, 1.0]], ['2, k, 23', [-0.391815, 0.225984, 1.0]], ['2, k, 24', [-0.386304, 0.177855, 1.0]]]
[['2, k, 0', [-0.148992, -0.749772, 1.0]], ['2, k, 1', [-0.153801, -0.474408, 1.0]], ['2, k, 2', [-0.157033, -0.206565, 1.0]], ['2, k, 3', [-0.208647, -0.072055, 1.0]], ['2, k, 4', [-0.343317, -0.326947, 1.0]], ['2, k, 5', [-0.525739, -0.404006, 1.0]], ['2, k, 6', [-0.720149, -0.354027, 1.0]], ['2, k, 7', [-0.786534, -0.323624, 1.0]], ['2, k, 8', [-0.0662856, -0.35439, 1.0]], ['2, k, 9', [-0.114596, -0.0875094, 1.0]], ['2, k, 10', [-0.285966, 0.126319, 1.0]], ['2, k, 11', [-0.344133, 0.175921, 1.0]], ['2, k, 12', [-0.214921, -0.746714, 1.0]], ['2, k, 13', [-0.243914, -1.03242, 1.0]], ['2, k, 14', [-0.0656613, -0.801001, 1.0]], ['2, k, 15', [-0.124364, -0.887743, 1.0]], ['2, k, 16', [-0.0793066, -0.736881, 1.0]], ['2, k, 17', [-0.0768477, -1.02818, 1.0]], ['2, k, 18', [-0.0442883, -1.3121, 1.0]], ['2, k, 19', [-0.0797803, -1.23419, 1.0]], ['2, k, 20', [-0.15654, -0.27452, 1.0]], ['2, k, 21', [-0.845364, -0.296947, 1.0]], ['2, k, 22', [-0.750709, -0.243195, 1.0]], ['2, k, 23', [-0.400591, 0.219211, 1.0]], ['2, k, 24', [-0.404776, 0.171865, 1.0]]]
[['2, k, 0', [-0.149195, -0.750611, 1.0]], ['2, k, 1', [-0.153605, -0.474586, 1.0]], ['2, k, 2', [-0.156027, -0.205501, 1.0]], ['2, k, 3', [-0.213421, -0.0724457, 1.0]], ['2, k, 4', [-0.34304, -0.326291, 1.0]], ['2, k, 5', [-0.523738, -0.407851, 1.0]], ['2, k, 6', [-0.719414, -0.363972, 1.0]], ['2, k, 7', [-0.784296, -0.336129, 1.0]], ['2, k, 8', [-0.0660175, -0.350971, 1.0]], ['2, k, 9', [-0.116241, -0.0841048, 1.0]], ['2, k, 10', [-0.291472, 0.126991, 1.0]], ['2, k, 11', [-0.348289, 0.172767, 1.0]], ['2, k, 12', [-0.21521, -0.748673, 1.0]], ['2, k, 13', [-0.241391, -1.03554, 1.0]], ['2, k, 14', [-0.0678102, -0.801661, 1.0]], ['2, k, 15', [-0.125991, -0.888518, 1.0]], ['2, k, 16', [-0.079788, -0.737708, 1.0]], ['2, k, 17', [-0.0759469, -1.02822, 1.0]], ['2, k, 18', [-0.0432699, -1.31213, 1.0]], ['2, k, 19', [-0.0764066, -1.23323, 1.0]], ['2, k, 20', [-0.155752, -0.273681, 1.0]], ['2, k, 21', [-0.84456, -0.309211, 1.0]], ['2, k, 22', [-0.755617, -0.260726, 1.0]], ['2, k, 23', [-0.406246, 0.220577, 1.0]], ['2, k, 24', [-0.400035, 0.16653, 1.0]]]
[['2, k, 0', [-0.148342, -0.751775, 1.0]], ['2, k, 1', [-0.153024, -0.474916, 1.0]], ['2, k, 2', [-0.155583, -0.204974, 1.0]], ['2, k, 3', [-0.217868, -0.0741339, 1.0]], ['2, k, 4', [-0.342845, -0.325849, 1.0]], ['2, k, 5', [-0.520334, -0.414183, 1.0]], ['2, k, 6', [-0.716352, -0.372609, 1.0]], ['2, k, 7', [-0.784112, -0.343635, 1.0]], ['2, k, 8', [-0.0660528, -0.349181, 1.0]], ['2, k, 9', [-0.121957, -0.0826276, 1.0]], ['2, k, 10', [-0.297243, 0.128486, 1.0]], ['2, k, 11', [-0.355606, 0.170185, 1.0]], ['2, k, 12', [-0.213493, -0.750562, 1.0]], ['2, k, 13', [-0.238764, -1.03813, 1.0]], ['2, k, 14', [-0.065288, -0.804383, 1.0]], ['2, k, 15', [-0.124011, -0.890832, 1.0]], ['2, k, 16', [-0.0792869, -0.738263, 1.0]], ['2, k, 17', [-0.0719025, -1.02773, 1.0]], ['2, k, 18', [-0.0452547, -1.31242, 1.0]], ['2, k, 19', [-0.0832084, -1.35936, 1.0]], ['2, k, 20', [-0.155253, -0.273216, 1.0]], ['2, k, 21', [-0.845855, -0.316831, 1.0]], ['2, k, 22', [-0.754376, -0.267832, 1.0]], ['2, k, 23', [-0.409386, 0.219029, 1.0]], ['2, k, 24', [-0.410889, 0.164054, 1.0]]]
[['2, k, 0', [-0.147812, -0.75281, 1.0]], ['2, k, 1', [-0.152973, -0.475712, 1.0]], ['2, k, 2', [-0.15597, -0.205231, 1.0]], ['2, k, 3', [-0.220668, -0.0756536, 1.0]], ['2, k, 4', [-0.342626, -0.325703, 1.0]], ['2, k, 5', [-0.518528, -0.417495, 1.0]], ['2, k, 6', [-0.715202, -0.380067, 1.0]], ['2, k, 7', [-0.779509, -0.347494, 1.0]], ['2, k, 8', [-0.0661052, -0.347776, 1.0]], ['2, k, 9', [-0.124921, -0.0815722, 1.0]], ['2, k, 10', [-0.301801, 0.128348, 1.0]], ['2, k, 11', [-0.387362, 0.178802, 1.0]], ['2, k, 12', [-0.212753, -0.75197, 1.0]], ['2, k, 13', [-0.237449, -1.03987, 1.0]], ['2, k, 14', [-0.0608427, -0.809394, 1.0]], ['2, k, 15', [-0.120599, -0.895038, 1.0]], ['2, k, 16', [-0.0787964, -0.738928, 1.0]], ['2, k, 17', [-0.0698128, -1.0278, 1.0]], ['2, k, 18', [-0.044787, -1.31261, 1.0]], ['2, k, 19', [-0.0667323, -1.23076, 1.0]], ['2, k, 20', [-0.155451, -0.273391, 1.0]], ['2, k, 21', [-0.842312, -0.323215, 1.0]], ['2, k, 22', [-0.747901, -0.265428, 1.0]], ['2, k, 23', [-0.427338, 0.207628, 1.0]], ['2, k, 24', [-0.441847, 0.13479, 1.0]]]
