[['2, k, 0', [-0.30587, -0.349565, 1.0]], ['2, k, 1', [-0.315429, -0.0464208, 1.0]], ['2, k, 2', [-0.322908, 0.249622, 1.0]], ['2, k, 3', [-0.321967, 0.377717, 1.0]], ['2, k, 4', [-0.461727, 0.135773, 1.0]], ['2, k, 5', [-0.565972, 0.0947094, 1.0]], ['2, k, 6', [-0.34231, 0.0622958, 1.0]], ['2, k, 7', [-0.268653, 0.0516438, 1.0]], ['2, k, 8', [-0.180007, 0.139437, 1.0]], ['2, k, 9', [-0.157382, -0.126431, 1.0]], ['2, k, 10', [-0.153166, -0.0564944, 1.0]], ['2, k, 11', [-0.0876714, 0.0173922, 1.0]], ['2, k, 12', [-0.365772, -0.345472, 1.0]], ['2, k, 13', [-0.446574, -0.64096, 1.0]], ['2, k, 14', [-0.494515, -1.02412, 1.0]], ['2, k, 15', [-0.508301, -1.08789, 1.0]], ['2, k, 16', [-0.23741, -0.343894, 1.0]], ['2, k, 17', [-0.173413, -0.588039, 1.0]], ['2, k, 18', [-0.142658, -1.00627, 1.0]], ['2, k, 19', [-0.125366, -1.0791, 1.0]], ['2, k, 20', [-0.321395, 0.176637, 1.0]], ['2, k, 21', [-0.267296, 0.0513829, 1.0]], ['2, k, 22', [-0.265526, 0.0510426, 1.0]], ['2, k, 23', [-0.0679064, 0.0235472, 1.0]], ['2, k, 24', [-0.162205, 0.020488, 1.0]]]
[['2, k, 0', [-0.319988, -0.34808, 1.0]], ['2, k, 1', [-0.3235, -0.0445055, 1.0]], ['2, k, 2', [-0.325191, 0.253142, 1.0]], ['2, k, 3', [-0.324414, 0.375738, 1.0]], ['2, k, 4', [-0.4599, 0.0997751, 1.0]], ['2, k, 5', [-0.547848, 0.127504, 1.0]], ['2, k, 6', [-0.588127, 0.141435, 1.0]], ['2, k, 7', [-0.597895, 0.177636, 1.0]], ['2, k, 8', [-0.180723, 0.083505, 1.0]], ['2, k, 9', [-0.247511, 0.119756, 1.0]], ['2, k, 10', [-0.151482, 0.146577, 1.0]], ['2, k, 11', [-0.111364, 0.15282, 1.0]], ['2, k, 12', [-0.379735, -0.344957, 1.0]], ['2, k, 13', [-0.434277, -0.704963, 1.0]], ['2, k, 14', [-0.490645, -1.05354, 1.0]], ['2, k, 15', [-0.516941, -1.11831, 1.0]], ['2, k, 16', [-0.25138, -0.341561, 1.0]], ['2, k, 17', [-0.178962, -0.673869, 1.0]], ['2, k, 18', [-0.118702, -1.04692, 1.0]], ['2, k, 19', [-0.109496, -1.11521, 1.0]], ['2, k, 20', [-0.325085, 0.179698, 1.0]], ['2, k, 21', [-0.596456, 0.17973, 1.0]], ['2, k, 22', [-0.528505, 0.170417, 1.0]], ['2, k, 23', [-0.0553746, 0.14971, 1.0]], ['2, k, 24', [-0.130754, 0.163941, 1.0]]]
[['2, k, 0', [-0.319856, -0.346257, 1.0]], ['2, k, 1', [-0.323537, -0.0419296, 1.0]], ['2, k, 2', [-0.325416, 0.256309, 1.0]], ['2, k, 3', [-0.324492, 0.377037, 1.0]], ['2, k, 4', [-0.460144, 0.101169, 1.0]], ['2, k, 5', [-0.547933, 0.127784, 1.0]], ['2, k, 6', [-0.588414, 0.146911, 1.0]], ['2, k, 7', [-0.597816, 0.179089, 1.0]], ['2, k, 8', [-0.180515, 0.0849748, 1.0]], ['2, k, 9', [-0.247926, 0.121394, 1.0]], ['2, k, 10', [-0.151387, 0.147024, 1.0]], ['2, k, 11', [-0.111737, 0.152477, 1.0]], ['2, k, 12', [-0.379532, -0.343399, 1.0]], ['2, k, 13', [-0.434069, -0.700705, 1.0]], ['2, k, 14', [-0.492232, -1.05347, 1.0]], ['2, k, 15', [-0.516898, -1.11836, 1.0]], ['2, k, 16', [-0.251334, -0.339498, 1.0]], ['2, k, 17', [-0.178132, -0.674821, 1.0]], ['2, k, 18', [-0.118375, -1.04574, 1.0]], ['2, k, 19', [-0.110949, -1.11414, 1.0]], ['2, k, 20', [-0.325266, 0.182735, 1.0]], ['2, k, 21', [-0.59447, 0.183568, 1.0]], ['2, k, 22', [-0.525228, 0.173432, 1.0]], ['2, k, 23', [-0.0513834, 0.149655, 1.0]], ['2, k, 24', [-0.12647, 0.159004, 1.0]]]
[['2, k, 0', [-0.319868, -0.34466, 1.0]], ['2, k, 1', [-0.322439, -0.0398221, 1.0]], ['2, k, 2', [-0.322392, 0.259225, 1.0]], ['2, k, 3', [-0.324614, 0.378205, 1.0]], ['2, k, 4', [-0.460674, 0.103037, 1.0]], ['2, k, 5', [-0.548037, 0.127705, 1.0]], ['2, k, 6', [-0.588428, 0.148393, 1.0]], ['2, k, 7', [-0.597361, 0.178137, 1.0]], ['2, k, 8', [-0.180521, 0.0854408, 1.0]], ['2, k, 9', [-0.248451, 0.12242, 1.0]], ['2, k, 10', [-0.144797, 0.151734, 1.0]], ['2, k, 11', [-0.107576, 0.150528, 1.0]], ['2, k, 12', [-0.379476, -0.34177, 1.0]], ['2, k, 13', [-0.433335, -0.698431, 1.0]], ['2, k, 14', [-0.493153, -1.05386, 1.0]], ['2, k, 15', [-0.51696, -1.11852, 1.0]], ['2, k, 16', [-0.251413, -0.337991, 1.0]], ['2, k, 17', [-0.17893, -0.674256, 1.0]], ['2, k, 18', [-0.118752, -1.0445, 1.0]], ['2, k, 19', [-0.112388, -1.11384, 1.0]], ['2, k, 20', [-0.322822, 0.185435, 1.0]], ['2, k, 21', [-0.593477, 0.182631, 1.0]], ['2, k, 22', [-0.526333, 0.170133, 1.0]], ['2, k, 23', [-0.0412379, 0.146791, 1.0]], ['2, k, 24', [-0.127118, 0.16426, 1.0]]]
[['2, k, 0', [-0.319863, -0.343714, 1.0]], ['2, k, 1', [-0.32248, -0.03914, 1.0]], ['2, k, 2', [-0.322508, 0.25954, 1.0]], ['2, k, 3', [-0.324521, 0.378192, 1.0]], ['2, k, 4', [-0.460938, 0.103434, 1.0]], ['2, k, 5', [-0.548254, 0.127029, 1.0]], ['2, k, 6', [-0.589444, 0.149647, 1.0]], ['2, k, 7', [-0.598398, 0.176866, 1.0]], ['2, k, 8', [-0.180538, 0.085517, 1.0]], ['2, k, 9', [-0.248235, 0.123419, 1.0]], ['2, k, 10', [-0.144457, 0.151481, 1.0]], ['2, k, 11', [-0.109367, 0.1481, 1.0]], ['2, k, 12', [-0.379438, -0.340743, 1.0]], ['2, k, 13', [-0.433429, -0.701595, 1.0]], ['2, k, 14', [-0.492893, -1.05391, 1.0]], ['2, k, 15', [-0.517095, -1.11871, 1.0]], ['2, k, 16', [-0.251441, -0.337162, 1.0]], ['2, k, 17', [-0.178058, -0.673781, 1.0]], ['2, k, 18', [-0.119215, -1.0428, 1.0]], ['2, k, 19', [-0.113253, -1.08975, 1.0]], ['2, k, 20', [-0.322918, 0.185828, 1.0]], ['2, k, 21', [-0.595025, 0.179712, 1.0]], ['2, k, 22', [-0.525894, 0.167094, 1.0]], ['2, k, 23', [-0.0442642, 0.145208, 1.0]], ['2, k, 24', [-0.124847, 0.154919, 1.0]]]
[['2, k, 0', [-0.319801, -0.343549, 1.0]], ['2, k, 1', [-0.322396, -0.0391309, 1.0]], ['2, k, 2', [-0.322401, 0.259383, 1.0]], ['2, k, 3', [-0.324307, 0.378398, 1.0]], ['2, k, 4', [-0.460708, 0.104211, 1.0]], ['2, k, 5', [-0.549235, 0.126338, 1.0]], ['2, k, 6', [-0.591228, 0.149837, 1.0]], ['2, k, 7', [-0.598827, 0.172795, 1.0]], ['2, k, 8', [-0.18053, 0.0852523, 1.0]], ['2, k, 9', [-0.247802, 0.123289, 1.0]], ['2, k, 10', [-0.148145, 0.147732, 1.0]], ['2, k, 11', [-0.110956, 0.143705, 1.0]], ['2, k, 12', [-0.379346, -0.340529, 1.0]], ['2, k, 13', [-0.433191, -0.699394, 1.0]], ['2, k, 14', [-0.492954, -1.05396, 1.0]], ['2, k, 15', [-0.517135, -1.11877, 1.0]], ['2, k, 16', [-0.251413, -0.337057, 1.0]], ['2, k, 17', [-0.176928, -0.673908, 1.0]], ['2, k, 18', [-0.119274, -1.04247, 1.0]], ['2, k, 19', [-0.113464, -1.0894, 1.0]], ['2, k, 20', [-0.322823, 0.185732, 1.0]], ['2, k, 21', [-0.597682, 0.175381, 1.0]], ['2, k, 22', [-0.526649, 0.165218, 1.0]], ['2, k, 23', [-0.047508, 0.141242, 1.0]], ['2, k, 24', [-0.132383, 0.151407, 1.0]]]
[['2, k, 0', [-0.319185, -0.343331, 1.0]], ['2, k, 1', [-0.322302, -0.0391562, 1.0]], ['2, k, 2', [-0.322685, 0.259072, 1.0]], ['2, k, 3', [-0.324142, 0.378756, 1.0]], ['2, k, 4', [-0.460806, 0.10386, 1.0]], ['2, k, 5', [-0.54967, 0.125433, 1.0]], ['2, k, 6', [-0.591795, 0.149434, 1.0]], ['2, k, 7', [-0.599223, 0.168053, 1.0]], ['2, k, 8', [-0.181345, 0.0853449, 1.0]], ['2, k, 9', [-0.248219, 0.12263, 1.0]], ['2, k, 10', [-0.128918, 0.147518, 1.0]], ['2, k, 11', [-0.102264, 0.137018, 1.0]], ['2, k, 12', [-0.378748, -0.340273, 1.0]], ['2, k, 13', [-0.432717, -0.698539, 1.0]], ['2, k, 14', [-0.492684, -1.05399, 1.0]], ['2, k, 15', [-0.517121, -1.11878, 1.0]], ['2, k, 16', [-0.250808, -0.3369, 1.0]], ['2, k, 17', [-0.176311, -0.674128, 1.0]], ['2, k, 18', [-0.119474, -1.04209, 1.0]], ['2, k, 19', [-0.113631, -1.08904, 1.0]], ['2, k, 20', [-0.322999, 0.185507, 1.0]], ['2, k, 21', [-0.599564, 0.172394, 1.0]], ['2, k, 22', [-0.526213, 0.163787, 1.0]], ['2, k, 23', [-0.0263889, 0.132993, 1.0]], ['2, k, 24', [-0.116488, 0.151331, 1.0]]]
[['2, k, 0', [-0.318843, -0.343534, 1.0]], ['2, k, 1', [-0.321779, -0.039777, 1.0]], ['2, k, 2', [-0.322084, 0.257802, 1.0]], ['2, k, 3', [-0.324144, 0.378744, 1.0]], ['2, k, 4', [-0.460693, 0.103883, 1.0]], ['2, k, 5', [-0.549322, 0.125357, 1.0]], ['2, k, 6', [-0.592384, 0.147896, 1.0]], ['2, k, 7', [-0.600669, 0.163808, 1.0]], ['2, k, 8', [-0.182227, 0.0840824, 1.0]], ['2, k, 9', [-0.248976, 0.120753, 1.0]], ['2, k, 10', [-0.145661, 0.137076, 1.0]], ['2, k, 11', [-0.108162, 0.127858, 1.0]], ['2, k, 12', [-0.378278, -0.340515, 1.0]], ['2, k, 13', [-0.432611, -0.698763, 1.0]], ['2, k, 14', [-0.492031, -1.05337, 1.0]], ['2, k, 15', [-0.517132, -1.11879, 1.0]], ['2, k, 16', [-0.250595, -0.337076, 1.0]], ['2, k, 17', [-0.175745, -0.674507, 1.0]], ['2, k, 18', [-0.11964, -1.04228, 1.0]], ['2, k, 19', [-0.113687, -1.08924, 1.0]], ['2, k, 20', [-0.322415, 0.184426, 1.0]], ['2, k, 21', [-0.595266, 0.165952, 1.0]], ['2, k, 22', [-0.529337, 0.157911, 1.0]], ['2, k, 23', [-0.0378027, 0.128213, 1.0]], ['2, k, 24', [-0.136826, 0.136948, 1.0]]]
[['2, k, 0', [-0.318445, -0.343182, 1.0]], ['2, k, 1', [-0.321663, -0.0398756, 1.0]], ['2, k, 2', [-0.32224, 0.257278, 1.0]], ['2, k, 3', [-0.324033, 0.378906, 1.0]], ['2, k, 4', [-0.460918, 0.103166, 1.0]], ['2, k, 5', [-0.549568, 0.124515, 1.0]], ['2, k, 6', [-0.593295, 0.144622, 1.0]], ['2, k, 7', [-0.602625, 0.159459, 1.0]], ['2, k, 8', [-0.18534, 0.0856335, 1.0]], ['2, k, 9', [-0.250415, 0.115688, 1.0]], ['2, k, 10', [-0.144807, 0.136321, 1.0]], ['2, k, 11', [-0.110852, 0.123418, 1.0]], ['2, k, 12', [-0.377781, -0.340132, 1.0]], ['2, k, 13', [-0.431984, -0.701689, 1.0]], ['2, k, 14', [-0.491899, -1.05346, 1.0]], ['2, k, 15', [-0.517118, -1.11877, 1.0]], ['2, k, 16', [-0.250306, -0.336776, 1.0]], ['2, k, 17', [-0.175299, -0.674766, 1.0]], ['2, k, 18', [-0.120413, -1.04167, 1.0]], ['2, k, 19', [-0.114858, -1.08865, 1.0]], ['2, k, 20', [-0.322495, 0.184016, 1.0]], ['2, k, 21', [-0.597696, 0.162196, 1.0]], ['2, k, 22', [-0.531967, 0.152356, 1.0]], ['2, k, 23', [-0.043835, 0.124535, 1.0]], ['2, k, 24', [-0.156665, 0.134957, 1.0]]]
[['2, k, 0', [-0.318018, -0.343325, 1.0]], ['2, k, 1', [-0.321834, -0.0407188, 1.0]], ['2, k, 2', [-0.323466, 0.254992, 1.0]], ['2, k, 3', [-0.323991, 0.378948, 1.0]], ['2, k, 4', [-0.460741, 0.103127, 1.0]], ['2, k, 5', [-0.550557, 0.120647, 1.0]], ['2, k, 6', [-0.593841, 0.143873, 1.0]], ['2, k, 7', [-0.603562, 0.154975, 1.0]], ['2, k, 8', [-0.18591, 0.083153, 1.0]], ['2, k, 9', [-0.2508, 0.113114, 1.0]], ['2, k, 10', [-0.110477, 0.125398, 1.0]], ['2, k, 11', [-0.0883858, 0.122838, 1.0]], ['2, k, 12', [-0.37739, -0.340328, 1.0]], ['2, k, 13', [-0.430633, -0.706928, 1.0]], ['2, k, 14', [-0.491045, -1.05358, 1.0]], ['2, k, 15', [-0.517144, -1.11878, 1.0]], ['2, k, 16', [-0.249867, -0.33686, 1.0]], ['2, k, 17', [-0.175209, -0.674904, 1.0]], ['2, k, 18', [-0.120402, -1.04258, 1.0]], ['2, k, 19', [-0.114787, -1.08953, 1.0]], ['2, k, 20', [-0.323377, 0.182179, 1.0]], ['2, k, 21', [-0.601714, 0.156758, 1.0]], ['2, k, 22', [-0.532419, 0.146942, 1.0]], ['2, k, 23', [-0.0150115, 0.117807, 1.0]], ['2, k, 24', [-0.0920705, 0.121744, 1.0]]]
[['2, k, 0', [-0.317464, -0.342811, 1.0]], ['2, k, 1', [-0.321642, -0.0408289, 1.0]], ['2, k, 2', [-0.323538, 0.25441, 1.0]], ['2, k, 3', [-0.323918, 0.379041, 1.0]], ['2, k, 4', [-0.460644, 0.103164, 1.0]], ['2, k, 5', [-0.551271, 0.116197, 1.0]], ['2, k, 6', [-0.594462, 0.142036, 1.0]], ['2, k, 7', [-0.605381, 0.15093, 1.0]], ['2, k, 8', [-0.186799, 0.0857782, 1.0]], ['2, k, 9', [-0.254685, 0.113896, 1.0]], ['2, k, 10', [-0.135605, 0.124311, 1.0]], ['2, k, 11', [-0.10645, 0.119935, 1.0]], ['2, k, 12', [-0.376802, -0.339969, 1.0]], ['2, k, 13', [-0.430055, -0.707941, 1.0]], ['2, k, 14', [-0.490858, -1.05394, 1.0]], ['2, k, 15', [-0.51733, -1.11874, 1.0]], ['2, k, 16', [-0.249368, -0.33622, 1.0]], ['2, k, 17', [-0.175081, -0.674885, 1.0]], ['2, k, 18', [-0.1203, -1.04268, 1.0]], ['2, k, 19', [-0.115238, -1.08966, 1.0]], ['2, k, 20', [-0.323389, 0.181709, 1.0]], ['2, k, 21', [-0.606353, 0.153803, 1.0]], ['2, k, 22', [-0.533104, 0.144847, 1.0]], ['2, k, 23', [-0.033798, 0.115898, 1.0]], ['2, k, 24', [-0.122511, 0.129601, 1.0]]]
[['2, k, 0', [-0.316717, -0.342256, 1.0]], ['2, k, 1', [-0.32146, -0.0411383, 1.0]], ['2, k, 2', [-0.324009, 0.253001, 1.0]], ['2, k, 3', [-0.323911, 0.379138, 1.0]], ['2, k, 4', [-0.460721, 0.103694, 1.0]], ['2, k, 5', [-0.556281, 0.108665, 1.0]], ['2, k, 6', [-0.595539, 0.139641, 1.0]], ['2, k, 7', [-0.606071, 0.148886, 1.0]], ['2, k, 8', [-0.189414, 0.0901567, 1.0]], ['2, k, 9', [-0.257376, 0.115878, 1.0]], ['2, k, 10', [-0.147468, 0.124538, 1.0]], ['2, k, 11', [-0.111911, 0.119147, 1.0]], ['2, k, 12', [-0.37613, -0.339559, 1.0]], ['2, k, 13', [-0.429654, -0.706441, 1.0]], ['2, k, 14', [-0.491366, -1.05401, 1.0]], ['2, k, 15', [-0.517306, -1.11858, 1.0]], ['2, k, 16', [-0.248576, -0.335538, 1.0]], ['2, k, 17', [-0.174771, -0.675048, 1.0]], ['2, k, 18', [-0.120677, -1.04169, 1.0]], ['2, k, 19', [-0.115764, -1.08865, 1.0]], ['2, k, 20', [-0.323673, 0.180605, 1.0]], ['2, k, 21', [-0.608566, 0.150293, 1.0]], ['2, k, 22', [-0.532184, 0.141158, 1.0]], ['2, k, 23', [-0.0413993, 0.115083, 1.0]], ['2, k, 24', [-0.123204, 0.126596, 1.0]]]
[['2, k, 0', [-0.316265, -0.341812, 1.0]], ['2, k, 1', [-0.321349, -0.0411269, 1.0]], ['2, k, 2', [-0.324084, 0.252809, 1.0]], ['2, k, 3', [-0.323999, 0.379104, 1.0]], ['2, k, 4', [-0.460736, 0.103688, 1.0]], ['2, k, 5', [-0.556457, 0.105795, 1.0]], ['2, k, 6', [-0.59636, 0.136491, 1.0]], ['2, k, 7', [-0.606988, 0.146217, 1.0]], ['2, k, 8', [-0.190631, 0.0912796, 1.0]], ['2, k, 9', [-0.256911, 0.117209, 1.0]], ['2, k, 10', [-0.147604, 0.121863, 1.0]], ['2, k, 11', [-0.111634, 0.118646, 1.0]], ['2, k, 12', [-0.375733, -0.33936, 1.0]], ['2, k, 13', [-0.429051, -0.708865, 1.0]], ['2, k, 14', [-0.491413, -1.05356, 1.0]], ['2, k, 15', [-0.517271, -1.11856, 1.0]], ['2, k, 16', [-0.248078, -0.334812, 1.0]], ['2, k, 17', [-0.174725, -0.674914, 1.0]], ['2, k, 18', [-0.120785, -1.04135, 1.0]], ['2, k, 19', [-0.116539, -1.08835, 1.0]], ['2, k, 20', [-0.323713, 0.180448, 1.0]], ['2, k, 21', [-0.60414, 0.146364, 1.0]], ['2, k, 22', [-0.534625, 0.139723, 1.0]], ['2, k, 23', [-0.0426486, 0.115159, 1.0]], ['2, k, 24', [-0.120241, 0.130158, 1.0]]]
[['2, k, 0', [-0.315748, -0.34146, 1.0]], ['2, k, 1', [-0.321143, -0.0411436, 1.0]], ['2, k, 2', [-0.324032, 0.252607, 1.0]], ['2, k, 3', [-0.324, 0.379024, 1.0]], ['2, k, 4', [-0.460604, 0.103741, 1.0]], ['2, k, 5', [-0.555177, 0.103779, 1.0]], ['2, k, 6', [-0.595072, 0.132138, 1.0]], ['2, k, 7', [-0.605433, 0.144987, 1.0]], ['2, k, 8', [-0.192414, 0.0937702, 1.0]], ['2, k, 9', [-0.257359, 0.116827, 1.0]], ['2, k, 10', [-0.112559, 0.122021, 1.0]], ['2, k, 11', [-0.0945201, 0.117491, 1.0]], ['2, k, 12', [-0.375202, -0.33912, 1.0]], ['2, k, 13', [-0.429007, -0.709, 1.0]], ['2, k, 14', [-0.49158, -1.05228, 1.0]], ['2, k, 15', [-0.517265, -1.11855, 1.0]], ['2, k, 16', [-0.247596, -0.334368, 1.0]], ['2, k, 17', [-0.174708, -0.67513, 1.0]], ['2, k, 18', [-0.120887, -1.0417, 1.0]], ['2, k, 19', [-0.116758, -1.08869, 1.0]], ['2, k, 20', [-0.323642, 0.180296, 1.0]], ['2, k, 21', [-0.606923, 0.145669, 1.0]], ['2, k, 22', [-0.534128, 0.136913, 1.0]], ['2, k, 23', [-0.018655, 0.115467, 1.0]], ['2, k, 24', [-0.116616, 0.123571, 1.0]]]
[['2, k, 0', [-0.315592, -0.341226, 1.0]], ['2, k, 1', [-0.321127, -0.0411512, 1.0]], ['2, k, 2', [-0.324257, 0.252228, 1.0]], ['2, k, 3', [-0.32408, 0.37902, 1.0]], ['2, k, 4', [-0.460737, 0.104507, 1.0]], ['2, k, 5', [-0.55443, 0.102958, 1.0]], ['2, k, 6', [-0.59473, 0.128592, 1.0]], ['2, k, 7', [-0.604364, 0.142403, 1.0]], ['2, k, 8', [-0.192849, 0.0940601, 1.0]], ['2, k, 9', [-0.257231, 0.116022, 1.0]], ['2, k, 10', [-0.125968, 0.115069, 1.0]], ['2, k, 11', [-0.100794, 0.11797, 1.0]], ['2, k, 12', [-0.37504, -0.338986, 1.0]], ['2, k, 13', [-0.428787, -0.709834, 1.0]], ['2, k, 14', [-0.491621, -1.05252, 1.0]], ['2, k, 15', [-0.517088, -1.11845, 1.0]], ['2, k, 16', [-0.247456, -0.334022, 1.0]], ['2, k, 17', [-0.174594, -0.675399, 1.0]], ['2, k, 18', [-0.120847, -1.0417, 1.0]], ['2, k, 19', [-0.117379, -1.08869, 1.0]], ['2, k, 20', [-0.323793, 0.180019, 1.0]], ['2, k, 21', [-0.603087, 0.145123, 1.0]], ['2, k, 22', [-0.530822, 0.138009, 1.0]], ['2, k, 23', [-0.0191467, 0.114449, 1.0]], ['2, k, 24', [-0.129644, 0.136088, 1.0]]]
[['2, k, 0', [-0.315063, -0.340911, 1.0]], ['2, k, 1', [-0.320866, -0.041075, 1.0]], ['2, k, 2', [-0.324219, 0.252122, 1.0]], ['2, k, 3', [-0.324127, 0.379008, 1.0]], ['2, k, 4', [-0.460746, 0.104538, 1.0]], ['2, k, 5', [-0.553959, 0.102833, 1.0]], ['2, k, 6', [-0.595445, 0.127662, 1.0]], ['2, k, 7', [-0.605232, 0.142076, 1.0]], ['2, k, 8', [-0.193717, 0.0960411, 1.0]], ['2, k, 9', [-0.255647, 0.115702, 1.0]], ['2, k, 10', [-0.155759, 0.124091, 1.0]], ['2, k, 11', [-0.11577, 0.119876, 1.0]], ['2, k, 12', [-0.37445, -0.338816, 1.0]], ['2, k, 13', [-0.428632, -0.710808, 1.0]], ['2, k, 14', [-0.491627, -1.05249, 1.0]], ['2, k, 15', [-0.517088, -1.11848, 1.0]], ['2, k, 16', [-0.246984, -0.333567, 1.0]], ['2, k, 17', [-0.174486, -0.675677, 1.0]], ['2, k, 18', [-0.120681, -1.04195, 1.0]], ['2, k, 19', [-0.117183, -1.08891, 1.0]], ['2, k, 20', [-0.32371, 0.179942, 1.0]], ['2, k, 21', [-0.607389, 0.142416, 1.0]], ['2, k, 22', [-0.533184, 0.137762, 1.0]], ['2, k, 23', [-0.0591491, 0.1171, 1.0]], ['2, k, 24', [-0.134428, 0.129138, 1.0]]]
[['2, k, 0', [-0.314983, -0.340805, 1.0]], ['2, k, 1', [-0.320845, -0.0410612, 1.0]], ['2, k, 2', [-0.324253, 0.252072, 1.0]], ['2, k, 3', [-0.324344, 0.379219, 1.0]], ['2, k, 4', [-0.46123, 0.10484, 1.0]], ['2, k, 5', [-0.553635, 0.102134, 1.0]], ['2, k, 6', [-0.595686, 0.126193, 1.0]], ['2, k, 7', [-0.607383, 0.140865, 1.0]], ['2, k, 8', [-0.193891, 0.0961136, 1.0]], ['2, k, 9', [-0.254848, 0.115109, 1.0]], ['2, k, 10', [-0.142931, 0.119876, 1.0]], ['2, k, 11', [-0.10974, 0.120412, 1.0]], ['2, k, 12', [-0.374321, -0.338692, 1.0]], ['2, k, 13', [-0.428667, -0.710945, 1.0]], ['2, k, 14', [-0.49161, -1.0523, 1.0]], ['2, k, 15', [-0.51711, -1.11847, 1.0]], ['2, k, 16', [-0.246948, -0.333487, 1.0]], ['2, k, 17', [-0.175395, -0.67546, 1.0]], ['2, k, 18', [-0.120744, -1.04163, 1.0]], ['2, k, 19', [-0.117644, -1.08859, 1.0]], ['2, k, 20', [-0.323735, 0.179898, 1.0]], ['2, k, 21', [-0.60219, 0.142987, 1.0]], ['2, k, 22', [-0.533068, 0.138267, 1.0]], ['2, k, 23', [-0.0362012, 0.11696, 1.0]], ['2, k, 24', [-0.12477, 0.131591, 1.0]]]
[['2, k, 0', [-0.314767, -0.340628, 1.0]], ['2, k, 1', [-0.320876, -0.0411305, 1.0]], ['2, k, 2', [-0.324883, 0.251396, 1.0]], ['2, k, 3', [-0.324572, 0.37917, 1.0]], ['2, k, 4', [-0.461926, 0.10596, 1.0]], ['2, k, 5', [-0.555968, 0.100069, 1.0]], ['2, k, 6', [-0.59495, 0.123547, 1.0]], ['2, k, 7', [-0.605203, 0.139645, 1.0]], ['2, k, 8', [-0.194329, 0.0966319, 1.0]], ['2, k, 9', [-0.254281, 0.114689, 1.0]], ['2, k, 10', [-0.140063, 0.120659, 1.0]], ['2, k, 11', [-0.108661, 0.119975, 1.0]], ['2, k, 12', [-0.374061, -0.338551, 1.0]], ['2, k, 13', [-0.428565, -0.710971, 1.0]], ['2, k, 14', [-0.491576, -1.05251, 1.0]], ['2, k, 15', [-0.517134, -1.11849, 1.0]], ['2, k, 16', [-0.246776, -0.333283, 1.0]], ['2, k, 17', [-0.175168, -0.675785, 1.0]], ['2, k, 18', [-0.120552, -1.04345, 1.0]], ['2, k, 19', [-0.1132, -1.11164, 1.0]], ['2, k, 20', [-0.324164, 0.179408, 1.0]], ['2, k, 21', [-0.604336, 0.141546, 1.0]], ['2, k, 22', [-0.53451, 0.134205, 1.0]], ['2, k, 23', [-0.0370836, 0.116232, 1.0]], ['2, k, 24', [-0.112172, 0.131448, 1.0]]]
[['2, k, 0', [-0.314588, -0.34042, 1.0]], ['2, k, 1', [-0.32095, -0.0410521, 1.0]], ['2, k, 2', [-0.325302, 0.251323, 1.0]], ['2, k, 3', [-0.324884, 0.379332, 1.0]], ['2, k, 4', [-0.462129, 0.106504, 1.0]], ['2, k, 5', [-0.55609, 0.0985479, 1.0]], ['2, k, 6', [-0.595186, 0.122788, 1.0]], ['2, k, 7', [-0.606131, 0.139821, 1.0]], ['2, k, 8', [-0.194437, 0.0970285, 1.0]], ['2, k, 9', [-0.254641, 0.114691, 1.0]], ['2, k, 10', [-0.138837, 0.121047, 1.0]], ['2, k, 11', [-0.106943, 0.119928, 1.0]], ['2, k, 12', [-0.373879, -0.338436, 1.0]], ['2, k, 13', [-0.428498, -0.711188, 1.0]], ['2, k, 14', [-0.49166, -1.05283, 1.0]], ['2, k, 15', [-0.51716, -1.11858, 1.0]], ['2, k, 16', [-0.246613, -0.332977, 1.0]], ['2, k, 17', [-0.175775, -0.675899, 1.0]], ['2, k, 18', [-0.12061, -1.04392, 1.0]], ['2, k, 19', [-0.11318, -1.11196, 1.0]], ['2, k, 20', [-0.324493, 0.179363, 1.0]], ['2, k, 21', [-0.600585, 0.140918, 1.0]], ['2, k, 22', [-0.533778, 0.132614, 1.0]], ['2, k, 23', [-0.0335528, 0.116549, 1.0]], ['2, k, 24', [-0.112635, 0.136216, 1.0]]]
