[['2, k, 0', [-0.03114864, -0.2106481, 1.0]], ['2, k, 1', [-0.02597688, 0.0477477, 1.0]], ['2, k, 2', [-0.02199502, 0.2997007, 1.0]], ['2, k, 3', [-0.01735315, 0.4410975, 1.0]], ['2, k, 4', [-0.199675, 0.1988604, 1.0]], ['2, k, 5', [-0.3233297, -0.004392646, 1.0]], ['2, k, 6', [-0.3289127, -0.09939995, 1.0]], ['2, k, 7', [-0.3498358, -0.06627467, 1.0]], ['2, k, 8', [0.1490307, 0.2106939, 1.0]], ['2, k, 9', [0.2137718, 0.01981021, 1.0]], ['2, k, 10', [0.1939804, -0.1589684, 1.0]], ['2, k, 11', [0.1844152, -0.2128671, 1.0]], ['2, k, 12', [-0.1085861, -0.2061583, 1.0]], ['2, k, 13', [-0.182819, -0.3719312, 1.0]], ['2, k, 14', [-0.2413889, -0.7217299, 1.0]], ['2, k, 15', [-0.2078797, -0.7533987, 1.0]], ['2, k, 16', [0.04695568, -0.2094016, 1.0]], ['2, k, 17', [0.08618459, -0.3830251, 1.0]], ['2, k, 18', [0.1063231, -0.7323185, 1.0]], ['2, k, 19', [0.08006836, -0.7628646, 1.0]], ['2, k, 20', [-0.02294542, 0.237581, 1.0]], ['2, k, 21', [-0.4004139, -0.08216725, 1.0]], ['2, k, 22', [-0.322826, -0.04177182, 1.0]], ['2, k, 23', [0.1691569, -0.2670285, 1.0]], ['2, k, 24', [0.187387, -0.2361253, 1.0]]]
[['2, k, 0', [-0.04652746, -0.1850428, 1.0]], ['2, k, 1', [-0.05482116, 0.06693488, 1.0]], ['2, k, 2', [-0.06156659, 0.3120309, 1.0]], ['2, k, 3', [-0.05720644, 0.4463784, 1.0]], ['2, k, 4', [-0.2121884, 0.2636116, 1.0]], ['2, k, 5', [-0.3041998, 0.5006571, 1.0]], ['2, k, 6', [-0.3891358, 0.6651325, 1.0]], ['2, k, 7', [-0.4214346, 0.7413906, 1.0]], ['2, k, 8', [0.1388028, 0.2240754, 1.0]], ['2, k, 9', [0.20491, 0.04295531, 1.0]], ['2, k, 10', [0.1963445, -0.1489936, 1.0]], ['2, k, 11', [0.1875691, -0.2042425, 1.0]], ['2, k, 12', [-0.1228446, -0.1790665, 1.0]], ['2, k, 13', [-0.1882496, -0.37506, 1.0]], ['2, k, 14', [-0.2287349, -0.7148044, 1.0]], ['2, k, 15', [-0.2044533, -0.7585829, 1.0]], ['2, k, 16', [0.03108314, -0.1859328, 1.0]], ['2, k, 17', [0.08122326, -0.3798226, 1.0]], ['2, k, 18', [0.1042784, -0.725574, 1.0]], ['2, k, 19', [0.0681118, -0.7641335, 1.0]], ['2, k, 20', [-0.06010834, 0.2517503, 1.0]], ['2, k, 21', [-0.4379906, 0.8120187, 1.0]], ['2, k, 22', [-0.4466505, 0.7162681, 1.0]], ['2, k, 23', [0.16928, -0.2702722, 1.0]], ['2, k, 24', [0.1966103, -0.1959355, 1.0]]]
[['2, k, 0', [-0.0465661, -0.1850121, 1.0]], ['2, k, 1', [-0.05332183, 0.06649601, 1.0]], ['2, k, 2', [-0.05590285, 0.3102604, 1.0]], ['2, k, 3', [-0.05556395, 0.4462057, 1.0]], ['2, k, 4', [-0.2102139, 0.2660918, 1.0]], ['2, k, 5', [-0.3134202, 0.4980316, 1.0]], ['2, k, 6', [-0.4019822, 0.6611354, 1.0]], ['2, k, 7', [-0.4451125, 0.7335827, 1.0]], ['2, k, 8', [0.1387524, 0.2239675, 1.0]], ['2, k, 9', [0.1943313, 0.03294167, 1.0]], ['2, k, 10', [0.19644, -0.1497614, 1.0]], ['2, k, 11', [0.1852555, -0.2023446, 1.0]], ['2, k, 12', [-0.1228797, -0.179079, 1.0]], ['2, k, 13', [-0.1877239, -0.3744553, 1.0]], ['2, k, 14', [-0.234218, -0.7176132, 1.0]], ['2, k, 15', [-0.2044329, -0.7586237, 1.0]], ['2, k, 16', [0.03103375, -0.1858667, 1.0]], ['2, k, 17', [0.08141048, -0.3804466, 1.0]], ['2, k, 18', [0.1036383, -0.7255865, 1.0]], ['2, k, 19', [0.06801469, -0.764415, 1.0]], ['2, k, 20', [-0.05562355, 0.2503358, 1.0]], ['2, k, 21', [-0.4688776, 0.8067021, 1.0]], ['2, k, 22', [-0.4669756, 0.698522, 1.0]], ['2, k, 23', [0.1735428, -0.268708, 1.0]], ['2, k, 24', [0.1943267, -0.1940646, 1.0]]]
[['2, k, 0', [-0.04666027, -0.1850218, 1.0]], ['2, k, 1', [-0.05265718, 0.06604401, 1.0]], ['2, k, 2', [-0.05450267, 0.3092656, 1.0]], ['2, k, 3', [-0.05394287, 0.4464054, 1.0]], ['2, k, 4', [-0.2092126, 0.2684104, 1.0]], ['2, k, 5', [-0.3260544, 0.4935352, 1.0]], ['2, k, 6', [-0.4328802, 0.6592911, 1.0]], ['2, k, 7', [-0.471978, 0.7315316, 1.0]], ['2, k, 8', [0.1387571, 0.2239055, 1.0]], ['2, k, 9', [0.1981013, 0.0342054, 1.0]], ['2, k, 10', [0.1952318, -0.167343, 1.0]], ['2, k, 11', [0.1885619, -0.217464, 1.0]], ['2, k, 12', [-0.1228802, -0.178951, 1.0]], ['2, k, 13', [-0.1878884, -0.3750759, 1.0]], ['2, k, 14', [-0.2342432, -0.7174987, 1.0]], ['2, k, 15', [-0.204435, -0.7588153, 1.0]], ['2, k, 16', [0.03077896, -0.186086, 1.0]], ['2, k, 17', [0.0814109, -0.3804376, 1.0]], ['2, k, 18', [0.1028885, -0.7256564, 1.0]], ['2, k, 19', [0.06793491, -0.7643029, 1.0]], ['2, k, 20', [-0.0543337, 0.2494371, 1.0]], ['2, k, 21', [-0.4859219, 0.8002555, 1.0]], ['2, k, 22', [-0.4981606, 0.7072651, 1.0]], ['2, k, 23', [0.1711436, -0.2671426, 1.0]], ['2, k, 24', [0.1965024, -0.2074991, 1.0]]]
[['2, k, 0', [-0.04695189, -0.1852606, 1.0]], ['2, k, 1', [-0.05245362, 0.0659226, 1.0]], ['2, k, 2', [-0.05391436, 0.3093279, 1.0]], ['2, k, 3', [-0.05302449, 0.446625, 1.0]], ['2, k, 4', [-0.2092148, 0.2693368, 1.0]], ['2, k, 5', [-0.3404121, 0.4862265, 1.0]], ['2, k, 6', [-0.4495196, 0.6369178, 1.0]], ['2, k, 7', [-0.4944462, 0.7045688, 1.0]], ['2, k, 8', [0.1317105, 0.2178289, 1.0]], ['2, k, 9', [0.2012914, 0.03846717, 1.0]], ['2, k, 10', [0.1954488, -0.1494639, 1.0]], ['2, k, 11', [0.1894095, -0.1960872, 1.0]], ['2, k, 12', [-0.1231746, -0.1791428, 1.0]], ['2, k, 13', [-0.1878653, -0.3754078, 1.0]], ['2, k, 14', [-0.2210928, -0.7220439, 1.0]], ['2, k, 15', [-0.2044325, -0.7588424, 1.0]], ['2, k, 16', [0.03032674, -0.1865272, 1.0]], ['2, k, 17', [0.08149243, -0.3809149, 1.0]], ['2, k, 18', [0.1040504, -0.7251671, 1.0]], ['2, k, 19', [0.06870514, -0.7631489, 1.0]], ['2, k, 20', [-0.05382584, 0.2494236, 1.0]], ['2, k, 21', [-0.5130118, 0.7763385, 1.0]], ['2, k, 22', [-0.5169687, 0.6661471, 1.0]], ['2, k, 23', [0.1637437, -0.2628468, 1.0]], ['2, k, 24', [0.1839207, -0.2016019, 1.0]]]
[['2, k, 0', [-0.04600688, -0.1869907, 1.0]], ['2, k, 1', [-0.05128759, 0.06509838, 1.0]], ['2, k, 2', [-0.05333545, 0.3093568, 1.0]], ['2, k, 3', [-0.05212411, 0.4466511, 1.0]], ['2, k, 4', [-0.2098808, 0.2695849, 1.0]], ['2, k, 5', [-0.3536694, 0.4781869, 1.0]], ['2, k, 6', [-0.4672024, 0.6253434, 1.0]], ['2, k, 7', [-0.5175303, 0.6917325, 1.0]], ['2, k, 8', [0.1301759, 0.2160615, 1.0]], ['2, k, 9', [0.1994985, 0.03656498, 1.0]], ['2, k, 10', [0.1941549, -0.15758, 1.0]], ['2, k, 11', [0.1852992, -0.2046452, 1.0]], ['2, k, 12', [-0.1210387, -0.1812703, 1.0]], ['2, k, 13', [-0.1885161, -0.3755303, 1.0]], ['2, k, 14', [-0.2212275, -0.7221215, 1.0]], ['2, k, 15', [-0.2043039, -0.7592694, 1.0]], ['2, k, 16', [0.03049605, -0.1880383, 1.0]], ['2, k, 17', [0.08155178, -0.3810863, 1.0]], ['2, k, 18', [0.1042233, -0.7250941, 1.0]], ['2, k, 19', [0.06868103, -0.7631375, 1.0]], ['2, k, 20', [-0.05309775, 0.2492885, 1.0]], ['2, k, 21', [-0.5415353, 0.7660643, 1.0]], ['2, k, 22', [-0.5385777, 0.6561145, 1.0]], ['2, k, 23', [0.1681803, -0.266467, 1.0]], ['2, k, 24', [0.1868983, -0.2065006, 1.0]]]
[['2, k, 0', [-0.04526266, -0.1872409, 1.0]], ['2, k, 1', [-0.05045652, 0.06473389, 1.0]], ['2, k, 2', [-0.0530497, 0.3091934, 1.0]], ['2, k, 3', [-0.05126344, 0.4467093, 1.0]], ['2, k, 4', [-0.2114516, 0.2696464, 1.0]], ['2, k, 5', [-0.3694637, 0.4682793, 1.0]], ['2, k, 6', [-0.4878505, 0.6133264, 1.0]], ['2, k, 7', [-0.5434929, 0.676029, 1.0]], ['2, k, 8', [0.1328364, 0.217561, 1.0]], ['2, k, 9', [0.1993459, 0.03699548, 1.0]], ['2, k, 10', [0.1938409, -0.1591035, 1.0]], ['2, k, 11', [0.1855101, -0.2109201, 1.0]], ['2, k, 12', [-0.1192136, -0.1819275, 1.0]], ['2, k, 13', [-0.188429, -0.375551, 1.0]], ['2, k, 14', [-0.2209342, -0.7222493, 1.0]], ['2, k, 15', [-0.2043237, -0.7598019, 1.0]], ['2, k, 16', [0.03060702, -0.1880588, 1.0]], ['2, k, 17', [0.0818748, -0.3801402, 1.0]], ['2, k, 18', [0.1042017, -0.7250621, 1.0]], ['2, k, 19', [0.06872542, -0.7630433, 1.0]], ['2, k, 20', [-0.05265908, 0.249057, 1.0]], ['2, k, 21', [-0.5757388, 0.7513617, 1.0]], ['2, k, 22', [-0.5640864, 0.6472239, 1.0]], ['2, k, 23', [0.1680985, -0.2663417, 1.0]], ['2, k, 24', [0.1643693, -0.2649912, 1.0]]]
[['2, k, 0', [-0.04536441, -0.1871303, 1.0]], ['2, k, 1', [-0.05036775, 0.06469278, 1.0]], ['2, k, 2', [-0.05288674, 0.3090739, 1.0]], ['2, k, 3', [-0.05057194, 0.4466037, 1.0]], ['2, k, 4', [-0.2134549, 0.2689964, 1.0]], ['2, k, 5', [-0.3813584, 0.4558292, 1.0]], ['2, k, 6', [-0.5138785, 0.5938748, 1.0]], ['2, k, 7', [-0.5675803, 0.6533179, 1.0]], ['2, k, 8', [0.1348509, 0.2190061, 1.0]], ['2, k, 9', [0.1999685, 0.03788974, 1.0]], ['2, k, 10', [0.1967241, -0.1299786, 1.0]], ['2, k, 11', [0.1935006, -0.1730403, 1.0]], ['2, k, 12', [-0.1193314, -0.1818733, 1.0]], ['2, k, 13', [-0.1883819, -0.3753462, 1.0]], ['2, k, 14', [-0.2316408, -0.7197047, 1.0]], ['2, k, 15', [-0.2043143, -0.7601656, 1.0]], ['2, k, 16', [0.03045667, -0.1878184, 1.0]], ['2, k, 17', [0.08199615, -0.380226, 1.0]], ['2, k, 18', [0.1047471, -0.7247061, 1.0]], ['2, k, 19', [0.06848118, -0.7626888, 1.0]], ['2, k, 20', [-0.05250436, 0.2489528, 1.0]], ['2, k, 21', [-0.5931298, 0.7263801, 1.0]], ['2, k, 22', [-0.5941276, 0.6315361, 1.0]], ['2, k, 23', [0.1975588, -0.2035301, 1.0]], ['2, k, 24', [0.1982798, -0.1561178, 1.0]]]
[['2, k, 0', [-0.0449307, -0.1872048, 1.0]], ['2, k, 1', [-0.04935716, 0.06443737, 1.0]], ['2, k, 2', [-0.05182316, 0.3088203, 1.0]], ['2, k, 3', [-0.04969738, 0.4466225, 1.0]], ['2, k, 4', [-0.2150945, 0.2679094, 1.0]], ['2, k, 5', [-0.3926376, 0.4413911, 1.0]], ['2, k, 6', [-0.5303127, 0.5750438, 1.0]], ['2, k, 7', [-0.5891933, 0.6282183, 1.0]], ['2, k, 8', [0.136284, 0.2197237, 1.0]], ['2, k, 9', [0.2001295, 0.03793899, 1.0]], ['2, k, 10', [0.1965022, -0.1395182, 1.0]], ['2, k, 11', [0.1879648, -0.1899259, 1.0]], ['2, k, 12', [-0.1186903, -0.1821886, 1.0]], ['2, k, 13', [-0.1885262, -0.3752122, 1.0]], ['2, k, 14', [-0.2319164, -0.7193044, 1.0]], ['2, k, 15', [-0.2041296, -0.7602211, 1.0]], ['2, k, 16', [0.03068261, -0.1877197, 1.0]], ['2, k, 17', [0.0821768, -0.380408, 1.0]], ['2, k, 18', [0.104713, -0.7247587, 1.0]], ['2, k, 19', [0.06843002, -0.7626535, 1.0]], ['2, k, 20', [-0.0513924, 0.2486732, 1.0]], ['2, k, 21', [-0.620212, 0.6913404, 1.0]], ['2, k, 22', [-0.6050855, 0.5987087, 1.0]], ['2, k, 23', [0.196705, -0.2117103, 1.0]], ['2, k, 24', [0.1955588, -0.1804465, 1.0]]]
[['2, k, 0', [-0.04569889, -0.1871733, 1.0]], ['2, k, 1', [-0.04932133, 0.06441436, 1.0]], ['2, k, 2', [-0.05098801, 0.3087571, 1.0]], ['2, k, 3', [-0.04904257, 0.4466653, 1.0]], ['2, k, 4', [-0.2180485, 0.2641598, 1.0]], ['2, k, 5', [-0.408816, 0.4221949, 1.0]], ['2, k, 6', [-0.5814775, 0.5637525, 1.0]], ['2, k, 7', [-0.6184564, 0.6108958, 1.0]], ['2, k, 8', [0.135071, 0.2193801, 1.0]], ['2, k, 9', [0.2002364, 0.03811489, 1.0]], ['2, k, 10', [0.1940997, -0.1473479, 1.0]], ['2, k, 11', [0.1876531, -0.1997858, 1.0]], ['2, k, 12', [-0.1196746, -0.1821464, 1.0]], ['2, k, 13', [-0.1879787, -0.3742728, 1.0]], ['2, k, 14', [-0.2314378, -0.7194012, 1.0]], ['2, k, 15', [-0.2040491, -0.7602025, 1.0]], ['2, k, 16', [0.02992275, -0.1876447, 1.0]], ['2, k, 17', [0.08225109, -0.3789545, 1.0]], ['2, k, 18', [0.104121, -0.7250412, 1.0]], ['2, k, 19', [0.06845322, -0.7625201, 1.0]], ['2, k, 20', [-0.05083134, 0.2486083, 1.0]], ['2, k, 21', [-0.6647239, 0.6842417, 1.0]], ['2, k, 22', [-0.6208608, 0.5530906, 1.0]], ['2, k, 23', [0.1721215, -0.255153, 1.0]], ['2, k, 24', [0.1867089, -0.2296229, 1.0]]]
[['2, k, 0', [-0.04575087, -0.1872927, 1.0]], ['2, k, 1', [-0.04907092, 0.06420279, 1.0]], ['2, k, 2', [-0.05034047, 0.3085051, 1.0]], ['2, k, 3', [-0.04778659, 0.4466348, 1.0]], ['2, k, 4', [-0.2204541, 0.2628988, 1.0]], ['2, k, 5', [-0.4179744, 0.4027872, 1.0]], ['2, k, 6', [-0.5854015, 0.5085953, 1.0]], ['2, k, 7', [-0.6328495, 0.5542526, 1.0]], ['2, k, 8', [0.1343402, 0.2188848, 1.0]], ['2, k, 9', [0.2009197, 0.02706902, 1.0]], ['2, k, 10', [0.194286, -0.1479412, 1.0]], ['2, k, 11', [0.1871953, -0.1952835, 1.0]], ['2, k, 12', [-0.1199054, -0.182285, 1.0]], ['2, k, 13', [-0.1877816, -0.3736854, 1.0]], ['2, k, 14', [-0.1955876, -0.7045611, 1.0]], ['2, k, 15', [-0.2048021, -0.7652803, 1.0]], ['2, k, 16', [0.02990877, -0.1878674, 1.0]], ['2, k, 17', [0.08218113, -0.3790265, 1.0]], ['2, k, 18', [0.1041952, -0.7252305, 1.0]], ['2, k, 19', [0.06826328, -0.7630646, 1.0]], ['2, k, 20', [-0.05025761, 0.2483457, 1.0]], ['2, k, 21', [-0.6843982, 0.6180639, 1.0]], ['2, k, 22', [-0.6348529, 0.5129536, 1.0]], ['2, k, 23', [0.1637437, -0.2628468, 1.0]], ['2, k, 24', [0.1659319, -0.2617005, 1.0]]]
[['2, k, 0', [-0.04600928, -0.1873673, 1.0]], ['2, k, 1', [-0.04890744, 0.06407464, 1.0]], ['2, k, 2', [-0.04939977, 0.3082056, 1.0]], ['2, k, 3', [-0.04692973, 0.4464641, 1.0]], ['2, k, 4', [-0.2214617, 0.2614834, 1.0]], ['2, k, 5', [-0.4280646, 0.3820599, 1.0]], ['2, k, 6', [-0.6004946, 0.4831333, 1.0]], ['2, k, 7', [-0.6625898, 0.5238116, 1.0]], ['2, k, 8', [0.1336372, 0.2187631, 1.0]], ['2, k, 9', [0.2012531, 0.02807426, 1.0]], ['2, k, 10', [0.1939774, -0.1484841, 1.0]], ['2, k, 11', [0.1867077, -0.1920588, 1.0]], ['2, k, 12', [-0.1205042, -0.1824982, 1.0]], ['2, k, 13', [-0.1882187, -0.3740162, 1.0]], ['2, k, 14', [-0.2434266, -0.7240889, 1.0]], ['2, k, 15', [-0.2035304, -0.7608148, 1.0]], ['2, k, 16', [0.02974198, -0.1878453, 1.0]], ['2, k, 17', [0.08250789, -0.3795588, 1.0]], ['2, k, 18', [0.1042952, -0.7252757, 1.0]], ['2, k, 19', [0.06689171, -0.7673839, 1.0]], ['2, k, 20', [-0.04952797, 0.2480772, 1.0]], ['2, k, 21', [-0.7127522, 0.5851358, 1.0]], ['2, k, 22', [-0.6633344, 0.4849655, 1.0]], ['2, k, 23', [0.1637451, -0.2628468, 1.0]], ['2, k, 24', [0.1944963, -0.1822793, 1.0]]]
[['2, k, 0', [-0.04486096, -0.1885459, 1.0]], ['2, k, 1', [-0.04818435, 0.06350096, 1.0]], ['2, k, 2', [-0.04929133, 0.3081512, 1.0]], ['2, k, 3', [-0.04645525, 0.4461978, 1.0]], ['2, k, 4', [-0.2230582, 0.2593491, 1.0]], ['2, k, 5', [-0.4365632, 0.3641083, 1.0]], ['2, k, 6', [-0.6356044, 0.4354702, 1.0]], ['2, k, 7', [-0.6784701, 0.4755682, 1.0]], ['2, k, 8', [0.1332953, 0.2182636, 1.0]], ['2, k, 9', [0.2021569, 0.03192293, 1.0]], ['2, k, 10', [0.1933635, -0.1500494, 1.0]], ['2, k, 11', [0.1860299, -0.2028602, 1.0]], ['2, k, 12', [-0.1191242, -0.1837105, 1.0]], ['2, k, 13', [-0.1882751, -0.3743586, 1.0]], ['2, k, 14', [-0.2427591, -0.7215326, 1.0]], ['2, k, 15', [-0.2035118, -0.7608234, 1.0]], ['2, k, 16', [0.0306713, -0.1889111, 1.0]], ['2, k, 17', [0.08225484, -0.3795972, 1.0]], ['2, k, 18', [0.1039818, -0.7253845, 1.0]], ['2, k, 19', [0.06796132, -0.76377, 1.0]], ['2, k, 20', [-0.04929053, 0.2479336, 1.0]], ['2, k, 21', [-0.7355076, 0.5315888, 1.0]], ['2, k, 22', [-0.6915396, 0.4577542, 1.0]], ['2, k, 23', [0.1631661, -0.2633997, 1.0]], ['2, k, 24', [0.189516, -0.2104596, 1.0]]]
[['2, k, 0', [-0.04473504, -0.1886608, 1.0]], ['2, k, 1', [-0.04758987, 0.06323599, 1.0]], ['2, k, 2', [-0.04845262, 0.3079264, 1.0]], ['2, k, 3', [-0.04603321, 0.446126, 1.0]], ['2, k, 4', [-0.2234074, 0.2582136, 1.0]], ['2, k, 5', [-0.4465705, 0.3418187, 1.0]], ['2, k, 6', [-0.6471017, 0.4130032, 1.0]], ['2, k, 7', [-0.6998368, 0.434922, 1.0]], ['2, k, 8', [0.1357906, 0.2197646, 1.0]], ['2, k, 9', [0.202776, 0.03189371, 1.0]], ['2, k, 10', [0.1933232, -0.1500949, 1.0]], ['2, k, 11', [0.1846889, -0.2041663, 1.0]], ['2, k, 12', [-0.1189808, -0.183758, 1.0]], ['2, k, 13', [-0.1881, -0.3751249, 1.0]], ['2, k, 14', [-0.2391992, -0.7199002, 1.0]], ['2, k, 15', [-0.203373, -0.7608173, 1.0]], ['2, k, 16', [0.03089686, -0.1892398, 1.0]], ['2, k, 17', [0.08226187, -0.380712, 1.0]], ['2, k, 18', [0.1029194, -0.7256532, 1.0]], ['2, k, 19', [0.06797279, -0.7635809, 1.0]], ['2, k, 20', [-0.04845986, 0.2476764, 1.0]], ['2, k, 21', [-0.7586781, 0.4912011, 1.0]], ['2, k, 22', [-0.7110702, 0.4122395, 1.0]], ['2, k, 23', [0.165429, -0.2638233, 1.0]], ['2, k, 24', [0.1828997, -0.2226686, 1.0]]]
[['2, k, 0', [-0.04487001, -0.1886675, 1.0]], ['2, k, 1', [-0.04744507, 0.06314489, 1.0]], ['2, k, 2', [-0.04771852, 0.3076461, 1.0]], ['2, k, 3', [-0.04578265, 0.4462122, 1.0]], ['2, k, 4', [-0.2244667, 0.2556915, 1.0]], ['2, k, 5', [-0.4476237, 0.3143881, 1.0]], ['2, k, 6', [-0.6528371, 0.3584203, 1.0]], ['2, k, 7', [-0.7184625, 0.396315, 1.0]], ['2, k, 8', [0.1372892, 0.220446, 1.0]], ['2, k, 9', [0.2026758, 0.03142188, 1.0]], ['2, k, 10', [0.1929187, -0.1540008, 1.0]], ['2, k, 11', [0.1857896, -0.2052379, 1.0]], ['2, k, 12', [-0.1191398, -0.1838716, 1.0]], ['2, k, 13', [-0.1880793, -0.3750028, 1.0]], ['2, k, 14', [-0.2270124, -0.72381, 1.0]], ['2, k, 15', [-0.2033726, -0.7610974, 1.0]], ['2, k, 16', [0.03067572, -0.1891221, 1.0]], ['2, k, 17', [0.08240312, -0.3808216, 1.0]], ['2, k, 18', [0.1026029, -0.725484, 1.0]], ['2, k, 19', [0.06796224, -0.763539, 1.0]], ['2, k, 20', [-0.04787837, 0.2474371, 1.0]], ['2, k, 21', [-0.7869527, 0.4515575, 1.0]], ['2, k, 22', [-0.7348212, 0.3829685, 1.0]], ['2, k, 23', [0.1735039, -0.2686467, 1.0]], ['2, k, 24', [0.1565447, -0.2602534, 1.0]]]
[['2, k, 0', [-0.043871, -0.1891484, 1.0]], ['2, k, 1', [-0.04604424, 0.06247921, 1.0]], ['2, k, 2', [-0.04647642, 0.3070523, 1.0]], ['2, k, 3', [-0.04550713, 0.4460849, 1.0]], ['2, k, 4', [-0.224617, 0.2549209, 1.0]], ['2, k, 5', [-0.4530143, 0.2971613, 1.0]], ['2, k, 6', [-0.6637128, 0.3314055, 1.0]], ['2, k, 7', [-0.7213478, 0.3443306, 1.0]], ['2, k, 8', [0.1386745, 0.2208552, 1.0]], ['2, k, 9', [0.2030808, 0.03030584, 1.0]], ['2, k, 10', [0.1931513, -0.1534969, 1.0]], ['2, k, 11', [0.1862563, -0.2117383, 1.0]], ['2, k, 12', [-0.1178899, -0.1846788, 1.0]], ['2, k, 13', [-0.1881561, -0.3758006, 1.0]], ['2, k, 14', [-0.2346944, -0.7207627, 1.0]], ['2, k, 15', [-0.2033661, -0.7611009, 1.0]], ['2, k, 16', [0.03141205, -0.189265, 1.0]], ['2, k, 17', [0.0826012, -0.3810068, 1.0]], ['2, k, 18', [0.1028661, -0.7254353, 1.0]], ['2, k, 19', [0.06794065, -0.7633957, 1.0]], ['2, k, 20', [-0.04654497, 0.2468062, 1.0]], ['2, k, 21', [-0.7921401, 0.3881105, 1.0]], ['2, k, 22', [-0.7090396, 0.3050104, 1.0]], ['2, k, 23', [0.1736259, -0.2688359, 1.0]], ['2, k, 24', [0.1566629, -0.26045, 1.0]]]
[['2, k, 0', [-0.04340957, -0.1898574, 1.0]], ['2, k, 1', [-0.04579524, 0.06218343, 1.0]], ['2, k, 2', [-0.04646611, 0.3070393, 1.0]], ['2, k, 3', [-0.04531594, 0.4459504, 1.0]], ['2, k, 4', [-0.225951, 0.249829, 1.0]], ['2, k, 5', [-0.4626865, 0.2760385, 1.0]], ['2, k, 6', [-0.6525806, 0.2733564, 1.0]], ['2, k, 7', [-0.7260503, 0.2975031, 1.0]], ['2, k, 8', [0.1393894, 0.2211484, 1.0]], ['2, k, 9', [0.2039789, 0.03087688, 1.0]], ['2, k, 10', [0.1937153, -0.1693388, 1.0]], ['2, k, 11', [0.1829866, -0.2384403, 1.0]], ['2, k, 12', [-0.1176007, -0.1850655, 1.0]], ['2, k, 13', [-0.188117, -0.3760925, 1.0]], ['2, k, 14', [-0.2352418, -0.7208081, 1.0]], ['2, k, 15', [-0.2034036, -0.7610887, 1.0]], ['2, k, 16', [0.03205489, -0.1902818, 1.0]], ['2, k, 17', [0.08263887, -0.3813675, 1.0]], ['2, k, 18', [0.1025661, -0.7253618, 1.0]], ['2, k, 19', [0.06800184, -0.7631819, 1.0]], ['2, k, 20', [-0.04649691, 0.2467528, 1.0]], ['2, k, 21', [-0.7948544, 0.3294632, 1.0]], ['2, k, 22', [-0.7048389, 0.2586931, 1.0]], ['2, k, 23', [0.1762056, -0.2885576, 1.0]], ['2, k, 24', [0.1609884, -0.263818, 1.0]]]
[['2, k, 0', [-0.04314549, -0.1904615, 1.0]], ['2, k, 1', [-0.04524247, 0.06157466, 1.0]], ['2, k, 2', [-0.04592536, 0.3066355, 1.0]], ['2, k, 3', [-0.04506794, 0.4456471, 1.0]], ['2, k, 4', [-0.2262767, 0.2438363, 1.0]], ['2, k, 5', [-0.4640868, 0.2478413, 1.0]], ['2, k, 6', [-0.6538798, 0.2444121, 1.0]], ['2, k, 7', [-0.7367371, 0.2564963, 1.0]], ['2, k, 8', [0.1398107, 0.2213112, 1.0]], ['2, k, 9', [0.2036194, 0.02290613, 1.0]], ['2, k, 10', [0.1939542, -0.1696517, 1.0]], ['2, k, 11', [0.1830007, -0.2298096, 1.0]], ['2, k, 12', [-0.1173496, -0.1857661, 1.0]], ['2, k, 13', [-0.1881068, -0.3766819, 1.0]], ['2, k, 14', [-0.2362407, -0.7210261, 1.0]], ['2, k, 15', [-0.2034135, -0.7611601, 1.0]], ['2, k, 16', [0.03228836, -0.1906545, 1.0]], ['2, k, 17', [0.08289726, -0.3820673, 1.0]], ['2, k, 18', [0.103029, -0.725338, 1.0]], ['2, k, 19', [0.06820849, -0.7629515, 1.0]], ['2, k, 20', [-0.04591849, 0.2462813, 1.0]], ['2, k, 21', [-0.8079117, 0.2812977, 1.0]], ['2, k, 22', [-0.7147865, 0.2285271, 1.0]], ['2, k, 23', [0.1734887, -0.2795795, 1.0]], ['2, k, 24', [0.157564, -0.2621699, 1.0]]]
