[['2, k, 0', [-0.202251, -0.380884, 1.0]], ['2, k, 1', [-0.194261, -0.0908986, 1.0]], ['2, k, 2', [-0.185236, 0.192871, 1.0]], ['2, k, 3', [-0.165187, 0.32103, 1.0]], ['2, k, 4', [-0.296148, 0.184531, 1.0]], ['2, k, 5', [-0.346677, 0.0684936, 1.0]], ['2, k, 6', [-0.300936, 0.0790668, 1.0]], ['2, k, 7', [-0.256016, 0.0732451, 1.0]], ['2, k, 8', [-0.00919318, 0.0799135, 1.0]], ['2, k, 9', [0.168117, 0.123374, 1.0]], ['2, k, 10', [0.263262, 0.0586536, 1.0]], ['2, k, 11', [0.295231, 0.0754757, 1.0]], ['2, k, 12', [-0.264831, -0.351811, 1.0]], ['2, k, 13', [-0.256191, -0.659609, 1.0]], ['2, k, 14', [-0.247063, -1.03163, 1.0]], ['2, k, 15', [-0.224086, -1.09751, 1.0]], ['2, k, 16', [-0.134059, -0.399341, 1.0]], ['2, k, 17', [-0.109295, -0.706295, 1.0]], ['2, k, 18', [-0.116708, -1.086, 1.0]], ['2, k, 19', [-0.120732, -1.10812, 1.0]], ['2, k, 20', [-0.187678, 0.122859, 1.0]], ['2, k, 21', [-0.235535, 0.068531, 1.0]], ['2, k, 22', [-0.224412, 0.103264, 1.0]], ['2, k, 23', [0.311602, 0.0700489, 1.0]], ['2, k, 24', [0.333598, 0.0905732, 1.0]]]
[['2, k, 0', [-0.13815, -0.405857, 1.0]], ['2, k, 1', [-0.162092, -0.0952012, 1.0]], ['2, k, 2', [-0.183947, 0.206474, 1.0]], ['2, k, 3', [-0.194099, 0.304687, 1.0]], ['2, k, 4', [-0.337383, 0.167633, 1.0]], ['2, k, 5', [-0.456995, 0.165658, 1.0]], ['2, k, 6', [-0.645204, 0.177526, 1.0]], ['2, k, 7', [-0.660046, 0.179664, 1.0]], ['2, k, 8', [-0.149961, 0.0595921, 1.0]], ['2, k, 9', [-0.429185, 0.0551066, 1.0]], ['2, k, 10', [-0.639893, 0.0736248, 1.0]], ['2, k, 11', [-0.700331, 0.0821187, 1.0]], ['2, k, 12', [-0.171593, -0.40654, 1.0]], ['2, k, 13', [-0.209822, -0.747049, 1.0]], ['2, k, 14', [-0.255708, -1.05997, 1.0]], ['2, k, 15', [-0.213737, -1.10838, 1.0]], ['2, k, 16', [-0.100212, -0.393182, 1.0]], ['2, k, 17', [-0.116951, -0.728193, 1.0]], ['2, k, 18', [-0.111088, -1.058, 1.0]], ['2, k, 19', [-0.120781, -1.11483, 1.0]], ['2, k, 20', [-0.178677, 0.132227, 1.0]], ['2, k, 21', [-0.69071, 0.199843, 1.0]], ['2, k, 22', [-0.658888, 0.163338, 1.0]], ['2, k, 23', [-0.761579, 0.0914339, 1.0]], ['2, k, 24', [-0.699166, 0.116008, 1.0]]]
[['2, k, 0', [-0.138961, -0.405279, 1.0]], ['2, k, 1', [-0.162599, -0.095106, 1.0]], ['2, k, 2', [-0.184433, 0.206434, 1.0]], ['2, k, 3', [-0.195861, 0.304473, 1.0]], ['2, k, 4', [-0.337782, 0.167558, 1.0]], ['2, k, 5', [-0.460379, 0.165027, 1.0]], ['2, k, 6', [-0.66682, 0.154639, 1.0]], ['2, k, 7', [-0.682646, 0.180018, 1.0]], ['2, k, 8', [-0.148369, 0.058974, 1.0]], ['2, k, 9', [-0.42686, 0.053137, 1.0]], ['2, k, 10', [-0.632966, 0.0541679, 1.0]], ['2, k, 11', [-0.698945, 0.0743008, 1.0]], ['2, k, 12', [-0.17291, -0.407363, 1.0]], ['2, k, 13', [-0.195624, -0.751074, 1.0]], ['2, k, 14', [-0.273748, -1.06263, 1.0]], ['2, k, 15', [-0.21697, -1.10812, 1.0]], ['2, k, 16', [-0.10139, -0.389778, 1.0]], ['2, k, 17', [-0.116761, -0.699092, 1.0]], ['2, k, 18', [-0.110141, -1.05709, 1.0]], ['2, k, 19', [-0.116514, -1.11419, 1.0]], ['2, k, 20', [-0.179182, 0.13221, 1.0]], ['2, k, 21', [-0.70141, 0.195041, 1.0]], ['2, k, 22', [-0.673992, 0.153628, 1.0]], ['2, k, 23', [-0.757143, 0.0911655, 1.0]], ['2, k, 24', [-0.70201, 0.116526, 1.0]]]
[['2, k, 0', [-0.13851, -0.405053, 1.0]], ['2, k, 1', [-0.162574, -0.0951033, 1.0]], ['2, k, 2', [-0.184581, 0.206401, 1.0]], ['2, k, 3', [-0.197432, 0.304398, 1.0]], ['2, k, 4', [-0.3379, 0.167509, 1.0]], ['2, k, 5', [-0.466107, 0.164354, 1.0]], ['2, k, 6', [-0.66443, 0.163062, 1.0]], ['2, k, 7', [-0.68168, 0.178462, 1.0]], ['2, k, 8', [-0.147804, 0.0588511, 1.0]], ['2, k, 9', [-0.424549, 0.0478937, 1.0]], ['2, k, 10', [-0.630556, 0.0539699, 1.0]], ['2, k, 11', [-0.694914, 0.0705351, 1.0]], ['2, k, 12', [-0.172483, -0.40794, 1.0]], ['2, k, 13', [-0.194065, -0.750719, 1.0]], ['2, k, 14', [-0.275391, -1.06308, 1.0]], ['2, k, 15', [-0.217559, -1.10856, 1.0]], ['2, k, 16', [-0.100184, -0.388159, 1.0]], ['2, k, 17', [-0.121462, -0.660593, 1.0]], ['2, k, 18', [-0.110117, -1.05738, 1.0]], ['2, k, 19', [-0.126681, -1.11343, 1.0]], ['2, k, 20', [-0.179256, 0.132189, 1.0]], ['2, k, 21', [-0.72306, 0.194958, 1.0]], ['2, k, 22', [-0.682299, 0.163612, 1.0]], ['2, k, 23', [-0.751245, 0.0848425, 1.0]], ['2, k, 24', [-0.699831, 0.115924, 1.0]]]
[['2, k, 0', [-0.138116, -0.405952, 1.0]], ['2, k, 1', [-0.162536, -0.0954962, 1.0]], ['2, k, 2', [-0.184689, 0.206348, 1.0]], ['2, k, 3', [-0.198555, 0.304261, 1.0]], ['2, k, 4', [-0.339169, 0.16646, 1.0]], ['2, k, 5', [-0.496655, 0.160872, 1.0]], ['2, k, 6', [-0.6882, 0.167307, 1.0]], ['2, k, 7', [-0.704364, 0.180549, 1.0]], ['2, k, 8', [-0.147218, 0.0582539, 1.0]], ['2, k, 9', [-0.422346, 0.0457099, 1.0]], ['2, k, 10', [-0.628357, 0.0524912, 1.0]], ['2, k, 11', [-0.690673, 0.0656326, 1.0]], ['2, k, 12', [-0.17254, -0.409024, 1.0]], ['2, k, 13', [-0.235382, -0.741244, 1.0]], ['2, k, 14', [-0.203711, -1.0768, 1.0]], ['2, k, 15', [-0.221148, -1.12556, 1.0]], ['2, k, 16', [-0.0992054, -0.389507, 1.0]], ['2, k, 17', [-0.107491, -0.746033, 1.0]], ['2, k, 18', [-0.109266, -1.05865, 1.0]], ['2, k, 19', [-0.113166, -1.11319, 1.0]], ['2, k, 20', [-0.179348, 0.13208, 1.0]], ['2, k, 21', [-0.742072, 0.186891, 1.0]], ['2, k, 22', [-0.697235, 0.181355, 1.0]], ['2, k, 23', [-0.745196, 0.078513, 1.0]], ['2, k, 24', [-0.69518, 0.107548, 1.0]]]
[['2, k, 0', [-0.14069, -0.405846, 1.0]], ['2, k, 1', [-0.163419, -0.0954977, 1.0]], ['2, k, 2', [-0.184799, 0.206475, 1.0]], ['2, k, 3', [-0.200109, 0.304404, 1.0]], ['2, k, 4', [-0.342012, 0.164705, 1.0]], ['2, k, 5', [-0.495782, 0.159668, 1.0]], ['2, k, 6', [-0.695257, 0.17019, 1.0]], ['2, k, 7', [-0.708351, 0.177943, 1.0]], ['2, k, 8', [-0.146913, 0.0576775, 1.0]], ['2, k, 9', [-0.418939, 0.0427292, 1.0]], ['2, k, 10', [-0.62482, 0.0494345, 1.0]], ['2, k, 11', [-0.667241, 0.0547724, 1.0]], ['2, k, 12', [-0.176126, -0.410719, 1.0]], ['2, k, 13', [-0.231006, -0.746222, 1.0]], ['2, k, 14', [-0.232979, -1.07713, 1.0]], ['2, k, 15', [-0.208132, -1.13242, 1.0]], ['2, k, 16', [-0.101245, -0.388433, 1.0]], ['2, k, 17', [-0.115411, -0.740629, 1.0]], ['2, k, 18', [-0.112552, -1.05647, 1.0]], ['2, k, 19', [-0.113094, -1.11128, 1.0]], ['2, k, 20', [-0.179602, 0.132172, 1.0]], ['2, k, 21', [-0.74484, 0.192961, 1.0]], ['2, k, 22', [-0.702072, 0.159513, 1.0]], ['2, k, 23', [-0.739323, 0.068687, 1.0]], ['2, k, 24', [-0.663399, 0.021328, 1.0]]]
[['2, k, 0', [-0.140825, -0.405085, 1.0]], ['2, k, 1', [-0.163786, -0.0948477, 1.0]], ['2, k, 2', [-0.185341, 0.207245, 1.0]], ['2, k, 3', [-0.201776, 0.305092, 1.0]], ['2, k, 4', [-0.344608, 0.164702, 1.0]], ['2, k, 5', [-0.544593, 0.153101, 1.0]], ['2, k, 6', [-0.742757, 0.184045, 1.0]], ['2, k, 7', [-0.748235, 0.176258, 1.0]], ['2, k, 8', [-0.146639, 0.0571141, 1.0]], ['2, k, 9', [-0.412074, 0.0397894, 1.0]], ['2, k, 10', [-0.616381, 0.0429305, 1.0]], ['2, k, 11', [-0.658487, 0.0493318, 1.0]], ['2, k, 12', [-0.176458, -0.410851, 1.0]], ['2, k, 13', [-0.235722, -0.742374, 1.0]], ['2, k, 14', [-0.218161, -1.07853, 1.0]], ['2, k, 15', [-0.283304, -1.11399, 1.0]], ['2, k, 16', [-0.10116, -0.386712, 1.0]], ['2, k, 17', [-0.116436, -0.726473, 1.0]], ['2, k, 18', [-0.117093, -1.05867, 1.0]], ['2, k, 19', [-0.132134, -1.11392, 1.0]], ['2, k, 20', [-0.180125, 0.132886, 1.0]], ['2, k, 21', [-0.762792, 0.175958, 1.0]], ['2, k, 22', [-0.733345, 0.164625, 1.0]], ['2, k, 23', [-0.720582, 0.0634325, 1.0]], ['2, k, 24', [-0.664974, 0.0224209, 1.0]]]
[['2, k, 0', [-0.143374, -0.405184, 1.0]], ['2, k, 1', [-0.165259, -0.0948479, 1.0]], ['2, k, 2', [-0.185917, 0.207543, 1.0]], ['2, k, 3', [-0.203008, 0.305357, 1.0]], ['2, k, 4', [-0.34601, 0.163433, 1.0]], ['2, k, 5', [-0.540883, 0.151875, 1.0]], ['2, k, 6', [-0.734762, 0.180168, 1.0]], ['2, k, 7', [-0.746612, 0.170576, 1.0]], ['2, k, 8', [-0.145458, 0.0561899, 1.0]], ['2, k, 9', [-0.40809, 0.0372464, 1.0]], ['2, k, 10', [-0.611261, 0.0407174, 1.0]], ['2, k, 11', [-0.649113, 0.0430008, 1.0]], ['2, k, 12', [-0.178521, -0.411911, 1.0]], ['2, k, 13', [-0.253228, -0.748459, 1.0]], ['2, k, 14', [-0.244127, -1.06795, 1.0]], ['2, k, 15', [-0.216514, -1.10888, 1.0]], ['2, k, 16', [-0.104021, -0.386169, 1.0]], ['2, k, 17', [-0.113341, -0.717946, 1.0]], ['2, k, 18', [-0.115458, -1.05899, 1.0]], ['2, k, 19', [-0.132911, -1.11398, 1.0]], ['2, k, 20', [-0.180921, 0.133097, 1.0]], ['2, k, 21', [-0.779256, 0.167748, 1.0]], ['2, k, 22', [-0.730888, 0.15102, 1.0]], ['2, k, 23', [-0.713181, 0.0577323, 1.0]], ['2, k, 24', [-0.6696, 0.0881882, 1.0]]]
[['2, k, 0', [-0.143639, -0.405005, 1.0]], ['2, k, 1', [-0.16586, -0.094665, 1.0]], ['2, k, 2', [-0.186686, 0.207905, 1.0]], ['2, k, 3', [-0.203664, 0.305964, 1.0]], ['2, k, 4', [-0.348605, 0.160528, 1.0]], ['2, k, 5', [-0.541533, 0.151526, 1.0]], ['2, k, 6', [-0.748731, 0.145805, 1.0]], ['2, k, 7', [-0.767418, 0.159282, 1.0]], ['2, k, 8', [-0.14429, 0.055899, 1.0]], ['2, k, 9', [-0.403054, 0.0355846, 1.0]], ['2, k, 10', [-0.599542, 0.0301892, 1.0]], ['2, k, 11', [-0.653561, 0.0422841, 1.0]], ['2, k, 12', [-0.179846, -0.413555, 1.0]], ['2, k, 13', [-0.212735, -0.658969, 1.0]], ['2, k, 14', [-0.250811, -1.04528, 1.0]], ['2, k, 15', [-0.216124, -1.10847, 1.0]], ['2, k, 16', [-0.103301, -0.384278, 1.0]], ['2, k, 17', [-0.111385, -0.716675, 1.0]], ['2, k, 18', [-0.114122, -1.05864, 1.0]], ['2, k, 19', [-0.133526, -1.11359, 1.0]], ['2, k, 20', [-0.181679, 0.133399, 1.0]], ['2, k, 21', [-0.797077, 0.162781, 1.0]], ['2, k, 22', [-0.75502, 0.135309, 1.0]], ['2, k, 23', [-0.695738, 0.0431178, 1.0]], ['2, k, 24', [-0.666646, 0.0851816, 1.0]]]
[['2, k, 0', [-0.143754, -0.405607, 1.0]], ['2, k, 1', [-0.166131, -0.0949661, 1.0]], ['2, k, 2', [-0.187087, 0.20826, 1.0]], ['2, k, 3', [-0.203935, 0.305984, 1.0]], ['2, k, 4', [-0.353398, 0.157365, 1.0]], ['2, k, 5', [-0.538814, 0.145286, 1.0]], ['2, k, 6', [-0.744303, 0.146819, 1.0]], ['2, k, 7', [-0.762307, 0.15079, 1.0]], ['2, k, 8', [-0.141544, 0.0554345, 1.0]], ['2, k, 9', [-0.384325, 0.0308992, 1.0]], ['2, k, 10', [-0.594186, 0.0237081, 1.0]], ['2, k, 11', [-0.631944, 0.0308341, 1.0]], ['2, k, 12', [-0.181694, -0.413401, 1.0]], ['2, k, 13', [-0.213229, -0.660747, 1.0]], ['2, k, 14', [-0.249899, -1.04695, 1.0]], ['2, k, 15', [-0.214231, -1.10787, 1.0]], ['2, k, 16', [-0.101265, -0.3863, 1.0]], ['2, k, 17', [-0.112712, -0.711867, 1.0]], ['2, k, 18', [-0.11602, -1.05856, 1.0]], ['2, k, 19', [-0.123793, -1.11438, 1.0]], ['2, k, 20', [-0.182065, 0.133547, 1.0]], ['2, k, 21', [-0.80602, 0.158209, 1.0]], ['2, k, 22', [-0.756231, 0.120262, 1.0]], ['2, k, 23', [-0.677997, 0.0338546, 1.0]], ['2, k, 24', [-0.65042, 0.0751934, 1.0]]]
[['2, k, 0', [-0.144112, -0.40788, 1.0]], ['2, k, 1', [-0.166407, -0.0956499, 1.0]], ['2, k, 2', [-0.187232, 0.208975, 1.0]], ['2, k, 3', [-0.20477, 0.306877, 1.0]], ['2, k, 4', [-0.358379, 0.154506, 1.0]], ['2, k, 5', [-0.545261, 0.143019, 1.0]], ['2, k, 6', [-0.753262, 0.13437, 1.0]], ['2, k, 7', [-0.759495, 0.139772, 1.0]], ['2, k, 8', [-0.140525, 0.0556715, 1.0]], ['2, k, 9', [-0.363286, 0.0281488, 1.0]], ['2, k, 10', [-0.59082, 0.0221439, 1.0]], ['2, k, 11', [-0.620709, 0.025576, 1.0]], ['2, k, 12', [-0.184041, -0.415275, 1.0]], ['2, k, 13', [-0.166384, -0.680139, 1.0]], ['2, k, 14', [-0.249856, -1.04682, 1.0]], ['2, k, 15', [-0.212351, -1.1074, 1.0]], ['2, k, 16', [-0.100039, -0.38867, 1.0]], ['2, k, 17', [-0.110645, -0.663802, 1.0]], ['2, k, 18', [-0.114862, -1.05886, 1.0]], ['2, k, 19', [-0.13373, -1.11324, 1.0]], ['2, k, 20', [-0.182257, 0.133918, 1.0]], ['2, k, 21', [-0.804496, 0.13956, 1.0]], ['2, k, 22', [-0.755147, 0.111457, 1.0]], ['2, k, 23', [-0.659678, 0.0274168, 1.0]], ['2, k, 24', [-0.645201, 0.0679053, 1.0]]]
[['2, k, 0', [-0.146122, -0.408414, 1.0]], ['2, k, 1', [-0.167554, -0.0957582, 1.0]], ['2, k, 2', [-0.187417, 0.209482, 1.0]], ['2, k, 3', [-0.204877, 0.306616, 1.0]], ['2, k, 4', [-0.36333, 0.151632, 1.0]], ['2, k, 5', [-0.578556, 0.146561, 1.0]], ['2, k, 6', [-0.781857, 0.128252, 1.0]], ['2, k, 7', [-0.790853, 0.121777, 1.0]], ['2, k, 8', [-0.137747, 0.0565729, 1.0]], ['2, k, 9', [-0.352073, 0.0271059, 1.0]], ['2, k, 10', [-0.53588, 0.0140977, 1.0]], ['2, k, 11', [-0.577787, 0.0144519, 1.0]], ['2, k, 12', [-0.189371, -0.415218, 1.0]], ['2, k, 13', [-0.210327, -0.668019, 1.0]], ['2, k, 14', [-0.248469, -1.04807, 1.0]], ['2, k, 15', [-0.212589, -1.10754, 1.0]], ['2, k, 16', [-0.0996839, -0.389495, 1.0]], ['2, k, 17', [-0.103411, -0.709887, 1.0]], ['2, k, 18', [-0.113368, -1.05929, 1.0]], ['2, k, 19', [-0.135239, -1.11279, 1.0]], ['2, k, 20', [-0.182699, 0.134258, 1.0]], ['2, k, 21', [-0.823126, 0.113331, 1.0]], ['2, k, 22', [-0.766608, 0.0874826, 1.0]], ['2, k, 23', [-0.632245, 0.016184, 1.0]], ['2, k, 24', [-0.598405, -0.0240352, 1.0]]]
[['2, k, 0', [-0.147089, -0.408078, 1.0]], ['2, k, 1', [-0.168879, -0.0957588, 1.0]], ['2, k, 2', [-0.189092, 0.209068, 1.0]], ['2, k, 3', [-0.204942, 0.306201, 1.0]], ['2, k, 4', [-0.366902, 0.148916, 1.0]], ['2, k, 5', [-0.56444, 0.121884, 1.0]], ['2, k, 6', [-0.768198, 0.125616, 1.0]], ['2, k, 7', [-0.786143, 0.114754, 1.0]], ['2, k, 8', [-0.135655, 0.0574504, 1.0]], ['2, k, 9', [-0.337341, 0.0268243, 1.0]], ['2, k, 10', [-0.520559, 0.0101121, 1.0]], ['2, k, 11', [-0.565654, 0.0083833, 1.0]], ['2, k, 12', [-0.194069, -0.416072, 1.0]], ['2, k, 13', [-0.214039, -0.674487, 1.0]], ['2, k, 14', [-0.247294, -1.04895, 1.0]], ['2, k, 15', [-0.215983, -1.10751, 1.0]], ['2, k, 16', [-0.0995251, -0.388694, 1.0]], ['2, k, 17', [-0.103258, -0.710204, 1.0]], ['2, k, 18', [-0.11981, -1.06108, 1.0]], ['2, k, 19', [-0.138479, -1.11492, 1.0]], ['2, k, 20', [-0.184296, 0.133951, 1.0]], ['2, k, 21', [-0.836762, 0.137185, 1.0]], ['2, k, 22', [-0.809373, 0.0890812, 1.0]], ['2, k, 23', [-0.625271, 0.00767581, 1.0]], ['2, k, 24', [-0.585222, -0.018326, 1.0]]]
[['2, k, 0', [-0.153937, -0.403633, 1.0]], ['2, k, 1', [-0.172845, -0.0939923, 1.0]], ['2, k, 2', [-0.190789, 0.208819, 1.0]], ['2, k, 3', [-0.206178, 0.30756, 1.0]], ['2, k, 4', [-0.371189, 0.146392, 1.0]], ['2, k, 5', [-0.569882, 0.118949, 1.0]], ['2, k, 6', [-0.771664, 0.12378, 1.0]], ['2, k, 7', [-0.803611, 0.0923, 1.0]], ['2, k, 8', [-0.133923, 0.0619667, 1.0]], ['2, k, 9', [-0.32598, 0.0260072, 1.0]], ['2, k, 10', [-0.495716, -0.000913747, 1.0]], ['2, k, 11', [-0.54488, -0.000101058, 1.0]], ['2, k, 12', [-0.201509, -0.410534, 1.0]], ['2, k, 13', [-0.251764, -0.65449, 1.0]], ['2, k, 14', [-0.261186, -1.0905, 1.0]], ['2, k, 15', [-0.213361, -1.10746, 1.0]], ['2, k, 16', [-0.102202, -0.386516, 1.0]], ['2, k, 17', [-0.107422, -0.707592, 1.0]], ['2, k, 18', [-0.135994, -1.05727, 1.0]], ['2, k, 19', [-0.140209, -1.10807, 1.0]], ['2, k, 20', [-0.186528, 0.134167, 1.0]], ['2, k, 21', [-0.824624, 0.0775137, 1.0]], ['2, k, 22', [-0.785016, 0.102843, 1.0]], ['2, k, 23', [-0.594026, -0.000795306, 1.0]], ['2, k, 24', [-0.586072, 0.0294454, 1.0]]]
[['2, k, 0', [-0.153409, -0.403504, 1.0]], ['2, k, 1', [-0.173989, -0.0948177, 1.0]], ['2, k, 2', [-0.193917, 0.206608, 1.0]], ['2, k, 3', [-0.209114, 0.308047, 1.0]], ['2, k, 4', [-0.374896, 0.141827, 1.0]], ['2, k, 5', [-0.575812, 0.110986, 1.0]], ['2, k, 6', [-0.775469, 0.0898618, 1.0]], ['2, k, 7', [-0.799377, 0.0748741, 1.0]], ['2, k, 8', [-0.130391, 0.0658689, 1.0]], ['2, k, 9', [-0.296709, 0.0239678, 1.0]], ['2, k, 10', [-0.467359, -0.00374606, 1.0]], ['2, k, 11', [-0.514713, -0.00737573, 1.0]], ['2, k, 12', [-0.201804, -0.411494, 1.0]], ['2, k, 13', [-0.179578, -0.681562, 1.0]], ['2, k, 14', [-0.246641, -1.04925, 1.0]], ['2, k, 15', [-0.21377, -1.10842, 1.0]], ['2, k, 16', [-0.101663, -0.385983, 1.0]], ['2, k, 17', [-0.107386, -0.710613, 1.0]], ['2, k, 18', [-0.134674, -1.05835, 1.0]], ['2, k, 19', [-0.139548, -1.10827, 1.0]], ['2, k, 20', [-0.189136, 0.132331, 1.0]], ['2, k, 21', [-0.84188, 0.0616258, 1.0]], ['2, k, 22', [-0.797945, 0.0273263, 1.0]], ['2, k, 23', [-0.560195, -0.010151, 1.0]], ['2, k, 24', [-0.576601, -0.000630779, 1.0]]]
[['2, k, 0', [-0.157369, -0.39886, 1.0]], ['2, k, 1', [-0.177673, -0.0936601, 1.0]], ['2, k, 2', [-0.197161, 0.205058, 1.0]], ['2, k, 3', [-0.212232, 0.308541, 1.0]], ['2, k, 4', [-0.381117, 0.136487, 1.0]], ['2, k, 5', [-0.582924, 0.102445, 1.0]], ['2, k, 6', [-0.783502, 0.0911315, 1.0]], ['2, k, 7', [-0.800734, 0.0596106, 1.0]], ['2, k, 8', [-0.126233, 0.0662674, 1.0]], ['2, k, 9', [-0.287689, 0.0212211, 1.0]], ['2, k, 10', [-0.447079, -0.0101813, 1.0]], ['2, k, 11', [-0.4979, -0.0139843, 1.0]], ['2, k, 12', [-0.207991, -0.400259, 1.0]], ['2, k, 13', [-0.17749, -0.685406, 1.0]], ['2, k, 14', [-0.242854, -1.04574, 1.0]], ['2, k, 15', [-0.216814, -1.10915, 1.0]], ['2, k, 16', [-0.103091, -0.385283, 1.0]], ['2, k, 17', [-0.106579, -0.711335, 1.0]], ['2, k, 18', [-0.134657, -1.05882, 1.0]], ['2, k, 19', [-0.14201, -1.10983, 1.0]], ['2, k, 20', [-0.192487, 0.131411, 1.0]], ['2, k, 21', [-0.828754, 0.0364573, 1.0]], ['2, k, 22', [-0.785385, 0.0103492, 1.0]], ['2, k, 23', [-0.561766, -0.0184208, 1.0]], ['2, k, 24', [-0.524524, -0.0179201, 1.0]]]
[['2, k, 0', [-0.160064, -0.399873, 1.0]], ['2, k, 1', [-0.181041, -0.0954278, 1.0]], ['2, k, 2', [-0.200709, 0.202462, 1.0]], ['2, k, 3', [-0.216157, 0.308146, 1.0]], ['2, k, 4', [-0.39281, 0.121347, 1.0]], ['2, k, 5', [-0.595322, 0.0862084, 1.0]], ['2, k, 6', [-0.786889, 0.0510157, 1.0]], ['2, k, 7', [-0.8082, 0.0361678, 1.0]], ['2, k, 8', [-0.122033, 0.0662258, 1.0]], ['2, k, 9', [-0.26311, 0.0168436, 1.0]], ['2, k, 10', [-0.426587, -0.0146633, 1.0]], ['2, k, 11', [-0.47192, -0.0206154, 1.0]], ['2, k, 12', [-0.214279, -0.395855, 1.0]], ['2, k, 13', [-0.180053, -0.684915, 1.0]], ['2, k, 14', [-0.244187, -1.04729, 1.0]], ['2, k, 15', [-0.220017, -1.1081, 1.0]], ['2, k, 16', [-0.104445, -0.388509, 1.0]], ['2, k, 17', [-0.115812, -0.666423, 1.0]], ['2, k, 18', [-0.134785, -1.05893, 1.0]], ['2, k, 19', [-0.141161, -1.11028, 1.0]], ['2, k, 20', [-0.196041, 0.129001, 1.0]], ['2, k, 21', [-0.823391, 0.0315291, 1.0]], ['2, k, 22', [-0.791436, 0.052074, 1.0]], ['2, k, 23', [-0.545812, -0.034972, 1.0]], ['2, k, 24', [-0.466898, -0.0206463, 1.0]]]
[['2, k, 0', [-0.165918, -0.404722, 1.0]], ['2, k, 1', [-0.187605, -0.100264, 1.0]], ['2, k, 2', [-0.207697, 0.197581, 1.0]], ['2, k, 3', [-0.221462, 0.307561, 1.0]], ['2, k, 4', [-0.400379, 0.112794, 1.0]], ['2, k, 5', [-0.602964, 0.0738106, 1.0]], ['2, k, 6', [-0.797284, 0.0512496, 1.0]], ['2, k, 7', [-0.808415, 0.0248552, 1.0]], ['2, k, 8', [-0.116994, 0.0680101, 1.0]], ['2, k, 9', [-0.238597, 0.0192331, 1.0]], ['2, k, 10', [-0.425306, -0.0162195, 1.0]], ['2, k, 11', [-0.454642, -0.0260645, 1.0]], ['2, k, 12', [-0.219515, -0.399187, 1.0]], ['2, k, 13', [-0.225438, -0.681426, 1.0]], ['2, k, 14', [-0.244499, -1.04752, 1.0]], ['2, k, 15', [-0.221745, -1.10779, 1.0]], ['2, k, 16', [-0.107123, -0.394079, 1.0]], ['2, k, 17', [-0.10812, -0.686226, 1.0]], ['2, k, 18', [-0.133425, -1.05898, 1.0]], ['2, k, 19', [-0.139994, -1.11036, 1.0]], ['2, k, 20', [-0.202957, 0.124121, 1.0]], ['2, k, 21', [-0.830042, 0.0222802, 1.0]], ['2, k, 22', [-0.791339, 0.040672, 1.0]], ['2, k, 23', [-0.503324, -0.0361369, 1.0]], ['2, k, 24', [-0.495686, -0.0115291, 1.0]]]
[['2, k, 0', [-0.178786, -0.409377, 1.0]], ['2, k, 1', [-0.197432, -0.104296, 1.0]], ['2, k, 2', [-0.214755, 0.194042, 1.0]], ['2, k, 3', [-0.227159, 0.306821, 1.0]], ['2, k, 4', [-0.409754, 0.104556, 1.0]], ['2, k, 5', [-0.62192, 0.0605573, 1.0]], ['2, k, 6', [-0.811995, 0.0166299, 1.0]], ['2, k, 7', [-0.814483, 0.00807538, 1.0]], ['2, k, 8', [-0.115803, 0.0655995, 1.0]], ['2, k, 9', [-0.21629, 0.0165622, 1.0]], ['2, k, 10', [-0.352256, -0.0215547, 1.0]], ['2, k, 11', [-0.428922, -0.0314922, 1.0]], ['2, k, 12', [-0.235792, -0.401509, 1.0]], ['2, k, 13', [-0.237488, -0.683616, 1.0]], ['2, k, 14', [-0.243354, -1.04574, 1.0]], ['2, k, 15', [-0.223044, -1.10724, 1.0]], ['2, k, 16', [-0.115936, -0.403459, 1.0]], ['2, k, 17', [-0.105566, -0.712283, 1.0]], ['2, k, 18', [-0.132273, -1.05854, 1.0]], ['2, k, 19', [-0.138574, -1.11029, 1.0]], ['2, k, 20', [-0.210675, 0.120462, 1.0]], ['2, k, 21', [-0.852117, 0.0134614, 1.0]], ['2, k, 22', [-0.801477, 0.0150428, 1.0]], ['2, k, 23', [-0.4876, -0.0451171, 1.0]], ['2, k, 24', [-0.448427, -0.00804411, 1.0]]]
