[['2, k, 0', [0.0883765, -0.277336, 1.0]], ['2, k, 1', [-0.000167102, 0.0180009, 1.0]], ['2, k, 2', [-0.0866472, 0.306358, 1.0]], ['2, k, 3', [-0.180376, 0.421855, 1.0]], ['2, k, 4', [-0.271386, 0.362845, 1.0]], ['2, k, 5', [-0.375701, 0.114106, 1.0]], ['2, k, 6', [-0.632971, 0.149623, 1.0]], ['2, k, 7', [-0.717506, 0.198933, 1.0]], ['2, k, 8', [0.0525529, 0.263824, 1.0]], ['2, k, 9', [-0.125644, 0.463403, 1.0]], ['2, k, 10', [-0.346188, 0.619206, 1.0]], ['2, k, 11', [-0.430814, 0.643582, 1.0]], ['2, k, 12', [0.0133732, -0.250982, 1.0]], ['2, k, 13', [-0.0659229, -0.544696, 1.0]], ['2, k, 14', [-0.0361111, -0.603006, 1.0]], ['2, k, 15', [-0.0434956, -0.728131, 1.0]], ['2, k, 16', [0.161028, -0.296258, 1.0]], ['2, k, 17', [0.065636, -0.612163, 1.0]], ['2, k, 18', [0.139848, -0.63754, 1.0]], ['2, k, 19', [0.12287, -0.76125, 1.0]], ['2, k, 20', [-0.0653278, 0.235288, 1.0]], ['2, k, 21', [-0.781504, 0.235246, 1.0]], ['2, k, 22', [-0.75657, 0.156085, 1.0]], ['2, k, 23', [-0.49715, 0.669209, 1.0]], ['2, k, 24', [-0.499001, 0.569673, 1.0]]]
[['2, k, 0', [-0.0521068, -0.170665, 1.0]], ['2, k, 1', [-0.0401816, 0.108109, 1.0]], ['2, k, 2', [-0.0334705, 0.382391, 1.0]], ['2, k, 3', [-0.00531198, 0.501429, 1.0]], ['2, k, 4', [-0.143602, 0.326823, 1.0]], ['2, k, 5', [-0.191168, 0.60159, 1.0]], ['2, k, 6', [-0.207503, 0.830317, 1.0]], ['2, k, 7', [-0.211422, 0.878837, 1.0]], ['2, k, 8', [0.140717, 0.320549, 1.0]], ['2, k, 9', [0.249976, 0.53927, 1.0]], ['2, k, 10', [0.329448, 0.734245, 1.0]], ['2, k, 11', [0.319229, 0.816104, 1.0]], ['2, k, 12', [-0.115236, -0.166198, 1.0]], ['2, k, 13', [-0.1435, -0.444355, 1.0]], ['2, k, 14', [-0.146215, -0.74698, 1.0]], ['2, k, 15', [-0.167978, -0.688762, 1.0]], ['2, k, 16', [0.0124251, -0.171179, 1.0]], ['2, k, 17', [0.0555418, -0.449793, 1.0]], ['2, k, 18', [0.0546656, -0.749913, 1.0]], ['2, k, 19', [0.101179, -0.666405, 1.0]], ['2, k, 20', [-0.0348656, 0.314714, 1.0]], ['2, k, 21', [-0.198944, 0.925342, 1.0]], ['2, k, 22', [-0.140698, 0.874104, 1.0]], ['2, k, 23', [0.310523, 0.869035, 1.0]], ['2, k, 24', [0.250275, 0.828487, 1.0]]]
[['2, k, 0', [-0.0511108, -0.170052, 1.0]], ['2, k, 1', [-0.0403361, 0.108469, 1.0]], ['2, k, 2', [-0.0337423, 0.382433, 1.0]], ['2, k, 3', [-0.00679479, 0.501562, 1.0]], ['2, k, 4', [-0.145412, 0.331667, 1.0]], ['2, k, 5', [-0.199012, 0.604519, 1.0]], ['2, k, 6', [-0.214667, 0.830843, 1.0]], ['2, k, 7', [-0.219546, 0.877021, 1.0]], ['2, k, 8', [0.139544, 0.320999, 1.0]], ['2, k, 9', [0.246374, 0.545501, 1.0]], ['2, k, 10', [0.32127, 0.741387, 1.0]], ['2, k, 11', [0.312451, 0.820505, 1.0]], ['2, k, 12', [-0.114314, -0.165681, 1.0]], ['2, k, 13', [-0.142067, -0.444532, 1.0]], ['2, k, 14', [-0.145528, -0.746699, 1.0]], ['2, k, 15', [-0.170618, -0.689623, 1.0]], ['2, k, 16', [0.0134029, -0.170478, 1.0]], ['2, k, 17', [0.0562326, -0.4507, 1.0]], ['2, k, 18', [0.0549104, -0.753006, 1.0]], ['2, k, 19', [0.101422, -0.669476, 1.0]], ['2, k, 20', [-0.0351394, 0.314827, 1.0]], ['2, k, 21', [-0.207344, 0.925048, 1.0]], ['2, k, 22', [-0.145835, 0.871998, 1.0]], ['2, k, 23', [0.304459, 0.874529, 1.0]], ['2, k, 24', [0.249219, 0.830111, 1.0]]]
[['2, k, 0', [-0.04946, -0.171506, 1.0]], ['2, k, 1', [-0.0398174, 0.107923, 1.0]], ['2, k, 2', [-0.0327319, 0.381554, 1.0]], ['2, k, 3', [-0.00709119, 0.501496, 1.0]], ['2, k, 4', [-0.146363, 0.325616, 1.0]], ['2, k, 5', [-0.202435, 0.598832, 1.0]], ['2, k, 6', [-0.219039, 0.830216, 1.0]], ['2, k, 7', [-0.227032, 0.874958, 1.0]], ['2, k, 8', [0.13962, 0.320868, 1.0]], ['2, k, 9', [0.243096, 0.547804, 1.0]], ['2, k, 10', [0.317124, 0.742384, 1.0]], ['2, k, 11', [0.306064, 0.823691, 1.0]], ['2, k, 12', [-0.113154, -0.167253, 1.0]], ['2, k, 13', [-0.140313, -0.445669, 1.0]], ['2, k, 14', [-0.145258, -0.7458, 1.0]], ['2, k, 15', [-0.171487, -0.689381, 1.0]], ['2, k, 16', [0.0155659, -0.171604, 1.0]], ['2, k, 17', [0.0573012, -0.451961, 1.0]], ['2, k, 18', [0.055107, -0.753791, 1.0]], ['2, k, 19', [0.101616, -0.670256, 1.0]], ['2, k, 20', [-0.0343688, 0.314104, 1.0]], ['2, k, 21', [-0.211033, 0.923689, 1.0]], ['2, k, 22', [-0.151108, 0.867666, 1.0]], ['2, k, 23', [0.301157, 0.877239, 1.0]], ['2, k, 24', [0.241832, 0.831751, 1.0]]]
[['2, k, 0', [-0.0483365, -0.172036, 1.0]], ['2, k, 1', [-0.0383659, 0.105853, 1.0]], ['2, k, 2', [-0.0292747, 0.375426, 1.0]], ['2, k, 3', [-0.0079034, 0.501489, 1.0]], ['2, k, 4', [-0.146788, 0.325174, 1.0]], ['2, k, 5', [-0.204827, 0.597732, 1.0]], ['2, k, 6', [-0.225333, 0.829696, 1.0]], ['2, k, 7', [-0.233095, 0.873188, 1.0]], ['2, k, 8', [0.139606, 0.320731, 1.0]], ['2, k, 9', [0.238078, 0.545912, 1.0]], ['2, k, 10', [0.297007, 0.747472, 1.0]], ['2, k, 11', [0.298762, 0.825398, 1.0]], ['2, k, 12', [-0.112198, -0.168021, 1.0]], ['2, k, 13', [-0.140186, -0.445553, 1.0]], ['2, k, 14', [-0.133457, -0.684938, 1.0]], ['2, k, 15', [-0.167305, -0.633698, 1.0]], ['2, k, 16', [0.0167523, -0.171848, 1.0]], ['2, k, 17', [0.0590934, -0.455343, 1.0]], ['2, k, 18', [0.0182065, -0.706536, 1.0]], ['2, k, 19', [0.0651245, -0.623535, 1.0]], ['2, k, 20', [-0.0315656, 0.309237, 1.0]], ['2, k, 21', [-0.225946, 0.919801, 1.0]], ['2, k, 22', [-0.157275, 0.868927, 1.0]], ['2, k, 23', [0.292894, 0.880021, 1.0]], ['2, k, 24', [0.235155, 0.834701, 1.0]]]
[['2, k, 0', [-0.0479805, -0.172015, 1.0]], ['2, k, 1', [-0.0381893, 0.105894, 1.0]], ['2, k, 2', [-0.0291392, 0.375682, 1.0]], ['2, k, 3', [-0.00893551, 0.501427, 1.0]], ['2, k, 4', [-0.15097, 0.331308, 1.0]], ['2, k, 5', [-0.209851, 0.60134, 1.0]], ['2, k, 6', [-0.229478, 0.828996, 1.0]], ['2, k, 7', [-0.238411, 0.871855, 1.0]], ['2, k, 8', [0.137526, 0.320604, 1.0]], ['2, k, 9', [0.233252, 0.544198, 1.0]], ['2, k, 10', [0.288082, 0.794654, 1.0]], ['2, k, 11', [0.289164, 0.837775, 1.0]], ['2, k, 12', [-0.111915, -0.167985, 1.0]], ['2, k, 13', [-0.13993, -0.445245, 1.0]], ['2, k, 14', [-0.125798, -0.707838, 1.0]], ['2, k, 15', [-0.159745, -0.656386, 1.0]], ['2, k, 16', [0.0171205, -0.171834, 1.0]], ['2, k, 17', [0.0596287, -0.455517, 1.0]], ['2, k, 18', [0.0188473, -0.709458, 1.0]], ['2, k, 19', [0.0416532, -0.817692, 1.0]], ['2, k, 20', [-0.0314275, 0.309397, 1.0]], ['2, k, 21', [-0.234392, 0.923473, 1.0]], ['2, k, 22', [-0.164997, 0.867875, 1.0]], ['2, k, 23', [0.286231, 0.885146, 1.0]], ['2, k, 24', [0.228766, 0.842141, 1.0]]]
[['2, k, 0', [-0.0476601, -0.17239, 1.0]], ['2, k, 1', [-0.0382462, 0.105608, 1.0]], ['2, k, 2', [-0.0293204, 0.375543, 1.0]], ['2, k, 3', [-0.010155, 0.501449, 1.0]], ['2, k, 4', [-0.152446, 0.331266, 1.0]], ['2, k, 5', [-0.213721, 0.599953, 1.0]], ['2, k, 6', [-0.236079, 0.82746, 1.0]], ['2, k, 7', [-0.244157, 0.871892, 1.0]], ['2, k, 8', [0.135025, 0.324237, 1.0]], ['2, k, 9', [0.230736, 0.54381, 1.0]], ['2, k, 10', [0.280812, 0.768606, 1.0]], ['2, k, 11', [0.286316, 0.826953, 1.0]], ['2, k, 12', [-0.111806, -0.168429, 1.0]], ['2, k, 13', [-0.139918, -0.445055, 1.0]], ['2, k, 14', [-0.13437, -0.730262, 1.0]], ['2, k, 15', [-0.168234, -0.678608, 1.0]], ['2, k, 16', [0.0177796, -0.171992, 1.0]], ['2, k, 17', [0.059908, -0.455474, 1.0]], ['2, k, 18', [0.0187885, -0.709511, 1.0]], ['2, k, 19', [0.0416093, -0.817753, 1.0]], ['2, k, 20', [-0.031576, 0.309222, 1.0]], ['2, k, 21', [-0.239963, 0.918879, 1.0]], ['2, k, 22', [-0.172843, 0.866685, 1.0]], ['2, k, 23', [0.290446, 0.88766, 1.0]], ['2, k, 24', [0.22358, 0.840053, 1.0]]]
[['2, k, 0', [-0.046286, -0.1731, 1.0]], ['2, k, 1', [-0.0372142, 0.105722, 1.0]], ['2, k, 2', [-0.0279819, 0.37685, 1.0]], ['2, k, 3', [-0.0111257, 0.501733, 1.0]], ['2, k, 4', [-0.151904, 0.327042, 1.0]], ['2, k, 5', [-0.216103, 0.59596, 1.0]], ['2, k, 6', [-0.241607, 0.82707, 1.0]], ['2, k, 7', [-0.247649, 0.870708, 1.0]], ['2, k, 8', [0.135417, 0.324139, 1.0]], ['2, k, 9', [0.227216, 0.542932, 1.0]], ['2, k, 10', [0.277244, 0.783735, 1.0]], ['2, k, 11', [0.279302, 0.835826, 1.0]], ['2, k, 12', [-0.110503, -0.169497, 1.0]], ['2, k, 13', [-0.139845, -0.445003, 1.0]], ['2, k, 14', [-0.132806, -0.71198, 1.0]], ['2, k, 15', [-0.166683, -0.660484, 1.0]], ['2, k, 16', [0.0191607, -0.172372, 1.0]], ['2, k, 17', [0.0602713, -0.455565, 1.0]], ['2, k, 18', [0.0187886, -0.709511, 1.0]], ['2, k, 19', [0.0410154, -0.817866, 1.0]], ['2, k, 20', [-0.0303736, 0.310095, 1.0]], ['2, k, 21', [-0.242086, 0.920415, 1.0]], ['2, k, 22', [-0.1742, 0.865303, 1.0]], ['2, k, 23', [0.288965, 0.886492, 1.0]], ['2, k, 24', [0.21709, 0.842197, 1.0]]]
[['2, k, 0', [-0.0465197, -0.172654, 1.0]], ['2, k, 1', [-0.0373158, 0.10547, 1.0]], ['2, k, 2', [-0.028054, 0.375767, 1.0]], ['2, k, 3', [-0.0118716, 0.501851, 1.0]], ['2, k, 4', [-0.15309, 0.329202, 1.0]], ['2, k, 5', [-0.220384, 0.596238, 1.0]], ['2, k, 6', [-0.246438, 0.826056, 1.0]], ['2, k, 7', [-0.251774, 0.866635, 1.0]], ['2, k, 8', [0.132995, 0.326207, 1.0]], ['2, k, 9', [0.224649, 0.542613, 1.0]], ['2, k, 10', [0.274873, 0.788544, 1.0]], ['2, k, 11', [0.274638, 0.840004, 1.0]], ['2, k, 12', [-0.110724, -0.169262, 1.0]], ['2, k, 13', [-0.139484, -0.444867, 1.0]], ['2, k, 14', [-0.139017, -0.732887, 1.0]], ['2, k, 15', [-0.172836, -0.681209, 1.0]], ['2, k, 16', [0.0189528, -0.171712, 1.0]], ['2, k, 17', [0.060548, -0.455675, 1.0]], ['2, k, 18', [0.0189353, -0.71026, 1.0]], ['2, k, 19', [0.0446316, -0.818045, 1.0]], ['2, k, 20', [-0.0304441, 0.309282, 1.0]], ['2, k, 21', [-0.237289, 0.912894, 1.0]], ['2, k, 22', [-0.173471, 0.861869, 1.0]], ['2, k, 23', [0.276661, 0.890675, 1.0]], ['2, k, 24', [0.216064, 0.84779, 1.0]]]
[['2, k, 0', [-0.04388, -0.175048, 1.0]], ['2, k, 1', [-0.0367624, 0.104243, 1.0]], ['2, k, 2', [-0.0284251, 0.375263, 1.0]], ['2, k, 3', [-0.0124058, 0.502153, 1.0]], ['2, k, 4', [-0.152816, 0.326036, 1.0]], ['2, k, 5', [-0.227082, 0.59245, 1.0]], ['2, k, 6', [-0.251473, 0.824027, 1.0]], ['2, k, 7', [-0.259629, 0.865023, 1.0]], ['2, k, 8', [0.133256, 0.325911, 1.0]], ['2, k, 9', [0.21957, 0.534659, 1.0]], ['2, k, 10', [0.273941, 0.789474, 1.0]], ['2, k, 11', [0.270544, 0.839579, 1.0]], ['2, k, 12', [-0.108458, -0.172625, 1.0]], ['2, k, 13', [-0.139332, -0.445207, 1.0]], ['2, k, 14', [-0.139732, -0.734294, 1.0]], ['2, k, 15', [-0.173547, -0.682602, 1.0]], ['2, k, 16', [0.0220016, -0.173258, 1.0]], ['2, k, 17', [0.0607342, -0.45613, 1.0]], ['2, k, 18', [0.0189697, -0.710251, 1.0]], ['2, k, 19', [0.0410121, -0.818696, 1.0]], ['2, k, 20', [-0.0306262, 0.308671, 1.0]], ['2, k, 21', [-0.252781, 0.9094, 1.0]], ['2, k, 22', [-0.184965, 0.859733, 1.0]], ['2, k, 23', [0.272722, 0.887483, 1.0]], ['2, k, 24', [0.208223, 0.844433, 1.0]]]
[['2, k, 0', [-0.0428953, -0.177083, 1.0]], ['2, k, 1', [-0.0360309, 0.103899, 1.0]], ['2, k, 2', [-0.0277122, 0.376098, 1.0]], ['2, k, 3', [-0.0126957, 0.502229, 1.0]], ['2, k, 4', [-0.153338, 0.325276, 1.0]], ['2, k, 5', [-0.245672, 0.56182, 1.0]], ['2, k, 6', [-0.260417, 0.818258, 1.0]], ['2, k, 7', [-0.262356, 0.860793, 1.0]], ['2, k, 8', [0.133441, 0.325676, 1.0]], ['2, k, 9', [0.219532, 0.528614, 1.0]], ['2, k, 10', [0.273391, 0.789773, 1.0]], ['2, k, 11', [0.267626, 0.838298, 1.0]], ['2, k, 12', [-0.10784, -0.174941, 1.0]], ['2, k, 13', [-0.139037, -0.445784, 1.0]], ['2, k, 14', [-0.139902, -0.735725, 1.0]], ['2, k, 15', [-0.173717, -0.684016, 1.0]], ['2, k, 16', [0.0232559, -0.174923, 1.0]], ['2, k, 17', [0.0612915, -0.456509, 1.0]], ['2, k, 18', [0.018407, -0.712937, 1.0]], ['2, k, 19', [0.0405411, -0.821203, 1.0]], ['2, k, 20', [-0.0299878, 0.309105, 1.0]], ['2, k, 21', [-0.249024, 0.90664, 1.0]], ['2, k, 22', [-0.184864, 0.859243, 1.0]], ['2, k, 23', [0.266356, 0.888281, 1.0]], ['2, k, 24', [0.204527, 0.844069, 1.0]]]
[['2, k, 0', [-0.0422411, -0.181874, 1.0]], ['2, k, 1', [-0.0349617, 0.103458, 1.0]], ['2, k, 2', [-0.0249829, 0.379454, 1.0]], ['2, k, 3', [-0.0129708, 0.50244, 1.0]], ['2, k, 4', [-0.15755, 0.328378, 1.0]], ['2, k, 5', [-0.251833, 0.558718, 1.0]], ['2, k, 6', [-0.269105, 0.809977, 1.0]], ['2, k, 7', [-0.266652, 0.852696, 1.0]], ['2, k, 8', [0.133928, 0.324192, 1.0]], ['2, k, 9', [0.229854, 0.531455, 1.0]], ['2, k, 10', [0.272053, 0.790428, 1.0]], ['2, k, 11', [0.260983, 0.835388, 1.0]], ['2, k, 12', [-0.107604, -0.179358, 1.0]], ['2, k, 13', [-0.140039, -0.447475, 1.0]], ['2, k, 14', [-0.140564, -0.737058, 1.0]], ['2, k, 15', [-0.111803, -0.673961, 1.0]], ['2, k, 16', [0.024278, -0.179968, 1.0]], ['2, k, 17', [0.0624371, -0.460044, 1.0]], ['2, k, 18', [0.0184173, -0.712791, 1.0]], ['2, k, 19', [0.0557517, -0.817735, 1.0]], ['2, k, 20', [-0.0279025, 0.310967, 1.0]], ['2, k, 21', [-0.25326, 0.89605, 1.0]], ['2, k, 22', [-0.189375, 0.849948, 1.0]], ['2, k, 23', [0.264136, 0.876002, 1.0]], ['2, k, 24', [0.201666, 0.840404, 1.0]]]
[['2, k, 0', [-0.0415469, -0.18839, 1.0]], ['2, k, 1', [-0.0342495, 0.100121, 1.0]], ['2, k, 2', [-0.0248646, 0.378738, 1.0]], ['2, k, 3', [-0.0130777, 0.503181, 1.0]], ['2, k, 4', [-0.158018, 0.327825, 1.0]], ['2, k, 5', [-0.282378, 0.536809, 1.0]], ['2, k, 6', [-0.286618, 0.759882, 1.0]], ['2, k, 7', [-0.273931, 0.831382, 1.0]], ['2, k, 8', [0.132125, 0.321111, 1.0]], ['2, k, 9', [0.25323, 0.508538, 1.0]], ['2, k, 10', [0.271382, 0.787695, 1.0]], ['2, k, 11', [0.259554, 0.822347, 1.0]], ['2, k, 12', [-0.106952, -0.186094, 1.0]], ['2, k, 13', [-0.141557, -0.450753, 1.0]], ['2, k, 14', [-0.140728, -0.737777, 1.0]], ['2, k, 15', [-0.134071, -0.791828, 1.0]], ['2, k, 16', [0.0249609, -0.186115, 1.0]], ['2, k, 17', [0.0668883, -0.477564, 1.0]], ['2, k, 18', [0.0185144, -0.712961, 1.0]], ['2, k, 19', [0.0474005, -0.820268, 1.0]], ['2, k, 20', [-0.0276389, 0.309963, 1.0]], ['2, k, 21', [-0.25106, 0.879649, 1.0]], ['2, k, 22', [-0.201429, 0.832659, 1.0]], ['2, k, 23', [0.259169, 0.866476, 1.0]], ['2, k, 24', [0.200034, 0.822874, 1.0]]]
[['2, k, 0', [-0.0411214, -0.195437, 1.0]], ['2, k, 1', [-0.0337075, 0.0955832, 1.0]], ['2, k, 2', [-0.0248089, 0.377427, 1.0]], ['2, k, 3', [-0.0131158, 0.504126, 1.0]], ['2, k, 4', [-0.158733, 0.327128, 1.0]], ['2, k, 5', [-0.307733, 0.509312, 1.0]], ['2, k, 6', [-0.290169, 0.748659, 1.0]], ['2, k, 7', [-0.278848, 0.798256, 1.0]], ['2, k, 8', [0.133636, 0.318395, 1.0]], ['2, k, 9', [0.270898, 0.482591, 1.0]], ['2, k, 10', [0.283172, 0.699804, 1.0]], ['2, k, 11', [0.270282, 0.779871, 1.0]], ['2, k, 12', [-0.106717, -0.192016, 1.0]], ['2, k, 13', [-0.141766, -0.456243, 1.0]], ['2, k, 14', [-0.140916, -0.738097, 1.0]], ['2, k, 15', [-0.0665955, -0.765329, 1.0]], ['2, k, 16', [0.0255675, -0.194224, 1.0]], ['2, k, 17', [0.0674526, -0.483056, 1.0]], ['2, k, 18', [0.0231021, -0.727835, 1.0]], ['2, k, 19', [0.0509956, -0.834686, 1.0]], ['2, k, 20', [-0.0274167, 0.308055, 1.0]], ['2, k, 21', [-0.243767, 0.840843, 1.0]], ['2, k, 22', [-0.215412, 0.797835, 1.0]], ['2, k, 23', [0.249192, 0.827061, 1.0]], ['2, k, 24', [0.215488, 0.786465, 1.0]]]
[['2, k, 0', [-0.0414928, -0.200806, 1.0]], ['2, k, 1', [-0.0338562, 0.0929484, 1.0]], ['2, k, 2', [-0.024957, 0.377062, 1.0]], ['2, k, 3', [-0.0131128, 0.506019, 1.0]], ['2, k, 4', [-0.159359, 0.325746, 1.0]], ['2, k, 5', [-0.339193, 0.482917, 1.0]], ['2, k, 6', [-0.299421, 0.694256, 1.0]], ['2, k, 7', [-0.280657, 0.756263, 1.0]], ['2, k, 8', [0.134704, 0.315794, 1.0]], ['2, k, 9', [0.297971, 0.438255, 1.0]], ['2, k, 10', [0.285414, 0.683889, 1.0]], ['2, k, 11', [0.267537, 0.747939, 1.0]], ['2, k, 12', [-0.107147, -0.197909, 1.0]], ['2, k, 13', [-0.142027, -0.458517, 1.0]], ['2, k, 14', [-0.142127, -0.743229, 1.0]], ['2, k, 15', [-0.0533507, -0.731674, 1.0]], ['2, k, 16', [0.0252387, -0.198885, 1.0]], ['2, k, 17', [0.0672393, -0.490716, 1.0]], ['2, k, 18', [0.0220521, -0.727748, 1.0]], ['2, k, 19', [0.047061, -0.83519, 1.0]], ['2, k, 20', [-0.027544, 0.307308, 1.0]], ['2, k, 21', [-0.244361, 0.802164, 1.0]], ['2, k, 22', [-0.229872, 0.751982, 1.0]], ['2, k, 23', [0.241328, 0.793861, 1.0]], ['2, k, 24', [0.210101, 0.749591, 1.0]]]
[['2, k, 0', [-0.0418461, -0.211411, 1.0]], ['2, k, 1', [-0.0341038, 0.087087, 1.0]], ['2, k, 2', [-0.0252985, 0.375619, 1.0]], ['2, k, 3', [-0.0130091, 0.507, 1.0]], ['2, k, 4', [-0.165364, 0.315225, 1.0]], ['2, k, 5', [-0.361332, 0.447937, 1.0]], ['2, k, 6', [-0.306025, 0.65236, 1.0]], ['2, k, 7', [-0.281888, 0.70688, 1.0]], ['2, k, 8', [0.133208, 0.307763, 1.0]], ['2, k, 9', [0.306257, 0.41932, 1.0]], ['2, k, 10', [0.29797, 0.61958, 1.0]], ['2, k, 11', [0.265978, 0.700079, 1.0]], ['2, k, 12', [-0.107729, -0.208009, 1.0]], ['2, k, 13', [-0.14329, -0.460897, 1.0]], ['2, k, 14', [-0.141839, -0.743255, 1.0]], ['2, k, 15', [-0.137679, -0.797448, 1.0]], ['2, k, 16', [0.0251049, -0.209668, 1.0]], ['2, k, 17', [0.0668017, -0.49834, 1.0]], ['2, k, 18', [0.0207479, -0.731483, 1.0]], ['2, k, 19', [0.0437385, -0.839155, 1.0]], ['2, k, 20', [-0.0278279, 0.304929, 1.0]], ['2, k, 21', [-0.240561, 0.743073, 1.0]], ['2, k, 22', [-0.212131, 0.713185, 1.0]], ['2, k, 23', [0.239991, 0.743855, 1.0]], ['2, k, 24', [0.221004, 0.704714, 1.0]]]
[['2, k, 0', [-0.0422797, -0.217196, 1.0]], ['2, k, 1', [-0.0336919, 0.0832092, 1.0]], ['2, k, 2', [-0.0247632, 0.374326, 1.0]], ['2, k, 3', [-0.0130027, 0.506973, 1.0]], ['2, k, 4', [-0.167612, 0.309046, 1.0]], ['2, k, 5', [-0.376143, 0.404504, 1.0]], ['2, k, 6', [-0.312456, 0.588563, 1.0]], ['2, k, 7', [-0.287524, 0.647285, 1.0]], ['2, k, 8', [0.13264, 0.300429, 1.0]], ['2, k, 9', [0.327085, 0.376307, 1.0]], ['2, k, 10', [0.297986, 0.58175, 1.0]], ['2, k, 11', [0.267733, 0.637503, 1.0]], ['2, k, 12', [-0.108493, -0.213478, 1.0]], ['2, k, 13', [-0.143707, -0.463591, 1.0]], ['2, k, 14', [-0.143793, -0.752968, 1.0]], ['2, k, 15', [-0.140386, -0.807138, 1.0]], ['2, k, 16', [0.0250286, -0.215732, 1.0]], ['2, k, 17', [0.0650482, -0.492445, 1.0]], ['2, k, 18', [0.0210954, -0.743162, 1.0]], ['2, k, 19', [0.0440108, -0.849982, 1.0]], ['2, k, 20', [-0.0271977, 0.302944, 1.0]], ['2, k, 21', [-0.248052, 0.68715, 1.0]], ['2, k, 22', [-0.240789, 0.641012, 1.0]], ['2, k, 23', [0.2285, 0.680114, 1.0]], ['2, k, 24', [0.227726, 0.638314, 1.0]]]
[['2, k, 0', [-0.0417743, -0.224453, 1.0]], ['2, k, 1', [-0.0334107, 0.0793379, 1.0]], ['2, k, 2', [-0.0247211, 0.373482, 1.0]], ['2, k, 3', [-0.0130738, 0.507037, 1.0]], ['2, k, 4', [-0.17318, 0.295681, 1.0]], ['2, k, 5', [-0.390041, 0.359336, 1.0]], ['2, k, 6', [-0.307614, 0.534446, 1.0]], ['2, k, 7', [-0.283403, 0.588565, 1.0]], ['2, k, 8', [0.134084, 0.293377, 1.0]], ['2, k, 9', [0.340311, 0.336229, 1.0]], ['2, k, 10', [0.295781, 0.519649, 1.0]], ['2, k, 11', [0.263142, 0.580736, 1.0]], ['2, k, 12', [-0.108277, -0.221223, 1.0]], ['2, k, 13', [-0.142447, -0.476395, 1.0]], ['2, k, 14', [-0.145399, -0.752863, 1.0]], ['2, k, 15', [-0.0630144, -0.766552, 1.0]], ['2, k, 16', [0.0257804, -0.222282, 1.0]], ['2, k, 17', [0.0645677, -0.490482, 1.0]], ['2, k, 18', [0.0214302, -0.748395, 1.0]], ['2, k, 19', [0.0443523, -0.854827, 1.0]], ['2, k, 20', [-0.0270754, 0.301412, 1.0]], ['2, k, 21', [-0.239687, 0.617627, 1.0]], ['2, k, 22', [-0.210084, 0.601406, 1.0]], ['2, k, 23', [0.22363, 0.615128, 1.0]], ['2, k, 24', [0.218007, 0.576924, 1.0]]]
[['2, k, 0', [-0.0418796, -0.229542, 1.0]], ['2, k, 1', [-0.033325, 0.0745757, 1.0]], ['2, k, 2', [-0.0245912, 0.37039, 1.0]], ['2, k, 3', [-0.0132951, 0.501014, 1.0]], ['2, k, 4', [-0.175396, 0.292509, 1.0]], ['2, k, 5', [-0.393869, 0.320106, 1.0]], ['2, k, 6', [-0.321858, 0.47173, 1.0]], ['2, k, 7', [-0.293405, 0.519703, 1.0]], ['2, k, 8', [0.133077, 0.285295, 1.0]], ['2, k, 9', [0.365192, 0.296759, 1.0]], ['2, k, 10', [0.288207, 0.468553, 1.0]], ['2, k, 11', [0.25893, 0.514743, 1.0]], ['2, k, 12', [-0.108265, -0.226769, 1.0]], ['2, k, 13', [-0.142379, -0.480978, 1.0]], ['2, k, 14', [-0.144902, -0.751405, 1.0]], ['2, k, 15', [-0.143622, -0.805752, 1.0]], ['2, k, 16', [0.0255707, -0.226748, 1.0]], ['2, k, 17', [0.0643795, -0.489903, 1.0]], ['2, k, 18', [0.0212387, -0.749123, 1.0]], ['2, k, 19', [0.0429961, -0.856031, 1.0]], ['2, k, 20', [-0.0269011, 0.297699, 1.0]], ['2, k, 21', [-0.258367, 0.55169, 1.0]], ['2, k, 22', [-0.248516, 0.51034, 1.0]], ['2, k, 23', [0.218188, 0.545057, 1.0]], ['2, k, 24', [0.212319, 0.512823, 1.0]]]
