[['2, k, 0', [-0.14612, -0.325219, 1.0]], ['2, k, 1', [-0.158289, -0.0487215, 1.0]], ['2, k, 2', [-0.169161, 0.221124, 1.0]], ['2, k, 3', [-0.163593, 0.363284, 1.0]], ['2, k, 4', [-0.35, 0.132935, 1.0]], ['2, k, 5', [-0.51414, -0.00745299, 1.0]], ['2, k, 6', [-0.443763, -0.186556, 1.0]], ['2, k, 7', [-0.418689, -0.168261, 1.0]], ['2, k, 8', [0.00782572, 0.13689, 1.0]], ['2, k, 9', [0.194063, 0.00609933, 1.0]], ['2, k, 10', [0.108485, -0.162837, 1.0]], ['2, k, 11', [0.0519668, -0.20462, 1.0]], ['2, k, 12', [-0.225604, -0.321325, 1.0]], ['2, k, 13', [-0.277626, -0.664114, 1.0]], ['2, k, 14', [-0.351634, -1.08035, 1.0]], ['2, k, 15', [-0.362305, -1.14844, 1.0]], ['2, k, 16', [-0.0623622, -0.319645, 1.0]], ['2, k, 17', [0.00118281, -0.658798, 1.0]], ['2, k, 18', [0.0721679, -1.07164, 1.0]], ['2, k, 19', [0.0793457, -1.15039, 1.0]], ['2, k, 20', [-0.16666, 0.154632, 1.0]], ['2, k, 21', [-0.361725, -0.229587, 1.0]], ['2, k, 22', [-0.452288, -0.168342, 1.0]], ['2, k, 23', [0.0284647, -0.285468, 1.0]], ['2, k, 24', [0.105171, -0.190206, 1.0]]]
[['2, k, 0', [-0.0829772, -0.331689, 1.0]], ['2, k, 1', [-0.106036, -0.0599389, 1.0]], ['2, k, 2', [-0.129344, 0.206476, 1.0]], ['2, k, 3', [-0.133444, 0.353724, 1.0]], ['2, k, 4', [-0.293319, 0.107319, 1.0]], ['2, k, 5', [-0.434375, -0.0294705, 1.0]], ['2, k, 6', [-0.352686, -0.199223, 1.0]], ['2, k, 7', [-0.304863, -0.228096, 1.0]], ['2, k, 8', [0.0459816, 0.113973, 1.0]], ['2, k, 9', [0.247002, 0.0231866, 1.0]], ['2, k, 10', [0.164514, -0.170699, 1.0]], ['2, k, 11', [0.107971, -0.218278, 1.0]], ['2, k, 12', [-0.163801, -0.334421, 1.0]], ['2, k, 13', [-0.23714, -0.662316, 1.0]], ['2, k, 14', [-0.348377, -1.06937, 1.0]], ['2, k, 15', [-0.360733, -1.14576, 1.0]], ['2, k, 16', [-3.71681e-06, -0.319191, 1.0]], ['2, k, 17', [0.0449155, -0.654308, 1.0]], ['2, k, 18', [0.0690707, -1.06381, 1.0]], ['2, k, 19', [0.0766924, -1.1369, 1.0]], ['2, k, 20', [-0.123577, 0.140657, 1.0]], ['2, k, 21', [-0.274723, -0.318421, 1.0]], ['2, k, 22', [-0.247142, -0.211788, 1.0]], ['2, k, 23', [0.0842473, -0.302634, 1.0]], ['2, k, 24', [0.0712075, -0.195966, 1.0]]]
[['2, k, 0', [-0.0884978, -0.329857, 1.0]], ['2, k, 1', [-0.110103, -0.058611, 1.0]], ['2, k, 2', [-0.131901, 0.207196, 1.0]], ['2, k, 3', [-0.135052, 0.354611, 1.0]], ['2, k, 4', [-0.296579, 0.110081, 1.0]], ['2, k, 5', [-0.440331, -0.0272533, 1.0]], ['2, k, 6', [-0.357219, -0.196449, 1.0]], ['2, k, 7', [-0.308404, -0.22597, 1.0]], ['2, k, 8', [0.0440818, 0.115801, 1.0]], ['2, k, 9', [0.243185, 0.020921, 1.0]], ['2, k, 10', [0.156973, -0.172327, 1.0]], ['2, k, 11', [0.0990545, -0.218895, 1.0]], ['2, k, 12', [-0.169196, -0.332268, 1.0]], ['2, k, 13', [-0.24262, -0.663601, 1.0]], ['2, k, 14', [-0.348956, -1.07037, 1.0]], ['2, k, 15', [-0.361039, -1.14627, 1.0]], ['2, k, 16', [-0.0053254, -0.317798, 1.0]], ['2, k, 17', [0.0416751, -0.651187, 1.0]], ['2, k, 18', [0.0686448, -1.06447, 1.0]], ['2, k, 19', [0.0769622, -1.13661, 1.0]], ['2, k, 20', [-0.12651, 0.141554, 1.0]], ['2, k, 21', [-0.276525, -0.311509, 1.0]], ['2, k, 22', [-0.249225, -0.205859, 1.0]], ['2, k, 23', [0.0718891, -0.302437, 1.0]], ['2, k, 24', [0.0575895, -0.188419, 1.0]]]
[['2, k, 0', [-0.0944998, -0.328863, 1.0]], ['2, k, 1', [-0.11333, -0.0586271, 1.0]], ['2, k, 2', [-0.133226, 0.206476, 1.0]], ['2, k, 3', [-0.136905, 0.355211, 1.0]], ['2, k, 4', [-0.299403, 0.111312, 1.0]], ['2, k, 5', [-0.44411, -0.0258995, 1.0]], ['2, k, 6', [-0.359842, -0.194692, 1.0]], ['2, k, 7', [-0.312252, -0.225856, 1.0]], ['2, k, 8', [0.0413446, 0.117433, 1.0]], ['2, k, 9', [0.237863, 0.0174293, 1.0]], ['2, k, 10', [0.153244, -0.171342, 1.0]], ['2, k, 11', [0.0974723, -0.217087, 1.0]], ['2, k, 12', [-0.175262, -0.331108, 1.0]], ['2, k, 13', [-0.246667, -0.664443, 1.0]], ['2, k, 14', [-0.350431, -1.0771, 1.0]], ['2, k, 15', [-0.361012, -1.14709, 1.0]], ['2, k, 16', [-0.0111226, -0.317016, 1.0]], ['2, k, 17', [0.0348757, -0.647751, 1.0]], ['2, k, 18', [0.068128, -1.06418, 1.0]], ['2, k, 19', [0.0773291, -1.13732, 1.0]], ['2, k, 20', [-0.128203, 0.14102, 1.0]], ['2, k, 21', [-0.28443, -0.309796, 1.0]], ['2, k, 22', [-0.2541, -0.198262, 1.0]], ['2, k, 23', [0.0697083, -0.302819, 1.0]], ['2, k, 24', [0.0590938, -0.190723, 1.0]]]
[['2, k, 0', [-0.0999265, -0.329886, 1.0]], ['2, k, 1', [-0.117265, -0.0593041, 1.0]], ['2, k, 2', [-0.135427, 0.205836, 1.0]], ['2, k, 3', [-0.138356, 0.355763, 1.0]], ['2, k, 4', [-0.300023, 0.109881, 1.0]], ['2, k, 5', [-0.449939, -0.023146, 1.0]], ['2, k, 6', [-0.363958, -0.190976, 1.0]], ['2, k, 7', [-0.319567, -0.224931, 1.0]], ['2, k, 8', [0.0386017, 0.111398, 1.0]], ['2, k, 9', [0.234885, 0.0155033, 1.0]], ['2, k, 10', [0.149728, -0.17007, 1.0]], ['2, k, 11', [0.0936984, -0.216203, 1.0]], ['2, k, 12', [-0.18113, -0.331363, 1.0]], ['2, k, 13', [-0.251001, -0.662671, 1.0]], ['2, k, 14', [-0.350579, -1.0773, 1.0]], ['2, k, 15', [-0.361093, -1.14693, 1.0]], ['2, k, 16', [-0.0160105, -0.318778, 1.0]], ['2, k, 17', [0.0308449, -0.649559, 1.0]], ['2, k, 18', [0.0656212, -1.06936, 1.0]], ['2, k, 19', [0.0771022, -1.13713, 1.0]], ['2, k, 20', [-0.130832, 0.140403, 1.0]], ['2, k, 21', [-0.287345, -0.309584, 1.0]], ['2, k, 22', [-0.260238, -0.198728, 1.0]], ['2, k, 23', [0.0637725, -0.303378, 1.0]], ['2, k, 24', [0.0536716, -0.190565, 1.0]]]
[['2, k, 0', [-0.104912, -0.328065, 1.0]], ['2, k, 1', [-0.122439, -0.0577197, 1.0]], ['2, k, 2', [-0.140189, 0.206955, 1.0]], ['2, k, 3', [-0.140386, 0.35686, 1.0]], ['2, k, 4', [-0.30412, 0.111776, 1.0]], ['2, k, 5', [-0.455076, -0.0210452, 1.0]], ['2, k, 6', [-0.36667, -0.187841, 1.0]], ['2, k, 7', [-0.324871, -0.222654, 1.0]], ['2, k, 8', [0.0355393, 0.114996, 1.0]], ['2, k, 9', [0.231216, 0.0128966, 1.0]], ['2, k, 10', [0.143771, -0.170618, 1.0]], ['2, k, 11', [0.0895013, -0.214509, 1.0]], ['2, k, 12', [-0.185843, -0.329276, 1.0]], ['2, k, 13', [-0.255826, -0.660555, 1.0]], ['2, k, 14', [-0.350894, -1.07732, 1.0]], ['2, k, 15', [-0.361672, -1.14702, 1.0]], ['2, k, 16', [-0.0210395, -0.317309, 1.0]], ['2, k, 17', [0.0215999, -0.645914, 1.0]], ['2, k, 18', [0.0654916, -1.06998, 1.0]], ['2, k, 19', [0.0769158, -1.13696, 1.0]], ['2, k, 20', [-0.135794, 0.141672, 1.0]], ['2, k, 21', [-0.29569, -0.309898, 1.0]], ['2, k, 22', [-0.265072, -0.198933, 1.0]], ['2, k, 23', [0.0588214, -0.297424, 1.0]], ['2, k, 24', [0.04751, -0.19102, 1.0]]]
[['2, k, 0', [-0.111072, -0.326563, 1.0]], ['2, k, 1', [-0.12693, -0.056499, 1.0]], ['2, k, 2', [-0.143014, 0.207843, 1.0]], ['2, k, 3', [-0.142047, 0.357342, 1.0]], ['2, k, 4', [-0.307203, 0.114278, 1.0]], ['2, k, 5', [-0.460207, -0.0186772, 1.0]], ['2, k, 6', [-0.370652, -0.184693, 1.0]], ['2, k, 7', [-0.329396, -0.224884, 1.0]], ['2, k, 8', [0.0337359, 0.116972, 1.0]], ['2, k, 9', [0.226334, 0.0109856, 1.0]], ['2, k, 10', [0.138547, -0.17065, 1.0]], ['2, k, 11', [0.0841319, -0.213984, 1.0]], ['2, k, 12', [-0.19178, -0.327327, 1.0]], ['2, k, 13', [-0.261805, -0.662307, 1.0]], ['2, k, 14', [-0.353133, -1.08369, 1.0]], ['2, k, 15', [-0.361703, -1.14857, 1.0]], ['2, k, 16', [-0.0273258, -0.316287, 1.0]], ['2, k, 17', [0.0166608, -0.647317, 1.0]], ['2, k, 18', [0.0650909, -1.07053, 1.0]], ['2, k, 19', [0.076713, -1.136, 1.0]], ['2, k, 20', [-0.139037, 0.142647, 1.0]], ['2, k, 21', [-0.295024, -0.312409, 1.0]], ['2, k, 22', [-0.270911, -0.19592, 1.0]], ['2, k, 23', [0.0516411, -0.297187, 1.0]], ['2, k, 24', [0.0412055, -0.188838, 1.0]]]
[['2, k, 0', [-0.11918, -0.326621, 1.0]], ['2, k, 1', [-0.13314, -0.0561371, 1.0]], ['2, k, 2', [-0.146946, 0.20836, 1.0]], ['2, k, 3', [-0.143781, 0.357809, 1.0]], ['2, k, 4', [-0.309968, 0.115221, 1.0]], ['2, k, 5', [-0.471137, -0.016657, 1.0]], ['2, k, 6', [-0.376015, -0.180169, 1.0]], ['2, k, 7', [-0.335733, -0.220115, 1.0]], ['2, k, 8', [0.0321485, 0.112151, 1.0]], ['2, k, 9', [0.220796, 0.0110844, 1.0]], ['2, k, 10', [0.127567, -0.17363, 1.0]], ['2, k, 11', [0.0731345, -0.220677, 1.0]], ['2, k, 12', [-0.199728, -0.326113, 1.0]], ['2, k, 13', [-0.266492, -0.662231, 1.0]], ['2, k, 14', [-0.353401, -1.08405, 1.0]], ['2, k, 15', [-0.361673, -1.14899, 1.0]], ['2, k, 16', [-0.0354344, -0.31766, 1.0]], ['2, k, 17', [0.00571237, -0.648221, 1.0]], ['2, k, 18', [0.0650437, -1.07096, 1.0]], ['2, k, 19', [0.075077, -1.1344, 1.0]], ['2, k, 20', [-0.14356, 0.143151, 1.0]], ['2, k, 21', [-0.301327, -0.308722, 1.0]], ['2, k, 22', [-0.2766, -0.189796, 1.0]], ['2, k, 23', [0.0421854, -0.304401, 1.0]], ['2, k, 24', [0.0277689, -0.190663, 1.0]]]
[['2, k, 0', [-0.125247, -0.326713, 1.0]], ['2, k, 1', [-0.137119, -0.0560588, 1.0]], ['2, k, 2', [-0.149002, 0.208504, 1.0]], ['2, k, 3', [-0.145597, 0.358082, 1.0]], ['2, k, 4', [-0.312354, 0.116071, 1.0]], ['2, k, 5', [-0.47507, -0.0153052, 1.0]], ['2, k, 6', [-0.379136, -0.180174, 1.0]], ['2, k, 7', [-0.340462, -0.21923, 1.0]], ['2, k, 8', [0.0311992, 0.109991, 1.0]], ['2, k, 9', [0.218608, 0.0101879, 1.0]], ['2, k, 10', [0.122148, -0.174476, 1.0]], ['2, k, 11', [0.067551, -0.220518, 1.0]], ['2, k, 12', [-0.206076, -0.325225, 1.0]], ['2, k, 13', [-0.270527, -0.663808, 1.0]], ['2, k, 14', [-0.35382, -1.08408, 1.0]], ['2, k, 15', [-0.361506, -1.14926, 1.0]], ['2, k, 16', [-0.0410247, -0.318677, 1.0]], ['2, k, 17', [0.000744846, -0.651872, 1.0]], ['2, k, 18', [0.0649709, -1.07104, 1.0]], ['2, k, 19', [0.0719678, -1.13808, 1.0]], ['2, k, 20', [-0.146073, 0.143288, 1.0]], ['2, k, 21', [-0.308164, -0.30771, 1.0]], ['2, k, 22', [-0.28133, -0.192838, 1.0]], ['2, k, 23', [0.0388498, -0.304967, 1.0]], ['2, k, 24', [0.023605, -0.192081, 1.0]]]
[['2, k, 0', [-0.131535, -0.325387, 1.0]], ['2, k, 1', [-0.141524, -0.0551803, 1.0]], ['2, k, 2', [-0.151446, 0.208987, 1.0]], ['2, k, 3', [-0.148297, 0.358372, 1.0]], ['2, k, 4', [-0.318284, 0.117911, 1.0]], ['2, k, 5', [-0.479099, -0.013528, 1.0]], ['2, k, 6', [-0.383388, -0.180915, 1.0]], ['2, k, 7', [-0.344848, -0.217857, 1.0]], ['2, k, 8', [0.0241501, 0.116682, 1.0]], ['2, k, 9', [0.208153, 0.00855101, 1.0]], ['2, k, 10', [0.118512, -0.17395, 1.0]], ['2, k, 11', [0.0626901, -0.218752, 1.0]], ['2, k, 12', [-0.212234, -0.323825, 1.0]], ['2, k, 13', [-0.274434, -0.664725, 1.0]], ['2, k, 14', [-0.354072, -1.08402, 1.0]], ['2, k, 15', [-0.362104, -1.14887, 1.0]], ['2, k, 16', [-0.047103, -0.317492, 1.0]], ['2, k, 17', [-0.00655303, -0.647067, 1.0]], ['2, k, 18', [0.0634889, -1.06677, 1.0]], ['2, k, 19', [0.0729089, -1.13789, 1.0]], ['2, k, 20', [-0.149011, 0.143866, 1.0]], ['2, k, 21', [-0.323518, -0.3071, 1.0]], ['2, k, 22', [-0.286446, -0.199668, 1.0]], ['2, k, 23', [0.0317328, -0.305331, 1.0]], ['2, k, 24', [0.0150167, -0.185224, 1.0]]]
[['2, k, 0', [-0.13788, -0.324048, 1.0]], ['2, k, 1', [-0.145797, -0.0544096, 1.0]], ['2, k, 2', [-0.15362, 0.209286, 1.0]], ['2, k, 3', [-0.150137, 0.358531, 1.0]], ['2, k, 4', [-0.32451, 0.118549, 1.0]], ['2, k, 5', [-0.484686, -0.0114944, 1.0]], ['2, k, 6', [-0.385513, -0.181304, 1.0]], ['2, k, 7', [-0.347367, -0.219664, 1.0]], ['2, k, 8', [0.0216115, 0.119077, 1.0]], ['2, k, 9', [0.202328, 0.00652567, 1.0]], ['2, k, 10', [0.115332, -0.173169, 1.0]], ['2, k, 11', [0.063558, -0.214449, 1.0]], ['2, k, 12', [-0.218013, -0.322272, 1.0]], ['2, k, 13', [-0.278381, -0.664818, 1.0]], ['2, k, 14', [-0.354151, -1.08375, 1.0]], ['2, k, 15', [-0.36153, -1.14818, 1.0]], ['2, k, 16', [-0.0538806, -0.316419, 1.0]], ['2, k, 17', [-0.00977118, -0.6454, 1.0]], ['2, k, 18', [0.0632314, -1.06438, 1.0]], ['2, k, 19', [0.0725005, -1.13788, 1.0]], ['2, k, 20', [-0.151706, 0.144272, 1.0]], ['2, k, 21', [-0.326001, -0.304916, 1.0]], ['2, k, 22', [-0.291458, -0.195095, 1.0]], ['2, k, 23', [0.0306821, -0.299737, 1.0]], ['2, k, 24', [0.0185801, -0.201713, 1.0]]]
[['2, k, 0', [-0.143741, -0.323738, 1.0]], ['2, k, 1', [-0.146161, -0.054426, 1.0]], ['2, k, 2', [-0.150625, 0.208869, 1.0]], ['2, k, 3', [-0.152279, 0.358899, 1.0]], ['2, k, 4', [-0.324501, 0.118732, 1.0]], ['2, k, 5', [-0.493081, -0.00957611, 1.0]], ['2, k, 6', [-0.387742, -0.183009, 1.0]], ['2, k, 7', [-0.348837, -0.224003, 1.0]], ['2, k, 8', [0.0198098, 0.120117, 1.0]], ['2, k, 9', [0.196316, 0.00403918, 1.0]], ['2, k, 10', [0.109645, -0.173257, 1.0]], ['2, k, 11', [0.0588038, -0.213664, 1.0]], ['2, k, 12', [-0.224126, -0.321316, 1.0]], ['2, k, 13', [-0.290525, -0.684494, 1.0]], ['2, k, 14', [-0.354633, -1.08256, 1.0]], ['2, k, 15', [-0.36161, -1.1482, 1.0]], ['2, k, 16', [-0.0593376, -0.316712, 1.0]], ['2, k, 17', [-0.0130998, -0.652993, 1.0]], ['2, k, 18', [0.0629865, -1.06478, 1.0]], ['2, k, 19', [0.0727726, -1.13779, 1.0]], ['2, k, 20', [-0.150254, 0.144034, 1.0]], ['2, k, 21', [-0.327024, -0.308849, 1.0]], ['2, k, 22', [-0.294903, -0.202752, 1.0]], ['2, k, 23', [0.0251807, -0.300224, 1.0]], ['2, k, 24', [0.0123363, -0.198692, 1.0]]]
[['2, k, 0', [-0.149159, -0.323081, 1.0]], ['2, k, 1', [-0.15297, -0.0534738, 1.0]], ['2, k, 2', [-0.156708, 0.209928, 1.0]], ['2, k, 3', [-0.154571, 0.359127, 1.0]], ['2, k, 4', [-0.332162, 0.121364, 1.0]], ['2, k, 5', [-0.496091, -0.00868945, 1.0]], ['2, k, 6', [-0.389781, -0.185712, 1.0]], ['2, k, 7', [-0.35055, -0.225565, 1.0]], ['2, k, 8', [0.0155176, 0.121236, 1.0]], ['2, k, 9', [0.192603, 0.00269771, 1.0]], ['2, k, 10', [0.104851, -0.173582, 1.0]], ['2, k, 11', [0.0552529, -0.212164, 1.0]], ['2, k, 12', [-0.228968, -0.320627, 1.0]], ['2, k, 13', [-0.293267, -0.686551, 1.0]], ['2, k, 14', [-0.3554, -1.08267, 1.0]], ['2, k, 15', [-0.361784, -1.14798, 1.0]], ['2, k, 16', [-0.0650921, -0.316137, 1.0]], ['2, k, 17', [-0.0140457, -0.653379, 1.0]], ['2, k, 18', [0.062999, -1.06551, 1.0]], ['2, k, 19', [0.0725233, -1.13695, 1.0]], ['2, k, 20', [-0.156117, 0.145016, 1.0]], ['2, k, 21', [-0.328009, -0.309765, 1.0]], ['2, k, 22', [-0.298675, -0.202432, 1.0]], ['2, k, 23', [0.0172079, -0.30086, 1.0]], ['2, k, 24', [0.00714947, -0.204961, 1.0]]]
[['2, k, 0', [-0.156663, -0.323003, 1.0]], ['2, k, 1', [-0.159268, -0.0531413, 1.0]], ['2, k, 2', [-0.161286, 0.210447, 1.0]], ['2, k, 3', [-0.156473, 0.359499, 1.0]], ['2, k, 4', [-0.337846, 0.122687, 1.0]], ['2, k, 5', [-0.501319, -0.00770318, 1.0]], ['2, k, 6', [-0.419946, -0.180743, 1.0]], ['2, k, 7', [-0.377164, -0.210923, 1.0]], ['2, k, 8', [0.01202, 0.122143, 1.0]], ['2, k, 9', [0.18632, 0.000460437, 1.0]], ['2, k, 10', [0.100677, -0.174185, 1.0]], ['2, k, 11', [0.0514465, -0.213235, 1.0]], ['2, k, 12', [-0.236138, -0.320155, 1.0]], ['2, k, 13', [-0.297126, -0.690599, 1.0]], ['2, k, 14', [-0.356238, -1.08355, 1.0]], ['2, k, 15', [-0.361509, -1.14901, 1.0]], ['2, k, 16', [-0.0726865, -0.316478, 1.0]], ['2, k, 17', [-0.0174727, -0.654544, 1.0]], ['2, k, 18', [0.0628872, -1.0664, 1.0]], ['2, k, 19', [0.0716043, -1.13687, 1.0]], ['2, k, 20', [-0.160999, 0.14549, 1.0]], ['2, k, 21', [-0.357164, -0.300791, 1.0]], ['2, k, 22', [-0.31736, -0.188776, 1.0]], ['2, k, 23', [0.0111227, -0.301683, 1.0]], ['2, k, 24', [0.00670571, -0.208886, 1.0]]]
[['2, k, 0', [-0.164013, -0.323272, 1.0]], ['2, k, 1', [-0.164622, -0.0528029, 1.0]], ['2, k, 2', [-0.164773, 0.211206, 1.0]], ['2, k, 3', [-0.158741, 0.359462, 1.0]], ['2, k, 4', [-0.342274, 0.124948, 1.0]], ['2, k, 5', [-0.506647, -0.00506933, 1.0]], ['2, k, 6', [-0.421667, -0.17633, 1.0]], ['2, k, 7', [-0.382719, -0.212642, 1.0]], ['2, k, 8', [0.00694368, 0.122325, 1.0]], ['2, k, 9', [0.181407, -0.000265133, 1.0]], ['2, k, 10', [0.0960226, -0.174906, 1.0]], ['2, k, 11', [0.0459146, -0.213763, 1.0]], ['2, k, 12', [-0.243026, -0.31978, 1.0]], ['2, k, 13', [-0.301835, -0.692731, 1.0]], ['2, k, 14', [-0.357103, -1.08221, 1.0]], ['2, k, 15', [-0.361615, -1.14925, 1.0]], ['2, k, 16', [-0.0803121, -0.317414, 1.0]], ['2, k, 17', [-0.022537, -0.656208, 1.0]], ['2, k, 18', [0.0623663, -1.06901, 1.0]], ['2, k, 19', [0.0713365, -1.13701, 1.0]], ['2, k, 20', [-0.164885, 0.146161, 1.0]], ['2, k, 21', [-0.364248, -0.304633, 1.0]], ['2, k, 22', [-0.323126, -0.195536, 1.0]], ['2, k, 23', [0.00499425, -0.301537, 1.0]], ['2, k, 24', [3.27795e-06, -0.206951, 1.0]]]
[['2, k, 0', [-0.170176, -0.323751, 1.0]], ['2, k, 1', [-0.169172, -0.0530534, 1.0]], ['2, k, 2', [-0.167659, 0.211193, 1.0]], ['2, k, 3', [-0.160968, 0.359377, 1.0]], ['2, k, 4', [-0.34643, 0.125617, 1.0]], ['2, k, 5', [-0.511134, -0.00178095, 1.0]], ['2, k, 6', [-0.424952, -0.172446, 1.0]], ['2, k, 7', [-0.389726, -0.211822, 1.0]], ['2, k, 8', [0.00269525, 0.121581, 1.0]], ['2, k, 9', [0.176032, -0.00234732, 1.0]], ['2, k, 10', [0.0892487, -0.176204, 1.0]], ['2, k, 11', [0.0398812, -0.212653, 1.0]], ['2, k, 12', [-0.249264, -0.319662, 1.0]], ['2, k, 13', [-0.310939, -0.683628, 1.0]], ['2, k, 14', [-0.357288, -1.07537, 1.0]], ['2, k, 15', [-0.361715, -1.14796, 1.0]], ['2, k, 16', [-0.0862253, -0.318452, 1.0]], ['2, k, 17', [-0.027504, -0.656989, 1.0]], ['2, k, 18', [0.0589963, -1.05879, 1.0]], ['2, k, 19', [0.0722058, -1.13695, 1.0]], ['2, k, 20', [-0.168173, 0.146094, 1.0]], ['2, k, 21', [-0.364773, -0.301873, 1.0]], ['2, k, 22', [-0.331859, -0.201345, 1.0]], ['2, k, 23', [-0.00455498, -0.302505, 1.0]], ['2, k, 24', [-0.00590276, -0.207658, 1.0]]]
[['2, k, 0', [-0.176896, -0.324791, 1.0]], ['2, k, 1', [-0.174071, -0.0536523, 1.0]], ['2, k, 2', [-0.170815, 0.210993, 1.0]], ['2, k, 3', [-0.163844, 0.359268, 1.0]], ['2, k, 4', [-0.351163, 0.126491, 1.0]], ['2, k, 5', [-0.517913, 0.00167628, 1.0]], ['2, k, 6', [-0.430251, -0.16845, 1.0]], ['2, k, 7', [-0.404357, -0.206925, 1.0]], ['2, k, 8', [-0.000166522, 0.121494, 1.0]], ['2, k, 9', [0.170932, -0.00384836, 1.0]], ['2, k, 10', [0.0867024, -0.176096, 1.0]], ['2, k, 11', [0.037481, -0.209139, 1.0]], ['2, k, 12', [-0.256027, -0.319865, 1.0]], ['2, k, 13', [-0.319147, -0.676041, 1.0]], ['2, k, 14', [-0.357475, -1.06988, 1.0]], ['2, k, 15', [-0.361932, -1.14744, 1.0]], ['2, k, 16', [-0.0927609, -0.3203, 1.0]], ['2, k, 17', [-0.0316403, -0.658537, 1.0]], ['2, k, 18', [0.0592258, -1.06214, 1.0]], ['2, k, 19', [0.0728035, -1.13643, 1.0]], ['2, k, 20', [-0.171751, 0.145802, 1.0]], ['2, k, 21', [-0.376934, -0.297307, 1.0]], ['2, k, 22', [-0.35138, -0.207968, 1.0]], ['2, k, 23', [-0.0106381, -0.294287, 1.0]], ['2, k, 24', [-4.57088e-05, -0.195476, 1.0]]]
[['2, k, 0', [-0.183174, -0.325761, 1.0]], ['2, k, 1', [-0.178756, -0.0541731, 1.0]], ['2, k, 2', [-0.173944, 0.210875, 1.0]], ['2, k, 3', [-0.166465, 0.358841, 1.0]], ['2, k, 4', [-0.354273, 0.127447, 1.0]], ['2, k, 5', [-0.522156, 0.00347878, 1.0]], ['2, k, 6', [-0.434166, -0.166633, 1.0]], ['2, k, 7', [-0.441529, -0.180025, 1.0]], ['2, k, 8', [-0.00416069, 0.121311, 1.0]], ['2, k, 9', [0.166912, -0.00478435, 1.0]], ['2, k, 10', [0.0845362, -0.174299, 1.0]], ['2, k, 11', [0.03624, -0.20669, 1.0]], ['2, k, 12', [-0.262165, -0.320421, 1.0]], ['2, k, 13', [-0.32618, -0.666565, 1.0]], ['2, k, 14', [-0.357589, -1.06876, 1.0]], ['2, k, 15', [-0.361169, -1.14763, 1.0]], ['2, k, 16', [-0.0989245, -0.321656, 1.0]], ['2, k, 17', [-0.0358145, -0.660069, 1.0]], ['2, k, 18', [0.0586207, -1.06349, 1.0]], ['2, k, 19', [0.0735368, -1.13512, 1.0]], ['2, k, 20', [-0.175257, 0.14559, 1.0]], ['2, k, 21', [-0.408245, -0.232296, 1.0]], ['2, k, 22', [-0.391592, -0.199407, 1.0]], ['2, k, 23', [-0.0168185, -0.299044, 1.0]], ['2, k, 24', [-0.0118053, -0.206049, 1.0]]]
[['2, k, 0', [-0.191571, -0.327487, 1.0]], ['2, k, 1', [-0.184242, -0.0550189, 1.0]], ['2, k, 2', [-0.177228, 0.210679, 1.0]], ['2, k, 3', [-0.168774, 0.358685, 1.0]], ['2, k, 4', [-0.356119, 0.127341, 1.0]], ['2, k, 5', [-0.528194, 0.00660716, 1.0]], ['2, k, 6', [-0.438754, -0.164082, 1.0]], ['2, k, 7', [-0.452722, -0.175302, 1.0]], ['2, k, 8', [-0.00728245, 0.121205, 1.0]], ['2, k, 9', [0.160332, -0.00671776, 1.0]], ['2, k, 10', [0.0799606, -0.176659, 1.0]], ['2, k, 11', [0.0319823, -0.206565, 1.0]], ['2, k, 12', [-0.270627, -0.321347, 1.0]], ['2, k, 13', [-0.330701, -0.664296, 1.0]], ['2, k, 14', [-0.358253, -1.06758, 1.0]], ['2, k, 15', [-0.362177, -1.14713, 1.0]], ['2, k, 16', [-0.107022, -0.324134, 1.0]], ['2, k, 17', [-0.0412047, -0.662305, 1.0]], ['2, k, 18', [0.0578352, -1.06481, 1.0]], ['2, k, 19', [0.0728282, -1.14161, 1.0]], ['2, k, 20', [-0.179014, 0.14525, 1.0]], ['2, k, 21', [-0.431163, -0.231462, 1.0]], ['2, k, 22', [-0.399966, -0.187624, 1.0]], ['2, k, 23', [-0.0106581, -0.27837, 1.0]], ['2, k, 24', [0.00491593, -0.189072, 1.0]]]
