[['2, k, 0', [-0.503394, -0.386346, 1.0]], ['2, k, 1', [-0.517188, -0.0900978, 1.0]], ['2, k, 2', [-0.527587, 0.198972, 1.0]], ['2, k, 3', [-0.50933, 0.324772, 1.0]], ['2, k, 4', [-0.665813, 0.0933412, 1.0]], ['2, k, 5', [-0.705947, 0.0184414, 1.0]], ['2, k, 6', [-0.707286, -0.0242685, 1.0]], ['2, k, 7', [-0.715601, -0.0730841, 1.0]], ['2, k, 8', [-0.364348, 0.108705, 1.0]], ['2, k, 9', [-0.377689, -0.164385, 1.0]], ['2, k, 10', [-0.319153, -0.09654, 1.0]], ['2, k, 11', [-0.273934, -0.0646816, 1.0]], ['2, k, 12', [-0.56473, -0.384102, 1.0]], ['2, k, 13', [-0.589164, -0.715448, 1.0]], ['2, k, 14', [-0.565655, -1.05813, 1.0]], ['2, k, 15', [-0.555731, -1.09067, 1.0]], ['2, k, 16', [-0.4273, -0.377286, 1.0]], ['2, k, 17', [-0.34374, -0.72081, 1.0]], ['2, k, 18', [-0.293296, -1.07031, 1.0]], ['2, k, 19', [-0.28125, -1.12988, 1.0]], ['2, k, 20', [-0.525567, 0.127705, 1.0]], ['2, k, 21', [-0.715109, -0.112458, 1.0]], ['2, k, 22', [-0.766963, -0.0773081, 1.0]], ['2, k, 23', [-0.243466, -0.108077, 1.0]], ['2, k, 24', [-0.228691, -0.0709546, 1.0]]]
[['2, k, 0', [-0.454303, -0.429903, 1.0]], ['2, k, 1', [-0.487987, -0.124564, 1.0]], ['2, k, 2', [-0.516282, 0.171995, 1.0]], ['2, k, 3', [-0.468289, 0.285982, 1.0]], ['2, k, 4', [-0.527709, 0.0327279, 1.0]], ['2, k, 5', [-0.301673, -0.0225705, 1.0]], ['2, k, 6', [-0.0857506, -0.0187959, 1.0]], ['2, k, 7', [-0.00643351, -0.00672034, 1.0]], ['2, k, 8', [-0.431202, 0.112852, 1.0]], ['2, k, 9', [-0.275644, 0.0444084, 1.0]], ['2, k, 10', [-0.0660018, -0.0387915, 1.0]], ['2, k, 11', [0.0136455, -0.0553822, 1.0]], ['2, k, 12', [-0.469202, -0.424832, 1.0]], ['2, k, 13', [-0.489567, -0.749812, 1.0]], ['2, k, 14', [-0.550434, -1.14889, 1.0]], ['2, k, 15', [-0.498859, -1.19343, 1.0]], ['2, k, 16', [-0.424523, -0.420312, 1.0]], ['2, k, 17', [-0.41079, -0.785914, 1.0]], ['2, k, 18', [-0.44594, -1.10696, 1.0]], ['2, k, 19', [-0.376362, -1.14793, 1.0]], ['2, k, 20', [-0.510049, 0.0991007, 1.0]], ['2, k, 21', [0.0572135, -0.0156867, 1.0]], ['2, k, 22', [0.00356981, -0.0186712, 1.0]], ['2, k, 23', [0.0543954, -0.0623845, 1.0]], ['2, k, 24', [0.034655, -0.0602919, 1.0]]]
[['2, k, 0', [-0.460993, -0.420105, 1.0]], ['2, k, 1', [-0.489323, -0.119772, 1.0]], ['2, k, 2', [-0.513133, 0.172949, 1.0]], ['2, k, 3', [-0.468791, 0.288927, 1.0]], ['2, k, 4', [-0.510406, 0.0301106, 1.0]], ['2, k, 5', [-0.276531, -0.00949269, 1.0]], ['2, k, 6', [-0.0401538, 0.00369842, 1.0]], ['2, k, 7', [0.00360977, 0.00436082, 1.0]], ['2, k, 8', [-0.43423, 0.11242, 1.0]], ['2, k, 9', [-0.270019, 0.0641676, 1.0]], ['2, k, 10', [-0.0569369, -0.0186497, 1.0]], ['2, k, 11', [0.0345159, -0.0361154, 1.0]], ['2, k, 12', [-0.472076, -0.416486, 1.0]], ['2, k, 13', [-0.496228, -0.752691, 1.0]], ['2, k, 14', [-0.552754, -1.14628, 1.0]], ['2, k, 15', [-0.499251, -1.19623, 1.0]], ['2, k, 16', [-0.434771, -0.40992, 1.0]], ['2, k, 17', [-0.413336, -0.784909, 1.0]], ['2, k, 18', [-0.449658, -1.1029, 1.0]], ['2, k, 19', [-0.37899, -1.14082, 1.0]], ['2, k, 20', [-0.507995, 0.10096, 1.0]], ['2, k, 21', [0.0709362, 4.65011e-06, 1.0]], ['2, k, 22', [0.011189, -0.00338086, 1.0]], ['2, k, 23', [0.0652892, -0.0312781, 1.0]], ['2, k, 24', [0.0667209, -0.0238366, 1.0]]]
[['2, k, 0', [-0.46623, -0.414856, 1.0]], ['2, k, 1', [-0.489419, -0.117831, 1.0]], ['2, k, 2', [-0.508631, 0.171834, 1.0]], ['2, k, 3', [-0.464747, 0.289779, 1.0]], ['2, k, 4', [-0.527513, 0.0388195, 1.0]], ['2, k, 5', [-0.291706, 0.00883947, 1.0]], ['2, k, 6', [-0.078444, 0.0185284, 1.0]], ['2, k, 7', [-0.0076347, 0.0162311, 1.0]], ['2, k, 8', [-0.43295, 0.110735, 1.0]], ['2, k, 9', [-0.268988, 0.0730872, 1.0]], ['2, k, 10', [-0.0570943, -0.00819986, 1.0]], ['2, k, 11', [0.0811656, -0.0164154, 1.0]], ['2, k, 12', [-0.480502, -0.409477, 1.0]], ['2, k, 13', [-0.499672, -0.754394, 1.0]], ['2, k, 14', [-0.554253, -1.14584, 1.0]], ['2, k, 15', [-0.508349, -1.19059, 1.0]], ['2, k, 16', [-0.437011, -0.406251, 1.0]], ['2, k, 17', [-0.419064, -0.782365, 1.0]], ['2, k, 18', [-0.453485, -1.10099, 1.0]], ['2, k, 19', [-0.38228, -1.13695, 1.0]], ['2, k, 20', [-0.504594, 0.100568, 1.0]], ['2, k, 21', [0.0604217, 0.0142826, 1.0]], ['2, k, 22', [0.0147128, 0.015146, 1.0]], ['2, k, 23', [0.119692, -0.0240679, 1.0]], ['2, k, 24', [0.114022, -0.017167, 1.0]]]
[['2, k, 0', [-0.466529, -0.41375, 1.0]], ['2, k, 1', [-0.487255, -0.116205, 1.0]], ['2, k, 2', [-0.502757, 0.173767, 1.0]], ['2, k, 3', [-0.455789, 0.291323, 1.0]], ['2, k, 4', [-0.537581, 0.0270377, 1.0]], ['2, k, 5', [-0.299832, 0.0139056, 1.0]], ['2, k, 6', [-0.0641025, 0.0181184, 1.0]], ['2, k, 7', [0.00529287, 0.0224948, 1.0]], ['2, k, 8', [-0.428743, 0.111175, 1.0]], ['2, k, 9', [-0.21545, 0.0873095, 1.0]], ['2, k, 10', [0.00271399, 0.0104397, 1.0]], ['2, k, 11', [0.1345, 0.00347074, 1.0]], ['2, k, 12', [-0.482106, -0.408727, 1.0]], ['2, k, 13', [-0.503587, -0.755301, 1.0]], ['2, k, 14', [-0.554714, -1.14588, 1.0]], ['2, k, 15', [-0.501391, -1.19644, 1.0]], ['2, k, 16', [-0.436139, -0.404926, 1.0]], ['2, k, 17', [-0.423926, -0.778838, 1.0]], ['2, k, 18', [-0.455408, -1.0995, 1.0]], ['2, k, 19', [-0.384262, -1.13378, 1.0]], ['2, k, 20', [-0.499702, 0.102426, 1.0]], ['2, k, 21', [0.0720205, 0.0234686, 1.0]], ['2, k, 22', [0.0248468, 0.0203103, 1.0]], ['2, k, 23', [0.133449, 0.000683984, 1.0]], ['2, k, 24', [0.132998, 0.00343199, 1.0]]]
[['2, k, 0', [-0.491235, -0.376958, 1.0]], ['2, k, 1', [-0.491755, -0.104743, 1.0]], ['2, k, 2', [-0.498763, 0.173713, 1.0]], ['2, k, 3', [-0.451448, 0.292734, 1.0]], ['2, k, 4', [-0.619489, 0.123208, 1.0]], ['2, k, 5', [-0.394244, 0.0594657, 1.0]], ['2, k, 6', [-0.160701, 0.0419377, 1.0]], ['2, k, 7', [-0.0894563, 0.0364185, 1.0]], ['2, k, 8', [-0.428105, 0.113462, 1.0]], ['2, k, 9', [-0.200576, 0.0919218, 1.0]], ['2, k, 10', [-0.0913836, 0.0553832, 1.0]], ['2, k, 11', [-0.0318356, 0.0577967, 1.0]], ['2, k, 12', [-0.521397, -0.36651, 1.0]], ['2, k, 13', [-0.506051, -0.752528, 1.0]], ['2, k, 14', [-0.555444, -1.14469, 1.0]], ['2, k, 15', [-0.503685, -1.19605, 1.0]], ['2, k, 16', [-0.442686, -0.381526, 1.0]], ['2, k, 17', [-0.425087, -0.760879, 1.0]], ['2, k, 18', [-0.45671, -1.09932, 1.0]], ['2, k, 19', [-0.387765, -1.13121, 1.0]], ['2, k, 20', [-0.497398, 0.104453, 1.0]], ['2, k, 21', [-0.0213691, 0.0337617, 1.0]], ['2, k, 22', [-0.138967, 0.0195972, 1.0]], ['2, k, 23', [-0.0320689, 0.0547189, 1.0]], ['2, k, 24', [-0.0314454, 0.0570884, 1.0]]]
[['2, k, 0', [-0.489129, -0.378713, 1.0]], ['2, k, 1', [-0.491225, -0.103958, 1.0]], ['2, k, 2', [-0.497404, 0.174032, 1.0]], ['2, k, 3', [-0.450256, 0.292805, 1.0]], ['2, k, 4', [-0.613919, 0.119286, 1.0]], ['2, k, 5', [-0.38726, 0.0583139, 1.0]], ['2, k, 6', [-0.153378, 0.0460676, 1.0]], ['2, k, 7', [-0.103512, 0.0435519, 1.0]], ['2, k, 8', [-0.428143, 0.113536, 1.0]], ['2, k, 9', [-0.2022, 0.0963298, 1.0]], ['2, k, 10', [-0.102425, 0.0642839, 1.0]], ['2, k, 11', [0.0242021, 0.0363343, 1.0]], ['2, k, 12', [-0.517396, -0.369436, 1.0]], ['2, k, 13', [-0.513437, -0.728446, 1.0]], ['2, k, 14', [-0.555973, -1.13071, 1.0]], ['2, k, 15', [-0.510293, -1.18558, 1.0]], ['2, k, 16', [-0.442122, -0.381295, 1.0]], ['2, k, 17', [-0.427744, -0.759432, 1.0]], ['2, k, 18', [-0.466333, -1.10024, 1.0]], ['2, k, 19', [-0.396481, -1.13055, 1.0]], ['2, k, 20', [-0.496235, 0.10509, 1.0]], ['2, k, 21', [-0.0353269, 0.0446391, 1.0]], ['2, k, 22', [-0.109771, 0.0299721, 1.0]], ['2, k, 23', [0.090292, 0.0434662, 1.0]], ['2, k, 24', [0.0567457, 0.02257, 1.0]]]
[['2, k, 0', [-0.488069, -0.378925, 1.0]], ['2, k, 1', [-0.489056, -0.102057, 1.0]], ['2, k, 2', [-0.490768, 0.174462, 1.0]], ['2, k, 3', [-0.44768, 0.297285, 1.0]], ['2, k, 4', [-0.606076, 0.123363, 1.0]], ['2, k, 5', [-0.377518, 0.0637546, 1.0]], ['2, k, 6', [-0.14328, 0.048612, 1.0]], ['2, k, 7', [-0.0936638, 0.0487867, 1.0]], ['2, k, 8', [-0.426389, 0.115951, 1.0]], ['2, k, 9', [-0.232578, 0.0941064, 1.0]], ['2, k, 10', [-0.100106, 0.058579, 1.0]], ['2, k, 11', [0.0255415, 0.0436968, 1.0]], ['2, k, 12', [-0.516127, -0.369493, 1.0]], ['2, k, 13', [-0.511797, -0.727723, 1.0]], ['2, k, 14', [-0.55698, -1.13067, 1.0]], ['2, k, 15', [-0.512196, -1.1865, 1.0]], ['2, k, 16', [-0.44169, -0.379649, 1.0]], ['2, k, 17', [-0.429394, -0.754241, 1.0]], ['2, k, 18', [-0.468757, -1.101, 1.0]], ['2, k, 19', [-0.398901, -1.13105, 1.0]], ['2, k, 20', [-0.490946, 0.106235, 1.0]], ['2, k, 21', [-0.0258603, 0.0488189, 1.0]], ['2, k, 22', [-0.0755405, 0.0373631, 1.0]], ['2, k, 23', [0.088072, 0.0555242, 1.0]], ['2, k, 24', [0.0676564, 0.0343239, 1.0]]]
[['2, k, 0', [-0.488932, -0.372766, 1.0]], ['2, k, 1', [-0.489606, -0.098837, 1.0]], ['2, k, 2', [-0.490633, 0.174465, 1.0]], ['2, k, 3', [-0.446247, 0.295919, 1.0]], ['2, k, 4', [-0.605909, 0.12327, 1.0]], ['2, k, 5', [-0.377238, 0.0645241, 1.0]], ['2, k, 6', [-0.142664, 0.0529929, 1.0]], ['2, k, 7', [-0.0892041, 0.0542947, 1.0]], ['2, k, 8', [-0.426317, 0.116179, 1.0]], ['2, k, 9', [-0.232555, 0.0976702, 1.0]], ['2, k, 10', [-0.079753, 0.0671763, 1.0]], ['2, k, 11', [0.0275007, 0.0509068, 1.0]], ['2, k, 12', [-0.516605, -0.367641, 1.0]], ['2, k, 13', [-0.514783, -0.728256, 1.0]], ['2, k, 14', [-0.557668, -1.13049, 1.0]], ['2, k, 15', [-0.512322, -1.18593, 1.0]], ['2, k, 16', [-0.444269, -0.362987, 1.0]], ['2, k, 17', [-0.431564, -0.734786, 1.0]], ['2, k, 18', [-0.471111, -1.10181, 1.0]], ['2, k, 19', [-0.40483, -1.13284, 1.0]], ['2, k, 20', [-0.490816, 0.106488, 1.0]], ['2, k, 21', [-0.0215113, 0.0526127, 1.0]], ['2, k, 22', [-0.0918789, 0.0420573, 1.0]], ['2, k, 23', [0.086835, 0.0651327, 1.0]], ['2, k, 24', [0.0681788, 0.0441603, 1.0]]]
[['2, k, 0', [-0.48989, -0.367117, 1.0]], ['2, k, 1', [-0.490021, -0.0962532, 1.0]], ['2, k, 2', [-0.490388, 0.174357, 1.0]], ['2, k, 3', [-0.445689, 0.295016, 1.0]], ['2, k, 4', [-0.599876, 0.117177, 1.0]], ['2, k, 5', [-0.370275, 0.0617134, 1.0]], ['2, k, 6', [-0.135827, 0.0606777, 1.0]], ['2, k, 7', [-0.0577435, 0.0582464, 1.0]], ['2, k, 8', [-0.426163, 0.116494, 1.0]], ['2, k, 9', [-0.188533, 0.115396, 1.0]], ['2, k, 10', [-0.0665588, 0.0807297, 1.0]], ['2, k, 11', [0.0258889, 0.0557694, 1.0]], ['2, k, 12', [-0.51733, -0.363699, 1.0]], ['2, k, 13', [-0.515778, -0.726743, 1.0]], ['2, k, 14', [-0.558021, -1.12908, 1.0]], ['2, k, 15', [-0.513707, -1.18475, 1.0]], ['2, k, 16', [-0.445746, -0.355776, 1.0]], ['2, k, 17', [-0.433477, -0.728747, 1.0]], ['2, k, 18', [-0.472815, -1.09985, 1.0]], ['2, k, 19', [-0.407428, -1.13166, 1.0]], ['2, k, 20', [-0.490708, 0.106625, 1.0]], ['2, k, 21', [0.00551454, 0.0511589, 1.0]], ['2, k, 22', [0.00407995, 0.05988, 1.0]], ['2, k, 23', [0.082883, 0.0693498, 1.0]], ['2, k, 24', [0.0700358, 0.0520848, 1.0]]]
[['2, k, 0', [-0.489754, -0.363618, 1.0]], ['2, k, 1', [-0.490119, -0.0944518, 1.0]], ['2, k, 2', [-0.490207, 0.174221, 1.0]], ['2, k, 3', [-0.445092, 0.294332, 1.0]], ['2, k, 4', [-0.583653, 0.106253, 1.0]], ['2, k, 5', [-0.351993, 0.0556488, 1.0]], ['2, k, 6', [-0.117305, 0.0597646, 1.0]], ['2, k, 7', [-0.0406008, 0.062063, 1.0]], ['2, k, 8', [-0.428513, 0.11706, 1.0]], ['2, k, 9', [-0.19613, 0.12255, 1.0]], ['2, k, 10', [-0.0925581, 0.0833308, 1.0]], ['2, k, 11', [0.0182696, 0.0578564, 1.0]], ['2, k, 12', [-0.515752, -0.360903, 1.0]], ['2, k, 13', [-0.51542, -0.724852, 1.0]], ['2, k, 14', [-0.558428, -1.12791, 1.0]], ['2, k, 15', [-0.51351, -1.18309, 1.0]], ['2, k, 16', [-0.447135, -0.350098, 1.0]], ['2, k, 17', [-0.43636, -0.722018, 1.0]], ['2, k, 18', [-0.4786, -1.0852, 1.0]], ['2, k, 19', [-0.415145, -1.12611, 1.0]], ['2, k, 20', [-0.490639, 0.106734, 1.0]], ['2, k, 21', [0.0238244, 0.0594789, 1.0]], ['2, k, 22', [0.0118141, 0.0645355, 1.0]], ['2, k, 23', [0.0688182, 0.0695263, 1.0]], ['2, k, 24', [0.0536896, 0.0512493, 1.0]]]
[['2, k, 0', [-0.510821, -0.358637, 1.0]], ['2, k, 1', [-0.492838, -0.0939606, 1.0]], ['2, k, 2', [-0.486734, 0.171233, 1.0]], ['2, k, 3', [-0.446113, 0.29337, 1.0]], ['2, k, 4', [-0.564303, 0.0969527, 1.0]], ['2, k, 5', [-0.330939, 0.0502615, 1.0]], ['2, k, 6', [-0.0960426, 0.0600408, 1.0]], ['2, k, 7', [-0.0247957, 0.0651874, 1.0]], ['2, k, 8', [-0.431143, 0.12137, 1.0]], ['2, k, 9', [-0.195254, 0.123761, 1.0]], ['2, k, 10', [-0.0623383, 0.0917173, 1.0]], ['2, k, 11', [0.0298738, 0.0595859, 1.0]], ['2, k, 12', [-0.532445, -0.360852, 1.0]], ['2, k, 13', [-0.516032, -0.723405, 1.0]], ['2, k, 14', [-0.55925, -1.12648, 1.0]], ['2, k, 15', [-0.513306, -1.18079, 1.0]], ['2, k, 16', [-0.478259, -0.340239, 1.0]], ['2, k, 17', [-0.439973, -0.722849, 1.0]], ['2, k, 18', [-0.481206, -1.08137, 1.0]], ['2, k, 19', [-0.42188, -1.11998, 1.0]], ['2, k, 20', [-0.48975, 0.105858, 1.0]], ['2, k, 21', [0.041958, 0.063989, 1.0]], ['2, k, 22', [0.040512, 0.0689351, 1.0]], ['2, k, 23', [0.0738457, 0.0742648, 1.0]], ['2, k, 24', [0.069327, 0.0601383, 1.0]]]
[['2, k, 0', [-0.511059, -0.359515, 1.0]], ['2, k, 1', [-0.493537, -0.0942283, 1.0]], ['2, k, 2', [-0.484937, 0.169813, 1.0]], ['2, k, 3', [-0.446207, 0.2925, 1.0]], ['2, k, 4', [-0.562827, 0.0949294, 1.0]], ['2, k, 5', [-0.328964, 0.0501412, 1.0]], ['2, k, 6', [-0.09457, 0.0663543, 1.0]], ['2, k, 7', [0.0300759, 0.0671308, 1.0]], ['2, k, 8', [-0.425335, 0.123006, 1.0]], ['2, k, 9', [-0.192966, 0.125649, 1.0]], ['2, k, 10', [-0.0610007, 0.0924396, 1.0]], ['2, k, 11', [0.0306207, 0.0637877, 1.0]], ['2, k, 12', [-0.533721, -0.361081, 1.0]], ['2, k, 13', [-0.519243, -0.72382, 1.0]], ['2, k, 14', [-0.559283, -1.12539, 1.0]], ['2, k, 15', [-0.514618, -1.18058, 1.0]], ['2, k, 16', [-0.475891, -0.34415, 1.0]], ['2, k, 17', [-0.44092, -0.723987, 1.0]], ['2, k, 18', [-0.482074, -1.08043, 1.0]], ['2, k, 19', [-0.422185, -1.11857, 1.0]], ['2, k, 20', [-0.488695, 0.104954, 1.0]], ['2, k, 21', [0.103777, 0.0865526, 1.0]], ['2, k, 22', [0.0560115, 0.073587, 1.0]], ['2, k, 23', [0.0828678, 0.0790761, 1.0]], ['2, k, 24', [0.0584518, 0.058382, 1.0]]]
[['2, k, 0', [-0.517976, -0.35972, 1.0]], ['2, k, 1', [-0.497033, -0.0929818, 1.0]], ['2, k, 2', [-0.483147, 0.170168, 1.0]], ['2, k, 3', [-0.4456, 0.293154, 1.0]], ['2, k, 4', [-0.56002, 0.0934905, 1.0]], ['2, k, 5', [-0.324885, 0.0544662, 1.0]], ['2, k, 6', [-0.0893731, 0.0723877, 1.0]], ['2, k, 7', [-0.0166822, 0.069473, 1.0]], ['2, k, 8', [-0.422192, 0.12478, 1.0]], ['2, k, 9', [-0.222678, 0.115041, 1.0]], ['2, k, 10', [-0.0629773, 0.0846148, 1.0]], ['2, k, 11', [0.0262947, 0.067093, 1.0]], ['2, k, 12', [-0.540973, -0.359647, 1.0]], ['2, k, 13', [-0.519251, -0.723128, 1.0]], ['2, k, 14', [-0.559301, -1.12498, 1.0]], ['2, k, 15', [-0.513883, -1.1798, 1.0]], ['2, k, 16', [-0.478949, -0.345539, 1.0]], ['2, k, 17', [-0.441687, -0.723655, 1.0]], ['2, k, 18', [-0.482938, -1.08066, 1.0]], ['2, k, 19', [-0.423351, -1.11812, 1.0]], ['2, k, 20', [-0.48775, 0.105381, 1.0]], ['2, k, 21', [0.0502366, 0.0713189, 1.0]], ['2, k, 22', [0.0137321, 0.0729254, 1.0]], ['2, k, 23', [0.088104, 0.0839044, 1.0]], ['2, k, 24', [0.0469979, 0.0566512, 1.0]]]
[['2, k, 0', [-0.52272, -0.364444, 1.0]], ['2, k, 1', [-0.500461, -0.0932109, 1.0]], ['2, k, 2', [-0.4821, 0.171624, 1.0]], ['2, k, 3', [-0.444962, 0.294579, 1.0]], ['2, k, 4', [-0.571478, 0.0953132, 1.0]], ['2, k, 5', [-0.33696, 0.0595094, 1.0]], ['2, k, 6', [-0.101759, 0.0725897, 1.0]], ['2, k, 7', [-0.0277557, 0.0705206, 1.0]], ['2, k, 8', [-0.41765, 0.126703, 1.0]], ['2, k, 9', [-0.220411, 0.117311, 1.0]], ['2, k, 10', [-0.0609345, 0.0869238, 1.0]], ['2, k, 11', [0.0248095, 0.0683519, 1.0]], ['2, k, 12', [-0.549741, -0.365795, 1.0]], ['2, k, 13', [-0.51694, -0.728914, 1.0]], ['2, k, 14', [-0.560191, -1.13454, 1.0]], ['2, k, 15', [-0.510134, -1.18668, 1.0]], ['2, k, 16', [-0.480259, -0.348929, 1.0]], ['2, k, 17', [-0.441535, -0.72715, 1.0]], ['2, k, 18', [-0.483472, -1.08047, 1.0]], ['2, k, 19', [-0.423726, -1.11811, 1.0]], ['2, k, 20', [-0.487422, 0.106491, 1.0]], ['2, k, 21', [0.0378427, 0.069339, 1.0]], ['2, k, 22', [0.0205069, 0.0704468, 1.0]], ['2, k, 23', [0.0829561, 0.0798474, 1.0]], ['2, k, 24', [0.0483845, 0.0582799, 1.0]]]
[['2, k, 0', [-0.52879, -0.360033, 1.0]], ['2, k, 1', [-0.504984, -0.0892167, 1.0]], ['2, k, 2', [-0.48212, 0.174473, 1.0]], ['2, k, 3', [-0.443719, 0.296486, 1.0]], ['2, k, 4', [-0.600326, 0.128077, 1.0]], ['2, k, 5', [-0.371825, 0.0764891, 1.0]], ['2, k, 6', [-0.137864, 0.0759215, 1.0]], ['2, k, 7', [-0.0635451, 0.0718974, 1.0]], ['2, k, 8', [-0.412819, 0.129389, 1.0]], ['2, k, 9', [-0.224633, 0.121781, 1.0]], ['2, k, 10', [-0.0646579, 0.0903356, 1.0]], ['2, k, 11', [0.0322512, 0.0721116, 1.0]], ['2, k, 12', [-0.557177, -0.359837, 1.0]], ['2, k, 13', [-0.513273, -0.732975, 1.0]], ['2, k, 14', [-0.559773, -1.13813, 1.0]], ['2, k, 15', [-0.507048, -1.18851, 1.0]], ['2, k, 16', [-0.482942, -0.347923, 1.0]], ['2, k, 17', [-0.447022, -0.723736, 1.0]], ['2, k, 18', [-0.482699, -1.08283, 1.0]], ['2, k, 19', [-0.421862, -1.12022, 1.0]], ['2, k, 20', [-0.488288, 0.109614, 1.0]], ['2, k, 21', [0.00136941, 0.0684479, 1.0]], ['2, k, 22', [-0.0807171, 0.0564229, 1.0]], ['2, k, 23', [0.0968083, 0.087034, 1.0]], ['2, k, 24', [0.0399796, 0.0554719, 1.0]]]
[['2, k, 0', [-0.530629, -0.353598, 1.0]], ['2, k, 1', [-0.507286, -0.0850816, 1.0]], ['2, k, 2', [-0.483114, 0.176573, 1.0]], ['2, k, 3', [-0.443576, 0.298552, 1.0]], ['2, k, 4', [-0.603187, 0.129598, 1.0]], ['2, k, 5', [-0.373856, 0.0797134, 1.0]], ['2, k, 6', [-0.138586, 0.0784356, 1.0]], ['2, k, 7', [-0.0862847, 0.0719476, 1.0]], ['2, k, 8', [-0.408652, 0.133146, 1.0]], ['2, k, 9', [-0.200853, 0.137386, 1.0]], ['2, k, 10', [-0.00397678, 0.136144, 1.0]], ['2, k, 11', [0.0467289, 0.131043, 1.0]], ['2, k, 12', [-0.561004, -0.353972, 1.0]], ['2, k, 13', [-0.509241, -0.736806, 1.0]], ['2, k, 14', [-0.559142, -1.13936, 1.0]], ['2, k, 15', [-0.504991, -1.18913, 1.0]], ['2, k, 16', [-0.482431, -0.340991, 1.0]], ['2, k, 17', [-0.428224, -0.639349, 1.0]], ['2, k, 18', [-0.476825, -1.03818, 1.0]], ['2, k, 19', [-0.430813, -1.08982, 1.0]], ['2, k, 20', [-0.489637, 0.112198, 1.0]], ['2, k, 21', [-0.016902, 0.0767398, 1.0]], ['2, k, 22', [-0.0260827, 0.0607485, 1.0]], ['2, k, 23', [0.114785, 0.138788, 1.0]], ['2, k, 24', [0.0574063, 0.142723, 1.0]]]
[['2, k, 0', [-0.474286, -0.342417, 1.0]], ['2, k, 1', [-0.491406, -0.0793119, 1.0]], ['2, k, 2', [-0.484165, 0.180048, 1.0]], ['2, k, 3', [-0.444333, 0.301674, 1.0]], ['2, k, 4', [-0.611078, 0.134864, 1.0]], ['2, k, 5', [-0.383041, 0.0840686, 1.0]], ['2, k, 6', [-0.148784, 0.0808662, 1.0]], ['2, k, 7', [-0.0974415, 0.0742161, 1.0]], ['2, k, 8', [-0.405488, 0.134562, 1.0]], ['2, k, 9', [-0.202738, 0.14004, 1.0]], ['2, k, 10', [-0.00247777, 0.136391, 1.0]], ['2, k, 11', [0.0514853, 0.134373, 1.0]], ['2, k, 12', [-0.509801, -0.344427, 1.0]], ['2, k, 13', [-0.499846, -0.738489, 1.0]], ['2, k, 14', [-0.557919, -1.14176, 1.0]], ['2, k, 15', [-0.503222, -1.19143, 1.0]], ['2, k, 16', [-0.423182, -0.329075, 1.0]], ['2, k, 17', [-0.42437, -0.650808, 1.0]], ['2, k, 18', [-0.475816, -1.05136, 1.0]], ['2, k, 19', [-0.428072, -1.09953, 1.0]], ['2, k, 20', [-0.487457, 0.115784, 1.0]], ['2, k, 21', [-0.0282671, 0.0823312, 1.0]], ['2, k, 22', [-0.112971, 0.0594867, 1.0]], ['2, k, 23', [0.13611, 0.143833, 1.0]], ['2, k, 24', [0.0623087, 0.142855, 1.0]]]
[['2, k, 0', [-0.476759, -0.342595, 1.0]], ['2, k, 1', [-0.490214, -0.078722, 1.0]], ['2, k, 2', [-0.484915, 0.180672, 1.0]], ['2, k, 3', [-0.446081, 0.302147, 1.0]], ['2, k, 4', [-0.614684, 0.13754, 1.0]], ['2, k, 5', [-0.384119, 0.0968739, 1.0]], ['2, k, 6', [-0.150478, 0.0923548, 1.0]], ['2, k, 7', [-0.0755291, 0.0773113, 1.0]], ['2, k, 8', [-0.393817, 0.137972, 1.0]], ['2, k, 9', [-0.197311, 0.142377, 1.0]], ['2, k, 10', [-0.00102224, 0.137753, 1.0]], ['2, k, 11', [0.0617447, 0.137538, 1.0]], ['2, k, 12', [-0.513305, -0.343769, 1.0]], ['2, k, 13', [-0.493594, -0.744822, 1.0]], ['2, k, 14', [-0.556561, -1.14373, 1.0]], ['2, k, 15', [-0.500857, -1.19305, 1.0]], ['2, k, 16', [-0.425034, -0.329807, 1.0]], ['2, k, 17', [-0.421102, -0.700714, 1.0]], ['2, k, 18', [-0.475723, -1.08949, 1.0]], ['2, k, 19', [-0.415894, -1.1257, 1.0]], ['2, k, 20', [-0.487225, 0.116622, 1.0]], ['2, k, 21', [-0.00801924, 0.0788893, 1.0]], ['2, k, 22', [-0.100632, 0.0595786, 1.0]], ['2, k, 23', [0.139255, 0.151762, 1.0]], ['2, k, 24', [0.0788984, 0.148812, 1.0]]]
