[['2, k, 0', [-0.2053088, -0.1449851, 1.0]], ['2, k, 1', [-0.2135278, 0.1047624, 1.0]], ['2, k, 2', [-0.2207807, 0.3512849, 1.0]], ['2, k, 3', [-0.2207632, 0.4731053, 1.0]], ['2, k, 4', [-0.3730792, 0.2520777, 1.0]], ['2, k, 5', [-0.4099003, 0.06221416, 1.0]], ['2, k, 6', [-0.3335994, -0.1028006, 1.0]], ['2, k, 7', [-0.3110278, -0.1420212, 1.0]], ['2, k, 8', [-0.0605897, 0.2426825, 1.0]], ['2, k, 9', [0.006107216, 0.05268677, 1.0]], ['2, k, 10', [-0.006543261, -0.1329428, 1.0]], ['2, k, 11', [-0.01379279, -0.1817565, 1.0]], ['2, k, 12', [-0.2803998, -0.1443535, 1.0]], ['2, k, 13', [-0.264733, -0.2755767, 1.0]], ['2, k, 14', [-0.2414717, -0.5970411, 1.0]], ['2, k, 15', [-0.2195956, -0.6670752, 1.0]], ['2, k, 16', [-0.125928, -0.1424104, 1.0]], ['2, k, 17', [-0.08660322, -0.2708997, 1.0]], ['2, k, 18', [-0.08993533, -0.6019925, 1.0]], ['2, k, 19', [-0.1069791, -0.67167, 1.0]], ['2, k, 20', [-0.2189828, 0.2902806, 1.0]], ['2, k, 21', [-0.2859845, -0.1884196, 1.0]], ['2, k, 22', [-0.3435211, -0.1540422, 1.0]], ['2, k, 23', [0.01927334, -0.2244059, 1.0]], ['2, k, 24', [0.01720337, -0.1587051, 1.0]]]
[['2, k, 0', [-0.190667, -0.131661, 1.0]], ['2, k, 1', [-0.2008698, 0.116852, 1.0]], ['2, k, 2', [-0.2105829, 0.3602131, 1.0]], ['2, k, 3', [-0.1995576, 0.4721484, 1.0]], ['2, k, 4', [-0.3652849, 0.2679278, 1.0]], ['2, k, 5', [-0.4183427, 0.07469174, 1.0]], ['2, k, 6', [-0.3301392, -0.1194922, 1.0]], ['2, k, 7', [-0.309535, -0.1622994, 1.0]], ['2, k, 8', [-0.04597558, 0.263055, 1.0]], ['2, k, 9', [0.05066421, 0.02577422, 1.0]], ['2, k, 10', [0.1387569, -0.1353321, 1.0]], ['2, k, 11', [0.163323, -0.1724036, 1.0]], ['2, k, 12', [-0.2645059, -0.1335683, 1.0]], ['2, k, 13', [-0.2679606, -0.2814567, 1.0]], ['2, k, 14', [-0.2422877, -0.5993811, 1.0]], ['2, k, 15', [-0.2217772, -0.6618948, 1.0]], ['2, k, 16', [-0.1130076, -0.1267818, 1.0]], ['2, k, 17', [-0.0890591, -0.2815023, 1.0]], ['2, k, 18', [-0.08859608, -0.6037249, 1.0]], ['2, k, 19', [-0.1037815, -0.6667722, 1.0]], ['2, k, 20', [-0.2082811, 0.3000937, 1.0]], ['2, k, 21', [-0.2820835, -0.2061971, 1.0]], ['2, k, 22', [-0.3460745, -0.1832165, 1.0]], ['2, k, 23', [0.201839, -0.2425286, 1.0]], ['2, k, 24', [0.1846419, -0.2196448, 1.0]]]
[['2, k, 0', [-0.1910443, -0.1314413, 1.0]], ['2, k, 1', [-0.2011765, 0.1170013, 1.0]], ['2, k, 2', [-0.2110317, 0.3604193, 1.0]], ['2, k, 3', [-0.2010125, 0.4725123, 1.0]], ['2, k, 4', [-0.3653505, 0.2680214, 1.0]], ['2, k, 5', [-0.4182302, 0.07398476, 1.0]], ['2, k, 6', [-0.3317741, -0.1152696, 1.0]], ['2, k, 7', [-0.3125173, -0.1601363, 1.0]], ['2, k, 8', [-0.04618894, 0.2633734, 1.0]], ['2, k, 9', [0.06336835, 0.03186543, 1.0]], ['2, k, 10', [0.1649827, -0.1268514, 1.0]], ['2, k, 11', [0.1968502, -0.1556834, 1.0]], ['2, k, 12', [-0.2648883, -0.1333608, 1.0]], ['2, k, 13', [-0.2682597, -0.2813077, 1.0]], ['2, k, 14', [-0.2421505, -0.600633, 1.0]], ['2, k, 15', [-0.2226154, -0.6615457, 1.0]], ['2, k, 16', [-0.1133408, -0.1265853, 1.0]], ['2, k, 17', [-0.08897836, -0.2809337, 1.0]], ['2, k, 18', [-0.08873649, -0.6038705, 1.0]], ['2, k, 19', [-0.1113265, -0.669251, 1.0]], ['2, k, 20', [-0.2086894, 0.3002825, 1.0]], ['2, k, 21', [-0.2866673, -0.2051965, 1.0]], ['2, k, 22', [-0.3464475, -0.1898236, 1.0]], ['2, k, 23', [0.228932, -0.199187, 1.0]], ['2, k, 24', [0.2047251, -0.1778124, 1.0]]]
[['2, k, 0', [-0.1917882, -0.1319438, 1.0]], ['2, k, 1', [-0.2021463, 0.1171147, 1.0]], ['2, k, 2', [-0.2126059, 0.3613735, 1.0]], ['2, k, 3', [-0.2013195, 0.4732015, 1.0]], ['2, k, 4', [-0.3653567, 0.2680183, 1.0]], ['2, k, 5', [-0.4184799, 0.07337838, 1.0]], ['2, k, 6', [-0.3321466, -0.1113207, 1.0]], ['2, k, 7', [-0.3116052, -0.1551966, 1.0]], ['2, k, 8', [-0.04616338, 0.2624903, 1.0]], ['2, k, 9', [0.07884338, 0.04133729, 1.0]], ['2, k, 10', [0.2001288, -0.09654875, 1.0]], ['2, k, 11', [0.212598, -0.1129205, 1.0]], ['2, k, 12', [-0.2651605, -0.1335737, 1.0]], ['2, k, 13', [-0.2684808, -0.2804485, 1.0]], ['2, k, 14', [-0.2423951, -0.600407, 1.0]], ['2, k, 15', [-0.2216508, -0.6638718, 1.0]], ['2, k, 16', [-0.114747, -0.1275235, 1.0]], ['2, k, 17', [-0.08899824, -0.2809142, 1.0]], ['2, k, 18', [-0.08780906, -0.6018128, 1.0]], ['2, k, 19', [-0.1045729, -0.6653514, 1.0]], ['2, k, 20', [-0.2100897, 0.3009771, 1.0]], ['2, k, 21', [-0.2841718, -0.1962695, 1.0]], ['2, k, 22', [-0.3459063, -0.1807639, 1.0]], ['2, k, 23', [0.2563319, -0.1621306, 1.0]], ['2, k, 24', [0.2024843, -0.1266028, 1.0]]]
[['2, k, 0', [-0.1919638, -0.1322555, 1.0]], ['2, k, 1', [-0.2034351, 0.1171587, 1.0]], ['2, k, 2', [-0.216054, 0.3623081, 1.0]], ['2, k, 3', [-0.2040316, 0.4744948, 1.0]], ['2, k, 4', [-0.365382, 0.2680042, 1.0]], ['2, k, 5', [-0.4181552, 0.07292453, 1.0]], ['2, k, 6', [-0.3294918, -0.1277333, 1.0]], ['2, k, 7', [-0.3081456, -0.1664959, 1.0]], ['2, k, 8', [-0.04622883, 0.2624145, 1.0]], ['2, k, 9', [0.09703019, 0.06091902, 1.0]], ['2, k, 10', [0.2130528, -0.08576649, 1.0]], ['2, k, 11', [0.2389674, -0.08232898, 1.0]], ['2, k, 12', [-0.265225, -0.1338314, 1.0]], ['2, k, 13', [-0.2685055, -0.2812444, 1.0]], ['2, k, 14', [-0.2423742, -0.5999993, 1.0]], ['2, k, 15', [-0.2220688, -0.6629755, 1.0]], ['2, k, 16', [-0.1150133, -0.1278781, 1.0]], ['2, k, 17', [-0.08887441, -0.2807188, 1.0]], ['2, k, 18', [-0.08735971, -0.5996523, 1.0]], ['2, k, 19', [-0.1040131, -0.6641487, 1.0]], ['2, k, 20', [-0.2129232, 0.3016416, 1.0]], ['2, k, 21', [-0.2747654, -0.2104484, 1.0]], ['2, k, 22', [-0.3458931, -0.1912292, 1.0]], ['2, k, 23', [0.2857009, -0.127493, 1.0]], ['2, k, 24', [0.2328477, -0.09668183, 1.0]]]
[['2, k, 0', [-0.1919922, -0.1319998, 1.0]], ['2, k, 1', [-0.2039283, 0.117551, 1.0]], ['2, k, 2', [-0.2169335, 0.3626688, 1.0]], ['2, k, 3', [-0.2045935, 0.4749297, 1.0]], ['2, k, 4', [-0.3654118, 0.2679729, 1.0]], ['2, k, 5', [-0.4181935, 0.07296652, 1.0]], ['2, k, 6', [-0.3292033, -0.1148404, 1.0]], ['2, k, 7', [-0.3104005, -0.1574861, 1.0]], ['2, k, 8', [-0.04653811, 0.2637529, 1.0]], ['2, k, 9', [0.1108223, 0.08445032, 1.0]], ['2, k, 10', [0.2711919, -0.04699143, 1.0]], ['2, k, 11', [0.3105784, -0.0807144, 1.0]], ['2, k, 12', [-0.2653725, -0.1336528, 1.0]], ['2, k, 13', [-0.2682739, -0.2823189, 1.0]], ['2, k, 14', [-0.242537, -0.6000599, 1.0]], ['2, k, 15', [-0.2254232, -0.6604139, 1.0]], ['2, k, 16', [-0.1148534, -0.1274665, 1.0]], ['2, k, 17', [-0.08885269, -0.2807111, 1.0]], ['2, k, 18', [-0.08749367, -0.5996118, 1.0]], ['2, k, 19', [-0.1025423, -0.6639078, 1.0]], ['2, k, 20', [-0.2137339, 0.3020381, 1.0]], ['2, k, 21', [-0.2682252, -0.2035701, 1.0]], ['2, k, 22', [-0.3390317, -0.1794043, 1.0]], ['2, k, 23', [0.3563759, -0.1259661, 1.0]], ['2, k, 24', [0.3194469, -0.09577464, 1.0]]]
[['2, k, 0', [-0.191949, -0.1313707, 1.0]], ['2, k, 1', [-0.204349, 0.1180257, 1.0]], ['2, k, 2', [-0.2177691, 0.3629, 1.0]], ['2, k, 3', [-0.204818, 0.4755844, 1.0]], ['2, k, 4', [-0.3655266, 0.2679232, 1.0]], ['2, k, 5', [-0.4220347, 0.07840929, 1.0]], ['2, k, 6', [-0.3295473, -0.113415, 1.0]], ['2, k, 7', [-0.3104869, -0.1534754, 1.0]], ['2, k, 8', [-0.04660489, 0.2683288, 1.0]], ['2, k, 9', [0.1246751, 0.119287, 1.0]], ['2, k, 10', [0.2869242, 0.009104679, 1.0]], ['2, k, 11', [0.3374927, -0.02619657, 1.0]], ['2, k, 12', [-0.2654201, -0.1332569, 1.0]], ['2, k, 13', [-0.2682553, -0.2822151, 1.0]], ['2, k, 14', [-0.2426877, -0.6001341, 1.0]], ['2, k, 15', [-0.2199759, -0.6586813, 1.0]], ['2, k, 16', [-0.1146417, -0.1265672, 1.0]], ['2, k, 17', [-0.08873976, -0.2807018, 1.0]], ['2, k, 18', [-0.08750964, -0.5999025, 1.0]], ['2, k, 19', [-0.1017636, -0.6638592, 1.0]], ['2, k, 20', [-0.2144721, 0.3023594, 1.0]], ['2, k, 21', [-0.270509, -0.1991006, 1.0]], ['2, k, 22', [-0.3456424, -0.1783755, 1.0]], ['2, k, 23', [0.3916132, -0.06725288, 1.0]], ['2, k, 24', [0.3977013, -0.07144821, 1.0]]]
[['2, k, 0', [-0.1913618, -0.1309012, 1.0]], ['2, k, 1', [-0.2043738, 0.1184958, 1.0]], ['2, k, 2', [-0.2182946, 0.3634739, 1.0]], ['2, k, 3', [-0.205732, 0.4757811, 1.0]], ['2, k, 4', [-0.3656847, 0.2677905, 1.0]], ['2, k, 5', [-0.4217231, 0.07735393, 1.0]], ['2, k, 6', [-0.3316737, -0.1265984, 1.0]], ['2, k, 7', [-0.3124409, -0.1600409, 1.0]], ['2, k, 8', [-0.04711635, 0.2712788, 1.0]], ['2, k, 9', [0.1412095, 0.1502012, 1.0]], ['2, k, 10', [0.3148271, 0.05678137, 1.0]], ['2, k, 11', [0.3649299, 0.03154536, 1.0]], ['2, k, 12', [-0.264468, -0.1331089, 1.0]], ['2, k, 13', [-0.2680868, -0.2828599, 1.0]], ['2, k, 14', [-0.2427924, -0.6000862, 1.0]], ['2, k, 15', [-0.2191524, -0.6656569, 1.0]], ['2, k, 16', [-0.1142114, -0.12567, 1.0]], ['2, k, 17', [-0.08906856, -0.2789, 1.0]], ['2, k, 18', [-0.08780109, -0.5996373, 1.0]], ['2, k, 19', [-0.1037737, -0.6622964, 1.0]], ['2, k, 20', [-0.214866, 0.3029215, 1.0]], ['2, k, 21', [-0.2783128, -0.2031406, 1.0]], ['2, k, 22', [-0.3455432, -0.1871121, 1.0]], ['2, k, 23', [0.4188227, 0.002949231, 1.0]], ['2, k, 24', [0.3753491, 0.01223163, 1.0]]]
[['2, k, 0', [-0.1920011, -0.1293606, 1.0]], ['2, k, 1', [-0.2047952, 0.1192997, 1.0]], ['2, k, 2', [-0.2183968, 0.3637872, 1.0]], ['2, k, 3', [-0.2058844, 0.4767388, 1.0]], ['2, k, 4', [-0.3658137, 0.2677918, 1.0]], ['2, k, 5', [-0.4218858, 0.0768681, 1.0]], ['2, k, 6', [-0.3317863, -0.1293451, 1.0]], ['2, k, 7', [-0.3111506, -0.1640356, 1.0]], ['2, k, 8', [-0.04473789, 0.2773463, 1.0]], ['2, k, 9', [0.146293, 0.1808694, 1.0]], ['2, k, 10', [0.3163219, 0.1047378, 1.0]], ['2, k, 11', [0.3777852, 0.09802637, 1.0]], ['2, k, 12', [-0.2647462, -0.1321652, 1.0]], ['2, k, 13', [-0.2682868, -0.2817335, 1.0]], ['2, k, 14', [-0.243098, -0.6000614, 1.0]], ['2, k, 15', [-0.2190983, -0.6653031, 1.0]], ['2, k, 16', [-0.1153086, -0.1235319, 1.0]], ['2, k, 17', [-0.08875566, -0.2784222, 1.0]], ['2, k, 18', [-0.0886354, -0.6016283, 1.0]], ['2, k, 19', [-0.1063077, -0.6654339, 1.0]], ['2, k, 20', [-0.21504, 0.3033244, 1.0]], ['2, k, 21', [-0.3148938, -0.2119301, 1.0]], ['2, k, 22', [-0.345297, -0.1836318, 1.0]], ['2, k, 23', [0.4290006, 0.07955827, 1.0]], ['2, k, 24', [0.3911122, 0.08242433, 1.0]]]
[['2, k, 0', [-0.1918508, -0.1281517, 1.0]], ['2, k, 1', [-0.2049998, 0.1203813, 1.0]], ['2, k, 2', [-0.2186873, 0.3645832, 1.0]], ['2, k, 3', [-0.2067355, 0.4776642, 1.0]], ['2, k, 4', [-0.3658336, 0.267796, 1.0]], ['2, k, 5', [-0.4225766, 0.07617746, 1.0]], ['2, k, 6', [-0.3345444, -0.1177392, 1.0]], ['2, k, 7', [-0.314164, -0.1610651, 1.0]], ['2, k, 8', [-0.0445027, 0.2777555, 1.0]], ['2, k, 9', [0.1516363, 0.2196079, 1.0]], ['2, k, 10', [0.3311101, 0.1740504, 1.0]], ['2, k, 11', [0.3628331, 0.1709242, 1.0]], ['2, k, 12', [-0.2646919, -0.1310663, 1.0]], ['2, k, 13', [-0.2683989, -0.2812046, 1.0]], ['2, k, 14', [-0.2434553, -0.5996745, 1.0]], ['2, k, 15', [-0.217719, -0.6631851, 1.0]], ['2, k, 16', [-0.115052, -0.1223172, 1.0]], ['2, k, 17', [-0.08857082, -0.27679, 1.0]], ['2, k, 18', [-0.08872255, -0.602001, 1.0]], ['2, k, 19', [-0.1055405, -0.6658227, 1.0]], ['2, k, 20', [-0.2153313, 0.3042091, 1.0]], ['2, k, 21', [-0.3056111, -0.2064717, 1.0]], ['2, k, 22', [-0.3482667, -0.1763918, 1.0]], ['2, k, 23', [0.4197625, 0.1599443, 1.0]], ['2, k, 24', [0.3898786, 0.1487615, 1.0]]]
[['2, k, 0', [-0.1919355, -0.1268195, 1.0]], ['2, k, 1', [-0.2051667, 0.1213583, 1.0]], ['2, k, 2', [-0.2187178, 0.3651267, 1.0]], ['2, k, 3', [-0.2081946, 0.4782681, 1.0]], ['2, k, 4', [-0.365847, 0.2677856, 1.0]], ['2, k, 5', [-0.4232924, 0.08115136, 1.0]], ['2, k, 6', [-0.3341262, -0.1169354, 1.0]], ['2, k, 7', [-0.3142854, -0.1550121, 1.0]], ['2, k, 8', [-0.04047031, 0.2805201, 1.0]], ['2, k, 9', [0.1666954, 0.2453566, 1.0]], ['2, k, 10', [0.3497028, 0.2350822, 1.0]], ['2, k, 11', [0.3665687, 0.2351986, 1.0]], ['2, k, 12', [-0.2647923, -0.1294364, 1.0]], ['2, k, 13', [-0.2685241, -0.279848, 1.0]], ['2, k, 14', [-0.2436732, -0.5996925, 1.0]], ['2, k, 15', [-0.2178071, -0.6628913, 1.0]], ['2, k, 16', [-0.1151135, -0.1212973, 1.0]], ['2, k, 17', [-0.08855861, -0.2766361, 1.0]], ['2, k, 18', [-0.08899129, -0.6027117, 1.0]], ['2, k, 19', [-0.1064194, -0.6651463, 1.0]], ['2, k, 20', [-0.2154058, 0.3048564, 1.0]], ['2, k, 21', [-0.2897548, -0.200541, 1.0]], ['2, k, 22', [-0.3522276, -0.1888235, 1.0]], ['2, k, 23', [0.4274769, 0.2254319, 1.0]], ['2, k, 24', [0.3638707, 0.2240009, 1.0]]]
[['2, k, 0', [-0.1917531, -0.1258447, 1.0]], ['2, k, 1', [-0.2052083, 0.1219728, 1.0]], ['2, k, 2', [-0.2187683, 0.3653687, 1.0]], ['2, k, 3', [-0.2083625, 0.4784428, 1.0]], ['2, k, 4', [-0.3658147, 0.2678031, 1.0]], ['2, k, 5', [-0.4241439, 0.08328531, 1.0]], ['2, k, 6', [-0.333929, -0.1149111, 1.0]], ['2, k, 7', [-0.3126175, -0.1562816, 1.0]], ['2, k, 8', [-0.03901898, 0.2821554, 1.0]], ['2, k, 9', [0.1720889, 0.2948333, 1.0]], ['2, k, 10', [0.3600773, 0.288406, 1.0]], ['2, k, 11', [0.4113413, 0.2971955, 1.0]], ['2, k, 12', [-0.2646368, -0.1283763, 1.0]], ['2, k, 13', [-0.268531, -0.2798986, 1.0]], ['2, k, 14', [-0.2437495, -0.5985194, 1.0]], ['2, k, 15', [-0.2180791, -0.6624481, 1.0]], ['2, k, 16', [-0.1149036, -0.120447, 1.0]], ['2, k, 17', [-0.08853138, -0.2766495, 1.0]], ['2, k, 18', [-0.08948883, -0.6036707, 1.0]], ['2, k, 19', [-0.106592, -0.6660538, 1.0]], ['2, k, 20', [-0.2154656, 0.3051846, 1.0]], ['2, k, 21', [-0.2898509, -0.1986005, 1.0]], ['2, k, 22', [-0.346269, -0.1725568, 1.0]], ['2, k, 23', [0.4651007, 0.3052947, 1.0]], ['2, k, 24', [0.4345167, 0.2790341, 1.0]]]
[['2, k, 0', [-0.1918815, -0.1253628, 1.0]], ['2, k, 1', [-0.2052983, 0.1221543, 1.0]], ['2, k, 2', [-0.2188193, 0.3654435, 1.0]], ['2, k, 3', [-0.2079403, 0.4788432, 1.0]], ['2, k, 4', [-0.3657818, 0.2678034, 1.0]], ['2, k, 5', [-0.4244695, 0.08775099, 1.0]], ['2, k, 6', [-0.3334305, -0.1123168, 1.0]], ['2, k, 7', [-0.3093973, -0.1512258, 1.0]], ['2, k, 8', [-0.03896305, 0.2824241, 1.0]], ['2, k, 9', [0.1841727, 0.3128374, 1.0]], ['2, k, 10', [0.3669633, 0.3461305, 1.0]], ['2, k, 11', [0.4057577, 0.3657104, 1.0]], ['2, k, 12', [-0.2647272, -0.1277209, 1.0]], ['2, k, 13', [-0.2686146, -0.2794481, 1.0]], ['2, k, 14', [-0.2450552, -0.5956886, 1.0]], ['2, k, 15', [-0.2195214, -0.6602938, 1.0]], ['2, k, 16', [-0.1150341, -0.1201524, 1.0]], ['2, k, 17', [-0.0885281, -0.2766347, 1.0]], ['2, k, 18', [-0.08896769, -0.6023899, 1.0]], ['2, k, 19', [-0.105177, -0.664678, 1.0]], ['2, k, 20', [-0.2155272, 0.305283, 1.0]], ['2, k, 21', [-0.2707152, -0.1992507, 1.0]], ['2, k, 22', [-0.3428499, -0.1767257, 1.0]], ['2, k, 23', [0.4419134, 0.3799204, 1.0]], ['2, k, 24', [0.4186127, 0.3558019, 1.0]]]
[['2, k, 0', [-0.1909519, -0.1239876, 1.0]], ['2, k, 1', [-0.2048949, 0.1229195, 1.0]], ['2, k, 2', [-0.2186277, 0.3657219, 1.0]], ['2, k, 3', [-0.2080287, 0.4790588, 1.0]], ['2, k, 4', [-0.3656711, 0.2676942, 1.0]], ['2, k, 5', [-0.4250736, 0.0879339, 1.0]], ['2, k, 6', [-0.3330783, -0.1110734, 1.0]], ['2, k, 7', [-0.3124472, -0.1495706, 1.0]], ['2, k, 8', [-0.03314087, 0.2873743, 1.0]], ['2, k, 9', [0.200374, 0.3547913, 1.0]], ['2, k, 10', [0.3734872, 0.4111196, 1.0]], ['2, k, 11', [0.4250682, 0.4369481, 1.0]], ['2, k, 12', [-0.2637599, -0.1264556, 1.0]], ['2, k, 13', [-0.2685486, -0.2789921, 1.0]], ['2, k, 14', [-0.2449275, -0.5951162, 1.0]], ['2, k, 15', [-0.2186651, -0.6578982, 1.0]], ['2, k, 16', [-0.1140996, -0.1186364, 1.0]], ['2, k, 17', [-0.08834352, -0.2765717, 1.0]], ['2, k, 18', [-0.08802304, -0.6006059, 1.0]], ['2, k, 19', [-0.1054091, -0.6629152, 1.0]], ['2, k, 20', [-0.2153016, 0.3056657, 1.0]], ['2, k, 21', [-0.2737648, -0.1983504, 1.0]], ['2, k, 22', [-0.3446545, -0.1775267, 1.0]], ['2, k, 23', [0.4835069, 0.4578592, 1.0]], ['2, k, 24', [0.4527388, 0.435272, 1.0]]]
[['2, k, 0', [-0.1849233, -0.12083, 1.0]], ['2, k, 1', [-0.2025799, 0.1253275, 1.0]], ['2, k, 2', [-0.2181781, 0.367409, 1.0]], ['2, k, 3', [-0.2073871, 0.4803171, 1.0]], ['2, k, 4', [-0.3650301, 0.2678358, 1.0]], ['2, k, 5', [-0.4249912, 0.08828887, 1.0]], ['2, k, 6', [-0.3331739, -0.1109773, 1.0]], ['2, k, 7', [-0.3132297, -0.1532252, 1.0]], ['2, k, 8', [-0.03053273, 0.2931812, 1.0]], ['2, k, 9', [0.1805631, 0.4293326, 1.0]], ['2, k, 10', [0.3403767, 0.5189612, 1.0]], ['2, k, 11', [0.4020369, 0.5644984, 1.0]], ['2, k, 12', [-0.2576484, -0.1244295, 1.0]], ['2, k, 13', [-0.2686156, -0.2792917, 1.0]], ['2, k, 14', [-0.2441057, -0.5954342, 1.0]], ['2, k, 15', [-0.2190726, -0.6581331, 1.0]], ['2, k, 16', [-0.1082195, -0.114414, 1.0]], ['2, k, 17', [-0.08814467, -0.2772646, 1.0]], ['2, k, 18', [-0.08804828, -0.6003783, 1.0]], ['2, k, 19', [-0.1054499, -0.6623331, 1.0]], ['2, k, 20', [-0.2145064, 0.3075051, 1.0]], ['2, k, 21', [-0.2857129, -0.1988368, 1.0]], ['2, k, 22', [-0.3483724, -0.1802959, 1.0]], ['2, k, 23', [0.4597586, 0.5899913, 1.0]], ['2, k, 24', [0.4335982, 0.5586452, 1.0]]]
[['2, k, 0', [-0.1825419, -0.1199076, 1.0]], ['2, k, 1', [-0.2018446, 0.1257708, 1.0]], ['2, k, 2', [-0.2182293, 0.3674881, 1.0]], ['2, k, 3', [-0.2059105, 0.4804394, 1.0]], ['2, k, 4', [-0.363281, 0.2680657, 1.0]], ['2, k, 5', [-0.4254753, 0.08929505, 1.0]], ['2, k, 6', [-0.3335492, -0.1088391, 1.0]], ['2, k, 7', [-0.3124003, -0.1510365, 1.0]], ['2, k, 8', [-0.03299457, 0.2927413, 1.0]], ['2, k, 9', [0.145335, 0.4705629, 1.0]], ['2, k, 10', [0.3055868, 0.6092069, 1.0]], ['2, k, 11', [0.3498203, 0.6630524, 1.0]], ['2, k, 12', [-0.2555611, -0.123811, 1.0]], ['2, k, 13', [-0.268481, -0.2786556, 1.0]], ['2, k, 14', [-0.2440695, -0.5954665, 1.0]], ['2, k, 15', [-0.2192611, -0.6581395, 1.0]], ['2, k, 16', [-0.1056362, -0.1132527, 1.0]], ['2, k, 17', [-0.08812819, -0.2775032, 1.0]], ['2, k, 18', [-0.08823159, -0.6002015, 1.0]], ['2, k, 19', [-0.1044566, -0.6619834, 1.0]], ['2, k, 20', [-0.2144511, 0.307639, 1.0]], ['2, k, 21', [-0.2728304, -0.1972976, 1.0]], ['2, k, 22', [-0.3335912, -0.1769148, 1.0]], ['2, k, 23', [0.3981238, 0.7027187, 1.0]], ['2, k, 24', [0.3822924, 0.6474404, 1.0]]]
[['2, k, 0', [-0.1845218, -0.1199125, 1.0]], ['2, k, 1', [-0.2019415, 0.1261663, 1.0]], ['2, k, 2', [-0.2177, 0.3679112, 1.0]], ['2, k, 3', [-0.2044704, 0.4805826, 1.0]], ['2, k, 4', [-0.3626051, 0.2682277, 1.0]], ['2, k, 5', [-0.4257731, 0.08979576, 1.0]], ['2, k, 6', [-0.333346, -0.1089773, 1.0]], ['2, k, 7', [-0.3112672, -0.1553467, 1.0]], ['2, k, 8', [-0.03667838, 0.2912331, 1.0]], ['2, k, 9', [0.133177, 0.4777906, 1.0]], ['2, k, 10', [0.2873868, 0.6618009, 1.0]], ['2, k, 11', [0.3200879, 0.7055436, 1.0]], ['2, k, 12', [-0.25713, -0.1233618, 1.0]], ['2, k, 13', [-0.2686895, -0.2779404, 1.0]], ['2, k, 14', [-0.2435256, -0.595515, 1.0]], ['2, k, 15', [-0.2209103, -0.6567674, 1.0]], ['2, k, 16', [-0.1080666, -0.1139889, 1.0]], ['2, k, 17', [-0.08810169, -0.2775568, 1.0]], ['2, k, 18', [-0.08935889, -0.6012001, 1.0]], ['2, k, 19', [-0.1048426, -0.6630913, 1.0]], ['2, k, 20', [-0.2140352, 0.3080681, 1.0]], ['2, k, 21', [-0.2852678, -0.1999121, 1.0]], ['2, k, 22', [-0.3491155, -0.1751149, 1.0]], ['2, k, 23', [0.3622579, 0.753018, 1.0]], ['2, k, 24', [0.3479989, 0.6842945, 1.0]]]
[['2, k, 0', [-0.1870081, -0.1207087, 1.0]], ['2, k, 1', [-0.2036834, 0.1268843, 1.0]], ['2, k, 2', [-0.2193504, 0.3694941, 1.0]], ['2, k, 3', [-0.2027549, 0.4812559, 1.0]], ['2, k, 4', [-0.361943, 0.2684975, 1.0]], ['2, k, 5', [-0.4262159, 0.09042415, 1.0]], ['2, k, 6', [-0.3335567, -0.1085499, 1.0]], ['2, k, 7', [-0.3108464, -0.1559049, 1.0]], ['2, k, 8', [-0.0395462, 0.2906085, 1.0]], ['2, k, 9', [0.1138322, 0.4914791, 1.0]], ['2, k, 10', [0.2560506, 0.6985147, 1.0]], ['2, k, 11', [0.2894028, 0.7384356, 1.0]], ['2, k, 12', [-0.2586617, -0.1236841, 1.0]], ['2, k, 13', [-0.2686352, -0.2763822, 1.0]], ['2, k, 14', [-0.243474, -0.5955426, 1.0]], ['2, k, 15', [-0.2236202, -0.656017, 1.0]], ['2, k, 16', [-0.1115894, -0.1153562, 1.0]], ['2, k, 17', [-0.08791456, -0.2785795, 1.0]], ['2, k, 18', [-0.08986622, -0.6005977, 1.0]], ['2, k, 19', [-0.1037314, -0.6622672, 1.0]], ['2, k, 20', [-0.2156073, 0.3094171, 1.0]], ['2, k, 21', [-0.2885696, -0.1999152, 1.0]], ['2, k, 22', [-0.3443488, -0.1779681, 1.0]], ['2, k, 23', [0.3221751, 0.802606, 1.0]], ['2, k, 24', [0.3213426, 0.7233432, 1.0]]]
