[['2, k, 0', [-0.393224, -0.731959, 1.0]], ['2, k, 1', [-0.402811, -0.435949, 1.0]], ['2, k, 2', [-0.410044, -0.144589, 1.0]], ['2, k, 3', [-0.40431, -0.000846927, 1.0]], ['2, k, 4', [-0.545265, -0.224286, 1.0]], ['2, k, 5', [-0.657344, -0.327929, 1.0]], ['2, k, 6', [-0.659679, -0.308936, 1.0]], ['2, k, 7', [-0.636776, -0.239945, 1.0]], ['2, k, 8', [-0.256184, -0.222167, 1.0]], ['2, k, 9', [-0.105345, -0.323338, 1.0]], ['2, k, 10', [-0.000607815, -0.284857, 1.0]], ['2, k, 11', [0.020481, -0.232412, 1.0]], ['2, k, 12', [-0.45383, -0.722672, 1.0]], ['2, k, 13', [-0.544042, -0.95516, 1.0]], ['2, k, 14', [-0.501049, -1.09509, 1.0]], ['2, k, 15', [-0.509277, -1.19727, 1.0]], ['2, k, 16', [-0.322162, -0.721801, 1.0]], ['2, k, 17', [-0.195814, -0.966778, 1.0]], ['2, k, 18', [-0.247086, -1.07442, 1.0]], ['2, k, 19', [-0.219604, -1.20313, 1.0]], ['2, k, 20', [-0.408644, -0.216846, 1.0]], ['2, k, 21', [-0.635404, -0.217624, 1.0]], ['2, k, 22', [-0.663014, -0.220785, 1.0]], ['2, k, 23', [0.05211, -0.22767, 1.0]], ['2, k, 24', [-0.0280573, -0.228901, 1.0]]]
[['2, k, 0', [-0.382571, -0.683077, 1.0]], ['2, k, 1', [-0.392213, -0.419738, 1.0]], ['2, k, 2', [-0.399471, -0.160915, 1.0]], ['2, k, 3', [-0.396811, -0.0105888, 1.0]], ['2, k, 4', [-0.543056, -0.236068, 1.0]], ['2, k, 5', [-0.624384, -0.331476, 1.0]], ['2, k, 6', [-0.600773, -0.30581, 1.0]], ['2, k, 7', [-0.616351, -0.298316, 1.0]], ['2, k, 8', [-0.250706, -0.24013, 1.0]], ['2, k, 9', [-0.111661, -0.316822, 1.0]], ['2, k, 10', [-0.0628434, -0.302692, 1.0]], ['2, k, 11', [0.0154745, -0.29967, 1.0]], ['2, k, 12', [-0.44328, -0.676193, 1.0]], ['2, k, 13', [-0.492939, -0.94343, 1.0]], ['2, k, 14', [-0.523295, -1.19187, 1.0]], ['2, k, 15', [-0.488675, -1.21154, 1.0]], ['2, k, 16', [-0.312057, -0.672622, 1.0]], ['2, k, 17', [-0.234032, -0.947137, 1.0]], ['2, k, 18', [-0.209997, -1.25799, 1.0]], ['2, k, 19', [-0.187174, -1.30406, 1.0]], ['2, k, 20', [-0.398032, -0.225108, 1.0]], ['2, k, 21', [-0.61439, -0.289654, 1.0]], ['2, k, 22', [-0.547178, -0.294882, 1.0]], ['2, k, 23', [0.0397939, -0.295343, 1.0]], ['2, k, 24', [-0.0411879, -0.298953, 1.0]]]
[['2, k, 0', [-0.382144, -0.685476, 1.0]], ['2, k, 1', [-0.392087, -0.420266, 1.0]], ['2, k, 2', [-0.399459, -0.160866, 1.0]], ['2, k, 3', [-0.395922, -0.0135572, 1.0]], ['2, k, 4', [-0.543075, -0.237605, 1.0]], ['2, k, 5', [-0.624676, -0.331695, 1.0]], ['2, k, 6', [-0.633066, -0.341971, 1.0]], ['2, k, 7', [-0.622761, -0.305218, 1.0]], ['2, k, 8', [-0.245583, -0.248264, 1.0]], ['2, k, 9', [-0.107373, -0.322789, 1.0]], ['2, k, 10', [-0.0479505, -0.310731, 1.0]], ['2, k, 11', [0.0134338, -0.308474, 1.0]], ['2, k, 12', [-0.442929, -0.678155, 1.0]], ['2, k, 13', [-0.492593, -0.944041, 1.0]], ['2, k, 14', [-0.52107, -1.18902, 1.0]], ['2, k, 15', [-0.492585, -1.22606, 1.0]], ['2, k, 16', [-0.311581, -0.675405, 1.0]], ['2, k, 17', [-0.230945, -0.946382, 1.0]], ['2, k, 18', [-0.193462, -1.19783, 1.0]], ['2, k, 19', [-0.166624, -1.23462, 1.0]], ['2, k, 20', [-0.398014, -0.22513, 1.0]], ['2, k, 21', [-0.60978, -0.296669, 1.0]], ['2, k, 22', [-0.558481, -0.302405, 1.0]], ['2, k, 23', [0.0711742, -0.3091, 1.0]], ['2, k, 24', [-0.00539035, -0.288271, 1.0]]]
[['2, k, 0', [-0.38142, -0.68937, 1.0]], ['2, k, 1', [-0.391134, -0.425528, 1.0]], ['2, k, 2', [-0.398539, -0.166432, 1.0]], ['2, k, 3', [-0.394928, -0.0170431, 1.0]], ['2, k, 4', [-0.541468, -0.245602, 1.0]], ['2, k, 5', [-0.627346, -0.335241, 1.0]], ['2, k, 6', [-0.605942, -0.33182, 1.0]], ['2, k, 7', [-0.614424, -0.313378, 1.0]], ['2, k, 8', [-0.24201, -0.254927, 1.0]], ['2, k, 9', [-0.103216, -0.327585, 1.0]], ['2, k, 10', [-0.0532053, -0.326716, 1.0]], ['2, k, 11', [0.0126628, -0.317822, 1.0]], ['2, k, 12', [-0.442306, -0.681717, 1.0]], ['2, k, 13', [-0.492008, -0.944013, 1.0]], ['2, k, 14', [-0.522364, -1.18676, 1.0]], ['2, k, 15', [-0.501759, -1.23816, 1.0]], ['2, k, 16', [-0.310788, -0.679537, 1.0]], ['2, k, 17', [-0.229596, -0.946911, 1.0]], ['2, k, 18', [-0.193555, -1.19954, 1.0]], ['2, k, 19', [-0.167132, -1.2374, 1.0]], ['2, k, 20', [-0.397067, -0.230693, 1.0]], ['2, k, 21', [-0.610299, -0.306034, 1.0]], ['2, k, 22', [-0.547396, -0.311981, 1.0]], ['2, k, 23', [0.0433924, -0.315869, 1.0]], ['2, k, 24', [-0.0420738, -0.318298, 1.0]]]
[['2, k, 0', [-0.380739, -0.693978, 1.0]], ['2, k, 1', [-0.389652, -0.431081, 1.0]], ['2, k, 2', [-0.396292, -0.172533, 1.0]], ['2, k, 3', [-0.394441, -0.0208959, 1.0]], ['2, k, 4', [-0.539424, -0.254238, 1.0]], ['2, k, 5', [-0.622575, -0.334819, 1.0]], ['2, k, 6', [-0.628841, -0.355018, 1.0]], ['2, k, 7', [-0.617594, -0.321561, 1.0]], ['2, k, 8', [-0.24061, -0.259205, 1.0]], ['2, k, 9', [-0.100922, -0.330253, 1.0]], ['2, k, 10', [-0.0543079, -0.328231, 1.0]], ['2, k, 11', [0.0138122, -0.327235, 1.0]], ['2, k, 12', [-0.442031, -0.686165, 1.0]], ['2, k, 13', [-0.492794, -0.944762, 1.0]], ['2, k, 14', [-0.529105, -1.17733, 1.0]], ['2, k, 15', [-0.472231, -1.10768, 1.0]], ['2, k, 16', [-0.309705, -0.684251, 1.0]], ['2, k, 17', [-0.227073, -0.946196, 1.0]], ['2, k, 18', [-0.194871, -1.20079, 1.0]], ['2, k, 19', [-0.169691, -1.2409, 1.0]], ['2, k, 20', [-0.395007, -0.236683, 1.0]], ['2, k, 21', [-0.607899, -0.314151, 1.0]], ['2, k, 22', [-0.556759, -0.319872, 1.0]], ['2, k, 23', [0.0342636, -0.322762, 1.0]], ['2, k, 24', [-0.0401847, -0.326366, 1.0]]]
[['2, k, 0', [-0.379964, -0.698592, 1.0]], ['2, k, 1', [-0.388999, -0.435663, 1.0]], ['2, k, 2', [-0.395836, -0.176881, 1.0]], ['2, k, 3', [-0.393176, -0.0261267, 1.0]], ['2, k, 4', [-0.539999, -0.260642, 1.0]], ['2, k, 5', [-0.629762, -0.341909, 1.0]], ['2, k, 6', [-0.632417, -0.364227, 1.0]], ['2, k, 7', [-0.620456, -0.332681, 1.0]], ['2, k, 8', [-0.239329, -0.264121, 1.0]], ['2, k, 9', [-0.0630698, -0.348728, 1.0]], ['2, k, 10', [-0.0143425, -0.346235, 1.0]], ['2, k, 11', [0.0155905, -0.336213, 1.0]], ['2, k, 12', [-0.441349, -0.690991, 1.0]], ['2, k, 13', [-0.493561, -0.944826, 1.0]], ['2, k, 14', [-0.501696, -1.17998, 1.0]], ['2, k, 15', [-0.484873, -1.20117, 1.0]], ['2, k, 16', [-0.308893, -0.688497, 1.0]], ['2, k, 17', [-0.22323, -0.948775, 1.0]], ['2, k, 18', [-0.198049, -1.19423, 1.0]], ['2, k, 19', [-0.174564, -1.23563, 1.0]], ['2, k, 20', [-0.394498, -0.2411, 1.0]], ['2, k, 21', [-0.604665, -0.324724, 1.0]], ['2, k, 22', [-0.563001, -0.33955, 1.0]], ['2, k, 23', [0.0247853, -0.332679, 1.0]], ['2, k, 24', [-0.041491, -0.335649, 1.0]]]
[['2, k, 0', [-0.378826, -0.702774, 1.0]], ['2, k, 1', [-0.388615, -0.44082, 1.0]], ['2, k, 2', [-0.396409, -0.183117, 1.0]], ['2, k, 3', [-0.39154, -0.0312142, 1.0]], ['2, k, 4', [-0.539401, -0.265176, 1.0]], ['2, k, 5', [-0.621699, -0.345879, 1.0]], ['2, k, 6', [-0.599539, -0.339354, 1.0]], ['2, k, 7', [-0.609016, -0.341413, 1.0]], ['2, k, 8', [-0.238515, -0.269926, 1.0]], ['2, k, 9', [-0.104985, -0.361012, 1.0]], ['2, k, 10', [-0.0580442, -0.352276, 1.0]], ['2, k, 11', [0.0146203, -0.346904, 1.0]], ['2, k, 12', [-0.440445, -0.694607, 1.0]], ['2, k, 13', [-0.493507, -0.945492, 1.0]], ['2, k, 14', [-0.520799, -1.17936, 1.0]], ['2, k, 15', [-0.50007, -1.11847, 1.0]], ['2, k, 16', [-0.307546, -0.693152, 1.0]], ['2, k, 17', [-0.219929, -0.950297, 1.0]], ['2, k, 18', [-0.206956, -1.18486, 1.0]], ['2, k, 19', [-0.187936, -1.2163, 1.0]], ['2, k, 20', [-0.394811, -0.247058, 1.0]], ['2, k, 21', [-0.609155, -0.337815, 1.0]], ['2, k, 22', [-0.549281, -0.338485, 1.0]], ['2, k, 23', [0.0401213, -0.345581, 1.0]], ['2, k, 24', [-0.0476708, -0.346436, 1.0]]]
[['2, k, 0', [-0.377913, -0.708239, 1.0]], ['2, k, 1', [-0.387394, -0.446727, 1.0]], ['2, k, 2', [-0.394803, -0.189493, 1.0]], ['2, k, 3', [-0.391301, -0.0358647, 1.0]], ['2, k, 4', [-0.538549, -0.271692, 1.0]], ['2, k, 5', [-0.628015, -0.357086, 1.0]], ['2, k, 6', [-0.628233, -0.385087, 1.0]], ['2, k, 7', [-0.613859, -0.352265, 1.0]], ['2, k, 8', [-0.236866, -0.277074, 1.0]], ['2, k, 9', [-0.0566074, -0.376194, 1.0]], ['2, k, 10', [-0.0272767, -0.35712, 1.0]], ['2, k, 11', [0.0189187, -0.358811, 1.0]], ['2, k, 12', [-0.439586, -0.699738, 1.0]], ['2, k, 13', [-0.493803, -0.945583, 1.0]], ['2, k, 14', [-0.521909, -1.17934, 1.0]], ['2, k, 15', [-0.510021, -1.20442, 1.0]], ['2, k, 16', [-0.306612, -0.698882, 1.0]], ['2, k, 17', [-0.218445, -0.951599, 1.0]], ['2, k, 18', [-0.190377, -1.21071, 1.0]], ['2, k, 19', [-0.167134, -1.24978, 1.0]], ['2, k, 20', [-0.393311, -0.253316, 1.0]], ['2, k, 21', [-0.60354, -0.348474, 1.0]], ['2, k, 22', [-0.556014, -0.356058, 1.0]], ['2, k, 23', [0.0460292, -0.355105, 1.0]], ['2, k, 24', [-0.0396515, -0.358279, 1.0]]]
[['2, k, 0', [-0.377086, -0.712671, 1.0]], ['2, k, 1', [-0.387123, -0.451236, 1.0]], ['2, k, 2', [-0.395075, -0.193907, 1.0]], ['2, k, 3', [-0.389602, -0.0423585, 1.0]], ['2, k, 4', [-0.53822, -0.276863, 1.0]], ['2, k, 5', [-0.622047, -0.363036, 1.0]], ['2, k, 6', [-0.59707, -0.376914, 1.0]], ['2, k, 7', [-0.603589, -0.362787, 1.0]], ['2, k, 8', [-0.236781, -0.280565, 1.0]], ['2, k, 9', [-0.0938162, -0.380954, 1.0]], ['2, k, 10', [-0.00434479, -0.375578, 1.0]], ['2, k, 11', [0.028085, -0.370393, 1.0]], ['2, k, 12', [-0.438774, -0.704349, 1.0]], ['2, k, 13', [-0.493753, -0.9453, 1.0]], ['2, k, 14', [-0.530042, -1.17771, 1.0]], ['2, k, 15', [-0.481048, -1.09977, 1.0]], ['2, k, 16', [-0.305811, -0.703016, 1.0]], ['2, k, 17', [-0.216184, -0.951717, 1.0]], ['2, k, 18', [-0.193895, -1.18577, 1.0]], ['2, k, 19', [-0.192633, -1.23004, 1.0]], ['2, k, 20', [-0.39345, -0.257771, 1.0]], ['2, k, 21', [-0.596765, -0.358952, 1.0]], ['2, k, 22', [-0.54371, -0.360928, 1.0]], ['2, k, 23', [0.046261, -0.369749, 1.0]], ['2, k, 24', [-0.0269989, -0.370959, 1.0]]]
[['2, k, 0', [-0.376712, -0.717804, 1.0]], ['2, k, 1', [-0.386435, -0.457036, 1.0]], ['2, k, 2', [-0.394072, -0.200193, 1.0]], ['2, k, 3', [-0.388281, -0.0473498, 1.0]], ['2, k, 4', [-0.537834, -0.282152, 1.0]], ['2, k, 5', [-0.622224, -0.370648, 1.0]], ['2, k, 6', [-0.624917, -0.420648, 1.0]], ['2, k, 7', [-0.61316, -0.375503, 1.0]], ['2, k, 8', [-0.236657, -0.286808, 1.0]], ['2, k, 9', [-0.0573099, -0.390515, 1.0]], ['2, k, 10', [0.00646843, -0.380839, 1.0]], ['2, k, 11', [0.0216643, -0.382145, 1.0]], ['2, k, 12', [-0.438525, -0.709034, 1.0]], ['2, k, 13', [-0.493721, -0.945706, 1.0]], ['2, k, 14', [-0.504079, -1.17967, 1.0]], ['2, k, 15', [-0.478637, -1.08419, 1.0]], ['2, k, 16', [-0.305331, -0.708435, 1.0]], ['2, k, 17', [-0.214514, -0.952836, 1.0]], ['2, k, 18', [-0.192475, -1.18663, 1.0]], ['2, k, 19', [-0.190792, -1.25106, 1.0]], ['2, k, 20', [-0.392525, -0.263956, 1.0]], ['2, k, 21', [-0.605901, -0.372534, 1.0]], ['2, k, 22', [-0.557938, -0.386458, 1.0]], ['2, k, 23', [0.020305, -0.379587, 1.0]], ['2, k, 24', [-0.0376958, -0.381971, 1.0]]]
[['2, k, 0', [-0.37586, -0.722062, 1.0]], ['2, k, 1', [-0.385923, -0.461218, 1.0]], ['2, k, 2', [-0.393902, -0.204233, 1.0]], ['2, k, 3', [-0.387365, -0.0531583, 1.0]], ['2, k, 4', [-0.536859, -0.288248, 1.0]], ['2, k, 5', [-0.62275, -0.380625, 1.0]], ['2, k, 6', [-0.599056, -0.39366, 1.0]], ['2, k, 7', [-0.603726, -0.387194, 1.0]], ['2, k, 8', [-0.235946, -0.291206, 1.0]], ['2, k, 9', [-0.0958504, -0.401211, 1.0]], ['2, k, 10', [-0.0684203, -0.390754, 1.0]], ['2, k, 11', [-0.047838, -0.397396, 1.0]], ['2, k, 12', [-0.437698, -0.713399, 1.0]], ['2, k, 13', [-0.493643, -0.946457, 1.0]], ['2, k, 14', [-0.505333, -1.18055, 1.0]], ['2, k, 15', [-0.449923, -1.0636, 1.0]], ['2, k, 16', [-0.304472, -0.712545, 1.0]], ['2, k, 17', [-0.212736, -0.954342, 1.0]], ['2, k, 18', [-0.192677, -1.18819, 1.0]], ['2, k, 19', [-0.172093, -1.21993, 1.0]], ['2, k, 20', [-0.39227, -0.268038, 1.0]], ['2, k, 21', [-0.606298, -0.386105, 1.0]], ['2, k, 22', [-0.548987, -0.395416, 1.0]], ['2, k, 23', [-0.0515448, -0.392729, 1.0]], ['2, k, 24', [-0.0943296, -0.389011, 1.0]]]
[['2, k, 0', [-0.375264, -0.726002, 1.0]], ['2, k, 1', [-0.385806, -0.465147, 1.0]], ['2, k, 2', [-0.394274, -0.208197, 1.0]], ['2, k, 3', [-0.38535, -0.0605839, 1.0]], ['2, k, 4', [-0.536489, -0.292186, 1.0]], ['2, k, 5', [-0.625551, -0.393392, 1.0]], ['2, k, 6', [-0.5715, -0.413029, 1.0]], ['2, k, 7', [-0.595755, -0.399901, 1.0]], ['2, k, 8', [-0.23625, -0.294124, 1.0]], ['2, k, 9', [-0.0965242, -0.403726, 1.0]], ['2, k, 10', [-0.0275409, -0.408204, 1.0]], ['2, k, 11', [0.0124261, -0.407103, 1.0]], ['2, k, 12', [-0.437064, -0.71678, 1.0]], ['2, k, 13', [-0.492932, -0.946803, 1.0]], ['2, k, 14', [-0.516723, -1.17968, 1.0]], ['2, k, 15', [-0.480713, -1.07715, 1.0]], ['2, k, 16', [-0.303957, -0.716933, 1.0]], ['2, k, 17', [-0.211112, -0.955184, 1.0]], ['2, k, 18', [-0.191835, -1.18866, 1.0]], ['2, k, 19', [-0.171009, -1.22205, 1.0]], ['2, k, 20', [-0.392517, -0.27199, 1.0]], ['2, k, 21', [-0.605295, -0.399255, 1.0]], ['2, k, 22', [-0.539377, -0.403786, 1.0]], ['2, k, 23', [0.0262689, -0.403585, 1.0]], ['2, k, 24', [-0.0321368, -0.407398, 1.0]]]
[['2, k, 0', [-0.375147, -0.730991, 1.0]], ['2, k, 1', [-0.385774, -0.469591, 1.0]], ['2, k, 2', [-0.394326, -0.212094, 1.0]], ['2, k, 3', [-0.384853, -0.0644365, 1.0]], ['2, k, 4', [-0.534789, -0.296601, 1.0]], ['2, k, 5', [-0.625542, -0.40074, 1.0]], ['2, k, 6', [-0.571904, -0.419411, 1.0]], ['2, k, 7', [-0.595205, -0.412445, 1.0]], ['2, k, 8', [-0.236579, -0.297328, 1.0]], ['2, k, 9', [-0.0966293, -0.412405, 1.0]], ['2, k, 10', [-0.0218854, -0.414233, 1.0]], ['2, k, 11', [0.0145573, -0.419939, 1.0]], ['2, k, 12', [-0.436952, -0.72142, 1.0]], ['2, k, 13', [-0.492769, -0.950116, 1.0]], ['2, k, 14', [-0.527952, -1.17833, 1.0]], ['2, k, 15', [-0.489638, -1.05474, 1.0]], ['2, k, 16', [-0.303846, -0.722111, 1.0]], ['2, k, 17', [-0.21061, -0.954606, 1.0]], ['2, k, 18', [-0.188704, -1.1881, 1.0]], ['2, k, 19', [-0.167439, -1.22042, 1.0]], ['2, k, 20', [-0.392549, -0.276025, 1.0]], ['2, k, 21', [-0.6006, -0.411276, 1.0]], ['2, k, 22', [-0.532745, -0.413413, 1.0]], ['2, k, 23', [0.0281169, -0.418551, 1.0]], ['2, k, 24', [-0.0486005, -0.42092, 1.0]]]
[['2, k, 0', [-0.374671, -0.736091, 1.0]], ['2, k, 1', [-0.385477, -0.473499, 1.0]], ['2, k, 2', [-0.394177, -0.214941, 1.0]], ['2, k, 3', [-0.383814, -0.069737, 1.0]], ['2, k, 4', [-0.534003, -0.302803, 1.0]], ['2, k, 5', [-0.624156, -0.412953, 1.0]], ['2, k, 6', [-0.609148, -0.465209, 1.0]], ['2, k, 7', [-0.604168, -0.425146, 1.0]], ['2, k, 8', [-0.237011, -0.303867, 1.0]], ['2, k, 9', [-0.0975644, -0.416542, 1.0]], ['2, k, 10', [-0.0241135, -0.422239, 1.0]], ['2, k, 11', [0.0141488, -0.432431, 1.0]], ['2, k, 12', [-0.436586, -0.72671, 1.0]], ['2, k, 13', [-0.492, -0.949872, 1.0]], ['2, k, 14', [-0.510196, -1.18031, 1.0]], ['2, k, 15', [-0.489874, -1.05283, 1.0]], ['2, k, 16', [-0.303282, -0.726897, 1.0]], ['2, k, 17', [-0.20983, -0.955436, 1.0]], ['2, k, 18', [-0.18361, -1.18955, 1.0]], ['2, k, 19', [-0.161799, -1.21618, 1.0]], ['2, k, 20', [-0.392366, -0.279123, 1.0]], ['2, k, 21', [-0.591178, -0.423426, 1.0]], ['2, k, 22', [-0.544579, -0.426537, 1.0]], ['2, k, 23', [0.0328438, -0.432651, 1.0]], ['2, k, 24', [-0.0473862, -0.433221, 1.0]]]
[['2, k, 0', [-0.373864, -0.740253, 1.0]], ['2, k, 1', [-0.384801, -0.478507, 1.0]], ['2, k, 2', [-0.393686, -0.220674, 1.0]], ['2, k, 3', [-0.383242, -0.0742865, 1.0]], ['2, k, 4', [-0.534142, -0.306364, 1.0]], ['2, k, 5', [-0.630606, -0.432487, 1.0]], ['2, k, 6', [-0.547157, -0.444423, 1.0]], ['2, k, 7', [-0.589154, -0.437752, 1.0]], ['2, k, 8', [-0.236938, -0.308723, 1.0]], ['2, k, 9', [-0.0936799, -0.426793, 1.0]], ['2, k, 10', [-0.0205151, -0.429433, 1.0]], ['2, k, 11', [0.0154293, -0.445215, 1.0]], ['2, k, 12', [-0.43572, -0.730935, 1.0]], ['2, k, 13', [-0.491348, -0.956089, 1.0]], ['2, k, 14', [-0.503766, -1.1867, 1.0]], ['2, k, 15', [-0.478119, -1.0907, 1.0]], ['2, k, 16', [-0.302549, -0.730924, 1.0]], ['2, k, 17', [-0.207986, -0.958479, 1.0]], ['2, k, 18', [-0.182972, -1.19254, 1.0]], ['2, k, 19', [-0.161074, -1.22029, 1.0]], ['2, k, 20', [-0.391824, -0.284693, 1.0]], ['2, k, 21', [-0.600651, -0.438532, 1.0]], ['2, k, 22', [-0.521728, -0.437564, 1.0]], ['2, k, 23', [0.0227083, -0.444119, 1.0]], ['2, k, 24', [-0.0445283, -0.44462, 1.0]]]
[['2, k, 0', [-0.373534, -0.746081, 1.0]], ['2, k, 1', [-0.384532, -0.483668, 1.0]], ['2, k, 2', [-0.393474, -0.22506, 1.0]], ['2, k, 3', [-0.382715, -0.0789788, 1.0]], ['2, k, 4', [-0.53359, -0.312326, 1.0]], ['2, k, 5', [-0.631227, -0.436164, 1.0]], ['2, k, 6', [-0.559241, -0.465605, 1.0]], ['2, k, 7', [-0.590939, -0.449759, 1.0]], ['2, k, 8', [-0.237137, -0.314506, 1.0]], ['2, k, 9', [-0.089914, -0.438824, 1.0]], ['2, k, 10', [-0.0200079, -0.445037, 1.0]], ['2, k, 11', [0.0198637, -0.458221, 1.0]], ['2, k, 12', [-0.43546, -0.736549, 1.0]], ['2, k, 13', [-0.491095, -0.955733, 1.0]], ['2, k, 14', [-0.501524, -1.18491, 1.0]], ['2, k, 15', [-0.481829, -1.08752, 1.0]], ['2, k, 16', [-0.302162, -0.736873, 1.0]], ['2, k, 17', [-0.206833, -0.959743, 1.0]], ['2, k, 18', [-0.182153, -1.19386, 1.0]], ['2, k, 19', [-0.160117, -1.22139, 1.0]], ['2, k, 20', [-0.391599, -0.289282, 1.0]], ['2, k, 21', [-0.598637, -0.450092, 1.0]], ['2, k, 22', [-0.52472, -0.450258, 1.0]], ['2, k, 23', [0.0304409, -0.456006, 1.0]], ['2, k, 24', [-0.0363224, -0.457263, 1.0]]]
[['2, k, 0', [-0.372934, -0.750448, 1.0]], ['2, k, 1', [-0.383989, -0.488431, 1.0]], ['2, k, 2', [-0.392997, -0.23013, 1.0]], ['2, k, 3', [-0.382876, -0.0833084, 1.0]], ['2, k, 4', [-0.533258, -0.3172, 1.0]], ['2, k, 5', [-0.632097, -0.441541, 1.0]], ['2, k, 6', [-0.57051, -0.464528, 1.0]], ['2, k, 7', [-0.59313, -0.462329, 1.0]], ['2, k, 8', [-0.23748, -0.320329, 1.0]], ['2, k, 9', [-0.0885166, -0.447473, 1.0]], ['2, k, 10', [-0.0170482, -0.455742, 1.0]], ['2, k, 11', [0.0199082, -0.470855, 1.0]], ['2, k, 12', [-0.434869, -0.740681, 1.0]], ['2, k, 13', [-0.491351, -0.956853, 1.0]], ['2, k, 14', [-0.503304, -1.1861, 1.0]], ['2, k, 15', [-0.448568, -1.06752, 1.0]], ['2, k, 16', [-0.301578, -0.741319, 1.0]], ['2, k, 17', [-0.205507, -0.961582, 1.0]], ['2, k, 18', [-0.183564, -1.19584, 1.0]], ['2, k, 19', [-0.19131, -1.11177, 1.0]], ['2, k, 20', [-0.391105, -0.294287, 1.0]], ['2, k, 21', [-0.599551, -0.462272, 1.0]], ['2, k, 22', [-0.528261, -0.462689, 1.0]], ['2, k, 23', [0.031978, -0.471447, 1.0]], ['2, k, 24', [-0.0357355, -0.470027, 1.0]]]
[['2, k, 0', [-0.372054, -0.755602, 1.0]], ['2, k, 1', [-0.383687, -0.493037, 1.0]], ['2, k, 2', [-0.393199, -0.234283, 1.0]], ['2, k, 3', [-0.382767, -0.0880384, 1.0]], ['2, k, 4', [-0.532883, -0.321935, 1.0]], ['2, k, 5', [-0.632933, -0.450855, 1.0]], ['2, k, 6', [-0.561237, -0.468973, 1.0]], ['2, k, 7', [-0.590546, -0.472992, 1.0]], ['2, k, 8', [-0.237536, -0.325909, 1.0]], ['2, k, 9', [-0.0872714, -0.454527, 1.0]], ['2, k, 10', [0.00502133, -0.48036, 1.0]], ['2, k, 11', [0.0252023, -0.483198, 1.0]], ['2, k, 12', [-0.433981, -0.745791, 1.0]], ['2, k, 13', [-0.490961, -0.958178, 1.0]], ['2, k, 14', [-0.491275, -1.26577, 1.0]], ['2, k, 15', [-0.47109, -1.27383, 1.0]], ['2, k, 16', [-0.300735, -0.746364, 1.0]], ['2, k, 17', [-0.204879, -0.962405, 1.0]], ['2, k, 18', [-0.186693, -1.22073, 1.0]], ['2, k, 19', [-0.18533, -1.11088, 1.0]], ['2, k, 20', [-0.391186, -0.298545, 1.0]], ['2, k, 21', [-0.590987, -0.472445, 1.0]], ['2, k, 22', [-0.521818, -0.471536, 1.0]], ['2, k, 23', [0.0441697, -0.483349, 1.0]], ['2, k, 24', [-0.0244988, -0.484201, 1.0]]]
[['2, k, 0', [-0.371363, -0.760415, 1.0]], ['2, k, 1', [-0.382969, -0.498076, 1.0]], ['2, k, 2', [-0.392478, -0.239413, 1.0]], ['2, k, 3', [-0.382451, -0.0931575, 1.0]], ['2, k, 4', [-0.532416, -0.327961, 1.0]], ['2, k, 5', [-0.633691, -0.457241, 1.0]], ['2, k, 6', [-0.614994, -0.490551, 1.0]], ['2, k, 7', [-0.600522, -0.483721, 1.0]], ['2, k, 8', [-0.237684, -0.330522, 1.0]], ['2, k, 9', [-0.0875906, -0.458393, 1.0]], ['2, k, 10', [0.00491916, -0.481708, 1.0]], ['2, k, 11', [0.0249893, -0.494574, 1.0]], ['2, k, 12', [-0.43343, -0.750667, 1.0]], ['2, k, 13', [-0.491053, -0.959938, 1.0]], ['2, k, 14', [-0.477813, -1.25184, 1.0]], ['2, k, 15', [-0.456319, -1.25045, 1.0]], ['2, k, 16', [-0.299927, -0.750991, 1.0]], ['2, k, 17', [-0.20345, -0.963311, 1.0]], ['2, k, 18', [-0.181669, -1.19775, 1.0]], ['2, k, 19', [-0.189373, -1.07462, 1.0]], ['2, k, 20', [-0.390464, -0.303668, 1.0]], ['2, k, 21', [-0.58421, -0.484424, 1.0]], ['2, k, 22', [-0.537159, -0.483391, 1.0]], ['2, k, 23', [0.0332665, -0.494594, 1.0]], ['2, k, 24', [-0.0220197, -0.494503, 1.0]]]
