[['2, k, 0', [-0.1602973, 0.06724862, 1.0]], ['2, k, 1', [-0.1659653, 0.3378574, 1.0]], ['2, k, 2', [-0.1711077, 0.601382, 1.0]], ['2, k, 3', [-0.1747603, 0.7346073, 1.0]], ['2, k, 4', [-0.3178712, 0.4905235, 1.0]], ['2, k, 5', [-0.3589637, 0.2566669, 1.0]], ['2, k, 6', [-0.3523615, 0.0735863, 1.0]], ['2, k, 7', [-0.3372283, 0.0342805, 1.0]], ['2, k, 8', [-0.007348069, 0.4845539, 1.0]], ['2, k, 9', [0.03995713, 0.2434536, 1.0]], ['2, k, 10', [0.04602669, 0.0453348, 1.0]], ['2, k, 11', [0.04137319, -0.01460325, 1.0]], ['2, k, 12', [-0.2212666, 0.06691843, 1.0]], ['2, k, 13', [-0.213624, -0.2491115, 1.0]], ['2, k, 14', [-0.2143703, -0.5651929, 1.0]], ['2, k, 15', [-0.2120273, -0.636169, 1.0]], ['2, k, 16', [-0.09584955, 0.06604876, 1.0]], ['2, k, 17', [-0.1150488, -0.2492543, 1.0]], ['2, k, 18', [-0.1080383, -0.5654871, 1.0]], ['2, k, 19', [-0.1140921, -0.6359103, 1.0]], ['2, k, 20', [-0.1699829, 0.5365189, 1.0]], ['2, k, 21', [-0.3402718, -0.02683875, 1.0]], ['2, k, 22', [-0.3117386, 0.03038836, 1.0]], ['2, k, 23', [0.04172086, -0.08570551, 1.0]], ['2, k, 24', [0.008085616, -0.009761738, 1.0]]]
[['2, k, 0', [-0.156166, 0.06884401, 1.0]], ['2, k, 1', [-0.1595848, 0.3375562, 1.0]], ['2, k, 2', [-0.1633123, 0.5977722, 1.0]], ['2, k, 3', [-0.1516773, 0.7328388, 1.0]], ['2, k, 4', [-0.3154383, 0.4828128, 1.0]], ['2, k, 5', [-0.3646805, 0.2550174, 1.0]], ['2, k, 6', [-0.3595837, 0.06595035, 1.0]], ['2, k, 7', [-0.3538662, 0.02266643, 1.0]], ['2, k, 8', [0.003808441, 0.4915766, 1.0]], ['2, k, 9', [0.08263016, 0.314464, 1.0]], ['2, k, 10', [0.09157553, 0.1367479, 1.0]], ['2, k, 11', [0.09048987, 0.07619525, 1.0]], ['2, k, 12', [-0.2177864, 0.06709549, 1.0]], ['2, k, 13', [-0.2144745, -0.246464, 1.0]], ['2, k, 14', [-0.2135352, -0.5648949, 1.0]], ['2, k, 15', [-0.2088325, -0.6338291, 1.0]], ['2, k, 16', [-0.09103616, 0.06864058, 1.0]], ['2, k, 17', [-0.1133191, -0.2472292, 1.0]], ['2, k, 18', [-0.1095217, -0.5710257, 1.0]], ['2, k, 19', [-0.1123437, -0.6417094, 1.0]], ['2, k, 20', [-0.1624406, 0.533977, 1.0]], ['2, k, 21', [-0.3550444, -0.03419813, 1.0]], ['2, k, 22', [-0.3222171, 0.03013011, 1.0]], ['2, k, 23', [0.09581353, 0.01429856, 1.0]], ['2, k, 24', [0.04070827, 0.08520036, 1.0]]]
[['2, k, 0', [-0.156823, 0.06817839, 1.0]], ['2, k, 1', [-0.1596648, 0.3369957, 1.0]], ['2, k, 2', [-0.1627066, 0.5972517, 1.0]], ['2, k, 3', [-0.1522834, 0.7324721, 1.0]], ['2, k, 4', [-0.315401, 0.4827362, 1.0]], ['2, k, 5', [-0.3639191, 0.2556007, 1.0]], ['2, k, 6', [-0.3597188, 0.06607309, 1.0]], ['2, k, 7', [-0.3531757, 0.021963, 1.0]], ['2, k, 8', [0.006436572, 0.4897243, 1.0]], ['2, k, 9', [0.07346541, 0.2890244, 1.0]], ['2, k, 10', [0.08439864, 0.1144535, 1.0]], ['2, k, 11', [0.07818472, 0.04514642, 1.0]], ['2, k, 12', [-0.2183911, 0.0666135, 1.0]], ['2, k, 13', [-0.2136858, -0.2468637, 1.0]], ['2, k, 14', [-0.2136351, -0.5648802, 1.0]], ['2, k, 15', [-0.2088572, -0.6352018, 1.0]], ['2, k, 16', [-0.09172887, 0.06782079, 1.0]], ['2, k, 17', [-0.1122976, -0.2477424, 1.0]], ['2, k, 18', [-0.1094592, -0.5681995, 1.0]], ['2, k, 19', [-0.1115766, -0.6402145, 1.0]], ['2, k, 20', [-0.1620585, 0.5334312, 1.0]], ['2, k, 21', [-0.3519318, -0.0418123, 1.0]], ['2, k, 22', [-0.3275209, 0.005289669, 1.0]], ['2, k, 23', [0.07694899, -0.01693648, 1.0]], ['2, k, 24', [0.03431091, 0.05598833, 1.0]]]
[['2, k, 0', [-0.1570227, 0.06745944, 1.0]], ['2, k, 1', [-0.1600756, 0.33636, 1.0]], ['2, k, 2', [-0.1632584, 0.5969678, 1.0]], ['2, k, 3', [-0.1525735, 0.7324688, 1.0]], ['2, k, 4', [-0.3160374, 0.4815937, 1.0]], ['2, k, 5', [-0.364781, 0.2590159, 1.0]], ['2, k, 6', [-0.3592582, 0.0660859, 1.0]], ['2, k, 7', [-0.3522317, 0.02230917, 1.0]], ['2, k, 8', [0.008464755, 0.4876634, 1.0]], ['2, k, 9', [0.05282419, 0.2534079, 1.0]], ['2, k, 10', [0.05804612, 0.07714874, 1.0]], ['2, k, 11', [0.05918111, 0.009288347, 1.0]], ['2, k, 12', [-0.2185328, 0.06616811, 1.0]], ['2, k, 13', [-0.209594, -0.2468858, 1.0]], ['2, k, 14', [-0.2147076, -0.5596251, 1.0]], ['2, k, 15', [-0.2076536, -0.6310819, 1.0]], ['2, k, 16', [-0.09196569, 0.06686791, 1.0]], ['2, k, 17', [-0.1095448, -0.2473933, 1.0]], ['2, k, 18', [-0.1059546, -0.5209267, 1.0]], ['2, k, 19', [-0.1037649, -0.5678883, 1.0]], ['2, k, 20', [-0.16257, 0.5330138, 1.0]], ['2, k, 21', [-0.3535012, -0.04201091, 1.0]], ['2, k, 22', [-0.3237849, 0.008529903, 1.0]], ['2, k, 23', [0.0514572, -0.05774613, 1.0]], ['2, k, 24', [0.02009826, 0.02238897, 1.0]]]
[['2, k, 0', [-0.1570245, 0.06709992, 1.0]], ['2, k, 1', [-0.1598275, 0.3359463, 1.0]], ['2, k, 2', [-0.1623717, 0.596519, 1.0]], ['2, k, 3', [-0.1525247, 0.7319165, 1.0]], ['2, k, 4', [-0.3159437, 0.4816357, 1.0]], ['2, k, 5', [-0.3628174, 0.2564818, 1.0]], ['2, k, 6', [-0.3592029, 0.06554027, 1.0]], ['2, k, 7', [-0.3533047, 0.02214478, 1.0]], ['2, k, 8', [0.01052163, 0.4858572, 1.0]], ['2, k, 9', [0.05213609, 0.2512815, 1.0]], ['2, k, 10', [0.05804348, 0.06630267, 1.0]], ['2, k, 11', [0.05056073, 0.002455368, 1.0]], ['2, k, 12', [-0.2184884, 0.06597112, 1.0]], ['2, k, 13', [-0.2097974, -0.2467688, 1.0]], ['2, k, 14', [-0.2154932, -0.5196139, 1.0]], ['2, k, 15', [-0.211713, -0.5666223, 1.0]], ['2, k, 16', [-0.09202842, 0.06634764, 1.0]], ['2, k, 17', [-0.1120832, -0.2472737, 1.0]], ['2, k, 18', [-0.1084618, -0.567928, 1.0]], ['2, k, 19', [-0.1139157, -0.6394514, 1.0]], ['2, k, 20', [-0.1618854, 0.5325402, 1.0]], ['2, k, 21', [-0.354396, -0.04235177, 1.0]], ['2, k, 22', [-0.322444, 0.01583836, 1.0]], ['2, k, 23', [0.04708326, -0.07027052, 1.0]], ['2, k, 24', [0.01304201, 0.01087054, 1.0]]]
[['2, k, 0', [-0.1556166, 0.06521835, 1.0]], ['2, k, 1', [-0.1587796, 0.334997, 1.0]], ['2, k, 2', [-0.1610956, 0.5964549, 1.0]], ['2, k, 3', [-0.151958, 0.7319928, 1.0]], ['2, k, 4', [-0.3154699, 0.4817679, 1.0]], ['2, k, 5', [-0.3626491, 0.261416, 1.0]], ['2, k, 6', [-0.358494, 0.06476188, 1.0]], ['2, k, 7', [-0.350286, 0.01893046, 1.0]], ['2, k, 8', [0.01128345, 0.4788312, 1.0]], ['2, k, 9', [0.0371476, 0.2417912, 1.0]], ['2, k, 10', [0.04122611, 0.05741274, 1.0]], ['2, k, 11', [0.02823205, 0.01824428, 1.0]], ['2, k, 12', [-0.2169868, 0.06446446, 1.0]], ['2, k, 13', [-0.2131885, -0.2483413, 1.0]], ['2, k, 14', [-0.2147986, -0.5546601, 1.0]], ['2, k, 15', [-0.2066897, -0.6268269, 1.0]], ['2, k, 16', [-0.09070047, 0.06420427, 1.0]], ['2, k, 17', [-0.1073266, -0.249749, 1.0]], ['2, k, 18', [-0.1043599, -0.5233946, 1.0]], ['2, k, 19', [-0.09837822, -0.5704408, 1.0]], ['2, k, 20', [-0.1607178, 0.532215, 1.0]], ['2, k, 21', [-0.3449192, -0.04804351, 1.0]], ['2, k, 22', [-0.324422, 0.0155165, 1.0]], ['2, k, 23', [0.01987934, -0.01969117, 1.0]], ['2, k, 24', [-0.003572255, 0.02526315, 1.0]]]
[['2, k, 0', [-0.1555089, 0.06503995, 1.0]], ['2, k, 1', [-0.1587607, 0.3349783, 1.0]], ['2, k, 2', [-0.1611286, 0.5965989, 1.0]], ['2, k, 3', [-0.1519526, 0.7323015, 1.0]], ['2, k, 4', [-0.3154391, 0.4818011, 1.0]], ['2, k, 5', [-0.3630597, 0.2619943, 1.0]], ['2, k, 6', [-0.3583543, 0.06478865, 1.0]], ['2, k, 7', [-0.3507716, 0.02024522, 1.0]], ['2, k, 8', [0.01120698, 0.4793203, 1.0]], ['2, k, 9', [0.03808882, 0.2418855, 1.0]], ['2, k, 10', [0.04126642, 0.05768776, 1.0]], ['2, k, 11', [0.03213301, 0.01871409, 1.0]], ['2, k, 12', [-0.2167613, 0.06441591, 1.0]], ['2, k, 13', [-0.2122925, -0.248535, 1.0]], ['2, k, 14', [-0.2140178, -0.5571438, 1.0]], ['2, k, 15', [-0.2058917, -0.6296735, 1.0]], ['2, k, 16', [-0.09075443, 0.06391038, 1.0]], ['2, k, 17', [-0.1075756, -0.2505358, 1.0]], ['2, k, 18', [-0.1041817, -0.5241646, 1.0]], ['2, k, 19', [-0.09745934, -0.5712344, 1.0]], ['2, k, 20', [-0.1607351, 0.5323179, 1.0]], ['2, k, 21', [-0.349306, -0.04132212, 1.0]], ['2, k, 22', [-0.3219798, 0.01054149, 1.0]], ['2, k, 23', [0.03558815, -0.01999851, 1.0]], ['2, k, 24', [0.0008656728, -0.003690869, 1.0]]]
[['2, k, 0', [-0.1555421, 0.06461021, 1.0]], ['2, k, 1', [-0.1590655, 0.3348278, 1.0]], ['2, k, 2', [-0.1616872, 0.5967568, 1.0]], ['2, k, 3', [-0.1520889, 0.7326407, 1.0]], ['2, k, 4', [-0.315349, 0.4818764, 1.0]], ['2, k, 5', [-0.3634692, 0.2624503, 1.0]], ['2, k, 6', [-0.3582329, 0.06435581, 1.0]], ['2, k, 7', [-0.3504484, 0.01919264, 1.0]], ['2, k, 8', [0.01111723, 0.4789257, 1.0]], ['2, k, 9', [0.03841084, 0.2420089, 1.0]], ['2, k, 10', [0.04171644, 0.05788724, 1.0]], ['2, k, 11', [0.03213844, 0.0186521, 1.0]], ['2, k, 12', [-0.2167144, 0.06422537, 1.0]], ['2, k, 13', [-0.212163, -0.2490408, 1.0]], ['2, k, 14', [-0.2128258, -0.5606508, 1.0]], ['2, k, 15', [-0.2062359, -0.6314821, 1.0]], ['2, k, 16', [-0.09086582, 0.06326481, 1.0]], ['2, k, 17', [-0.1109861, -0.2508625, 1.0]], ['2, k, 18', [-0.1037794, -0.5245329, 1.0]], ['2, k, 19', [-0.09677324, -0.571632, 1.0]], ['2, k, 20', [-0.161192, 0.5323852, 1.0]], ['2, k, 21', [-0.3454355, -0.04920694, 1.0]], ['2, k, 22', [-0.3252952, -0.007819369, 1.0]], ['2, k, 23', [0.03089294, -0.01932742, 1.0]], ['2, k, 24', [0.002425595, 0.02121554, 1.0]]]
[['2, k, 0', [-0.1552353, 0.06473375, 1.0]], ['2, k, 1', [-0.1591751, 0.3350388, 1.0]], ['2, k, 2', [-0.1622124, 0.5972626, 1.0]], ['2, k, 3', [-0.1523406, 0.7329084, 1.0]], ['2, k, 4', [-0.3153219, 0.4818814, 1.0]], ['2, k, 5', [-0.3638039, 0.2627627, 1.0]], ['2, k, 6', [-0.3570558, 0.06403346, 1.0]], ['2, k, 7', [-0.348829, 0.01832934, 1.0]], ['2, k, 8', [0.01122981, 0.4794313, 1.0]], ['2, k, 9', [0.03874912, 0.2421373, 1.0]], ['2, k, 10', [0.04184999, 0.05802938, 1.0]], ['2, k, 11', [0.02970373, 0.01442092, 1.0]], ['2, k, 12', [-0.2164402, 0.06413826, 1.0]], ['2, k, 13', [-0.2160961, -0.2502045, 1.0]], ['2, k, 14', [-0.2110208, -0.524419, 1.0]], ['2, k, 15', [-0.2025177, -0.5715237, 1.0]], ['2, k, 16', [-0.09052398, 0.06358925, 1.0]], ['2, k, 17', [-0.110932, -0.2508265, 1.0]], ['2, k, 18', [-0.103406, -0.5243152, 1.0]], ['2, k, 19', [-0.09606342, -0.5714324, 1.0]], ['2, k, 20', [-0.1615887, 0.5327846, 1.0]], ['2, k, 21', [-0.3454086, -0.04920146, 1.0]], ['2, k, 22', [-0.3178172, -0.007819756, 1.0]], ['2, k, 23', [0.02679087, -0.0203694, 1.0]], ['2, k, 24', [0.0004462277, 0.02349163, 1.0]]]
[['2, k, 0', [-0.1556376, 0.0643694, 1.0]], ['2, k, 1', [-0.1592758, 0.3351911, 1.0]], ['2, k, 2', [-0.1619226, 0.5984287, 1.0]], ['2, k, 3', [-0.1534556, 0.7340462, 1.0]], ['2, k, 4', [-0.3161087, 0.4804574, 1.0]], ['2, k, 5', [-0.3638305, 0.2629984, 1.0]], ['2, k, 6', [-0.3557311, 0.0645894, 1.0]], ['2, k, 7', [-0.3471259, 0.01704274, 1.0]], ['2, k, 8', [0.01101797, 0.4787703, 1.0]], ['2, k, 9', [0.03859297, 0.2420235, 1.0]], ['2, k, 10', [0.0418409, 0.05801073, 1.0]], ['2, k, 11', [0.02905774, 0.01377443, 1.0]], ['2, k, 12', [-0.2168962, 0.06381354, 1.0]], ['2, k, 13', [-0.2153376, -0.2505076, 1.0]], ['2, k, 14', [-0.211687, -0.5664075, 1.0]], ['2, k, 15', [-0.2071212, -0.6373517, 1.0]], ['2, k, 16', [-0.09084778, 0.06324766, 1.0]], ['2, k, 17', [-0.1105931, -0.2515219, 1.0]], ['2, k, 18', [-0.103239, -0.5251494, 1.0]], ['2, k, 19', [-0.09576849, -0.5722075, 1.0]], ['2, k, 20', [-0.1614091, 0.5336418, 1.0]], ['2, k, 21', [-0.3450413, -0.04915102, 1.0]], ['2, k, 22', [-0.3178262, 0.01414394, 1.0]], ['2, k, 23', [0.02490564, -0.02238001, 1.0]], ['2, k, 24', [-0.0007045588, 0.02187402, 1.0]]]
[['2, k, 0', [-0.1557759, 0.06461929, 1.0]], ['2, k, 1', [-0.159738, 0.3355014, 1.0]], ['2, k, 2', [-0.1628735, 0.5988749, 1.0]], ['2, k, 3', [-0.1541689, 0.7340175, 1.0]], ['2, k, 4', [-0.316682, 0.4800494, 1.0]], ['2, k, 5', [-0.3627869, 0.2614894, 1.0]], ['2, k, 6', [-0.3554248, 0.06465322, 1.0]], ['2, k, 7', [-0.3468891, 0.01686434, 1.0]], ['2, k, 8', [0.008881546, 0.4857792, 1.0]], ['2, k, 9', [0.03851723, 0.2418951, 1.0]], ['2, k, 10', [0.04160457, 0.05788783, 1.0]], ['2, k, 11', [0.0265188, 0.01489589, 1.0]], ['2, k, 12', [-0.217036, 0.06397662, 1.0]], ['2, k, 13', [-0.2164177, -0.2500392, 1.0]], ['2, k, 14', [-0.2096515, -0.5686178, 1.0]], ['2, k, 15', [-0.2080215, -0.6385189, 1.0]], ['2, k, 16', [-0.09097841, 0.06360873, 1.0]], ['2, k, 17', [-0.1113707, -0.2511577, 1.0]], ['2, k, 18', [-0.1046252, -0.5243611, 1.0]], ['2, k, 19', [-0.09807887, -0.571418, 1.0]], ['2, k, 20', [-0.1622229, 0.5340507, 1.0]], ['2, k, 21', [-0.3473928, -0.04858622, 1.0]], ['2, k, 22', [-0.3196777, 0.005075748, 1.0]], ['2, k, 23', [0.0202358, -0.02197002, 1.0]], ['2, k, 24', [-0.003621523, 0.02735485, 1.0]]]
[['2, k, 0', [-0.1561341, 0.06447523, 1.0]], ['2, k, 1', [-0.1602823, 0.3354375, 1.0]], ['2, k, 2', [-0.163621, 0.5989518, 1.0]], ['2, k, 3', [-0.1554531, 0.7350595, 1.0]], ['2, k, 4', [-0.3176854, 0.4792222, 1.0]], ['2, k, 5', [-0.3622604, 0.2594739, 1.0]], ['2, k, 6', [-0.3541339, 0.06485292, 1.0]], ['2, k, 7', [-0.3449219, 0.01841476, 1.0]], ['2, k, 8', [0.008560831, 0.4844392, 1.0]], ['2, k, 9', [0.0384849, 0.2418882, 1.0]], ['2, k, 10', [0.0416161, 0.05790477, 1.0]], ['2, k, 11', [0.026173, 0.0152886, 1.0]], ['2, k, 12', [-0.2174547, 0.06400682, 1.0]], ['2, k, 13', [-0.2156473, -0.2500632, 1.0]], ['2, k, 14', [-0.2101647, -0.5676904, 1.0]], ['2, k, 15', [-0.2077098, -0.6374417, 1.0]], ['2, k, 16', [-0.09126559, 0.06330583, 1.0]], ['2, k, 17', [-0.1116902, -0.2516069, 1.0]], ['2, k, 18', [-0.1067449, -0.5622427, 1.0]], ['2, k, 19', [-0.1137659, -0.6333978, 1.0]], ['2, k, 20', [-0.1629136, 0.5340911, 1.0]], ['2, k, 21', [-0.3441494, -0.04793863, 1.0]], ['2, k, 22', [-0.3153659, 0.01171869, 1.0]], ['2, k, 23', [0.01654017, -0.02242095, 1.0]], ['2, k, 24', [-0.004418309, 0.02927176, 1.0]]]
[['2, k, 0', [-0.1561953, 0.0644977, 1.0]], ['2, k, 1', [-0.1606073, 0.335701, 1.0]], ['2, k, 2', [-0.1643678, 0.5996665, 1.0]], ['2, k, 3', [-0.1556974, 0.7351051, 1.0]], ['2, k, 4', [-0.3179553, 0.4791051, 1.0]], ['2, k, 5', [-0.3621763, 0.2583145, 1.0]], ['2, k, 6', [-0.3538468, 0.06499764, 1.0]], ['2, k, 7', [-0.3455263, 0.02190355, 1.0]], ['2, k, 8', [0.008694309, 0.4835198, 1.0]], ['2, k, 9', [0.03851746, 0.2420684, 1.0]], ['2, k, 10', [0.0416324, 0.05800571, 1.0]], ['2, k, 11', [0.02674654, 0.01526375, 1.0]], ['2, k, 12', [-0.2176241, 0.06397089, 1.0]], ['2, k, 13', [-0.2152526, -0.2503501, 1.0]], ['2, k, 14', [-0.2103671, -0.5578139, 1.0]], ['2, k, 15', [-0.2094902, -0.630557, 1.0]], ['2, k, 16', [-0.09125573, 0.06336807, 1.0]], ['2, k, 17', [-0.1113575, -0.251628, 1.0]], ['2, k, 18', [-0.1067691, -0.5623807, 1.0]], ['2, k, 19', [-0.1133253, -0.6340427, 1.0]], ['2, k, 20', [-0.1635421, 0.5346768, 1.0]], ['2, k, 21', [-0.3458062, -0.04124686, 1.0]], ['2, k, 22', [-0.3167533, 0.01663816, 1.0]], ['2, k, 23', [0.01899989, -0.02196264, 1.0]], ['2, k, 24', [-0.01085009, -0.01917528, 1.0]]]
[['2, k, 0', [-0.1564944, 0.06450345, 1.0]], ['2, k, 1', [-0.1610269, 0.3360434, 1.0]], ['2, k, 2', [-0.1649162, 0.6005443, 1.0]], ['2, k, 3', [-0.1563069, 0.7355323, 1.0]], ['2, k, 4', [-0.3178784, 0.4792317, 1.0]], ['2, k, 5', [-0.3619032, 0.2569116, 1.0]], ['2, k, 6', [-0.3537667, 0.06477949, 1.0]], ['2, k, 7', [-0.3445174, 0.01763955, 1.0]], ['2, k, 8', [0.008740949, 0.483358, 1.0]], ['2, k, 9', [0.03886518, 0.2422207, 1.0]], ['2, k, 10', [0.04167333, 0.05797768, 1.0]], ['2, k, 11', [0.02701646, 0.01472396, 1.0]], ['2, k, 12', [-0.218017, 0.06400087, 1.0]], ['2, k, 13', [-0.2145434, -0.2505281, 1.0]], ['2, k, 14', [-0.2101311, -0.524284, 1.0]], ['2, k, 15', [-0.2025845, -0.5713053, 1.0]], ['2, k, 16', [-0.0914529, 0.06337209, 1.0]], ['2, k, 17', [-0.1115854, -0.2517341, 1.0]], ['2, k, 18', [-0.1085898, -0.5650738, 1.0]], ['2, k, 19', [-0.1134864, -0.6361585, 1.0]], ['2, k, 20', [-0.1640602, 0.5354065, 1.0]], ['2, k, 21', [-0.3371181, -0.04910427, 1.0]], ['2, k, 22', [-0.3128971, 0.01966375, 1.0]], ['2, k, 23', [0.02212672, -0.0220843, 1.0]], ['2, k, 24', [-0.005168346, 0.02549548, 1.0]]]
[['2, k, 0', [-0.1569947, 0.06445597, 1.0]], ['2, k, 1', [-0.1613508, 0.3361663, 1.0]], ['2, k, 2', [-0.1650552, 0.6008084, 1.0]], ['2, k, 3', [-0.1580465, 0.735595, 1.0]], ['2, k, 4', [-0.319492, 0.4784622, 1.0]], ['2, k, 5', [-0.3616472, 0.2564029, 1.0]], ['2, k, 6', [-0.3530691, 0.06550846, 1.0]], ['2, k, 7', [-0.3457364, 0.02051813, 1.0]], ['2, k, 8', [0.008827316, 0.4832928, 1.0]], ['2, k, 9', [0.03931678, 0.2423723, 1.0]], ['2, k, 10', [0.04309411, 0.05883481, 1.0]], ['2, k, 11', [0.03069773, 0.01384943, 1.0]], ['2, k, 12', [-0.2186416, 0.0639994, 1.0]], ['2, k, 13', [-0.2143675, -0.2508028, 1.0]], ['2, k, 14', [-0.209969, -0.5590314, 1.0]], ['2, k, 15', [-0.2102027, -0.6319829, 1.0]], ['2, k, 16', [-0.09180132, 0.06332053, 1.0]], ['2, k, 17', [-0.1122719, -0.2516457, 1.0]], ['2, k, 18', [-0.1076582, -0.5640281, 1.0]], ['2, k, 19', [-0.1146494, -0.6368292, 1.0]], ['2, k, 20', [-0.164245, 0.5356427, 1.0]], ['2, k, 21', [-0.3481253, -0.0416691, 1.0]], ['2, k, 22', [-0.3140477, -0.004077726, 1.0]], ['2, k, 23', [0.02547827, -0.02204506, 1.0]], ['2, k, 24', [0.002306272, -0.01728123, 1.0]]]
[['2, k, 0', [-0.1588278, 0.06435376, 1.0]], ['2, k, 1', [-0.1621395, 0.3362526, 1.0]], ['2, k, 2', [-0.1651693, 0.6010623, 1.0]], ['2, k, 3', [-0.1594269, 0.7359907, 1.0]], ['2, k, 4', [-0.3197178, 0.4781343, 1.0]], ['2, k, 5', [-0.3642086, 0.2628483, 1.0]], ['2, k, 6', [-0.353516, 0.06550708, 1.0]], ['2, k, 7', [-0.3455169, 0.02249074, 1.0]], ['2, k, 8', [0.008525059, 0.4834113, 1.0]], ['2, k, 9', [0.04151721, 0.2474393, 1.0]], ['2, k, 10', [0.04541241, 0.0654441, 1.0]], ['2, k, 11', [0.03482894, 0.01640132, 1.0]], ['2, k, 12', [-0.2204825, 0.06381978, 1.0]], ['2, k, 13', [-0.2123576, -0.2510229, 1.0]], ['2, k, 14', [-0.2124491, -0.5654855, 1.0]], ['2, k, 15', [-0.2098335, -0.6358382, 1.0]], ['2, k, 16', [-0.09355962, 0.0633138, 1.0]], ['2, k, 17', [-0.1131025, -0.2516547, 1.0]], ['2, k, 18', [-0.1086811, -0.5718724, 1.0]], ['2, k, 19', [-0.1116008, -0.6424332, 1.0]], ['2, k, 20', [-0.1645219, 0.5358522, 1.0]], ['2, k, 21', [-0.3452878, -0.03974295, 1.0]], ['2, k, 22', [-0.3157616, 0.0132577, 1.0]], ['2, k, 23', [0.03455295, -0.04903089, 1.0]], ['2, k, 24', [-0.0007995814, 0.02567032, 1.0]]]
[['2, k, 0', [-0.1605029, 0.06472427, 1.0]], ['2, k, 1', [-0.1627949, 0.3365968, 1.0]], ['2, k, 2', [-0.1651492, 0.6014648, 1.0]], ['2, k, 3', [-0.1606883, 0.7370533, 1.0]], ['2, k, 4', [-0.3200545, 0.4786081, 1.0]], ['2, k, 5', [-0.3653178, 0.2638476, 1.0]], ['2, k, 6', [-0.353847, 0.06552588, 1.0]], ['2, k, 7', [-0.3471491, 0.02111391, 1.0]], ['2, k, 8', [0.007781724, 0.484034, 1.0]], ['2, k, 9', [0.04499947, 0.2534284, 1.0]], ['2, k, 10', [0.04823118, 0.0749466, 1.0]], ['2, k, 11', [0.04183654, 0.01900876, 1.0]], ['2, k, 12', [-0.2221714, 0.06422418, 1.0]], ['2, k, 13', [-0.214238, -0.2509092, 1.0]], ['2, k, 14', [-0.2125977, -0.5615181, 1.0]], ['2, k, 15', [-0.2121311, -0.6314858, 1.0]], ['2, k, 16', [-0.09516434, 0.06365816, 1.0]], ['2, k, 17', [-0.1126557, -0.2514151, 1.0]], ['2, k, 18', [-0.1069998, -0.5617917, 1.0]], ['2, k, 19', [-0.1108475, -0.6340322, 1.0]], ['2, k, 20', [-0.1646654, 0.5362302, 1.0]], ['2, k, 21', [-0.3423371, -0.04096596, 1.0]], ['2, k, 22', [-0.3163092, 0.008366456, 1.0]], ['2, k, 23', [0.02905257, -0.06251441, 1.0]], ['2, k, 24', [0.003352989, 0.04145826, 1.0]]]
[['2, k, 0', [-0.1617507, 0.06510839, 1.0]], ['2, k, 1', [-0.1635362, 0.3370419, 1.0]], ['2, k, 2', [-0.1653785, 0.6020381, 1.0]], ['2, k, 3', [-0.1623044, 0.7368449, 1.0]], ['2, k, 4', [-0.3197729, 0.4790247, 1.0]], ['2, k, 5', [-0.3645467, 0.2616065, 1.0]], ['2, k, 6', [-0.3537371, 0.06572815, 1.0]], ['2, k, 7', [-0.3474059, 0.02125406, 1.0]], ['2, k, 8', [0.007416732, 0.4847495, 1.0]], ['2, k, 9', [0.05538704, 0.283712, 1.0]], ['2, k, 10', [0.05798541, 0.1060041, 1.0]], ['2, k, 11', [0.04907784, 0.04639092, 1.0]], ['2, k, 12', [-0.2234539, 0.06475256, 1.0]], ['2, k, 13', [-0.2143086, -0.2500748, 1.0]], ['2, k, 14', [-0.212534, -0.5612816, 1.0]], ['2, k, 15', [-0.2083357, -0.6306284, 1.0]], ['2, k, 16', [-0.09635103, 0.06390986, 1.0]], ['2, k, 17', [-0.1127884, -0.2512978, 1.0]], ['2, k, 18', [-0.1068273, -0.5622797, 1.0]], ['2, k, 19', [-0.1108854, -0.6343444, 1.0]], ['2, k, 20', [-0.165031, 0.5367685, 1.0]], ['2, k, 21', [-0.3427219, -0.04809116, 1.0]], ['2, k, 22', [-0.3174356, 0.008380584, 1.0]], ['2, k, 23', [0.04054492, -0.02512566, 1.0]], ['2, k, 24', [0.01121041, 0.06919288, 1.0]]]
