[['2, k, 0', [-0.2092362, -0.1079547, 1.0]], ['2, k, 1', [-0.2155548, 0.199783, 1.0]], ['2, k, 2', [-0.2199573, 0.4957892, 1.0]], ['2, k, 3', [-0.2256742, 0.6249147, 1.0]], ['2, k, 4', [-0.3788814, 0.3653932, 1.0]], ['2, k, 5', [-0.4698508, 0.1322313, 1.0]], ['2, k, 6', [-0.5488269, -0.02918586, 1.0]], ['2, k, 7', [-0.5540612, -0.02335573, 1.0]], ['2, k, 8', [-0.06102774, 0.3858597, 1.0]], ['2, k, 9', [0.003045949, 0.1752727, 1.0]], ['2, k, 10', [-0.03429735, -0.01171269, 1.0]], ['2, k, 11', [-0.08461205, -0.06205693, 1.0]], ['2, k, 12', [-0.2827783, -0.1073568, 1.0]], ['2, k, 13', [-0.2802875, -0.4385045, 1.0]], ['2, k, 14', [-0.2315603, -0.7503058, 1.0]], ['2, k, 15', [-0.288123, -0.7000869, 1.0]], ['2, k, 16', [-0.1280622, -0.1048753, 1.0]], ['2, k, 17', [-0.07459041, -0.4822873, 1.0]], ['2, k, 18', [0.04878711, -0.7542548, 1.0]], ['2, k, 19', [0.009116407, -0.7132974, 1.0]], ['2, k, 20', [-0.2191437, 0.4234069, 1.0]], ['2, k, 21', [-0.5547616, -0.09523851, 1.0]], ['2, k, 22', [-0.5723963, -0.07356767, 1.0]], ['2, k, 23', [-0.09088893, -0.1205039, 1.0]], ['2, k, 24', [-0.03125031, -0.07472967, 1.0]]]
[['2, k, 0', [-0.2105612, -0.1017546, 1.0]], ['2, k, 1', [-0.2162896, 0.2036581, 1.0]], ['2, k, 2', [-0.2205355, 0.4968944, 1.0]], ['2, k, 3', [-0.2228031, 0.6264107, 1.0]], ['2, k, 4', [-0.3774339, 0.3712585, 1.0]], ['2, k, 5', [-0.4711357, 0.1368329, 1.0]], ['2, k, 6', [-0.5454384, -0.02882516, 1.0]], ['2, k, 7', [-0.5514181, -0.02442811, 1.0]], ['2, k, 8', [-0.0604038, 0.3921258, 1.0]], ['2, k, 9', [0.01410634, 0.1890736, 1.0]], ['2, k, 10', [-0.156954, 0.1541728, 1.0]], ['2, k, 11', [-0.2110169, 0.1445011, 1.0]], ['2, k, 12', [-0.2840491, -0.1013331, 1.0]], ['2, k, 13', [-0.2774765, -0.4519362, 1.0]], ['2, k, 14', [-0.2290365, -0.7643717, 1.0]], ['2, k, 15', [-0.2759073, -0.7016904, 1.0]], ['2, k, 16', [-0.1290841, -0.0992434, 1.0]], ['2, k, 17', [-0.07927065, -0.4745435, 1.0]], ['2, k, 18', [0.04308356, -0.7516001, 1.0]], ['2, k, 19', [0.004342832, -0.7148745, 1.0]], ['2, k, 20', [-0.2197028, 0.4252516, 1.0]], ['2, k, 21', [-0.5566896, -0.09891076, 1.0]], ['2, k, 22', [-0.5774821, -0.07626638, 1.0]], ['2, k, 23', [-0.2702476, 0.1464738, 1.0]], ['2, k, 24', [-0.1925515, 0.06616912, 1.0]]]
[['2, k, 0', [-0.2102483, -0.1017246, 1.0]], ['2, k, 1', [-0.2161088, 0.203421, 1.0]], ['2, k, 2', [-0.2204162, 0.4962164, 1.0]], ['2, k, 3', [-0.2225001, 0.6261866, 1.0]], ['2, k, 4', [-0.3779473, 0.3713632, 1.0]], ['2, k, 5', [-0.4713281, 0.136403, 1.0]], ['2, k, 6', [-0.545342, -0.02912679, 1.0]], ['2, k, 7', [-0.551317, -0.02418191, 1.0]], ['2, k, 8', [-0.06015812, 0.3927715, 1.0]], ['2, k, 9', [0.01441287, 0.1897195, 1.0]], ['2, k, 10', [-0.1570215, 0.1537043, 1.0]], ['2, k, 11', [-0.208957, 0.1446759, 1.0]], ['2, k, 12', [-0.2836309, -0.101272, 1.0]], ['2, k, 13', [-0.2774337, -0.4517839, 1.0]], ['2, k, 14', [-0.2291007, -0.7642238, 1.0]], ['2, k, 15', [-0.276115, -0.7017036, 1.0]], ['2, k, 16', [-0.1288123, -0.09916862, 1.0]], ['2, k, 17', [-0.07929552, -0.4747777, 1.0]], ['2, k, 18', [0.0433837, -0.7512861, 1.0]], ['2, k, 19', [0.004467852, -0.7159132, 1.0]], ['2, k, 20', [-0.2195645, 0.4247018, 1.0]], ['2, k, 21', [-0.5548136, -0.09463193, 1.0]], ['2, k, 22', [-0.5751272, -0.07450677, 1.0]], ['2, k, 23', [-0.2679226, 0.1462119, 1.0]], ['2, k, 24', [-0.19052, 0.06682295, 1.0]]]
[['2, k, 0', [-0.2098323, -0.1016785, 1.0]], ['2, k, 1', [-0.2160435, 0.2033695, 1.0]], ['2, k, 2', [-0.2204841, 0.496152, 1.0]], ['2, k, 3', [-0.2222591, 0.6259801, 1.0]], ['2, k, 4', [-0.3777075, 0.3707632, 1.0]], ['2, k, 5', [-0.4716426, 0.1364391, 1.0]], ['2, k, 6', [-0.5451939, -0.02915213, 1.0]], ['2, k, 7', [-0.5518078, -0.02306828, 1.0]], ['2, k, 8', [-0.05982089, 0.3935958, 1.0]], ['2, k, 9', [0.01386137, 0.1901872, 1.0]], ['2, k, 10', [-0.1574041, 0.1534596, 1.0]], ['2, k, 11', [-0.2101984, 0.1446976, 1.0]], ['2, k, 12', [-0.2833055, -0.1012823, 1.0]], ['2, k, 13', [-0.2772683, -0.4508491, 1.0]], ['2, k, 14', [-0.2293053, -0.7633418, 1.0]], ['2, k, 15', [-0.2764968, -0.7011841, 1.0]], ['2, k, 16', [-0.1283849, -0.09896497, 1.0]], ['2, k, 17', [-0.07926698, -0.4747883, 1.0]], ['2, k, 18', [0.04813559, -0.7474634, 1.0]], ['2, k, 19', [0.00302786, -0.7226258, 1.0]], ['2, k, 20', [-0.2196014, 0.4246435, 1.0]], ['2, k, 21', [-0.5544378, -0.09600073, 1.0]], ['2, k, 22', [-0.527379, -0.03379934, 1.0]], ['2, k, 23', [-0.2697084, 0.1451344, 1.0]], ['2, k, 24', [-0.1910449, 0.06864128, 1.0]]]
[['2, k, 0', [-0.2096316, -0.101663, 1.0]], ['2, k, 1', [-0.2159743, 0.2032752, 1.0]], ['2, k, 2', [-0.220503, 0.4959293, 1.0]], ['2, k, 3', [-0.2216307, 0.6258234, 1.0]], ['2, k, 4', [-0.3785979, 0.3713848, 1.0]], ['2, k, 5', [-0.4718914, 0.1362666, 1.0]], ['2, k, 6', [-0.5451862, -0.02906888, 1.0]], ['2, k, 7', [-0.5509816, -0.02460898, 1.0]], ['2, k, 8', [-0.0596608, 0.3934146, 1.0]], ['2, k, 9', [0.01388458, 0.1899853, 1.0]], ['2, k, 10', [-0.1569355, 0.1518583, 1.0]], ['2, k, 11', [-0.208834, 0.1397925, 1.0]], ['2, k, 12', [-0.2830614, -0.1012993, 1.0]], ['2, k, 13', [-0.277159, -0.4506507, 1.0]], ['2, k, 14', [-0.2294044, -0.7632713, 1.0]], ['2, k, 15', [-0.2770206, -0.7012645, 1.0]], ['2, k, 16', [-0.1282125, -0.09887142, 1.0]], ['2, k, 17', [-0.07916465, -0.4747697, 1.0]], ['2, k, 18', [0.03408244, -0.7580796, 1.0]], ['2, k, 19', [0.01384418, -0.6987635, 1.0]], ['2, k, 20', [-0.2195955, 0.4244561, 1.0]], ['2, k, 21', [-0.5569555, -0.09806027, 1.0]], ['2, k, 22', [-0.5760476, -0.07195348, 1.0]], ['2, k, 23', [-0.268492, 0.1419818, 1.0]], ['2, k, 24', [-0.1872251, 0.06107163, 1.0]]]
[['2, k, 0', [-0.2093211, -0.101652, 1.0]], ['2, k, 1', [-0.2158702, 0.2031766, 1.0]], ['2, k, 2', [-0.2204965, 0.495765, 1.0]], ['2, k, 3', [-0.2212695, 0.6256195, 1.0]], ['2, k, 4', [-0.3786778, 0.3714382, 1.0]], ['2, k, 5', [-0.4722009, 0.1362277, 1.0]], ['2, k, 6', [-0.5450552, -0.02925522, 1.0]], ['2, k, 7', [-0.5500565, -0.02450977, 1.0]], ['2, k, 8', [-0.05908072, 0.3938029, 1.0]], ['2, k, 9', [0.01379274, 0.1901645, 1.0]], ['2, k, 10', [-0.1564048, 0.1502157, 1.0]], ['2, k, 11', [-0.2086317, 0.1401257, 1.0]], ['2, k, 12', [-0.2827539, -0.1012907, 1.0]], ['2, k, 13', [-0.2766776, -0.4537433, 1.0]], ['2, k, 14', [-0.229368, -0.7663344, 1.0]], ['2, k, 15', [-0.2752904, -0.7021093, 1.0]], ['2, k, 16', [-0.1279203, -0.09880342, 1.0]], ['2, k, 17', [-0.0791383, -0.4747368, 1.0]], ['2, k, 18', [0.03787778, -0.7549024, 1.0]], ['2, k, 19', [0.004253972, -0.7060324, 1.0]], ['2, k, 20', [-0.2195684, 0.4243125, 1.0]], ['2, k, 21', [-0.5550048, -0.09538101, 1.0]], ['2, k, 22', [-0.5754669, -0.07188392, 1.0]], ['2, k, 23', [-0.2676041, 0.1410868, 1.0]], ['2, k, 24', [-0.1916395, 0.06422807, 1.0]]]
[['2, k, 0', [-0.20891, -0.1019758, 1.0]], ['2, k, 1', [-0.2158054, 0.2030076, 1.0]], ['2, k, 2', [-0.2205847, 0.4956813, 1.0]], ['2, k, 3', [-0.2208944, 0.6254582, 1.0]], ['2, k, 4', [-0.3786881, 0.3716244, 1.0]], ['2, k, 5', [-0.4722363, 0.1362674, 1.0]], ['2, k, 6', [-0.5454326, -0.02907543, 1.0]], ['2, k, 7', [-0.5519522, -0.02464808, 1.0]], ['2, k, 8', [-0.05925664, 0.3931385, 1.0]], ['2, k, 9', [0.01388339, 0.1897438, 1.0]], ['2, k, 10', [-0.1559935, 0.15006, 1.0]], ['2, k, 11', [-0.2080797, 0.1398405, 1.0]], ['2, k, 12', [-0.2824343, -0.1014857, 1.0]], ['2, k, 13', [-0.276318, -0.4559776, 1.0]], ['2, k, 14', [-0.2291072, -0.7683352, 1.0]], ['2, k, 15', [-0.2739791, -0.7030972, 1.0]], ['2, k, 16', [-0.127535, -0.09917719, 1.0]], ['2, k, 17', [-0.0788699, -0.4753296, 1.0]], ['2, k, 18', [0.03902499, -0.7546855, 1.0]], ['2, k, 19', [0.00594547, -0.7085216, 1.0]], ['2, k, 20', [-0.2196197, 0.4242206, 1.0]], ['2, k, 21', [-0.5569044, -0.09661467, 1.0]], ['2, k, 22', [-0.5769824, -0.07712581, 1.0]], ['2, k, 23', [-0.2670661, 0.1410835, 1.0]], ['2, k, 24', [-0.1847857, 0.06295016, 1.0]]]
[['2, k, 0', [-0.208756, -0.1021589, 1.0]], ['2, k, 1', [-0.2155663, 0.2026953, 1.0]], ['2, k, 2', [-0.2202604, 0.4952698, 1.0]], ['2, k, 3', [-0.220137, 0.6250052, 1.0]], ['2, k, 4', [-0.3782574, 0.3712719, 1.0]], ['2, k, 5', [-0.4722782, 0.136224, 1.0]], ['2, k, 6', [-0.5453335, -0.02904231, 1.0]], ['2, k, 7', [-0.5516067, -0.02337036, 1.0]], ['2, k, 8', [-0.05873193, 0.3928468, 1.0]], ['2, k, 9', [0.01415132, 0.1894369, 1.0]], ['2, k, 10', [-0.1554807, 0.1493398, 1.0]], ['2, k, 11', [-0.205244, 0.1394186, 1.0]], ['2, k, 12', [-0.2823024, -0.1015855, 1.0]], ['2, k, 13', [-0.276304, -0.4571912, 1.0]], ['2, k, 14', [-0.2289511, -0.7694651, 1.0]], ['2, k, 15', [-0.2732297, -0.7036182, 1.0]], ['2, k, 16', [-0.1273781, -0.09946215, 1.0]], ['2, k, 17', [-0.07699419, -0.4791551, 1.0]], ['2, k, 18', [0.04053177, -0.7584648, 1.0]], ['2, k, 19', [0.007357303, -0.7075987, 1.0]], ['2, k, 20', [-0.2193248, 0.4238257, 1.0]], ['2, k, 21', [-0.5565611, -0.0965425, 1.0]], ['2, k, 22', [-0.5263361, -0.03653567, 1.0]], ['2, k, 23', [-0.2640019, 0.140201, 1.0]], ['2, k, 24', [-0.1869895, 0.06447224, 1.0]]]
[['2, k, 0', [-0.2085305, -0.1023022, 1.0]], ['2, k, 1', [-0.2155467, 0.2026298, 1.0]], ['2, k, 2', [-0.2204505, 0.4951844, 1.0]], ['2, k, 3', [-0.2198047, 0.6249058, 1.0]], ['2, k, 4', [-0.3780488, 0.3709079, 1.0]], ['2, k, 5', [-0.4723276, 0.1362743, 1.0]], ['2, k, 6', [-0.5453286, -0.02912575, 1.0]], ['2, k, 7', [-0.5511869, -0.02417727, 1.0]], ['2, k, 8', [-0.05852611, 0.3927091, 1.0]], ['2, k, 9', [0.01428082, 0.1893186, 1.0]], ['2, k, 10', [-0.1552583, 0.1493088, 1.0]], ['2, k, 11', [-0.2062069, 0.1395689, 1.0]], ['2, k, 12', [-0.2820937, -0.1017229, 1.0]], ['2, k, 13', [-0.2763711, -0.4584137, 1.0]], ['2, k, 14', [-0.2287001, -0.7707007, 1.0]], ['2, k, 15', [-0.2726285, -0.7042778, 1.0]], ['2, k, 16', [-0.1271943, -0.0995587, 1.0]], ['2, k, 17', [-0.07701015, -0.4792073, 1.0]], ['2, k, 18', [0.04079089, -0.7584582, 1.0]], ['2, k, 19', [0.008082751, -0.707769, 1.0]], ['2, k, 20', [-0.2194334, 0.4237337, 1.0]], ['2, k, 21', [-0.5547468, -0.09727671, 1.0]], ['2, k, 22', [-0.5393255, -0.0690925, 1.0]], ['2, k, 23', [-0.2655082, 0.1411074, 1.0]], ['2, k, 24', [-0.1802715, 0.06466316, 1.0]]]
[['2, k, 0', [-0.208193, -0.1027253, 1.0]], ['2, k, 1', [-0.2153108, 0.2023635, 1.0]], ['2, k, 2', [-0.2203097, 0.4950823, 1.0]], ['2, k, 3', [-0.2193599, 0.6245504, 1.0]], ['2, k, 4', [-0.3780458, 0.3714434, 1.0]], ['2, k, 5', [-0.4724828, 0.1364482, 1.0]], ['2, k, 6', [-0.5452506, -0.02915632, 1.0]], ['2, k, 7', [-0.5508896, -0.02431881, 1.0]], ['2, k, 8', [-0.05844434, 0.3921924, 1.0]], ['2, k, 9', [0.01462132, 0.1889934, 1.0]], ['2, k, 10', [-0.1546188, 0.149166, 1.0]], ['2, k, 11', [-0.2058909, 0.139544, 1.0]], ['2, k, 12', [-0.2817859, -0.1020267, 1.0]], ['2, k, 13', [-0.2763161, -0.4573562, 1.0]], ['2, k, 14', [-0.229026, -0.7697843, 1.0]], ['2, k, 15', [-0.2734037, -0.7038462, 1.0]], ['2, k, 16', [-0.1268963, -0.1000476, 1.0]], ['2, k, 17', [-0.07702099, -0.479205, 1.0]], ['2, k, 18', [0.04095871, -0.7583063, 1.0]], ['2, k, 19', [0.01068467, -0.7080104, 1.0]], ['2, k, 20', [-0.2192838, 0.4235976, 1.0]], ['2, k, 21', [-0.5555704, -0.09720025, 1.0]], ['2, k, 22', [-0.5745978, -0.07641479, 1.0]], ['2, k, 23', [-0.2636098, 0.1391063, 1.0]], ['2, k, 24', [-0.1790766, 0.06418023, 1.0]]]
[['2, k, 0', [-0.2079322, -0.1032533, 1.0]], ['2, k, 1', [-0.2151645, 0.2020329, 1.0]], ['2, k, 2', [-0.2202278, 0.4948674, 1.0]], ['2, k, 3', [-0.2189719, 0.6243101, 1.0]], ['2, k, 4', [-0.3779866, 0.3718503, 1.0]], ['2, k, 5', [-0.4724704, 0.136414, 1.0]], ['2, k, 6', [-0.5451265, -0.0294056, 1.0]], ['2, k, 7', [-0.5519579, -0.02477876, 1.0]], ['2, k, 8', [-0.05804103, 0.3908987, 1.0]], ['2, k, 9', [0.01504146, 0.1877807, 1.0]], ['2, k, 10', [-0.1538288, 0.1470844, 1.0]], ['2, k, 11', [-0.2040217, 0.1347899, 1.0]], ['2, k, 12', [-0.281554, -0.1023106, 1.0]], ['2, k, 13', [-0.2765111, -0.4568687, 1.0]], ['2, k, 14', [-0.2293222, -0.7695079, 1.0]], ['2, k, 15', [-0.2737563, -0.7034466, 1.0]], ['2, k, 16', [-0.1266999, -0.1007767, 1.0]], ['2, k, 17', [-0.07565785, -0.4824717, 1.0]], ['2, k, 18', [0.04259783, -0.7615508, 1.0]], ['2, k, 19', [0.01184203, -0.7076933, 1.0]], ['2, k, 20', [-0.2191986, 0.4233673, 1.0]], ['2, k, 21', [-0.5571768, -0.1000377, 1.0]], ['2, k, 22', [-0.5746868, -0.07747019, 1.0]], ['2, k, 23', [-0.26314, 0.1356533, 1.0]], ['2, k, 24', [-0.1832829, 0.06021862, 1.0]]]
[['2, k, 0', [-0.2078621, -0.10345, 1.0]], ['2, k, 1', [-0.215008, 0.2017768, 1.0]], ['2, k, 2', [-0.2199873, 0.4945776, 1.0]], ['2, k, 3', [-0.2183878, 0.6242025, 1.0]], ['2, k, 4', [-0.3780075, 0.3720087, 1.0]], ['2, k, 5', [-0.4725003, 0.1364535, 1.0]], ['2, k, 6', [-0.5451372, -0.02947965, 1.0]], ['2, k, 7', [-0.5527993, -0.02402725, 1.0]], ['2, k, 8', [-0.05768321, 0.3903636, 1.0]], ['2, k, 9', [0.01527547, 0.1872311, 1.0]], ['2, k, 10', [-0.1532132, 0.1459951, 1.0]], ['2, k, 11', [-0.2044897, 0.1349088, 1.0]], ['2, k, 12', [-0.2814768, -0.1023905, 1.0]], ['2, k, 13', [-0.2768192, -0.4559587, 1.0]], ['2, k, 14', [-0.228144, -0.7683294, 1.0]], ['2, k, 15', [-0.2740974, -0.703917, 1.0]], ['2, k, 16', [-0.1267047, -0.1010778, 1.0]], ['2, k, 17', [-0.07571458, -0.4823883, 1.0]], ['2, k, 18', [0.05068609, -0.7556959, 1.0]], ['2, k, 19', [0.005484547, -0.7164355, 1.0]], ['2, k, 20', [-0.2189909, 0.4230862, 1.0]], ['2, k, 21', [-0.5557865, -0.097609, 1.0]], ['2, k, 22', [-0.5751513, -0.07596725, 1.0]], ['2, k, 23', [-0.2622294, 0.1350494, 1.0]], ['2, k, 24', [-0.1780877, 0.05977742, 1.0]]]
[['2, k, 0', [-0.2078346, -0.1037514, 1.0]], ['2, k, 1', [-0.2149013, 0.2015725, 1.0]], ['2, k, 2', [-0.219808, 0.4944269, 1.0]], ['2, k, 3', [-0.2178135, 0.6242181, 1.0]], ['2, k, 4', [-0.3777282, 0.3722394, 1.0]], ['2, k, 5', [-0.4724694, 0.1366929, 1.0]], ['2, k, 6', [-0.5450749, -0.02934554, 1.0]], ['2, k, 7', [-0.5526394, -0.02397221, 1.0]], ['2, k, 8', [-0.0579389, 0.3896775, 1.0]], ['2, k, 9', [0.01515819, 0.1869041, 1.0]], ['2, k, 10', [-0.1527704, 0.1443087, 1.0]], ['2, k, 11', [-0.2044405, 0.1299338, 1.0]], ['2, k, 12', [-0.28142, -0.1025834, 1.0]], ['2, k, 13', [-0.277597, -0.4547675, 1.0]], ['2, k, 14', [-0.228174, -0.7667345, 1.0]], ['2, k, 15', [-0.2740898, -0.7035581, 1.0]], ['2, k, 16', [-0.1267392, -0.101431, 1.0]], ['2, k, 17', [-0.07580054, -0.4823522, 1.0]], ['2, k, 18', [0.0343153, -0.7673187, 1.0]], ['2, k, 19', [0.01963094, -0.69475, 1.0]], ['2, k, 20', [-0.2188451, 0.4229262, 1.0]], ['2, k, 21', [-0.5579208, -0.09582514, 1.0]], ['2, k, 22', [-0.5746493, -0.07620141, 1.0]], ['2, k, 23', [-0.2622156, 0.1302721, 1.0]], ['2, k, 24', [-0.175931, 0.05324633, 1.0]]]
[['2, k, 0', [-0.2079552, -0.1043806, 1.0]], ['2, k, 1', [-0.2147734, 0.2008917, 1.0]], ['2, k, 2', [-0.2194895, 0.4937906, 1.0]], ['2, k, 3', [-0.2176227, 0.6240457, 1.0]], ['2, k, 4', [-0.3777488, 0.3722068, 1.0]], ['2, k, 5', [-0.4726882, 0.1367228, 1.0]], ['2, k, 6', [-0.5450466, -0.0294442, 1.0]], ['2, k, 7', [-0.5520112, -0.0245696, 1.0]], ['2, k, 8', [-0.05764185, 0.3889993, 1.0]], ['2, k, 9', [0.01519246, 0.1861315, 1.0]], ['2, k, 10', [-0.1524225, 0.1429407, 1.0]], ['2, k, 11', [-0.2036923, 0.1298458, 1.0]], ['2, k, 12', [-0.2814885, -0.1031357, 1.0]], ['2, k, 13', [-0.2779549, -0.4555894, 1.0]], ['2, k, 14', [-0.2290069, -0.7675546, 1.0]], ['2, k, 15', [-0.272838, -0.7027121, 1.0]], ['2, k, 16', [-0.1269121, -0.1020471, 1.0]], ['2, k, 17', [-0.07602987, -0.4820758, 1.0]], ['2, k, 18', [0.04406133, -0.7621781, 1.0]], ['2, k, 19', [0.007570975, -0.7017655, 1.0]], ['2, k, 20', [-0.218578, 0.4222697, 1.0]], ['2, k, 21', [-0.555188, -0.09464541, 1.0]], ['2, k, 22', [-0.5775961, -0.07535861, 1.0]], ['2, k, 23', [-0.2607753, 0.1285398, 1.0]], ['2, k, 24', [-0.1765199, 0.05592275, 1.0]]]
[['2, k, 0', [-0.2079869, -0.1047508, 1.0]], ['2, k, 1', [-0.2146289, 0.200564, 1.0]], ['2, k, 2', [-0.2192045, 0.4935307, 1.0]], ['2, k, 3', [-0.2170913, 0.6238337, 1.0]], ['2, k, 4', [-0.3777756, 0.3723256, 1.0]], ['2, k, 5', [-0.4727681, 0.1369684, 1.0]], ['2, k, 6', [-0.5449809, -0.02940086, 1.0]], ['2, k, 7', [-0.5517499, -0.02472727, 1.0]], ['2, k, 8', [-0.0566913, 0.3872886, 1.0]], ['2, k, 9', [0.01588287, 0.1843261, 1.0]], ['2, k, 10', [-0.1522428, 0.1437877, 1.0]], ['2, k, 11', [-0.2027315, 0.1297558, 1.0]], ['2, k, 12', [-0.2814917, -0.1033445, 1.0]], ['2, k, 13', [-0.2780814, -0.4553732, 1.0]], ['2, k, 14', [-0.2289795, -0.7673767, 1.0]], ['2, k, 15', [-0.2735343, -0.7031921, 1.0]], ['2, k, 16', [-0.1269913, -0.1025573, 1.0]], ['2, k, 17', [-0.07615823, -0.4818066, 1.0]], ['2, k, 18', [0.0444221, -0.7613527, 1.0]], ['2, k, 19', [0.007067665, -0.7030546, 1.0]], ['2, k, 20', [-0.2183366, 0.4219919, 1.0]], ['2, k, 21', [-0.5545098, -0.09581488, 1.0]], ['2, k, 22', [-0.5773548, -0.08779901, 1.0]], ['2, k, 23', [-0.2599712, 0.1278433, 1.0]], ['2, k, 24', [-0.1759099, 0.05540889, 1.0]]]
[['2, k, 0', [-0.2079008, -0.1048273, 1.0]], ['2, k, 1', [-0.2144753, 0.2004092, 1.0]], ['2, k, 2', [-0.2189715, 0.4933298, 1.0]], ['2, k, 3', [-0.2162594, 0.6237008, 1.0]], ['2, k, 4', [-0.3772053, 0.3727885, 1.0]], ['2, k, 5', [-0.4726619, 0.1368008, 1.0]], ['2, k, 6', [-0.5448897, -0.0294226, 1.0]], ['2, k, 7', [-0.5524907, -0.02545949, 1.0]], ['2, k, 8', [-0.05641929, 0.3870804, 1.0]], ['2, k, 9', [0.01599921, 0.1840515, 1.0]], ['2, k, 10', [-0.1518691, 0.143202, 1.0]], ['2, k, 11', [-0.2026597, 0.1299001, 1.0]], ['2, k, 12', [-0.2813653, -0.1034302, 1.0]], ['2, k, 13', [-0.2781678, -0.4551047, 1.0]], ['2, k, 14', [-0.2285562, -0.7671248, 1.0]], ['2, k, 15', [-0.2735257, -0.7030733, 1.0]], ['2, k, 16', [-0.1269513, -0.102611, 1.0]], ['2, k, 17', [-0.07618118, -0.4817872, 1.0]], ['2, k, 18', [0.04989538, -0.7580559, 1.0]], ['2, k, 19', [0.002335459, -0.7095711, 1.0]], ['2, k, 20', [-0.2181261, 0.4217958, 1.0]], ['2, k, 21', [-0.5574841, -0.09777845, 1.0]], ['2, k, 22', [-0.5756752, -0.07995927, 1.0]], ['2, k, 23', [-0.2604092, 0.1314608, 1.0]], ['2, k, 24', [-0.1750102, 0.05552817, 1.0]]]
[['2, k, 0', [-0.2077185, -0.1049389, 1.0]], ['2, k, 1', [-0.2141779, 0.2001719, 1.0]], ['2, k, 2', [-0.2185806, 0.4930356, 1.0]], ['2, k, 3', [-0.2159664, 0.6233494, 1.0]], ['2, k, 4', [-0.3773899, 0.372786, 1.0]], ['2, k, 5', [-0.4726526, 0.1368134, 1.0]], ['2, k, 6', [-0.5444388, -0.03000361, 1.0]], ['2, k, 7', [-0.5505531, -0.02369086, 1.0]], ['2, k, 8', [-0.05698204, 0.3869667, 1.0]], ['2, k, 9', [0.01581371, 0.1843883, 1.0]], ['2, k, 10', [-0.1465333, 0.09713241, 1.0]], ['2, k, 11', [-0.2025446, 0.07042278, 1.0]], ['2, k, 12', [-0.2811792, -0.1035382, 1.0]], ['2, k, 13', [-0.2787209, -0.4543518, 1.0]], ['2, k, 14', [-0.2300164, -0.766715, 1.0]], ['2, k, 15', [-0.2732827, -0.7011518, 1.0]], ['2, k, 16', [-0.1267973, -0.1027038, 1.0]], ['2, k, 17', [-0.07638717, -0.4811507, 1.0]], ['2, k, 18', [0.05387816, -0.7546265, 1.0]], ['2, k, 19', [0.000552427, -0.7151564, 1.0]], ['2, k, 20', [-0.2177597, 0.4215072, 1.0]], ['2, k, 21', [-0.5543684, -0.09501915, 1.0]], ['2, k, 22', [-0.5354045, -0.05895215, 1.0]], ['2, k, 23', [-0.2437771, 0.02848247, 1.0]], ['2, k, 24', [-0.1499977, -0.002505069, 1.0]]]
[['2, k, 0', [-0.2074918, -0.1051318, 1.0]], ['2, k, 1', [-0.2140664, 0.1999372, 1.0]], ['2, k, 2', [-0.2185663, 0.4927753, 1.0]], ['2, k, 3', [-0.215422, 0.6230429, 1.0]], ['2, k, 4', [-0.3774389, 0.3729389, 1.0]], ['2, k, 5', [-0.472646, 0.1365808, 1.0]], ['2, k, 6', [-0.5447602, -0.03019064, 1.0]], ['2, k, 7', [-0.5514827, -0.02447242, 1.0]], ['2, k, 8', [-0.05724956, 0.3870322, 1.0]], ['2, k, 9', [0.01569054, 0.1846602, 1.0]], ['2, k, 10', [-0.1464984, 0.09683097, 1.0]], ['2, k, 11', [-0.2017544, 0.06954686, 1.0]], ['2, k, 12', [-0.2809474, -0.1037113, 1.0]], ['2, k, 13', [-0.281053, -0.4401208, 1.0]], ['2, k, 14', [-0.2319419, -0.7527297, 1.0]], ['2, k, 15', [-0.2825791, -0.6975383, 1.0]], ['2, k, 16', [-0.1265996, -0.1028904, 1.0]], ['2, k, 17', [-0.07534282, -0.4838193, 1.0]], ['2, k, 18', [0.05606122, -0.7562481, 1.0]], ['2, k, 19', [0.002736114, -0.716284, 1.0]], ['2, k, 20', [-0.2177212, 0.4212538, 1.0]], ['2, k, 21', [-0.5548009, -0.09685427, 1.0]], ['2, k, 22', [-0.5344283, -0.05517725, 1.0]], ['2, k, 23', [-0.2440102, 0.02829283, 1.0]], ['2, k, 24', [-0.1499731, -0.002422893, 1.0]]]
