[['2, k, 0', [0.0372114, -0.353782, 1.0]], ['2, k, 1', [0.0510859, -0.0469914, 1.0]], ['2, k, 2', [0.0644772, 0.254054, 1.0]], ['2, k, 3', [0.0739331, 0.393635, 1.0]], ['2, k, 4', [-0.0821768, 0.182601, 1.0]], ['2, k, 5', [-0.204444, 0.0893132, 1.0]], ['2, k, 6', [-0.215329, 0.0506787, 1.0]], ['2, k, 7', [-0.309126, 0.0671528, 1.0]], ['2, k, 8', [0.207059, 0.172053, 1.0]], ['2, k, 9', [0.314205, 0.076637, 1.0]], ['2, k, 10', [0.350141, 0.0460211, 1.0]], ['2, k, 11', [0.352506, 0.0258824, 1.0]], ['2, k, 12', [-0.0289476, -0.347504, 1.0]], ['2, k, 13', [-0.0707706, -0.790658, 1.0]], ['2, k, 14', [0.00986821, -0.723581, 1.0]], ['2, k, 15', [-0.0141027, -0.829653, 1.0]], ['2, k, 16', [0.102558, -0.352312, 1.0]], ['2, k, 17', [0.191169, -0.776409, 1.0]], ['2, k, 18', [0.194742, -1.08032, 1.0]], ['2, k, 19', [0.188668, -1.13496, 1.0]], ['2, k, 20', [0.0612063, 0.179598, 1.0]], ['2, k, 21', [-0.326656, 0.0514294, 1.0]], ['2, k, 22', [-0.280131, 0.0744198, 1.0]], ['2, k, 23', [0.37401, 0.000881293, 1.0]], ['2, k, 24', [0.397903, 0.0410955, 1.0]]]
[['2, k, 0', [0.0418936, -0.384531, 1.0]], ['2, k, 1', [0.05524, -0.0487455, 1.0]], ['2, k, 2', [0.0667062, 0.282061, 1.0]], ['2, k, 3', [0.0368961, 0.408076, 1.0]], ['2, k, 4', [-0.0318726, 0.217641, 1.0]], ['2, k, 5', [-0.163375, 0.201459, 1.0]], ['2, k, 6', [-0.416469, 0.195997, 1.0]], ['2, k, 7', [-0.450712, 0.195695, 1.0]], ['2, k, 8', [0.119252, 0.129581, 1.0]], ['2, k, 9', [-0.147482, 0.0965837, 1.0]], ['2, k, 10', [-0.381903, 0.0869043, 1.0]], ['2, k, 11', [-0.472728, 0.101114, 1.0]], ['2, k, 12', [0.00484174, -0.383132, 1.0]], ['2, k, 13', [-0.0506937, -0.808159, 1.0]], ['2, k, 14', [-0.0734952, -1.1604, 1.0]], ['2, k, 15', [-0.0888205, -1.19515, 1.0]], ['2, k, 16', [0.0759735, -0.377912, 1.0]], ['2, k, 17', [0.196366, -0.686517, 1.0]], ['2, k, 18', [0.220638, -1.11991, 1.0]], ['2, k, 19', [0.180845, -1.18445, 1.0]], ['2, k, 20', [0.0639541, 0.200216, 1.0]], ['2, k, 21', [-0.479781, 0.192836, 1.0]], ['2, k, 22', [-0.447876, 0.214582, 1.0]], ['2, k, 23', [-0.539553, 0.111387, 1.0]], ['2, k, 24', [-0.487913, 0.083398, 1.0]]]
[['2, k, 0', [0.0416479, -0.384534, 1.0]], ['2, k, 1', [0.0544399, -0.0486205, 1.0]], ['2, k, 2', [0.0654934, 0.282185, 1.0]], ['2, k, 3', [0.0339099, 0.407773, 1.0]], ['2, k, 4', [-0.0330605, 0.2178, 1.0]], ['2, k, 5', [-0.163706, 0.202313, 1.0]], ['2, k, 6', [-0.414624, 0.194251, 1.0]], ['2, k, 7', [-0.449515, 0.194833, 1.0]], ['2, k, 8', [0.117218, 0.129828, 1.0]], ['2, k, 9', [-0.149414, 0.0966658, 1.0]], ['2, k, 10', [-0.373576, 0.0878275, 1.0]], ['2, k, 11', [-0.461884, 0.100428, 1.0]], ['2, k, 12', [0.00475813, -0.383326, 1.0]], ['2, k, 13', [-0.0542742, -0.811949, 1.0]], ['2, k, 14', [-0.0685629, -1.1655, 1.0]], ['2, k, 15', [-0.0918041, -1.19775, 1.0]], ['2, k, 16', [0.0754428, -0.377638, 1.0]], ['2, k, 17', [0.195997, -0.685858, 1.0]], ['2, k, 18', [0.225855, -1.12821, 1.0]], ['2, k, 19', [0.179559, -1.18427, 1.0]], ['2, k, 20', [0.0628447, 0.200346, 1.0]], ['2, k, 21', [-0.477585, 0.195173, 1.0]], ['2, k, 22', [-0.446405, 0.215615, 1.0]], ['2, k, 23', [-0.530052, 0.113879, 1.0]], ['2, k, 24', [-0.503784, 0.083578, 1.0]]]
[['2, k, 0', [0.0414104, -0.384755, 1.0]], ['2, k, 1', [0.054358, -0.048613, 1.0]], ['2, k, 2', [0.0654977, 0.282332, 1.0]], ['2, k, 3', [0.0337204, 0.407877, 1.0]], ['2, k, 4', [-0.0330499, 0.217969, 1.0]], ['2, k, 5', [-0.162631, 0.203248, 1.0]], ['2, k, 6', [-0.414617, 0.194098, 1.0]], ['2, k, 7', [-0.451742, 0.196763, 1.0]], ['2, k, 8', [0.116523, 0.130264, 1.0]], ['2, k, 9', [-0.149908, 0.0953374, 1.0]], ['2, k, 10', [-0.37011, 0.0851355, 1.0]], ['2, k, 11', [-0.465359, 0.100304, 1.0]], ['2, k, 12', [0.00470289, -0.383737, 1.0]], ['2, k, 13', [-0.0500193, -0.807733, 1.0]], ['2, k, 14', [-0.0757928, -1.15994, 1.0]], ['2, k, 15', [-0.0510285, -1.21038, 1.0]], ['2, k, 16', [0.0751365, -0.377688, 1.0]], ['2, k, 17', [0.195776, -0.68576, 1.0]], ['2, k, 18', [0.239887, -1.12205, 1.0]], ['2, k, 19', [0.18348, -1.18094, 1.0]], ['2, k, 20', [0.0628148, 0.200436, 1.0]], ['2, k, 21', [-0.481291, 0.198025, 1.0]], ['2, k, 22', [-0.446229, 0.215465, 1.0]], ['2, k, 23', [-0.53196, 0.109815, 1.0]], ['2, k, 24', [-0.498581, 0.0797287, 1.0]]]
[['2, k, 0', [0.0412385, -0.385307, 1.0]], ['2, k, 1', [0.0542818, -0.0486267, 1.0]], ['2, k, 2', [0.0654418, 0.282534, 1.0]], ['2, k, 3', [0.0334053, 0.407837, 1.0]], ['2, k, 4', [-0.0331019, 0.218192, 1.0]], ['2, k, 5', [-0.162075, 0.203973, 1.0]], ['2, k, 6', [-0.412534, 0.192742, 1.0]], ['2, k, 7', [-0.453917, 0.196587, 1.0]], ['2, k, 8', [0.11552, 0.130483, 1.0]], ['2, k, 9', [-0.150722, 0.0949922, 1.0]], ['2, k, 10', [-0.370058, 0.0855511, 1.0]], ['2, k, 11', [-0.455511, 0.100695, 1.0]], ['2, k, 12', [0.00472176, -0.384667, 1.0]], ['2, k, 13', [-0.0541556, -0.811126, 1.0]], ['2, k, 14', [-0.0708771, -1.16465, 1.0]], ['2, k, 15', [-0.0978205, -1.19474, 1.0]], ['2, k, 16', [0.0750388, -0.3779, 1.0]], ['2, k, 17', [0.19562, -0.685678, 1.0]], ['2, k, 18', [0.230887, -1.11961, 1.0]], ['2, k, 19', [0.181965, -1.18107, 1.0]], ['2, k, 20', [0.0627606, 0.200541, 1.0]], ['2, k, 21', [-0.492064, 0.189414, 1.0]], ['2, k, 22', [-0.462159, 0.214938, 1.0]], ['2, k, 23', [-0.52267, 0.111983, 1.0]], ['2, k, 24', [-0.483173, 0.0819268, 1.0]]]
[['2, k, 0', [0.0409037, -0.385074, 1.0]], ['2, k, 1', [0.0537867, -0.0483208, 1.0]], ['2, k, 2', [0.0649187, 0.282837, 1.0]], ['2, k, 3', [0.0277106, 0.407376, 1.0]], ['2, k, 4', [-0.0336189, 0.218518, 1.0]], ['2, k, 5', [-0.16473, 0.202098, 1.0]], ['2, k, 6', [-0.410068, 0.190509, 1.0]], ['2, k, 7', [-0.455457, 0.195029, 1.0]], ['2, k, 8', [0.115447, 0.130703, 1.0]], ['2, k, 9', [-0.149951, 0.0949131, 1.0]], ['2, k, 10', [-0.376887, 0.0892483, 1.0]], ['2, k, 11', [-0.463868, 0.103061, 1.0]], ['2, k, 12', [0.00450987, -0.384516, 1.0]], ['2, k, 13', [-0.0503906, -0.805754, 1.0]], ['2, k, 14', [-0.0755898, -1.15807, 1.0]], ['2, k, 15', [-0.0959721, -1.19188, 1.0]], ['2, k, 16', [0.0747398, -0.377519, 1.0]], ['2, k, 17', [0.194999, -0.68518, 1.0]], ['2, k, 18', [0.225304, -1.12854, 1.0]], ['2, k, 19', [0.185726, -1.18417, 1.0]], ['2, k, 20', [0.0622437, 0.200855, 1.0]], ['2, k, 21', [-0.495008, 0.192511, 1.0]], ['2, k, 22', [-0.456474, 0.212485, 1.0]], ['2, k, 23', [-0.527973, 0.115269, 1.0]], ['2, k, 24', [-0.525433, 0.0850209, 1.0]]]
[['2, k, 0', [0.0400574, -0.384926, 1.0]], ['2, k, 1', [0.0533766, -0.0479489, 1.0]], ['2, k, 2', [0.0649967, 0.283567, 1.0]], ['2, k, 3', [0.0276934, 0.407625, 1.0]], ['2, k, 4', [-0.0335302, 0.219277, 1.0]], ['2, k, 5', [-0.169004, 0.199916, 1.0]], ['2, k, 6', [-0.407105, 0.187301, 1.0]], ['2, k, 7', [-0.461542, 0.196867, 1.0]], ['2, k, 8', [0.115485, 0.130866, 1.0]], ['2, k, 9', [-0.148205, 0.0953915, 1.0]], ['2, k, 10', [-0.376469, 0.0896285, 1.0]], ['2, k, 11', [-0.457092, 0.103078, 1.0]], ['2, k, 12', [0.00369476, -0.384521, 1.0]], ['2, k, 13', [-0.0503048, -0.780812, 1.0]], ['2, k, 14', [-0.0742428, -1.13566, 1.0]], ['2, k, 15', [-0.0503514, -1.20251, 1.0]], ['2, k, 16', [0.073884, -0.377149, 1.0]], ['2, k, 17', [0.193488, -0.684623, 1.0]], ['2, k, 18', [0.238553, -1.12375, 1.0]], ['2, k, 19', [0.183087, -1.18051, 1.0]], ['2, k, 20', [0.0621667, 0.201479, 1.0]], ['2, k, 21', [-0.499591, 0.210392, 1.0]], ['2, k, 22', [-0.483706, 0.222513, 1.0]], ['2, k, 23', [-0.517551, 0.112561, 1.0]], ['2, k, 24', [-0.471061, 0.0804482, 1.0]]]
[['2, k, 0', [0.0378236, -0.385377, 1.0]], ['2, k, 1', [0.0514885, -0.048035, 1.0]], ['2, k, 2', [0.0637003, 0.283614, 1.0]], ['2, k, 3', [0.0282285, 0.407838, 1.0]], ['2, k, 4', [-0.0348102, 0.219342, 1.0]], ['2, k, 5', [-0.211609, 0.195701, 1.0]], ['2, k, 6', [-0.419378, 0.188691, 1.0]], ['2, k, 7', [-0.465868, 0.196034, 1.0]], ['2, k, 8', [0.11722, 0.132059, 1.0]], ['2, k, 9', [-0.143184, 0.0956526, 1.0]], ['2, k, 10', [-0.373391, 0.0904079, 1.0]], ['2, k, 11', [-0.466283, 0.103805, 1.0]], ['2, k, 12', [0.00160845, -0.384908, 1.0]], ['2, k, 13', [-0.0526647, -0.796161, 1.0]], ['2, k, 14', [-0.0752527, -1.1487, 1.0]], ['2, k, 15', [-0.0460395, -1.21208, 1.0]], ['2, k, 16', [0.0721218, -0.377553, 1.0]], ['2, k, 17', [0.193722, -0.684429, 1.0]], ['2, k, 18', [0.223352, -1.12147, 1.0]], ['2, k, 19', [0.181242, -1.18384, 1.0]], ['2, k, 20', [0.0607242, 0.201517, 1.0]], ['2, k, 21', [-0.518834, 0.200202, 1.0]], ['2, k, 22', [-0.466419, 0.211889, 1.0]], ['2, k, 23', [-0.523538, 0.104133, 1.0]], ['2, k, 24', [-0.458787, 0.0837142, 1.0]]]
[['2, k, 0', [0.0372929, -0.385331, 1.0]], ['2, k, 1', [0.0513472, -0.0481213, 1.0]], ['2, k, 2', [0.0643048, 0.282811, 1.0]], ['2, k, 3', [0.0289725, 0.405917, 1.0]], ['2, k, 4', [-0.0341942, 0.218566, 1.0]], ['2, k, 5', [-0.206338, 0.197751, 1.0]], ['2, k, 6', [-0.43895, 0.189859, 1.0]], ['2, k, 7', [-0.482325, 0.194287, 1.0]], ['2, k, 8', [0.121515, 0.132217, 1.0]], ['2, k, 9', [-0.132281, 0.0953225, 1.0]], ['2, k, 10', [-0.371867, 0.0894908, 1.0]], ['2, k, 11', [-0.4613, 0.104991, 1.0]], ['2, k, 12', [0.000961499, -0.384893, 1.0]], ['2, k, 13', [-0.0531508, -0.798183, 1.0]], ['2, k, 14', [-0.0830317, -1.15047, 1.0]], ['2, k, 15', [-0.0392896, -1.21094, 1.0]], ['2, k, 16', [0.0717026, -0.377372, 1.0]], ['2, k, 17', [0.193231, -0.68317, 1.0]], ['2, k, 18', [0.223341, -1.11955, 1.0]], ['2, k, 19', [0.184756, -1.18456, 1.0]], ['2, k, 20', [0.0610101, 0.200981, 1.0]], ['2, k, 21', [-0.523932, 0.195297, 1.0]], ['2, k, 22', [-0.474974, 0.212237, 1.0]], ['2, k, 23', [-0.509831, 0.105497, 1.0]], ['2, k, 24', [-0.461291, 0.0844498, 1.0]]]
[['2, k, 0', [0.0370723, -0.385503, 1.0]], ['2, k, 1', [0.0513844, -0.0485365, 1.0]], ['2, k, 2', [0.065424, 0.281784, 1.0]], ['2, k, 3', [0.0298725, 0.40373, 1.0]], ['2, k, 4', [-0.0330681, 0.217562, 1.0]], ['2, k, 5', [-0.210899, 0.198623, 1.0]], ['2, k, 6', [-0.436168, 0.187513, 1.0]], ['2, k, 7', [-0.478364, 0.193737, 1.0]], ['2, k, 8', [0.12542, 0.131299, 1.0]], ['2, k, 9', [-0.120862, 0.0941036, 1.0]], ['2, k, 10', [-0.348764, 0.0898382, 1.0]], ['2, k, 11', [-0.44262, 0.105459, 1.0]], ['2, k, 12', [0.000530543, -0.385152, 1.0]], ['2, k, 13', [-0.053833, -0.798506, 1.0]], ['2, k, 14', [-0.0799124, -1.15091, 1.0]], ['2, k, 15', [-0.0439456, -1.21408, 1.0]], ['2, k, 16', [0.0716933, -0.377548, 1.0]], ['2, k, 17', [0.192995, -0.683003, 1.0]], ['2, k, 18', [0.234256, -1.12006, 1.0]], ['2, k, 19', [0.188468, -1.18131, 1.0]], ['2, k, 20', [0.0618206, 0.200096, 1.0]], ['2, k, 21', [-0.532119, 0.193322, 1.0]], ['2, k, 22', [-0.438812, 0.220364, 1.0]], ['2, k, 23', [-0.487658, 0.106706, 1.0]], ['2, k, 24', [-0.432438, 0.0816257, 1.0]]]
[['2, k, 0', [0.0368719, -0.385571, 1.0]], ['2, k, 1', [0.0516295, -0.0488022, 1.0]], ['2, k, 2', [0.0669608, 0.281066, 1.0]], ['2, k, 3', [0.0301969, 0.40189, 1.0]], ['2, k, 4', [-0.0315285, 0.216858, 1.0]], ['2, k, 5', [-0.265887, 0.195346, 1.0]], ['2, k, 6', [-0.477281, 0.185266, 1.0]], ['2, k, 7', [-0.504463, 0.192743, 1.0]], ['2, k, 8', [0.129165, 0.130636, 1.0]], ['2, k, 9', [-0.102973, 0.0866658, 1.0]], ['2, k, 10', [-0.291421, 0.0866117, 1.0]], ['2, k, 11', [-0.421613, 0.103473, 1.0]], ['2, k, 12', [0.000150222, -0.385161, 1.0]], ['2, k, 13', [-0.0544843, -0.800862, 1.0]], ['2, k, 14', [-0.0784459, -1.15336, 1.0]], ['2, k, 15', [-0.0509171, -1.21468, 1.0]], ['2, k, 16', [0.0717105, -0.377787, 1.0]], ['2, k, 17', [0.1923, -0.682668, 1.0]], ['2, k, 18', [0.234885, -1.11966, 1.0]], ['2, k, 19', [0.18192, -1.18049, 1.0]], ['2, k, 20', [0.0630219, 0.199487, 1.0]], ['2, k, 21', [-0.542006, 0.205296, 1.0]], ['2, k, 22', [-0.510639, 0.209268, 1.0]], ['2, k, 23', [-0.473207, 0.100999, 1.0]], ['2, k, 24', [-0.40285, 0.079211, 1.0]]]
[['2, k, 0', [0.036559, -0.385565, 1.0]], ['2, k, 1', [0.0520811, -0.0493836, 1.0]], ['2, k, 2', [0.0694392, 0.279204, 1.0]], ['2, k, 3', [0.0324261, 0.398704, 1.0]], ['2, k, 4', [-0.0290504, 0.215014, 1.0]], ['2, k, 5', [-0.266335, 0.19411, 1.0]], ['2, k, 6', [-0.480267, 0.178658, 1.0]], ['2, k, 7', [-0.513168, 0.194766, 1.0]], ['2, k, 8', [0.133463, 0.129882, 1.0]], ['2, k, 9', [-0.0861382, 0.0891353, 1.0]], ['2, k, 10', [-0.277259, 0.087031, 1.0]], ['2, k, 11', [-0.388246, 0.101391, 1.0]], ['2, k, 12', [-0.000444777, -0.385227, 1.0]], ['2, k, 13', [-0.0543139, -0.800575, 1.0]], ['2, k, 14', [-0.0757724, -1.15299, 1.0]], ['2, k, 15', [-0.0514092, -1.21347, 1.0]], ['2, k, 16', [0.0716493, -0.377717, 1.0]], ['2, k, 17', [0.190515, -0.682356, 1.0]], ['2, k, 18', [0.232838, -1.1257, 1.0]], ['2, k, 19', [0.179865, -1.1817, 1.0]], ['2, k, 20', [0.0649621, 0.197976, 1.0]], ['2, k, 21', [-0.553434, 0.203242, 1.0]], ['2, k, 22', [-0.552485, 0.207469, 1.0]], ['2, k, 23', [-0.445463, 0.100962, 1.0]], ['2, k, 24', [-0.38835, 0.0764425, 1.0]]]
[['2, k, 0', [0.0367567, -0.385264, 1.0]], ['2, k, 1', [0.052693, -0.0503137, 1.0]], ['2, k, 2', [0.0693884, 0.275137, 1.0]], ['2, k, 3', [0.0349418, 0.391588, 1.0]], ['2, k, 4', [-0.029092, 0.210975, 1.0]], ['2, k, 5', [-0.267989, 0.192555, 1.0]], ['2, k, 6', [-0.482149, 0.180479, 1.0]], ['2, k, 7', [-0.551195, 0.175866, 1.0]], ['2, k, 8', [0.144864, 0.13263, 1.0]], ['2, k, 9', [-0.0606207, 0.0948758, 1.0]], ['2, k, 10', [-0.232959, 0.082805, 1.0]], ['2, k, 11', [-0.367574, 0.101551, 1.0]], ['2, k, 12', [-0.000495336, -0.384172, 1.0]], ['2, k, 13', [-0.0540865, -0.800198, 1.0]], ['2, k, 14', [-0.0751979, -1.1524, 1.0]], ['2, k, 15', [-0.0502348, -1.21211, 1.0]], ['2, k, 16', [0.0723437, -0.377713, 1.0]], ['2, k, 17', [0.181317, -0.678463, 1.0]], ['2, k, 18', [0.209445, -1.12082, 1.0]], ['2, k, 19', [0.17057, -1.18574, 1.0]], ['2, k, 20', [0.0652555, 0.194825, 1.0]], ['2, k, 21', [-0.573617, 0.157465, 1.0]], ['2, k, 22', [-0.540257, 0.203433, 1.0]], ['2, k, 23', [-0.427009, 0.0906163, 1.0]], ['2, k, 24', [-0.431809, 0.0737871, 1.0]]]
[['2, k, 0', [0.0368811, -0.384823, 1.0]], ['2, k, 1', [0.0538456, -0.0506268, 1.0]], ['2, k, 2', [0.0718133, 0.273934, 1.0]], ['2, k, 3', [0.0357076, 0.388648, 1.0]], ['2, k, 4', [-0.0266699, 0.209781, 1.0]], ['2, k, 5', [-0.238447, 0.189141, 1.0]], ['2, k, 6', [-0.453081, 0.185925, 1.0]], ['2, k, 7', [-0.540047, 0.179287, 1.0]], ['2, k, 8', [0.150617, 0.134065, 1.0]], ['2, k, 9', [-0.0521122, 0.0877469, 1.0]], ['2, k, 10', [-0.223963, 0.0864766, 1.0]], ['2, k, 11', [-0.339752, 0.104247, 1.0]], ['2, k, 12', [-0.00076703, -0.382867, 1.0]], ['2, k, 13', [-0.0546965, -0.800157, 1.0]], ['2, k, 14', [-0.0751652, -1.1524, 1.0]], ['2, k, 15', [-0.0376996, -1.21544, 1.0]], ['2, k, 16', [0.0728448, -0.377587, 1.0]], ['2, k, 17', [0.18789, -0.679796, 1.0]], ['2, k, 18', [0.230681, -1.12642, 1.0]], ['2, k, 19', [0.16737, -1.18159, 1.0]], ['2, k, 20', [0.0673879, 0.193807, 1.0]], ['2, k, 21', [-0.585303, 0.16772, 1.0]], ['2, k, 22', [-0.519745, 0.193667, 1.0]], ['2, k, 23', [-0.385674, 0.103617, 1.0]], ['2, k, 24', [-0.388144, 0.0978782, 1.0]]]
[['2, k, 0', [0.0371007, -0.384902, 1.0]], ['2, k, 1', [0.054832, -0.0521533, 1.0]], ['2, k, 2', [0.0727681, 0.271609, 1.0]], ['2, k, 3', [0.0370861, 0.385312, 1.0]], ['2, k, 4', [-0.0257149, 0.207467, 1.0]], ['2, k, 5', [-0.239283, 0.188817, 1.0]], ['2, k, 6', [-0.453255, 0.184151, 1.0]], ['2, k, 7', [-0.540429, 0.176463, 1.0]], ['2, k, 8', [0.159765, 0.136206, 1.0]], ['2, k, 9', [-0.0316425, 0.0828798, 1.0]], ['2, k, 10', [-0.189475, 0.099704, 1.0]], ['2, k, 11', [-0.314497, 0.103129, 1.0]], ['2, k, 12', [-0.000929322, -0.383198, 1.0]], ['2, k, 13', [-0.0548174, -0.800481, 1.0]], ['2, k, 14', [-0.0752068, -1.15277, 1.0]], ['2, k, 15', [-0.0378233, -1.21421, 1.0]], ['2, k, 16', [0.0745248, -0.377671, 1.0]], ['2, k, 17', [0.187396, -0.680552, 1.0]], ['2, k, 18', [0.227913, -1.12776, 1.0]], ['2, k, 19', [0.166427, -1.18132, 1.0]], ['2, k, 20', [0.0683844, 0.191615, 1.0]], ['2, k, 21', [-0.583923, 0.159991, 1.0]], ['2, k, 22', [-0.5637, 0.196468, 1.0]], ['2, k, 23', [-0.347291, 0.107309, 1.0]], ['2, k, 24', [-0.36815, 0.0799119, 1.0]]]
[['2, k, 0', [0.0374984, -0.385448, 1.0]], ['2, k, 1', [0.0555661, -0.0554967, 1.0]], ['2, k, 2', [0.072985, 0.265412, 1.0]], ['2, k, 3', [0.0408879, 0.377916, 1.0]], ['2, k, 4', [-0.0586717, 0.204175, 1.0]], ['2, k, 5', [-0.270046, 0.186661, 1.0]], ['2, k, 6', [-0.469857, 0.17698, 1.0]], ['2, k, 7', [-0.55412, 0.171578, 1.0]], ['2, k, 8', [0.16587, 0.122353, 1.0]], ['2, k, 9', [-0.00887651, 0.0778768, 1.0]], ['2, k, 10', [-0.202243, 0.101196, 1.0]], ['2, k, 11', [-0.282401, 0.103654, 1.0]], ['2, k, 12', [-0.00297212, -0.383285, 1.0]], ['2, k, 13', [-0.0551573, -0.797293, 1.0]], ['2, k, 14', [-0.0732614, -1.14949, 1.0]], ['2, k, 15', [-0.0499388, -1.2063, 1.0]], ['2, k, 16', [0.0799661, -0.381034, 1.0]], ['2, k, 17', [0.180445, -0.681247, 1.0]], ['2, k, 18', [0.195607, -1.12925, 1.0]], ['2, k, 19', [0.15994, -1.1946, 1.0]], ['2, k, 20', [0.0687765, 0.186141, 1.0]], ['2, k, 21', [-0.586375, 0.154814, 1.0]], ['2, k, 22', [-0.567484, 0.194559, 1.0]], ['2, k, 23', [-0.318611, 0.102693, 1.0]], ['2, k, 24', [-0.329357, 0.0857695, 1.0]]]
[['2, k, 0', [0.0382941, -0.384581, 1.0]], ['2, k, 1', [0.0565207, -0.0554387, 1.0]], ['2, k, 2', [0.0738016, 0.265215, 1.0]], ['2, k, 3', [0.0412849, 0.377792, 1.0]], ['2, k, 4', [-0.0593335, 0.205272, 1.0]], ['2, k, 5', [-0.272691, 0.186619, 1.0]], ['2, k, 6', [-0.474178, 0.173715, 1.0]], ['2, k, 7', [-0.55697, 0.166466, 1.0]], ['2, k, 8', [0.170635, 0.12709, 1.0]], ['2, k, 9', [0.0504875, 0.0990594, 1.0]], ['2, k, 10', [-0.102518, 0.103935, 1.0]], ['2, k, 11', [-0.251953, 0.104667, 1.0]], ['2, k, 12', [-0.00346525, -0.382059, 1.0]], ['2, k, 13', [-0.0553483, -0.79687, 1.0]], ['2, k, 14', [-0.0762932, -1.14858, 1.0]], ['2, k, 15', [-0.0559052, -1.20169, 1.0]], ['2, k, 16', [0.0828612, -0.379695, 1.0]], ['2, k, 17', [0.182058, -0.682865, 1.0]], ['2, k, 18', [0.214704, -1.13101, 1.0]], ['2, k, 19', [0.174784, -1.19184, 1.0]], ['2, k, 20', [0.0695655, 0.185989, 1.0]], ['2, k, 21', [-0.587452, 0.144668, 1.0]], ['2, k, 22', [-0.568677, 0.192629, 1.0]], ['2, k, 23', [-0.276205, 0.101861, 1.0]], ['2, k, 24', [-0.214058, 0.0931207, 1.0]]]
[['2, k, 0', [0.0393287, -0.383614, 1.0]], ['2, k, 1', [0.0579894, -0.0549473, 1.0]], ['2, k, 2', [0.0758569, 0.265603, 1.0]], ['2, k, 3', [0.0414722, 0.377619, 1.0]], ['2, k, 4', [-0.0591689, 0.205936, 1.0]], ['2, k, 5', [-0.273926, 0.187726, 1.0]], ['2, k, 6', [-0.468295, 0.171955, 1.0]], ['2, k, 7', [-0.554871, 0.159397, 1.0]], ['2, k, 8', [0.174036, 0.129714, 1.0]], ['2, k, 9', [0.045925, 0.10608, 1.0]], ['2, k, 10', [-0.0983859, 0.112918, 1.0]], ['2, k, 11', [-0.207671, 0.106624, 1.0]], ['2, k, 12', [-0.00440801, -0.380607, 1.0]], ['2, k, 13', [-0.0564836, -0.795348, 1.0]], ['2, k, 14', [-0.0777998, -1.14729, 1.0]], ['2, k, 15', [-0.0538418, -1.20565, 1.0]], ['2, k, 16', [0.0867668, -0.378218, 1.0]], ['2, k, 17', [0.186557, -0.68235, 1.0]], ['2, k, 18', [0.208553, -1.11654, 1.0]], ['2, k, 19', [0.139943, -1.15255, 1.0]], ['2, k, 20', [0.0714698, 0.18639, 1.0]], ['2, k, 21', [-0.585485, 0.149106, 1.0]], ['2, k, 22', [-0.588431, 0.166765, 1.0]], ['2, k, 23', [-0.233437, 0.100697, 1.0]], ['2, k, 24', [-0.155296, 0.102522, 1.0]]]
[['2, k, 0', [0.0403582, -0.383453, 1.0]], ['2, k, 1', [0.0580517, -0.0574737, 1.0]], ['2, k, 2', [0.0735424, 0.259129, 1.0]], ['2, k, 3', [0.04274, 0.375662, 1.0]], ['2, k, 4', [-0.0610862, 0.208475, 1.0]], ['2, k, 5', [-0.275699, 0.194589, 1.0]], ['2, k, 6', [-0.445114, 0.161323, 1.0]], ['2, k, 7', [-0.55486, 0.155386, 1.0]], ['2, k, 8', [0.175078, 0.128036, 1.0]], ['2, k, 9', [0.057638, 0.106657, 1.0]], ['2, k, 10', [-0.122007, 0.103716, 1.0]], ['2, k, 11', [-0.172448, 0.102252, 1.0]], ['2, k, 12', [-0.00487619, -0.380132, 1.0]], ['2, k, 13', [-0.0531315, -0.773036, 1.0]], ['2, k, 14', [-0.0761119, -1.13818, 1.0]], ['2, k, 15', [-0.123291, -1.18555, 1.0]], ['2, k, 16', [0.0900656, -0.37885, 1.0]], ['2, k, 17', [0.186426, -0.684433, 1.0]], ['2, k, 18', [0.216352, -1.1207, 1.0]], ['2, k, 19', [0.196278, -1.18876, 1.0]], ['2, k, 20', [0.0698751, 0.181018, 1.0]], ['2, k, 21', [-0.582501, 0.141877, 1.0]], ['2, k, 22', [-0.531612, 0.177848, 1.0]], ['2, k, 23', [-0.175529, 0.094522, 1.0]], ['2, k, 24', [-0.100243, 0.0860717, 1.0]]]
