[['2, k, 0', [0.03781053, -0.01518386, 1.0]], ['2, k, 1', [0.03946309, 0.2286131, 1.0]], ['2, k, 2', [0.04004328, 0.465017, 1.0]], ['2, k, 3', [0.06805135, 0.6108379, 1.0]], ['2, k, 4', [-0.1496139, 0.4062978, 1.0]], ['2, k, 5', [-0.2153379, 0.2058084, 1.0]], ['2, k, 6', [-0.005631469, 0.1499278, 1.0]], ['2, k, 7', [0.04146602, 0.1989405, 1.0]], ['2, k, 8', [0.2224711, 0.3747358, 1.0]], ['2, k, 9', [0.2760807, 0.1266427, 1.0]], ['2, k, 10', [0.1065743, 0.2170958, 1.0]], ['2, k, 11', [0.05536721, 0.2091614, 1.0]], ['2, k, 12', [-0.0354522, -0.01049781, 1.0]], ['2, k, 13', [-0.1007666, -0.2974391, 1.0]], ['2, k, 14', [-0.07307123, -0.6147866, 1.0]], ['2, k, 15', [-0.04236099, -0.6573742, 1.0]], ['2, k, 16', [0.1092245, -0.01976878, 1.0]], ['2, k, 17', [0.1650263, -0.3041157, 1.0]], ['2, k, 18', [0.1043162, -0.6167067, 1.0]], ['2, k, 19', [0.09307124, -0.6580104, 1.0]], ['2, k, 20', [0.03968353, 0.4069925, 1.0]], ['2, k, 21', [0.09192146, 0.2182757, 1.0]], ['2, k, 22', [0.05436463, 0.1481551, 1.0]], ['2, k, 23', [0.02065904, 0.2209434, 1.0]], ['2, k, 24', [0.04676961, 0.2710095, 1.0]]]
[['2, k, 0', [0.0396258, -0.04163044, 1.0]], ['2, k, 1', [0.03858155, 0.2183259, 1.0]], ['2, k, 2', [0.04057625, 0.4784026, 1.0]], ['2, k, 3', [0.04780648, 0.6437109, 1.0]], ['2, k, 4', [-0.1486609, 0.3809214, 1.0]], ['2, k, 5', [-0.2763459, 0.241766, 1.0]], ['2, k, 6', [-0.09707501, 0.3303267, 1.0]], ['2, k, 7', [-0.01879477, 0.380945, 1.0]], ['2, k, 8', [0.1972118, 0.3168126, 1.0]], ['2, k, 9', [0.3232692, 0.268397, 1.0]], ['2, k, 10', [0.1435287, 0.3786032, 1.0]], ['2, k, 11', [0.1151481, 0.3944246, 1.0]], ['2, k, 12', [-0.04253635, -0.03475881, 1.0]], ['2, k, 13', [-0.1016869, -0.3032431, 1.0]], ['2, k, 14', [-0.07426995, -0.6182221, 1.0]], ['2, k, 15', [-0.03543166, -0.6620387, 1.0]], ['2, k, 16', [0.118181, -0.04977074, 1.0]], ['2, k, 17', [0.1619384, -0.2890964, 1.0]], ['2, k, 18', [0.1080379, -0.6033562, 1.0]], ['2, k, 19', [0.09548362, -0.6520715, 1.0]], ['2, k, 20', [0.04014603, 0.4136117, 1.0]], ['2, k, 21', [0.05365707, 0.4043504, 1.0]], ['2, k, 22', [-0.02194562, 0.3441717, 1.0]], ['2, k, 23', [0.05598737, 0.4241894, 1.0]], ['2, k, 24', [0.05534002, 0.3756937, 1.0]]]
[['2, k, 0', [0.03971767, -0.04414279, 1.0]], ['2, k, 1', [0.03751536, 0.2187782, 1.0]], ['2, k, 2', [0.03664755, 0.4799212, 1.0]], ['2, k, 3', [0.04649039, 0.6415006, 1.0]], ['2, k, 4', [-0.1491963, 0.3824058, 1.0]], ['2, k, 5', [-0.2699444, 0.2313962, 1.0]], ['2, k, 6', [-0.05124631, 0.3415057, 1.0]], ['2, k, 7', [0.02586577, 0.3796622, 1.0]], ['2, k, 8', [0.1986919, 0.3194806, 1.0]], ['2, k, 9', [0.3153936, 0.2631438, 1.0]], ['2, k, 10', [0.1382508, 0.361584, 1.0]], ['2, k, 11', [0.09232315, 0.3893278, 1.0]], ['2, k, 12', [-0.04182062, -0.03702553, 1.0]], ['2, k, 13', [-0.1016046, -0.303202, 1.0]], ['2, k, 14', [-0.07434921, -0.6182923, 1.0]], ['2, k, 15', [-0.03539034, -0.6618449, 1.0]], ['2, k, 16', [0.1182157, -0.05169461, 1.0]], ['2, k, 17', [0.1620252, -0.2893625, 1.0]], ['2, k, 18', [0.1075857, -0.6034266, 1.0]], ['2, k, 19', [0.09539115, -0.6525683, 1.0]], ['2, k, 20', [0.03711339, 0.415066, 1.0]], ['2, k, 21', [0.1013672, 0.40298, 1.0]], ['2, k, 22', [0.0587075, 0.3959775, 1.0]], ['2, k, 23', [0.03441103, 0.4043319, 1.0]], ['2, k, 24', [0.05067107, 0.3645212, 1.0]]]
[['2, k, 0', [0.03508615, -0.05550253, 1.0]], ['2, k, 1', [0.034238, 0.2180772, 1.0]], ['2, k, 2', [0.03127471, 0.4814554, 1.0]], ['2, k, 3', [0.0455437, 0.6396579, 1.0]], ['2, k, 4', [-0.1514627, 0.3951716, 1.0]], ['2, k, 5', [-0.2399323, 0.2021136, 1.0]], ['2, k, 6', [-0.0764175, 0.3217189, 1.0]], ['2, k, 7', [-0.005162571, 0.353246, 1.0]], ['2, k, 8', [0.2003414, 0.3224423, 1.0]], ['2, k, 9', [0.3120522, 0.1960646, 1.0]], ['2, k, 10', [0.1487316, 0.3520075, 1.0]], ['2, k, 11', [0.08997679, 0.3753139, 1.0]], ['2, k, 12', [-0.04538403, -0.04846141, 1.0]], ['2, k, 13', [-0.1014464, -0.3024856, 1.0]], ['2, k, 14', [-0.07396153, -0.6178108, 1.0]], ['2, k, 15', [-0.04090258, -0.6618024, 1.0]], ['2, k, 16', [0.1140221, -0.06099692, 1.0]], ['2, k, 17', [0.1621568, -0.2899761, 1.0]], ['2, k, 18', [0.1073462, -0.6039015, 1.0]], ['2, k, 19', [0.09493423, -0.6529775, 1.0]], ['2, k, 20', [0.03235304, 0.416242, 1.0]], ['2, k, 21', [0.0609885, 0.3884963, 1.0]], ['2, k, 22', [-0.04061439, 0.34928, 1.0]], ['2, k, 23', [0.04168156, 0.3945229, 1.0]], ['2, k, 24', [0.06278846, 0.3418481, 1.0]]]
[['2, k, 0', [0.01183898, -0.02334516, 1.0]], ['2, k, 1', [0.02296186, 0.2296691, 1.0]], ['2, k, 2', [0.02659849, 0.4840265, 1.0]], ['2, k, 3', [0.0448429, 0.6355634, 1.0]], ['2, k, 4', [-0.1539235, 0.4061811, 1.0]], ['2, k, 5', [-0.2398873, 0.2037037, 1.0]], ['2, k, 6', [-0.0426813, 0.3151022, 1.0]], ['2, k, 7', [0.04702212, 0.3597827, 1.0]], ['2, k, 8', [0.2029042, 0.3471257, 1.0]], ['2, k, 9', [0.3010378, 0.2030972, 1.0]], ['2, k, 10', [0.1560114, 0.3275926, 1.0]], ['2, k, 11', [0.0948261, 0.3600976, 1.0]], ['2, k, 12', [-0.07883054, -0.01146806, 1.0]], ['2, k, 13', [-0.111821, -0.2075271, 1.0]], ['2, k, 14', [-0.07772986, -0.6050575, 1.0]], ['2, k, 15', [-0.06623059, -0.6573392, 1.0]], ['2, k, 16', [0.1014929, -0.03546951, 1.0]], ['2, k, 17', [0.1735952, -0.2150008, 1.0]], ['2, k, 18', [0.1155761, -0.5856389, 1.0]], ['2, k, 19', [0.09893776, -0.6435522, 1.0]], ['2, k, 20', [0.02646088, 0.4205763, 1.0]], ['2, k, 21', [0.1041223, 0.3785844, 1.0]], ['2, k, 22', [0.04951946, 0.4005184, 1.0]], ['2, k, 23', [0.0320838, 0.3790374, 1.0]], ['2, k, 24', [0.05739648, 0.3284897, 1.0]]]
[['2, k, 0', [0.03844813, -0.05457076, 1.0]], ['2, k, 1', [0.02524413, 0.2264314, 1.0]], ['2, k, 2', [0.02537219, 0.4845362, 1.0]], ['2, k, 3', [0.04400668, 0.6328346, 1.0]], ['2, k, 4', [-0.1545393, 0.405967, 1.0]], ['2, k, 5', [-0.2332865, 0.2009775, 1.0]], ['2, k, 6', [-0.06613406, 0.343343, 1.0]], ['2, k, 7', [0.04950738, 0.3479584, 1.0]], ['2, k, 8', [0.2108677, 0.362323, 1.0]], ['2, k, 9', [0.2923602, 0.1777082, 1.0]], ['2, k, 10', [0.1569766, 0.3209015, 1.0]], ['2, k, 11', [0.09106866, 0.3468693, 1.0]], ['2, k, 12', [-0.04223779, -0.05267307, 1.0]], ['2, k, 13', [-0.1012882, -0.307245, 1.0]], ['2, k, 14', [-0.07520884, -0.6254896, 1.0]], ['2, k, 15', [-0.04858567, -0.6623672, 1.0]], ['2, k, 16', [0.1135905, -0.04965573, 1.0]], ['2, k, 17', [0.1632361, -0.3001841, 1.0]], ['2, k, 18', [0.1072501, -0.6153958, 1.0]], ['2, k, 19', [0.09651592, -0.654259, 1.0]], ['2, k, 20', [0.02570327, 0.4207715, 1.0]], ['2, k, 21', [0.09132012, 0.3577917, 1.0]], ['2, k, 22', [0.05348803, 0.4000821, 1.0]], ['2, k, 23', [0.03679332, 0.3639959, 1.0]], ['2, k, 24', [0.06596845, 0.3127284, 1.0]]]
[['2, k, 0', [0.01513216, -0.01275476, 1.0]], ['2, k, 1', [0.02292958, 0.2300655, 1.0]], ['2, k, 2', [0.02372089, 0.4835793, 1.0]], ['2, k, 3', [0.04329434, 0.6275235, 1.0]], ['2, k, 4', [-0.1546373, 0.4062268, 1.0]], ['2, k, 5', [-0.2320177, 0.2054557, 1.0]], ['2, k, 6', [-0.05809133, 0.3369644, 1.0]], ['2, k, 7', [0.03724354, 0.3323691, 1.0]], ['2, k, 8', [0.2119307, 0.3664189, 1.0]], ['2, k, 9', [0.2917672, 0.1834822, 1.0]], ['2, k, 10', [0.156358, 0.3061038, 1.0]], ['2, k, 11', [0.08751421, 0.3323411, 1.0]], ['2, k, 12', [-0.0702671, -0.00792928, 1.0]], ['2, k, 13', [-0.1111217, -0.2009885, 1.0]], ['2, k, 14', [-0.07798113, -0.6028311, 1.0]], ['2, k, 15', [-0.07493854, -0.6689225, 1.0]], ['2, k, 16', [0.1016749, -0.02110412, 1.0]], ['2, k, 17', [0.1701125, -0.2122873, 1.0]], ['2, k, 18', [0.1123247, -0.5899016, 1.0]], ['2, k, 19', [0.0995273, -0.6439682, 1.0]], ['2, k, 20', [0.02424351, 0.4209759, 1.0]], ['2, k, 21', [0.09470399, 0.3563634, 1.0]], ['2, k, 22', [0.04476294, 0.3898453, 1.0]], ['2, k, 23', [0.02918764, 0.3478362, 1.0]], ['2, k, 24', [0.0516633, 0.2973669, 1.0]]]
[['2, k, 0', [0.02538208, -0.02603901, 1.0]], ['2, k, 1', [0.02341278, 0.2296972, 1.0]], ['2, k, 2', [0.02329028, 0.4827556, 1.0]], ['2, k, 3', [0.04292497, 0.6248382, 1.0]], ['2, k, 4', [-0.1550169, 0.4059882, 1.0]], ['2, k, 5', [-0.220695, 0.1469234, 1.0]], ['2, k, 6', [-0.02839115, 0.238945, 1.0]], ['2, k, 7', [0.0496727, 0.3166949, 1.0]], ['2, k, 8', [0.2134151, 0.3678667, 1.0]], ['2, k, 9', [0.2890176, 0.18317, 1.0]], ['2, k, 10', [0.1157197, 0.3010935, 1.0]], ['2, k, 11', [0.05613884, 0.3196066, 1.0]], ['2, k, 12', [-0.05013414, -0.02686301, 1.0]], ['2, k, 13', [-0.1006638, -0.3067491, 1.0]], ['2, k, 14', [-0.07463285, -0.6253729, 1.0]], ['2, k, 15', [-0.04230043, -0.6601507, 1.0]], ['2, k, 16', [0.1037631, -0.02644712, 1.0]], ['2, k, 17', [0.1648663, -0.3036945, 1.0]], ['2, k, 18', [0.1059731, -0.618639, 1.0]], ['2, k, 19', [0.09784127, -0.6553572, 1.0]], ['2, k, 20', [0.02403146, 0.4203745, 1.0]], ['2, k, 21', [0.09137687, 0.3343643, 1.0]], ['2, k, 22', [0.01363409, 0.3272307, 1.0]], ['2, k, 23', [0.01150623, 0.3291188, 1.0]], ['2, k, 24', [0.003268665, 0.287382, 1.0]]]
[['2, k, 0', [0.03491869, -0.04518106, 1.0]], ['2, k, 1', [0.02643769, 0.2247198, 1.0]], ['2, k, 2', [0.02344634, 0.4812002, 1.0]], ['2, k, 3', [0.04266668, 0.6230534, 1.0]], ['2, k, 4', [-0.1554647, 0.4057074, 1.0]], ['2, k, 5', [-0.219296, 0.142807, 1.0]], ['2, k, 6', [-0.0252879, 0.2303047, 1.0]], ['2, k, 7', [0.03989683, 0.3029114, 1.0]], ['2, k, 8', [0.214052, 0.3682876, 1.0]], ['2, k, 9', [0.2835808, 0.1762079, 1.0]], ['2, k, 10', [0.1157129, 0.2993934, 1.0]], ['2, k, 11', [0.05502518, 0.3099024, 1.0]], ['2, k, 12', [-0.0438605, -0.04242438, 1.0]], ['2, k, 13', [-0.1005815, -0.3074676, 1.0]], ['2, k, 14', [-0.07186458, -0.6241893, 1.0]], ['2, k, 15', [-0.04171953, -0.6627787, 1.0]], ['2, k, 16', [0.1125884, -0.0452992, 1.0]], ['2, k, 17', [0.1647075, -0.304617, 1.0]], ['2, k, 18', [0.1049401, -0.6186479, 1.0]], ['2, k, 19', [0.09702623, -0.6561767, 1.0]], ['2, k, 20', [0.02447942, 0.4182029, 1.0]], ['2, k, 21', [0.07243395, 0.3215002, 1.0]], ['2, k, 22', [-0.001969054, 0.3123222, 1.0]], ['2, k, 23', [0.009847904, 0.3166934, 1.0]], ['2, k, 24', [0.05106825, 0.2688937, 1.0]]]
[['2, k, 0', [0.04256215, -0.01530115, 1.0]], ['2, k, 1', [0.02907555, 0.228173, 1.0]], ['2, k, 2', [0.02489402, 0.4787355, 1.0]], ['2, k, 3', [0.04276635, 0.6206145, 1.0]], ['2, k, 4', [-0.1554983, 0.4057585, 1.0]], ['2, k, 5', [-0.2230632, 0.1735366, 1.0]], ['2, k, 6', [-0.0246581, 0.2583713, 1.0]], ['2, k, 7', [0.03237994, 0.2945573, 1.0]], ['2, k, 8', [0.2141538, 0.3686265, 1.0]], ['2, k, 9', [0.2864826, 0.1756794, 1.0]], ['2, k, 10', [0.1471712, 0.2664493, 1.0]], ['2, k, 11', [0.04982767, 0.2994834, 1.0]], ['2, k, 12', [-0.04292772, -0.01232128, 1.0]], ['2, k, 13', [-0.1118246, -0.1965046, 1.0]], ['2, k, 14', [-0.07881268, -0.5981236, 1.0]], ['2, k, 15', [-0.0648625, -0.6504668, 1.0]], ['2, k, 16', [0.1260902, -0.01773773, 1.0]], ['2, k, 17', [0.1688956, -0.2106375, 1.0]], ['2, k, 18', [0.1113773, -0.5898219, 1.0]], ['2, k, 19', [0.09892802, -0.6443183, 1.0]], ['2, k, 20', [0.02585239, 0.4176444, 1.0]], ['2, k, 21', [0.08013172, 0.3110183, 1.0]], ['2, k, 22', [-0.001299997, 0.3028342, 1.0]], ['2, k, 23', [0.006124802, 0.3076529, 1.0]], ['2, k, 24', [0.04090685, 0.257304, 1.0]]]
[['2, k, 0', [0.0404436, -0.02012003, 1.0]], ['2, k, 1', [0.02941448, 0.2279333, 1.0]], ['2, k, 2', [0.02618855, 0.4770135, 1.0]], ['2, k, 3', [0.04258091, 0.6192319, 1.0]], ['2, k, 4', [-0.1584885, 0.4039172, 1.0]], ['2, k, 5', [-0.2193105, 0.1406639, 1.0]], ['2, k, 6', [-0.02446995, 0.2087471, 1.0]], ['2, k, 7', [0.0292704, 0.2789172, 1.0]], ['2, k, 8', [0.2223679, 0.370449, 1.0]], ['2, k, 9', [0.2830033, 0.1712551, 1.0]], ['2, k, 10', [0.08646826, 0.2727906, 1.0]], ['2, k, 11', [0.04849089, 0.2891708, 1.0]], ['2, k, 12', [-0.04117905, -0.01743409, 1.0]], ['2, k, 13', [-0.09653509, -0.3125183, 1.0]], ['2, k, 14', [-0.07627043, -0.6318897, 1.0]], ['2, k, 15', [-0.04667436, -0.661659, 1.0]], ['2, k, 16', [0.1180329, -0.02424801, 1.0]], ['2, k, 17', [0.1633709, -0.310217, 1.0]], ['2, k, 18', [0.1021724, -0.6244708, 1.0]], ['2, k, 19', [0.0963276, -0.6569037, 1.0]], ['2, k, 20', [0.02700749, 0.4161996, 1.0]], ['2, k, 21', [0.06519685, 0.2988134, 1.0]], ['2, k, 22', [-0.005087303, 0.2969604, 1.0]], ['2, k, 23', [0.004846314, 0.2967803, 1.0]], ['2, k, 24', [0.0256115, 0.2460789, 1.0]]]
[['2, k, 0', [0.04388013, -0.02110605, 1.0]], ['2, k, 1', [0.03149549, 0.2281302, 1.0]], ['2, k, 2', [0.02611925, 0.4765735, 1.0]], ['2, k, 3', [0.04264382, 0.6184047, 1.0]], ['2, k, 4', [-0.1585021, 0.4038418, 1.0]], ['2, k, 5', [-0.2196984, 0.1393437, 1.0]], ['2, k, 6', [-0.06861344, 0.2766905, 1.0]], ['2, k, 7', [0.02339652, 0.2805998, 1.0]], ['2, k, 8', [0.2216326, 0.370104, 1.0]], ['2, k, 9', [0.2740529, 0.1344491, 1.0]], ['2, k, 10', [0.09293082, 0.2672808, 1.0]], ['2, k, 11', [0.04500243, 0.2825128, 1.0]], ['2, k, 12', [-0.03566861, -0.0194738, 1.0]], ['2, k, 13', [-0.09741579, -0.3109488, 1.0]], ['2, k, 14', [-0.07519494, -0.6301815, 1.0]], ['2, k, 15', [-0.04283857, -0.6610401, 1.0]], ['2, k, 16', [0.1209262, -0.02405791, 1.0]], ['2, k, 17', [0.1633599, -0.3102168, 1.0]], ['2, k, 18', [0.1019175, -0.624522, 1.0]], ['2, k, 19', [0.09598262, -0.6567035, 1.0]], ['2, k, 20', [0.02715668, 0.4159184, 1.0]], ['2, k, 21', [0.06913036, 0.2956765, 1.0]], ['2, k, 22', [0.01449792, 0.3267224, 1.0]], ['2, k, 23', [0.009536903, 0.2998534, 1.0]], ['2, k, 24', [0.01785014, 0.2413756, 1.0]]]
[['2, k, 0', [0.041587, -0.02407673, 1.0]], ['2, k, 1', [0.03180874, 0.2274075, 1.0]], ['2, k, 2', [0.028083, 0.4740493, 1.0]], ['2, k, 3', [0.04261303, 0.6177231, 1.0]], ['2, k, 4', [-0.158786, 0.4037127, 1.0]], ['2, k, 5', [-0.2203866, 0.1378603, 1.0]], ['2, k, 6', [-0.06948485, 0.2754023, 1.0]], ['2, k, 7', [0.02207923, 0.2760429, 1.0]], ['2, k, 8', [0.2212794, 0.3677469, 1.0]], ['2, k, 9', [0.2734425, 0.1333194, 1.0]], ['2, k, 10', [0.0928356, 0.2674426, 1.0]], ['2, k, 11', [0.04102425, 0.2766982, 1.0]], ['2, k, 12', [-0.03613415, -0.02077904, 1.0]], ['2, k, 13', [-0.09785577, -0.3097771, 1.0]], ['2, k, 14', [-0.07101771, -0.6286165, 1.0]], ['2, k, 15', [-0.04347758, -0.6612456, 1.0]], ['2, k, 16', [0.1164797, -0.02813113, 1.0]], ['2, k, 17', [0.1633605, -0.3101179, 1.0]], ['2, k, 18', [0.101957, -0.6241098, 1.0]], ['2, k, 19', [0.09572954, -0.6573033, 1.0]], ['2, k, 20', [0.02878181, 0.4137064, 1.0]], ['2, k, 21', [0.06905993, 0.2889346, 1.0]], ['2, k, 22', [0.001845138, 0.3193454, 1.0]], ['2, k, 23', [0.004447713, 0.29276, 1.0]], ['2, k, 24', [0.01236206, 0.2380864, 1.0]]]
[['2, k, 0', [0.0403992, -0.02552839, 1.0]], ['2, k, 1', [0.03199252, 0.2269178, 1.0]], ['2, k, 2', [0.02878469, 0.4729046, 1.0]], ['2, k, 3', [0.04265678, 0.6168287, 1.0]], ['2, k, 4', [-0.1589211, 0.403565, 1.0]], ['2, k, 5', [-0.2212456, 0.1381366, 1.0]], ['2, k, 6', [-0.06973896, 0.2745953, 1.0]], ['2, k, 7', [0.02239854, 0.2718121, 1.0]], ['2, k, 8', [0.220724, 0.3670106, 1.0]], ['2, k, 9', [0.272933, 0.132137, 1.0]], ['2, k, 10', [0.09254482, 0.2682753, 1.0]], ['2, k, 11', [0.0390541, 0.2720316, 1.0]], ['2, k, 12', [-0.03646247, -0.02173924, 1.0]], ['2, k, 13', [-0.09825835, -0.3074488, 1.0]], ['2, k, 14', [-0.07108928, -0.6260408, 1.0]], ['2, k, 15', [-0.04308479, -0.6605943, 1.0]], ['2, k, 16', [0.11466, -0.02955738, 1.0]], ['2, k, 17', [0.1630989, -0.3096777, 1.0]], ['2, k, 18', [0.1019935, -0.6236174, 1.0]], ['2, k, 19', [0.09570523, -0.6575417, 1.0]], ['2, k, 20', [0.02941466, 0.4126457, 1.0]], ['2, k, 21', [0.07078981, 0.2823994, 1.0]], ['2, k, 22', [0.004581942, 0.3158862, 1.0]], ['2, k, 23', [-0.005711947, 0.2808891, 1.0]], ['2, k, 24', [0.02594079, 0.225984, 1.0]]]
[['2, k, 0', [0.03955579, -0.02655821, 1.0]], ['2, k, 1', [0.03205261, 0.2263582, 1.0]], ['2, k, 2', [0.02895956, 0.4718771, 1.0]], ['2, k, 3', [0.04271862, 0.6164113, 1.0]], ['2, k, 4', [-0.1591366, 0.4034039, 1.0]], ['2, k, 5', [-0.221426, 0.137997, 1.0]], ['2, k, 6', [-0.02964578, 0.1794068, 1.0]], ['2, k, 7', [0.03055641, 0.2572077, 1.0]], ['2, k, 8', [0.2208387, 0.3657536, 1.0]], ['2, k, 9', [0.2761635, 0.1408226, 1.0]], ['2, k, 10', [0.04927235, 0.2201084, 1.0]], ['2, k, 11', [0.02401674, 0.257452, 1.0]], ['2, k, 12', [-0.0367064, -0.02245913, 1.0]], ['2, k, 13', [-0.09873851, -0.3057083, 1.0]], ['2, k, 14', [-0.07117295, -0.6241908, 1.0]], ['2, k, 15', [-0.0419563, -0.6600084, 1.0]], ['2, k, 16', [0.1133685, -0.03063477, 1.0]], ['2, k, 17', [0.1630627, -0.3096721, 1.0]], ['2, k, 18', [0.1022238, -0.6235809, 1.0]], ['2, k, 19', [0.09662051, -0.658442, 1.0]], ['2, k, 20', [0.02959941, 0.4116779, 1.0]], ['2, k, 21', [0.0681348, 0.2836858, 1.0]], ['2, k, 22', [-0.003307107, 0.2804353, 1.0]], ['2, k, 23', [-0.02183658, 0.2711561, 1.0]], ['2, k, 24', [-0.005877916, 0.2144499, 1.0]]]
[['2, k, 0', [0.03867944, -0.02715478, 1.0]], ['2, k, 1', [0.03215818, 0.2261062, 1.0]], ['2, k, 2', [0.02950689, 0.4713746, 1.0]], ['2, k, 3', [0.04269752, 0.615884, 1.0]], ['2, k, 4', [-0.1593748, 0.4033234, 1.0]], ['2, k, 5', [-0.2216769, 0.1388381, 1.0]], ['2, k, 6', [-0.01595708, 0.2323158, 1.0]], ['2, k, 7', [0.03023732, 0.2565968, 1.0]], ['2, k, 8', [0.2207044, 0.3648115, 1.0]], ['2, k, 9', [0.2786449, 0.1494956, 1.0]], ['2, k, 10', [0.07843666, 0.2542472, 1.0]], ['2, k, 11', [0.03214543, 0.2588858, 1.0]], ['2, k, 12', [-0.03703648, -0.02271053, 1.0]], ['2, k, 13', [-0.09865218, -0.3064919, 1.0]], ['2, k, 14', [-0.0706206, -0.624216, 1.0]], ['2, k, 15', [-0.0401453, -0.6611123, 1.0]], ['2, k, 16', [0.1121025, -0.03143187, 1.0]], ['2, k, 17', [0.1630816, -0.3095194, 1.0]], ['2, k, 18', [0.1023033, -0.6233554, 1.0]], ['2, k, 19', [0.09560744, -0.6576925, 1.0]], ['2, k, 20', [0.03005442, 0.4112215, 1.0]], ['2, k, 21', [0.07626077, 0.2754128, 1.0]], ['2, k, 22', [0.01892164, 0.3063633, 1.0]], ['2, k, 23', [-0.01334037, 0.2632874, 1.0]], ['2, k, 24', [0.02662486, 0.2113092, 1.0]]]
[['2, k, 0', [0.03821968, -0.02740562, 1.0]], ['2, k, 1', [0.03205712, 0.2258726, 1.0]], ['2, k, 2', [0.02928099, 0.4708419, 1.0]], ['2, k, 3', [0.04263576, 0.6156604, 1.0]], ['2, k, 4', [-0.1594379, 0.4032134, 1.0]], ['2, k, 5', [-0.2228299, 0.1402534, 1.0]], ['2, k, 6', [-0.01970471, 0.1869261, 1.0]], ['2, k, 7', [0.02804128, 0.2445227, 1.0]], ['2, k, 8', [0.2202362, 0.364313, 1.0]], ['2, k, 9', [0.2791184, 0.1499971, 1.0]], ['2, k, 10', [0.08349528, 0.2447868, 1.0]], ['2, k, 11', [0.03323232, 0.2509665, 1.0]], ['2, k, 12', [-0.03718766, -0.02289491, 1.0]], ['2, k, 13', [-0.09873511, -0.306368, 1.0]], ['2, k, 14', [-0.07023324, -0.6241638, 1.0]], ['2, k, 15', [-0.04029128, -0.6610381, 1.0]], ['2, k, 16', [0.1113964, -0.03163898, 1.0]], ['2, k, 17', [0.1629927, -0.3090979, 1.0]], ['2, k, 18', [0.1023772, -0.6229904, 1.0]], ['2, k, 19', [0.09406807, -0.6575912, 1.0]], ['2, k, 20', [0.02987564, 0.4107573, 1.0]], ['2, k, 21', [0.07041172, 0.2653938, 1.0]], ['2, k, 22', [-0.007829464, 0.2592861, 1.0]], ['2, k, 23', [-0.02081934, 0.2563939, 1.0]], ['2, k, 24', [0.02595094, 0.2035857, 1.0]]]
[['2, k, 0', [0.03579554, -0.02824784, 1.0]], ['2, k, 1', [0.03163242, 0.2255876, 1.0]], ['2, k, 2', [0.02925099, 0.4706021, 1.0]], ['2, k, 3', [0.04253861, 0.6152531, 1.0]], ['2, k, 4', [-0.1594587, 0.4031083, 1.0]], ['2, k, 5', [-0.2228729, 0.1407188, 1.0]], ['2, k, 6', [-0.01957845, 0.1848369, 1.0]], ['2, k, 7', [0.02777408, 0.2376169, 1.0]], ['2, k, 8', [0.2198953, 0.3630662, 1.0]], ['2, k, 9', [0.2781024, 0.1422002, 1.0]], ['2, k, 10', [0.0360468, 0.1726912, 1.0]], ['2, k, 11', [0.01599627, 0.2305938, 1.0]], ['2, k, 12', [-0.03863802, -0.02325056, 1.0]], ['2, k, 13', [-0.09875679, -0.3059646, 1.0]], ['2, k, 14', [-0.07021006, -0.6237255, 1.0]], ['2, k, 15', [-0.03993006, -0.6607093, 1.0]], ['2, k, 16', [0.1083329, -0.03284541, 1.0]], ['2, k, 17', [0.1630522, -0.307883, 1.0]], ['2, k, 18', [0.102383, -0.6216255, 1.0]], ['2, k, 19', [0.09370691, -0.6573896, 1.0]], ['2, k, 20', [0.02976639, 0.4105097, 1.0]], ['2, k, 21', [0.06962775, 0.2606504, 1.0]], ['2, k, 22', [-0.00255175, 0.2677357, 1.0]], ['2, k, 23', [-0.0268773, 0.2510147, 1.0]], ['2, k, 24', [-0.01557321, 0.1942157, 1.0]]]
[['2, k, 0', [0.0355719, -0.02830146, 1.0]], ['2, k, 1', [0.03131656, 0.2253757, 1.0]], ['2, k, 2', [0.02849781, 0.4700225, 1.0]], ['2, k, 3', [0.04241368, 0.61518, 1.0]], ['2, k, 4', [-0.1595283, 0.4029495, 1.0]], ['2, k, 5', [-0.2235906, 0.1408397, 1.0]], ['2, k, 6', [-0.01945354, 0.1814637, 1.0]], ['2, k, 7', [0.02456187, 0.2286229, 1.0]], ['2, k, 8', [0.219305, 0.3617028, 1.0]], ['2, k, 9', [0.28227, 0.1501236, 1.0]], ['2, k, 10', [0.04825333, 0.1921417, 1.0]], ['2, k, 11', [0.02285045, 0.2270521, 1.0]], ['2, k, 12', [-0.03872252, -0.02330953, 1.0]], ['2, k, 13', [-0.09900066, -0.3058088, 1.0]], ['2, k, 14', [-0.0721757, -0.6237847, 1.0]], ['2, k, 15', [-0.0404173, -0.6603216, 1.0]], ['2, k, 16', [0.1079974, -0.03282711, 1.0]], ['2, k, 17', [0.1631355, -0.3072554, 1.0]], ['2, k, 18', [0.1024915, -0.6209571, 1.0]], ['2, k, 19', [0.09388153, -0.6573269, 1.0]], ['2, k, 20', [0.02914482, 0.4100362, 1.0]], ['2, k, 21', [0.06684121, 0.2505629, 1.0]], ['2, k, 22', [-0.001170521, 0.2626638, 1.0]], ['2, k, 23', [-0.02374967, 0.2407611, 1.0]], ['2, k, 24', [-4.569627e-05, 0.179078, 1.0]]]
