[['2, k, 0', [-0.225772, -0.385829, 1.0]], ['2, k, 1', [-0.236861, -0.0903687, 1.0]], ['2, k, 2', [-0.246282, 0.198376, 1.0]], ['2, k, 3', [-0.257005, 0.326329, 1.0]], ['2, k, 4', [-0.431671, 0.101559, 1.0]], ['2, k, 5', [-0.541913, -0.0689145, 1.0]], ['2, k, 6', [-0.461992, -0.248217, 1.0]], ['2, k, 7', [-0.416484, -0.294821, 1.0]], ['2, k, 8', [-0.071522, 0.100917, 1.0]], ['2, k, 9', [0.0806157, -0.0491929, 1.0]], ['2, k, 10', [0.00171044, -0.228319, 1.0]], ['2, k, 11', [-0.0443701, -0.266473, 1.0]], ['2, k, 12', [-0.304693, -0.380131, 1.0]], ['2, k, 13', [-0.36144, -0.691083, 1.0]], ['2, k, 14', [-0.378532, -1.03775, 1.0]], ['2, k, 15', [-0.400391, -1.10449, 1.0]], ['2, k, 16', [-0.140455, -0.380668, 1.0]], ['2, k, 17', [-0.085295, -0.704227, 1.0]], ['2, k, 18', [-0.057117, -1.05869, 1.0]], ['2, k, 19', [-0.0615845, -1.11426, 1.0]], ['2, k, 20', [-0.244209, 0.12715, 1.0]], ['2, k, 21', [-0.400787, -0.361607, 1.0]], ['2, k, 22', [-0.390205, -0.253878, 1.0]], ['2, k, 23', [-0.0341375, -0.350729, 1.0]], ['2, k, 24', [-0.0730238, -0.268599, 1.0]]]
[['2, k, 0', [-0.364047, -0.40268, 1.0]], ['2, k, 1', [-0.327433, -0.107443, 1.0]], ['2, k, 2', [-0.29038, 0.18185, 1.0]], ['2, k, 3', [-0.298356, 0.317356, 1.0]], ['2, k, 4', [-0.49676, 0.0957371, 1.0]], ['2, k, 5', [-0.665218, -0.0345575, 1.0]], ['2, k, 6', [-0.605521, -0.224592, 1.0]], ['2, k, 7', [-0.56361, -0.275135, 1.0]], ['2, k, 8', [-0.133455, 0.061021, 1.0]], ['2, k, 9', [-0.0246222, -0.125326, 1.0]], ['2, k, 10', [-0.142168, -0.279907, 1.0]], ['2, k, 11', [-0.191001, -0.302823, 1.0]], ['2, k, 12', [-0.445317, -0.387915, 1.0]], ['2, k, 13', [-0.456791, -0.701331, 1.0]], ['2, k, 14', [-0.391469, -1.04875, 1.0]], ['2, k, 15', [-0.403489, -1.10574, 1.0]], ['2, k, 16', [-0.272651, -0.406355, 1.0]], ['2, k, 17', [-0.165931, -0.720465, 1.0]], ['2, k, 18', [-0.0613752, -1.05211, 1.0]], ['2, k, 19', [-0.0524711, -1.11358, 1.0]], ['2, k, 20', [-0.299307, 0.110432, 1.0]], ['2, k, 21', [-0.555266, -0.351555, 1.0]], ['2, k, 22', [-0.520272, -0.258316, 1.0]], ['2, k, 23', [-0.179181, -0.370513, 1.0]], ['2, k, 24', [-0.211049, -0.291212, 1.0]]]
[['2, k, 0', [-0.365389, -0.401643, 1.0]], ['2, k, 1', [-0.329049, -0.107081, 1.0]], ['2, k, 2', [-0.29189, 0.181737, 1.0]], ['2, k, 3', [-0.299766, 0.316393, 1.0]], ['2, k, 4', [-0.497678, 0.0959691, 1.0]], ['2, k, 5', [-0.667769, -0.0322746, 1.0]], ['2, k, 6', [-0.606442, -0.221824, 1.0]], ['2, k, 7', [-0.564635, -0.268609, 1.0]], ['2, k, 8', [-0.134925, 0.0614931, 1.0]], ['2, k, 9', [-0.0267176, -0.124322, 1.0]], ['2, k, 10', [-0.141654, -0.279998, 1.0]], ['2, k, 11', [-0.189645, -0.303554, 1.0]], ['2, k, 12', [-0.446846, -0.386445, 1.0]], ['2, k, 13', [-0.457888, -0.702122, 1.0]], ['2, k, 14', [-0.39155, -1.04798, 1.0]], ['2, k, 15', [-0.401148, -1.10452, 1.0]], ['2, k, 16', [-0.273765, -0.405757, 1.0]], ['2, k, 17', [-0.166983, -0.721797, 1.0]], ['2, k, 18', [-0.0609291, -1.05157, 1.0]], ['2, k, 19', [-0.0520383, -1.11209, 1.0]], ['2, k, 20', [-0.300868, 0.110416, 1.0]], ['2, k, 21', [-0.553669, -0.344583, 1.0]], ['2, k, 22', [-0.519397, -0.256082, 1.0]], ['2, k, 23', [-0.180555, -0.376838, 1.0]], ['2, k, 24', [-0.209409, -0.286084, 1.0]]]
[['2, k, 0', [-0.36643, -0.400908, 1.0]], ['2, k, 1', [-0.330252, -0.106914, 1.0]], ['2, k, 2', [-0.2928, 0.181563, 1.0]], ['2, k, 3', [-0.301402, 0.315945, 1.0]], ['2, k, 4', [-0.49852, 0.0960508, 1.0]], ['2, k, 5', [-0.668778, -0.0315285, 1.0]], ['2, k, 6', [-0.608517, -0.221289, 1.0]], ['2, k, 7', [-0.565252, -0.269181, 1.0]], ['2, k, 8', [-0.136187, 0.0616141, 1.0]], ['2, k, 9', [-0.0279819, -0.123108, 1.0]], ['2, k, 10', [-0.147355, -0.275252, 1.0]], ['2, k, 11', [-0.194115, -0.295219, 1.0]], ['2, k, 12', [-0.447812, -0.385711, 1.0]], ['2, k, 13', [-0.459118, -0.703225, 1.0]], ['2, k, 14', [-0.392223, -1.04723, 1.0]], ['2, k, 15', [-0.401193, -1.10443, 1.0]], ['2, k, 16', [-0.274858, -0.405046, 1.0]], ['2, k, 17', [-0.168326, -0.721294, 1.0]], ['2, k, 18', [-0.0608965, -1.05158, 1.0]], ['2, k, 19', [-0.0523488, -1.11158, 1.0]], ['2, k, 20', [-0.301851, 0.110307, 1.0]], ['2, k, 21', [-0.556496, -0.347304, 1.0]], ['2, k, 22', [-0.521066, -0.26033, 1.0]], ['2, k, 23', [-0.197895, -0.349312, 1.0]], ['2, k, 24', [-0.214203, -0.259279, 1.0]]]
[['2, k, 0', [-0.367609, -0.4001, 1.0]], ['2, k, 1', [-0.331547, -0.10654, 1.0]], ['2, k, 2', [-0.29415, 0.181566, 1.0]], ['2, k, 3', [-0.302494, 0.315506, 1.0]], ['2, k, 4', [-0.499305, 0.0959728, 1.0]], ['2, k, 5', [-0.669464, -0.0307485, 1.0]], ['2, k, 6', [-0.610306, -0.220646, 1.0]], ['2, k, 7', [-0.566592, -0.269648, 1.0]], ['2, k, 8', [-0.137744, 0.0620615, 1.0]], ['2, k, 9', [-0.0291131, -0.122082, 1.0]], ['2, k, 10', [-0.149147, -0.273882, 1.0]], ['2, k, 11', [-0.195179, -0.297081, 1.0]], ['2, k, 12', [-0.448943, -0.385054, 1.0]], ['2, k, 13', [-0.460355, -0.703089, 1.0]], ['2, k, 14', [-0.392392, -1.04695, 1.0]], ['2, k, 15', [-0.401312, -1.10444, 1.0]], ['2, k, 16', [-0.276068, -0.404115, 1.0]], ['2, k, 17', [-0.169605, -0.718846, 1.0]], ['2, k, 18', [-0.0603591, -1.05282, 1.0]], ['2, k, 19', [-0.0525508, -1.11172, 1.0]], ['2, k, 20', [-0.30313, 0.110385, 1.0]], ['2, k, 21', [-0.558165, -0.347994, 1.0]], ['2, k, 22', [-0.521154, -0.256677, 1.0]], ['2, k, 23', [-0.181394, -0.368724, 1.0]], ['2, k, 24', [-0.21583, -0.285281, 1.0]]]
[['2, k, 0', [-0.368224, -0.39914, 1.0]], ['2, k, 1', [-0.332888, -0.106305, 1.0]], ['2, k, 2', [-0.296392, 0.181241, 1.0]], ['2, k, 3', [-0.304066, 0.31497, 1.0]], ['2, k, 4', [-0.500628, 0.0955908, 1.0]], ['2, k, 5', [-0.670364, -0.0305929, 1.0]], ['2, k, 6', [-0.610603, -0.220212, 1.0]], ['2, k, 7', [-0.56592, -0.268477, 1.0]], ['2, k, 8', [-0.138761, 0.062396, 1.0]], ['2, k, 9', [-0.0300116, -0.121535, 1.0]], ['2, k, 10', [-0.144139, -0.275185, 1.0]], ['2, k, 11', [-0.191383, -0.297411, 1.0]], ['2, k, 12', [-0.449404, -0.38423, 1.0]], ['2, k, 13', [-0.460959, -0.704835, 1.0]], ['2, k, 14', [-0.392693, -1.04651, 1.0]], ['2, k, 15', [-0.401264, -1.10371, 1.0]], ['2, k, 16', [-0.276846, -0.403055, 1.0]], ['2, k, 17', [-0.170154, -0.719774, 1.0]], ['2, k, 18', [-0.0598335, -1.05282, 1.0]], ['2, k, 19', [-0.0524432, -1.1118, 1.0]], ['2, k, 20', [-0.304994, 0.110234, 1.0]], ['2, k, 21', [-0.555554, -0.348035, 1.0]], ['2, k, 22', [-0.520305, -0.246684, 1.0]], ['2, k, 23', [-0.170355, -0.373654, 1.0]], ['2, k, 24', [-0.210305, -0.308833, 1.0]]]
[['2, k, 0', [-0.369058, -0.39938, 1.0]], ['2, k, 1', [-0.334247, -0.106588, 1.0]], ['2, k, 2', [-0.297966, 0.180771, 1.0]], ['2, k, 3', [-0.305062, 0.314843, 1.0]], ['2, k, 4', [-0.500913, 0.0954317, 1.0]], ['2, k, 5', [-0.670594, -0.0303859, 1.0]], ['2, k, 6', [-0.613459, -0.220143, 1.0]], ['2, k, 7', [-0.568469, -0.269748, 1.0]], ['2, k, 8', [-0.140089, 0.0625632, 1.0]], ['2, k, 9', [-0.0305745, -0.120292, 1.0]], ['2, k, 10', [-0.141681, -0.273939, 1.0]], ['2, k, 11', [-0.19021, -0.300049, 1.0]], ['2, k, 12', [-0.450392, -0.38508, 1.0]], ['2, k, 13', [-0.461962, -0.703461, 1.0]], ['2, k, 14', [-0.393232, -1.04588, 1.0]], ['2, k, 15', [-0.402103, -1.10402, 1.0]], ['2, k, 16', [-0.277545, -0.40275, 1.0]], ['2, k, 17', [-0.16937, -0.722746, 1.0]], ['2, k, 18', [-0.0598668, -1.05209, 1.0]], ['2, k, 19', [-0.053201, -1.1119, 1.0]], ['2, k, 20', [-0.306447, 0.109865, 1.0]], ['2, k, 21', [-0.561033, -0.347704, 1.0]], ['2, k, 22', [-0.522571, -0.255973, 1.0]], ['2, k, 23', [-0.168319, -0.393617, 1.0]], ['2, k, 24', [-0.209394, -0.317696, 1.0]]]
[['2, k, 0', [-0.369028, -0.39907, 1.0]], ['2, k, 1', [-0.335122, -0.106515, 1.0]], ['2, k, 2', [-0.299274, 0.180595, 1.0]], ['2, k, 3', [-0.306638, 0.31412, 1.0]], ['2, k, 4', [-0.501263, 0.0948877, 1.0]], ['2, k, 5', [-0.67127, -0.0315368, 1.0]], ['2, k, 6', [-0.61349, -0.220846, 1.0]], ['2, k, 7', [-0.566783, -0.270398, 1.0]], ['2, k, 8', [-0.141082, 0.0627418, 1.0]], ['2, k, 9', [-0.0314285, -0.119205, 1.0]], ['2, k, 10', [-0.141031, -0.274307, 1.0]], ['2, k, 11', [-0.18938, -0.303491, 1.0]], ['2, k, 12', [-0.450354, -0.38486, 1.0]], ['2, k, 13', [-0.463984, -0.705525, 1.0]], ['2, k, 14', [-0.394556, -1.04542, 1.0]], ['2, k, 15', [-0.404686, -1.10519, 1.0]], ['2, k, 16', [-0.277545, -0.402349, 1.0]], ['2, k, 17', [-0.167949, -0.724944, 1.0]], ['2, k, 18', [-0.0600158, -1.05207, 1.0]], ['2, k, 19', [-0.0539883, -1.11183, 1.0]], ['2, k, 20', [-0.307634, 0.10975, 1.0]], ['2, k, 21', [-0.562417, -0.348754, 1.0]], ['2, k, 22', [-0.521464, -0.266739, 1.0]], ['2, k, 23', [-0.167964, -0.382613, 1.0]], ['2, k, 24', [-0.20992, -0.305848, 1.0]]]
[['2, k, 0', [-0.367096, -0.398769, 1.0]], ['2, k, 1', [-0.335035, -0.106501, 1.0]], ['2, k, 2', [-0.300099, 0.180372, 1.0]], ['2, k, 3', [-0.307629, 0.314103, 1.0]], ['2, k, 4', [-0.501727, 0.0943047, 1.0]], ['2, k, 5', [-0.67118, -0.0328657, 1.0]], ['2, k, 6', [-0.612898, -0.221826, 1.0]], ['2, k, 7', [-0.564617, -0.271438, 1.0]], ['2, k, 8', [-0.141747, 0.0630983, 1.0]], ['2, k, 9', [-0.0314474, -0.117034, 1.0]], ['2, k, 10', [-0.139056, -0.272919, 1.0]], ['2, k, 11', [-0.187955, -0.300596, 1.0]], ['2, k, 12', [-0.448333, -0.38503, 1.0]], ['2, k, 13', [-0.46301, -0.703996, 1.0]], ['2, k, 14', [-0.39461, -1.04522, 1.0]], ['2, k, 15', [-0.402828, -1.10311, 1.0]], ['2, k, 16', [-0.275769, -0.401634, 1.0]], ['2, k, 17', [-0.167256, -0.72422, 1.0]], ['2, k, 18', [-0.0614, -1.05298, 1.0]], ['2, k, 19', [-0.054654, -1.11213, 1.0]], ['2, k, 20', [-0.308074, 0.109649, 1.0]], ['2, k, 21', [-0.55872, -0.348639, 1.0]], ['2, k, 22', [-0.521345, -0.256482, 1.0]], ['2, k, 23', [-0.173457, -0.376603, 1.0]], ['2, k, 24', [-0.208208, -0.304235, 1.0]]]
[['2, k, 0', [-0.36637, -0.397366, 1.0]], ['2, k, 1', [-0.335175, -0.106074, 1.0]], ['2, k, 2', [-0.300824, 0.18026, 1.0]], ['2, k, 3', [-0.308705, 0.314027, 1.0]], ['2, k, 4', [-0.502022, 0.0937917, 1.0]], ['2, k, 5', [-0.671047, -0.0338381, 1.0]], ['2, k, 6', [-0.611965, -0.222353, 1.0]], ['2, k, 7', [-0.56158, -0.270645, 1.0]], ['2, k, 8', [-0.142409, 0.0634424, 1.0]], ['2, k, 9', [-0.0311979, -0.115292, 1.0]], ['2, k, 10', [-0.137581, -0.271593, 1.0]], ['2, k, 11', [-0.185476, -0.301525, 1.0]], ['2, k, 12', [-0.447456, -0.38354, 1.0]], ['2, k, 13', [-0.463838, -0.703776, 1.0]], ['2, k, 14', [-0.394321, -1.04475, 1.0]], ['2, k, 15', [-0.402003, -1.10216, 1.0]], ['2, k, 16', [-0.27522, -0.400361, 1.0]], ['2, k, 17', [-0.166517, -0.723241, 1.0]], ['2, k, 18', [-0.0614675, -1.05285, 1.0]], ['2, k, 19', [-0.0547623, -1.11224, 1.0]], ['2, k, 20', [-0.308559, 0.109632, 1.0]], ['2, k, 21', [-0.551431, -0.35016, 1.0]], ['2, k, 22', [-0.519984, -0.26267, 1.0]], ['2, k, 23', [-0.171083, -0.377232, 1.0]], ['2, k, 24', [-0.206803, -0.29748, 1.0]]]
[['2, k, 0', [-0.365235, -0.396928, 1.0]], ['2, k, 1', [-0.335031, -0.10588, 1.0]], ['2, k, 2', [-0.301438, 0.180197, 1.0]], ['2, k, 3', [-0.309781, 0.314358, 1.0]], ['2, k, 4', [-0.50178, 0.0930563, 1.0]], ['2, k, 5', [-0.67076, -0.0344229, 1.0]], ['2, k, 6', [-0.610978, -0.22247, 1.0]], ['2, k, 7', [-0.559628, -0.270505, 1.0]], ['2, k, 8', [-0.142941, 0.0636979, 1.0]], ['2, k, 9', [-0.031055, -0.114507, 1.0]], ['2, k, 10', [-0.135367, -0.269935, 1.0]], ['2, k, 11', [-0.182541, -0.300049, 1.0]], ['2, k, 12', [-0.446388, -0.383303, 1.0]], ['2, k, 13', [-0.464377, -0.703474, 1.0]], ['2, k, 14', [-0.394301, -1.04465, 1.0]], ['2, k, 15', [-0.401491, -1.10083, 1.0]], ['2, k, 16', [-0.274071, -0.399722, 1.0]], ['2, k, 17', [-0.165285, -0.721334, 1.0]], ['2, k, 18', [-0.0614211, -1.05284, 1.0]], ['2, k, 19', [-0.0550348, -1.11232, 1.0]], ['2, k, 20', [-0.308901, 0.109624, 1.0]], ['2, k, 21', [-0.551412, -0.349568, 1.0]], ['2, k, 22', [-0.517501, -0.250408, 1.0]], ['2, k, 23', [-0.162515, -0.38579, 1.0]], ['2, k, 24', [-0.203749, -0.319519, 1.0]]]
[['2, k, 0', [-0.361985, -0.396616, 1.0]], ['2, k, 1', [-0.334291, -0.105967, 1.0]], ['2, k, 2', [-0.301984, 0.179877, 1.0]], ['2, k, 3', [-0.310732, 0.313679, 1.0]], ['2, k, 4', [-0.50131, 0.091448, 1.0]], ['2, k, 5', [-0.669277, -0.0363088, 1.0]], ['2, k, 6', [-0.609569, -0.223745, 1.0]], ['2, k, 7', [-0.556537, -0.269567, 1.0]], ['2, k, 8', [-0.143567, 0.0640449, 1.0]], ['2, k, 9', [-0.0303137, -0.11299, 1.0]], ['2, k, 10', [-0.133118, -0.268816, 1.0]], ['2, k, 11', [-0.179702, -0.297136, 1.0]], ['2, k, 12', [-0.443319, -0.383635, 1.0]], ['2, k, 13', [-0.464769, -0.703111, 1.0]], ['2, k, 14', [-0.39429, -1.04465, 1.0]], ['2, k, 15', [-0.402224, -1.1006, 1.0]], ['2, k, 16', [-0.270737, -0.398715, 1.0]], ['2, k, 17', [-0.163738, -0.72147, 1.0]], ['2, k, 18', [-0.0615454, -1.05272, 1.0]], ['2, k, 19', [-0.0549913, -1.11263, 1.0]], ['2, k, 20', [-0.309223, 0.109444, 1.0]], ['2, k, 21', [-0.546968, -0.351487, 1.0]], ['2, k, 22', [-0.512989, -0.258669, 1.0]], ['2, k, 23', [-0.158255, -0.378552, 1.0]], ['2, k, 24', [-0.199172, -0.318091, 1.0]]]
[['2, k, 0', [-0.359206, -0.395492, 1.0]], ['2, k, 1', [-0.333191, -0.105803, 1.0]], ['2, k, 2', [-0.302154, 0.179514, 1.0]], ['2, k, 3', [-0.31139, 0.313422, 1.0]], ['2, k, 4', [-0.501157, 0.0908095, 1.0]], ['2, k, 5', [-0.666267, -0.0382296, 1.0]], ['2, k, 6', [-0.590349, -0.219774, 1.0]], ['2, k, 7', [-0.543891, -0.263445, 1.0]], ['2, k, 8', [-0.144209, 0.0646589, 1.0]], ['2, k, 9', [-0.0289718, -0.111534, 1.0]], ['2, k, 10', [-0.131861, -0.26733, 1.0]], ['2, k, 11', [-0.178237, -0.298006, 1.0]], ['2, k, 12', [-0.440165, -0.382877, 1.0]], ['2, k, 13', [-0.464499, -0.702981, 1.0]], ['2, k, 14', [-0.394147, -1.04465, 1.0]], ['2, k, 15', [-0.40168, -1.10096, 1.0]], ['2, k, 16', [-0.26841, -0.397324, 1.0]], ['2, k, 17', [-0.16104, -0.721065, 1.0]], ['2, k, 18', [-0.0603095, -1.05306, 1.0]], ['2, k, 19', [-0.0545493, -1.11286, 1.0]], ['2, k, 20', [-0.309266, 0.109337, 1.0]], ['2, k, 21', [-0.532539, -0.345022, 1.0]], ['2, k, 22', [-0.497313, -0.249544, 1.0]], ['2, k, 23', [-0.160851, -0.377388, 1.0]], ['2, k, 24', [-0.199386, -0.311615, 1.0]]]
[['2, k, 0', [-0.356537, -0.394547, 1.0]], ['2, k, 1', [-0.332475, -0.105554, 1.0]], ['2, k, 2', [-0.302804, 0.17921, 1.0]], ['2, k, 3', [-0.311971, 0.313373, 1.0]], ['2, k, 4', [-0.500895, 0.0896714, 1.0]], ['2, k, 5', [-0.664945, -0.0395275, 1.0]], ['2, k, 6', [-0.597404, -0.222176, 1.0]], ['2, k, 7', [-0.545516, -0.265684, 1.0]], ['2, k, 8', [-0.144167, 0.0647533, 1.0]], ['2, k, 9', [-0.0271572, -0.109323, 1.0]], ['2, k, 10', [-0.129446, -0.264549, 1.0]], ['2, k, 11', [-0.173543, -0.297973, 1.0]], ['2, k, 12', [-0.437548, -0.382452, 1.0]], ['2, k, 13', [-0.463785, -0.702224, 1.0]], ['2, k, 14', [-0.394168, -1.04441, 1.0]], ['2, k, 15', [-0.402899, -1.10074, 1.0]], ['2, k, 16', [-0.265803, -0.395883, 1.0]], ['2, k, 17', [-0.159404, -0.718327, 1.0]], ['2, k, 18', [-0.061158, -1.05362, 1.0]], ['2, k, 19', [-0.056671, -1.1132, 1.0]], ['2, k, 20', [-0.309499, 0.109233, 1.0]], ['2, k, 21', [-0.54073, -0.346654, 1.0]], ['2, k, 22', [-0.501819, -0.254614, 1.0]], ['2, k, 23', [-0.150278, -0.382637, 1.0]], ['2, k, 24', [-0.19883, -0.323995, 1.0]]]
[['2, k, 0', [-0.353319, -0.394078, 1.0]], ['2, k, 1', [-0.33113, -0.105444, 1.0]], ['2, k, 2', [-0.302714, 0.178731, 1.0]], ['2, k, 3', [-0.312398, 0.312664, 1.0]], ['2, k, 4', [-0.500272, 0.0887876, 1.0]], ['2, k, 5', [-0.664139, -0.0398286, 1.0]], ['2, k, 6', [-0.585796, -0.217386, 1.0]], ['2, k, 7', [-0.536985, -0.256992, 1.0]], ['2, k, 8', [-0.143998, 0.0649131, 1.0]], ['2, k, 9', [-0.0248795, -0.106766, 1.0]], ['2, k, 10', [-0.126891, -0.261727, 1.0]], ['2, k, 11', [-0.170668, -0.291768, 1.0]], ['2, k, 12', [-0.43433, -0.382391, 1.0]], ['2, k, 13', [-0.462175, -0.701496, 1.0]], ['2, k, 14', [-0.394208, -1.04475, 1.0]], ['2, k, 15', [-0.403424, -1.10046, 1.0]], ['2, k, 16', [-0.262677, -0.39504, 1.0]], ['2, k, 17', [-0.157959, -0.718057, 1.0]], ['2, k, 18', [-0.061477, -1.05355, 1.0]], ['2, k, 19', [-0.0569901, -1.11348, 1.0]], ['2, k, 20', [-0.309314, 0.108972, 1.0]], ['2, k, 21', [-0.531586, -0.339393, 1.0]], ['2, k, 22', [-0.490558, -0.246567, 1.0]], ['2, k, 23', [-0.153875, -0.372231, 1.0]], ['2, k, 24', [-0.192741, -0.312513, 1.0]]]
[['2, k, 0', [-0.349677, -0.393241, 1.0]], ['2, k, 1', [-0.32899, -0.105047, 1.0]], ['2, k, 2', [-0.302135, 0.178636, 1.0]], ['2, k, 3', [-0.312508, 0.312898, 1.0]], ['2, k, 4', [-0.498313, 0.0874759, 1.0]], ['2, k, 5', [-0.660449, -0.0424388, 1.0]], ['2, k, 6', [-0.583218, -0.219462, 1.0]], ['2, k, 7', [-0.532019, -0.258423, 1.0]], ['2, k, 8', [-0.143823, 0.065924, 1.0]], ['2, k, 9', [-0.0234784, -0.105983, 1.0]], ['2, k, 10', [-0.124892, -0.261354, 1.0]], ['2, k, 11', [-0.16724, -0.292682, 1.0]], ['2, k, 12', [-0.430393, -0.382121, 1.0]], ['2, k, 13', [-0.459872, -0.702697, 1.0]], ['2, k, 14', [-0.393451, -1.04433, 1.0]], ['2, k, 15', [-0.40304, -1.10049, 1.0]], ['2, k, 16', [-0.259387, -0.393723, 1.0]], ['2, k, 17', [-0.154914, -0.718887, 1.0]], ['2, k, 18', [-0.0614237, -1.05327, 1.0]], ['2, k, 19', [-0.058004, -1.11274, 1.0]], ['2, k, 20', [-0.308754, 0.108925, 1.0]], ['2, k, 21', [-0.52579, -0.340645, 1.0]], ['2, k, 22', [-0.489385, -0.244118, 1.0]], ['2, k, 23', [-0.149363, -0.357438, 1.0]], ['2, k, 24', [-0.188693, -0.316513, 1.0]]]
[['2, k, 0', [-0.346118, -0.392847, 1.0]], ['2, k, 1', [-0.326622, -0.105008, 1.0]], ['2, k, 2', [-0.30114, 0.178154, 1.0]], ['2, k, 3', [-0.31246, 0.313156, 1.0]], ['2, k, 4', [-0.496286, 0.0863158, 1.0]], ['2, k, 5', [-0.657219, -0.0433077, 1.0]], ['2, k, 6', [-0.579335, -0.218465, 1.0]], ['2, k, 7', [-0.528225, -0.258547, 1.0]], ['2, k, 8', [-0.143407, 0.0662012, 1.0]], ['2, k, 9', [-0.0202639, -0.103206, 1.0]], ['2, k, 10', [-0.116746, -0.259273, 1.0]], ['2, k, 11', [-0.157814, -0.29483, 1.0]], ['2, k, 12', [-0.426951, -0.382081, 1.0]], ['2, k, 13', [-0.455224, -0.708469, 1.0]], ['2, k, 14', [-0.392985, -1.04481, 1.0]], ['2, k, 15', [-0.403508, -1.10076, 1.0]], ['2, k, 16', [-0.255841, -0.392995, 1.0]], ['2, k, 17', [-0.153302, -0.716762, 1.0]], ['2, k, 18', [-0.0615854, -1.0529, 1.0]], ['2, k, 19', [-0.0580231, -1.11287, 1.0]], ['2, k, 20', [-0.307729, 0.108572, 1.0]], ['2, k, 21', [-0.523613, -0.343288, 1.0]], ['2, k, 22', [-0.48302, -0.251729, 1.0]], ['2, k, 23', [-0.140949, -0.358343, 1.0]], ['2, k, 24', [-0.178188, -0.314758, 1.0]]]
[['2, k, 0', [-0.341046, -0.392058, 1.0]], ['2, k, 1', [-0.323676, -0.104765, 1.0]], ['2, k, 2', [-0.300096, 0.177856, 1.0]], ['2, k, 3', [-0.312297, 0.313171, 1.0]], ['2, k, 4', [-0.494217, 0.0850131, 1.0]], ['2, k, 5', [-0.652, -0.0454029, 1.0]], ['2, k, 6', [-0.576509, -0.220861, 1.0]], ['2, k, 7', [-0.522217, -0.257702, 1.0]], ['2, k, 8', [-0.141621, 0.0684066, 1.0]], ['2, k, 9', [-0.0170605, -0.101067, 1.0]], ['2, k, 10', [-0.111598, -0.257058, 1.0]], ['2, k, 11', [-0.151588, -0.291995, 1.0]], ['2, k, 12', [-0.422014, -0.382033, 1.0]], ['2, k, 13', [-0.454104, -0.707965, 1.0]], ['2, k, 14', [-0.392616, -1.04499, 1.0]], ['2, k, 15', [-0.404513, -1.10124, 1.0]], ['2, k, 16', [-0.250752, -0.391468, 1.0]], ['2, k, 17', [-0.14992, -0.718007, 1.0]], ['2, k, 18', [-0.0616061, -1.05482, 1.0]], ['2, k, 19', [-0.0585178, -1.11429, 1.0]], ['2, k, 20', [-0.306493, 0.108358, 1.0]], ['2, k, 21', [-0.514521, -0.344211, 1.0]], ['2, k, 22', [-0.478055, -0.251845, 1.0]], ['2, k, 23', [-0.127446, -0.352096, 1.0]], ['2, k, 24', [-0.173806, -0.328051, 1.0]]]
[['2, k, 0', [-0.336919, -0.391841, 1.0]], ['2, k, 1', [-0.320948, -0.104772, 1.0]], ['2, k, 2', [-0.29867, 0.177386, 1.0]], ['2, k, 3', [-0.311805, 0.313462, 1.0]], ['2, k, 4', [-0.491418, 0.0836602, 1.0]], ['2, k, 5', [-0.647511, -0.047307, 1.0]], ['2, k, 6', [-0.573447, -0.222352, 1.0]], ['2, k, 7', [-0.518776, -0.262596, 1.0]], ['2, k, 8', [-0.141159, 0.0683886, 1.0]], ['2, k, 9', [-0.0119404, -0.0990081, 1.0]], ['2, k, 10', [-0.104973, -0.251399, 1.0]], ['2, k, 11', [-0.142456, -0.295867, 1.0]], ['2, k, 12', [-0.417808, -0.382158, 1.0]], ['2, k, 13', [-0.451857, -0.708228, 1.0]], ['2, k, 14', [-0.392395, -1.04504, 1.0]], ['2, k, 15', [-0.404014, -1.10108, 1.0]], ['2, k, 16', [-0.246832, -0.390957, 1.0]], ['2, k, 17', [-0.147095, -0.718474, 1.0]], ['2, k, 18', [-0.0615084, -1.05553, 1.0]], ['2, k, 19', [-0.0593647, -1.11451, 1.0]], ['2, k, 20', [-0.304825, 0.107978, 1.0]], ['2, k, 21', [-0.516125, -0.345005, 1.0]], ['2, k, 22', [-0.474229, -0.255357, 1.0]], ['2, k, 23', [-0.141217, -0.3433, 1.0]], ['2, k, 24', [-0.156135, -0.267426, 1.0]]]
