[['2, k, 0', [-0.08226906, 0.03673389, 1.0]], ['2, k, 1', [-0.09265507, 0.3240295, 1.0]], ['2, k, 2', [-0.1032308, 0.602779, 1.0]], ['2, k, 3', [-0.08334772, 0.7256867, 1.0]], ['2, k, 4', [-0.251843, 0.4896794, 1.0]], ['2, k, 5', [-0.273711, 0.2586585, 1.0]], ['2, k, 6', [-0.2717401, 0.1039332, 1.0]], ['2, k, 7', [-0.2526486, 0.04009346, 1.0]], ['2, k, 8', [0.06339515, 0.4960074, 1.0]], ['2, k, 9', [0.09425052, 0.2626813, 1.0]], ['2, k, 10', [0.08716335, 0.08707553, 1.0]], ['2, k, 11', [0.06469145, 0.02634256, 1.0]], ['2, k, 12', [-0.1498861, 0.03449788, 1.0]], ['2, k, 13', [-0.1420338, -0.2988464, 1.0]], ['2, k, 14', [-0.1417429, -0.6392256, 1.0]], ['2, k, 15', [-0.129676, -0.7109342, 1.0]], ['2, k, 16', [-0.01268327, 0.03780149, 1.0]], ['2, k, 17', [-0.03451379, -0.2954347, 1.0]], ['2, k, 18', [-0.03995094, -0.6196849, 1.0]], ['2, k, 19', [-0.04380912, -0.6962036, 1.0]], ['2, k, 20', [-0.1006425, 0.5343123, 1.0]], ['2, k, 21', [-0.2221782, 0.001720143, 1.0]], ['2, k, 22', [-0.2438915, 0.05464271, 1.0]], ['2, k, 23', [0.0605037, -0.0266373, 1.0]], ['2, k, 24', [0.07228901, -0.03572657, 1.0]]]
[['2, k, 0', [-0.1025311, 0.03027621, 1.0]], ['2, k, 1', [-0.1213867, 0.3159501, 1.0]], ['2, k, 2', [-0.1406084, 0.5923907, 1.0]], ['2, k, 3', [-0.1119741, 0.7166806, 1.0]], ['2, k, 4', [-0.292452, 0.4735543, 1.0]], ['2, k, 5', [-0.3308028, 0.2387511, 1.0]], ['2, k, 6', [-0.3238939, 0.004551261, 1.0]], ['2, k, 7', [-0.3247988, -0.05628869, 1.0]], ['2, k, 8', [0.02794299, 0.4744566, 1.0]], ['2, k, 9', [0.06160008, 0.2424694, 1.0]], ['2, k, 10', [0.1118392, 0.01177692, 1.0]], ['2, k, 11', [0.1148909, -0.06686086, 1.0]], ['2, k, 12', [-0.1663729, 0.02518405, 1.0]], ['2, k, 13', [-0.1855231, -0.3032536, 1.0]], ['2, k, 14', [-0.1576849, -0.6307262, 1.0]], ['2, k, 15', [-0.1406033, -0.706072, 1.0]], ['2, k, 16', [-0.0360935, 0.03442595, 1.0]], ['2, k, 17', [0.04267961, -0.2737018, 1.0]], ['2, k, 18', [0.03590356, -0.6303206, 1.0]], ['2, k, 19', [0.05927524, -0.7015377, 1.0]], ['2, k, 20', [-0.1358473, 0.5245683, 1.0]], ['2, k, 21', [-0.3255897, -0.1327713, 1.0]], ['2, k, 22', [-0.2754397, -0.03783284, 1.0]], ['2, k, 23', [0.1302513, -0.1330199, 1.0]], ['2, k, 24', [0.1498586, -0.09700353, 1.0]]]
[['2, k, 0', [-0.1058519, 0.03120692, 1.0]], ['2, k, 1', [-0.1252557, 0.3163797, 1.0]], ['2, k, 2', [-0.1443781, 0.5924909, 1.0]], ['2, k, 3', [-0.1151109, 0.7159709, 1.0]], ['2, k, 4', [-0.2960992, 0.4735252, 1.0]], ['2, k, 5', [-0.3392906, 0.2396062, 1.0]], ['2, k, 6', [-0.3333796, 0.003817487, 1.0]], ['2, k, 7', [-0.342713, -0.06115385, 1.0]], ['2, k, 8', [0.022103, 0.472559, 1.0]], ['2, k, 9', [0.05807301, 0.2415968, 1.0]], ['2, k, 10', [0.1070579, 0.05888494, 1.0]], ['2, k, 11', [0.1111036, -0.005439296, 1.0]], ['2, k, 12', [-0.1699153, 0.02564511, 1.0]], ['2, k, 13', [-0.1875035, -0.2997535, 1.0]], ['2, k, 14', [-0.1590778, -0.6299363, 1.0]], ['2, k, 15', [-0.1426678, -0.7057665, 1.0]], ['2, k, 16', [-0.03916252, 0.03586011, 1.0]], ['2, k, 17', [0.07522731, -0.2456568, 1.0]], ['2, k, 18', [0.09936745, -0.6140018, 1.0]], ['2, k, 19', [0.1304851, -0.684653, 1.0]], ['2, k, 20', [-0.139707, 0.5247282, 1.0]], ['2, k, 21', [-0.3372249, -0.1336673, 1.0]], ['2, k, 22', [-0.2907794, -0.02936826, 1.0]], ['2, k, 23', [0.1324996, -0.06851424, 1.0]], ['2, k, 24', [0.1300827, 0.02208512, 1.0]]]
[['2, k, 0', [-0.1076421, 0.03242841, 1.0]], ['2, k, 1', [-0.1278676, 0.3167728, 1.0]], ['2, k, 2', [-0.148002, 0.5920313, 1.0]], ['2, k, 3', [-0.1180744, 0.7153311, 1.0]], ['2, k, 4', [-0.2988551, 0.4730989, 1.0]], ['2, k, 5', [-0.3413518, 0.239131, 1.0]], ['2, k, 6', [-0.3419017, 0.003531192, 1.0]], ['2, k, 7', [-0.3505276, -0.06269436, 1.0]], ['2, k, 8', [0.02008801, 0.4729528, 1.0]], ['2, k, 9', [0.05536015, 0.2421057, 1.0]], ['2, k, 10', [0.1096114, 0.0550556, 1.0]], ['2, k, 11', [0.1132681, -0.01012387, 1.0]], ['2, k, 12', [-0.1717147, 0.02645028, 1.0]], ['2, k, 13', [-0.1895924, -0.2870125, 1.0]], ['2, k, 14', [-0.1603317, -0.6305885, 1.0]], ['2, k, 15', [-0.143308, -0.7054424, 1.0]], ['2, k, 16', [-0.04093814, 0.03760886, 1.0]], ['2, k, 17', [0.08110277, -0.2452773, 1.0]], ['2, k, 18', [0.1199487, -0.6095116, 1.0]], ['2, k, 19', [0.1543762, -0.6788484, 1.0]], ['2, k, 20', [-0.143075, 0.5244914, 1.0]], ['2, k, 21', [-0.3412881, -0.1340663, 1.0]], ['2, k, 22', [-0.2941443, -0.02318848, 1.0]], ['2, k, 23', [0.133651, -0.07500011, 1.0]], ['2, k, 24', [0.1463047, -0.03475466, 1.0]]]
[['2, k, 0', [-0.1100961, 0.03371885, 1.0]], ['2, k, 1', [-0.1308966, 0.3176539, 1.0]], ['2, k, 2', [-0.1512538, 0.5925983, 1.0]], ['2, k, 3', [-0.1224882, 0.7158732, 1.0]], ['2, k, 4', [-0.3016476, 0.4730659, 1.0]], ['2, k, 5', [-0.3446566, 0.2393228, 1.0]], ['2, k, 6', [-0.3469647, 0.002714899, 1.0]], ['2, k, 7', [-0.3565394, -0.0660457, 1.0]], ['2, k, 8', [0.01719151, 0.4732529, 1.0]], ['2, k, 9', [0.05320008, 0.2426756, 1.0]], ['2, k, 10', [0.1108614, 0.05436569, 1.0]], ['2, k, 11', [0.1184286, -0.01099259, 1.0]], ['2, k, 12', [-0.17452, 0.02747471, 1.0]], ['2, k, 13', [-0.190656, -0.2852863, 1.0]], ['2, k, 14', [-0.160624, -0.6305251, 1.0]], ['2, k, 15', [-0.1436881, -0.7053263, 1.0]], ['2, k, 16', [-0.04300754, 0.03912346, 1.0]], ['2, k, 17', [0.1011587, -0.2338472, 1.0]], ['2, k, 18', [0.1714177, -0.6003346, 1.0]], ['2, k, 19', [0.2259521, -0.6791992, 1.0]], ['2, k, 20', [-0.1463022, 0.5251224, 1.0]], ['2, k, 21', [-0.353267, -0.1376993, 1.0]], ['2, k, 22', [-0.2963791, -0.03215791, 1.0]], ['2, k, 23', [0.1390863, -0.07440187, 1.0]], ['2, k, 24', [0.1362543, 0.008187397, 1.0]]]
[['2, k, 0', [-0.1103903, 0.03448007, 1.0]], ['2, k, 1', [-0.1314856, 0.3179332, 1.0]], ['2, k, 2', [-0.152386, 0.5925494, 1.0]], ['2, k, 3', [-0.1248878, 0.7160431, 1.0]], ['2, k, 4', [-0.3042731, 0.4728125, 1.0]], ['2, k, 5', [-0.3475342, 0.2392562, 1.0]], ['2, k, 6', [-0.3535114, 0.002699984, 1.0]], ['2, k, 7', [-0.3632987, -0.06859442, 1.0]], ['2, k, 8', [0.0154849, 0.4735689, 1.0]], ['2, k, 9', [0.05291536, 0.2432406, 1.0]], ['2, k, 10', [0.1138949, 0.05450974, 1.0]], ['2, k, 11', [0.1238412, -0.008326496, 1.0]], ['2, k, 12', [-0.1747875, 0.02776194, 1.0]], ['2, k, 13', [-0.1911113, -0.2851501, 1.0]], ['2, k, 14', [-0.1607668, -0.629752, 1.0]], ['2, k, 15', [-0.1442365, -0.7055075, 1.0]], ['2, k, 16', [-0.04322892, 0.04059569, 1.0]], ['2, k, 17', [0.1120058, -0.2276886, 1.0]], ['2, k, 18', [0.2281336, -0.5852875, 1.0]], ['2, k, 19', [0.291748, -0.6674805, 1.0]], ['2, k, 20', [-0.1472743, 0.5251669, 1.0]], ['2, k, 21', [-0.3518949, -0.1392611, 1.0]], ['2, k, 22', [-0.305574, -0.0194372, 1.0]], ['2, k, 23', [0.1480942, -0.07494865, 1.0]], ['2, k, 24', [0.1526961, -0.02130724, 1.0]]]
[['2, k, 0', [-0.1116865, 0.03537046, 1.0]], ['2, k, 1', [-0.1333368, 0.3186626, 1.0]], ['2, k, 2', [-0.1545621, 0.5931248, 1.0]], ['2, k, 3', [-0.1265156, 0.7161904, 1.0]], ['2, k, 4', [-0.3060191, 0.4727462, 1.0]], ['2, k, 5', [-0.3487641, 0.2391493, 1.0]], ['2, k, 6', [-0.3562283, 0.002529281, 1.0]], ['2, k, 7', [-0.3645462, -0.07025931, 1.0]], ['2, k, 8', [0.01478306, 0.4738784, 1.0]], ['2, k, 9', [0.05269698, 0.2436989, 1.0]], ['2, k, 10', [0.1291998, 0.03000887, 1.0]], ['2, k, 11', [0.1485265, -0.04939681, 1.0]], ['2, k, 12', [-0.176309, 0.02856404, 1.0]], ['2, k, 13', [-0.1921635, -0.2792723, 1.0]], ['2, k, 14', [-0.1612918, -0.6291823, 1.0]], ['2, k, 15', [-0.1448523, -0.7048436, 1.0]], ['2, k, 16', [-0.04424315, 0.04147187, 1.0]], ['2, k, 17', [0.1168641, -0.2248836, 1.0]], ['2, k, 18', [0.2427879, -0.5825804, 1.0]], ['2, k, 19', [0.3041022, -0.6642684, 1.0]], ['2, k, 20', [-0.1493922, 0.5257714, 1.0]], ['2, k, 21', [-0.3572469, -0.1425225, 1.0]], ['2, k, 22', [-0.3086262, -0.01637203, 1.0]], ['2, k, 23', [0.1856121, -0.110079, 1.0]], ['2, k, 24', [0.1868831, -0.06799086, 1.0]]]
[['2, k, 0', [-0.1122747, 0.03640269, 1.0]], ['2, k, 1', [-0.1341732, 0.3191228, 1.0]], ['2, k, 2', [-0.1555833, 0.5931524, 1.0]], ['2, k, 3', [-0.1283378, 0.7160373, 1.0]], ['2, k, 4', [-0.3065529, 0.4731796, 1.0]], ['2, k, 5', [-0.3490244, 0.2395608, 1.0]], ['2, k, 6', [-0.3589485, 0.003088958, 1.0]], ['2, k, 7', [-0.3648425, -0.07140972, 1.0]], ['2, k, 8', [0.01451647, 0.4738119, 1.0]], ['2, k, 9', [0.05283574, 0.2437031, 1.0]], ['2, k, 10', [0.1225289, 0.07392147, 1.0]], ['2, k, 11', [0.1337766, -1.199873e-05, 1.0]], ['2, k, 12', [-0.1770752, 0.0297087, 1.0]], ['2, k, 13', [-0.1921619, -0.2794492, 1.0]], ['2, k, 14', [-0.161611, -0.6289052, 1.0]], ['2, k, 15', [-0.1449056, -0.7044247, 1.0]], ['2, k, 16', [-0.04463768, 0.04235242, 1.0]], ['2, k, 17', [0.1291842, -0.2264744, 1.0]], ['2, k, 18', [0.2830732, -0.5689032, 1.0]], ['2, k, 19', [0.3047566, -0.6160024, 1.0]], ['2, k, 20', [-0.1503713, 0.5258985, 1.0]], ['2, k, 21', [-0.3597686, -0.1410799, 1.0]], ['2, k, 22', [-0.3358572, -0.08973266, 1.0]], ['2, k, 23', [0.1739395, -0.06441353, 1.0]], ['2, k, 24', [0.143693, 0.03088796, 1.0]]]
[['2, k, 0', [-0.112198, 0.03729405, 1.0]], ['2, k, 1', [-0.1345876, 0.3196021, 1.0]], ['2, k, 2', [-0.1563988, 0.5933912, 1.0]], ['2, k, 3', [-0.1288196, 0.7161295, 1.0]], ['2, k, 4', [-0.3069977, 0.4729347, 1.0]], ['2, k, 5', [-0.3491994, 0.2393681, 1.0]], ['2, k, 6', [-0.3599247, 0.00296047, 1.0]], ['2, k, 7', [-0.3641378, -0.07010829, 1.0]], ['2, k, 8', [0.01418582, 0.4739979, 1.0]], ['2, k, 9', [0.05313602, 0.2439748, 1.0]], ['2, k, 10', [0.1201373, 0.08128861, 1.0]], ['2, k, 11', [0.1317714, 0.008391415, 1.0]], ['2, k, 12', [-0.1771499, 0.03041033, 1.0]], ['2, k, 13', [-0.1919958, -0.2795647, 1.0]], ['2, k, 14', [-0.1617015, -0.6291686, 1.0]], ['2, k, 15', [-0.1452967, -0.7040851, 1.0]], ['2, k, 16', [-0.04432321, 0.04340659, 1.0]], ['2, k, 17', [0.1322929, -0.2251526, 1.0]], ['2, k, 18', [0.2990589, -0.5678412, 1.0]], ['2, k, 19', [0.3205057, -0.6149492, 1.0]], ['2, k, 20', [-0.1510825, 0.5261874, 1.0]], ['2, k, 21', [-0.3540345, -0.1415175, 1.0]], ['2, k, 22', [-0.326903, -0.07098334, 1.0]], ['2, k, 23', [0.1719424, -0.05813125, 1.0]], ['2, k, 24', [0.1566875, 0.008583711, 1.0]]]
[['2, k, 0', [-0.1122332, 0.03771749, 1.0]], ['2, k, 1', [-0.1344894, 0.3197695, 1.0]], ['2, k, 2', [-0.1561108, 0.5933819, 1.0]], ['2, k, 3', [-0.1289499, 0.7161305, 1.0]], ['2, k, 4', [-0.307145, 0.4728143, 1.0]], ['2, k, 5', [-0.3491949, 0.2392494, 1.0]], ['2, k, 6', [-0.3603656, 0.002902318, 1.0]], ['2, k, 7', [-0.3615171, -0.06986761, 1.0]], ['2, k, 8', [0.01408232, 0.4741403, 1.0]], ['2, k, 9', [0.05415786, 0.244157, 1.0]], ['2, k, 10', [0.1412291, 0.024481, 1.0]], ['2, k, 11', [0.1565484, -0.05569085, 1.0]], ['2, k, 12', [-0.1772905, 0.03088115, 1.0]], ['2, k, 13', [-0.1916548, -0.279921, 1.0]], ['2, k, 14', [-0.1610755, -0.6337431, 1.0]], ['2, k, 15', [-0.1464489, -0.7073698, 1.0]], ['2, k, 16', [-0.04421135, 0.04377556, 1.0]], ['2, k, 17', [0.1338324, -0.2253339, 1.0]], ['2, k, 18', [0.3000266, -0.5689799, 1.0]], ['2, k, 19', [0.3212167, -0.6160884, 1.0]], ['2, k, 20', [-0.150854, 0.5262182, 1.0]], ['2, k, 21', [-0.3529397, -0.1405781, 1.0]], ['2, k, 22', [-0.3272815, -0.06944775, 1.0]], ['2, k, 23', [0.1904419, -0.1162057, 1.0]], ['2, k, 24', [0.2007085, -0.08472966, 1.0]]]
[['2, k, 0', [-0.1113885, 0.03882959, 1.0]], ['2, k, 1', [-0.1342324, 0.3205119, 1.0]], ['2, k, 2', [-0.1561603, 0.5938718, 1.0]], ['2, k, 3', [-0.1295181, 0.717056, 1.0]], ['2, k, 4', [-0.3072714, 0.4728502, 1.0]], ['2, k, 5', [-0.3490228, 0.2392629, 1.0]], ['2, k, 6', [-0.3604442, 0.002961004, 1.0]], ['2, k, 7', [-0.3599563, -0.06947894, 1.0]], ['2, k, 8', [0.01421979, 0.4749859, 1.0]], ['2, k, 9', [0.0554663, 0.245124, 1.0]], ['2, k, 10', [0.1410044, 0.02440774, 1.0]], ['2, k, 11', [0.1607415, -0.05725465, 1.0]], ['2, k, 12', [-0.1765534, 0.03182521, 1.0]], ['2, k, 13', [-0.1915154, -0.2795091, 1.0]], ['2, k, 14', [-0.1610582, -0.6337532, 1.0]], ['2, k, 15', [-0.1455904, -0.7070638, 1.0]], ['2, k, 16', [-0.04329229, 0.04497242, 1.0]], ['2, k, 17', [0.1352996, -0.228027, 1.0]], ['2, k, 18', [0.3013847, -0.5722339, 1.0]], ['2, k, 19', [0.3222304, -0.619302, 1.0]], ['2, k, 20', [-0.1508449, 0.5267559, 1.0]], ['2, k, 21', [-0.3509423, -0.1411359, 1.0]], ['2, k, 22', [-0.3295531, -0.07860377, 1.0]], ['2, k, 23', [0.1962413, -0.1163055, 1.0]], ['2, k, 24', [0.1801943, -0.04858001, 1.0]]]
[['2, k, 0', [-0.1100563, 0.03877734, 1.0]], ['2, k, 1', [-0.1332581, 0.3207267, 1.0]], ['2, k, 2', [-0.1554146, 0.5942692, 1.0]], ['2, k, 3', [-0.1295936, 0.717231, 1.0]], ['2, k, 4', [-0.3072585, 0.4728597, 1.0]], ['2, k, 5', [-0.3485568, 0.2392062, 1.0]], ['2, k, 6', [-0.3602566, 0.002920938, 1.0]], ['2, k, 7', [-0.3579698, -0.06948135, 1.0]], ['2, k, 8', [0.01422811, 0.4745573, 1.0]], ['2, k, 9', [0.05702163, 0.2453933, 1.0]], ['2, k, 10', [0.1411802, 0.02394977, 1.0]], ['2, k, 11', [0.1617585, -0.05522227, 1.0]], ['2, k, 12', [-0.1756468, 0.03183166, 1.0]], ['2, k, 13', [-0.1906819, -0.2775767, 1.0]], ['2, k, 14', [-0.1625258, -0.6308578, 1.0]], ['2, k, 15', [-0.1456837, -0.7047188, 1.0]], ['2, k, 16', [-0.04150254, 0.04480778, 1.0]], ['2, k, 17', [0.1348109, -0.2351585, 1.0]], ['2, k, 18', [0.3019848, -0.5794246, 1.0]], ['2, k, 19', [0.3220327, -0.6264222, 1.0]], ['2, k, 20', [-0.1500544, 0.5271082, 1.0]], ['2, k, 21', [-0.3496906, -0.1406084, 1.0]], ['2, k, 22', [-0.3264552, -0.06448606, 1.0]], ['2, k, 23', [0.1956924, -0.1165517, 1.0]], ['2, k, 24', [0.1915825, -0.06111078, 1.0]]]
[['2, k, 0', [-0.1073644, 0.03873604, 1.0]], ['2, k, 1', [-0.1315384, 0.3209349, 1.0]], ['2, k, 2', [-0.1544303, 0.5946282, 1.0]], ['2, k, 3', [-0.1294191, 0.7177585, 1.0]], ['2, k, 4', [-0.3062153, 0.4724155, 1.0]], ['2, k, 5', [-0.3450725, 0.2381219, 1.0]], ['2, k, 6', [-0.354496, 0.00184062, 1.0]], ['2, k, 7', [-0.3492925, -0.0703683, 1.0]], ['2, k, 8', [0.01611189, 0.474643, 1.0]], ['2, k, 9', [0.06066831, 0.2465763, 1.0]], ['2, k, 10', [0.1453342, 0.02574517, 1.0]], ['2, k, 11', [0.16863, -0.06358201, 1.0]], ['2, k, 12', [-0.1732293, 0.0317385, 1.0]], ['2, k, 13', [-0.188214, -0.2772895, 1.0]], ['2, k, 14', [-0.1624535, -0.6291708, 1.0]], ['2, k, 15', [-0.1457999, -0.703456, 1.0]], ['2, k, 16', [-0.03863876, 0.04479306, 1.0]], ['2, k, 17', [0.1364226, -0.239792, 1.0]], ['2, k, 18', [0.2957795, -0.587219, 1.0]], ['2, k, 19', [0.3143638, -0.6341494, 1.0]], ['2, k, 20', [-0.1489063, 0.5274346, 1.0]], ['2, k, 21', [-0.346435, -0.1406853, 1.0]], ['2, k, 22', [-0.3214118, -0.08119822, 1.0]], ['2, k, 23', [0.2034508, -0.1270567, 1.0]], ['2, k, 24', [0.1913315, -0.05222978, 1.0]]]
[['2, k, 0', [-0.1053268, 0.03931536, 1.0]], ['2, k, 1', [-0.1297501, 0.3214845, 1.0]], ['2, k, 2', [-0.1529358, 0.5951462, 1.0]], ['2, k, 3', [-0.1291091, 0.7179933, 1.0]], ['2, k, 4', [-0.3048949, 0.4719017, 1.0]], ['2, k, 5', [-0.3416016, 0.2372584, 1.0]], ['2, k, 6', [-0.3501064, 0.003119776, 1.0]], ['2, k, 7', [-0.3430427, -0.06912267, 1.0]], ['2, k, 8', [0.02265326, 0.4786943, 1.0]], ['2, k, 9', [0.06350023, 0.2496874, 1.0]], ['2, k, 10', [0.1452302, 0.02741635, 1.0]], ['2, k, 11', [0.1661595, -0.06192348, 1.0]], ['2, k, 12', [-0.1712234, 0.03231921, 1.0]], ['2, k, 13', [-0.1872384, -0.2779249, 1.0]], ['2, k, 14', [-0.1627508, -0.6289067, 1.0]], ['2, k, 15', [-0.1457063, -0.7037367, 1.0]], ['2, k, 16', [-0.03663673, 0.04533357, 1.0]], ['2, k, 17', [0.1376711, -0.2423638, 1.0]], ['2, k, 18', [0.2978771, -0.5895338, 1.0]], ['2, k, 19', [0.3156207, -0.6364652, 1.0]], ['2, k, 20', [-0.1473341, 0.5279579, 1.0]], ['2, k, 21', [-0.3311183, -0.1388143, 1.0]], ['2, k, 22', [-0.3142383, -0.0702901, 1.0]], ['2, k, 23', [0.1943406, -0.1229401, 1.0]], ['2, k, 24', [0.1989522, -0.06501649, 1.0]]]
[['2, k, 0', [-0.1046182, 0.03938727, 1.0]], ['2, k, 1', [-0.1287404, 0.3217295, 1.0]], ['2, k, 2', [-0.1516021, 0.5956202, 1.0]], ['2, k, 3', [-0.1288634, 0.7182989, 1.0]], ['2, k, 4', [-0.3043984, 0.4719117, 1.0]], ['2, k, 5', [-0.3407166, 0.2372557, 1.0]], ['2, k, 6', [-0.3466137, 0.004845514, 1.0]], ['2, k, 7', [-0.337645, -0.06605033, 1.0]], ['2, k, 8', [0.02286261, 0.478307, 1.0]], ['2, k, 9', [0.0647979, 0.2491882, 1.0]], ['2, k, 10', [0.1441402, 0.03262708, 1.0]], ['2, k, 11', [0.1543462, -0.02761816, 1.0]], ['2, k, 12', [-0.170587, 0.03243305, 1.0]], ['2, k, 13', [-0.1869228, -0.2771215, 1.0]], ['2, k, 14', [-0.1627805, -0.6282589, 1.0]], ['2, k, 15', [-0.1453954, -0.7029543, 1.0]], ['2, k, 16', [-0.03587559, 0.04534602, 1.0]], ['2, k, 17', [0.1383858, -0.2417174, 1.0]], ['2, k, 18', [0.2995615, -0.58803, 1.0]], ['2, k, 19', [0.3173425, -0.6350003, 1.0]], ['2, k, 20', [-0.146082, 0.5283676, 1.0]], ['2, k, 21', [-0.3322692, -0.132997, 1.0]], ['2, k, 22', [-0.307045, -0.07682323, 1.0]], ['2, k, 23', [0.1997762, -0.08951841, 1.0]], ['2, k, 24', [0.1558123, 0.03440563, 1.0]]]
[['2, k, 0', [-0.101563, 0.04022969, 1.0]], ['2, k, 1', [-0.1273008, 0.322275, 1.0]], ['2, k, 2', [-0.1511654, 0.5959306, 1.0]], ['2, k, 3', [-0.1288059, 0.718733, 1.0]], ['2, k, 4', [-0.303307, 0.4721556, 1.0]], ['2, k, 5', [-0.3388857, 0.2373632, 1.0]], ['2, k, 6', [-0.3362302, 0.004366192, 1.0]], ['2, k, 7', [-0.3265881, -0.06475686, 1.0]], ['2, k, 8', [0.025205, 0.4799421, 1.0]], ['2, k, 9', [0.0656193, 0.2503057, 1.0]], ['2, k, 10', [0.1439198, 0.0346212, 1.0]], ['2, k, 11', [0.1566732, -0.04440159, 1.0]], ['2, k, 12', [-0.1676382, 0.03287727, 1.0]], ['2, k, 13', [-0.1867989, -0.2773592, 1.0]], ['2, k, 14', [-0.1626642, -0.6282336, 1.0]], ['2, k, 15', [-0.145534, -0.7029612, 1.0]], ['2, k, 16', [-0.03277092, 0.04658162, 1.0]], ['2, k, 17', [0.1391053, -0.2413376, 1.0]], ['2, k, 18', [0.3014944, -0.5869347, 1.0]], ['2, k, 19', [0.3193157, -0.6338738, 1.0]], ['2, k, 20', [-0.1454514, 0.528728, 1.0]], ['2, k, 21', [-0.3226774, -0.1326919, 1.0]], ['2, k, 22', [-0.2958027, -0.0710742, 1.0]], ['2, k, 23', [0.1983773, -0.1030356, 1.0]], ['2, k, 24', [0.1762777, -0.03150708, 1.0]]]
[['2, k, 0', [-0.101006, 0.03985746, 1.0]], ['2, k, 1', [-0.1267393, 0.3220323, 1.0]], ['2, k, 2', [-0.1507105, 0.5958383, 1.0]], ['2, k, 3', [-0.1286824, 0.71876, 1.0]], ['2, k, 4', [-0.3031391, 0.471991, 1.0]], ['2, k, 5', [-0.3379099, 0.2370653, 1.0]], ['2, k, 6', [-0.3321569, 0.003768538, 1.0]], ['2, k, 7', [-0.3202684, -0.06490304, 1.0]], ['2, k, 8', [0.02366362, 0.4786377, 1.0]], ['2, k, 9', [0.06642287, 0.2498213, 1.0]], ['2, k, 10', [0.1444433, 0.02604758, 1.0]], ['2, k, 11', [0.1607728, -0.05178122, 1.0]], ['2, k, 12', [-0.1671298, 0.03231328, 1.0]], ['2, k, 13', [-0.1864359, -0.2766934, 1.0]], ['2, k, 14', [-0.1626852, -0.6282534, 1.0]], ['2, k, 15', [-0.1455815, -0.7027153, 1.0]], ['2, k, 16', [-0.0321222, 0.04638792, 1.0]], ['2, k, 17', [0.1397365, -0.2418537, 1.0]], ['2, k, 18', [0.3023562, -0.5873456, 1.0]], ['2, k, 19', [0.3196173, -0.6343242, 1.0]], ['2, k, 20', [-0.1449575, 0.5285952, 1.0]], ['2, k, 21', [-0.3081333, -0.1337785, 1.0]], ['2, k, 22', [-0.2834864, -0.04596977, 1.0]], ['2, k, 23', [0.1943797, -0.1157638, 1.0]], ['2, k, 24', [0.1892633, -0.05193092, 1.0]]]
[['2, k, 0', [-0.1000987, 0.03966556, 1.0]], ['2, k, 1', [-0.126319, 0.3220289, 1.0]], ['2, k, 2', [-0.1506465, 0.5959209, 1.0]], ['2, k, 3', [-0.1288446, 0.7189896, 1.0]], ['2, k, 4', [-0.3029644, 0.4720638, 1.0]], ['2, k, 5', [-0.3374639, 0.2371795, 1.0]], ['2, k, 6', [-0.3298676, 0.003915236, 1.0]], ['2, k, 7', [-0.3177885, -0.06515509, 1.0]], ['2, k, 8', [0.02223098, 0.4780268, 1.0]], ['2, k, 9', [0.06641904, 0.2497189, 1.0]], ['2, k, 10', [0.1390928, 0.06009335, 1.0]], ['2, k, 11', [0.1508981, -0.02029317, 1.0]], ['2, k, 12', [-0.1662708, 0.03193871, 1.0]], ['2, k, 13', [-0.1873228, -0.2782417, 1.0]], ['2, k, 14', [-0.1625873, -0.6286806, 1.0]], ['2, k, 15', [-0.1456815, -0.7033797, 1.0]], ['2, k, 16', [-0.03120615, 0.04637939, 1.0]], ['2, k, 17', [0.1400071, -0.2423728, 1.0]], ['2, k, 18', [0.3039931, -0.5871499, 1.0]], ['2, k, 19', [0.3211122, -0.6341008, 1.0]], ['2, k, 20', [-0.1448217, 0.5286637, 1.0]], ['2, k, 21', [-0.3059854, -0.1346237, 1.0]], ['2, k, 22', [-0.2802504, -0.06257418, 1.0]], ['2, k, 23', [0.1966932, -0.08254647, 1.0]], ['2, k, 24', [0.1713106, -0.008673958, 1.0]]]
