[['2, k, 0', [-0.217103, -0.250998, 1.0]], ['2, k, 1', [-0.216973, 0.0381522, 1.0]], ['2, k, 2', [-0.215609, 0.320226, 1.0]], ['2, k, 3', [-0.220589, 0.448134, 1.0]], ['2, k, 4', [-0.400316, 0.239666, 1.0]], ['2, k, 5', [-0.562886, 0.0963905, 1.0]], ['2, k, 6', [-0.474529, -0.11521, 1.0]], ['2, k, 7', [-0.403701, -0.170785, 1.0]], ['2, k, 8', [-0.0497855, 0.234556, 1.0]], ['2, k, 9', [0.14005, 0.108811, 1.0]], ['2, k, 10', [0.0402838, -0.101267, 1.0]], ['2, k, 11', [-0.0155391, -0.140292, 1.0]], ['2, k, 12', [-0.29401, -0.246339, 1.0]], ['2, k, 13', [-0.383105, -0.643557, 1.0]], ['2, k, 14', [-0.44701, -1.01553, 1.0]], ['2, k, 15', [-0.473145, -1.07715, 1.0]], ['2, k, 16', [-0.134244, -0.248809, 1.0]], ['2, k, 17', [-0.0473163, -0.618466, 1.0]], ['2, k, 18', [0.0186346, -1.00142, 1.0]], ['2, k, 19', [0.0404053, -1.07129, 1.0]], ['2, k, 20', [-0.216166, 0.250744, 1.0]], ['2, k, 21', [-0.387517, -0.243062, 1.0]], ['2, k, 22', [-0.37324, -0.121487, 1.0]], ['2, k, 23', [-0.025872, -0.237133, 1.0]], ['2, k, 24', [-0.0431111, -0.124407, 1.0]]]
[['2, k, 0', [-0.222248, -0.30812, 1.0]], ['2, k, 1', [-0.220103, -0.0372305, 1.0]], ['2, k, 2', [-0.216257, 0.228347, 1.0]], ['2, k, 3', [-0.22107, 0.367218, 1.0]], ['2, k, 4', [-0.389072, 0.142927, 1.0]], ['2, k, 5', [-0.590075, 0.0336371, 1.0]], ['2, k, 6', [-0.453691, -0.153986, 1.0]], ['2, k, 7', [-0.400083, -0.203756, 1.0]], ['2, k, 8', [-0.0528752, 0.136815, 1.0]], ['2, k, 9', [0.142993, 0.0530299, 1.0]], ['2, k, 10', [0.0387595, -0.140931, 1.0]], ['2, k, 11', [-0.0221126, -0.175447, 1.0]], ['2, k, 12', [-0.294028, -0.302531, 1.0]], ['2, k, 13', [-0.415546, -0.623402, 1.0]], ['2, k, 14', [-0.433341, -0.987461, 1.0]], ['2, k, 15', [-0.469908, -1.07255, 1.0]], ['2, k, 16', [-0.144613, -0.305478, 1.0]], ['2, k, 17', [0.00708804, -0.621471, 1.0]], ['2, k, 18', [0.0498821, -1.07012, 1.0]], ['2, k, 19', [0.0454425, -1.12318, 1.0]], ['2, k, 20', [-0.217466, 0.162821, 1.0]], ['2, k, 21', [-0.377651, -0.284322, 1.0]], ['2, k, 22', [-0.356321, -0.180351, 1.0]], ['2, k, 23', [-0.0238061, -0.277882, 1.0]], ['2, k, 24', [-0.0411336, -0.19756, 1.0]]]
[['2, k, 0', [-0.233993, -0.293576, 1.0]], ['2, k, 1', [-0.225236, -0.0225035, 1.0]], ['2, k, 2', [-0.216008, 0.244823, 1.0]], ['2, k, 3', [-0.220789, 0.385548, 1.0]], ['2, k, 4', [-0.389983, 0.157347, 1.0]], ['2, k, 5', [-0.58992, 0.0419951, 1.0]], ['2, k, 6', [-0.456695, -0.147858, 1.0]], ['2, k, 7', [-0.401876, -0.191604, 1.0]], ['2, k, 8', [-0.0518182, 0.15127, 1.0]], ['2, k, 9', [0.142894, 0.0636111, 1.0]], ['2, k, 10', [0.0159503, -0.126533, 1.0]], ['2, k, 11', [-0.0331095, -0.166638, 1.0]], ['2, k, 12', [-0.303268, -0.284821, 1.0]], ['2, k, 13', [-0.407622, -0.613754, 1.0]], ['2, k, 14', [-0.433796, -0.988195, 1.0]], ['2, k, 15', [-0.469866, -1.07371, 1.0]], ['2, k, 16', [-0.158931, -0.293943, 1.0]], ['2, k, 17', [0.00309937, -0.606042, 1.0]], ['2, k, 18', [0.0457388, -1.0548, 1.0]], ['2, k, 19', [0.0416744, -1.10801, 1.0]], ['2, k, 20', [-0.218567, 0.178689, 1.0]], ['2, k, 21', [-0.406492, -0.278419, 1.0]], ['2, k, 22', [-0.356177, -0.182298, 1.0]], ['2, k, 23', [-0.0328309, -0.261777, 1.0]], ['2, k, 24', [-0.0661339, -0.154983, 1.0]]]
[['2, k, 0', [-0.235882, -0.283601, 1.0]], ['2, k, 1', [-0.226211, -0.0100472, 1.0]], ['2, k, 2', [-0.215642, 0.259077, 1.0]], ['2, k, 3', [-0.220707, 0.399509, 1.0]], ['2, k, 4', [-0.390348, 0.168581, 1.0]], ['2, k, 5', [-0.590487, 0.051886, 1.0]], ['2, k, 6', [-0.45962, -0.139835, 1.0]], ['2, k, 7', [-0.404136, -0.184975, 1.0]], ['2, k, 8', [-0.0506325, 0.16284, 1.0]], ['2, k, 9', [0.14284, 0.0742892, 1.0]], ['2, k, 10', [0.0366667, -0.122205, 1.0]], ['2, k, 11', [-0.0206482, -0.156666, 1.0]], ['2, k, 12', [-0.30478, -0.275111, 1.0]], ['2, k, 13', [-0.404865, -0.607917, 1.0]], ['2, k, 14', [-0.455084, -1.05318, 1.0]], ['2, k, 15', [-0.453359, -1.10606, 1.0]], ['2, k, 16', [-0.160951, -0.284531, 1.0]], ['2, k, 17', [-0.00120202, -0.599231, 1.0]], ['2, k, 18', [0.0421973, -1.04724, 1.0]], ['2, k, 19', [0.047527, -1.11218, 1.0]], ['2, k, 20', [-0.218528, 0.192591, 1.0]], ['2, k, 21', [-0.407732, -0.269925, 1.0]], ['2, k, 22', [-0.360562, -0.175148, 1.0]], ['2, k, 23', [-0.0264458, -0.255329, 1.0]], ['2, k, 24', [-0.0405473, -0.182277, 1.0]]]
[['2, k, 0', [-0.240695, -0.273732, 1.0]], ['2, k, 1', [-0.227602, -0.00684654, 1.0]], ['2, k, 2', [-0.21565, 0.259171, 1.0]], ['2, k, 3', [-0.220321, 0.403141, 1.0]], ['2, k, 4', [-0.39143, 0.181085, 1.0]], ['2, k, 5', [-0.590612, 0.0643925, 1.0]], ['2, k, 6', [-0.462542, -0.128812, 1.0]], ['2, k, 7', [-0.406751, -0.176888, 1.0]], ['2, k, 8', [-0.049575, 0.175458, 1.0]], ['2, k, 9', [0.142446, 0.0829052, 1.0]], ['2, k, 10', [0.0182793, -0.11064, 1.0]], ['2, k, 11', [-0.0305499, -0.152645, 1.0]], ['2, k, 12', [-0.309626, -0.264178, 1.0]], ['2, k, 13', [-0.400497, -0.601429, 1.0]], ['2, k, 14', [-0.45084, -1.04586, 1.0]], ['2, k, 15', [-0.483578, -1.10207, 1.0]], ['2, k, 16', [-0.165507, -0.276019, 1.0]], ['2, k, 17', [-0.00591242, -0.591612, 1.0]], ['2, k, 18', [0.0381947, -1.03979, 1.0]], ['2, k, 19', [0.0494907, -1.10337, 1.0]], ['2, k, 20', [-0.218661, 0.19304, 1.0]], ['2, k, 21', [-0.414634, -0.265385, 1.0]], ['2, k, 22', [-0.368005, -0.156957, 1.0]], ['2, k, 23', [-0.0368573, -0.245827, 1.0]], ['2, k, 24', [-0.0606704, -0.149908, 1.0]]]
[['2, k, 0', [-0.243291, -0.265931, 1.0]], ['2, k, 1', [-0.229665, 0.00922026, 1.0]], ['2, k, 2', [-0.215029, 0.280521, 1.0]], ['2, k, 3', [-0.219663, 0.422664, 1.0]], ['2, k, 4', [-0.391848, 0.192665, 1.0]], ['2, k, 5', [-0.590218, 0.0738158, 1.0]], ['2, k, 6', [-0.463754, -0.120374, 1.0]], ['2, k, 7', [-0.410078, -0.16731, 1.0]], ['2, k, 8', [-0.0483248, 0.185191, 1.0]], ['2, k, 9', [0.14228, 0.0908442, 1.0]], ['2, k, 10', [0.0409136, -0.11133, 1.0]], ['2, k, 11', [-0.0200051, -0.140196, 1.0]], ['2, k, 12', [-0.312163, -0.256043, 1.0]], ['2, k, 13', [-0.398623, -0.59599, 1.0]], ['2, k, 14', [-0.448985, -1.04157, 1.0]], ['2, k, 15', [-0.481361, -1.09824, 1.0]], ['2, k, 16', [-0.168051, -0.268795, 1.0]], ['2, k, 17', [-0.0108753, -0.586163, 1.0]], ['2, k, 18', [0.0356956, -1.03461, 1.0]], ['2, k, 19', [0.048472, -1.09704, 1.0]], ['2, k, 20', [-0.218887, 0.213597, 1.0]], ['2, k, 21', [-0.41999, -0.259196, 1.0]], ['2, k, 22', [-0.370853, -0.165313, 1.0]], ['2, k, 23', [-0.0308898, -0.238814, 1.0]], ['2, k, 24', [-0.0448937, -0.146825, 1.0]]]
[['2, k, 0', [-0.243466, -0.260996, 1.0]], ['2, k, 1', [-0.230075, 0.0174379, 1.0]], ['2, k, 2', [-0.215509, 0.289227, 1.0]], ['2, k, 3', [-0.219615, 0.430881, 1.0]], ['2, k, 4', [-0.392314, 0.200428, 1.0]], ['2, k, 5', [-0.590074, 0.0780856, 1.0]], ['2, k, 6', [-0.464578, -0.116692, 1.0]], ['2, k, 7', [-0.410008, -0.163173, 1.0]], ['2, k, 8', [-0.0474803, 0.196851, 1.0]], ['2, k, 9', [0.143216, 0.0975005, 1.0]], ['2, k, 10', [0.0334321, -0.103351, 1.0]], ['2, k, 11', [-0.0207401, -0.132661, 1.0]], ['2, k, 12', [-0.314388, -0.252097, 1.0]], ['2, k, 13', [-0.396621, -0.592028, 1.0]], ['2, k, 14', [-0.450299, -1.03313, 1.0]], ['2, k, 15', [-0.476388, -1.08894, 1.0]], ['2, k, 16', [-0.166042, -0.262927, 1.0]], ['2, k, 17', [-0.0168866, -0.579939, 1.0]], ['2, k, 18', [0.0319551, -1.02844, 1.0]], ['2, k, 19', [0.0471938, -1.08637, 1.0]], ['2, k, 20', [-0.219314, 0.221512, 1.0]], ['2, k, 21', [-0.415435, -0.251448, 1.0]], ['2, k, 22', [-0.372312, -0.153575, 1.0]], ['2, k, 23', [-0.0347637, -0.23149, 1.0]], ['2, k, 24', [-0.0483637, -0.142275, 1.0]]]
[['2, k, 0', [-0.228134, -0.255675, 1.0]], ['2, k, 1', [-0.224166, 0.0251525, 1.0]], ['2, k, 2', [-0.216078, 0.297356, 1.0]], ['2, k, 3', [-0.219371, 0.438823, 1.0]], ['2, k, 4', [-0.393854, 0.208046, 1.0]], ['2, k, 5', [-0.58729, 0.0829591, 1.0]], ['2, k, 6', [-0.450507, -0.104425, 1.0]], ['2, k, 7', [-0.405335, -0.14484, 1.0]], ['2, k, 8', [-0.0468307, 0.204236, 1.0]], ['2, k, 9', [0.145403, 0.104634, 1.0]], ['2, k, 10', [0.0328038, -0.0956007, 1.0]], ['2, k, 11', [-0.021518, -0.134245, 1.0]], ['2, k, 12', [-0.304499, -0.250315, 1.0]], ['2, k, 13', [-0.383912, -0.632238, 1.0]], ['2, k, 14', [-0.440904, -1.00523, 1.0]], ['2, k, 15', [-0.47339, -1.08168, 1.0]], ['2, k, 16', [-0.144248, -0.25307, 1.0]], ['2, k, 17', [-0.0432461, -0.633325, 1.0]], ['2, k, 18', [0.0113342, -1.00569, 1.0]], ['2, k, 19', [0.0438937, -1.06979, 1.0]], ['2, k, 20', [-0.218681, 0.229299, 1.0]], ['2, k, 21', [-0.406849, -0.238042, 1.0]], ['2, k, 22', [-0.366142, -0.151641, 1.0]], ['2, k, 23', [-0.0329747, -0.23171, 1.0]], ['2, k, 24', [-0.0479151, -0.140315, 1.0]]]
[['2, k, 0', [-0.226132, -0.254004, 1.0]], ['2, k, 1', [-0.222443, 0.0283371, 1.0]], ['2, k, 2', [-0.215808, 0.302063, 1.0]], ['2, k, 3', [-0.219061, 0.443788, 1.0]], ['2, k, 4', [-0.395569, 0.214056, 1.0]], ['2, k, 5', [-0.586986, 0.0868021, 1.0]], ['2, k, 6', [-0.451644, -0.101295, 1.0]], ['2, k, 7', [-0.406787, -0.142795, 1.0]], ['2, k, 8', [-0.0468443, 0.209472, 1.0]], ['2, k, 9', [0.146059, 0.109398, 1.0]], ['2, k, 10', [0.0324126, -0.090679, 1.0]], ['2, k, 11', [-0.0194544, -0.133084, 1.0]], ['2, k, 12', [-0.302509, -0.248849, 1.0]], ['2, k, 13', [-0.383869, -0.63247, 1.0]], ['2, k, 14', [-0.447024, -1.01545, 1.0]], ['2, k, 15', [-0.473484, -1.08123, 1.0]], ['2, k, 16', [-0.142823, -0.251714, 1.0]], ['2, k, 17', [-0.0440164, -0.63277, 1.0]], ['2, k, 18', [0.0117404, -1.0059, 1.0]], ['2, k, 19', [0.0447652, -1.06969, 1.0]], ['2, k, 20', [-0.21795, 0.234039, 1.0]], ['2, k, 21', [-0.409195, -0.236147, 1.0]], ['2, k, 22', [-0.367383, -0.142915, 1.0]], ['2, k, 23', [-0.0306275, -0.229889, 1.0]], ['2, k, 24', [-0.0458119, -0.134905, 1.0]]]
[['2, k, 0', [-0.224573, -0.252283, 1.0]], ['2, k, 1', [-0.221535, 0.0311832, 1.0]], ['2, k, 2', [-0.215994, 0.306417, 1.0]], ['2, k, 3', [-0.219089, 0.448287, 1.0]], ['2, k, 4', [-0.395895, 0.217543, 1.0]], ['2, k, 5', [-0.586627, 0.0903816, 1.0]], ['2, k, 6', [-0.452287, -0.0980256, 1.0]], ['2, k, 7', [-0.40887, -0.137076, 1.0]], ['2, k, 8', [-0.0466168, 0.212996, 1.0]], ['2, k, 9', [0.145491, 0.113986, 1.0]], ['2, k, 10', [0.0314541, -0.0866516, 1.0]], ['2, k, 11', [-0.0191445, -0.123923, 1.0]], ['2, k, 12', [-0.301095, -0.247472, 1.0]], ['2, k, 13', [-0.384319, -0.633726, 1.0]], ['2, k, 14', [-0.4471, -1.01597, 1.0]], ['2, k, 15', [-0.474759, -1.08255, 1.0]], ['2, k, 16', [-0.141465, -0.249955, 1.0]], ['2, k, 17', [-0.0451426, -0.632139, 1.0]], ['2, k, 18', [0.0119307, -1.00637, 1.0]], ['2, k, 19', [0.0451195, -1.07007, 1.0]], ['2, k, 20', [-0.217797, 0.238225, 1.0]], ['2, k, 21', [-0.41373, -0.231095, 1.0]], ['2, k, 22', [-0.376826, -0.1469, 1.0]], ['2, k, 23', [-0.034699, -0.223818, 1.0]], ['2, k, 24', [-0.0445739, -0.137257, 1.0]]]
[['2, k, 0', [-0.223449, -0.250632, 1.0]], ['2, k, 1', [-0.220941, 0.0338194, 1.0]], ['2, k, 2', [-0.216203, 0.311068, 1.0]], ['2, k, 3', [-0.219169, 0.452307, 1.0]], ['2, k, 4', [-0.396394, 0.221012, 1.0]], ['2, k, 5', [-0.58668, 0.0928666, 1.0]], ['2, k, 6', [-0.45223, -0.0955265, 1.0]], ['2, k, 7', [-0.409172, -0.134957, 1.0]], ['2, k, 8', [-0.0464096, 0.216884, 1.0]], ['2, k, 9', [0.145633, 0.116422, 1.0]], ['2, k, 10', [0.0310714, -0.0845813, 1.0]], ['2, k, 11', [-0.0189399, -0.123216, 1.0]], ['2, k, 12', [-0.299948, -0.245984, 1.0]], ['2, k, 13', [-0.38419, -0.634408, 1.0]], ['2, k, 14', [-0.45038, -1.01826, 1.0]], ['2, k, 15', [-0.474526, -1.08113, 1.0]], ['2, k, 16', [-0.140546, -0.248306, 1.0]], ['2, k, 17', [-0.0473172, -0.631152, 1.0]], ['2, k, 18', [0.012161, -1.00651, 1.0]], ['2, k, 19', [0.0448504, -1.06993, 1.0]], ['2, k, 20', [-0.21773, 0.242383, 1.0]], ['2, k, 21', [-0.414349, -0.229715, 1.0]], ['2, k, 22', [-0.375716, -0.141555, 1.0]], ['2, k, 23', [-0.0364696, -0.221762, 1.0]], ['2, k, 24', [-0.0463972, -0.138747, 1.0]]]
[['2, k, 0', [-0.22259, -0.248407, 1.0]], ['2, k, 1', [-0.220502, 0.0369516, 1.0]], ['2, k, 2', [-0.216378, 0.315072, 1.0]], ['2, k, 3', [-0.219422, 0.456157, 1.0]], ['2, k, 4', [-0.39741, 0.224853, 1.0]], ['2, k, 5', [-0.586304, 0.0947132, 1.0]], ['2, k, 6', [-0.451737, -0.0935168, 1.0]], ['2, k, 7', [-0.4097, -0.134779, 1.0]], ['2, k, 8', [-0.0458128, 0.219709, 1.0]], ['2, k, 9', [0.14586, 0.118272, 1.0]], ['2, k, 10', [0.0307878, -0.082993, 1.0]], ['2, k, 11', [-0.0177257, -0.121456, 1.0]], ['2, k, 12', [-0.299054, -0.24406, 1.0]], ['2, k, 13', [-0.383713, -0.634662, 1.0]], ['2, k, 14', [-0.450597, -1.01793, 1.0]], ['2, k, 15', [-0.474227, -1.08043, 1.0]], ['2, k, 16', [-0.139858, -0.245902, 1.0]], ['2, k, 17', [-0.0487238, -0.629751, 1.0]], ['2, k, 18', [0.0121631, -1.0063, 1.0]], ['2, k, 19', [0.0448727, -1.06995, 1.0]], ['2, k, 20', [-0.217727, 0.246305, 1.0]], ['2, k, 21', [-0.41316, -0.230773, 1.0]], ['2, k, 22', [-0.378797, -0.141188, 1.0]], ['2, k, 23', [-0.0343017, -0.221483, 1.0]], ['2, k, 24', [-0.0464105, -0.135262, 1.0]]]
[['2, k, 0', [-0.221974, -0.247364, 1.0]], ['2, k, 1', [-0.220162, 0.0388096, 1.0]], ['2, k, 2', [-0.216453, 0.317672, 1.0]], ['2, k, 3', [-0.219512, 0.458699, 1.0]], ['2, k, 4', [-0.398137, 0.226353, 1.0]], ['2, k, 5', [-0.586313, 0.0951254, 1.0]], ['2, k, 6', [-0.450397, -0.0925603, 1.0]], ['2, k, 7', [-0.40916, -0.130757, 1.0]], ['2, k, 8', [-0.0459142, 0.221997, 1.0]], ['2, k, 9', [0.146011, 0.119785, 1.0]], ['2, k, 10', [0.0313488, -0.0826098, 1.0]], ['2, k, 11', [-0.0172028, -0.12212, 1.0]], ['2, k, 12', [-0.298449, -0.243328, 1.0]], ['2, k, 13', [-0.383148, -0.634774, 1.0]], ['2, k, 14', [-0.451562, -1.01761, 1.0]], ['2, k, 15', [-0.474542, -1.08012, 1.0]], ['2, k, 16', [-0.139301, -0.244596, 1.0]], ['2, k, 17', [-0.0500744, -0.628453, 1.0]], ['2, k, 18', [0.0124124, -1.00548, 1.0]], ['2, k, 19', [0.0451568, -1.07015, 1.0]], ['2, k, 20', [-0.217682, 0.248804, 1.0]], ['2, k, 21', [-0.414794, -0.222901, 1.0]], ['2, k, 22', [-0.376855, -0.143478, 1.0]], ['2, k, 23', [-0.0349315, -0.218673, 1.0]], ['2, k, 24', [-0.0453242, -0.124599, 1.0]]]
[['2, k, 0', [-0.221442, -0.246486, 1.0]], ['2, k, 1', [-0.220005, 0.0402892, 1.0]], ['2, k, 2', [-0.216651, 0.31955, 1.0]], ['2, k, 3', [-0.219807, 0.460544, 1.0]], ['2, k, 4', [-0.399268, 0.228467, 1.0]], ['2, k, 5', [-0.586568, 0.0957472, 1.0]], ['2, k, 6', [-0.449858, -0.0920204, 1.0]], ['2, k, 7', [-0.408806, -0.132419, 1.0]], ['2, k, 8', [-0.0458886, 0.223738, 1.0]], ['2, k, 9', [0.14556, 0.120996, 1.0]], ['2, k, 10', [0.0312477, -0.0819357, 1.0]], ['2, k, 11', [-0.016861, -0.120236, 1.0]], ['2, k, 12', [-0.297997, -0.242647, 1.0]], ['2, k, 13', [-0.382693, -0.63645, 1.0]], ['2, k, 14', [-0.451887, -1.01777, 1.0]], ['2, k, 15', [-0.475497, -1.08081, 1.0]], ['2, k, 16', [-0.138741, -0.243553, 1.0]], ['2, k, 17', [-0.0515072, -0.62633, 1.0]], ['2, k, 18', [0.0129016, -1.00439, 1.0]], ['2, k, 19', [0.0445118, -1.06945, 1.0]], ['2, k, 20', [-0.217788, 0.250609, 1.0]], ['2, k, 21', [-0.410568, -0.224178, 1.0]], ['2, k, 22', [-0.376227, -0.14325, 1.0]], ['2, k, 23', [-0.033212, -0.219609, 1.0]], ['2, k, 24', [-0.0450635, -0.123779, 1.0]]]
[['2, k, 0', [-0.220556, -0.245807, 1.0]], ['2, k, 1', [-0.219626, 0.0412458, 1.0]], ['2, k, 2', [-0.216716, 0.320677, 1.0]], ['2, k, 3', [-0.220197, 0.461455, 1.0]], ['2, k, 4', [-0.40001, 0.229818, 1.0]], ['2, k, 5', [-0.586757, 0.0973755, 1.0]], ['2, k, 6', [-0.449865, -0.0906286, 1.0]], ['2, k, 7', [-0.409339, -0.132133, 1.0]], ['2, k, 8', [-0.0458685, 0.225284, 1.0]], ['2, k, 9', [0.145203, 0.122073, 1.0]], ['2, k, 10', [0.0320447, -0.0816014, 1.0]], ['2, k, 11', [-0.0163859, -0.119989, 1.0]], ['2, k, 12', [-0.296992, -0.242149, 1.0]], ['2, k, 13', [-0.382723, -0.635815, 1.0]], ['2, k, 14', [-0.452448, -1.01807, 1.0]], ['2, k, 15', [-0.475573, -1.08077, 1.0]], ['2, k, 16', [-0.138012, -0.24274, 1.0]], ['2, k, 17', [-0.052688, -0.623993, 1.0]], ['2, k, 18', [0.0134107, -1.00246, 1.0]], ['2, k, 19', [0.0439089, -1.06902, 1.0]], ['2, k, 20', [-0.217751, 0.251725, 1.0]], ['2, k, 21', [-0.410889, -0.22258, 1.0]], ['2, k, 22', [-0.37386, -0.140418, 1.0]], ['2, k, 23', [-0.0331566, -0.219203, 1.0]], ['2, k, 24', [-0.0448993, -0.123469, 1.0]]]
[['2, k, 0', [-0.219472, -0.245594, 1.0]], ['2, k, 1', [-0.219343, 0.0419609, 1.0]], ['2, k, 2', [-0.21706, 0.321766, 1.0]], ['2, k, 3', [-0.220355, 0.46246, 1.0]], ['2, k, 4', [-0.400497, 0.230747, 1.0]], ['2, k, 5', [-0.587013, 0.097732, 1.0]], ['2, k, 6', [-0.450091, -0.0902707, 1.0]], ['2, k, 7', [-0.410822, -0.131462, 1.0]], ['2, k, 8', [-0.0459197, 0.22614, 1.0]], ['2, k, 9', [0.144799, 0.122592, 1.0]], ['2, k, 10', [0.0322796, -0.081671, 1.0]], ['2, k, 11', [-0.0158955, -0.119411, 1.0]], ['2, k, 12', [-0.296037, -0.242353, 1.0]], ['2, k, 13', [-0.382671, -0.637666, 1.0]], ['2, k, 14', [-0.453029, -1.01823, 1.0]], ['2, k, 15', [-0.475151, -1.08083, 1.0]], ['2, k, 16', [-0.136844, -0.242154, 1.0]], ['2, k, 17', [-0.0537777, -0.620846, 1.0]], ['2, k, 18', [0.0137627, -1.00095, 1.0]], ['2, k, 19', [0.0433828, -1.06885, 1.0]], ['2, k, 20', [-0.217949, 0.252751, 1.0]], ['2, k, 21', [-0.413681, -0.225721, 1.0]], ['2, k, 22', [-0.375674, -0.12669, 1.0]], ['2, k, 23', [-0.0342565, -0.221045, 1.0]], ['2, k, 24', [-0.0457458, -0.118213, 1.0]]]
[['2, k, 0', [-0.21978, -0.245471, 1.0]], ['2, k, 1', [-0.219616, 0.0425751, 1.0]], ['2, k, 2', [-0.217416, 0.322738, 1.0]], ['2, k, 3', [-0.220594, 0.463343, 1.0]], ['2, k, 4', [-0.400947, 0.231184, 1.0]], ['2, k, 5', [-0.587226, 0.0983029, 1.0]], ['2, k, 6', [-0.449724, -0.0893751, 1.0]], ['2, k, 7', [-0.409926, -0.130221, 1.0]], ['2, k, 8', [-0.0460655, 0.226906, 1.0]], ['2, k, 9', [0.144214, 0.122197, 1.0]], ['2, k, 10', [0.0320261, -0.0826863, 1.0]], ['2, k, 11', [-0.0165878, -0.120413, 1.0]], ['2, k, 12', [-0.296523, -0.242519, 1.0]], ['2, k, 13', [-0.381692, -0.634494, 1.0]], ['2, k, 14', [-0.452465, -1.01701, 1.0]], ['2, k, 15', [-0.475443, -1.08138, 1.0]], ['2, k, 16', [-0.136992, -0.241764, 1.0]], ['2, k, 17', [-0.0544784, -0.619042, 1.0]], ['2, k, 18', [0.0134706, -1.00005, 1.0]], ['2, k, 19', [0.0422925, -1.06807, 1.0]], ['2, k, 20', [-0.218279, 0.253688, 1.0]], ['2, k, 21', [-0.412107, -0.224866, 1.0]], ['2, k, 22', [-0.373589, -0.123828, 1.0]], ['2, k, 23', [-0.0374915, -0.220422, 1.0]], ['2, k, 24', [-0.0465188, -0.121114, 1.0]]]
[['2, k, 0', [-0.219776, -0.245641, 1.0]], ['2, k, 1', [-0.219767, 0.0427862, 1.0]], ['2, k, 2', [-0.217719, 0.323237, 1.0]], ['2, k, 3', [-0.220808, 0.463701, 1.0]], ['2, k, 4', [-0.401374, 0.231409, 1.0]], ['2, k, 5', [-0.587159, 0.0987086, 1.0]], ['2, k, 6', [-0.44975, -0.0890699, 1.0]], ['2, k, 7', [-0.4104, -0.129722, 1.0]], ['2, k, 8', [-0.0460148, 0.227407, 1.0]], ['2, k, 9', [0.144002, 0.122681, 1.0]], ['2, k, 10', [0.0322286, -0.0824492, 1.0]], ['2, k, 11', [-0.0175334, -0.119649, 1.0]], ['2, k, 12', [-0.296641, -0.243025, 1.0]], ['2, k, 13', [-0.383901, -0.638367, 1.0]], ['2, k, 14', [-0.453766, -1.01784, 1.0]], ['2, k, 15', [-0.47547, -1.08187, 1.0]], ['2, k, 16', [-0.136871, -0.241595, 1.0]], ['2, k, 17', [-0.0552092, -0.616902, 1.0]], ['2, k, 18', [0.0134137, -1.00002, 1.0]], ['2, k, 19', [0.0429128, -1.0684, 1.0]], ['2, k, 20', [-0.218536, 0.254128, 1.0]], ['2, k, 21', [-0.401204, -0.183141, 1.0]], ['2, k, 22', [-0.372162, -0.0927721, 1.0]], ['2, k, 23', [-0.0373565, -0.219568, 1.0]], ['2, k, 24', [-0.0486121, -0.113946, 1.0]]]
[['2, k, 0', [-0.219513, -0.245843, 1.0]], ['2, k, 1', [-0.219864, 0.0428351, 1.0]], ['2, k, 2', [-0.217985, 0.323449, 1.0]], ['2, k, 3', [-0.221094, 0.463669, 1.0]], ['2, k, 4', [-0.40183, 0.231541, 1.0]], ['2, k, 5', [-0.587577, 0.0984656, 1.0]], ['2, k, 6', [-0.450281, -0.0895256, 1.0]], ['2, k, 7', [-0.410614, -0.130279, 1.0]], ['2, k, 8', [-0.0461167, 0.227852, 1.0]], ['2, k, 9', [0.144031, 0.122806, 1.0]], ['2, k, 10', [0.0324107, -0.0824961, 1.0]], ['2, k, 11', [-0.017363, -0.117955, 1.0]], ['2, k, 12', [-0.296362, -0.243296, 1.0]], ['2, k, 13', [-0.383411, -0.636834, 1.0]], ['2, k, 14', [-0.45428, -1.01727, 1.0]], ['2, k, 15', [-0.475535, -1.08119, 1.0]], ['2, k, 16', [-0.136634, -0.241709, 1.0]], ['2, k, 17', [-0.0554442, -0.615427, 1.0]], ['2, k, 18', [0.0128617, -0.998763, 1.0]], ['2, k, 19', [0.0425962, -1.0681, 1.0]], ['2, k, 20', [-0.218774, 0.254324, 1.0]], ['2, k, 21', [-0.404965, -0.185414, 1.0]], ['2, k, 22', [-0.373365, -0.0918797, 1.0]], ['2, k, 23', [-0.0369698, -0.219898, 1.0]], ['2, k, 24', [-0.0479827, -0.112274, 1.0]]]
