[['2, k, 0', [-4.66914, 83.83082, 1.0]], ['2, k, 1', [-4.172043703037843, 112.66001825302499, 1.0]], ['2, k, 2', [-3.775412073251689, 134.39653010103882, 1.0]], ['2, k, 3', [-3.6562090545037997, 140.57057958948204, 1.0]], ['2, k, 4', [12.035526572661176, 129.35938568124553, 1.0]], ['2, k, 5', [31.355451723045498, 121.57708919077949, 1.0]], ['2, k, 6', [34.42757208810031, 143.00079280545071, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.253830387967717, 129.79640722950495, 1.0]], ['2, k, 9', [-40.83416467921042, 122.91333398346808, 1.0]], ['2, k, 10', [-43.01069833927828, 146.7050729838547, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.567856059776785, 83.78905394856326, 1.0]], ['2, k, 13', [0.19216450358640458, 44.172360930714476, 1.0]], ['2, k, 14', [0.12231419776071945, 9.550131745398922, 1.0]], ['2, k, 15', [-2.5515611759735983, 3.1509265886098703, 1.0]], ['2, k, 16', [-11.76968874819875, 83.84247488360211, 1.0]], ['2, k, 17', [-12.021864762700483, 45.821345510824614, 1.0]], ['2, k, 18', [-10.828393180267334, 9.916805565404474, 1.0]], ['2, k, 19', [-10.821546346433982, 7.196709877143854, 1.0]], ['2, k, 20', [-3.775412073251689, 134.39653010103882, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.9828, 83.88343, 1.0]], ['2, k, 1', [1.2626911774869765, 110.0406882179074, 1.0]], ['2, k, 2', [5.9772872751378685, 129.7010793969822, 1.0]], ['2, k, 3', [7.333870031327711, 135.27928914320344, 1.0]], ['2, k, 4', [19.59419458404266, 126.49759483771936, 1.0]], ['2, k, 5', [36.573341605169155, 116.1125254463, 1.0]], ['2, k, 6', [43.55552549204847, 136.3760708024709, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.989593277864321, 125.78033161977169, 1.0]], ['2, k, 9', [-32.268010644587555, 121.02087559518306, 1.0]], ['2, k, 10', [-37.87659027327903, 140.50246851660918, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.5364702958865486, 82.29992659899166, 1.0]], ['2, k, 13', [-1.3458782860924488, 49.0375189540771, 1.0]], ['2, k, 14', [-2.9145750827685792, 12.253618044361744, 1.0]], ['2, k, 15', [-3.6263960906534596, 8.871896541935802, 1.0]], ['2, k, 16', [-12.425828500414053, 85.750706122827, 1.0]], ['2, k, 17', [-20.037767179108453, 126.19918156234223, 1.0]], ['2, k, 18', [-37.82609172946006, 152.78585932784682, 1.0]], ['2, k, 19', [-36.44002672846786, 166.01606681760532, 1.0]], ['2, k, 20', [5.9772872751378685, 129.7010793969822, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.023384, 83.881786, 1.0]], ['2, k, 1', [1.1722085512570262, 110.04521287713814, 1.0]], ['2, k, 2', [5.815405919782552, 129.75291404557578, 1.0]], ['2, k, 3', [7.1459737955030285, 135.35169793860547, 1.0]], ['2, k, 4', [19.346734934122374, 126.55815516730853, 1.0]], ['2, k, 5', [36.50259494681913, 116.14556010239369, 1.0]], ['2, k, 6', [43.532969066088874, 136.64567382876606, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.201104876676979, 125.80154889560097, 1.0]], ['2, k, 9', [-32.40050426792523, 121.1425017997492, 1.0]], ['2, k, 10', [-37.92531691837441, 140.87861111573443, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.499132181182005, 82.36553517568717, 1.0]], ['2, k, 13', [-1.34273091907908, 49.07780058418347, 1.0]], ['2, k, 14', [-2.903915341137763, 12.44601588751739, 1.0]], ['2, k, 15', [-3.6109848978147765, 9.073326930428562, 1.0]], ['2, k, 16', [-12.47750746568929, 85.70709077883807, 1.0]], ['2, k, 17', [-21.457011814390746, 125.15682459499719, 1.0]], ['2, k, 18', [-40.58244864919803, 150.85051949580622, 1.0]], ['2, k, 19', [-39.8870508558996, 164.14535788717768, 1.0]], ['2, k, 20', [5.815405919782552, 129.75291404557578, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.058388, 83.90702, 1.0]], ['2, k, 1', [1.0685721722338588, 110.12579732636952, 1.0]], ['2, k, 2', [5.625660470128914, 129.93724503470315, 1.0]], ['2, k, 3', [6.926687402937095, 135.57416724353124, 1.0]], ['2, k, 4', [19.154984025845412, 126.70042062388612, 1.0]], ['2, k, 5', [36.409546080225255, 116.32064529718875, 1.0]], ['2, k, 6', [43.519801053834705, 136.7098348375041, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.456614612704273, 125.93723911669424, 1.0]], ['2, k, 9', [-32.553995522429176, 121.3158738345622, 1.0]], ['2, k, 10', [-38.137511681288125, 141.34915636942327, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.469396282364797, 82.4469843011033, 1.0]], ['2, k, 13', [-1.298950933149225, 49.13415060290383, 1.0]], ['2, k, 14', [-2.8385917988763705, 12.913307296152823, 1.0]], ['2, k, 15', [-3.538799856757427, 9.5522186699022, 1.0]], ['2, k, 16', [-12.516668215021182, 85.69802713335757, 1.0]], ['2, k, 17', [-23.169083898636096, 123.67100771181975, 1.0]], ['2, k, 18', [-44.08777102518656, 147.90902811965182, 1.0]], ['2, k, 19', [-44.09857827048104, 161.22489982366233, 1.0]], ['2, k, 20', [5.625660470128914, 129.93724503470315, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.287623999999999, 84.026916, 1.0]], ['2, k, 1', [0.7559698143928637, 110.35035757222496, 1.0]], ['2, k, 2', [5.213141485062216, 130.3018735343343, 1.0]], ['2, k, 3', [6.480815110419698, 135.98589951303026, 1.0]], ['2, k, 4', [18.861302519986218, 126.9941713599244, 1.0]], ['2, k, 5', [36.067499079332016, 116.72737344427614, 1.0]], ['2, k, 6', [43.44845240215338, 136.78375489629406, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.859469644427945, 126.25427405582197, 1.0]], ['2, k, 9', [-32.82247149627023, 121.51104988321251, 1.0]], ['2, k, 10', [-38.61696887117526, 141.60999247780077, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.2785895491249732, 82.58249521607839, 1.0]], ['2, k, 13', [-1.385371285337663, 49.24247123117722, 1.0]], ['2, k, 14', [-2.8972966034054695, 13.378643408317032, 1.0]], ['2, k, 15', [-3.5907210494533706, 10.031724681395572, 1.0]], ['2, k, 16', [-12.800958777197781, 85.81916758185217, 1.0]], ['2, k, 17', [-25.936141014467673, 121.83185349002159, 1.0]], ['2, k, 18', [-48.42764086086048, 143.51696949158492, 1.0]], ['2, k, 19', [-49.46330640892076, 156.76858082898514, 1.0]], ['2, k, 20', [5.213141485062216, 130.3018735343343, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.545406000000001, 84.210902, 1.0]], ['2, k, 1', [0.4043294860827613, 110.69685357842715, 1.0]], ['2, k, 2', [4.755942151398703, 130.8215741843025, 1.0]], ['2, k, 3', [5.990349070404585, 136.55826087920363, 1.0]], ['2, k, 4', [18.677928623727883, 127.43267888010001, 1.0]], ['2, k, 5', [35.7425883232289, 117.29200977525218, 1.0]], ['2, k, 6', [43.620913834275704, 136.9102075752686, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.254746592293346, 126.73844859867054, 1.0]], ['2, k, 9', [-33.080125585245796, 121.75205752534731, 1.0]], ['2, k, 10', [-39.33829591406938, 141.68345249012765, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.0611968916007513, 82.75270837815908, 1.0]], ['2, k, 13', [-1.4519827095590485, 49.38469734346543, 1.0]], ['2, k, 14', [-2.9395707105509565, 13.369656072840797, 1.0]], ['2, k, 15', [-3.6135641018483446, 10.039911697425133, 1.0]], ['2, k, 16', [-13.092330173803887, 86.05023784923095, 1.0]], ['2, k, 17', [-30.385012086141003, 118.32470654890236, 1.0]], ['2, k, 18', [-55.34320629349895, 136.36473483313472, 1.0]], ['2, k, 19', [-57.72159260423333, 149.23936896180913, 1.0]], ['2, k, 20', [4.755942151398703, 130.8215741843025, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.787956, 84.477756, 1.0]], ['2, k, 1', [0.046205051169612155, 111.18760620200675, 1.0]], ['2, k, 2', [4.2847371430467325, 131.54940505955426, 1.0]], ['2, k, 3', [5.484249707463124, 137.35465765060792, 1.0]], ['2, k, 4', [18.631423181647648, 128.01835567660464, 1.0]], ['2, k, 5', [35.44426896239614, 117.966935566471, 1.0]], ['2, k, 6', [44.51023633140264, 137.5721614892489, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.657302868551813, 127.39042157152024, 1.0]], ['2, k, 9', [-33.347102873337185, 122.1005007510214, 1.0]], ['2, k, 10', [-40.41294063981206, 141.62698146522635, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.8369939562413231, 82.98681345292081, 1.0]], ['2, k, 13', [-1.491077532450885, 49.54606012399505, 1.0]], ['2, k, 14', [-2.9489268196770917, 13.35786096632691, 1.0]], ['2, k, 15', [-3.6008763683662917, 10.048100420590606, 1.0]], ['2, k, 16', [-13.320769176163479, 86.33011575013715, 1.0]], ['2, k, 17', [-35.87768028273076, 115.5620790076597, 1.0]], ['2, k, 18', [-63.712739958899576, 129.5962372295527, 1.0]], ['2, k, 19', [-67.64882956282541, 141.75875766212062, 1.0]], ['2, k, 20', [4.2847371430467325, 131.54940505955426, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.961076, 84.77705399999999, 1.0]], ['2, k, 1', [-0.279458294362918, 111.69955571126835, 1.0]], ['2, k, 2', [3.825367606348426, 132.3101273083798, 1.0]], ['2, k, 3', [4.983567524566067, 138.18363372259415, 1.0]], ['2, k, 4', [18.609849790876943, 128.6276036992304, 1.0]], ['2, k, 5', [35.2541515840293, 118.60645529998642, 1.0]], ['2, k, 6', [45.51516936326737, 137.76439679874602, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.001952209813359, 128.07014367450105, 1.0]], ['2, k, 9', [-33.51526700213679, 122.39839780340036, 1.0]], ['2, k, 10', [-41.702900246308545, 141.35946431824394, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.666048488314459, 83.25259573912498, 1.0]], ['2, k, 13', [-1.4374191685213695, 49.69127397153301, 1.0]], ['2, k, 14', [-2.871459789568627, 13.196548014673361, 1.0]], ['2, k, 15', [-3.495645695509653, 9.909564727837035, 1.0]], ['2, k, 16', [-13.452283222562313, 86.6085350054418, 1.0]], ['2, k, 17', [-40.737264023573694, 110.83203099829957, 1.0]], ['2, k, 18', [-70.39673934987684, 119.84002733823411, 1.0]], ['2, k, 19', [-76.08339229893811, 130.78162962593868, 1.0]], ['2, k, 20', [3.825367606348426, 132.3101273083798, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.064314, 85.087572, 1.0]], ['2, k, 1', [-0.5564796554774096, 112.21901503048012, 1.0]], ['2, k, 2', [3.4028847548257164, 133.0892966182798, 1.0]], ['2, k, 3', [4.516185645056967, 139.03036409484395, 1.0]], ['2, k, 4', [18.340055001352603, 129.301915570158, 1.0]], ['2, k, 5', [35.180841836305476, 119.06344574662309, 1.0]], ['2, k, 6', [46.64765351694837, 137.45895723491336, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.440046234450113, 128.71398686088827, 1.0]], ['2, k, 9', [-33.650466068335064, 122.71813636068985, 1.0]], ['2, k, 10', [-42.95292243793171, 140.92616454432346, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.5581557173405578, 83.56481582178391, 1.0]], ['2, k, 13', [-1.312599295366415, 49.79179567780463, 1.0]], ['2, k, 14', [-2.750299897838167, 12.542646210758221, 1.0]], ['2, k, 15', [-3.347275505575692, 9.282315567366211, 1.0]], ['2, k, 16', [-13.501895956480393, 86.83821570782355, 1.0]], ['2, k, 17', [-45.15522367292368, 105.10447480239372, 1.0]], ['2, k, 18', [-75.85673914404953, 108.63658071640943, 1.0]], ['2, k, 19', [-82.79702859926572, 118.07999818136385, 1.0]], ['2, k, 20', [3.4028847548257164, 133.0892966182798, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.941234000000001, 85.354152, 1.0]], ['2, k, 1', [-0.6523974259000864, 112.70150191273434, 1.0]], ['2, k, 2', [3.120410625284286, 133.81985725495, 1.0]], ['2, k, 3', [4.175946048038451, 139.8209861562248, 1.0]], ['2, k, 4', [18.27398418795204, 129.8731390692767, 1.0]], ['2, k, 5', [35.26651347416725, 119.24955517205126, 1.0]], ['2, k, 6', [48.26899250211449, 136.74932859481123, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.774963770402415, 129.28984303199266, 1.0]], ['2, k, 9', [-33.80542851490228, 122.8048152361884, 1.0]], ['2, k, 10', [-44.44207107247564, 140.12879453718418, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.6332085476782083, 83.87845021368068, 1.0]], ['2, k, 13', [-0.9935627557188211, 49.80421855660668, 1.0]], ['2, k, 14', [-2.4269238076465616, 11.997612343880576, 1.0]], ['2, k, 15', [-2.9932521647014982, 8.765789180709145, 1.0]], ['2, k, 16', [-13.266622313312553, 86.94117110300864, 1.0]], ['2, k, 17', [-48.28518843696362, 98.36440748025998, 1.0]], ['2, k, 18', [-79.82416136851309, 96.32480968789746, 1.0]], ['2, k, 19', [-87.63075943332751, 104.04810950363435, 1.0]], ['2, k, 20', [3.120410625284286, 133.81985725495, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.76985, 85.593686, 1.0]], ['2, k, 1', [-0.7403682084960046, 113.12923857650733, 1.0]], ['2, k, 2', [2.812746913270303, 134.4539942583922, 1.0]], ['2, k, 3', [3.8015828844102306, 140.50320592170755, 1.0]], ['2, k, 4', [18.13388273160997, 130.33551497796734, 1.0]], ['2, k, 5', [35.27674882567665, 119.21325947079536, 1.0]], ['2, k, 6', [49.862083291345414, 135.42560848144743, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.085018752349402, 129.80782954973424, 1.0]], ['2, k, 9', [-33.95895333872065, 122.69692936118327, 1.0]], ['2, k, 10', [-46.09776971864002, 139.08604153607774, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.7608926291067046, 84.17649353983535, 1.0]], ['2, k, 13', [-0.6080242041442636, 49.74617187296536, 1.0]], ['2, k, 14', [-2.0193012006319924, 11.85996420640631, 1.0]], ['2, k, 15', [-2.562266326270012, 8.656337831226118, 1.0]], ['2, k, 16', [-13.022813094073015, 86.98769682690326, 1.0]], ['2, k, 17', [-50.19157185113672, 90.8127565615317, 1.0]], ['2, k, 18', [-81.36694072432556, 83.00036767436517, 1.0]], ['2, k, 19', [-89.67058296682617, 88.87151073460464, 1.0]], ['2, k, 20', [2.812746913270303, 134.4539942583922, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.53506, 85.718456, 1.0]], ['2, k, 1', [-0.8066506058540623, 113.41878759427748, 1.0]], ['2, k, 2', [2.4993202532860157, 134.90761269662138, 1.0]], ['2, k, 3', [3.4144712569248425, 140.9938591058027, 1.0]], ['2, k, 4', [17.82797260250753, 130.67088037740137, 1.0]], ['2, k, 5', [35.21067008120973, 118.8531693360933, 1.0]], ['2, k, 6', [50.817262243261126, 132.9805928382566, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.292383354283267, 130.20738448150829, 1.0]], ['2, k, 9', [-34.029304444031396, 122.25598679993386, 1.0]], ['2, k, 10', [-47.52165012012571, 137.2902063067134, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.963459820343247, 84.38345273511399, 1.0]], ['2, k, 13', [-0.16121110662253724, 49.55116532033208, 1.0]], ['2, k, 14', [-1.5688234036267803, 11.59134074108104, 1.0]], ['2, k, 15', [-2.100713497950789, 8.417964844854072, 1.0]], ['2, k, 16', [-12.760987481079553, 86.92035340917913, 1.0]], ['2, k, 17', [-49.744988791787314, 82.71163814656269, 1.0]], ['2, k, 18', [-78.78785841726871, 69.4818959628248, 1.0]], ['2, k, 19', [-87.16881029731216, 73.44262832974434, 1.0]], ['2, k, 20', [2.4993202532860157, 134.90761269662138, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.320986, 85.775474, 1.0]], ['2, k, 1', [-0.912404183018193, 113.67729229561881, 1.0]], ['2, k, 2', [2.1224387810070215, 135.29938837348575, 1.0]], ['2, k, 3', [2.9574886313166546, 141.415042315668, 1.0]], ['2, k, 4', [17.477148784473314, 130.90732218000235, 1.0]], ['2, k, 5', [34.93669552819394, 118.32367837474393, 1.0]], ['2, k, 6', [51.68417811462278, 130.38398261451172, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.581914450615297, 130.48999925617457, 1.0]], ['2, k, 9', [-34.22502513885616, 121.50121207428263, 1.0]], ['2, k, 10', [-48.87916793646252, 134.81768899266856, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.1425847383606715, 84.53428928474808, 1.0]], ['2, k, 13', [0.2611960900988819, 49.1821731694188, 1.0]], ['2, k, 14', [-1.1539063742726803, 11.356681796968779, 1.0]], ['2, k, 15', [-1.6783857823266515, 8.215039902805442, 1.0]], ['2, k, 16', [-12.543921735015607, 86.7842811993958, 1.0]], ['2, k, 17', [-48.04216145567767, 74.68700867593863, 1.0]], ['2, k, 18', [-75.03833427737811, 55.93076604191914, 1.0]], ['2, k, 19', [-83.09684956773054, 58.04500085123116, 1.0]], ['2, k, 20', [2.1224387810070215, 135.29938837348575, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.130442, 85.78925999999998, 1.0]], ['2, k, 1', [-1.0648760407146503, 113.89304924310377, 1.0]], ['2, k, 2', [1.6737155969365578, 135.58376675711298, 1.0]], ['2, k, 3', [2.422098134180638, 141.71137455005055, 1.0]], ['2, k, 4', [17.45739221594316, 130.91104029956932, 1.0]], ['2, k, 5', [34.63726716151592, 117.72332751417841, 1.0]], ['2, k, 6', [52.61198796566885, 127.59419832749633, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.111676513970952, 130.62205405169559, 1.0]], ['2, k, 9', [-34.536266329196664, 120.4907263327643, 1.0]], ['2, k, 10', [-50.616305192577144, 132.1678612831711, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.2975829979200206, 84.614937426306, 1.0]], ['2, k, 13', [0.6491362685731936, 48.663118140118186, 1.0]], ['2, k, 14', [-0.7777328452969943, 11.267820849592539, 1.0]], ['2, k, 15', [-1.2992590886172481, 8.158539623416543, 1.0]], ['2, k, 16', [-12.354817743353117, 86.64069136927921, 1.0]], ['2, k, 17', [-44.561139340825115, 67.31678578088876, 1.0]], ['2, k, 18', [-68.63890559051717, 43.3164350043413, 1.0]], ['2, k, 19', [-75.9378096894047, 43.724670261824905, 1.0]], ['2, k, 20', [1.6737155969365578, 135.58376675711298, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.944988, 85.75836999999999, 1.0]], ['2, k, 1', [-1.2390672693614193, 114.03640259646777, 1.0]], ['2, k, 2', [1.1968702648541507, 135.77682073250722, 1.0]], ['2, k, 3', [1.8580242676346592, 141.91688628529556, 1.0]], ['2, k, 4', [16.960235848103583, 130.92898396973618, 1.0]], ['2, k, 5', [34.07939102234624, 116.92755143100318, 1.0]], ['2, k, 6', [53.07403205722761, 124.38825017699398, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.719817720703068, 130.64164960900047, 1.0]], ['2, k, 9', [-34.741163237016565, 119.38402859313987, 1.0]], ['2, k, 10', [-52.21314217811454, 129.22234766893408, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.4465826328251277, 84.6618802896189, 1.0]], ['2, k, 13', [1.0405353463366942, 47.93055372647153, 1.0]], ['2, k, 14', [-0.39392103212636154, 11.082485796143914, 1.0]], ['2, k, 15', [-0.9130243593609539, 8.007407206972406, 1.0]], ['2, k, 16', [-12.176947752080611, 86.48208953580958, 1.0]], ['2, k, 17', [-40.06035983062685, 61.20140050195947, 1.0]], ['2, k, 18', [-60.63691271031218, 32.72511883816582, 1.0]], ['2, k, 19', [-66.8050964634219, 31.78023461306514, 1.0]], ['2, k, 20', [1.1968702648541507, 135.77682073250722, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.800356000000001, 85.670628, 1.0]], ['2, k, 1', [-1.4589605878622498, 114.1076098714437, 1.0]], ['2, k, 2', [0.6796984754218216, 135.8862740921307, 1.0]], ['2, k, 3', [1.2557107476673433, 142.03868825839706, 1.0]], ['2, k, 4', [16.276254878769937, 130.90759701556536, 1.0]], ['2, k, 5', [33.04552113254631, 116.3069658320359, 1.0]], ['2, k, 6', [53.2215685844843, 121.36370126480467, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.41578498216009, 130.5443313418609, 1.0]], ['2, k, 9', [-34.990004439951406, 118.11273925403172, 1.0]], ['2, k, 10', [-53.78508652586322, 125.8728213350674, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.555399788195384, 84.67134612134852, 1.0]], ['2, k, 13', [1.4323343315628876, 47.23910057489893, 1.0]], ['2, k, 14', [-0.016671202675899277, 11.030408805134549, 1.0]], ['2, k, 15', [-0.5334661340493975, 7.989094470678634, 1.0]], ['2, k, 16', [-12.029743463665763, 86.25740898621481, 1.0]], ['2, k, 17', [-34.7704324704755, 56.22978192484102, 1.0]], ['2, k, 18', [-51.085699189239776, 24.46046049483302, 1.0]], ['2, k, 19', [-56.01358977967523, 22.486921303382168, 1.0]], ['2, k, 20', [0.6796984754218216, 135.8862740921307, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.753614000000001, 85.549762, 1.0]], ['2, k, 1', [-1.7798296252780408, 114.1031649747922, 1.0]], ['2, k, 2', [0.06423982510462342, 135.87032356364975, 1.0]], ['2, k, 3', [0.5563697687116, 142.0206805960447, 1.0]], ['2, k, 4', [15.618234934304743, 130.74094248906266, 1.0]], ['2, k, 5', [31.99667010824767, 115.56443170111993, 1.0]], ['2, k, 6', [53.171115044364996, 118.0399889206478, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.21139120571163, 130.31502119103567, 1.0]], ['2, k, 9', [-35.13496449185318, 116.7796624674907, 1.0]], ['2, k, 10', [-54.395870971317905, 122.01272270682684, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.566036384706475, 84.64966897880836, 1.0]], ['2, k, 13', [1.7626754423047988, 46.6725741465737, 1.0]], ['2, k, 14', [0.29872924309233473, 11.212087299529777, 1.0]], ['2, k, 15', [-0.2147194763179504, 8.202664471629152, 1.0]], ['2, k, 16', [-11.981555968292376, 86.0161166775447, 1.0]], ['2, k, 17', [-29.249800452585912, 52.31132830843196, 1.0]], ['2, k, 18', [-40.97860012117456, 18.277369573254504, 1.0]], ['2, k, 19', [-44.41853282585086, 15.674784896133602, 1.0]], ['2, k, 20', [0.06423982510462342, 135.87032356364975, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
