[['2, k, 0', [-0.1777464, 0.06372119, 1.0]], ['2, k, 1', [-0.1580649, 0.3714483, 1.0]], ['2, k, 2', [-0.1371442, 0.6674296, 1.0]], ['2, k, 3', [-0.1263477, 0.8140655, 1.0]], ['2, k, 4', [-0.2965542, 0.544203, 1.0]], ['2, k, 5', [-0.356953, 0.2769324, 1.0]], ['2, k, 6', [-0.3768284, 0.02353721, 1.0]], ['2, k, 7', [-0.3781689, -0.008422405, 1.0]], ['2, k, 8', [0.03282049, 0.5534511, 1.0]], ['2, k, 9', [0.089185, 0.3220803, 1.0]], ['2, k, 10', [0.1093188, 0.1039241, 1.0]], ['2, k, 11', [0.1064892, 0.06622891, 1.0]], ['2, k, 12', [-0.2494552, 0.06432743, 1.0]], ['2, k, 13', [-0.3293739, -0.2943631, 1.0]], ['2, k, 14', [-0.3619438, -0.6472698, 1.0]], ['2, k, 15', [-0.3615621, -0.7173036, 1.0]], ['2, k, 16', [-0.1000488, 0.0613158, 1.0]], ['2, k, 17', [-0.1179145, -0.2945235, 1.0]], ['2, k, 18', [-0.1577598, -0.6438003, 1.0]], ['2, k, 19', [-0.1527992, -0.7225145, 1.0]], ['2, k, 20', [-0.1425012, 0.5950873, 1.0]], ['2, k, 21', [-0.4026376, -0.0481647, 1.0]], ['2, k, 22', [-0.4082341, -0.006800335, 1.0]], ['2, k, 23', [0.1129495, 0.002698874, 1.0]], ['2, k, 24', [0.147999, 0.05397909, 1.0]]]
[['2, k, 0', [-0.1687485, 0.07546186, 1.0]], ['2, k, 1', [-0.128186, 0.3791242, 1.0]], ['2, k, 2', [-0.08351139, 0.6732244, 1.0]], ['2, k, 3', [-0.07035018, 0.8185569, 1.0]], ['2, k, 4', [-0.2473097, 0.553574, 1.0]], ['2, k, 5', [-0.3124926, 0.2984512, 1.0]], ['2, k, 6', [-0.3103619, 0.07843936, 1.0]], ['2, k, 7', [-0.3124683, 0.03873055, 1.0]], ['2, k, 8', [0.07954969, 0.5553192, 1.0]], ['2, k, 9', [0.1212091, 0.3278503, 1.0]], ['2, k, 10', [0.123422, 0.1059869, 1.0]], ['2, k, 11', [0.1106898, 0.0581299, 1.0]], ['2, k, 12', [-0.2391662, 0.08225892, 1.0]], ['2, k, 13', [-0.3848192, -0.2777258, 1.0]], ['2, k, 14', [-0.4823054, -0.604174, 1.0]], ['2, k, 15', [-0.5000969, -0.6641684, 1.0]], ['2, k, 16', [-0.09308527, 0.06686907, 1.0]], ['2, k, 17', [-0.1271895, -0.2880176, 1.0]], ['2, k, 18', [-0.156984, -0.6425124, 1.0]], ['2, k, 19', [-0.1473457, -0.7254338, 1.0]], ['2, k, 20', [-0.09497321, 0.6015183, 1.0]], ['2, k, 21', [-0.321264, -0.01834131, 1.0]], ['2, k, 22', [-0.334385, 0.02220867, 1.0]], ['2, k, 23', [0.1344815, -0.008457194, 1.0]], ['2, k, 24', [0.1420971, 0.05113272, 1.0]]]
[['2, k, 0', [-0.169118, 0.07594138, 1.0]], ['2, k, 1', [-0.1273549, 0.3796553, 1.0]], ['2, k, 2', [-0.08131871, 0.6735995, 1.0]], ['2, k, 3', [-0.06798096, 0.8191173, 1.0]], ['2, k, 4', [-0.2462243, 0.5541919, 1.0]], ['2, k, 5', [-0.3119767, 0.2984704, 1.0]], ['2, k, 6', [-0.310539, 0.07870673, 1.0]], ['2, k, 7', [-0.3143384, 0.03860322, 1.0]], ['2, k, 8', [0.08039882, 0.5552412, 1.0]], ['2, k, 9', [0.1224126, 0.3286446, 1.0]], ['2, k, 10', [0.1196733, 0.1085748, 1.0]], ['2, k, 11', [0.1144385, 0.06670618, 1.0]], ['2, k, 12', [-0.2394538, 0.08301391, 1.0]], ['2, k, 13', [-0.3865386, -0.2759863, 1.0]], ['2, k, 14', [-0.4856071, -0.6027076, 1.0]], ['2, k, 15', [-0.5039526, -0.6627631, 1.0]], ['2, k, 16', [-0.09347007, 0.06704514, 1.0]], ['2, k, 17', [-0.128139, -0.2869584, 1.0]], ['2, k, 18', [-0.1572317, -0.6394626, 1.0]], ['2, k, 19', [-0.148122, -0.7248752, 1.0]], ['2, k, 20', [-0.09307887, 0.6019327, 1.0]], ['2, k, 21', [-0.3211384, -0.01833359, 1.0]], ['2, k, 22', [-0.3350252, 0.02230649, 1.0]], ['2, k, 23', [0.1409183, -0.01448403, 1.0]], ['2, k, 24', [0.1479113, 0.07423628, 1.0]]]
[['2, k, 0', [-0.1699211, 0.07642677, 1.0]], ['2, k, 1', [-0.1266901, 0.3800563, 1.0]], ['2, k, 2', [-0.07943674, 0.6739674, 1.0]], ['2, k, 3', [-0.06650975, 0.8193718, 1.0]], ['2, k, 4', [-0.2513452, 0.5537905, 1.0]], ['2, k, 5', [-0.3112203, 0.2984264, 1.0]], ['2, k, 6', [-0.310638, 0.07888693, 1.0]], ['2, k, 7', [-0.3164108, 0.03743482, 1.0]], ['2, k, 8', [0.08148535, 0.5551649, 1.0]], ['2, k, 9', [0.1226707, 0.328715, 1.0]], ['2, k, 10', [0.1239131, 0.106352, 1.0]], ['2, k, 11', [0.1076549, 0.05907524, 1.0]], ['2, k, 12', [-0.2400256, 0.0835506, 1.0]], ['2, k, 13', [-0.3894854, -0.2745295, 1.0]], ['2, k, 14', [-0.4879194, -0.6021916, 1.0]], ['2, k, 15', [-0.5078886, -0.6599859, 1.0]], ['2, k, 16', [-0.09443726, 0.0673296, 1.0]], ['2, k, 17', [-0.128738, -0.2867154, 1.0]], ['2, k, 18', [-0.1573911, -0.6381522, 1.0]], ['2, k, 19', [-0.1475335, -0.7238481, 1.0]], ['2, k, 20', [-0.09149235, 0.6022936, 1.0]], ['2, k, 21', [-0.3234456, -0.01715036, 1.0]], ['2, k, 22', [-0.3386481, 0.02622766, 1.0]], ['2, k, 23', [0.1463157, -0.03005026, 1.0]], ['2, k, 24', [0.1427097, 0.05709229, 1.0]]]
[['2, k, 0', [-0.170061, 0.07670405, 1.0]], ['2, k, 1', [-0.1259221, 0.3802828, 1.0]], ['2, k, 2', [-0.07803378, 0.6738901, 1.0]], ['2, k, 3', [-0.06422034, 0.8193622, 1.0]], ['2, k, 4', [-0.2512936, 0.5538477, 1.0]], ['2, k, 5', [-0.3103452, 0.3002034, 1.0]], ['2, k, 6', [-0.3106863, 0.08057821, 1.0]], ['2, k, 7', [-0.3162351, 0.03986172, 1.0]], ['2, k, 8', [0.08253681, 0.5546409, 1.0]], ['2, k, 9', [0.1229004, 0.3288307, 1.0]], ['2, k, 10', [0.1071445, 0.1086672, 1.0]], ['2, k, 11', [0.1095193, 0.05753756, 1.0]], ['2, k, 12', [-0.2400574, 0.08401106, 1.0]], ['2, k, 13', [-0.3911061, -0.2749813, 1.0]], ['2, k, 14', [-0.4900876, -0.6007579, 1.0]], ['2, k, 15', [-0.5095549, -0.6586281, 1.0]], ['2, k, 16', [-0.09465249, 0.06738409, 1.0]], ['2, k, 17', [-0.1296282, -0.28557, 1.0]], ['2, k, 18', [-0.1576332, -0.6366911, 1.0]], ['2, k, 19', [-0.1486833, -0.7230411, 1.0]], ['2, k, 20', [-0.09019084, 0.6022821, 1.0]], ['2, k, 21', [-0.3233612, -0.01553616, 1.0]], ['2, k, 22', [-0.3383153, 0.02525335, 1.0]], ['2, k, 23', [0.1392723, -0.02095219, 1.0]], ['2, k, 24', [0.1410789, 0.05310116, 1.0]]]
[['2, k, 0', [-0.1704412, 0.07681812, 1.0]], ['2, k, 1', [-0.1256419, 0.3803848, 1.0]], ['2, k, 2', [-0.07749458, 0.6739014, 1.0]], ['2, k, 3', [-0.0627144, 0.8194859, 1.0]], ['2, k, 4', [-0.2512006, 0.5538997, 1.0]], ['2, k, 5', [-0.3099329, 0.3006647, 1.0]], ['2, k, 6', [-0.3110334, 0.08132768, 1.0]], ['2, k, 7', [-0.3158969, 0.03922883, 1.0]], ['2, k, 8', [0.08308165, 0.5543744, 1.0]], ['2, k, 9', [0.1233383, 0.3294605, 1.0]], ['2, k, 10', [0.1190371, 0.1069984, 1.0]], ['2, k, 11', [0.1030236, 0.06399897, 1.0]], ['2, k, 12', [-0.2402962, 0.08433067, 1.0]], ['2, k, 13', [-0.3934621, -0.275524, 1.0]], ['2, k, 14', [-0.4944056, -0.6033937, 1.0]], ['2, k, 15', [-0.5099203, -0.6586923, 1.0]], ['2, k, 16', [-0.09517414, 0.06721991, 1.0]], ['2, k, 17', [-0.1299297, -0.285488, 1.0]], ['2, k, 18', [-0.1576172, -0.636206, 1.0]], ['2, k, 19', [-0.1478863, -0.7236794, 1.0]], ['2, k, 20', [-0.08969326, 0.6023055, 1.0]], ['2, k, 21', [-0.3276561, -0.02198701, 1.0]], ['2, k, 22', [-0.3405765, 0.02539065, 1.0]], ['2, k, 23', [0.1287364, -0.004246796, 1.0]], ['2, k, 24', [0.1318439, 0.06224678, 1.0]]]
[['2, k, 0', [-0.1707331, 0.07691234, 1.0]], ['2, k, 1', [-0.1252518, 0.3806437, 1.0]], ['2, k, 2', [-0.07682523, 0.6742215, 1.0]], ['2, k, 3', [-0.06117125, 0.8196799, 1.0]], ['2, k, 4', [-0.2442557, 0.5548714, 1.0]], ['2, k, 5', [-0.3092875, 0.3005348, 1.0]], ['2, k, 6', [-0.3110597, 0.08130486, 1.0]], ['2, k, 7', [-0.3165209, 0.03888228, 1.0]], ['2, k, 8', [0.08340248, 0.5542795, 1.0]], ['2, k, 9', [0.1235215, 0.3296917, 1.0]], ['2, k, 10', [0.1179777, 0.1092037, 1.0]], ['2, k, 11', [0.1134952, 0.07025961, 1.0]], ['2, k, 12', [-0.2404813, 0.08454788, 1.0]], ['2, k, 13', [-0.3948783, -0.2760904, 1.0]], ['2, k, 14', [-0.4964366, -0.6046358, 1.0]], ['2, k, 15', [-0.5120782, -0.6597128, 1.0]], ['2, k, 16', [-0.09555257, 0.06712803, 1.0]], ['2, k, 17', [-0.1300303, -0.2852887, 1.0]], ['2, k, 18', [-0.157652, -0.636006, 1.0]], ['2, k, 19', [-0.1496424, -0.7231797, 1.0]], ['2, k, 20', [-0.08906902, 0.602594, 1.0]], ['2, k, 21', [-0.3261623, -0.02136719, 1.0]], ['2, k, 22', [-0.3379338, 0.03078811, 1.0]], ['2, k, 23', [0.1326661, -0.00682189, 1.0]], ['2, k, 24', [0.1359397, 0.051397, 1.0]]]
[['2, k, 0', [-0.1711825, 0.07727781, 1.0]], ['2, k, 1', [-0.1248851, 0.3808584, 1.0]], ['2, k, 2', [-0.07644442, 0.6742474, 1.0]], ['2, k, 3', [-0.06040482, 0.8195749, 1.0]], ['2, k, 4', [-0.2408945, 0.5543485, 1.0]], ['2, k, 5', [-0.3077587, 0.3019808, 1.0]], ['2, k, 6', [-0.3108388, 0.08273438, 1.0]], ['2, k, 7', [-0.3144059, 0.03955392, 1.0]], ['2, k, 8', [0.08417834, 0.5542091, 1.0]], ['2, k, 9', [0.1235915, 0.3297523, 1.0]], ['2, k, 10', [0.1184308, 0.1093645, 1.0]], ['2, k, 11', [0.1118934, 0.06832156, 1.0]], ['2, k, 12', [-0.2406526, 0.08512237, 1.0]], ['2, k, 13', [-0.3964461, -0.2772627, 1.0]], ['2, k, 14', [-0.4974584, -0.6054296, 1.0]], ['2, k, 15', [-0.5124152, -0.6596001, 1.0]], ['2, k, 16', [-0.09623825, 0.06719716, 1.0]], ['2, k, 17', [-0.130863, -0.2851575, 1.0]], ['2, k, 18', [-0.1577655, -0.6348983, 1.0]], ['2, k, 19', [-0.1502863, -0.7234923, 1.0]], ['2, k, 20', [-0.08867756, 0.602643, 1.0]], ['2, k, 21', [-0.3266879, -0.0211922, 1.0]], ['2, k, 22', [-0.3386793, 0.02678409, 1.0]], ['2, k, 23', [0.1373943, -0.01212253, 1.0]], ['2, k, 24', [0.1466582, 0.0529353, 1.0]]]
[['2, k, 0', [-0.1710308, 0.07704128, 1.0]], ['2, k, 1', [-0.1239972, 0.380777, 1.0]], ['2, k, 2', [-0.07535639, 0.6740653, 1.0]], ['2, k, 3', [-0.05938706, 0.8195425, 1.0]], ['2, k, 4', [-0.239488, 0.5543754, 1.0]], ['2, k, 5', [-0.3063745, 0.3030598, 1.0]], ['2, k, 6', [-0.3105424, 0.08254315, 1.0]], ['2, k, 7', [-0.3132017, 0.03959486, 1.0]], ['2, k, 8', [0.08463556, 0.5539928, 1.0]], ['2, k, 9', [0.1235639, 0.3296723, 1.0]], ['2, k, 10', [0.1189359, 0.1093539, 1.0]], ['2, k, 11', [0.1110418, 0.0703199, 1.0]], ['2, k, 12', [-0.2405317, 0.0849783, 1.0]], ['2, k, 13', [-0.3957927, -0.2766574, 1.0]], ['2, k, 14', [-0.4977193, -0.6052934, 1.0]], ['2, k, 15', [-0.5126754, -0.6593108, 1.0]], ['2, k, 16', [-0.09602975, 0.06681018, 1.0]], ['2, k, 17', [-0.1307926, -0.2850586, 1.0]], ['2, k, 18', [-0.1570163, -0.6368752, 1.0]], ['2, k, 19', [-0.1499064, -0.7235354, 1.0]], ['2, k, 20', [-0.08762462, 0.602472, 1.0]], ['2, k, 21', [-0.3243769, -0.02146601, 1.0]], ['2, k, 22', [-0.3282631, 0.03527731, 1.0]], ['2, k, 23', [0.1329084, -0.006212833, 1.0]], ['2, k, 24', [0.1386843, 0.05423182, 1.0]]]
[['2, k, 0', [-0.1709771, 0.07711453, 1.0]], ['2, k, 1', [-0.1235465, 0.3809126, 1.0]], ['2, k, 2', [-0.07496545, 0.6741112, 1.0]], ['2, k, 3', [-0.05875368, 0.8196617, 1.0]], ['2, k, 4', [-0.2388148, 0.5545918, 1.0]], ['2, k, 5', [-0.3054321, 0.3021922, 1.0]], ['2, k, 6', [-0.3094544, 0.08271648, 1.0]], ['2, k, 7', [-0.3113811, 0.04060477, 1.0]], ['2, k, 8', [0.08510429, 0.5540634, 1.0]], ['2, k, 9', [0.1236593, 0.3295331, 1.0]], ['2, k, 10', [0.1191024, 0.1093809, 1.0]], ['2, k, 11', [0.1114456, 0.07009058, 1.0]], ['2, k, 12', [-0.2402402, 0.08513004, 1.0]], ['2, k, 13', [-0.3961421, -0.2767515, 1.0]], ['2, k, 14', [-0.4977988, -0.6058632, 1.0]], ['2, k, 15', [-0.5151473, -0.6725484, 1.0]], ['2, k, 16', [-0.09619685, 0.06676606, 1.0]], ['2, k, 17', [-0.1310392, -0.2847898, 1.0]], ['2, k, 18', [-0.1576218, -0.6369891, 1.0]], ['2, k, 19', [-0.1398378, -0.6816995, 1.0]], ['2, k, 20', [-0.08719327, 0.6025275, 1.0]], ['2, k, 21', [-0.3227732, -0.02198123, 1.0]], ['2, k, 22', [-0.3281939, 0.0303208, 1.0]], ['2, k, 23', [0.1458491, -0.01213196, 1.0]], ['2, k, 24', [0.1512748, 0.05523337, 1.0]]]
[['2, k, 0', [-0.1703993, 0.07726596, 1.0]], ['2, k, 1', [-0.1230351, 0.3810193, 1.0]], ['2, k, 2', [-0.07479773, 0.6741056, 1.0]], ['2, k, 3', [-0.05823455, 0.8198107, 1.0]], ['2, k, 4', [-0.2370773, 0.5546852, 1.0]], ['2, k, 5', [-0.3042639, 0.3015775, 1.0]], ['2, k, 6', [-0.3082817, 0.08255883, 1.0]], ['2, k, 7', [-0.3096893, 0.03978651, 1.0]], ['2, k, 8', [0.08537845, 0.5541125, 1.0]], ['2, k, 9', [0.1239004, 0.3298096, 1.0]], ['2, k, 10', [0.1191344, 0.1098334, 1.0]], ['2, k, 11', [0.112583, 0.06952193, 1.0]], ['2, k, 12', [-0.239384, 0.08545285, 1.0]], ['2, k, 13', [-0.3963766, -0.276847, 1.0]], ['2, k, 14', [-0.4977814, -0.6060953, 1.0]], ['2, k, 15', [-0.5143556, -0.6697772, 1.0]], ['2, k, 16', [-0.09586851, 0.0667187, 1.0]], ['2, k, 17', [-0.131079, -0.2844146, 1.0]], ['2, k, 18', [-0.1579483, -0.6371443, 1.0]], ['2, k, 19', [-0.1551514, -0.7231445, 1.0]], ['2, k, 20', [-0.08694793, 0.6025316, 1.0]], ['2, k, 21', [-0.3189683, -0.02125915, 1.0]], ['2, k, 22', [-0.3411298, 0.05409928, 1.0]], ['2, k, 23', [0.1331738, -0.006230307, 1.0]], ['2, k, 24', [0.1537972, 0.05468816, 1.0]]]
[['2, k, 0', [-0.1700632, 0.07702572, 1.0]], ['2, k, 1', [-0.1224638, 0.3810573, 1.0]], ['2, k, 2', [-0.07436521, 0.6742171, 1.0]], ['2, k, 3', [-0.05780651, 0.8200633, 1.0]], ['2, k, 4', [-0.2363344, 0.5545834, 1.0]], ['2, k, 5', [-0.3032507, 0.3013868, 1.0]], ['2, k, 6', [-0.3067294, 0.08256341, 1.0]], ['2, k, 7', [-0.3077061, 0.03979341, 1.0]], ['2, k, 8', [0.085691, 0.5540413, 1.0]], ['2, k, 9', [0.1238523, 0.3297481, 1.0]], ['2, k, 10', [0.1186696, 0.1075042, 1.0]], ['2, k, 11', [0.1060961, 0.08178177, 1.0]], ['2, k, 12', [-0.2389859, 0.08510397, 1.0]], ['2, k, 13', [-0.3962875, -0.2759801, 1.0]], ['2, k, 14', [-0.4975127, -0.6065897, 1.0]], ['2, k, 15', [-0.5126835, -0.66739, 1.0]], ['2, k, 16', [-0.09559266, 0.06655189, 1.0]], ['2, k, 17', [-0.1312159, -0.2843568, 1.0]], ['2, k, 18', [-0.15847, -0.6374708, 1.0]], ['2, k, 19', [-0.1547405, -0.7234526, 1.0]], ['2, k, 20', [-0.08645096, 0.6026249, 1.0]], ['2, k, 21', [-0.3168777, -0.02051585, 1.0]], ['2, k, 22', [-0.3371554, 0.04679098, 1.0]], ['2, k, 23', [0.1301629, -0.004740349, 1.0]], ['2, k, 24', [0.1356367, 0.07724069, 1.0]]]
[['2, k, 0', [-0.1702841, 0.0768954, 1.0]], ['2, k, 1', [-0.1222153, 0.3811242, 1.0]], ['2, k, 2', [-0.07395466, 0.6743317, 1.0]], ['2, k, 3', [-0.05731986, 0.8203074, 1.0]], ['2, k, 4', [-0.2357358, 0.5548152, 1.0]], ['2, k, 5', [-0.3023686, 0.3013928, 1.0]], ['2, k, 6', [-0.305393, 0.08242292, 1.0]], ['2, k, 7', [-0.3047041, 0.03946877, 1.0]], ['2, k, 8', [0.08570946, 0.5539237, 1.0]], ['2, k, 9', [0.1238629, 0.3297531, 1.0]], ['2, k, 10', [0.1199754, 0.1100012, 1.0]], ['2, k, 11', [0.1121434, 0.06908412, 1.0]], ['2, k, 12', [-0.2391741, 0.08509859, 1.0]], ['2, k, 13', [-0.3956576, -0.2757265, 1.0]], ['2, k, 14', [-0.4965824, -0.6063897, 1.0]], ['2, k, 15', [-0.5116267, -0.6652908, 1.0]], ['2, k, 16', [-0.09582707, 0.06629082, 1.0]], ['2, k, 17', [-0.1309888, -0.2844296, 1.0]], ['2, k, 18', [-0.1576677, -0.6407528, 1.0]], ['2, k, 19', [-0.1515942, -0.7240059, 1.0]], ['2, k, 20', [-0.08605091, 0.6027233, 1.0]], ['2, k, 21', [-0.3136068, -0.02136977, 1.0]], ['2, k, 22', [-0.3261444, 0.02142402, 1.0]], ['2, k, 23', [0.1361023, -0.01048002, 1.0]], ['2, k, 24', [0.1481863, 0.05721064, 1.0]]]
[['2, k, 0', [-0.1704443, 0.0769726, 1.0]], ['2, k, 1', [-0.1220921, 0.381258, 1.0]], ['2, k, 2', [-0.07377049, 0.6744316, 1.0]], ['2, k, 3', [-0.05713881, 0.8203595, 1.0]], ['2, k, 4', [-0.2353864, 0.5550421, 1.0]], ['2, k, 5', [-0.3018378, 0.3017686, 1.0]], ['2, k, 6', [-0.3030824, 0.0825137, 1.0]], ['2, k, 7', [-0.3020884, 0.04014633, 1.0]], ['2, k, 8', [0.08585577, 0.5539128, 1.0]], ['2, k, 9', [0.1236861, 0.3294952, 1.0]], ['2, k, 10', [0.119883, 0.1098653, 1.0]], ['2, k, 11', [0.1113368, 0.06626926, 1.0]], ['2, k, 12', [-0.2392636, 0.08541923, 1.0]], ['2, k, 13', [-0.3954062, -0.2765825, 1.0]], ['2, k, 14', [-0.4957773, -0.606417, 1.0]], ['2, k, 15', [-0.5106484, -0.6647933, 1.0]], ['2, k, 16', [-0.09602129, 0.06618252, 1.0]], ['2, k, 17', [-0.1313372, -0.2843254, 1.0]], ['2, k, 18', [-0.1578679, -0.6386735, 1.0]], ['2, k, 19', [-0.1507699, -0.7231746, 1.0]], ['2, k, 20', [-0.08586439, 0.6028278, 1.0]], ['2, k, 21', [-0.3108524, -0.02048582, 1.0]], ['2, k, 22', [-0.3253933, 0.02193968, 1.0]], ['2, k, 23', [0.1365433, -0.009539784, 1.0]], ['2, k, 24', [0.1459293, 0.05407203, 1.0]]]
[['2, k, 0', [-0.1700483, 0.077141, 1.0]], ['2, k, 1', [-0.1218032, 0.3813579, 1.0]], ['2, k, 2', [-0.07367064, 0.6744392, 1.0]], ['2, k, 3', [-0.05709785, 0.8203975, 1.0]], ['2, k, 4', [-0.2351611, 0.5552623, 1.0]], ['2, k, 5', [-0.3015201, 0.3017933, 1.0]], ['2, k, 6', [-0.3010887, 0.08248443, 1.0]], ['2, k, 7', [-0.2991721, 0.04036646, 1.0]], ['2, k, 8', [0.08598665, 0.5539031, 1.0]], ['2, k, 9', [0.1236574, 0.3290947, 1.0]], ['2, k, 10', [0.1170421, 0.107506, 1.0]], ['2, k, 11', [0.1092832, 0.06026203, 1.0]], ['2, k, 12', [-0.2388174, 0.08556151, 1.0]], ['2, k, 13', [-0.3948469, -0.2765378, 1.0]], ['2, k, 14', [-0.4943023, -0.6078481, 1.0]], ['2, k, 15', [-0.5095208, -0.6648316, 1.0]], ['2, k, 16', [-0.09571251, 0.066338, 1.0]], ['2, k, 17', [-0.1308729, -0.2848422, 1.0]], ['2, k, 18', [-0.1581925, -0.6395897, 1.0]], ['2, k, 19', [-0.1496235, -0.7239926, 1.0]], ['2, k, 20', [-0.08571607, 0.6028479, 1.0]], ['2, k, 21', [-0.3049007, -0.02046058, 1.0]], ['2, k, 22', [-0.3291338, 0.04722347, 1.0]], ['2, k, 23', [0.1386086, -0.009980304, 1.0]], ['2, k, 24', [0.1333366, 0.05778391, 1.0]]]
[['2, k, 0', [-0.1702649, 0.07699157, 1.0]], ['2, k, 1', [-0.1217151, 0.3813376, 1.0]], ['2, k, 2', [-0.07352041, 0.6744466, 1.0]], ['2, k, 3', [-0.05694022, 0.8204949, 1.0]], ['2, k, 4', [-0.2351308, 0.5549957, 1.0]], ['2, k, 5', [-0.3011102, 0.302325, 1.0]], ['2, k, 6', [-0.2988282, 0.08257697, 1.0]], ['2, k, 7', [-0.2963431, 0.04240118, 1.0]], ['2, k, 8', [0.08584397, 0.5538412, 1.0]], ['2, k, 9', [0.1235479, 0.3292313, 1.0]], ['2, k, 10', [0.1173592, 0.1076165, 1.0]], ['2, k, 11', [0.1072664, 0.06270741, 1.0]], ['2, k, 12', [-0.239005, 0.08546969, 1.0]], ['2, k, 13', [-0.3937489, -0.2775379, 1.0]], ['2, k, 14', [-0.4927546, -0.6081409, 1.0]], ['2, k, 15', [-0.507475, -0.6651819, 1.0]], ['2, k, 16', [-0.09594088, 0.06611697, 1.0]], ['2, k, 17', [-0.1307496, -0.2848674, 1.0]], ['2, k, 18', [-0.1588982, -0.6399813, 1.0]], ['2, k, 19', [-0.1498566, -0.7242823, 1.0]], ['2, k, 20', [-0.08556213, 0.6028482, 1.0]], ['2, k, 21', [-0.30313, -0.01450923, 1.0]], ['2, k, 22', [-0.3159998, 0.02251027, 1.0]], ['2, k, 23', [0.1202379, -0.002242464, 1.0]], ['2, k, 24', [0.1438468, 0.05803254, 1.0]]]
[['2, k, 0', [-0.1702923, 0.07698444, 1.0]], ['2, k, 1', [-0.1217653, 0.3814626, 1.0]], ['2, k, 2', [-0.07361774, 0.6746462, 1.0]], ['2, k, 3', [-0.05697055, 0.8207311, 1.0]], ['2, k, 4', [-0.2351008, 0.5549982, 1.0]], ['2, k, 5', [-0.3010391, 0.302692, 1.0]], ['2, k, 6', [-0.297491, 0.08307952, 1.0]], ['2, k, 7', [-0.2952144, 0.04272992, 1.0]], ['2, k, 8', [0.08584128, 0.5538166, 1.0]], ['2, k, 9', [0.1234868, 0.3293256, 1.0]], ['2, k, 10', [0.1177689, 0.1076783, 1.0]], ['2, k, 11', [0.1101525, 0.061636, 1.0]], ['2, k, 12', [-0.2390618, 0.08544551, 1.0]], ['2, k, 13', [-0.3930774, -0.2786608, 1.0]], ['2, k, 14', [-0.4889292, -0.6106886, 1.0]], ['2, k, 15', [-0.5046549, -0.6665354, 1.0]], ['2, k, 16', [-0.09593789, 0.06611402, 1.0]], ['2, k, 17', [-0.1305855, -0.2846047, 1.0]], ['2, k, 18', [-0.159155, -0.6396874, 1.0]], ['2, k, 19', [-0.1503018, -0.7240933, 1.0]], ['2, k, 20', [-0.08564278, 0.6030268, 1.0]], ['2, k, 21', [-0.2957341, -0.01700976, 1.0]], ['2, k, 22', [-0.3237062, 0.04366987, 1.0]], ['2, k, 23', [0.1463505, -0.0181439, 1.0]], ['2, k, 24', [0.1359386, 0.05504968, 1.0]]]
[['2, k, 0', [-0.1704331, 0.07684964, 1.0]], ['2, k, 1', [-0.1219776, 0.3813781, 1.0]], ['2, k, 2', [-0.07391874, 0.6745694, 1.0]], ['2, k, 3', [-0.0570139, 0.8207486, 1.0]], ['2, k, 4', [-0.2351719, 0.5549648, 1.0]], ['2, k, 5', [-0.3008283, 0.3028015, 1.0]], ['2, k, 6', [-0.2957676, 0.08307562, 1.0]], ['2, k, 7', [-0.2927023, 0.04043504, 1.0]], ['2, k, 8', [0.08574846, 0.5538108, 1.0]], ['2, k, 9', [0.1232712, 0.329202, 1.0]], ['2, k, 10', [0.1182781, 0.1075716, 1.0]], ['2, k, 11', [0.1070152, 0.05501955, 1.0]], ['2, k, 12', [-0.239217, 0.08537532, 1.0]], ['2, k, 13', [-0.3914244, -0.2789909, 1.0]], ['2, k, 14', [-0.4856953, -0.6126441, 1.0]], ['2, k, 15', [-0.4981372, -0.66815, 1.0]], ['2, k, 16', [-0.09604681, 0.06588688, 1.0]], ['2, k, 17', [-0.1301184, -0.2837213, 1.0]], ['2, k, 18', [-0.1594428, -0.6396437, 1.0]], ['2, k, 19', [-0.1504376, -0.724095, 1.0]], ['2, k, 20', [-0.08591915, 0.6029432, 1.0]], ['2, k, 21', [-0.2957855, -0.02120385, 1.0]], ['2, k, 22', [-0.3219784, 0.06098173, 1.0]], ['2, k, 23', [0.1375167, -0.01729281, 1.0]], ['2, k, 24', [0.1357053, 0.05858212, 1.0]]]
