[['2, k, 0', [-0.1523852, -0.1471368, 1.0]], ['2, k, 1', [-0.164325, 0.1084493, 1.0]], ['2, k, 2', [-0.1744495, 0.3590415, 1.0]], ['2, k, 3', [-0.1743936, 0.5064478, 1.0]], ['2, k, 4', [-0.3426741, 0.2327876, 1.0]], ['2, k, 5', [-0.4055997, 0.01832984, 1.0]], ['2, k, 6', [-0.3067407, -0.08458287, 1.0]], ['2, k, 7', [-0.2303596, -0.1037707, 1.0]], ['2, k, 8', [0.01533488, 0.250593, 1.0]], ['2, k, 9', [0.08389735, 0.03187588, 1.0]], ['2, k, 10', [0.006605603, -0.05898674, 1.0]], ['2, k, 11', [-0.05188078, -0.07343041, 1.0]], ['2, k, 12', [-0.2294617, -0.1480656, 1.0]], ['2, k, 13', [-0.3094765, -0.2064431, 1.0]], ['2, k, 14', [-0.2300075, -0.6166401, 1.0]], ['2, k, 15', [-0.2172136, -0.6929227, 1.0]], ['2, k, 16', [-0.07167128, -0.1421425, 1.0]], ['2, k, 17', [0.08992416, -0.2048197, 1.0]], ['2, k, 18', [-0.02087551, -0.6284893, 1.0]], ['2, k, 19', [-0.02821421, -0.694921, 1.0]], ['2, k, 20', [-0.1722542, 0.2972038, 1.0]], ['2, k, 21', [-0.1668825, -0.124702, 1.0]], ['2, k, 22', [-0.2619647, -0.123929, 1.0]], ['2, k, 23', [-0.1072284, -0.1182933, 1.0]], ['2, k, 24', [0.01920876, -0.1132584, 1.0]]]
[['2, k, 0', [-0.1722621, -0.1524968, 1.0]], ['2, k, 1', [-0.1693785, 0.1061582, 1.0]], ['2, k, 2', [-0.1652358, 0.3569786, 1.0]], ['2, k, 3', [-0.159691, 0.5012068, 1.0]], ['2, k, 4', [-0.331649, 0.2357509, 1.0]], ['2, k, 5', [-0.4213432, 0.01912834, 1.0]], ['2, k, 6', [-0.3242938, -0.09644781, 1.0]], ['2, k, 7', [-0.2764518, -0.1136315, 1.0]], ['2, k, 8', [0.01435486, 0.2405029, 1.0]], ['2, k, 9', [0.08841259, 0.03482116, 1.0]], ['2, k, 10', [0.06606718, -0.07635109, 1.0]], ['2, k, 11', [0.0176157, -0.0829619, 1.0]], ['2, k, 12', [-0.2510319, -0.1487001, 1.0]], ['2, k, 13', [-0.4520022, -0.196515, 1.0]], ['2, k, 14', [-0.6001281, -0.6055748, 1.0]], ['2, k, 15', [-0.5719151, -0.64236, 1.0]], ['2, k, 16', [-0.08935203, -0.1528211, 1.0]], ['2, k, 17', [0.1665017, -0.1886825, 1.0]], ['2, k, 18', [0.02439558, -0.6011375, 1.0]], ['2, k, 19', [0.04394959, -0.6382538, 1.0]], ['2, k, 20', [-0.1665972, 0.2952047, 1.0]], ['2, k, 21', [-0.2499029, -0.1385306, 1.0]], ['2, k, 22', [-0.3034543, -0.132318, 1.0]], ['2, k, 23', [0.004880805, -0.1353481, 1.0]], ['2, k, 24', [0.06591574, -0.09710871, 1.0]]]
[['2, k, 0', [-0.1732906, -0.1528114, 1.0]], ['2, k, 1', [-0.1695269, 0.1057872, 1.0]], ['2, k, 2', [-0.1648304, 0.3566271, 1.0]], ['2, k, 3', [-0.1592774, 0.5006737, 1.0]], ['2, k, 4', [-0.3316806, 0.235779, 1.0]], ['2, k, 5', [-0.4247737, 0.02073334, 1.0]], ['2, k, 6', [-0.3270729, -0.09562823, 1.0]], ['2, k, 7', [-0.2781714, -0.1140881, 1.0]], ['2, k, 8', [0.01478794, 0.2390044, 1.0]], ['2, k, 9', [0.08719998, 0.0337199, 1.0]], ['2, k, 10', [0.06177056, -0.0755543, 1.0]], ['2, k, 11', [0.006665168, -0.09146027, 1.0]], ['2, k, 12', [-0.2520136, -0.1487883, 1.0]], ['2, k, 13', [-0.4598906, -0.1953047, 1.0]], ['2, k, 14', [-0.6456565, -0.5812889, 1.0]], ['2, k, 15', [-0.6170155, -0.6184406, 1.0]], ['2, k, 16', [-0.09040633, -0.1533211, 1.0]], ['2, k, 17', [0.1660115, -0.188374, 1.0]], ['2, k, 18', [0.02435861, -0.6008285, 1.0]], ['2, k, 19', [0.04373451, -0.6379534, 1.0]], ['2, k, 20', [-0.1663201, 0.2948497, 1.0]], ['2, k, 21', [-0.2453209, -0.1373208, 1.0]], ['2, k, 22', [-0.312835, -0.1299143, 1.0]], ['2, k, 23', [-0.02819568, -0.1389817, 1.0]], ['2, k, 24', [0.05735927, -0.1034248, 1.0]]]
[['2, k, 0', [-0.1741252, -0.1530054, 1.0]], ['2, k, 1', [-0.1697338, 0.1053809, 1.0]], ['2, k, 2', [-0.1646852, 0.3561785, 1.0]], ['2, k, 3', [-0.1592039, 0.5005925, 1.0]], ['2, k, 4', [-0.3319073, 0.2360294, 1.0]], ['2, k, 5', [-0.4284281, 0.02015811, 1.0]], ['2, k, 6', [-0.329446, -0.09777303, 1.0]], ['2, k, 7', [-0.2824905, -0.1148446, 1.0]], ['2, k, 8', [0.01470452, 0.238756, 1.0]], ['2, k, 9', [0.08368282, 0.03192884, 1.0]], ['2, k, 10', [0.06144369, -0.08275375, 1.0]], ['2, k, 11', [0.005757305, -0.09670144, 1.0]], ['2, k, 12', [-0.2528066, -0.1488841, 1.0]], ['2, k, 13', [-0.4894593, -0.2158411, 1.0]], ['2, k, 14', [-0.6874748, -0.5802965, 1.0]], ['2, k, 15', [-0.6583733, -0.6175286, 1.0]], ['2, k, 16', [-0.09124576, -0.1535726, 1.0]], ['2, k, 17', [0.1654246, -0.1884142, 1.0]], ['2, k, 18', [0.0239063, -0.6008322, 1.0]], ['2, k, 19', [0.006603529, -0.6810347, 1.0]], ['2, k, 20', [-0.1662376, 0.2944157, 1.0]], ['2, k, 21', [-0.2559705, -0.140997, 1.0]], ['2, k, 22', [-0.3100955, -0.1425687, 1.0]], ['2, k, 23', [-0.02351798, -0.1465905, 1.0]], ['2, k, 24', [0.05718076, -0.1026841, 1.0]]]
[['2, k, 0', [-0.1741847, -0.1533968, 1.0]], ['2, k, 1', [-0.1695157, 0.1045529, 1.0]], ['2, k, 2', [-0.164144, 0.3551629, 1.0]], ['2, k, 3', [-0.1594396, 0.5003282, 1.0]], ['2, k, 4', [-0.3324393, 0.2361994, 1.0]], ['2, k, 5', [-0.4293583, 0.02044119, 1.0]], ['2, k, 6', [-0.3306063, -0.1004491, 1.0]], ['2, k, 7', [-0.2831632, -0.117535, 1.0]], ['2, k, 8', [0.01359077, 0.2379534, 1.0]], ['2, k, 9', [0.07918653, 0.0293264, 1.0]], ['2, k, 10', [0.01434271, -0.08150108, 1.0]], ['2, k, 11', [-0.02000779, -0.087457, 1.0]], ['2, k, 12', [-0.2527904, -0.1494291, 1.0]], ['2, k, 13', [-0.4947596, -0.2194557, 1.0]], ['2, k, 14', [-0.7091136, -0.5577474, 1.0]], ['2, k, 15', [-0.6800045, -0.5953649, 1.0]], ['2, k, 16', [-0.0913407, -0.1538034, 1.0]], ['2, k, 17', [0.1646221, -0.188676, 1.0]], ['2, k, 18', [0.02574374, -0.5971606, 1.0]], ['2, k, 19', [0.04485796, -0.6343375, 1.0]], ['2, k, 20', [-0.1657438, 0.2934247, 1.0]], ['2, k, 21', [-0.2387578, -0.1795956, 1.0]], ['2, k, 22', [-0.3225924, -0.1351541, 1.0]], ['2, k, 23', [-0.07288324, -0.117647, 1.0]], ['2, k, 24', [0.01085592, -0.1194853, 1.0]]]
[['2, k, 0', [-0.1742101, -0.1532678, 1.0]], ['2, k, 1', [-0.1698252, 0.1046336, 1.0]], ['2, k, 2', [-0.1649666, 0.3553109, 1.0]], ['2, k, 3', [-0.1602506, 0.5001526, 1.0]], ['2, k, 4', [-0.3335416, 0.236793, 1.0]], ['2, k, 5', [-0.4307489, 0.02147578, 1.0]], ['2, k, 6', [-0.3338759, -0.1061326, 1.0]], ['2, k, 7', [-0.2860456, -0.1214549, 1.0]], ['2, k, 8', [0.01340144, 0.2378394, 1.0]], ['2, k, 9', [0.07823384, 0.0288545, 1.0]], ['2, k, 10', [0.06172267, -0.08880717, 1.0]], ['2, k, 11', [0.00873966, -0.1074299, 1.0]], ['2, k, 12', [-0.2527943, -0.1493234, 1.0]], ['2, k, 13', [-0.5017767, -0.2269868, 1.0]], ['2, k, 14', [-0.7372072, -0.5571154, 1.0]], ['2, k, 15', [-0.7078186, -0.5948024, 1.0]], ['2, k, 16', [-0.09138504, -0.1536349, 1.0]], ['2, k, 17', [0.1634838, -0.1887608, 1.0]], ['2, k, 18', [0.02529773, -0.5973184, 1.0]], ['2, k, 19', [0.04439235, -0.6344937, 1.0]], ['2, k, 20', [-0.166386, 0.2935445, 1.0]], ['2, k, 21', [-0.2358892, -0.1829874, 1.0]], ['2, k, 22', [-0.3248668, -0.1341054, 1.0]], ['2, k, 23', [-0.00419754, -0.1679926, 1.0]], ['2, k, 24', [0.06272306, -0.1021079, 1.0]]]
[['2, k, 0', [-0.174371, -0.1531613, 1.0]], ['2, k, 1', [-0.1705539, 0.1046276, 1.0]], ['2, k, 2', [-0.1666059, 0.35524, 1.0]], ['2, k, 3', [-0.1629171, 0.4995315, 1.0]], ['2, k, 4', [-0.3355909, 0.2375548, 1.0]], ['2, k, 5', [-0.4321201, 0.02220391, 1.0]], ['2, k, 6', [-0.2809569, -0.04850878, 1.0]], ['2, k, 7', [-0.2320057, -0.09203178, 1.0]], ['2, k, 8', [0.01305464, 0.2378437, 1.0]], ['2, k, 9', [0.0777645, 0.02918142, 1.0]], ['2, k, 10', [0.05641052, -0.08795487, 1.0]], ['2, k, 11', [-0.006206052, -0.0941581, 1.0]], ['2, k, 12', [-0.2528708, -0.1492781, 1.0]], ['2, k, 13', [-0.5109318, -0.2356302, 1.0]], ['2, k, 14', [-0.7500786, -0.5602862, 1.0]], ['2, k, 15', [-0.7206283, -0.5979716, 1.0]], ['2, k, 16', [-0.09165297, -0.1534274, 1.0]], ['2, k, 17', [0.1626387, -0.1885901, 1.0]], ['2, k, 18', [0.02554777, -0.5965853, 1.0]], ['2, k, 19', [0.04457234, -0.6337778, 1.0]], ['2, k, 20', [-0.1677412, 0.2934862, 1.0]], ['2, k, 21', [-0.1734967, -0.122792, 1.0]], ['2, k, 22', [-0.287876, -0.1501071, 1.0]], ['2, k, 23', [-0.04476376, -0.1344061, 1.0]], ['2, k, 24', [0.04478551, -0.1052487, 1.0]]]
[['2, k, 0', [-0.1753064, -0.1525437, 1.0]], ['2, k, 1', [-0.1732082, 0.105307, 1.0]], ['2, k, 2', [-0.1720257, 0.3563813, 1.0]], ['2, k, 3', [-0.1712318, 0.5018145, 1.0]], ['2, k, 4', [-0.3412261, 0.2364423, 1.0]], ['2, k, 5', [-0.4331883, 0.02217847, 1.0]], ['2, k, 6', [-0.3250224, -0.09033355, 1.0]], ['2, k, 7', [-0.3085225, -0.1014352, 1.0]], ['2, k, 8', [0.007988917, 0.2404364, 1.0]], ['2, k, 9', [0.07278943, 0.03703496, 1.0]], ['2, k, 10', [0.01123365, -0.0458887, 1.0]], ['2, k, 11', [-0.04461149, -0.0822649, 1.0]], ['2, k, 12', [-0.2536287, -0.1491519, 1.0]], ['2, k, 13', [-0.5214427, -0.2412595, 1.0]], ['2, k, 14', [-0.7543694, -0.565841, 1.0]], ['2, k, 15', [-0.7258441, -0.6035331, 1.0]], ['2, k, 16', [-0.09273979, -0.1520777, 1.0]], ['2, k, 17', [0.1617764, -0.1885172, 1.0]], ['2, k, 18', [0.02567544, -0.596146, 1.0]], ['2, k, 19', [0.0438292, -0.6333386, 1.0]], ['2, k, 20', [-0.1723265, 0.2944795, 1.0]], ['2, k, 21', [-0.2641144, -0.1659165, 1.0]], ['2, k, 22', [-0.3700817, -0.1040641, 1.0]], ['2, k, 23', [-0.09511068, -0.1202568, 1.0]], ['2, k, 24', [0.02385144, -0.1254086, 1.0]]]
[['2, k, 0', [-0.1763308, -0.1523637, 1.0]], ['2, k, 1', [-0.1756147, 0.105138, 1.0]], ['2, k, 2', [-0.1755428, 0.3557945, 1.0]], ['2, k, 3', [-0.1766614, 0.5005666, 1.0]], ['2, k, 4', [-0.3444851, 0.2363578, 1.0]], ['2, k, 5', [-0.4345604, 0.02157228, 1.0]], ['2, k, 6', [-0.2880971, -0.04900114, 1.0]], ['2, k, 7', [-0.2376191, -0.09230638, 1.0]], ['2, k, 8', [0.005975839, 0.241872, 1.0]], ['2, k, 9', [0.07107608, 0.03662598, 1.0]], ['2, k, 10', [0.01028109, -0.05371873, 1.0]], ['2, k, 11', [-0.04916893, -0.08631653, 1.0]], ['2, k, 12', [-0.2545162, -0.1491589, 1.0]], ['2, k, 13', [-0.5222757, -0.2422201, 1.0]], ['2, k, 14', [-0.7561041, -0.5666575, 1.0]], ['2, k, 15', [-0.7278562, -0.6043491, 1.0]], ['2, k, 16', [-0.09388095, -0.1516955, 1.0]], ['2, k, 17', [0.1613348, -0.1885515, 1.0]], ['2, k, 18', [0.02564966, -0.595779, 1.0]], ['2, k, 19', [0.043509, -0.6329781, 1.0]], ['2, k, 20', [-0.1756098, 0.2940042, 1.0]], ['2, k, 21', [-0.1796759, -0.131096, 1.0]], ['2, k, 22', [-0.2963702, -0.1496158, 1.0]], ['2, k, 23', [-0.1007078, -0.1184353, 1.0]], ['2, k, 24', [0.01651409, -0.1299379, 1.0]]]
[['2, k, 0', [-0.1766167, -0.15183, 1.0]], ['2, k, 1', [-0.1769579, 0.1057469, 1.0]], ['2, k, 2', [-0.1785797, 0.3566479, 1.0]], ['2, k, 3', [-0.1806975, 0.5014385, 1.0]], ['2, k, 4', [-0.3499427, 0.2352743, 1.0]], ['2, k, 5', [-0.4370521, 0.0210055, 1.0]], ['2, k, 6', [-0.2885054, -0.05108553, 1.0]], ['2, k, 7', [-0.240138, -0.09526418, 1.0]], ['2, k, 8', [0.004134504, 0.2438094, 1.0]], ['2, k, 9', [0.07030137, 0.03837476, 1.0]], ['2, k, 10', [0.01068717, -0.05669104, 1.0]], ['2, k, 11', [-0.04840577, -0.08591013, 1.0]], ['2, k, 12', [-0.2547731, -0.149016, 1.0]], ['2, k, 13', [-0.5224245, -0.2429785, 1.0]], ['2, k, 14', [-0.7581865, -0.567363, 1.0]], ['2, k, 15', [-0.7304134, -0.605046, 1.0]], ['2, k, 16', [-0.09415396, -0.1505696, 1.0]], ['2, k, 17', [0.1609022, -0.1882406, 1.0]], ['2, k, 18', [0.02561995, -0.5958483, 1.0]], ['2, k, 19', [0.04298851, -0.6330382, 1.0]], ['2, k, 20', [-0.1781823, 0.2947972, 1.0]], ['2, k, 21', [-0.1813798, -0.1384317, 1.0]], ['2, k, 22', [-0.296424, -0.1499919, 1.0]], ['2, k, 23', [-0.09486736, -0.1237835, 1.0]], ['2, k, 24', [0.02068025, -0.1384045, 1.0]]]
[['2, k, 0', [-0.1759171, -0.1514847, 1.0]], ['2, k, 1', [-0.1772263, 0.1057634, 1.0]], ['2, k, 2', [-0.1809375, 0.3562614, 1.0]], ['2, k, 3', [-0.183819, 0.5010157, 1.0]], ['2, k, 4', [-0.3510633, 0.2350662, 1.0]], ['2, k, 5', [-0.4374392, 0.02096181, 1.0]], ['2, k, 6', [-0.3244487, -0.08785337, 1.0]], ['2, k, 7', [-0.3047447, -0.1029756, 1.0]], ['2, k, 8', [0.002614576, 0.2445427, 1.0]], ['2, k, 9', [0.07019103, 0.03860893, 1.0]], ['2, k, 10', [0.01079974, -0.05768852, 1.0]], ['2, k, 11', [-0.04889152, -0.08703139, 1.0]], ['2, k, 12', [-0.2540137, -0.1490381, 1.0]], ['2, k, 13', [-0.5223051, -0.2429884, 1.0]], ['2, k, 14', [-0.7583876, -0.5674171, 1.0]], ['2, k, 15', [-0.7309749, -0.6050884, 1.0]], ['2, k, 16', [-0.09346291, -0.1498055, 1.0]], ['2, k, 17', [0.1608935, -0.1882772, 1.0]], ['2, k, 18', [0.02556342, -0.5959474, 1.0]], ['2, k, 19', [0.04257004, -0.6331248, 1.0]], ['2, k, 20', [-0.1798745, 0.294561, 1.0]], ['2, k, 21', [-0.2521677, -0.1599562, 1.0]], ['2, k, 22', [-0.3598018, -0.1065005, 1.0]], ['2, k, 23', [-0.09267026, -0.1254811, 1.0]], ['2, k, 24', [0.01999875, -0.1336605, 1.0]]]
[['2, k, 0', [-0.1764782, -0.1510699, 1.0]], ['2, k, 1', [-0.1785222, 0.1060526, 1.0]], ['2, k, 2', [-0.1828904, 0.3565587, 1.0]], ['2, k, 3', [-0.1871611, 0.5007412, 1.0]], ['2, k, 4', [-0.3517575, 0.234639, 1.0]], ['2, k, 5', [-0.4379703, 0.01947673, 1.0]], ['2, k, 6', [-0.3252525, -0.08727335, 1.0]], ['2, k, 7', [-0.3040241, -0.104071, 1.0]], ['2, k, 8', [0.001179582, 0.2451165, 1.0]], ['2, k, 9', [0.07018527, 0.03862204, 1.0]], ['2, k, 10', [0.01289405, -0.05311314, 1.0]], ['2, k, 11', [-0.04897819, -0.08579663, 1.0]], ['2, k, 12', [-0.2544839, -0.148846, 1.0]], ['2, k, 13', [-0.5223712, -0.2431387, 1.0]], ['2, k, 14', [-0.7579135, -0.567453, 1.0]], ['2, k, 15', [-0.7305364, -0.6051074, 1.0]], ['2, k, 16', [-0.09409346, -0.1492305, 1.0]], ['2, k, 17', [0.1608962, -0.1882962, 1.0]], ['2, k, 18', [0.02583615, -0.5959864, 1.0]], ['2, k, 19', [0.04281154, -0.6331449, 1.0]], ['2, k, 20', [-0.1817235, 0.2948498, 1.0]], ['2, k, 21', [-0.2512947, -0.1582496, 1.0]], ['2, k, 22', [-0.3429578, -0.1249836, 1.0]], ['2, k, 23', [-0.09626277, -0.1228203, 1.0]], ['2, k, 24', [0.01825888, -0.1350592, 1.0]]]
[['2, k, 0', [-0.1765627, -0.1510529, 1.0]], ['2, k, 1', [-0.1797075, 0.1058415, 1.0]], ['2, k, 2', [-0.1850237, 0.3559606, 1.0]], ['2, k, 3', [-0.1886269, 0.4999828, 1.0]], ['2, k, 4', [-0.3532671, 0.2345093, 1.0]], ['2, k, 5', [-0.4379944, 0.01936674, 1.0]], ['2, k, 6', [-0.3256637, -0.08878977, 1.0]], ['2, k, 7', [-0.3039619, -0.1045887, 1.0]], ['2, k, 8', [0.0004437841, 0.2455336, 1.0]], ['2, k, 9', [0.07020385, 0.03863421, 1.0]], ['2, k, 10', [0.01285225, -0.05521532, 1.0]], ['2, k, 11', [-0.03275824, -0.08289792, 1.0]], ['2, k, 12', [-0.2545651, -0.148883, 1.0]], ['2, k, 13', [-0.5213952, -0.2430682, 1.0]], ['2, k, 14', [-0.7578065, -0.5674838, 1.0]], ['2, k, 15', [-0.7308241, -0.6051345, 1.0]], ['2, k, 16', [-0.09420922, -0.1491609, 1.0]], ['2, k, 17', [0.1608956, -0.1883276, 1.0]], ['2, k, 18', [0.02594839, -0.5960786, 1.0]], ['2, k, 19', [0.04252846, -0.6332325, 1.0]], ['2, k, 20', [-0.183694, 0.2943394, 1.0]], ['2, k, 21', [-0.2568909, -0.1615144, 1.0]], ['2, k, 22', [-0.3555608, -0.1163243, 1.0]], ['2, k, 23', [-0.0875924, -0.1250432, 1.0]], ['2, k, 24', [-0.007376433, -0.122324, 1.0]]]
[['2, k, 0', [-0.175765, -0.1512688, 1.0]], ['2, k, 1', [-0.1796063, 0.1055585, 1.0]], ['2, k, 2', [-0.1851493, 0.3555006, 1.0]], ['2, k, 3', [-0.1893743, 0.5000795, 1.0]], ['2, k, 4', [-0.353463, 0.2335566, 1.0]], ['2, k, 5', [-0.4381723, 0.01784394, 1.0]], ['2, k, 6', [-0.3194281, -0.08352758, 1.0]], ['2, k, 7', [-0.2983986, -0.1026066, 1.0]], ['2, k, 8', [-0.0001891598, 0.2462548, 1.0]], ['2, k, 9', [0.0700755, 0.0392632, 1.0]], ['2, k, 10', [0.01441049, -0.06838877, 1.0]], ['2, k, 11', [-0.0314384, -0.08568949, 1.0]], ['2, k, 12', [-0.2535164, -0.1496525, 1.0]], ['2, k, 13', [-0.5211856, -0.2431459, 1.0]], ['2, k, 14', [-0.7573293, -0.5675503, 1.0]], ['2, k, 15', [-0.7300846, -0.6051893, 1.0]], ['2, k, 16', [-0.09352052, -0.1490353, 1.0]], ['2, k, 17', [0.1609507, -0.1882681, 1.0]], ['2, k, 18', [0.02598302, -0.5960875, 1.0]], ['2, k, 19', [0.04282954, -0.6332318, 1.0]], ['2, k, 20', [-0.1837716, 0.2939158, 1.0]], ['2, k, 21', [-0.242211, -0.1505117, 1.0]], ['2, k, 22', [-0.3272263, -0.1272252, 1.0]], ['2, k, 23', [-0.08400679, -0.1141482, 1.0]], ['2, k, 24', [0.0004840945, -0.1189995, 1.0]]]
[['2, k, 0', [-0.1766954, -0.1511438, 1.0]], ['2, k, 1', [-0.1809146, 0.1056687, 1.0]], ['2, k, 2', [-0.1861407, 0.3556989, 1.0]], ['2, k, 3', [-0.1900319, 0.4995366, 1.0]], ['2, k, 4', [-0.3533949, 0.233441, 1.0]], ['2, k, 5', [-0.4383639, 0.01743911, 1.0]], ['2, k, 6', [-0.3198633, -0.08426026, 1.0]], ['2, k, 7', [-0.2979193, -0.102606, 1.0]], ['2, k, 8', [-0.0002154634, 0.2462433, 1.0]], ['2, k, 9', [0.06974702, 0.04030691, 1.0]], ['2, k, 10', [0.01266223, -0.05578158, 1.0]], ['2, k, 11', [-0.0486771, -0.08577093, 1.0]], ['2, k, 12', [-0.2548702, -0.1494489, 1.0]], ['2, k, 13', [-0.5217695, -0.243716, 1.0]], ['2, k, 14', [-0.7540547, -0.5678238, 1.0]], ['2, k, 15', [-0.7269287, -0.6054472, 1.0]], ['2, k, 16', [-0.09416864, -0.1489799, 1.0]], ['2, k, 17', [0.1608346, -0.1883458, 1.0]], ['2, k, 18', [0.02685503, -0.5954602, 1.0]], ['2, k, 19', [0.0436075, -0.6326025, 1.0]], ['2, k, 20', [-0.1848919, 0.2940822, 1.0]], ['2, k, 21', [-0.2442959, -0.1519283, 1.0]], ['2, k, 22', [-0.334411, -0.1289664, 1.0]], ['2, k, 23', [-0.09643678, -0.1270387, 1.0]], ['2, k, 24', [0.01755, -0.13511, 1.0]]]
[['2, k, 0', [-0.1770668, -0.1511878, 1.0]], ['2, k, 1', [-0.1809479, 0.1055153, 1.0]], ['2, k, 2', [-0.185396, 0.3552301, 1.0]], ['2, k, 3', [-0.1898665, 0.4997298, 1.0]], ['2, k, 4', [-0.3533644, 0.2335532, 1.0]], ['2, k, 5', [-0.4389844, 0.01680679, 1.0]], ['2, k, 6', [-0.3208887, -0.08510921, 1.0]], ['2, k, 7', [-0.3012169, -0.1013227, 1.0]], ['2, k, 8', [-0.0003042906, 0.246152, 1.0]], ['2, k, 9', [0.0698932, 0.04058069, 1.0]], ['2, k, 10', [0.007789911, -0.07545226, 1.0]], ['2, k, 11', [-0.04374244, -0.08851051, 1.0]], ['2, k, 12', [-0.255244, -0.1494403, 1.0]], ['2, k, 13', [-0.5220076, -0.2432369, 1.0]], ['2, k, 14', [-0.7499375, -0.5833146, 1.0]], ['2, k, 15', [-0.7228838, -0.6207125, 1.0]], ['2, k, 16', [-0.09454146, -0.1490902, 1.0]], ['2, k, 17', [0.1603488, -0.1882091, 1.0]], ['2, k, 18', [0.02690018, -0.5949546, 1.0]], ['2, k, 19', [0.04360931, -0.6321026, 1.0]], ['2, k, 20', [-0.1844511, 0.2937199, 1.0]], ['2, k, 21', [-0.2458172, -0.1441583, 1.0]], ['2, k, 22', [-0.3106594, -0.1446302, 1.0]], ['2, k, 23', [-0.09585008, -0.1311715, 1.0]], ['2, k, 24', [0.02375664, -0.1321428, 1.0]]]
[['2, k, 0', [-0.1783926, -0.1513293, 1.0]], ['2, k, 1', [-0.1820262, 0.1053304, 1.0]], ['2, k, 2', [-0.1859257, 0.3551376, 1.0]], ['2, k, 3', [-0.1892253, 0.4998811, 1.0]], ['2, k, 4', [-0.3533613, 0.23346, 1.0]], ['2, k, 5', [-0.4392074, 0.01676102, 1.0]], ['2, k, 6', [-0.2839063, -0.05032381, 1.0]], ['2, k, 7', [-0.2330259, -0.09338512, 1.0]], ['2, k, 8', [-0.0003272186, 0.2459288, 1.0]], ['2, k, 9', [0.07026894, 0.0404936, 1.0]], ['2, k, 10', [0.008488573, -0.07431364, 1.0]], ['2, k, 11', [-0.04314013, -0.08978675, 1.0]], ['2, k, 12', [-0.2568801, -0.1494348, 1.0]], ['2, k, 13', [-0.5220312, -0.2405805, 1.0]], ['2, k, 14', [-0.7388611, -0.5954848, 1.0]], ['2, k, 15', [-0.7119577, -0.6326703, 1.0]], ['2, k, 16', [-0.09558441, -0.1493666, 1.0]], ['2, k, 17', [0.1599055, -0.1873901, 1.0]], ['2, k, 18', [0.02706194, -0.5947914, 1.0]], ['2, k, 19', [0.04370236, -0.6319417, 1.0]], ['2, k, 20', [-0.1851014, 0.2935994, 1.0]], ['2, k, 21', [-0.1748023, -0.1361028, 1.0]], ['2, k, 22', [-0.2892975, -0.15146, 1.0]], ['2, k, 23', [-0.09297317, -0.1298914, 1.0]], ['2, k, 24', [0.02686648, -0.1402854, 1.0]]]
[['2, k, 0', [-0.1785435, -0.1511433, 1.0]], ['2, k, 1', [-0.1820118, 0.105357, 1.0]], ['2, k, 2', [-0.1856027, 0.3552328, 1.0]], ['2, k, 3', [-0.188638, 0.5005813, 1.0]], ['2, k, 4', [-0.3532982, 0.233565, 1.0]], ['2, k, 5', [-0.4402759, 0.01661896, 1.0]], ['2, k, 6', [-0.2846886, -0.04944241, 1.0]], ['2, k, 7', [-0.2359788, -0.09306885, 1.0]], ['2, k, 8', [-0.001129451, 0.2455731, 1.0]], ['2, k, 9', [0.07034118, 0.04008059, 1.0]], ['2, k, 10', [0.009730255, -0.07747617, 1.0]], ['2, k, 11', [-0.04427918, -0.08955303, 1.0]], ['2, k, 12', [-0.2569758, -0.1493148, 1.0]], ['2, k, 13', [-0.4828086, -0.1824082, 1.0]], ['2, k, 14', [-0.7101802, -0.6019642, 1.0]], ['2, k, 15', [-0.683818, -0.6390234, 1.0]], ['2, k, 16', [-0.09578561, -0.1491286, 1.0]], ['2, k, 17', [0.1594976, -0.1869563, 1.0]], ['2, k, 18', [0.02711944, -0.5953113, 1.0]], ['2, k, 19', [0.04355296, -0.6324569, 1.0]], ['2, k, 20', [-0.1849035, 0.2936691, 1.0]], ['2, k, 21', [-0.18103, -0.1266042, 1.0]], ['2, k, 22', [-0.28895, -0.1512654, 1.0]], ['2, k, 23', [-0.09723732, -0.124258, 1.0]], ['2, k, 24', [0.02196827, -0.1317632, 1.0]]]
