[['2, k, 0', [-0.20825, -0.500367, 1.0]], ['2, k, 1', [-0.223546, -0.193227, 1.0]], ['2, k, 2', [-0.236949, 0.107191, 1.0]], ['2, k, 3', [-0.228858, 0.250382, 1.0]], ['2, k, 4', [-0.381944, -0.0134991, 1.0]], ['2, k, 5', [-0.442188, -0.277018, 1.0]], ['2, k, 6', [-0.456062, -0.508536, 1.0]], ['2, k, 7', [-0.453687, -0.492531, 1.0]], ['2, k, 8', [-0.0605284, -0.00998125, 1.0]], ['2, k, 9', [0.00932179, -0.267798, 1.0]], ['2, k, 10', [0.0669941, -0.491192, 1.0]], ['2, k, 11', [0.0718953, -0.511846, 1.0]], ['2, k, 12', [-0.278398, -0.493576, 1.0]], ['2, k, 13', [-0.307306, -0.784313, 1.0]], ['2, k, 14', [-0.337961, -1.08761, 1.0]], ['2, k, 15', [-0.330811, -1.14844, 1.0]], ['2, k, 16', [-0.131785, -0.491982, 1.0]], ['2, k, 17', [-0.100273, -0.76685, 1.0]], ['2, k, 18', [-0.0884999, -1.04493, 1.0]], ['2, k, 19', [-0.0523682, -1.10254, 1.0]], ['2, k, 20', [-0.233914, 0.0330523, 1.0]], ['2, k, 21', [-0.458836, -0.555474, 1.0]], ['2, k, 22', [-0.407227, -0.489706, 1.0]], ['2, k, 23', [0.0579046, -0.533916, 1.0]], ['2, k, 24', [0.0266708, -0.516849, 1.0]]]
[['2, k, 0', [-0.207606, -0.471927, 1.0]], ['2, k, 1', [-0.222943, -0.168814, 1.0]], ['2, k, 2', [-0.236572, 0.12673, 1.0]], ['2, k, 3', [-0.228131, 0.259773, 1.0]], ['2, k, 4', [-0.375741, 0.0168825, 1.0]], ['2, k, 5', [-0.519448, -0.16442, 1.0]], ['2, k, 6', [-0.44034, -0.343216, 1.0]], ['2, k, 7', [-0.416437, -0.385831, 1.0]], ['2, k, 8', [-0.0682792, 0.0112923, 1.0]], ['2, k, 9', [0.049203, -0.194173, 1.0]], ['2, k, 10', [0.129571, -0.404223, 1.0]], ['2, k, 11', [0.11937, -0.404482, 1.0]], ['2, k, 12', [-0.27716, -0.467498, 1.0]], ['2, k, 13', [-0.308096, -0.752756, 1.0]], ['2, k, 14', [-0.338754, -1.08438, 1.0]], ['2, k, 15', [-0.329522, -1.13469, 1.0]], ['2, k, 16', [-0.131706, -0.462167, 1.0]], ['2, k, 17', [-0.0980887, -0.731781, 1.0]], ['2, k, 18', [-0.0831038, -1.03703, 1.0]], ['2, k, 19', [-0.054998, -1.10178, 1.0]], ['2, k, 20', [-0.233411, 0.0538737, 1.0]], ['2, k, 21', [-0.361358, -0.405656, 1.0]], ['2, k, 22', [-0.450755, -0.403703, 1.0]], ['2, k, 23', [0.126985, -0.438639, 1.0]], ['2, k, 24', [0.0536608, -0.413614, 1.0]]]
[['2, k, 0', [-0.207337, -0.472738, 1.0]], ['2, k, 1', [-0.223222, -0.16951, 1.0]], ['2, k, 2', [-0.237551, 0.126089, 1.0]], ['2, k, 3', [-0.228975, 0.259523, 1.0]], ['2, k, 4', [-0.376424, 0.0161735, 1.0]], ['2, k, 5', [-0.515466, -0.169345, 1.0]], ['2, k, 6', [-0.441302, -0.351097, 1.0]], ['2, k, 7', [-0.418958, -0.395544, 1.0]], ['2, k, 8', [-0.0682356, 0.0103171, 1.0]], ['2, k, 9', [0.0488146, -0.197912, 1.0]], ['2, k, 10', [0.130048, -0.409798, 1.0]], ['2, k, 11', [0.116952, -0.411177, 1.0]], ['2, k, 12', [-0.277056, -0.468389, 1.0]], ['2, k, 13', [-0.308684, -0.755083, 1.0]], ['2, k, 14', [-0.339663, -1.0857, 1.0]], ['2, k, 15', [-0.32973, -1.1349, 1.0]], ['2, k, 16', [-0.131275, -0.462889, 1.0]], ['2, k, 17', [-0.0985045, -0.732447, 1.0]], ['2, k, 18', [-0.083369, -1.03686, 1.0]], ['2, k, 19', [-0.0549623, -1.10174, 1.0]], ['2, k, 20', [-0.234194, 0.0532103, 1.0]], ['2, k, 21', [-0.378304, -0.417233, 1.0]], ['2, k, 22', [-0.470581, -0.403951, 1.0]], ['2, k, 23', [0.127272, -0.446954, 1.0]], ['2, k, 24', [0.048928, -0.420199, 1.0]]]
[['2, k, 0', [-0.207317, -0.473759, 1.0]], ['2, k, 1', [-0.223617, -0.170385, 1.0]], ['2, k, 2', [-0.238327, 0.125436, 1.0]], ['2, k, 3', [-0.229484, 0.259117, 1.0]], ['2, k, 4', [-0.376688, 0.0150875, 1.0]], ['2, k, 5', [-0.513544, -0.172329, 1.0]], ['2, k, 6', [-0.441382, -0.359174, 1.0]], ['2, k, 7', [-0.419547, -0.404572, 1.0]], ['2, k, 8', [-0.0682633, 0.0099096, 1.0]], ['2, k, 9', [0.0480855, -0.199071, 1.0]], ['2, k, 10', [0.130182, -0.412471, 1.0]], ['2, k, 11', [0.117452, -0.416112, 1.0]], ['2, k, 12', [-0.277352, -0.469478, 1.0]], ['2, k, 13', [-0.309769, -0.756081, 1.0]], ['2, k, 14', [-0.339456, -1.08509, 1.0]], ['2, k, 15', [-0.329757, -1.13494, 1.0]], ['2, k, 16', [-0.130939, -0.463873, 1.0]], ['2, k, 17', [-0.0982603, -0.735902, 1.0]], ['2, k, 18', [-0.0834705, -1.03651, 1.0]], ['2, k, 19', [-0.0553113, -1.10047, 1.0]], ['2, k, 20', [-0.234886, 0.0524949, 1.0]], ['2, k, 21', [-0.37861, -0.42663, 1.0]], ['2, k, 22', [-0.469765, -0.412754, 1.0]], ['2, k, 23', [0.124525, -0.453195, 1.0]], ['2, k, 24', [0.0543731, -0.427237, 1.0]]]
[['2, k, 0', [-0.206644, -0.47484, 1.0]], ['2, k, 1', [-0.223411, -0.171551, 1.0]], ['2, k, 2', [-0.238533, 0.124265, 1.0]], ['2, k, 3', [-0.23026, 0.258669, 1.0]], ['2, k, 4', [-0.377234, 0.0139971, 1.0]], ['2, k, 5', [-0.508825, -0.17764, 1.0]], ['2, k, 6', [-0.439785, -0.367012, 1.0]], ['2, k, 7', [-0.421389, -0.414411, 1.0]], ['2, k, 8', [-0.0683557, 0.00916561, 1.0]], ['2, k, 9', [0.0475163, -0.203955, 1.0]], ['2, k, 10', [0.130446, -0.417905, 1.0]], ['2, k, 11', [0.115048, -0.419652, 1.0]], ['2, k, 12', [-0.277032, -0.470867, 1.0]], ['2, k, 13', [-0.301501, -0.751026, 1.0]], ['2, k, 14', [-0.339336, -1.08525, 1.0]], ['2, k, 15', [-0.329917, -1.13515, 1.0]], ['2, k, 16', [-0.129788, -0.464736, 1.0]], ['2, k, 17', [-0.0977374, -0.73572, 1.0]], ['2, k, 18', [-0.0833243, -1.03716, 1.0]], ['2, k, 19', [-0.0553826, -1.10058, 1.0]], ['2, k, 20', [-0.235001, 0.0513206, 1.0]], ['2, k, 21', [-0.387879, -0.438719, 1.0]], ['2, k, 22', [-0.47744, -0.42116, 1.0]], ['2, k, 23', [0.126026, -0.456506, 1.0]], ['2, k, 24', [0.0494091, -0.432877, 1.0]]]
[['2, k, 0', [-0.206751, -0.475927, 1.0]], ['2, k, 1', [-0.223859, -0.17249, 1.0]], ['2, k, 2', [-0.23931, 0.123546, 1.0]], ['2, k, 3', [-0.230764, 0.258364, 1.0]], ['2, k, 4', [-0.377812, 0.0130851, 1.0]], ['2, k, 5', [-0.506396, -0.180886, 1.0]], ['2, k, 6', [-0.439291, -0.373846, 1.0]], ['2, k, 7', [-0.418282, -0.422342, 1.0]], ['2, k, 8', [-0.0684022, 0.0083467, 1.0]], ['2, k, 9', [0.047231, -0.206829, 1.0]], ['2, k, 10', [0.129471, -0.421894, 1.0]], ['2, k, 11', [0.113696, -0.424123, 1.0]], ['2, k, 12', [-0.277303, -0.471923, 1.0]], ['2, k, 13', [-0.303513, -0.752064, 1.0]], ['2, k, 14', [-0.339426, -1.08539, 1.0]], ['2, k, 15', [-0.32995, -1.13504, 1.0]], ['2, k, 16', [-0.129758, -0.465757, 1.0]], ['2, k, 17', [-0.0978865, -0.735652, 1.0]], ['2, k, 18', [-0.0834044, -1.03596, 1.0]], ['2, k, 19', [-0.0553714, -1.10043, 1.0]], ['2, k, 20', [-0.235703, 0.0505402, 1.0]], ['2, k, 21', [-0.381138, -0.446101, 1.0]], ['2, k, 22', [-0.468701, -0.431902, 1.0]], ['2, k, 23', [0.119905, -0.466876, 1.0]], ['2, k, 24', [0.0496629, -0.440857, 1.0]]]
[['2, k, 0', [-0.206154, -0.477047, 1.0]], ['2, k, 1', [-0.223915, -0.173286, 1.0]], ['2, k, 2', [-0.239898, 0.122915, 1.0]], ['2, k, 3', [-0.231426, 0.258082, 1.0]], ['2, k, 4', [-0.378216, 0.0124862, 1.0]], ['2, k, 5', [-0.503858, -0.183586, 1.0]], ['2, k, 6', [-0.440712, -0.380989, 1.0]], ['2, k, 7', [-0.419905, -0.429521, 1.0]], ['2, k, 8', [-0.0685508, 0.00786941, 1.0]], ['2, k, 9', [0.0463913, -0.208902, 1.0]], ['2, k, 10', [0.127026, -0.424644, 1.0]], ['2, k, 11', [0.113835, -0.427696, 1.0]], ['2, k, 12', [-0.276995, -0.472945, 1.0]], ['2, k, 13', [-0.305039, -0.753457, 1.0]], ['2, k, 14', [-0.339498, -1.08535, 1.0]], ['2, k, 15', [-0.329999, -1.13533, 1.0]], ['2, k, 16', [-0.12887, -0.466905, 1.0]], ['2, k, 17', [-0.0979903, -0.735332, 1.0]], ['2, k, 18', [-0.0838358, -1.03628, 1.0]], ['2, k, 19', [-0.0553308, -1.10044, 1.0]], ['2, k, 20', [-0.236152, 0.0498774, 1.0]], ['2, k, 21', [-0.383553, -0.454705, 1.0]], ['2, k, 22', [-0.46942, -0.437072, 1.0]], ['2, k, 23', [0.125198, -0.470088, 1.0]], ['2, k, 24', [0.0485272, -0.443162, 1.0]]]
[['2, k, 0', [-0.206162, -0.477841, 1.0]], ['2, k, 1', [-0.224128, -0.174056, 1.0]], ['2, k, 2', [-0.24028, 0.122303, 1.0]], ['2, k, 3', [-0.232511, 0.257839, 1.0]], ['2, k, 4', [-0.378546, 0.0117444, 1.0]], ['2, k, 5', [-0.501108, -0.18645, 1.0]], ['2, k, 6', [-0.441577, -0.387446, 1.0]], ['2, k, 7', [-0.420258, -0.436346, 1.0]], ['2, k, 8', [-0.0687917, 0.00723594, 1.0]], ['2, k, 9', [0.0465795, -0.211481, 1.0]], ['2, k, 10', [0.124501, -0.429039, 1.0]], ['2, k, 11', [0.112894, -0.430421, 1.0]], ['2, k, 12', [-0.277214, -0.473909, 1.0]], ['2, k, 13', [-0.306657, -0.755643, 1.0]], ['2, k, 14', [-0.339737, -1.08559, 1.0]], ['2, k, 15', [-0.329992, -1.13539, 1.0]], ['2, k, 16', [-0.128718, -0.467544, 1.0]], ['2, k, 17', [-0.0982092, -0.736346, 1.0]], ['2, k, 18', [-0.0838587, -1.03631, 1.0]], ['2, k, 19', [-0.0549265, -1.10075, 1.0]], ['2, k, 20', [-0.236504, 0.0492182, 1.0]], ['2, k, 21', [-0.385415, -0.462068, 1.0]], ['2, k, 22', [-0.472125, -0.444107, 1.0]], ['2, k, 23', [0.123271, -0.475533, 1.0]], ['2, k, 24', [0.0499695, -0.447468, 1.0]]]
[['2, k, 0', [-0.20635, -0.478975, 1.0]], ['2, k, 1', [-0.22431, -0.174824, 1.0]], ['2, k, 2', [-0.240413, 0.121942, 1.0]], ['2, k, 3', [-0.233198, 0.257598, 1.0]], ['2, k, 4', [-0.378826, 0.0111843, 1.0]], ['2, k, 5', [-0.49889, -0.18871, 1.0]], ['2, k, 6', [-0.440566, -0.392848, 1.0]], ['2, k, 7', [-0.429987, -0.426266, 1.0]], ['2, k, 8', [-0.0690521, 0.00654955, 1.0]], ['2, k, 9', [0.0463484, -0.213889, 1.0]], ['2, k, 10', [0.123503, -0.432471, 1.0]], ['2, k, 11', [0.110916, -0.4347, 1.0]], ['2, k, 12', [-0.277542, -0.474827, 1.0]], ['2, k, 13', [-0.307015, -0.755443, 1.0]], ['2, k, 14', [-0.339816, -1.08629, 1.0]], ['2, k, 15', [-0.329919, -1.13558, 1.0]], ['2, k, 16', [-0.128759, -0.468833, 1.0]], ['2, k, 17', [-0.0983221, -0.736717, 1.0]], ['2, k, 18', [-0.0839154, -1.0363, 1.0]], ['2, k, 19', [-0.0543064, -1.10241, 1.0]], ['2, k, 20', [-0.236658, 0.0487628, 1.0]], ['2, k, 21', [-0.396662, -0.47033, 1.0]], ['2, k, 22', [-0.477022, -0.448052, 1.0]], ['2, k, 23', [0.125857, -0.480137, 1.0]], ['2, k, 24', [0.0439989, -0.451763, 1.0]]]
[['2, k, 0', [-0.206237, -0.47967, 1.0]], ['2, k, 1', [-0.224441, -0.175214, 1.0]], ['2, k, 2', [-0.240757, 0.121757, 1.0]], ['2, k, 3', [-0.233995, 0.257594, 1.0]], ['2, k, 4', [-0.379173, 0.0103657, 1.0]], ['2, k, 5', [-0.496972, -0.191027, 1.0]], ['2, k, 6', [-0.439639, -0.396039, 1.0]], ['2, k, 7', [-0.430371, -0.429809, 1.0]], ['2, k, 8', [-0.0694065, 0.00577688, 1.0]], ['2, k, 9', [0.0470884, -0.216857, 1.0]], ['2, k, 10', [0.123443, -0.436208, 1.0]], ['2, k, 11', [0.112097, -0.437894, 1.0]], ['2, k, 12', [-0.277524, -0.475651, 1.0]], ['2, k, 13', [-0.307737, -0.7559, 1.0]], ['2, k, 14', [-0.33881, -1.08578, 1.0]], ['2, k, 15', [-0.328408, -1.13982, 1.0]], ['2, k, 16', [-0.128591, -0.469353, 1.0]], ['2, k, 17', [-0.0987454, -0.735898, 1.0]], ['2, k, 18', [-0.0843356, -1.03618, 1.0]], ['2, k, 19', [-0.0536422, -1.10295, 1.0]], ['2, k, 20', [-0.236945, 0.048529, 1.0]], ['2, k, 21', [-0.401748, -0.474346, 1.0]], ['2, k, 22', [-0.478834, -0.452677, 1.0]], ['2, k, 23', [0.124465, -0.480119, 1.0]], ['2, k, 24', [0.0508762, -0.451282, 1.0]]]
[['2, k, 0', [-0.206076, -0.480226, 1.0]], ['2, k, 1', [-0.224485, -0.175665, 1.0]], ['2, k, 2', [-0.240995, 0.121449, 1.0]], ['2, k, 3', [-0.234727, 0.257461, 1.0]], ['2, k, 4', [-0.379277, 0.00958474, 1.0]], ['2, k, 5', [-0.495248, -0.192973, 1.0]], ['2, k, 6', [-0.437935, -0.399133, 1.0]], ['2, k, 7', [-0.429982, -0.432475, 1.0]], ['2, k, 8', [-0.0695225, 0.00536435, 1.0]], ['2, k, 9', [0.0464222, -0.216892, 1.0]], ['2, k, 10', [0.122852, -0.436519, 1.0]], ['2, k, 11', [0.11202, -0.439895, 1.0]], ['2, k, 12', [-0.277434, -0.476052, 1.0]], ['2, k, 13', [-0.308387, -0.757026, 1.0]], ['2, k, 14', [-0.338441, -1.0854, 1.0]], ['2, k, 15', [-0.328868, -1.13969, 1.0]], ['2, k, 16', [-0.128367, -0.470021, 1.0]], ['2, k, 17', [-0.0987191, -0.735807, 1.0]], ['2, k, 18', [-0.0844789, -1.03623, 1.0]], ['2, k, 19', [-0.0537763, -1.1028, 1.0]], ['2, k, 20', [-0.237138, 0.0481822, 1.0]], ['2, k, 21', [-0.401701, -0.474427, 1.0]], ['2, k, 22', [-0.47789, -0.454156, 1.0]], ['2, k, 23', [0.125027, -0.483376, 1.0]], ['2, k, 24', [0.0499187, -0.456682, 1.0]]]
[['2, k, 0', [-0.206255, -0.480738, 1.0]], ['2, k, 1', [-0.224739, -0.176077, 1.0]], ['2, k, 2', [-0.24132, 0.121201, 1.0]], ['2, k, 3', [-0.235428, 0.257394, 1.0]], ['2, k, 4', [-0.379473, 0.00902023, 1.0]], ['2, k, 5', [-0.494132, -0.194391, 1.0]], ['2, k, 6', [-0.437665, -0.400848, 1.0]], ['2, k, 7', [-0.430301, -0.434322, 1.0]], ['2, k, 8', [-0.0696316, 0.00519119, 1.0]], ['2, k, 9', [0.0466363, -0.219624, 1.0]], ['2, k, 10', [0.121545, -0.439892, 1.0]], ['2, k, 11', [0.112223, -0.442073, 1.0]], ['2, k, 12', [-0.27772, -0.476386, 1.0]], ['2, k, 13', [-0.309601, -0.759593, 1.0]], ['2, k, 14', [-0.338556, -1.08517, 1.0]], ['2, k, 15', [-0.328754, -1.14028, 1.0]], ['2, k, 16', [-0.128445, -0.470774, 1.0]], ['2, k, 17', [-0.0986172, -0.736091, 1.0]], ['2, k, 18', [-0.0845569, -1.0362, 1.0]], ['2, k, 19', [-0.0535258, -1.10251, 1.0]], ['2, k, 20', [-0.237452, 0.047889, 1.0]], ['2, k, 21', [-0.39973, -0.47831, 1.0]], ['2, k, 22', [-0.479493, -0.455763, 1.0]], ['2, k, 23', [0.125934, -0.484609, 1.0]], ['2, k, 24', [0.0500624, -0.457963, 1.0]]]
[['2, k, 0', [-0.20657, -0.481366, 1.0]], ['2, k, 1', [-0.224921, -0.176533, 1.0]], ['2, k, 2', [-0.241378, 0.120955, 1.0]], ['2, k, 3', [-0.236107, 0.257294, 1.0]], ['2, k, 4', [-0.379509, 0.00843003, 1.0]], ['2, k, 5', [-0.492456, -0.196098, 1.0]], ['2, k, 6', [-0.437483, -0.402834, 1.0]], ['2, k, 7', [-0.43017, -0.434998, 1.0]], ['2, k, 8', [-0.0697237, 0.00504346, 1.0]], ['2, k, 9', [0.0468309, -0.221528, 1.0]], ['2, k, 10', [0.122265, -0.441595, 1.0]], ['2, k, 11', [0.111728, -0.442466, 1.0]], ['2, k, 12', [-0.278039, -0.476794, 1.0]], ['2, k, 13', [-0.309816, -0.759819, 1.0]], ['2, k, 14', [-0.338598, -1.08499, 1.0]], ['2, k, 15', [-0.329021, -1.13976, 1.0]], ['2, k, 16', [-0.128743, -0.471595, 1.0]], ['2, k, 17', [-0.0988073, -0.735745, 1.0]], ['2, k, 18', [-0.0848052, -1.03648, 1.0]], ['2, k, 19', [-0.0537788, -1.10259, 1.0]], ['2, k, 20', [-0.237545, 0.0475898, 1.0]], ['2, k, 21', [-0.401143, -0.477405, 1.0]], ['2, k, 22', [-0.481008, -0.459968, 1.0]], ['2, k, 23', [0.125865, -0.485625, 1.0]], ['2, k, 24', [0.0506838, -0.460123, 1.0]]]
[['2, k, 0', [-0.206518, -0.481507, 1.0]], ['2, k, 1', [-0.225013, -0.176698, 1.0]], ['2, k, 2', [-0.241713, 0.120759, 1.0]], ['2, k, 3', [-0.236404, 0.257, 1.0]], ['2, k, 4', [-0.379603, 0.00809335, 1.0]], ['2, k, 5', [-0.492337, -0.196605, 1.0]], ['2, k, 6', [-0.437375, -0.403664, 1.0]], ['2, k, 7', [-0.430532, -0.435548, 1.0]], ['2, k, 8', [-0.0697119, 0.00486944, 1.0]], ['2, k, 9', [0.0469849, -0.223547, 1.0]], ['2, k, 10', [0.122614, -0.443654, 1.0]], ['2, k, 11', [0.110666, -0.443663, 1.0]], ['2, k, 12', [-0.278021, -0.476876, 1.0]], ['2, k, 13', [-0.310132, -0.759997, 1.0]], ['2, k, 14', [-0.338674, -1.08524, 1.0]], ['2, k, 15', [-0.329898, -1.14077, 1.0]], ['2, k, 16', [-0.128656, -0.471776, 1.0]], ['2, k, 17', [-0.0989729, -0.735938, 1.0]], ['2, k, 18', [-0.0848279, -1.03649, 1.0]], ['2, k, 19', [-0.0537885, -1.10259, 1.0]], ['2, k, 20', [-0.237811, 0.0473976, 1.0]], ['2, k, 21', [-0.402364, -0.478906, 1.0]], ['2, k, 22', [-0.481908, -0.460813, 1.0]], ['2, k, 23', [0.125872, -0.488331, 1.0]], ['2, k, 24', [0.0508187, -0.461385, 1.0]]]
[['2, k, 0', [-0.206633, -0.481906, 1.0]], ['2, k, 1', [-0.225175, -0.177075, 1.0]], ['2, k, 2', [-0.241889, 0.120491, 1.0]], ['2, k, 3', [-0.236721, 0.256897, 1.0]], ['2, k, 4', [-0.379738, 0.00787762, 1.0]], ['2, k, 5', [-0.492357, -0.196898, 1.0]], ['2, k, 6', [-0.436824, -0.404805, 1.0]], ['2, k, 7', [-0.431029, -0.435433, 1.0]], ['2, k, 8', [-0.0698902, 0.00447807, 1.0]], ['2, k, 9', [0.0467989, -0.22416, 1.0]], ['2, k, 10', [0.122879, -0.444196, 1.0]], ['2, k, 11', [0.110976, -0.444228, 1.0]], ['2, k, 12', [-0.27819, -0.477069, 1.0]], ['2, k, 13', [-0.310517, -0.760999, 1.0]], ['2, k, 14', [-0.33895, -1.08402, 1.0]], ['2, k, 15', [-0.329604, -1.13961, 1.0]], ['2, k, 16', [-0.128686, -0.472409, 1.0]], ['2, k, 17', [-0.0990347, -0.73619, 1.0]], ['2, k, 18', [-0.0845124, -1.03686, 1.0]], ['2, k, 19', [-0.0539043, -1.10258, 1.0]], ['2, k, 20', [-0.237991, 0.0470979, 1.0]], ['2, k, 21', [-0.401807, -0.479793, 1.0]], ['2, k, 22', [-0.480352, -0.457689, 1.0]], ['2, k, 23', [0.12542, -0.489022, 1.0]], ['2, k, 24', [0.0503915, -0.460937, 1.0]]]
[['2, k, 0', [-0.206763, -0.482416, 1.0]], ['2, k, 1', [-0.225399, -0.177435, 1.0]], ['2, k, 2', [-0.242183, 0.120295, 1.0]], ['2, k, 3', [-0.237327, 0.256777, 1.0]], ['2, k, 4', [-0.379973, 0.00730415, 1.0]], ['2, k, 5', [-0.492606, -0.197484, 1.0]], ['2, k, 6', [-0.43678, -0.405499, 1.0]], ['2, k, 7', [-0.432111, -0.435361, 1.0]], ['2, k, 8', [-0.0699758, 0.00392078, 1.0]], ['2, k, 9', [0.0468131, -0.225061, 1.0]], ['2, k, 10', [0.122783, -0.445191, 1.0]], ['2, k, 11', [0.109974, -0.444062, 1.0]], ['2, k, 12', [-0.278371, -0.477702, 1.0]], ['2, k, 13', [-0.310582, -0.761098, 1.0]], ['2, k, 14', [-0.339026, -1.0841, 1.0]], ['2, k, 15', [-0.329781, -1.14013, 1.0]], ['2, k, 16', [-0.128776, -0.472758, 1.0]], ['2, k, 17', [-0.0992365, -0.735481, 1.0]], ['2, k, 18', [-0.0846046, -1.03667, 1.0]], ['2, k, 19', [-0.0543377, -1.10239, 1.0]], ['2, k, 20', [-0.238273, 0.0468613, 1.0]], ['2, k, 21', [-0.40673, -0.478, 1.0]], ['2, k, 22', [-0.480571, -0.457982, 1.0]], ['2, k, 23', [0.123902, -0.490626, 1.0]], ['2, k, 24', [0.048298, -0.460629, 1.0]]]
[['2, k, 0', [-0.206814, -0.48293, 1.0]], ['2, k, 1', [-0.225558, -0.177901, 1.0]], ['2, k, 2', [-0.242434, 0.119936, 1.0]], ['2, k, 3', [-0.237893, 0.256775, 1.0]], ['2, k, 4', [-0.380115, 0.00694871, 1.0]], ['2, k, 5', [-0.492632, -0.197915, 1.0]], ['2, k, 6', [-0.437951, -0.406847, 1.0]], ['2, k, 7', [-0.434135, -0.436381, 1.0]], ['2, k, 8', [-0.0699647, 0.00383005, 1.0]], ['2, k, 9', [0.0467589, -0.225898, 1.0]], ['2, k, 10', [0.121889, -0.446339, 1.0]], ['2, k, 11', [0.109758, -0.444757, 1.0]], ['2, k, 12', [-0.278416, -0.47824, 1.0]], ['2, k, 13', [-0.310562, -0.761189, 1.0]], ['2, k, 14', [-0.339031, -1.08408, 1.0]], ['2, k, 15', [-0.329867, -1.14008, 1.0]], ['2, k, 16', [-0.128842, -0.473187, 1.0]], ['2, k, 17', [-0.0991562, -0.736436, 1.0]], ['2, k, 18', [-0.0848207, -1.03671, 1.0]], ['2, k, 19', [-0.0544453, -1.10234, 1.0]], ['2, k, 20', [-0.238506, 0.0464718, 1.0]], ['2, k, 21', [-0.407612, -0.48176, 1.0]], ['2, k, 22', [-0.481211, -0.459021, 1.0]], ['2, k, 23', [0.125065, -0.490764, 1.0]], ['2, k, 24', [0.0510833, -0.463674, 1.0]]]
[['2, k, 0', [-0.207045, -0.483543, 1.0]], ['2, k, 1', [-0.225718, -0.178256, 1.0]], ['2, k, 2', [-0.242516, 0.11981, 1.0]], ['2, k, 3', [-0.238173, 0.256659, 1.0]], ['2, k, 4', [-0.380239, 0.00660448, 1.0]], ['2, k, 5', [-0.492758, -0.198271, 1.0]], ['2, k, 6', [-0.438165, -0.407186, 1.0]], ['2, k, 7', [-0.436746, -0.438774, 1.0]], ['2, k, 8', [-0.0700622, 0.00347425, 1.0]], ['2, k, 9', [0.046679, -0.226008, 1.0]], ['2, k, 10', [0.121156, -0.446662, 1.0]], ['2, k, 11', [0.10953, -0.444728, 1.0]], ['2, k, 12', [-0.278774, -0.47897, 1.0]], ['2, k, 13', [-0.310977, -0.76166, 1.0]], ['2, k, 14', [-0.338978, -1.08403, 1.0]], ['2, k, 15', [-0.32984, -1.13995, 1.0]], ['2, k, 16', [-0.12897, -0.473643, 1.0]], ['2, k, 17', [-0.0991125, -0.736931, 1.0]], ['2, k, 18', [-0.0855593, -1.03605, 1.0]], ['2, k, 19', [-0.054434, -1.10177, 1.0]], ['2, k, 20', [-0.238609, 0.0462962, 1.0]], ['2, k, 21', [-0.416961, -0.48349, 1.0]], ['2, k, 22', [-0.485893, -0.460533, 1.0]], ['2, k, 23', [0.124371, -0.491658, 1.0]], ['2, k, 24', [0.050448, -0.461631, 1.0]]]
[['2, k, 0', [-0.207086, -0.483769, 1.0]], ['2, k, 1', [-0.225806, -0.178497, 1.0]], ['2, k, 2', [-0.24264, 0.119608, 1.0]], ['2, k, 3', [-0.238393, 0.256693, 1.0]], ['2, k, 4', [-0.380466, 0.00630125, 1.0]], ['2, k, 5', [-0.492935, -0.198613, 1.0]], ['2, k, 6', [-0.43972, -0.408223, 1.0]], ['2, k, 7', [-0.438842, -0.439297, 1.0]], ['2, k, 8', [-0.0700545, 0.00314208, 1.0]], ['2, k, 9', [0.0466904, -0.226362, 1.0]], ['2, k, 10', [0.121667, -0.446847, 1.0]], ['2, k, 11', [0.110859, -0.444961, 1.0]], ['2, k, 12', [-0.278814, -0.479075, 1.0]], ['2, k, 13', [-0.310968, -0.761766, 1.0]], ['2, k, 14', [-0.338943, -1.08405, 1.0]], ['2, k, 15', [-0.330498, -1.14113, 1.0]], ['2, k, 16', [-0.129013, -0.474003, 1.0]], ['2, k, 17', [-0.0991753, -0.737797, 1.0]], ['2, k, 18', [-0.0855629, -1.03605, 1.0]], ['2, k, 19', [-0.0541467, -1.10202, 1.0]], ['2, k, 20', [-0.238728, 0.0460802, 1.0]], ['2, k, 21', [-0.418293, -0.484016, 1.0]], ['2, k, 22', [-0.489831, -0.46317, 1.0]], ['2, k, 23', [0.124932, -0.492552, 1.0]], ['2, k, 24', [0.0511679, -0.463044, 1.0]]]
