[['2, k, 0', [-0.257676, -0.411766, 1.0]], ['2, k, 1', [-0.275001, -0.113457, 1.0]], ['2, k, 2', [-0.289991, 0.177732, 1.0]], ['2, k, 3', [-0.27593, 0.295363, 1.0]], ['2, k, 4', [-0.456251, 0.0989376, 1.0]], ['2, k, 5', [-0.555549, -0.0619789, 1.0]], ['2, k, 6', [-0.474139, -0.226254, 1.0]], ['2, k, 7', [-0.433148, -0.281576, 1.0]], ['2, k, 8', [-0.0982587, 0.0847489, 1.0]], ['2, k, 9', [0.0191557, -0.0442626, 1.0]], ['2, k, 10', [-0.0658711, -0.212293, 1.0]], ['2, k, 11', [-0.119366, -0.253058, 1.0]], ['2, k, 12', [-0.335411, -0.402104, 1.0]], ['2, k, 13', [-0.388114, -0.727962, 1.0]], ['2, k, 14', [-0.408297, -1.09407, 1.0]], ['2, k, 15', [-0.434326, -1.16016, 1.0]], ['2, k, 16', [-0.171975, -0.408741, 1.0]], ['2, k, 17', [-0.129286, -0.72818, 1.0]], ['2, k, 18', [-0.0978905, -1.10023, 1.0]], ['2, k, 19', [-0.0762939, -1.1543, 1.0]], ['2, k, 20', [-0.286634, 0.105974, 1.0]], ['2, k, 21', [-0.452355, -0.384363, 1.0]], ['2, k, 22', [-0.408757, -0.312796, 1.0]], ['2, k, 23', [-0.149128, -0.326018, 1.0]], ['2, k, 24', [-0.157899, -0.211198, 1.0]]]
[['2, k, 0', [-0.29167, -0.406269, 1.0]], ['2, k, 1', [-0.289009, -0.115192, 1.0]], ['2, k, 2', [-0.274897, 0.17244, 1.0]], ['2, k, 3', [-0.241974, 0.287386, 1.0]], ['2, k, 4', [-0.436716, 0.0724432, 1.0]], ['2, k, 5', [-0.589237, -0.0636874, 1.0]], ['2, k, 6', [-0.508703, -0.235252, 1.0]], ['2, k, 7', [-0.454475, -0.27435, 1.0]], ['2, k, 8', [-0.0790327, 0.0614956, 1.0]], ['2, k, 9', [0.00792023, -0.0810305, 1.0]], ['2, k, 10', [-0.0806497, -0.248431, 1.0]], ['2, k, 11', [-0.122026, -0.290584, 1.0]], ['2, k, 12', [-0.366573, -0.397562, 1.0]], ['2, k, 13', [-0.413628, -0.727108, 1.0]], ['2, k, 14', [-0.407691, -1.05999, 1.0]], ['2, k, 15', [-0.432594, -1.14681, 1.0]], ['2, k, 16', [-0.207964, -0.402862, 1.0]], ['2, k, 17', [-0.147886, -0.737715, 1.0]], ['2, k, 18', [-0.096467, -1.08443, 1.0]], ['2, k, 19', [-0.0792846, -1.14228, 1.0]], ['2, k, 20', [-0.277274, 0.101739, 1.0]], ['2, k, 21', [-0.432037, -0.364301, 1.0]], ['2, k, 22', [-0.404692, -0.249437, 1.0]], ['2, k, 23', [-0.130809, -0.367566, 1.0]], ['2, k, 24', [-0.160577, -0.266471, 1.0]]]
[['2, k, 0', [-0.287531, -0.406324, 1.0]], ['2, k, 1', [-0.287648, -0.115454, 1.0]], ['2, k, 2', [-0.276583, 0.171267, 1.0]], ['2, k, 3', [-0.245595, 0.287531, 1.0]], ['2, k, 4', [-0.437448, 0.0719757, 1.0]], ['2, k, 5', [-0.586984, -0.0649942, 1.0]], ['2, k, 6', [-0.498486, -0.235427, 1.0]], ['2, k, 7', [-0.4459, -0.276895, 1.0]], ['2, k, 8', [-0.0831557, 0.0624416, 1.0]], ['2, k, 9', [0.00744095, -0.0830279, 1.0]], ['2, k, 10', [-0.0763077, -0.25296, 1.0]], ['2, k, 11', [-0.118322, -0.297228, 1.0]], ['2, k, 12', [-0.362498, -0.398312, 1.0]], ['2, k, 13', [-0.408677, -0.727903, 1.0]], ['2, k, 14', [-0.40707, -1.06028, 1.0]], ['2, k, 15', [-0.432956, -1.14644, 1.0]], ['2, k, 16', [-0.203851, -0.40226, 1.0]], ['2, k, 17', [-0.14404, -0.733993, 1.0]], ['2, k, 18', [-0.0951051, -1.08562, 1.0]], ['2, k, 19', [-0.0837227, -1.14509, 1.0]], ['2, k, 20', [-0.278171, 0.100965, 1.0]], ['2, k, 21', [-0.42336, -0.364698, 1.0]], ['2, k, 22', [-0.394156, -0.249859, 1.0]], ['2, k, 23', [-0.12322, -0.374811, 1.0]], ['2, k, 24', [-0.159772, -0.303144, 1.0]]]
[['2, k, 0', [-0.282516, -0.406233, 1.0]], ['2, k, 1', [-0.286034, -0.115397, 1.0]], ['2, k, 2', [-0.277922, 0.170969, 1.0]], ['2, k, 3', [-0.249689, 0.288349, 1.0]], ['2, k, 4', [-0.436848, 0.0703907, 1.0]], ['2, k, 5', [-0.584394, -0.0672055, 1.0]], ['2, k, 6', [-0.494604, -0.235359, 1.0]], ['2, k, 7', [-0.441053, -0.277381, 1.0]], ['2, k, 8', [-0.0840299, 0.0631794, 1.0]], ['2, k, 9', [0.0075855, -0.0833719, 1.0]], ['2, k, 10', [-0.0715285, -0.255656, 1.0]], ['2, k, 11', [-0.113684, -0.302622, 1.0]], ['2, k, 12', [-0.357838, -0.398938, 1.0]], ['2, k, 13', [-0.401303, -0.739526, 1.0]], ['2, k, 14', [-0.406439, -1.0608, 1.0]], ['2, k, 15', [-0.432248, -1.14575, 1.0]], ['2, k, 16', [-0.198649, -0.401441, 1.0]], ['2, k, 17', [-0.14063, -0.732703, 1.0]], ['2, k, 18', [-0.0944443, -1.08703, 1.0]], ['2, k, 19', [-0.0853817, -1.1466, 1.0]], ['2, k, 20', [-0.27881, 0.100771, 1.0]], ['2, k, 21', [-0.415195, -0.364996, 1.0]], ['2, k, 22', [-0.388799, -0.248343, 1.0]], ['2, k, 23', [-0.11914, -0.382007, 1.0]], ['2, k, 24', [-0.152643, -0.280125, 1.0]]]
[['2, k, 0', [-0.277595, -0.405562, 1.0]], ['2, k, 1', [-0.283899, -0.115361, 1.0]], ['2, k, 2', [-0.278552, 0.170508, 1.0]], ['2, k, 3', [-0.253405, 0.288199, 1.0]], ['2, k, 4', [-0.43777, 0.0699523, 1.0]], ['2, k, 5', [-0.580915, -0.0714523, 1.0]], ['2, k, 6', [-0.486307, -0.235097, 1.0]], ['2, k, 7', [-0.434476, -0.272128, 1.0]], ['2, k, 8', [-0.0866417, 0.0649358, 1.0]], ['2, k, 9', [0.00823166, -0.0842083, 1.0]], ['2, k, 10', [-0.0634965, -0.259442, 1.0]], ['2, k, 11', [-0.106855, -0.304178, 1.0]], ['2, k, 12', [-0.353206, -0.399492, 1.0]], ['2, k, 13', [-0.39601, -0.731503, 1.0]], ['2, k, 14', [-0.405208, -1.05987, 1.0]], ['2, k, 15', [-0.431946, -1.1445, 1.0]], ['2, k, 16', [-0.193422, -0.399458, 1.0]], ['2, k, 17', [-0.136612, -0.731569, 1.0]], ['2, k, 18', [-0.0944621, -1.08737, 1.0]], ['2, k, 19', [-0.0853487, -1.14664, 1.0]], ['2, k, 20', [-0.279045, 0.100495, 1.0]], ['2, k, 21', [-0.407851, -0.357789, 1.0]], ['2, k, 22', [-0.380374, -0.247495, 1.0]], ['2, k, 23', [-0.106595, -0.382596, 1.0]], ['2, k, 24', [-0.145992, -0.289363, 1.0]]]
[['2, k, 0', [-0.272536, -0.404727, 1.0]], ['2, k, 1', [-0.281182, -0.115367, 1.0]], ['2, k, 2', [-0.278797, 0.170044, 1.0]], ['2, k, 3', [-0.256573, 0.28848, 1.0]], ['2, k, 4', [-0.438011, 0.0698184, 1.0]], ['2, k, 5', [-0.579016, -0.0764893, 1.0]], ['2, k, 6', [-0.47953, -0.238093, 1.0]], ['2, k, 7', [-0.427017, -0.278816, 1.0]], ['2, k, 8', [-0.0828481, 0.066516, 1.0]], ['2, k, 9', [0.00906762, -0.0846625, 1.0]], ['2, k, 10', [-0.0608113, -0.260783, 1.0]], ['2, k, 11', [-0.104068, -0.309461, 1.0]], ['2, k, 12', [-0.348026, -0.399425, 1.0]], ['2, k, 13', [-0.393422, -0.732833, 1.0]], ['2, k, 14', [-0.404387, -1.05981, 1.0]], ['2, k, 15', [-0.431769, -1.14422, 1.0]], ['2, k, 16', [-0.188737, -0.397953, 1.0]], ['2, k, 17', [-0.13266, -0.730632, 1.0]], ['2, k, 18', [-0.0944119, -1.08758, 1.0]], ['2, k, 19', [-0.085968, -1.14694, 1.0]], ['2, k, 20', [-0.279055, 0.100191, 1.0]], ['2, k, 21', [-0.396542, -0.365681, 1.0]], ['2, k, 22', [-0.375259, -0.248384, 1.0]], ['2, k, 23', [-0.103905, -0.387031, 1.0]], ['2, k, 24', [-0.142793, -0.282585, 1.0]]]
[['2, k, 0', [-0.268753, -0.404805, 1.0]], ['2, k, 1', [-0.27931, -0.115653, 1.0]], ['2, k, 2', [-0.279283, 0.169441, 1.0]], ['2, k, 3', [-0.259559, 0.288557, 1.0]], ['2, k, 4', [-0.438439, 0.0691741, 1.0]], ['2, k, 5', [-0.575648, -0.0770263, 1.0]], ['2, k, 6', [-0.476993, -0.238803, 1.0]], ['2, k, 7', [-0.424926, -0.277944, 1.0]], ['2, k, 8', [-0.0853908, 0.067649, 1.0]], ['2, k, 9', [0.0101299, -0.0850746, 1.0]], ['2, k, 10', [-0.0568837, -0.262405, 1.0]], ['2, k, 11', [-0.100018, -0.308696, 1.0]], ['2, k, 12', [-0.344236, -0.400257, 1.0]], ['2, k, 13', [-0.390792, -0.733213, 1.0]], ['2, k, 14', [-0.403495, -1.06049, 1.0]], ['2, k, 15', [-0.431836, -1.14455, 1.0]], ['2, k, 16', [-0.185029, -0.397318, 1.0]], ['2, k, 17', [-0.128412, -0.730808, 1.0]], ['2, k, 18', [-0.096256, -1.0865, 1.0]], ['2, k, 19', [-0.0861934, -1.14548, 1.0]], ['2, k, 20', [-0.279176, 0.0997628, 1.0]], ['2, k, 21', [-0.396798, -0.364996, 1.0]], ['2, k, 22', [-0.371195, -0.250796, 1.0]], ['2, k, 23', [-0.0997448, -0.386638, 1.0]], ['2, k, 24', [-0.138314, -0.287519, 1.0]]]
[['2, k, 0', [-0.263667, -0.40493, 1.0]], ['2, k, 1', [-0.275455, -0.115523, 1.0]], ['2, k, 2', [-0.279033, 0.169374, 1.0]], ['2, k, 3', [-0.262204, 0.288554, 1.0]], ['2, k, 4', [-0.439055, 0.0673188, 1.0]], ['2, k, 5', [-0.579696, -0.0615937, 1.0]], ['2, k, 6', [-0.482352, -0.224214, 1.0]], ['2, k, 7', [-0.431567, -0.2633, 1.0]], ['2, k, 8', [-0.0869234, 0.0690888, 1.0]], ['2, k, 9', [0.0107603, -0.085713, 1.0]], ['2, k, 10', [-0.0404551, -0.267932, 1.0]], ['2, k, 11', [-0.0904257, -0.314692, 1.0]], ['2, k, 12', [-0.33921, -0.401667, 1.0]], ['2, k, 13', [-0.387608, -0.733409, 1.0]], ['2, k, 14', [-0.402702, -1.06048, 1.0]], ['2, k, 15', [-0.431708, -1.14429, 1.0]], ['2, k, 16', [-0.179871, -0.396167, 1.0]], ['2, k, 17', [-0.124659, -0.731472, 1.0]], ['2, k, 18', [-0.0982199, -1.08605, 1.0]], ['2, k, 19', [-0.0855569, -1.14466, 1.0]], ['2, k, 20', [-0.278561, 0.0996307, 1.0]], ['2, k, 21', [-0.394001, -0.344088, 1.0]], ['2, k, 22', [-0.376937, -0.231082, 1.0]], ['2, k, 23', [-0.0856524, -0.397182, 1.0]], ['2, k, 24', [-0.127608, -0.301856, 1.0]]]
[['2, k, 0', [-0.260202, -0.404732, 1.0]], ['2, k, 1', [-0.273454, -0.115202, 1.0]], ['2, k, 2', [-0.278996, 0.169424, 1.0]], ['2, k, 3', [-0.265335, 0.28826, 1.0]], ['2, k, 4', [-0.439947, 0.0664004, 1.0]], ['2, k, 5', [-0.58086, -0.0596867, 1.0]], ['2, k, 6', [-0.481265, -0.222971, 1.0]], ['2, k, 7', [-0.430369, -0.26227, 1.0]], ['2, k, 8', [-0.0882524, 0.0699132, 1.0]], ['2, k, 9', [0.0390193, -0.0204394, 1.0]], ['2, k, 10', [-0.0269515, -0.222529, 1.0]], ['2, k, 11', [-0.0765099, -0.272493, 1.0]], ['2, k, 12', [-0.335908, -0.402026, 1.0]], ['2, k, 13', [-0.384057, -0.734371, 1.0]], ['2, k, 14', [-0.402175, -1.06082, 1.0]], ['2, k, 15', [-0.43105, -1.1434, 1.0]], ['2, k, 16', [-0.176467, -0.395409, 1.0]], ['2, k, 17', [-0.119068, -0.736307, 1.0]], ['2, k, 18', [-0.0986223, -1.08619, 1.0]], ['2, k, 19', [-0.0848084, -1.14305, 1.0]], ['2, k, 20', [-0.278317, 0.0996613, 1.0]], ['2, k, 21', [-0.393597, -0.344678, 1.0]], ['2, k, 22', [-0.377285, -0.230149, 1.0]], ['2, k, 23', [-0.0817747, -0.357239, 1.0]], ['2, k, 24', [-0.114701, -0.25264, 1.0]]]
[['2, k, 0', [-0.257071, -0.404624, 1.0]], ['2, k, 1', [-0.272752, -0.115204, 1.0]], ['2, k, 2', [-0.280603, 0.169006, 1.0]], ['2, k, 3', [-0.267595, 0.28826, 1.0]], ['2, k, 4', [-0.439222, 0.065343, 1.0]], ['2, k, 5', [-0.581255, -0.056366, 1.0]], ['2, k, 6', [-0.478361, -0.225726, 1.0]], ['2, k, 7', [-0.425992, -0.265468, 1.0]], ['2, k, 8', [-0.089335, 0.0707377, 1.0]], ['2, k, 9', [0.0390558, -0.0204599, 1.0]], ['2, k, 10', [-0.0259294, -0.229585, 1.0]], ['2, k, 11', [-0.0771981, -0.2851, 1.0]], ['2, k, 12', [-0.33318, -0.402553, 1.0]], ['2, k, 13', [-0.378251, -0.725715, 1.0]], ['2, k, 14', [-0.401129, -1.05992, 1.0]], ['2, k, 15', [-0.431625, -1.14244, 1.0]], ['2, k, 16', [-0.172977, -0.394574, 1.0]], ['2, k, 17', [-0.116638, -0.734306, 1.0]], ['2, k, 18', [-0.0983861, -1.08595, 1.0]], ['2, k, 19', [-0.0856195, -1.14322, 1.0]], ['2, k, 20', [-0.278919, 0.0993643, 1.0]], ['2, k, 21', [-0.38876, -0.352912, 1.0]], ['2, k, 22', [-0.372044, -0.238337, 1.0]], ['2, k, 23', [-0.0793812, -0.370617, 1.0]], ['2, k, 24', [-0.114469, -0.263213, 1.0]]]
[['2, k, 0', [-0.253488, -0.404171, 1.0]], ['2, k, 1', [-0.27069, -0.114813, 1.0]], ['2, k, 2', [-0.280501, 0.169102, 1.0]], ['2, k, 3', [-0.27006, 0.288283, 1.0]], ['2, k, 4', [-0.438654, 0.0645729, 1.0]], ['2, k, 5', [-0.581161, -0.0547792, 1.0]], ['2, k, 6', [-0.476962, -0.226934, 1.0]], ['2, k, 7', [-0.42228, -0.266374, 1.0]], ['2, k, 8', [-0.0905295, 0.0729083, 1.0]], ['2, k, 9', [0.0391965, -0.020706, 1.0]], ['2, k, 10', [-0.0249422, -0.233549, 1.0]], ['2, k, 11', [-0.0755225, -0.28641, 1.0]], ['2, k, 12', [-0.329956, -0.402898, 1.0]], ['2, k, 13', [-0.37385, -0.734581, 1.0]], ['2, k, 14', [-0.400079, -1.06235, 1.0]], ['2, k, 15', [-0.432112, -1.14401, 1.0]], ['2, k, 16', [-0.169127, -0.393259, 1.0]], ['2, k, 17', [-0.113399, -0.73378, 1.0]], ['2, k, 18', [-0.0986658, -1.08492, 1.0]], ['2, k, 19', [-0.0849982, -1.14381, 1.0]], ['2, k, 20', [-0.278582, 0.0994466, 1.0]], ['2, k, 21', [-0.384345, -0.353247, 1.0]], ['2, k, 22', [-0.36948, -0.236673, 1.0]], ['2, k, 23', [-0.0769274, -0.370577, 1.0]], ['2, k, 24', [-0.11344, -0.276398, 1.0]]]
[['2, k, 0', [-0.250806, -0.404051, 1.0]], ['2, k, 1', [-0.270117, -0.114867, 1.0]], ['2, k, 2', [-0.28298, 0.168458, 1.0]], ['2, k, 3', [-0.271872, 0.288323, 1.0]], ['2, k, 4', [-0.438303, 0.0640636, 1.0]], ['2, k, 5', [-0.581763, -0.0533177, 1.0]], ['2, k, 6', [-0.475672, -0.227303, 1.0]], ['2, k, 7', [-0.420291, -0.266316, 1.0]], ['2, k, 8', [-0.091063, 0.0743071, 1.0]], ['2, k, 9', [0.0400865, -0.0208996, 1.0]], ['2, k, 10', [-0.0252142, -0.23807, 1.0]], ['2, k, 11', [-0.0752858, -0.294161, 1.0]], ['2, k, 12', [-0.32718, -0.403482, 1.0]], ['2, k, 13', [-0.372047, -0.735453, 1.0]], ['2, k, 14', [-0.399587, -1.06804, 1.0]], ['2, k, 15', [-0.433629, -1.14814, 1.0]], ['2, k, 16', [-0.166595, -0.392493, 1.0]], ['2, k, 17', [-0.109783, -0.733367, 1.0]], ['2, k, 18', [-0.0986718, -1.08242, 1.0]], ['2, k, 19', [-0.0853107, -1.14267, 1.0]], ['2, k, 20', [-0.279802, 0.0989486, 1.0]], ['2, k, 21', [-0.38471, -0.354488, 1.0]], ['2, k, 22', [-0.370438, -0.237056, 1.0]], ['2, k, 23', [-0.0729063, -0.376633, 1.0]], ['2, k, 24', [-0.11352, -0.277859, 1.0]]]
[['2, k, 0', [-0.248196, -0.404004, 1.0]], ['2, k, 1', [-0.269366, -0.114806, 1.0]], ['2, k, 2', [-0.284523, 0.168478, 1.0]], ['2, k, 3', [-0.273774, 0.288353, 1.0]], ['2, k, 4', [-0.441881, 0.062479, 1.0]], ['2, k, 5', [-0.565359, -0.0897997, 1.0]], ['2, k, 6', [-0.460519, -0.249429, 1.0]], ['2, k, 7', [-0.404452, -0.285883, 1.0]], ['2, k, 8', [-0.0913036, 0.0751618, 1.0]], ['2, k, 9', [0.0433721, -0.0215262, 1.0]], ['2, k, 10', [-0.00486997, -0.205305, 1.0]], ['2, k, 11', [-0.0520133, -0.248102, 1.0]], ['2, k, 12', [-0.324809, -0.403925, 1.0]], ['2, k, 13', [-0.370359, -0.736019, 1.0]], ['2, k, 14', [-0.399533, -1.06794, 1.0]], ['2, k, 15', [-0.433638, -1.14807, 1.0]], ['2, k, 16', [-0.16376, -0.391911, 1.0]], ['2, k, 17', [-0.106736, -0.733341, 1.0]], ['2, k, 18', [-0.0977364, -1.08268, 1.0]], ['2, k, 19', [-0.082529, -1.14234, 1.0]], ['2, k, 20', [-0.280603, 0.0989013, 1.0]], ['2, k, 21', [-0.374461, -0.373346, 1.0]], ['2, k, 22', [-0.354456, -0.258097, 1.0]], ['2, k, 23', [-0.0688788, -0.330247, 1.0]], ['2, k, 24', [-0.0915865, -0.208741, 1.0]]]
[['2, k, 0', [-0.245341, -0.404253, 1.0]], ['2, k, 1', [-0.26887, -0.114788, 1.0]], ['2, k, 2', [-0.286469, 0.168689, 1.0]], ['2, k, 3', [-0.275494, 0.288562, 1.0]], ['2, k, 4', [-0.44128, 0.0623446, 1.0]], ['2, k, 5', [-0.553228, -0.11216, 1.0]], ['2, k, 6', [-0.445403, -0.270178, 1.0]], ['2, k, 7', [-0.388751, -0.305563, 1.0]], ['2, k, 8', [-0.0917222, 0.0755216, 1.0]], ['2, k, 9', [0.0450262, -0.0215384, 1.0]], ['2, k, 10', [-0.00458753, -0.20513, 1.0]], ['2, k, 11', [-0.0500183, -0.247482, 1.0]], ['2, k, 12', [-0.32239, -0.404572, 1.0]], ['2, k, 13', [-0.369229, -0.736016, 1.0]], ['2, k, 14', [-0.39955, -1.07001, 1.0]], ['2, k, 15', [-0.434427, -1.1497, 1.0]], ['2, k, 16', [-0.160598, -0.391717, 1.0]], ['2, k, 17', [-0.10495, -0.732911, 1.0]], ['2, k, 18', [-0.0966428, -1.08232, 1.0]], ['2, k, 19', [-0.0822735, -1.14233, 1.0]], ['2, k, 20', [-0.281751, 0.0989825, 1.0]], ['2, k, 21', [-0.364228, -0.388752, 1.0]], ['2, k, 22', [-0.343991, -0.272638, 1.0]], ['2, k, 23', [-0.0620628, -0.332797, 1.0]], ['2, k, 24', [-0.0915949, -0.209441, 1.0]]]
[['2, k, 0', [-0.240591, -0.404236, 1.0]], ['2, k, 1', [-0.267614, -0.114758, 1.0]], ['2, k, 2', [-0.287972, 0.168644, 1.0]], ['2, k, 3', [-0.277036, 0.28891, 1.0]], ['2, k, 4', [-0.44231, 0.0620019, 1.0]], ['2, k, 5', [-0.557603, -0.10789, 1.0]], ['2, k, 6', [-0.447304, -0.264508, 1.0]], ['2, k, 7', [-0.390101, -0.298341, 1.0]], ['2, k, 8', [-0.0919319, 0.0766927, 1.0]], ['2, k, 9', [0.0462225, -0.0214318, 1.0]], ['2, k, 10', [-0.00413953, -0.20498, 1.0]], ['2, k, 11', [-0.0497038, -0.248604, 1.0]], ['2, k, 12', [-0.317757, -0.405545, 1.0]], ['2, k, 13', [-0.366716, -0.737567, 1.0]], ['2, k, 14', [-0.407322, -1.08501, 1.0]], ['2, k, 15', [-0.435375, -1.15179, 1.0]], ['2, k, 16', [-0.155904, -0.390757, 1.0]], ['2, k, 17', [-0.102582, -0.73128, 1.0]], ['2, k, 18', [-0.0965948, -1.07416, 1.0]], ['2, k, 19', [-0.0834921, -1.13627, 1.0]], ['2, k, 20', [-0.282542, 0.0989154, 1.0]], ['2, k, 21', [-0.353088, -0.380887, 1.0]], ['2, k, 22', [-0.343922, -0.266129, 1.0]], ['2, k, 23', [-0.0655675, -0.32907, 1.0]], ['2, k, 24', [-0.0912249, -0.209551, 1.0]]]
[['2, k, 0', [-0.237156, -0.404316, 1.0]], ['2, k, 1', [-0.26668, -0.114671, 1.0]], ['2, k, 2', [-0.289427, 0.16889, 1.0]], ['2, k, 3', [-0.278561, 0.289507, 1.0]], ['2, k, 4', [-0.443104, 0.0610122, 1.0]], ['2, k, 5', [-0.558503, -0.106646, 1.0]], ['2, k, 6', [-0.446664, -0.262368, 1.0]], ['2, k, 7', [-0.389337, -0.295597, 1.0]], ['2, k, 8', [-0.0919907, 0.0776848, 1.0]], ['2, k, 9', [0.047756, -0.021036, 1.0]], ['2, k, 10', [-0.00366764, -0.204451, 1.0]], ['2, k, 11', [-0.0483428, -0.249299, 1.0]], ['2, k, 12', [-0.314427, -0.406, 1.0]], ['2, k, 13', [-0.364833, -0.738347, 1.0]], ['2, k, 14', [-0.407364, -1.08776, 1.0]], ['2, k, 15', [-0.43529, -1.15227, 1.0]], ['2, k, 16', [-0.15253, -0.390487, 1.0]], ['2, k, 17', [-0.0995841, -0.736348, 1.0]], ['2, k, 18', [-0.0934422, -1.07888, 1.0]], ['2, k, 19', [-0.079087, -1.14532, 1.0]], ['2, k, 20', [-0.283374, 0.0990753, 1.0]], ['2, k, 21', [-0.354636, -0.37786, 1.0]], ['2, k, 22', [-0.340959, -0.328361, 1.0]], ['2, k, 23', [-0.0643108, -0.328645, 1.0]], ['2, k, 24', [-0.0909864, -0.208301, 1.0]]]
[['2, k, 0', [-0.234294, -0.404481, 1.0]], ['2, k, 1', [-0.265667, -0.114602, 1.0]], ['2, k, 2', [-0.29035, 0.169136, 1.0]], ['2, k, 3', [-0.279932, 0.289734, 1.0]], ['2, k, 4', [-0.443793, 0.0604484, 1.0]], ['2, k, 5', [-0.551718, -0.115195, 1.0]], ['2, k, 6', [-0.439201, -0.270443, 1.0]], ['2, k, 7', [-0.382996, -0.302522, 1.0]], ['2, k, 8', [-0.0852619, 0.0776876, 1.0]], ['2, k, 9', [0.0484692, -0.0209296, 1.0]], ['2, k, 10', [-0.00249632, -0.204586, 1.0]], ['2, k, 11', [-0.0453326, -0.250759, 1.0]], ['2, k, 12', [-0.311518, -0.406371, 1.0]], ['2, k, 13', [-0.362276, -0.738719, 1.0]], ['2, k, 14', [-0.405719, -1.0862, 1.0]], ['2, k, 15', [-0.435363, -1.15234, 1.0]], ['2, k, 16', [-0.1499, -0.390474, 1.0]], ['2, k, 17', [-0.0981501, -0.737843, 1.0]], ['2, k, 18', [-0.0924907, -1.07996, 1.0]], ['2, k, 19', [-0.0773442, -1.14674, 1.0]], ['2, k, 20', [-0.283868, 0.0992446, 1.0]], ['2, k, 21', [-0.340292, -0.382046, 1.0]], ['2, k, 22', [-0.337952, -0.27057, 1.0]], ['2, k, 23', [-0.0623615, -0.328425, 1.0]], ['2, k, 24', [-0.0863474, -0.210055, 1.0]]]
[['2, k, 0', [-0.231649, -0.404694, 1.0]], ['2, k, 1', [-0.264563, -0.114577, 1.0]], ['2, k, 2', [-0.290758, 0.169312, 1.0]], ['2, k, 3', [-0.280627, 0.289902, 1.0]], ['2, k, 4', [-0.443974, 0.0603089, 1.0]], ['2, k, 5', [-0.551034, -0.115623, 1.0]], ['2, k, 6', [-0.438049, -0.270575, 1.0]], ['2, k, 7', [-0.382076, -0.300853, 1.0]], ['2, k, 8', [-0.0863523, 0.0789994, 1.0]], ['2, k, 9', [0.0493977, -0.0207831, 1.0]], ['2, k, 10', [-0.00103359, -0.204663, 1.0]], ['2, k, 11', [-0.0440133, -0.2498, 1.0]], ['2, k, 12', [-0.309171, -0.406861, 1.0]], ['2, k, 13', [-0.36039, -0.738966, 1.0]], ['2, k, 14', [-0.403798, -1.08575, 1.0]], ['2, k, 15', [-0.435103, -1.1522, 1.0]], ['2, k, 16', [-0.147042, -0.390386, 1.0]], ['2, k, 17', [-0.0964715, -0.74018, 1.0]], ['2, k, 18', [-0.0918114, -1.08379, 1.0]], ['2, k, 19', [-0.0656668, -1.15846, 1.0]], ['2, k, 20', [-0.283977, 0.0993606, 1.0]], ['2, k, 21', [-0.348793, -0.381027, 1.0]], ['2, k, 22', [-0.337838, -0.270251, 1.0]], ['2, k, 23', [-0.0592446, -0.32797, 1.0]], ['2, k, 24', [-0.0856136, -0.217252, 1.0]]]
[['2, k, 0', [-0.229892, -0.404671, 1.0]], ['2, k, 1', [-0.263957, -0.114398, 1.0]], ['2, k, 2', [-0.291591, 0.169812, 1.0]], ['2, k, 3', [-0.281926, 0.290261, 1.0]], ['2, k, 4', [-0.444374, 0.0603499, 1.0]], ['2, k, 5', [-0.550767, -0.115428, 1.0]], ['2, k, 6', [-0.437895, -0.270496, 1.0]], ['2, k, 7', [-0.381496, -0.300581, 1.0]], ['2, k, 8', [-0.0871965, 0.07985, 1.0]], ['2, k, 9', [0.0504422, -0.0205754, 1.0]], ['2, k, 10', [2.99479e-05, -0.204521, 1.0]], ['2, k, 11', [-0.0430881, -0.250172, 1.0]], ['2, k, 12', [-0.307492, -0.407147, 1.0]], ['2, k, 13', [-0.358679, -0.739535, 1.0]], ['2, k, 14', [-0.403027, -1.08472, 1.0]], ['2, k, 15', [-0.437709, -1.15775, 1.0]], ['2, k, 16', [-0.145255, -0.390042, 1.0]], ['2, k, 17', [-0.0949257, -0.740289, 1.0]], ['2, k, 18', [-0.0919555, -1.08417, 1.0]], ['2, k, 19', [-0.068986, -1.15548, 1.0]], ['2, k, 20', [-0.284441, 0.0997524, 1.0]], ['2, k, 21', [-0.349742, -0.382642, 1.0]], ['2, k, 22', [-0.33791, -0.270354, 1.0]], ['2, k, 23', [-0.0561954, -0.328046, 1.0]], ['2, k, 24', [-0.0853998, -0.211856, 1.0]]]
