[['2, k, 0', [-0.1401847, -0.2238491, 1.0]], ['2, k, 1', [-0.1349824, 0.0263218, 1.0]], ['2, k, 2', [-0.1285599, 0.2718373, 1.0]], ['2, k, 3', [-0.1253533, 0.40377, 1.0]], ['2, k, 4', [-0.2627106, 0.1654451, 1.0]], ['2, k, 5', [-0.2500691, -0.01961062, 1.0]], ['2, k, 6', [-0.1287857, -0.1440494, 1.0]], ['2, k, 7', [-0.08361498, -0.1740211, 1.0]], ['2, k, 8', [0.0178387, 0.1710281, 1.0]], ['2, k, 9', [0.02862818, -0.01790339, 1.0]], ['2, k, 10', [-0.02746493, -0.1216623, 1.0]], ['2, k, 11', [-0.0696507, -0.17391, 1.0]], ['2, k, 12', [-0.2018415, -0.2196136, 1.0]], ['2, k, 13', [-0.1965411, -0.329808, 1.0]], ['2, k, 14', [-0.193364, -0.6773231, 1.0]], ['2, k, 15', [-0.2595972, -0.7244982, 1.0]], ['2, k, 16', [-0.07509111, -0.22285, 1.0]], ['2, k, 17', [0.03384966, -0.3349289, 1.0]], ['2, k, 18', [0.04891938, -0.6707452, 1.0]], ['2, k, 19', [0.08146743, -0.727248, 1.0]], ['2, k, 20', [-0.1304615, 0.211073, 1.0]], ['2, k, 21', [-0.06638633, -0.2241495, 1.0]], ['2, k, 22', [-0.07216587, -0.2368535, 1.0]], ['2, k, 23', [-0.0689247, -0.2207828, 1.0]], ['2, k, 24', [-0.05131102, -0.1764567, 1.0]]]
[['2, k, 0', [-0.1235173, -0.1401951, 1.0]], ['2, k, 1', [-0.1342685, 0.08267171, 1.0]], ['2, k, 2', [-0.1440432, 0.3024212, 1.0]], ['2, k, 3', [-0.1265879, 0.4167189, 1.0]], ['2, k, 4', [-0.2873392, 0.250822, 1.0]], ['2, k, 5', [-0.3185756, 0.4175002, 1.0]], ['2, k, 6', [-0.1966292, 0.6064516, 1.0]], ['2, k, 7', [-0.1548424, 0.6609822, 1.0]], ['2, k, 8', [0.01336624, 0.3118844, 1.0]], ['2, k, 9', [0.03084521, 0.4894015, 1.0]], ['2, k, 10', [-0.08135901, 0.6497594, 1.0]], ['2, k, 11', [-0.113126, 0.6801975, 1.0]], ['2, k, 12', [-0.1860715, -0.1422119, 1.0]], ['2, k, 13', [-0.1950447, -0.3161215, 1.0]], ['2, k, 14', [-0.1959049, -0.6712548, 1.0]], ['2, k, 15', [-0.2542673, -0.7287596, 1.0]], ['2, k, 16', [-0.05787579, -0.1347192, 1.0]], ['2, k, 17', [0.0286223, -0.3283401, 1.0]], ['2, k, 18', [0.05166698, -0.6610817, 1.0]], ['2, k, 19', [0.08330452, -0.7240156, 1.0]], ['2, k, 20', [-0.1417217, 0.2482132, 1.0]], ['2, k, 21', [-0.1017778, 0.7071484, 1.0]], ['2, k, 22', [-0.121531, 0.6756866, 1.0]], ['2, k, 23', [-0.1350686, 0.7356759, 1.0]], ['2, k, 24', [-0.1459236, 0.6631011, 1.0]]]
[['2, k, 0', [-0.1234004, -0.1400802, 1.0]], ['2, k, 1', [-0.1342149, 0.08273125, 1.0]], ['2, k, 2', [-0.144052, 0.3022873, 1.0]], ['2, k, 3', [-0.1275044, 0.4165166, 1.0]], ['2, k, 4', [-0.2873097, 0.2508997, 1.0]], ['2, k, 5', [-0.3028665, 0.435031, 1.0]], ['2, k, 6', [-0.1872509, 0.6250548, 1.0]], ['2, k, 7', [-0.1494685, 0.6654207, 1.0]], ['2, k, 8', [0.01306726, 0.3099735, 1.0]], ['2, k, 9', [0.02770279, 0.499743, 1.0]], ['2, k, 10', [-0.08103535, 0.6499335, 1.0]], ['2, k, 11', [-0.1113902, 0.6785641, 1.0]], ['2, k, 12', [-0.185892, -0.1420863, 1.0]], ['2, k, 13', [-0.1949982, -0.3158734, 1.0]], ['2, k, 14', [-0.1959437, -0.6712456, 1.0]], ['2, k, 15', [-0.2530766, -0.7310732, 1.0]], ['2, k, 16', [-0.05780575, -0.1346094, 1.0]], ['2, k, 17', [0.02875914, -0.3281323, 1.0]], ['2, k, 18', [0.05151359, -0.6688395, 1.0]], ['2, k, 19', [0.08509231, -0.7241933, 1.0]], ['2, k, 20', [-0.1417103, 0.2481458, 1.0]], ['2, k, 21', [-0.0997679, 0.7177088, 1.0]], ['2, k, 22', [-0.1251371, 0.6473484, 1.0]], ['2, k, 23', [-0.1368695, 0.7295601, 1.0]], ['2, k, 24', [-0.1329564, 0.6466553, 1.0]]]
[['2, k, 0', [-0.1223203, -0.1389558, 1.0]], ['2, k, 1', [-0.1337671, 0.08336177, 1.0]], ['2, k, 2', [-0.1440066, 0.3023867, 1.0]], ['2, k, 3', [-0.1281159, 0.4165829, 1.0]], ['2, k, 4', [-0.2872618, 0.2511192, 1.0]], ['2, k, 5', [-0.3024538, 0.4345009, 1.0]], ['2, k, 6', [-0.1852098, 0.6281835, 1.0]], ['2, k, 7', [-0.1470469, 0.6723851, 1.0]], ['2, k, 8', [0.01233981, 0.3097538, 1.0]], ['2, k, 9', [0.02438079, 0.5046901, 1.0]], ['2, k, 10', [-0.0803104, 0.648543, 1.0]], ['2, k, 11', [-0.1112324, 0.6827929, 1.0]], ['2, k, 12', [-0.1846437, -0.141168, 1.0]], ['2, k, 13', [-0.1949156, -0.3156212, 1.0]], ['2, k, 14', [-0.1938446, -0.6693869, 1.0]], ['2, k, 15', [-0.2516514, -0.7283148, 1.0]], ['2, k, 16', [-0.05689795, -0.1332803, 1.0]], ['2, k, 17', [0.02878023, -0.3280016, 1.0]], ['2, k, 18', [0.05151813, -0.6688807, 1.0]], ['2, k, 19', [0.08607024, -0.7238592, 1.0]], ['2, k, 20', [-0.1416041, 0.2483291, 1.0]], ['2, k, 21', [-0.107029, 0.72241, 1.0]], ['2, k, 22', [-0.1109078, 0.6565474, 1.0]], ['2, k, 23', [-0.1373537, 0.7309942, 1.0]], ['2, k, 24', [-0.1392338, 0.658879, 1.0]]]
[['2, k, 0', [-0.1224443, -0.1386929, 1.0]], ['2, k, 1', [-0.1335771, 0.08344636, 1.0]], ['2, k, 2', [-0.1429597, 0.3019948, 1.0]], ['2, k, 3', [-0.1279535, 0.4161718, 1.0]], ['2, k, 4', [-0.2870119, 0.251178, 1.0]], ['2, k, 5', [-0.30506, 0.4201263, 1.0]], ['2, k, 6', [-0.190151, 0.6173304, 1.0]], ['2, k, 7', [-0.1524614, 0.6650863, 1.0]], ['2, k, 8', [0.01267469, 0.3084512, 1.0]], ['2, k, 9', [0.02337782, 0.5074493, 1.0]], ['2, k, 10', [-0.07996046, 0.6473297, 1.0]], ['2, k, 11', [-0.1099583, 0.6793121, 1.0]], ['2, k, 12', [-0.1846742, -0.1409201, 1.0]], ['2, k, 13', [-0.1949076, -0.315561, 1.0]], ['2, k, 14', [-0.1941153, -0.6692635, 1.0]], ['2, k, 15', [-0.2525141, -0.7270584, 1.0]], ['2, k, 16', [-0.05716157, -0.1329905, 1.0]], ['2, k, 17', [0.02877914, -0.3279627, 1.0]], ['2, k, 18', [0.05166673, -0.6661207, 1.0]], ['2, k, 19', [0.08666793, -0.7236957, 1.0]], ['2, k, 20', [-0.140855, 0.2481273, 1.0]], ['2, k, 21', [-0.1067961, 0.7113016, 1.0]], ['2, k, 22', [-0.1212464, 0.6486939, 1.0]], ['2, k, 23', [-0.1376991, 0.7336153, 1.0]], ['2, k, 24', [-0.1413026, 0.661481, 1.0]]]
[['2, k, 0', [-0.1225558, -0.1316805, 1.0]], ['2, k, 1', [-0.1334723, 0.08580474, 1.0]], ['2, k, 2', [-0.1429282, 0.3021226, 1.0]], ['2, k, 3', [-0.1283177, 0.4161771, 1.0]], ['2, k, 4', [-0.2870178, 0.2510946, 1.0]], ['2, k, 5', [-0.3031085, 0.4198073, 1.0]], ['2, k, 6', [-0.1870393, 0.6181132, 1.0]], ['2, k, 7', [-0.1460451, 0.6671799, 1.0]], ['2, k, 8', [0.01272803, 0.3082598, 1.0]], ['2, k, 9', [0.01995578, 0.5095496, 1.0]], ['2, k, 10', [-0.08046248, 0.6461108, 1.0]], ['2, k, 11', [-0.1116167, 0.6795714, 1.0]], ['2, k, 12', [-0.1838176, -0.1339404, 1.0]], ['2, k, 13', [-0.1948551, -0.3143031, 1.0]], ['2, k, 14', [-0.1943623, -0.6718451, 1.0]], ['2, k, 15', [-0.2551404, -0.7278867, 1.0]], ['2, k, 16', [-0.05830033, -0.1259484, 1.0]], ['2, k, 17', [0.02775026, -0.3250171, 1.0]], ['2, k, 18', [0.0516994, -0.666087, 1.0]], ['2, k, 19', [0.08652797, -0.7240491, 1.0]], ['2, k, 20', [-0.1408029, 0.248538, 1.0]], ['2, k, 21', [-0.09976137, 0.7288831, 1.0]], ['2, k, 22', [-0.1104387, 0.6490345, 1.0]], ['2, k, 23', [-0.1346029, 0.7288545, 1.0]], ['2, k, 24', [-0.1428432, 0.6571817, 1.0]]]
[['2, k, 0', [-0.1211225, -0.127782, 1.0]], ['2, k, 1', [-0.1321793, 0.0872455, 1.0]], ['2, k, 2', [-0.1416937, 0.3016673, 1.0]], ['2, k, 3', [-0.1280076, 0.4158619, 1.0]], ['2, k, 4', [-0.2870953, 0.2509902, 1.0]], ['2, k, 5', [-0.3010851, 0.4189863, 1.0]], ['2, k, 6', [-0.1808599, 0.6159902, 1.0]], ['2, k, 7', [-0.1396119, 0.6625465, 1.0]], ['2, k, 8', [0.01319634, 0.3059773, 1.0]], ['2, k, 9', [0.01768676, 0.5089277, 1.0]], ['2, k, 10', [-0.08218538, 0.6459509, 1.0]], ['2, k, 11', [-0.1093187, 0.6755182, 1.0]], ['2, k, 12', [-0.181633, -0.1302583, 1.0]], ['2, k, 13', [-0.1948058, -0.3133062, 1.0]], ['2, k, 14', [-0.1949782, -0.6710143, 1.0]], ['2, k, 15', [-0.2544865, -0.7279367, 1.0]], ['2, k, 16', [-0.0576134, -0.1218797, 1.0]], ['2, k, 17', [0.02695845, -0.3229786, 1.0]], ['2, k, 18', [0.05096962, -0.6726971, 1.0]], ['2, k, 19', [0.08701225, -0.7218915, 1.0]], ['2, k, 20', [-0.1396791, 0.2485351, 1.0]], ['2, k, 21', [-0.1038691, 0.7211138, 1.0]], ['2, k, 22', [-0.1004627, 0.6410711, 1.0]], ['2, k, 23', [-0.1361525, 0.7291301, 1.0]], ['2, k, 24', [-0.1417758, 0.654672, 1.0]]]
[['2, k, 0', [-0.1210248, -0.1268256, 1.0]], ['2, k, 1', [-0.1316642, 0.08814, 1.0]], ['2, k, 2', [-0.1408548, 0.3018064, 1.0]], ['2, k, 3', [-0.1278069, 0.4159423, 1.0]], ['2, k, 4', [-0.2870111, 0.2507486, 1.0]], ['2, k, 5', [-0.3024505, 0.4168602, 1.0]], ['2, k, 6', [-0.180252, 0.6123277, 1.0]], ['2, k, 7', [-0.1406573, 0.6563003, 1.0]], ['2, k, 8', [0.01484117, 0.296404, 1.0]], ['2, k, 9', [0.01424742, 0.5089657, 1.0]], ['2, k, 10', [-0.09571698, 0.6644884, 1.0]], ['2, k, 11', [-0.1200978, 0.6847872, 1.0]], ['2, k, 12', [-0.1813896, -0.1289226, 1.0]], ['2, k, 13', [-0.1947472, -0.3132247, 1.0]], ['2, k, 14', [-0.1951854, -0.6699038, 1.0]], ['2, k, 15', [-0.2105143, -0.7290515, 1.0]], ['2, k, 16', [-0.05762903, -0.1211666, 1.0]], ['2, k, 17', [0.02660256, -0.3221029, 1.0]], ['2, k, 18', [0.05209692, -0.6663079, 1.0]], ['2, k, 19', [0.08602815, -0.7247356, 1.0]], ['2, k, 20', [-0.1389066, 0.2488945, 1.0]], ['2, k, 21', [-0.1020037, 0.7114689, 1.0]], ['2, k, 22', [-0.09880005, 0.6347672, 1.0]], ['2, k, 23', [-0.1350382, 0.7173087, 1.0]], ['2, k, 24', [-0.1452951, 0.6598104, 1.0]]]
[['2, k, 0', [-0.1210472, -0.1365621, 1.0]], ['2, k, 1', [-0.1307806, 0.08164678, 1.0]], ['2, k, 2', [-0.1386868, 0.2936764, 1.0]], ['2, k, 3', [-0.1296907, 0.4131204, 1.0]], ['2, k, 4', [-0.2868921, 0.2326837, 1.0]], ['2, k, 5', [-0.2745973, 0.4058405, 1.0]], ['2, k, 6', [-0.1564354, 0.5824171, 1.0]], ['2, k, 7', [-0.1173017, 0.627591, 1.0]], ['2, k, 8', [0.0252711, 0.2469019, 1.0]], ['2, k, 9', [-0.008697985, 0.4499837, 1.0]], ['2, k, 10', [-0.07353368, 0.5994686, 1.0]], ['2, k, 11', [-0.1024859, 0.6274457, 1.0]], ['2, k, 12', [-0.1820291, -0.1376351, 1.0]], ['2, k, 13', [-0.1948059, -0.315717, 1.0]], ['2, k, 14', [-0.1940443, -0.6685455, 1.0]], ['2, k, 15', [-0.2500072, -0.7296001, 1.0]], ['2, k, 16', [-0.0570205, -0.1323369, 1.0]], ['2, k, 17', [0.02908152, -0.327197, 1.0]], ['2, k, 18', [0.05250237, -0.6657349, 1.0]], ['2, k, 19', [0.08548895, -0.7245212, 1.0]], ['2, k, 20', [-0.137018, 0.2413086, 1.0]], ['2, k, 21', [-0.09428204, 0.6720768, 1.0]], ['2, k, 22', [-0.1012343, 0.6006386, 1.0]], ['2, k, 23', [-0.124532, 0.6750118, 1.0]], ['2, k, 24', [-0.1353718, 0.6036831, 1.0]]]
[['2, k, 0', [-0.1215459, -0.1400307, 1.0]], ['2, k, 1', [-0.1307625, 0.08162875, 1.0]], ['2, k, 2', [-0.1380704, 0.2969416, 1.0]], ['2, k, 3', [-0.1289125, 0.41378, 1.0]], ['2, k, 4', [-0.2863837, 0.2316688, 1.0]], ['2, k, 5', [-0.2611406, 0.4091217, 1.0]], ['2, k, 6', [-0.1481344, 0.5555724, 1.0]], ['2, k, 7', [-0.1180194, 0.5944117, 1.0]], ['2, k, 8', [0.02527057, 0.2466631, 1.0]], ['2, k, 9', [0.01937113, 0.3868048, 1.0]], ['2, k, 10', [-0.07065362, 0.5607977, 1.0]], ['2, k, 11', [-0.1010668, 0.5969722, 1.0]], ['2, k, 12', [-0.1835686, -0.1407439, 1.0]], ['2, k, 13', [-0.1947635, -0.3157021, 1.0]], ['2, k, 14', [-0.1943718, -0.6680015, 1.0]], ['2, k, 15', [-0.2516001, -0.7267407, 1.0]], ['2, k, 16', [-0.05646517, -0.1363863, 1.0]], ['2, k, 17', [0.02922712, -0.3271991, 1.0]], ['2, k, 18', [0.05278253, -0.6651965, 1.0]], ['2, k, 19', [0.08465985, -0.7242506, 1.0]], ['2, k, 20', [-0.1366045, 0.2430926, 1.0]], ['2, k, 21', [-0.08892012, 0.6399138, 1.0]], ['2, k, 22', [-0.07931529, 0.5741344, 1.0]], ['2, k, 23', [-0.1283735, 0.6413275, 1.0]], ['2, k, 24', [-0.1334121, 0.5706832, 1.0]]]
[['2, k, 0', [-0.1216731, -0.1591093, 1.0]], ['2, k, 1', [-0.1302458, 0.08142915, 1.0]], ['2, k, 2', [-0.1347447, 0.3161813, 1.0]], ['2, k, 3', [-0.1249409, 0.4274607, 1.0]], ['2, k, 4', [-0.2812028, 0.2211197, 1.0]], ['2, k, 5', [-0.2689817, 0.3297993, 1.0]], ['2, k, 6', [-0.1520416, 0.517176, 1.0]], ['2, k, 7', [-0.1093179, 0.5141773, 1.0]], ['2, k, 8', [0.0012472, 0.2344857, 1.0]], ['2, k, 9', [0.02187675, 0.3364323, 1.0]], ['2, k, 10', [-0.05586722, 0.4745173, 1.0]], ['2, k, 11', [-0.09168062, 0.5153095, 1.0]], ['2, k, 12', [-0.1883999, -0.1604338, 1.0]], ['2, k, 13', [-0.1949124, -0.3157568, 1.0]], ['2, k, 14', [-0.1950513, -0.6687211, 1.0]], ['2, k, 15', [-0.2502582, -0.7298834, 1.0]], ['2, k, 16', [-0.05213539, -0.1549751, 1.0]], ['2, k, 17', [0.02964343, -0.327833, 1.0]], ['2, k, 18', [0.05337255, -0.6755378, 1.0]], ['2, k, 19', [0.08599047, -0.7226256, 1.0]], ['2, k, 20', [-0.134087, 0.2548842, 1.0]], ['2, k, 21', [-0.07919265, 0.554502, 1.0]], ['2, k, 22', [-0.07682823, 0.4951333, 1.0]], ['2, k, 23', [-0.1088456, 0.5561535, 1.0]], ['2, k, 24', [-0.1278335, 0.4933254, 1.0]]]
[['2, k, 0', [-0.1174091, -0.2000907, 1.0]], ['2, k, 1', [-0.1254715, 0.0559619, 1.0]], ['2, k, 2', [-0.1317746, 0.3017504, 1.0]], ['2, k, 3', [-0.1341576, 0.4069837, 1.0]], ['2, k, 4', [-0.2517844, 0.1659093, 1.0]], ['2, k, 5', [-0.2601379, 0.2801675, 1.0]], ['2, k, 6', [-0.1633155, 0.3701866, 1.0]], ['2, k, 7', [-0.08933102, 0.4127336, 1.0]], ['2, k, 8', [-0.008830414, 0.1849028, 1.0]], ['2, k, 9', [0.02935764, 0.2731806, 1.0]], ['2, k, 10', [-0.05420601, 0.3790671, 1.0]], ['2, k, 11', [-0.08254426, 0.4067793, 1.0]], ['2, k, 12', [-0.1901698, -0.2005977, 1.0]], ['2, k, 13', [-0.1949179, -0.3157388, 1.0]], ['2, k, 14', [-0.1944469, -0.6688924, 1.0]], ['2, k, 15', [-0.2510758, -0.7286417, 1.0]], ['2, k, 16', [-0.0417925, -0.1950272, 1.0]], ['2, k, 17', [0.02971824, -0.3278152, 1.0]], ['2, k, 18', [0.06389295, -0.6531711, 1.0]], ['2, k, 19', [0.07291149, -0.708877, 1.0]], ['2, k, 20', [-0.1307655, 0.2412692, 1.0]], ['2, k, 21', [-0.07093911, 0.4524124, 1.0]], ['2, k, 22', [-0.05938822, 0.3904046, 1.0]], ['2, k, 23', [-0.1051513, 0.4435547, 1.0]], ['2, k, 24', [-0.1210834, 0.3846169, 1.0]]]
[['2, k, 0', [-0.1179016, -0.2080397, 1.0]], ['2, k, 1', [-0.1266776, 0.04048315, 1.0]], ['2, k, 2', [-0.1344212, 0.2820052, 1.0]], ['2, k, 3', [-0.1352269, 0.3928003, 1.0]], ['2, k, 4', [-0.2515952, 0.1525749, 1.0]], ['2, k, 5', [-0.2637939, 0.2421301, 1.0]], ['2, k, 6', [-0.1642341, 0.3094889, 1.0]], ['2, k, 7', [-0.09060194, 0.3457899, 1.0]], ['2, k, 8', [-0.009766109, 0.1796564, 1.0]], ['2, k, 9', [0.02945448, 0.2514515, 1.0]], ['2, k, 10', [-0.04397402, 0.3266642, 1.0]], ['2, k, 11', [-0.07882055, 0.3437971, 1.0]], ['2, k, 12', [-0.1900028, -0.209699, 1.0]], ['2, k, 13', [-0.1953496, -0.3155941, 1.0]], ['2, k, 14', [-0.19515, -0.6691275, 1.0]], ['2, k, 15', [-0.2517459, -0.7289008, 1.0]], ['2, k, 16', [-0.04286579, -0.2016614, 1.0]], ['2, k, 17', [0.02988218, -0.3281755, 1.0]], ['2, k, 18', [0.0641402, -0.6526868, 1.0]], ['2, k, 19', [0.07258758, -0.7080006, 1.0]], ['2, k, 20', [-0.1327706, 0.2222811, 1.0]], ['2, k, 21', [-0.06565143, 0.3640711, 1.0]], ['2, k, 22', [-0.05390013, 0.3307214, 1.0]], ['2, k, 23', [-0.09464984, 0.3602843, 1.0]], ['2, k, 24', [-0.1201115, 0.32785, 1.0]]]
[['2, k, 0', [-0.1163659, -0.2213719, 1.0]], ['2, k, 1', [-0.1257721, 0.02276112, 1.0]], ['2, k, 2', [-0.1346115, 0.2599621, 1.0]], ['2, k, 3', [-0.1438156, 0.4273952, 1.0]], ['2, k, 4', [-0.2489938, 0.1376532, 1.0]], ['2, k, 5', [-0.2704569, 0.2030344, 1.0]], ['2, k, 6', [-0.1272558, 0.2645595, 1.0]], ['2, k, 7', [-0.08531717, 0.2807416, 1.0]], ['2, k, 8', [-0.01945834, 0.1788527, 1.0]], ['2, k, 9', [0.0246198, 0.2105588, 1.0]], ['2, k, 10', [-0.03936065, 0.2747238, 1.0]], ['2, k, 11', [-0.06596798, 0.2806909, 1.0]], ['2, k, 12', [-0.1861155, -0.2272336, 1.0]], ['2, k, 13', [-0.1953677, -0.315614, 1.0]], ['2, k, 14', [-0.1937739, -0.6684254, 1.0]], ['2, k, 15', [-0.2221245, -0.7367956, 1.0]], ['2, k, 16', [-0.04317954, -0.2110728, 1.0]], ['2, k, 17', [0.03030105, -0.3284664, 1.0]], ['2, k, 18', [0.06162008, -0.6717581, 1.0]], ['2, k, 19', [0.07174341, -0.7027302, 1.0]], ['2, k, 20', [-0.1325486, 0.2016538, 1.0]], ['2, k, 21', [-0.05680417, 0.2935257, 1.0]], ['2, k, 22', [-0.04171219, 0.2786863, 1.0]], ['2, k, 23', [-0.08435782, 0.293839, 1.0]], ['2, k, 24', [-0.1020991, 0.2629338, 1.0]]]
[['2, k, 0', [-0.1126743, -0.2315666, 1.0]], ['2, k, 1', [-0.1313693, 0.02789073, 1.0]], ['2, k, 2', [-0.170543, 0.309218, 1.0]], ['2, k, 3', [-0.1409447, 0.4302317, 1.0]], ['2, k, 4', [-0.2490515, 0.135336, 1.0]], ['2, k, 5', [-0.2706894, 0.1795537, 1.0]], ['2, k, 6', [-0.1294789, 0.203029, 1.0]], ['2, k, 7', [-0.08444455, 0.2178398, 1.0]], ['2, k, 8', [-0.03921474, 0.1331188, 1.0]], ['2, k, 9', [0.0263494, 0.1903939, 1.0]], ['2, k, 10', [-0.04323434, 0.2114315, 1.0]], ['2, k, 11', [-0.07541297, 0.2222398, 1.0]], ['2, k, 12', [-0.1871887, -0.2361858, 1.0]], ['2, k, 13', [-0.1954271, -0.3165734, 1.0]], ['2, k, 14', [-0.194033, -0.6700718, 1.0]], ['2, k, 15', [-0.2410766, -0.7359984, 1.0]], ['2, k, 16', [-0.03335184, -0.2231472, 1.0]], ['2, k, 17', [0.03089606, -0.3289751, 1.0]], ['2, k, 18', [0.05661467, -0.6615757, 1.0]], ['2, k, 19', [0.08015179, -0.7284936, 1.0]], ['2, k, 20', [-0.1631226, 0.2417304, 1.0]], ['2, k, 21', [-0.05682239, 0.2212946, 1.0]], ['2, k, 22', [-0.04230213, 0.2121143, 1.0]], ['2, k, 23', [-0.08327296, 0.2210524, 1.0]], ['2, k, 24', [-0.1107018, 0.2078889, 1.0]]]
[['2, k, 0', [-0.1155529, -0.2313779, 1.0]], ['2, k, 1', [-0.1325212, 0.02871304, 1.0]], ['2, k, 2', [-0.1537218, 0.2936766, 1.0]], ['2, k, 3', [-0.1404798, 0.4159355, 1.0]], ['2, k, 4', [-0.2500667, 0.1452308, 1.0]], ['2, k, 5', [-0.2415311, 0.1402439, 1.0]], ['2, k, 6', [-0.1151252, 0.139456, 1.0]], ['2, k, 7', [-0.0851998, 0.1524671, 1.0]], ['2, k, 8', [-0.01936526, 0.1844307, 1.0]], ['2, k, 9', [0.02673968, 0.1363878, 1.0]], ['2, k, 10', [-0.04001755, 0.1733606, 1.0]], ['2, k, 11', [-0.07472065, 0.1563615, 1.0]], ['2, k, 12', [-0.194525, -0.2349678, 1.0]], ['2, k, 13', [-0.1954654, -0.3164875, 1.0]], ['2, k, 14', [-0.194069, -0.6700435, 1.0]], ['2, k, 15', [-0.2269905, -0.7414995, 1.0]], ['2, k, 16', [-0.03443899, -0.2231154, 1.0]], ['2, k, 17', [0.03151494, -0.3287994, 1.0]], ['2, k, 18', [0.05619282, -0.6620073, 1.0]], ['2, k, 19', [0.08032408, -0.7285978, 1.0]], ['2, k, 20', [-0.1521077, 0.2313936, 1.0]], ['2, k, 21', [-0.05991027, 0.1537216, 1.0]], ['2, k, 22', [-0.06466243, 0.1892745, 1.0]], ['2, k, 23', [-0.08134743, 0.157401, 1.0]], ['2, k, 24', [-0.1096624, 0.1476213, 1.0]]]
[['2, k, 0', [-0.1167405, -0.2265308, 1.0]], ['2, k, 1', [-0.1312795, 0.03065906, 1.0]], ['2, k, 2', [-0.1455961, 0.2890951, 1.0]], ['2, k, 3', [-0.1398634, 0.4146165, 1.0]], ['2, k, 4', [-0.2576774, 0.1878862, 1.0]], ['2, k, 5', [-0.2579433, 0.09842899, 1.0]], ['2, k, 6', [-0.1327789, 0.08711873, 1.0]], ['2, k, 7', [-0.08271658, 0.09210981, 1.0]], ['2, k, 8', [-0.005664002, 0.2229482, 1.0]], ['2, k, 9', [0.03310145, 0.1253829, 1.0]], ['2, k, 10', [-0.05241242, 0.09957913, 1.0]], ['2, k, 11', [-0.07506218, 0.09518556, 1.0]], ['2, k, 12', [-0.1952945, -0.2266869, 1.0]], ['2, k, 13', [-0.1957984, -0.3173493, 1.0]], ['2, k, 14', [-0.1958799, -0.6761166, 1.0]], ['2, k, 15', [-0.2187967, -0.7367701, 1.0]], ['2, k, 16', [-0.03590206, -0.2194191, 1.0]], ['2, k, 17', [0.03170152, -0.3286073, 1.0]], ['2, k, 18', [0.05359064, -0.6661239, 1.0]], ['2, k, 19', [0.08093664, -0.7259372, 1.0]], ['2, k, 20', [-0.1438133, 0.2273514, 1.0]], ['2, k, 21', [-0.05979034, 0.08829308, 1.0]], ['2, k, 22', [-0.07891975, 0.1234471, 1.0]], ['2, k, 23', [-0.07843628, 0.08852592, 1.0]], ['2, k, 24', [-0.1108032, 0.09132358, 1.0]]]
[['2, k, 0', [-0.1284933, -0.2197924, 1.0]], ['2, k, 1', [-0.1335463, 0.03293949, 1.0]], ['2, k, 2', [-0.1450096, 0.2888902, 1.0]], ['2, k, 3', [-0.1396331, 0.4146948, 1.0]], ['2, k, 4', [-0.2582592, 0.1888238, 1.0]], ['2, k, 5', [-0.2621996, 0.06343569, 1.0]], ['2, k, 6', [-0.127146, 0.03170989, 1.0]], ['2, k, 7', [-0.08348535, 0.03318708, 1.0]], ['2, k, 8', [-0.008429864, 0.2121208, 1.0]], ['2, k, 9', [0.0395909, 0.08004718, 1.0]], ['2, k, 10', [-0.02198575, 0.04379271, 1.0]], ['2, k, 11', [-0.07271235, 0.03443488, 1.0]], ['2, k, 12', [-0.204546, -0.2129681, 1.0]], ['2, k, 13', [-0.1958708, -0.317807, 1.0]], ['2, k, 14', [-0.1962753, -0.675682, 1.0]], ['2, k, 15', [-0.2169766, -0.7358804, 1.0]], ['2, k, 16', [-0.05234741, -0.2188597, 1.0]], ['2, k, 17', [0.03173367, -0.3278005, 1.0]], ['2, k, 18', [0.05274583, -0.6676073, 1.0]], ['2, k, 19', [0.08106613, -0.7257668, 1.0]], ['2, k, 20', [-0.1435811, 0.2272697, 1.0]], ['2, k, 21', [-0.05892837, 0.02539527, 1.0]], ['2, k, 22', [-0.0465442, 0.05245601, 1.0]], ['2, k, 23', [-0.0753273, 0.02380774, 1.0]], ['2, k, 24', [-0.1050107, 0.03734604, 1.0]]]
