[['2, k, 0', [0.0982251, -1.23659, 1.0]], ['2, k, 1', [0.0869044, -0.938218, 1.0]], ['2, k, 2', [0.0754581, -0.641953, 1.0]], ['2, k, 3', [0.0922469, -0.536549, 1.0]], ['2, k, 4', [0.0418407, -0.730536, 1.0]], ['2, k, 5', [0.241075, -0.711626, 1.0]], ['2, k, 6', [0.438867, -0.693196, 1.0]], ['2, k, 7', [0.515904, -0.67494, 1.0]], ['2, k, 8', [0.141702, -0.70938, 1.0]], ['2, k, 9', [0.342185, -0.702578, 1.0]], ['2, k, 10', [0.490182, -0.682084, 1.0]], ['2, k, 11', [0.520166, -0.672422, 1.0]], ['2, k, 12', [0.0744598, -1.22786, 1.0]], ['2, k, 13', [-0.00785428, -1.44413, 1.0]], ['2, k, 14', [-0.00937062, -1.7528, 1.0]], ['2, k, 15', [-0.0547299, -1.79328, 1.0]], ['2, k, 16', [0.119845, -1.21827, 1.0]], ['2, k, 17', [0.205992, -1.47265, 1.0]], ['2, k, 18', [0.240174, -1.77048, 1.0]], ['2, k, 19', [0.20224, -1.81353, 1.0]], ['2, k, 20', [0.0783523, -0.715892, 1.0]], ['2, k, 21', [0.561587, -0.666157, 1.0]], ['2, k, 22', [0.520347, -0.680181, 1.0]], ['2, k, 23', [0.563465, -0.665351, 1.0]], ['2, k, 24', [0.525571, -0.681045, 1.0]]]
[['2, k, 0', [0.130262, -1.2303, 1.0]], ['2, k, 1', [0.12257, -0.939201, 1.0]], ['2, k, 2', [0.11426, -0.650941, 1.0]], ['2, k, 3', [0.149053, -0.536669, 1.0]], ['2, k, 4', [0.0459566, -0.742819, 1.0]], ['2, k, 5', [0.211553, -0.728195, 1.0]], ['2, k, 6', [0.381803, -0.683434, 1.0]], ['2, k, 7', [0.435098, -0.657025, 1.0]], ['2, k, 8', [0.283648, -0.754742, 1.0]], ['2, k, 9', [0.45252, -0.771253, 1.0]], ['2, k, 10', [0.423868, -0.724472, 1.0]], ['2, k, 11', [0.414839, -0.709768, 1.0]], ['2, k, 12', [0.0804586, -1.21105, 1.0]], ['2, k, 13', [0.0251558, -1.45553, 1.0]], ['2, k, 14', [0.00437942, -1.74072, 1.0]], ['2, k, 15', [0.0624466, -1.78325, 1.0]], ['2, k, 16', [0.178261, -1.22297, 1.0]], ['2, k, 17', [0.221931, -1.48789, 1.0]], ['2, k, 18', [0.250293, -1.76259, 1.0]], ['2, k, 19', [0.314978, -1.78581, 1.0]], ['2, k, 20', [0.116583, -0.722621, 1.0]], ['2, k, 21', [0.449989, -0.647525, 1.0]], ['2, k, 22', [0.477232, -0.654393, 1.0]], ['2, k, 23', [0.419865, -0.705167, 1.0]], ['2, k, 24', [0.413783, -0.690601, 1.0]]]
[['2, k, 0', [0.131397, -1.2307, 1.0]], ['2, k, 1', [0.122313, -0.941491, 1.0]], ['2, k, 2', [0.112716, -0.654916, 1.0]], ['2, k, 3', [0.144349, -0.539675, 1.0]], ['2, k, 4', [0.035463, -0.746445, 1.0]], ['2, k, 5', [0.181428, -0.73664, 1.0]], ['2, k, 6', [0.305938, -0.703927, 1.0]], ['2, k, 7', [0.389165, -0.659351, 1.0]], ['2, k, 8', [0.283357, -0.754749, 1.0]], ['2, k, 9', [0.451906, -0.771461, 1.0]], ['2, k, 10', [0.420198, -0.724308, 1.0]], ['2, k, 11', [0.410149, -0.709482, 1.0]], ['2, k, 12', [0.0822213, -1.21226, 1.0]], ['2, k, 13', [0.0257109, -1.45952, 1.0]], ['2, k, 14', [0.00401762, -1.74536, 1.0]], ['2, k, 15', [0.0584597, -1.78869, 1.0]], ['2, k, 16', [0.178422, -1.22271, 1.0]], ['2, k, 17', [0.227443, -1.48387, 1.0]], ['2, k, 18', [0.253315, -1.76196, 1.0]], ['2, k, 19', [0.314764, -1.78669, 1.0]], ['2, k, 20', [0.115315, -0.726245, 1.0]], ['2, k, 21', [0.412914, -0.640443, 1.0]], ['2, k, 22', [0.428381, -0.651937, 1.0]], ['2, k, 23', [0.415187, -0.704876, 1.0]], ['2, k, 24', [0.40969, -0.690339, 1.0]]]
[['2, k, 0', [0.132274, -1.22994, 1.0]], ['2, k, 1', [0.122789, -0.943664, 1.0]], ['2, k, 2', [0.112735, -0.660776, 1.0]], ['2, k, 3', [0.13948, -0.545094, 1.0]], ['2, k, 4', [0.0313755, -0.746998, 1.0]], ['2, k, 5', [0.189097, -0.746519, 1.0]], ['2, k, 6', [0.308305, -0.683095, 1.0]], ['2, k, 7', [0.346809, -0.652711, 1.0]], ['2, k, 8', [0.283467, -0.754717, 1.0]], ['2, k, 9', [0.450804, -0.772755, 1.0]], ['2, k, 10', [0.41474, -0.724924, 1.0]], ['2, k, 11', [0.338967, -0.65384, 1.0]], ['2, k, 12', [0.0833431, -1.2124, 1.0]], ['2, k, 13', [0.0263841, -1.45948, 1.0]], ['2, k, 14', [0.00480317, -1.74969, 1.0]], ['2, k, 15', [0.0578187, -1.79396, 1.0]], ['2, k, 16', [0.178768, -1.22103, 1.0]], ['2, k, 17', [0.229747, -1.47513, 1.0]], ['2, k, 18', [0.254639, -1.76257, 1.0]], ['2, k, 19', [0.314617, -1.78806, 1.0]], ['2, k, 20', [0.11541, -0.731173, 1.0]], ['2, k, 21', [0.371603, -0.637733, 1.0]], ['2, k, 22', [0.378421, -0.640362, 1.0]], ['2, k, 23', [0.307427, -0.638476, 1.0]], ['2, k, 24', [0.367821, -0.635433, 1.0]]]
[['2, k, 0', [0.133666, -1.22607, 1.0]], ['2, k, 1', [0.123611, -0.943728, 1.0]], ['2, k, 2', [0.113442, -0.664147, 1.0]], ['2, k, 3', [0.137323, -0.548365, 1.0]], ['2, k, 4', [0.0129254, -0.751556, 1.0]], ['2, k, 5', [0.134124, -0.729959, 1.0]], ['2, k, 6', [0.263053, -0.680054, 1.0]], ['2, k, 7', [0.301168, -0.649978, 1.0]], ['2, k, 8', [0.278588, -0.75274, 1.0]], ['2, k, 9', [0.447027, -0.770539, 1.0]], ['2, k, 10', [0.637042, -0.742461, 1.0]], ['2, k, 11', [0.710377, -0.711449, 1.0]], ['2, k, 12', [0.0841775, -1.20864, 1.0]], ['2, k, 13', [0.0270504, -1.46043, 1.0]], ['2, k, 14', [0.00573634, -1.75121, 1.0]], ['2, k, 15', [0.0474194, -1.79777, 1.0]], ['2, k, 16', [0.18328, -1.21107, 1.0]], ['2, k, 17', [0.231813, -1.47884, 1.0]], ['2, k, 18', [0.257693, -1.76627, 1.0]], ['2, k, 19', [0.308154, -1.79493, 1.0]], ['2, k, 20', [0.116107, -0.733636, 1.0]], ['2, k, 21', [0.313254, -0.637173, 1.0]], ['2, k, 22', [0.345411, -0.642473, 1.0]], ['2, k, 23', [0.744299, -0.689781, 1.0]], ['2, k, 24', [0.70491, -0.726101, 1.0]]]
[['2, k, 0', [0.134601, -1.22477, 1.0]], ['2, k, 1', [0.124681, -0.944674, 1.0]], ['2, k, 2', [0.114751, -0.667263, 1.0]], ['2, k, 3', [0.137156, -0.551434, 1.0]], ['2, k, 4', [0.0108519, -0.751792, 1.0]], ['2, k, 5', [0.114038, -0.732872, 1.0]], ['2, k, 6', [0.21646, -0.676732, 1.0]], ['2, k, 7', [0.25517, -0.648522, 1.0]], ['2, k, 8', [0.276484, -0.748886, 1.0]], ['2, k, 9', [0.445066, -0.768049, 1.0]], ['2, k, 10', [0.603055, -0.740165, 1.0]], ['2, k, 11', [0.67943, -0.715626, 1.0]], ['2, k, 12', [0.0842595, -1.20813, 1.0]], ['2, k, 13', [0.0270796, -1.46009, 1.0]], ['2, k, 14', [0.00687716, -1.75011, 1.0]], ['2, k, 15', [0.0462761, -1.7959, 1.0]], ['2, k, 16', [0.183594, -1.21123, 1.0]], ['2, k, 17', [0.235279, -1.49131, 1.0]], ['2, k, 18', [0.261461, -1.77174, 1.0]], ['2, k, 19', [0.309804, -1.8011, 1.0]], ['2, k, 20', [0.117329, -0.736255, 1.0]], ['2, k, 21', [0.268152, -0.633005, 1.0]], ['2, k, 22', [0.295021, -0.642261, 1.0]], ['2, k, 23', [0.704441, -0.684344, 1.0]], ['2, k, 24', [0.69124, -0.72481, 1.0]]]
[['2, k, 0', [0.135473, -1.22278, 1.0]], ['2, k, 1', [0.124832, -0.944355, 1.0]], ['2, k, 2', [0.1147, -0.667324, 1.0]], ['2, k, 3', [0.135677, -0.550458, 1.0]], ['2, k, 4', [0.0109933, -0.751841, 1.0]], ['2, k, 5', [0.0987349, -0.727254, 1.0]], ['2, k, 6', [0.198652, -0.676942, 1.0]], ['2, k, 7', [0.218346, -0.645029, 1.0]], ['2, k, 8', [0.277087, -0.7485, 1.0]], ['2, k, 9', [0.442268, -0.75985, 1.0]], ['2, k, 10', [0.56612, -0.743678, 1.0]], ['2, k, 11', [0.686537, -0.693178, 1.0]], ['2, k, 12', [0.0851367, -1.20699, 1.0]], ['2, k, 13', [0.0274136, -1.46495, 1.0]], ['2, k, 14', [0.00776108, -1.75171, 1.0]], ['2, k, 15', [0.0476227, -1.79576, 1.0]], ['2, k, 16', [0.183666, -1.21074, 1.0]], ['2, k, 17', [0.236965, -1.4902, 1.0]], ['2, k, 18', [0.263992, -1.77089, 1.0]], ['2, k, 19', [0.31263, -1.79972, 1.0]], ['2, k, 20', [0.117304, -0.736286, 1.0]], ['2, k, 21', [0.214356, -0.633886, 1.0]], ['2, k, 22', [0.282919, -0.64003, 1.0]], ['2, k, 23', [0.723021, -0.676761, 1.0]], ['2, k, 24', [0.738558, -0.679507, 1.0]]]
[['2, k, 0', [0.135305, -1.22191, 1.0]], ['2, k, 1', [0.126003, -0.945231, 1.0]], ['2, k, 2', [0.117246, -0.670378, 1.0]], ['2, k, 3', [0.135531, -0.553005, 1.0]], ['2, k, 4', [-0.000268319, -0.753061, 1.0]], ['2, k, 5', [0.0499241, -0.729626, 1.0]], ['2, k, 6', [0.170842, -0.681013, 1.0]], ['2, k, 7', [0.168472, -0.647811, 1.0]], ['2, k, 8', [0.271853, -0.742726, 1.0]], ['2, k, 9', [0.430623, -0.769939, 1.0]], ['2, k, 10', [0.591259, -0.729482, 1.0]], ['2, k, 11', [0.677397, -0.685363, 1.0]], ['2, k, 12', [0.0828462, -1.2061, 1.0]], ['2, k, 13', [0.028371, -1.47027, 1.0]], ['2, k, 14', [0.00976131, -1.7602, 1.0]], ['2, k, 15', [0.0366854, -1.80549, 1.0]], ['2, k, 16', [0.184087, -1.21025, 1.0]], ['2, k, 17', [0.238348, -1.48688, 1.0]], ['2, k, 18', [0.266545, -1.77068, 1.0]], ['2, k, 19', [0.30335, -1.80331, 1.0]], ['2, k, 20', [0.119474, -0.738822, 1.0]], ['2, k, 21', [0.170897, -0.630172, 1.0]], ['2, k, 22', [0.228735, -0.640949, 1.0]], ['2, k, 23', [0.713165, -0.670744, 1.0]], ['2, k, 24', [0.728284, -0.674004, 1.0]]]
[['2, k, 0', [0.135356, -1.22242, 1.0]], ['2, k, 1', [0.126191, -0.945421, 1.0]], ['2, k, 2', [0.117306, -0.670372, 1.0]], ['2, k, 3', [0.135697, -0.552426, 1.0]], ['2, k, 4', [0.000888263, -0.751339, 1.0]], ['2, k, 5', [0.0362081, -0.724017, 1.0]], ['2, k, 6', [0.147855, -0.672337, 1.0]], ['2, k, 7', [0.12935, -0.648775, 1.0]], ['2, k, 8', [0.271883, -0.744241, 1.0]], ['2, k, 9', [0.424113, -0.773638, 1.0]], ['2, k, 10', [0.568516, -0.725162, 1.0]], ['2, k, 11', [0.646517, -0.684613, 1.0]], ['2, k, 12', [0.0824539, -1.20696, 1.0]], ['2, k, 13', [0.0281072, -1.4742, 1.0]], ['2, k, 14', [0.0105808, -1.76308, 1.0]], ['2, k, 15', [0.0377476, -1.80672, 1.0]], ['2, k, 16', [0.184382, -1.21038, 1.0]], ['2, k, 17', [0.238922, -1.48739, 1.0]], ['2, k, 18', [0.26714, -1.76698, 1.0]], ['2, k, 19', [0.303896, -1.79966, 1.0]], ['2, k, 20', [0.119571, -0.73885, 1.0]], ['2, k, 21', [0.124526, -0.633496, 1.0]], ['2, k, 22', [0.198954, -0.638086, 1.0]], ['2, k, 23', [0.675459, -0.667172, 1.0]], ['2, k, 24', [0.665098, -0.689584, 1.0]]]
[['2, k, 0', [0.135951, -1.22343, 1.0]], ['2, k, 1', [0.126718, -0.94588, 1.0]], ['2, k, 2', [0.117547, -0.670398, 1.0]], ['2, k, 3', [0.136027, -0.552245, 1.0]], ['2, k, 4', [0.00378204, -0.740087, 1.0]], ['2, k, 5', [0.0767894, -0.730051, 1.0]], ['2, k, 6', [0.133415, -0.670042, 1.0]], ['2, k, 7', [0.0954842, -0.645737, 1.0]], ['2, k, 8', [0.27285, -0.74696, 1.0]], ['2, k, 9', [0.414282, -0.748942, 1.0]], ['2, k, 10', [0.544074, -0.713085, 1.0]], ['2, k, 11', [0.632114, -0.669363, 1.0]], ['2, k, 12', [0.0821806, -1.2087, 1.0]], ['2, k, 13', [0.0306849, -1.47501, 1.0]], ['2, k, 14', [0.0104093, -1.76712, 1.0]], ['2, k, 15', [0.0320561, -1.81081, 1.0]], ['2, k, 16', [0.186827, -1.21148, 1.0]], ['2, k, 17', [0.242053, -1.48971, 1.0]], ['2, k, 18', [0.267433, -1.76691, 1.0]], ['2, k, 19', [0.299066, -1.80142, 1.0]], ['2, k, 20', [0.119887, -0.738969, 1.0]], ['2, k, 21', [0.0798786, -0.634535, 1.0]], ['2, k, 22', [0.155528, -0.639218, 1.0]], ['2, k, 23', [0.665475, -0.658221, 1.0]], ['2, k, 24', [0.651452, -0.668799, 1.0]]]
[['2, k, 0', [0.137139, -1.22462, 1.0]], ['2, k, 1', [0.127895, -0.946725, 1.0]], ['2, k, 2', [0.118509, -0.670841, 1.0]], ['2, k, 3', [0.136944, -0.552388, 1.0]], ['2, k, 4', [0.00543911, -0.739843, 1.0]], ['2, k, 5', [0.0475015, -0.711435, 1.0]], ['2, k, 6', [0.100416, -0.662527, 1.0]], ['2, k, 7', [0.0527068, -0.646697, 1.0]], ['2, k, 8', [0.273885, -0.748492, 1.0]], ['2, k, 9', [0.412921, -0.748535, 1.0]], ['2, k, 10', [0.536425, -0.713934, 1.0]], ['2, k, 11', [0.618656, -0.664107, 1.0]], ['2, k, 12', [0.082486, -1.2101, 1.0]], ['2, k, 13', [0.0309036, -1.47753, 1.0]], ['2, k, 14', [0.012568, -1.7711, 1.0]], ['2, k, 15', [0.0338178, -1.81327, 1.0]], ['2, k, 16', [0.188789, -1.2121, 1.0]], ['2, k, 17', [0.244445, -1.48706, 1.0]], ['2, k, 18', [0.272689, -1.773, 1.0]], ['2, k, 19', [0.303828, -1.80791, 1.0]], ['2, k, 20', [0.120899, -0.739533, 1.0]], ['2, k, 21', [0.032592, -0.633148, 1.0]], ['2, k, 22', [0.111759, -0.639022, 1.0]], ['2, k, 23', [0.657504, -0.662194, 1.0]], ['2, k, 24', [0.670433, -0.658118, 1.0]]]
[['2, k, 0', [0.138069, -1.22528, 1.0]], ['2, k, 1', [0.129086, -0.947415, 1.0]], ['2, k, 2', [0.11973, -0.671369, 1.0]], ['2, k, 3', [0.139106, -0.55263, 1.0]], ['2, k, 4', [0.00815151, -0.740155, 1.0]], ['2, k, 5', [0.0429034, -0.707349, 1.0]], ['2, k, 6', [0.057569, -0.663353, 1.0]], ['2, k, 7', [0.00391296, -0.649699, 1.0]], ['2, k, 8', [0.283772, -0.765297, 1.0]], ['2, k, 9', [0.42046, -0.778849, 1.0]], ['2, k, 10', [0.533761, -0.708873, 1.0]], ['2, k, 11', [0.577887, -0.660954, 1.0]], ['2, k, 12', [0.082905, -1.21129, 1.0]], ['2, k, 13', [0.0320268, -1.47973, 1.0]], ['2, k, 14', [0.0138331, -1.77124, 1.0]], ['2, k, 15', [0.0237424, -1.81263, 1.0]], ['2, k, 16', [0.190476, -1.21262, 1.0]], ['2, k, 17', [0.245697, -1.48538, 1.0]], ['2, k, 18', [0.273083, -1.77187, 1.0]], ['2, k, 19', [0.293148, -1.80994, 1.0]], ['2, k, 20', [0.122148, -0.740154, 1.0]], ['2, k, 21', [-0.0255336, -0.639386, 1.0]], ['2, k, 22', [0.0530532, -0.638026, 1.0]], ['2, k, 23', [0.607184, -0.65307, 1.0]], ['2, k, 24', [0.608445, -0.671514, 1.0]]]
[['2, k, 0', [0.138985, -1.22545, 1.0]], ['2, k, 1', [0.130131, -0.947854, 1.0]], ['2, k, 2', [0.120795, -0.672006, 1.0]], ['2, k, 3', [0.141109, -0.553021, 1.0]], ['2, k, 4', [0.00863384, -0.740982, 1.0]], ['2, k, 5', [0.0486814, -0.70248, 1.0]], ['2, k, 6', [0.0582782, -0.66288, 1.0]], ['2, k, 7', [0.00402943, -0.646122, 1.0]], ['2, k, 8', [0.283774, -0.765562, 1.0]], ['2, k, 9', [0.41742, -0.77962, 1.0]], ['2, k, 10', [0.526319, -0.710503, 1.0]], ['2, k, 11', [0.565725, -0.661457, 1.0]], ['2, k, 12', [0.0835158, -1.21197, 1.0]], ['2, k, 13', [0.0337698, -1.48047, 1.0]], ['2, k, 14', [0.0154412, -1.77119, 1.0]], ['2, k, 15', [0.0246679, -1.81193, 1.0]], ['2, k, 16', [0.191931, -1.21241, 1.0]], ['2, k, 17', [0.247791, -1.48094, 1.0]], ['2, k, 18', [0.273959, -1.77094, 1.0]], ['2, k, 19', [0.293095, -1.8102, 1.0]], ['2, k, 20', [0.123229, -0.740783, 1.0]], ['2, k, 21', [-0.0246416, -0.641265, 1.0]], ['2, k, 22', [0.0642571, -0.641049, 1.0]], ['2, k, 23', [0.58202, -0.648779, 1.0]], ['2, k, 24', [0.595504, -0.659649, 1.0]]]
[['2, k, 0', [0.13969, -1.22602, 1.0]], ['2, k, 1', [0.133136, -0.94969, 1.0]], ['2, k, 2', [0.127481, -0.675566, 1.0]], ['2, k, 3', [0.14265, -0.556087, 1.0]], ['2, k, 4', [0.00902656, -0.742757, 1.0]], ['2, k, 5', [0.0486168, -0.703114, 1.0]], ['2, k, 6', [0.0203788, -0.65183, 1.0]], ['2, k, 7', [-0.0681493, -0.649392, 1.0]], ['2, k, 8', [0.283048, -0.76789, 1.0]], ['2, k, 9', [0.417251, -0.779834, 1.0]], ['2, k, 10', [0.501744, -0.714006, 1.0]], ['2, k, 11', [0.54194, -0.657531, 1.0]], ['2, k, 12', [0.0841294, -1.21428, 1.0]], ['2, k, 13', [0.03678, -1.48607, 1.0]], ['2, k, 14', [0.0162862, -1.77146, 1.0]], ['2, k, 15', [0.0234632, -1.81236, 1.0]], ['2, k, 16', [0.193237, -1.2123, 1.0]], ['2, k, 17', [0.249828, -1.47866, 1.0]], ['2, k, 18', [0.275448, -1.77059, 1.0]], ['2, k, 19', [0.293247, -1.81073, 1.0]], ['2, k, 20', [0.128894, -0.743935, 1.0]], ['2, k, 21', [-0.11648, -0.638918, 1.0]], ['2, k, 22', [-0.0337538, -0.631622, 1.0]], ['2, k, 23', [0.563951, -0.647586, 1.0]], ['2, k, 24', [0.571612, -0.655944, 1.0]]]
[['2, k, 0', [0.14038, -1.22698, 1.0]], ['2, k, 1', [0.139328, -0.953457, 1.0]], ['2, k, 2', [0.142766, -0.682887, 1.0]], ['2, k, 3', [0.145495, -0.56405, 1.0]], ['2, k, 4', [0.00928059, -0.745207, 1.0]], ['2, k, 5', [0.0517254, -0.706043, 1.0]], ['2, k, 6', [0.022057, -0.653112, 1.0]], ['2, k, 7', [-0.080163, -0.647238, 1.0]], ['2, k, 8', [0.283528, -0.769242, 1.0]], ['2, k, 9', [0.420248, -0.778417, 1.0]], ['2, k, 10', [0.495925, -0.714642, 1.0]], ['2, k, 11', [0.528424, -0.656385, 1.0]], ['2, k, 12', [0.08461, -1.21697, 1.0]], ['2, k, 13', [0.0396128, -1.48821, 1.0]], ['2, k, 14', [0.0184292, -1.77246, 1.0]], ['2, k, 15', [0.0235893, -1.814, 1.0]], ['2, k, 16', [0.194272, -1.21254, 1.0]], ['2, k, 17', [0.253935, -1.47528, 1.0]], ['2, k, 18', [0.276504, -1.77004, 1.0]], ['2, k, 19', [0.292154, -1.81306, 1.0]], ['2, k, 20', [0.141673, -0.750375, 1.0]], ['2, k, 21', [-0.117582, -0.642499, 1.0]], ['2, k, 22', [-0.0617592, -0.632663, 1.0]], ['2, k, 23', [0.560361, -0.646892, 1.0]], ['2, k, 24', [0.574569, -0.64797, 1.0]]]
[['2, k, 0', [0.142961, -1.22729, 1.0]], ['2, k, 1', [0.140279, -0.953538, 1.0]], ['2, k, 2', [0.142567, -0.682755, 1.0]], ['2, k, 3', [0.146397, -0.563548, 1.0]], ['2, k, 4', [0.0116904, -0.751527, 1.0]], ['2, k, 5', [0.0860758, -0.710047, 1.0]], ['2, k, 6', [0.0310266, -0.658223, 1.0]], ['2, k, 7', [-0.0209486, -0.645829, 1.0]], ['2, k, 8', [0.28388, -0.769323, 1.0]], ['2, k, 9', [0.41992, -0.779648, 1.0]], ['2, k, 10', [0.478146, -0.711149, 1.0]], ['2, k, 11', [0.506671, -0.653087, 1.0]], ['2, k, 12', [0.0862352, -1.21774, 1.0]], ['2, k, 13', [0.0435966, -1.48954, 1.0]], ['2, k, 14', [0.0192058, -1.77207, 1.0]], ['2, k, 15', [0.0188173, -1.81325, 1.0]], ['2, k, 16', [0.198571, -1.21165, 1.0]], ['2, k, 17', [0.258146, -1.47037, 1.0]], ['2, k, 18', [0.28143, -1.76845, 1.0]], ['2, k, 19', [0.292752, -1.81329, 1.0]], ['2, k, 20', [0.141681, -0.750336, 1.0]], ['2, k, 21', [-0.0745018, -0.641247, 1.0]], ['2, k, 22', [-0.0644234, -0.638387, 1.0]], ['2, k, 23', [0.530014, -0.645, 1.0]], ['2, k, 24', [0.554267, -0.642835, 1.0]]]
[['2, k, 0', [0.144034, -1.22707, 1.0]], ['2, k, 1', [0.141103, -0.953409, 1.0]], ['2, k, 2', [0.142579, -0.682559, 1.0]], ['2, k, 3', [0.147454, -0.563207, 1.0]], ['2, k, 4', [0.0121617, -0.752688, 1.0]], ['2, k, 5', [0.0483665, -0.729327, 1.0]], ['2, k, 6', [0.0200542, -0.658662, 1.0]], ['2, k, 7', [-0.110233, -0.650369, 1.0]], ['2, k, 8', [0.284182, -0.769472, 1.0]], ['2, k, 9', [0.365291, -0.727444, 1.0]], ['2, k, 10', [0.458313, -0.691571, 1.0]], ['2, k, 11', [0.487277, -0.649131, 1.0]], ['2, k, 12', [0.0872184, -1.21782, 1.0]], ['2, k, 13', [0.0456198, -1.48847, 1.0]], ['2, k, 14', [0.0209552, -1.77261, 1.0]], ['2, k, 15', [0.0193327, -1.81321, 1.0]], ['2, k, 16', [0.199883, -1.21081, 1.0]], ['2, k, 17', [0.259191, -1.47015, 1.0]], ['2, k, 18', [0.284488, -1.76734, 1.0]], ['2, k, 19', [0.295187, -1.81257, 1.0]], ['2, k, 20', [0.141857, -0.750196, 1.0]], ['2, k, 21', [-0.142609, -0.642228, 1.0]], ['2, k, 22', [-0.0975227, -0.639218, 1.0]], ['2, k, 23', [0.542247, -0.643032, 1.0]], ['2, k, 24', [0.54553, -0.639425, 1.0]]]
[['2, k, 0', [0.145089, -1.22744, 1.0]], ['2, k, 1', [0.141978, -0.953491, 1.0]], ['2, k, 2', [0.142687, -0.682346, 1.0]], ['2, k, 3', [0.149117, -0.56274, 1.0]], ['2, k, 4', [0.0126815, -0.754378, 1.0]], ['2, k, 5', [0.0568371, -0.722354, 1.0]], ['2, k, 6', [0.0241532, -0.65773, 1.0]], ['2, k, 7', [0.00947258, -0.649229, 1.0]], ['2, k, 8', [0.285469, -0.772393, 1.0]], ['2, k, 9', [0.356044, -0.726866, 1.0]], ['2, k, 10', [0.436467, -0.683909, 1.0]], ['2, k, 11', [0.463071, -0.647187, 1.0]], ['2, k, 12', [0.0882373, -1.21867, 1.0]], ['2, k, 13', [0.0473781, -1.48957, 1.0]], ['2, k, 14', [0.0223466, -1.773, 1.0]], ['2, k, 15', [0.0174972, -1.81288, 1.0]], ['2, k, 16', [0.201196, -1.21077, 1.0]], ['2, k, 17', [0.259995, -1.4698, 1.0]], ['2, k, 18', [0.285619, -1.76564, 1.0]], ['2, k, 19', [0.293358, -1.81181, 1.0]], ['2, k, 20', [0.142112, -0.750053, 1.0]], ['2, k, 21', [-0.0254076, -0.645281, 1.0]], ['2, k, 22', [0.0538037, -0.642712, 1.0]], ['2, k, 23', [0.512458, -0.639512, 1.0]], ['2, k, 24', [0.511091, -0.64425, 1.0]]]
[['2, k, 0', [0.14654, -1.22853, 1.0]], ['2, k, 1', [0.143013, -0.953933, 1.0]], ['2, k, 2', [0.142824, -0.682267, 1.0]], ['2, k, 3', [0.150512, -0.562523, 1.0]], ['2, k, 4', [0.0132821, -0.755019, 1.0]], ['2, k, 5', [0.0526433, -0.732011, 1.0]], ['2, k, 6', [0.00698923, -0.677118, 1.0]], ['2, k, 7', [-0.0407666, -0.650523, 1.0]], ['2, k, 8', [0.284942, -0.775249, 1.0]], ['2, k, 9', [0.353588, -0.728053, 1.0]], ['2, k, 10', [0.403032, -0.673151, 1.0]], ['2, k, 11', [0.448946, -0.64713, 1.0]], ['2, k, 12', [0.0897285, -1.22033, 1.0]], ['2, k, 13', [0.0481667, -1.48884, 1.0]], ['2, k, 14', [0.0254697, -1.77273, 1.0]], ['2, k, 15', [0.0189836, -1.81194, 1.0]], ['2, k, 16', [0.202612, -1.21156, 1.0]], ['2, k, 17', [0.262021, -1.47097, 1.0]], ['2, k, 18', [0.285759, -1.76546, 1.0]], ['2, k, 19', [0.290754, -1.81338, 1.0]], ['2, k, 20', [0.142422, -0.750048, 1.0]], ['2, k, 21', [-0.0965918, -0.647958, 1.0]], ['2, k, 22', [-0.0437151, -0.647976, 1.0]], ['2, k, 23', [0.49065, -0.63603, 1.0]], ['2, k, 24', [0.496365, -0.646314, 1.0]]]
[['2, k, 0', [0.147886, -1.22944, 1.0]], ['2, k, 1', [0.14412, -0.954358, 1.0]], ['2, k, 2', [0.143092, -0.682202, 1.0]], ['2, k, 3', [0.152085, -0.56242, 1.0]], ['2, k, 4', [0.0135626, -0.755592, 1.0]], ['2, k, 5', [0.0651684, -0.727571, 1.0]], ['2, k, 6', [0.0203084, -0.667134, 1.0]], ['2, k, 7', [-0.0263682, -0.652508, 1.0]], ['2, k, 8', [0.285728, -0.776089, 1.0]], ['2, k, 9', [0.351373, -0.727993, 1.0]], ['2, k, 10', [0.401122, -0.672308, 1.0]], ['2, k, 11', [0.442224, -0.645584, 1.0]], ['2, k, 12', [0.0907232, -1.22148, 1.0]], ['2, k, 13', [0.0504427, -1.49176, 1.0]], ['2, k, 14', [0.0274301, -1.77338, 1.0]], ['2, k, 15', [0.0186658, -1.8126, 1.0]], ['2, k, 16', [0.204405, -1.21225, 1.0]], ['2, k, 17', [0.263393, -1.47122, 1.0]], ['2, k, 18', [0.28796, -1.76212, 1.0]], ['2, k, 19', [0.291192, -1.81051, 1.0]], ['2, k, 20', [0.142917, -0.750068, 1.0]], ['2, k, 21', [-0.0803753, -0.651249, 1.0]], ['2, k, 22', [0.0215048, -0.647619, 1.0]], ['2, k, 23', [0.489878, -0.63577, 1.0]], ['2, k, 24', [0.503951, -0.635678, 1.0]]]
