[['2, k, 0', [0.173645, -1.03028, 1.0]], ['2, k, 1', [0.209115, -0.741331, 1.0]], ['2, k, 2', [0.24315, -0.455253, 1.0]], ['2, k, 3', [0.212829, -0.332202, 1.0]], ['2, k, 4', [0.0292393, -0.645588, 1.0]], ['2, k, 5', [-0.0478546, -0.51599, 1.0]], ['2, k, 6', [-0.351397, -0.530661, 1.0]], ['2, k, 7', [-0.440163, -0.527286, 1.0]], ['2, k, 8', [0.33626, -0.588145, 1.0]], ['2, k, 9', [0.225589, -0.449638, 1.0]], ['2, k, 10', [0.00571564, -0.487571, 1.0]], ['2, k, 11', [-0.0160751, -0.453606, 1.0]], ['2, k, 12', [0.102054, -1.0324, 1.0]], ['2, k, 13', [0.0485482, -1.4049, 1.0]], ['2, k, 14', [0.0604051, -1.67162, 1.0]], ['2, k, 15', [-0.0160371, -1.74431, 1.0]], ['2, k, 16', [0.241618, -1.00649, 1.0]], ['2, k, 17', [0.279754, -1.34082, 1.0]], ['2, k, 18', [0.286119, -1.4306, 1.0]], ['2, k, 19', [0.30015, -1.5304, 1.0]], ['2, k, 20', [0.234873, -0.526517, 1.0]], ['2, k, 21', [-0.488653, -0.518648, 1.0]], ['2, k, 22', [-0.385824, -0.554784, 1.0]], ['2, k, 23', [-0.0429999, -0.466558, 1.0]], ['2, k, 24', [0.00732758, -0.43848, 1.0]]]
[['2, k, 0', [0.158405, -1.08521, 1.0]], ['2, k, 1', [0.175614, -0.779961, 1.0]], ['2, k, 2', [0.186111, -0.501636, 1.0]], ['2, k, 3', [0.185768, -0.370131, 1.0]], ['2, k, 4', [0.00522, -0.625393, 1.0]], ['2, k, 5', [-0.160141, -0.506246, 1.0]], ['2, k, 6', [-0.27053, -0.419396, 1.0]], ['2, k, 7', [-0.299389, -0.381368, 1.0]], ['2, k, 8', [0.314645, -0.557684, 1.0]], ['2, k, 9', [0.293657, -0.454662, 1.0]], ['2, k, 10', [0.357772, -0.385267, 1.0]], ['2, k, 11', [0.376845, -0.368184, 1.0]], ['2, k, 12', [0.0820477, -1.08084, 1.0]], ['2, k, 13', [0.0700161, -1.39101, 1.0]], ['2, k, 14', [0.0505829, -1.73083, 1.0]], ['2, k, 15', [0.00938841, -1.77667, 1.0]], ['2, k, 16', [0.233793, -1.06269, 1.0]], ['2, k, 17', [0.246989, -1.32312, 1.0]], ['2, k, 18', [0.318971, -1.65566, 1.0]], ['2, k, 19', [0.28683, -1.54797, 1.0]], ['2, k, 20', [0.183881, -0.569161, 1.0]], ['2, k, 21', [-0.3104, -0.377355, 1.0]], ['2, k, 22', [-0.235371, -0.382247, 1.0]], ['2, k, 23', [0.421591, -0.367062, 1.0]], ['2, k, 24', [0.29828, -0.370155, 1.0]]]
[['2, k, 0', [0.160254, -1.08409, 1.0]], ['2, k, 1', [0.175686, -0.779853, 1.0]], ['2, k, 2', [0.185856, -0.492092, 1.0]], ['2, k, 3', [0.183867, -0.360456, 1.0]], ['2, k, 4', [0.0109888, -0.623492, 1.0]], ['2, k, 5', [-0.157824, -0.509458, 1.0]], ['2, k, 6', [-0.256231, -0.424265, 1.0]], ['2, k, 7', [-0.288743, -0.381472, 1.0]], ['2, k, 8', [0.316871, -0.554574, 1.0]], ['2, k, 9', [0.315988, -0.43951, 1.0]], ['2, k, 10', [0.392204, -0.408388, 1.0]], ['2, k, 11', [0.387975, -0.367943, 1.0]], ['2, k, 12', [0.0830946, -1.07948, 1.0]], ['2, k, 13', [0.0699544, -1.40599, 1.0]], ['2, k, 14', [0.0505761, -1.74432, 1.0]], ['2, k, 15', [0.0182894, -1.79579, 1.0]], ['2, k, 16', [0.236706, -1.06151, 1.0]], ['2, k, 17', [0.247617, -1.32221, 1.0]], ['2, k, 18', [0.315913, -1.65479, 1.0]], ['2, k, 19', [0.291633, -1.54415, 1.0]], ['2, k, 20', [0.183778, -0.564601, 1.0]], ['2, k, 21', [-0.300908, -0.383087, 1.0]], ['2, k, 22', [-0.225189, -0.382407, 1.0]], ['2, k, 23', [0.417867, -0.369925, 1.0]], ['2, k, 24', [0.303433, -0.366873, 1.0]]]
[['2, k, 0', [0.16203, -1.08256, 1.0]], ['2, k, 1', [0.176175, -0.780128, 1.0]], ['2, k, 2', [0.186198, -0.491926, 1.0]], ['2, k, 3', [0.182717, -0.360337, 1.0]], ['2, k, 4', [0.0100649, -0.622888, 1.0]], ['2, k, 5', [-0.156755, -0.509428, 1.0]], ['2, k, 6', [-0.24456, -0.424512, 1.0]], ['2, k, 7', [-0.270985, -0.381871, 1.0]], ['2, k, 8', [0.31842, -0.55291, 1.0]], ['2, k, 9', [0.327122, -0.425521, 1.0]], ['2, k, 10', [0.410059, -0.355844, 1.0]], ['2, k, 11', [0.403621, -0.36808, 1.0]], ['2, k, 12', [0.0841297, -1.07786, 1.0]], ['2, k, 13', [0.0694946, -1.39637, 1.0]], ['2, k, 14', [0.0510253, -1.7347, 1.0]], ['2, k, 15', [0.0180096, -1.78629, 1.0]], ['2, k, 16', [0.238633, -1.06049, 1.0]], ['2, k, 17', [0.249373, -1.32119, 1.0]], ['2, k, 18', [0.313036, -1.65492, 1.0]], ['2, k, 19', [0.298101, -1.54315, 1.0]], ['2, k, 20', [0.184077, -0.564458, 1.0]], ['2, k, 21', [-0.276469, -0.380506, 1.0]], ['2, k, 22', [-0.204164, -0.382947, 1.0]], ['2, k, 23', [0.43462, -0.370182, 1.0]], ['2, k, 24', [0.322734, -0.369908, 1.0]]]
[['2, k, 0', [0.163539, -1.08184, 1.0]], ['2, k, 1', [0.179025, -0.784651, 1.0]], ['2, k, 2', [0.192523, -0.502597, 1.0]], ['2, k, 3', [0.183919, -0.371592, 1.0]], ['2, k, 4', [0.00986718, -0.622671, 1.0]], ['2, k, 5', [-0.15289, -0.508145, 1.0]], ['2, k, 6', [-0.233484, -0.424923, 1.0]], ['2, k, 7', [-0.254194, -0.380874, 1.0]], ['2, k, 8', [0.319743, -0.551597, 1.0]], ['2, k, 9', [0.327804, -0.425226, 1.0]], ['2, k, 10', [0.36516, -0.392084, 1.0]], ['2, k, 11', [0.398076, -0.370492, 1.0]], ['2, k, 12', [0.0854835, -1.07652, 1.0]], ['2, k, 13', [0.069856, -1.39511, 1.0]], ['2, k, 14', [0.0506977, -1.73361, 1.0]], ['2, k, 15', [0.0179058, -1.78448, 1.0]], ['2, k, 16', [0.240457, -1.06018, 1.0]], ['2, k, 17', [0.249499, -1.32102, 1.0]], ['2, k, 18', [0.315232, -1.65422, 1.0]], ['2, k, 19', [0.288811, -1.54288, 1.0]], ['2, k, 20', [0.189163, -0.572763, 1.0]], ['2, k, 21', [-0.264088, -0.379847, 1.0]], ['2, k, 22', [-0.174122, -0.382932, 1.0]], ['2, k, 23', [0.437228, -0.373671, 1.0]], ['2, k, 24', [0.310407, -0.370864, 1.0]]]
[['2, k, 0', [0.165617, -1.08102, 1.0]], ['2, k, 1', [0.181786, -0.786957, 1.0]], ['2, k, 2', [0.196122, -0.50539, 1.0]], ['2, k, 3', [0.184408, -0.374738, 1.0]], ['2, k, 4', [0.00969628, -0.622047, 1.0]], ['2, k, 5', [-0.149575, -0.507476, 1.0]], ['2, k, 6', [-0.228621, -0.424812, 1.0]], ['2, k, 7', [-0.248656, -0.380037, 1.0]], ['2, k, 8', [0.320702, -0.550857, 1.0]], ['2, k, 9', [0.328709, -0.428568, 1.0]], ['2, k, 10', [0.437134, -0.403531, 1.0]], ['2, k, 11', [0.429668, -0.372843, 1.0]], ['2, k, 12', [0.0865411, -1.07566, 1.0]], ['2, k, 13', [0.07027, -1.39434, 1.0]], ['2, k, 14', [0.0521825, -1.73293, 1.0]], ['2, k, 15', [0.0207634, -1.78402, 1.0]], ['2, k, 16', [0.243903, -1.05959, 1.0]], ['2, k, 17', [0.249882, -1.32074, 1.0]], ['2, k, 18', [0.310047, -1.65529, 1.0]], ['2, k, 19', [0.289107, -1.54263, 1.0]], ['2, k, 20', [0.192646, -0.575505, 1.0]], ['2, k, 21', [-0.254542, -0.378313, 1.0]], ['2, k, 22', [-0.166064, -0.38209, 1.0]], ['2, k, 23', [0.456519, -0.375739, 1.0]], ['2, k, 24', [0.354946, -0.372515, 1.0]]]
[['2, k, 0', [0.165935, -1.08076, 1.0]], ['2, k, 1', [0.182415, -0.787868, 1.0]], ['2, k, 2', [0.197227, -0.506476, 1.0]], ['2, k, 3', [0.183865, -0.376046, 1.0]], ['2, k, 4', [0.00914438, -0.621295, 1.0]], ['2, k, 5', [-0.14895, -0.511624, 1.0]], ['2, k, 6', [-0.223385, -0.424653, 1.0]], ['2, k, 7', [-0.246066, -0.378821, 1.0]], ['2, k, 8', [0.321279, -0.550641, 1.0]], ['2, k, 9', [0.435658, -0.48313, 1.0]], ['2, k, 10', [0.457178, -0.439629, 1.0]], ['2, k, 11', [0.449258, -0.370443, 1.0]], ['2, k, 12', [0.0867495, -1.07481, 1.0]], ['2, k, 13', [0.0708098, -1.39311, 1.0]], ['2, k, 14', [0.0519762, -1.73153, 1.0]], ['2, k, 15', [0.0214926, -1.78296, 1.0]], ['2, k, 16', [0.244319, -1.05965, 1.0]], ['2, k, 17', [0.250549, -1.3208, 1.0]], ['2, k, 18', [0.310573, -1.65557, 1.0]], ['2, k, 19', [0.307005, -1.55229, 1.0]], ['2, k, 20', [0.193652, -0.576578, 1.0]], ['2, k, 21', [-0.259961, -0.375766, 1.0]], ['2, k, 22', [-0.165365, -0.383938, 1.0]], ['2, k, 23', [0.465774, -0.373353, 1.0]], ['2, k, 24', [0.388304, -0.368751, 1.0]]]
[['2, k, 0', [0.167759, -1.08088, 1.0]], ['2, k, 1', [0.184929, -0.789559, 1.0]], ['2, k, 2', [0.200169, -0.507682, 1.0]], ['2, k, 3', [0.184523, -0.377529, 1.0]], ['2, k, 4', [0.00912451, -0.620867, 1.0]], ['2, k, 5', [-0.147226, -0.510595, 1.0]], ['2, k, 6', [-0.218411, -0.423795, 1.0]], ['2, k, 7', [-0.235456, -0.376082, 1.0]], ['2, k, 8', [0.321806, -0.55017, 1.0]], ['2, k, 9', [0.438063, -0.481664, 1.0]], ['2, k, 10', [0.466557, -0.401669, 1.0]], ['2, k, 11', [0.461098, -0.371899, 1.0]], ['2, k, 12', [0.0879438, -1.07483, 1.0]], ['2, k, 13', [0.0709359, -1.39312, 1.0]], ['2, k, 14', [0.0524359, -1.73148, 1.0]], ['2, k, 15', [0.0231396, -1.78326, 1.0]], ['2, k, 16', [0.246698, -1.06033, 1.0]], ['2, k, 17', [0.252005, -1.32158, 1.0]], ['2, k, 18', [0.312177, -1.65525, 1.0]], ['2, k, 19', [0.290499, -1.54273, 1.0]], ['2, k, 20', [0.1965, -0.577909, 1.0]], ['2, k, 21', [-0.225733, -0.377473, 1.0]], ['2, k, 22', [-0.158076, -0.379997, 1.0]], ['2, k, 23', [0.485726, -0.373969, 1.0]], ['2, k, 24', [0.393634, -0.370462, 1.0]]]
[['2, k, 0', [0.168164, -1.08068, 1.0]], ['2, k, 1', [0.184837, -0.788733, 1.0]], ['2, k, 2', [0.198439, -0.501796, 1.0]], ['2, k, 3', [0.18309, -0.37136, 1.0]], ['2, k, 4', [0.0079314, -0.619852, 1.0]], ['2, k, 5', [-0.149585, -0.508704, 1.0]], ['2, k, 6', [-0.200873, -0.418918, 1.0]], ['2, k, 7', [-0.216755, -0.374479, 1.0]], ['2, k, 8', [0.322371, -0.549984, 1.0]], ['2, k, 9', [0.445601, -0.487147, 1.0]], ['2, k, 10', [0.474034, -0.407317, 1.0]], ['2, k, 11', [0.479153, -0.370186, 1.0]], ['2, k, 12', [0.0881992, -1.07444, 1.0]], ['2, k, 13', [0.0713896, -1.39253, 1.0]], ['2, k, 14', [0.0508295, -1.73061, 1.0]], ['2, k, 15', [0.021882, -1.78261, 1.0]], ['2, k, 16', [0.247105, -1.06029, 1.0]], ['2, k, 17', [0.252132, -1.3215, 1.0]], ['2, k, 18', [0.312731, -1.65516, 1.0]], ['2, k, 19', [0.288942, -1.54331, 1.0]], ['2, k, 20', [0.195373, -0.573745, 1.0]], ['2, k, 21', [-0.211245, -0.37363, 1.0]], ['2, k, 22', [-0.141167, -0.379019, 1.0]], ['2, k, 23', [0.499237, -0.374212, 1.0]], ['2, k, 24', [0.411301, -0.369934, 1.0]]]
[['2, k, 0', [0.168201, -1.08044, 1.0]], ['2, k, 1', [0.18475, -0.789076, 1.0]], ['2, k, 2', [0.198374, -0.503576, 1.0]], ['2, k, 3', [0.182007, -0.373194, 1.0]], ['2, k, 4', [0.00696924, -0.618793, 1.0]], ['2, k, 5', [-0.132934, -0.501238, 1.0]], ['2, k, 6', [-0.195092, -0.416979, 1.0]], ['2, k, 7', [-0.204269, -0.375058, 1.0]], ['2, k, 8', [0.323171, -0.549688, 1.0]], ['2, k, 9', [0.448425, -0.484773, 1.0]], ['2, k, 10', [0.485031, -0.410561, 1.0]], ['2, k, 11', [0.493931, -0.369473, 1.0]], ['2, k, 12', [0.0879499, -1.07365, 1.0]], ['2, k, 13', [0.0696926, -1.40643, 1.0]], ['2, k, 14', [0.0507683, -1.74409, 1.0]], ['2, k, 15', [0.023229, -1.7979, 1.0]], ['2, k, 16', [0.24708, -1.06022, 1.0]], ['2, k, 17', [0.252333, -1.32137, 1.0]], ['2, k, 18', [0.31466, -1.65495, 1.0]], ['2, k, 19', [0.287369, -1.54333, 1.0]], ['2, k, 20', [0.195268, -0.574927, 1.0]], ['2, k, 21', [-0.203792, -0.373281, 1.0]], ['2, k, 22', [-0.133866, -0.376195, 1.0]], ['2, k, 23', [0.522936, -0.372245, 1.0]], ['2, k, 24', [0.419539, -0.370672, 1.0]]]
[['2, k, 0', [0.167991, -1.07734, 1.0]], ['2, k, 1', [0.184214, -0.788892, 1.0]], ['2, k, 2', [0.19713, -0.504944, 1.0]], ['2, k, 3', [0.180427, -0.37456, 1.0]], ['2, k, 4', [0.00549028, -0.615848, 1.0]], ['2, k, 5', [-0.133912, -0.50716, 1.0]], ['2, k, 6', [-0.178518, -0.413386, 1.0]], ['2, k, 7', [-0.187246, -0.373013, 1.0]], ['2, k, 8', [0.323902, -0.549156, 1.0]], ['2, k, 9', [0.462787, -0.48356, 1.0]], ['2, k, 10', [0.444878, -0.386202, 1.0]], ['2, k, 11', [0.507159, -0.36749, 1.0]], ['2, k, 12', [0.0873659, -1.06956, 1.0]], ['2, k, 13', [0.0704889, -1.39985, 1.0]], ['2, k, 14', [0.0516197, -1.73779, 1.0]], ['2, k, 15', [0.0256093, -1.79143, 1.0]], ['2, k, 16', [0.246589, -1.0582, 1.0]], ['2, k, 17', [0.252733, -1.31936, 1.0]], ['2, k, 18', [0.314815, -1.65287, 1.0]], ['2, k, 19', [0.290527, -1.53906, 1.0]], ['2, k, 20', [0.194264, -0.575694, 1.0]], ['2, k, 21', [-0.183179, -0.370468, 1.0]], ['2, k, 22', [-0.118009, -0.375603, 1.0]], ['2, k, 23', [0.534702, -0.369153, 1.0]], ['2, k, 24', [0.423862, -0.368783, 1.0]]]
[['2, k, 0', [0.16779, -1.07531, 1.0]], ['2, k, 1', [0.183584, -0.785908, 1.0]], ['2, k, 2', [0.196548, -0.500118, 1.0]], ['2, k, 3', [0.177844, -0.369922, 1.0]], ['2, k, 4', [0.00371425, -0.612064, 1.0]], ['2, k, 5', [-0.124521, -0.505299, 1.0]], ['2, k, 6', [-0.160724, -0.41255, 1.0]], ['2, k, 7', [-0.167647, -0.371467, 1.0]], ['2, k, 8', [0.324169, -0.549197, 1.0]], ['2, k, 9', [0.481171, -0.488657, 1.0]], ['2, k, 10', [0.526257, -0.398, 1.0]], ['2, k, 11', [0.540309, -0.365422, 1.0]], ['2, k, 12', [0.0867419, -1.06581, 1.0]], ['2, k, 13', [0.070275, -1.39761, 1.0]], ['2, k, 14', [0.0522751, -1.7357, 1.0]], ['2, k, 15', [0.0280323, -1.78953, 1.0]], ['2, k, 16', [0.246293, -1.05722, 1.0]], ['2, k, 17', [0.253236, -1.31838, 1.0]], ['2, k, 18', [0.312931, -1.65224, 1.0]], ['2, k, 19', [0.287778, -1.52944, 1.0]], ['2, k, 20', [0.193603, -0.571341, 1.0]], ['2, k, 21', [-0.162419, -0.371379, 1.0]], ['2, k, 22', [-0.117606, -0.385779, 1.0]], ['2, k, 23', [0.569818, -0.366152, 1.0]], ['2, k, 24', [0.470378, -0.367842, 1.0]]]
[['2, k, 0', [0.167538, -1.07452, 1.0]], ['2, k, 1', [0.182256, -0.78444, 1.0]], ['2, k, 2', [0.194115, -0.497822, 1.0]], ['2, k, 3', [0.174801, -0.367681, 1.0]], ['2, k, 4', [0.00152936, -0.6046, 1.0]], ['2, k, 5', [-0.1251, -0.502758, 1.0]], ['2, k, 6', [-0.144887, -0.412598, 1.0]], ['2, k, 7', [-0.137682, -0.369009, 1.0]], ['2, k, 8', [0.324227, -0.549467, 1.0]], ['2, k, 9', [0.490497, -0.492576, 1.0]], ['2, k, 10', [0.544165, -0.402503, 1.0]], ['2, k, 11', [0.562713, -0.366106, 1.0]], ['2, k, 12', [0.0862983, -1.06441, 1.0]], ['2, k, 13', [0.0699663, -1.39546, 1.0]], ['2, k, 14', [0.0525262, -1.73363, 1.0]], ['2, k, 15', [0.0328983, -1.78803, 1.0]], ['2, k, 16', [0.245801, -1.05681, 1.0]], ['2, k, 17', [0.254144, -1.31794, 1.0]], ['2, k, 18', [0.311906, -1.65226, 1.0]], ['2, k, 19', [0.25752, -1.56164, 1.0]], ['2, k, 20', [0.191424, -0.569237, 1.0]], ['2, k, 21', [-0.130902, -0.368577, 1.0]], ['2, k, 22', [-0.0973587, -0.38223, 1.0]], ['2, k, 23', [0.596815, -0.367558, 1.0]], ['2, k, 24', [0.484465, -0.367203, 1.0]]]
[['2, k, 0', [0.167715, -1.07273, 1.0]], ['2, k, 1', [0.181857, -0.784548, 1.0]], ['2, k, 2', [0.192247, -0.500948, 1.0]], ['2, k, 3', [0.173014, -0.370838, 1.0]], ['2, k, 4', [-4.69394e-05, -0.601471, 1.0]], ['2, k, 5', [-0.0857646, -0.500425, 1.0]], ['2, k, 6', [-0.137128, -0.433585, 1.0]], ['2, k, 7', [-0.115846, -0.366509, 1.0]], ['2, k, 8', [0.326102, -0.549086, 1.0]], ['2, k, 9', [0.486926, -0.480376, 1.0]], ['2, k, 10', [0.55607, -0.399731, 1.0]], ['2, k, 11', [0.584968, -0.363985, 1.0]], ['2, k, 12', [0.0867542, -1.06093, 1.0]], ['2, k, 13', [0.0691053, -1.39306, 1.0]], ['2, k, 14', [0.0498208, -1.73086, 1.0]], ['2, k, 15', [0.0356901, -1.78715, 1.0]], ['2, k, 16', [0.245664, -1.05594, 1.0]], ['2, k, 17', [0.254242, -1.31709, 1.0]], ['2, k, 18', [0.311914, -1.65273, 1.0]], ['2, k, 19', [0.289821, -1.54005, 1.0]], ['2, k, 20', [0.190017, -0.57124, 1.0]], ['2, k, 21', [-0.107233, -0.367221, 1.0]], ['2, k, 22', [-0.0850051, -0.391247, 1.0]], ['2, k, 23', [0.606822, -0.37036, 1.0]], ['2, k, 24', [0.500002, -0.367875, 1.0]]]
[['2, k, 0', [0.167383, -1.06847, 1.0]], ['2, k, 1', [0.178242, -0.780523, 1.0]], ['2, k, 2', [0.184544, -0.496067, 1.0]], ['2, k, 3', [0.168308, -0.365368, 1.0]], ['2, k, 4', [-0.00138851, -0.595722, 1.0]], ['2, k, 5', [-0.082923, -0.49911, 1.0]], ['2, k, 6', [-0.0925625, -0.409627, 1.0]], ['2, k, 7', [-0.083347, -0.364921, 1.0]], ['2, k, 8', [0.322874, -0.550372, 1.0]], ['2, k, 9', [0.514042, -0.484025, 1.0]], ['2, k, 10', [0.568383, -0.399339, 1.0]], ['2, k, 11', [0.601166, -0.366217, 1.0]], ['2, k, 12', [0.0866365, -1.05407, 1.0]], ['2, k, 13', [0.0671997, -1.39353, 1.0]], ['2, k, 14', [0.0501151, -1.73128, 1.0]], ['2, k, 15', [0.0498593, -1.78915, 1.0]], ['2, k, 16', [0.244928, -1.05372, 1.0]], ['2, k, 17', [0.254531, -1.31491, 1.0]], ['2, k, 18', [0.312407, -1.64928, 1.0]], ['2, k, 19', [0.306269, -1.57628, 1.0]], ['2, k, 20', [0.183426, -0.566728, 1.0]], ['2, k, 21', [-0.0726063, -0.364602, 1.0]], ['2, k, 22', [-0.0567524, -0.337949, 1.0]], ['2, k, 23', [0.628419, -0.368018, 1.0]], ['2, k, 24', [0.508234, -0.367502, 1.0]]]
[['2, k, 0', [0.167285, -1.06558, 1.0]], ['2, k, 1', [0.162956, -0.76287, 1.0]], ['2, k, 2', [0.143745, -0.455006, 1.0]], ['2, k, 3', [0.158929, -0.324159, 1.0]], ['2, k, 4', [-0.001309, -0.595193, 1.0]], ['2, k, 5', [-0.0958674, -0.501413, 1.0]], ['2, k, 6', [-0.0517639, -0.421147, 1.0]], ['2, k, 7', [-0.0220941, -0.362367, 1.0]], ['2, k, 8', [0.321191, -0.550297, 1.0]], ['2, k, 9', [0.525907, -0.487739, 1.0]], ['2, k, 10', [0.597006, -0.403846, 1.0]], ['2, k, 11', [0.623633, -0.370661, 1.0]], ['2, k, 12', [0.0867826, -1.05014, 1.0]], ['2, k, 13', [0.068211, -1.39114, 1.0]], ['2, k, 14', [0.0496534, -1.72905, 1.0]], ['2, k, 15', [0.0516754, -1.78653, 1.0]], ['2, k, 16', [0.244585, -1.05235, 1.0]], ['2, k, 17', [0.254786, -1.31352, 1.0]], ['2, k, 18', [0.312095, -1.64822, 1.0]], ['2, k, 19', [0.286744, -1.53812, 1.0]], ['2, k, 20', [0.146782, -0.529508, 1.0]], ['2, k, 21', [-0.0109026, -0.36345, 1.0]], ['2, k, 22', [0.0548664, -0.362817, 1.0]], ['2, k, 23', [0.651491, -0.372086, 1.0]], ['2, k, 24', [0.528385, -0.369175, 1.0]]]
[['2, k, 0', [0.167093, -1.0635, 1.0]], ['2, k, 1', [0.160293, -0.760698, 1.0]], ['2, k, 2', [0.142647, -0.455516, 1.0]], ['2, k, 3', [0.154878, -0.324699, 1.0]], ['2, k, 4', [-0.00254713, -0.592709, 1.0]], ['2, k, 5', [-0.0953936, -0.507078, 1.0]], ['2, k, 6', [-0.0380202, -0.425726, 1.0]], ['2, k, 7', [0.00256581, -0.362808, 1.0]], ['2, k, 8', [0.319916, -0.551406, 1.0]], ['2, k, 9', [0.544373, -0.496354, 1.0]], ['2, k, 10', [0.608496, -0.402618, 1.0]], ['2, k, 11', [0.635264, -0.373656, 1.0]], ['2, k, 12', [0.0871467, -1.04692, 1.0]], ['2, k, 13', [0.0652959, -1.37627, 1.0]], ['2, k, 14', [0.0519666, -1.71337, 1.0]], ['2, k, 15', [0.060991, -1.7741, 1.0]], ['2, k, 16', [0.24392, -1.05124, 1.0]], ['2, k, 17', [0.252905, -1.34753, 1.0]], ['2, k, 18', [0.323719, -1.68258, 1.0]], ['2, k, 19', [0.289439, -1.54886, 1.0]], ['2, k, 20', [0.145915, -0.529873, 1.0]], ['2, k, 21', [0.0196319, -0.361827, 1.0]], ['2, k, 22', [0.0511331, -0.374635, 1.0]], ['2, k, 23', [0.573315, -0.370342, 1.0]], ['2, k, 24', [0.529426, -0.373569, 1.0]]]
[['2, k, 0', [0.166652, -1.06205, 1.0]], ['2, k, 1', [0.162481, -0.772841, 1.0]], ['2, k, 2', [0.163784, -0.516741, 1.0]], ['2, k, 3', [0.15576, -0.385497, 1.0]], ['2, k, 4', [-0.0149674, -0.585721, 1.0]], ['2, k, 5', [-0.0249207, -0.472283, 1.0]], ['2, k, 6', [0.022706, -0.38252, 1.0]], ['2, k, 7', [0.0505609, -0.362098, 1.0]], ['2, k, 8', [0.317126, -0.554972, 1.0]], ['2, k, 9', [0.532419, -0.50518, 1.0]], ['2, k, 10', [0.604644, -0.407944, 1.0]], ['2, k, 11', [0.681713, -0.38016, 1.0]], ['2, k, 12', [0.0877505, -1.04449, 1.0]], ['2, k, 13', [0.0658486, -1.37702, 1.0]], ['2, k, 14', [0.0524104, -1.71405, 1.0]], ['2, k, 15', [0.0751987, -1.77622, 1.0]], ['2, k, 16', [0.242707, -1.05067, 1.0]], ['2, k, 17', [0.252894, -1.34923, 1.0]], ['2, k, 18', [0.322629, -1.68451, 1.0]], ['2, k, 19', [0.365985, -1.7141, 1.0]], ['2, k, 20', [0.164138, -0.58365, 1.0]], ['2, k, 21', [0.0692458, -0.361456, 1.0]], ['2, k, 22', [0.106955, -0.362058, 1.0]], ['2, k, 23', [0.713512, -0.379036, 1.0]], ['2, k, 24', [0.595033, -0.374811, 1.0]]]
[['2, k, 0', [0.166538, -1.06165, 1.0]], ['2, k, 1', [0.165527, -0.775073, 1.0]], ['2, k, 2', [0.170026, -0.510302, 1.0]], ['2, k, 3', [0.15367, -0.379683, 1.0]], ['2, k, 4', [-0.0147959, -0.586431, 1.0]], ['2, k, 5', [-0.0222637, -0.455935, 1.0]], ['2, k, 6', [0.0725451, -0.399201, 1.0]], ['2, k, 7', [0.106745, -0.36545, 1.0]], ['2, k, 8', [0.317213, -0.554381, 1.0]], ['2, k, 9', [0.50558, -0.494216, 1.0]], ['2, k, 10', [0.645915, -0.424374, 1.0]], ['2, k, 11', [0.720079, -0.38386, 1.0]], ['2, k, 12', [0.0882631, -1.04436, 1.0]], ['2, k, 13', [0.0653939, -1.39181, 1.0]], ['2, k, 14', [0.0479463, -1.72832, 1.0]], ['2, k, 15', [0.0699814, -1.79013, 1.0]], ['2, k, 16', [0.24221, -1.05065, 1.0]], ['2, k, 17', [0.254525, -1.33412, 1.0]], ['2, k, 18', [0.314647, -1.67107, 1.0]], ['2, k, 19', [0.356088, -1.70284, 1.0]], ['2, k, 20', [0.169008, -0.578858, 1.0]], ['2, k, 21', [0.12738, -0.36522, 1.0]], ['2, k, 22', [0.180224, -0.363174, 1.0]], ['2, k, 23', [0.756825, -0.387473, 1.0]], ['2, k, 24', [0.645686, -0.381177, 1.0]]]
[['2, k, 0', [0.164976, -1.06178, 1.0]], ['2, k, 1', [0.143861, -0.757537, 1.0]], ['2, k, 2', [0.112586, -0.444617, 1.0]], ['2, k, 3', [0.14039, -0.323754, 1.0]], ['2, k, 4', [-0.0354682, -0.572263, 1.0]], ['2, k, 5', [0.0232052, -0.462273, 1.0]], ['2, k, 6', [0.108665, -0.397306, 1.0]], ['2, k, 7', [0.156201, -0.371476, 1.0]], ['2, k, 8', [0.315207, -0.557646, 1.0]], ['2, k, 9', [0.51104, -0.496414, 1.0]], ['2, k, 10', [0.688485, -0.42037, 1.0]], ['2, k, 11', [0.739685, -0.39243, 1.0]], ['2, k, 12', [0.0879885, -1.04425, 1.0]], ['2, k, 13', [0.0622831, -1.38285, 1.0]], ['2, k, 14', [0.048979, -1.71931, 1.0]], ['2, k, 15', [0.0876999, -1.77748, 1.0]], ['2, k, 16', [0.238557, -1.05185, 1.0]], ['2, k, 17', [0.251629, -1.34536, 1.0]], ['2, k, 18', [0.316284, -1.68065, 1.0]], ['2, k, 19', [0.287354, -1.54492, 1.0]], ['2, k, 20', [0.118586, -0.520998, 1.0]], ['2, k, 21', [0.181056, -0.368103, 1.0]], ['2, k, 22', [0.17743, -0.346601, 1.0]], ['2, k, 23', [0.76948, -0.394801, 1.0]], ['2, k, 24', [0.677642, -0.393654, 1.0]]]
