[['2, k, 0', [-0.714564, -1.02258, 1.0]], ['2, k, 1', [-0.728061, -0.735323, 1.0]], ['2, k, 2', [-0.738806, -0.450528, 1.0]], ['2, k, 3', [-0.757616, -0.310117, 1.0]], ['2, k, 4', [-0.891174, -0.495124, 1.0]], ['2, k, 5', [-0.982594, -0.304049, 1.0]], ['2, k, 6', [-1.05116, -0.107588, 1.0]], ['2, k, 7', [-1.08384, -0.0199946, 1.0]], ['2, k, 8', [-0.583573, -0.477559, 1.0]], ['2, k, 9', [-0.493638, -0.35098, 1.0]], ['2, k, 10', [-0.476488, -0.205242, 1.0]], ['2, k, 11', [-0.443436, -0.131926, 1.0]], ['2, k, 12', [-0.777525, -1.01668, 1.0]], ['2, k, 13', [-0.90548, -1.25589, 1.0]], ['2, k, 14', [-0.887596, -1.54159, 1.0]], ['2, k, 15', [-0.862712, -1.58001, 1.0]], ['2, k, 16', [-0.637759, -1.00867, 1.0]], ['2, k, 17', [-0.53711, -1.28417, 1.0]], ['2, k, 18', [-0.559382, -1.50023, 1.0]], ['2, k, 19', [-0.532227, -1.56152, 1.0]], ['2, k, 20', [-0.736619, -0.521506, 1.0]], ['2, k, 21', [-1.09408, 0.0425926, 1.0]], ['2, k, 22', [-1.11476, 0.0243922, 1.0]], ['2, k, 23', [-0.408746, -0.0697055, 1.0]], ['2, k, 24', [-0.459387, -0.136694, 1.0]]]
[['2, k, 0', [-0.738257, -1.02173, 1.0]], ['2, k, 1', [-0.716217, -0.718463, 1.0]], ['2, k, 2', [-0.684331, -0.417338, 1.0]], ['2, k, 3', [-0.587287, -0.353628, 1.0]], ['2, k, 4', [-0.755617, -0.481646, 1.0]], ['2, k, 5', [-0.612563, -0.238014, 1.0]], ['2, k, 6', [-0.428791, -0.0287813, 1.0]], ['2, k, 7', [-0.372533, 0.0227913, 1.0]], ['2, k, 8', [-0.54683, -0.583248, 1.0]], ['2, k, 9', [-0.389383, -0.615099, 1.0]], ['2, k, 10', [-0.235783, -0.608769, 1.0]], ['2, k, 11', [-0.167241, -0.579436, 1.0]], ['2, k, 12', [-0.779882, -0.984886, 1.0]], ['2, k, 13', [-0.881904, -1.30621, 1.0]], ['2, k, 14', [-0.951532, -1.63156, 1.0]], ['2, k, 15', [-0.904729, -1.67601, 1.0]], ['2, k, 16', [-0.68178, -1.0383, 1.0]], ['2, k, 17', [-0.619714, -1.33262, 1.0]], ['2, k, 18', [-0.559723, -1.56172, 1.0]], ['2, k, 19', [-0.467479, -1.58874, 1.0]], ['2, k, 20', [-0.692969, -0.492289, 1.0]], ['2, k, 21', [-0.347824, 0.0574602, 1.0]], ['2, k, 22', [-0.319982, -0.0213764, 1.0]], ['2, k, 23', [-0.106292, -0.553898, 1.0]], ['2, k, 24', [-0.154998, -0.579011, 1.0]]]
[['2, k, 0', [-0.738688, -1.02349, 1.0]], ['2, k, 1', [-0.713669, -0.71933, 1.0]], ['2, k, 2', [-0.678395, -0.417556, 1.0]], ['2, k, 3', [-0.574297, -0.363141, 1.0]], ['2, k, 4', [-0.752084, -0.483107, 1.0]], ['2, k, 5', [-0.602935, -0.244281, 1.0]], ['2, k, 6', [-0.416297, -0.0379846, 1.0]], ['2, k, 7', [-0.36514, 0.00919573, 1.0]], ['2, k, 8', [-0.544106, -0.587912, 1.0]], ['2, k, 9', [-0.39386, -0.642294, 1.0]], ['2, k, 10', [-0.237234, -0.609254, 1.0]], ['2, k, 11', [-0.163399, -0.598744, 1.0]], ['2, k, 12', [-0.779283, -0.986406, 1.0]], ['2, k, 13', [-0.882164, -1.30778, 1.0]], ['2, k, 14', [-0.951371, -1.62919, 1.0]], ['2, k, 15', [-0.906407, -1.67474, 1.0]], ['2, k, 16', [-0.683613, -1.04028, 1.0]], ['2, k, 17', [-0.620061, -1.33448, 1.0]], ['2, k, 18', [-0.558242, -1.5622, 1.0]], ['2, k, 19', [-0.578937, -1.63555, 1.0]], ['2, k, 20', [-0.687885, -0.492758, 1.0]], ['2, k, 21', [-0.322687, 0.0418134, 1.0]], ['2, k, 22', [-0.321653, 0.00120633, 1.0]], ['2, k, 23', [-0.105529, -0.552767, 1.0]], ['2, k, 24', [-0.135491, -0.594703, 1.0]]]
[['2, k, 0', [-0.740193, -1.02557, 1.0]], ['2, k, 1', [-0.709137, -0.720386, 1.0]], ['2, k, 2', [-0.663515, -0.417987, 1.0]], ['2, k, 3', [-0.564932, -0.375518, 1.0]], ['2, k, 4', [-0.745168, -0.48871, 1.0]], ['2, k, 5', [-0.598058, -0.250298, 1.0]], ['2, k, 6', [-0.40523, -0.0515207, 1.0]], ['2, k, 7', [-0.34042, -0.00102339, 1.0]], ['2, k, 8', [-0.536752, -0.600739, 1.0]], ['2, k, 9', [-0.341302, -0.654512, 1.0]], ['2, k, 10', [-0.180713, -0.61195, 1.0]], ['2, k, 11', [-0.112026, -0.592658, 1.0]], ['2, k, 12', [-0.779457, -0.988043, 1.0]], ['2, k, 13', [-0.883472, -1.30918, 1.0]], ['2, k, 14', [-0.952104, -1.63, 1.0]], ['2, k, 15', [-0.906366, -1.67372, 1.0]], ['2, k, 16', [-0.68649, -1.04249, 1.0]], ['2, k, 17', [-0.620449, -1.336, 1.0]], ['2, k, 18', [-0.55687, -1.56398, 1.0]], ['2, k, 19', [-0.572888, -1.63841, 1.0]], ['2, k, 20', [-0.675926, -0.493441, 1.0]], ['2, k, 21', [-0.309117, 0.0374221, 1.0]], ['2, k, 22', [-0.295921, -0.0375206, 1.0]], ['2, k, 23', [-0.0736064, -0.557938, 1.0]], ['2, k, 24', [-0.107487, -0.60516, 1.0]]]
[['2, k, 0', [-0.740906, -1.0273, 1.0]], ['2, k, 1', [-0.707388, -0.721487, 1.0]], ['2, k, 2', [-0.662295, -0.418548, 1.0]], ['2, k, 3', [-0.561412, -0.38017, 1.0]], ['2, k, 4', [-0.742462, -0.49031, 1.0]], ['2, k, 5', [-0.588308, -0.257987, 1.0]], ['2, k, 6', [-0.390821, -0.0587629, 1.0]], ['2, k, 7', [-0.334323, -0.0112391, 1.0]], ['2, k, 8', [-0.53389, -0.604364, 1.0]], ['2, k, 9', [-0.341959, -0.655516, 1.0]], ['2, k, 10', [-0.183696, -0.647605, 1.0]], ['2, k, 11', [-0.116218, -0.619981, 1.0]], ['2, k, 12', [-0.779193, -0.989708, 1.0]], ['2, k, 13', [-0.883868, -1.31042, 1.0]], ['2, k, 14', [-0.952082, -1.63029, 1.0]], ['2, k, 15', [-0.909062, -1.67351, 1.0]], ['2, k, 16', [-0.688053, -1.04431, 1.0]], ['2, k, 17', [-0.620888, -1.33739, 1.0]], ['2, k, 18', [-0.557084, -1.56565, 1.0]], ['2, k, 19', [-0.5693, -1.6404, 1.0]], ['2, k, 20', [-0.674394, -0.494125, 1.0]], ['2, k, 21', [-0.285922, 0.0205705, 1.0]], ['2, k, 22', [-0.290096, -0.0471562, 1.0]], ['2, k, 23', [-0.0712185, -0.594923, 1.0]], ['2, k, 24', [-0.130259, -0.633948, 1.0]]]
[['2, k, 0', [-0.74154, -1.02843, 1.0]], ['2, k, 1', [-0.705108, -0.721989, 1.0]], ['2, k, 2', [-0.657775, -0.4184, 1.0]], ['2, k, 3', [-0.556586, -0.383982, 1.0]], ['2, k, 4', [-0.741206, -0.492274, 1.0]], ['2, k, 5', [-0.585648, -0.261103, 1.0]], ['2, k, 6', [-0.385113, -0.0634682, 1.0]], ['2, k, 7', [-0.322893, -0.0211323, 1.0]], ['2, k, 8', [-0.532079, -0.606435, 1.0]], ['2, k, 9', [-0.480098, -0.749551, 1.0]], ['2, k, 10', [-0.297133, -0.661936, 1.0]], ['2, k, 11', [-0.241299, -0.661137, 1.0]], ['2, k, 12', [-0.779496, -0.990712, 1.0]], ['2, k, 13', [-0.884686, -1.3114, 1.0]], ['2, k, 14', [-0.951222, -1.62807, 1.0]], ['2, k, 15', [-0.909929, -1.67188, 1.0]], ['2, k, 16', [-0.688815, -1.04543, 1.0]], ['2, k, 17', [-0.621226, -1.33846, 1.0]], ['2, k, 18', [-0.556527, -1.56618, 1.0]], ['2, k, 19', [-0.569409, -1.64077, 1.0]], ['2, k, 20', [-0.670233, -0.494144, 1.0]], ['2, k, 21', [-0.276467, 0.0141804, 1.0]], ['2, k, 22', [-0.28655, -0.0482048, 1.0]], ['2, k, 23', [-0.174837, -0.652815, 1.0]], ['2, k, 24', [-0.229283, -0.671641, 1.0]]]
[['2, k, 0', [-0.741878, -1.02895, 1.0]], ['2, k, 1', [-0.702458, -0.722035, 1.0]], ['2, k, 2', [-0.651888, -0.417204, 1.0]], ['2, k, 3', [-0.553373, -0.386512, 1.0]], ['2, k, 4', [-0.740387, -0.494199, 1.0]], ['2, k, 5', [-0.578864, -0.267537, 1.0]], ['2, k, 6', [-0.385968, -0.0789799, 1.0]], ['2, k, 7', [-0.320683, -0.0294495, 1.0]], ['2, k, 8', [-0.5307, -0.608413, 1.0]], ['2, k, 9', [-0.384145, -0.690121, 1.0]], ['2, k, 10', [-0.239711, -0.657983, 1.0]], ['2, k, 11', [-0.166701, -0.665171, 1.0]], ['2, k, 12', [-0.779496, -0.99105, 1.0]], ['2, k, 13', [-0.885731, -1.31324, 1.0]], ['2, k, 14', [-0.952739, -1.63253, 1.0]], ['2, k, 15', [-0.907779, -1.67469, 1.0]], ['2, k, 16', [-0.689535, -1.0461, 1.0]], ['2, k, 17', [-0.621518, -1.3399, 1.0]], ['2, k, 18', [-0.55641, -1.56721, 1.0]], ['2, k, 19', [-0.574037, -1.6414, 1.0]], ['2, k, 20', [-0.665039, -0.493265, 1.0]], ['2, k, 21', [-0.276138, 0.0127981, 1.0]], ['2, k, 22', [-0.295302, -0.0450307, 1.0]], ['2, k, 23', [-0.112685, -0.648672, 1.0]], ['2, k, 24', [-0.144862, -0.663352, 1.0]]]
[['2, k, 0', [-0.742566, -1.02906, 1.0]], ['2, k, 1', [-0.697361, -0.721303, 1.0]], ['2, k, 2', [-0.637197, -0.415015, 1.0]], ['2, k, 3', [-0.539231, -0.384314, 1.0]], ['2, k, 4', [-0.739093, -0.493994, 1.0]], ['2, k, 5', [-0.574, -0.269876, 1.0]], ['2, k, 6', [-0.362536, -0.0848498, 1.0]], ['2, k, 7', [-0.317104, -0.0395452, 1.0]], ['2, k, 8', [-0.517505, -0.620629, 1.0]], ['2, k, 9', [-0.374625, -0.697289, 1.0]], ['2, k, 10', [-0.211852, -0.686238, 1.0]], ['2, k, 11', [-0.135592, -0.661068, 1.0]], ['2, k, 12', [-0.779749, -0.990999, 1.0]], ['2, k, 13', [-0.886395, -1.31383, 1.0]], ['2, k, 14', [-0.951022, -1.63492, 1.0]], ['2, k, 15', [-0.906242, -1.67696, 1.0]], ['2, k, 16', [-0.690652, -1.0464, 1.0]], ['2, k, 17', [-0.621762, -1.34127, 1.0]], ['2, k, 18', [-0.555856, -1.56781, 1.0]], ['2, k, 19', [-0.578991, -1.64043, 1.0]], ['2, k, 20', [-0.65295, -0.491397, 1.0]], ['2, k, 21', [-0.26571, 0.00118032, 1.0]], ['2, k, 22', [-0.270473, -0.0525378, 1.0]], ['2, k, 23', [-0.0848817, -0.63052, 1.0]], ['2, k, 24', [-0.121904, -0.664235, 1.0]]]
[['2, k, 0', [-0.742519, -1.02859, 1.0]], ['2, k, 1', [-0.693996, -0.72055, 1.0]], ['2, k, 2', [-0.634994, -0.415287, 1.0]], ['2, k, 3', [-0.535939, -0.385816, 1.0]], ['2, k, 4', [-0.73638, -0.491199, 1.0]], ['2, k, 5', [-0.569844, -0.267864, 1.0]], ['2, k, 6', [-0.358684, -0.0822477, 1.0]], ['2, k, 7', [-0.311493, -0.0415828, 1.0]], ['2, k, 8', [-0.518754, -0.619375, 1.0]], ['2, k, 9', [-0.375739, -0.696884, 1.0]], ['2, k, 10', [-0.21162, -0.68438, 1.0]], ['2, k, 11', [-0.131336, -0.666975, 1.0]], ['2, k, 12', [-0.778527, -0.988196, 1.0]], ['2, k, 13', [-0.885593, -1.31126, 1.0]], ['2, k, 14', [-0.951008, -1.63481, 1.0]], ['2, k, 15', [-0.906506, -1.67703, 1.0]], ['2, k, 16', [-0.691568, -1.04638, 1.0]], ['2, k, 17', [-0.621725, -1.34188, 1.0]], ['2, k, 18', [-0.5608, -1.56939, 1.0]], ['2, k, 19', [-0.574248, -1.64442, 1.0]], ['2, k, 20', [-0.65027, -0.491421, 1.0]], ['2, k, 21', [-0.266009, 0.00118299, 1.0]], ['2, k, 22', [-0.262977, -0.0603397, 1.0]], ['2, k, 23', [-0.0843077, -0.641726, 1.0]], ['2, k, 24', [-0.128436, -0.675402, 1.0]]]
[['2, k, 0', [-0.742832, -1.02871, 1.0]], ['2, k, 1', [-0.692839, -0.720502, 1.0]], ['2, k, 2', [-0.633365, -0.415125, 1.0]], ['2, k, 3', [-0.533663, -0.386324, 1.0]], ['2, k, 4', [-0.734771, -0.491851, 1.0]], ['2, k, 5', [-0.568075, -0.268597, 1.0]], ['2, k, 6', [-0.357351, -0.0822589, 1.0]], ['2, k, 7', [-0.291385, -0.0352925, 1.0]], ['2, k, 8', [-0.518858, -0.619348, 1.0]], ['2, k, 9', [-0.37694, -0.728937, 1.0]], ['2, k, 10', [-0.242306, -0.634925, 1.0]], ['2, k, 11', [-0.17231, -0.672401, 1.0]], ['2, k, 12', [-0.778692, -0.988349, 1.0]], ['2, k, 13', [-0.8858, -1.31139, 1.0]], ['2, k, 14', [-0.951069, -1.63312, 1.0]], ['2, k, 15', [-0.907498, -1.67692, 1.0]], ['2, k, 16', [-0.692026, -1.04664, 1.0]], ['2, k, 17', [-0.621747, -1.34209, 1.0]], ['2, k, 18', [-0.559914, -1.5701, 1.0]], ['2, k, 19', [-0.567861, -1.64598, 1.0]], ['2, k, 20', [-0.648678, -0.49126, 1.0]], ['2, k, 21', [-0.259469, -0.00363474, 1.0]], ['2, k, 22', [-0.253054, -0.0863982, 1.0]], ['2, k, 23', [-0.147059, -0.670513, 1.0]], ['2, k, 24', [-0.177898, -0.669519, 1.0]]]
[['2, k, 0', [-0.742702, -1.02871, 1.0]], ['2, k, 1', [-0.691492, -0.720674, 1.0]], ['2, k, 2', [-0.632687, -0.415469, 1.0]], ['2, k, 3', [-0.532575, -0.386868, 1.0]], ['2, k, 4', [-0.733328, -0.492985, 1.0]], ['2, k, 5', [-0.567226, -0.269253, 1.0]], ['2, k, 6', [-0.414375, -0.129154, 1.0]], ['2, k, 7', [-0.344959, -0.058994, 1.0]], ['2, k, 8', [-0.516341, -0.622042, 1.0]], ['2, k, 9', [-0.369088, -0.716336, 1.0]], ['2, k, 10', [-0.211507, -0.692762, 1.0]], ['2, k, 11', [-0.136611, -0.666149, 1.0]], ['2, k, 12', [-0.776817, -0.98611, 1.0]], ['2, k, 13', [-0.88469, -1.30844, 1.0]], ['2, k, 14', [-0.951549, -1.63389, 1.0]], ['2, k, 15', [-0.907174, -1.6755, 1.0]], ['2, k, 16', [-0.691892, -1.04931, 1.0]], ['2, k, 17', [-0.621764, -1.34215, 1.0]], ['2, k, 18', [-0.558002, -1.57093, 1.0]], ['2, k, 19', [-0.46417, -1.59526, 1.0]], ['2, k, 20', [-0.647815, -0.491561, 1.0]], ['2, k, 21', [-0.290898, -0.00839078, 1.0]], ['2, k, 22', [-0.293972, -0.0542869, 1.0]], ['2, k, 23', [-0.08144, -0.613519, 1.0]], ['2, k, 24', [-0.114333, -0.666986, 1.0]]]
[['2, k, 0', [-0.742469, -1.02938, 1.0]], ['2, k, 1', [-0.690825, -0.720968, 1.0]], ['2, k, 2', [-0.632445, -0.415516, 1.0]], ['2, k, 3', [-0.531922, -0.386357, 1.0]], ['2, k, 4', [-0.733713, -0.493717, 1.0]], ['2, k, 5', [-0.567483, -0.270593, 1.0]], ['2, k, 6', [-0.397179, -0.104511, 1.0]], ['2, k, 7', [-0.324221, -0.0387661, 1.0]], ['2, k, 8', [-0.515238, -0.623187, 1.0]], ['2, k, 9', [-0.362042, -0.678376, 1.0]], ['2, k, 10', [-0.212101, -0.660899, 1.0]], ['2, k, 11', [-0.131426, -0.662073, 1.0]], ['2, k, 12', [-0.776825, -0.989237, 1.0]], ['2, k, 13', [-0.885426, -1.31149, 1.0]], ['2, k, 14', [-0.951501, -1.63395, 1.0]], ['2, k, 15', [-0.907396, -1.67545, 1.0]], ['2, k, 16', [-0.691192, -1.04925, 1.0]], ['2, k, 17', [-0.621684, -1.34241, 1.0]], ['2, k, 18', [-0.557712, -1.5709, 1.0]], ['2, k, 19', [-0.569161, -1.64599, 1.0]], ['2, k, 20', [-0.647473, -0.491645, 1.0]], ['2, k, 21', [-0.276503, 0.0092052, 1.0]], ['2, k, 22', [-0.273275, -0.0523008, 1.0]], ['2, k, 23', [-0.0815782, -0.619027, 1.0]], ['2, k, 24', [-0.122925, -0.663074, 1.0]]]
[['2, k, 0', [-0.741701, -1.03056, 1.0]], ['2, k, 1', [-0.689605, -0.721321, 1.0]], ['2, k, 2', [-0.631732, -0.415052, 1.0]], ['2, k, 3', [-0.530806, -0.385894, 1.0]], ['2, k, 4', [-0.733982, -0.494351, 1.0]], ['2, k, 5', [-0.568676, -0.270688, 1.0]], ['2, k, 6', [-0.394485, -0.0989682, 1.0]], ['2, k, 7', [-0.326064, -0.0319254, 1.0]], ['2, k, 8', [-0.514843, -0.623525, 1.0]], ['2, k, 9', [-0.363665, -0.677536, 1.0]], ['2, k, 10', [-0.205294, -0.654953, 1.0]], ['2, k, 11', [-0.122907, -0.650533, 1.0]], ['2, k, 12', [-0.776071, -0.992083, 1.0]], ['2, k, 13', [-0.88614, -1.31394, 1.0]], ['2, k, 14', [-0.94709, -1.63889, 1.0]], ['2, k, 15', [-0.901326, -1.68793, 1.0]], ['2, k, 16', [-0.690404, -1.04975, 1.0]], ['2, k, 17', [-0.621673, -1.34234, 1.0]], ['2, k, 18', [-0.55738, -1.5708, 1.0]], ['2, k, 19', [-0.572117, -1.64521, 1.0]], ['2, k, 20', [-0.646617, -0.491378, 1.0]], ['2, k, 21', [-0.270364, 0.0132727, 1.0]], ['2, k, 22', [-0.272649, -0.0470605, 1.0]], ['2, k, 23', [-0.0782048, -0.627364, 1.0]], ['2, k, 24', [-0.117578, -0.654094, 1.0]]]
[['2, k, 0', [-0.741469, -1.03055, 1.0]], ['2, k, 1', [-0.689085, -0.721254, 1.0]], ['2, k, 2', [-0.631313, -0.41495, 1.0]], ['2, k, 3', [-0.530749, -0.383596, 1.0]], ['2, k, 4', [-0.733971, -0.49435, 1.0]], ['2, k, 5', [-0.570906, -0.268123, 1.0]], ['2, k, 6', [-0.39082, -0.0874667, 1.0]], ['2, k, 7', [-0.331948, -0.0184811, 1.0]], ['2, k, 8', [-0.513924, -0.623668, 1.0]], ['2, k, 9', [-0.355467, -0.658972, 1.0]], ['2, k, 10', [-0.192607, -0.65137, 1.0]], ['2, k, 11', [-0.132669, -0.642239, 1.0]], ['2, k, 12', [-0.776087, -0.992303, 1.0]], ['2, k, 13', [-0.885872, -1.31434, 1.0]], ['2, k, 14', [-0.947105, -1.63916, 1.0]], ['2, k, 15', [-0.900838, -1.6881, 1.0]], ['2, k, 16', [-0.689484, -1.04872, 1.0]], ['2, k, 17', [-0.621395, -1.34212, 1.0]], ['2, k, 18', [-0.557102, -1.56996, 1.0]], ['2, k, 19', [-0.566597, -1.64521, 1.0]], ['2, k, 20', [-0.646146, -0.491274, 1.0]], ['2, k, 21', [-0.281563, 0.0204342, 1.0]], ['2, k, 22', [-0.281101, -0.029706, 1.0]], ['2, k, 23', [-0.0791761, -0.61819, 1.0]], ['2, k, 24', [-0.127768, -0.64365, 1.0]]]
[['2, k, 0', [-0.740431, -1.03069, 1.0]], ['2, k, 1', [-0.686729, -0.720346, 1.0]], ['2, k, 2', [-0.628903, -0.412806, 1.0]], ['2, k, 3', [-0.528438, -0.380619, 1.0]], ['2, k, 4', [-0.733978, -0.494275, 1.0]], ['2, k, 5', [-0.578981, -0.261799, 1.0]], ['2, k, 6', [-0.386609, -0.0550342, 1.0]], ['2, k, 7', [-0.341163, -0.0122063, 1.0]], ['2, k, 8', [-0.513028, -0.623183, 1.0]], ['2, k, 9', [-0.353428, -0.673774, 1.0]], ['2, k, 10', [-0.190532, -0.646756, 1.0]], ['2, k, 11', [-0.139448, -0.630184, 1.0]], ['2, k, 12', [-0.77483, -0.99298, 1.0]], ['2, k, 13', [-0.885093, -1.31478, 1.0]], ['2, k, 14', [-0.947796, -1.63894, 1.0]], ['2, k, 15', [-0.899241, -1.68938, 1.0]], ['2, k, 16', [-0.688421, -1.04844, 1.0]], ['2, k, 17', [-0.620797, -1.33912, 1.0]], ['2, k, 18', [-0.557281, -1.56724, 1.0]], ['2, k, 19', [-0.463509, -1.59205, 1.0]], ['2, k, 20', [-0.643716, -0.489436, 1.0]], ['2, k, 21', [-0.293995, 0.0136378, 1.0]], ['2, k, 22', [-0.291363, -0.0311987, 1.0]], ['2, k, 23', [-0.0852733, -0.609811, 1.0]], ['2, k, 24', [-0.152975, -0.63836, 1.0]]]
[['2, k, 0', [-0.738149, -1.03028, 1.0]], ['2, k, 1', [-0.685176, -0.71992, 1.0]], ['2, k, 2', [-0.628458, -0.412552, 1.0]], ['2, k, 3', [-0.531548, -0.37212, 1.0]], ['2, k, 4', [-0.734725, -0.490747, 1.0]], ['2, k, 5', [-0.582129, -0.254879, 1.0]], ['2, k, 6', [-0.392468, -0.0504015, 1.0]], ['2, k, 7', [-0.344121, 0.00632528, 1.0]], ['2, k, 8', [-0.512566, -0.622133, 1.0]], ['2, k, 9', [-0.351102, -0.657251, 1.0]], ['2, k, 10', [-0.186695, -0.610728, 1.0]], ['2, k, 11', [-0.108443, -0.599699, 1.0]], ['2, k, 12', [-0.773825, -0.992924, 1.0]], ['2, k, 13', [-0.882995, -1.31381, 1.0]], ['2, k, 14', [-0.947591, -1.63764, 1.0]], ['2, k, 15', [-0.897249, -1.6879, 1.0]], ['2, k, 16', [-0.684892, -1.04713, 1.0]], ['2, k, 17', [-0.619223, -1.33872, 1.0]], ['2, k, 18', [-0.556139, -1.56674, 1.0]], ['2, k, 19', [-0.573004, -1.64045, 1.0]], ['2, k, 20', [-0.643067, -0.489142, 1.0]], ['2, k, 21', [-0.296574, 0.0301871, 1.0]], ['2, k, 22', [-0.293214, -0.0073221, 1.0]], ['2, k, 23', [-0.0496918, -0.568998, 1.0]], ['2, k, 24', [-0.106662, -0.60505, 1.0]]]
[['2, k, 0', [-0.732937, -1.02939, 1.0]], ['2, k, 1', [-0.682993, -0.719217, 1.0]], ['2, k, 2', [-0.628234, -0.412194, 1.0]], ['2, k, 3', [-0.534619, -0.364072, 1.0]], ['2, k, 4', [-0.734822, -0.490643, 1.0]], ['2, k, 5', [-0.584965, -0.251891, 1.0]], ['2, k, 6', [-0.404313, -0.0332341, 1.0]], ['2, k, 7', [-0.347967, 0.0189339, 1.0]], ['2, k, 8', [-0.512057, -0.621123, 1.0]], ['2, k, 9', [-0.350607, -0.651744, 1.0]], ['2, k, 10', [-0.186004, -0.605511, 1.0]], ['2, k, 11', [-0.11067, -0.579607, 1.0]], ['2, k, 12', [-0.769317, -0.992804, 1.0]], ['2, k, 13', [-0.88039, -1.31245, 1.0]], ['2, k, 14', [-0.947141, -1.63594, 1.0]], ['2, k, 15', [-0.895855, -1.68422, 1.0]], ['2, k, 16', [-0.679866, -1.04513, 1.0]], ['2, k, 17', [-0.616124, -1.33692, 1.0]], ['2, k, 18', [-0.55575, -1.56715, 1.0]], ['2, k, 19', [-0.462873, -1.59248, 1.0]], ['2, k, 20', [-0.642559, -0.488732, 1.0]], ['2, k, 21', [-0.320219, 0.0541291, 1.0]], ['2, k, 22', [-0.300975, -0.0297293, 1.0]], ['2, k, 23', [-0.0549076, -0.553134, 1.0]], ['2, k, 24', [-0.113237, -0.584353, 1.0]]]
[['2, k, 0', [-0.730044, -1.02968, 1.0]], ['2, k, 1', [-0.682828, -0.719189, 1.0]], ['2, k, 2', [-0.632878, -0.411667, 1.0]], ['2, k, 3', [-0.556224, -0.341747, 1.0]], ['2, k, 4', [-0.735091, -0.489535, 1.0]], ['2, k, 5', [-0.588404, -0.248062, 1.0]], ['2, k, 6', [-0.41143, -0.0260491, 1.0]], ['2, k, 7', [-0.376194, 0.0254941, 1.0]], ['2, k, 8', [-0.512559, -0.617969, 1.0]], ['2, k, 9', [-0.341166, -0.6248, 1.0]], ['2, k, 10', [-0.201996, -0.581142, 1.0]], ['2, k, 11', [-0.128019, -0.565116, 1.0]], ['2, k, 12', [-0.766462, -0.993973, 1.0]], ['2, k, 13', [-0.877035, -1.3116, 1.0]], ['2, k, 14', [-0.940903, -1.63495, 1.0]], ['2, k, 15', [-0.898515, -1.69053, 1.0]], ['2, k, 16', [-0.676384, -1.04459, 1.0]], ['2, k, 17', [-0.612626, -1.33391, 1.0]], ['2, k, 18', [-0.556203, -1.56496, 1.0]], ['2, k, 19', [-0.567155, -1.64, 1.0]], ['2, k, 20', [-0.645076, -0.488373, 1.0]], ['2, k, 21', [-0.333554, 0.0483061, 1.0]], ['2, k, 22', [-0.322051, 0.00942906, 1.0]], ['2, k, 23', [-0.0706172, -0.553273, 1.0]], ['2, k, 24', [-0.104778, -0.561913, 1.0]]]
[['2, k, 0', [-0.725017, -1.02819, 1.0]], ['2, k, 1', [-0.683331, -0.718731, 1.0]], ['2, k, 2', [-0.644922, -0.411933, 1.0]], ['2, k, 3', [-0.568715, -0.343436, 1.0]], ['2, k, 4', [-0.735982, -0.486177, 1.0]], ['2, k, 5', [-0.607891, -0.233023, 1.0]], ['2, k, 6', [-0.425425, -0.018318, 1.0]], ['2, k, 7', [-0.387971, 0.0366026, 1.0]], ['2, k, 8', [-0.512744, -0.614353, 1.0]], ['2, k, 9', [-0.341987, -0.623841, 1.0]], ['2, k, 10', [-0.15573, -0.552669, 1.0]], ['2, k, 11', [-0.0798776, -0.498066, 1.0]], ['2, k, 12', [-0.763489, -0.99303, 1.0]], ['2, k, 13', [-0.871234, -1.30727, 1.0]], ['2, k, 14', [-0.933055, -1.63166, 1.0]], ['2, k, 15', [-0.904472, -1.69446, 1.0]], ['2, k, 16', [-0.669675, -1.0423, 1.0]], ['2, k, 17', [-0.609786, -1.33238, 1.0]], ['2, k, 18', [-0.562425, -1.602, 1.0]], ['2, k, 19', [-0.563056, -1.60001, 1.0]], ['2, k, 20', [-0.653358, -0.488201, 1.0]], ['2, k, 21', [-0.341379, 0.0541608, 1.0]], ['2, k, 22', [-0.34125, 0.00695054, 1.0]], ['2, k, 23', [-0.0359633, -0.462118, 1.0]], ['2, k, 24', [-0.0392576, -0.483327, 1.0]]]
