[['2, k, 0', [-0.361038, -0.701322, 1.0]], ['2, k, 1', [-0.349396, -0.402934, 1.0]], ['2, k, 2', [-0.336663, -0.108373, 1.0]], ['2, k, 3', [-0.346075, 0.0245835, 1.0]], ['2, k, 4', [-0.468967, -0.152067, 1.0]], ['2, k, 5', [-0.586493, 0.0612883, 1.0]], ['2, k, 6', [-0.666617, 0.318806, 1.0]], ['2, k, 7', [-0.664271, 0.366082, 1.0]], ['2, k, 8', [-0.184778, -0.143881, 1.0]], ['2, k, 9', [-0.0219326, 0.0505852, 1.0]], ['2, k, 10', [0.0666919, 0.2423, 1.0]], ['2, k, 11', [0.0832932, 0.345507, 1.0]], ['2, k, 12', [-0.421979, -0.696156, 1.0]], ['2, k, 13', [-0.484578, -1.00211, 1.0]], ['2, k, 14', [-0.509969, -1.3498, 1.0]], ['2, k, 15', [-0.478246, -1.25179, 1.0]], ['2, k, 16', [-0.292863, -0.692432, 1.0]], ['2, k, 17', [-0.0815939, -0.928084, 1.0]], ['2, k, 18', [-0.061334, -1.18914, 1.0]], ['2, k, 19', [-0.132856, -1.06996, 1.0]], ['2, k, 20', [-0.340055, -0.181541, 1.0]], ['2, k, 21', [-0.670352, 0.419254, 1.0]], ['2, k, 22', [-0.696242, 0.37222, 1.0]], ['2, k, 23', [0.10491, 0.413163, 1.0]], ['2, k, 24', [0.110264, 0.34874, 1.0]]]
[['2, k, 0', [-0.306119, -0.628872, 1.0]], ['2, k, 1', [-0.29831, -0.361239, 1.0]], ['2, k, 2', [-0.285381, -0.0982212, 1.0]], ['2, k, 3', [-0.274131, 0.0310461, 1.0]], ['2, k, 4', [-0.457967, -0.166628, 1.0]], ['2, k, 5', [-0.57125, 0.085599, 1.0]], ['2, k, 6', [-0.619397, 0.302496, 1.0]], ['2, k, 7', [-0.616504, 0.390546, 1.0]], ['2, k, 8', [-0.142748, -0.139143, 1.0]], ['2, k, 9', [-0.00030727, 0.0454781, 1.0]], ['2, k, 10', [0.125456, 0.277071, 1.0]], ['2, k, 11', [0.127601, 0.342424, 1.0]], ['2, k, 12', [-0.368554, -0.624757, 1.0]], ['2, k, 13', [-0.435493, -0.902431, 1.0]], ['2, k, 14', [-0.481647, -1.22431, 1.0]], ['2, k, 15', [-0.482508, -1.27279, 1.0]], ['2, k, 16', [-0.238563, -0.620644, 1.0]], ['2, k, 17', [-0.184039, -0.899919, 1.0]], ['2, k, 18', [-0.158434, -1.16458, 1.0]], ['2, k, 19', [-0.143665, -1.2162, 1.0]], ['2, k, 20', [-0.288918, -0.163274, 1.0]], ['2, k, 21', [-0.608251, 0.442349, 1.0]], ['2, k, 22', [-0.576672, 0.410091, 1.0]], ['2, k, 23', [0.138287, 0.382334, 1.0]], ['2, k, 24', [0.0654605, 0.368138, 1.0]]]
[['2, k, 0', [-0.306422, -0.62981, 1.0]], ['2, k, 1', [-0.297586, -0.362674, 1.0]], ['2, k, 2', [-0.284362, -0.0998327, 1.0]], ['2, k, 3', [-0.27047, 0.0288511, 1.0]], ['2, k, 4', [-0.429944, -0.17339, 1.0]], ['2, k, 5', [-0.542921, 0.0795672, 1.0]], ['2, k, 6', [-0.568917, 0.337518, 1.0]], ['2, k, 7', [-0.567809, 0.407455, 1.0]], ['2, k, 8', [-0.140323, -0.141101, 1.0]], ['2, k, 9', [0.0117336, 0.0230505, 1.0]], ['2, k, 10', [0.147991, 0.207064, 1.0]], ['2, k, 11', [0.16995, 0.294194, 1.0]], ['2, k, 12', [-0.368737, -0.625056, 1.0]], ['2, k, 13', [-0.435414, -0.902424, 1.0]], ['2, k, 14', [-0.481161, -1.22348, 1.0]], ['2, k, 15', [-0.471242, -1.27356, 1.0]], ['2, k, 16', [-0.238891, -0.62264, 1.0]], ['2, k, 17', [-0.184319, -0.900337, 1.0]], ['2, k, 18', [-0.160494, -1.1621, 1.0]], ['2, k, 19', [-0.135522, -1.21238, 1.0]], ['2, k, 20', [-0.287928, -0.164928, 1.0]], ['2, k, 21', [-0.561986, 0.458178, 1.0]], ['2, k, 22', [-0.530736, 0.422423, 1.0]], ['2, k, 23', [0.188833, 0.342375, 1.0]], ['2, k, 24', [0.134195, 0.334128, 1.0]]]
[['2, k, 0', [-0.306577, -0.630574, 1.0]], ['2, k, 1', [-0.296234, -0.36425, 1.0]], ['2, k, 2', [-0.281264, -0.102279, 1.0]], ['2, k, 3', [-0.265913, 0.0267261, 1.0]], ['2, k, 4', [-0.426237, -0.172, 1.0]], ['2, k, 5', [-0.520739, 0.0885704, 1.0]], ['2, k, 6', [-0.526709, 0.343633, 1.0]], ['2, k, 7', [-0.515115, 0.416763, 1.0]], ['2, k, 8', [-0.138444, -0.145286, 1.0]], ['2, k, 9', [0.0295238, 0.00746279, 1.0]], ['2, k, 10', [0.184089, 0.194023, 1.0]], ['2, k, 11', [0.214107, 0.253398, 1.0]], ['2, k, 12', [-0.368862, -0.625225, 1.0]], ['2, k, 13', [-0.435087, -0.902317, 1.0]], ['2, k, 14', [-0.477156, -1.219, 1.0]], ['2, k, 15', [-0.465096, -1.26977, 1.0]], ['2, k, 16', [-0.238898, -0.624471, 1.0]], ['2, k, 17', [-0.185633, -0.901749, 1.0]], ['2, k, 18', [-0.162565, -1.16152, 1.0]], ['2, k, 19', [-0.136374, -1.21136, 1.0]], ['2, k, 20', [-0.285271, -0.16723, 1.0]], ['2, k, 21', [-0.504908, 0.464073, 1.0]], ['2, k, 22', [-0.474916, 0.430626, 1.0]], ['2, k, 23', [0.240198, 0.300196, 1.0]], ['2, k, 24', [0.193806, 0.292363, 1.0]]]
[['2, k, 0', [-0.306967, -0.631975, 1.0]], ['2, k, 1', [-0.294481, -0.366409, 1.0]], ['2, k, 2', [-0.276685, -0.105324, 1.0]], ['2, k, 3', [-0.261019, 0.0245276, 1.0]], ['2, k, 4', [-0.425482, -0.171347, 1.0]], ['2, k, 5', [-0.503191, 0.0947552, 1.0]], ['2, k, 6', [-0.491696, 0.35169, 1.0]], ['2, k, 7', [-0.470077, 0.417109, 1.0]], ['2, k, 8', [-0.137015, -0.147645, 1.0]], ['2, k, 9', [0.035876, -0.0373571, 1.0]], ['2, k, 10', [0.196192, 0.137119, 1.0]], ['2, k, 11', [0.246699, 0.20978, 1.0]], ['2, k, 12', [-0.369258, -0.62578, 1.0]], ['2, k, 13', [-0.4343, -0.901478, 1.0]], ['2, k, 14', [-0.477591, -1.21887, 1.0]], ['2, k, 15', [-0.464916, -1.26993, 1.0]], ['2, k, 16', [-0.239133, -0.627178, 1.0]], ['2, k, 17', [-0.187247, -0.901775, 1.0]], ['2, k, 18', [-0.163984, -1.16551, 1.0]], ['2, k, 19', [-0.137033, -1.21579, 1.0]], ['2, k, 20', [-0.281452, -0.17013, 1.0]], ['2, k, 21', [-0.447467, 0.463564, 1.0]], ['2, k, 22', [-0.425462, 0.435086, 1.0]], ['2, k, 23', [0.281451, 0.259487, 1.0]], ['2, k, 24', [0.232389, 0.248826, 1.0]]]
[['2, k, 0', [-0.307386, -0.633885, 1.0]], ['2, k, 1', [-0.292859, -0.370333, 1.0]], ['2, k, 2', [-0.273496, -0.111167, 1.0]], ['2, k, 3', [-0.25406, 0.0206812, 1.0]], ['2, k, 4', [-0.424897, -0.170588, 1.0]], ['2, k, 5', [-0.474665, 0.102205, 1.0]], ['2, k, 6', [-0.438758, 0.369972, 1.0]], ['2, k, 7', [-0.421683, 0.429542, 1.0]], ['2, k, 8', [-0.13362, -0.160189, 1.0]], ['2, k, 9', [0.0423567, -0.0568438, 1.0]], ['2, k, 10', [0.199853, 0.0731045, 1.0]], ['2, k, 11', [0.262011, 0.14787, 1.0]], ['2, k, 12', [-0.369715, -0.626251, 1.0]], ['2, k, 13', [-0.433519, -0.901255, 1.0]], ['2, k, 14', [-0.467873, -1.22808, 1.0]], ['2, k, 15', [-0.4523, -1.27688, 1.0]], ['2, k, 16', [-0.239167, -0.631344, 1.0]], ['2, k, 17', [-0.18753, -0.900108, 1.0]], ['2, k, 18', [-0.164236, -1.16597, 1.0]], ['2, k, 19', [-0.137002, -1.21593, 1.0]], ['2, k, 20', [-0.278603, -0.175551, 1.0]], ['2, k, 21', [-0.400867, 0.476105, 1.0]], ['2, k, 22', [-0.379841, 0.432283, 1.0]], ['2, k, 23', [0.296272, 0.201265, 1.0]], ['2, k, 24', [0.254894, 0.201324, 1.0]]]
[['2, k, 0', [-0.308367, -0.635191, 1.0]], ['2, k, 1', [-0.292887, -0.371501, 1.0]], ['2, k, 2', [-0.273386, -0.11205, 1.0]], ['2, k, 3', [-0.249278, 0.0152126, 1.0]], ['2, k, 4', [-0.414034, -0.173616, 1.0]], ['2, k, 5', [-0.451194, 0.101595, 1.0]], ['2, k, 6', [-0.414001, 0.344595, 1.0]], ['2, k, 7', [-0.377776, 0.425442, 1.0]], ['2, k, 8', [-0.135787, -0.160457, 1.0]], ['2, k, 9', [0.0492899, -0.0764773, 1.0]], ['2, k, 10', [0.220664, 0.0346001, 1.0]], ['2, k, 11', [0.281723, 0.0980573, 1.0]], ['2, k, 12', [-0.37151, -0.627183, 1.0]], ['2, k, 13', [-0.433709, -0.916233, 1.0]], ['2, k, 14', [-0.469362, -1.24191, 1.0]], ['2, k, 15', [-0.449816, -1.29234, 1.0]], ['2, k, 16', [-0.239585, -0.63273, 1.0]], ['2, k, 17', [-0.187932, -0.899969, 1.0]], ['2, k, 18', [-0.165701, -1.16604, 1.0]], ['2, k, 19', [-0.134531, -1.21521, 1.0]], ['2, k, 20', [-0.278504, -0.176517, 1.0]], ['2, k, 21', [-0.348266, 0.4695, 1.0]], ['2, k, 22', [-0.327075, 0.435091, 1.0]], ['2, k, 23', [0.328718, 0.144527, 1.0]], ['2, k, 24', [0.29366, 0.144494, 1.0]]]
[['2, k, 0', [-0.308414, -0.635405, 1.0]], ['2, k, 1', [-0.292252, -0.374013, 1.0]], ['2, k, 2', [-0.272428, -0.118366, 1.0]], ['2, k, 3', [-0.241123, 0.00673884, 1.0]], ['2, k, 4', [-0.402289, -0.172892, 1.0]], ['2, k, 5', [-0.43294, 0.103241, 1.0]], ['2, k, 6', [-0.383259, 0.341377, 1.0]], ['2, k, 7', [-0.337408, 0.422739, 1.0]], ['2, k, 8', [-0.130411, -0.165611, 1.0]], ['2, k, 9', [0.0583271, -0.089962, 1.0]], ['2, k, 10', [0.239907, 0.00584876, 1.0]], ['2, k, 11', [0.303858, 0.0660463, 1.0]], ['2, k, 12', [-0.371299, -0.626932, 1.0]], ['2, k, 13', [-0.431515, -0.905287, 1.0]], ['2, k, 14', [-0.477735, -1.18892, 1.0]], ['2, k, 15', [-0.494029, -1.28846, 1.0]], ['2, k, 16', [-0.240019, -0.633891, 1.0]], ['2, k, 17', [-0.188116, -0.90007, 1.0]], ['2, k, 18', [-0.167663, -1.1657, 1.0]], ['2, k, 19', [-0.133056, -1.21429, 1.0]], ['2, k, 20', [-0.277579, -0.181762, 1.0]], ['2, k, 21', [-0.303294, 0.470654, 1.0]], ['2, k, 22', [-0.294168, 0.43162, 1.0]], ['2, k, 23', [0.349, 0.11302, 1.0]], ['2, k, 24', [0.311714, 0.120691, 1.0]]]
[['2, k, 0', [-0.308904, -0.635227, 1.0]], ['2, k, 1', [-0.291825, -0.374787, 1.0]], ['2, k, 2', [-0.27149, -0.119808, 1.0]], ['2, k, 3', [-0.233923, 0.000483299, 1.0]], ['2, k, 4', [-0.40332, -0.173124, 1.0]], ['2, k, 5', [-0.415177, 0.104531, 1.0]], ['2, k, 6', [-0.323803, 0.350827, 1.0]], ['2, k, 7', [-0.294949, 0.416567, 1.0]], ['2, k, 8', [-0.131797, -0.166148, 1.0]], ['2, k, 9', [0.0646062, -0.114861, 1.0]], ['2, k, 10', [0.249389, -0.0277953, 1.0]], ['2, k, 11', [0.32047, 0.0271044, 1.0]], ['2, k, 12', [-0.372057, -0.625577, 1.0]], ['2, k, 13', [-0.430959, -0.904241, 1.0]], ['2, k, 14', [-0.468607, -1.22997, 1.0]], ['2, k, 15', [-0.487099, -1.3268, 1.0]], ['2, k, 16', [-0.240249, -0.633894, 1.0]], ['2, k, 17', [-0.188218, -0.900062, 1.0]], ['2, k, 18', [-0.170075, -1.16219, 1.0]], ['2, k, 19', [-0.136467, -1.21071, 1.0]], ['2, k, 20', [-0.276768, -0.183051, 1.0]], ['2, k, 21', [-0.257702, 0.46031, 1.0]], ['2, k, 22', [-0.245871, 0.421661, 1.0]], ['2, k, 23', [0.367995, 0.0752337, 1.0]], ['2, k, 24', [0.338264, 0.0818575, 1.0]]]
[['2, k, 0', [-0.309201, -0.634002, 1.0]], ['2, k, 1', [-0.29096, -0.375688, 1.0]], ['2, k, 2', [-0.26863, -0.124612, 1.0]], ['2, k, 3', [-0.221984, -0.00287048, 1.0]], ['2, k, 4', [-0.403601, -0.173392, 1.0]], ['2, k, 5', [-0.392779, 0.104421, 1.0]], ['2, k, 6', [-0.29794, 0.346123, 1.0]], ['2, k, 7', [-0.260666, 0.408128, 1.0]], ['2, k, 8', [-0.13359, -0.170555, 1.0]], ['2, k, 9', [0.0664852, -0.152303, 1.0]], ['2, k, 10', [0.249458, -0.0511688, 1.0]], ['2, k, 11', [0.328859, -0.00923688, 1.0]], ['2, k, 12', [-0.371924, -0.621541, 1.0]], ['2, k, 13', [-0.430627, -0.90296, 1.0]], ['2, k, 14', [-0.468611, -1.22848, 1.0]], ['2, k, 15', [-0.487026, -1.32598, 1.0]], ['2, k, 16', [-0.241101, -0.632608, 1.0]], ['2, k, 17', [-0.188624, -0.904654, 1.0]], ['2, k, 18', [-0.174567, -1.14473, 1.0]], ['2, k, 19', [-0.141729, -1.19257, 1.0]], ['2, k, 20', [-0.274502, -0.186642, 1.0]], ['2, k, 21', [-0.221478, 0.452585, 1.0]], ['2, k, 22', [-0.215067, 0.416213, 1.0]], ['2, k, 23', [0.3674, 0.0467925, 1.0]], ['2, k, 24', [0.348846, 0.0538957, 1.0]]]
[['2, k, 0', [-0.309974, -0.6366, 1.0]], ['2, k, 1', [-0.290801, -0.380712, 1.0]], ['2, k, 2', [-0.268425, -0.129884, 1.0]], ['2, k, 3', [-0.215821, -0.00934178, 1.0]], ['2, k, 4', [-0.398801, -0.176701, 1.0]], ['2, k, 5', [-0.377381, 0.100747, 1.0]], ['2, k, 6', [-0.264157, 0.344742, 1.0]], ['2, k, 7', [-0.218716, 0.407397, 1.0]], ['2, k, 8', [-0.133462, -0.193839, 1.0]], ['2, k, 9', [0.0735526, -0.159631, 1.0]], ['2, k, 10', [0.315845, -0.0733738, 1.0]], ['2, k, 11', [0.364259, -0.0230976, 1.0]], ['2, k, 12', [-0.37267, -0.625705, 1.0]], ['2, k, 13', [-0.43053, -0.902498, 1.0]], ['2, k, 14', [-0.467776, -1.13949, 1.0]], ['2, k, 15', [-0.443959, -1.19502, 1.0]], ['2, k, 16', [-0.243165, -0.639477, 1.0]], ['2, k, 17', [-0.189097, -0.906561, 1.0]], ['2, k, 18', [-0.174656, -1.14655, 1.0]], ['2, k, 19', [-0.137571, -1.19368, 1.0]], ['2, k, 20', [-0.27425, -0.192093, 1.0]], ['2, k, 21', [-0.181591, 0.448667, 1.0]], ['2, k, 22', [-0.174239, 0.404492, 1.0]], ['2, k, 23', [0.40496, 0.0281156, 1.0]], ['2, k, 24', [0.365325, 0.0322079, 1.0]]]
[['2, k, 0', [-0.310312, -0.635074, 1.0]], ['2, k, 1', [-0.290695, -0.380557, 1.0]], ['2, k, 2', [-0.268337, -0.130116, 1.0]], ['2, k, 3', [-0.209501, -0.0128953, 1.0]], ['2, k, 4', [-0.402315, -0.175447, 1.0]], ['2, k, 5', [-0.362101, 0.0999641, 1.0]], ['2, k, 6', [-0.241407, 0.338646, 1.0]], ['2, k, 7', [-0.183533, 0.403618, 1.0]], ['2, k, 8', [-0.138497, -0.178877, 1.0]], ['2, k, 9', [0.0591009, -0.202521, 1.0]], ['2, k, 10', [0.312483, -0.0917167, 1.0]], ['2, k, 11', [0.36869, -0.0566852, 1.0]], ['2, k, 12', [-0.372738, -0.624299, 1.0]], ['2, k, 13', [-0.430355, -0.902689, 1.0]], ['2, k, 14', [-0.467139, -1.21156, 1.0]], ['2, k, 15', [-0.443135, -1.2666, 1.0]], ['2, k, 16', [-0.243465, -0.637061, 1.0]], ['2, k, 17', [-0.18956, -0.905813, 1.0]], ['2, k, 18', [-0.177384, -1.16202, 1.0]], ['2, k, 19', [-0.143603, -1.21007, 1.0]], ['2, k, 20', [-0.274155, -0.192248, 1.0]], ['2, k, 21', [-0.152182, 0.445635, 1.0]], ['2, k, 22', [-0.143395, 0.396535, 1.0]], ['2, k, 23', [0.403626, -0.00153725, 1.0]], ['2, k, 24', [0.366483, 0.00590082, 1.0]]]
[['2, k, 0', [-0.310605, -0.632818, 1.0]], ['2, k, 1', [-0.290908, -0.380004, 1.0]], ['2, k, 2', [-0.26872, -0.130212, 1.0]], ['2, k, 3', [-0.206598, -0.0180777, 1.0]], ['2, k, 4', [-0.403267, -0.176859, 1.0]], ['2, k, 5', [-0.343731, 0.0951894, 1.0]], ['2, k, 6', [-0.201643, 0.331391, 1.0]], ['2, k, 7', [-0.151696, 0.395934, 1.0]], ['2, k, 8', [-0.138598, -0.178058, 1.0]], ['2, k, 9', [0.0589333, -0.206405, 1.0]], ['2, k, 10', [0.318302, -0.142327, 1.0]], ['2, k, 11', [0.377155, -0.0931615, 1.0]], ['2, k, 12', [-0.372508, -0.622343, 1.0]], ['2, k, 13', [-0.43218, -0.900665, 1.0]], ['2, k, 14', [-0.474807, -1.20829, 1.0]], ['2, k, 15', [-0.444271, -1.2785, 1.0]], ['2, k, 16', [-0.244033, -0.633934, 1.0]], ['2, k, 17', [-0.18975, -0.906203, 1.0]], ['2, k, 18', [-0.177251, -1.16036, 1.0]], ['2, k, 19', [-0.143255, -1.20831, 1.0]], ['2, k, 20', [-0.27448, -0.192242, 1.0]], ['2, k, 21', [-0.122729, 0.434927, 1.0]], ['2, k, 22', [-0.108397, 0.376412, 1.0]], ['2, k, 23', [0.414403, -0.0427527, 1.0]], ['2, k, 24', [0.386482, -0.0320177, 1.0]]]
[['2, k, 0', [-0.311101, -0.633795, 1.0]], ['2, k, 1', [-0.291244, -0.380019, 1.0]], ['2, k, 2', [-0.269342, -0.129467, 1.0]], ['2, k, 3', [-0.205321, -0.0159537, 1.0]], ['2, k, 4', [-0.400673, -0.181856, 1.0]], ['2, k, 5', [-0.334003, 0.0888058, 1.0]], ['2, k, 6', [-0.185079, 0.32109, 1.0]], ['2, k, 7', [-0.121996, 0.3844, 1.0]], ['2, k, 8', [-0.139375, -0.177177, 1.0]], ['2, k, 9', [0.0651997, -0.217562, 1.0]], ['2, k, 10', [0.323381, -0.150596, 1.0]], ['2, k, 11', [0.38776, -0.13334, 1.0]], ['2, k, 12', [-0.372774, -0.623101, 1.0]], ['2, k, 13', [-0.43354, -0.900377, 1.0]], ['2, k, 14', [-0.481119, -1.2005, 1.0]], ['2, k, 15', [-0.458828, -1.25707, 1.0]], ['2, k, 16', [-0.244388, -0.634481, 1.0]], ['2, k, 17', [-0.190841, -0.90568, 1.0]], ['2, k, 18', [-0.177109, -1.14965, 1.0]], ['2, k, 19', [-0.141424, -1.19682, 1.0]], ['2, k, 20', [-0.274978, -0.191747, 1.0]], ['2, k, 21', [-0.0887579, 0.419313, 1.0]], ['2, k, 22', [-0.0855367, 0.370243, 1.0]], ['2, k, 23', [0.437274, -0.106056, 1.0]], ['2, k, 24', [0.398723, -0.0946875, 1.0]]]
[['2, k, 0', [-0.311464, -0.634407, 1.0]], ['2, k, 1', [-0.291739, -0.380086, 1.0]], ['2, k, 2', [-0.27033, -0.128991, 1.0]], ['2, k, 3', [-0.201013, -0.00805595, 1.0]], ['2, k, 4', [-0.39873, -0.184358, 1.0]], ['2, k, 5', [-0.298905, 0.076108, 1.0]], ['2, k, 6', [-0.148967, 0.308797, 1.0]], ['2, k, 7', [-0.0937052, 0.368462, 1.0]], ['2, k, 8', [-0.139, -0.184357, 1.0]], ['2, k, 9', [0.0765813, -0.229844, 1.0]], ['2, k, 10', [0.304547, -0.208762, 1.0]], ['2, k, 11', [0.382867, -0.169721, 1.0]], ['2, k, 12', [-0.372972, -0.623423, 1.0]], ['2, k, 13', [-0.435724, -0.899616, 1.0]], ['2, k, 14', [-0.483935, -1.19705, 1.0]], ['2, k, 15', [-0.460541, -1.25477, 1.0]], ['2, k, 16', [-0.244886, -0.63524, 1.0]], ['2, k, 17', [-0.191744, -0.904621, 1.0]], ['2, k, 18', [-0.178594, -1.14531, 1.0]], ['2, k, 19', [-0.22441, -1.07924, 1.0]], ['2, k, 20', [-0.275795, -0.191432, 1.0]], ['2, k, 21', [-0.0587854, 0.406016, 1.0]], ['2, k, 22', [-0.0405769, 0.341536, 1.0]], ['2, k, 23', [0.427905, -0.127958, 1.0]], ['2, k, 24', [0.396913, -0.118755, 1.0]]]
[['2, k, 0', [-0.312734, -0.637875, 1.0]], ['2, k, 1', [-0.292181, -0.380043, 1.0]], ['2, k, 2', [-0.272101, -0.125003, 1.0]], ['2, k, 3', [-0.202562, -0.00772075, 1.0]], ['2, k, 4', [-0.398004, -0.184479, 1.0]], ['2, k, 5', [-0.295258, 0.0748796, 1.0]], ['2, k, 6', [-0.132956, 0.29927, 1.0]], ['2, k, 7', [-0.0660506, 0.354102, 1.0]], ['2, k, 8', [-0.139282, -0.206786, 1.0]], ['2, k, 9', [0.0470482, -0.267297, 1.0]], ['2, k, 10', [0.311157, -0.227286, 1.0]], ['2, k, 11', [0.381788, -0.211385, 1.0]], ['2, k, 12', [-0.374525, -0.625917, 1.0]], ['2, k, 13', [-0.437965, -0.896724, 1.0]], ['2, k, 14', [-0.486922, -1.19319, 1.0]], ['2, k, 15', [-0.461312, -1.25237, 1.0]], ['2, k, 16', [-0.246492, -0.641472, 1.0]], ['2, k, 17', [-0.193308, -0.903927, 1.0]], ['2, k, 18', [-0.169464, -1.17591, 1.0]], ['2, k, 19', [-0.12787, -1.22138, 1.0]], ['2, k, 20', [-0.277109, -0.189063, 1.0]], ['2, k, 21', [-0.0272399, 0.388515, 1.0]], ['2, k, 22', [-0.0248938, 0.341987, 1.0]], ['2, k, 23', [0.427398, -0.183335, 1.0]], ['2, k, 24', [0.409191, -0.167231, 1.0]]]
[['2, k, 0', [-0.313528, -0.641222, 1.0]], ['2, k, 1', [-0.293403, -0.380614, 1.0]], ['2, k, 2', [-0.274259, -0.123736, 1.0]], ['2, k, 3', [-0.213622, -0.00939195, 1.0]], ['2, k, 4', [-0.396359, -0.179971, 1.0]], ['2, k, 5', [-0.283366, 0.0751337, 1.0]], ['2, k, 6', [-0.0916867, 0.275226, 1.0]], ['2, k, 7', [-0.0429351, 0.328619, 1.0]], ['2, k, 8', [-0.139333, -0.209949, 1.0]], ['2, k, 9', [0.080311, -0.276408, 1.0]], ['2, k, 10', [0.308251, -0.263139, 1.0]], ['2, k, 11', [0.392643, -0.240342, 1.0]], ['2, k, 12', [-0.375048, -0.628543, 1.0]], ['2, k, 13', [-0.439457, -0.896675, 1.0]], ['2, k, 14', [-0.489275, -1.19032, 1.0]], ['2, k, 15', [-0.463341, -1.25036, 1.0]], ['2, k, 16', [-0.247412, -0.645617, 1.0]], ['2, k, 17', [-0.196382, -0.903153, 1.0]], ['2, k, 18', [-0.170465, -1.17415, 1.0]], ['2, k, 19', [-0.127624, -1.21926, 1.0]], ['2, k, 20', [-0.278963, -0.188222, 1.0]], ['2, k, 21', [0.00116411, 0.359245, 1.0]], ['2, k, 22', [0.0168116, 0.307995, 1.0]], ['2, k, 23', [0.438194, -0.216761, 1.0]], ['2, k, 24', [0.416361, -0.195855, 1.0]]]
[['2, k, 0', [-0.316376, -0.647414, 1.0]], ['2, k, 1', [-0.295214, -0.381432, 1.0]], ['2, k, 2', [-0.276508, -0.121447, 1.0]], ['2, k, 3', [-0.187708, -0.0172831, 1.0]], ['2, k, 4', [-0.383257, -0.172798, 1.0]], ['2, k, 5', [-0.259113, 0.0770766, 1.0]], ['2, k, 6', [-0.0991863, 0.246645, 1.0]], ['2, k, 7', [-0.0317659, 0.313205, 1.0]], ['2, k, 8', [-0.140521, -0.236146, 1.0]], ['2, k, 9', [0.0521666, -0.296826, 1.0]], ['2, k, 10', [0.312966, -0.295195, 1.0]], ['2, k, 11', [0.386323, -0.281681, 1.0]], ['2, k, 12', [-0.375915, -0.630969, 1.0]], ['2, k, 13', [-0.440732, -0.895282, 1.0]], ['2, k, 14', [-0.495298, -1.16689, 1.0]], ['2, k, 15', [-0.464341, -1.22857, 1.0]], ['2, k, 16', [-0.252797, -0.655871, 1.0]], ['2, k, 17', [-0.198127, -0.903594, 1.0]], ['2, k, 18', [-0.170675, -1.17407, 1.0]], ['2, k, 19', [-0.120601, -1.21735, 1.0]], ['2, k, 20', [-0.28099, -0.186806, 1.0]], ['2, k, 21', [0.0114116, 0.355486, 1.0]], ['2, k, 22', [0.0143928, 0.297895, 1.0]], ['2, k, 23', [0.435139, -0.265165, 1.0]], ['2, k, 24', [0.414161, -0.240206, 1.0]]]
[['2, k, 0', [-0.317291, -0.64779, 1.0]], ['2, k, 1', [-0.295137, -0.381747, 1.0]], ['2, k, 2', [-0.273942, -0.121991, 1.0]], ['2, k, 3', [-0.160629, -0.0291137, 1.0]], ['2, k, 4', [-0.383583, -0.172959, 1.0]], ['2, k, 5', [-0.268212, 0.0145803, 1.0]], ['2, k, 6', [-0.0946487, 0.200485, 1.0]], ['2, k, 7', [-0.0344296, 0.275333, 1.0]], ['2, k, 8', [-0.140291, -0.240164, 1.0]], ['2, k, 9', [0.0515097, -0.30268, 1.0]], ['2, k, 10', [0.312909, -0.329395, 1.0]], ['2, k, 11', [0.38055, -0.314881, 1.0]], ['2, k, 12', [-0.376226, -0.630746, 1.0]], ['2, k, 13', [-0.44634, -0.911065, 1.0]], ['2, k, 14', [-0.494, -1.1736, 1.0]], ['2, k, 15', [-0.461412, -1.23602, 1.0]], ['2, k, 16', [-0.254184, -0.656583, 1.0]], ['2, k, 17', [-0.200271, -0.905888, 1.0]], ['2, k, 18', [-0.172431, -1.17053, 1.0]], ['2, k, 19', [-0.122161, -1.21308, 1.0]], ['2, k, 20', [-0.27957, -0.187148, 1.0]], ['2, k, 21', [0.023626, 0.305973, 1.0]], ['2, k, 22', [0.0266703, 0.272227, 1.0]], ['2, k, 23', [0.428223, -0.29255, 1.0]], ['2, k, 24', [0.405409, -0.271351, 1.0]]]
