[['2, k, 0', [-0.0709786, -0.392478, 1.0]], ['2, k, 1', [-0.041389, -0.0543901, 1.0]], ['2, k, 2', [-0.0122444, 0.276814, 1.0]], ['2, k, 3', [-0.00415679, 0.426162, 1.0]], ['2, k, 4', [-0.185639, 0.190484, 1.0]], ['2, k, 5', [-0.301314, 0.109687, 1.0]], ['2, k, 6', [-0.286676, 0.0108928, 1.0]], ['2, k, 7', [-0.262313, -0.056847, 1.0]], ['2, k, 8', [0.149353, 0.172837, 1.0]], ['2, k, 9', [0.250519, 0.0727334, 1.0]], ['2, k, 10', [0.260338, -0.000401198, 1.0]], ['2, k, 11', [0.230252, -0.0597996, 1.0]], ['2, k, 12', [-0.146371, -0.383871, 1.0]], ['2, k, 13', [-0.209164, -0.720353, 1.0]], ['2, k, 14', [-0.166177, -0.71903, 1.0]], ['2, k, 15', [-0.123055, -0.788013, 1.0]], ['2, k, 16', [0.00607465, -0.391907, 1.0]], ['2, k, 17', [0.218427, -0.661841, 1.0]], ['2, k, 18', [0.0732138, -0.709667, 1.0]], ['2, k, 19', [0.0488406, -0.793376, 1.0]], ['2, k, 20', [-0.0194765, 0.194957, 1.0]], ['2, k, 21', [-0.253904, -0.0974933, 1.0]], ['2, k, 22', [-0.292189, -0.0477861, 1.0]], ['2, k, 23', [0.225712, -0.108188, 1.0]], ['2, k, 24', [0.266271, -0.0570109, 1.0]]]
[['2, k, 0', [-0.0195701, -0.358794, 1.0]], ['2, k, 1', [-0.0172346, -0.0435207, 1.0]], ['2, k, 2', [-0.012653, 0.267435, 1.0]], ['2, k, 3', [-0.00592762, 0.418437, 1.0]], ['2, k, 4', [-0.152079, 0.148945, 1.0]], ['2, k, 5', [-0.235169, 0.21592, 1.0]], ['2, k, 6', [-0.196772, 0.307607, 1.0]], ['2, k, 7', [-0.188392, 0.349616, 1.0]], ['2, k, 8', [0.122097, 0.156416, 1.0]], ['2, k, 9', [0.224307, 0.213845, 1.0]], ['2, k, 10', [0.247705, 0.318294, 1.0]], ['2, k, 11', [0.25028, 0.367178, 1.0]], ['2, k, 12', [-0.0931311, -0.354787, 1.0]], ['2, k, 13', [-0.158128, -0.597519, 1.0]], ['2, k, 14', [-0.194199, -0.904405, 1.0]], ['2, k, 15', [-0.190541, -0.962338, 1.0]], ['2, k, 16', [0.0544056, -0.355486, 1.0]], ['2, k, 17', [0.195116, -0.614067, 1.0]], ['2, k, 18', [0.0949848, -0.916973, 1.0]], ['2, k, 19', [0.0956767, -0.974848, 1.0]], ['2, k, 20', [-0.0137469, 0.190149, 1.0]], ['2, k, 21', [-0.178072, 0.371895, 1.0]], ['2, k, 22', [-0.218606, 0.356603, 1.0]], ['2, k, 23', [0.248158, 0.394138, 1.0]], ['2, k, 24', [0.210377, 0.372181, 1.0]]]
[['2, k, 0', [-0.0181173, -0.36071, 1.0]], ['2, k, 1', [-0.0143049, -0.0708308, 1.0]], ['2, k, 2', [-0.0114479, 0.199546, 1.0]], ['2, k, 3', [-0.00649388, 0.373553, 1.0]], ['2, k, 4', [-0.151436, 0.147854, 1.0]], ['2, k, 5', [-0.221635, 0.219932, 1.0]], ['2, k, 6', [-0.196921, 0.307977, 1.0]], ['2, k, 7', [-0.190256, 0.3512, 1.0]], ['2, k, 8', [0.122435, 0.156804, 1.0]], ['2, k, 9', [0.227858, 0.208269, 1.0]], ['2, k, 10', [0.248593, 0.318663, 1.0]], ['2, k, 11', [0.252466, 0.365303, 1.0]], ['2, k, 12', [-0.0909571, -0.356972, 1.0]], ['2, k, 13', [-0.129133, -0.545396, 1.0]], ['2, k, 14', [-0.184743, -0.860174, 1.0]], ['2, k, 15', [-0.180791, -0.919462, 1.0]], ['2, k, 16', [0.0551371, -0.357128, 1.0]], ['2, k, 17', [0.196516, -0.60758, 1.0]], ['2, k, 18', [0.0968762, -0.913738, 1.0]], ['2, k, 19', [0.0978882, -0.972723, 1.0]], ['2, k, 20', [-0.0119153, 0.130271, 1.0]], ['2, k, 21', [-0.172346, 0.369887, 1.0]], ['2, k, 22', [-0.214259, 0.369907, 1.0]], ['2, k, 23', [0.24836, 0.396562, 1.0]], ['2, k, 24', [0.214576, 0.37154, 1.0]]]
[['2, k, 0', [-0.0203054, -0.3637, 1.0]], ['2, k, 1', [-0.0155348, -0.066408, 1.0]], ['2, k, 2', [-0.0106791, 0.25375, 1.0]], ['2, k, 3', [-0.00408773, 0.412958, 1.0]], ['2, k, 4', [-0.151731, 0.14392, 1.0]], ['2, k, 5', [-0.228924, 0.2174, 1.0]], ['2, k, 6', [-0.197057, 0.308164, 1.0]], ['2, k, 7', [-0.189347, 0.349407, 1.0]], ['2, k, 8', [0.122584, 0.15663, 1.0]], ['2, k, 9', [0.223744, 0.213604, 1.0]], ['2, k, 10', [0.249593, 0.318584, 1.0]], ['2, k, 11', [0.2505, 0.362532, 1.0]], ['2, k, 12', [-0.0924132, -0.359286, 1.0]], ['2, k, 13', [-0.155845, -0.602027, 1.0]], ['2, k, 14', [-0.197856, -0.916653, 1.0]], ['2, k, 15', [-0.193774, -0.975193, 1.0]], ['2, k, 16', [0.052116, -0.360799, 1.0]], ['2, k, 17', [0.20963, -0.604872, 1.0]], ['2, k, 18', [0.11003, -0.918199, 1.0]], ['2, k, 19', [0.110934, -0.976727, 1.0]], ['2, k, 20', [-0.0125414, 0.173555, 1.0]], ['2, k, 21', [-0.168552, 0.369282, 1.0]], ['2, k, 22', [-0.213224, 0.370412, 1.0]], ['2, k, 23', [0.25096, 0.387287, 1.0]], ['2, k, 24', [0.208289, 0.370031, 1.0]]]
[['2, k, 0', [-0.0205482, -0.368569, 1.0]], ['2, k, 1', [-0.0163686, -0.08006, 1.0]], ['2, k, 2', [-0.0133526, 0.186098, 1.0]], ['2, k, 3', [-0.00547167, 0.36031, 1.0]], ['2, k, 4', [-0.151702, 0.143369, 1.0]], ['2, k, 5', [-0.229366, 0.214859, 1.0]], ['2, k, 6', [-0.1969, 0.308196, 1.0]], ['2, k, 7', [-0.186768, 0.348137, 1.0]], ['2, k, 8', [0.122846, 0.156136, 1.0]], ['2, k, 9', [0.22309, 0.213211, 1.0]], ['2, k, 10', [0.252772, 0.314838, 1.0]], ['2, k, 11', [0.256973, 0.354051, 1.0]], ['2, k, 12', [-0.0919658, -0.363842, 1.0]], ['2, k, 13', [-0.276339, -0.571675, 1.0]], ['2, k, 14', [-0.220519, -0.893526, 1.0]], ['2, k, 15', [-0.216114, -0.95372, 1.0]], ['2, k, 16', [0.0513465, -0.365861, 1.0]], ['2, k, 17', [0.145758, -0.680071, 1.0]], ['2, k, 18', [0.00129691, -0.945657, 1.0]], ['2, k, 19', [0.0791073, -0.844427, 1.0]], ['2, k, 20', [-0.0143018, 0.117075, 1.0]], ['2, k, 21', [-0.168633, 0.372816, 1.0]], ['2, k, 22', [-0.209877, 0.370054, 1.0]], ['2, k, 23', [0.259862, 0.379319, 1.0]], ['2, k, 24', [0.22001, 0.362077, 1.0]]]
[['2, k, 0', [-0.0216555, -0.374685, 1.0]], ['2, k, 1', [-0.017092, -0.0866742, 1.0]], ['2, k, 2', [-0.0133372, 0.185924, 1.0]], ['2, k, 3', [-0.00372636, 0.358961, 1.0]], ['2, k, 4', [-0.150541, 0.134016, 1.0]], ['2, k, 5', [-0.234892, 0.206184, 1.0]], ['2, k, 6', [-0.196788, 0.307818, 1.0]], ['2, k, 7', [-0.186382, 0.345504, 1.0]], ['2, k, 8', [0.123046, 0.155269, 1.0]], ['2, k, 9', [0.223149, 0.20745, 1.0]], ['2, k, 10', [0.253096, 0.313296, 1.0]], ['2, k, 11', [0.257581, 0.347633, 1.0]], ['2, k, 12', [-0.0928154, -0.369159, 1.0]], ['2, k, 13', [-0.242838, -0.57469, 1.0]], ['2, k, 14', [-0.258331, -0.903152, 1.0]], ['2, k, 15', [-0.252239, -0.963268, 1.0]], ['2, k, 16', [0.0499761, -0.372607, 1.0]], ['2, k, 17', [0.171833, -0.664128, 1.0]], ['2, k, 18', [0.108521, -0.981461, 1.0]], ['2, k, 19', [0.152353, -0.852153, 1.0]], ['2, k, 20', [-0.014317, 0.1168, 1.0]], ['2, k, 21', [-0.168135, 0.369975, 1.0]], ['2, k, 22', [-0.214272, 0.355079, 1.0]], ['2, k, 23', [0.260085, 0.382726, 1.0]], ['2, k, 24', [0.215723, 0.359193, 1.0]]]
[['2, k, 0', [-0.0235381, -0.379827, 1.0]], ['2, k, 1', [-0.0172988, -0.0861144, 1.0]], ['2, k, 2', [-0.0114103, 0.211507, 1.0]], ['2, k, 3', [0.000203668, 0.376866, 1.0]], ['2, k, 4', [-0.150532, 0.130567, 1.0]], ['2, k, 5', [-0.227585, 0.204537, 1.0]], ['2, k, 6', [-0.194227, 0.306021, 1.0]], ['2, k, 7', [-0.185407, 0.339409, 1.0]], ['2, k, 8', [0.122845, 0.153123, 1.0]], ['2, k, 9', [0.229674, 0.17681, 1.0]], ['2, k, 10', [0.255047, 0.303809, 1.0]], ['2, k, 11', [0.258912, 0.340011, 1.0]], ['2, k, 12', [-0.0984119, -0.377498, 1.0]], ['2, k, 13', [-0.220005, -0.656323, 1.0]], ['2, k, 14', [-0.222109, -0.976736, 1.0]], ['2, k, 15', [-0.220463, -0.839818, 1.0]], ['2, k, 16', [0.0505501, -0.376369, 1.0]], ['2, k, 17', [0.154633, -0.67197, 1.0]], ['2, k, 18', [0.115078, -0.99378, 1.0]], ['2, k, 19', [0.15199, -0.862115, 1.0]], ['2, k, 20', [-0.0133575, 0.134538, 1.0]], ['2, k, 21', [-0.171029, 0.362729, 1.0]], ['2, k, 22', [-0.203696, 0.359913, 1.0]], ['2, k, 23', [0.266131, 0.37145, 1.0]], ['2, k, 24', [0.216794, 0.350726, 1.0]]]
[['2, k, 0', [-0.027015, -0.389439, 1.0]], ['2, k, 1', [-0.0183638, -0.0884227, 1.0]], ['2, k, 2', [-0.0117385, 0.209767, 1.0]], ['2, k, 3', [-1.81883e-05, 0.361166, 1.0]], ['2, k, 4', [-0.150071, 0.127262, 1.0]], ['2, k, 5', [-0.225396, 0.196671, 1.0]], ['2, k, 6', [-0.19386, 0.29849, 1.0]], ['2, k, 7', [-0.183115, 0.328627, 1.0]], ['2, k, 8', [0.123015, 0.149339, 1.0]], ['2, k, 9', [0.228015, 0.176909, 1.0]], ['2, k, 10', [0.255777, 0.295608, 1.0]], ['2, k, 11', [0.253796, 0.330247, 1.0]], ['2, k, 12', [-0.103331, -0.387082, 1.0]], ['2, k, 13', [-0.231448, -0.632463, 1.0]], ['2, k, 14', [-0.257506, -0.957184, 1.0]], ['2, k, 15', [-0.250362, -1.01725, 1.0]], ['2, k, 16', [0.0491844, -0.384658, 1.0]], ['2, k, 17', [0.158686, -0.653552, 1.0]], ['2, k, 18', [0.152218, -0.977099, 1.0]], ['2, k, 19', [0.155178, -1.03705, 1.0]], ['2, k, 20', [-0.0136799, 0.133595, 1.0]], ['2, k, 21', [-0.16082, 0.348469, 1.0]], ['2, k, 22', [-0.211229, 0.332852, 1.0]], ['2, k, 23', [0.259369, 0.356557, 1.0]], ['2, k, 24', [0.218189, 0.343996, 1.0]]]
[['2, k, 0', [-0.0274098, -0.405105, 1.0]], ['2, k, 1', [-0.0202314, -0.100065, 1.0]], ['2, k, 2', [-0.0142272, 0.198402, 1.0]], ['2, k, 3', [-0.000271636, 0.349903, 1.0]], ['2, k, 4', [-0.150359, 0.083227, 1.0]], ['2, k, 5', [-0.22209, 0.17676, 1.0]], ['2, k, 6', [-0.194074, 0.280421, 1.0]], ['2, k, 7', [-0.18595, 0.315071, 1.0]], ['2, k, 8', [0.123036, 0.14042, 1.0]], ['2, k, 9', [0.229816, 0.165052, 1.0]], ['2, k, 10', [0.254295, 0.283123, 1.0]], ['2, k, 11', [0.25331, 0.321385, 1.0]], ['2, k, 12', [-0.106266, -0.403155, 1.0]], ['2, k, 13', [-0.235069, -0.63034, 1.0]], ['2, k, 14', [-0.268196, -0.955307, 1.0]], ['2, k, 15', [-0.257923, -1.01598, 1.0]], ['2, k, 16', [0.0517554, -0.399456, 1.0]], ['2, k, 17', [0.160953, -0.659209, 1.0]], ['2, k, 18', [0.159783, -0.98475, 1.0]], ['2, k, 19', [0.165666, -1.04523, 1.0]], ['2, k, 20', [-0.0156744, 0.124223, 1.0]], ['2, k, 21', [-0.17521, 0.343062, 1.0]], ['2, k, 22', [-0.200608, 0.340079, 1.0]], ['2, k, 23', [0.253606, 0.351909, 1.0]], ['2, k, 24', [0.214477, 0.327293, 1.0]]]
[['2, k, 0', [-0.0273198, -0.414568, 1.0]], ['2, k, 1', [-0.0200065, -0.108391, 1.0]], ['2, k, 2', [-0.0135167, 0.192244, 1.0]], ['2, k, 3', [-0.000344925, 0.337516, 1.0]], ['2, k, 4', [-0.149922, 0.0805838, 1.0]], ['2, k, 5', [-0.224697, 0.163952, 1.0]], ['2, k, 6', [-0.190616, 0.270483, 1.0]], ['2, k, 7', [-0.17992, 0.304032, 1.0]], ['2, k, 8', [0.120916, 0.136636, 1.0]], ['2, k, 9', [0.227344, 0.15098, 1.0]], ['2, k, 10', [0.253017, 0.271502, 1.0]], ['2, k, 11', [0.252419, 0.305284, 1.0]], ['2, k, 12', [-0.107532, -0.411478, 1.0]], ['2, k, 13', [-0.238453, -0.628507, 1.0]], ['2, k, 14', [-0.335165, -0.939253, 1.0]], ['2, k, 15', [-0.324314, -1.0002, 1.0]], ['2, k, 16', [0.053466, -0.409591, 1.0]], ['2, k, 17', [0.161435, -0.658314, 1.0]], ['2, k, 18', [0.186585, -0.982711, 1.0]], ['2, k, 19', [0.192079, -1.0433, 1.0]], ['2, k, 20', [-0.0150996, 0.11778, 1.0]], ['2, k, 21', [-0.15779, 0.327423, 1.0]], ['2, k, 22', [-0.204616, 0.313797, 1.0]], ['2, k, 23', [0.244513, 0.337984, 1.0]], ['2, k, 24', [0.22026, 0.306244, 1.0]]]
[['2, k, 0', [-0.0272676, -0.420144, 1.0]], ['2, k, 1', [-0.0220596, -0.125522, 1.0]], ['2, k, 2', [-0.0190645, 0.155565, 1.0]], ['2, k, 3', [-0.00194642, 0.310693, 1.0]], ['2, k, 4', [-0.149982, 0.0722478, 1.0]], ['2, k, 5', [-0.224481, 0.148169, 1.0]], ['2, k, 6', [-0.187386, 0.253391, 1.0]], ['2, k, 7', [-0.176751, 0.286483, 1.0]], ['2, k, 8', [0.118825, 0.132869, 1.0]], ['2, k, 9', [0.236755, 0.115573, 1.0]], ['2, k, 10', [0.252188, 0.256537, 1.0]], ['2, k, 11', [0.250057, 0.291452, 1.0]], ['2, k, 12', [-0.108594, -0.419407, 1.0]], ['2, k, 13', [-0.241031, -0.627558, 1.0]], ['2, k, 14', [-0.342904, -0.935875, 1.0]], ['2, k, 15', [-0.331241, -0.998556, 1.0]], ['2, k, 16', [0.0544059, -0.413287, 1.0]], ['2, k, 17', [0.163655, -0.664649, 1.0]], ['2, k, 18', [0.181276, -0.987534, 1.0]], ['2, k, 19', [0.187564, -1.04982, 1.0]], ['2, k, 20', [-0.0196548, 0.0866535, 1.0]], ['2, k, 21', [-0.157415, 0.316452, 1.0]], ['2, k, 22', [-0.202968, 0.301417, 1.0]], ['2, k, 23', [0.262619, 0.320304, 1.0]], ['2, k, 24', [0.213646, 0.299266, 1.0]]]
[['2, k, 0', [-0.0283911, -0.424109, 1.0]], ['2, k, 1', [-0.0226356, -0.134978, 1.0]], ['2, k, 2', [-0.0175371, 0.146286, 1.0]], ['2, k, 3', [-0.00126483, 0.293856, 1.0]], ['2, k, 4', [-0.148696, 0.0745363, 1.0]], ['2, k, 5', [-0.21475, 0.131567, 1.0]], ['2, k, 6', [-0.186345, 0.23102, 1.0]], ['2, k, 7', [-0.177496, 0.265742, 1.0]], ['2, k, 8', [0.114947, 0.113423, 1.0]], ['2, k, 9', [0.23023, 0.107968, 1.0]], ['2, k, 10', [0.249006, 0.22985, 1.0]], ['2, k, 11', [0.247544, 0.268863, 1.0]], ['2, k, 12', [-0.111214, -0.422922, 1.0]], ['2, k, 13', [-0.232598, -0.658402, 1.0]], ['2, k, 14', [-0.341353, -0.955414, 1.0]], ['2, k, 15', [-0.331976, -1.01865, 1.0]], ['2, k, 16', [0.0548088, -0.417597, 1.0]], ['2, k, 17', [0.163311, -0.667637, 1.0]], ['2, k, 18', [0.177479, -0.99101, 1.0]], ['2, k, 19', [0.161261, -1.10028, 1.0]], ['2, k, 20', [-0.018708, 0.0766847, 1.0]], ['2, k, 21', [-0.146134, 0.28954, 1.0]], ['2, k, 22', [-0.23326, 0.275025, 1.0]], ['2, k, 23', [0.253733, 0.300517, 1.0]], ['2, k, 24', [0.207322, 0.280012, 1.0]]]
[['2, k, 0', [-0.0304756, -0.433585, 1.0]], ['2, k, 1', [-0.0259495, -0.15353, 1.0]], ['2, k, 2', [-0.0218509, 0.118468, 1.0]], ['2, k, 3', [-0.00342004, 0.266916, 1.0]], ['2, k, 4', [-0.146423, 0.07444, 1.0]], ['2, k, 5', [-0.205399, 0.120427, 1.0]], ['2, k, 6', [-0.185242, 0.211178, 1.0]], ['2, k, 7', [-0.17544, 0.240823, 1.0]], ['2, k, 8', [0.112646, 0.0882012, 1.0]], ['2, k, 9', [0.217212, 0.0976147, 1.0]], ['2, k, 10', [0.246731, 0.210655, 1.0]], ['2, k, 11', [0.24473, 0.249254, 1.0]], ['2, k, 12', [-0.116333, -0.430608, 1.0]], ['2, k, 13', [-0.232974, -0.662021, 1.0]], ['2, k, 14', [-0.344416, -0.958102, 1.0]], ['2, k, 15', [-0.338767, -1.02284, 1.0]], ['2, k, 16', [0.0559765, -0.429, 1.0]], ['2, k, 17', [0.164125, -0.676925, 1.0]], ['2, k, 18', [0.174719, -0.997409, 1.0]], ['2, k, 19', [0.175105, -1.06177, 1.0]], ['2, k, 20', [-0.022851, 0.0512407, 1.0]], ['2, k, 21', [-0.151449, 0.268307, 1.0]], ['2, k, 22', [-0.19802, 0.254836, 1.0]], ['2, k, 23', [0.252384, 0.280738, 1.0]], ['2, k, 24', [0.208089, 0.261667, 1.0]]]
[['2, k, 0', [-0.0334574, -0.44494, 1.0]], ['2, k, 1', [-0.0302123, -0.15729, 1.0]], ['2, k, 2', [-0.028883, 0.120271, 1.0]], ['2, k, 3', [-0.00174548, 0.24314, 1.0]], ['2, k, 4', [-0.146241, 0.0739825, 1.0]], ['2, k, 5', [-0.197054, 0.088101, 1.0]], ['2, k, 6', [-0.185537, 0.181157, 1.0]], ['2, k, 7', [-0.175888, 0.217253, 1.0]], ['2, k, 8', [0.112123, 0.0441553, 1.0]], ['2, k, 9', [0.215339, 0.0733963, 1.0]], ['2, k, 10', [0.24751, 0.188263, 1.0]], ['2, k, 11', [0.244759, 0.225631, 1.0]], ['2, k, 12', [-0.122528, -0.439468, 1.0]], ['2, k, 13', [-0.233526, -0.6699, 1.0]], ['2, k, 14', [-0.346979, -0.966477, 1.0]], ['2, k, 15', [-0.347897, -1.03093, 1.0]], ['2, k, 16', [0.0561235, -0.442814, 1.0]], ['2, k, 17', [0.164383, -0.684628, 1.0]], ['2, k, 18', [0.176166, -1.00109, 1.0]], ['2, k, 19', [0.169956, -1.06523, 1.0]], ['2, k, 20', [-0.0287042, 0.0514529, 1.0]], ['2, k, 21', [-0.156167, 0.247912, 1.0]], ['2, k, 22', [-0.227861, 0.23397, 1.0]], ['2, k, 23', [0.24257, 0.258673, 1.0]], ['2, k, 24', [0.210438, 0.23485, 1.0]]]
[['2, k, 0', [-0.032879, -0.485402, 1.0]], ['2, k, 1', [-0.0263067, -0.212101, 1.0]], ['2, k, 2', [-0.0197634, 0.0600981, 1.0]], ['2, k, 3', [-0.00273131, 0.219831, 1.0]], ['2, k, 4', [-0.145182, -0.0330692, 1.0]], ['2, k, 5', [-0.203991, 0.064204, 1.0]], ['2, k, 6', [-0.18596, 0.158639, 1.0]], ['2, k, 7', [-0.173091, 0.19004, 1.0]], ['2, k, 8', [0.105408, -0.0187364, 1.0]], ['2, k, 9', [0.218422, 0.0369382, 1.0]], ['2, k, 10', [0.244306, 0.168275, 1.0]], ['2, k, 11', [0.240265, 0.202492, 1.0]], ['2, k, 12', [-0.127006, -0.48257, 1.0]], ['2, k, 13', [-0.239981, -0.679457, 1.0]], ['2, k, 14', [-0.349009, -0.97648, 1.0]], ['2, k, 15', [-0.340191, -1.04392, 1.0]], ['2, k, 16', [0.0615613, -0.478163, 1.0]], ['2, k, 17', [0.167984, -0.690348, 1.0]], ['2, k, 18', [0.177153, -1.00587, 1.0]], ['2, k, 19', [0.16702, -1.12444, 1.0]], ['2, k, 20', [-0.0214036, -0.00742081, 1.0]], ['2, k, 21', [-0.143473, 0.214775, 1.0]], ['2, k, 22', [-0.199336, 0.201304, 1.0]], ['2, k, 23', [0.238807, 0.237852, 1.0]], ['2, k, 24', [0.204669, 0.210325, 1.0]]]
[['2, k, 0', [-0.0328859, -0.487989, 1.0]], ['2, k, 1', [-0.0273667, -0.214916, 1.0]], ['2, k, 2', [-0.0229272, 0.0543997, 1.0]], ['2, k, 3', [-0.00357052, 0.189542, 1.0]], ['2, k, 4', [-0.145215, -0.0335982, 1.0]], ['2, k, 5', [-0.196481, 0.0324805, 1.0]], ['2, k, 6', [-0.181029, 0.128752, 1.0]], ['2, k, 7', [-0.17035, 0.168252, 1.0]], ['2, k, 8', [0.105241, -0.01999, 1.0]], ['2, k, 9', [0.222127, 0.00972186, 1.0]], ['2, k, 10', [0.23979, 0.132471, 1.0]], ['2, k, 11', [0.239844, 0.1763, 1.0]], ['2, k, 12', [-0.127166, -0.484827, 1.0]], ['2, k, 13', [-0.240813, -0.681008, 1.0]], ['2, k, 14', [-0.340699, -0.981892, 1.0]], ['2, k, 15', [-0.33215, -1.04971, 1.0]], ['2, k, 16', [0.0618337, -0.481267, 1.0]], ['2, k, 17', [0.162393, -0.709993, 1.0]], ['2, k, 18', [0.173383, -1.03434, 1.0]], ['2, k, 19', [0.176725, -1.10164, 1.0]], ['2, k, 20', [-0.0239184, -0.01226, 1.0]], ['2, k, 21', [-0.14677, 0.190172, 1.0]], ['2, k, 22', [-0.186661, 0.193443, 1.0]], ['2, k, 23', [0.240489, 0.206189, 1.0]], ['2, k, 24', [0.20215, 0.18916, 1.0]]]
[['2, k, 0', [-0.0328047, -0.500381, 1.0]], ['2, k, 1', [-0.0265685, -0.239434, 1.0]], ['2, k, 2', [-0.0197222, 0.0070399, 1.0]], ['2, k, 3', [-0.00479611, 0.165075, 1.0]], ['2, k, 4', [-0.14559, -0.0505453, 1.0]], ['2, k, 5', [-0.195395, 0.013673, 1.0]], ['2, k, 6', [-0.179302, 0.109412, 1.0]], ['2, k, 7', [-0.165691, 0.143392, 1.0]], ['2, k, 8', [0.104828, -0.0257418, 1.0]], ['2, k, 9', [0.22142, -0.01049, 1.0]], ['2, k, 10', [0.242065, 0.115999, 1.0]], ['2, k, 11', [0.238456, 0.152016, 1.0]], ['2, k, 12', [-0.126117, -0.498044, 1.0]], ['2, k, 13', [-0.241965, -0.682383, 1.0]], ['2, k, 14', [-0.339935, -0.983029, 1.0]], ['2, k, 15', [-0.294471, -1.0943, 1.0]], ['2, k, 16', [0.0610431, -0.492906, 1.0]], ['2, k, 17', [0.161623, -0.709444, 1.0]], ['2, k, 18', [0.208564, -1.04155, 1.0]], ['2, k, 19', [0.181592, -1.14741, 1.0]], ['2, k, 20', [-0.0215524, -0.053252, 1.0]], ['2, k, 21', [-0.145251, 0.168012, 1.0]], ['2, k, 22', [-0.189143, 0.170077, 1.0]], ['2, k, 23', [0.240044, 0.188198, 1.0]], ['2, k, 24', [0.203819, 0.163751, 1.0]]]
[['2, k, 0', [-0.0322878, -0.515477, 1.0]], ['2, k, 1', [-0.0269115, -0.255615, 1.0]], ['2, k, 2', [-0.0208331, -0.00220278, 1.0]], ['2, k, 3', [-0.00271401, 0.133816, 1.0]], ['2, k, 4', [-0.145804, -0.112424, 1.0]], ['2, k, 5', [-0.197795, -0.0154347, 1.0]], ['2, k, 6', [-0.181289, 0.0769469, 1.0]], ['2, k, 7', [-0.164398, 0.115969, 1.0]], ['2, k, 8', [0.0953021, -0.0751993, 1.0]], ['2, k, 9', [0.219083, -0.0381217, 1.0]], ['2, k, 10', [0.240367, 0.0707683, 1.0]], ['2, k, 11', [0.23475, 0.120136, 1.0]], ['2, k, 12', [-0.12511, -0.516549, 1.0]], ['2, k, 13', [-0.241812, -0.690142, 1.0]], ['2, k, 14', [-0.334422, -0.987775, 1.0]], ['2, k, 15', [-0.286147, -1.09974, 1.0]], ['2, k, 16', [0.0611661, -0.504707, 1.0]], ['2, k, 17', [0.160887, -0.712601, 1.0]], ['2, k, 18', [0.208567, -1.0374, 1.0]], ['2, k, 19', [0.21263, -1.10871, 1.0]], ['2, k, 20', [-0.0224966, -0.0647536, 1.0]], ['2, k, 21', [-0.151217, 0.142831, 1.0]], ['2, k, 22', [-0.187666, 0.142927, 1.0]], ['2, k, 23', [0.233279, 0.1579, 1.0]], ['2, k, 24', [0.19367, 0.137634, 1.0]]]
[['2, k, 0', [-0.0331313, -0.53002, 1.0]], ['2, k, 1', [-0.0291793, -0.276797, 1.0]], ['2, k, 2', [-0.0256972, -0.0321165, 1.0]], ['2, k, 3', [-0.0051574, 0.106962, 1.0]], ['2, k, 4', [-0.145532, -0.127302, 1.0]], ['2, k, 5', [-0.22157, -0.0610728, 1.0]], ['2, k, 6', [-0.18606, 0.0452013, 1.0]], ['2, k, 7', [-0.167665, 0.0874429, 1.0]], ['2, k, 8', [0.0985599, -0.115867, 1.0]], ['2, k, 9', [0.217698, -0.0662232, 1.0]], ['2, k, 10', [0.241742, 0.0542106, 1.0]], ['2, k, 11', [0.239556, 0.0943431, 1.0]], ['2, k, 12', [-0.12612, -0.528403, 1.0]], ['2, k, 13', [-0.237759, -0.708202, 1.0]], ['2, k, 14', [-0.36257, -1.00869, 1.0]], ['2, k, 15', [-0.27603, -1.09773, 1.0]], ['2, k, 16', [0.0605268, -0.521363, 1.0]], ['2, k, 17', [0.160342, -0.71439, 1.0]], ['2, k, 18', [0.210701, -1.03955, 1.0]], ['2, k, 19', [0.214242, -1.11303, 1.0]], ['2, k, 20', [-0.0265308, -0.0925102, 1.0]], ['2, k, 21', [-0.139389, 0.115106, 1.0]], ['2, k, 22', [-0.177353, 0.114453, 1.0]], ['2, k, 23', [0.241237, 0.131501, 1.0]], ['2, k, 24', [0.203443, 0.105586, 1.0]]]
