[['2, k, 0', [0.0155907, -0.353432, 1.0]], ['2, k, 1', [0.0161744, -0.0203778, 1.0]], ['2, k, 2', [0.016673, 0.305625, 1.0]], ['2, k, 3', [0.0470309, 0.461239, 1.0]], ['2, k, 4', [-0.143709, 0.203132, 1.0]], ['2, k, 5', [-0.182777, -0.0366728, 1.0]], ['2, k, 6', [-0.10563, -0.198134, 1.0]], ['2, k, 7', [-0.0265695, -0.253165, 1.0]], ['2, k, 8', [0.191174, 0.196022, 1.0]], ['2, k, 9', [0.220198, -0.0375338, 1.0]], ['2, k, 10', [0.122362, -0.234629, 1.0]], ['2, k, 11', [0.0532395, -0.286601, 1.0]], ['2, k, 12', [-0.0608205, -0.347604, 1.0]], ['2, k, 13', [-0.127905, -0.749085, 1.0]], ['2, k, 14', [-0.137111, -1.13145, 1.0]], ['2, k, 15', [-0.170654, -1.20215, 1.0]], ['2, k, 16', [0.091621, -0.350795, 1.0]], ['2, k, 17', [0.149595, -0.743639, 1.0]], ['2, k, 18', [0.183382, -1.11658, 1.0]], ['2, k, 19', [0.144775, -1.19336, 1.0]], ['2, k, 20', [0.0165632, 0.225105, 1.0]], ['2, k, 21', [0.00545907, -0.318684, 1.0]], ['2, k, 22', [0.00667716, -0.213086, 1.0]], ['2, k, 23', [0.027797, -0.344791, 1.0]], ['2, k, 24', [0.0101345, -0.240015, 1.0]]]
[['2, k, 0', [-0.00133852, -0.409528, 1.0]], ['2, k, 1', [0.00555487, -0.135427, 1.0]], ['2, k, 2', [0.0126436, 0.13552, 1.0]], ['2, k, 3', [0.0195785, 0.281582, 1.0]], ['2, k, 4', [-0.107619, 0.15509, 1.0]], ['2, k, 5', [-0.204957, 0.300169, 1.0]], ['2, k, 6', [-0.185783, 0.0533728, 1.0]], ['2, k, 7', [-0.129925, 0.0379909, 1.0]], ['2, k, 8', [0.135265, -0.0037877, 1.0]], ['2, k, 9', [0.275037, 0.114283, 1.0]], ['2, k, 10', [0.228396, 0.0211254, 1.0]], ['2, k, 11', [0.154, 0.0464752, 1.0]], ['2, k, 12', [-0.0689278, -0.385652, 1.0]], ['2, k, 13', [-0.197354, -0.693447, 1.0]], ['2, k, 14', [-0.179496, -1.13074, 1.0]], ['2, k, 15', [-0.202903, -1.20291, 1.0]], ['2, k, 16', [0.066604, -0.423581, 1.0]], ['2, k, 17', [0.239268, -0.711949, 1.0]], ['2, k, 18', [0.2337, -1.14587, 1.0]], ['2, k, 19', [0.20171, -1.17563, 1.0]], ['2, k, 20', [0.0108606, 0.0683536, 1.0]], ['2, k, 21', [-0.106119, 0.016874, 1.0]], ['2, k, 22', [-0.118961, 0.0753475, 1.0]], ['2, k, 23', [0.14171, 0.0141747, 1.0]], ['2, k, 24', [0.133981, 0.0728016, 1.0]]]
[['2, k, 0', [-0.00386302, -0.400624, 1.0]], ['2, k, 1', [0.00383933, -0.122614, 1.0]], ['2, k, 2', [0.0107149, 0.154434, 1.0]], ['2, k, 3', [0.0184208, 0.309482, 1.0]], ['2, k, 4', [-0.106124, 0.15633, 1.0]], ['2, k, 5', [-0.202541, 0.300325, 1.0]], ['2, k, 6', [-0.187063, 0.0570451, 1.0]], ['2, k, 7', [-0.127201, 0.057721, 1.0]], ['2, k, 8', [0.129365, 0.0370366, 1.0]], ['2, k, 9', [0.26855, 0.155981, 1.0]], ['2, k, 10', [0.229733, 0.0401972, 1.0]], ['2, k, 11', [0.154756, 0.0626835, 1.0]], ['2, k, 12', [-0.0725232, -0.381389, 1.0]], ['2, k, 13', [-0.206117, -0.715842, 1.0]], ['2, k, 14', [-0.188494, -1.15403, 1.0]], ['2, k, 15', [-0.202716, -1.22305, 1.0]], ['2, k, 16', [0.0649311, -0.410723, 1.0]], ['2, k, 17', [0.250036, -0.733709, 1.0]], ['2, k, 18', [0.244809, -1.169, 1.0]], ['2, k, 19', [0.225963, -1.23794, 1.0]], ['2, k, 20', [0.00909922, 0.0849192, 1.0]], ['2, k, 21', [-0.105129, 0.0321442, 1.0]], ['2, k, 22', [-0.108427, 0.08356, 1.0]], ['2, k, 23', [0.131799, 0.0476382, 1.0]], ['2, k, 24', [0.143128, 0.0914559, 1.0]]]
[['2, k, 0', [0.0106285, -0.379892, 1.0]], ['2, k, 1', [0.0140186, -0.0943829, 1.0]], ['2, k, 2', [0.0163784, 0.187858, 1.0]], ['2, k, 3', [0.0198384, 0.335239, 1.0]], ['2, k, 4', [-0.104641, 0.0979303, 1.0]], ['2, k, 5', [-0.20015, 0.240275, 1.0]], ['2, k, 6', [-0.192098, 0.0583555, 1.0]], ['2, k, 7', [-0.120439, 0.0720408, 1.0]], ['2, k, 8', [0.110968, 0.0800889, 1.0]], ['2, k, 9', [0.250778, 0.197826, 1.0]], ['2, k, 10', [0.212811, 0.0903861, 1.0]], ['2, k, 11', [0.154504, 0.0783564, 1.0]], ['2, k, 12', [-0.0682418, -0.375815, 1.0]], ['2, k, 13', [-0.179818, -0.745547, 1.0]], ['2, k, 14', [-0.167701, -1.18301, 1.0]], ['2, k, 15', [-0.230952, -1.24571, 1.0]], ['2, k, 16', [0.0938453, -0.368166, 1.0]], ['2, k, 17', [0.193815, -0.749505, 1.0]], ['2, k, 18', [0.176034, -1.11259, 1.0]], ['2, k, 19', [0.169273, -1.18257, 1.0]], ['2, k, 20', [0.0160086, 0.118374, 1.0]], ['2, k, 21', [-0.102776, 0.0466241, 1.0]], ['2, k, 22', [-0.106548, 0.0956612, 1.0]], ['2, k, 23', [0.129999, 0.0575031, 1.0]], ['2, k, 24', [0.117297, 0.0779187, 1.0]]]
[['2, k, 0', [0.0088386, -0.378929, 1.0]], ['2, k, 1', [0.0113547, -0.0893269, 1.0]], ['2, k, 2', [0.0134618, 0.199334, 1.0]], ['2, k, 3', [0.0199301, 0.353242, 1.0]], ['2, k, 4', [-0.10528, 0.110121, 1.0]], ['2, k, 5', [-0.191139, 0.293682, 1.0]], ['2, k, 6', [-0.188369, 0.069613, 1.0]], ['2, k, 7', [-0.127928, 0.0845814, 1.0]], ['2, k, 8', [0.119727, 0.0749631, 1.0]], ['2, k, 9', [0.259124, 0.193003, 1.0]], ['2, k, 10', [0.217818, 0.0845814, 1.0]], ['2, k, 11', [0.155759, 0.0932327, 1.0]], ['2, k, 12', [-0.0692998, -0.372162, 1.0]], ['2, k, 13', [-0.210088, -0.717049, 1.0]], ['2, k, 14', [-0.196802, -1.15665, 1.0]], ['2, k, 15', [-0.200649, -1.22551, 1.0]], ['2, k, 16', [0.0858655, -0.373012, 1.0]], ['2, k, 17', [0.218626, -0.728054, 1.0]], ['2, k, 18', [0.223039, -1.16808, 1.0]], ['2, k, 19', [0.171924, -1.19434, 1.0]], ['2, k, 20', [0.0130623, 0.127697, 1.0]], ['2, k, 21', [-0.107052, 0.0636063, 1.0]], ['2, k, 22', [-0.114563, 0.115406, 1.0]], ['2, k, 23', [0.136386, 0.0740789, 1.0]], ['2, k, 24', [0.148091, 0.121024, 1.0]]]
[['2, k, 0', [0.00740887, -0.37385, 1.0]], ['2, k, 1', [0.00950278, -0.0769478, 1.0]], ['2, k, 2', [0.0118066, 0.217371, 1.0]], ['2, k, 3', [0.0203204, 0.367656, 1.0]], ['2, k, 4', [-0.105205, 0.111548, 1.0]], ['2, k, 5', [-0.190057, 0.294966, 1.0]], ['2, k, 6', [-0.190165, 0.0744661, 1.0]], ['2, k, 7', [-0.12865, 0.0978826, 1.0]], ['2, k, 8', [0.123877, 0.0812879, 1.0]], ['2, k, 9', [0.263285, 0.199395, 1.0]], ['2, k, 10', [0.176324, 0.133542, 1.0]], ['2, k, 11', [0.156371, 0.105325, 1.0]], ['2, k, 12', [-0.0691541, -0.365661, 1.0]], ['2, k, 13', [-0.246667, -0.663612, 1.0]], ['2, k, 14', [-0.243798, -1.1092, 1.0]], ['2, k, 15', [-0.175472, -1.19489, 1.0]], ['2, k, 16', [0.0838041, -0.370739, 1.0]], ['2, k, 17', [0.214036, -0.731642, 1.0]], ['2, k, 18', [0.220375, -1.17158, 1.0]], ['2, k, 19', [0.165528, -1.19592, 1.0]], ['2, k, 20', [0.0112655, 0.144456, 1.0]], ['2, k, 21', [-0.108128, 0.0776142, 1.0]], ['2, k, 22', [-0.109733, 0.129156, 1.0]], ['2, k, 23', [0.134117, 0.0841645, 1.0]], ['2, k, 24', [0.128512, 0.122206, 1.0]]]
[['2, k, 0', [0.00250776, -0.343901, 1.0]], ['2, k, 1', [0.00673191, -0.050549, 1.0]], ['2, k, 2', [0.0106038, 0.238977, 1.0]], ['2, k, 3', [0.0193903, 0.386995, 1.0]], ['2, k, 4', [-0.0965026, 0.20767, 1.0]], ['2, k, 5', [-0.195025, 0.34945, 1.0]], ['2, k, 6', [-0.186455, 0.114871, 1.0]], ['2, k, 7', [-0.127831, 0.110815, 1.0]], ['2, k, 8', [0.128943, 0.118839, 1.0]], ['2, k, 9', [0.268287, 0.236804, 1.0]], ['2, k, 10', [0.232021, 0.111266, 1.0]], ['2, k, 11', [0.162629, 0.122207, 1.0]], ['2, k, 12', [-0.0674892, -0.326987, 1.0]], ['2, k, 13', [-0.2001, -0.689682, 1.0]], ['2, k, 14', [-0.202159, -1.13589, 1.0]], ['2, k, 15', [-0.158709, -1.19926, 1.0]], ['2, k, 16', [0.073973, -0.350962, 1.0]], ['2, k, 17', [0.200177, -0.729815, 1.0]], ['2, k, 18', [0.213304, -1.1714, 1.0]], ['2, k, 19', [0.148229, -1.20163, 1.0]], ['2, k, 20', [0.00969213, 0.167163, 1.0]], ['2, k, 21', [-0.103166, 0.0844285, 1.0]], ['2, k, 22', [-0.10958, 0.141334, 1.0]], ['2, k, 23', [0.140839, 0.09967, 1.0]], ['2, k, 24', [0.148186, 0.150146, 1.0]]]
[['2, k, 0', [0.00532873, -0.337908, 1.0]], ['2, k, 1', [0.00789452, -0.0413013, 1.0]], ['2, k, 2', [0.00981067, 0.251976, 1.0]], ['2, k, 3', [0.0201585, 0.406027, 1.0]], ['2, k, 4', [-0.0966974, 0.209708, 1.0]], ['2, k, 5', [-0.193363, 0.353203, 1.0]], ['2, k, 6', [-0.190191, 0.119259, 1.0]], ['2, k, 7', [-0.125753, 0.12155, 1.0]], ['2, k, 8', [0.130451, 0.124114, 1.0]], ['2, k, 9', [0.270582, 0.237703, 1.0]], ['2, k, 10', [0.228079, 0.115877, 1.0]], ['2, k, 11', [0.164188, 0.130748, 1.0]], ['2, k, 12', [-0.0653882, -0.324476, 1.0]], ['2, k, 13', [-0.200251, -0.689273, 1.0]], ['2, k, 14', [-0.199048, -1.1362, 1.0]], ['2, k, 15', [-0.158343, -1.20211, 1.0]], ['2, k, 16', [0.0766329, -0.341895, 1.0]], ['2, k, 17', [0.191781, -0.729783, 1.0]], ['2, k, 18', [0.206645, -1.17138, 1.0]], ['2, k, 19', [0.193706, -1.23788, 1.0]], ['2, k, 20', [0.00942172, 0.179272, 1.0]], ['2, k, 21', [-0.104443, 0.0995312, 1.0]], ['2, k, 22', [-0.106303, 0.154733, 1.0]], ['2, k, 23', [0.143272, 0.104688, 1.0]], ['2, k, 24', [0.143579, 0.155156, 1.0]]]
[['2, k, 0', [0.00387524, -0.332905, 1.0]], ['2, k, 1', [0.007578, -0.0339079, 1.0]], ['2, k, 2', [0.0108674, 0.263406, 1.0]], ['2, k, 3', [0.0200647, 0.413901, 1.0]], ['2, k, 4', [-0.0978924, 0.213948, 1.0]], ['2, k, 5', [-0.193302, 0.358024, 1.0]], ['2, k, 6', [-0.189532, 0.1195, 1.0]], ['2, k, 7', [-0.123516, 0.133602, 1.0]], ['2, k, 8', [0.131262, 0.12574, 1.0]], ['2, k, 9', [0.271123, 0.239934, 1.0]], ['2, k, 10', [0.227045, 0.119355, 1.0]], ['2, k, 11', [0.167645, 0.14242, 1.0]], ['2, k, 12', [-0.0669621, -0.321154, 1.0]], ['2, k, 13', [-0.194485, -0.696495, 1.0]], ['2, k, 14', [-0.195654, -1.1424, 1.0]], ['2, k, 15', [-0.145503, -1.21268, 1.0]], ['2, k, 16', [0.0750057, -0.336237, 1.0]], ['2, k, 17', [0.183815, -0.732055, 1.0]], ['2, k, 18', [0.203365, -1.17503, 1.0]], ['2, k, 19', [0.189878, -1.24037, 1.0]], ['2, k, 20', [0.0100432, 0.189499, 1.0]], ['2, k, 21', [-0.106978, 0.111956, 1.0]], ['2, k, 22', [-0.089375, 0.157686, 1.0]], ['2, k, 23', [0.149403, 0.11734, 1.0]], ['2, k, 24', [0.153479, 0.169953, 1.0]]]
[['2, k, 0', [0.000144644, -0.32492, 1.0]], ['2, k, 1', [0.0072344, -0.0236561, 1.0]], ['2, k, 2', [0.0143958, 0.274843, 1.0]], ['2, k, 3', [0.0225239, 0.429565, 1.0]], ['2, k, 4', [-0.0974866, 0.217153, 1.0]], ['2, k, 5', [-0.226843, 0.192581, 1.0]], ['2, k, 6', [-0.178655, 0.114496, 1.0]], ['2, k, 7', [-0.116022, 0.143261, 1.0]], ['2, k, 8', [0.136873, 0.141357, 1.0]], ['2, k, 9', [0.274528, 0.248017, 1.0]], ['2, k, 10', [0.227114, 0.125645, 1.0]], ['2, k, 11', [0.170341, 0.149791, 1.0]], ['2, k, 12', [-0.073044, -0.31229, 1.0]], ['2, k, 13', [-0.174728, -0.702399, 1.0]], ['2, k, 14', [-0.181727, -1.14859, 1.0]], ['2, k, 15', [-0.18808, -1.21338, 1.0]], ['2, k, 16', [0.073214, -0.329703, 1.0]], ['2, k, 17', [0.173688, -0.728469, 1.0]], ['2, k, 18', [0.205836, -1.17237, 1.0]], ['2, k, 19', [0.139046, -1.18074, 1.0]], ['2, k, 20', [0.0125601, 0.200824, 1.0]], ['2, k, 21', [-0.100718, 0.132335, 1.0]], ['2, k, 22', [-0.0812706, 0.134218, 1.0]], ['2, k, 23', [0.154319, 0.128605, 1.0]], ['2, k, 24', [0.155091, 0.177393, 1.0]]]
[['2, k, 0', [0.00314158, -0.325573, 1.0]], ['2, k, 1', [0.00925087, -0.0207061, 1.0]], ['2, k, 2', [0.0176294, 0.282829, 1.0]], ['2, k, 3', [0.0244079, 0.439232, 1.0]], ['2, k, 4', [-0.104227, 0.18171, 1.0]], ['2, k, 5', [-0.247263, 0.0664603, 1.0]], ['2, k, 6', [-0.185083, 0.134752, 1.0]], ['2, k, 7', [-0.114997, 0.156015, 1.0]], ['2, k, 8', [0.137108, 0.141993, 1.0]], ['2, k, 9', [0.274634, 0.248487, 1.0]], ['2, k, 10', [0.226862, 0.12627, 1.0]], ['2, k, 11', [0.174528, 0.158674, 1.0]], ['2, k, 12', [-0.0710293, -0.315984, 1.0]], ['2, k, 13', [-0.171972, -0.712538, 1.0]], ['2, k, 14', [-0.180768, -1.15742, 1.0]], ['2, k, 15', [-0.144958, -1.23871, 1.0]], ['2, k, 16', [0.0774894, -0.327345, 1.0]], ['2, k, 17', [0.170446, -0.731291, 1.0]], ['2, k, 18', [0.201066, -1.17482, 1.0]], ['2, k, 19', [0.095154, -1.17637, 1.0]], ['2, k, 20', [0.0153386, 0.20706, 1.0]], ['2, k, 21', [-0.0977037, 0.148412, 1.0]], ['2, k, 22', [-0.0828794, 0.163253, 1.0]], ['2, k, 23', [0.155503, 0.133714, 1.0]], ['2, k, 24', [0.163984, 0.186545, 1.0]]]
[['2, k, 0', [0.00547168, -0.335447, 1.0]], ['2, k, 1', [0.0115784, -0.0183444, 1.0]], ['2, k, 2', [0.0194596, 0.288262, 1.0]], ['2, k, 3', [0.023701, 0.446087, 1.0]], ['2, k, 4', [-0.106449, 0.173667, 1.0]], ['2, k, 5', [-0.24837, 0.0285445, 1.0]], ['2, k, 6', [-0.180568, 0.144131, 1.0]], ['2, k, 7', [-0.110958, 0.160883, 1.0]], ['2, k, 8', [0.137348, 0.142708, 1.0]], ['2, k, 9', [0.272499, 0.260476, 1.0]], ['2, k, 10', [0.226235, 0.142196, 1.0]], ['2, k, 11', [0.177159, 0.167362, 1.0]], ['2, k, 12', [-0.0726773, -0.326894, 1.0]], ['2, k, 13', [-0.152643, -0.734973, 1.0]], ['2, k, 14', [-0.155758, -1.18329, 1.0]], ['2, k, 15', [-0.170397, -1.18702, 1.0]], ['2, k, 16', [0.083536, -0.336215, 1.0]], ['2, k, 17', [0.16769, -0.743292, 1.0]], ['2, k, 18', [0.197211, -1.18653, 1.0]], ['2, k, 19', [0.186462, -1.14588, 1.0]], ['2, k, 20', [0.0168482, 0.210876, 1.0]], ['2, k, 21', [-0.0950137, 0.158184, 1.0]], ['2, k, 22', [-0.0827035, 0.136803, 1.0]], ['2, k, 23', [0.162468, 0.143952, 1.0]], ['2, k, 24', [0.164738, 0.197712, 1.0]]]
[['2, k, 0', [0.00331985, -0.333473, 1.0]], ['2, k, 1', [0.00939105, -0.0152644, 1.0]], ['2, k, 2', [0.0169935, 0.293146, 1.0]], ['2, k, 3', [0.0235576, 0.449463, 1.0]], ['2, k, 4', [-0.106645, 0.173594, 1.0]], ['2, k, 5', [-0.244979, 0.0291552, 1.0]], ['2, k, 6', [-0.172393, 0.152329, 1.0]], ['2, k, 7', [-0.110361, 0.166034, 1.0]], ['2, k, 8', [0.137609, 0.147465, 1.0]], ['2, k, 9', [0.271318, 0.26899, 1.0]], ['2, k, 10', [0.22569, 0.152277, 1.0]], ['2, k, 11', [0.178507, 0.172731, 1.0]], ['2, k, 12', [-0.0762768, -0.325386, 1.0]], ['2, k, 13', [-0.140512, -0.73332, 1.0]], ['2, k, 14', [-0.134744, -1.10402, 1.0]], ['2, k, 15', [-0.160625, -1.17901, 1.0]], ['2, k, 16', [0.0824552, -0.334011, 1.0]], ['2, k, 17', [0.13927, -0.743124, 1.0]], ['2, k, 18', [0.168234, -1.08658, 1.0]], ['2, k, 19', [0.125977, -1.17969, 1.0]], ['2, k, 20', [0.0151581, 0.214879, 1.0]], ['2, k, 21', [-0.0917374, 0.156079, 1.0]], ['2, k, 22', [-0.0793032, 0.179348, 1.0]], ['2, k, 23', [0.164756, 0.147148, 1.0]], ['2, k, 24', [0.170062, 0.202461, 1.0]]]
[['2, k, 0', [0.00385858, -0.333216, 1.0]], ['2, k, 1', [0.00944049, -0.0141649, 1.0]], ['2, k, 2', [0.0162747, 0.295877, 1.0]], ['2, k, 3', [0.0242721, 0.45225, 1.0]], ['2, k, 4', [-0.106492, 0.172508, 1.0]], ['2, k, 5', [-0.243567, 0.0302512, 1.0]], ['2, k, 6', [-0.170202, 0.155944, 1.0]], ['2, k, 7', [-0.107795, 0.168285, 1.0]], ['2, k, 8', [0.138487, 0.161029, 1.0]], ['2, k, 9', [0.271181, 0.283662, 1.0]], ['2, k, 10', [0.225935, 0.167851, 1.0]], ['2, k, 11', [0.179738, 0.176924, 1.0]], ['2, k, 12', [-0.0757618, -0.326298, 1.0]], ['2, k, 13', [-0.140522, -0.73279, 1.0]], ['2, k, 14', [-0.134957, -1.10377, 1.0]], ['2, k, 15', [-0.168377, -1.19573, 1.0]], ['2, k, 16', [0.0831473, -0.332653, 1.0]], ['2, k, 17', [0.139085, -0.740723, 1.0]], ['2, k, 18', [0.16804, -1.08657, 1.0]], ['2, k, 19', [0.165403, -1.14382, 1.0]], ['2, k, 20', [0.0147124, 0.217228, 1.0]], ['2, k, 21', [-0.0917534, 0.162548, 1.0]], ['2, k, 22', [-0.135355, 0.189911, 1.0]], ['2, k, 23', [0.166074, 0.15053, 1.0]], ['2, k, 24', [0.166531, 0.20521, 1.0]]]
[['2, k, 0', [0.00613542, -0.331556, 1.0]], ['2, k, 1', [0.0107537, -0.0129161, 1.0]], ['2, k, 2', [0.0169691, 0.297881, 1.0]], ['2, k, 3', [0.0259127, 0.455107, 1.0]], ['2, k, 4', [-0.106525, 0.172502, 1.0]], ['2, k, 5', [-0.242749, 0.0327014, 1.0]], ['2, k, 6', [-0.169226, 0.160435, 1.0]], ['2, k, 7', [-0.106109, 0.173943, 1.0]], ['2, k, 8', [0.139557, 0.16738, 1.0]], ['2, k, 9', [0.272014, 0.289693, 1.0]], ['2, k, 10', [0.222142, 0.165092, 1.0]], ['2, k, 11', [0.180413, 0.181864, 1.0]], ['2, k, 12', [-0.0733617, -0.32586, 1.0]], ['2, k, 13', [-0.140741, -0.730121, 1.0]], ['2, k, 14', [-0.135984, -1.1001, 1.0]], ['2, k, 15', [-0.155865, -1.17296, 1.0]], ['2, k, 16', [0.0853738, -0.329787, 1.0]], ['2, k, 17', [0.138172, -0.737293, 1.0]], ['2, k, 18', [0.167765, -1.08602, 1.0]], ['2, k, 19', [0.14647, -1.17378, 1.0]], ['2, k, 20', [0.0153485, 0.219079, 1.0]], ['2, k, 21', [-0.0874308, 0.170745, 1.0]], ['2, k, 22', [-0.148599, 0.228149, 1.0]], ['2, k, 23', [0.165504, 0.153983, 1.0]], ['2, k, 24', [0.170568, 0.208892, 1.0]]]
[['2, k, 0', [0.00552864, -0.332929, 1.0]], ['2, k, 1', [0.0112167, -0.0125677, 1.0]], ['2, k, 2', [0.0182885, 0.300465, 1.0]], ['2, k, 3', [0.0265398, 0.457897, 1.0]], ['2, k, 4', [-0.106588, 0.172525, 1.0]], ['2, k, 5', [-0.242318, 0.0342992, 1.0]], ['2, k, 6', [-0.168798, 0.162886, 1.0]], ['2, k, 7', [-0.102095, 0.174959, 1.0]], ['2, k, 8', [0.13983, 0.167749, 1.0]], ['2, k, 9', [0.272234, 0.290018, 1.0]], ['2, k, 10', [0.219777, 0.160783, 1.0]], ['2, k, 11', [0.182098, 0.181149, 1.0]], ['2, k, 12', [-0.0742942, -0.327214, 1.0]], ['2, k, 13', [-0.138895, -0.730307, 1.0]], ['2, k, 14', [-0.135969, -1.09984, 1.0]], ['2, k, 15', [-0.168644, -1.19481, 1.0]], ['2, k, 16', [0.085146, -0.331103, 1.0]], ['2, k, 17', [0.138169, -0.738016, 1.0]], ['2, k, 18', [0.167293, -1.08597, 1.0]], ['2, k, 19', [0.139303, -1.17476, 1.0]], ['2, k, 20', [0.0162931, 0.221178, 1.0]], ['2, k, 21', [-0.0830148, 0.170624, 1.0]], ['2, k, 22', [-0.129756, 0.188772, 1.0]], ['2, k, 23', [0.165121, 0.154563, 1.0]], ['2, k, 24', [0.171575, 0.212216, 1.0]]]
[['2, k, 0', [0.00585495, -0.333653, 1.0]], ['2, k, 1', [0.0113281, -0.0123757, 1.0]], ['2, k, 2', [0.0180026, 0.301597, 1.0]], ['2, k, 3', [0.0270739, 0.458588, 1.0]], ['2, k, 4', [-0.106691, 0.172651, 1.0]], ['2, k, 5', [-0.243667, 0.0390409, 1.0]], ['2, k, 6', [-0.170437, 0.168711, 1.0]], ['2, k, 7', [-0.100767, 0.174527, 1.0]], ['2, k, 8', [0.140469, 0.168622, 1.0]], ['2, k, 9', [0.2728, 0.290831, 1.0]], ['2, k, 10', [0.221565, 0.146237, 1.0]], ['2, k, 11', [0.18613, 0.178888, 1.0]], ['2, k, 12', [-0.0738482, -0.328408, 1.0]], ['2, k, 13', [-0.138893, -0.730247, 1.0]], ['2, k, 14', [-0.136186, -1.09525, 1.0]], ['2, k, 15', [-0.158503, -1.17766, 1.0]], ['2, k, 16', [0.0853789, -0.331381, 1.0]], ['2, k, 17', [0.13698, -0.737842, 1.0]], ['2, k, 18', [0.167397, -1.08628, 1.0]], ['2, k, 19', [0.165941, -1.14143, 1.0]], ['2, k, 20', [0.0161945, 0.222164, 1.0]], ['2, k, 21', [-0.0716279, 0.173558, 1.0]], ['2, k, 22', [-0.128568, 0.19142, 1.0]], ['2, k, 23', [0.167063, 0.159222, 1.0]], ['2, k, 24', [0.145675, 0.183913, 1.0]]]
[['2, k, 0', [0.00601979, -0.333927, 1.0]], ['2, k, 1', [0.0118437, -0.0120197, 1.0]], ['2, k, 2', [0.0189825, 0.30307, 1.0]], ['2, k, 3', [0.0269938, 0.461327, 1.0]], ['2, k, 4', [-0.106731, 0.172579, 1.0]], ['2, k, 5', [-0.217677, 0.202916, 1.0]], ['2, k, 6', [-0.155955, 0.166681, 1.0]], ['2, k, 7', [-0.0998267, 0.175513, 1.0]], ['2, k, 8', [0.140552, 0.169876, 1.0]], ['2, k, 9', [0.272835, 0.292028, 1.0]], ['2, k, 10', [0.213885, 0.207238, 1.0]], ['2, k, 11', [0.184346, 0.182084, 1.0]], ['2, k, 12', [-0.073833, -0.32856, 1.0]], ['2, k, 13', [-0.139879, -0.73045, 1.0]], ['2, k, 14', [-0.136519, -1.09462, 1.0]], ['2, k, 15', [-0.156055, -1.1697, 1.0]], ['2, k, 16', [0.085751, -0.331772, 1.0]], ['2, k, 17', [0.136858, -0.737735, 1.0]], ['2, k, 18', [0.167224, -1.08562, 1.0]], ['2, k, 19', [0.166018, -1.14035, 1.0]], ['2, k, 20', [0.0169999, 0.223561, 1.0]], ['2, k, 21', [-0.0812027, 0.156052, 1.0]], ['2, k, 22', [-0.0871799, 0.200475, 1.0]], ['2, k, 23', [0.167494, 0.153092, 1.0]], ['2, k, 24', [0.170616, 0.137311, 1.0]]]
[['2, k, 0', [0.00568899, -0.333369, 1.0]], ['2, k, 1', [0.012536, -0.0114536, 1.0]], ['2, k, 2', [0.0202129, 0.303895, 1.0]], ['2, k, 3', [0.0272133, 0.461815, 1.0]], ['2, k, 4', [-0.106963, 0.172489, 1.0]], ['2, k, 5', [-0.217635, 0.202898, 1.0]], ['2, k, 6', [-0.135092, 0.161213, 1.0]], ['2, k, 7', [-0.0991032, 0.177198, 1.0]], ['2, k, 8', [0.142094, 0.175422, 1.0]], ['2, k, 9', [0.274276, 0.297477, 1.0]], ['2, k, 10', [0.221348, 0.143995, 1.0]], ['2, k, 11', [0.186483, 0.178424, 1.0]], ['2, k, 12', [-0.0740767, -0.328132, 1.0]], ['2, k, 13', [-0.141039, -0.729559, 1.0]], ['2, k, 14', [-0.13689, -1.09417, 1.0]], ['2, k, 15', [-0.155138, -1.16926, 1.0]], ['2, k, 16', [0.0853864, -0.331148, 1.0]], ['2, k, 17', [0.136809, -0.737048, 1.0]], ['2, k, 18', [0.167197, -1.08565, 1.0]], ['2, k, 19', [0.167134, -1.13985, 1.0]], ['2, k, 20', [0.0179687, 0.224485, 1.0]], ['2, k, 21', [-0.0812899, 0.166141, 1.0]], ['2, k, 22', [-0.131751, 0.184287, 1.0]], ['2, k, 23', [0.165151, 0.151786, 1.0]], ['2, k, 24', [0.145371, 0.179515, 1.0]]]
[['2, k, 0', [0.0059413, -0.334095, 1.0]], ['2, k, 1', [0.0126203, -0.0115324, 1.0]], ['2, k, 2', [0.0200781, 0.304194, 1.0]], ['2, k, 3', [0.0271962, 0.461778, 1.0]], ['2, k, 4', [-0.107335, 0.171636, 1.0]], ['2, k, 5', [-0.217493, 0.202343, 1.0]], ['2, k, 6', [-0.136124, 0.161207, 1.0]], ['2, k, 7', [-0.100752, 0.17579, 1.0]], ['2, k, 8', [0.142599, 0.179078, 1.0]], ['2, k, 9', [0.274735, 0.301116, 1.0]], ['2, k, 10', [0.215341, 0.210413, 1.0]], ['2, k, 11', [0.182473, 0.176739, 1.0]], ['2, k, 12', [-0.0738263, -0.328986, 1.0]], ['2, k, 13', [-0.140726, -0.729621, 1.0]], ['2, k, 14', [-0.137372, -1.09346, 1.0]], ['2, k, 15', [-0.155231, -1.16923, 1.0]], ['2, k, 16', [0.0856061, -0.331667, 1.0]], ['2, k, 17', [0.136999, -0.736736, 1.0]], ['2, k, 18', [0.167548, -1.08669, 1.0]], ['2, k, 19', [0.182241, -1.16902, 1.0]], ['2, k, 20', [0.0179793, 0.224851, 1.0]], ['2, k, 21', [-0.0824566, 0.162413, 1.0]], ['2, k, 22', [-0.129375, 0.18707, 1.0]], ['2, k, 23', [0.165135, 0.14881, 1.0]], ['2, k, 24', [0.145152, 0.178334, 1.0]]]
